,Concept_ID,ga,sah
765,schlimm::A,gránna,сидьиҥ
766,schlimm::A,gránna,быдьар
767,schlimm::A,tubaisteach,сидьиҥ
768,schlimm::A,tubaisteach,быдьар
769,wahr::A,fíor,кырдьык
770,alt::A,sean,былыргы
771,neu::A,úr,саҥа
772,neu::A,nua,саҥа
773,ehemalig::A,iar-,урукку
774,ehemalig::A,sean-,урукку
775,alt[Lebewesen]::A,sean,кырдьаҕас
776,alt[Lebewesen]::A,aosta,кырдьаҕас
777,jung::A,óg,эдэр
778,arm::A,bocht,дьадаҥы
779,reich::A,saibhir,баай
780,reich::A,rachmasach,баай
781,bekannt::A,atá eolas air,билэр
782,berühmt::A,cailiúil,аатырбыт
783,berühmt::A,clúiteach,аатырбыт
784,fremd::A,coimhthíoch,атын
785,verschieden::A,éagsúil,араас
786,verschieden::A,difriúil,араас
787,nah::A,gar,чугас
788,nah::A,deas,чугас
789,fern::A,i bhfad uainn,ыраах
790,fern::A,i bhfad i gcéin,ыраах
791,linker::A,clé,хаҥас
792,rechter::A,deas,уҥа
793,anderer::A,eile,атын
794,erster::A,céad,маҥнайгы
795,zweiter::A,dóú,иккис
796,zweiter::A,dara,иккис
797,dritter::A,tríú,үһүс
798,dritter::A,treas,үһүс
799,letzter::A,déanach,тиһэх
800,letzter::A,deireanach,тиһэх
801,allein::ADV,i d'aonar,соҕотох
802,auf einmal::ADV,ag an am céanna,биирдэ
803,zusammen::ADV,le chéile,холбуу
804,zusammen::ADV,in eineacht,холбуу
805,lange::ADV,fada,уһуннук
806,plötzlich::ADV,go tobann,эмискэ
807,plötzlich::ADV,i dtobainne,эмискэ
808,sofort::ADV,ar an toirt,тута
809,sofort::ADV,ar an bpointe,тута
810,später::ADV,níos déanaí,хойут
811,jetzt::ADV,anois,билигин
812,heute::ADV,inniu,бүгүн
813,morgen::ADV,amárach,сарсын
814,bald::ADV,go luath,өтөр
815,bald::ADV,gan mhoill,өтөр
816,dann::ADV,ansin,кэнна
817,gestern::ADV,inné,бэҕэһээ
818,einst::ADV,tráth,биир төгүл
819,einst::ADV,tráth,арай биирдэ
820,einst::ADV,uair amháin,биир төгүл
821,einst::ADV,uair amháin,арай биирдэ
822,damals::ADV,ag an am,оччоҕо
823,damals::ADV,an t-am sin,оччоҕо
824,danach::ADV,ina dhiaidh sin,аары
825,danach::ADV,ina dhiaidh sin,ол кэнниттэн
826,vorher::ADV,cheana,урут
827,vorher::ADV,roimhe sin,урут
828,zuerst::ADV,ar dtús,маҥнай
829,einmal::ADV,uair amháin,биирдэ
830,manchmal::ADV,uaireanta,арыт
831,oft::ADV,minic,чаастатык
832,immer::ADV,i gcónaí,мэлдьи
833,niemals::ADV,riamh,хаһан да
834,hier::ADV,anseo,маныаха
835,hierhin::ADV,anseo,бэттэх
836,von hier::ADV,an áit seo,мантан
837,dort::ADV,ann,онно
838,dort::ADV,ansin,онно
839,dorthin::ADV,ann,онно
840,dorthin::ADV,ansin,онно
841,geradeaus::ADV,ar aghaidh,быһа
842,geradeaus::ADV,ar aghaidh,быһаччы
843,rückwärts::ADV,siar,төттөру
844,zurück::ADV,ar ais,төттөрү
845,unten::ADV,thíos,аллара
846,hinab::ADV,síos,аллара
847,oben::ADV,thuas,үөһэ
848,hinauf::ADV,suas,өрө
849,hinauf::ADV,suas,үөһэ
850,überall::ADV,i ngach áit,бэйдиэ
851,überall::ADV,ar fud na háite,бэйдиэ
852,nicht::ADV,ní,буолбатах
853,nicht::ADV,cha,буолбатах
854,ein wenig::ADV,beagán,кыратык
855,kaum::ADV,ar éigean,нэһиилэ
856,sehr::ADV,an-,бэрт
857,sehr::ADV,an-,наһаа
858,so::ADV,chomh,оччо
859,so::ADV,chomh,оннук
860,so::ADV,mar sin,оччо
861,so::ADV,mar sin,оннук
862,noch::ADV,fós,өссө
863,noch::ADV,go fóill,өссө
864,nur::ADV,amháin,эрэ
865,nur::ADV,amháin,сыччах
866,nur::ADV,níl ach,эрэ
867,nur::ADV,níl ach,сыччах
868,schon::ADV,cheana,бэлиэр
869,schon::ADV,cheana féin,бэлиэр
870,wieder::ADV,arís,эмиэ
871,wieder::ADV,athuair,эмиэ
872,vergebens::ADV,amú,таак
873,vergebens::ADV,in aisce,таак
874,vor::PRP,ar thosach,иннигэр
875,hinter::PRP,laistiar de,кэлин
876,hinter::PRP,taobh thiar de,кэлин
877,unter::PRP,faoi,-ҕа
878,unter::PRP,faoi,оһох түгэҕэ
879,durch::PRP,trí,курдары
880,neben::PRP,taobh le,аттыгар
881,neben::PRP,in aice le,аттыгар
882,zwischen::PRP,idir,ыккардынан
883,wegen::PRP,de bharr,уҥуортан
884,wegen::PRP,mar gheall ar,уҥуортан
885,dies::PRN,seo,ити
886,dies::PRN,seo,бу
887,das::PRN,sin,били
888,alles::PRN,gach rud,барыта
889,ich::PRN,mé,мин
890,ich::PRN,mise,мин
891,du::PRN,tú,эн
892,du::PRN,tusa,эн
893,er::PRN,sé,кнни
894,er::PRN,seisean,кнни
895,wir::PRN,sinn,биһиги
896,ihr::PRN,sibh,эһиги
897,ihr::PRN,sibhse,эһиги
898,sie::PRN,siad,кинилэр
899,sie::PRN,siadsan,кинилэр
900,was::FPRN,cad,туох
901,was::FPRN,céard,туох
902,wer::FPRN,cé,ким
903,wo::FADV,cá,ханна
904,wo::FADV,cén áit,ханна
905,wohin::FADV,cá,ханна
906,wohin::FADV,cén áit,ханна
907,wie::FADV,conas,хайдах
908,wie::FADV,cén chaoi,хайдах
909,warum::FADV,cén fáth,тоҕо
910,warum::FADV,cad chuige,тоҕо
911,wieviel::FNUM,cá mhéad,төһө
912,eins::NUM,aon,биир
913,zwei::NUM,dhá,икки
914,drei::NUM,trí,үс
915,vier::NUM,ceathair,түөрт
916,fünf::NUM,cúig,биэс
917,sechs::NUM,sé,алта
918,sieben::NUM,seacht,сэттэ
919,acht::NUM,ocht,аҕыс
920,neun::NUM,naoi,тоҕус
921,zehn::NUM,deich,уон
922,elf::NUM,aon déag,уон биир
923,zwölf::NUM,dó dhéag,уон икки
924,zwanzig::NUM,fiche,сүүрбэ
925,dreißig::NUM,tríocha,отут
926,vierzig::NUM,daichead,түөрт уон
927,vierzig::NUM,ceathracha,түөрт уон
928,fünfzig::NUM,caoga,биэс уон
929,sechzig::NUM,seasca,алта уон
930,siebzig::NUM,seachtó,сэттэ уон
931,achtzig::NUM,ochtó,аҕыс уон
932,neunzig::NUM,nócha,тоҕус уонус
933,hundert::NUM,céad,сүүс
934,tausend::NUM,míle,тыһыынча
935,und::CNJ,agus,да
936,und::CNJ,agus,уонна
937,und::CNJ,agus,итиэннэ
938,oder::CNJ,nó,эбэтэр
939,stehen::V,seas,тур
940,sitzen::V,suigh,олор
941,liegen::V,luigh,сыт
942,hängen::V,tá crochta,санньылый
943,werden::V,éirigh,буол
944,passieren::V,tarlaigh,буол
945,beginnen::V,tosaigh,саҕалан
946,enden::V,críochnaigh,бүт
947,wechseln::V,athraigh,уларый
948,aufgehen[Sonne]::V,éirigh,ой
949,untergehen[Sonne]::V,fuin,киир
950,untergehen[Sonne]::V,téigh faoi,киир
951,scheinen[Sonne]::V,taitin,сырдат
952,scheinen[Sonne]::V,soilsigh,сырдат
953,donnern::V,tá toirneach ann,эт
954,wehen::V,séid,үр
955,strömen::V,sil,кутулун
956,fließen::V,rith,сүүр
957,fließen::V,snigh,сүүр
958,sich drehen::V,cas,эргий
959,sich drehen::V,imrothlaigh,эргий
960,schwanken::V,luasc,биэтэҥнээ
961,schwingen::V,luasc,эйэҥнээ
962,fallen::V,tit,оҕут
963,brennen::V,dóigh,умай
964,rauchen::V,plúch toite,буруолаа
965,regnen::V,báistigh,самыырдаа
966,regnen::V,tá ag cur báistí,самыырдаа
967,gefrieren::V,sioc,тоҥ
968,gefrieren::V,reoigh,тоҥ
969,tauen::V,leáigh,ир
970,tauen::V,coscair,ир
971,schmelzen::V,leáigh,уулун
972,trocknen::V,triomaigh,куур
973,sieden::V,fiuch,оргуй
974,sieden::V,beirigh,оргуй
975,faulen::V,lobh,сытый
976,faulen::V,dreoigh,сытый
977,verfaulen::V,lobh,сытыйан_хаал
978,verfaulen::V,feoigh,сытыйан_хаал
979,reißen::V,bris,хайыт
980,reißen::V,bris,быһытталан
981,versinken::V,téigh síos,тимир
982,versinken::V,téigh síos,батылын
983,vergehen::V,téigh thart,дьай
984,erscheinen::V,tar,көһүн
985,verschwinden::V,imigh,сүт
986,sinken::V,tit,намтаа
987,sinken::V,ísligh,намтаа
988,abnehmen::V,maolaigh,аччаа
989,abnehmen::V,laghdaigh,аччаа
990,zunehmen::V,méadaigh,элбээ
991,steigen::V,éirigh,үрдээ
992,wachsen::V,fás,үүн
993,glänzen::V,lonraigh,кылбай
994,funkeln::V,drithligh,күлүмнээ
995,funkeln::V,drithligh,күлүмүрдээ
996,lärmen::V,tóg callán,тыаһаа
997,läuten::V,buail,собуоннаа
998,klingeln::V,buail,линкинээ
999,klirren::V,cling,айгырат
1000,brausen::V,búir,сирилээ
1001,rauschen::V,tá ag siosarnach,суугунаа
1002,klingen::V,tá glór ag,доргуй
1003,bellen::V,amhastraigh,үр
1004,heulen::V,glam,улуй
1005,blasen::V,séid,үр
1006,pfeifen::V,lig fead,иһиир
1007,schreien::V,béic,кылан
1008,schreien::V,béic,хаһыытаа
1009,schreien::V,glaoigh,кылан
1010,schreien::V,glaoigh,хаһыытаа
1011,stöhnen::V,lig cnead,ынчыктаа
1012,zittern::V,crith,титирээ
1013,zittern::V,crith,дьигиһий
1014,zittern::V,creathnaigh,титирээ
1015,zittern::V,creathnaigh,дьигиһий
1016,leben::V,mair,олор
1017,geboren werden::V,rugadh,төрөө
1018,atmen::V,análaigh,тыын
1019,trinken::V,ól,ис
1020,essen::V,ith,аһаа
1021,schlucken::V,slog,ыйыһын
1022,müde werden::V,tuirsigh,сылай
1023,einschlafen::V,tit ina chodladh,утуйан хаал
1024,schlafen::V,codail,утуй
1025,schlafen::V,codail,утуйа сыт
1026,aufwachen::V,múscail,уһугун
1027,aufstehen::V,éirigh,тур
1028,sich erholen::V,lig scíth,сынньан
1029,krank werden::V,éirigh tinn,ыарый
1030,krank sein::V,tá tinn,ыарый
1031,krank sein::V,tá tinn,ыарыт
1032,schmerzen::V,tá pian i,ыарыт
1033,husten::V,déan casacht,сөтөлүн
1034,genesen::V,téarnaigh,көн
1035,sterben::V,éag,өл
1036,sterben::V,faigh bás,өл
1037,umkommen::V,caill,өл
1038,umkommen::V,caill,оҕут
1039,sich bewegen::V,bog,хамсаа
1040,sich bewegen::V,gluais,хамсаа
1041,sich rühren::V,corraigh,хамсаа
1042,sich erheben::V,seas suas,тур
1043,sich setzen::V,suigh,олор
1044,hinfallen::V,tit,оҕут
1045,laufen::V,siúil,хаам
1046,schreiten::V,siúil,атыллаа
1047,spazierengehen::V,téigh ag spaisteoireacht,дьаарбай
1048,eilen::V,deifrigh,тиэтэй
1049,eilen::V,brostaigh,тиэтэй
1050,sich beeilen::V,deifrigh,ыксаа
1051,sich beeilen::V,déan deifir,ыксаа
1052,sausen::V,luathaigh,элээр
1053,rennen::V,rith,сүүрэкэлээ
1054,springen::V,léim,ой
1055,springen::V,léim,ыстан
1056,klettern::V,dreap,ытын
1057,schaukeln::V,téigh ar an maide corrach,эйэҥнээ
1058,schaukeln::V,téigh ar an maide corrach,биэрэҥнээ
1059,kriechen::V,snámh,сыыл
1060,schwimmen::V,snámh,уһун
1061,schwimmen::V,snámh,харбаа
1062,tauchen::V,tum,умус
1063,rudern::V,iomair,эрт
1064,rudern::V,rámhaigh,эрт
1065,fahren::V,tiomáin,айаннаа
1066,fliegen::V,eitil,көт
1067,gehen::V,téigh,бар
1068,weggehen::V,imigh,бар
1069,abfahren::V,imigh,бар
1070,anhalten::V,stad,тохтоо
1071,hineingehen::V,téigh isteach,киир
1072,eintreten::V,téigh isteach,киир
1073,kommen::V,tar,кэл
1074,ankommen::V,tar,кэл
1075,ankommen::V,tar,тиий
1076,zurückkommen::V,fill,төнүн
1077,bleiben::V,fan,хаал
1078,warten::V,fan,көһүт
1079,erwarten::V,tá ag súil le,күүт
1080,erwarten::V,tá ag súil le,көһүт
1081,erwarten::V,tá ag dréim le,күүт
1082,erwarten::V,tá ag dréim le,көһүт
1083,suchen::V,lorg,ирдээ
1084,suchen::V,lorg,көрдөө
1085,finden::V,faigh,бул
1086,finden::V,aimsigh,бул
1087,versuchen::V,triail,сорун
1088,vorbereiten::V,réitigh,бэлэмнээ
1089,lieben::V,gráigh,таптаа
1090,mögen::V,taitin le,сөбүл
1091,mögen::V,is maith le,сөбүл
1092,lachen::V,gáir,күл
1093,rühren::V,téigh i bhfeidhm ar,долгут
1094,weinen::V,goil,ытаа
1095,weinen::V,caoin,ытаа
1096,schimpfen::V,tá ag clamhsán,үөҕүс
1097,sich ärgern::V,tá corraithe,кыыһыр
1098,sich ärgern::V,tá corraithe,кыйахан
1099,sich fürchten::V,tá eagla ar,куттан
1100,sich fürchten::V,tá eagla ar,дьиксин
1101,fürchten::V,tá eagla ar,дьиксин
1102,fürchten::V,tá eagla ar,куттан
1103,fliehen::V,teith,күрээ
1104,flüchten::V,éalaigh,күрээ
1105,sehen::V,feic,көр
1106,anschauen::V,dearc,көр
1107,anschauen::V,féach ar,көр
1108,ansehen::V,breathnaigh,көр
1109,hören::V,cluin,бил
1110,hören::V,cluin,иһит
1111,zuhören::V,éist,иһит
1112,probieren::V,bliais,боруобалаан көр
1113,probieren::V,bliais,амсайан көр
1114,riechen::V,bolaigh,сытырҕаа
1115,fühlen::V,braith,бил
1116,fühlen::V,mothaigh,бил
1117,scheinen::V,tá an chuma ar,көһүн
1118,zu sehen sein::V,tá le feiceáil,көһүн
1119,vernehmen::V,clois,иһит
1120,frieren::V,tá fuar,тоҥ
1121,frieren::V,tá fuar,үлүй
1122,tun::V,déan,гын
1123,können::V,féad,кыай
1124,können::V,is féidir le,кыай
1125,wollen::V,tá ag iarraidh,баҕар
1126,anfangen::V,tosaigh,саҕалаа
1127,anfangen::V,cuir tús le,саҕалаа
1128,beenden::V,críochnaigh,бүтэр
1129,beenden::V,cuir deireadh le,бүтэр
1130,aufhören::V,stad,уурай
1131,gelingen::V,éirigh le,сатан
1132,geraten::V,tá deireadh ar,баар буолан биэр
1133,geraten::V,tá deireadh ar,баар буола тус
1134,geraten::V,tá deireadh ar,буолан таҕыс
1135,öffnen::V,oscail,ас
1136,schließen::V,dún,сап
1137,schließen::V,dún,хатаа
1138,schließen::V,iaigh,сап
1139,schließen::V,iaigh,хатаа
1140,stellen::V,cuir,уур
1141,stellen::V,cuir,туруор
1142,setzen::V,cuir,туруор
1143,setzen::V,cuir,уур
1144,setzen::V,socraigh,туруор
1145,setzen::V,socraigh,уур
1146,legen::V,cuir,уур
1147,berühren::V,teagmhaigh le,тыыт
1148,berühren::V,teagmhaigh le,таарый
1149,verbinden::V,ceangail,кэлгий
1150,bedecken::V,clúdaigh,бүрүй
1151,bedecken::V,cumhdaigh,бүрүй
1152,aufhängen::V,croch,ыйаа
1153,anzünden::V,las,умат
1154,anzünden::V,adhain,умат
1155,aufheben::V,tóg,өрө тарт
1156,aufheben::V,ardaigh,өрө тарт
1157,zurücklassen::V,fág,бырах
1158,verlieren::V,caill,сүтэр
1159,fallen lassen::V,lig uait,түһэр
1160,fallen lassen::V,lig uait,мүлчү тут
1161,fallen lassen::V,caith uait,түһэр
1162,fallen lassen::V,caith uait,мүлчү тут
1163,machen::V,déan,оҥор
1164,machen::V,déan,оҥоһун
1165,machen::V,réitigh,оҥор
1166,machen::V,réitigh,оҥоһун
1167,herstellen::V,táirg,оҥор
1168,bauen::V,tóg,тут
1169,reparieren::V,deisigh,абырахтаа
1170,verbessern::V,feabhsaigh,тупсар
1171,ändern::V,athraigh,уларыт
1172,graben::V,tochail,хас
1173,beugen::V,crom,бокут
1174,beugen::V,crom,токурут
1175,beugen::V,crom,бүк баттаа
1176,biegen::V,lúb,иэх
1177,biegen::V,lúb,өҕүлүннэр
1178,drehen::V,cas,эргит
1179,drehen::V,cas,эргичит
1180,wenden::V,tiontaigh,эргилин
1181,umdrehen::V,iompaigh,түҥнэр
1182,umdrehen::V,tiontaigh,түҥнэр
1183,heben::V,ardaigh,көтөх
1184,hochheben::V,tóg,таһаар
1185,ergreifen::V,beir ar,тут
1186,halten::V,coimeád,тут
1187,halten::V,coinnigh,тут
1188,drücken::V,brúigh,ык
1189,schieben::V,brúigh,ас
1190,kratzen::V,scríob,кыһыы
1191,lecken::V,ligh,салаа
1192,lecken::V,leadhb,салаа
1193,beißen::V,bain greim as,ытыр
1194,abreißen::V,stróic,быһа тарт
1195,abreißen::V,stróic,туура тарт
1196,abreißen::V,tarraing,быһа тарт
1197,abreißen::V,tarraing,туура тарт
1198,abschneiden::V,scoith,быс
1199,abschneiden::V,scoith,быһан ыл
1200,abschneiden::V,scoith,быһа баттаа
1201,binden::V,ceangail,кэлгий
1202,stecken::V,sáigh,батары ас
1203,brechen::V,bris,тоһут
1204,klopfen::V,cnag,тоҥсуй
1205,hauen::V,buail,оҕус
1206,kleben::V,gliúáil,силимнээ
1207,reiben::V,cuimil,аал
1208,streichen::V,leath,сыбаа
1209,schleifen::V,líomh,чочуй
1210,schneiden::V,gearr,быс
1211,rütteln::V,croith,иэҕэҥнэт
1212,schütteln::V,croith,сахсый
1213,schwenken::V,luasc,дайбаа
1214,schütten::V,doirt,кут
1215,füllen::V,líon,толор
1216,einwickeln::V,cuach,суулаа
1217,einwickeln::V,clúdaigh,суулаа
1218,tragen::V,iompair,ит
1219,schleppen::V,tarraing,сос
1220,ziehen::V,tarraing,тарт
1221,aufbewahren::V,coinnigh,уур
1222,aufbewahren::V,coinnigh,харай
1223,werfen::V,caith,бырах
1224,fangen::V,ceap,хап
1225,packen::V,beir ar,тут
1226,verstecken::V,folaigh,саһыар
1227,verstecken::V,cuir i bhfolach,саһыар
1228,teilen::V,roinn,үллэр
1229,schicken::V,seol,ыыт
1230,bringen::V,beir,аҕал
1231,bringen::V,tabhair,аҕал
1232,hinzufügen::V,cuir le,эп
1233,bekommen::V,faigh,ыл
1234,bekommen::V,faigh,булун
1235,erhalten::V,faigh,ыл
1236,nehmen::V,tóg,ыл
1237,nehmen::V,glac,ыл
1238,wählen::V,pioc,быыбардаа
1239,wählen::V,roghnaigh,быыбардаа
1240,auswählen::V,roghnaigh,тал
1241,bewahren::V,caomhnaigh,харай
1242,behindern::V,cuir bac ar,мэһэйдээ
1243,verderben::V,mill,буорту гын
1244,beschädigen::V,loit,алдьат
1245,beschädigen::V,déan damáiste do,алдьат
1246,zerbrechen::V,bris,үлтүрүт
1247,zerreißen::V,stiall,хайыта тарт
1248,zerstören::V,mill,алдьат
1249,zerstören::V,scrios,алдьат
1250,verbrennen::V,las,уоттаа
1251,verbrennen::V,dóigh,уоттаа
1252,geben::V,tabhair,биэр
1253,reichen::V,sín,аҕал
1254,reichen::V,cuir,аҕал
1255,schenken::V,bronn,бэлэхтээ
1256,schenken::V,tabhair,бэлэхтээ
1257,versprechen::V,geall,эрэннэр
1258,wünschen::V,guigh,баҕар
1259,loben::V,mol,хайҕаа
1260,küssen::V,póg,уураа
1261,wiegen::V,bog,бигээ
1262,wiegen::V,luasc,бигээ
1263,zudecken::V,clúdaigh,сап
1264,zudecken::V,clúdaigh,бүрүй
1265,wecken::V,dúisigh,уһугуннар
1266,zeigen::V,taispeáin,көрдөр
1267,führen::V,treoraigh,салай
1268,lehren::V,múin,үөрэт
1269,lehren::V,teagasc,үөрэт
1270,unterrichten::V,múin,үөрэт
1271,unterrichten::V,teagasc,үөрэт
1272,aufziehen::V,tóg,иит
1273,leiten::V,tá i gceannas ar,салай
1274,antreiben::V,gríosaigh,кыһай
1275,lassen::V,cuir ag,күһэй
1276,einladen::V,cuir cuireadh ar,ыҥыр
1277,vereinigen::V,aontaigh,холбоо
1278,vereinigen::V,aontaigh,түм
1279,besuchen::V,tabhair cuairt ar,сырыт
1280,besuchen::V,tabhair cuairt ar,билсэ сырыт
1281,treffen::V,cas ar,көрүс
1282,treffen::V,buail le,көрүс
1283,sich versammeln::V,bailigh,мүһүн
1284,sich versammeln::V,bailigh,түмүс
1285,sich versammeln::V,cruinnigh,мүһүн
1286,sich versammeln::V,cruinnigh,түмүс
1287,spielen::V,imir,оонньоо
1288,spielen::V,tá ag spraoi,оонньоо
1289,singen::V,can,ыллаа
1290,tanzen::V,rinc,үҥкүүлээ
1291,tanzen::V,damhsaigh,үҥкүүлээ
1292,sich trennen::V,scar,араҕыс
1293,verlassen::V,fág,хааллар
1294,retten::V,tarrtháil,өрүһүй
1295,bewachen::V,cosain,араҥаччылаа
1296,bewachen::V,gardáil,араҥаччылаа
1297,schützen::V,cosain,көмүскээ
1298,verteidigen::V,cosain,көмүскээ
1299,sich schlagen::V,tá ag bruíon,охсус
1300,schießen::V,caith,ытыалаа
1301,schießen::V,scaoil,ытыалаа
1302,siegen::V,bain,хот
1303,siegen::V,bain,кыай
1304,siegen::V,buaigh,хот
1305,siegen::V,buaigh,кыай
1306,ärgern::V,cuir isteach ar,кыыһырт
1307,schlagen::V,buail,оҕус
1308,treten::V,ciceáil,тэп
1309,stechen::V,sáigh,кэй
1310,stoßen::V,brúigh,кэп
1311,stoßen::V,brúigh,үтүрүй
1312,stoßen::V,soncáil,кэп
1313,stoßen::V,soncáil,үтүрүй
1314,stehlen::V,goid,уор
1315,stören::V,cuir isteach ar,мэһэйдээ
1316,belästigen::V,cuir as do,батар
1317,verbergen::V,ceil,кистээ
1318,täuschen::V,cuir dallamullóg ar,албыннаа
1319,betrügen::V,déan calaois ar,албыннаа
1320,töten::V,maraigh,өлөр
1321,wohnen::V,cuir faoi,олор
1322,wohnen::V,tá ina chónaí,олор
1323,arbeiten::V,oibrigh,үлэлээ
1324,sammeln::V,bailigh,мус
1325,sammeln::V,bailigh,хомуй
1326,sammeln::V,cruinnigh,мус
1327,sammeln::V,cruinnigh,хомуй
1328,pflücken::V,pioc,үргээ
1329,jagen::V,seilg,бултаа
1330,fischen::V,iasc,балыктаа
1331,fassen::V,beir ar,тут
1332,hüten::V,aoirigh,манаа
1333,treiben::V,seol,үүр
1334,treiben::V,tiomáin,үүр
1335,anbinden::V,ceangail,баай
1336,füttern::V,cothaigh,аһат
1337,füttern::V,beathaigh,аһат
1338,melken::V,bligh,ыа
1339,melken::V,crúigh,ыа
1340,hacken::V,gearr,кэрт
1341,gießen::V,uiscigh,сиигирт
1342,reifen::V,aibigh,бус
1343,zubereiten::V,cócaráil,бэлэмнээ
1344,kochen::V,bruith,буһар
1345,kochen::V,beirigh,буһар
1346,backen::V,bácáil,буһар
1347,braten::V,róst,хооруй
1348,braten::V,róst,ыһаарылаа
1349,braten::V,róst,соркуойдаа
1350,braten::V,frioch,хооруй
1351,braten::V,frioch,ыһаарылаа
1352,braten::V,frioch,соркуойдаа
1353,umrühren::V,measc,былаа
1354,stricken::V,cniotáil,өр
1355,nähen::V,fuaigh,иистэн
1356,färben::V,dathaigh,кырааскалаа
1357,reinigen::V,glan,ыраастаа
1358,waschen::V,nigh,сууй
1359,abwischen::V,glan,сот
1360,spülen::V,sruthlaigh,сайҕаа
1361,fegen::V,scuab,сиппий
1362,kehren::V,scuab,харбаа
1363,baden::V,folc,сөтүөлээ
1364,sich waschen::V,nigh é féin,суун
1365,ausziehen::V,bain de,уһул
1366,anziehen::V,cuir ar,кэтэрт
1367,sich anziehen::V,gléas é féin,таҥын
1368,kämmen::V,cíor,тараа
1369,schmücken::V,maisigh,симээ
1370,sagen::V,abair,диэ
1371,sprechen::V,labhair,эт
1372,sprechen::V,labhair,саҥар
1373,reden::V,caintigh,кэпсэт
1374,sich unterhalten::V,caintigh,кэпсэт
1375,sich unterhalten::V,tá ag comhrá,кэпсэт
1376,fragen::V,fiafraigh,ыйыт
1377,fragen::V,cuir ceist,ыйыт
1378,bitten::V,iarr,көрдөс
1379,erzählen::V,inis,кэпсээ
1380,erzählen::V,inis,сэһэргээ
1381,erzählen::V,eachtraigh,кэпсээ
1382,erzählen::V,eachtraigh,сэһэргээ
1383,mitteilen::V,aithris,биллэр
1384,mitteilen::V,cuir in iúl,биллэр
1385,nennen::V,ainmnigh,ааттаа
1386,rufen::V,glaoigh,ыҥыр
1387,prahlen::V,maígh,чабылан
1388,prahlen::V,maígh,киһиргээ
1389,übersetzen::V,aistrigh,тылбаастаа
1390,denken::V,síl,санаа
1391,denken::V,síl,толкуйдаа
1392,denken::V,ceap,санаа
1393,denken::V,ceap,толкуйдаа
1394,glauben::V,creid,итэҕэй
1395,bemerken::V,tabhair faoi deara,бэлиэтээ
1396,erkennen::V,aithin,бил
1397,begreifen::V,tuig,өйдөө
1398,verstehen::V,tuig,өйдөө
1399,lernen::V,foghlaim,үөрэн
1400,wissen::V,tá a fhios ag,бил
1401,sich erinnern an::V,cuimhnigh ar,аҕын
1402,sich erinnern an::V,is cuimhne ar,аҕын
1403,vergessen::V,dearmad,умун
1404,messen::V,tomhais,кэмнээ
1405,messen::V,tomhais,кээмэйдээ
1406,zählen::V,cuntais,аах
1407,rechnen::V,ríomh,аах
1408,rechnen::V,áirigh,аах
1409,lesen::V,léigh,аах
1410,malen::V,péinteáil,уруһуйдаа
1411,zeichnen::V,línigh,уруһуйдаа
1412,zeichnen::V,tarraing,уруһуйдаа
1413,schreiben::V,scríobh,суруй
1414,besitzen::V,is le,баһылаа
1415,kaufen::V,ceannaigh,атыылас
1416,verkaufen::V,díol,атыылаа
1417,bezahlen::V,íoc as,төлөө
1418,zahlen::V,íoc,төлөө
1419,beherrschen::V,rialaigh,баһылаа
1420,ertragen::V,seas,тулуй
1421,ertragen::V,fulaing,тулуй
1422,ertragen::V,foighnigh,тулуй
1423,Ader::N,,вена
1424,Ader::N,,күөх_тымыр
1425,vorwärts::ADV,,инники
