,Concept_ID,kl,os
688,rot::A,aappaluppoq,сырх
689,gelb::A,sungaarpoq,бур
690,blau::A,tungujorpoq,цъӕх
691,grün::A,qorsooqqippoq,цъӕх
692,grün::A,qorsooqqippoq,кӕрдӕгхуыз
693,grau::A,qaserpoq,цъӕх
694,grau::A,qaserpoq,фӕныкхуыз
695,billig::A,akikippoq,аслам
696,wertvoll::A,erlinnarpoq,зынаргъ
697,blind::A,tappiippoq,куырм
698,blind::A,isigisaqanngilaq,куырм
699,taub::A,tusilarpoq,къуырма
700,kräftig::A,pissaq,домбай
701,kräftig::A,pissaq,тыхджын
702,kräftig::A,pissarsuaq,домбай
703,kräftig::A,pissarsuaq,тыхджын
704,stark::A,sanngivoq,тыхджын
705,schwach::A,nakuippoq,ӕнӕбон
706,fett::A,pualavoq,нард
707,schlank::A,tuappoq,гуырвидыц
708,schlank::A,tuappoq,хæрзконд
709,schlank::A,tuappoq,рæхснæг
710,schlank::A,tuappoq,сагамад
711,hübsch::A,aatsialaq,аив
712,hübsch::A,aatsialaq,рӕсугъд
713,böse::A,ajorpoq,фыдзӕрдӕ
714,dumm::A,taqajak,ӕдылы
715,dumm::A,sikkilluppoq,ӕдылы
716,dumm::A,qaatusimasaqanngilaq,ӕдылы
717,faul::A,eqiasuppoq,зивӕг
718,faul::A,eqiasuppoq,зивӕггӕнаг
719,faul::A,eqiattortuvoq,зивӕг
720,faul::A,eqiattortuvoq,зивӕггӕнаг
721,fleißig::A,eqiasuippoq,æнæзивæг
722,fleißig::A,eqiasuippoq,æнувыд
723,geizig::A,iasilaarpoq,чъынды
724,geizig::A,iasilaarpoq,æлгъин
725,geizig::A,iasilaarpoq,мæрддзæст
726,geizig::A,tukkuippoq,чъынды
727,geizig::A,tukkuippoq,æлгъин
728,geizig::A,tukkuippoq,мæрддзæст
729,klug::A,mallak,зондджын
730,klug::A,ittanneq,зондджын
731,klug::A,kutaappoq,зондджын
732,klug::A,kuttaappoq,зондджын
733,klug::A,qarasagippoq,зондджын
734,lieb::A,akisooq,уарзон
735,lustig::A,piikulavoq,хъӕлдзӕг
736,sanft::A,isumagippoq,мынчын
737,hungrig::A,kaappoq,ӕххормаг
738,hungrig::A,perlilerpoq,ӕххормаг
739,krank::A,napparsimavoq,нӕфӕразгӕ
740,traurig::A,aliasuppoq,ӕрхӕндӕг
741,lebendig::A,uumavoq,цардӕгас
742,gut::A,ajunngilaq,хорз
743,schlecht::A,sualuppoq,цауд
744,richtig::A,iluarpoq,раст
745,schlimm::A,amiilaarnarpoq,ӕвзӕр
746,wahr::A,ilumoorpoq,ӕцӕг
747,alt::A,pisoqaq,зӕронд
748,neu::A,nutaavoq,ног
749,alt[Lebewesen]::A,utoqqaq,ацӕргӕ
750,jung::A,inuusuppoq,ӕрыгон
751,jung::A,kingulliarsuk,ӕрыгон
752,arm::A,piillasoq,мӕгуыр
753,arm::A,piitsuuvoq,мӕгуыр
754,reich::A,pisuuvoq,хъӕздыг
755,berühmt::A,tusaamasaq,номдзыд
756,fremd::A,ajasoornarpoq,æцæгæлон
757,verschieden::A,allatut,æндæр æмæ æндæр
758,verschieden::A,allatut,алы
759,verschieden::A,allatut,алыхуызон
760,verschieden::A,tamalaat,æндæр æмæ æндæр
761,verschieden::A,tamalaat,алы
762,verschieden::A,tamalaat,алыхуызон
763,nah::A,qanippoq,хӕстӕг
764,fern::A,ungasippoq,дард
765,fern::A,ungasippoq,дӕрддаг
766,linker::A,saamerleq,галиу
767,rechter::A,innarluissut,рахиз
768,erster::A,siulleq,фыццаг
769,erster::A,siulleq,фыццӕгӕм
770,zweiter::A,qataatsup tullia,дыккаг
771,zweiter::A,qataatsup tullia,дыккæгæм
772,dritter::A,pingajorarterut,æртыккаг
773,dritter::A,pingajorarterut,æртыккæгæм
774,letzter::A,kingulleq,фӕстаг
775,allein::ADV,kisimiippoq,иунæг
776,auf einmal::ADV,tassanngaannaq,уайтагъд
777,auf einmal::ADV,tassanngaannaq,æвиппайды
778,auf einmal::ADV,tassanngaannaq,æваст
779,zusammen::ADV,attaasa,иумӕ
780,zusammen::ADV,attarmik,иумӕ
781,lange::ADV,akuni,бирæ рæстæг
782,plötzlich::ADV,tassanngaannaq,æвиппайды
783,plötzlich::ADV,tassanngaannaq,æваст
784,sofort::ADV,erniinnaq,уыцы сахат
785,sofort::ADV,erniinnaq,уайтагъд
786,später::ADV,kingorna,фæстæдæр
787,jetzt::ADV,maanna,ныр
788,jetzt::ADV,massakkut,ныр
789,heute::ADV,ullumi,абон
790,morgen::ADV,aqagu,райсом
791,bald::ADV,erniinnaq,тагъд
792,bald::ADV,erniinnaq,рæхджы
793,dann::ADV,taava,стæй
794,gestern::ADV,ippassaq,знон
795,einst::ADV,ataatsimik,кӕддӕр
796,einst::ADV,ilaanni,кӕддӕр
797,damals::ADV,taamani,уæд
798,damals::ADV,taamanikkut,уæд
799,damals::ADV,taassumuunakkut,уæд
800,danach::ADV,taava,стæй
801,danach::ADV,taava,уый фæстæ
802,vorher::ADV,siornagut,раздæр
803,einmal::ADV,ilaanni,иу хатт
804,einmal::ADV,ataatsimik,иу хатт
805,manchmal::ADV,qaqutigu,хатт
806,manchmal::ADV,qaqutigut,хатт
807,oft::ADV,akulikitsumik,арæх
808,immer::ADV,tamatigut,ӕдзух
809,hier::ADV,maani,ам
810,hierhin::ADV,maani,ардӕм
811,dorthin::ADV,ikuuna,уырдӕм
812,geradeaus::ADV,narlumut,æргом
813,vorwärts::ADV,pilangavoc,размӕ
814,rückwärts::ADV,kingumut,фӕстӕмӕ
815,rückwärts::ADV,tunumut or tunummut,фӕстӕмӕ
816,zurück::ADV,kingumut,фӕстӕмӕ
817,zurück::ADV,tunumut or tunummut,фӕстӕмӕ
818,unten::ADV,kana,дæлæ
819,unten::ADV,kana,дæлейы
820,unten::ADV,kana,бынæй
821,hinab::ADV,qiviu,дӕлӕмӕ
822,hinab::ADV,qiviu,уырдыгмӕ
823,überall::ADV,tamaginni,алыран
824,überall::ADV,tamaginni,алкæм
825,überall::ADV,tamaginni,кæмдæриддæр
826,überall::ADV,tamani tamaani,алыран
827,überall::ADV,tamani tamaani,алкæм
828,überall::ADV,tamani tamaani,кæмдæриддæр
829,kaum::ADV,qaqutigorsuaq,цъус
830,sehr::ADV,assut,тынг
831,sehr::ADV,assut,иттӕг
832,noch::ADV,qeratavoq,ма
833,schon::ADV,taava-una,нырид
834,wieder::ADV,kingumut,ногӕй
835,vergebens::ADV,angiluk,дзæгъæлы
836,vergebens::ADV,angiluk,уæгъды
837,vergebens::ADV,angiluk,æнæхъуаджы
838,dies::PRN,manna,ай
839,dies::PRN,matuma,ай
840,das::PRN,ua,уый
841,ich::PRN,uanga,æз
842,du::PRN,illit,ды
843,er::PRN,una,уый
844,wir::PRN,uagut,мах
845,ihr::PRN,ilissi,сымах
846,sie::PRN,uku,уыдон
847,was::FPRN,aat?,цы
848,wer::FPRN,kikkut,чи
849,wo::FADV,sumi,кӕм
850,wohin::FADV,sumut,кӕдӕм
851,wie::FADV,qanoq,куыд
852,warum::FADV,sooq,цӕмӕн
853,wieviel::FNUM,qassit,цал
854,wieviel::FNUM,qanoq atsigisumik?,цал
855,eins::NUM,ataaseq,иу
856,zwei::NUM,marluk,дыууӕ
857,drei::NUM,pingasut,ӕртӕ
858,vier::NUM,sisamat,цыппар
859,vier::NUM,qajuusat,цыппар
860,fünf::NUM,tallimat,фондз
861,sechs::NUM,arfineq,ӕхсӕз
862,sechs::NUM,arfinillit,ӕхсӕз
863,sieben::NUM,arfineq-marluk,авд
864,acht::NUM,arfineq pingasut,аст
865,neun::NUM,qulingiluat,фараст
866,neun::NUM,arfineq sisamat,фараст
867,zehn::NUM,qulit,дӕс
868,elf::NUM,aqqaneq,иуæндæс
869,zwölf::NUM,aqqaneq-marluk,дыууадæс
870,zwanzig::NUM,tyve,дыууын
871,dreißig::NUM,tredive,æртын
872,dreißig::NUM,tredive,дæсæмæссæдз
873,dreißig::NUM,pingasunik qulillit,æртын
874,dreißig::NUM,pingasunik qulillit,дæсæмæссæдз
875,vierzig::NUM,fyrre,цыппор
876,vierzig::NUM,fyrre,цыппур
877,vierzig::NUM,fyrre,дыууиссæдзы
878,fünfzig::NUM,halvtreds,фӕндзай
879,fünfzig::NUM,tallimanik qulillit,фӕндзай
880,sechzig::NUM,tres,æхсай
881,sechzig::NUM,tres,æртиссæдзы
882,siebzig::NUM,halvfjerds,æвдай
883,siebzig::NUM,halvfjerds,дæс æмæ æртиссæдзы
884,achtzig::NUM,firs,цыппарыссæдзы
885,achtzig::NUM,firs,æстай
886,neunzig::NUM,halvfems,нæуæдз
887,neunzig::NUM,halvfems,дæс æмæ цыппарыссæдзы
888,hundert::NUM,et hundrede,сӕдӕ
889,tausend::NUM,et tusinde,мин
890,und::CNJ,aamma,ӕмӕ
891,oder::CNJ,imalluunnit,кӕнӕ
892,stehen::V,sikingavoq,лӕууын
893,sitzen::V,ingippoq,бадын
894,liegen::V,nalavoq,хуыссын
895,liegen::V,aqupivoq,хуыссын
896,hängen::V,nivinngarpaa,ауыгъд уын
897,werden::V,pinngorpoq,суӕвын
898,passieren::V,pivoq,æрцæуын
899,beginnen::V,aallarnerpaa,райдайын
900,enden::V,naggaserpaa,фæуын
901,wechseln::V,immikkut ilivoq,ивын
902,untergehen[Sonne]::V,ilioqqaasoq, аныгуылын
903,scheinen[Sonne]::V,qinnorpoq,рухс кӕнын
904,scheinen[Sonne]::V,qinngorpoq,рухс кӕнын
905,donnern::V,kalleq,нæрын
906,wehen::V,timmivoq,дымын
907,sich drehen::V,ipippaa,зилын
908,schwanken::V,aalavoq,æнкъуысын
909,schwingen::V,issakajaat or issakatsiaarut,æнкъуысын
910,schwingen::V,issakajaat or issakatsiaarut,змæлын
911,fallen::V,quasivaa,хауын
912,brennen::V,seerpoq,судзын
913,brennen::V,uuppaa,судзын
914,rauchen::V,pujoorpoq,фæздæг кæнын
915,regnen::V,siallerpoq,уарын
916,gefrieren::V,qiulerpoq,сӕлын
917,tauen::V,aappoq,стайын
918,schmelzen::V,aappoq,тайын
919,schmelzen::V,aatsippaa,тайын
920,trocknen::V,panerserpaa,хус кæнын
921,sieden::V,qalappoq,фыцын
922,reißen::V,qulli,скъуийын
923,reißen::V,alittorpaa,скъуийын
924,reißen::V,kimillanneq,скъуийын
925,versinken::V,kivivaa,дӕлдон_кӕнын
926,versinken::V,apparpoq,дӕлдон_кӕнын
927,vergehen::V,qaangerpaa,аивгъуийын
928,vergehen::V,sarsuppoq,аивгъуийын
929,erscheinen::V,takutippoq,разынын
930,sinken::V,kivivaa,дæлæмæ æрхауын
931,sinken::V,apparpoq,дæлæмæ æрхауын
932,abnehmen::V,ikillipput,фæкъаддæр уын
933,abnehmen::V,ikillipput,фæцух уын
934,zunehmen::V,allisippaa,фæфылдæр уын
935,zunehmen::V,allisippaa,сбирæ уын
936,zunehmen::V,allisippaa,сахадын
937,steigen::V,allisippaa,сыстын
938,wachsen::V,allivoq,рӕзын
939,glänzen::V,qinngorpoq,ӕрттивын
940,glänzen::V,qinnorpoq,ӕрттивын
941,funkeln::V,uisorilavoq,тыбар-тыбур_кӕнын
942,läuten::V,avilualaarpoq,цæгъдын
943,klingeln::V,aviluarpoq,цæгъдын
944,klingeln::V,aviluarpaluppoq,цæгъдын
945,brausen::V,ittuk,абухын
946,brausen::V,ittuppoq,абухын
947,brausen::V,ittuppaluppoq,абухын
948,bellen::V,qiluppoq,рæйын
949,heulen::V,maarpoq,ниуын
950,heulen::V,maalavoq,ниуын
951,heulen::V,miaggoorpoq,ниуын
952,blasen::V,aporneq,фу кӕнын
953,pfeifen::V,siggartartitsivoq,æхситт кæнын
954,pfeifen::V,siggartartitsivoq,къуыззитт кæнын
955,pfeifen::V,siorsulavoq,æхситт кæнын
956,pfeifen::V,siorsulavoq,къуыззитт кæнын
957,schreien::V,suaarpoq,хъӕр кӕнын
958,stöhnen::V,nipiliorpoq,хъæрзын
959,stöhnen::V,nipiliorpoq,дзыназын
960,stöhnen::V,nipilliorpoq,хъæрзын
961,stöhnen::V,nipilliorpoq,дзыназын
962,zittern::V,qarsulivik,ризын
963,leben::V,inuuvoq,цӕрын
964,geboren werden::V,inuuvoq,райгуырын
965,geboren werden::V,inunngorpoq,райгуырын
966,atmen::V,anersaarpoq,улӕфын
967,trinken::V,imerpoq,нуазын
968,essen::V,tamorpoq,хӕрын
969,schlucken::V,tuluarnaq,ныхъуырын
970,einschlafen::V,sinippoq,бафынæй уын
971,schlafen::V,sinik,хуыссын
972,schlafen::V,sinik,фынӕй кӕнын
973,aufwachen::V,iterpoq,райхъал уын
974,aufwachen::V,eqqumavoq,райхъал уын
975,aufstehen::V,makippoq,стын
976,sich erholen::V,qasuerserpoq,фæллад уадзын
977,sich erholen::V,qasuerserpoq,улæфын
978,schmerzen::V,anneraa,риссын
979,schmerzen::V,annernarpoq,риссын
980,husten::V,quersorpoq,хуыфын
981,genesen::V,ajunngissivoq,сдзæбæх уын
982,genesen::V,ajunngissivoq,рандидзын
983,genesen::V,ajunngissivoq,сæндидзын
984,genesen::V,ilisimmarpoq,сдзæбæх уын
985,genesen::V,ilisimmarpoq,рандидзын
986,genesen::V,ilisimmarpoq,сæндидзын
987,genesen::V,ilorrippoq,сдзæбæх уын
988,genesen::V,ilorrippoq,рандидзын
989,genesen::V,ilorrippoq,сæндидзын
990,sterben::V,toquvoq,мӕлын
991,sich bewegen::V,ingerlavoq,тæлфын
992,sich bewegen::V,ingerlavoq,цæуын
993,sich setzen::V,ingippoq,сбадын
994,laufen::V,arpappoq,цӕуын
995,laufen::V,arpappoq,рацу-бацу_кӕнын
996,schreiten::V,ingerlavoq,къахдзæф кæнын
997,schreiten::V,ingerlavoq,санчъех кæнын
998,schreiten::V,ingerlavoq,цæуын
999,spazierengehen::V,utertakajaarpoq,озер кæнын
1000,spazierengehen::V,utertakajaarpoq,тезгъо кæнын
1001,spazierengehen::V,utertakattajaarpoq,озер кæнын
1002,spazierengehen::V,utertakattajaarpoq,тезгъо кæнын
1003,eilen::V,qaa qaa,тагъд кæнын
1004,eilen::V,qaa qaa,тындзын
1005,eilen::V,qiilasaarpoq,тагъд кæнын
1006,eilen::V,qiilasaarpoq,тындзын
1007,eilen::V,ingerlasaarpaa,тагъд кæнын
1008,eilen::V,ingerlasaarpaa,тындзын
1009,sich beeilen::V,tuaviorpoq,тагъд кæнын
1010,sich beeilen::V,tuaviorpoq,тындзын
1011,sausen::V,uiguut,уайын
1012,sausen::V,uiguut,тæхын
1013,rennen::V,igivoq,згъорын
1014,springen::V,upernassaq,гæпп кæнын
1015,springen::V,upernassaq,сæррæтт кæнын
1016,springen::V,upernassaq,лиуырын
1017,klettern::V,pilaakkeerpoq,хилын
1018,schaukeln::V,aalavoq,хецъро кæнын
1019,schaukeln::V,aalavoq,херыйыл бадын
1020,schwimmen::V,naluppoq,ленк кӕнын
1021,tauchen::V,allorpoq,ныгъуылын
1022,rudern::V,ipuppaa,бæлæгъ тæрын
1023,rudern::V,ipuppaa,чема тæрын
1024,fahren::V,qimusserpoq,цӕуын
1025,fliegen::V,timmivoq,тӕхын
1026,weggehen::V,piiarpoq,ацӕуын
1027,anhalten::V,unitsippaa,æрлæууын
1028,hineingehen::V,timaappaa,мидæмæ цæуын
1029,eintreten::V,allattorpaa,бацӕуын
1030,kommen::V,qaa-,æрцæуын
1031,kommen::V,pivaa,æрцæуын
1032,ankommen::V,tikippoq,æрцæуын
1033,zurückkommen::V,angerlarpoq,раздæхын
1034,zurückkommen::V,angerlarpoq,фæстæмæ_раздæхын
1035,zurückkommen::V,angerlarpoq,æрбаздæхын
1036,zurückkommen::V,angerlarpoq,аздæхын
1037,bleiben::V,uninngavoq,лӕууын
1038,warten::V,paavoq,ӕнхъӕлмӕ кӕсын
1039,warten::V,utaqqivoq,ӕнхъӕлмӕ кӕсын
1040,suchen::V,nivivaa,агурын
1041,finden::V,nanivaa,ссарын
1042,versuchen::V,uuppaa,фӕлварын
1043,versuchen::V,ussersarpaa,фӕлварын
1044,vorbereiten::V,piareersarpaa,бацаттæ кæнын
1045,vorbereiten::V,piareersarpaa,æрæввонг кæнын
1046,lieben::V,asavaa,уарзын
1047,mögen::V,akaaraa,зæрдæмæ цæуын
1048,rühren::V,qeerlerpaa,зæрдæ суынгæг кæнын
1049,weinen::V,qiavoq,кӕуын
1050,schimpfen::V,qatimaarpoq,æлгъитын
1051,sich ärgern::V,ugguutigaa,мæсты кæнын
1052,sich fürchten::V,eqqanaarpoq,тæрсын
1053,fürchten::V,ersigaa,тæрсын
1054,fliehen::V,qimaavoq,лидзын
1055,flüchten::V,allikarfigaa,алидзын
1056,sehen::V,isigaa,уынын
1057,ansehen::V,alaatsinaappaa,кӕсын
1058,hören::V,tusarpaa,хъусын
1059,zuhören::V,naalappoq,хъусын
1060,riechen::V,tipippoq,смудын
1061,fühlen::V,misigaa,ӕнкъарын
1062,scheinen::V,takutippoq,зынын
1063,frieren::V,qiiavoq,сийын
1064,tun::V,iliorpoq,кӕнын
1065,wollen::V,piumavaa,фӕндын
1066,anfangen::V,pilerpoq,райдайын
1067,beenden::V,naggaserpaa,фӕуын
1068,aufhören::V,naammatsippaa,банцайын
1069,aufhören::V,naammatsippaa,фенцайын
1070,öffnen::V,ammarpaa,гом кӕнын
1071,schließen::V,matuaa,ӕхгӕнын
1072,stellen::V,ilivaa,ӕвӕрын
1073,stellen::V,iliorarpai,ӕвӕрын
1074,stellen::V,ilioqqarpai,ӕвӕрын
1075,setzen::V,iliorarpai,сбадын кӕнын
1076,setzen::V,ilioqqarpai,сбадын кӕнын
1077,legen::V,ilivaa,ӕрӕвӕрын
1078,berühren::V,attorpaa,агайын
1079,verbinden::V,taperserpaa,бӕттын
1080,bedecken::V,iikkerpaa,ӕмбӕрзын
1081,bedecken::V,iikkersorpaa,ӕмбӕрзын
1082,aufhängen::V,inivaa,ауындзын
1083,aufhängen::V,iniorarpai,ауындзын
1084,anzünden::V,saggaavoq,ссудзын
1085,aufheben::V,allisippaa,сисын
1086,zurücklassen::V,aallarpoq,ныууадзын
1087,verlieren::V,annaavaa,фесафын
1088,fallen lassen::V,nakkaavaa,ӕрӕппарын
1089,fallen lassen::V,nakkaavaa,къухтӕй феуӕгъд кӕнын
1090,machen::V,iliorpoq,саразын
1091,herstellen::V,anillatsippaa,сцæттæ кæнын
1092,herstellen::V,anillatsippaa,саразын
1093,bauen::V,marrarterpaa,амайын
1094,reparieren::V,iluarsaappaa,æмпъузын
1095,reparieren::V,iluarsaappaa,цалцæг кæнын
1096,verbessern::V,naqqippaa,фæхуыздæр кæнын
1097,graben::V,assappaa,къахын
1098,beugen::V,qappappoq,æркъæдз кæнын
1099,beugen::V,qappappoq,æртасын кæнын
1100,biegen::V,qappappoq,тасын кӕнын
1101,wenden::V,assappaa,афæлдахын
1102,wenden::V,assappaa,рафæлдахын
1103,wenden::V,assakarpoq,афæлдахын
1104,wenden::V,assakarpoq,рафæлдахын
1105,umdrehen::V,assakartippaa,афæлдахын
1106,heben::V,kivippaa,сдарын
1107,heben::V,kivippaa,схæцын
1108,hochheben::V,kissumiarpaa,уæлæмæ хæцын
1109,ergreifen::V,isaappaa,фӕлӕбурын
1110,ergreifen::V,isaguppaa,фӕлӕбурын
1111,halten::V,minarpaa,дарын
1112,drücken::V,naqittaat,æлхъивын
1113,drücken::V,naqittaat,хæцын
1114,kratzen::V,qitsuppaa,хафын
1115,lecken::V,aluppaa,сдæрын
1116,beißen::V,kiivaa,хæцын
1117,abreißen::V,aqqarpaa,ратонын
1118,abreißen::V,isaterpaa,ратонын
1119,abschneiden::V,kipivaa,ралыг кӕнын
1120,binden::V,kakkersarpaa,бабӕттын
1121,stecken::V,kussunneq,ныссадзын
1122,brechen::V,nallorpaa,асæттын
1123,brechen::V,nallorpaa,басæттын
1124,brechen::V,nallorpaa,ныссæттын
1125,klopfen::V,pattappaa,хойын
1126,klopfen::V,pattappaa,гуыпп-гуыпп кæнын
1127,klopfen::V,pattappaa,къуырцц-къуырцц кæнын
1128,hauen::V,aqivaa,цӕвын
1129,hauen::V,aqivaa,нӕмын
1130,kleben::V,qaappoq,ныхасын
1131,kleben::V,qaappoq,æндадзын
1132,reiben::V,tagiarpaa,сӕрфын
1133,reiben::V,tagiarpaa,хафын
1134,reiben::V,tangiarpaa,сӕрфын
1135,reiben::V,tangiarpaa,хафын
1136,streichen::V,erlerpoq,байсæрдын
1137,streichen::V,erlerpoq,сахорын
1138,schleifen::V,sequppaa,ссын
1139,schleifen::V,sequppaa,цыргъ кӕнын
1140,schneiden::V,uullivoq,кӕрдын
1141,schütteln::V,aalavoq,уигъын
1142,schwenken::V,issarpoq,тилын
1143,schwenken::V,issarpoq,уигъын
1144,füllen::V,immerpaa,байдзаг кæнын
1145,einwickeln::V,immoqquserpaa,батухын
1146,tragen::V,maqippaa,хӕссын
1147,tragen::V,assartorpoq,хӕссын
1148,schleppen::V,assartorpoq,ласын
1149,ziehen::V,kalippaa,ласын
1150,ziehen::V,kalissarpoq,ласын
1151,aufbewahren::V,toqqorpaa,æвæрын
1152,werfen::V,kuivaa,зыввытт кӕнын
1153,fangen::V,anguaa,ӕрцахсын
1154,verstecken::V,anngigaa,æмбæхсын
1155,verstecken::V,anngigaa,нымæхсын
1156,teilen::V,agguut,уарын
1157,teilen::V,agguusersorpaa,уарын
1158,schicken::V,nassiuppaa,ӕрвитын
1159,bringen::V,aggiuppaa,æрхæссын
1160,bringen::V,aggiuppaa,æрбахæссын
1161,bringen::V,nassataraa,æрхæссын
1162,bringen::V,nassataraa,æрбахæссын
1163,bekommen::V,tiguaa,ссарын
1164,bekommen::V,tiguaa,сфæрæз кæнын
1165,bekommen::V,tiguaa,самал кæнын
1166,erhalten::V,tiguaa,райсын
1167,nehmen::V,pivoq,райсын
1168,nehmen::V,tiguaa,райсын
1169,bewahren::V,sukkunik simerserpaa,бавæрын
1170,bewahren::V,sukkunik simerserpaa,нывæрын
1171,verderben::V,asiutippaa,фесафын
1172,verderben::V,piuneerunnerit,фесафын
1173,zerbrechen::V,ukuvoq,асӕттын
1174,zerreißen::V,tisavaa,аскъуынын
1175,zerreißen::V,alittorpaa,аскъуынын
1176,zerstören::V,aserorpaa,фехалын
1177,verbrennen::V,seerpoq,басудзын
1178,geben::V,pivoq,дӕттын
1179,versprechen::V,neriorsorpaa,дзырд раттын
1180,versprechen::V,neriorsorpaa,зӕрдӕ бавӕрын
1181,wünschen::V,kissaat,зæрдæ зæгъы
1182,loben::V,nersorpaa,раппӕлын
1183,loben::V,nersornaat,раппӕлын
1184,küssen::V,kunippaa,пъа кæнын
1185,küssen::V,kunippaa,ба кæнын
1186,küssen::V,kunissorpaa,пъа кæнын
1187,küssen::V,kunissorpaa,ба кæнын
1188,zudecken::V,majorpaa,бамбӕрзын
1189,wecken::V,itersarpaa,райхъал кӕнын
1190,zeigen::V,tikkuuppaa,амонын
1191,führen::V,tasissiuppaa,кӕнын
1192,führen::V,tasissiuppaa,фæкæнын
1193,führen::V,ilitsersorpaa,кӕнын
1194,führen::V,ilitsersorpaa,фæкæнын
1195,führen::V,tasissersuuppaa,кӕнын
1196,führen::V,tasissersuuppaa,фæкæнын
1197,lehren::V,ilinniartippaa,ахуыр кæнын
1198,unterrichten::V,ajoqerpaa,ахуыр кæнын
1199,unterrichten::V,ajoqersorpaa,ахуыр кæнын
1200,unterrichten::V,ilinniartitsivoq,ахуыр кæнын
1201,aufziehen::V,inororsarpaa,хъомыл кӕнын
1202,leiten::V,iluatsippaa,разамынд дӕттын
1203,antreiben::V,ikusimmippaa,тагъд кæнын
1204,antreiben::V,ikusimmippaa,рог кæнын
1205,einladen::V,qaaqquaa,ӕрхонын
1206,einladen::V,qaaqquaa,ӕрбахонын
1207,einladen::V,qaasarpaa,ӕрхонын
1208,einladen::V,qaasarpaa,ӕрбахонын
1209,vereinigen::V,taperserpaa,баиу кӕнын
1210,besuchen::V,tikeraarpaa,абæрæг кæнын
1211,besuchen::V,tikeraarpaa,бабæрæг кæнын
1212,besuchen::V,tikeraarpaa,бауайын
1213,treffen::V,aporappaa,фембæлын
1214,sich versammeln::V,majorpoq,æрæмбырд уын
1215,spielen::V,pinnguarpoq,хъазын
1216,singen::V,erinarsorpoq,зарын
1217,tanzen::V,qitippoq,кафын
1218,sich trennen::V,immikkoortippaa,фæйнæрдæм фæцæуын айхæлын
1219,retten::V,annaappaa,фервӕзын кӕнын
1220,schützen::V,eriagaa,хъахъхъӕнын
1221,schützen::V,pineqartaalivaa,хъахъхъӕнын
1222,schießen::V,aallaavaa,ӕхсын
1223,schießen::V,piseriuppaa,ӕхсын
1224,ärgern::V,ninngassarpaa,мӕсты кӕнын
1225,ärgern::V,ninngassaarpaa,мӕсты кӕнын
1226,schlagen::V,unatarpaa,ныццæвын
1227,treten::V,tukerpoq,
1228,stechen::V,iguppaa,фæрæхойын
1229,stechen::V,qasilippoq,фæрæхойын
1230,stoßen::V,ikuserpaa,риуыгъын
1231,stoßen::V,ikusimmippaa,риуыгъын
1232,stehlen::V,tillippaa,давын
1233,stören::V,akornuserpaa,хъыгдарын
1234,verbergen::V,anngigaa,бамбӕхсын
1235,verbergen::V,anngigaa,басусӕг кӕнын
1236,betrügen::V,peqquserluttuliorfigaa,асайын
1237,töten::V,maappaa,амарын
1238,töten::V,toquppaa,амарын
1239,wohnen::V,najugaqarpoq,цӕрын
1240,arbeiten::V,sulivoq,кусын
1241,sammeln::V,katersorpai,æртонын
1242,jagen::V,piniarpoq,цуан кæнын
1243,fischen::V,aalisarpoq,кæсаг ахсын æнгуырæй
1244,fischen::V,aalisarpoq,æнгуыр дарын
1245,anbinden::V,qilerut,бабæттын
1246,anbinden::V,qilerut,æрбæттын
1247,anbinden::V,qilersorpaa,бабæттын
1248,anbinden::V,qilersorpaa,æрбæттын
1249,anbinden::V,ungerlatserpaa,бабæттын
1250,anbinden::V,ungerlatserpaa,æрбæттын
1251,füttern::V,nerlerpaa,холлаг дæттын
1252,füttern::V,nerlerpaa,холлаг æвæрын
1253,füttern::V,nerlerpaa,дарын
1254,gießen::V,imerterpaa,бакалын
1255,kochen::V,igavoq,фыцын
1256,braten::V,siappaa,цурын
1257,umrühren::V,qeerlerpaa,ахæццæ кæнын
1258,umrühren::V,qeerlerpaa,азмæнтын
1259,umrühren::V,qeerlerpaa,астауын
1260,färben::V,misuppaa,ахорын
1261,reinigen::V,sanniarpaa,ссыгъдæг кæнын
1262,reinigen::V,sanniarpaa,ныссыгъдæг кæнын
1263,reinigen::V,sanniarpaa,ныссæрфын
1264,waschen::V,asappaa,ӕхсын
1265,abwischen::V,saligarpaa,сӕрфын
1266,abwischen::V,saligartorpaa,сӕрфын
1267,fegen::V,sanngiarpaa,мӕрзын
1268,baden::V,uffarpoq,хи найын
1269,sich waschen::V,uffarpoq,хи æхсын
1270,ausziehen::V,annoraajarpaa,ласын
1271,anziehen::V,ativaa,скæнын
1272,anziehen::V,atitippaa,скæнын
1273,sich anziehen::V,atisalersorpoq,дзаума скæнын
1274,sich anziehen::V,atisalersorpoq,дарæс скæнын
1275,sagen::V,oqarpoq,зæгъын
1276,sprechen::V,oqaluttarpoq,дзурын
1277,reden::V,oqaluppoq,ныхас кӕнын
1278,fragen::V,aperaa,фӕрсын
1279,bitten::V,aperaa,курын
1280,bitten::V,qinnuigaa,курын
1281,erzählen::V,oqaluttuaraa,радзурын
1282,erzählen::V,oqaluttuaraa,ратаурæгъ кæнын
1283,mitteilen::V,oqalualaarpoq,фехъусын кæнын
1284,rufen::V,qaaqquaa,сидын
1285,prahlen::V,oqqartuvoq,ӕппӕлын
1286,prahlen::V,oqallortuvoq,ӕппӕлын
