,Concept_ID,lt,hi
741,Gesundheit::N,sveikata,तंदुरुस्ती
742,Krankheit::N,liga,रोग
743,Krankheit::N,liga,बीमारी
744,Schmerz::N,skausmas,दर्द
745,Schmerz::N,skausmas,पीड़ा
746,Wunde::N,žaizda,घाव
747,Wunde::N,žaizda,ज़ख़्म
748,Fieber::N,karštis,ज्वर
749,Fieber::N,karštis,बुख़ार
750,Arznei::N,vaistas,दवा
751,Arznei::N,vaistas,औषाधि
752,Brücke::N,tiltas,पुल
753,Brücke::N,tiltas,सेतु
754,Brunnen::N,šulinys,कुआँ
755,Weide::N,ganykla,चरागाह
756,Weide::N,gluosnis,चरागाह
757,Pfad::N,takas,पथ
758,Pfad::N,takas,पगडंडी
759,Weg::N,kelias,मार्ग
760,Straße::N,gatvė,राह
761,Straße::N,gatvė,रास्ता
762,Dorf::N,kaimas,गाँव
763,Dorf::N,kaimas,ग्राम
764,Dorf::N,sodžius,गाँव
765,Dorf::N,sodžius,ग्राम
766,Stadt::N,miestas,शहर
767,Brief::N,laiškas,ख़त
768,Brief::N,laiškas,पत्र
769,Brief::N,laiškas,चिट्ठी
770,Buch::N,knyga,किताब
771,Buch::N,knyga,पुस्तक
772,Buchstabe::N,raidė,अक्षर
773,Zeitung::N,laikraštis,अख़बार
774,Zeitung::N,laikraštis,समाचार-पत्र
775,Leben::N,gyvybė,जीवन
776,Leben::N,gyvybė,ज़िंदगी
777,Leben::N,gyvenimas,जीवन
778,Leben::N,gyvenimas,ज़िंदगी
779,Tod::N,mirtis,मौत
780,Tod::N,mirtis,मृत्यु
781,Grab::N,kapas,क़ब्र
782,Kirche::N,bažnyčia,चर्च
783,Kirche::N,bažnyčia,गिरजा
784,Sünde::N,nuodėmė,पाप
785,Sünde::N,nuodėmė,गुनाह
786,Sünde::N,nusidėjimas,पाप
787,Sünde::N,nusidėjimas,गुनाह
788,Gott::N,dievas,देव
789,Gott::N,dievas,ईश्वर
790,Arbeiter::N,darbininkas,मज़दूर
791,Chef::N,šefas,अध्यक्ष
792,Chef::N,vadovas,अध्यक्ष
793,Chef::N,viršininkas,अध्यक्ष
794,Meister::N,meistras,शिल्पज्ञ
795,Arzt::N,gydytojas,वैद्य
796,Arzt::N,gydytojas,डॉक्टर
797,Arzt::N,gydytojas,चिकित्सक
798,Lehrer::N,mokytojas,शिक्षक
799,Lehrer::N,mokytojas,अध्यापक
800,Geld::N,pinigai,धन
801,Geld::N,pinigai,पैसा
802,Geschäft::N,biznis,सौदा
803,Geschäft::N,biznis,व्यापार
804,Laden::N,krautuvė,दुकान
805,Laden::N,parduotuvė,दुकान
806,Preis::N,kaina,दाम
807,Preis::N,kaina,मूल्य
808,Ware::N,prekė,माल
809,Ware::N,prekė,पण्य
810,Nutzen::N,nauda,लाभ
811,Nutzen::N,nauda,फ़ायदा
812,Nutzen::N,pelnas,लाभ
813,Nutzen::N,pelnas,फ़ायदा
814,Reichtum::N,turtas,धन
815,Reichtum::N,turtas,दौलत
816,Welt::N,pasaulis,विश्व
817,Welt::N,pasaulis,दुनिया
818,Land::N,žemė,देश
819,Land::N,žemė,मुल्क
820,Land::N,šalis,देश
821,Land::N,šalis,मुल्क
822,Staat::N,valstija,राज्य
823,Staat::N,valstija,राष्ट्र
824,König::N,karalius,राजा
825,König::N,karalius,बादशाह
826,Macht::N,galia,शासन
827,Macht::N,galia,सत्ता
828,Macht::N,valdžia,शासन
829,Macht::N,valdžia,सत्ता
830,Grenze::N,riba,सरहद
831,Grenze::N,siena,सरहद
832,Krieg::N,karas,जंग
833,Krieg::N,karas,युद्ध
834,Feind::N,priešas,शत्रु
835,Feind::N,priešas,दुश्मन
836,Gewalt::N,jėga,हिंसा
837,Gewalt::N,smurtas,हिंसा
838,Gewalt::N,prievarta,हिंसा
839,Kampf::N,kova,लड़ाई
840,Kampf::N,kova,संघर्ष
841,Bogen[Waffe]::N,lankas,कमान
842,Pfeil::N,strėlė,बान
843,Gewehr::N,šautuvas,बंदूक़
844,Fehler::N,klaida,भूल
845,Fehler::N,klaida,ग़लती
846,Lüge::N,melas,झूठ
847,Lüge::N,melas,असत्य
848,Schaden::N,nuostolis,हानि
849,Schaden::N,nuostolis,नुक़सान
850,Schaden::N,apgadinimas,हानि
851,Schaden::N,apgadinimas,नुक़सान
852,Unglück::N,nelaimė,मुसीबत
853,Unglück::N,nelaimė,विपात्ति
854,Schuld::N,kaltė,दोष
855,Schuld::N,kaltė,क़सूर
856,Alter::N,amžius,आयु
857,Alter::N,amžius,उम्र
858,Schluss::N,pabaiga,अंत
859,Schluss::N,pabaiga,समाप्ति
860,Zeit::N,laikas,काल
861,Zeit::N,laikas,वक़्त
862,Tag::N,diena,दिन
863,Tag::N,diena,रोज़
864,Morgen::N,rytas,सुबह
865,Mittag::N,vidurdienis,दोपहर
866,Mittag::N,vidurdienis,मध्याह्न
867,Abend::N,vakaras,शाम
868,Abend::N,vakaras,संध्या
869,Nacht::N,naktis,रात
870,Nacht::N,naktis,रात्रि
871,Woche::N,savaitė,हफ़्ता
872,Monat::N,mėnuo,मास
873,Monat::N,mėnuo,महीना
874,Jahr::N,metai,बरस
875,Jahr::N,metai,वर्ष
876,Frühling::N,pavasaris,वसंत
877,Sommer::N,vasara,गरमी
878,Sommer::N,vasara,ग्रीष्म
879,Herbst::N,ruduo,शरत्
880,Herbst::N,ruduo,पतझड़
881,Winter::N,žiema,जाड़ा
882,Winter::N,žiema,सर्दियाँ
883,Januar::N,sausis,जनवरी
884,Februar::N,vasaris,फ़रवरी
885,März::N,kovas,मार्च
886,April::N,balandis,अप्रैल
887,Mai::N,gegužė,मई
888,Juni::N,birželis,जून
889,Juli::N,liepa,जुलाई
890,August::N,rugpjūtis,अगस्त
891,September::N,rugsėjis,सितंबर
892,Oktober::N,spalis,अक्तूबर
893,November::N,lapkritis,नवंबर
894,Dezember::N,gruodis,दिसंबर
895,Montag::N,pirmadienis,पीर
896,Montag::N,pirmadienis,सोमवार
897,Dienstag::N,antradienis,मंगलवार
898,Mittwoch::N,trečiadienis,बुधवार
899,Donnerstag::N,ketvirtadienis,गुरुवार
900,Donnerstag::N,ketvirtadienis,बृहस्पतिवार
901,Freitag::N,penktadienis,शुक्रवार
902,Samstag::N,šeštadienis,सनीचर
903,Samstag::N,šeštadienis,शनिवार
904,Sonntag::N,sekmadienis,इतवार
905,Sonntag::N,sekmadienis,रविवार
906,groß::A,didis,बड़ा
907,groß::A,didelis,बड़ा
908,klein::A,mažas,कम
909,klein::A,mažas,छोटा
910,lang::A,ilgas,लंबा
911,lang::A,ilgas,दीर्घ
912,kurz::A,trumpas,लधु
913,kurz::A,trumpas,छोटा
914,breit::A,platus,चौड़ा
915,schmal::A,smulkus,तंग
916,schmal::A,smulkus,सँकरा
917,dicht::A,tankus,सघन
918,dick[Gegenstand]::A,storas,मोटा
919,dünn::A,plonas,महीन
920,dünn::A,plonas,बारीक
921,fein::A,smulkus,कोमल
922,fein::A,smulkus,सूक्ष्म
923,fest::A,kietas,दृढ़
924,fest::A,kietas,मज़बूत
925,fest::A,tvirtas,दृढ़
926,fest::A,tvirtas,मज़बूत
927,flach::A,lėkštas,चपटा
928,flach::A,plokščias,चपटा
929,glatt::A,slidus,चौरस
930,glatt::A,slidus,चिकना
931,hart::A,kietas,कठोर
932,hart::A,kietas,सख़्त
933,weich::A,minkštas,नरम
934,weich::A,minkštas,मुलायम
935,rund::A,apvalus,गोल
936,rund::A,apvalus,वर्तुल
937,rund::A,apskritas,गोल
938,rund::A,apskritas,वर्तुल
939,spitz::A,aštrus,नुकीला
940,spitz::A,smailus,नुकीला
941,scharf::A,aštrus,पैना
942,stumpf::A,bukas,भोथरा
943,stumpf::A,atšipęs,भोथरा
944,schwer::A,sunkus,भारी
945,schwer::A,sunkus,वज़नी
946,schön::A,gražus,सुंदर
947,heiß::A,karštas,उष्ण
948,warm::A,šiltas,गरम
949,kalt::A,šaltas,सर्द
950,kühl::A,vėsus,ठंडा
951,kühl::A,bejausmis,ठंडा
952,frisch::A,šviežias,तर
953,frisch::A,šviežias,ताज़ा
954,feucht::A,drėgnas,नम
955,feucht::A,drėgnas,भीगा
956,nass::A,šlapias,गीला
957,trocken::A,sausas,सूखा
958,trocken::A,sausas,ख़ुश्क
959,voll::A,pilnas,भरा
960,voll::A,pilnas,पूरा
961,leer::A,tuščias,ख़ाली
962,offen::A,atviras,खुला
963,geschlossen::A,uždaras,बंद
964,geschlossen::A,uždarytas,बंद
965,sauber::A,švarus,साफ़
966,sauber::A,švarus,सुथरा
967,schmutzig::A,nešvarus,गंदा
968,schmutzig::A,purvinas,गंदा
969,roh::A,žalias,कच्चा
970,reif::A,prinokęs,पक्व
971,reif::A,prinokęs,पक्का
972,reif::A,pribrendęs,पक्व
973,reif::A,pribrendęs,पक्का
974,lecker::A,gardus,मज़ेदार
975,lecker::A,gardus,स्वादिष्ट
976,süß::A,saldus,मीठा
977,bitter::A,kartus,कटु
978,bitter::A,kartus,कड़वा
979,sauer::A,gižus,खट्टा
980,sauer::A,rūgštus,खट्टा
981,hell::A,šviesus,रोशन
982,hell::A,skaistus,रोशन
983,dunkel::A,tamsus,अँधेरा
984,schwarz::A,juodas,काला
985,schwarz::A,juodas,स्याह
986,weiß::A,baltas,सफ़ेद
987,rot::A,raudonas,लाल
988,rot::A,raudonas,सुर्ख़
989,gelb::A,geltonas,पीला
990,gelb::A,geltonas,ज़र्द
991,blau::A,mėlynas,नीला
992,blau::A,mėlynas,आसमानी
993,grün::A,žalias,हरा
994,grau::A,pilkas,धूसर
995,bunt::A,margas,रंगीन
996,bunt::A,margas,बहुरंगा
997,bunt::A,spalvotas,रंगीन
998,bunt::A,spalvotas,बहुरंगा
999,billig::A,pigus,सस्ता
1000,teuer::A,brangus,महँगा
1001,wertvoll::A,vertingas,क़ीमती
1002,wertvoll::A,vertingas,मूल्यवान्
1003,blind::A,aklas,अंधा
1004,taub::A,kurčias,बहरा
1005,kräftig::A,stiprus,ताक़तवर
1006,kräftig::A,stiprus,शक्तिशाली
1007,stark::A,stiprus,प्रबल
1008,stark::A,stiprus,बलवान्
1009,schwach::A,silpnas,कमज़ोर
1010,fett::A,riebus,मोटा
1011,fett::A,riebus,मांसल
1012,schlank::A,laibas,पतला
1013,schlank::A,laibas,छरहरा
1014,schlank::A,lieknas,पतला
1015,schlank::A,lieknas,छरहरा
1016,hübsch::A,gražus,सुंदर
1017,hübsch::A,gražus,ख़ूबसूरत
1018,böse::A,blogas,पापी
1019,böse::A,blogas,दुष्ट
1020,dumm::A,paikas,मूर्ख
1021,dumm::A,paikas,बुद्धू
1022,dumm::A,kvailas,मूर्ख
1023,dumm::A,kvailas,बुद्धू
1024,faul::A,tingus,आलसी
1025,faul::A,tingus,सुस्त
1026,fleißig::A,stropus,मेहनती
1027,fleißig::A,stropus,परिश्रमी
1028,fleißig::A,kruopštus,मेहनती
1029,fleißig::A,kruopštus,परिश्रमी
1030,geizig::A,šykštus,कृपण
1031,geizig::A,šykštus,कंजूस
1032,klug::A,sumanus,समझदार
1033,klug::A,sumanus,होशियार
1034,klug::A,sumanus,अक़्लमंद
1035,klug::A,protingas,समझदार
1036,klug::A,protingas,होशियार
1037,klug::A,protingas,अक़्लमंद
1038,geschickt::A,apsukrus,किशल
1039,lieb::A,mielas,प्रिय
1040,lieb::A,mielas,प्यारा
1041,lustig::A,smagus,हँसमुख
1042,lustig::A,smagus,ख़ुशदिल
1043,lustig::A,linksmas,हँसमुख
1044,lustig::A,linksmas,ख़ुशदिल
1045,sanft::A,švelnus,नम्र
1046,sanft::A,minkštas,नम्र
1047,hungrig::A,alkanas,भूखा
1048,krank::A,ligotas,बीमार
1049,krank::A,ligotas,अस्वस्थ
1050,krank::A,sergantis,बीमार
1051,krank::A,sergantis,अस्वस्थ
1052,nackt::A,nuogas,नग्न
1053,traurig::A,liūdnas,उदास
1054,traurig::A,liūdnas,रंजीदा
1055,lebendig::A,gyvas,जीता
1056,lebendig::A,gyvas,ज़िंदा
1057,gut::A,geras,अच्छा
1058,schlecht::A,blogas,बुरा
1059,schlecht::A,blogas,ख़राब
1060,schlecht::A,prastas,बुरा
1061,schlecht::A,prastas,ख़राब
1062,richtig::A,tikras,ठीक
1063,richtig::A,teisingas,ठीक
1064,schlimm::A,blogas,बुरा
1065,schlimm::A,blogas,अप्रिय
1066,schlimm::A,prastas,बुरा
1067,schlimm::A,prastas,अप्रिय
1068,wahr::A,tikras,सच
1069,alt::A,senas,पुराना
1070,neu::A,naujas,नया
1071,ehemalig::A,buvęs,भूतपूर्व
1072,alt[Lebewesen]::A,pagyvenęs,बूढ़ा
1073,alt[Lebewesen]::A,pagyvenęs,वृद्ध
1074,jung::A,jaunas,जवान
1075,arm::A,neturtingas,ग़रीब
1076,reich::A,turtingas,धनी
1077,reich::A,turtingas,अमीर
1078,bekannt::A,žinomas,मालूम
1079,bekannt::A,pažįstamas,मालूम
1080,berühmt::A,žymus,मशहूर
1081,berühmt::A,žymus,प्रसिद्ध
1082,berühmt::A,garsus,मशहूर
1083,berühmt::A,garsus,प्रसिद्ध
1084,fremd::A,svetimas,विदेशी
1085,fremd::A,svetimas,अपरिचित
1086,verschieden::A,įvairus,अलग
1087,verschieden::A,įvairus,भिन्न
1088,nah::A,artimas,नज़दीकी
1089,fern::A,tolimas,दूर
1090,fern::A,tolimas,दूरस्थ
1091,linker::A,kairys,बायाँ
1092,rechter::A,dešinys,दायाँ
1093,rechter::A,dešinys,दाहिना
1094,anderer::A,kitas,अन्य
1095,anderer::A,kitas,दूसरा
1096,erster::A,pirmas,पहला
1097,erster::A,pirmas,प्रथम
1098,zweiter::A,antras,दूसरा
1099,zweiter::A,antras,द्वितीय
1100,dritter::A,trečias,तीसरा
1101,letzter::A,paskutinis,अंतिम
1102,letzter::A,paskutinis,आख़िरी
1103,allein::ADV,vienas,तनहा
1104,allein::ADV,vienas,अकेले
1105,auf einmal::ADV,iš karto,वक़्त में
1106,zusammen::ADV,kartu,एक साथ
1107,zusammen::ADV,kartu,साथ साथ
1108,zusammen::ADV,drauge,एक साथ
1109,zusammen::ADV,drauge,साथ साथ
1110,lange::ADV,ilgai,देर तक
1111,plötzlich::ADV,staiga,सहसा
1112,plötzlich::ADV,staiga,अचानक
1113,sofort::ADV,tuojau,तुरंत
1114,später::ADV,vėliau,बाद को
1115,später::ADV,vėliau,बाद में
1116,später::ADV,paskiau,बाद को
1117,später::ADV,paskiau,बाद में
1118,jetzt::ADV,dabãr,अब
1119,jetzt::ADV,dabãr,अभी
1120,heute::ADV,šiandien,आज
1121,morgen::ADV,rytoj,कल
1122,bald::ADV,greitai,जल्दी
1123,bald::ADV,netrukus,जल्दी
1124,dann::ADV,po to,तब
1125,gestern::ADV,vakar,कल
1126,einst::ADV,kadaise,एक दिन
1127,einst::ADV,kadaise,पहले कभी
1128,einst::ADV,kitą kartą,एक दिन
1129,einst::ADV,kitą kartą,पहले कभी
1130,damals::ADV,anuomet,उस समय
1131,damals::ADV,anuomet,उन दिनों
1132,damals::ADV,anuokart,उस समय
1133,damals::ADV,anuokart,उन दिनों
1134,danach::ADV,po to,इसके बाद
1135,danach::ADV,po to,इसके पश्चात्
1136,danach::ADV,paskui,इसके बाद
1137,danach::ADV,paskui,इसके पश्चात्
1138,vorher::ADV,anksčiau,पहले
1139,vorher::ADV,anksčiau,पेशतर
1140,zuerst::ADV,pirma,पहले
1141,zuerst::ADV,iš pradžių̃,पहले
1142,einmal::ADV,kartą,एक बार
1143,einmal::ADV,kartą,एक दफ़ा
1144,einmal::ADV,vieną kartą,एक बार
1145,einmal::ADV,vieną kartą,एक दफ़ा
1146,manchmal::ADV,kai kada,कभी कभी
1147,oft::ADV,dažnai,अक्सर
1148,immer::ADV,visada,सदा
1149,immer::ADV,visada,हमेशा
1150,immer::ADV,visuomet,सदा
1151,immer::ADV,visuomet,हमेशा
1152,niemals::ADV,niekada,कभी नहीं
1153,niemals::ADV,niekada,कदापि नहीं
1154,niemals::ADV,niekuomet,कभी नहीं
1155,niemals::ADV,niekuomet,कदापि नहीं
1156,hier::ADV,čia,इधर
1157,hier::ADV,čia,यहाँ
1158,hierhin::ADV,šen,इधर को
1159,hierhin::ADV,šen,यहाँ को
1160,hierhin::ADV,čionai,इधर को
1161,hierhin::ADV,čionai,यहाँ को
1162,von hier::ADV,iš čia,यहाँ से
1163,dort::ADV,ten,उधर
1164,dort::ADV,ten,वहाँ
1165,dort::ADV,tenai,उधर
1166,dort::ADV,tenai,वहाँ
1167,dorthin::ADV,ten,उधर को
1168,dorthin::ADV,ten,वहाँ को
1169,dorthin::ADV,ten link,उधर को
1170,dorthin::ADV,ten link,वहाँ को
1171,geradeaus::ADV,tiesiai,सीधे
1172,vorwärts::ADV,pirmyn,आगे
1173,vorwärts::ADV,pirmyn,आगे को
1174,rückwärts::ADV,atbulai,पीछे को
1175,zurück::ADV,atgal,वापस
1176,unten::ADV,žemai,नीचे
1177,unten::ADV,apačioje,नीचे
1178,hinab::ADV,žemyn,नीचे को
1179,oben::ADV,viršuj,ऊपर
1180,hinauf::ADV,aukštyn,ऊपर को
1181,hinauf::ADV,į viršų,ऊपर को
1182,überall::ADV,visur,हर जगह
1183,überall::ADV,visur,हर स्थान
1184,nicht::ADV,ne,न
1185,nicht::ADV,ne,नहीं
1186,ein wenig::ADV,truputį,कुछ
1187,ein wenig::ADV,truputį,ज़रा
1188,ein wenig::ADV,truputį,थोड़ा
1189,kaum::ADV,vos,लगभग नहीं
1190,kaum::ADV,vos,बराबर नहीं
1191,sehr::ADV,labai,बहुत
1192,sehr::ADV,baisiai,बहुत
1193,so::ADV,taip,ऐसा
1194,noch::ADV,dar,अभी तक
1195,nur::ADV,tik,केवल
1196,nur::ADV,tik,सिर्फ़
1197,nur::ADV,vien,केवल
1198,nur::ADV,vien,सिर्फ़
1199,schon::ADV,jau,चुकना
1200,wieder::ADV,vėl,फिर
1201,wieder::ADV,vėl,दुबारा
1202,wieder::ADV,iš naujo,फिर
1203,wieder::ADV,iš naujo,दुबारा
1204,vergebens::ADV,veltui,व्यर्थ
1205,vergebens::ADV,bergždžiai,व्यर्थ
1206,vor::PRP,prieš,के आगे
1207,vor::PRP,prieš,के सामने
1208,hinter::PRP,už,के पीछे
1209,unter::PRP,po,के तले
1210,unter::PRP,po,के नीचे
1211,durch::PRP,pro,के पार
1212,durch::PRP,per,के पार
1213,neben::PRP,prie,के पास
1214,neben::PRP,prie,की बग़ल में
1215,neben::PRP,šalia,के पास
1216,neben::PRP,šalia,की बग़ल में
1217,zwischen::PRP,tarp,के बीच
1218,wegen::PRP,dėl,के कारण
1219,wegen::PRP,dėl,की वजह से
1220,wegen::PRP,dėlei,के कारण
1221,wegen::PRP,dėlei,की वजह से
1222,dies::PRN,šis,यह
1223,dies::PRN,šitas,यह
1224,das::PRN,tat,वह
1225,alles::PRN,visas,सब
1226,alles::PRN,visas,सब कुछ
1227,ich::PRN,aš,मैं
1228,du::PRN,tu,तू
1229,er::PRN,jis,यह
1230,wir::PRN,mes,हम
1231,ihr::PRN,jūs,तुम
1232,sie::PRN,ji,ये
1233,sie::PRN,jos,ये
1234,was::FPRN,kas,क्या
1235,wer::FPRN,kas,कौन
1236,wo::FADV,kur,किधर
1237,wohin::FADV,kur,किधर
1238,wohin::FADV,kur link,किधर
1239,wie::FADV,kaip,कैसे
1240,warum::FADV,kod̃ėl,क्यों
1241,warum::FADV,dėl ko,क्यों
1242,wieviel::FNUM,kiek,कितना
1243,eins::NUM,vienas,एक
1244,zwei::NUM,du,दो
1245,drei::NUM,trys,तीन
1246,vier::NUM,keturi,चार
1247,fünf::NUM,penki,पाँच
1248,sechs::NUM,šeši,छह
1249,sieben::NUM,septyni,सात
1250,acht::NUM,aštuoni,आठ
1251,neun::NUM,devyni,नौ
1252,zehn::NUM,dešimt,दस
1253,elf::NUM,vienuolika,ग्यारह
1254,zwölf::NUM,dvylika,बारह
1255,zwanzig::NUM,dvidešimt,बीस
1256,dreißig::NUM,trisdešimt,तीस
1257,vierzig::NUM,keturiasdešimt,चालीस
1258,fünfzig::NUM,penkiasdešimt,पचास
1259,sechzig::NUM,šešiasdešimt,साठ
1260,siebzig::NUM,septyniasdešimt,सत्तर
1261,achtzig::NUM,aštuoniasdešimt,अस्सी
1262,neunzig::NUM,devyniasdešimt,नव्वे
1263,hundert::NUM,šimtas,सौ
1264,tausend::NUM,tūkstantis,हज़ार
1265,und::CNJ,ĩr,और
1266,oder::CNJ,ar,या
1267,oder::CNJ,arba,या
1268,stehen::V,stovėti,खड़ा होना
1269,sitzen::V,sėdėti,बैठना
1270,liegen::V,gulėti,लेटना
1271,hängen::V,kyboti,लटकना
1272,hängen::V,kabėti,लटकना
1273,werden::V,taptis,बनना
1274,werden::V,darytis,बनना
1275,passieren::V,atsitikti,होना
1276,passieren::V,pasitaikyti,होना
1277,beginnen::V,prasid́ėti,आरंभ होना
1278,beginnen::V,prasid́ėti,प्रारंभ होना
1279,enden::V,baigtis,अंत होना
1280,enden::V,baigtis,ख़तम होना
1281,wechseln::V,keistis,बदलना
1282,wechseln::V,pasikeisti,बदलना
1283,aufgehen[Sonne]::V,tekėti,चढ़ना
1284,aufgehen[Sonne]::V,tekėti,उदित होना
1285,aufgehen[Sonne]::V,patekėti,चढ़ना
1286,aufgehen[Sonne]::V,patekėti,उदित होना
1287,untergehen[Sonne]::V,leistis,अस्त हो जाना
1288,untergehen[Sonne]::V,nusileisti,अस्त हो जाना
1289,scheinen[Sonne]::V,šviesti,रोशनी देना
1290,donnern::V,griausti,गरजना
1291,donnern::V,griaudėti,गरजना
1292,wehen::V,pūsti,चलना
1293,strömen::V,lietis,बहना
1294,strömen::V,lietis,प्रवाहित होना
1295,strömen::V,plūsti,बहना
1296,strömen::V,plūsti,प्रवाहित होना
1297,fließen::V,tekėti,बहना
1298,fließen::V,tekėti,प्रवाहित होना
1299,sich drehen::V,suktis,घूमना
1300,sich drehen::V,pasisukti,घूमना
1301,schwanken::V,svyruoti,हिलना
1302,schwingen::V,suptis,हिलना
1303,fallen::V,pulti,गिरना
1304,fallen::V,kristi,गिरना
1305,brennen::V,degti,जलना
1306,rauchen::V,rūkyti,धुआँ उड़ाना
1307,regnen::V,lyti,बरसना
1308,gefrieren::V,užšalti,जमना
1309,tauen::V,tirpti,गलना
1310,tauen::V,tirpti,पिघलना
1311,schmelzen::V,lydytis,गलना
1312,schmelzen::V,lydytis,पिघलना
1313,trocknen::V,džiūti,सूखना
1314,sieden::V,virti,उबलना
1315,faulen::V,pūti,गलना
1316,faulen::V,pūti,सड़ना
1317,verfaulen::V,švinkti,गलना
1318,verfaulen::V,švinkti,सड़ना
1319,reißen::V,plyšti,फटना
1320,reißen::V,trūkti,फटना
1321,versinken::V,skę̃sti,डूबना
1322,versinken::V,grimzti,डूबना
1323,vergehen::V,praeiti,बीतना
1324,vergehen::V,praeiti,गुज़रना
1325,erscheinen::V,pasirodyti,दिखाई देना
1326,verschwinden::V,dingti,ग़ायब होना
1327,verschwinden::V,išnykti,ग़ायब होना
1328,verschwinden::V,pranykti,ग़ायब होना
1329,sinken::V,kristi,घटना
1330,sinken::V,kristi,उतरना
1331,abnehmen::V,mažėti,घटना
1332,abnehmen::V,silpnėti,घटना
1333,zunehmen::V,didėti,बढ़ना
1334,zunehmen::V,padaugėti,बढ़ना
1335,steigen::V,kilti,बढ़ना
1336,wachsen::V,augti,उगना
1337,glänzen::V,blizgėti,चमकना
1338,funkeln::V,žibėti,जगमगाना
1339,funkeln::V,žibėti,टिमटिमाना
1340,lärmen::V,triukšmauti,शोर मचाना
1341,läuten::V,skambinti,बजना
1342,klingeln::V,skambinti,बजना
1343,klirren::V,žvangėti,झनझनाना
1344,brausen::V,šniokšti,साँय-साँय करना
1345,rauschen::V,ošti,सरसराना
1346,rauschen::V,šlamėti,सरसराना
1347,klingen::V,skardėti,बजना
1348,bellen::V,loti,भौंकना
1349,heulen::V,kaukti,गुर्राना
1350,heulen::V,staugti,गुर्राना
1351,blasen::V,pūsti,फूँकना
1352,pfeifen::V,švilpti,सीटी देना
1353,pfeifen::V,švilpauti,सीटी देना
1354,schreien::V,šaukti,चिल्लाना
1355,stöhnen::V,dejuoti,कराहना
1356,stöhnen::V,dejuoti,आहें भरना
1357,stöhnen::V,aimanuoti,कराहना
1358,stöhnen::V,aimanuoti,आहें भरना
1359,zittern::V,virpėti,काँपना
1360,leben::V,gyventi,जीना
1361,geboren werden::V,gimti,पैदा होना
1362,atmen::V,alsuoti,साँस लेना
1363,atmen::V,kvėpuoti,साँस लेना
1364,trinken::V,gerti,पीना
1365,essen::V,valgyti,खाना
1366,schlucken::V,praryti,निगलना
1367,müde werden::V,nuvargti,थकना
1368,müde werden::V,nuvargti,उकताना
1369,müde werden::V,privargti,थकना
1370,müde werden::V,privargti,उकताना
1371,einschlafen::V,užmigti,सो जाना
1372,schlafen::V,miegoti,सोना
1373,aufwachen::V,pabusti,जागना
1374,aufstehen::V,keltis,उठना
1375,aufstehen::V,atsikelti,उठना
1376,sich erholen::V,pailsėti,सुस्ताना
1377,sich erholen::V,pailsėti,आराम करना
1378,sich erholen::V,poilsiauti,सुस्ताना
1379,sich erholen::V,poilsiauti,आराम करना
1380,krank werden::V,susirgti,बीमार पड़ना
1381,krank sein::V,sirgti,बीमार होना
1382,schmerzen::V,sopėti,दुखना
1383,schmerzen::V,sopėti,दर्द करना
1384,schmerzen::V,skaudėti,दुखना
1385,schmerzen::V,skaudėti,दर्द करना
1386,husten::V,kosėti,खाँसना
1387,genesen::V,sveikti,ठीक हो जाना
1388,genesen::V,sveikti,स्वस्थ हो जाना
1389,genesen::V,taisytis,ठीक हो जाना
1390,genesen::V,taisytis,स्वस्थ हो जाना
1391,sterben::V,mirti,मरना
1392,sterben::V,numirti,मरना
1393,umkommen::V,žūti,मरना
1394,sich bewegen::V,judėti,चलना
1395,sich bewegen::V,judėti,हिलना
1396,sich bewegen::V,pasijudinti,चलना
1397,sich bewegen::V,pasijudinti,हिलना
1398,sich rühren::V,krutėti,हिलना
1399,sich erheben::V,pakilti,उठना
1400,sich erheben::V,atsikelti,उठना
1401,sich setzen::V,sėstis,बैठना
1402,sich setzen::V,atsisėsti,बैठना
1403,hinfallen::V,parkristi,गिरना
1404,hinfallen::V,pargriūti,गिरना
1405,laufen::V,eiti,चलना
1406,schreiten::V,žengti,क़दम जाना
1407,schreiten::V,žingsniuoti,क़दम जाना
1408,spazierengehen::V,pasivaikščioti,सैर करना
1409,eilen::V,skubėti,तेज़ी से जाना
1410,eilen::V,skubėti,शीघ्रता से चलना
1411,sich beeilen::V,paskub́ėti,जल्दी करना
1412,sich beeilen::V,paskub́ėti,शीघ्रता करना
1413,sich beeilen::V,pasiskubinti,जल्दी करना
1414,sich beeilen::V,pasiskubinti,शीघ्रता करना
1415,sausen::V,dumti,बड़ी तेज़ी से चलना
1416,sausen::V,lėkti,बड़ी तेज़ी से चलना
1417,rennen::V,bėgti,भागना
1418,rennen::V,bėgti,दौड़ना
1419,springen::V,šokti,उछलना
1420,klettern::V,kopti,चढ़ना
1421,schaukeln::V,supti,झूलना
1422,schaukeln::V,linguoti,झूलना
1423,kriechen::V,ropoti,रेंगना
1424,kriechen::V,šliaužti,रेंगना
1425,schwimmen::V,plaukti,तैरना
1426,tauchen::V,nerti,डूबना
1427,rudern::V,irtis,खेना
1428,rudern::V,irtis,चप्पू चलाना
1429,rudern::V,irkluoti,खेना
1430,rudern::V,irkluoti,चप्पू चलाना
1431,fahren::V,važiuoti,चलना
1432,fahren::V,važiuoti,यात्रा करना
1433,fahren::V,važinėti,चलना
1434,fahren::V,važinėti,यात्रा करना
1435,fliegen::V,lėkti,उड़ना
1436,fliegen::V,skristi,उड़ना
