,Concept_ID,ro,te
709,krank::A,bolnav,వ్యాధిగల
710,nackt::A,gol,దిగంబరమైన
711,traurig::A,trist,విచారముగల
712,traurig::A,mâhnit,విచారముగల
713,lebendig::A,viu,ప్రాణముతో నున్న
714,gut::A,bun,మంచి
715,schlecht::A,rău,చెడ్డ
716,schlecht::A,prost,చెడ్డ
717,richtig::A,drept,సరియైన
718,richtig::A,corect,సరియైన
719,schlimm::A,rău,అసహ్యమైన
720,wahr::A,adevărat,నిజమైన
721,alt::A,uzat,ముసలి
722,alt::A,vechi,ముసలి
723,neu::A,nou,క్రొత్త
724,ehemalig::A,fost,పూర్వపు
725,ehemalig::A,anterior,పూర్వపు
726,alt[Lebewesen]::A,bătrîn,ముసలి
727,jung::A,tânăr,పసి
728,arm::A,sărac,బీద
729,arm::A,sărman,బీద
730,reich::A,avut,ధనవంతుడైన
731,reich::A,bogat,ధనవంతుడైన
732,bekannt::A,cunoscut,తెలిసిన
733,berühmt::A,renumit,ప్రపిద్దికెక్కివ
734,fremd::A,străin,అన్యమైన
735,verschieden::A,diferit,భేదమైన
736,verschieden::A,deosebit,భేదమైన
737,nah::A,apropiat,దగ్గఱనున్న
738,fern::A,departe,దూరమందున్న
739,linker::A,stâng,ఎడమప్రక్కగ
740,rechter::A,drept,కుడి
741,anderer::A,alt,వేఱ్తెన
742,erster::A,prim,మొదటి
743,zweiter::A,al doilea,రెండన
744,dritter::A,treilea,మూడో
745,letzter::A,final,కడపటి
746,allein::ADV,singur,ఒంటిగా
747,auf einmal::ADV,dintrodată,హరాత్తుగ
748,zusammen::ADV,împreună,కలిసి
749,lange::ADV,îndelung,బహుకాలము
750,lange::ADV,mult timp,బహుకాలము
751,plötzlich::ADV,deodată,హరాత్తుగ
752,plötzlich::ADV,pe neașteptate,హరాత్తుగ
753,sofort::ADV,imediat,తక్షణము
754,sofort::ADV,numaidecît,తక్షణము
755,später::ADV,mai apoi,ఇటీవలి
756,später::ADV,mai târziu,ఇటీవలి
757,jetzt::ADV,acum,ఇప్పుడు
758,heute::ADV,azi,నేడు
759,heute::ADV,astăzi,నేడు
760,morgen::ADV,mâine,ఱేపు
761,bald::ADV,curând,శీఘ్రముగ
762,dann::ADV,apoi,అప్పుడు
763,gestern::ADV,ieri,నిన్నటి దినము
764,einst::ADV,odată,పూర్వమొకప్పుడు
765,einst::ADV,odinioară,పూర్వమొకప్పుడు
766,damals::ADV,atunci,అప్పుడు
767,damals::ADV,pe atunci,అప్పుడు
768,danach::ADV,după aceasta,అప్పుడు
769,vorher::ADV,mai întâi,ఎదుట
770,vorher::ADV,în prealabil,ఎదుట
771,zuerst::ADV,întâi,మొదటిలో
772,zuerst::ADV,în primul rând,మొదటిలో
773,einmal::ADV,odată,ఒకసారి
774,manchmal::ADV,uneori,అప్పటప్పటికి
775,manchmal::ADV,câteodată,అప్పటప్పటికి
776,oft::ADV,des,తఱచుగా
777,oft::ADV,deseori,తఱచుగా
778,immer::ADV,mereu,ఎల్లప్పుడు
779,immer::ADV,întotdeauna,ఎల్లప్పుడు
780,niemals::ADV,niciodată,ఎప్పుడునులేదు
781,hier::ADV,aci,ఇక్కడ
782,hier::ADV,aici,ఇక్కడ
783,hierhin::ADV,încoace,ఇక్కడకు
784,von hier::ADV,de aici,ఇక్కడనుండి
785,dort::ADV,acolo,అక్కడ
786,dorthin::ADV,dincolo,అక్కడికి
787,geradeaus::ADV,drept înainte,సూటిగా
788,vorwärts::ADV,înainte,ముందుకు
789,rückwärts::ADV,îndărăt,వెనుకకు
790,zurück::ADV,înapoi,వెనుకభాగము
791,unten::ADV,jos,క్రింద
792,unten::ADV,dedesubt,క్రింద
793,hinab::ADV,în jos,కిందికి
794,hinab::ADV,de vale,కిందికి
795,oben::ADV,sus,మీద
796,oben::ADV,deasupra,మీద
797,hinauf::ADV,în sus,పైకి
798,überall::ADV,peste tot,అంతటా
799,überall::ADV,pretutindeni,అంతటా
800,nicht::ADV,nu,కాదు
801,ein wenig::ADV,puțin,కొంచెము
802,kaum::ADV,cu greu,చాలిచాలక
803,kaum::ADV,cu anevoie,చాలిచాలక
804,sehr::ADV,mult,చాల
805,sehr::ADV,foarte,చాల
806,so::ADV,așa,ఆలాగున
807,so::ADV,atât,ఆలాగున
808,noch::ADV,încă,ఇప్పటికిని
809,nur::ADV,doar,మాత్రము
810,schon::ADV,și,ఇదివఱకే
811,schon::ADV,deja,ఇదివఱకే
812,wieder::ADV,iar,తిరిగి
813,wieder::ADV,iarăși,తిరిగి
814,vergebens::ADV,în zadar,నిష్ఫలముగా
815,vor::PRP,înainte de,ముందు
816,hinter::PRP,după,వెనుక
817,hinter::PRP,în spatele,వెనుక
818,unter::PRP,sub,క్రింద
819,durch::PRP,prin,ద్వారా
820,neben::PRP,lângă,దగ్గెర
821,neben::PRP,alături de,దగ్గెర
822,zwischen::PRP,între,మధ్య
823,zwischen::PRP,dintre,మధ్య
824,wegen::PRP,pentru,కారణంగా
825,dies::PRN,acesta,ఇది
826,das::PRN,asta,అది
827,alles::PRN,tot,సకలము
828,ich::PRN,eu,నేను
829,du::PRN,tu,నీవు
830,er::PRN,el,అతడు
831,er::PRN,dânsul,అతడు
832,wir::PRN,noi,మనము
833,ihr::PRN,voi,మీరు
834,sie::PRN,ei,వారు
835,sie::PRN,dânșii,వారు
836,was::FPRN,ce,ఏమి
837,wer::FPRN,cine,ఎవడు
838,wo::FADV,unde,ఎక్కడ
839,wohin::FADV,încotro,ఎందుకు
840,wie::FADV,cum,ఎట్టు
841,warum::FADV,de ce,ఏల
842,warum::FADV,pentru ce,ఏల
843,wieviel::FNUM,cât,ఎంత
844,eins::NUM,unu,ఒకటి
845,zwei::NUM,doi,రెండు
846,drei::NUM,trei,మూడు
847,vier::NUM,patru,నాలుగు
848,fünf::NUM,cinci,అయిదు
849,sechs::NUM,șase,ఆఱు
850,sieben::NUM,șapte,ఏరు
851,acht::NUM,opt,ఎనిమదు
852,neun::NUM,nouă,తొమ్మిది
853,zehn::NUM,zece,పది
854,elf::NUM,unsprezece,పదునొకొండు
855,zwölf::NUM,douăsprezece,పండ్రండు
856,zwanzig::NUM,douăzeci,ఇరుపది
857,dreißig::NUM,treizeci,ముప్పది
858,vierzig::NUM,patruzeci,నలువది
859,fünfzig::NUM,cincizeci,ఏబది
860,sechzig::NUM,șaizeci,అరుపది
861,siebzig::NUM,șaptezeci,డెబ్బది
862,achtzig::NUM,optzeci,ఎనుబది
863,neunzig::NUM,nouăzeci,తొంబది
864,hundert::NUM,sută,నూఱు
865,tausend::NUM,mie,వేయి
866,und::CNJ,și,మఱియు
867,oder::CNJ,ori,లేక
868,stehen::V,sta,నిలుచు
869,sitzen::V,ședea,కూర్చుండు
870,liegen::V,zăcea,పండుకొనుట
871,liegen::V,fi culcat,పండుకొనుట
872,hängen::V,atârna,వ్రేలాడదీయు
873,werden::V,deveni,అగు
874,werden::V,se face,అగు
875,passieren::V,se întâmpla,సంభవించు
876,beginnen::V,începe,ఆరంభించు
877,enden::V,se sfârși,తీరుట
878,enden::V,se termina,తీరుట
879,wechseln::V,se schimba,మార్చు
880,aufgehen[Sonne]::V,răsări,ఉదయించు
881,untergehen[Sonne]::V,apune,అస్తమించు
882,scheinen[Sonne]::V,străluci,ప్రకాశించు
883,donnern::V,tuna,ఉరుముట
884,wehen::V,bate,దురద్పప్టము
885,strömen::V,curge în șiroaie,పారుట
886,fließen::V,curge,ప్రవహించు
887,sich drehen::V,se învârti,తిరుగు
888,schwanken::V,se clătina,ఆడించుట
889,schwingen::V,vibra,ఊగుట
890,schwingen::V,flutura,ఊగుట
891,fallen::V,cădea,పడు
892,brennen::V,arde,కాలుట
893,rauchen::V,fuma,పొగసుట
894,regnen::V,ploua,కురిపించుట
895,gefrieren::V,îngheța,గడ్డకట్టు
896,tauen::V,se dezgheța,కరగు
897,schmelzen::V,se topi,కరగు
898,trocknen::V,se usca,యెండుట
899,sieden::V,fierbe,ఉడుకు
900,sieden::V,clocoti,ఉడుకు
901,faulen::V,se împuți,క్రుళ్లు
902,verfaulen::V,putrezi,క్షిణించు
903,reißen::V,se rupe,చించు
904,reißen::V,se sfâșia,చించు
905,versinken::V,se scufunda,మునుగు
906,vergehen::V,trece,సంభవించు
907,vergehen::V,se scurge,సంభవించు
908,erscheinen::V,apărea,కనబడు
909,verschwinden::V,dispărea,అదృశ్యమగు
910,sinken::V,cădea,ముణుగుట
911,sinken::V,coborî,ముణుగుట
912,abnehmen::V,scădea,తగ్గు
913,abnehmen::V,descrește,తగ్గు
914,zunehmen::V,spori,పెరుగుట
915,zunehmen::V,crește,పెరుగుట
916,zunehmen::V,augmenta,పెరుగుట
917,steigen::V,urca,లేచు
918,wachsen::V,crește,పెరుగు
919,glänzen::V,luci,ప్రకాశించు
920,glänzen::V,străluci,ప్రకాశించు
921,funkeln::V,scânteia,ప్రకాశించు
922,lärmen::V,face larmă,అరుచుట
923,läuten::V,suna,మేళవించుట
924,klingeln::V,suna,వాయించుట
925,klirren::V,zăngăni,ఘంటానాదము
926,brausen::V,vui,గర్జించు
927,rauschen::V,vâjâi,చటచటమనుట
928,klingen::V,suna,ధ్వనించుట
929,bellen::V,lătra,అఱచు
930,heulen::V,urla,కూయు
931,blasen::V,sufla,దురద్పప్టము
932,pfeifen::V,fluiera,ఈలవేయు
933,schreien::V,țipa,అఱచు
934,stöhnen::V,geme,మూలుగు
935,zittern::V,tremura,వణకు
936,leben::V,trăi,జీవించుట
937,geboren werden::V,se naște,పుట్టుట
938,atmen::V,respira,ఉపిరి తీయు
939,trinken::V,bea,త్రాగు
940,essen::V,mânca,తిను
941,schlucken::V,înghiți,మ్రింగు
942,müde werden::V,se obosi,అలయు
943,einschlafen::V,adormi,నిద్రించు
944,schlafen::V,dormi,నిద్రురించు
945,aufwachen::V,se deștepta,మేలుకొను
946,aufstehen::V,fi se scula,లేచు
947,sich erholen::V,se relaxa,నడ్డి వాల్చు
948,sich erholen::V,se destinde,నడ్డి వాల్చు
949,krank werden::V,se îmbolnăvi,జబ్బుపడు
950,krank sein::V,zăcea,జబ్బు చేయు
951,krank sein::V,fi bolnav,జబ్బు చేయు
952,schmerzen::V,durea,నొచ్చుట
953,husten::V,tuși,దగ్గుట
954,genesen::V,se însănătoși,కుదురుట
955,sterben::V,muri,మరణించు
956,umkommen::V,pieri,నశించు
957,sich bewegen::V,se mișca,కదలు
958,sich rühren::V,se mișca,కదలు
959,sich erheben::V,se ridica,లేచు
960,sich setzen::V,lua loc,కూర్చుణ్డు
961,sich setzen::V,se așeza,కూర్చుణ్డు
962,hinfallen::V,cădea jos,దొర్లు
963,laufen::V,merge,నడచు
964,laufen::V,merge pe jos,నడచు
965,schreiten::V,păși,అడుగుపెట్టుట
966,spazierengehen::V,se plimba,పచారు చేయు
967,eilen::V,fi se grăbi,తొందరపడు
968,sich beeilen::V,se grăbi,త్వరపెట్టు
969,sausen::V,țâșni,విసరికొట్టు
970,rennen::V,fugi,పరుగెత్తు
971,rennen::V,alerga,పరుగెత్తు
972,springen::V,sări,దుముకు
973,klettern::V,urca,ఎక్కు
974,klettern::V,se cățăra,ఎక్కు
975,schaukeln::V,legăna,ఉయ్యాల ఊగు 
976,kriechen::V,se târî,ప్రాకు
977,schwimmen::V,înota,ఈదు
978,tauchen::V,se scufunda,మునుగు
979,rudern::V,vâsli,తెడ్లతోఁగడపు
980,rudern::V,lopăta,తెడ్లతోఁగడపు
981,fahren::V,merge,నడపు
982,fliegen::V,zbura,ఎగురు
983,gehen::V,merge,పోవు
984,weggehen::V,se duce,బయలుదేరు
985,abfahren::V,pleca,విడిచిపోవు
986,anhalten::V,se opri,నిలుపు
987,hineingehen::V,intra,ప్రవేశించు
988,eintreten::V,intra,ప్రవేశించు
989,kommen::V,veni,వచ్చు
990,ankommen::V,sosi,వచ్చి చేరు
991,ankommen::V,ajunge,వచ్చి చేరు
992,zurückkommen::V,se întoarce,తిరిగీవచ్చుట
993,bleiben::V,rămâne,ఉండు
994,warten::V,aștepta,కనిపెట్టు
995,erwarten::V,aștepta,నిరిక్షించు
996,suchen::V,căuta,వెదకు
997,finden::V,găsi,కనుగొను
998,versuchen::V,încerca,ప్రయత్నించు
999,vorbereiten::V,pregăti,తయారుచేయు
1000,lieben::V,iubi,ప్రేమించు
1001,mögen::V,plăcea a,ఇష్టపడు
1002,lachen::V,râde,నవ్వు
1003,rühren::V,mișca,గుండె తాకు
1004,rühren::V,înduioșa,గుండె తాకు
1005,weinen::V,plânge,వీడ్చు
1006,schimpfen::V,înjura,గొణుగు
1007,sich ärgern::V,se supăra,అలుగు
1008,sich fürchten::V,se teme,భయపడు
1009,sich fürchten::V,fi teamă a,భయపడు
1010,fürchten::V,se teme de,భయపడు
1011,fliehen::V,fugi,పాఱిపోపు
1012,flüchten::V,evada,తప్పించుకొను
1013,sehen::V,vedea,చూచు
1014,anschauen::V,privi,చూచు
1015,ansehen::V,privi,కాచియుండు
1016,hören::V,auzi,విను
1017,zuhören::V,asculta,విను
1018,probieren::V,gusta,చవిచూచుట
1019,riechen::V,mirosi,వాసనచూచు
1020,fühlen::V,simți,స్పర్శించుట
1021,fühlen::V,resimți,స్పర్శించుట
1022,scheinen::V,părea,కనబడు
1023,zu sehen sein::V,se vedea,చూవు
1024,vernehmen::V,auzi,విను
1025,frieren::V,fi frig,చలికి వడకు
1026,tun::V,face,చేయు
1027,können::V,ști,గల
1028,können::V,putea,గల
1029,wollen::V,dori,కోరు
1030,anfangen::V,începe,ఆరంభించు
1031,beenden::V,sfârși,ముగించు
1032,beenden::V,termina,ముగించు
1033,aufhören::V,înceta,నిలుపు
1034,gelingen::V,reuși,గెలుపాందు
1035,gelingen::V,izbuti,గెలుపాందు
1036,geraten::V,reuși,వెలువడు
1037,öffnen::V,deschide,తెఱచు
1038,schließen::V,închide,మూయు
1039,stellen::V,pune,ఉంచు
1040,stellen::V,așeza,ఉంచు
1041,setzen::V,pune,ఉంచు
1042,setzen::V,așeza,ఉంచు
1043,legen::V,pune,పెట్టు
1044,berühren::V,atinge,తాకు
1045,verbinden::V,lega,చేర్చుట
1046,bedecken::V,acoperi,మూయు
1047,aufhängen::V,atârna,వ్రేలాడదీయు
1048,aufhängen::V,spânzura,వ్రేలాడదీయు
1049,anzünden::V,aprinde,వెలిగించు
1050,aufheben::V,ridica,సేకరించు
1051,aufheben::V,lua de jos,సేకరించు
1052,zurücklassen::V,lăsa,విడుచు
1053,zurücklassen::V,lăsa în urmă,విడుచు
1054,verlieren::V,pierde,పోగొట్టుకొను
1055,fallen lassen::V,scăpa,జాఱవిడుచు
1056,fallen lassen::V,arunca,జాఱవిడుచు
1057,machen::V,face,చేయు
1058,herstellen::V,fabrica,ఉత్పత్తిచేయు
1059,herstellen::V,confecționa,ఉత్పత్తిచేయు
1060,bauen::V,clădi,నిర్మించు
1061,bauen::V,construi,నిర్మించు
1062,reparieren::V,repara,సరిచేయు
1063,verbessern::V,ameliora,వృద్ధి చేయు
1064,verbessern::V,îmbunătăți,వృద్ధి చేయు
1065,ändern::V,schimba,మార్చు
1066,ändern::V,modifica,మార్చు
1067,graben::V,săpa,త్రవ్వు
1068,beugen::V,curba,వంచు
1069,biegen::V,îndoi,వంచు
1070,biegen::V,încovoia,వంచు
1071,drehen::V,învârti,నూలువడుకు
1072,wenden::V,întoarce,త్రిప్పు
1073,umdrehen::V,învârti,త్రిప్పు
1074,umdrehen::V,întoarce,త్రిప్పు
1075,heben::V,ridica,ఎత్తు
1076,hochheben::V,ridica,ఎత్తు
1077,ergreifen::V,lua,వశపఱచుకొను
1078,ergreifen::V,apuca,వశపఱచుకొను
1079,halten::V,ține,ఉంచు
1080,drücken::V,apăsa,అణచు
1081,drücken::V,strânge,అణచు
1082,schieben::V,împinge,నొక్కు
1083,kratzen::V,zgâria,గోకు
1084,lecken::V,linge,నాకు
1085,beißen::V,mușca,కఱచు
1086,abreißen::V,rupe,తెగతెంచు
1087,abreißen::V,smulge,తెగతెంచు
1088,abschneiden::V,scurta,తెగకొట్టు
1089,binden::V,lega,కట్టు
1090,stecken::V,pune,తగులుకొనివుండుట
1091,brechen::V,rupe,పగులగొట్టు
1092,brechen::V,frânge,పగులగొట్టు
1093,klopfen::V,ciocăni,కొట్టు
1094,hauen::V,lovi,కొట్టు
1095,kleben::V,lipi,అంటుకొను
1096,reiben::V,freca,రాచు
1097,reiben::V,fricționa,రాచు
1098,streichen::V,unge,వ్యాపింపజేయు
1099,schleifen::V,ascuți,రాచు
1100,schneiden::V,tăia,కోయు
1101,rütteln::V,zgâlțâi,కుదిలించుట
1102,schütteln::V,scutura,కదల్చు
1103,schwenken::V,agita,ఊచుట
1104,schütten::V,vărsa,పోయు
1105,füllen::V,umple,నింపు
1106,einwickeln::V,înveli,చుట్టు
1107,einwickeln::V,înfășura,చుట్టు
1108,tragen::V,căra,మోయు
1109,schleppen::V,târî,ఈడ్చు
1110,ziehen::V,trage,ఈడ్చు
1111,aufbewahren::V,păstra,కాపాడు
1112,aufbewahren::V,conserva,కాపాడు
1113,werfen::V,arunca,విసరు
1114,fangen::V,prinde,పట్టుకొను
1115,packen::V,apuca,పట్టుకొను
1116,verstecken::V,ascunde,దాచు
1117,teilen::V,împărți,భాగించు
1118,schicken::V,trimite,పంపు
1119,bringen::V,aduce,తెచ్చు
1120,hinzufügen::V,adăuga,చేర్చు
1121,bekommen::V,obține,సంపాదించు
1122,bekommen::V,dobândi,సంపాదించు
1123,erhalten::V,primi,పుచ్చుకొను
1124,erhalten::V,căpăta,పుచ్చుకొను
1125,nehmen::V,lua,తీసికొను
1126,wählen::V,opta,ఇష్టపడు
1127,wählen::V,alege,ఇష్టపడు
1128,auswählen::V,selecta,ఏరుకొను
1129,bewahren::V,păstra,భద్రపఱుచు
1130,behindern::V,stingheri,అడ్డగించుట
1131,verderben::V,strica,చెఱచు
1132,beschädigen::V,strica,చెరుపుట
1133,zerbrechen::V,rupe,పగులగొట్టు
1134,zerbrechen::V,frânge,పగులగొట్టు
1135,zerreißen::V,rupe,చించు
1136,zerreißen::V,sfâșia,చించు
1137,zerstören::V,distruge,వాశనము చేయు
1138,verbrennen::V,arde,కాల్చు
1139,verbrennen::V,incendia,కాల్చు
1140,geben::V,da,ఇచ్చు
1141,reichen::V,întinde,అందుకొనుట
1142,schenken::V,dărui,అర్పించు
1143,versprechen::V,făgădui,వాగ్దత్తము చేయు
1144,wünschen::V,ura,కోరు
1145,loben::V,lăuda,స్తుతించు
1146,küssen::V,săruta,ముద్దుపెట్టుకొను
1147,wiegen::V,legăna,ఊచుట
1148,zudecken::V,acoperi,మూయు
1149,wecken::V,trezi,నిద్రపలేపుట
1150,wecken::V,deștepta,నిద్రపలేపుట
1151,zeigen::V,arăta,చూవు
1152,führen::V,călăuzi,దారిచూపు
1153,lehren::V,preda,బోధించు
1154,lehren::V,învăța,బోధించు
1155,unterrichten::V,învăța,నేర్పు
1156,unterrichten::V,instrui,నేర్పు
1157,aufziehen::V,crește,పెంచు
1158,leiten::V,duce,తీసుకపోవుట
1159,leiten::V,conduce,తీసుకపోవుట
1160,antreiben::V,împinge,ప్రేరేపించు
1161,antreiben::V,încuraja,ప్రేరేపించు
1162,lassen::V,pune pe să,అనుమతించు
1163,einladen::V,invita,ఆహ్వానించు
1164,vereinigen::V,uni,కూడుట
1165,vereinigen::V,întruni,కూడుట
1166,besuchen::V,vizita,పోయి చూచు
1167,besuchen::V,face o vizită,పోయి చూచు
1168,treffen::V,întâlni,కలియు
1169,sich versammeln::V,se aduna,కూర్చు
1170,spielen::V,se juca,ఆట లాడు
1171,singen::V,cânta,పాడు
1172,tanzen::V,dansa,నృత్యముచేయు
1173,sich trennen::V,se separa,ఎడబాయుట
1174,sich trennen::V,se despărți,ఎడబాయుట
1175,verlassen::V,părăsi,విడుచు
1176,verlassen::V,abandona,విడుచు
1177,retten::V,salva,తప్పించుట
1178,bewachen::V,păzi,కాపాడు
1179,schützen::V,ocroti,రక్షించు
1180,schützen::V,proteja,రక్షించు
1181,verteidigen::V,apăra,రక్షించు
1182,sich schlagen::V,se bate,జగడమాడు
1183,schießen::V,trage,కాల్చు
1184,siegen::V,birui,గెలుచు
1185,siegen::V,învinge,గెలుచు
1186,ärgern::V,supăra,పీడించుట
1187,schlagen::V,lovi,కొట్టు
1188,treten::V,călca,తన్ను
1189,stechen::V,înțepa,కుట్టు
1190,stechen::V,împunge,కుట్టు
1191,stoßen::V,împinge,గెంటు
1192,stehlen::V,fura,దొంగిలించు
1193,stören::V,deranja,కలతపఱచు
1194,belästigen::V,importuna,పీడించు
1195,verbergen::V,ascunde,దాచు
1196,täuschen::V,amăgi,మోసము చేయు
1197,betrügen::V,înșela,మోసపుచ్చు
1198,töten::V,omorî,చంపు
1199,wohnen::V,sta,నివసించు
1200,wohnen::V,locui,నివసించు
1201,arbeiten::V,lucra,పనిచేయు
1202,sammeln::V,aduna,ప్రోగుచేయు
1203,sammeln::V,colecționa,ప్రోగుచేయు
1204,pflücken::V,culege,యేరుట
1205,jagen::V,vâna,వేటాడు
1206,fischen::V,pescui,వెదకు
1207,fassen::V,prinde,పట్టుకొమ
1208,hüten::V,paște,మందచేరుట
1209,treiben::V,mână,నడపు
1210,anbinden::V,lega,కట్టు
1211,füttern::V,da de mâncare,భోజనము పెట్టు
1212,melken::V,mulge,పాలు పితుకు
1213,hacken::V,toca,నఱకు
1214,hacken::V,sparge,నఱకు
1215,gießen::V,uda,నీళ్ళుకట్టుట
1216,reifen::V,pârgui,పండుట
1217,zubereiten::V,găti,వండు
1218,kochen::V,găti,వండు
1219,backen::V,coace,రొట్టెకాల్చు
1220,braten::V,coace,వేపు
1221,umrühren::V,mesteca,కదులుట
1222,stricken::V,împleti,అల్లు
1223,nähen::V,coase,కుట్టు
1224,färben::V,vopsi,రంగు వేయు
1225,färben::V,colora,రంగు వేయు
1226,reinigen::V,curăți,శుభ్రము చేయు
1227,waschen::V,spăla,కడుగు
1228,abwischen::V,șterge,తుడుచు
1229,spülen::V,clăti,నీటిలో జడించు
1230,fegen::V,mătura,ఊడ్చు
1231,kehren::V,mătura,ఊడ్చు
1232,baden::V,se scălda,స్నానము చేయు
1233,sich waschen::V,se spăla,కడుగు
1234,ausziehen::V,și scoate,విప్పు
1235,anziehen::V,îmbrăca,ధరించు
1236,sich anziehen::V,se îmbrăca,బట్టలు వేసుకొను
1237,sich anziehen::V,se îmbrăca,తొడుగుకొను
1238,kämmen::V,pieptăna,దువ్వుట
1239,schmücken::V,împodobi,అలంకరించు
1240,sagen::V,zice,చెప్పు
1241,sagen::V,spune,చెప్పు
1242,sprechen::V,vorbi,చెప్పు
1243,reden::V,vorbi,మాటలాడు
1244,reden::V,discuta,మాటలాడు
1245,sich unterhalten::V,conversa,ముచ్చటలాడు
1246,sich unterhalten::V,sta de vorbă,ముచ్చటలాడు
1247,fragen::V,întreba,ప్రశ్నించు
1248,bitten::V,ruga,కోరు
1249,erzählen::V,spune,చెప్పు
1250,erzählen::V,povesti,చెప్పు
1251,mitteilen::V,comunica,తెలియజేయు
1252,mitteilen::V,înștiința,తెలియజేయు
1253,nennen::V,numi,పేరు వెట్టు
1254,nennen::V,chema,పేరు వెట్టు
1255,rufen::V,chema,పిలుచు
1256,prahlen::V,se făli,జల్లి
1257,übersetzen::V,traduce,తర్జుమాచేయు
1258,denken::V,gândi,ఆలోచించు
1259,glauben::V,crede,నమ్ము
1260,bemerken::V,observa,గుర్తించు
1261,erkennen::V,cunoaște,గుర్తించు
1262,erkennen::V,recunoaște,గుర్తించు
1263,begreifen::V,pricepe,గ్రహించు
1264,begreifen::V,înțelege,గ్రహించు
1265,verstehen::V,înțelege,గ్రహించు
1266,lernen::V,învăța,నేర్చు కొను
1267,wissen::V,ști,తెలిసికొను
1268,sich erinnern an::V,a-și aminti de,జ్ఞాపకముంచుకొను
1269,vergessen::V,uita,మఱచిపోవు
1270,messen::V,măsura,కొలుచుట
1271,zählen::V,număra,లెక్కపెట్టు
1272,rechnen::V,calcula,లెక్కపెట్టు
1273,lesen::V,citi,చదువు
1274,malen::V,picta,పూనుట
1275,zeichnen::V,desena,వ్రాసుట
1276,schreiben::V,scrie,వ్రాయు
1277,besitzen::V,avea,కలిగియుండు
1278,besitzen::V,poseda,కలిగియుండు
1279,kaufen::V,cumpăra,కొను
1280,verkaufen::V,vinde,అమ్ము
1281,bezahlen::V,plăti,చెల్లించు
1282,bezahlen::V,achita,చెల్లించు
1283,zahlen::V,plăti,చెల్లించు
1284,beherrschen::V,stăpâni,ఏలు
1285,ertragen::V,răbda,భరించు
1286,ertragen::V,suporta,భరించు
