,Concept_ID,ro,fr
859,klug::A,isteț,intelligent
860,klug::A,deștept,intelligent
861,geschickt::A,dibaci,habile
862,lieb::A,drag,cher
863,lieb::A,drag,gentil
864,lieb::A,iubit,cher
865,lieb::A,iubit,gentil
866,lustig::A,vesel,gai
867,lustig::A,vesel,joyeux
868,sanft::A,blând,doux
869,sanft::A,blajin,doux
870,hungrig::A,flămând,affamé
871,krank::A,bolnav,malade
872,nackt::A,gol,nu
873,traurig::A,trist,triste
874,traurig::A,mâhnit,triste
875,lebendig::A,viu,vivant
876,gut::A,bun,bon
877,schlecht::A,rău,mauvais
878,schlecht::A,prost,mauvais
879,richtig::A,drept,juste
880,richtig::A,drept,correct
881,richtig::A,corect,juste
882,richtig::A,corect,correct
883,schlimm::A,rău,grave
884,schlimm::A,rău,mauvais
885,wahr::A,adevărat,vrai
886,wahr::A,adevărat,véritable
887,alt::A,uzat,vieux
888,alt::A,vechi,vieux
889,neu::A,nou,neuf
890,neu::A,nou,nouveau
891,ehemalig::A,fost,ancien
892,ehemalig::A,anterior,ancien
893,alt[Lebewesen]::A,bătrîn,âgé
894,alt[Lebewesen]::A,bătrîn,vieux
895,jung::A,tânăr,jeune
896,arm::A,sărac,pauvre
897,arm::A,sărman,pauvre
898,reich::A,avut,riche
899,reich::A,bogat,riche
900,bekannt::A,cunoscut,connu
901,berühmt::A,renumit,fameux
902,berühmt::A,renumit,célèbre
903,fremd::A,străin,étranger
904,verschieden::A,diferit,différent
905,verschieden::A,deosebit,différent
906,nah::A,apropiat,lié
907,nah::A,apropiat,proche
908,fern::A,departe,éloigné
909,fern::A,departe,lointain
910,linker::A,stâng,gauche
911,rechter::A,drept,droit
912,anderer::A,alt,autre
913,erster::A,prim,premier
914,zweiter::A,al doilea,second
915,zweiter::A,al doilea,deuxième
916,dritter::A,treilea,troisième
917,letzter::A,final,dernier
918,allein::ADV,singur,seul
919,auf einmal::ADV,dintrodată,à la fois
920,zusammen::ADV,împreună,ensemble
921,lange::ADV,îndelung,longtemps
922,lange::ADV,mult timp,longtemps
923,plötzlich::ADV,deodată,tout à coup
924,plötzlich::ADV,pe neașteptate,tout à coup
925,sofort::ADV,imediat,immédiatement
926,sofort::ADV,numaidecît,immédiatement
927,später::ADV,mai apoi,plus tard
928,später::ADV,mai târziu,plus tard
929,jetzt::ADV,acum,maintenant
930,heute::ADV,azi,aujourd'hui
931,heute::ADV,astăzi,aujourd'hui
932,morgen::ADV,mâine,demain
933,bald::ADV,curând,bientôt
934,dann::ADV,apoi,puis
935,dann::ADV,apoi,ensuite
936,gestern::ADV,ieri,hier
937,einst::ADV,odată,jadis
938,einst::ADV,odată,autrefois
939,einst::ADV,odinioară,jadis
940,einst::ADV,odinioară,autrefois
941,damals::ADV,atunci,alors
942,damals::ADV,atunci,à l'époque
943,damals::ADV,pe atunci,alors
944,damals::ADV,pe atunci,à l'époque
945,danach::ADV,după aceasta,après
946,danach::ADV,după aceasta,ensuite
947,vorher::ADV,mai întâi,auparavant
948,vorher::ADV,în prealabil,auparavant
949,zuerst::ADV,întâi,d'abord
950,zuerst::ADV,întâi,premièrement
951,zuerst::ADV,în primul rând,d'abord
952,zuerst::ADV,în primul rând,premièrement
953,einmal::ADV,odată,une fois
954,manchmal::ADV,uneori,parfois
955,manchmal::ADV,uneori,quelquefois
956,manchmal::ADV,câteodată,parfois
957,manchmal::ADV,câteodată,quelquefois
958,oft::ADV,des,souvent
959,oft::ADV,deseori,souvent
960,immer::ADV,mereu,toujours
961,immer::ADV,întotdeauna,toujours
962,niemals::ADV,niciodată,ne ... jamais
963,hier::ADV,aci,ici
964,hier::ADV,aici,ici
965,hierhin::ADV,încoace,par ici
966,von hier::ADV,de aici,d'ici
967,dort::ADV,acolo,là
968,dort::ADV,acolo,là-bas
969,dorthin::ADV,dincolo,y
970,dorthin::ADV,dincolo,par là
971,geradeaus::ADV,drept înainte,tout droit
972,vorwärts::ADV,înainte,en avant
973,rückwärts::ADV,îndărăt,en arrière
974,zurück::ADV,înapoi,de retour
975,unten::ADV,jos,en bas
976,unten::ADV,jos,au-dessous
977,unten::ADV,dedesubt,en bas
978,unten::ADV,dedesubt,au-dessous
979,hinab::ADV,în jos,en bas
980,hinab::ADV,în jos,vers le bas
981,hinab::ADV,de vale,en bas
982,hinab::ADV,de vale,vers le bas
983,oben::ADV,sus,dessus
984,oben::ADV,sus,en haut
985,oben::ADV,deasupra,dessus
986,oben::ADV,deasupra,en haut
987,hinauf::ADV,în sus,en haut
988,hinauf::ADV,în sus,vers le haut
989,überall::ADV,peste tot,partout
990,überall::ADV,pretutindeni,partout
991,nicht::ADV,nu,ne ... pas
992,ein wenig::ADV,puțin,un peu
993,kaum::ADV,cu greu,à peine
994,kaum::ADV,cu anevoie,à peine
995,sehr::ADV,mult,très
996,sehr::ADV,foarte,très
997,so::ADV,așa,si
998,so::ADV,așa,ainsi
999,so::ADV,atât,si
1000,so::ADV,atât,ainsi
1001,noch::ADV,încă,encore
1002,nur::ADV,doar,seulement
1003,nur::ADV,doar,ne ... que
1004,schon::ADV,și,déjà
1005,schon::ADV,deja,déjà
1006,wieder::ADV,iar,de nouveau
1007,wieder::ADV,iarăși,de nouveau
1008,vergebens::ADV,în zadar,en vain
1009,vor::PRP,înainte de,devant
1010,hinter::PRP,după,derrière
1011,hinter::PRP,în spatele,derrière
1012,unter::PRP,sub,sous
1013,unter::PRP,sub,au-dessous de
1014,durch::PRP,prin,par
1015,durch::PRP,prin,à travers
1016,neben::PRP,lângă,à côté de
1017,neben::PRP,alături de,à côté de
1018,zwischen::PRP,între,entre
1019,zwischen::PRP,dintre,entre
1020,wegen::PRP,pentru,à cause de
1021,dies::PRN,acesta,ceci
1022,das::PRN,asta,ce
1023,das::PRN,asta,cela
1024,alles::PRN,tot,tout
1025,ich::PRN,eu,je
1026,ich::PRN,eu,moi
1027,du::PRN,tu,tu
1028,du::PRN,tu,toi
1029,er::PRN,el,il
1030,er::PRN,el,lui
1031,er::PRN,dânsul,il
1032,er::PRN,dânsul,lui
1033,wir::PRN,noi,nous
1034,ihr::PRN,voi,vous
1035,sie::PRN,ei,ils
1036,sie::PRN,ei,elles
1037,sie::PRN,dânșii,ils
1038,sie::PRN,dânșii,elles
1039,was::FPRN,ce,que
1040,was::FPRN,ce,quoi
1041,wer::FPRN,cine,qui
1042,wo::FADV,unde,où
1043,wohin::FADV,încotro,où
1044,wie::FADV,cum,comment
1045,warum::FADV,de ce,pourquoi
1046,warum::FADV,pentru ce,pourquoi
1047,wieviel::FNUM,cât,combien
1048,eins::NUM,unu,un
1049,zwei::NUM,doi,deux
1050,drei::NUM,trei,trois
1051,vier::NUM,patru,quatre
1052,fünf::NUM,cinci,cinq
1053,sechs::NUM,șase,six
1054,sieben::NUM,șapte,sept
1055,acht::NUM,opt,huit
1056,neun::NUM,nouă,neuf
1057,zehn::NUM,zece,dix
1058,elf::NUM,unsprezece,onze
1059,zwölf::NUM,douăsprezece,douze
1060,zwanzig::NUM,douăzeci,vingt
1061,dreißig::NUM,treizeci,trente
1062,vierzig::NUM,patruzeci,quarante
1063,fünfzig::NUM,cincizeci,cinquante
1064,sechzig::NUM,șaizeci,soixante
1065,siebzig::NUM,șaptezeci,soixante-dix
1066,achtzig::NUM,optzeci,quatre-vingt
1067,neunzig::NUM,nouăzeci,quatre-vingt-dix
1068,hundert::NUM,sută,cent
1069,tausend::NUM,mie,mille
1070,und::CNJ,și,et
1071,oder::CNJ,ori,ou
1072,stehen::V,sta,être debout
1073,sitzen::V,ședea,être assis
1074,liegen::V,zăcea,être couché
1075,liegen::V,fi culcat,être couché
1076,hängen::V,atârna,pendre
1077,werden::V,deveni,devenir
1078,werden::V,se face,devenir
1079,passieren::V,se întâmpla,se passer
1080,beginnen::V,începe,commencer
1081,enden::V,se sfârși,finir
1082,enden::V,se sfârși,se terminer
1083,enden::V,se termina,finir
1084,enden::V,se termina,se terminer
1085,wechseln::V,se schimba,changer
1086,wechseln::V,se schimba,alterner
1087,aufgehen[Sonne]::V,răsări,se lever
1088,untergehen[Sonne]::V,apune,se coucher
1089,scheinen[Sonne]::V,străluci,briller
1090,donnern::V,tuna,tonner
1091,wehen::V,bate,souffler
1092,strömen::V,curge în șiroaie,affluer
1093,fließen::V,curge,couler
1094,sich drehen::V,se învârti,tourner
1095,schwanken::V,se clătina,osciller
1096,schwanken::V,se clătina,chanceler
1097,schwingen::V,vibra,vibrer
1098,schwingen::V,vibra,osciller
1099,schwingen::V,flutura,vibrer
1100,schwingen::V,flutura,osciller
1101,fallen::V,cădea,tomber
1102,brennen::V,arde,brûler
1103,brennen::V,arde,flamber
1104,rauchen::V,fuma,fumer
1105,regnen::V,ploua,pleuvoir
1106,gefrieren::V,îngheța,geler
1107,tauen::V,se dezgheța,dégeler
1108,schmelzen::V,se topi,fondre
1109,trocknen::V,se usca,sécher
1110,sieden::V,fierbe,bouillir
1111,sieden::V,clocoti,bouillir
1112,faulen::V,se împuți,pourrir
1113,faulen::V,se împuți,se putréfier
1114,verfaulen::V,putrezi,pourrir
1115,reißen::V,se rupe,rompre
1116,reißen::V,se rupe,se déchirer
1117,reißen::V,se sfâșia,rompre
1118,reißen::V,se sfâșia,se déchirer
1119,versinken::V,se scufunda,s'enfoncer
1120,vergehen::V,trece,passer
1121,vergehen::V,se scurge,passer
1122,erscheinen::V,apărea,apparaître
1123,verschwinden::V,dispărea,disparaître
1124,sinken::V,cădea,descendre
1125,sinken::V,cădea,s'abaisser
1126,sinken::V,coborî,descendre
1127,sinken::V,coborî,s'abaisser
1128,abnehmen::V,scădea,diminuer
1129,abnehmen::V,descrește,diminuer
1130,zunehmen::V,spori,augmenter
1131,zunehmen::V,crește,augmenter
1132,zunehmen::V,augmenta,augmenter
1133,steigen::V,urca,monter
1134,wachsen::V,crește,croître
1135,glänzen::V,luci,briller
1136,glänzen::V,străluci,briller
1137,funkeln::V,scânteia,étinceler
1138,lärmen::V,face larmă,faire du bruit
1139,läuten::V,suna,sonner
1140,klingeln::V,suna,sonner
1141,klirren::V,zăngăni,cliqueter
1142,brausen::V,vui,mugir
1143,rauschen::V,vâjâi,bruire
1144,klingen::V,suna,sonner
1145,bellen::V,lătra,aboyer
1146,heulen::V,urla,hurler
1147,blasen::V,sufla,souffler
1148,pfeifen::V,fluiera,siffler
1149,schreien::V,țipa,crier
1150,stöhnen::V,geme,gémir
1151,zittern::V,tremura,trembler
1152,leben::V,trăi,vivre
1153,geboren werden::V,se naște,naître
1154,atmen::V,respira,respirer
1155,trinken::V,bea,boire
1156,essen::V,mânca,manger
1157,schlucken::V,înghiți,avaler
1158,müde werden::V,se obosi,se lasser
1159,müde werden::V,se obosi,se fatiguer
1160,einschlafen::V,adormi,s'endormir
1161,schlafen::V,dormi,dormir
1162,aufwachen::V,se deștepta,se réveiller
1163,aufstehen::V,fi se scula,se lever
1164,sich erholen::V,se relaxa,se reposer
1165,sich erholen::V,se relaxa,se détendre
1166,sich erholen::V,se destinde,se reposer
1167,sich erholen::V,se destinde,se détendre
1168,krank werden::V,se îmbolnăvi,tomber malade
1169,krank sein::V,zăcea,être malade
1170,krank sein::V,fi bolnav,être malade
1171,schmerzen::V,durea,faire mal
1172,husten::V,tuși,tousser
1173,genesen::V,se însănătoși,guérir
1174,genesen::V,se însănătoși,se remettre
1175,sterben::V,muri,mourir
1176,umkommen::V,pieri,périr
1177,sich bewegen::V,se mișca,bouger
1178,sich rühren::V,se mișca,broncher
1179,sich erheben::V,se ridica,se lever
1180,sich setzen::V,lua loc,s'asseoir
1181,sich setzen::V,se așeza,s'asseoir
1182,hinfallen::V,cădea jos,tomber
1183,laufen::V,merge,marcher
1184,laufen::V,merge,aller à pied
1185,laufen::V,merge pe jos,marcher
1186,laufen::V,merge pe jos,aller à pied
1187,schreiten::V,păși,marcher
1188,spazierengehen::V,se plimba,se promener
1189,eilen::V,fi se grăbi,courir
1190,sich beeilen::V,se grăbi,se hâter
1191,sich beeilen::V,se grăbi,se dépêcher
1192,sausen::V,țâșni,filer
1193,rennen::V,fugi,courir
1194,rennen::V,alerga,courir
1195,springen::V,sări,sauter
1196,klettern::V,urca,grimper
1197,klettern::V,se cățăra,grimper
1198,schaukeln::V,legăna,se balancer
1199,kriechen::V,se târî,ramper
1200,schwimmen::V,înota,nager
1201,tauchen::V,se scufunda,plonger
1202,rudern::V,vâsli,ramer
1203,rudern::V,lopăta,ramer
1204,fahren::V,merge,aller
1205,fahren::V,merge,rouler
1206,fliegen::V,zbura,voler
1207,gehen::V,merge,aller
1208,weggehen::V,se duce,s'en aller
1209,abfahren::V,pleca,partir
1210,anhalten::V,se opri,s'arrêter
1211,hineingehen::V,intra,entrer
1212,eintreten::V,intra,entrer
1213,kommen::V,veni,venir
1214,ankommen::V,sosi,arriver
1215,ankommen::V,ajunge,arriver
1216,zurückkommen::V,se întoarce,revenir
1217,bleiben::V,rămâne,rester
1218,bleiben::V,rămâne,demeurer
1219,warten::V,aștepta,attendre
1220,erwarten::V,aștepta,attendre
1221,suchen::V,căuta,chercher
1222,finden::V,găsi,trouver
1223,versuchen::V,încerca,essayer
1224,vorbereiten::V,pregăti,préparer
1225,lieben::V,iubi,aimer
1226,mögen::V,plăcea a,aimer
1227,mögen::V,plăcea a,vouloir
1228,lachen::V,râde,rire
1229,rühren::V,mișca,toucher
1230,rühren::V,mișca,attendrir
1231,rühren::V,înduioșa,toucher
1232,rühren::V,înduioșa,attendrir
1233,weinen::V,plânge,pleurer
1234,schimpfen::V,înjura,gronder
1235,sich ärgern::V,se supăra,se fâcher
1236,sich fürchten::V,se teme,avoir peur
1237,sich fürchten::V,fi teamă a,avoir peur
1238,fürchten::V,se teme de,craindre
1239,fürchten::V,se teme de,avoir peur de
1240,fliehen::V,fugi,fuir
1241,flüchten::V,evada,s'enfuir
1242,sehen::V,vedea,voir
1243,anschauen::V,privi,regarder
1244,ansehen::V,privi,regarder
1245,hören::V,auzi,entendre
1246,zuhören::V,asculta,écouter
1247,probieren::V,gusta,goûter
1248,riechen::V,mirosi,sentir
1249,fühlen::V,simți,sentir
1250,fühlen::V,resimți,sentir
1251,scheinen::V,părea,sembler
1252,scheinen::V,părea,paraître
1253,zu sehen sein::V,se vedea,se voir
1254,zu sehen sein::V,se vedea,être visible
1255,vernehmen::V,auzi,entendre
1256,vernehmen::V,auzi,percevoir
1257,frieren::V,fi frig,avoir froid
1258,tun::V,face,faire
1259,können::V,ști,savoir
1260,können::V,ști,pouvoir
1261,können::V,putea,savoir
1262,können::V,putea,pouvoir
1263,wollen::V,dori,vouloir
1264,anfangen::V,începe,commencer
1265,beenden::V,sfârși,finir
1266,beenden::V,sfârși,terminer
1267,beenden::V,termina,finir
1268,beenden::V,termina,terminer
1269,aufhören::V,înceta,cesser
1270,aufhören::V,înceta,arrêter
1271,gelingen::V,reuși,réussir
1272,gelingen::V,izbuti,réussir
1273,geraten::V,reuși,réussir
1274,öffnen::V,deschide,ouvrir
1275,schließen::V,închide,fermer
1276,stellen::V,pune,poser
1277,stellen::V,pune,mettre
1278,stellen::V,așeza,poser
1279,stellen::V,așeza,mettre
1280,setzen::V,pune,placer
1281,setzen::V,așeza,placer
1282,legen::V,pune,placer
1283,berühren::V,atinge,toucher
1284,verbinden::V,lega,lier
1285,bedecken::V,acoperi,couvrir
1286,aufhängen::V,atârna,accrocher
1287,aufhängen::V,spânzura,accrocher
1288,anzünden::V,aprinde,allumer
1289,aufheben::V,ridica,ramasser
1290,aufheben::V,lua de jos,ramasser
1291,zurücklassen::V,lăsa,laisser
1292,zurücklassen::V,lăsa în urmă,laisser
1293,verlieren::V,pierde,perdre
1294,fallen lassen::V,scăpa,lâcher
1295,fallen lassen::V,scăpa,laisser tomber
1296,fallen lassen::V,arunca,lâcher
1297,fallen lassen::V,arunca,laisser tomber
1298,machen::V,face,faire
1299,herstellen::V,fabrica,produire
1300,herstellen::V,fabrica,fabriquer
1301,herstellen::V,confecționa,produire
1302,herstellen::V,confecționa,fabriquer
1303,bauen::V,clădi,bâtir
1304,bauen::V,clădi,construire
1305,bauen::V,construi,bâtir
1306,bauen::V,construi,construire
1307,reparieren::V,repara,réparer
1308,verbessern::V,ameliora,améliorer
1309,verbessern::V,îmbunătăți,améliorer
1310,ändern::V,schimba,changer
1311,ändern::V,schimba,modifier
1312,ändern::V,modifica,changer
1313,ändern::V,modifica,modifier
1314,graben::V,săpa,creuser
1315,beugen::V,curba,plier
1316,beugen::V,curba,ployer
1317,biegen::V,îndoi,courber
1318,biegen::V,încovoia,courber
1319,drehen::V,învârti,tordre
1320,drehen::V,învârti,tourner
1321,wenden::V,întoarce,retourner
1322,umdrehen::V,învârti,tourner
1323,umdrehen::V,întoarce,tourner
1324,heben::V,ridica,soulever
1325,hochheben::V,ridica,lever
1326,ergreifen::V,lua,saisir
1327,ergreifen::V,lua,prendre
1328,ergreifen::V,apuca,saisir
1329,ergreifen::V,apuca,prendre
1330,halten::V,ține,tenir
1331,drücken::V,apăsa,presser
1332,drücken::V,strânge,presser
1333,schieben::V,împinge,pousser
1334,kratzen::V,zgâria,gratter
1335,kratzen::V,zgâria,égratigner
1336,lecken::V,linge,lécher
1337,beißen::V,mușca,mordre
1338,abreißen::V,rupe,arracher
1339,abreißen::V,smulge,arracher
1340,abschneiden::V,scurta,couper
1341,binden::V,lega,lier
1342,binden::V,lega,attacher
1343,stecken::V,pune,enfoncer
1344,brechen::V,rupe,rompre
1345,brechen::V,frânge,rompre
1346,klopfen::V,ciocăni,frapper
1347,hauen::V,lovi,frapper
1348,kleben::V,lipi,coller
1349,reiben::V,freca,frotter
1350,reiben::V,fricționa,frotter
1351,streichen::V,unge,empâter
1352,schleifen::V,ascuți,affiler
1353,schleifen::V,ascuți,aiguiser
1354,schneiden::V,tăia,couper
1355,schneiden::V,tăia,trancher
1356,rütteln::V,zgâlțâi,cahoter
1357,schütteln::V,scutura,secouer
1358,schwenken::V,agita,agiter
1359,schütten::V,vărsa,verser
1360,füllen::V,umple,remplir
1361,einwickeln::V,înveli,envelopper
1362,einwickeln::V,înfășura,envelopper
1363,tragen::V,căra,porter
1364,schleppen::V,târî,traîner
1365,ziehen::V,trage,tirer
1366,aufbewahren::V,păstra,garder
1367,aufbewahren::V,păstra,conserver
1368,aufbewahren::V,conserva,garder
1369,aufbewahren::V,conserva,conserver
1370,werfen::V,arunca,jeter
1371,werfen::V,arunca,lancer
1372,fangen::V,prinde,attraper
1373,packen::V,apuca,agripper
1374,verstecken::V,ascunde,cacher
1375,teilen::V,împărți,diviser
1376,schicken::V,trimite,envoyer
1377,bringen::V,aduce,apporter
1378,hinzufügen::V,adăuga,ajouter
1379,bekommen::V,obține,obtenir
1380,bekommen::V,dobândi,obtenir
1381,erhalten::V,primi,recevoir
1382,erhalten::V,căpăta,recevoir
1383,nehmen::V,lua,prendre
1384,wählen::V,opta,choisir
1385,wählen::V,alege,choisir
1386,auswählen::V,selecta,choisir
1387,auswählen::V,selecta,sélectionner
1388,bewahren::V,păstra,préserver
1389,behindern::V,stingheri,gêner
1390,verderben::V,strica,gâter
1391,verderben::V,strica,corrompre
1392,beschädigen::V,strica,endommager
1393,zerbrechen::V,rupe,casser
1394,zerbrechen::V,frânge,casser
1395,zerreißen::V,rupe,déchirer
1396,zerreißen::V,sfâșia,déchirer
1397,zerstören::V,distruge,détruire
1398,verbrennen::V,arde,brûler
1399,verbrennen::V,incendia,brûler
1400,geben::V,da,donner
1401,reichen::V,întinde,tendre
1402,schenken::V,dărui,offrir
1403,versprechen::V,făgădui,promettre
1404,wünschen::V,ura,souhaiter
1405,loben::V,lăuda,louer
1406,küssen::V,săruta,embrasser
1407,wiegen::V,legăna,bercer
1408,zudecken::V,acoperi,couvrir
1409,wecken::V,trezi,éveiller
1410,wecken::V,trezi,réveiller
1411,wecken::V,deștepta,éveiller
1412,wecken::V,deștepta,réveiller
1413,zeigen::V,arăta,montrer
1414,zeigen::V,arăta,faire voir
1415,führen::V,călăuzi,guider
1416,lehren::V,preda,apprendre
1417,lehren::V,învăța,apprendre
1418,unterrichten::V,învăța,instruire
1419,unterrichten::V,instrui,instruire
1420,aufziehen::V,crește,élever
1421,leiten::V,duce,diriger
1422,leiten::V,duce,conduire
1423,leiten::V,conduce,diriger
1424,leiten::V,conduce,conduire
1425,antreiben::V,împinge,pousser
1426,antreiben::V,încuraja,pousser
1427,lassen::V,pune pe să,faire
1428,einladen::V,invita,inviter
1429,vereinigen::V,uni,unir
1430,vereinigen::V,uni,réunir
1431,vereinigen::V,întruni,unir
1432,vereinigen::V,întruni,réunir
1433,besuchen::V,vizita,visiter
1434,besuchen::V,vizita,aller voir
1435,besuchen::V,face o vizită,visiter
1436,besuchen::V,face o vizită,aller voir
1437,treffen::V,întâlni,rencontrer
1438,sich versammeln::V,se aduna,s'assembler
1439,spielen::V,se juca,jouer
1440,singen::V,cânta,chanter
1441,tanzen::V,dansa,danser
1442,sich trennen::V,se separa,se séparer
1443,sich trennen::V,se despărți,se séparer
1444,verlassen::V,părăsi,quitter
1445,verlassen::V,abandona,quitter
1446,retten::V,salva,sauver
1447,bewachen::V,păzi,garder
1448,schützen::V,ocroti,protéger
1449,schützen::V,proteja,protéger
1450,verteidigen::V,apăra,défendre
1451,sich schlagen::V,se bate,se taper
1452,schießen::V,trage,tirer
1453,siegen::V,birui,vaincre
1454,siegen::V,învinge,vaincre
1455,ärgern::V,supăra,agacer
1456,schlagen::V,lovi,battre
1457,schlagen::V,lovi,frapper
1458,treten::V,călca,botter
1459,treten::V,călca,donner un coup de pied à
1460,stechen::V,înțepa,piquer
1461,stechen::V,împunge,piquer
1462,stoßen::V,împinge,heurter
1463,stehlen::V,fura,voler
1464,stören::V,deranja,gêner
1465,stören::V,deranja,déranger
1466,belästigen::V,importuna,molester
1467,belästigen::V,importuna,importuner
1468,verbergen::V,ascunde,cacher
1469,verbergen::V,ascunde,dissimuler
1470,täuschen::V,amăgi,abuser
1471,täuschen::V,amăgi,tromper
1472,betrügen::V,înșela,duper
1473,betrügen::V,înșela,frauder
1474,töten::V,omorî,tuer
1475,wohnen::V,sta,habiter
1476,wohnen::V,sta,demeurer
1477,wohnen::V,locui,habiter
1478,wohnen::V,locui,demeurer
1479,arbeiten::V,lucra,travailler
1480,sammeln::V,aduna,collectionner
1481,sammeln::V,colecționa,collectionner
1482,pflücken::V,culege,cueillir
1483,jagen::V,vâna,chasser
1484,fischen::V,pescui,pêcher
1485,fassen::V,prinde,capturer
1486,hüten::V,paște,garder
1487,treiben::V,mână,mener
1488,anbinden::V,lega,attacher
1489,füttern::V,da de mâncare,faire manger
1490,melken::V,mulge,traire
1491,hacken::V,toca,fendre
1492,hacken::V,sparge,fendre
1493,gießen::V,uda,arroser
1494,reifen::V,pârgui,mûrir
1495,zubereiten::V,găti,préparer
1496,kochen::V,găti,cuire
1497,backen::V,coace,cuire
1498,braten::V,coace,rôtir
1499,umrühren::V,mesteca,remuer
1500,stricken::V,împleti,tricoter
1501,nähen::V,coase,coudre
1502,färben::V,vopsi,teindre
1503,färben::V,colora,teindre
1504,reinigen::V,curăți,nettoyer
1505,waschen::V,spăla,laver
1506,abwischen::V,șterge,essuyer
1507,spülen::V,clăti,rincer
1508,fegen::V,mătura,balayer
1509,kehren::V,mătura,balayer
1510,baden::V,se scălda,se baigner
1511,sich waschen::V,se spăla,se laver
1512,ausziehen::V,și scoate,ôter
1513,ausziehen::V,și scoate,enlever
1514,anziehen::V,îmbrăca,mettre
1515,sich anziehen::V,se îmbrăca,s'habiller
1516,kämmen::V,pieptăna,peigner
1517,schmücken::V,împodobi,orner
1518,schmücken::V,împodobi,décorer
1519,sagen::V,zice,dire
1520,sagen::V,spune,dire
1521,sprechen::V,vorbi,parler
1522,reden::V,vorbi,parler
1523,reden::V,discuta,parler
1524,sich unterhalten::V,conversa,bavarder
1525,sich unterhalten::V,conversa,s'entretenir
1526,sich unterhalten::V,sta de vorbă,bavarder
1527,sich unterhalten::V,sta de vorbă,s'entretenir
1528,fragen::V,întreba,demander
1529,bitten::V,ruga,prier
1530,erzählen::V,spune,raconter
1531,erzählen::V,povesti,raconter
1532,mitteilen::V,comunica,communiquer
1533,mitteilen::V,înștiința,communiquer
1534,nennen::V,numi,nommer
1535,nennen::V,numi,appeler
1536,nennen::V,chema,nommer
1537,nennen::V,chema,appeler
1538,rufen::V,chema,appeler
1539,prahlen::V,se făli,se vanter
1540,übersetzen::V,traduce,traduire
1541,denken::V,gândi,penser
1542,glauben::V,crede,croire
1543,bemerken::V,observa,remarquer
1544,bemerken::V,observa,apercevoir
1545,erkennen::V,cunoaște,reconnaître
1546,erkennen::V,recunoaște,reconnaître
1547,begreifen::V,pricepe,concevoir
1548,begreifen::V,înțelege,concevoir
1549,verstehen::V,înțelege,entendre
1550,verstehen::V,înțelege,comprendre
1551,lernen::V,învăța,apprendre
1552,wissen::V,ști,savoir
1553,sich erinnern an::V,a-și aminti de,se souvenir de
1554,vergessen::V,uita,oublier
1555,messen::V,măsura,mesurer
1556,zählen::V,număra,compter
1557,rechnen::V,calcula,calculer
1558,lesen::V,citi,lire
1559,malen::V,picta,peindre
1560,zeichnen::V,desena,dessiner
1561,schreiben::V,scrie,écrire
1562,besitzen::V,avea,posséder
1563,besitzen::V,poseda,posséder
1564,kaufen::V,cumpăra,acheter
1565,verkaufen::V,vinde,vendre
1566,bezahlen::V,plăti,payer
1567,bezahlen::V,achita,payer
1568,zahlen::V,plăti,payer
1569,beherrschen::V,stăpâni,dominer
1570,beherrschen::V,stăpâni,maîtriser
1571,ertragen::V,răbda,tolérer
1572,ertragen::V,răbda,supporter
1573,ertragen::V,suporta,tolérer
1574,ertragen::V,suporta,supporter
