,Concept_ID,lbe,cv
732,wahr::A,хӏакьсса,чӑн
733,alt::A,кугьнасса,кивӗ
734,neu::A,цӏусса,ҫӗнӗ
735,ehemalig::A,хъхъичӏвасса,пулнӑ
736,alt[Lebewesen]::A,агьилсса,ватӑ
737,jung::A,чӏавасса,яш
738,jung::A,чӏавасса,ҫамрӑк
739,jung::A,жагьилсса,яш
740,jung::A,жагьилсса,ҫамрӑк
741,arm::A,мискинсса,чухӑн
742,reich::A,авадансса,пуян
743,bekannt::A,дусъсса,пӗлӗш
744,berühmt::A,машгьурсса,чаплӑ
745,fremd::A,чил,ют
746,verschieden::A,личӏи-личӏисса,расна
747,nah::A,гъансса,ҫывӑх
748,nah::A,гъансса,ҫывӑхри
749,fern::A,архсса,инҫе
750,fern::A,архсса,аякри
751,linker::A,кияхсса,сулахай
752,linker::A,кюччахсса,сулахай
753,rechter::A,урчӏахсса,сылтӑм
754,anderer::A,цамур,урӑх
755,erster::A,цалчинмур,пӗрремӗш
756,erster::A,цалчиннсса,пӗрремӗш
757,zweiter::A,кӏилчиимур,иккӗмӗш
758,dritter::A,шамулчинмур,виҫҫӗмӗш
759,letzter::A,махъва-махъмур,юлашки
760,allein::ADV,ялгъузну,пӗччен
761,zusammen::ADV,цачӏу,пӗрле
762,zusammen::ADV,архӏал,пӗрле
763,lange::ADV,батӏи къабуклай,вӑрах
764,lange::ADV,хъунмасса хӏаллай,вӑрах
765,plötzlich::ADV,цакуну,сасартӑк
766,sofort::ADV,мугьлат бакъа,тӳрех
767,später::ADV,махъ,кайран
768,jetzt::ADV,утти,халь
769,jetzt::ADV,утти,халӗ
770,jetzt::ADV,цӏана,халь
771,jetzt::ADV,цӏана,халӗ
772,heute::ADV,хӏакьину,паян
773,morgen::ADV,гьуит,ыран
774,morgen::ADV,гьунттий,ыран
775,dann::ADV,яла,унтан
776,gestern::ADV,лахьхьу,ӗнер
777,damals::ADV,та чӏумал,ун чухне
778,damals::ADV,та чӏумал,апла пулсан
779,danach::ADV,яла,унтан
780,vorher::ADV,хьхьнчӏ,малтан
781,vorher::ADV,хьхьичӏва,малтан
782,zuerst::ADV,бакӏрай,пирвай
783,zuerst::ADV,цӏу бутӏуй,пирвай
784,einmal::ADV,цал,пӗррехинче
785,manchmal::ADV,ваксса-таксса,хӑш чухне
786,oft::ADV,чӏявуну,тӑтӑш
787,immer::ADV,мудан,ялан
788,immer::ADV,даиман,ялан
789,niemals::ADV,тачӏав,нихӑҫан та
790,hier::ADV,шикку,кунта
791,hierhin::ADV,шиккун,кунта
792,von hier::ADV,шичча,кунтан
793,dort::ADV,гикку,унта
794,dort::ADV,гикку,ҫавӑнта
795,dorthin::ADV,тиккун,унта
796,dorthin::ADV,тиккун,ҫавӑнта
797,geradeaus::ADV,тӏайланм,тикӗс
798,vorwärts::ADV,хьхьичӏунмай,малалла
799,rückwärts::ADV,махъа-хьхьичӏунмай,хыҫала
800,zurück::ADV,махъунмай,каялла
801,unten::ADV,лув,аялта
802,hinab::ADV,бакӏ-ялавай,аялта
803,hinab::ADV,бакӏъялавай,аялта
804,oben::ADV,ялув,ҫӳлте
805,hinauf::ADV,лавай,ҫӳле
806,überall::ADV,гьариий,таҫта та
807,überall::ADV,гьариий,пур ҫӗрте те
808,überall::ADV,гьариий,кирек ӑҫта та
809,überall::ADV,хьу-хьуний,таҫта та
810,überall::ADV,хьу-хьуний,пур ҫӗрте те
811,überall::ADV,хьу-хьуний,кирек ӑҫта та
812,überall::ADV,гьарца кӏанай,таҫта та
813,überall::ADV,гьарца кӏанай,пур ҫӗрте те
814,überall::ADV,гьарца кӏанай,кирек ӑҫта та
815,nicht::ADV,къа-,мар
816,ein wenig::ADV,чанни,пӑртак
817,ein wenig::ADV,ца чансса,пӑртак
818,kaum::ADV,дахьа,аран
819,sehr::ADV,оьну,питӗ
820,sehr::ADV,гужну,питӗ
821,sehr::ADV,хъинну,питӗ
822,so::ADV,укукн,апла
823,noch::ADV,гьала,татах
824,noch::ADV,уттигу,татах
825,noch::ADV,цакьинва,татах
826,noch::ADV,ттигу-шилагу,татах
827,nur::ADV,анжагь,ҫех
828,wieder::ADV,цӏуницӏа,каллех
829,vergebens::ADV,аьдада,харам
830,vergebens::ADV,нахӏакь,харам
831,vor::PRP,хьхьичӏ,умӗнче
832,hinter::PRP,махъ,кайра
833,unter::PRP,лув,айне
834,unter::PRP,лув,айӗпе
835,unter::PRP,лув,айӗнче
836,unter::PRP,лув,ҫитеспе
837,durch::PRP,-х,витӗр
838,neben::PRP,чӏарав,патӗнче
839,zwischen::PRP,дянив,хушшинче
840,wegen::PRP,цӏаний,пула
841,wegen::PRP,цӏаний,пирки
842,dies::PRN,ва,ку
843,dies::PRN,ва,ҫак
844,das::PRN,та,ҫав
845,das::PRN,кӏа,ҫав
846,das::PRN,га,ҫав
847,alles::PRN,щала,пурте
848,alles::PRN,щала,йӑлт
849,ich::PRN,на,эп
850,du::PRN,ина,эс
851,er::PRN,му,вӑл
852,wir::PRN,жу,эпир
853,ihr::PRN,зу,эсир
854,was::FPRN,ци,мӗн
855,was::FPRN,ци,мӗскер
856,was::FPRN,ци,мӗн те пулин
857,wer::FPRN,цу,кам
858,wo::FADV,чув,ӑҫта
859,wohin::FADV,чун,ӑҫта
860,wie::FADV,цукун,епле
