,Concept_ID,es,hy
769,zusammen::ADV,juntos,իրար հետ
770,lange::ADV,mucho tiempo,երկար ժամանակ
771,plötzlich::ADV,de repente,հանկարծ
772,sofort::ADV,en seguida,իսկույն
773,später::ADV,más tarde,ավելի ուշ
774,später::ADV,más tarde,հետո
775,jetzt::ADV,ahora,այժմ
776,heute::ADV,hoy,այսօր
777,morgen::ADV,mañana,վաղը
778,bald::ADV,pronto,շուտով
779,bald::ADV,en breve,շուտով
780,dann::ADV,luego,ապա
781,dann::ADV,luego,հետո
782,dann::ADV,entonces,ապա
783,dann::ADV,entonces,հետո
784,gestern::ADV,ayer,երեկ
785,einst::ADV,antaño,հին ատեն
786,damals::ADV,entonces,ատէնին
787,danach::ADV,después,ապա
788,danach::ADV,después,այն ժամանակ
789,vorher::ADV,antes,առաջ
790,zuerst::ADV,primero,նախ
791,einmal::ADV,una vez,մի անգամ
792,manchmal::ADV,a veces,երբեմն
793,oft::ADV,a menudo,հաճախ
794,oft::ADV,con frecuencia,հաճախ
795,immer::ADV,siempre,միշտ
796,niemals::ADV,jamás,երբեք
797,hier::ADV,aquí,այստեղ
798,hierhin::ADV,acá,այստեղ
799,von hier::ADV,desde aquí,այդտեղից
800,dort::ADV,ahí,այնտեղ
801,dort::ADV,allí,այնտեղ
802,dorthin::ADV,allí,այնտեղ
803,dorthin::ADV,hacia allí,այնտեղ
804,geradeaus::ADV,todo derecho,ուղիղ
805,vorwärts::ADV,adelante,առաջ
806,rückwärts::ADV,hacia atrás,դեպի ետ
807,zurück::ADV,atrás,ետ
808,unten::ADV,abajo,ներքեւում
809,hinab::ADV,hacia abajo,ներքեւ
810,oben::ADV,arriba,վերեւում
811,hinauf::ADV,hacia arriba,վերեւ
812,überall::ADV,por todas partes,ամենուր
813,nicht::ADV,no,չէ
814,ein wenig::ADV,un poco,մի քիչ
815,kaum::ADV,apenas,հազիվ
816,sehr::ADV,muy,շատ
817,sehr::ADV,mucho,շատ
818,so::ADV,tan,այդպես
819,noch::ADV,aún,դեռ
820,noch::ADV,todavía,դեռ
821,nur::ADV,solamente,միայն
822,schon::ADV,ya,արդեն
823,wieder::ADV,de nuevo,նորից
824,wieder::ADV,de nuevo,դարձյալ
825,vergebens::ADV,en vano,իզուր
826,vor::PRP,antes de,դիմացը
827,vor::PRP,delante de,դիմացը
828,hinter::PRP,tras,ետեւը
829,hinter::PRP,detrás de,ետեւը
830,unter::PRP,bajo,տակ
831,unter::PRP,debajo de,տակ
832,durch::PRP,por,միջով
833,durch::PRP,a través de,միջով
834,neben::PRP,al lado de,քովը
835,zwischen::PRP,entre,միջեւ
836,wegen::PRP,por,պատճառով
837,wegen::PRP,por,շնորհից
838,wegen::PRP,a causa de,պատճառով
839,wegen::PRP,a causa de,շնորհից
840,dies::PRN,esto,սա
841,dies::PRN,esto,այս
842,das::PRN,eso,դա
843,das::PRN,eso,այդ
844,das::PRN,esto,դա
845,das::PRN,esto,այդ
846,alles::PRN,todo,ամեն ինչ
847,ich::PRN,yo,ես
848,du::PRN,tú,դու
849,er::PRN,él,նա
850,wir::PRN,nosotros,մենք
851,ihr::PRN,vosotros,դուք
852,sie::PRN,ellos,նրանք
853,was::FPRN,qué,ինչ
854,wer::FPRN,quién,ով
855,wo::FADV,dónde,ուր
856,wo::FADV,dónde,որտեղ
857,wohin::FADV,adónde,դեպի ուր
858,wohin::FADV,hacia dónde,դեպի ուր
859,wie::FADV,cómo,ինչպես
860,warum::FADV,por qué,ինչու
861,wieviel::FNUM,cuánto,որչափ
862,eins::NUM,uno,մեկ
863,zwei::NUM,dos,երկու
864,drei::NUM,tres,երեք
865,vier::NUM,cuatro,չորս
866,fünf::NUM,cinco,հինգ
867,sechs::NUM,seis,վեց
868,sieben::NUM,siete,յոթ
869,acht::NUM,ocho,ութ
870,neun::NUM,nueve,ինը
871,zehn::NUM,diez,տասը
872,elf::NUM,once,տասնմեկ
873,zwölf::NUM,doce,տասներկու
874,zwanzig::NUM,veinte,քսան
875,dreißig::NUM,treinta,երեսուն
876,vierzig::NUM,cuarenta,քառասուն
877,fünfzig::NUM,cincuenta,հիսուն
878,sechzig::NUM,sesenta,վաթսուն
879,siebzig::NUM,setenta,յոթանասուն
880,achtzig::NUM,ochenta,ութսուն
881,neunzig::NUM,noventa,իննսուն
882,hundert::NUM,cien,հարյուր
883,hundert::NUM,ciento,հարյուր
884,tausend::NUM,mil,հազար
885,und::CNJ,y,ու
886,oder::CNJ,o,կամ
887,stehen::V,estar de pie,կանգնել
888,sitzen::V,estar sentado,նստել
889,liegen::V,yacer,ստել
890,liegen::V,estar acostado,ստել
891,hängen::V,pender,կախվել
892,werden::V,hacerse,դառնալ
893,passieren::V,suceder,պատահել
894,beginnen::V,iniciarse,սկսվել
895,beginnen::V,principiar,սկսվել
896,enden::V,acabar,վերջանալ
897,enden::V,terminar,վերջանալ
898,wechseln::V,variar,փոխվել
899,wechseln::V,alternar,փոխվել
900,aufgehen[Sonne]::V,salir,բարձրանալ
901,aufgehen[Sonne]::V,salir,ելնել 
902,untergehen[Sonne]::V,ponerse,մտնել
903,untergehen[Sonne]::V,descender,մտնել
904,scheinen[Sonne]::V,brillar,շողալ
905,scheinen[Sonne]::V,brillar,փայլել
906,donnern::V,tronar,որոտալ
907,wehen::V,soplar,փչել
908,strömen::V,afluir,հոսել
909,fließen::V,fluir,հոսել
910,fließen::V,correr,հոսել
911,sich drehen::V,girar,պտտվել
912,schwanken::V,vacilar,տատանվել
913,schwingen::V,oscilar,ճոճվել
914,fallen::V,caer,ընկնել
915,brennen::V,arder,այրվել
916,brennen::V,quemar,այրվել
917,rauchen::V,humear,ծխել
918,rauchen::V,echar humo,ծխել
919,regnen::V,llover,անձրեւ գալ
920,gefrieren::V,helarse,սառչել
921,tauen::V,deshelarse,լկիլ
922,schmelzen::V,fundirse,հալիլ
923,schmelzen::V,derretirse,հալիլ
924,trocknen::V,secarse,չորանալ
925,sieden::V,hervir,եռալ
926,faulen::V,pudrirse,փտել
927,verfaulen::V,pudrirse,նեխել
928,reißen::V,romperse,պատռվել
929,reißen::V,romperse,ճղվել
930,versinken::V,hundirse,սուզվել
931,vergehen::V,pasar,անցնել 
932,erscheinen::V,aparecer,հայտնվել
933,erscheinen::V,aparecer,երեւալ
934,verschwinden::V,desaparecer,անհետանալ
935,sinken::V,bajar,ընկնել
936,abnehmen::V,decrecer,փոքրանալ
937,abnehmen::V,disminuir,փոքրանալ
938,zunehmen::V,crecer,մեծանալ
939,zunehmen::V,aumentar,մեծանալ
940,steigen::V,subir,բարձրանալ
941,steigen::V,ascender,բարձրանալ
942,wachsen::V,crecer,աճել
943,glänzen::V,brillar,նշուլել
944,glänzen::V,brillar,փայլիլ
945,glänzen::V,resplandecer,նշուլել
946,glänzen::V,resplandecer,փայլիլ
947,funkeln::V,chispear,փայլատակել
948,lärmen::V,hacer ruido,աղմուկ հանել
949,läuten::V,sonar,զնգալ
950,läuten::V,repicar,զնգալ
951,klingeln::V,tocar el timbre,զնգալ
952,klirren::V,tintinear,զնգզնգալ
953,brausen::V,zumbar,մոլեգնել
954,rauschen::V,murmurar,սոսափել
955,klingen::V,sonar,հնչել
956,bellen::V,ladrar,հաչել
957,heulen::V,ulular,ոռնալ 
958,blasen::V,soplar,փչել 
959,pfeifen::V,silbar,սուլել
960,schreien::V,gritar,գոռալ 
961,stöhnen::V,gemir,տնքալ
962,zittern::V,temblar,դողալ
963,leben::V,vivir,ապրել
964,geboren werden::V,nacer,ծնվել
965,atmen::V,respirar,շնչել
966,trinken::V,beber,խմել
967,essen::V,comer,ուտել
968,schlucken::V,tragar,կլանել
969,schlucken::V,tragar,կուլ տալ
970,müde werden::V,cansarse,հոգնել
971,müde werden::V,fatigarse,հոգնել
972,einschlafen::V,dormirse,քուն մտնել
973,schlafen::V,dormir,քնել
974,aufwachen::V,despertarse,արթննալ
975,aufstehen::V,levantarse,ելլել
976,sich erholen::V,reposar,հանգստանալ
977,sich erholen::V,descansar,հանգստանալ
978,krank werden::V,caer enfermo,հիւանդանալ
979,krank sein::V,estar enfermo,հիվանդ լինել
980,schmerzen::V,doler,ցավել
981,husten::V,toser,հազալ
982,genesen::V,convalecer,ապաքինվել
983,genesen::V,restablecerse,ապաքինվել
984,sterben::V,morir,մեռնել
985,sterben::V,morir,վախճանվել
986,umkommen::V,perecer,կործանվել
987,sich bewegen::V,moverse,ընթանալ
988,sich rühren::V,rebullir,շարժվել
989,sich erheben::V,levantarse,կանգնել
990,sich erheben::V,levantarse,վեր կենալ
991,sich setzen::V,sentarse,նստել
992,hinfallen::V,caerse,ընկնել
993,laufen::V,andar,քայլել
994,schreiten::V,proceder,ճեմել
995,spazierengehen::V,pasear,շրջագայել
996,spazierengehen::V,pasearse,շրջագայել
997,eilen::V,correr prisa,շտապել
998,sich beeilen::V,darse prisa,շտապել 
999,sausen::V,correr,սլանալ
1000,rennen::V,correr,վազել
1001,springen::V,saltar,ցատկել
1002,klettern::V,trepar,մագլցել
1003,klettern::V,escalar,մագլցել
1004,schaukeln::V,bambolearse,ճոճվել
1005,schaukeln::V,bambolearse,օրորվել
1006,kriechen::V,reptar,սողալ
1007,kriechen::V,arrastrarse,սողալ
1008,schwimmen::V,nadar,լողալ
1009,tauchen::V,bucear,սուզվել
1010,tauchen::V,sumergirse,սուզվել
1011,rudern::V,remar,թիավարել
1012,fahren::V,ir,ընթանալ
1013,fliegen::V,volar,թռչել
1014,gehen::V,ir,գնալ
1015,gehen::V,andar,գնալ
1016,weggehen::V,irse,հեռանալ
1017,weggehen::V,marcharse,հեռանալ
1018,abfahren::V,salir,ճանապարհվել
1019,abfahren::V,partir,ճանապարհվել
1020,anhalten::V,parar,կանգնել
1021,anhalten::V,pararse,կանգնել
1022,hineingehen::V,entrar,մտնել
1023,eintreten::V,entrar,մտնել
1024,kommen::V,venir,գալ
1025,ankommen::V,llegar,ժամանել
1026,zurückkommen::V,volver,վերադառնալ
1027,zurückkommen::V,regresar,վերադառնալ
1028,bleiben::V,quedarse,մնալ
1029,warten::V,esperar,սպասել
1030,erwarten::V,esperar,սպասել
1031,suchen::V,buscar,որոնել
1032,finden::V,hallar,գտնել
1033,finden::V,encontrar,գտնել
1034,versuchen::V,intentar,փորձել
1035,vorbereiten::V,preparar,պատրաստել
1036,lieben::V,amar,սիրել
1037,lieben::V,querer,սիրել
1038,mögen::V,querer,հավանել
1039,mögen::V,querer,սիրել
1040,lachen::V,reír,ծիծաղել
1041,rühren::V,conmover,հուզել
1042,weinen::V,llorar,լալ
1043,schimpfen::V,regañar,տրտնջալ
1044,schimpfen::V,regañar,քրթմնջել
1045,sich ärgern::V,enfadarse,զայրանալ
1046,sich fürchten::V,tener miedo,վախնալ
1047,fürchten::V,temer,վախենալ
1048,fürchten::V,tener miedo a,վախենալ
1049,fliehen::V,huir,փախչել
1050,flüchten::V,escaparse,փախչել
1051,sehen::V,ver,տեսնել
1052,anschauen::V,mirar,դիտել
1053,ansehen::V,mirar,նայել
1054,hören::V,oír,լսել
1055,zuhören::V,escuchar,ունկնդրել
1056,probieren::V,probar,համը տեսել
1057,probieren::V,degustar,համը տեսել
1058,riechen::V,oler,հոտ առնել
1059,fühlen::V,sentir,զգալ
1060,scheinen::V,parecer,երեւալ
1061,zu sehen sein::V,poder verse,երեւալ
1062,vernehmen::V,oír,իմանալ 
1063,vernehmen::V,percibir,իմանալ 
1064,frieren::V,tener frío,մրսել
1065,tun::V,hacer,անել
1066,können::V,poder,կարողանալ
1067,wollen::V,querer,ուզել
1068,wollen::V,querer,ցանկանալ
1069,anfangen::V,iniciar,սկսել
1070,beenden::V,acabar,վերջացնել
1071,beenden::V,terminar,վերջացնել
1072,aufhören::V,cesar,դադարել
1073,gelingen::V,salir bien,հաջողվել
1074,gelingen::V,salir bien,գլուխ գալ
1075,geraten::V,salir,ստացվել
1076,geraten::V,dar resultado,ստացվել
1077,öffnen::V,abrir,բաց անել
1078,schließen::V,cerrar,փակել 
1079,stellen::V,poner,դնել
1080,stellen::V,colocar,դնել
1081,setzen::V,poner,նստեցնել
1082,setzen::V,colocar,նստեցնել
1083,legen::V,poner,դնել
1084,berühren::V,tocar,դիպչել
1085,berühren::V,tocar,շոշափել
1086,verbinden::V,unir,շաղկապել
1087,verbinden::V,juntar,շաղկապել
1088,bedecken::V,tapar,ծածկել
1089,bedecken::V,cubrir,ծածկել
1090,aufhängen::V,colgar,կախել
1091,anzünden::V,encender,վառել
1092,aufheben::V,recoger,վերցնել
1093,zurücklassen::V,dejar,թողնել
1094,verlieren::V,perder,կորցնել
1095,fallen lassen::V,dejar caer,գցել
1096,machen::V,hacer,անել
1097,herstellen::V,fabricar,արտադրել
1098,bauen::V,construir,կառուցել
1099,reparieren::V,reparar,նորոգել
1100,verbessern::V,mejorar,բարելավել
1101,ändern::V,mudar,փոխել
1102,ändern::V,modificar,փոխել
1103,graben::V,cavar,փորել
1104,beugen::V,doblar,ծռել
1105,beugen::V,inclinar,ծռել
1106,biegen::V,doblar,թեքել
1107,drehen::V,volver,ոլորել
1108,drehen::V,hacer girar,ոլորել
1109,wenden::V,volver,պտտել
1110,umdrehen::V,revolver,շրջել
1111,heben::V,levantar,բարձրացնել
1112,hochheben::V,alzar,բարձրացնել
1113,ergreifen::V,coger,վարակվել
1114,halten::V,tener,բռնել
1115,drücken::V,apretar,ճնշել
1116,schieben::V,empujar,հրել
1117,kratzen::V,rascar,քերել
1118,lecken::V,lamer,լիզել
1119,beißen::V,morder,կծել
1120,abreißen::V,arrancar,պոկել
1121,abschneiden::V,cortar,կտրել 
1122,binden::V,atar,կապել
1123,stecken::V,meter,խրել
1124,brechen::V,romper,կոտրել 
1125,brechen::V,quebrar,կոտրել 
1126,klopfen::V,golpear,թակել
1127,hauen::V,pegar,ծեծել
1128,kleben::V,pegar,կպցնել
1129,kleben::V,encolar,կպցնել
1130,reiben::V,frotar,շփել
1131,streichen::V,untar,վրան քսել
1132,streichen::V,recubrir,վրան քսել
1133,schleifen::V,afilar,սրել 
1134,schneiden::V,cortar,կտրել
1135,rütteln::V,agitar,ցնցել
1136,schütteln::V,agitar,թափահարել
1137,schütteln::V,sacudir,թափահարել
1138,schwenken::V,menear,ճոճել
1139,schütten::V,verter,լցնել
1140,füllen::V,llenar,լիքը լցնել
1141,einwickeln::V,envolver,փաթաթել
1142,tragen::V,llevar,կրել
1143,tragen::V,llevar,տանել
1144,schleppen::V,arrastrar,քաշել
1145,ziehen::V,tirar,ձգել
1146,ziehen::V,tirar,քաշել
1147,aufbewahren::V,conservar,պահել 
1148,werfen::V,echar,նետել
1149,werfen::V,lanzar,նետել
1150,fangen::V,coger,
1151,packen::V,agarrar,հափշտակել
1152,verstecken::V,esconder,ծածկել
1153,teilen::V,partir,բաժանել
1154,teilen::V,dividir,բաժանել
1155,schicken::V,enviar,ուղարկել
1156,bringen::V,traer,բերել
1157,hinzufügen::V,añadir,ավելացնել
1158,bekommen::V,obtener,հայթայթել
1159,bekommen::V,conseguir,հայթայթել
1160,erhalten::V,recibir,ստանալ
1161,nehmen::V,tomar,վերցնել
1162,wählen::V,elegir,ընտրել
1163,auswählen::V,escoger,գերադասել
1164,auswählen::V,seleccionar,գերադասել
1165,bewahren::V,guardar,պահպանել
1166,bewahren::V,preservar,պահպանել
1167,behindern::V,estorbar,խոչընդոտել
1168,behindern::V,obstaculizar,խոչընդոտել
1169,verderben::V,estropear,փչացնել
1170,beschädigen::V,deteriorar,վնասել
1171,zerbrechen::V,romper,ջարդել
1172,zerbrechen::V,romper,կոտրել
1173,zerbrechen::V,quebrar,ջարդել
1174,zerbrechen::V,quebrar,կոտրել
1175,zerreißen::V,desgarrar,պատռել
1176,zerreißen::V,despedazar,պատռել
1177,zerstören::V,destruir,քանդել
1178,zerstören::V,destrozar,քանդել
1179,verbrennen::V,quemar,այրել
1180,geben::V,dar,տալ
1181,reichen::V,pasar,հանձնել
1182,schenken::V,regalar,նվիրել
1183,versprechen::V,prometer,խոստանալ
1184,wünschen::V,desear,մաղթել
1185,loben::V,alabar,գովել
1186,küssen::V,besar,համբուրել
1187,wiegen::V,mecer,օրորել
1188,zudecken::V,tapar,վրան գցել
1189,zudecken::V,cubrir,վրան գցել
1190,wecken::V,despertar,զարթնեցնել
1191,zeigen::V,mostrar,ցույց տալ
1192,führen::V,guiar,ուղեկցել
1193,führen::V,conducir,ուղեկցել
1194,lehren::V,enseñar,սովորեցնել
1195,lehren::V,instruir,սովորեցնել
1196,unterrichten::V,enseñar,ավանդել
1197,aufziehen::V,criar,դաստիարակել
1198,leiten::V,guiar,ղեկավարել
1199,leiten::V,guiar,կառավարել
1200,leiten::V,dirigir,ղեկավարել
1201,leiten::V,dirigir,կառավարել
1202,antreiben::V,impeler,շտապեցնել
1203,antreiben::V,impulsar,շտապեցնել
1204,lassen::V,hacer,ստիպել
1205,einladen::V,invitar,հրավիրել
1206,vereinigen::V,unir,միացնել
1207,besuchen::V,visitar,այցելել
1208,besuchen::V,ir a ver,այցելել
1209,treffen::V,encontrar,հանդիպել
1210,sich versammeln::V,reunirse,հավաքվել
1211,sich versammeln::V,congregarse,հավաքվել
1212,spielen::V,jugar,խաղալ
1213,singen::V,cantar,երգել
1214,tanzen::V,bailar,պարել
1215,sich trennen::V,separarse,ցրվել
1216,verlassen::V,dejar,լքել
1217,verlassen::V,abandonar,լքել
1218,retten::V,salvar,փրկել
1219,bewachen::V,vigilar,պահել
1220,schützen::V,proteger,պաշտպանել
1221,verteidigen::V,defender,պաշտպանել
1222,sich schlagen::V,batirse,կռվել
1223,schießen::V,tirar,կրակել
1224,schießen::V,disparar,կրակել
1225,siegen::V,vencer,հաղթել
1226,ärgern::V,enojar,ձանձրացնել
1227,ärgern::V,enfadar,ձանձրացնել
1228,schlagen::V,pegar,խփել
1229,schlagen::V,golpear,խփել
1230,treten::V,dar una patada a,քացի տալ
1231,stechen::V,pinchar,խայթել
1232,stoßen::V,empujar,մղել
1233,stehlen::V,robar,գողանալ
1234,stehlen::V,hurtar,գողանալ
1235,stören::V,molestar,խանգարել
1236,belästigen::V,molestar,անհանգստացնել
1237,belästigen::V,importunar,անհանգստացնել
1238,verbergen::V,ocultar,թաքցնել
1239,verbergen::V,esconder,թաքցնել
1240,täuschen::V,engañar,խաբել
1241,betrügen::V,engañar,խաբել
1242,töten::V,matar,սպանել 
1243,wohnen::V,vivir,բնակվել
1244,wohnen::V,habitar,բնակվել
1245,arbeiten::V,trabajar,աշխատել
1246,sammeln::V,recoger,հավաքել
1247,sammeln::V,coleccionar,հավաքել
1248,pflücken::V,coger,քաղել
1249,jagen::V,cazar,որս անել
1250,fischen::V,pescar,ձուկ բռնել
1251,fassen::V,atrapar,բռնել
1252,fassen::V,capturar,բռնել
1253,hüten::V,guardar,արածեցնել
1254,treiben::V,aballar,հովուել
1255,anbinden::V,atar,չուանել
1256,füttern::V,echar de comer,կերակրել
1257,melken::V,ordeñar,կթել
1258,hacken::V,picar,կոտորել
1259,hacken::V,cortar,կոտորել
1260,gießen::V,regar,ջրել
1261,reifen::V,madurar,հասունանալ 
1262,zubereiten::V,preparar,պատրաստել
1263,kochen::V,cocer,եփել
1264,kochen::V,guisar,եփել
1265,backen::V,hornear,թխել
1266,backen::V,cocer al horno,թխել
1267,braten::V,asar,տապակել
1268,braten::V,freír,տապակել
1269,umrühren::V,remover,խառնել
1270,stricken::V,hacer punto,գործել
1271,stricken::V,hacer calceta,գործել
1272,nähen::V,coser,կարել
1273,färben::V,teñir,ներկել
1274,färben::V,colorear,ներկել
1275,reinigen::V,limpiar,մաքրել
1276,waschen::V,lavar,լվանալ
1277,abwischen::V,fregar,սրբել
1278,abwischen::V,limpiar,սրբել
1279,spülen::V,aclarar,ողողել
1280,spülen::V,aclarar,պարզաջրել
1281,spülen::V,enjuagar,ողողել
1282,spülen::V,enjuagar,պարզաջրել
1283,fegen::V,barrer,ավլել
1284,fegen::V,pasar la escoba,ավլել
1285,kehren::V,barrer,ավլել
1286,baden::V,bañarse,լողանալ
1287,sich waschen::V,lavarse,լվացվել
1288,ausziehen::V,quitar,հանել
1289,ausziehen::V,quitarse,հանել
1290,anziehen::V,ponerse,հագնել
1291,sich anziehen::V,vestirse,հագնվել
1292,kämmen::V,peinar,սանրել
1293,schmücken::V,adornar,զարդարել
1294,sagen::V,decir,ասել
1295,sprechen::V,hablar,խոսել
1296,reden::V,hablar,զրուցել
1297,reden::V,conversar,զրուցել
1298,sich unterhalten::V,charlar,խոսակցել
1299,sich unterhalten::V,conversar,խոսակցել
1300,fragen::V,preguntar,հարցնել
1301,bitten::V,rogar,խնդրել
1302,erzählen::V,contar,պատմել
1303,mitteilen::V,comunicar,հաղորդել
1304,mitteilen::V,participar,հաղորդել
1305,nennen::V,llamar,անվանել
1306,nennen::V,nombrar,անվանել
1307,rufen::V,llamar,կանչել
1308,prahlen::V,jactarse,պարծենալ
1309,übersetzen::V,traducir,թարգմանել
1310,denken::V,pensar,մտածել
1311,glauben::V,creer,հավատալ
1312,bemerken::V,notar,նկատել
1313,erkennen::V,reconocer,ճանաչել
1314,begreifen::V,concebir,հասկանալ
1315,verstehen::V,entender,ըմբռնել
1316,verstehen::V,comprender,ըմբռնել
1317,lernen::V,aprender,սովորել
1318,wissen::V,saber,իմանալ
1319,sich erinnern an::V,recordar,հիշել
1320,sich erinnern an::V,recordar,մտաբերել
1321,sich erinnern an::V,acordarse de,հիշել
1322,sich erinnern an::V,acordarse de,մտաբերել
1323,vergessen::V,olvidar,մոռանալ
1324,messen::V,medir,չափել
1325,zählen::V,contar,թվել
1326,zählen::V,contar,հաշվել
1327,rechnen::V,contar,հաշվել
1328,rechnen::V,contar,հաշվարկել
1329,rechnen::V,calcular,հաշվել
1330,rechnen::V,calcular,հաշվարկել
1331,lesen::V,leer,կարդալ
1332,malen::V,pintar,նկարել
1333,zeichnen::V,dibujar,գծել
1334,schreiben::V,escribir,գրել
1335,besitzen::V,poseer,ունենալ
1336,besitzen::V,poseer,տեր լինել
1337,kaufen::V,comprar,գնել
1338,verkaufen::V,vender,վաճառել
1339,bezahlen::V,pagar,վճարել
1340,zahlen::V,pagar,վճարել
1341,beherrschen::V,dominar,ղեկավարել
1342,ertragen::V,soportar,դիմանալ
