,Concept_ID,bg,se
2412,Lagerfeuer::N,огнище,tullâ
2413,Lagerfeuer::N,огнище,toll
2414,Lagerfeuer::N,огнище,то̄лл
2415,Last::N,товар,maajsoe
2416,Last::N,товар,noade
2417,Last::N,товар,guorbmi
2418,Last::N,товар,kye'rmi
2419,Last::N,товар,nue´đđ
2420,Last::N,товар,kue´rmm
2421,Last::N,товар,нуэдът
2422,Gang::N,ход,vaedtseme
2423,Gang::N,ход,mannulahka
2424,Gang::N,ход,johtu
2425,Gang::N,ход,jotteem
2426,Gang::N,ход,joto
2427,Gang::N,ход,jäl'lmõš
2428,Gang::N,ход,ёадтмушш
2429,Gang::N,ход,ёадтҌмушш
2430,Gang::N,вървеж,vaedtseme
2431,Gang::N,вървеж,mannulahka
2432,Gang::N,вървеж,johtu
2433,Gang::N,вървеж,jotteem
2434,Gang::N,вървеж,joto
2435,Gang::N,вървеж,jäl'lmõš
2436,Gang::N,вървеж,ёадтмушш
2437,Gang::N,вървеж,ёадтҌмушш
2438,Schritt::N,стъпка,sïlle
2439,Schritt::N,стъпка,lávkke
2440,Schritt::N,стъпка,lávki
2441,Schritt::N,стъпка,lävkki
2442,Schritt::N,стъпка,läu´ǩǩ
2443,Schritt::N,стъпка,ла̄ффьк
2444,Norden::N,север,noerhte
2445,Norden::N,север,nuortta
2446,Norden::N,север,davvi
2447,Norden::N,север,taṿe
2448,Norden::N,север,tâ´vv
2449,Norden::N,север,таввял
2450,Süden::N,юг,åarjel
2451,Süden::N,юг,oarjje
2452,Süden::N,юг,lulli
2453,Süden::N,юг,mäddi
2454,Süden::N,юг,kesipieg'gâ
2455,Süden::N,юг,saujj
2456,Süden::N,юг,со̄а̄ййв
2457,Westen::N,запад,jillie
2458,Westen::N,запад,alle
2459,Westen::N,запад,oarji
2460,Westen::N,запад,uár'ji
2461,Westen::N,запад,viõstâr
2462,Westen::N,запад,вуэрьял
2463,Osten::N,изток,luvlie
2464,Osten::N,изток,lulle
2465,Osten::N,изток,nuorta
2466,Osten::N,изток,nuor'ttâ
2467,Osten::N,изток,nuõrti
2468,Osten::N,изток,нуҏҏьт
2469,Holz::N,дърво,moere
2470,Holz::N,дърво,muorra
2471,Holz::N,дърво,muorra
2472,Holz::N,дърво,muoṛâ
2473,Holz::N,дърво,muõrr
2474,Holz::N,дърво,мӯрр
2475,Brett::N,дъска,fealloe
2476,Brett::N,дъска,fiello
2477,Brett::N,дъска,lávdi
2478,Brett::N,дъска,lyev'di
2479,Brett::N,дъска,lu´vdd
2480,Brett::N,дъска,лаййт
2481,Stange::N,прът,staavra
2482,Stange::N,прът,stággo
2483,Stange::N,прът,hålggå
2484,Stange::N,прът,stávrá
2485,Stange::N,прът,stággu
2486,Stange::N,прът,čuálgui
2487,Stange::N,прът,kaŋgg
2488,Stange::N,прът,кэ̄ллт
2489,Stange::N,прът,пе̄лльк
2490,Stange::N,върлина,staavra
2491,Stange::N,върлина,stággo
2492,Stange::N,върлина,hålggå
2493,Stange::N,върлина,stávrá
2494,Stange::N,върлина,stággu
2495,Stange::N,върлина,čuálgui
2496,Stange::N,върлина,kaŋgg
2497,Stange::N,върлина,кэ̄ллт
2498,Stange::N,върлина,пе̄лльк
2499,Stock::N,прът,galte
2500,Stock::N,прът,klåbpoe
2501,Stock::N,прът,soabbe
2502,Stock::N,прът,soabbi
2503,Stock::N,прът,suáb'bi
2504,Stock::N,прът,suä´b'b
2505,Stock::N,прът,суэммьп
2506,Stock::N,тояга,galte
2507,Stock::N,тояга,klåbpoe
2508,Stock::N,тояга,soabbe
2509,Stock::N,тояга,soabbi
2510,Stock::N,тояга,suáb'bi
2511,Stock::N,тояга,suä´b'b
2512,Stock::N,тояга,суэммьп
2513,Stab::N,прът,klaahka
2514,Stab::N,прът,soabbe
2515,Stab::N,прът,soabbi
2516,Stab::N,прът,suáb'bi
2517,Stab::N,прът,suä´b'b
2518,Stab::N,прът,суэммьп
2519,Rohr::N,цев,gïrse
2520,Rohr::N,цев,båhttså
2521,Rohr::N,цев,bohcci
2522,Rohr::N,цев,poccee
2523,Rohr::N,цев,puu´lčiǩ
2524,Rohr::N,цев,туррьп
2525,Rohr::N,тръба,gïrse
2526,Rohr::N,тръба,båhttså
2527,Rohr::N,тръба,bohcci
2528,Rohr::N,тръба,poccee
2529,Rohr::N,тръба,puu´lčiǩ
2530,Rohr::N,тръба,туррьп
2531,Haus::N,къща,ståapoe
2532,Haus::N,къща,goahte
2533,Haus::N,къща,stohpu
2534,Haus::N,къща,tááḷu
2535,Haus::N,къща,tääll
2536,Haus::N,къща,пэ̄ҏҏт
2537,Heim::N,дом,hïejme
2538,Heim::N,дом,viesso
2539,Heim::N,дом,ruoktu
2540,Heim::N,дом,päikki
2541,Heim::N,дом,päi´ǩǩ
2542,Heim::N,дом,пэ̄ҏҏт
2543,Ofen::N,печка,vuebnie
2544,Ofen::N,печка,vuodná
2545,Ofen::N,печка,vuobnne
2546,Ofen::N,печка,uvdna
2547,Ofen::N,печка,uvnâ
2548,Ofen::N,печка,ǩiiuǥân
2549,Ofen::N,печка,пе̄ххц
2550,Ofen::N,печка,кыввкан
2551,Fußboden::N,под,guelpie
2552,Fußboden::N,под,guolbbe
2553,Fußboden::N,под,láhtti
2554,Fußboden::N,под,šalde
2555,Fußboden::N,под,šâ´ldd
2556,Fußboden::N,под,шалльт
2557,Tisch::N,маса,buertie
2558,Tisch::N,маса,bievdde
2559,Tisch::N,маса,beavdi
2560,Tisch::N,маса,pevdi
2561,Tisch::N,маса,på´rdd
2562,Tisch::N,маса,stue´ll
2563,Tisch::N,маса,туэлль
2564,Stuhl::N,стол,stovle
2565,Stuhl::N,стол,ståvllå
2566,Stuhl::N,стол,stuollu
2567,Stuhl::N,стол,stovli
2568,Stuhl::N,стол,stuu´l
2569,Stuhl::N,стол,стула
2570,Wiege::N,люлка,gïerhkeme
2571,Wiege::N,люлка,vuoggo
2572,Wiege::N,люлка,geaŧŧu
2573,Wiege::N,люлка,geaktu
2574,Wiege::N,люлка,gietkka
2575,Wiege::N,люлка,kiäh'tu
2576,Wiege::N,люлка,vogga
2577,Wiege::N,люлка,кӣткэм
2578,Bett::N,легло,seangkoe
2579,Bett::N,легло,sæŋŋga
2580,Bett::N,легло,seaŋga
2581,Bett::N,легло,seŋgâ
2582,Bett::N,легло,sââ´jj
2583,Bett::N,легло,вуэдтӭмсайй
2584,Bett::N,креват,seangkoe
2585,Bett::N,креват,sæŋŋga
2586,Bett::N,креват,seaŋga
2587,Bett::N,креват,seŋgâ
2588,Bett::N,креват,sââ´jj
2589,Bett::N,креват,вуэдтӭмсайй
2590,Regal::N,рафт,hælla
2591,Regal::N,рафт,hilldo
2592,Regal::N,рафт,hildu
2593,Regal::N,рафт,ildee
2594,Regal::N,рафт,i´lddi
2595,Regal::N,рафт,ылльтэ
2596,Regal::N,етажерка,hælla
2597,Regal::N,етажерка,hilldo
2598,Regal::N,етажерка,hildu
2599,Regal::N,етажерка,ildee
2600,Regal::N,етажерка,i´lddi
2601,Regal::N,етажерка,ылльтэ
2602,Kiste::N,кутия,aeskie
2603,Kiste::N,кутия,kássa
2604,Kiste::N,кутия,kássa
2605,Kiste::N,кутия,árkku
2606,Kiste::N,кутия,ču´ǩǩ
2607,Kiste::N,кутия,чуххьк
2608,Kiste::N,сандък,aeskie
2609,Kiste::N,сандък,kássa
2610,Kiste::N,сандък,kássa
2611,Kiste::N,сандък,árkku
2612,Kiste::N,сандък,ču´ǩǩ
2613,Kiste::N,сандък,чуххьк
2614,Fenster::N,прозорец,klaase
2615,Fenster::N,прозорец,vinndek
2616,Fenster::N,прозорец,láse
2617,Fenster::N,прозорец,laasâ
2618,Fenster::N,прозорец,ikkân
2619,Fenster::N,прозорец,эххкан
2620,Tür::N,врата,okse
2621,Tür::N,врата,uksa
2622,Tür::N,врата,uksa
2623,Tür::N,врата,uksâ
2624,Tür::N,врата,uhss
2625,Tür::N,врата,уккс
2626,Tor::N,врата,okse
2627,Tor::N,врата,pårttå
2628,Tor::N,врата,uksa
2629,Tor::N,врата,poarta
2630,Tor::N,врата,porttâ
2631,Tor::N,врата,uustõk
2632,Tor::N,врата,čuâlluhss
2633,Tor::N,врата,уккс
2634,Zaun::N,ограда,haakene
2635,Zaun::N,ограда,jerra
2636,Zaun::N,ограда,gárdde
2637,Zaun::N,ограда,áidi
2638,Zaun::N,ограда,äiđi
2639,Zaun::N,ограда,äidd
2640,Zaun::N,ограда,čuâll
2641,Zaun::N,ограда,а̄ййт
2642,Dach::N,покрив,rehpie
2643,Dach::N,покрив,dæhkko
2644,Dach::N,покрив,gáhttu
2645,Dach::N,покрив,káttu
2646,Dach::N,покрив,laakk
2647,Dach::N,покрив,пэ̄ҏҏтэ̄ля
2648,Dach::N,покрив,кры̄ша
2649,Leiter::N,стълба,raajtere
2650,Leiter::N,стълба,tjajmos
2651,Leiter::N,стълба,boagos
2652,Leiter::N,стълба,ráidalas
2653,Leiter::N,стълба,raidlâs
2654,Leiter::N,стълба,лествец
2655,Besen::N,метла,saehpie
2656,Besen::N,метла,gaerpene
2657,Besen::N,метла,njáman
2658,Besen::N,метла,luvdá
2659,Besen::N,метла,luvdá
2660,Besen::N,метла,västt
2661,Besen::N,метла,ва̄сст
2662,Spaten::N,лопата,gåajvoe
2663,Spaten::N,лопата,spádá
2664,Spaten::N,лопата,goajvvo
2665,Spaten::N,лопата,goaivu
2666,Spaten::N,лопата,kuái'vu
2667,Spaten::N,лопата,kuäivv
2668,Spaten::N,лопата,куаййв
2669,Schaufel::N,лопата,gåajvoe
2670,Schaufel::N,лопата,gåjvun
2671,Schaufel::N,лопата,goajvvo
2672,Schaufel::N,лопата,goaivu
2673,Schaufel::N,лопата,kuái'vu
2674,Schaufel::N,лопата,kuäivv
2675,Schaufel::N,лопата,куаййв
2676,Gabel::N,вилица,tjåagka
2677,Gabel::N,вилица,gáffil
2678,Gabel::N,вилица,káffal
2679,Gabel::N,вилица,kaahvâl
2680,Gabel::N,вилица,velkk
2681,Gabel::N,вилица,а̄лльс
2682,Löffel::N,лъжица,buste
2683,Löffel::N,лъжица,bassti
2684,Löffel::N,лъжица,baste
2685,Löffel::N,лъжица,pastem
2686,Löffel::N,лъжица,pâ´sttem
2687,Löffel::N,лъжица,пасьтэмь
2688,Messer::N,нож,nejpie
2689,Messer::N,нож,nijbbe
2690,Messer::N,нож,niibi
2691,Messer::N,нож,nijbe
2692,Messer::N,нож,nei´bb
2693,Messer::N,нож,ныййп
2694,Nagel::N,гвоздей,spæjhkere
2695,Nagel::N,гвоздей,spiger
2696,Nagel::N,гвоздей,návlle
2697,Nagel::N,гвоздей,spiikkár
2698,Nagel::N,гвоздей,spijkkár
2699,Nagel::N,гвоздей,näu´ll
2700,Nagel::N,гвоздей,на̄ввьл
2701,Netz::N,мрежа,viermie
2702,Netz::N,мрежа,viermme
2703,Netz::N,мрежа,næhtta
2704,Netz::N,мрежа,fierbmi
2705,Netz::N,мрежа,viermi
2706,Netz::N,мрежа,säi´mm
2707,Netz::N,мрежа,нӯжхьт
2708,Haken::N,кука,kruehkie
2709,Haken::N,кука,ruohkke
2710,Haken::N,кука,vagge
2711,Haken::N,кука,roahkki
2712,Haken::N,кука,faggi
2713,Haken::N,кука,kuák'ki
2714,Haken::N,кука,kuä´ǩ'ǩ
2715,Haken::N,кука,ва̄ӈӈк
2716,Haken::N,кука,куэххьк
2717,Haken::N,закачалка,kruehkie
2718,Haken::N,закачалка,ruohkke
2719,Haken::N,закачалка,vagge
2720,Haken::N,закачалка,roahkki
2721,Haken::N,закачалка,faggi
2722,Haken::N,закачалка,kuák'ki
2723,Haken::N,закачалка,kuä´ǩ'ǩ
2724,Haken::N,закачалка,ва̄ӈӈк
2725,Haken::N,закачалка,куэххьк
2726,Griff::N,ръчка,rehpie
2727,Griff::N,ръчка,taatje
2728,Griff::N,ръчка,gavlla
2729,Griff::N,ръчка,guottáldahka
2730,Griff::N,ръчка,geavja
2731,Griff::N,ръчка,novdâ
2732,Griff::N,ръчка,nõđđ
2733,Griff::N,ръчка,kå´ǧǧ
2734,Griff::N,ръчка,нэ̄дт
2735,Griff::N,дръжка,rehpie
2736,Griff::N,дръжка,taatje
2737,Griff::N,дръжка,gavlla
2738,Griff::N,дръжка,guottáldahka
2739,Griff::N,дръжка,geavja
2740,Griff::N,дръжка,novdâ
2741,Griff::N,дръжка,nõđđ
2742,Griff::N,дръжка,kå´ǧǧ
2743,Griff::N,дръжка,нэ̄дт
2744,Schloss::N,брава,laesie
2745,Schloss::N,брава,lássa
2746,Schloss::N,брава,lohkka
2747,Schloss::N,брава,lukkâ
2748,Schloss::N,брава,lokk
2749,Schloss::N,брава,ло̄ххк
2750,Schloss::N,ключалка,laesie
2751,Schloss::N,ключалка,lássa
2752,Schloss::N,ключалка,lohkka
2753,Schloss::N,ключалка,lukkâ
2754,Schloss::N,ключалка,lokk
2755,Schloss::N,ключалка,ло̄ххк
2756,Bild::N,картина,guvvie
2757,Bild::N,картина,gåvvå
2758,Bild::N,картина,govva
2759,Bild::N,картина,koṿe
2760,Bild::N,картина,kartt
2761,Bild::N,картина,картина
2762,Figur::N,фигура,guvvie
2763,Figur::N,фигура,gåvos
2764,Figur::N,фигура,figuvrra
2765,Figur::N,фигура,figuvra
2766,Figur::N,фигура,kovos
2767,Figur::N,фигура,kuâŋas
2768,Puppe::N,кукла,dåahka
2769,Puppe::N,кукла,dåhkko
2770,Puppe::N,кукла,doahkko
2771,Puppe::N,кукла,dohkká
2772,Puppe::N,кукла,duhkká
2773,Puppe::N,кукла,kuuhlaž
2774,Puppe::N,кукла,кукла
2775,Beutel::N,кесия,voessetje
2776,Beutel::N,кесия,påvsså
2777,Beutel::N,кесия,seahkaš
2778,Beutel::N,кесия,bursa
2779,Beutel::N,кесия,guhkkár
2780,Beutel::N,кесия,čooṿâs
2781,Beutel::N,кесия,siâk'k
2782,Beutel::N,кесия,kå´ššel
2783,Beutel::N,кесия,ве̄ҏҏц
2784,Bündel::N,връзка,paantje
2785,Bündel::N,връзка,buduk
2786,Bündel::N,връзка,gurppe
2787,Bündel::N,връзка,gihppu
2788,Bündel::N,връзка,kiäs'tu
2789,Bündel::N,връзка,šnâpp
2790,Bündel::N,връзка,пуччк
2791,Tasche::N,чанта,veaskoe
2792,Tasche::N,чанта,væssko
2793,Tasche::N,чанта,lávkka
2794,Tasche::N,чанта,lávka
2795,Tasche::N,чанта,seahkka
2796,Tasche::N,чанта,lavkkâ
2797,Tasche::N,чанта,laukk
2798,Tasche::N,чанта,суӎӎьк
2799,Tasche::N,чанта,ло̄а̄ффк
2800,Eimer::N,кофа,bæhtoe
2801,Eimer::N,кофа,skiello
2802,Eimer::N,кофа,skállu
2803,Eimer::N,кофа,eebir
2804,Eimer::N,кофа,skääll
2805,Eimer::N,кофа,е̄мьперь
2806,Deckel::N,капак,luehkie
2807,Deckel::N,капак,låhkke
2808,Deckel::N,капак,lohkki
2809,Deckel::N,капак,lokke
2810,Deckel::N,капак,lå´ǩǩ
2811,Deckel::N,капак,ко̄а̄ххтнэсс
2812,Deckel::N,похлупак,luehkie
2813,Deckel::N,похлупак,låhkke
2814,Deckel::N,похлупак,lohkki
2815,Deckel::N,похлупак,lokke
2816,Deckel::N,похлупак,lå´ǩǩ
2817,Deckel::N,похлупак,ко̄а̄ххтнэсс
2818,Geschirr::N,съдове,lihtie
2819,Geschirr::N,съдове,lihte
2820,Geschirr::N,съдове,lihtit
2821,Geschirr::N,съдове,litte
2822,Geschirr::N,съдове,kärldõk
2823,Geschirr::N,съдове,ка̄ррь
2824,Sack::N,чувал,voesse
2825,Sack::N,чувал,vuossa
2826,Sack::N,чувал,seahkka
2827,Sack::N,чувал,sekkâ
2828,Sack::N,чувал,siâk'k
2829,Sack::N,чувал,ве̄ҏҏц
2830,Tasse::N,чаша,guksie
2831,Tasse::N,чаша,gåhppå
2832,Tasse::N,чаша,gohppu
2833,Tasse::N,чаша,pollo
2834,Tasse::N,чаша,kopp
2835,Tasse::N,чаша,на̄ххьп
2836,Topf::N,гърне,baetie
2837,Topf::N,гърне,krovhte
2838,Topf::N,гърне,rujtta
2839,Topf::N,гърне,giebbme
2840,Topf::N,гърне,báhti
2841,Topf::N,гърне,gievdni
2842,Topf::N,гърне,pääti
2843,Topf::N,гърне,kruâitt
2844,Topf::N,гърне,кӣммьн
2845,Topf::N,тенджера,baetie
2846,Topf::N,тенджера,krovhte
2847,Topf::N,тенджера,rujtta
2848,Topf::N,тенджера,giebbme
2849,Topf::N,тенджера,báhti
2850,Topf::N,тенджера,gievdni
2851,Topf::N,тенджера,pääti
2852,Topf::N,тенджера,kruâitt
2853,Topf::N,тенджера,кӣммьн
2854,Kessel::N,котел,giebnie
2855,Kessel::N,котел,skallo
2856,Kessel::N,котел,giebbme
2857,Kessel::N,котел,gieđbmi
2858,Kessel::N,котел,kiem'ni
2859,Kessel::N,котел,ǩie´mnn
2860,Kessel::N,котел,кӣммьн
2861,Essen::N,ядене,åesie
2862,Essen::N,ядене,beapmoe
2863,Essen::N,ядене,biebbmo
2864,Essen::N,ядене,borramuš
2865,Essen::N,ядене,purrâmâš
2866,Essen::N,ядене,porrmõš
2867,Essen::N,ядене,по̄ррмушш
2868,Nahrung::N,храна,beapmoe
2869,Nahrung::N,храна,biebbmo
2870,Nahrung::N,храна,biebmu
2871,Nahrung::N,храна,purrâmâš
2872,Nahrung::N,храна,porrmõš
2873,Nahrung::N,храна,по̄ррмушш
2874,Speise::N,ястие,beapmoe
2875,Speise::N,ястие,biebbmo
2876,Speise::N,ястие,biebmu
2877,Speise::N,ястие,määlis
2878,Speise::N,ястие,aasâs
2879,Speise::N,ястие,porrmõš
2880,Speise::N,ястие,по̄ррмушш
2881,Fleisch::N,месо,bearkoe
2882,Fleisch::N,месо,oadtje
2883,Fleisch::N,месо,bierggo
2884,Fleisch::N,месо,biergu
2885,Fleisch::N,месо,uáž'ži
2886,Fleisch::N,месо,vuä´ǯ'ǯ
2887,Fleisch::N,месо,вуэннч
2888,Getreide::N,зърнено храни,gernie
2889,Getreide::N,зърнено храни,gårnne
2890,Getreide::N,зърнено храни,gordni
2891,Getreide::N,зърнено храни,valje
2892,Getreide::N,зърнено храни,ле̄ййп
2893,Brei::N,каша,kraavhtse
2894,Brei::N,каша,ráktsa
2895,Brei::N,каша,buvru
2896,Brei::N,каша,suoḥâd
2897,Brei::N,каша,hutt
2898,Brei::N,каша,уххт
2899,Brot::N,хляб,gaahkoe
2900,Brot::N,хляб,lájbbe
2901,Brot::N,хляб,stummpa
2902,Brot::N,хляб,láibi
2903,Brot::N,хляб,gáhkku
2904,Brot::N,хляб,leibi
2905,Brot::N,хляб,lei´bb
2906,Brot::N,хляб,ле̄ййп
2907,Scheibe::N,резен,snaejrie
2908,Scheibe::N,резен,sárdde
2909,Scheibe::N,резен,vajahas
2910,Scheibe::N,резен,časkkis
2911,Scheibe::N,резен,ča'skes
2912,Scheibe::N,резен,ku´sǩǩ
2913,Scheibe::N,резен,кусськ
2914,Fett::N,мазнина,buejtie
2915,Fett::N,мазнина,vuodja
2916,Fett::N,мазнина,buoidi
2917,Fett::N,мазнина,pyei'di
2918,Fett::N,мазнина,puõi´dd
2919,Fett::N,мазнина,пуййт
2920,Butter::N,масло,voeje
2921,Butter::N,масло,vuodja
2922,Butter::N,масло,vuodja
2923,Butter::N,масло,vuojâ
2924,Butter::N,масло,vuõjj
2925,Butter::N,масло,вӯйй
2926,Öl::N,олио,ålja
2927,Öl::N,олио,ulljo
2928,Öl::N,олио,oalljo
2929,Öl::N,олио,olju
2930,Öl::N,олио,oljo
2931,Öl::N,олио,vuõjj
2932,Öl::N,олио,вӯйй
2933,Öl::N,оливия,ålja
2934,Öl::N,оливия,ulljo
2935,Öl::N,оливия,oalljo
2936,Öl::N,оливия,olju
2937,Öl::N,оливия,oljo
2938,Öl::N,оливия,vuõjj
2939,Öl::N,оливия,вӯйй
2940,Salz::N,сол,saelhtie
2941,Salz::N,сол,sállte
2942,Salz::N,сол,sálti
2943,Salz::N,сол,sältti
2944,Salz::N,сол,sä´ltt
2945,Salz::N,сол,сӯлль
2946,Suppe::N,супа,joptse
2947,Suppe::N,супа,jupptsa
2948,Suppe::N,супа,málli
2949,Suppe::N,супа,määḷi
2950,Suppe::N,супа,lieṃâ
2951,Suppe::N,супа,liõmm
2952,Suppe::N,супа,лӣмм
2953,Honig::N,мед,hååneske
2954,Honig::N,мед,meda
2955,Honig::N,мед,miehta
2956,Honig::N,мед,mietâ
2957,Honig::N,мед,miõtt
2958,Honig::N,мед,мӣдт
2959,Milch::N,мляко,mielhkie
2960,Milch::N,мляко,mielkke
2961,Milch::N,мляко,mielki
2962,Milch::N,мляко,miel'kki
2963,Milch::N,мляко,mie´lǩǩ
2964,Milch::N,мляко,ма̄ййт
2965,Tee::N,чай,löövje
2966,Tee::N,чай,tedja
2967,Tee::N,чай,deadju
2968,Tee::N,чай,čee
2969,Tee::N,чай,teej̣â
2970,Tee::N,чай,čee
2971,Tee::N,чай,чайй
2972,Leder::N,кожа,hovre
2973,Leder::N,кожа,sassne
2974,Leder::N,кожа,náhkki
2975,Leder::N,кожа,leaira
2976,Leder::N,кожа,čevđi
2977,Leder::N,кожа,čåu´dd
2978,Leder::N,кожа,на̄ххьк
2979,Wolle::N,вълна,ålloe
2980,Wolle::N,вълна,hullo
2981,Wolle::N,вълна,ullu
2982,Wolle::N,вълна,ullo
2983,Wolle::N,вълна,oll
2984,Wolle::N,вълна,улл
2985,Stoff::N,плат,tyjje
2986,Stoff::N,плат,gápptás
2987,Stoff::N,плат,stoaffa
2988,Stoff::N,плат,ávnnas
2989,Stoff::N,плат,käägus
2990,Stoff::N,плат,aaunâs
2991,Stoff::N,плат,лыййн
2992,Stoff::N,материал,tyjje
2993,Stoff::N,материал,gápptás
2994,Stoff::N,материал,stoaffa
2995,Stoff::N,материал,ávnnas
2996,Stoff::N,материал,käägus
2997,Stoff::N,материал,aaunâs
2998,Stoff::N,материал,лыййн
2999,Nadel::N,игла,naaloe
3000,Nadel::N,игла,nállo
3001,Nadel::N,игла,nállu
3002,Nadel::N,игла,nááḷu
3003,Nadel::N,игла,neu´ll
3004,Nadel::N,игла,нӣввьл
3005,Faden::N,конец,laejkie
3006,Faden::N,конец,hárppo
3007,Faden::N,конец,árpu
3008,Faden::N,конец,läigi
3009,Faden::N,конец,lääi´j
3010,Faden::N,конец,сӯнн
3011,Knopf::N,копче,balhka
3012,Knopf::N,копче,boallo
3013,Knopf::N,копче,boallu
3014,Knopf::N,копче,puál'lu
3015,Knopf::N,копче,puäll
3016,Knopf::N,копче,пуалл
3017,Knoten::N,възел,tjoelme
3018,Knoten::N,възел,tjuolmma
3019,Knoten::N,възел,čuolbma
3020,Knoten::N,възел,čuol'mâ
3021,Knoten::N,възел,čuõlmm
3022,Knoten::N,възел,чӯллм
3023,Farbe::N,боя,klaerie
3024,Farbe::N,боя,ivnne
3025,Farbe::N,боя,bájnno
3026,Farbe::N,боя,mola
3027,Farbe::N,боя,fearga
3028,Farbe::N,боя,maalâ
3029,Farbe::N,боя,páinu
3030,Farbe::N,боя,kälkk
3031,Farbe::N,боя,по̄а̄ййн
3032,Kleidung::N,дрехи,tyjje
3033,Kleidung::N,дрехи,gárvvo
3034,Kleidung::N,дрехи,bivttas
3035,Kleidung::N,дрехи,piivtâs
3036,Kleidung::N,дрехи,pivoh
3037,Kleidung::N,дрехи,piiutâs
3038,Kleidung::N,дрехи,о̄а̄з
3039,Kleidung::N,облекло,tyjje
3040,Kleidung::N,облекло,gárvvo
3041,Kleidung::N,облекло,bivttas
3042,Kleidung::N,облекло,piivtâs
3043,Kleidung::N,облекло,pivoh
3044,Kleidung::N,облекло,piiutâs
3045,Kleidung::N,облекло,о̄а̄з
3046,Hemd::N,риза,sjåarhtoe
3047,Hemd::N,риза,skirtto
3048,Hemd::N,риза,báidi
3049,Hemd::N,риза,päiđi
3050,Hemd::N,риза,päidd
3051,Hemd::N,риза,па̄ййт
3052,Kragen::N,яка,döörhke
3053,Kragen::N,яка,tjiebet
3054,Kragen::N,яка,tjehpuris
3055,Kragen::N,яка,čeabet
3056,Kragen::N,яка,kráva
3057,Kragen::N,яка,siä'pulâs
3058,Kragen::N,яка,seäp'plõs
3059,Kragen::N,яка,ко̄а̄влас
3060,Ärmel::N,ръкав,sissie
3061,Ärmel::N,ръкав,sasse
3062,Ärmel::N,ръкав,soadji
3063,Ärmel::N,ръкав,suájá
3064,Ärmel::N,ръкав,suäjj
3065,Ärmel::N,ръкав,суэйй
3066,Hose::N,панталони,måvhka
3067,Hose::N,панталони,båkså
3068,Hose::N,панталони,buvssat
3069,Hose::N,панталони,puuvsah
3070,Hose::N,панталони,puus
3071,Hose::N,панталони,пукс
3072,Hose::N,панталони,ко̄а̄дтӭ
3073,Gürtel::N,пояс,juvvie
3074,Gürtel::N,пояс,beelhte
3075,Gürtel::N,пояс,avve
3076,Gürtel::N,пояс,getsam
3077,Gürtel::N,пояс,boagán
3078,Gürtel::N,пояс,pooṿij
3079,Gürtel::N,пояс,puäǥǥanj
3080,Gürtel::N,пояс,эвв
3081,Gürtel::N,колан,juvvie
3082,Gürtel::N,колан,beelhte
3083,Gürtel::N,колан,avve
3084,Gürtel::N,колан,getsam
3085,Gürtel::N,колан,boagán
3086,Gürtel::N,колан,pooṿij
3087,Gürtel::N,колан,puäǥǥanj
3088,Gürtel::N,колан,эвв
3089,Mütze::N,каскет,tjohpe
3090,Mütze::N,каскет,gahper
3091,Mütze::N,каскет,gahpir
3092,Mütze::N,каскет,kappeer
3093,Mütze::N,каскет,keä´p'per
3094,Mütze::N,каскет,кабперь
3095,Mütze::N,фуражка,tjohpe
3096,Mütze::N,фуражка,gahper
3097,Mütze::N,фуражка,gahpir
3098,Mütze::N,фуражка,kappeer
3099,Mütze::N,фуражка,keä´p'per
3100,Mütze::N,фуражка,кабперь
3101,Schuh::N,обувка,gaamege
3102,Schuh::N,обувка,gáma
3103,Schuh::N,обувка,skuovva
3104,Schuh::N,обувка,gáma
3105,Schuh::N,обувка,kaamâ
3106,Schuh::N,обувка,kaammi
3107,Schuh::N,обувка,камаша
3108,Stiefel::N,ботуш,steeblege
3109,Stiefel::N,ботуш,stiebil
3110,Stiefel::N,ботуш,sáhpis
3111,Stiefel::N,ботуш,sáppat
3112,Stiefel::N,ботуш,steevvil
3113,Stiefel::N,ботуш,sa´ppi
3114,Stiefel::N,ботуш,са̄ххпе
3115,Ring::N,пръстен,rïngke
3116,Ring::N,пръстен,suormas
3117,Ring::N,пръстен,suorpmas
3118,Ring::N,пръстен,suormâs
3119,Ring::N,пръстен,suõrmâs
3120,Ring::N,пръстен,сӯрмас
3121,Band::N,лента,baante
3122,Band::N,лента,bádde
3123,Band::N,лента,báddi
3124,Band::N,лента,päddi
3125,Band::N,лента,liântt
3126,Band::N,лента,källre´ppiǩ
3127,Band::N,лента,ля̄ӊӊт
3128,Band::N,връзка,baante
3129,Band::N,връзка,bádde
3130,Band::N,връзка,báddi
3131,Band::N,връзка,päddi
3132,Band::N,връзка,liântt
3133,Band::N,връзка,källre´ppiǩ
3134,Band::N,връзка,ля̄ӊӊт
3135,Kamm::N,гребен,gaampe
3136,Kamm::N,гребен,rájdam
3137,Kamm::N,гребен,tjåhkom
3138,Kamm::N,гребен,čohkun
3139,Kamm::N,гребен,čohhoom
3140,Kamm::N,гребен,čååǥǥam
3141,Kamm::N,гребен,чоагкь
3142,Spiegel::N,огледало,guelmiedahke
3143,Spiegel::N,огледало,spiedjil
3144,Spiegel::N,огледало,speajal
3145,Spiegel::N,огледало,speeijal
3146,Spiegel::N,огледало,suei´mkar
3147,Spiegel::N,огледало,кыффкэмка̄ррь
