,Concept_ID,az,ps
780,rechter::A,sağ,ښی
781,anderer::A,başqa,بل
782,erster::A,birinci,لومړی
783,zweiter::A,ikinci,دوهم
784,dritter::A,üçüncü,درېم
785,letzter::A,sonuncu,آخرنی
786,letzter::A,sonuncu,وروستی
787,letzter::A,axırıncı,آخرنی
788,letzter::A,axırıncı,وروستی
789,allein::ADV,tək,یوازې
790,allein::ADV,yalqız,یوازې
791,auf einmal::ADV,birdən,په یوه وخت کی
792,zusammen::ADV,birlikdə,یو ځای
793,lange::ADV,uzun,ډېر وخت
794,lange::ADV,uzun,ډېره موده
795,plötzlich::ADV,qəfildən,ناببره
796,plötzlich::ADV,qəfildən,یوناڅاپه
797,sofort::ADV,həmən,فوراً
798,sofort::ADV,həmən,سمدلاسه
799,sofort::ADV,dərhal,فوراً
800,sofort::ADV,dərhal,سمدلاسه
801,später::ADV,sonra,وروسته
802,jetzt::ADV,indi,اوس
803,heute::ADV,bugün,نن
804,morgen::ADV,sabah,سبا
805,bald::ADV,yaxında,ژر
806,bald::ADV,tezliklə,ژر
807,dann::ADV,onda,پس
808,dann::ADV,onda,وروسته
809,gestern::ADV,dünən,پرون
810,einst::ADV,əvvəllər,پخوا
811,damals::ADV,o vaxt,هغه وخت
812,danach::ADV,sonra,بیا
813,vorher::ADV,qabaqcadan,دمخه
814,zuerst::ADV,əvvəl,لومړی
815,einmal::ADV,bir dəfə,یو ځل
816,manchmal::ADV,hərdənbir,ګاهی ګاهی
817,oft::ADV,tez-tez,ډېر ځله
818,oft::ADV,çox vaxt,ډېر ځله
819,immer::ADV,daimi,تل
820,immer::ADV,daimi,همېشه
821,immer::ADV,həmişə,تل
822,immer::ADV,həmişə,همېشه
823,niemals::ADV,əsla,هیڅکله نه
824,niemals::ADV,heç bir zaman,هیڅکله نه
825,hier::ADV,bura,دلته
826,hier::ADV,burada,دلته
827,hierhin::ADV,buraya,دلته
828,hierhin::ADV,buraya,دې ځای ته
829,von hier::ADV,buradan,د دې ځای نه
830,dort::ADV,ora,هلته
831,dort::ADV,orada,هلته
832,dorthin::ADV,oraya,هلته
833,dorthin::ADV,oraya,هغه ځای ته
834,geradeaus::ADV,düz,مخامخ
835,vorwärts::ADV,irəli,مخ پهٔ وړاندې
836,rückwärts::ADV,geri,بېرته
837,zurück::ADV,geriyə,بېرته
838,unten::ADV,aşağıda,لاندي
839,hinab::ADV,aşağı,ښکته
840,oben::ADV,yuxarıda,پورته
841,hinauf::ADV,yuxarı,پاس
842,überall::ADV,hər yerdə,هره خوا
843,nicht::ADV,-ma-,نه
844,ein wenig::ADV,bir az,یو څه
845,kaum::ADV,güclə,ایله
846,sehr::ADV,çox,ډېر
847,sehr::ADV,çox,زيات
848,so::ADV,belə,داسې
849,so::ADV,belə,دومره
850,noch::ADV,hələ,نور
851,nur::ADV,yalnız,تش
852,nur::ADV,yalnız,صرف
853,schon::ADV,artıq,دمخه
854,wieder::ADV,yenə,بیا
855,vergebens::ADV,boş yerə,عبث
856,vor::PRP,önündə,دمخه
857,hinter::PRP,arxasında,شاته
858,unter::PRP,altında,لاندي
859,durch::PRP,içindən,د مینځ نه
860,neben::PRP,yanında,نژدې
861,zwischen::PRP,arasında,ترمینځ
862,wegen::PRP,üçün,د ... له لاسه
863,wegen::PRP,ötəri,د ... له لاسه
864,dies::PRN,bu,دا
865,das::PRN,o,دا
866,alles::PRN,hər şey,هرڅهٔ
867,ich::PRN,mən,زه
868,du::PRN,sən,ته
869,er::PRN,o,دی
870,wir::PRN,biz,مونږ
871,ihr::PRN,siz,تاسې
872,sie::PRN,onlar,هغوی
873,was::FPRN,nə,څهٔ
874,wer::FPRN,kim,چا
875,wer::FPRN,kim,څوک
876,wo::FADV,harada,چيری
877,wo::FADV,harada,چېرته
878,wohin::FADV,haraya,چېرته
879,wie::FADV,necə,څنګه
880,warum::FADV,niyə,ولې
881,warum::FADV,nə üçün,ولې
882,wieviel::FNUM,neçə,څو
883,wieviel::FNUM,neçə,څومره
884,wieviel::FNUM,nə qədər,څو
885,wieviel::FNUM,nə qədər,څومره
886,eins::NUM,bir,یو
887,zwei::NUM,iki,دوه
888,drei::NUM,üç,درې
889,vier::NUM,dörd,څلور
890,fünf::NUM,beş,پنځه
891,sechs::NUM,altı,شپږ
892,sieben::NUM,yeddi,اوه
893,acht::NUM,səkkiz,اته
894,neun::NUM,doqquz,نهه
895,zehn::NUM,on,لس
896,elf::NUM,on bir,یوولس
897,zwölf::NUM,on iki,دولس
898,zwanzig::NUM,iyirmi,شل
899,dreißig::NUM,otuz,دېرش
900,vierzig::NUM,qırx,څلوېښت
901,fünfzig::NUM,əlli,پنځوس
902,sechzig::NUM,altmış,شپېته
903,siebzig::NUM,yetmiş,اویا
904,achtzig::NUM,səksən,اتیا
905,neunzig::NUM,doxsan,نوي
906,hundert::NUM,yüz,سل
907,tausend::NUM,min,زر
908,und::CNJ,və,او
909,oder::CNJ,ya,ېا
910,stehen::V,durmaq,درېدل
911,sitzen::V,oturmaq,کښېنستل
912,liegen::V,uzanmaq,ملاستل
913,hängen::V,asılmaq,ځړېدل
914,werden::V,olmaq,کېدل
915,passieren::V,olmaq,پېښېدل
916,passieren::V,baş vermək,پېښېدل
917,beginnen::V,başlamaq,شروع کېدل
918,enden::V,bitmək,خلاصدل
919,enden::V,bitmək,تمامېدل
920,wechseln::V,dəyişmək,تغییر موندل
921,aufgehen[Sonne]::V,doğmaq,ختل
922,untergehen[Sonne]::V,batmaq,لوېدل
923,untergehen[Sonne]::V,batmaq,پرېوتل
924,scheinen[Sonne]::V,parlamaq,رڼا کول
925,donnern::V,guruldamaq,تنېدل
926,donnern::V,guruldamaq,غړمبېدل
927,wehen::V,əsmək,چلېدل
928,strömen::V,axmaq,بهېدل
929,fließen::V,axmaq,بهېدل
930,fließen::V,axmaq,تویېدل
931,sich drehen::V,dönmək,ګرځېدل
932,sich drehen::V,dönmək,چورلېدل
933,schwanken::V,yellənmək,زنګېدل
934,schwingen::V,yellənmək,زنګېدل
935,fallen::V,düşmek,ولېدل
936,brennen::V,yanmaq,سوځېدل
937,rauchen::V,tüstüləmək,لوګی کول
938,regnen::V,yağmaq,باران اورېدل
939,gefrieren::V,donmaq,کنګل نيول
940,tauen::V,ərimək,وېلې کېدل
941,schmelzen::V,ərimək,وېلې کېدل
942,trocknen::V,qurumaq,وچېدل
943,sieden::V,qaynamaq,اېشېدل
944,faulen::V,çürümək,خرابېدل
945,verfaulen::V,çürümək,ورستېدل
946,reißen::V,yırtılmaq,شلېدل
947,versinken::V,batmaq,ډوېېدل
948,vergehen::V,ötmək,تېرېدل
949,erscheinen::V,görünmək,ښکارېدل
950,verschwinden::V,yox olmaq,ورکېدل
951,sinken::V,enmək,ښکته کېدل
952,abnehmen::V,azalmaq,کمېدل
953,zunehmen::V,artmaq,زیاتېدل
954,steigen::V,yüksəlmək,جګېدل
955,steigen::V,yüksəlmək,پورته کېدل
956,wachsen::V,böyümək,وده کول
957,glänzen::V,parlamaq,ځلېدل
958,funkeln::V,parıldamaq,پړکېدل
959,lärmen::V,səs-küy etmək,غال و غول کول
960,läuten::V,çalmaq,زنګ وهل
961,klingeln::V,zəng etmək,زنګ وهل
962,klirren::V,cingildəmək,کړنګېدل
963,brausen::V,gurlamaq,تلاطم کول
964,rauschen::V,xışıldamaq,شڼهار کول
965,klingen::V,səslənmək,آواز کول
966,bellen::V,hürmək,غپېدل
967,heulen::V,ulamaq,انګلل
968,blasen::V,üfləmək,پو کول
969,pfeifen::V,fit vermek,شپېلک وهل
970,schreien::V,bağırmaq,ناره کول
971,schreien::V,qışqırmaq,ناره کول
972,stöhnen::V,inləmək,زګېروی کول
973,zittern::V,titrəmək,لړزېدل
974,leben::V,yaşamaq,ژوند کول
975,geboren werden::V,doğmaq,زېږېدل
976,atmen::V,nəfəs almaq,ساه کښل
977,atmen::V,nəfəs almaq,تنفس کول
978,trinken::V,içmek,څښل
979,essen::V,yemək,خوړل
980,schlucken::V,udmaq,غړپول
981,müde werden::V,yorulmaq,ستړی کېدل
982,einschlafen::V,yuxuya getmək,ویده کېدل
983,schlafen::V,uyumaq,خوب کول
984,aufwachen::V,oyanmaq,ویښېدل
985,aufstehen::V,yuxudan durmaq,پاڅېدل
986,sich erholen::V,dincəlmək,استراحت کول
987,krank werden::V,xəstə olmaq,رنځورېدل
988,krank sein::V,azarlanmaq,ناجوړېدل
989,krank sein::V,xəstələnmək,ناجوړېدل
990,schmerzen::V,ağrimaq,خوږېدل
991,schmerzen::V,ağrimaq,درد کول
992,husten::V,öksürmək,ټوخېدل
993,genesen::V,sağalmaq,رغېدل
994,sterben::V,ölmək,مړل
995,sterben::V,vəfat etmək,مړل
996,umkommen::V,həlak olmaq,تلفېدل
997,sich bewegen::V,hərəkət etmək,چلېدل
998,sich bewegen::V,hərəkət etmək,حرکت کول
999,sich rühren::V,tərpənmək,ښورېدل
1000,sich erheben::V,qalxmaq,درېدل
1001,sich setzen::V,oturmaq,کښېنستل
1002,hinfallen::V,yıxılmaq,لوېدل
1003,laufen::V,yerimək,منډې وهل
1004,schreiten::V,addım atmaq,قدم ایښودل
1005,spazierengehen::V,gəzmək,چکر وهل
1006,eilen::V,atılmaq,بېړه کول
1007,sich beeilen::V,tələsmək,عجله کول
1008,sausen::V,çırpmaq,ځغستل
1009,rennen::V,qaçmaq,زغلېدل
1010,springen::V,sıçramaq,ټوپ وهل
1011,klettern::V,dırmanmaq,ختل
1012,schaukeln::V,sallanmaq,زنګېدل
1013,kriechen::V,sürünmək,خاپوړی وهل
1014,schwimmen::V,üzmek,لامبو وهل
1015,tauchen::V,dalmaq,غوټه وهل
1016,rudern::V,avarlamaq,پارو وهل
1017,fahren::V,sürmək,تلل
1018,fliegen::V,uçmaq,الوتل
1019,gehen::V,getmək,تلل
1020,weggehen::V,getmək,بهر وتل
1021,abfahren::V,yola düşmək,تلل
1022,anhalten::V,saxlamaq,ودرېدل
1023,hineingehen::V,girmək,داخلېدل
1024,eintreten::V,girmək,ننوتل
1025,eintreten::V,daxil olmaq,ننوتل
1026,kommen::V,gəlmək,راتلل
1027,ankommen::V,gəlib çatmaq,رسېدل
1028,zurückkommen::V,qayıtmaq,بېرته راتلل
1029,bleiben::V,qalmaq,پاتې کېدل
1030,warten::V,gözləmək,انتظار وېستل
1031,erwarten::V,bəkləmək,انتظار کول
1032,suchen::V,aramaq,لټول
1033,suchen::V,axtarmaq,لټول
1034,finden::V,tapmaq,میندل
1035,finden::V,tapmaq,پیدا کول
1036,versuchen::V,çalışmaq,هڅه کول
1037,vorbereiten::V,hazırlamaq,چمتوکول
1038,lieben::V,sevmək,مینه لرل
1039,mögen::V,xoşlamaq,خوښول
1040,mögen::V,xoşlamaq,علاقه لرل
1041,lachen::V,gülmək,خندېدل
1042,rühren::V,həyəcanlandırmaq,اغېزه کول
1043,weinen::V,ağlamaq,ژړل
1044,schimpfen::V,küfr etmək,ښکنځا کول
1045,sich ärgern::V,acıqlanmaq,قهر راتلل
1046,sich fürchten::V,qorxmaq,ډارېدل
1047,fürchten::V,qorxmaq,ډارېدل
1048,fliehen::V,qaçmaq,تښتېدل
1049,flüchten::V,qaçmaq,تښتېدل
1050,sehen::V,görmək,لیدل
1051,anschauen::V,baxmaq,کتل
1052,ansehen::V,baxmaq,ننداره کول
1053,hören::V,duymaq,اورېدل
1054,hören::V,eşitmək,اورېدل
1055,zuhören::V,dinləmək,غوږ نیول
1056,probieren::V,dadına baxmaq,څکه کول
1057,probieren::V,dadına baxmaq,چاشنی کول
1058,riechen::V,qoxlamaq,بويول
1059,fühlen::V,duymaq,حسول
1060,scheinen::V,görünmək,ښکارېدل
1061,zu sehen sein::V,görünmək,ښکارېدل
1062,vernehmen::V,eşitmək,خبرېدل
1063,frieren::V,üşümək,ساړه کېتل
1064,tun::V,etmək,کول
1065,können::V,bilmək,کولای شول
1066,können::V,bilmək,د لاسه کېدل
1067,können::V,bacarmaq,کولای شول
1068,können::V,bacarmaq,د لاسه کېدل
1069,wollen::V,istəmək,غوښتل
1070,anfangen::V,başlamaq,شروع کول
1071,beenden::V,bitirmək,ختمول
1072,beenden::V,bitirmək,پای ته رسول
1073,aufhören::V,bitmək,بس کول
1074,aufhören::V,qurtarmaq,بس کول
1075,gelingen::V,müvəffəq olmaq,موفق کېدل
1076,gelingen::V,müvəffəq olmaq,بریالی کېدل
1077,geraten::V,düşmək,کېدل
1078,öffnen::V,açmaq,خلاصول
1079,öffnen::V,açmaq,پرانیستل
1080,schließen::V,qapamaq,تړل
1081,stellen::V,qoymaq,ایښودل
1082,setzen::V,oturtmaq,کښېنول
1083,legen::V,qoymaq,ایښودل
1084,berühren::V,toxunmaq,لاس وهل
1085,verbinden::V,bağlamaq,تړل
1086,bedecken::V,örtmək,پوښول
1087,aufhängen::V,asmaq,ځوړندول
1088,anzünden::V,yandırmaq,بلول
1089,aufheben::V,qaldırmaq,پورته کول
1090,zurücklassen::V,buraxmaq,پرېښودل
1091,verlieren::V,itirmək,ورکول
1092,fallen lassen::V,düşürmək,له لاسه لوېدل
1093,machen::V,etmək,کول
1094,herstellen::V,istehsal etmək,جوړول
1095,herstellen::V,istehsal etmək,توليدول
1096,bauen::V,tikmək,جوړول
1097,reparieren::V,təmir etmək,ترمیمول
1098,verbessern::V,düzəltmək,اصلاح کول
1099,ändern::V,dəyişdirmək,تغیر ورکول
1100,graben::V,qazımaq,کيندل
1101,beugen::V,əymək,ټیټول
1102,biegen::V,bükmək,کږول
1103,drehen::V,döndərmək,ګرځول
1104,wenden::V,çevirmək,اړول
1105,umdrehen::V,çevirmək,اړول
1106,heben::V,qaldırmaq,جګول
1107,heben::V,qaldırmaq,پورته کول
1108,hochheben::V,qaldırmaq,جګول
1109,ergreifen::V,tutmaq,نیول
1110,halten::V,saxlamaq,نیول
1111,drücken::V,sıxmaq,کښېکښل
1112,schieben::V,sürmək,پوری وهل
1113,kratzen::V,qaşımaq,ګرول
1114,lecken::V,yalamaq,څټل
1115,beißen::V,dişləmək,چیچل
1116,abreißen::V,qoparmaq,شکول
1117,abschneiden::V,ayırmaq,پرېکول
1118,binden::V,bağlamaq,تړل
1119,stecken::V,soxmaq,ټومبل
1120,brechen::V,qırmaq,ماتول
1121,klopfen::V,sındırmaq,ټکول
1122,hauen::V,vurmaq,ټکول
1123,kleben::V,apışdırmaq,نښلول
1124,kleben::V,apışdırmaq,سرېښول
1125,reiben::V,ovmaq,مږل
1126,streichen::V,sürtmək,مښل
1127,schleifen::V,bülövləmək,تېره کول
1128,schneiden::V,kəsmək,غوڅول
1129,schneiden::V,kəsmək,پرېکول
1130,rütteln::V,sirkələmək,خوڅول
1131,schütteln::V,çalxalamaq,ښورول
1132,schwenken::V,yelləmək,خوڅول
1133,schütten::V,tökmək,اچول
1134,schütten::V,tökmək,تویول
1135,füllen::V,doldurmaq,ډکول
1136,einwickeln::V,sarımaq,پېچل
1137,einwickeln::V,sarımaq,نغښتل
1138,tragen::V,daşımaq,وړل
1139,schleppen::V,sürükləmək,وړل
1140,ziehen::V,çəkmək,کښل
1141,aufbewahren::V,gizlətmək,ساتل
1142,werfen::V,atmaq,اچول
1143,werfen::V,atmaq,غورځول
1144,fangen::V,tutmaq,نیول
1145,fangen::V,tutmaq,ګیرول
1146,packen::V,yaxalamaq,نیول
1147,verstecken::V,gizlətmək,پټول
1148,teilen::V,bölmək,وېشل
1149,teilen::V,bölmək,تقسیمول
1150,schicken::V,yollamaq,لېږل
1151,schicken::V,yollamaq,استول
1152,schicken::V,göndərmək,لېږل
1153,schicken::V,göndərmək,استول
1154,bringen::V,gətirmək,راوړل
1155,hinzufügen::V,əlavə etmək,زیاتول
1156,bekommen::V,almaq,حاصلول
1157,bekommen::V,əldə etmək,حاصلول
1158,erhalten::V,almaq,اخیستل
1159,nehmen::V,almaq,نیول
1160,nehmen::V,almaq,اخيستل
1161,wählen::V,seçmək,خوښول
1162,auswählen::V,arımaq,چنده کول
1163,bewahren::V,qorumaq,ساتل
1164,behindern::V,mane olmaq,مانع کېدل
1165,behindern::V,mane olmaq,ممانعت کول
1166,verderben::V,pozmaq,خرابېدل
1167,beschädigen::V,zədələmək,ورانول
1168,zerbrechen::V,qırmaq,ماتول
1169,zerbrechen::V,sındırmaq,ماتول
1170,zerreißen::V,yırtmaq,څیرې کول
1171,zerstören::V,dağıtmaq,ړنګول
1172,zerstören::V,dağıtmaq,ورانول
1173,verbrennen::V,yandırmaq,سوځول
1174,geben::V,vermək,ورکول
1175,reichen::V,uzatmaq,ورکول
1176,schenken::V,vermək,بښل
1177,versprechen::V,vəd vermək,لوز کول
1178,wünschen::V,arzulamaq,غوښتل
1179,loben::V,tərifləmək,ستایل
1180,loben::V,tərifləmək,تمجید کول
1181,küssen::V,öpmək,ښکلول
1182,wiegen::V,tərpətmək,زنګول
1183,zudecken::V,örtmək,پوښول
1184,wecken::V,oyatmaq,ويښول
1185,zeigen::V,göstərmək,ښودل
1186,führen::V,rəhbərlik etmək,بیول
1187,lehren::V,öyrətmək,درس ورکول
1188,lehren::V,öyrətmək,تعلیم ورکول
1189,unterrichten::V,öyrətmək,درس ورکول
1190,unterrichten::V,dərs vermək,درس ورکول
1191,aufziehen::V,tərbiyə etmək,روزل
1192,leiten::V,idarə etmək,رهبری کول
1193,leiten::V,idarə etmək,لارښوونه کول
1194,antreiben::V,bizləmək,چټک کول
1195,lassen::V,-tırmaq,اړکول
1196,einladen::V,dəvət etmək,بلل
1197,vereinigen::V,birləşdirmək,متحد کول
1198,vereinigen::V,birləşdirmək,یوځای کول
1199,besuchen::V,baş çəkmək,کتنه کول
1200,besuchen::V,ziyarət etmək,کتنه کول
1201,treffen::V,rastlaşmaq,ليدل
1202,treffen::V,rastlaşmaq,تلقی کول
1203,treffen::V,rast gəlmək,ليدل
1204,treffen::V,rast gəlmək,تلقی کول
1205,sich versammeln::V,toplanmaq,راغونډېدل
1206,spielen::V,oynamaq,لوبه کول
1207,singen::V,oxumaq,سندرې وېل
1208,tanzen::V,oynamaq,ګډېدل
1209,tanzen::V,rəqs etmək,ګډېدل
1210,sich trennen::V,ayrılmaq,بېلېدل
1211,verlassen::V,tərk etmək,ترک کول
1212,retten::V,xilas etmək,نجات ورکول
1213,bewachen::V,gözətmək,ساتل
1214,bewachen::V,gözətmək,حفاظت کول
1215,schützen::V,qorumaq,ژغورل
1216,verteidigen::V,qorumaq,دفاع کول
1217,sich schlagen::V,döyüşmək,جنګېدل
1218,schießen::V,atmaq,ویشتل
1219,schießen::V,atəş açmaq,ویشتل
1220,siegen::V,yenmək,غالبېدل
1221,ärgern::V,acışdırmaq,خپه کول
1222,schlagen::V,döymək,وهل
1223,treten::V,təpmək,په لغته وهل
1224,stechen::V,soxmaq,ټومبل
1225,stoßen::V,itələmək,ټېل وهل
1226,stoßen::V,itələmək,پوری وهل
1227,stehlen::V,çalmaq,تښتول
1228,stehlen::V,çalmaq,غلا کول
1229,stehlen::V,oğurlamaq,تښتول
1230,stehlen::V,oğurlamaq,غلا کول
1231,stören::V,pozmaq,ماتول
1232,belästigen::V,narahat etmək,ځورول
1233,belästigen::V,narahat etmək,تکلیف ورکول
1234,verbergen::V,gizləmək,پټول
1235,täuschen::V,aldatmaq,تېرایستل
1236,täuschen::V,aldatmaq,خطا ایستل
1237,betrügen::V,aldatmaq,غولول
1238,töten::V,öldürmək,وژل
1239,töten::V,öldürmək,مړ کول
1240,wohnen::V,yaşamaq,اوسېدل
1241,arbeiten::V,işləmək,کار کول
1242,arbeiten::V,çalışmaq,کار کول
1243,sammeln::V,yığmaq,راټولول
1244,sammeln::V,yığmaq,راغونډول
1245,sammeln::V,toplamaq,راټولول
1246,sammeln::V,toplamaq,راغونډول
1247,pflücken::V,qoparmaq,شکول
1248,jagen::V,ovlamaq,ښکار کول
1249,fischen::V,balıq tutmaq,کب نيول
1250,fassen::V,tutmaq,نیول
1251,fassen::V,tutmaq,ګیرول
1252,hüten::V,güdmək,پوول
1253,treiben::V,haylamaq,بیول
1254,anbinden::V,bağlamaq,تړل
1255,füttern::V,bəsləmək,خوراک ورکول
1256,melken::V,sağmaq,لوشل
1257,hacken::V,yarmaq,پی کول
1258,gießen::V,sulamaq,اوبه کول
1259,reifen::V,dəymək,رسېدل
1260,zubereiten::V,bişirmək,تیارول
1261,kochen::V,qaynatmaq,پخول
1262,backen::V,bişirmək,پخول
1263,braten::V,qızartmaq,وريتول
1264,umrühren::V,qarışdırmaq,لړل
1265,stricken::V,hörmək,اوبدل
1266,nähen::V,tikmək,ګنډل
1267,färben::V,boyamaq,رنګول
1268,reinigen::V,təmizləmək,صافول
1269,waschen::V,yumaq,مینځل
1270,abwischen::V,silmək,وچول
1271,spülen::V,çalxamaq,کنګالول
1272,fegen::V,süpürmək,جارو کول
1273,kehren::V,süpürmək,جارو کول
1274,baden::V,çimmək,لمبېدل
1275,sich waschen::V,yuyunmaq,ځان مينځل
1276,ausziehen::V,soyunmaq,کښل
1277,ausziehen::V,soyunmaq,ایستل
1278,anziehen::V,geymək,اغوستل
1279,sich anziehen::V,geyinmək,کالی اغوستل
1280,kämmen::V,daramaq,ګمنځول
1281,schmücken::V,bəzəmək,ښکلی کول
1282,sagen::V,demək,وېل
1283,sagen::V,söymek,وېل
1284,sprechen::V,danışmaq,وېل
1285,sprechen::V,danışmaq,غږېدل
1286,reden::V,danışmaq,ګړېدل
1287,reden::V,danışmaq,خبرې کول
1288,sich unterhalten::V,söhbət etmək,خبری کول
1289,fragen::V,soruşmaq,پوښتنه کول
1290,bitten::V,diləmək,غوښتل
1291,bitten::V,xahiş etmək,غوښتل
1292,erzählen::V,bəhs etmək,کيسه کول
1293,erzählen::V,bəhs etmək,حکايت کول
1294,mitteilen::V,bildirmək,خبرول
1295,mitteilen::V,bildirmək,خبر ورکول
1296,nennen::V,adlandırmaq,نوم ايښودل
1297,rufen::V,çağırmaq,بلل
1298,prahlen::V,öyünmək,لاپې وهل
1299,übersetzen::V,tərcümə etmək,ژباړل
1300,übersetzen::V,tərcümə etmək,ترجمه کول
1301,denken::V,düşünmək,فکر کول
1302,denken::V,fikirləşmək,فکر کول
1303,glauben::V,inanmaq,باور کول
1304,bemerken::V,qeyd etmək,لیدل
1305,erkennen::V,tanımaq,پېژندل
1306,begreifen::V,anlamaq,رسېدل
1307,begreifen::V,anlamaq,پوهېدل
1308,verstehen::V,duymaq,پوهېدل
1309,lernen::V,öyrənmək,زده کول
1310,lernen::V,öyrənmək,درس لوستل
1311,wissen::V,bilmək,پوهېدل
1312,sich erinnern an::V,xatırlamaq,یادول
1313,sich erinnern an::V,xatırlamaq,په یاد راوړل
1314,vergessen::V,unutmaq,هېرول
1315,messen::V,ölçmək,اندازه کول
1316,zählen::V,saymaq,شمارل
1317,rechnen::V,hesablamaq,حسابول
1318,lesen::V,oxumaq,لوستل
1319,malen::V,şəkil çəkmək,رسمول
1320,zeichnen::V,cızmaq,رسمول
1321,schreiben::V,yazmaq,لیکل
1322,besitzen::V,yiyələnmək,لرل
1323,besitzen::V,malik olmaq,لرل
1324,kaufen::V,satın almaq,رانیول
1325,verkaufen::V,satmaq,خرڅول
1326,bezahlen::V,ödəmək,تأدیه کول
1327,zahlen::V,ödəmək,کسات اخيستل
1328,beherrschen::V,idarə etmək,تسلط لرل
1329,ertragen::V,dözmək,زغمل
