,Concept_ID,az,az
797,letzter::A,sonuncu,sonuncu
798,letzter::A,sonuncu,axırıncı
799,letzter::A,axırıncı,sonuncu
800,letzter::A,axırıncı,axırıncı
801,allein::ADV,tək,tək
802,allein::ADV,tək,yalqız
803,allein::ADV,yalqız,tək
804,allein::ADV,yalqız,yalqız
805,auf einmal::ADV,birdən,birdən
806,zusammen::ADV,birlikdə,birlikdə
807,lange::ADV,uzun,uzun
808,plötzlich::ADV,qəfildən,qəfildən
809,sofort::ADV,həmən,həmən
810,sofort::ADV,həmən,dərhal
811,sofort::ADV,dərhal,həmən
812,sofort::ADV,dərhal,dərhal
813,später::ADV,sonra,sonra
814,jetzt::ADV,indi,indi
815,heute::ADV,bugün,bugün
816,morgen::ADV,sabah,sabah
817,bald::ADV,yaxında,yaxında
818,bald::ADV,yaxında,tezliklə
819,bald::ADV,tezliklə,yaxında
820,bald::ADV,tezliklə,tezliklə
821,dann::ADV,onda,onda
822,gestern::ADV,dünən,dünən
823,einst::ADV,əvvəllər,əvvəllər
824,damals::ADV,o vaxt,o vaxt
825,danach::ADV,sonra,sonra
826,vorher::ADV,qabaqcadan,qabaqcadan
827,zuerst::ADV,əvvəl,əvvəl
828,einmal::ADV,bir dəfə,bir dəfə
829,manchmal::ADV,hərdənbir,hərdənbir
830,oft::ADV,tez-tez,tez-tez
831,oft::ADV,tez-tez,çox vaxt
832,oft::ADV,çox vaxt,tez-tez
833,oft::ADV,çox vaxt,çox vaxt
834,immer::ADV,daimi,daimi
835,immer::ADV,daimi,həmişə
836,immer::ADV,həmişə,daimi
837,immer::ADV,həmişə,həmişə
838,niemals::ADV,əsla,əsla
839,niemals::ADV,əsla,heç bir zaman
840,niemals::ADV,heç bir zaman,əsla
841,niemals::ADV,heç bir zaman,heç bir zaman
842,hier::ADV,bura,bura
843,hier::ADV,bura,burada
844,hier::ADV,burada,bura
845,hier::ADV,burada,burada
846,hierhin::ADV,buraya,buraya
847,von hier::ADV,buradan,buradan
848,dort::ADV,ora,ora
849,dort::ADV,ora,orada
850,dort::ADV,orada,ora
851,dort::ADV,orada,orada
852,dorthin::ADV,oraya,oraya
853,geradeaus::ADV,düz,düz
854,vorwärts::ADV,irəli,irəli
855,rückwärts::ADV,geri,geri
856,zurück::ADV,geriyə,geriyə
857,unten::ADV,aşağıda,aşağıda
858,hinab::ADV,aşağı,aşağı
859,oben::ADV,yuxarıda,yuxarıda
860,hinauf::ADV,yuxarı,yuxarı
861,überall::ADV,hər yerdə,hər yerdə
862,nicht::ADV,-ma-,-ma-
863,ein wenig::ADV,bir az,bir az
864,kaum::ADV,güclə,güclə
865,sehr::ADV,çox,çox
866,so::ADV,belə,belə
867,noch::ADV,hələ,hələ
868,nur::ADV,yalnız,yalnız
869,schon::ADV,artıq,artıq
870,wieder::ADV,yenə,yenə
871,vergebens::ADV,boş yerə,boş yerə
872,vor::PRP,önündə,önündə
873,hinter::PRP,arxasında,arxasında
874,unter::PRP,altında,altında
875,durch::PRP,içindən,içindən
876,neben::PRP,yanında,yanında
877,zwischen::PRP,arasında,arasında
878,wegen::PRP,üçün,üçün
879,wegen::PRP,üçün,ötəri
880,wegen::PRP,ötəri,üçün
881,wegen::PRP,ötəri,ötəri
882,dies::PRN,bu,bu
883,das::PRN,o,o
884,alles::PRN,hər şey,hər şey
885,ich::PRN,mən,mən
886,du::PRN,sən,sən
887,er::PRN,o,o
888,wir::PRN,biz,biz
889,ihr::PRN,siz,siz
890,sie::PRN,onlar,onlar
891,was::FPRN,nə,nə
892,wer::FPRN,kim,kim
893,wo::FADV,harada,harada
894,wohin::FADV,haraya,haraya
895,wie::FADV,necə,necə
896,warum::FADV,niyə,niyə
897,warum::FADV,niyə,nə üçün
898,warum::FADV,nə üçün,niyə
899,warum::FADV,nə üçün,nə üçün
900,wieviel::FNUM,neçə,neçə
901,wieviel::FNUM,neçə,nə qədər
902,wieviel::FNUM,nə qədər,neçə
903,wieviel::FNUM,nə qədər,nə qədər
904,eins::NUM,bir,bir
905,zwei::NUM,iki,iki
906,drei::NUM,üç,üç
907,vier::NUM,dörd,dörd
908,fünf::NUM,beş,beş
909,sechs::NUM,altı,altı
910,sieben::NUM,yeddi,yeddi
911,acht::NUM,səkkiz,səkkiz
912,neun::NUM,doqquz,doqquz
913,zehn::NUM,on,on
914,elf::NUM,on bir,on bir
915,zwölf::NUM,on iki,on iki
916,zwanzig::NUM,iyirmi,iyirmi
917,dreißig::NUM,otuz,otuz
918,vierzig::NUM,qırx,qırx
919,fünfzig::NUM,əlli,əlli
920,sechzig::NUM,altmış,altmış
921,siebzig::NUM,yetmiş,yetmiş
922,achtzig::NUM,səksən,səksən
923,neunzig::NUM,doxsan,doxsan
924,hundert::NUM,yüz,yüz
925,tausend::NUM,min,min
926,und::CNJ,və,və
927,oder::CNJ,ya,ya
928,stehen::V,durmaq,durmaq
929,sitzen::V,oturmaq,oturmaq
930,liegen::V,uzanmaq,uzanmaq
931,hängen::V,asılmaq,asılmaq
932,werden::V,olmaq,olmaq
933,passieren::V,olmaq,olmaq
934,passieren::V,olmaq,baş vermək
935,passieren::V,baş vermək,olmaq
936,passieren::V,baş vermək,baş vermək
937,beginnen::V,başlamaq,başlamaq
938,enden::V,bitmək,bitmək
939,wechseln::V,dəyişmək,dəyişmək
940,aufgehen[Sonne]::V,doğmaq,doğmaq
941,untergehen[Sonne]::V,batmaq,batmaq
942,scheinen[Sonne]::V,parlamaq,parlamaq
943,donnern::V,guruldamaq,guruldamaq
944,wehen::V,əsmək,əsmək
945,strömen::V,axmaq,axmaq
946,fließen::V,axmaq,axmaq
947,sich drehen::V,dönmək,dönmək
948,schwanken::V,yellənmək,yellənmək
949,schwingen::V,yellənmək,yellənmək
950,fallen::V,düşmek,düşmek
951,brennen::V,yanmaq,yanmaq
952,rauchen::V,tüstüləmək,tüstüləmək
953,regnen::V,yağmaq,yağmaq
954,gefrieren::V,donmaq,donmaq
955,tauen::V,ərimək,ərimək
956,schmelzen::V,ərimək,ərimək
957,trocknen::V,qurumaq,qurumaq
958,sieden::V,qaynamaq,qaynamaq
959,faulen::V,çürümək,çürümək
960,verfaulen::V,çürümək,çürümək
961,reißen::V,yırtılmaq,yırtılmaq
962,versinken::V,batmaq,batmaq
963,vergehen::V,ötmək,ötmək
964,erscheinen::V,görünmək,görünmək
965,verschwinden::V,yox olmaq,yox olmaq
966,sinken::V,enmək,enmək
967,abnehmen::V,azalmaq,azalmaq
968,zunehmen::V,artmaq,artmaq
969,steigen::V,yüksəlmək,yüksəlmək
970,wachsen::V,böyümək,böyümək
971,glänzen::V,parlamaq,parlamaq
972,funkeln::V,parıldamaq,parıldamaq
973,lärmen::V,səs-küy etmək,səs-küy etmək
974,läuten::V,çalmaq,çalmaq
975,klingeln::V,zəng etmək,zəng etmək
976,klirren::V,cingildəmək,cingildəmək
977,brausen::V,gurlamaq,gurlamaq
978,rauschen::V,xışıldamaq,xışıldamaq
979,klingen::V,səslənmək,səslənmək
980,bellen::V,hürmək,hürmək
981,heulen::V,ulamaq,ulamaq
982,blasen::V,üfləmək,üfləmək
983,pfeifen::V,fit vermek,fit vermek
984,schreien::V,bağırmaq,bağırmaq
985,schreien::V,bağırmaq,qışqırmaq
986,schreien::V,qışqırmaq,bağırmaq
987,schreien::V,qışqırmaq,qışqırmaq
988,stöhnen::V,inləmək,inləmək
989,zittern::V,titrəmək,titrəmək
990,leben::V,yaşamaq,yaşamaq
991,geboren werden::V,doğmaq,doğmaq
992,atmen::V,nəfəs almaq,nəfəs almaq
993,trinken::V,içmek,içmek
994,essen::V,yemək,yemək
995,schlucken::V,udmaq,udmaq
996,müde werden::V,yorulmaq,yorulmaq
997,einschlafen::V,yuxuya getmək,yuxuya getmək
998,schlafen::V,uyumaq,uyumaq
999,aufwachen::V,oyanmaq,oyanmaq
1000,aufstehen::V,yuxudan durmaq,yuxudan durmaq
1001,sich erholen::V,dincəlmək,dincəlmək
1002,krank werden::V,xəstə olmaq,xəstə olmaq
1003,krank sein::V,azarlanmaq,azarlanmaq
1004,krank sein::V,azarlanmaq,xəstələnmək
1005,krank sein::V,xəstələnmək,azarlanmaq
1006,krank sein::V,xəstələnmək,xəstələnmək
1007,schmerzen::V,ağrimaq,ağrimaq
1008,husten::V,öksürmək,öksürmək
1009,genesen::V,sağalmaq,sağalmaq
1010,sterben::V,ölmək,ölmək
1011,sterben::V,ölmək,vəfat etmək
1012,sterben::V,vəfat etmək,ölmək
1013,sterben::V,vəfat etmək,vəfat etmək
1014,umkommen::V,həlak olmaq,həlak olmaq
1015,sich bewegen::V,hərəkət etmək,hərəkət etmək
1016,sich rühren::V,tərpənmək,tərpənmək
1017,sich erheben::V,qalxmaq,qalxmaq
1018,sich setzen::V,oturmaq,oturmaq
1019,hinfallen::V,yıxılmaq,yıxılmaq
1020,laufen::V,yerimək,yerimək
1021,schreiten::V,addım atmaq,addım atmaq
1022,spazierengehen::V,gəzmək,gəzmək
1023,eilen::V,atılmaq,atılmaq
1024,sich beeilen::V,tələsmək,tələsmək
1025,sausen::V,çırpmaq,çırpmaq
1026,rennen::V,qaçmaq,qaçmaq
1027,springen::V,sıçramaq,sıçramaq
1028,klettern::V,dırmanmaq,dırmanmaq
1029,schaukeln::V,sallanmaq,sallanmaq
1030,kriechen::V,sürünmək,sürünmək
1031,schwimmen::V,üzmek,üzmek
1032,tauchen::V,dalmaq,dalmaq
1033,rudern::V,avarlamaq,avarlamaq
1034,fahren::V,sürmək,sürmək
1035,fliegen::V,uçmaq,uçmaq
1036,gehen::V,getmək,getmək
1037,weggehen::V,getmək,getmək
1038,abfahren::V,yola düşmək,yola düşmək
1039,anhalten::V,saxlamaq,saxlamaq
1040,hineingehen::V,girmək,girmək
1041,eintreten::V,girmək,girmək
1042,eintreten::V,girmək,daxil olmaq
1043,eintreten::V,daxil olmaq,girmək
1044,eintreten::V,daxil olmaq,daxil olmaq
1045,kommen::V,gəlmək,gəlmək
1046,ankommen::V,gəlib çatmaq,gəlib çatmaq
1047,zurückkommen::V,qayıtmaq,qayıtmaq
1048,bleiben::V,qalmaq,qalmaq
1049,warten::V,gözləmək,gözləmək
1050,erwarten::V,bəkləmək,bəkləmək
1051,suchen::V,aramaq,aramaq
1052,suchen::V,aramaq,axtarmaq
1053,suchen::V,axtarmaq,aramaq
1054,suchen::V,axtarmaq,axtarmaq
1055,finden::V,tapmaq,tapmaq
1056,versuchen::V,çalışmaq,çalışmaq
1057,vorbereiten::V,hazırlamaq,hazırlamaq
1058,lieben::V,sevmək,sevmək
1059,mögen::V,xoşlamaq,xoşlamaq
1060,lachen::V,gülmək,gülmək
1061,rühren::V,həyəcanlandırmaq,həyəcanlandırmaq
1062,weinen::V,ağlamaq,ağlamaq
1063,schimpfen::V,küfr etmək,küfr etmək
1064,sich ärgern::V,acıqlanmaq,acıqlanmaq
1065,sich fürchten::V,qorxmaq,qorxmaq
1066,fürchten::V,qorxmaq,qorxmaq
1067,fliehen::V,qaçmaq,qaçmaq
1068,flüchten::V,qaçmaq,qaçmaq
1069,sehen::V,görmək,görmək
1070,anschauen::V,baxmaq,baxmaq
1071,ansehen::V,baxmaq,baxmaq
1072,hören::V,duymaq,duymaq
1073,hören::V,duymaq,eşitmək
1074,hören::V,eşitmək,duymaq
1075,hören::V,eşitmək,eşitmək
1076,zuhören::V,dinləmək,dinləmək
1077,probieren::V,dadına baxmaq,dadına baxmaq
1078,riechen::V,qoxlamaq,qoxlamaq
1079,fühlen::V,duymaq,duymaq
1080,scheinen::V,görünmək,görünmək
1081,zu sehen sein::V,görünmək,görünmək
1082,vernehmen::V,eşitmək,eşitmək
1083,frieren::V,üşümək,üşümək
1084,tun::V,etmək,etmək
1085,können::V,bilmək,bilmək
1086,können::V,bilmək,bacarmaq
1087,können::V,bacarmaq,bilmək
1088,können::V,bacarmaq,bacarmaq
1089,wollen::V,istəmək,istəmək
1090,anfangen::V,başlamaq,başlamaq
1091,beenden::V,bitirmək,bitirmək
1092,aufhören::V,bitmək,bitmək
1093,aufhören::V,bitmək,qurtarmaq
1094,aufhören::V,qurtarmaq,bitmək
1095,aufhören::V,qurtarmaq,qurtarmaq
1096,gelingen::V,müvəffəq olmaq,müvəffəq olmaq
1097,geraten::V,düşmək,düşmək
1098,öffnen::V,açmaq,açmaq
1099,schließen::V,qapamaq,qapamaq
1100,stellen::V,qoymaq,qoymaq
1101,setzen::V,oturtmaq,oturtmaq
1102,legen::V,qoymaq,qoymaq
1103,berühren::V,toxunmaq,toxunmaq
1104,verbinden::V,bağlamaq,bağlamaq
1105,bedecken::V,örtmək,örtmək
1106,aufhängen::V,asmaq,asmaq
1107,anzünden::V,yandırmaq,yandırmaq
1108,aufheben::V,qaldırmaq,qaldırmaq
1109,zurücklassen::V,buraxmaq,buraxmaq
1110,verlieren::V,itirmək,itirmək
1111,fallen lassen::V,düşürmək,düşürmək
1112,machen::V,etmək,etmək
1113,herstellen::V,istehsal etmək,istehsal etmək
1114,bauen::V,tikmək,tikmək
1115,reparieren::V,təmir etmək,təmir etmək
1116,verbessern::V,düzəltmək,düzəltmək
1117,ändern::V,dəyişdirmək,dəyişdirmək
1118,graben::V,qazımaq,qazımaq
1119,beugen::V,əymək,əymək
1120,biegen::V,bükmək,bükmək
1121,drehen::V,döndərmək,döndərmək
1122,wenden::V,çevirmək,çevirmək
1123,umdrehen::V,çevirmək,çevirmək
1124,heben::V,qaldırmaq,qaldırmaq
1125,hochheben::V,qaldırmaq,qaldırmaq
1126,ergreifen::V,tutmaq,tutmaq
1127,halten::V,saxlamaq,saxlamaq
1128,drücken::V,sıxmaq,sıxmaq
1129,schieben::V,sürmək,sürmək
1130,kratzen::V,qaşımaq,qaşımaq
1131,lecken::V,yalamaq,yalamaq
1132,beißen::V,dişləmək,dişləmək
1133,abreißen::V,qoparmaq,qoparmaq
1134,abschneiden::V,ayırmaq,ayırmaq
1135,binden::V,bağlamaq,bağlamaq
1136,stecken::V,soxmaq,soxmaq
1137,brechen::V,qırmaq,qırmaq
1138,klopfen::V,sındırmaq,sındırmaq
1139,hauen::V,vurmaq,vurmaq
1140,kleben::V,apışdırmaq,apışdırmaq
1141,reiben::V,ovmaq,ovmaq
1142,streichen::V,sürtmək,sürtmək
1143,schleifen::V,bülövləmək,bülövləmək
1144,schneiden::V,kəsmək,kəsmək
1145,rütteln::V,sirkələmək,sirkələmək
1146,schütteln::V,çalxalamaq,çalxalamaq
1147,schwenken::V,yelləmək,yelləmək
1148,schütten::V,tökmək,tökmək
1149,füllen::V,doldurmaq,doldurmaq
1150,einwickeln::V,sarımaq,sarımaq
1151,tragen::V,daşımaq,daşımaq
1152,schleppen::V,sürükləmək,sürükləmək
1153,ziehen::V,çəkmək,çəkmək
1154,aufbewahren::V,gizlətmək,gizlətmək
1155,werfen::V,atmaq,atmaq
1156,fangen::V,tutmaq,tutmaq
1157,packen::V,yaxalamaq,yaxalamaq
1158,verstecken::V,gizlətmək,gizlətmək
1159,teilen::V,bölmək,bölmək
1160,schicken::V,yollamaq,yollamaq
1161,schicken::V,yollamaq,göndərmək
1162,schicken::V,göndərmək,yollamaq
1163,schicken::V,göndərmək,göndərmək
1164,bringen::V,gətirmək,gətirmək
1165,hinzufügen::V,əlavə etmək,əlavə etmək
1166,bekommen::V,almaq,almaq
1167,bekommen::V,almaq,əldə etmək
1168,bekommen::V,əldə etmək,almaq
1169,bekommen::V,əldə etmək,əldə etmək
1170,erhalten::V,almaq,almaq
1171,nehmen::V,almaq,almaq
1172,wählen::V,seçmək,seçmək
1173,auswählen::V,arımaq,arımaq
1174,bewahren::V,qorumaq,qorumaq
1175,behindern::V,mane olmaq,mane olmaq
1176,verderben::V,pozmaq,pozmaq
1177,beschädigen::V,zədələmək,zədələmək
1178,zerbrechen::V,qırmaq,qırmaq
1179,zerbrechen::V,qırmaq,sındırmaq
1180,zerbrechen::V,sındırmaq,qırmaq
1181,zerbrechen::V,sındırmaq,sındırmaq
1182,zerreißen::V,yırtmaq,yırtmaq
1183,zerstören::V,dağıtmaq,dağıtmaq
1184,verbrennen::V,yandırmaq,yandırmaq
1185,geben::V,vermək,vermək
1186,reichen::V,uzatmaq,uzatmaq
1187,schenken::V,vermək,vermək
1188,versprechen::V,vəd vermək,vəd vermək
1189,wünschen::V,arzulamaq,arzulamaq
1190,loben::V,tərifləmək,tərifləmək
1191,küssen::V,öpmək,öpmək
1192,wiegen::V,tərpətmək,tərpətmək
1193,zudecken::V,örtmək,örtmək
1194,wecken::V,oyatmaq,oyatmaq
1195,zeigen::V,göstərmək,göstərmək
1196,führen::V,rəhbərlik etmək,rəhbərlik etmək
1197,lehren::V,öyrətmək,öyrətmək
1198,unterrichten::V,öyrətmək,öyrətmək
1199,unterrichten::V,öyrətmək,dərs vermək
1200,unterrichten::V,dərs vermək,öyrətmək
1201,unterrichten::V,dərs vermək,dərs vermək
1202,aufziehen::V,tərbiyə etmək,tərbiyə etmək
1203,leiten::V,idarə etmək,idarə etmək
1204,antreiben::V,bizləmək,bizləmək
1205,lassen::V,-tırmaq,-tırmaq
1206,einladen::V,dəvət etmək,dəvət etmək
1207,vereinigen::V,birləşdirmək,birləşdirmək
1208,besuchen::V,baş çəkmək,baş çəkmək
1209,besuchen::V,baş çəkmək,ziyarət etmək
1210,besuchen::V,ziyarət etmək,baş çəkmək
1211,besuchen::V,ziyarət etmək,ziyarət etmək
1212,treffen::V,rastlaşmaq,rastlaşmaq
1213,treffen::V,rastlaşmaq,rast gəlmək
1214,treffen::V,rast gəlmək,rastlaşmaq
1215,treffen::V,rast gəlmək,rast gəlmək
1216,sich versammeln::V,toplanmaq,toplanmaq
1217,spielen::V,oynamaq,oynamaq
1218,singen::V,oxumaq,oxumaq
1219,tanzen::V,oynamaq,oynamaq
1220,tanzen::V,oynamaq,rəqs etmək
1221,tanzen::V,rəqs etmək,oynamaq
1222,tanzen::V,rəqs etmək,rəqs etmək
1223,sich trennen::V,ayrılmaq,ayrılmaq
1224,verlassen::V,tərk etmək,tərk etmək
1225,retten::V,xilas etmək,xilas etmək
1226,bewachen::V,gözətmək,gözətmək
1227,schützen::V,qorumaq,qorumaq
1228,verteidigen::V,qorumaq,qorumaq
1229,sich schlagen::V,döyüşmək,döyüşmək
1230,schießen::V,atmaq,atmaq
1231,schießen::V,atmaq,atəş açmaq
1232,schießen::V,atəş açmaq,atmaq
1233,schießen::V,atəş açmaq,atəş açmaq
1234,siegen::V,yenmək,yenmək
1235,ärgern::V,acışdırmaq,acışdırmaq
1236,schlagen::V,döymək,döymək
1237,treten::V,təpmək,təpmək
1238,stechen::V,soxmaq,soxmaq
1239,stoßen::V,itələmək,itələmək
1240,stehlen::V,çalmaq,çalmaq
1241,stehlen::V,çalmaq,oğurlamaq
1242,stehlen::V,oğurlamaq,çalmaq
1243,stehlen::V,oğurlamaq,oğurlamaq
1244,stören::V,pozmaq,pozmaq
1245,belästigen::V,narahat etmək,narahat etmək
1246,verbergen::V,gizləmək,gizləmək
1247,täuschen::V,aldatmaq,aldatmaq
1248,betrügen::V,aldatmaq,aldatmaq
1249,töten::V,öldürmək,öldürmək
1250,wohnen::V,yaşamaq,yaşamaq
1251,arbeiten::V,işləmək,işləmək
1252,arbeiten::V,işləmək,çalışmaq
1253,arbeiten::V,çalışmaq,işləmək
1254,arbeiten::V,çalışmaq,çalışmaq
1255,sammeln::V,yığmaq,yığmaq
1256,sammeln::V,yığmaq,toplamaq
1257,sammeln::V,toplamaq,yığmaq
1258,sammeln::V,toplamaq,toplamaq
1259,pflücken::V,qoparmaq,qoparmaq
1260,jagen::V,ovlamaq,ovlamaq
1261,fischen::V,balıq tutmaq,balıq tutmaq
1262,fassen::V,tutmaq,tutmaq
1263,hüten::V,güdmək,güdmək
1264,treiben::V,haylamaq,haylamaq
1265,anbinden::V,bağlamaq,bağlamaq
1266,füttern::V,bəsləmək,bəsləmək
1267,melken::V,sağmaq,sağmaq
1268,hacken::V,yarmaq,yarmaq
1269,gießen::V,sulamaq,sulamaq
1270,reifen::V,dəymək,dəymək
1271,zubereiten::V,bişirmək,bişirmək
1272,kochen::V,qaynatmaq,qaynatmaq
1273,backen::V,bişirmək,bişirmək
1274,braten::V,qızartmaq,qızartmaq
1275,umrühren::V,qarışdırmaq,qarışdırmaq
1276,stricken::V,hörmək,hörmək
1277,nähen::V,tikmək,tikmək
1278,färben::V,boyamaq,boyamaq
1279,reinigen::V,təmizləmək,təmizləmək
1280,waschen::V,yumaq,yumaq
1281,abwischen::V,silmək,silmək
1282,spülen::V,çalxamaq,çalxamaq
1283,fegen::V,süpürmək,süpürmək
1284,kehren::V,süpürmək,süpürmək
1285,baden::V,çimmək,çimmək
1286,sich waschen::V,yuyunmaq,yuyunmaq
1287,ausziehen::V,soyunmaq,soyunmaq
1288,anziehen::V,geymək,geymək
1289,sich anziehen::V,geyinmək,geyinmək
1290,kämmen::V,daramaq,daramaq
1291,schmücken::V,bəzəmək,bəzəmək
1292,sagen::V,demək,demək
1293,sagen::V,demək,söymek
1294,sagen::V,söymek,demək
1295,sagen::V,söymek,söymek
1296,sprechen::V,danışmaq,danışmaq
1297,reden::V,danışmaq,danışmaq
1298,sich unterhalten::V,söhbət etmək,söhbət etmək
1299,fragen::V,soruşmaq,soruşmaq
1300,bitten::V,diləmək,diləmək
1301,bitten::V,diləmək,xahiş etmək
1302,bitten::V,xahiş etmək,diləmək
1303,bitten::V,xahiş etmək,xahiş etmək
1304,erzählen::V,bəhs etmək,bəhs etmək
1305,mitteilen::V,bildirmək,bildirmək
1306,nennen::V,adlandırmaq,adlandırmaq
1307,rufen::V,çağırmaq,çağırmaq
1308,prahlen::V,öyünmək,öyünmək
1309,übersetzen::V,tərcümə etmək,tərcümə etmək
1310,denken::V,düşünmək,düşünmək
1311,denken::V,düşünmək,fikirləşmək
1312,denken::V,fikirləşmək,düşünmək
1313,denken::V,fikirləşmək,fikirləşmək
1314,glauben::V,inanmaq,inanmaq
1315,bemerken::V,qeyd etmək,qeyd etmək
1316,erkennen::V,tanımaq,tanımaq
1317,begreifen::V,anlamaq,anlamaq
1318,verstehen::V,duymaq,duymaq
1319,lernen::V,öyrənmək,öyrənmək
1320,wissen::V,bilmək,bilmək
1321,sich erinnern an::V,xatırlamaq,xatırlamaq
1322,vergessen::V,unutmaq,unutmaq
1323,messen::V,ölçmək,ölçmək
1324,zählen::V,saymaq,saymaq
1325,rechnen::V,hesablamaq,hesablamaq
1326,lesen::V,oxumaq,oxumaq
1327,malen::V,şəkil çəkmək,şəkil çəkmək
1328,zeichnen::V,cızmaq,cızmaq
1329,schreiben::V,yazmaq,yazmaq
1330,besitzen::V,yiyələnmək,yiyələnmək
1331,besitzen::V,yiyələnmək,malik olmaq
1332,besitzen::V,malik olmaq,yiyələnmək
1333,besitzen::V,malik olmaq,malik olmaq
1334,kaufen::V,satın almaq,satın almaq
1335,verkaufen::V,satmaq,satmaq
1336,bezahlen::V,ödəmək,ödəmək
1337,zahlen::V,ödəmək,ödəmək
1338,beherrschen::V,idarə etmək,idarə etmək
1339,ertragen::V,dözmək,dözmək
