,Concept_ID,lv,nl
818,Stütze::N,balsts,steun
819,Stütze::N,atspaids,stut
820,Stütze::N,atspaids,steun
821,Stange::N,потш,stang
822,Stange::N,maikste,stang
823,Stock::N,бедь,stok
824,Stock::N,boze,stok
825,Stock::N,spieķis,stok
826,Stab::N,зир,staf
827,Stab::N,zizlis,staf
828,Rohr::N,труба,pijp
829,Rohr::N,caurule,pijp
830,Haus::N,керка,huis
831,Haus::N,māja,huis
832,Heim::N,горт,tehuis
833,Heim::N,mājas,tehuis
834,Ofen::N,пач,kachel
835,Ofen::N,krāsns,kachel
836,Fußboden::N,джодж,vloer
837,Fußboden::N,grīda,vloer
838,Tisch::N,пызан,tafel
839,Tisch::N,galds,tafel
840,Stuhl::N,улӧс,stoel
841,Stuhl::N,krēsls,stoel
842,Wiege::N,зыбка,wieg
843,Wiege::N,šūpulis,wieg
844,Bett::N,вольпась,bed
845,Bett::N,gulta,bed
846,Regal::N,джадж,rek
847,Regal::N,plaukts,rek
848,Kiste::N,куд,kist
849,Kiste::N,ящик,kist
850,Kiste::N,kaste,kist
851,Kiste::N,šķirsts,kist
852,Fenster::N,ӧшинь,raam
853,Fenster::N,ӧшинь,venster
854,Fenster::N,logs,raam
855,Fenster::N,logs,venster
856,Tür::N,ӧдзӧс,deur
857,Tür::N,durvis,deur
858,Tor::N,дзиръя,poort
859,Tor::N,vārti,poort
860,Zaun::N,потшӧс,omheining
861,Zaun::N,žogs,omheining
862,Dach::N,вевт,dak
863,Dach::N,jumts,dak
864,Leiter::N,пос,ladder
865,Leiter::N,kāpnes,ladder
866,Leiter::N,redeles,ladder
867,Besen::N,рос,bezem
868,Besen::N,slota,bezem
869,Spaten::N,зыр,schop
870,Spaten::N,lāpsta,schop
871,Schaufel::N,тэльӧб,schep
872,Schaufel::N,liekšķere,schep
873,Gabel::N,вилки,vork
874,Gabel::N,dakšiņa,vork
875,Löffel::N,пань,lepel
876,Löffel::N,karote,lepel
877,Messer::N,пурт,mes
878,Messer::N,nazis,mes
879,Nagel::N,тув,spijker
880,Nagel::N,кӧрт тув,spijker
881,Nagel::N,nagla,spijker
882,Netz::N,тыв,net
883,Netz::N,tīkls,net
884,Haken::N,крук,haak
885,Haken::N,āķis,haak
886,Haken::N,kāsis,haak
887,Haken::N,krampis,haak
888,Griff::N,нуд,handvat
889,Griff::N,kāts,handvat
890,Griff::N,rokturis,handvat
891,Schloss::N,томан,slot
892,Schloss::N,aizslēgs,slot
893,Bild::N,серпас,beeld
894,Bild::N,glezna,beeld
895,Figur::N,пертас,figuur
896,Figur::N,вежньӧг,figuur
897,Figur::N,figūra,figuur
898,Puppe::N,акань,pop
899,Puppe::N,lelle,pop
900,Beutel::N,мешӧк,zak
901,Beutel::N,мешӧк,buidel
902,Beutel::N,kule,zak
903,Beutel::N,kule,buidel
904,Beutel::N,maisiņš,zak
905,Beutel::N,maisiņš,buidel
906,Bündel::N,кӧртӧд,pak
907,Bündel::N,кӧртӧд,bundel
908,Bündel::N,sainis,pak
909,Bündel::N,sainis,bundel
910,Tasche::N,сумка,tas
911,Tasche::N,soma,tas
912,Eimer::N,ведра,emmer
913,Eimer::N,spainis,emmer
914,Deckel::N,пӧдан,deksel
915,Deckel::N,тупкӧд,deksel
916,Deckel::N,vāks,deksel
917,Geschirr::N,дозмук,vaatwerk
918,Geschirr::N,тасьті-пань,vaatwerk
919,Geschirr::N,trauki,vaatwerk
920,Sack::N,мешӧк,zak
921,Sack::N,maiss,zak
922,Tasse::N,бекар,kop
923,Tasse::N,тасьті,kop
924,Tasse::N,tase,kop
925,Topf::N,гырнич,pan
926,Topf::N,pods,pan
927,Kessel::N,пӧрт,ketel
928,Kessel::N,katls,ketel
929,Essen::N,сёйӧм,eten
930,Essen::N,ēdiens,eten
931,Nahrung::N,сёян,voedsel
932,Nahrung::N,barība,voedsel
933,Speise::N,сёян,spijs
934,Speise::N,сёянтор,spijs
935,Speise::N,ēdiens,spijs
936,Fleisch::N,яй,vlees
937,Fleisch::N,gaļa,vlees
938,Getreide::N,нянь,graan
939,Getreide::N,labība,graan
940,Brei::N,рок,pap
941,Brei::N,рок,brij
942,Brei::N,putra,pap
943,Brei::N,putra,brij
944,Brei::N,biezenis,pap
945,Brei::N,biezenis,brij
946,Brot::N,нянь,brood
947,Brot::N,maize,brood
948,Scheibe::N,шӧрӧм,plak
949,Scheibe::N,шӧрӧм,snede
950,Scheibe::N,чӧлан,plak
951,Scheibe::N,чӧлан,snede
952,Scheibe::N,šķēle,plak
953,Scheibe::N,šķēle,snede
954,Scheibe::N,rieciens,plak
955,Scheibe::N,rieciens,snede
956,Fett::N,гос,vet
957,Fett::N,тшог,vet
958,Fett::N,tauki,vet
959,Butter::N,вый,boter
960,Butter::N,sviests,boter
961,Öl::N,вый,olie
962,Öl::N,eļļa,olie
963,Salz::N,сов,zout
964,Salz::N,sāls,zout
965,Suppe::N,шыд,soep
966,Suppe::N,zupa,soep
967,Honig::N,ма,honing
968,Honig::N,medus,honing
969,Milch::N,йӧв,melk
970,Milch::N,piens,melk
971,Tee::N,чай,thee
972,Tee::N,tēja,thee
973,Leder::N,ку,leer
974,Leder::N,ку,leder
975,Leder::N,āda,leer
976,Leder::N,āda,leder
977,Wolle::N,вурун,wol
978,Wolle::N,vilna,wol
979,Stoff::N,дӧра,stof
980,Stoff::N,drāna,stof
981,Stoff::N,audums,stof
982,Nadel::N,ем,naald
983,Nadel::N,adata,naald
984,Faden::N,сунис,draad
985,Faden::N,diegs,draad
986,Faden::N,pavediens,draad
987,Knopf::N,кизь,knoop
988,Knopf::N,poga,knoop
989,Knoten::N,гӧрӧд,knoop
990,Knoten::N,mezgls,knoop
991,Farbe::N,краска,verf
992,Farbe::N,вап,verf
993,Farbe::N,krāsa,verf
994,Kleidung::N,паськӧм,kledij
995,Kleidung::N,паськӧм,kleding
996,Kleidung::N,tērps,kledij
997,Kleidung::N,tērps,kleding
998,Kleidung::N,drēbes,kledij
999,Kleidung::N,drēbes,kleding
1000,Hemd::N,дӧрӧм,hemd
1001,Hemd::N,krekls,hemd
1002,Kragen::N,воротник,kraag
1003,Kragen::N,apkakle,kraag
1004,Ärmel::N,сос,mouw
1005,Ärmel::N,piedurkne,mouw
1006,Hose::N,гач,broek
1007,Hose::N,гач,pantalon
1008,Hose::N,bikses,broek
1009,Hose::N,bikses,pantalon
1010,Gürtel::N,вӧнь,riem
1011,Gürtel::N,вӧнь,gordel
1012,Gürtel::N,josta,riem
1013,Gürtel::N,josta,gordel
1014,Mütze::N,шапка,muts
1015,Mütze::N,cepure,muts
1016,Schuh::N,башмак,schoen
1017,Schuh::N,ботинки,schoen
1018,Schuh::N,kurpe,schoen
1019,Stiefel::N,сапӧг,laars
1020,Stiefel::N,zābaks,laars
1021,Ring::N,кытш,ring
1022,Ring::N,gredzens,ring
1023,Band::N,лента,lint
1024,Band::N,вундас,lint
1025,Band::N,lente,lint
1026,Kamm::N,сынан,kam
1027,Kamm::N,ķemme,kam
1028,Spiegel::N,рӧмпӧштан,spiegel
1029,Spiegel::N,spogulis,spiegel
1030,Riemen::N,тасма,riem
1031,Riemen::N,siksna,riem
1032,Schnur::N,гез,koord
1033,Schnur::N,aukla,koord
1034,Leine::N,юргез,lijn
1035,Leine::N,saite,lijn
1036,Decke::N,эшкын,deken
1037,Decke::N,шебрас,deken
1038,Decke::N,sega,deken
1039,Kissen::N,юрлӧс,kussen
1040,Kissen::N,spilvens,kussen
1041,Tuch::N,чышъян,doek
1042,Tuch::N,vadmala,doek
1043,Handtuch::N,ки чышкӧд,handdoek
1044,Handtuch::N,кизьчышъян,handdoek
1045,Handtuch::N,dvielis,handdoek
1046,Kraft::N,этш,kracht
1047,Kraft::N,эбӧс,kracht
1048,Kraft::N,spēks,kracht
1049,Stärke::N,ёнлун,sterkte
1050,Stärke::N,чорыдлун,sterkte
1051,Stärke::N,stiprums,sterkte
1052,Gesundheit::N,дзоньвидзалун,gezondheid
1053,Gesundheit::N,veselība,gezondheid
1054,Krankheit::N,висьӧм,ziekte
1055,Krankheit::N,slimība,ziekte
1056,Schmerz::N,висьӧм,pijn
1057,Schmerz::N,sāpes,pijn
1058,Wunde::N,дой,wond
1059,Wunde::N,brūce,wond
1060,Wunde::N,jēlums,wond
1061,Fieber::N,жар,koorts
1062,Fieber::N,drudzis,koorts
1063,Fieber::N,karstums,koorts
1064,Arznei::N,лекарство,medicament
1065,Arznei::N,лекарство,geneesmiddel
1066,Arznei::N,зелля,medicament
1067,Arznei::N,зелля,geneesmiddel
1068,Arznei::N,zāles,medicament
1069,Arznei::N,zāles,geneesmiddel
1070,Arznei::N,medikaments,medicament
1071,Arznei::N,medikaments,geneesmiddel
1072,Brücke::N,пос,brug
1073,Brücke::N,tilts,brug
1074,Brunnen::N,юкмӧс,put
1075,Brunnen::N,юкмӧс,bron
1076,Brunnen::N,aka,put
1077,Brunnen::N,aka,bron
1078,Weide::N,пӧскӧтина,wei
1079,Weide::N,пӧскӧтина,weide
1080,Weide::N,ganības,wei
1081,Weide::N,ganības,weide
1082,Pfad::N,туй,pad
1083,Pfad::N,кыснан,pad
1084,Pfad::N,taka,pad
1085,Weg::N,туй,weg
1086,Weg::N,ceļš,weg
1087,Straße::N,туй,baan
1088,Straße::N,туй,straat
1089,Straße::N,iela,baan
1090,Straße::N,iela,straat
1091,Dorf::N,сикт,dorp
1092,Dorf::N,ciems,dorp
1093,Stadt::N,кар,stad
1094,Stadt::N,pilsēta,stad
1095,Brief::N,письмӧ,brief
1096,Brief::N,vēstule,brief
1097,Buch::N,небӧг,boek
1098,Buch::N,grāmata,boek
1099,Buchstabe::N,шыпас,letter
1100,Buchstabe::N,burts,letter
1101,Zeitung::N,газет,krant
1102,Zeitung::N,газет,dagblad
1103,Zeitung::N,avīze,krant
1104,Zeitung::N,avīze,dagblad
1105,Zeitung::N,laikraksts,krant
1106,Zeitung::N,laikraksts,dagblad
1107,Leben::N,лов,leven
1108,Leben::N,олӧм,leven
1109,Leben::N,dzīve,leven
1110,Tod::N,кулӧм,dood
1111,Tod::N,nāve,dood
1112,Grab::N,гу,graf
1113,Grab::N,kaps,graf
1114,Kirche::N,вичко,kerk
1115,Kirche::N,baznīca,kerk
1116,Sünde::N,мыж,zonde
1117,Sünde::N,grēks,zonde
1118,Gott::N,ен,god
1119,Gott::N,dievs,god
1120,Arbeiter::N,уджалысь,arbeider
1121,Arbeiter::N,strādnieks,arbeider
1122,Chef::N,юралысь,chef
1123,Chef::N,веськӧдлысь,chef
1124,Chef::N,šefs,chef
1125,Chef::N,vadītajs,chef
1126,Chef::N,priekšnieks,chef
1127,Meister::N,вӧчысь,meester
1128,Meister::N,meistars,meester
1129,Arzt::N,врач,arts
1130,Arzt::N,врач,dokter
1131,Arzt::N,бурдӧдысь,arts
1132,Arzt::N,бурдӧдысь,dokter
1133,Arzt::N,ārsts,arts
1134,Arzt::N,ārsts,dokter
1135,Lehrer::N,велӧдысь,leraar
1136,Lehrer::N,велӧдысь,onderwijzer
1137,Lehrer::N,skolotājs,leraar
1138,Lehrer::N,skolotājs,onderwijzer
1139,Geld::N,сьӧм,geld
1140,Geld::N,nauda,geld
1141,Geschäft::N,удж,zaak
1142,Geschäft::N,bizness,zaak
1143,Geschäft::N,darījums,zaak
1144,Laden::N,вузасянін,winkel
1145,Laden::N,bode,winkel
1146,Laden::N,veikals,winkel
1147,Preis::N,дон,prijs
1148,Preis::N,cena,prijs
1149,Ware::N,тӧвар,waar
1150,Ware::N,prece,waar
1151,Nutzen::N,воӧм,nut
1152,Nutzen::N,воӧм,voordeel
1153,Nutzen::N,выгӧда,nut
1154,Nutzen::N,выгӧда,voordeel
1155,Nutzen::N,labums,nut
1156,Nutzen::N,labums,voordeel
1157,Reichtum::N,озырлун,rijkdom
1158,Reichtum::N,bagātība,rijkdom
1159,Welt::N,енкӧла,wereld
1160,Welt::N,pasaule,wereld
1161,Land::N,му,land
1162,Land::N,zeme,land
1163,Staat::N,канму,staat
1164,Staat::N,государство,staat
1165,Staat::N,valsts,staat
1166,König::N,кан,koning
1167,König::N,ķēniņš,koning
1168,König::N,karalis,koning
1169,Macht::N,каналӧм,macht
1170,Macht::N,vara,macht
1171,Grenze::N,су,grens
1172,Grenze::N,суйӧр,grens
1173,Grenze::N,robeža,grens
1174,Krieg::N,ожман,oorlog
1175,Krieg::N,karš,oorlog
1176,Feind::N,враг,vijand
1177,Feind::N,вӧрӧг,vijand
1178,Feind::N,ienaidnieks,vijand
1179,Gewalt::N,мырдöналöм,geweld
1180,Gewalt::N,vara,geweld
1181,Gewalt::N,vardarbība,geweld
1182,Kampf::N,вермасьӧм,strijd
1183,Kampf::N,вермасьӧм,gevecht
1184,Kampf::N,cīņa,strijd
1185,Kampf::N,cīņa,gevecht
1186,Bogen[Waffe]::N,ньӧввуж,boog
1187,Bogen[Waffe]::N,loks,boog
1188,Pfeil::N,ньӧв,pijl
1189,Pfeil::N,bulta,pijl
1190,Gewehr::N,пишшаль,geweer
1191,Gewehr::N,šautene,geweer
1192,Fehler::N,сорсьӧм,fout
1193,Fehler::N,дзугсьӧм,fout
1194,Fehler::N,kļūda,fout
1195,Lüge::N,пӧръясьӧм,leugen
1196,Lüge::N,ылӧдлӧм,leugen
1197,Lüge::N,meli,leugen
1198,Schaden::N,лёк,schade
1199,Schaden::N,изъян,schade
1200,Schaden::N,пакӧсьт,schade
1201,Schaden::N,bojājums,schade
1202,Schaden::N,kaitējums,schade
1203,Unglück::N,шог,tegenspoed
1204,Unglück::N,kļūme,tegenspoed
1205,Unglück::N,klizma,tegenspoed
1206,Unglück::N,nelaime,tegenspoed
1207,Schuld::N,мыж,schuld
1208,Schuld::N,vaina,schuld
1209,Alter::N,арлыд,leeftijd
1210,Alter::N,vecums,leeftijd
1211,Schluss::N,пом,slot
1212,Schluss::N,beigas,slot
1213,Zeit::N,кад,tijd
1214,Zeit::N,laiks,tijd
1215,Tag::N,лун,dag
1216,Tag::N,diena,dag
1217,Morgen::N,асыв,morgen
1218,Morgen::N,асыв,ochtend
1219,Morgen::N,rīts,morgen
1220,Morgen::N,rīts,ochtend
1221,Mittag::N,лун шӧр,middag
1222,Mittag::N,pusdiena,middag
1223,Abend::N,рыт,avond
1224,Abend::N,vakars,avond
1225,Nacht::N,вой,nacht
1226,Nacht::N,nakts,nacht
1227,Woche::N,вежон,week
1228,Woche::N,nedēļa,week
1229,Monat::N,тӧлысь,maand
1230,Monat::N,mēnesis,maand
1231,Jahr::N,во,jaar
1232,Jahr::N,gads,jaar
1233,Frühling::N,тулыс,lente
1234,Frühling::N,тулыс,voorjaar
1235,Frühling::N,pavasaris,lente
1236,Frühling::N,pavasaris,voorjaar
1237,Sommer::N,гожӧм,zomer
1238,Sommer::N,vasara,zomer
1239,Herbst::N,ар,herfst
1240,Herbst::N,rudens,herfst
1241,Winter::N,тӧв,winter
1242,Winter::N,ziema,winter
1243,Januar::N,тӧв шӧр,januari
1244,Januar::N,janvāris,januari
1245,Februar::N,урасьӧм,februari
1246,Februar::N,februāris,februari
1247,März::N,рака,maart
1248,März::N,marts,maart
1249,April::N,кос му,april
1250,April::N,aprīlis,april
1251,Mai::N,ода-кора,mei
1252,Mai::N,maijs,mei
1253,Juni::N,лӧддза-номъя,juni
1254,Juni::N,jūnijs,juni
1255,Juli::N,сора,juli
1256,Juli::N,jūlijs,juli
1257,August::N,моз,augustus
1258,August::N,augusts,augustus
1259,September::N,кӧч,september
1260,September::N,septembris,september
1261,Oktober::N,йирым,oktober
1262,Oktober::N,oktobris,oktober
1263,November::N,вӧльгым,november
1264,November::N,novembris,november
1265,Dezember::N,ӧшым,december
1266,Dezember::N,decembris,december
1267,Montag::N,выльлун,maandag
1268,Montag::N,pirmdiena,maandag
1269,Dienstag::N,воторник,dinsdag
1270,Dienstag::N,otrdiena,dinsdag
1271,Mittwoch::N,середа,woensdag
1272,Mittwoch::N,trešdiena,woensdag
1273,Donnerstag::N,четверг,donderdag
1274,Donnerstag::N,ceturtdiena,donderdag
1275,Freitag::N,пекнича,vrijdag
1276,Freitag::N,piektdiena,vrijdag
1277,Samstag::N,субӧта,zaterdag
1278,Samstag::N,sestdiena,zaterdag
1279,Sonntag::N,вӧскресенньӧ,zondag
1280,Sonntag::N,svētdiena,zondag
1281,groß::A,ыджыд,groot
1282,groß::A,dižs,groot
1283,groß::A,liels,groot
1284,klein::A,ичӧт,klein
1285,klein::A,mazs,klein
1286,lang::A,кузь,lang
1287,lang::A,garš,lang
1288,kurz::A,дженьыд,kort
1289,kurz::A,īss,kort
1290,breit::A,ота,breed
1291,breit::A,паськыд,breed
1292,breit::A,plats,breed
1293,schmal::A,оттӧм,smal
1294,schmal::A,tievs,smal
1295,dicht::A,сук,dicht
1296,dicht::A,blīvs,dicht
1297,dick[Gegenstand]::A,кыз,dik
1298,dick[Gegenstand]::A,biezs,dik
1299,dünn::A,вӧсни,dun
1300,dünn::A,вӧсньыд,dun
1301,dünn::A,plāns,dun
1302,fein::A,посни,fijn
1303,fein::A,smalks,fijn
1304,fest::A,зумыд,vast
1305,fest::A,tvirts,vast
1306,fest::A,noturīgs,vast
1307,flach::A,плавкӧс,plat
1308,flach::A,тшӧтшкӧс,plat
1309,flach::A,lēzens,plat
1310,flach::A,līdzens,plat
1311,glatt::A,вольк,glad
1312,glatt::A,мольыд,glad
1313,glatt::A,gluds,glad
1314,glatt::A,slidens,glad
1315,hart::A,зумыд,hard
1316,hart::A,ciets,hard
1317,weich::A,небыд,week
1318,weich::A,mīksts,week
1319,rund::A,гӧгрӧс,rond
1320,rund::A,apaļš,rond
1321,spitz::A,ёсь йыла,spits
1322,spitz::A,ёсь йыла,puntig
1323,spitz::A,smails,spits
1324,spitz::A,smails,puntig
1325,scharf::A,ёсь,scherp
1326,scharf::A,ass,scherp
1327,stumpf::A,ныж,stomp
1328,stumpf::A,truls,stomp
1329,stumpf::A,strups,stomp
1330,schwer::A,сьӧкыд,zwaar
1331,schwer::A,smags,zwaar
1332,schön::A,мича,mooi
1333,schön::A,мича,fraai
1334,schön::A,лӧсьыд,mooi
1335,schön::A,лӧсьыд,fraai
1336,schön::A,daiļš,mooi
1337,schön::A,daiļš,fraai
1338,schön::A,skaists,mooi
1339,schön::A,skaists,fraai
1340,heiß::A,пӧсь,heet
1341,heiß::A,karsts,heet
1342,warm::A,шоныд,warm
1343,warm::A,silts,warm
1344,kalt::A,кӧдзыд,koud
1345,kalt::A,salts,koud
1346,kalt::A,auksts,koud
1347,kühl::A,юзыд,koel
1348,kühl::A,ыркыд,koel
1349,kühl::A,vēss,koel
1350,kühl::A,dzestrs,koel
1351,frisch::A,выль,fris
1352,frisch::A,svaigs,fris
1353,feucht::A,уль,vochtig
1354,feucht::A,mitrs,vochtig
1355,feucht::A,drēgns,vochtig
1356,nass::A,ва,nat
1357,nass::A,slapjš,nat
1358,trocken::A,кос,droog
1359,trocken::A,sauss,droog
1360,voll::A,кыз,vol
1361,voll::A,pilns,vol
1362,leer::A,куш,leeg
1363,leer::A,тыртӧм,leeg
1364,leer::A,tukšs,leeg
1365,offen::A,восьса,open
1366,offen::A,vaļējs,open
1367,offen::A,atvērts,open
1368,geschlossen::A,пӧдса,gesloten
1369,geschlossen::A,slēgts,gesloten
1370,sauber::A,сӧстӧм,net
1371,sauber::A,сӧстӧм,schoon
1372,sauber::A,tīrs,net
1373,sauber::A,tīrs,schoon
1374,sauber::A,spodrs,net
1375,sauber::A,spodrs,schoon
1376,schmutzig::A,няйт,vuil
1377,schmutzig::A,netīrs,vuil
1378,schmutzig::A,dubļains,vuil
1379,roh::A,уль,rauw
1380,roh::A,jēls,rauw
1381,reif::A,кисьмӧм,rijp
1382,reif::A,gatavs,rijp
1383,reif::A,nobriedis,rijp
1384,lecker::A,чӧскыд,lekker
1385,lecker::A,gards,lekker
1386,lecker::A,garšīgs,lekker
1387,süß::A,юмов,zoet
1388,süß::A,чӧскыд,zoet
1389,süß::A,salds,zoet
1390,bitter::A,курыд,bitter
1391,bitter::A,sūrs,bitter
1392,bitter::A,rūgts,bitter
1393,sauer::A,шома,zuur
1394,sauer::A,skābs,zuur
1395,hell::A,югыд,licht
1396,hell::A,югыд,helder
1397,hell::A,gaišs,licht
1398,hell::A,gaišs,helder
1399,dunkel::A,пемыд,donker
1400,dunkel::A,tumšs,donker
1401,schwarz::A,сьӧд,zwart
1402,schwarz::A,melns,zwart
1403,weiß::A,еджыд,wit
1404,weiß::A,balts,wit
1405,rot::A,гӧрд,rood
1406,rot::A,sarkans,rood
1407,gelb::A,виж,geel
1408,gelb::A,dzeltens,geel
1409,blau::A,лӧз,blauw
1410,blau::A,zils,blauw
1411,grün::A,веж,groen
1412,grün::A,турунвиж,groen
1413,grün::A,zaļš,groen
1414,grau::A,руд,grijs
1415,grau::A,pelēks,grijs
1416,bunt::A,сера,bont
1417,bunt::A,raibs,bont
1418,bunt::A,krāsains,bont
1419,billig::A,донтӧг,goedkoop
1420,billig::A,lēts,goedkoop
1421,teuer::A,дона,duur
1422,teuer::A,dārgs,duur
1423,wertvoll::A,дона,kostbaar
1424,wertvoll::A,дона,waardevol
1425,wertvoll::A,vērtīgs,kostbaar
1426,wertvoll::A,vērtīgs,waardevol
1427,blind::A,синтӧм,blind
1428,blind::A,akls,blind
1429,taub::A,пельтӧм,doof
1430,taub::A,kurls,doof
1431,kräftig::A,вынйӧра,krachtig
1432,kräftig::A,spēcīgs,krachtig
1433,stark::A,ён,sterk
1434,stark::A,вына,sterk
1435,stark::A,stiprs,sterk
1436,schwach::A,жеб,zwak
1437,schwach::A,vājš,zwak
1438,fett::A,госа,vet
1439,fett::A,brangs,vet
1440,schlank::A,веськыд,slank
1441,schlank::A,slaids,slank
1442,hübsch::A,мича,leuk
1443,hübsch::A,лӧсьыд,leuk
1444,hübsch::A,glīts,leuk
1445,böse::A,лёк,kwaad
1446,böse::A,ļauns,kwaad
1447,böse::A,negants,kwaad
1448,dumm::A,йӧй,dom
1449,dumm::A,вежӧртӧм,dom
1450,dumm::A,stulbs,dom
1451,dumm::A,muļķīgs,dom
1452,faul::A,дыш,lui
1453,faul::A,slinks,lui
1454,fleißig::A,зільысь,vlijtig
1455,fleißig::A,čakls,vlijtig
1456,fleißig::A,cītīgs,vlijtig
1457,geizig::A,топыд,gierig
1458,geizig::A,skops,gierig
1459,geizig::A,sīksts,gierig
1460,klug::A,юра,slim
1461,klug::A,юра,schrander
1462,klug::A,юра,verstandig
1463,klug::A,вежӧра,slim
1464,klug::A,вежӧра,schrander
1465,klug::A,вежӧра,verstandig
1466,klug::A,gudrs,slim
1467,klug::A,gudrs,schrander
1468,klug::A,gudrs,verstandig
1469,geschickt::A,кипода,handig
1470,geschickt::A,кипода,vaardig
1471,geschickt::A,кужысь,handig
1472,geschickt::A,кужысь,vaardig
1473,geschickt::A,manīgs,handig
1474,geschickt::A,manīgs,vaardig
1475,lieb::A,муса,lief
1476,lieb::A,мича,lief
1477,lieb::A,лӧсьыд,lief
1478,lieb::A,mīļš,lief
1479,lustig::A,кыпыд,vrolijk
1480,lustig::A,jautrs,vrolijk
1481,sanft::A,мелі,zacht
1482,sanft::A,liegs,zacht
1483,hungrig::A,тшыг,hongerig
1484,hungrig::A,izsalcis,hongerig
1485,krank::A,висьысь,ziek
1486,krank::A,slims,ziek
1487,nackt::A,пасьтӧм,naakt
1488,nackt::A,pliks,naakt
1489,traurig::A,гажтӧм,treurig
1490,traurig::A,гажтӧм,bedroefd
1491,traurig::A,bēdīgs,treurig
1492,traurig::A,bēdīgs,bedroefd
1493,traurig::A,skumīgs,treurig
1494,traurig::A,skumīgs,bedroefd
1495,lebendig::A,ловъя,levend
1496,lebendig::A,dzīvs,levend
1497,gut::A,бур,goed
1498,gut::A,labs,goed
1499,schlecht::A,лёк,slecht
1500,schlecht::A,омӧль,slecht
1501,schlecht::A,slikts,slecht
1502,richtig::A,инӧд,juist
1503,richtig::A,riktīgs,juist
1504,schlimm::A,омӧль,erg
1505,schlimm::A,омӧль,kwaad
1506,schlimm::A,туйтӧм,erg
1507,schlimm::A,туйтӧм,kwaad
1508,schlimm::A,nelāgs,erg
1509,schlimm::A,nelāgs,kwaad
1510,schlimm::A,nejauks,erg
1511,schlimm::A,nejauks,kwaad
1512,wahr::A,абу ылӧг,waar
1513,wahr::A,īsts,waar
1514,wahr::A,patiess,waar
1515,alt::A,важ,oud
1516,alt::A,sens,oud
1517,alt::A,vęcs,oud
1518,neu::A,выль,nieuw
1519,neu::A,jauns,nieuw
1520,ehemalig::A,вӧвлӧм,voormalig
1521,ehemalig::A,bijušais,voormalig
1522,alt[Lebewesen]::A,пӧрысь,oud
1523,alt[Lebewesen]::A,vecs,oud
1524,jung::A,том,jong
1525,jung::A,jauns,jong
1526,arm::A,гӧль,arm
1527,arm::A,nabags,arm
1528,reich::A,озыр,rijk
1529,reich::A,bagāts,rijk
1530,bekannt::A,тӧдса,bekend
1531,bekannt::A,zināms,bekend
1532,bekannt::A,pazīstams,bekend
1533,berühmt::A,нималан,beroemd
1534,berühmt::A,кывсян,beroemd
1535,berühmt::A,slavens,beroemd
1536,fremd::A,йӧз,vreemd
1537,fremd::A,svešs,vreemd
1538,verschieden::A,абу ӧткодь,verscheiden
1539,verschieden::A,абу ӧткодь,verschillend
1540,verschieden::A,разнӧй,verscheiden
1541,verschieden::A,разнӧй,verschillend
1542,verschieden::A,dažāds,verscheiden
1543,verschieden::A,dažāds,verschillend
1544,nah::A,матыс,nabij
1545,nah::A,матыс,nabijgelegen
1546,nah::A,tuvs,nabij
1547,nah::A,tuvs,nabijgelegen
1548,fern::A,ылі,ver
1549,fern::A,tāls,ver
1550,linker::A,шуйга,linker
1551,linker::A,kreisais,linker
1552,rechter::A,веськыд,rechter
1553,rechter::A,labais,rechter
1554,anderer::A,мукӧд,andere
1555,anderer::A,otrs,andere
1556,erster::A,медводдза,eerste
1557,erster::A,pirmais,eerste
1558,zweiter::A,мӧд,tweede
1559,zweiter::A,otrais,tweede
1560,dritter::A,коймӧд,derde
1561,dritter::A,trešais,derde
1562,letzter::A,бӧръя,laatste
1563,letzter::A,beidzamais,laatste
1564,allein::ADV,ӧтка,alleen
1565,allein::ADV,viens pats,alleen
1566,auf einmal::ADV,ӧтпырйӧ,ineens
1567,auf einmal::ADV,ӧтпырйӧ,tegelijk
1568,auf einmal::ADV,reizē,ineens
1569,auf einmal::ADV,reizē,tegelijk
1570,zusammen::ADV,тшӧтш,samen
1571,zusammen::ADV,тшӧтш,bijeen
1572,zusammen::ADV,kopā,samen
1573,zusammen::ADV,kopā,bijeen
1574,zusammen::ADV,vienviet,samen
1575,zusammen::ADV,vienviet,bijeen
1576,lange::ADV,дыр,lang
1577,lange::ADV,ilgi,lang
1578,plötzlich::ADV,друг,eensklaps
1579,plötzlich::ADV,друг,plotsklaps
1580,plötzlich::ADV,pēkšņi,eensklaps
1581,plötzlich::ADV,pēkšņi,plotsklaps
1582,sofort::ADV,дзик пыр,terstond
1583,sofort::ADV,дзик пыр,aanstonds
1584,sofort::ADV,дзик пыр,onmiddelijk
1585,sofort::ADV,tūlīt,terstond
1586,sofort::ADV,tūlīt,aanstonds
1587,sofort::ADV,tūlīt,onmiddelijk
1588,später::ADV,сэсся,later
1589,später::ADV,vēlāk,later
1590,jetzt::ADV,ӧні,nu
1591,jetzt::ADV,ӧні,nou
1592,jetzt::ADV,ӧні,thans
1593,jetzt::ADV,tagad,nu
1594,jetzt::ADV,tagad,nou
1595,jetzt::ADV,tagad,thans
1596,heute::ADV,талун,heden
1597,heute::ADV,талун,vandaag
1598,heute::ADV,šodien,heden
1599,heute::ADV,šodien,vandaag
1600,morgen::ADV,аски,morgen
1601,morgen::ADV,rīt,morgen
