,Concept_ID,pt,kn
579,Donnerstag::N,quinta-feira,ಗುರುವಾರ
580,Freitag::N,sexta-feira,ಶುಕ್ರವಾರ
581,Samstag::N,sábado,ಶನಿವಾರ
582,Sonntag::N,domingo,ಭಾನುವಾರ
583,groß::A,grande,ದೊಡ್ಡ
584,klein::A,pequeno,ಪುಟ್ಟ
585,lang::A,comprido,ದೀರ್ಘ
586,kurz::A,curto,ಚಕ್ಕ
587,breit::A,largo,ಅಗಲವಾದ
588,schmal::A,estreito,ಇಕ್ಕಟ್ಟಾದ
589,dicht::A,denso,ದಟ್ಟ
590,dick[Gegenstand]::A,grosso,ದಟ್ಟ
591,dünn::A,delgado,ತೆಳು
592,fein::A,fino,ಕೋಮಲ
593,fein::A,subtil,ಕೋಮಲ
594,fest::A,firme,ಘನ
595,fest::A,sólido,ಘನ
596,flach::A,plano,ಚಪ್ಪಟೆ
597,glatt::A,liso,ನಯ
598,hart::A,duro,ಗಟ್ಟಿ
599,weich::A,mole,ಮೃದುವಾದ
600,rund::A,redondo,ವರ್ತುಳ
601,spitz::A,agudo,ಮೊನಚಾದ
602,scharf::A,afiado,ತೀಕ್ಷ್ಣ
603,stumpf::A,rombo,ಮೊಂಡು
604,schwer::A,pesado,ಭಾರಿ
605,schön::A,belo,ಸುಂದರ
606,schön::A,bonito,ಸುಂದರ
607,heiß::A,quente,ಬಿಸಿ
608,warm::A,quente,ಬಿಸಿ
609,kalt::A,frio,ತಣ್ಣನೆಯ
610,kühl::A,fresco,ತಂಪಾದ
611,frisch::A,fresco,ನಿರ್ಮಲ
612,feucht::A,húmido,ಒದ್ದೆಯಾದ
613,nass::A,molhado,ಒದ್ದೆಯಾದ
614,trocken::A,seco,ಶುಷ್ಕ
615,voll::A,cheio,ತುಂಬಿದ
616,leer::A,vazio,ಖಾಲಿ
617,offen::A,aberto,ಮುಚ್ಚಲ್ಲದ
618,geschlossen::A,fechado,ಮುಚ್ಚಿದ
619,sauber::A,limpo,ಶುದ್ಧ
620,schmutzig::A,sujo,ಅಶುದ್ಧ
621,roh::A,cru,ಹಸಿ
622,reif::A,maduro,ಹಣ್ಣಾದ
623,lecker::A,delicioso,ಗುಚಿಕರ
624,süß::A,doce,ಸಿಹಿ
625,bitter::A,amargo,ಕಹಿ
626,sauer::A,azedo,ಹುಳಿಯಾದ
627,hell::A,claro,ಹೊಳೆಯುವ
628,dunkel::A,escuro,ಮಬ್ಬಾದ
629,dunkel::A,sombrio,ಮಬ್ಬಾದ
630,schwarz::A,preto,ಕಪ್ಪು
631,weiß::A,branco,ಬಿಳಿಯ
632,rot::A,vermelho,ಕೆಂಪು
633,gelb::A,amarelo,ಹಳದಯ
634,blau::A,azul,ನೀಲ
635,grün::A,verde,ಕಾಯಾದ
636,grau::A,cinzento,ಬೂದುಬಣ್ಣದ
637,bunt::A,colorido,ವರ್ಣರಂಜಿತ
638,billig::A,barato,ಅಗ್ಗ
639,teuer::A,caro,ದುಬಾರಿಯಾದ
640,wertvoll::A,valioso,ಅಮೂಲ್ಯ
641,wertvoll::A,precioso,ಅಮೂಲ್ಯ
642,blind::A,cego,ಅಂಧ
643,taub::A,surdo,ಕಿವುಡಾದ
644,kräftig::A,forte,ಪ್ರಬಲ
645,kräftig::A,poderoso,ಪ್ರಬಲ
646,stark::A,forte,ಶಕ್ತಿವಂತ
647,stark::A,robusto,ಶಕ್ತಿವಂತ
648,schwach::A,débil,ದುರ್ಬಲ
649,fett::A,gordo,ಕೊಬ್ಬಿದ
650,schlank::A,esbelto,ತೆಳ್ಳಗಿನ
651,hübsch::A,giro,ಅಂದವಾದ
652,hübsch::A,bonito,ಅಂದವಾದ
653,böse::A,mau,ಕೆಟ್ಟ
654,dumm::A,parvo,ಮಂದ
655,dumm::A,estúpido,ಮಂದ
656,faul::A,preguiçoso,ಆಲಸ
657,fleißig::A,aplicado,ಕಡಗುವ
658,fleißig::A,diligente,ಕಡಗುವ
659,geizig::A,avarento,ಜುಗ್ಗ
660,klug::A,prudente,ಚತುರ
661,klug::A,inteligente,ಚತುರ
662,geschickt::A,hábil,ದಕ್ಷ
663,lieb::A,caro,ಪ್ರಿಯ
664,lieb::A,querido,ಪ್ರಿಯ
665,lustig::A,alegre,ಖುಷಿಯಾದ
666,sanft::A,suave,ಸೌಮ್ಯ
667,sanft::A,brando,ಸೌಮ್ಯ
668,hungrig::A,faminto,ಹಸಿದ
669,krank::A,doente,ಅಸ್ವಸ್ಥ
670,krank::A,enfermo,ಅಸ್ವಸ್ಥ
671,nackt::A,nu,ನಗ್ನ
672,nackt::A,despido,ನಗ್ನ
673,traurig::A,triste,ದುಃಖಿತ
674,lebendig::A,vivo,ಜೀವಂತ
675,gut::A,bom,ಒಳ್ಳೆಯ
676,schlecht::A,mau,ದುಷ್ಟ
677,schlecht::A,ruim,ದುಷ್ಟ
678,richtig::A,justo,ಸರಿ
679,richtig::A,correcto,ಸರಿ
680,schlimm::A,mau,ಅಸಹ್ಯ
681,schlimm::A,grave,ಅಸಹ್ಯ
682,wahr::A,verdadeiro,ನಿಜ
683,alt::A,velho,ಮುದಿ
684,alt::A,antigo,ಮುದಿ
685,neu::A,novo,ಹೊಸ
686,ehemalig::A,antigo,ಮಾಜೀ
687,alt[Lebewesen]::A,velho,ವೃದ್ಧ
688,jung::A,jovem,ಎಳ
689,arm::A,pobre,ಬಡ
690,reich::A,rico,ಶ್ರೀಮಂತ
691,bekannt::A,conhecido,ಅಪ್ತ
692,berühmt::A,famoso,ಪ್ರಸಿದ್ಧ
693,berühmt::A,célebre,ಪ್ರಸಿದ್ಧ
694,fremd::A,alheio,ಪರಕೀಯ
695,fremd::A,estranho,ಪರಕೀಯ
696,verschieden::A,diverso,ಬೇರೆ
697,verschieden::A,diferente,ಬೇರೆ
698,nah::A,próximo,ಹತ್ತಿರವಾದ
699,fern::A,remoto,ದೂರದ
700,fern::A,distante,ದೂರದ
701,linker::A,esquerdo,ಎಡ
702,rechter::A,direito,ಬಲ
703,anderer::A,outro,ಇತರ
704,erster::A,primeiro,ಪ್ರಥಮ
705,zweiter::A,segundo,ದ್ವಿತೀಯ
706,dritter::A,terceiro,ಮೂರನೆಯಜಗತ್ತು
707,letzter::A,final,ಅಂತ್ಯ
708,letzter::A,último,ಅಂತ್ಯ
709,allein::ADV,só,ಒಬ್ಬನೇ
710,auf einmal::ADV,de vez,ಒಡನೆ
711,zusammen::ADV,juntos,ಒಟ್ಟಿಗೆ
712,lange::ADV,muito tempo,ದೀರ್ಘ
713,plötzlich::ADV,de repente,ಅನಾಮತ್ತು
714,sofort::ADV,imediatamente,ಜಾಗ್ರತೆ
715,später::ADV,mais tarde,ತರುವಾಯ
716,jetzt::ADV,agora,ಈಗ
717,heute::ADV,hoje,ಇಂದು
718,morgen::ADV,amanhã,ನಾಳೆ
719,bald::ADV,logo,ಬೇಗ
720,bald::ADV,breve,ಬೇಗ
721,dann::ADV,então,ಆಗ
722,dann::ADV,depois,ಆಗ
723,gestern::ADV,ontem,ನಿನ್ನೆ
724,einst::ADV,antigamente,ಪೂರ್ವದಲ್ಲಿ
725,damals::ADV,então,ಆಗ
726,danach::ADV,logo,ಆಮೇಲೆ
727,danach::ADV,depois,ಆಮೇಲೆ
728,vorher::ADV,antes,ಮುಂಚೆ
729,zuerst::ADV,primeiro,ಮೊದಲಿಗೆ
730,einmal::ADV,uma vez,ಒಮ್ಮೆ
731,manchmal::ADV,às vezes,ಆಗಾಗ
732,oft::ADV,muitas vezes,ಅನೇಕಸಲ
733,immer::ADV,sempre,ಯಾವಾಗಲೂ
734,niemals::ADV,nunca,ಯಾವಾಗಲೂ ಇಲ್ಲ
735,hier::ADV,cá,ಇಲ್ಲಿ
736,hier::ADV,aqui,ಇಲ್ಲಿ
737,hierhin::ADV,para cá,ಇತ್ತ
738,von hier::ADV,daqui,ಇಲ್ಲಿಂದ
739,dort::ADV,lá,ಅಲ್ಲಿ
740,dort::ADV,ali,ಅಲ್ಲಿ
741,dorthin::ADV,lá,ಅಲ್ಲಿಗೆ
742,dorthin::ADV,para lá,ಅಲ್ಲಿಗೆ
743,geradeaus::ADV,em frente,ಸೀದಾ
744,vorwärts::ADV,avante,ಮುನ್ನೆಡೆವ
745,rückwärts::ADV,para trás,ಹಿಂದುಗಡೆಗೆ
746,zurück::ADV,atrás,ಹಿಂದಕ್ಕೆ
747,unten::ADV,debaixo,ಕೆಳಗೆ
748,unten::ADV,em baixo,ಕೆಳಗೆ
749,hinab::ADV,para baixo,ಕೆಳಕ್ಕೆ
750,oben::ADV,em cima,ಮೇಲೆ
751,hinauf::ADV,para cima,ಮೇಲಕ್ಕೆ
752,überall::ADV,em toda parte,ಎಲ್ಲಸ್ಥಳಗಳು
753,nicht::ADV,não,ಇಲ್ಲ
754,nicht::ADV,não,ಅಲ್ಲ
755,ein wenig::ADV,um pouco,ತುಸು
756,ein wenig::ADV,um bocado,ತುಸು
757,kaum::ADV,apenas,ಕಠಿನವಾಗಿ
758,sehr::ADV,muito,ಬಹು
759,so::ADV,tão,ಅಷ್ಟು
760,so::ADV,assim,ಅಷ್ಟು
761,noch::ADV,ainda,ಇನ್ನು
762,nur::ADV,só,ಕೇವಲ
763,nur::ADV,apenas,ಕೇವಲ
764,nur::ADV,somente,ಕೇವಲ
765,schon::ADV,já,ಆಗಲೇ
766,wieder::ADV,outra vez,ಪುನಃ
767,vergebens::ADV,em vão,ನಿಷ್ಫಲವಾಗಿ
768,vor::PRP,diante de,ಮುಂದೆ
769,hinter::PRP,atrás de,ಹಿಂದ
770,unter::PRP,sob,ಕೆಳ
771,unter::PRP,debaixo de,ಕೆಳ
772,durch::PRP,por,ನೇರವಾಗಿ
773,durch::PRP,através de,ನೇರವಾಗಿ
774,neben::PRP,junto de,ಅಧರ ಬಲಿಕ
775,neben::PRP,ao lado de,ಅಧರ ಬಲಿಕ
776,zwischen::PRP,entre,ನಡುವೆ
777,wegen::PRP,por,ಅಧಕ್ಕಗಿ
778,wegen::PRP,por causa de,ಅಧಕ್ಕಗಿ
779,dies::PRN,isto,ಈ
780,das::PRN,isso,ಅದು
781,das::PRN,aquilo,ಅದು
782,alles::PRN,todo,ಎಲ್ಲ
783,ich::PRN,eu,ನಾನು
784,du::PRN,tu,ನೀನು
785,er::PRN,ele,ಅವನು
786,er::PRN,ele,ಇವನು
787,wir::PRN,nós,ನಾವು
788,ihr::PRN,vós,ನೀವು
789,ihr::PRN,vocês,ನೀವು
790,sie::PRN,eles,ಅವರು
791,was::FPRN,quê,ಏನು
792,wer::FPRN,quem,ಯಾರಿಗೆ
793,wo::FADV,onde,ಎಲ್ಲಿ
794,wohin::FADV,aonde,ಎಲ್ಲಿಗೆ
795,wohin::FADV,para onde,ಎಲ್ಲಿಗೆ
796,wie::FADV,como,ಹೇಗೆ
797,warum::FADV,porquê,ಏಕೆ
798,warum::FADV,por que,ಏಕೆ
799,wieviel::FNUM,quanto,ಎಷ್ಟು
800,eins::NUM,um,ಒಂದು
801,zwei::NUM,dois,ಎರಡು
802,drei::NUM,três,ಮೂರು
803,vier::NUM,quatro,ನಾಲ್ಕು
804,fünf::NUM,cinco,ಅಯ್ದು
805,sechs::NUM,seis,ಆರು
806,sieben::NUM,sete,ಏಳು
807,acht::NUM,oito,ಎಂಟು
808,neun::NUM,nove,ಒಂಭಬತ್ತು
809,zehn::NUM,dez,ಹತ್ತು
810,elf::NUM,onze,ಹನ್ನೊಂದು
811,zwölf::NUM,doze,ಹನ್ನೆರಡು
812,zwanzig::NUM,vinte,ಇಪ್ಪತ್ತು
813,dreißig::NUM,trinta,ಮೂವತ್ತು
814,vierzig::NUM,quarenta,ನಲವತ್ತು
815,fünfzig::NUM,cinquenta,ಐವತ್ತು
816,sechzig::NUM,sessenta,ಅರುವತ್ತು
817,siebzig::NUM,setenta,ಎಪ್ಪತ್ತು
818,achtzig::NUM,oitenta,ಎಂಬತ್ತು
819,neunzig::NUM,noventa,ತೊಂಬತ್ತು
820,hundert::NUM,cem,ನೂರು
821,hundert::NUM,cento,ನೂರು
822,tausend::NUM,mil,ಸಾವಿರ
823,und::CNJ,e,ಮತ್ತು
824,oder::CNJ,ou,ಅಥವಾ
825,stehen::V,estar em pé,ನಿಲ್ಲು
826,sitzen::V,estar sentado,ಕುಳ್ಳಿರು
827,liegen::V,jazer,ಮಲಗಿಕೊ
828,liegen::V,estar deitado,ಮಲಗಿಕೊ
829,hängen::V,pender,ಇಳಿಯಬಿಡು
830,hängen::V,estar pendurado,ಇಳಿಯಬಿಡು
831,werden::V,tornar-se,ಆಗು
832,passieren::V,acontecer,ಆಗು
833,beginnen::V,começar,ಆರಂಭಿಸು
834,enden::V,acabar,ಕೊನೆಗಾಣು
835,enden::V,terminar,ಕೊನೆಗಾಣು
836,wechseln::V,variar,ಮಾರ್ಪಡಿಸು
837,wechseln::V,alternar,ಮಾರ್ಪಡಿಸು
838,aufgehen[Sonne]::V,nascer,ಮೂಡು
839,untergehen[Sonne]::V,pôr-se,ಮುಳುಗು
840,scheinen[Sonne]::V,brilhar,ಹೊಳೆ
841,donnern::V,trovejar,ಗುಡುಗಾಗು
842,wehen::V,soprar,ತೀಡು
843,strömen::V,correr,ಹರಿ
844,fließen::V,fluir,ಹರಿ
845,sich drehen::V,girar,ಸುತ್ತು
846,schwanken::V,oscilar,ಓಲಾಡು
847,schwingen::V,vibrar,ತೂಗು
848,fallen::V,cair,ಉದುರು
849,brennen::V,arder,ಉರಿ
850,rauchen::V,fumegar,ಹೊಗೆಬಿಡು
851,regnen::V,chover,ಸುರಿ
852,gefrieren::V,gelar,ಹೆಪ್ಪುಗಟ್ಟು
853,gefrieren::V,congelar,ಹೆಪ್ಪುಗಟ್ಟು
854,tauen::V,derreter,ಬೆಚ್ಚಗಾಗು
855,tauen::V,descongelar,ಬೆಚ್ಚಗಾಗು
856,schmelzen::V,fundir-se,ಕರಗು
857,trocknen::V,secar,ಒಣಗು
858,sieden::V,ferver,ಕುದಿ
859,faulen::V,estragar-se,ಕೊಳೆ
860,verfaulen::V,apodrecer,ನಶಿಸು
861,reißen::V,romper-se,ಒಡೆ
862,versinken::V,afundar-se,ಮುಳುಗು
863,vergehen::V,passar,ಸಾಗು
864,erscheinen::V,aparecer,ತೋರು
865,verschwinden::V,desaparecer,ಮಾಯವಾಗು
866,sinken::V,descer,ಕುಸಿ
867,abnehmen::V,diminuir,ತಗ್ಗು
868,abnehmen::V,decrescer,ತಗ್ಗು
869,zunehmen::V,crescer,ಬೆಳೆ
870,zunehmen::V,aumentar,ಬೆಳೆ
871,steigen::V,subir,ಉಬ್ಬು
872,wachsen::V,crescer,ಬೆಳೆ
873,glänzen::V,brilhar,ಮಿರುಗು
874,funkeln::V,cintilar,ಮಿನುಗು
875,lärmen::V,fazer barulho,ಶಬ್ದ ಮಾಡಲು
876,läuten::V,chocalhar,ಬಾರಿಸು
877,klingeln::V,tocar,ಅನುರಣಿಸು
878,klirren::V,tinir,ಕಿಣಿಕಿಣಿಸು
879,brausen::V,bramar,ಅಬ್ಬರಿಸು
880,rauschen::V,murmurar,ಮರ್ಮರಗುಟ್ಟಿಸು
881,rauschen::V,rumorejar,ಮರ್ಮರಗುಟ್ಟಿಸು
882,klingen::V,soar,ಉಸಿರು
883,bellen::V,ladrar,ಬಗುಳು
884,heulen::V,uivar,ಅರಚು
885,blasen::V,soprar,ಗಾಳಿ ಊದು
886,pfeifen::V,assobiar,ಸಿಳ್ಳೆಯೂದು
887,schreien::V,gritar,ಕರೆ
888,stöhnen::V,gemer,ನರಳು
889,zittern::V,tremer,ನಡುಗು
890,leben::V,viver,ಇರು
891,geboren werden::V,nascer,ಉಂಟಾಗು
892,atmen::V,respirar,ಉಸಿರು
893,trinken::V,beber,ಕುಡಿ
894,essen::V,comer,ತಿನ್ನು
895,schlucken::V,engolir,ನುಂಗು
896,müde werden::V,cansar-se,ಬಳಲು
897,einschlafen::V,adormecer,ನಿದ್ಧೆಹೋಗು
898,schlafen::V,dormir,ನಿದ್ರಿಸು
899,aufwachen::V,acordar,ಏಳು
900,aufstehen::V,levantar-se,ಏಳು
901,sich erholen::V,descansar,ಸುಧಾರಿಸು
902,krank werden::V,adoecer,ಬೇನೆಬೀಳು
903,krank werden::V,ficar doente,ಬೇನೆಬೀಳು
904,krank sein::V,estar doente,ಕೆಟ್ಟ ಎಂದು
905,schmerzen::V,doer,ಕಚ್ಚು
906,husten::V,tossir,ಕೆಮ್ಮು
907,genesen::V,convalescer,ಮತ್ತೆಹೊದಿಸು
908,sterben::V,morrer,ಮೃತಪಡು
909,umkommen::V,perecer,ಹಾಳಾಗು
910,sich bewegen::V,mover-se,ಚಲಿಸು
911,sich rühren::V,mexer-se,ಕದಲು
912,sich erheben::V,levantar-se,ಏಳು
913,sich setzen::V,sentar-se,ಕೂರು
914,hinfallen::V,cair,ಬೀಳು
915,laufen::V,andar,ನಡೆ
916,laufen::V,caminhar,ನಡೆ
917,schreiten::V,andar,ಮೆಲ್ಲಗೆ ನಡೆ
918,schreiten::V,caminhar,ಮೆಲ್ಲಗೆ ನಡೆ
919,spazierengehen::V,passear,ವಿಹರಿಸು
920,eilen::V,apressar-se,ಮುನ್ನುಗ್ಗು
921,sich beeilen::V,apressar-se,ಆತುರಪಡು
922,sich beeilen::V,despachar-se,ಆತುರಪಡು
923,sausen::V,correr,ಒಗೆ
924,rennen::V,correr,ಓಡು
925,springen::V,saltar,ಜಿಗಿ
926,klettern::V,trepar,ಏರು
927,schaukeln::V,baloiçar,ತೂಗು
928,kriechen::V,rastejar,ತೆವಳು
929,kriechen::V,arrastar-se,ತೆವಳು
930,schwimmen::V,nadar,ಈಜು
931,tauchen::V,mergulhar,ಕೆಳಗಿಳಿ
932,rudern::V,remar,ಸಾಗಿಸು
933,fahren::V,ir,ನಡೆಸು
934,fliegen::V,voar,ಹಾರು
935,gehen::V,ir,ಹೋಗು
936,gehen::V,andar,ಹೋಗು
937,weggehen::V,partir,ಹೊರಡು
938,weggehen::V,ir-se embora,ಹೊರಡು
939,abfahren::V,sair,ತೆರಳು
940,abfahren::V,partir,ತೆರಳು
941,anhalten::V,parar,ನಿಲ್ಲು
942,hineingehen::V,entrar,ಒಳಹೊಗು
943,eintreten::V,entrar,ಒಳಹೊಗು
944,kommen::V,vir,ಬರು
945,ankommen::V,chegar,ಬರು
946,zurückkommen::V,voltar,ಹಿಂದಿರುಗು
947,zurückkommen::V,regressar,ಹಿಂದಿರುಗು
948,bleiben::V,ficar,ಇರು
949,bleiben::V,permanecer,ಇರು
950,warten::V,esperar,ಇರು
951,erwarten::V,esperar,ನಿರೀಕ್ಷಿಸು
952,erwarten::V,aguardar,ನಿರೀಕ್ಷಿಸು
953,suchen::V,buscar,ಹುಡುಕು
954,suchen::V,procurar,ಹುಡುಕು
955,finden::V,achar,ಕಂಡುಕೊ
956,finden::V,encontrar,ಕಂಡುಕೊ
957,versuchen::V,tentar,ಪ್ರಯತ್ನಿಸು
958,vorbereiten::V,preparar,ಸಿದ್ಧವಾಗು
959,lieben::V,amar,ಪ್ರೀತಿಸು
960,lieben::V,querer,ಪ್ರೀತಿಸು
961,mögen::V,gostar de,ಇಷ್ಟಪಡು
962,lachen::V,rir,ನಗು
963,lachen::V,rir-se,ನಗು
964,rühren::V,comover,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
965,weinen::V,chorar,ಅಳು
966,schimpfen::V,ralhar,ಗೊಣಗು
967,sich ärgern::V,zangar-se,ಗಣಗಾಡು
968,sich fürchten::V,ter medo de,ನಡುಗು
969,sich fürchten::V,ter receio de,ನಡುಗು
970,fürchten::V,temer,ಹೆದರು
971,fürchten::V,recear,ಹೆದರು
972,fliehen::V,fugir,ಓಡಿಹೋಗು
973,flüchten::V,refugiar-se,ಪಾರಾಗು
974,sehen::V,ver,ಕಾಣು
975,anschauen::V,olhar,ನೋಡು
976,ansehen::V,mirar,ನಿರೀಕ್ಷಿಸು
977,hören::V,ouvir,ಕೇಳು
978,zuhören::V,escutar,ಆಲಿಸು
979,probieren::V,provar,ರುಚಿ ನೋಡು
980,probieren::V,saborear,ರುಚಿ ನೋಡು
981,riechen::V,cheirar,ಮೂಸು
982,fühlen::V,sentir,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
983,scheinen::V,parecer,ತೋರು
984,zu sehen sein::V,estar à vista,ಕಾಣಿಸು
985,vernehmen::V,ouvir,ಕೇಳು
986,frieren::V,ter frio,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
987,tun::V,fazer,ಮಾಡು
988,können::V,saber,ಮಾಡಬಲ್ಲ
989,wollen::V,querer,ಬಯಸು
990,anfangen::V,iniciar,ಪ್ರಾರಂಭಿಸು
991,beenden::V,acabar,ನಿಲ್ಲಿಸು
992,beenden::V,terminar,ನಿಲ್ಲಿಸು
993,aufhören::V,cessar,ಮುಗಿಸು
994,aufhören::V,desistir,ಮುಗಿಸು
995,gelingen::V,sair bem,ಯಶಸ್ವಿಯಾಗು
996,gelingen::V,dar bom resultado,ಯಶಸ್ವಿಯಾಗು
997,geraten::V,sair,ಉತ್ಪತ್ತಿಮಾಡು
998,geraten::V,dar resultado,ಉತ್ಪತ್ತಿಮಾಡು
999,öffnen::V,abrir,ತೆರೆ
1000,schließen::V,fechar,ಮುಚ್ಚು
1001,stellen::V,pôr,ಇಕ್ಕು
1002,stellen::V,colocar,ಇಕ್ಕು
1003,setzen::V,pôr,ಇಡು
1004,setzen::V,meter,ಇಡು
1005,legen::V,pôr,ಇಡು
1006,legen::V,meter,ಇಡು
1007,berühren::V,tocar,ತಾಕು
1008,verbinden::V,unir,ಕೂಡಿಸು
1009,verbinden::V,ligar,ಕೂಡಿಸು
1010,bedecken::V,cobrir,ಮುಚ್ಚು
1011,aufhängen::V,pendurar,ತೂಗುಹಾಕು
1012,anzünden::V,acender,ಹತ್ತಿಸು
1013,aufheben::V,apanhar,ಆಯಿ
1014,aufheben::V,levantar,ಆಯಿ
1015,zurücklassen::V,deixar,ಬಿಡು
1016,verlieren::V,perder,ಕಳೆ
1017,fallen lassen::V,deixar cair,ಬೀಳಿಸು
1018,machen::V,fazer,ಮಾಡು
1019,herstellen::V,produzir,ತಯಾರಿಸು
1020,bauen::V,edificar,ಕಟ್ಟು
1021,bauen::V,construir,ಕಟ್ಟು
1022,reparieren::V,reparar,ಸರಿಪಡಿಸು
1023,reparieren::V,consertar,ಸರಿಪಡಿಸು
1024,verbessern::V,melhorar,ತಿದ್ದು
1025,ändern::V,mudar,ಬದಲಾಯಿಸು
1026,ändern::V,alterar,ಬದಲಾಯಿಸು
1027,graben::V,cavar,ಅಗೆ
1028,beugen::V,curvar,ಬಗ್ಗಿಸು
1029,biegen::V,vergar,ಬಗ್ಗಿಸು
1030,drehen::V,girar,ತಿರುಗು
1031,wenden::V,virar,ತಿರುಗು
1032,wenden::V,voltar,ತಿರುಗು
1033,umdrehen::V,virar,ತಿರುಗಿಸು
1034,umdrehen::V,revolver,ತಿರುಗಿಸು
1035,heben::V,levantar,ಎತ್ತು
1036,hochheben::V,erguer,ಎತ್ತು
1037,hochheben::V,levantar,ಎತ್ತು
1038,ergreifen::V,apanhar,ಆಕ್ರಮಿಸು
1039,halten::V,segurar,ಹಿಡಿ
1040,drücken::V,apertar,ಒತ್ತು
1041,schieben::V,empurrar,ನೂಕು
1042,kratzen::V,raspar,ತರಚಿಕೊಳ್ಳು
1043,lecken::V,lamber,ನೆಕ್ಕು
1044,beißen::V,morder,ಕಚ್ಚು
1045,abreißen::V,arrancar,ಹರಿ
1046,abschneiden::V,talhar,ಕತ್ತರಿಸು
1047,binden::V,ligar,ಕಟ್ಟು
1048,stecken::V,meter,ಸಿಕ್ಕಿಸು
1049,stecken::V,enfiar,ಸಿಕ್ಕಿಸು
1050,brechen::V,romper,ಮುರಿ
1051,brechen::V,quebrar,ಮುರಿ
1052,klopfen::V,bater,ತಟ್ಟು
1053,hauen::V,bater,ಹೊಡೆ
1054,kleben::V,colar,ಅಂಟಿಸು
1055,reiben::V,esfregar,ಉಜ್ಜು
1056,streichen::V,barrar,ಹರಡು
1057,schleifen::V,afiar,ಮಸೆ
1058,schneiden::V,cortar,ಕತ್ತರಿಸು
1059,rütteln::V,sacudir,ಕುಲುಕಿಸು
1060,schütteln::V,abanar,ಅಲುಗಿಸು
1061,schütteln::V,sacudir,ಅಲುಗಿಸು
1062,schwenken::V,agitar,ತೂಗಾಡು
1063,schütten::V,deitar,ಎರೆ
1064,füllen::V,encher,ತುಂಬಿಸು
1065,einwickeln::V,envolver,ಹೊದಿಸು
1066,einwickeln::V,embrulhar,ಹೊದಿಸು
1067,tragen::V,levar,ಹೊರು
1068,tragen::V,trazer,ಹೊರು
1069,schleppen::V,arrastar,ಜಗ್ಗು
1070,ziehen::V,puxar,ಎಳೆ
1071,aufbewahren::V,guardar,ಇಟ್ಟುಕೊ
1072,aufbewahren::V,conservar,ಇಟ್ಟುಕೊ
1073,werfen::V,lançar,ಎಸೆ
1074,fangen::V,apanhar,ಹಿಡಿ
1075,packen::V,agarrar,ಸೆಳೆ
1076,verstecken::V,esconder,ಮುಚ್ಚಿಡು
1077,teilen::V,partir,ವಿಭಜಿಸು
1078,teilen::V,dividir,ವಿಭಜಿಸು
1079,schicken::V,enviar,ಕಳುಹಿಸು
1080,bringen::V,trazer,ತರು
1081,hinzufügen::V,acrescentar,ಕೂಡಿಸು
1082,bekommen::V,obter,ಸಂಪಾದಿಸು
1083,erhalten::V,receber,ಪಡೆ
1084,nehmen::V,tomar,ಹಿಡಿ
1085,wählen::V,eleger,ಆರಿಸು
1086,wählen::V,escolher,ಆರಿಸು
1087,auswählen::V,escolher,ಆಯಿ
1088,auswählen::V,seleccionar,ಆಯಿ
1089,bewahren::V,guardar,ರಕ್ಷಿಸಿಡು
1090,bewahren::V,conservar,ರಕ್ಷಿಸಿಡು
1091,behindern::V,impedir,ಅಡ್ಡಿಮಾಡು
1092,verderben::V,estragar,ಕೆಡಿಸು
1093,verderben::V,corromper,ಕೆಡಿಸು
1094,beschädigen::V,danificar,ಹಾಳುಮಾಡು
1095,zerbrechen::V,romper,ಮುರಿ
1096,zerbrechen::V,quebrar,ಮುರಿ
1097,zerreißen::V,rasgar,ಸೀಳು
1098,zerstören::V,destruir,ಅಳಿಸು
1099,verbrennen::V,queimar,ಸುಡು
1100,geben::V,dar,ಕೊಡು
1101,reichen::V,passar,ಕೊಡು
1102,schenken::V,oferecer,ಅರ್ಪಿಸು
1103,versprechen::V,prometer,ವಾಗ್ದಾನಮಾಡು
1104,wünschen::V,desejar,ಬಯಸು
1105,loben::V,louvar,ಹೊಗಳು
1106,küssen::V,beijar,ಚುಂಬಿಸು
1107,wiegen::V,embalar,ತೂಗು
1108,zudecken::V,tapar,ಹಾಸು
1109,zudecken::V,cobrir,ಹಾಸು
1110,wecken::V,acordar,ಎಬ್ಬಿಸು
1111,wecken::V,despertar,ಎಬ್ಬಿಸು
1112,zeigen::V,mostrar,ತೋರಿಸು
1113,führen::V,guiar,ದಾರಿತೋರಿಸು
1114,führen::V,conduzir,ದಾರಿತೋರಿಸು
1115,lehren::V,ensinar,ಕಲಿಸು
1116,unterrichten::V,instruir,ಬೋಧಿಸು
1117,aufziehen::V,criar,ಸಲಹು
1118,leiten::V,dirigir,ಮುಂದಾಳಾಗಿರು 
1119,leiten::V,conduzir,ಮುಂದಾಳಾಗಿರು 
1120,antreiben::V,impelir,ಓಡಿಸು
1121,lassen::V,fazer,ಮಾಡಲುಬಿಡು
1122,einladen::V,convidar,ಆಹ್ವಾನಿಸು
1123,vereinigen::V,unir,ಒಂದಾಗು
1124,vereinigen::V,reunir,ಒಂದಾಗು
1125,besuchen::V,ir ver,ಭೇಟಿಯಾಗು
