,Concept_ID,et,sq
818,so::ADV,nii,ashtu
819,so::ADV,nii,kështu
820,noch::ADV,veel,ende
821,noch::ADV,veel,akoma
822,nur::ADV,ainult,vetëm
823,schon::ADV,juba,tashmë
824,wieder::ADV,jälle,përsëri
825,vergebens::ADV,asjata,kot
826,vor::PRP,ees,para
827,hinter::PRP,taha,prapa
828,hinter::PRP,taha,mbrapa
829,unter::PRP,all,nën
830,durch::PRP,läbi,nëpër
831,durch::PRP,kaudu,nëpër
832,neben::PRP,kõrval,pranë
833,neben::PRP,kõrval,përbri
834,zwischen::PRP,vahel,midis
835,zwischen::PRP,vahel,ndërmjet
836,wegen::PRP,tõttu,për
837,wegen::PRP,pärast,për
838,dies::PRN,see,ky
839,das::PRN,see,ky
840,alles::PRN,kõik,gjithçka
841,ich::PRN,mina,unë
842,du::PRN,sina,ti
843,er::PRN,tema,ai
844,wir::PRN,me,ne
845,ihr::PRN,te,ju
846,sie::PRN,nad,ata
847,was::FPRN,mis,ç'
848,was::FPRN,mis,çfarë
849,wer::FPRN,kes,kush
850,wo::FADV,kus,ku
851,wohin::FADV,kuhu,për ku
852,wie::FADV,kuidas,si
853,warum::FADV,miks,pse
854,warum::FADV,miks,përse
855,wieviel::FNUM,mitu,sa
856,wieviel::FNUM,kui palju,sa
857,eins::NUM,üks,një
858,zwei::NUM,kaks,dy
859,drei::NUM,kolm,tre
860,vier::NUM,neli,katër
861,fünf::NUM,viis,pesë
862,sechs::NUM,kuus,gjashtë
863,sieben::NUM,seitse,shtatë
864,acht::NUM,kaheksa,tetë
865,neun::NUM,üheksa,nëntë
866,zehn::NUM,kümme,dhjetë
867,elf::NUM,üksteist,njëmbëdhjetë
868,zwölf::NUM,kaksteist,dymbëdhjetë
869,zwanzig::NUM,kakskümmend,njëzet
870,dreißig::NUM,kolmkümmend,tridhjetë
871,vierzig::NUM,nelikümmend,dyzet
872,fünfzig::NUM,viiskümmend,pesëdhjetë
873,sechzig::NUM,kuuskümmend,gjashtëdhjetë
874,siebzig::NUM,seitsekümmend,shtatëdhjetë
875,achtzig::NUM,kaheksakümmend,tetëdhjetë
876,neunzig::NUM,üheksakümmend,nëntëdhjetë
877,hundert::NUM,sada,qind
878,tausend::NUM,tuhat,mijë
879,und::CNJ,ja,e
880,und::CNJ,ja,dhe
881,oder::CNJ,või,a
882,oder::CNJ,või,apo
883,stehen::V,seisma,rri
884,sitzen::V,istuma,rri
885,liegen::V,lamama,rri shtrirë
886,hängen::V,rippuma,varem
887,werden::V,saama,bëhem
888,werden::V,hakkama,bëhem
889,passieren::V,juhtuma,ndodh
890,beginnen::V,algama,filloj
891,beginnen::V,hakkama,filloj
892,enden::V,lõppema,përfundoj
893,wechseln::V,vahelduma,ndërroj
894,aufgehen[Sonne]::V,tõusma,hapem
895,untergehen[Sonne]::V,loojuma,hyj
896,untergehen[Sonne]::V,loojuma,perëndoj
897,scheinen[Sonne]::V,paistma,ndriçoj
898,donnern::V,kõmisema,gjëmoj
899,donnern::V,kõmisema,bubulloj
900,wehen::V,puhuma,fryj
901,strömen::V,voolama,derdh
902,fließen::V,voolama,rrjedh
903,sich drehen::V,pöörduma,rrotullohem
904,schwanken::V,kõikuma,dyzoj
905,schwingen::V,võnkuma,dridhem
906,fallen::V,langema,bie
907,brennen::V,põlema,digjem
908,rauchen::V,suitsema,nxjerr tym
909,regnen::V,sadama,bie shi
910,gefrieren::V,kinni külmuma,ngrij
911,tauen::V,sulama,shkrij
912,schmelzen::V,sulama,shkrij
913,trocknen::V,kuivama,thaj
914,sieden::V,keema,ziej
915,faulen::V,mädanema,kalbem
916,faulen::V,mädanema,prishem
917,verfaulen::V,mädanema,kalbem
918,reißen::V,rebenema,grisem
919,reißen::V,rebenema,shqyhem
920,versinken::V,uppuma,humboj
921,vergehen::V,mööduma,kaloj
922,erscheinen::V,ilmuma,dukem
923,verschwinden::V,kaduma,zhdukem
924,sinken::V,vajuma,ulem
925,sinken::V,langema,ulem
926,abnehmen::V,vähenema,pakësohem
927,abnehmen::V,vähenema,zvogëlohem
928,abnehmen::V,kahenema,pakësohem
929,abnehmen::V,kahenema,zvogëlohem
930,zunehmen::V,kasvama,shtohem
931,steigen::V,tõusma,rritem
932,steigen::V,üles minema,rritem
933,wachsen::V,kasvama,rritem
934,glänzen::V,läikimä,vezulloj
935,funkeln::V,sädelema,xixoj
936,funkeln::V,sädelema,xixëlloj
937,lärmen::V,lärmama,oshtij
938,lärmen::V,lärmama,zhurmoj
939,läuten::V,helisema,bie
940,klingeln::V,helisema,i bie ziles
941,klirren::V,kõlisema,kërcëlloj
942,brausen::V,kohisema,gjëmoj
943,rauschen::V,kohisema,fëshfërij
944,klingen::V,kõlama,tingëlloj
945,bellen::V,haukuma,leh
946,heulen::V,uluma,ulërij
947,blasen::V,puhuma,fryj
948,pfeifen::V,vilistama,fishkëllej
949,schreien::V,karjuma,bërtas
950,stöhnen::V,oigama,rënkoj
951,zittern::V,värisema,trembem
952,leben::V,elama,rroj
953,leben::V,elama,jetoj
954,leben::V,elus olema,rroj
955,leben::V,elus olema,jetoj
956,geboren werden::V,sündima,lind
957,atmen::V,hingama,marr frymë
958,trinken::V,jooma,pi
959,essen::V,sööma,ha
960,schlucken::V,neelama,gëlltis
961,schlucken::V,neelama,kapërdij
962,müde werden::V,väsima,lodhem
963,einschlafen::V,uinuma,bie të fle
964,schlafen::V,magama,fle
965,aufwachen::V,ärkama,zgjohem
966,aufstehen::V,ärkama,çohem
967,aufstehen::V,ärkama,ngrihem
968,aufstehen::V,üles tõusma,çohem
969,aufstehen::V,üles tõusma,ngrihem
970,sich erholen::V,puhkama,qetësohem
971,sich erholen::V,puhkama,shtendosem
972,krank werden::V,haigestuma,bie i sëmurë
973,krank werden::V,haigeks jääma,bie i sëmurë
974,krank sein::V,haige olema,jam i sëmurë
975,schmerzen::V,valutama,dhemb
976,husten::V,köhima,kollitem
977,genesen::V,toibuma,shërohem
978,sterben::V,surema,vdes
979,umkommen::V,surma saama,vdes
980,umkommen::V,surma saama,mbaroj
981,sich bewegen::V,liikuma,shkundem
982,sich rühren::V,liikuma,lëviz
983,sich erheben::V,kerkima,ngrihem
984,sich setzen::V,istet võtma,ulem
985,hinfallen::V,kukkuma,gremisem
986,hinfallen::V,maha kukkuma,gremisem
987,laufen::V,kõndima,eci
988,schreiten::V,astuma,çapem
989,spazierengehen::V,jalutama,shëtis
990,eilen::V,ruttama,ngas
991,eilen::V,kiirustama,ngas
992,sich beeilen::V,ruttama,nxitoj
993,sich beeilen::V,kiirustama,nxitoj
994,sausen::V,kihutama,eci shpejt
995,sausen::V,tormama,eci shpejt
996,rennen::V,jooksma,vrapoj
997,rennen::V,kihutama,vrapoj
998,springen::V,hüppama,kërcej
999,klettern::V,ronima,hipi
1000,schaukeln::V,kiikuma,kolovitem
1001,kriechen::V,roomama,zvarritem
1002,schwimmen::V,ujuma,notoj
1003,tauchen::V,sukelduma,zhytem
1004,rudern::V,sõudma,vozis
1005,fahren::V,sõitma,shkoj
1006,fliegen::V,lendama,fluturoj
1007,gehen::V,käima,eci
1008,gehen::V,käima,shkoj
1009,gehen::V,minema,eci
1010,gehen::V,minema,shkoj
1011,weggehen::V,ära minema,vete
1012,weggehen::V,välja minema,vete
1013,abfahren::V,väljuma,nisem
1014,abfahren::V,ära sõitma,nisem
1015,anhalten::V,peatuma,ndalem
1016,hineingehen::V,sisenema,futem
1017,hineingehen::V,sisse minema,futem
1018,eintreten::V,sisenema,hyj
1019,eintreten::V,sisse astuma,hyj
1020,kommen::V,tulema,vij
1021,ankommen::V,saabuma,arrij
1022,ankommen::V,saabuma,mbërrij
1023,zurückkommen::V,tagasi tulema,kthehem
1024,bleiben::V,jääma,mbetem
1025,bleiben::V,jääma,qëndroj
1026,warten::V,ootama,pres
1027,erwarten::V,ootama,pres
1028,erwarten::V,lootma,pres
1029,suchen::V,otsima,kërkoj
1030,finden::V,leidma,gjej
1031,versuchen::V,püüdma,mundohem
1032,versuchen::V,üritama,mundohem
1033,versuchen::V,katsetama,mundohem
1034,vorbereiten::V,valmistama,përgatis
1035,lieben::V,armastama,dashuroj
1036,mögen::V,sallima,dua
1037,mögen::V,meeldima,dua
1038,lachen::V,naerma,qesh
1039,rühren::V,liigutama,mallëngjej
1040,rühren::V,heldima panema,mallëngjej
1041,weinen::V,nutma,qaj
1042,schimpfen::V,sõimama,shaj
1043,sich ärgern::V,ärrituma,bëhem verem
1044,sich ärgern::V,vihastuma,bëhem verem
1045,sich fürchten::V,kartma,kam frikë
1046,sich fürchten::V,kartma,frikësohem
1047,sich fürchten::V,hirmu tundma,kam frikë
1048,sich fürchten::V,hirmu tundma,frikësohem
1049,fürchten::V,kartma,kam frikë nga
1050,fliehen::V,põgenema,arratisem
1051,flüchten::V,põgenema,iki
1052,sehen::V,nägema,shoh
1053,anschauen::V,vaatama,shikoj
1054,ansehen::V,vaatama,shikoj
1055,hören::V,kuulma,dëgjoj
1056,zuhören::V,kuulama,veshtoj
1057,probieren::V,proovima,provoj
1058,riechen::V,nuusutama,nuhas
1059,fühlen::V,tundma,ndiej
1060,scheinen::V,näida,ndriçoj
1061,scheinen::V,ilmuda,ndriçoj
1062,zu sehen sein::V,ilmuma,dukem
1063,vernehmen::V,üle kuulama,dëgjoj
1064,frieren::V,külmetada,mërdhij
1065,tun::V,tegema,bëj
1066,können::V,võima,mund
1067,können::V,oskama,mund
1068,wollen::V,tahtma,dua
1069,wollen::V,tahtma,dëshiroj
1070,anfangen::V,hakkama,filloj
1071,anfangen::V,alustama,filloj
1072,beenden::V,lõpetama,kryej
1073,beenden::V,lõpetama,mbaroj
1074,aufhören::V,lakkama,pushoj
1075,gelingen::V,õnnestuma,më shkon mbarë
1076,geraten::V,jõudma,del
1077,öffnen::V,avama,hap
1078,schließen::V,sulgema,mbyll
1079,stellen::V,panema,vë
1080,stellen::V,asetama,vë
1081,setzen::V,panema,vë
1082,legen::V,panema,vë
1083,legen::V,asetama,vë
1084,berühren::V,riivama,rrok
1085,berühren::V,puudutama,rrok
1086,verbinden::V,ühendama,bashkoj
1087,bedecken::V,katma,mbuloj
1088,aufhängen::V,riputama,var
1089,anzünden::V,süütama,ndez
1090,aufheben::V,üles tõstma,ngre
1091,zurücklassen::V,jätma,lë pas
1092,verlieren::V,kaotama,humb
1093,fallen lassen::V,maha pillama,lëshoj
1094,fallen lassen::V,kukkuda laskma,lëshoj
1095,machen::V,tegema,bëj
1096,herstellen::V,valmistama,prodhoj
1097,bauen::V,ehitama,ndërtoj
1098,reparieren::V,parandama,ndreq
1099,reparieren::V,parandama,meremetoj
1100,verbessern::V,parandama,përmirësoj
1101,ändern::V,muutma,ndërroj
1102,ändern::V,ümber tegema,ndërroj
1103,graben::V,kaevama,gërmoj
1104,beugen::V,painutama,kërrus
1105,biegen::V,painutama,përkul
1106,drehen::V,keerama,dredh
1107,drehen::V,keerama,rrotulloj
1108,wenden::V,ümber pöörama,kthej
1109,umdrehen::V,ümber keerama,kthej
1110,heben::V,tõstma,ngre
1111,hochheben::V,üles tõstma,ngre
1112,hochheben::V,kõrgele tõstma,ngre
1113,ergreifen::V,haarama,rrëmbej
1114,halten::V,hoidma,mbaj
1115,drücken::V,pigistama,shtyp
1116,schieben::V,lükkama,shtyj
1117,kratzen::V,kraapima,kruaj
1118,kratzen::V,kraapima,gërvisht
1119,lecken::V,lakkuma,lëpij
1120,beißen::V,purema,kafshoj
1121,beißen::V,hammustama,kafshoj
1122,abreißen::V,rebima,shkëpus
1123,abreißen::V,ära rebima,shkëpus
1124,abschneiden::V,ära lõikama,cungoj
1125,binden::V,siduma,lidh
1126,stecken::V,pistma,fus
1127,stecken::V,pistma,ngul
1128,brechen::V,murdma,thyej
1129,klopfen::V,koputama,trokas
1130,hauen::V,lööma,godas
1131,kleben::V,kleepima,ngjis
1132,reiben::V,hõõruma,fërkoj
1133,streichen::V,silitama,lyej
1134,schleifen::V,lihvima,mpreh
1135,schleifen::V,teritama,mpreh
1136,schneiden::V,lõikama,pres
1137,rütteln::V,raputama,shkund
1138,schütteln::V,raputama,lëkund
1139,schütteln::V,loksutama,lëkund
1140,schwenken::V,vehkima,valëvit
1141,schwenken::V,lehvitama,valëvit
1142,schütten::V,kallama,mbush
1143,füllen::V,täitma,mbush
1144,einwickeln::V,sisse mähkima,mbështjell
1145,tragen::V,kandma,mbaj
1146,tragen::V,kandma,mbart
1147,schleppen::V,tassima,heq
1148,schleppen::V,tassima,zhgërryej
1149,schleppen::V,lohistama,heq
1150,schleppen::V,lohistama,zhgërryej
1151,ziehen::V,vedama,tërheq
1152,ziehen::V,tõmbama,tërheq
1153,aufbewahren::V,säilitama,ruaj
1154,aufbewahren::V,alal hoidma,ruaj
1155,werfen::V,viskama,hedh
1156,fangen::V,püüdma,kap
1157,packen::V,kinni haarama,rrëmbej
1158,packen::V,kinni võtma,rrëmbej
1159,verstecken::V,peitma,fsheh
1160,teilen::V,jagama,ndaj
1161,teilen::V,jaotama,ndaj
1162,schicken::V,saatma,dërgoj
1163,bringen::V,viima,sjell
1164,hinzufügen::V,lisama,shtoj
1165,bekommen::V,saama,kap
1166,erhalten::V,saama,marr
1167,nehmen::V,võtma,marr
1168,wählen::V,valima,zgjedh
1169,auswählen::V,valima,përzgjedh
1170,bewahren::V,hoidma,ruaj
1171,behindern::V,takistama,pengoj
1172,verderben::V,rikkuma,prish
1173,beschädigen::V,rikkuma,dëmtoj
1174,zerbrechen::V,katki tegema,thyej
1175,zerreißen::V,katki rebima,çjerr
1176,zerreißen::V,katki rebima,zheloj
1177,zerstören::V,purustama,prish
1178,zerstören::V,purustama,shkatërroj
1179,verbrennen::V,põletama,djeg
1180,geben::V,andma,jap
1181,reichen::V,andma,jap
1182,reichen::V,ulatama,jap
1183,schenken::V,kinkima,fal
1184,schenken::V,kinkima,dhuroj
1185,versprechen::V,lubama,premtoj
1186,versprechen::V,tõotama,premtoj
1187,wünschen::V,soovima,uroj
1188,loben::V,kiitma,lëvdoj
1189,loben::V,kiitma,lavdëroj
1190,küssen::V,suudlema,puth
1191,wiegen::V,hällitama,tund
1192,zudecken::V,kaanetama,mbuloj
1193,zudecken::V,kinni katma,mbuloj
1194,wecken::V,äratama,zgjoj
1195,zeigen::V,näitama,dëftej
1196,führen::V,juhatama,çoj
1197,lehren::V,õpetama,arsej
1198,unterrichten::V,õpetama,arsimoj
1199,aufziehen::V,üles kasvatama,rris
1200,leiten::V,juhtima,udhëheq
1201,antreiben::V,ergutama,nxis
1202,lassen::V,laskma,detyroj
1203,einladen::V,kutsuma,ftoj
1204,vereinigen::V,ühendama,bashkoj
1205,besuchen::V,külastama,vizitoj
1206,treffen::V,kohtama,ndesh
1207,sich versammeln::V,kogunema,tubohem
1208,spielen::V,mängima,loz
1209,spielen::V,mängima,luaj
1210,singen::V,laulma,këndoj
1211,tanzen::V,tantsima,kërcej
1212,tanzen::V,tantsima,vallëzoj
1213,sich trennen::V,lahku minema,ndahem
1214,verlassen::V,maha jätma,braktis
1215,retten::V,päästma,shpëtoj
1216,bewachen::V,valvama,ruaj
1217,schützen::V,kaitsma,ruaj
1218,schützen::V,kaitsma,mbroj
1219,verteidigen::V,kaitsma,mbroj
1220,sich schlagen::V,kaklema,zihem
1221,schießen::V,tulistama,shtie
1222,siegen::V,võitma,fitoj
1223,siegen::V,võitma,ngadhënjej
1224,ärgern::V,ärritama,zemëroj
1225,ärgern::V,vihastama,zemëroj
1226,schlagen::V,lööma,rrah
1227,schlagen::V,lööma,godas
1228,treten::V,sõtkuma,shtyj
1229,treten::V,sõtkuma,shtyj më këmbë
1230,stechen::V,pistma,ther
1231,stechen::V,pistma,shpoj
1232,stechen::V,torkama,ther
1233,stechen::V,torkama,shpoj
1234,stoßen::V,tõukama,shtyj
1235,stehlen::V,varastama,vjedh
1236,stören::V,segama,pengoj
1237,stören::V,häirima,pengoj
1238,belästigen::V,ahistama,bezdis
1239,verbergen::V,peitma,fsheh
1240,verbergen::V,varjama,fsheh
1241,täuschen::V,petma,mashtroj
1242,täuschen::V,tüssama,mashtroj
1243,betrügen::V,petma,kobis
1244,betrügen::V,tüssama,kobis
1245,betrügen::V,truudust murtma,kobis
1246,töten::V,tapma,vras
1247,töten::V,surmama,vras
1248,wohnen::V,elama,banoj
1249,arbeiten::V,töötama,punoj
1250,arbeiten::V,töötama,vardoj
1251,sammeln::V,koguma,mbledh
1252,sammeln::V,koguma,grumbulloj
1253,sammeln::V,korjama,mbledh
1254,sammeln::V,korjama,grumbulloj
1255,pflücken::V,noppima,vjel
1256,pflücken::V,noppima,mbledh
1257,jagen::V,jahtima,gjuaj
1258,fischen::V,kalastama,peshkoj
1259,fischen::V,kalastama,gjuaj peshk
1260,fischen::V,kala püüdma,peshkoj
1261,fischen::V,kala püüdma,gjuaj peshk
1262,fassen::V,püüdma,zë
1263,hüten::V,karjatama,kullos
1264,treiben::V,ajama,vë përpara
1265,anbinden::V,kinni siduma,lidh
1266,füttern::V,söötma,grazhdoj
1267,melken::V,lüpsma,mjel
1268,hacken::V,raiuma,grij
1269,hacken::V,lõhkuma,grij
1270,gießen::V,kastma,ujis
1271,reifen::V,valmima,piqem
1272,zubereiten::V,valmistama,gatuaj
1273,kochen::V,keetma,ziej
1274,backen::V,küpsetama,pjek
1275,backen::V,küpsetama,furroj
1276,braten::V,praadima,fërgoj
1277,braten::V,praadima,tiganis
1278,umrühren::V,segama,trazoj
1279,stricken::V,kuduma,thur
1280,nähen::V,õmblema,qep
1281,färben::V,värvima,ngjyej
1282,färben::V,värvima,bojatis
1283,reinigen::V,puhastama,qëroj
1284,reinigen::V,puhastama,pastroj
1285,waschen::V,pesema,laj
1286,waschen::V,pesema,finjos
1287,abwischen::V,puhtaks pühkima,fshij
1288,spülen::V,uhtma,kulloj
1289,fegen::V,pühkima,fshij
1290,kehren::V,pühkima,fshij
1291,baden::V,suplema,lahem
1292,baden::V,kümblema,lahem
1293,sich waschen::V,end pesema,lahem
1294,ausziehen::V,käest võtma,heq
1295,ausziehen::V,käest võtma,zbath
1296,ausziehen::V,jalast võtma,heq
1297,ausziehen::V,jalast võtma,zbath
1298,ausziehen::V,seljast võtma,heq
1299,ausziehen::V,seljast võtma,zbath
1300,anziehen::V,jalga panema,vesh
1301,anziehen::V,jalga panema,mbath
1302,sich anziehen::V,riietuma,vishem
1303,kämmen::V,kammima,kreh
1304,schmücken::V,kaunistama,hijeshoj
1305,sagen::V,ütlema,them
1306,sprechen::V,rääkima,flas
1307,sprechen::V,kõnelema,flas
1308,reden::V,kõnelema,fjalos
1309,reden::V,kõnelema,fjalëtoj
1310,sich unterhalten::V,vestlema,bisedoj
1311,fragen::V,küsima,pyes
1312,bitten::V,paluma,lus
1313,bitten::V,paluma,lutem
1314,erzählen::V,jutustama,rrëfej
1315,mitteilen::V,teatama,kumtoj
1316,mitteilen::V,teada andma,kumtoj
1317,nennen::V,nimetama,quaj
1318,rufen::V,kutsuma,thërras
1319,prahlen::V,hooplema,mburrem
1320,prahlen::V,hooplema,kapardisem
1321,übersetzen::V,tõlkima,përkthej
1322,denken::V,mõtlema,mendoj
1323,glauben::V,uskuma,besoj
1324,bemerken::V,märkama,vërej
1325,erkennen::V,ära tundma,njoh
1326,erkennen::V,ära tundma,shquaj
1327,begreifen::V,aru saama,marr vesh
1328,verstehen::V,mõistma,marr vesh
1329,lernen::V,õppima,mësoj
1330,wissen::V,teadma,di
1331,sich erinnern an::V,mäletama,kujtoj
1332,vergessen::V,unustama,harroj
1333,messen::V,mõõtma,mas
1334,zählen::V,loendama,njeh
1335,rechnen::V,arvutama,llogaris
1336,lesen::V,lugema,lexoj
1337,lesen::V,lugema,këndoj
1338,malen::V,maalima,lyej
1339,zeichnen::V,joonistama,vizatoj
1340,schreiben::V,kirjutama,shkruaj
1341,besitzen::V,omama,kam
1342,kaufen::V,ostma,blej
1343,verkaufen::V,müüma,shes
1344,bezahlen::V,tasuma,paguaj
1345,zahlen::V,maksma,paguaj
1346,beherrschen::V,valitsema,zotëroj
1347,ertragen::V,taluma,duroj
