,Concept_ID,kl,kn
1029,füttern::V,nerlerpaa,ಮೇಯಿಸು
1030,gießen::V,imerterpaa,ನೀರುಹಾಕು
1031,kochen::V,igavoq,ಅಡು
1032,braten::V,siappaa,ಕರಿ
1033,umrühren::V,qeerlerpaa,ಕಲಕು
1034,färben::V,misuppaa,ಬಣ್ಣ ಹತ್ತು
1035,reinigen::V,sanniarpaa,ಸ್ವಚ್ಛಮಾಡು
1036,waschen::V,asappaa,ತೊಳೆ
1037,abwischen::V,saligarpaa,ಒರಸು
1038,abwischen::V,saligartorpaa,ಒರಸು
1039,fegen::V,sanngiarpaa,ಗುಡಿಸು
1040,baden::V,uffarpoq,ಸ್ನಾನಮಾಡು
1041,sich waschen::V,uffarpoq,ತೊಳೆ
1042,ausziehen::V,annoraajarpaa,ಬಿಚ್ಚು
1043,anziehen::V,ativaa,ಹಾಕು
1044,anziehen::V,atitippaa,ಹಾಕು
1045,sich anziehen::V,atisalersorpoq,ಹಾಕು
1046,sagen::V,oqarpoq,ಹೇಳು
1047,sprechen::V,oqaluttarpoq,ನುಡಿ
1048,reden::V,oqaluppoq,ನುಡಿ
1049,fragen::V,aperaa,ವಿಚಾರಿಸು
1050,bitten::V,aperaa,ಬೇಡು
1051,bitten::V,qinnuigaa,ಬೇಡು
1052,erzählen::V,oqaluttuaraa,ಹೇಳು
1053,mitteilen::V,oqalualaarpoq,ತಿಳಿಸು
1054,rufen::V,qaaqquaa,ಕರೆ
1055,prahlen::V,oqqartuvoq,ಜಂಬ ಕೊಚ್ಚು
1056,prahlen::V,oqallortuvoq,ಜಂಬ ಕೊಚ್ಚು
1057,übersetzen::V,ikaarpoq,ಭಾಷಾಂತರಿಸು
1058,übersetzen::V,nutserpaa,ಭಾಷಾಂತರಿಸು
1059,denken::V,isumaqarpoq,ಯೋಚಿಸು
1060,glauben::V,upperaa,ನಂಬು
1061,glauben::V,isumaqarpoq,ನಂಬು
1062,erkennen::V,ilisaraa,ಗುರುತುಹಿಡಿ
1063,verstehen::V,paasivaa,ಅರ್ಥಮಾಡಿಕೊ
1064,lernen::V,ilinniarpoq,ಕಲಿ
1065,wissen::V,nalunngilaa,ಅರಿ
1066,sich erinnern an::V,eqqaavaa,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1067,vergessen::V,puiorpaa,ಮರೆತುವಿಡು
1068,messen::V,ussersarpaa,ಅಳೆ
1069,zählen::V,kisitsivoq,ಗಣಿಸು
1070,rechnen::V,kisitsivoq,ಲೆಕ್ಕ ಹಾಕು
1071,lesen::V,atuarpoq,ಓದು
1072,malen::V,qalipappaa,ಬಿಡಿಸು
1073,schreiben::V,allappoq,ಬರೆ
1074,kaufen::V,pisiaraa,ಕೊಳ್ಳು
1075,verkaufen::V,akigaa,ಕೊಡು
1076,bezahlen::V,akilerpaa,ಬೆಲೆತೆರು
1077,beherrschen::V,inappaa,ಅಧಿಕಾರ ನಡೆಸು
1078,ertragen::V,ernertaaraa,ಸಹಿಸು
1079,Nase::N,,ಮೂಗು
1080,Schnurrbart::N,,ಮೀಸೆ
1081,Fuß::N,,ಪಾದ
1082,Schlaf::N,,ನಿದ್ರೆ
1083,Strömung::N,,ಪ್ರವಾಹ
1084,Moor::N,,ಬಂಜರು ಭೂಮಿ
1085,Wald::N,,ಕಾಡು
1086,Anhöhe::N,,ದಿಬ್ಬ
1087,Gipfel::N,,ಶೃಂಗ
1088,Quelle::N,,ಮೂಲ
1089,Festland::N,,ಭೂಮಿ
1090,Kiefer[Baum]::N,,ದೇವದಾರು ಮರ
1091,Pferd::N,,ಕುದುರೆ
1092,Elch::N,,ಕಡವೆ
1093,Schwarm::N,,ಗುಂಪು
1094,Ente::N,,ಬಾತು
1095,Barsch::N,,ಪರ್ಚ್ ಮೀನು
1096,Hecht::N,,ಪೈಕ್ ಮೀನು
1097,Wurm::N,,ಹುಳು
1098,Heu::N,,ಕರಡ
1099,Kummer::N,,ದುಃಖ
1100,Gespräch::N,,ಸಂಭಾಷಣೆ
1101,Spiel::N,,ಆಟ
1102,Gesellschaft::N,,ಸಂಗ
1103,Angelegenheit::N,,ವಿಚಾರ
1104,Anzahl::N,,ಎಣಿಕೆ
1105,Strich::N,,ಗೀಟು
1106,Gegenstand::N,,ವಸ್ತು
1107,Höhe::N,,ಎತ್ತರ
1108,Lagerfeuer::N,,ಶಿಬಿರಾಗ್ನಿ
1109,Gang::N,,ತಿರುಗಾಟ
1110,Heim::N,,ಗೃಹ
1111,Beutel::N,,ಸಂಚಿ
1112,Eimer::N,,ಬಾನೆ
1113,Sack::N,,ಮೂಟೆ
1114,Brei::N,,ಗಂಜಿ
1115,Leder::N,,ಚಕ್ಕಳ
1116,Gott::N,,ದೇವರು
1117,Reichtum::N,,ಸಂಪತ್ತು
1118,Staat::N,,ರಾಜ್ಯ
1119,Gewalt::N,,ಹಿಂಸೆ
1120,Bogen[Waffe]::N,,ಬಿಲ್ಲು
1121,Lüge::N,,ಸುಳ್ಳು
1122,Schaden::N,,ಹಾನಿ
1123,April::N,,ಇಬ್ಬೇಸಿಗೆ
1124,frisch::A,,ನಿರ್ಮಲ
1125,lecker::A,,ಗುಚಿಕರ
1126,sauer::A,,ಹುಳಿಯಾದ
1127,bunt::A,,ವರ್ಣರಂಜಿತ
1128,teuer::A,,ದುಬಾರಿಯಾದ
1129,geschickt::A,,ದಕ್ಷ
1130,nackt::A,,ನಗ್ನ
1131,ehemalig::A,,ಮಾಜೀ
1132,bekannt::A,,ಅಪ್ತ
1133,anderer::A,,ಇತರ
1134,zuerst::ADV,,ಮೊದಲಿಗೆ
1135,niemals::ADV,,ಯಾವಾಗಲೂ ಇಲ್ಲ
1136,von hier::ADV,,ಇಲ್ಲಿಂದ
1137,dort::ADV,,ಅಲ್ಲಿ
1138,oben::ADV,,ಮೇಲೆ
1139,hinauf::ADV,,ಮೇಲಕ್ಕೆ
1140,nicht::ADV,,ಇಲ್ಲ
1141,nicht::ADV,,ಅಲ್ಲ
1142,ein wenig::ADV,,ತುಸು
1143,so::ADV,,ಅಷ್ಟು
1144,nur::ADV,,ಕೇವಲ
1145,vor::PRP,,ಮುಂದೆ
1146,hinter::PRP,,ಹಿಂದ
1147,unter::PRP,,ಕೆಳ
1148,durch::PRP,,ನೇರವಾಗಿ
1149,neben::PRP,,ಅಧರ ಬಲಿಕ
1150,zwischen::PRP,,ನಡುವೆ
1151,wegen::PRP,,ಅಧಕ್ಕಗಿ
1152,alles::PRN,,ಎಲ್ಲ
1153,aufgehen[Sonne]::V,,ಮೂಡು
1154,strömen::V,,ಹರಿ
1155,fließen::V,,ಹರಿ
1156,faulen::V,,ಕೊಳೆ
1157,verfaulen::V,,ನಶಿಸು
1158,verschwinden::V,,ಮಾಯವಾಗು
1159,lärmen::V,,ಶಬ್ದ ಮಾಡಲು
1160,klirren::V,,ಕಿಣಿಕಿಣಿಸು
1161,rauschen::V,,ಮರ್ಮರಗುಟ್ಟಿಸು
1162,klingen::V,,ಉಸಿರು
1163,müde werden::V,,ಬಳಲು
1164,krank werden::V,,ಬೇನೆಬೀಳು
1165,krank sein::V,,ಕೆಟ್ಟ ಎಂದು
1166,umkommen::V,,ಹಾಳಾಗು
1167,sich rühren::V,,ಕದಲು
1168,sich erheben::V,,ಏಳು
1169,hinfallen::V,,ಬೀಳು
1170,kriechen::V,,ತೆವಳು
1171,gehen::V,,ಹೋಗು
1172,abfahren::V,,ತೆರಳು
1173,erwarten::V,,ನಿರೀಕ್ಷಿಸು
1174,lachen::V,,ನಗು
1175,anschauen::V,,ನೋಡು
1176,probieren::V,,ರುಚಿ ನೋಡು
1177,zu sehen sein::V,,ಕಾಣಿಸು
1178,vernehmen::V,,ಕೇಳು
1179,können::V,,ಮಾಡಬಲ್ಲ
1180,gelingen::V,,ಯಶಸ್ವಿಯಾಗು
1181,geraten::V,,ಉತ್ಪತ್ತಿಮಾಡು
1182,ändern::V,,ಬದಲಾಯಿಸು
1183,drehen::V,,ತಿರುಗು
1184,schieben::V,,ನೂಕು
1185,rütteln::V,,ಕುಲುಕಿಸು
1186,schütten::V,,ಎರೆ
1187,packen::V,,ಸೆಳೆ
1188,hinzufügen::V,,ಕೂಡಿಸು
1189,wählen::V,,ಆರಿಸು
1190,auswählen::V,,ಆಯಿ
1191,behindern::V,,ಅಡ್ಡಿಮಾಡು
1192,beschädigen::V,,ಹಾಳುಮಾಡು
1193,reichen::V,,ಕೊಡು
1194,schenken::V,,ಅರ್ಪಿಸು
1195,wiegen::V,,ತೂಗು
1196,lassen::V,,ಮಾಡಲುಬಿಡು
1197,verlassen::V,,ಕಳೆ
1198,bewachen::V,,ಕಾಪಾಡು
1199,verteidigen::V,,ಕಾಪಿಡು
1200,sich schlagen::V,,ಕಿತ್ತಾಟ
1201,siegen::V,,ಗೆಲ್ಲು
1202,belästigen::V,,ತೊಂದರೆ
1203,täuschen::V,,ಠಕ್ಕಿಸು
1204,pflücken::V,,ಬಿಡಿಸು
1205,fassen::V,,ಹಿಡಿ
1206,hüten::V,,ಗುಂಪುಸೇರಿಸು
1207,treiben::V,,ದಬ್ಬು
1208,melken::V,,ಹಾಲು ಕರೆ
1209,hacken::V,,ತುಂಡರಿಸು
1210,reifen::V,,ಕಳಿ
1211,zubereiten::V,,ಅಡಿಗೆಮಾಡು
1212,backen::V,,ಬೇಯಿಸು
1213,stricken::V,,ಹೆಣೆ
1214,nähen::V,,ಹೊಲಿ
1215,spülen::V,,ಗಲಬರಿಸು
1216,kehren::V,,ಗುಡಿಸು
1217,kämmen::V,,ಬಾಚು
1218,schmücken::V,,ಅಲಂಕರಿಸು
1219,sich unterhalten::V,,ಹರಟೆ ಹೊಡಿ
1220,nennen::V,,ಹೆಸರಿಡು
1221,bemerken::V,,ಗಮನಿಸು
1222,begreifen::V,,ಗ್ರಹಿಸು
1223,zeichnen::V,,ಬಿಡಿಸು
1224,besitzen::V,,ಒಡೆಯನಾಗಿರು
1225,zahlen::V,,ಹಣವನ್ನುಕೊಡು
