,Concept_ID,hu,bg
864,kaum::ADV,alig,едвам
865,sehr::ADV,nagyon,много
866,sehr::ADV,nagyon,твърде
867,so::ADV,úgy,тъй
868,so::ADV,úgy,така
869,noch::ADV,még,още
870,nur::ADV,csak,само
871,nur::ADV,csupán,само
872,schon::ADV,már,вече
873,wieder::ADV,ismét,пак
874,wieder::ADV,ismét,отново
875,wieder::ADV,megint,пак
876,wieder::ADV,megint,отново
877,vergebens::ADV,hiába,напразно
878,vor::PRP,előtt,пред
879,hinter::PRP,mögött,зад
880,unter::PRP,alatt,под
881,durch::PRP,át,през
882,durch::PRP,keresztül,през
883,neben::PRP,mellett,до
884,neben::PRP,mellett,при
885,zwischen::PRP,között,между
886,zwischen::PRP,között,помежду
887,wegen::PRP,miatt,заради
888,wegen::PRP,végett,заради
889,dies::PRN,ez,този
890,das::PRN,az,туй
891,das::PRN,az,това
892,alles::PRN,minden,всичко
893,ich::PRN,én,аз
894,du::PRN,te,ти
895,er::PRN,ő,той
896,wir::PRN,mi,ние
897,ihr::PRN,ti,вие
898,sie::PRN,ők,те
899,was::FPRN,mi,що
900,was::FPRN,mi,какво
901,wer::FPRN,ki,кой
902,wo::FADV,hol,къде
903,wohin::FADV,hova,накъде
904,wohin::FADV,hova,накъдето
905,wie::FADV,hogy,как
906,wie::FADV,hogyan,как
907,warum::FADV,miért,защо
908,wieviel::FNUM,hány,колко
909,wieviel::FNUM,mennyi,колко
910,eins::NUM,egy,един
911,zwei::NUM,kettő,два
912,drei::NUM,három,три
913,vier::NUM,négy,четири
914,fünf::NUM,öt,пет
915,sechs::NUM,hat,шест
916,sieben::NUM,hét,седем
917,acht::NUM,nyolc,осем
918,neun::NUM,kilenc,девет
919,zehn::NUM,tíz,десет
920,elf::NUM,tizenegy,единайсет
921,elf::NUM,tizenegy,единадесет
922,zwölf::NUM,tizenkettő,дванайсет
923,zwölf::NUM,tizenkettő,дванадесет
924,zwanzig::NUM,húsz,двайсет
925,zwanzig::NUM,húsz,двадесет
926,dreißig::NUM,harminc,тридесет
927,vierzig::NUM,negyven,четиридесет
928,fünfzig::NUM,ötven,петдесет
929,sechzig::NUM,hatvan,шестдесет
930,siebzig::NUM,hetven,седемдесет
931,achtzig::NUM,nyolcvan,осемдесет
932,neunzig::NUM,kilencven,деветдесет
933,hundert::NUM,száz,сто
934,tausend::NUM,ezer,хиляда
935,und::CNJ,és,а
936,und::CNJ,és,та
937,und::CNJ,meg,а
938,und::CNJ,meg,та
939,oder::CNJ,vagy,или
940,stehen::V,áll,стоя
941,sitzen::V,ül,седя
942,liegen::V,fekszik,лежа
943,hängen::V,függ,вися
944,werden::V,lesz,бъда
945,werden::V,lesz,стана
946,passieren::V,történik,случа се
947,beginnen::V,kezdődik,започна
948,enden::V,végződik,свърша
949,enden::V,befejeződik,свърша
950,wechseln::V,változik,променям
951,aufgehen[Sonne]::V,kel,изгрея
952,untergehen[Sonne]::V,lemegy,заляза
953,scheinen[Sonne]::V,süt,грея
954,scheinen[Sonne]::V,süt,светя
955,donnern::V,dörög,гърмя
956,wehen::V,fúj,вея
957,wehen::V,fúj,духам
958,strömen::V,áramlik,тека
959,strömen::V,áramlik,лея се
960,fließen::V,folyik,тека
961,sich drehen::V,forog,въртя се
962,schwanken::V,inog,клатя се
963,schwanken::V,ingadozik,клатя се
964,schwingen::V,leng,трептя
965,fallen::V,esik,падам
966,brennen::V,ég,горя
967,rauchen::V,füstöl,димя
968,regnen::V,esik,вали дъжд
969,gefrieren::V,megfagy,замръзна
970,tauen::V,olvad,топя се
971,schmelzen::V,olvad,разтопя се
972,schmelzen::V,elolvad,разтопя се
973,trocknen::V,szárad,съхна
974,sieden::V,forr,вря
975,sieden::V,forr,кипя
976,faulen::V,rothad,гния
977,verfaulen::V,elrothad,изгния
978,verfaulen::V,megrothad,изгния
979,reißen::V,szakad,напукам се
980,versinken::V,süllyed,потъна
981,versinken::V,elsüllyed,потъна
982,vergehen::V,múlik,минавам
983,vergehen::V,elmúlik,минавам
984,erscheinen::V,feltűnik,явя се
985,erscheinen::V,megjelenik,явя се
986,verschwinden::V,letűnik,изчезна
987,sinken::V,süllyed,падна
988,abnehmen::V,apad,отслабна
989,abnehmen::V,csökken,отслабна
990,zunehmen::V,növekszik,нарасна
991,zunehmen::V,gyarapszik,нарасна
992,steigen::V,emelkedik,увелича се
993,steigen::V,emelkedik,покачвам се
994,wachsen::V,nő,раста
995,wachsen::V,terem,раста
996,wachsen::V,növekszik,раста
997,glänzen::V,ragyog,лъщя
998,glänzen::V,ragyog,блестя
999,glänzen::V,fénylik,лъщя
1000,glänzen::V,fénylik,блестя
1001,funkeln::V,csillog,искря
1002,funkeln::V,tündöklik,искря
1003,lärmen::V,lármázik,шумя
1004,läuten::V,cseng,звъня
1005,klingeln::V,csenget,звъня
1006,klirren::V,csörömpöl,звънтя
1007,klirren::V,csörömpöl,дрънкам
1008,brausen::V,zúg,буча
1009,brausen::V,morajlik,буча
1010,rauschen::V,zúg,шумя
1011,klingen::V,hangzik,звуча
1012,bellen::V,ugat,лая
1013,heulen::V,bőg,вия
1014,heulen::V,bőg,рева
1015,heulen::V,üvölt,вия
1016,heulen::V,üvölt,рева
1017,blasen::V,fúj,духна
1018,pfeifen::V,fütyül,свиря
1019,schreien::V,kiált,крещя
1020,schreien::V,kiabál,крещя
1021,stöhnen::V,nyög,стена
1022,stöhnen::V,nyög,пъшкам
1023,zittern::V,remeg,треперя
1024,zittern::V,reszket,треперя
1025,leben::V,él,живея
1026,geboren werden::V,születik,родя се
1027,atmen::V,lélegzik,дишам
1028,trinken::V,iszik,пия
1029,essen::V,eszik,ям
1030,schlucken::V,nyel,гълтам
1031,müde werden::V,elfárad,уморя се
1032,müde werden::V,kifárad,уморя се
1033,einschlafen::V,elalszik,заспя
1034,schlafen::V,alszik,спя
1035,aufwachen::V,felébred,събудя се
1036,aufstehen::V,felkel,стана
1037,sich erholen::V,pihen,отдъхвам си
1038,krank werden::V,megbetegedik,заболея
1039,krank werden::V,belebetegszik,заболея
1040,krank sein::V,betegeskedik,боледувам
1041,schmerzen::V,fáj,боля
1042,husten::V,köhög,кашлям
1043,genesen::V,meggyógyul,оздравея
1044,sterben::V,hal,умра
1045,umkommen::V,elpusztul,загина
1046,sich bewegen::V,mozog,движа се
1047,sich bewegen::V,mozog,мърдам се
1048,sich rühren::V,mozdul,движа се
1049,sich erheben::V,feláll,стана
1050,sich erheben::V,felemelkedik,стана
1051,sich setzen::V,ül,седна
1052,sich setzen::V,leül,седна
1053,hinfallen::V,bukik,падна
1054,hinfallen::V,elesik,падна
1055,laufen::V,jár,ходя
1056,schreiten::V,lép,крача
1057,spazierengehen::V,sétál,разхождам се
1058,eilen::V,siet,бързам
1059,sich beeilen::V,siet,побързам
1060,sausen::V,robog,тичам
1061,rennen::V,fut,бягам
1062,rennen::V,szalad,бягам
1063,springen::V,ugrik,скачам
1064,klettern::V,kúszik,катеря се
1065,schaukeln::V,hintázik,люлея се
1066,kriechen::V,kúszik,лазя
1067,kriechen::V,kúszik,пълзя
1068,schwimmen::V,úszik,плувам
1069,tauchen::V,merül,гмуркам се
1070,rudern::V,evez,греба
1071,fahren::V,jár,пътувам
1072,fahren::V,megy,пътувам
1073,fahren::V,utazik,пътувам
1074,fliegen::V,száll,летя
1075,fliegen::V,száll,хвърча
1076,gehen::V,megy,ида
1077,gehen::V,megy,вървя
1078,weggehen::V,elmegy,отида си
1079,abfahren::V,indul,отпътувам
1080,anhalten::V,megáll,спра се
1081,hineingehen::V,bemegy,влизам
1082,eintreten::V,belép,вляза
1083,kommen::V,jön,ида
1084,kommen::V,jön,дойда
1085,ankommen::V,érkezik,пристигна
1086,ankommen::V,megérkezik,пристигна
1087,zurückkommen::V,visszajön,върна се
1088,bleiben::V,marad,остана
1089,bleiben::V,megmarad,остана
1090,warten::V,vár,чакам
1091,warten::V,várakozik,чакам
1092,erwarten::V,vár,очаквам
1093,erwarten::V,megvár,очаквам
1094,suchen::V,kutat,търся
1095,finden::V,talál,намеря
1096,versuchen::V,megpróbál,опитам
1097,versuchen::V,megkísérel,опитам
1098,vorbereiten::V,előkészít,подготвя
1099,lieben::V,szeret,любя
1100,mögen::V,szeret,обичам
1101,lachen::V,nevet,смея се
1102,rühren::V,mozdít,трогна
1103,weinen::V,sír,плача
1104,schimpfen::V,szid,ругая
1105,schimpfen::V,szid,псувам
1106,schimpfen::V,szitkozódik,ругая
1107,schimpfen::V,szitkozódik,псувам
1108,sich ärgern::V,mérgelődik,ядосам се
1109,sich ärgern::V,bosszankodik,ядосам се
1110,sich fürchten::V,fél,боя се
1111,sich fürchten::V,fél,страхувам се
1112,sich fürchten::V,retteg,боя се
1113,sich fürchten::V,retteg,страхувам се
1114,fürchten::V,fél,боя се от
1115,fürchten::V,fél,страхувам се от
1116,fliehen::V,menekül,бягам
1117,flüchten::V,elmenekül,бягам
1118,flüchten::V,elmenekül,избягам
1119,sehen::V,néz,видя
1120,anschauen::V,megnéz,гледам
1121,ansehen::V,néz,поглеждам
1122,ansehen::V,ránéz,поглеждам
1123,ansehen::V,megnéz,поглеждам
1124,hören::V,hall,чувам
1125,zuhören::V,hallgat,слушам
1126,zuhören::V,meghallgat,слушам
1127,probieren::V,kóstol,опитам
1128,probieren::V,megkóstol,опитам
1129,riechen::V,szagol,подуша
1130,fühlen::V,érez,усещам
1131,fühlen::V,érez,чувствувам
1132,scheinen::V,tűnik,изглеждам
1133,scheinen::V,látszik,изглеждам
1134,zu sehen sein::V,mutatkozik,виждам се
1135,vernehmen::V,hall,доловя
1136,frieren::V,fázik,мръзна
1137,tun::V,csinál,правя
1138,tun::V,cselekszik,правя
1139,können::V,tud,мога
1140,wollen::V,akar,ща
1141,wollen::V,akar,искам
1142,anfangen::V,kezd,започна
1143,beenden::V,befejez,свърша
1144,beenden::V,befejez,завърша
1145,aufhören::V,megszűnik,престана
1146,gelingen::V,sikerül,успея
1147,gelingen::V,sikerül,сполуча
1148,geraten::V,kerül,удам се
1149,geraten::V,jut,удам се
1150,öffnen::V,nyit,отворя
1151,öffnen::V,kinyit,отворя
1152,schließen::V,csuk,затворя
1153,schließen::V,becsuk,затворя
1154,stellen::V,állít,поставя
1155,stellen::V,helyez,поставя
1156,setzen::V,ültet,туря
1157,setzen::V,helyez,туря
1158,legen::V,tesz,сложа
1159,legen::V,tesz,слагам
1160,legen::V,fektet,сложа
1161,legen::V,fektet,слагам
1162,berühren::V,érint,докосна
1163,verbinden::V,beköt,свържа
1164,verbinden::V,összeköt,свържа
1165,bedecken::V,betakar,покрия
1166,bedecken::V,beborít,покрия
1167,aufhängen::V,felakaszt,закача
1168,anzünden::V,gyújt,запаля
1169,anzünden::V,meggyújt,запаля
1170,aufheben::V,felemel,вдигна
1171,aufheben::V,felemel,повдигна
1172,zurücklassen::V,hátrahagy,оставя
1173,verlieren::V,veszít,загубя
1174,verlieren::V,elveszít,загубя
1175,fallen lassen::V,elejt,изпусна
1176,machen::V,tesz,направя
1177,machen::V,csinál,направя
1178,herstellen::V,gyárt,произведа
1179,herstellen::V,előállít,произведа
1180,bauen::V,épít,строя
1181,reparieren::V,javít,поправя
1182,reparieren::V,kijavít,поправя
1183,reparieren::V,megjavít,поправя
1184,verbessern::V,megjavít,подобря
1185,ändern::V,változtat,променя
1186,ändern::V,megváltoztat,променя
1187,graben::V,ás,копая
1188,beugen::V,meghajt,прегъна
1189,biegen::V,hajlít,прегъна
1190,drehen::V,forgat,въртя
1191,wenden::V,fordít,обърна
1192,wenden::V,megfordít,обърна
1193,umdrehen::V,megfordít,обърна
1194,umdrehen::V,megforgat,обърна
1195,heben::V,emel,вдигам
1196,hochheben::V,felemel,издигна
1197,ergreifen::V,megfog,хвана
1198,ergreifen::V,megfog,обхвана
1199,halten::V,tart,държа
1200,drücken::V,nyom,натискам
1201,drücken::V,nyom,притискам
1202,drücken::V,megnyom,натискам
1203,drücken::V,megnyom,притискам
1204,schieben::V,tol,тикам
1205,kratzen::V,vakar,одраскам
1206,lecken::V,nyal,лижа
1207,lecken::V,nyal,ближа
1208,beißen::V,harap,хапя
1209,beißen::V,harap,ухапя
1210,abreißen::V,letép,откъсна
1211,abschneiden::V,levág,отрежа
1212,binden::V,köt,вържа
1213,binden::V,kötöz,вържа
1214,stecken::V,dug,пъхна
1215,brechen::V,tör,троша
1216,brechen::V,eltör,троша
1217,klopfen::V,kopogtat,чукам
1218,hauen::V,vág,бия
1219,hauen::V,levág,бия
1220,kleben::V,tapaszt,лепя
1221,kleben::V,tapaszt,залепя
1222,reiben::V,dörzsöl,трия
1223,reiben::V,dörzsöl,търкам
1224,reiben::V,súrol,трия
1225,reiben::V,súrol,търкам
1226,streichen::V,simít,намажа
1227,schleifen::V,fen,остря
1228,schleifen::V,csiszol,остря
1229,schleifen::V,köszörül,остря
1230,schneiden::V,vág,режа
1231,schneiden::V,szel,режа
1232,schneiden::V,metsz,режа
1233,rütteln::V,ráz,разтърсвам
1234,schütteln::V,ráz,клатя
1235,schütteln::V,ráz,друсам
1236,schütteln::V,megráz,клатя
1237,schütteln::V,megráz,друсам
1238,schwenken::V,lóbál,размахам
1239,schwenken::V,lobogtat,размахам
1240,schütten::V,önt,сипя
1241,füllen::V,tölt,напълня
1242,füllen::V,megtölt,напълня
1243,einwickeln::V,becsavar,увия
1244,einwickeln::V,becsavar,завия
1245,tragen::V,hord,нося
1246,schleppen::V,vonszol,влача
1247,ziehen::V,húz,тегля
1248,ziehen::V,húz,дръпна
1249,aufbewahren::V,megőriz,съхраня
1250,werfen::V,dob,хвърля
1251,werfen::V,hajít,хвърля
1252,fangen::V,fog,ловя
1253,fangen::V,fog,уловя
1254,packen::V,megragad,хвана
1255,verstecken::V,eldug,крия
1256,verstecken::V,eldug,скрия
1257,verstecken::V,elrejt,крия
1258,verstecken::V,elrejt,скрия
1259,teilen::V,oszt,разделя
1260,teilen::V,megoszt,разделя
1261,schicken::V,küld,изпращам
1262,bringen::V,hoz,донеса
1263,bringen::V,visz,донеса
1264,hinzufügen::V,hozzáad,прибавя
1265,bekommen::V,kap,сдобия се
1266,bekommen::V,megkap,сдобия се
1267,erhalten::V,kap,получа
1268,erhalten::V,megkap,получа
1269,nehmen::V,vesz,взема
1270,wählen::V,választ,избирам
1271,auswählen::V,kiválaszt,избера
1272,bewahren::V,megtart,пазя
1273,behindern::V,akadályoz,преча
1274,behindern::V,akadályoz,спъвам
1275,behindern::V,gátol,преча
1276,behindern::V,gátol,спъвам
1277,verderben::V,elront,разваля
1278,beschädigen::V,rongál,повредя
1279,zerbrechen::V,eltör,счупя
1280,zerbrechen::V,széttör,счупя
1281,zerbrechen::V,kettétör,счупя
1282,zerreißen::V,eltép,скъсам
1283,zerreißen::V,széttép,скъсам
1284,zerstören::V,elpusztít,разруша
1285,verbrennen::V,éget,изгоря
1286,verbrennen::V,eléget,изгоря
1287,geben::V,ad,дам
1288,reichen::V,nyújt,подам
1289,schenken::V,ajándékoz,подаря
1290,versprechen::V,ígér,обещая
1291,wünschen::V,kíván,желая
1292,loben::V,dicsér,хваля
1293,küssen::V,csókol,целувам
1294,wiegen::V,ringat,люлея
1295,zudecken::V,betakar,покрия
1296,wecken::V,kelt,събудя
1297,wecken::V,ébreszt,събудя
1298,zeigen::V,mutat,покажа
1299,führen::V,visz,водя
1300,führen::V,visz,заведа
1301,führen::V,vezet,водя
1302,führen::V,vezet,заведа
1303,lehren::V,tanít,уча
1304,unterrichten::V,tanít,преподавам
1305,aufziehen::V,felnevel,отгледам
1306,leiten::V,vezet,ръководя
1307,leiten::V,vezet,управлявам
1308,leiten::V,vezérel,ръководя
1309,leiten::V,vezérel,управлявам
1310,antreiben::V,hajt,подкарвам
1311,lassen::V,-tat,накарам
1312,lassen::V,-at,накарам
1313,einladen::V,meghív,поканя
1314,vereinigen::V,egyesít,съединя
1315,besuchen::V,látogat,посетя
1316,treffen::V,talál,срещна
1317,sich versammeln::V,gyülekezik,събера се
1318,sich versammeln::V,összegyűlik,събера се
1319,spielen::V,játszik,играя
1320,singen::V,énekel,пея
1321,tanzen::V,táncol,танцувам
1322,sich trennen::V,elválik,разделя се
1323,verlassen::V,elhagy,напусна
1324,retten::V,ment,спася
1325,bewachen::V,őriz,охранявам
1326,schützen::V,óv,запазя
1327,schützen::V,véd,запазя
1328,verteidigen::V,véd,защитя
1329,sich schlagen::V,verekszik,бия се
1330,schießen::V,lő,стрелям
1331,siegen::V,győz,победя
1332,ärgern::V,bosszant,ядосам
1333,schlagen::V,üt,бия
1334,schlagen::V,üt,ударя
1335,schlagen::V,ver,бия
1336,schlagen::V,ver,ударя
1337,treten::V,rúg,ритам
1338,stechen::V,döf,бодна
1339,stechen::V,szúr,бодна
1340,stoßen::V,lök,бутна
1341,stoßen::V,lök,блъсна
1342,stehlen::V,lop,
1343,stören::V,zavar,смутя
1344,belästigen::V,zaklat,отегча
1345,belästigen::V,zaklat,безпокоя
1346,verbergen::V,rejt,скрия
1347,verbergen::V,elrejt,скрия
1348,täuschen::V,megtéveszt,измамя
1349,betrügen::V,csal,измамя
1350,töten::V,öl,убия
1351,töten::V,öl,умъртвя
1352,wohnen::V,lakik,живея
1353,arbeiten::V,dolgozik,работя
1354,sammeln::V,szed,събера
1355,sammeln::V,gyűjt,събера
1356,pflücken::V,szed,бера
1357,pflücken::V,szed,откъсна
1358,jagen::V,vadászik,ловувам
1359,fischen::V,halászik,ловя риба
1360,fassen::V,fog,хвана
1361,hüten::V,őriz,пазя
1362,hüten::V,legeltet,пазя
1363,treiben::V,hajt,карам
1364,anbinden::V,köt,завържа
1365,füttern::V,etet,храня
1366,melken::V,fej,доя
1367,hacken::V,vág,сека
1368,gießen::V,öntöz,полея
1369,reifen::V,érik,узрея
1370,zubereiten::V,elkészít,приготвя
1371,kochen::V,főz,варя
1372,backen::V,süt,пека
1373,braten::V,süt,пържа
1374,umrühren::V,megkever,разбъркам
1375,stricken::V,köt,плета
1376,nähen::V,varr,шия
1377,färben::V,fest,боядисам
1378,reinigen::V,tisztít,почистя
1379,waschen::V,mos,мия
1380,waschen::V,mos,пера
1381,abwischen::V,letöröl,избърша
1382,spülen::V,mosogat,плакна
1383,fegen::V,söpör,измета
1384,kehren::V,söpör,мета
1385,baden::V,fürdik,къпя се
1386,sich waschen::V,mosdik,мия се
1387,sich waschen::V,mosakszik,мия се
1388,ausziehen::V,levesz,съблека
1389,anziehen::V,felölt,облека
1390,anziehen::V,felvesz,облека
1391,sich anziehen::V,öltözik,облека се
1392,sich anziehen::V,felöltözik,облека се
1393,kämmen::V,fésül,реша
1394,kämmen::V,fésül,вчеша
1395,schmücken::V,díszít,накича
1396,sagen::V,mond,кажа
1397,sprechen::V,beszél,говоря
1398,reden::V,beszél,говоря
1399,sich unterhalten::V,beszélget,разговарям
1400,fragen::V,kérdez,запитам
1401,bitten::V,kér,моля
1402,erzählen::V,mesél,разкажа
1403,erzählen::V,elbeszél,разкажа
1404,mitteilen::V,közöl,съобщя
1405,nennen::V,hív,нарека
1406,nennen::V,nevez,нарека
1407,rufen::V,hív,викам
1408,rufen::V,hív,повикам
1409,prahlen::V,dicsekszik,хваля се
1410,übersetzen::V,fordít,преведа
1411,denken::V,gondol,мисля
1412,glauben::V,hisz,вярвам
1413,bemerken::V,észrevesz,забележа
1414,erkennen::V,ráismer,позная
1415,erkennen::V,felismer,позная
1416,begreifen::V,felfog,схвана
1417,verstehen::V,ért,разбера
1418,verstehen::V,megért,разбера
1419,lernen::V,tanul,уча се
1420,lernen::V,megtanul,уча се
1421,wissen::V,tud,зная
1422,sich erinnern an::V,emlékszik,спомня си за
1423,vergessen::V,felejt,забравя
1424,vergessen::V,elfelejt,забравя
1425,messen::V,mér,меря
1426,messen::V,megmér,меря
1427,zählen::V,számol,броя
1428,zählen::V,megszámol,броя
1429,rechnen::V,számít,сметна
1430,lesen::V,olvas,чета
1431,malen::V,fest,рисувам
1432,zeichnen::V,rajzol,рисувам
1433,schreiben::V,ír,пиша
1434,besitzen::V,birtokol,имам
1435,besitzen::V,birtokol,притежавам
1436,kaufen::V,vesz,купя
1437,kaufen::V,vesz,купувам
1438,kaufen::V,megvesz,купя
1439,kaufen::V,megvesz,купувам
1440,verkaufen::V,elad,продам
1441,bezahlen::V,fizet,заплатя
1442,bezahlen::V,kifizet,заплатя
1443,zahlen::V,fizet,платя
1444,zahlen::V,megfizet,платя
1445,beherrschen::V,ural,владея
1446,ertragen::V,elbír,понеса
1447,ertragen::V,elvisel,понеса
