,Concept_ID,hy,mdf
739,fern::A,հեռավոր,куна́рдонь
740,linker::A,ձախ,кержи
741,rechter::A,աջ,види
742,anderer::A,այլ,лия
743,anderer::A,ուրիշ,лия
744,erster::A,առաջին,васенце
745,zweiter::A,երկրորդ,омбоце
746,dritter::A,երրորդ,колмоце
747,letzter::A,վերջին,ме́кольце
748,allein::ADV,միայնակ,ськамонза
749,auf einmal::ADV,միասնաբար,вихцок
750,zusammen::ADV,միասին,марс
751,zusammen::ADV,միասին,ма́рса
752,zusammen::ADV,իրար հետ,марс
753,zusammen::ADV,իրար հետ,ма́рса
754,lange::ADV,երկար ժամանակ,кува́тьс
755,plötzlich::ADV,հանկարծ,а́пак учт
756,sofort::ADV,իսկույն,тяникиге
757,später::ADV,ավելի ուշ,ме́ле
758,später::ADV,հետո,ме́ле
759,jetzt::ADV,այժմ,тяни
760,heute::ADV,այսօր,тячи
761,morgen::ADV,վաղը,ва́нды
762,bald::ADV,շուտով,курок
763,dann::ADV,ապա,меле
764,dann::ADV,ապա,сяда меле
765,dann::ADV,հետո,меле
766,dann::ADV,հետո,сяда меле
767,gestern::ADV,երեկ,ися́к
768,einst::ADV,հին ատեն,весть
769,einst::ADV,հին ատեն,мзя́рда-бди
770,damals::ADV,ատէնին,эста
771,danach::ADV,ապա,меле
772,danach::ADV,այն ժամանակ,меле
773,vorher::ADV,առաջ,инголи
774,zuerst::ADV,նախ,ва́сенда
775,einmal::ADV,մի անգամ,весть
776,manchmal::ADV,երբեմն,лия́ста
777,manchmal::ADV,երբեմն,ко́ста-ко́ста
778,oft::ADV,հաճախ,си́деста
779,immer::ADV,միշտ,фалу
780,immer::ADV,միշտ,най
781,niemals::ADV,երբեք,аф мзя́рдонга
782,hier::ADV,այստեղ,тяса
783,hierhin::ADV,այստեղ,сей
784,hierhin::ADV,այստեղ,тяза
785,von hier::ADV,այդտեղից,тя́ста
786,dort::ADV,այնտեղ,тоса
787,dorthin::ADV,այնտեղ,тов
788,dorthin::ADV,այնտեղ,тоза
789,geradeaus::ADV,ուղիղ,ви́деста
790,vorwärts::ADV,առաջ,и́нголи
791,rückwärts::ADV,դեպի ետ,ме́ки
792,zurück::ADV,ետ,ме́ки
793,unten::ADV,ներքեւում,ала
794,hinab::ADV,ներքեւ,алу
795,oben::ADV,վերեւում,вяре
796,hinauf::ADV,վերեւ,вяри
797,überall::ADV,ամենուր,се́мбе ва́стова
798,nicht::ADV,չէ,аф
799,ein wenig::ADV,մի քիչ,аф лама
800,kaum::ADV,հազիվ,а́ньцек
801,sehr::ADV,շատ,пяк
802,so::ADV,այդպես,ста́не
803,noch::ADV,դեռ,нинге
804,nur::ADV,միայն,аньцек
805,schon::ADV,արդեն,ни
806,wieder::ADV,նորից,та́га
807,wieder::ADV,դարձյալ,та́га
808,vergebens::ADV,իզուր,стак
809,vor::PRP,դիմացը,инголе
810,hinter::PRP,ետեւը,фтала
811,hinter::PRP,ետեւը,мельге
812,unter::PRP,տակ,ала
813,durch::PRP,միջով,пачк
814,neben::PRP,քովը,ваксса
815,zwischen::PRP,միջեւ,ёткса
816,wegen::PRP,պատճառով,сюнеда
817,wegen::PRP,շնորհից,сюнеда
818,dies::PRN,սա,тя
819,dies::PRN,այս,тя
820,das::PRN,դա,ся
821,das::PRN,դա,тона
822,das::PRN,այդ,ся
823,das::PRN,այդ,тона
824,alles::PRN,ամեն ինչ,сембе
825,ich::PRN,ես,мон
826,du::PRN,դու,тон
827,er::PRN,նա,сон
828,wir::PRN,մենք,минь
829,ihr::PRN,դուք,тинь
830,sie::PRN,նրանք,синь
831,was::FPRN,ինչ,мезе
832,wer::FPRN,ով,кие
833,wo::FADV,ուր,коса
834,wo::FADV,որտեղ,коса
835,wohin::FADV,դեպի ուր,ков
836,wohin::FADV,դեպի ուր,коза
837,wie::FADV,ինչպես,ко́да
838,warum::FADV,ինչու,мес
839,wieviel::FNUM,որչափ,мзя́ра
840,eins::NUM,մեկ,фкя
841,zwei::NUM,երկու,кафта
842,drei::NUM,երեք,колма
843,vier::NUM,չորս,ниле
844,fünf::NUM,հինգ,вете
845,sechs::NUM,վեց,кота
846,sieben::NUM,յոթ,сисем
847,acht::NUM,ութ,кафкса
848,neun::NUM,ինը,ве́йхкса
849,zehn::NUM,տասը,кемонь
850,elf::NUM,տասնմեկ,кефкие
851,zwölf::NUM,տասներկու,кемгафтува
852,zwanzig::NUM,քսան,комсь
853,dreißig::NUM,երեսուն,колмогемонь
854,vierzig::NUM,քառասուն,нильге́монь
855,fünfzig::NUM,հիսուն,ве́дьгемонь
856,sechzig::NUM,վաթսուն,ко́дгемонь
857,siebzig::NUM,յոթանասուն,сизьге́монь
858,achtzig::NUM,ութսուն,ка́фксогемонь
859,neunzig::NUM,իննսուն,ве́йхксогемонь
860,hundert::NUM,հարյուր,сяда
861,tausend::NUM,հազար,тёжянь
862,und::CNJ,ու,и
863,und::CNJ,ու,дъ
864,oder::CNJ,կամ,или
865,oder::CNJ,կամ,али
866,stehen::V,կանգնել,а́щемс стя́да
867,sitzen::V,նստել,ащемс озада
868,liegen::V,ստել,ма́дозь а́щемс
869,hängen::V,կախվել,нюрьгомс
870,werden::V,դառնալ,арамс
871,werden::V,դառնալ,тиевомс
872,passieren::V,պատահել,лисэмс
873,passieren::V,պատահել,эвондамс
874,beginnen::V,սկսվել,ушедомс
875,enden::V,վերջանալ,лоткамс
876,wechseln::V,փոխվել,по́лафнемс
877,aufgehen[Sonne]::V,բարձրանալ,стямс
878,aufgehen[Sonne]::V,բարձրանալ,лисемс
879,aufgehen[Sonne]::V,ելնել ,стямс
880,aufgehen[Sonne]::V,ելնել ,лисемс
881,untergehen[Sonne]::V,մտնել,валгомс
882,scheinen[Sonne]::V,շողալ,ва́лдоптомс
883,scheinen[Sonne]::V,փայլել,ва́лдоптомс
884,donnern::V,որոտալ,торамс
885,wehen::V,փչել,уфа́мс
886,strömen::V,հոսել,шудемс
887,fließen::V,հոսել,шудемс
888,sich drehen::V,պտտվել,шаромс
889,schwanken::V,տատանվել,якамс
890,schwingen::V,ճոճվել,люксемс
891,schwingen::V,ճոճվել,нюрьсемс
892,fallen::V,ընկնել,прамс
893,fallen::V,ընկնել,прашендомс
894,brennen::V,այրվել,паломс
895,rauchen::V,ծխել,качадомс
896,regnen::V,անձրեւ գալ,пиземс
897,gefrieren::V,սառչել,эйндамс
898,gefrieren::V,սառչել,кельмомс
899,tauen::V,լկիլ,соламс
900,schmelzen::V,հալիլ,соламс
901,trocknen::V,չորանալ,коськомс
902,sieden::V,եռալ,лакамс
903,faulen::V,փտել,наксадомс
904,verfaulen::V,նեխել,наксадомс
905,reißen::V,պատռվել,сязевомс
906,reißen::V,ճղվել,сязевомс
907,versinken::V,սուզվել,ваямс
908,vergehen::V,անցնել ,ётамс
909,erscheinen::V,հայտնվել,эвондамс
910,erscheinen::V,երեւալ,эвондамс
911,verschwinden::V,անհետանալ,юма́мс
912,sinken::V,ընկնել,валгомс
913,abnehmen::V,փոքրանալ,киремс
914,zunehmen::V,մեծանալ,ламокстомс
915,zunehmen::V,մեծանալ,рашнемс
916,steigen::V,բարձրանալ,кеподемс
917,wachsen::V,աճել,касомс
918,glänzen::V,նշուլել,цинзелдомс
919,glänzen::V,նշուլել,цифордомс
920,glänzen::V,փայլիլ,цинзелдомс
921,glänzen::V,փայլիլ,цифордомс
922,funkeln::V,փայլատակել,ци́фтордомс
923,lärmen::V,աղմուկ հանել,жалнамс
924,läuten::V,զնգալ,гайфтемс
925,klingeln::V,զնգալ,гайфтемс
926,klirren::V,զնգզնգալ,ка́нзеркшнемс
927,brausen::V,մոլեգնել,жоледемс
928,rauschen::V,սոսափել,вжнамс
929,rauschen::V,սոսափել,гамнамс
930,klingen::V,հնչել,кайгомс
931,bellen::V,հաչել,ува́мс
932,heulen::V,ոռնալ ,сувомс
933,heulen::V,ոռնալ ,урнамс
934,blasen::V,փչել ,уфа́мс
935,pfeifen::V,սուլել,вяшкомс
936,schreien::V,գոռալ ,пешкодомс
937,stöhnen::V,տնքալ,куфцемс
938,zittern::V,դողալ,таромс
939,leben::V,ապրել,эрямс
940,geboren werden::V,ծնվել,шачемс
941,atmen::V,շնչել,ажнамс
942,trinken::V,խմել,симомс
943,essen::V,ուտել,ярхцамс
944,schlucken::V,կլանել,нилемс
945,schlucken::V,կուլ տալ,нилемс
946,müde werden::V,հոգնել,сиземс
947,einschlafen::V,քուն մտնել,матодовомс
948,schlafen::V,քնել,удомс
949,aufwachen::V,արթննալ,съргоземс
950,aufstehen::V,ելլել,стямс
951,sich erholen::V,հանգստանալ,ваймосемс
952,krank werden::V,հիւանդանալ,сярядькстомс
953,krank sein::V,հիվանդ լինել,сярядемс
954,schmerzen::V,ցավել,сярядемс
955,husten::V,հազալ,козомс
956,genesen::V,ապաքինվել,пъ́чкамс
957,sterben::V,մեռնել,куломс
958,sterben::V,վախճանվել,куломс
959,umkommen::V,կործանվել,юма́мс
960,sich bewegen::V,ընթանալ,шаштомс
961,sich rühren::V,շարժվել,сърхка́мс
962,sich erheben::V,կանգնել,стямс
963,sich erheben::V,վեր կենալ,стямс
964,sich setzen::V,նստել,озамс
965,hinfallen::V,ընկնել,прамс
966,hinfallen::V,ընկնել,сяворемс
967,laufen::V,քայլել,якамс
968,schreiten::V,ճեմել,молемс
969,schreiten::V,ճեմել,аськолямс
970,spazierengehen::V,շրջագայել,якамс
971,eilen::V,շտապել,эряскодомс
972,sich beeilen::V,շտապել ,эряскодомс
973,sausen::V,սլանալ,лиемс
974,rennen::V,վազել,арнемс
975,springen::V,ցատկել,комотнемс
976,klettern::V,մագլցել,ку́цемс
977,schaukeln::V,ճոճվել,нюрямс
978,schaukeln::V,օրորվել,нюрямс
979,kriechen::V,սողալ,шаштомс комада
980,schwimmen::V,լողալ,уемс
981,tauchen::V,սուզվել,юпиемс
982,tauchen::V,սուզվել,чёпафнемс
983,rudern::V,թիավարել,па́немс ве́неж
984,fahren::V,ընթանալ,ардомс
985,fliegen::V,թռչել,лиемс
986,gehen::V,գնալ,молемс
987,weggehen::V,հեռանալ,тумс
988,abfahren::V,ճանապարհվել,тумс
989,anhalten::V,կանգնել,лоткамс
990,hineingehen::V,մտնել,сува́мс
991,eintreten::V,մտնել,сува́мс
992,kommen::V,գալ,самс
993,ankommen::V,ժամանել,самс
994,ankommen::V,ժամանել,пачкодемс
995,zurückkommen::V,վերադառնալ,мърдамс
996,bleiben::V,մնալ,иля́домс
997,warten::V,սպասել,учемс
998,erwarten::V,սպասել,учемс
999,suchen::V,որոնել,вешемс
1000,finden::V,գտնել,мумс
1001,versuchen::V,փորձել,варчсемс
1002,vorbereiten::V,պատրաստել,анокламс
1003,lieben::V,սիրել,кельгомс
1004,mögen::V,հավանել,кельгомс
1005,mögen::V,սիրել,кельгомс
1006,lachen::V,ծիծաղել,рахамс
1007,lachen::V,ծիծաղել,рахсемс
1008,rühren::V,հուզել,токамс седи
1009,weinen::V,լալ,авардемс
1010,schimpfen::V,տրտնջալ,сюцемс
1011,schimpfen::V,քրթմնջել,сюцемс
1012,sich ärgern::V,զայրանալ,кяжиямс
1013,sich fürchten::V,վախնալ,пелемс
1014,fürchten::V,վախենալ,пелемс
1015,fliehen::V,փախչել,ворьгодемс
1016,flüchten::V,փախչել,ша́домс
1017,flüchten::V,փախչել,во́рьгодемс
1018,sehen::V,տեսնել,няемс
1019,anschauen::V,դիտել,ваномс
1020,ansehen::V,նայել,ваномс
1021,hören::V,լսել,марямс
1022,zuhören::V,ունկնդրել,ку́лхдоньомс
1023,probieren::V,համը տեսել,варжамс
1024,riechen::V,հոտ առնել,никса́мс
1025,fühlen::V,զգալ,марямс
1026,scheinen::V,երեւալ,ня́евомс
1027,zu sehen sein::V,երեւալ,ня́евомс
1028,vernehmen::V,իմանալ ,марямс
1029,frieren::V,մրսել,паломс
1030,frieren::V,մրսել,кельмомс
1031,tun::V,անել,тиемс
1032,können::V,կարողանալ,маштомс
1033,wollen::V,ուզել,-не-
1034,wollen::V,ցանկանալ,-не-
1035,anfangen::V,սկսել,ушедомс
1036,beenden::V,վերջացնել,аде́ламс
1037,aufhören::V,դադարել,лоткамс
1038,gelingen::V,հաջողվել,удалакшнемс
1039,gelingen::V,գլուխ գալ,удалакшнемс
1040,geraten::V,ստացվել,лисемс
1041,öffnen::V,բաց անել,панжемс
1042,schließen::V,փակել ,сёлгомс
1043,stellen::V,դնել,путомс
1044,setzen::V,նստեցնել,озафнемс
1045,setzen::V,նստեցնել,озавтнемс
1046,legen::V,դնել,путомс
1047,berühren::V,դիպչել,токамс
1048,berühren::V,շոշափել,токамс
1049,verbinden::V,շաղկապել,сотомс
1050,bedecken::V,ծածկել,комачамс
1051,bedecken::V,ծածկել,вельхтямс
1052,aufhängen::V,կախել,повфтамс
1053,anzünden::V,վառել,крьвя́стемс
1054,aufheben::V,վերցնել,кеподемс
1055,aufheben::V,վերցնել,касфтомс
1056,zurücklassen::V,թողնել,ка́домс
1057,verlieren::V,կորցնել,юма́фтомс
1058,fallen lassen::V,գցել,прафтомс
1059,machen::V,անել,тиемс
1060,herstellen::V,արտադրել,анокламс
1061,bauen::V,կառուցել,путомс
1062,reparieren::V,նորոգել,петемс
1063,verbessern::V,բարելավել,цебярьгофтомс
1064,ändern::V,փոխել,полафтомс
1065,graben::V,փորել,шу́вомс
1066,graben::V,փորել,та́ргамс
1067,beugen::V,ծռել,мяндемс
1068,biegen::V,թեքել,комафтомс
1069,drehen::V,ոլորել,шо́вамс
1070,drehen::V,ոլորել,ша́рфнемс
1071,wenden::V,պտտել,ша́рфтомс
1072,umdrehen::V,շրջել,шарфтомс
1073,heben::V,բարձրացնել,ке́подемс
1074,hochheben::V,բարձրացնել,ке́подемс
1075,hochheben::V,բարձրացնել,ка́сфтомс
1076,ergreifen::V,վարակվել,фатямс
1077,halten::V,բռնել,кирдемс
1078,drücken::V,ճնշել,люпшта́мс
1079,schieben::V,հրել,шашфтомс
1080,kratzen::V,քերել,а́нгорямс
1081,kratzen::V,քերել,киськоря́мс
1082,lecken::V,լիզել,нолсемс
1083,beißen::V,կծել,сускомс
1084,abreißen::V,պոկել,сяземс
1085,abschneiden::V,կտրել ,керомс
1086,binden::V,կապել,сотомс
1087,stecken::V,խրել,сялгомс
1088,brechen::V,կոտրել ,си́ннемс
1089,brechen::V,կոտրել ,ка́лафтомс
1090,klopfen::V,թակել,чакамс
1091,klopfen::V,թակել,чакиемс
1092,hauen::V,ծեծել,шавомс
1093,hauen::V,ծեծել,пиксомс
1094,kleben::V,կպցնել,пе́тфнемс
1095,reiben::V,շփել,шо́вамс
1096,streichen::V,վրան քսել,вадемс
1097,schleifen::V,սրել ,шо́вамс
1098,schneiden::V,կտրել,керомс
1099,rütteln::V,ցնցել,та́рфтомс
1100,schütteln::V,թափահարել,шука́демс
1101,schwenken::V,ճոճել,яфодемс
1102,schütten::V,լցնել,каямс
1103,schütten::V,լցնել,нюрьхтя́мс
1104,füllen::V,լիքը լցնել,пяшкодемс
1105,einwickeln::V,փաթաթել,тапардамс
1106,tragen::V,կրել,кандомс
1107,tragen::V,տանել,кандомс
1108,schleppen::V,քաշել,ускомс
1109,ziehen::V,ձգել,ускомс
1110,ziehen::V,քաշել,ускомс
1111,aufbewahren::V,պահել ,ванфтомс
1112,werfen::V,նետել,ёрямс
1113,packen::V,հափշտակել,фатямс
1114,verstecken::V,ծածկել,кяшемс
1115,teilen::V,բաժանել,явомс
1116,schicken::V,ուղարկել,кучемс
1117,bringen::V,բերել,кандомс
1118,bringen::V,բերել,пачфтемс
1119,hinzufügen::V,ավելացնել,пу́томс та́га
1120,hinzufügen::V,ավելացնել,ма́ксомс та́га
1121,bekommen::V,հայթայթել,сявомс
1122,erhalten::V,ստանալ,сявомс
1123,nehmen::V,վերցնել,сявомс
1124,wählen::V,ընտրել,ко́чкамс
1125,auswählen::V,գերադասել,кочкамс
1126,bewahren::V,պահպանել,ванфтомс
1127,behindern::V,խոչընդոտել,шорямс
1128,verderben::V,փչացնել,коламс
1129,verderben::V,փչացնել,гастямс
1130,beschädigen::V,վնասել,тиендемс зиян
1131,zerbrechen::V,ջարդել,тапамс
1132,zerbrechen::V,կոտրել,тапамс
1133,zerreißen::V,պատռել,сяземс
1134,zerstören::V,քանդել,ка́лафтомс
1135,verbrennen::V,այրել,пълхта́мс
1136,geben::V,տալ,ма́ксомс
1137,reichen::V,հանձնել,максомс
1138,schenken::V,նվիրել,каземс
1139,versprechen::V,խոստանալ,ма́ксомс вал
1140,wünschen::V,մաղթել,арьсемс
1141,loben::V,գովել,шна́мс
1142,küssen::V,համբուրել,палсемс
1143,wiegen::V,օրորել,нюря́фтомс
1144,zudecken::V,վրան գցել,вельхтямс
1145,wecken::V,զարթնեցնել,стя́фтомс
1146,wecken::V,զարթնեցնել,съ́ргозьфтемс
1147,zeigen::V,ցույց տալ,няфтемс
1148,führen::V,ուղեկցել,вятемс
1149,lehren::V,սովորեցնել,тонафтомс
1150,unterrichten::V,ավանդել,тонафтомс
1151,aufziehen::V,դաստիարակել,касфтомс
1152,leiten::V,ղեկավարել,вятемс
1153,leiten::V,կառավարել,вятемс
1154,antreiben::V,շտապեցնել,вятемс
1155,lassen::V,ստիպել,кошардомс
1156,einladen::V,հրավիրել,тердемс
1157,einladen::V,հրավիրել,серьгядемс
1158,vereinigen::V,միացնել,пуроптомс
1159,vereinigen::V,միացնել,кочкамс марса
1160,besuchen::V,այցելել,варжамс
1161,treffen::V,հանդիպել,васьфтомс
1162,sich versammeln::V,հավաքվել,кочкавомс
1163,spielen::V,խաղալ,налхксемс
1164,singen::V,երգել,морамс
1165,tanzen::V,պարել,кштимс
1166,sich trennen::V,ցրվել,явомс
1167,verlassen::V,լքել,кадондомс
1168,retten::V,փրկել,идемс
1169,retten::V,փրկել,араламс
1170,bewachen::V,պահել,ваномс
1171,schützen::V,պաշտպանել,а́раламс
1172,verteidigen::V,պաշտպանել,а́раламс
1173,sich schlagen::V,կռվել,тюремс
1174,schießen::V,կրակել,ляцемс
1175,siegen::V,հաղթել,сяськомс
1176,ärgern::V,ձանձրացնել,кяжияфтомс
1177,schlagen::V,խփել,токамс
1178,treten::V,քացի տալ,тапамс
1179,stechen::V,խայթել,пупамс
1180,stechen::V,խայթել,сялгомс
1181,stoßen::V,մղել,тостядемс
1182,stehlen::V,գողանալ,саламс
1183,stören::V,խանգարել,шорсемс
1184,belästigen::V,անհանգստացնել,токсамс
1185,belästigen::V,անհանգստացնել,аф кадомс ваймама
1186,verbergen::V,թաքցնել,кяшемс
1187,täuschen::V,խաբել,васькафтомс
1188,täuschen::V,խաբել,кяльготнемс
1189,betrügen::V,խաբել,васькафнемс
1190,töten::V,սպանել ,шавомс
1191,töten::V,սպանել ,аде́ламс
1192,wohnen::V,բնակվել,эрямс
1193,arbeiten::V,աշխատել,покодемс
1194,sammeln::V,հավաքել,кочкамс
1195,sammeln::V,հավաքել,пу́роптомс
1196,pflücken::V,քաղել,фатнемс
1197,pflücken::V,քաղել,нотфнемс
1198,jagen::V,որս անել,кунда́мс
1199,fischen::V,ձուկ բռնել,калонь кунда́мс
1200,fassen::V,բռնել,кунда́мс
1201,hüten::V,արածեցնել,ваномс
1202,treiben::V,հովուել,панемс
1203,anbinden::V,չուանել,сотомс
1204,füttern::V,կերակրել,трямс
1205,füttern::V,կերակրել,а́ндомс
1206,melken::V,կթել,потямс
1207,hacken::V,կոտորել,лазондомс
1208,gießen::V,ջրել,валомс
1209,reifen::V,հասունանալ ,кенеремс
1210,zubereiten::V,պատրաստել,анокламс
1211,kochen::V,եփել,пидемс
1212,backen::V,թխել,пидемс
1213,braten::V,տապակել,пуштомс
1214,umrühren::V,խառնել,шорямс
1215,stricken::V,գործել,кодамс
1216,nähen::V,կարել,стамс
1217,färben::V,ներկել,а́рхтомс
1218,reinigen::V,մաքրել,ва́ткамс
1219,reinigen::V,մաքրել,а́роптомс
1220,waschen::V,լվանալ,муськомс
1221,abwischen::V,սրբել,нардамс
1222,spülen::V,ողողել,оргалдомс
1223,spülen::V,պարզաջրել,оргалдомс
1224,fegen::V,ավլել,тяемс
1225,kehren::V,ավլել,тяемс
1226,baden::V,լողանալ,э́шелямс
1227,sich waschen::V,լվացվել,штамс
1228,ausziehen::V,հանել,кайсефтемс
1229,anziehen::V,հագնել,ща́фтомс
1230,sich anziehen::V,հագնվել,щамс
1231,kämmen::V,սանրել,се́ендемс
1232,schmücken::V,զարդարել,на́ряжамс
1233,schmücken::V,զարդարել,ма́зоптомс
1234,sagen::V,ասել,азомс
1235,sagen::V,ասել,мярьгомс
1236,sprechen::V,խոսել,корхтамс
1237,reden::V,զրուցել,корхнемс
1238,sich unterhalten::V,խոսակցել,корхнемс
1239,fragen::V,հարցնել,ки́зефтемс
1240,bitten::V,խնդրել,а́намс
1241,bitten::V,խնդրել,ве́шемс
1242,erzählen::V,պատմել,а́зондомс
1243,mitteilen::V,հաղորդել,азомс
1244,nennen::V,անվանել,лемдемс
1245,nennen::V,անվանել,путомс лем
1246,rufen::V,կանչել,серьгядемс
1247,prahlen::V,պարծենալ,шна́фтомс пря́
1248,übersetzen::V,թարգմանել,ётафтомс
1249,denken::V,մտածել,арьсемс
1250,glauben::V,հավատալ,кемамс
1251,bemerken::V,նկատել,ня́емс
1252,erkennen::V,ճանաչել,содамс
1253,begreifen::V,հասկանալ,сатомс
1254,verstehen::V,ըմբռնել,шарьхкодемс
1255,lernen::V,սովորել,тонафнемс
1256,wissen::V,իմանալ,со́дамс
1257,sich erinnern an::V,հիշել,лятфтамс
1258,sich erinnern an::V,մտաբերել,лятфтамс
1259,vergessen::V,մոռանալ,юкстамс
1260,messen::V,չափել,ункснемс
1261,zählen::V,թվել,лу́вомс
1262,zählen::V,թվել,а́рьсемс
1263,zählen::V,հաշվել,лу́вомс
1264,zählen::V,հաշվել,а́рьсемс
1265,rechnen::V,հաշվել,лувомс
1266,rechnen::V,հաշվարկել,лувомс
1267,lesen::V,կարդալ,лувомс
1268,lesen::V,կարդալ,морафтомс
1269,malen::V,նկարել,рисова́ндамс
1270,zeichnen::V,գծել,рисова́ндамс
1271,schreiben::V,գրել,сёрмадомс
1272,besitzen::V,ունենալ,улемс азоркс
1273,besitzen::V,տեր լինել,улемс азоркс
1274,kaufen::V,գնել,рамамс
1275,verkaufen::V,վաճառել,мимс
1276,bezahlen::V,վճարել,пандомс
1277,zahlen::V,վճարել,па́ндомс
1278,beherrschen::V,ղեկավարել,азорондамс
1279,ertragen::V,դիմանալ,кирдемс
1280,Horn::N,,сюра
1281,fangen::V,,кунда́мс
