,Concept_ID,sq,el
728,sanft::A,butë,ήπιος
729,hungrig::A,uritur,πεινασμένος
730,krank::A,sëmurë,άρρωστος
731,nackt::A,lakuriq,γυμνός
732,nackt::A,zhveshur,γυμνός
733,traurig::A,trishtuar,λυπημένος
734,lebendig::A,gjallë,ζωντανός
735,gut::A,mirë,καλός
736,schlecht::A,keq,κακός
737,richtig::A,drejtë,σωστός
738,schlimm::A,keq,άσχημος
739,wahr::A,vërtetë,αληθής
740,wahr::A,vërtetë,αληθινός
741,alt::A,vjetër,παλιός
742,neu::A,i ri,νέος
743,neu::A,i ri,καινούργιος
744,ehemalig::A,dikurshëm,παλιός
745,alt[Lebewesen]::A,plak,γέρος
746,jung::A,i ri,νέος
747,arm::A,varfër,φτωχός
748,arm::A,vobektë,φτωχός
749,reich::A,pasur,πλούσιος
750,bekannt::A,njohur,γνωστός
751,berühmt::A,famshëm,περίφημος
752,berühmt::A,famshëm,ξακουσμένος
753,fremd::A,huaj,ξένος
754,verschieden::A,ndryshëm,διαφορετικός
755,nah::A,afërt,κοντινός
756,fern::A,largët,μακριά
757,linker::A,majtë,αριστερός
758,rechter::A,djathtë,δεξιός
759,anderer::A,tjetër,άλλος
760,erster::A,parë,πρώτος
761,zweiter::A,dytë,δεύτερος
762,dritter::A,i tretë,τρίτος
763,letzter::A,fundit,τελευταίος
764,allein::ADV,vetëm,μόνος
765,auf einmal::ADV,njëkohësisht,εφάπαξ
766,zusammen::ADV,bashkë,μαζί
767,zusammen::ADV,së bashku,μαζί
768,lange::ADV,për një kohë të gjatë,πολύν καιρό
769,plötzlich::ADV,befas,έξαφνα
770,sofort::ADV,menjëherë,αμέσως
771,sofort::ADV,aty për aty,αμέσως
772,später::ADV,më vonë,αργότερα
773,jetzt::ADV,tash,τώρα
774,heute::ADV,sot,σήμερα
775,morgen::ADV,nesër,αύριο
776,bald::ADV,shpejt,σε λίγο
777,bald::ADV,shpejt,εντός ολίγου
778,bald::ADV,së shpejti,σε λίγο
779,bald::ADV,së shpejti,εντός ολίγου
780,dann::ADV,pastaj,ύστερα
781,gestern::ADV,dje,χτες
782,einst::ADV,dikur,ποτέ
783,einst::ADV,dikur,άλλοτε
784,damals::ADV,atëherë,τότε
785,danach::ADV,mandej,μετά
786,danach::ADV,mandej,ύστερα
787,vorher::ADV,më parë,πριν
788,vorher::ADV,më parë,προηγουμένως
789,zuerst::ADV,së pari,πρώτα
790,einmal::ADV,njëherë,μία φορά
791,manchmal::ADV,nganjëherë,κάποτε
792,oft::ADV,shpesh,συχνά
793,oft::ADV,shpesh,πολλές φορές
794,immer::ADV,përherë,πάντα
795,immer::ADV,përherë,πάντοτε
796,immer::ADV,gjithnjë,πάντα
797,immer::ADV,gjithnjë,πάντοτε
798,niemals::ADV,kurrë,ποτέ
799,niemals::ADV,asnjëherë,ποτέ
800,hier::ADV,këtu,εδώ
801,hierhin::ADV,knej,εδώ
802,von hier::ADV,që këtej,από δω
803,von hier::ADV,prej këtej,από δω
804,dort::ADV,aty,εκεί
805,dort::ADV,atje,εκεί
806,dorthin::ADV,anej,προς τα κει
807,geradeaus::ADV,drejt,κατευθείαν
808,vorwärts::ADV,mbroth,εμπρός
809,vorwärts::ADV,përpara,εμπρός
810,rückwärts::ADV,mbrapsht,πίσω
811,zurück::ADV,prapa,πίσω
812,zurück::ADV,mbrapsht,πίσω
813,unten::ADV,poshtë,κάτω
814,hinab::ADV,përposh,προς τα κάτω
815,oben::ADV,lart,πάνω
816,oben::ADV,lart,επάνω
817,oben::ADV,sipër,πάνω
818,oben::ADV,sipër,επάνω
819,hinauf::ADV,lart,προς τα πάνω
820,hinauf::ADV,përpjetë,προς τα πάνω
821,überall::ADV,kudo,παντού
822,nicht::ADV,s',δεν
823,nicht::ADV,nuk,δεν
824,ein wenig::ADV,një tis,λιγάκι
825,kaum::ADV,mezi,μόλις
826,sehr::ADV,fort,πολύ
827,sehr::ADV,shumë,πολύ
828,so::ADV,ashtu,έτσι
829,so::ADV,kështu,έτσι
830,noch::ADV,ende,ακόμα
831,noch::ADV,akoma,ακόμα
832,nur::ADV,vetëm,μόνο
833,schon::ADV,tashmë,ήδη
834,schon::ADV,tashmë,κιόλας
835,wieder::ADV,përsëri,ξανά
836,vergebens::ADV,kot,μάταια
837,vor::PRP,para,μπροστά σε
838,vor::PRP,para,μπροστά από
839,hinter::PRP,prapa,πίσω από 
840,hinter::PRP,mbrapa,πίσω από 
841,unter::PRP,nën,υπό
842,unter::PRP,nën,κάτω από
843,durch::PRP,nëpër,διά
844,durch::PRP,nëpër,διά μέσου
845,neben::PRP,pranë,δίπλα σε
846,neben::PRP,përbri,δίπλα σε
847,zwischen::PRP,midis,μεταξύ
848,zwischen::PRP,midis,ανάμεσα σε
849,zwischen::PRP,ndërmjet,μεταξύ
850,zwischen::PRP,ndërmjet,ανάμεσα σε
851,wegen::PRP,për,για
852,wegen::PRP,për,λόγω
853,dies::PRN,ky,αυτό
854,das::PRN,ky,το
855,alles::PRN,gjithçka,όλα
856,ich::PRN,unë,εγώ
857,du::PRN,ti,σύ
858,du::PRN,ti,εσύ
859,er::PRN,ai,αυτός
860,wir::PRN,ne,εμείς
861,ihr::PRN,ju,εσείς
862,sie::PRN,ata,αυτοί
863,was::FPRN,ç',τι
864,was::FPRN,çfarë,τι
865,wer::FPRN,kush,ποιος
866,wo::FADV,ku,πού
867,wohin::FADV,për ku,πού
868,wohin::FADV,për ku,για πού
869,wie::FADV,si,πώς
870,warum::FADV,pse,γιατί
871,warum::FADV,përse,γιατί
872,wieviel::FNUM,sa,πόσος
873,eins::NUM,një,ένα
874,zwei::NUM,dy,δύο
875,drei::NUM,tre,τρία
876,drei::NUM,tre,τρεις
877,vier::NUM,katër,τέσσερα
878,vier::NUM,katër,τέσσερις
879,fünf::NUM,pesë,πέντε
880,sechs::NUM,gjashtë,έξι
881,sieben::NUM,shtatë,εφτά
882,acht::NUM,tetë,οχτώ
883,neun::NUM,nëntë,εννιά
884,zehn::NUM,dhjetë,δέκα
885,elf::NUM,njëmbëdhjetë,έντεκα
886,zwölf::NUM,dymbëdhjetë,δώδεκα
887,zwanzig::NUM,njëzet,είκοσι
888,dreißig::NUM,tridhjetë,τριάντα
889,vierzig::NUM,dyzet,σαράντα
890,fünfzig::NUM,pesëdhjetë,πενήντα
891,sechzig::NUM,gjashtëdhjetë,εξήντα
892,siebzig::NUM,shtatëdhjetë,εβδομήντα
893,achtzig::NUM,tetëdhjetë,ογδόντα
894,neunzig::NUM,nëntëdhjetë,ενενήντα
895,hundert::NUM,qind,εκατό
896,tausend::NUM,mijë,χίλιοι
897,und::CNJ,e,και
898,und::CNJ,dhe,και
899,oder::CNJ,a,ή
900,oder::CNJ,apo,ή
901,stehen::V,rri,στέκομαι
902,stehen::V,rri,είμαι όρθιος
903,sitzen::V,rri,κάθομαι
904,liegen::V,rri shtrirë,είμαι ξαπλωμένος
905,hängen::V,varem,κρέμομαι
906,werden::V,bëhem,γίνομαι
907,passieren::V,ndodh,συμβαίνω
908,beginnen::V,filloj,αρχίζω
909,enden::V,përfundoj,τελειώνω
910,wechseln::V,ndërroj,αλλάζω
911,aufgehen[Sonne]::V,hapem,βγαίνω
912,aufgehen[Sonne]::V,hapem,ανατέλλω
913,untergehen[Sonne]::V,hyj,δύω
914,untergehen[Sonne]::V,hyj,βασιλεύω
915,untergehen[Sonne]::V,perëndoj,δύω
916,untergehen[Sonne]::V,perëndoj,βασιλεύω
917,scheinen[Sonne]::V,ndriçoj,λάμπω
918,donnern::V,gjëmoj,βροντώ
919,donnern::V,bubulloj,βροντώ
920,wehen::V,fryj,φυσώ
921,strömen::V,derdh,ρέω
922,strömen::V,derdh,τρέχω
923,fließen::V,rrjedh,ρέω
924,sich drehen::V,rrotullohem,γυρίζω
925,sich drehen::V,rrotullohem,στρέφομαι
926,schwanken::V,dyzoj,ταλαντεύομαι
927,schwingen::V,dridhem,αιωρούμαι
928,schwingen::V,dridhem,ταλαντεύομαι
929,fallen::V,bie,πέφτω
930,brennen::V,digjem,καίω
931,rauchen::V,nxjerr tym,καπνίζω
932,regnen::V,bie shi,βρέχω
933,gefrieren::V,ngrij,παγώνω
934,tauen::V,shkrij,λειώνω
935,schmelzen::V,shkrij,λειώνω
936,trocknen::V,thaj,στεγνώνω
937,sieden::V,ziej,βράζω
938,faulen::V,kalbem,σαπίζω
939,faulen::V,prishem,σαπίζω
940,verfaulen::V,kalbem,σαπίζω
941,reißen::V,grisem,σχίζω
942,reißen::V,shqyhem,σχίζω
943,versinken::V,humboj,βουλιάζω
944,versinken::V,humboj,βυθίζομαι
945,vergehen::V,kaloj,περνώ
946,erscheinen::V,dukem,εμφανίζομαι
947,verschwinden::V,zhdukem,χάνομαι
948,verschwinden::V,zhdukem,εξαφανίζομαι
949,sinken::V,ulem,κατεβαίνω
950,abnehmen::V,pakësohem,μειώνομαι 
951,abnehmen::V,zvogëlohem,μειώνομαι 
952,zunehmen::V,shtohem,αυξάνω
953,zunehmen::V,shtohem,μεγαλώνω
954,steigen::V,rritem,ανεβαίνω
955,wachsen::V,rritem,μεγαλώνω
956,glänzen::V,vezulloj,γυαλίζω
957,funkeln::V,xixoj,αστράφτω
958,funkeln::V,xixoj,σπιθοβολώ
959,funkeln::V,xixëlloj,αστράφτω
960,funkeln::V,xixëlloj,σπιθοβολώ
961,lärmen::V,oshtij,θορυβώ
962,lärmen::V,zhurmoj,θορυβώ
963,läuten::V,bie,χτυπώ 
964,klingeln::V,i bie ziles,κουδουνίζω
965,klirren::V,kërcëlloj,κουδουνίζω
966,brausen::V,gjëmoj,βουΐζω
967,rauschen::V,fëshfërij,βουΐζω
968,klingen::V,tingëlloj,ηχώ
969,bellen::V,leh,γαυγίζω
970,heulen::V,ulërij,ουρλιάζω
971,blasen::V,fryj,φυσώ
972,pfeifen::V,fishkëllej,σφυρίζω
973,schreien::V,bërtas,κραυγάζω
974,stöhnen::V,rënkoj,βογγώ
975,zittern::V,trembem,τρέμω
976,leben::V,rroj,ζω
977,leben::V,jetoj,ζω
978,geboren werden::V,lind,γεννιέμαι
979,atmen::V,marr frymë,αναπνέω
980,trinken::V,pi,πίνω
981,essen::V,ha,τρώω
982,schlucken::V,gëlltis,καταπίνω
983,schlucken::V,kapërdij,καταπίνω
984,müde werden::V,lodhem,κουράζομαι
985,einschlafen::V,bie të fle,αποκοιμιέμαι
986,schlafen::V,fle,κοιμάμαι
987,aufwachen::V,zgjohem,ξυπνώ
988,aufstehen::V,çohem,σηκώνομαι
989,aufstehen::V,ngrihem,σηκώνομαι
990,sich erholen::V,qetësohem,ξεκουράζομαι
991,sich erholen::V,shtendosem,ξεκουράζομαι
992,krank werden::V,bie i sëmurë,αρρωσταίνω
993,krank sein::V,jam i sëmurë,ασθενώ
994,schmerzen::V,dhemb,πονώ
995,husten::V,kollitem,βήχω
996,genesen::V,shërohem,θεραπεύομαι
997,sterben::V,vdes,πεθαίνω
998,umkommen::V,vdes,πεθαίνω
999,umkommen::V,mbaroj,πεθαίνω
1000,sich bewegen::V,shkundem,κουνιέμαι
1001,sich rühren::V,lëviz,σαλεύω
1002,sich erheben::V,ngrihem,επαναστατώ
1003,sich setzen::V,ulem,κάθομαι
1004,hinfallen::V,gremisem,πέφτω κάτω
1005,laufen::V,eci,τρέχω
1006,schreiten::V,çapem,βαδίζω
1007,spazierengehen::V,shëtis,κάνω βόλτα
1008,spazierengehen::V,shëtis,πηγαίνω περίπατο
1009,eilen::V,ngas,σπεύδω
1010,sich beeilen::V,nxitoj,βιάζομαι
1011,sausen::V,eci shpejt,τρέχω γρήγορα
1012,rennen::V,vrapoj,τρέχω
1013,springen::V,kërcej,πηδώ
1014,klettern::V,hipi,σκαρφαλώνω
1015,schaukeln::V,kolovitem,κουνιέμαι
1016,kriechen::V,zvarritem,έρπω
1017,kriechen::V,zvarritem,σέρνομαι
1018,schwimmen::V,notoj,κολυμπώ
1019,tauchen::V,zhytem,βουτώ
1020,rudern::V,vozis,κωπηλατώ
1021,fahren::V,shkoj,πηγαίνω
1022,fliegen::V,fluturoj,πετώ
1023,gehen::V,eci,βαδίζω
1024,gehen::V,eci,πηγαίνω
1025,gehen::V,shkoj,βαδίζω
1026,gehen::V,shkoj,πηγαίνω
1027,weggehen::V,vete,φεύγω
1028,abfahren::V,nisem,ξεκινώ
1029,abfahren::V,nisem,αναχωρώ
1030,anhalten::V,ndalem,σταματώ
1031,hineingehen::V,futem,μπαίνω
1032,eintreten::V,hyj,μπαίνω
1033,eintreten::V,hyj,εισέρχομαι
1034,kommen::V,vij,έρχομαι
1035,ankommen::V,arrij,φτάνω
1036,ankommen::V,mbërrij,φτάνω
1037,zurückkommen::V,kthehem,επιστρέφω
1038,bleiben::V,mbetem,μένω
1039,bleiben::V,qëndroj,μένω
1040,warten::V,pres,περιμένω
1041,erwarten::V,pres,αναμένω
1042,erwarten::V,pres,περιμένω
1043,suchen::V,kërkoj,ψάχνω
1044,finden::V,gjej,βρίσκω
1045,versuchen::V,mundohem,προσπαθώ
1046,vorbereiten::V,përgatis,προετοιμάζω
1047,lieben::V,dashuroj,αγαπώ
1048,mögen::V,dua,μου αρέσει
1049,lachen::V,qesh,γελώ
1050,rühren::V,mallëngjej,συγκινώ
1051,weinen::V,qaj,κλαίω
1052,schimpfen::V,shaj,βρίζω
1053,sich ärgern::V,bëhem verem,θυμώνω
1054,sich fürchten::V,kam frikë,φοβάμαι
1055,sich fürchten::V,frikësohem,φοβάμαι
1056,fürchten::V,kam frikë nga,φοβάμαι
1057,fliehen::V,arratisem,φεύγω
1058,flüchten::V,iki,δραπετεύω
1059,sehen::V,shoh,βλέπω
1060,anschauen::V,shikoj,κοιτάζω
1061,ansehen::V,shikoj,βλέπω
1062,hören::V,dëgjoj,ακούω
1063,zuhören::V,veshtoj,ακούω
1064,probieren::V,provoj,δοκιμάζω
1065,riechen::V,nuhas,μυρίζω
1066,riechen::V,nuhas,οσφραίνομαι
1067,fühlen::V,ndiej,αισθάνομαι
1068,scheinen::V,ndriçoj,φαίνομαι
1069,zu sehen sein::V,dukem,φαίνομαι
1070,vernehmen::V,dëgjoj,ακούω
1071,vernehmen::V,dëgjoj,μαθαίνω
1072,frieren::V,mërdhij,κρυώνω
1073,tun::V,bëj,κάνω
1074,können::V,mund,ξέρω
1075,können::V,mund,μπορώ
1076,wollen::V,dua,θέλω
1077,wollen::V,dëshiroj,θέλω
1078,anfangen::V,filloj,αρχίζω
1079,beenden::V,kryej,τελειώνω
1080,beenden::V,mbaroj,τελειώνω
1081,aufhören::V,pushoj,παύω
1082,gelingen::V,më shkon mbarë,πετυχαίνω
1083,geraten::V,del,γίνομαι
1084,öffnen::V,hap,ανοίγω
1085,schließen::V,mbyll,κλείνω
1086,stellen::V,vë,θέτω
1087,setzen::V,vë,θέτω
1088,legen::V,vë,θέτω
1089,berühren::V,rrok,εγγίζω
1090,verbinden::V,bashkoj,συνδέω
1091,bedecken::V,mbuloj,σκεπάζω
1092,aufhängen::V,var,κρεμώ
1093,anzünden::V,ndez,ανάβω
1094,aufheben::V,ngre,σηκώνω
1095,zurücklassen::V,lë pas,εγκαταλείπω
1096,verlieren::V,humb,χάνω
1097,fallen lassen::V,lëshoj,αφήνω να πέσει
1098,machen::V,bëj,κάνω
1099,machen::V,bëj,φτιάχνω
1100,herstellen::V,prodhoj,κατασκευάζω
1101,bauen::V,ndërtoj,χτίζω
1102,bauen::V,ndërtoj,οικοδομώ
1103,reparieren::V,ndreq,επισκευάζω
1104,reparieren::V,ndreq,επιδιορθώνω
1105,reparieren::V,meremetoj,επισκευάζω
1106,reparieren::V,meremetoj,επιδιορθώνω
1107,verbessern::V,përmirësoj,βελτιώνω
1108,verbessern::V,përmirësoj,καλυτερεύω
1109,ändern::V,ndërroj,αλλάζω
1110,graben::V,gërmoj,σκάβω
1111,beugen::V,kërrus,λυγίζω
1112,biegen::V,përkul,κάμπτω
1113,drehen::V,dredh,στρέφω
1114,drehen::V,rrotulloj,στρέφω
1115,wenden::V,kthej,γυρίζω
1116,umdrehen::V,kthej,γυρίζω
1117,heben::V,ngre,υψώνω
1118,heben::V,ngre,σηκώνω
1119,hochheben::V,ngre,υψώνω
1120,hochheben::V,ngre,σηκώνω
1121,ergreifen::V,rrëmbej,πιάνω
1122,ergreifen::V,rrëmbej,αρπάζω
1123,halten::V,mbaj,βαστώ
1124,drücken::V,shtyp,πιέζω
1125,schieben::V,shtyj,σπρώχνω
1126,kratzen::V,kruaj,γρατσουνίζω
1127,kratzen::V,gërvisht,γρατσουνίζω
1128,lecken::V,lëpij,γλείφω
1129,beißen::V,kafshoj,δαγκάνω
1130,abreißen::V,shkëpus,κόβω
1131,abreißen::V,shkëpus,σχίζω
1132,abschneiden::V,cungoj,αποκόπτω
1133,binden::V,lidh,δένω
1134,stecken::V,fus,χώνω
1135,stecken::V,ngul,χώνω
1136,brechen::V,thyej,σπάζω
1137,klopfen::V,trokas,χτυπώ
1138,klopfen::V,trokas,τινάζω
1139,hauen::V,godas,χτυπώ
1140,kleben::V,ngjis,κολλώ
1141,reiben::V,fërkoj,τρίβω
1142,streichen::V,lyej,αλείφω
1143,schleifen::V,mpreh,ακονίζω
1144,schneiden::V,pres,κόβω
1145,rütteln::V,shkund,σείω
1146,rütteln::V,shkund,τινάζω
1147,schütteln::V,lëkund,σείω
1148,schütteln::V,lëkund,κουνώ
1149,schwenken::V,valëvit,κουνώ
1150,schütten::V,mbush,χύνω
1151,füllen::V,mbush,γεμίζω
1152,einwickeln::V,mbështjell,τυλίγω
1153,tragen::V,mbaj,φέρνω
1154,tragen::V,mbart,φέρνω
1155,schleppen::V,heq,κουβαλώ
1156,schleppen::V,zhgërryej,κουβαλώ
1157,ziehen::V,tërheq,τραβώ
1158,aufbewahren::V,ruaj,φυλάω
1159,werfen::V,hedh,ρίχνω
1160,fangen::V,kap,πιάνω
1161,packen::V,rrëmbej,τσακώνω
1162,verstecken::V,fsheh,κρύβω
1163,teilen::V,ndaj,μερίζω
1164,schicken::V,dërgoj,στέλνω
1165,bringen::V,sjell,φέρνω
1166,hinzufügen::V,shtoj,προσθέτω
1167,bekommen::V,kap,προσκομίζω
1168,erhalten::V,marr,παίρνω
1169,erhalten::V,marr,λαμβάνω
1170,nehmen::V,marr,πιάνω
1171,nehmen::V,marr,παίρνω
1172,wählen::V,zgjedh,εκλέγω
1173,auswählen::V,përzgjedh,διαλέγω
1174,bewahren::V,ruaj,διατηρώ
1175,behindern::V,pengoj,εμποδίζω
1176,verderben::V,prish,χαλώ
1177,beschädigen::V,dëmtoj,ζημιώνω
1178,zerbrechen::V,thyej,σπάζω
1179,zerreißen::V,çjerr,σχίζω
1180,zerreißen::V,zheloj,σχίζω
1181,zerstören::V,prish,καταστρέφω
1182,zerstören::V,shkatërroj,καταστρέφω
1183,verbrennen::V,djeg,καίω
1184,geben::V,jap,δίνω
1185,reichen::V,jap,δίνω
1186,schenken::V,fal,χαρίζω
1187,schenken::V,dhuroj,χαρίζω
1188,versprechen::V,premtoj,υπόσχομαι
1189,wünschen::V,uroj,εύχομαι
1190,loben::V,lëvdoj,επαινώ
1191,loben::V,lavdëroj,επαινώ
1192,küssen::V,puth,φιλώ
1193,wiegen::V,tund,κουνώ
1194,wiegen::V,tund,νανουρίζω
1195,zudecken::V,mbuloj,σκεπάζω
1196,wecken::V,zgjoj,ξυπνώ
1197,zeigen::V,dëftej,δείχνω
1198,führen::V,çoj,οδηγώ
1199,lehren::V,arsej,διδάσκω
1200,unterrichten::V,arsimoj,διδάσκω
1201,aufziehen::V,rris,ανατρέφω
1202,leiten::V,udhëheq,ηγούμαι
1203,leiten::V,udhëheq,διευθύνω
1204,antreiben::V,nxis,σπρώχνω
1205,antreiben::V,nxis,παρακινώ
1206,lassen::V,detyroj,αφήνω
1207,einladen::V,ftoj,προσκαλώ
1208,vereinigen::V,bashkoj,ενώνω
1209,besuchen::V,vizitoj,επισκέπτομαι
1210,treffen::V,ndesh,συναντώ
1211,sich versammeln::V,tubohem,μαζεύομαι
1212,spielen::V,loz,παίζω
1213,spielen::V,luaj,παίζω
1214,singen::V,këndoj,τραγουδώ
1215,tanzen::V,kërcej,χορεύω
1216,tanzen::V,vallëzoj,χορεύω
1217,sich trennen::V,ndahem,αποχωρίζομαι
1218,verlassen::V,braktis,εγκαταλείπω
1219,retten::V,shpëtoj,σώζω
1220,bewachen::V,ruaj,φρουρώ
1221,schützen::V,ruaj,προστατεύω
1222,schützen::V,mbroj,προστατεύω
1223,verteidigen::V,mbroj,υπερασπίζω
1224,sich schlagen::V,zihem,χτυπιέμαι
1225,schießen::V,shtie,πυροβολώ
1226,siegen::V,fitoj,νικώ
1227,siegen::V,ngadhënjej,νικώ
1228,ärgern::V,zemëroj,τσαντίζω
1229,schlagen::V,rrah,χτυπώ
1230,schlagen::V,godas,χτυπώ
1231,treten::V,shtyj,κλοτσώ
1232,treten::V,shtyj më këmbë,κλοτσώ
1233,stechen::V,ther,τρυπώ
1234,stechen::V,shpoj,τρυπώ
1235,stoßen::V,shtyj,ωθώ
1236,stoßen::V,shtyj,σπρώχνω
1237,stehlen::V,vjedh,κλέβω
1238,stören::V,pengoj,διαταράσσω
1239,belästigen::V,bezdis,ενοχλώ
1240,verbergen::V,fsheh,κρύβω
1241,täuschen::V,mashtroj,παραπλανώ
1242,betrügen::V,kobis,απατώ
1243,töten::V,vras,σκοτώνω
1244,töten::V,vras,θανατώνω
1245,wohnen::V,banoj,μένω
1246,wohnen::V,banoj,κατοικώ
1247,arbeiten::V,punoj,δουλεύω
1248,arbeiten::V,punoj,εργάζομαι
1249,arbeiten::V,vardoj,δουλεύω
1250,arbeiten::V,vardoj,εργάζομαι
1251,sammeln::V,mbledh,μαζεύω
1252,sammeln::V,mbledh,συλλέγω
1253,sammeln::V,grumbulloj,μαζεύω
1254,sammeln::V,grumbulloj,συλλέγω
1255,pflücken::V,vjel,κόβω
1256,pflücken::V,mbledh,κόβω
1257,jagen::V,gjuaj,κυνηγώ
1258,fischen::V,peshkoj,ψαρεύω
1259,fischen::V,gjuaj peshk,ψαρεύω
1260,fassen::V,zë,πιάνω
1261,hüten::V,kullos,φυλάγω
1262,hüten::V,kullos,προσέχω
1263,treiben::V,vë përpara,οδηγώ
1264,anbinden::V,lidh,δένω
1265,füttern::V,grazhdoj,ταΐζω
1266,melken::V,mjel,αρμέγω
1267,hacken::V,grij,κόβω
1268,gießen::V,ujis,ποτίζω
1269,reifen::V,piqem,ωριμάζω
1270,zubereiten::V,gatuaj,ετοιμάζω
1271,kochen::V,ziej,βράζω
1272,backen::V,pjek,ψήνω
1273,backen::V,furroj,ψήνω
1274,braten::V,fërgoj,τηγανίζω
1275,braten::V,tiganis,τηγανίζω
1276,umrühren::V,trazoj,ανακατεύω
1277,stricken::V,thur,πλέκω
1278,nähen::V,qep,ράβω
1279,färben::V,ngjyej,βάφω
1280,färben::V,ngjyej,χρωματίζω
1281,färben::V,bojatis,βάφω
1282,färben::V,bojatis,χρωματίζω
1283,reinigen::V,qëroj,καθαρίζω
1284,reinigen::V,pastroj,καθαρίζω
1285,waschen::V,laj,πλένω
1286,waschen::V,finjos,πλένω
1287,abwischen::V,fshij,σφουγγίζω
1288,spülen::V,kulloj,ξεπλένω
1289,fegen::V,fshij,σκουπίζω
1290,kehren::V,fshij,σκουπίζω
1291,baden::V,lahem,κάνω μπάνιο
1292,sich waschen::V,lahem,πλένομαι
1293,ausziehen::V,heq,βγάζω
1294,ausziehen::V,zbath,βγάζω
1295,anziehen::V,vesh,φορώ
1296,anziehen::V,mbath,φορώ
1297,sich anziehen::V,vishem,ντύνομαι
1298,kämmen::V,kreh,χτενίζω
1299,schmücken::V,hijeshoj,στολίζω
1300,sagen::V,them,λέω
1301,sprechen::V,flas,μιλώ
1302,reden::V,fjalos,μιλώ
1303,reden::V,fjalos,κουβεντιάζω
1304,reden::V,fjalëtoj,μιλώ
1305,reden::V,fjalëtoj,κουβεντιάζω
1306,sich unterhalten::V,bisedoj,συνομιλώ
1307,sich unterhalten::V,bisedoj,κουβεντιάζω
1308,fragen::V,pyes,ρωτώ
1309,bitten::V,lus,ζητώ
1310,bitten::V,lus,παρακαλώ
1311,bitten::V,lutem,ζητώ
1312,bitten::V,lutem,παρακαλώ
1313,erzählen::V,rrëfej,διηγούμαι
1314,mitteilen::V,kumtoj,πληροφορώ
1315,nennen::V,quaj,ονομάζω
1316,rufen::V,thërras,φωνάζω
1317,prahlen::V,mburrem,καυχιέμαι
1318,prahlen::V,kapardisem,καυχιέμαι
1319,übersetzen::V,përkthej,μεταφράζω
1320,denken::V,mendoj,σκέφτομαι
1321,glauben::V,besoj,πιστεύω
1322,bemerken::V,vërej,παρατηρώ
1323,erkennen::V,njoh,αναγνωρίζω
1324,erkennen::V,shquaj,αναγνωρίζω
1325,begreifen::V,marr vesh,καταλαβαίνω
1326,verstehen::V,marr vesh,ακούω
1327,lernen::V,mësoj,μαθαίνω
1328,wissen::V,di,ξέρω
1329,sich erinnern an::V,kujtoj,θυμάμαι
1330,vergessen::V,harroj,ξεχνώ
1331,messen::V,mas,μετρώ
1332,zählen::V,njeh,μετρώ
1333,rechnen::V,llogaris,λογαριάζω
1334,lesen::V,lexoj,διαβάζω
1335,lesen::V,këndoj,διαβάζω
1336,malen::V,lyej,ζωγραφίζω
1337,zeichnen::V,vizatoj,σχεδιάζω
1338,schreiben::V,shkruaj,γράφω
1339,besitzen::V,kam,κατέχω
1340,kaufen::V,blej,αγοράζω
1341,verkaufen::V,shes,πουλώ
1342,bezahlen::V,paguaj,πληρώνω
1343,zahlen::V,paguaj,πληρώνω
1344,beherrschen::V,zotëroj,κυριαρχώ
1345,ertragen::V,duroj,βαστώ
1346,ertragen::V,duroj,αντέχω
