,Concept_ID,udm,pt
823,dann::ADV,берло,depois
824,gestern::ADV,толон,ontem
825,einst::ADV,огпол,antigamente
826,einst::ADV,одӥг пол,antigamente
827,damals::ADV,соку,então
828,danach::ADV,собере,logo
829,danach::ADV,собере,depois
830,vorher::ADV,азьло,antes
831,vorher::ADV,азьвыл,antes
832,zuerst::ADV,азьло,primeiro
833,einmal::ADV,огпол,uma vez
834,manchmal::ADV,куддыръя,às vezes
835,oft::ADV,ӵем,muitas vezes
836,immer::ADV,пыр,sempre
837,immer::ADV,котьку,sempre
838,niemals::ADV,уз ноку,nunca
839,hier::ADV,татын,cá
840,hier::ADV,татын,aqui
841,hierhin::ADV,татчы,para cá
842,von hier::ADV,татысь,daqui
843,dort::ADV,отӥ,lá
844,dort::ADV,отӥ,ali
845,dort::ADV,отын,lá
846,dort::ADV,отын,ali
847,dorthin::ADV,отчы,lá
848,dorthin::ADV,отчы,para lá
849,geradeaus::ADV,меӵак,em frente
850,vorwärts::ADV,азьлань,avante
851,rückwärts::ADV,берлань,para trás
852,zurück::ADV,берен,atrás
853,zurück::ADV,берлань,atrás
854,unten::ADV,улын,debaixo
855,unten::ADV,улын,em baixo
856,hinab::ADV,улэ,para baixo
857,oben::ADV,вылын,em cima
858,oben::ADV,вылӥын,em cima
859,hinauf::ADV,вылэ,para cima
860,hinauf::ADV,вылӥе,para cima
861,hinauf::ADV,выллань,para cima
862,überall::ADV,котькытын,em toda parte
863,überall::ADV,пасьтана,em toda parte
864,nicht::ADV,уз,não
865,ein wenig::ADV,ичи,um pouco
866,ein wenig::ADV,ичи,um bocado
867,ein wenig::ADV,ӧжыт,um pouco
868,ein wenig::ADV,ӧжыт,um bocado
869,ein wenig::ADV,огшап,um pouco
870,ein wenig::ADV,огшап,um bocado
871,kaum::ADV,муртса,apenas
872,sehr::ADV,туж,muito
873,sehr::ADV,лекос,muito
874,so::ADV,озьы,tão
875,so::ADV,озьы,assim
876,so::ADV,тазьы,tão
877,so::ADV,тазьы,assim
878,noch::ADV,на,ainda
879,nur::ADV,гинэ,só
880,nur::ADV,гинэ,apenas
881,nur::ADV,гинэ,somente
882,schon::ADV,ни,já
883,schon::ADV,ини,já
884,wieder::ADV,нош,outra vez
885,wieder::ADV,кайта,outra vez
886,vergebens::ADV,юнме,em vão
887,vor::PRP,азьын,diante de
888,hinter::PRP,берын,atrás de
889,hinter::PRP,бӧрсьы,atrás de
890,unter::PRP,улын,sob
891,unter::PRP,улын,debaixo de
892,durch::PRP,пыр,por
893,durch::PRP,пыр,através de
894,durch::PRP,пыртӥ,por
895,durch::PRP,пыртӥ,através de
896,neben::PRP,бордын,junto de
897,neben::PRP,бордын,ao lado de
898,zwischen::PRP,вискын,entre
899,wegen::PRP,сэрен,por
900,wegen::PRP,сэрен,por causa de
901,dies::PRN,та,isto
902,das::PRN,со,isso
903,das::PRN,со,aquilo
904,alles::PRN,ваньмыз,todo
905,ich::PRN,мон,eu
906,du::PRN,тон,tu
907,er::PRN,со,ele
908,wir::PRN,ми,nós
909,ihr::PRN,тӥ,vós
910,ihr::PRN,тӥ,vocês
911,sie::PRN,соос,eles
912,was::FPRN,ма,quê
913,wer::FPRN,кин,quem
914,wo::FADV,кытын,onde
915,wohin::FADV,кытчы,aonde
916,wohin::FADV,кытчы,para onde
917,wie::FADV,кызьы,como
918,warum::FADV,малы,porquê
919,warum::FADV,малы,por que
920,wieviel::FNUM,кӧня,quanto
921,eins::NUM,одӥг,um
922,zwei::NUM,кык,dois
923,drei::NUM,куинь,três
924,vier::NUM,ньыль,quatro
925,fünf::NUM,вить,cinco
926,sechs::NUM,куать,seis
927,sieben::NUM,сизьым,sete
928,acht::NUM,тямыс,oito
929,neun::NUM,укмыс,nove
930,zehn::NUM,дас,dez
931,elf::NUM,дас одӥг,onze
932,zwölf::NUM,дас кык,doze
933,zwanzig::NUM,кызь,vinte
934,dreißig::NUM,куамын,trinta
935,vierzig::NUM,ньыльдон,quarenta
936,fünfzig::NUM,витьтон,cinquenta
937,sechzig::NUM,куатьтон,sessenta
938,siebzig::NUM,сизьымдон,setenta
939,achtzig::NUM,тямыстон,oitenta
940,neunzig::NUM,укмыстон,noventa
941,hundert::NUM,сю,cem
942,hundert::NUM,сю,cento
943,tausend::NUM,сюрс,mil
944,und::CNJ,и,e
945,und::CNJ,но,e
946,oder::CNJ,яке,ou
947,stehen::V,сылыны,estar em pé
948,sitzen::V,пукыны,estar sentado
949,liegen::V,кылльыны,jazer
950,liegen::V,кылльыны,estar deitado
951,hängen::V,ошкыса улыны,pender
952,hängen::V,ошкыса улыны,estar pendurado
953,werden::V,луыны,tornar-se
954,passieren::V,луыны,acontecer
955,beginnen::V,кутскыны,começar
956,enden::V,бырыны,acabar
957,enden::V,бырыны,terminar
958,wechseln::V,воштӥськыны,variar
959,wechseln::V,воштӥськыны,alternar
960,aufgehen[Sonne]::V,ӝужаны,nascer
961,untergehen[Sonne]::V,пуксьыны,pôr-se
962,scheinen[Sonne]::V,пиштыны,brilhar
963,scheinen[Sonne]::V,чиляны,brilhar
964,donnern::V,гудыръяны,trovejar
965,wehen::V,пелляськыны,soprar
966,strömen::V,киськыны,correr
967,strömen::V,исьтӥськыны,correr
968,fließen::V,бызьыны,fluir
969,sich drehen::V,берганы,girar
970,schwanken::V,вошъяськыны,oscilar
971,schwingen::V,шонаськыны,vibrar
972,fallen::V,усьыны,cair
973,brennen::V,ӝуаны,arder
974,rauchen::V,ӵындыны,fumegar
975,regnen::V,зорыны,chover
976,gefrieren::V,кынмыны,gelar
977,gefrieren::V,кынмыны,congelar
978,tauen::V,шунаны,derreter
979,tauen::V,шунаны,descongelar
980,schmelzen::V,шунаны,fundir-se
981,trocknen::V,куасьмыны,secar
982,sieden::V,пӧзьыны,ferver
983,faulen::V,сисьмыны,estragar-se
984,verfaulen::V,сисьмыны,apodrecer
985,reißen::V,кеськыны,romper-se
986,versinken::V,выйыны,afundar-se
987,vergehen::V,ортчыны,passar
988,erscheinen::V,адскыны,aparecer
989,verschwinden::V,бырыны,desaparecer
990,sinken::V,усьыны,descer
991,abnehmen::V,синыны,diminuir
992,abnehmen::V,синыны,decrescer
993,zunehmen::V,йылыны,crescer
994,zunehmen::V,йылыны,aumentar
995,steigen::V,лӧпкыны,subir
996,wachsen::V,будыны,crescer
997,glänzen::V,чиляны,brilhar
998,glänzen::V,пиштыны,brilhar
999,funkeln::V,чилекъяны,cintilar
1000,lärmen::V,уретыны,fazer barulho
1001,lärmen::V,ӵашетыны,fazer barulho
1002,läuten::V,жингыртыны,chocalhar
1003,klingeln::V,жингыртыны,tocar
1004,klirren::V,жильккетыны,tinir
1005,brausen::V,лекъяськыны,bramar
1006,rauschen::V,ӵашетыны,murmurar
1007,rauschen::V,ӵашетыны,rumorejar
1008,klingen::V,кылӥськыны,soar
1009,bellen::V,утыны,ladrar
1010,heulen::V,вузыны,uivar
1011,blasen::V,пельтыны,soprar
1012,pfeifen::V,шуланы,assobiar
1013,schreien::V,черекъяны,gritar
1014,schreien::V,кесяськыны,gritar
1015,stöhnen::V,ӝуштыны,gemer
1016,zittern::V,дырекъяны,tremer
1017,zittern::V,куалекъяны,tremer
1018,leben::V,улыны,viver
1019,geboren werden::V,вордӥськыны,nascer
1020,atmen::V,шоканы,respirar
1021,trinken::V,юыны,beber
1022,essen::V,сиыны,comer
1023,schlucken::V,ньылыны,engolir
1024,müde werden::V,жадьыны,cansar-se
1025,einschlafen::V,умме усьыны,adormecer
1026,schlafen::V,кӧлыны,dormir
1027,aufwachen::V,сайканы,acordar
1028,aufstehen::V,султыны,levantar-se
1029,sich erholen::V,шутэтскыны,descansar
1030,krank werden::V,висьыны,adoecer
1031,krank werden::V,висьыны,ficar doente
1032,krank sein::V,висьыны,estar doente
1033,schmerzen::V,висьыны,doer
1034,husten::V,кызыны,tossir
1035,genesen::V,юнматскыны,convalescer
1036,genesen::V,бурмытскылыны,convalescer
1037,sterben::V,кулыны,morrer
1038,umkommen::V,бырыны,perecer
1039,sich bewegen::V,вырыны,mover-se
1040,sich rühren::V,вырӟыны,mexer-se
1041,sich rühren::V,вырӟылыны,mexer-se
1042,sich erheben::V,султыны,levantar-se
1043,sich setzen::V,пуксьыны,sentar-se
1044,hinfallen::V,усьыны,cair
1045,laufen::V,мыныны,andar
1046,laufen::V,мыныны,caminhar
1047,schreiten::V,вамышъяны,andar
1048,schreiten::V,вамышъяны,caminhar
1049,spazierengehen::V,мыныны,passear
1050,spazierengehen::V,ветлыны,passear
1051,eilen::V,дыртыны,apressar-se
1052,sich beeilen::V,дыртыны,apressar-se
1053,sich beeilen::V,дыртыны,despachar-se
1054,sausen::V,туж ӝог мыныны,correr
1055,rennen::V,бызьылыны,correr
1056,springen::V,тэтчаны,saltar
1057,klettern::V,тубаны,trepar
1058,schaukeln::V,лэйканы,baloiçar
1059,schaukeln::V,шонаськыны,baloiçar
1060,kriechen::V,нюж ветлыны,rastejar
1061,kriechen::V,нюж ветлыны,arrastar-se
1062,schwimmen::V,уяны,nadar
1063,tauchen::V,зумылыны,mergulhar
1064,rudern::V,полсаны,remar
1065,fahren::V,ветлыны,ir
1066,fliegen::V,лобаны,voar
1067,gehen::V,мыныны,ir
1068,gehen::V,мыныны,andar
1069,weggehen::V,кошкыны,partir
1070,weggehen::V,кошкыны,ir-se embora
1071,abfahren::V,кошкыны,sair
1072,abfahren::V,кошкыны,partir
1073,anhalten::V,дугдыны,parar
1074,hineingehen::V,пырыны,entrar
1075,eintreten::V,пырыны,entrar
1076,kommen::V,вуыны,vir
1077,kommen::V,лыктыны,vir
1078,ankommen::V,вуыны,chegar
1079,zurückkommen::V,берытскыны,voltar
1080,zurückkommen::V,берытскыны,regressar
1081,bleiben::V,кыльыны,ficar
1082,bleiben::V,кыльыны,permanecer
1083,warten::V,витьыны,esperar
1084,erwarten::V,витьыны,esperar
1085,erwarten::V,витьыны,aguardar
1086,erwarten::V,возьманы,esperar
1087,erwarten::V,возьманы,aguardar
1088,suchen::V,утчаны,buscar
1089,suchen::V,утчаны,procurar
1090,finden::V,шедьтыны,achar
1091,finden::V,шедьтыны,encontrar
1092,versuchen::V,турттыны,tentar
1093,vorbereiten::V,дасяны,preparar
1094,lieben::V,гажаны,amar
1095,lieben::V,гажаны,querer
1096,mögen::V,яратыны,gostar de
1097,lachen::V,серекъяны,rir
1098,lachen::V,серекъяны,rir-se
1099,rühren::V,сюлме йӧтыны,comover
1100,weinen::V,бӧрдыны,chorar
1101,schimpfen::V,даллашыны,ralhar
1102,sich ärgern::V,лекъяськыны,zangar-se
1103,sich fürchten::V,кышканы,ter medo de
1104,sich fürchten::V,кышканы,ter receio de
1105,sich fürchten::V,курданы,ter medo de
1106,sich fürchten::V,курданы,ter receio de
1107,fürchten::V,курданы,temer
1108,fürchten::V,курданы,recear
1109,fürchten::V,кышканы,temer
1110,fürchten::V,кышканы,recear
1111,fliehen::V,пегӟыны,fugir
1112,flüchten::V,пегӟыны,refugiar-se
1113,sehen::V,адӟыны,ver
1114,anschauen::V,учкыны,olhar
1115,ansehen::V,учкыны,mirar
1116,hören::V,кылыны,ouvir
1117,zuhören::V,кылзыны,escutar
1118,probieren::V,веръяны,provar
1119,probieren::V,веръяны,saborear
1120,riechen::V,зынъяны,cheirar
1121,fühlen::V,шӧдыны,sentir
1122,scheinen::V,адскыны,parecer
1123,zu sehen sein::V,адӟиськыны,estar à vista
1124,vernehmen::V,кылыны,ouvir
1125,frieren::V,кынмыны,ter frio
1126,tun::V,карыны,fazer
1127,können::V,быгатыны,saber
1128,wollen::V,потыны,querer
1129,anfangen::V,кутскыны,iniciar
1130,beenden::V,быдтыны,acabar
1131,beenden::V,быдтыны,terminar
1132,beenden::V,быдэстыны,acabar
1133,beenden::V,быдэстыны,terminar
1134,aufhören::V,дугдыны,cessar
1135,aufhören::V,дугдыны,desistir
1136,gelingen::V,быгатыны,sair bem
1137,gelingen::V,быгатыны,dar bom resultado
1138,gelingen::V,луыны,sair bem
1139,gelingen::V,луыны,dar bom resultado
1140,geraten::V,лэсяны,sair
1141,geraten::V,лэсяны,dar resultado
1142,öffnen::V,усьтыны,abrir
1143,schließen::V,пытсаны,fechar
1144,stellen::V,пуктыны,pôr
1145,stellen::V,пуктыны,colocar
1146,setzen::V,пуктыны,pôr
1147,setzen::V,пуктыны,meter
1148,legen::V,поныны,pôr
1149,legen::V,поныны,meter
1150,berühren::V,исаны,tocar
1151,verbinden::V,герӟаны,unir
1152,verbinden::V,герӟаны,ligar
1153,bedecken::V,пытсаны,cobrir
1154,aufhängen::V,ошыны,pendurar
1155,anzünden::V,ӝуатыны,acender
1156,aufheben::V,ӝутыны,apanhar
1157,aufheben::V,ӝутыны,levantar
1158,zurücklassen::V,кельтыны,deixar
1159,verlieren::V,ыштыны,perder
1160,fallen lassen::V,уськытыны,deixar cair
1161,machen::V,лэсьтыны,fazer
1162,herstellen::V,лэсьтыны,produzir
1163,bauen::V,пуктыны,edificar
1164,bauen::V,пуктыны,construir
1165,reparieren::V,тупатыны,reparar
1166,reparieren::V,тупатыны,consertar
1167,verbessern::V,умоятыны,melhorar
1168,ändern::V,воштыны,mudar
1169,ändern::V,воштыны,alterar
1170,graben::V,копаны,cavar
1171,beugen::V,губыртыны,curvar
1172,biegen::V,куасаны,vergar
1173,drehen::V,бергатыны,girar
1174,wenden::V,берыктыны,virar
1175,wenden::V,берыктыны,voltar
1176,umdrehen::V,берыктыны,virar
1177,umdrehen::V,берыктыны,revolver
1178,heben::V,ӝутыны,levantar
1179,hochheben::V,ӝутъяны,erguer
1180,hochheben::V,ӝутъяны,levantar
1181,ergreifen::V,кутыны,apanhar
1182,ergreifen::V,кырмыны,apanhar
1183,halten::V,возьыны,segurar
1184,drücken::V,зӥбыны,apertar
1185,drücken::V,пачкатыны,apertar
1186,schieben::V,донганы,empurrar
1187,kratzen::V,вуштыны,raspar
1188,lecken::V,нюлыны,lamber
1189,beißen::V,куртчыны,morder
1190,abreißen::V,ишкалтыны,arrancar
1191,abschneiden::V,шорыны,talhar
1192,abschneiden::V,вандыны,talhar
1193,binden::V,керттыны,ligar
1194,stecken::V,мертчытыны,meter
1195,stecken::V,мертчытыны,enfiar
1196,brechen::V,тӥяны,romper
1197,brechen::V,тӥяны,quebrar
1198,klopfen::V,йыганы,bater
1199,klopfen::V,шарккетыны,bater
1200,hauen::V,жугыны,bater
1201,hauen::V,тышканы,bater
1202,kleben::V,лякыны,colar
1203,reiben::V,зыраны,esfregar
1204,reiben::V,вуштыны,esfregar
1205,streichen::V,зыраны,barrar
1206,schleifen::V,шерыны,afiar
1207,schneiden::V,вандыны,cortar
1208,rütteln::V,зуркатыны,sacudir
1209,schütteln::V,куалекъятыны,abanar
1210,schütteln::V,куалекъятыны,sacudir
1211,schwenken::V,шонаны,agitar
1212,schütten::V,лэзьыны,deitar
1213,füllen::V,тырмытыны,encher
1214,einwickeln::V,биньыны,envolver
1215,einwickeln::V,биньыны,embrulhar
1216,tragen::V,нуыны,levar
1217,tragen::V,нуыны,trazer
1218,schleppen::V,кыскыны,arrastar
1219,ziehen::V,кыскыны,puxar
1220,aufbewahren::V,возьыны,guardar
1221,aufbewahren::V,возьыны,conservar
1222,werfen::V,куяны,lançar
1223,werfen::V,лэзяны,lançar
1224,fangen::V,кутыны,apanhar
1225,packen::V,кутыны,agarrar
1226,packen::V,кырмыны,agarrar
1227,verstecken::V,ватыны,esconder
1228,teilen::V,люкыны,partir
1229,teilen::V,люкыны,dividir
1230,schicken::V,ыстыны,enviar
1231,bringen::V,вайыны,trazer
1232,hinzufügen::V,ватсаны,acrescentar
1233,bekommen::V,басьтыны,obter
1234,erhalten::V,басьтыны,receber
1235,nehmen::V,кутыны,tomar
1236,nehmen::V,басьтыны,tomar
1237,wählen::V,бырйыны,eleger
1238,wählen::V,бырйыны,escolher
1239,auswählen::V,бырйыны,escolher
1240,auswählen::V,бырйыны,seleccionar
1241,bewahren::V,возьыны,guardar
1242,bewahren::V,возьыны,conservar
1243,behindern::V,могӟытыны,impedir
1244,verderben::V,сӧрыны,estragar
1245,verderben::V,сӧрыны,corromper
1246,beschädigen::V,урод лэсьтыны,danificar
1247,zerbrechen::V,сӧрыны,romper
1248,zerbrechen::V,сӧрыны,quebrar
1249,zerreißen::V,кесяны,rasgar
1250,zerstören::V,куашкатыны,destruir
1251,verbrennen::V,сутыны,queimar
1252,geben::V,сётыны,dar
1253,reichen::V,сётыны,passar
1254,schenken::V,кузьманы,oferecer
1255,versprechen::V,кыл сётыны,prometer
1256,wünschen::V,сӥзьыны,desejar
1257,loben::V,ушъяны,louvar
1258,küssen::V,чупаны,beijar
1259,wiegen::V,веттаны,embalar
1260,wiegen::V,лэйкатыны,embalar
1261,zudecken::V,шобыртыны,tapar
1262,zudecken::V,шобыртыны,cobrir
1263,wecken::V,сайкатыны,acordar
1264,wecken::V,сайкатыны,despertar
1265,zeigen::V,возьматыны,mostrar
1266,führen::V,нуыны,guiar
1267,führen::V,нуыны,conduzir
1268,lehren::V,дышетыны,ensinar
1269,unterrichten::V,дышетыны,instruir
1270,aufziehen::V,будэтыны,criar
1271,leiten::V,кивалтыны,dirigir
1272,leiten::V,кивалтыны,conduzir
1273,antreiben::V,дыртытыны,impelir
1274,lassen::V,-ытыны,fazer
1275,einladen::V,ӧтьыны,convidar
1276,vereinigen::V,огазеяны,unir
1277,vereinigen::V,огазеяны,reunir
1278,besuchen::V,адӟыськыны,ir ver
1279,besuchen::V,адӟыськыны,visitar
1280,treffen::V,пумитаны,encontrar
1281,sich versammeln::V,люкаськыны,reunir-se
1282,spielen::V,шудыны,jogar
1283,spielen::V,шудыны,brincar
1284,singen::V,кырӟаны,cantar
1285,tanzen::V,эктыны,bailar
1286,sich trennen::V,люкиськыны,apartar-se
1287,verlassen::V,куштыны,deixar
1288,verlassen::V,куштыны,abandonar
1289,retten::V,утьыны,salvar
1290,bewachen::V,возьманы,vigiar
1291,bewachen::V,возьманы,guardar
1292,schützen::V,утялтыны,proteger
1293,verteidigen::V,возьманы,defender
1294,sich schlagen::V,жугиськыны,brigar
1295,sich schlagen::V,жугиськыны,bater-se
1296,schießen::V,ыбылӥськны,disparar
1297,siegen::V,вормыны,vencer
1298,ärgern::V,вожпоттыны,irritar
1299,ärgern::V,вожпоттыны,aborrecer
1300,schlagen::V,жуккыны,bater
1301,treten::V,лёганы,pisar
1302,stechen::V,бышкалтыны,picar
1303,stoßen::V,донгыны,empurrar
1304,stehlen::V,вораны,furtar
1305,stehlen::V,лушканы,furtar
1306,stören::V,люкетыны,perturbar
1307,belästigen::V,акыльтыны,incomodar
1308,belästigen::V,акыльтыны,importunar
1309,belästigen::V,вукылмыны,incomodar
1310,belästigen::V,вукылмыны,importunar
1311,verbergen::V,ватыны,ocultar
1312,verbergen::V,ватыны,esconder
1313,täuschen::V,алданы,iludir
1314,täuschen::V,алданы,enganar
1315,betrügen::V,пӧяны,burlar
1316,betrügen::V,пӧяны,enganar
1317,töten::V,виыны,matar
1318,wohnen::V,улыны,morar
1319,arbeiten::V,ужаны,trabalhar
1320,sammeln::V,бичаны,recolher
1321,sammeln::V,бичаны,coleccionar
1322,pflücken::V,ишкыны,colher
1323,jagen::V,пӧйшураны,caçar
1324,fischen::V,чорыганы,pescar
1325,fassen::V,кутыны,apanhar
1326,hüten::V,возьманы,guardar
1327,treiben::V,улляны,conduzir
1328,anbinden::V,думыны,atar
1329,füttern::V,сюдыны,dar de comer a
1330,melken::V,кыскыны,ordenhar
1331,hacken::V,кораны,rachar
1332,gießen::V,киськаны,regar
1333,reifen::V,вуыны,amadurecer
1334,reifen::V,кисьманы,amadurecer
1335,zubereiten::V,лесьтыны,preparar
1336,kochen::V,пӧзьтыны,cozer
1337,backen::V,пыжыны,cozer
1338,braten::V,пыжыны,assar
1339,braten::V,пыжыны,fritar
1340,umrühren::V,сураны,remexer
1341,stricken::V,керттыны,tricotar
1342,stricken::V,керттыны,fazer malha
1343,nähen::V,вурыны,coser
1344,nähen::V,вурыны,costurar
1345,färben::V,буяны,tingir
1346,färben::V,буяны,colorir
1347,reinigen::V,сузяны,limpar
1348,reinigen::V,сузяны,purificar
1349,waschen::V,мисьтаськыны,lavar
1350,abwischen::V,ӵушылыны,limpar
1351,abwischen::V,ӵушылыны,esfregar
1352,spülen::V,гылъяны,lavar
1353,spülen::V,гылъяны,enxaguar
1354,fegen::V,ӵужыны,varrer
1355,kehren::V,ӵужыны,varrer
1356,baden::V,пыласькыны,banhar
1357,baden::V,пыласькыны,tomar banho
1358,sich waschen::V,пыласькыны,lavar-se
1359,ausziehen::V,кыльыны,despir
1360,anziehen::V,дӥсяны,vestir
1361,sich anziehen::V,дӥсьяськыны,vestir-se
1362,kämmen::V,сынаны,pentear
1363,schmücken::V,чеберъяны,adornar
1364,sagen::V,шуыны,dizer
1365,sagen::V,вераны,dizer
1366,sprechen::V,вераськыны,falar
1367,reden::V,вераськыны,falar
1368,sich unterhalten::V,вераськыны,conversar
1369,fragen::V,юаны,perguntar
1370,bitten::V,курыны,pedir
1371,erzählen::V,вераны,contar
1372,erzählen::V,мадьыны,contar
1373,mitteilen::V,ивортыны,comunicar
1374,mitteilen::V,ивортыны,participar
1375,nennen::V,шуыны,nomear
1376,nennen::V,шуыны,apelidar
1377,rufen::V,ӧтьыны,chamar
1378,prahlen::V,ушъяськыны,gabar-se
1379,prahlen::V,ушъяськыны,vangloriar-se
1380,übersetzen::V,берыктыны,traduzir
1381,denken::V,малпаны,pensar
1382,glauben::V,оскыны,crer
1383,bemerken::V,адӟыны,notar
1384,bemerken::V,адӟыны,observar
1385,erkennen::V,тодыны,reconhecer
1386,begreifen::V,валаны,apreender
1387,begreifen::V,валаны,compreender
1388,verstehen::V,валаны,entender
1389,verstehen::V,валаны,compreender
1390,lernen::V,дышетскыны,aprender
1391,wissen::V,тодыны,saber
1392,sich erinnern an::V,тодэ вайыны,lembrar-se de
1393,sich erinnern an::V,тодэ вайыны,recordar-se de
1394,vergessen::V,вунэтыны,esquecer
1395,messen::V,мертаны,medir
1396,zählen::V,лыдъяны,contar
1397,rechnen::V,лыдъяны,calcular
1398,lesen::V,лыдӟыны,ler
1399,malen::V,суреданы,pintar
1400,zeichnen::V,суреданы,desenhar
1401,schreiben::V,гожъяны,escrever
1402,besitzen::V,луыны,possuir
1403,kaufen::V,басьтыны,comprar
1404,verkaufen::V,вузаны,vender
1405,bezahlen::V,тырыны,pagar
1406,zahlen::V,тырыны,pagar
1407,beherrschen::V,кузёяськыны,imperar
1408,ertragen::V,чиданы,suportar
