,Concept_ID,av,es
762,hier::ADV,аниб,aquí
763,hierhin::ADV,анибехун,acá
764,von hier::ADV,гьаниса,desde aquí
765,dort::ADV,гьениб,ahí
766,dort::ADV,гьениб,allí
767,dorthin::ADV,гьадаба,allí
768,dorthin::ADV,гьадаба,hacia allí
769,geradeaus::ADV,битӏутӏа,todo derecho
770,vorwärts::ADV,цебехун,adelante
771,rückwärts::ADV,нахъ-нахъ,hacia atrás
772,zurück::ADV,нахъе,atrás
773,unten::ADV,ахакь,abajo
774,unten::ADV,гъоркь,abajo
775,hinab::ADV,эхебе,hacia abajo
776,oben::ADV,тӏад,arriba
777,oben::ADV,тӏадехун,arriba
778,hinauf::ADV,эхеде,hacia arriba
779,überall::ADV,кибго,por todas partes
780,ein wenig::ADV,дагьабго,un poco
781,kaum::ADV,хӏалалъ,apenas
782,sehr::ADV,кутакалда,muy
783,sehr::ADV,кутакалда,mucho
784,so::ADV,гьедин,tan
785,noch::ADV,жеги,aún
786,noch::ADV,жеги,todavía
787,nur::ADV,гӏӣцӏго,solamente
788,wieder::ADV,на́хъеги,de nuevo
789,vergebens::ADV,чӏалгӏаде,en vano
790,vor::PRP,цебе,antes de
791,vor::PRP,цебе,delante de
792,hinter::PRP,хадуса,tras
793,hinter::PRP,хадуса,detrás de
794,unter::PRP,ахакь,bajo
795,unter::PRP,ахакь,debajo de
796,unter::PRP,гъоркь,bajo
797,unter::PRP,гъоркь,debajo de
798,neben::PRP,аскӏо,al lado de
799,zwischen::PRP,гьоркьоб,entre
800,wegen::PRP,гьелда,por
801,wegen::PRP,гьелда,a causa de
802,dies::PRN,гьаб,esto
803,dies::PRN,гьеб,esto
804,das::PRN,доб,eso
805,das::PRN,доб,esto
806,ich::PRN,дун,yo
807,du::PRN,дуца,tú
808,er::PRN,доб,él
809,wir::PRN,ниж,nosotros
810,ihr::PRN,нуж,vosotros
811,sie::PRN,дол,ellos
812,sie::PRN,эл,ellos
813,was::FPRN,щиб,qué
814,wer::FPRN,щиб,quién
815,wo::FADV,киб,dónde
816,wo::FADV,кибехун,dónde
817,wohin::FADV,кибехун,adónde
818,wohin::FADV,кибехун,hacia dónde
819,wie::FADV,кин,cómo
820,warum::FADV,щай,por qué
821,wieviel::FNUM,кигӏан,cuánto
822,eins::NUM,цо,uno
823,zwei::NUM,кӏиго,dos
824,drei::NUM,лъабго,tres
825,vier::NUM,ункъо,cuatro
826,fünf::NUM,щуго,cinco
827,sechs::NUM,анлъго,seis
828,sieben::NUM,анкьго,siete
829,acht::NUM,микьго,ocho
830,neun::NUM,ичӏго,nueve
831,zehn::NUM,анцӏго,diez
832,elf::NUM,анцӏила цо,once
833,zwölf::NUM,кӏиго-анцӏила,doce
834,zwanzig::NUM,къого,veinte
835,dreißig::NUM,лъеберго,treinta
836,vierzig::NUM,кӏикъого,cuarenta
837,fünfzig::NUM,кӏикъо́ялда анцӏго,cincuenta
838,sechzig::NUM,лъабкъого,sesenta
839,siebzig::NUM,лъабкъо́ялда анцӏго,setenta
840,achtzig::NUM,ункъого,ochenta
841,neunzig::NUM,ункъоялда а́нцӏила,noventa
842,hundert::NUM,нусго,cien
843,hundert::NUM,нусго,ciento
844,tausend::NUM,азарго,mil
845,und::CNJ,ва,y
846,und::CNJ,-ги,y
847,oder::CNJ,ялъуни,o
848,stehen::V,бахъунчӏезе,estar de pie
849,sitzen::V,гӏодов чӏезе,estar sentado
850,liegen::V,бегизе,yacer
851,liegen::V,бегизе,estar acostado
852,hängen::V,базе,pender
853,werden::V,бахъине,hacerse
854,passieren::V,лъугьине,suceder
855,passieren::V,лъугьа-бахъине,suceder
856,beginnen::V,байбихьизе,iniciarse
857,beginnen::V,байбихьизе,principiar
858,enden::V,лъугӏизе,acabar
859,enden::V,лъугӏизе,terminar
860,wechseln::V,хиса-басизе,variar
861,wechseln::V,хиса-басизе,alternar
862,wechseln::V,хисизе,variar
863,wechseln::V,хисизе,alternar
864,aufgehen[Sonne]::V,баккизе,salir
865,untergehen[Sonne]::V,щинкӏизе,ponerse
866,untergehen[Sonne]::V,щинкӏизе,descender
867,scheinen[Sonne]::V,къалъ-къалъизе,brillar
868,donnern::V,гъугъазе,tronar
869,wehen::V,пуйзе,soplar
870,strömen::V,чвахизе,afluir
871,fließen::V,чвахизе,fluir
872,fließen::V,чвахизе,correr
873,sich drehen::V,сверизе,girar
874,schwanken::V,хьвагӏезе,vacilar
875,schwanken::V,багъа-бачаризе,vacilar
876,schwingen::V,щвартӏезе,oscilar
877,fallen::V,бортизе,caer
878,brennen::V,рекӏине,arder
879,brennen::V,рекӏине,quemar
880,rauchen::V,кӏкӏуй буризе,humear
881,rauchen::V,кӏкӏуй буризе,echar humo
882,regnen::V,базе,llover
883,gefrieren::V,гӏу́низе,helarse
884,tauen::V,биаризе,deshelarse
885,schmelzen::V,биине,fundirse
886,schmelzen::V,биине,derretirse
887,trocknen::V,бакъвазе,secarse
888,sieden::V,гьалдезе,hervir
889,faulen::V,махӏцине,pudrirse
890,verfaulen::V,туризе,pudrirse
891,reißen::V,бихъизе,romperse
892,versinken::V,гъанкъизе,hundirse
893,vergehen::V,базе,pasar
894,vergehen::V,бахъизе,pasar
895,vergehen::V,ине,pasar
896,erscheinen::V,баккизе,aparecer
897,verschwinden::V,къине,desaparecer
898,verschwinden::V,билизе,desaparecer
899,sinken::V,гӏодо́бе ккезе,bajar
900,abnehmen::V,тӏаса камизе,decrecer
901,abnehmen::V,тӏаса камизе,disminuir
902,zunehmen::V,гӏемерлъизе,crecer
903,zunehmen::V,гӏемерлъизе,aumentar
904,steigen::V,бахине,subir
905,steigen::V,бахине,ascender
906,wachsen::V,кӏодолъизе,crecer
907,glänzen::V,цӏвакизе,brillar
908,glänzen::V,цӏвакизе,resplandecer
909,funkeln::V,паркъезе,chispear
910,lärmen::V,хъудизе,hacer ruido
911,lärmen::V,чӏиргъдизе,hacer ruido
912,läuten::V,кьабизе,sonar
913,läuten::V,кьабизе,repicar
914,klingeln::V,кьабизе,tocar el timbre
915,klirren::V,зваргъизе,tintinear
916,brausen::V,гьалаглъизе,zumbar
917,rauschen::V,шуршудизе,murmurar
918,klingen::V,бахъине,sonar
919,bellen::V,гъанчдезе,ladrar
920,heulen::V,рурудизе,ulular
921,blasen::V,гьохьизе,soplar
922,pfeifen::V,гьещтӏезе,silbar
923,schreien::V,ахӏизе,gritar
924,schreien::V,ахӏдезе,gritar
925,stöhnen::V,зигардизе,gemir
926,zittern::V,дарран,temblar
927,zittern::V,гьаргьадизе,temblar
928,leben::V,бетӏербахъизе,vivir
929,geboren werden::V,лъугьине,nacer
930,atmen::V,хӏухьел биччазе,respirar
931,trinken::V,гьекъезе,beber
932,essen::V,квине,comer
933,essen::V,кваназе,comer
934,schlucken::V,кӏкӏвине,tragar
935,schlucken::V,къулчӏизе,tragar
936,müde werden::V,сваказе,cansarse
937,müde werden::V,сваказе,fatigarse
938,einschlafen::V,кьижизе,dormirse
939,einschlafen::V,гъапуллъизе,dormirse
940,schlafen::V,кьижизе,dormir
941,aufwachen::V,бигьине,despertarse
942,aufstehen::V,бахъине,levantarse
943,aufstehen::V,тӏадебахъине,levantarse
944,sich erholen::V,хьи бахъизе,reposar
945,sich erholen::V,хьи бахъизе,descansar
946,sich erholen::V,хӏалхьи гьабизе,reposar
947,sich erholen::V,хӏалхьи гьабизе,descansar
948,krank werden::V,унтизе,caer enfermo
949,krank sein::V,унтизе,estar enfermo
950,schmerzen::V,унтизе,doler
951,husten::V,хъегӏизе,toser
952,genesen::V,лъилъизе,convalecer
953,genesen::V,лъилъизе,restablecerse
954,sterben::V,хвезе,morir
955,umkommen::V,гьалаглъизе,perecer
956,sich bewegen::V,багъаризе,moverse
957,sich bewegen::V,багъаргъизе,moverse
958,sich rühren::V,багъаризе,rebullir
959,sich erheben::V,тӏадебахъине,levantarse
960,sich erheben::V,бахъине,levantarse
961,sich setzen::V,гӏодов чӏезе,sentarse
962,hinfallen::V,щапизе,caerse
963,laufen::V,хьвадизе,andar
964,schreiten::V,чӏезе,proceder
965,spazierengehen::V,тира-сверизе,pasear
966,spazierengehen::V,тира-сверизе,pasearse
967,eilen::V,ракӏхӏалакине,correr prisa
968,eilen::V,дуризе,correr prisa
969,sich beeilen::V,дуризе,darse prisa
970,sich beeilen::V,гӏедегӏизе,darse prisa
971,sausen::V,тӏуризе,correr
972,rennen::V,бекеризе,correr
973,springen::V,кӏанцӏизе,saltar
974,klettern::V,хархадизе,trepar
975,klettern::V,хархадизе,escalar
976,schaukeln::V,гьерщезе,bambolearse
977,kriechen::V,хъурщизе,reptar
978,kriechen::V,хъурщизе,arrastrarse
979,schwimmen::V,лъедезе,nadar
980,tauchen::V,букъардизе,bucear
981,tauchen::V,букъардизе,sumergirse
982,rudern::V,хазе,remar
983,fahren::V,ине,ir
984,fliegen::V,боржине,volar
985,gehen::V,ине,ir
986,gehen::V,ине,andar
987,weggehen::V,ине,irse
988,weggehen::V,ине,marcharse
989,abfahren::V,къокъине,salir
990,abfahren::V,къокъине,partir
991,anhalten::V,чӏезе,parar
992,anhalten::V,чӏезе,pararse
993,anhalten::V,тархъизе,parar
994,anhalten::V,тархъизе,pararse
995,anhalten::V,лъалхъизе,parar
996,anhalten::V,лъалхъизе,pararse
997,hineingehen::V,тӏаделъугьине,entrar
998,eintreten::V,лъугьине,entrar
999,kommen::V,бачӏине,venir
1000,ankommen::V,щвезе,llegar
1001,ankommen::V,тӏадебачӏине,llegar
1002,zurückkommen::V,тадбуссине,volver
1003,zurückkommen::V,тадбуссине,regresar
1004,zurückkommen::V,тӏадбуссине,volver
1005,zurückkommen::V,тӏадбуссине,regresar
1006,bleiben::V,чӏезе,quedarse
1007,bleiben::V,хутӏизе,quedarse
1008,warten::V,чӏезе,esperar
1009,erwarten::V,балагьизе,esperar
1010,suchen::V,балагьизе,buscar
1011,finden::V,батизе,hallar
1012,finden::V,батизе,encontrar
1013,versuchen::V,хӏалбихьизе,intentar
1014,vorbereiten::V,хӏадурлъизабизе,preparar
1015,lieben::V,балай бегьизе,amar
1016,lieben::V,балай бегьизе,querer
1017,mögen::V,бокьизе,querer
1018,lachen::V,белъизе,reír
1019,weinen::V,гӏодизе,llorar
1020,schimpfen::V,гъанчдезе,regañar
1021,sich ärgern::V,вагъизе,enfadarse
1022,sich ärgern::V,ццида́хине,enfadarse
1023,sich fürchten::V,хӏинкъизе,tener miedo
1024,fürchten::V,беркъазе,temer
1025,fürchten::V,беркъазе,tener miedo a
1026,fürchten::V,хӏинкъа-къазе,temer
1027,fürchten::V,хӏинкъа-къазе,tener miedo a
1028,fliehen::V,лъутизе,huir
1029,flüchten::V,лъутизе,escaparse
1030,sehen::V,бихьизе,ver
1031,anschauen::V,бертӏамизе,mirar
1032,anschauen::V,балагьизе,mirar
1033,ansehen::V,бала-гъалагьизе,mirar
1034,hören::V,рагӏизе,oír
1035,zuhören::V,гӏенеккизе,escuchar
1036,probieren::V,кӏалдиб хъва́зе,probar
1037,probieren::V,кӏалдиб хъва́зе,degustar
1038,probieren::V,чӏамизе,probar
1039,probieren::V,чӏамизе,degustar
1040,riechen::V,су́нтӏизе,oler
1041,fühlen::V,чӏвазе,sentir
1042,zu sehen sein::V,бихьизе,poder verse
1043,vernehmen::V,рагӏизе,oír
1044,vernehmen::V,рагӏизе,percibir
1045,frieren::V,цӏорозе,tener frío
1046,tun::V,гьабизе,hacer
1047,können::V,кӏвезе,poder
1048,können::V,лъазе,poder
1049,wollen::V,бокьизе,querer
1050,anfangen::V,байбихьизе,iniciar
1051,beenden::V,тӏубазабизе,acabar
1052,beenden::V,тӏубазабизе,terminar
1053,beenden::V,лъугӏизабизе,acabar
1054,beenden::V,лъугӏизабизе,terminar
1055,aufhören::V,бахъизе,cesar
1056,gelingen::V,бахъизе,salir bien
1057,geraten::V,бахъизе,salir
1058,geraten::V,бахъизе,dar resultado
1059,öffnen::V,рагьизе,abrir
1060,schließen::V,къазе,cerrar
1061,stellen::V,чӏвазе,poner
1062,stellen::V,чӏвазе,colocar
1063,setzen::V,рекӏинабизе,poner
1064,setzen::V,рекӏинабизе,colocar
1065,setzen::V,гӏодор чӏезаризе,poner
1066,setzen::V,гӏодор чӏезаризе,colocar
1067,legen::V,лъезе,poner
1068,berühren::V,хъвазе,tocar
1069,verbinden::V,хьухьине,unir
1070,verbinden::V,хьухьине,juntar
1071,verbinden::V,бухьине,unir
1072,verbinden::V,бухьине,juntar
1073,bedecken::V,кквезе,tapar
1074,bedecken::V,кквезе,cubrir
1075,aufhängen::V,базе,colgar
1076,anzünden::V,бакизе,encender
1077,anzünden::V,рекӏинабизе,encender
1078,zurücklassen::V,тезе,dejar
1079,verlieren::V,билизабизе,perder
1080,fallen lassen::V,бортизабизе,dejar caer
1081,machen::V,гьабизе,hacer
1082,herstellen::V,гьабизе,fabricar
1083,herstellen::V,хӏадурлъизабизе,fabricar
1084,bauen::V,базе,construir
1085,bauen::V,гьабизе,construir
1086,reparieren::V,къачӏазе,reparar
1087,verbessern::V,лъикӏлъизабизе,mejorar
1088,ändern::V,хисизабизе,mudar
1089,ändern::V,хисизабизе,modificar
1090,graben::V,бухъизе,cavar
1091,beugen::V,хьетӏизабизе,doblar
1092,beugen::V,хьетӏизабизе,inclinar
1093,biegen::V,гьетӏизабизе,doblar
1094,drehen::V,тиризабизе,volver
1095,drehen::V,тиризабизе,hacer girar
1096,drehen::V,свердизабизе,volver
1097,drehen::V,свердизабизе,hacer girar
1098,wenden::V,бегизе,volver
1099,umdrehen::V,бегизе,revolver
1100,umdrehen::V,бега-битӏизе,revolver
1101,heben::V,борхизе,levantar
1102,hochheben::V,борхалъизабизе,alzar
1103,hochheben::V,борхизе,alzar
1104,ergreifen::V,кквезе,coger
1105,halten::V,кквезе,tener
1106,drücken::V,къазе,apretar
1107,drücken::V,къанцӏу́зе,apretar
1108,drücken::V,къвал ба́зе,apretar
1109,schieben::V,хъилдизе,empujar
1110,kratzen::V,хачазе,rascar
1111,lecken::V,чӏикӏизе,lamer
1112,beißen::V,хӏанчӏизе,morder
1113,beißen::V,хӏанчӏизабизе,morder
1114,abreißen::V,тӏезе,arrancar
1115,abreißen::V,тӏезабизе,arrancar
1116,abschneiden::V,къотӏизе,cortar
1117,binden::V,бухьине,atar
1118,stecken::V,къазабизе,meter
1119,brechen::V,бекизе,romper
1120,brechen::V,бекизе,quebrar
1121,klopfen::V,дванкезе,golpear
1122,hauen::V,базе,pegar
1123,kleben::V,бацӏцӏине,pegar
1124,kleben::V,бацӏцӏине,encolar
1125,reiben::V,хачазе,frotar
1126,streichen::V,бахине,untar
1127,streichen::V,бахине,recubrir
1128,streichen::V,жужазе,untar
1129,streichen::V,жужазе,recubrir
1130,schleifen::V,лъухьизе,afilar
1131,schneiden::V,къотӏизе,cortar
1132,rütteln::V,багъа-бачаризабизе,agitar
1133,schütteln::V,кӏобокӏизе,agitar
1134,schütteln::V,кӏобокӏизе,sacudir
1135,schwenken::V,гьесадизе,menear
1136,schwenken::V,хьвагӏезабизе,menear
1137,schütten::V,тӏезе,verter
1138,füllen::V,цӏезабизе,llenar
1139,einwickeln::V,жемизе,envolver
1140,tragen::V,баччизе,llevar
1141,schleppen::V,бехъерхъизе,arrastrar
1142,ziehen::V,цӏазе,tirar
1143,aufbewahren::V,цӏунизе,conservar
1144,werfen::V,рехизе,echar
1145,werfen::V,рехизе,lanzar
1146,fangen::V,кквезе,coger
1147,packen::V,кквезе,agarrar
1148,verstecken::V,бахчизе,esconder
1149,teilen::V,бикьизе,partir
1150,teilen::V,бикьизе,dividir
1151,schicken::V,битӏизе,enviar
1152,bringen::V,баччизе,traer
1153,hinzufügen::V,жубазе,añadir
1154,bekommen::V,щвезе,obtener
1155,bekommen::V,щвезе,conseguir
1156,erhalten::V,щвезе,recibir
1157,erhalten::V,босизе,recibir
1158,nehmen::V,босизе,tomar
1159,wählen::V,бищизе,elegir
1160,auswählen::V,тӏасабищизе,escoger
1161,auswählen::V,тӏасабищизе,seleccionar
1162,bewahren::V,цӏунизе,guardar
1163,bewahren::V,цӏунизе,preservar
1164,behindern::V,квекӏен гьабизе,estorbar
1165,behindern::V,квекӏен гьабизе,obstaculizar
1166,verderben::V,хвезабизе,estropear
1167,beschädigen::V,галгъазабизе,deteriorar
1168,zerbrechen::V,щущазабизе,romper
1169,zerbrechen::V,щущазабизе,quebrar
1170,zerreißen::V,бихъизе,desgarrar
1171,zerreißen::V,бихъизе,despedazar
1172,zerstören::V,биххизабизе,destruir
1173,zerstören::V,биххизабизе,destrozar
1174,verbrennen::V,бухӏизе,quemar
1175,geben::V,кьезе,dar
1176,reichen::V,кьезе,pasar
1177,schenken::V,кьезе,regalar
1178,versprechen::V,назру гьабизе,prometer
1179,wünschen::V,бокьизе,desear
1180,loben::V,беццизе,alabar
1181,loben::V,бецца-бекъизе,alabar
1182,küssen::V,баизе,besar
1183,wiegen::V,чӏучӏадизабизе,mecer
1184,zudecken::V,тӏадбигъине,tapar
1185,zudecken::V,тӏадбигъине,cubrir
1186,wecken::V,бигьинабизе,despertar
1187,zeigen::V,бихьизабизе,mostrar
1188,führen::V,бачине,guiar
1189,führen::V,бачине,conducir
1190,lehren::V,малъизе,enseñar
1191,lehren::V,малъизе,instruir
1192,lehren::V,цӏализабизе,enseñar
1193,lehren::V,цӏализабизе,instruir
1194,unterrichten::V,цӏализабизе,enseñar
1195,aufziehen::V,гӏезабизе,criar
1196,leiten::V,нухмалъи гьабизе,guiar
1197,leiten::V,нухмалъи гьабизе,dirigir
1198,antreiben::V,гӏедегӏизабизе,impeler
1199,antreiben::V,гӏедегӏизабизе,impulsar
1200,einladen::V,ахӏизе,invitar
1201,einladen::V,тӏадеахӏизе,invitar
1202,vereinigen::V,цолъизабизе,unir
1203,besuchen::V,баккизе,visitar
1204,besuchen::V,баккизе,ir a ver
1205,besuchen::V,хьвадизе,visitar
1206,besuchen::V,хьвадизе,ir a ver
1207,treffen::V,дандчӏвазе,encontrar
1208,sich versammeln::V,данделъизе,reunirse
1209,sich versammeln::V,данделъизе,congregarse
1210,sich versammeln::V,бакӏаризе,reunirse
1211,sich versammeln::V,бакӏаризе,congregarse
1212,spielen::V,басандизе,jugar
1213,singen::V,ахӏизе,cantar
1214,tanzen::V,кьурдизе,bailar
1215,sich trennen::V,батӏалъизе,separarse
1216,verlassen::V,тезе,dejar
1217,verlassen::V,тезе,abandonar
1218,verlassen::V,рехунтезе,dejar
1219,verlassen::V,рехунтезе,abandonar
1220,retten::V,хвасар гьабизе,salvar
1221,retten::V,хвасарлъизабизе,salvar
1222,bewachen::V,цӏунизе,vigilar
1223,schützen::V,цӏунизе,proteger
1224,verteidigen::V,цӏунизе,defender
1225,sich schlagen::V,багъизе,batirse
1226,schießen::V,речӏчӏизе,tirar
1227,schießen::V,речӏчӏизе,disparar
1228,siegen::V,бергьине,vencer
1229,ärgern::V,вагъизавизе,enojar
1230,ärgern::V,вагъизавизе,enfadar
1231,schlagen::V,кьабизе,pegar
1232,schlagen::V,кьабизе,golpear
1233,treten::V,мал тункизе,dar una patada a
1234,stechen::V,къазабизе,pinchar
1235,stoßen::V,тункизе,empujar
1236,stoßen::V,хъилдизе,empujar
1237,stehlen::V,щинкӏизабизе,robar
1238,stehlen::V,щинкӏизабизе,hurtar
1239,stören::V,квекӏен гьабизе,molestar
1240,stören::V,татубахъи гьабизе,molestar
1241,belästigen::V,рахӏатхвезабизе,molestar
1242,belästigen::V,рахӏатхвезабизе,importunar
1243,verbergen::V,бахчизе,ocultar
1244,verbergen::V,бахчизе,esconder
1245,verbergen::V,балъго тезе,ocultar
1246,verbergen::V,балъго тезе,esconder
1247,täuschen::V,божуда рекӏкӏ гьабизе,engañar
1248,täuschen::V,гуккизе,engañar
1249,betrügen::V,хӏилла гьабизе,engañar
1250,betrügen::V,сандирахълъи гьабизе,engañar
1251,töten::V,чӏвазе,matar
1252,wohnen::V,яшав гьабизе,vivir
1253,wohnen::V,яшав гьабизе,habitar
1254,arbeiten::V,хӏалтӏизе,trabajar
1255,sammeln::V,бакӏаризе,recoger
1256,sammeln::V,бакӏаризе,coleccionar
1257,pflücken::V,бетӏизе,coger
1258,jagen::V,чан гьабизе,cazar
1259,fischen::V,ччугӏа кквезе,pescar
1260,fassen::V,кквезе,atrapar
1261,fassen::V,кквезе,capturar
1262,hüten::V,кваназабизе,guardar
1263,treiben::V,гъезе,aballar
1264,anbinden::V,бухьине,atar
1265,füttern::V,кваназабизе,echar de comer
1266,melken::V,бечӏчӏизе,ordeñar
1267,hacken::V,чӏвазе,picar
1268,hacken::V,чӏвазе,cortar
1269,gießen::V,лъалъазе,regar
1270,reifen::V,барщизе,madurar
1271,zubereiten::V,бежа-белъине,preparar
1272,kochen::V,белъине,cocer
1273,kochen::V,белъине,guisar
1274,backen::V,базе,hornear
1275,backen::V,базе,cocer al horno
1276,braten::V,бежизе,asar
1277,braten::V,бежизе,freír
1278,umrühren::V,багъаризе,remover
1279,stricken::V,хьухьине,hacer punto
1280,stricken::V,хьухьине,hacer calceta
1281,nähen::V,букъизе,coser
1282,färben::V,кьер гьабизе,teñir
1283,färben::V,кьер гьабизе,colorear
1284,reinigen::V,бацӏцӏине,limpiar
1285,waschen::V,чуризе,lavar
1286,abwischen::V,бацӏцӏине,fregar
1287,abwischen::V,бацӏцӏине,limpiar
1288,spülen::V,хулизе,aclarar
1289,spülen::V,хулизе,enjuagar
1290,fegen::V,лъухьизе,barrer
1291,fegen::V,лъухьизе,pasar la escoba
1292,kehren::V,лъухьизе,barrer
1293,baden::V,чордезе,bañarse
1294,ausziehen::V,бахъизе,quitar
1295,ausziehen::V,бахъизе,quitarse
1296,anziehen::V,ретӏине,ponerse
1297,sich anziehen::V,ретӏине,vestirse
1298,kämmen::V,хазе,peinar
1299,schmücken::V,чӏухӏизабизе,adornar
1300,sagen::V,бицине,decir
1301,sprechen::V,бицине,hablar
1302,reden::V,гаргадизе,hablar
1303,reden::V,гаргадизе,conversar
1304,sich unterhalten::V,гаргадизе,charlar
1305,sich unterhalten::V,гаргадизе,conversar
1306,fragen::V,цӏехезе,preguntar
1307,fragen::V,гьикъизе,preguntar
1308,bitten::V,гьаризе,rogar
1309,erzählen::V,бицине,contar
1310,mitteilen::V,лъазабизе,comunicar
1311,mitteilen::V,лъазабизе,participar
1312,nennen::V,цӏар лъезе,llamar
1313,nennen::V,цӏар лъезе,nombrar
1314,rufen::V,ахӏизе,llamar
1315,prahlen::V,беццаризе,jactarse
1316,übersetzen::V,буссинабизе,traducir
1317,denken::V,ургъизе,pensar
1318,glauben::V,божизе,creer
1319,bemerken::V,берречӏчӏизе,notar
1320,erkennen::V,лъазе,reconocer
1321,erkennen::V,батӏаго бахъизе,reconocer
1322,begreifen::V,бичӏчӏизе,concebir
1323,lernen::V,цӏализе,aprender
1324,wissen::V,лъазе,saber
1325,sich erinnern an::V,ракӏалде щвезе,recordar
1326,sich erinnern an::V,ракӏалде щвезе,acordarse de
1327,vergessen::V,кӏочене,olvidar
1328,messen::V,борцине,medir
1329,zählen::V,рикӏкӏине,contar
1330,rechnen::V,рикӏкӏине,contar
1331,rechnen::V,рикӏкӏине,calcular
1332,lesen::V,цӏализе,leer
1333,malen::V,бахъизе,pintar
1334,zeichnen::V,бахъизе,dibujar
1335,schreiben::V,хъвазе,escribir
1336,besitzen::V,щвезе,poseer
1337,besitzen::V,бу́кӏине,poseer
1338,kaufen::V,босизе,comprar
1339,verkaufen::V,бичизе,vender
1340,bezahlen::V,кьезе,pagar
1341,zahlen::V,кьезе,pagar
1342,ertragen::V,баччизе,soportar
1343,Auge::N,,ojo
1344,Sehne::N,,tendón
1345,Funke::N,,chispa
1346,Moor::N,,turbera
1347,Elch::N,,alce
1348,Beere::N,,baya
1349,Gedächtnis::N,,memoria
1350,Ton::N,,tono
1351,Winkel::N,,ángulo
1352,Menge::N,,cantidad
1353,Stütze::N,,sostén
1354,Stütze::N,,soporte
1355,Figur::N,,figura
1356,Schuh::N,,zapato
1357,Schnur::N,,cuerda
1358,Leine::N,,correa
1359,Geschäft::N,,negocio
1360,voll::A,,lleno
1361,lange::ADV,,mucho tiempo
1362,später::ADV,,más tarde
1363,nicht::ADV,,no
1364,schon::ADV,,ya
1365,durch::PRP,,por
1366,durch::PRP,,a través de
1367,alles::PRN,,todo
1368,rühren::V,,conmover
1369,scheinen::V,,parecer
1370,aufheben::V,,recoger
1371,lassen::V,,hacer
1372,sich waschen::V,,lavarse
1373,verstehen::V,,entender
1374,verstehen::V,,comprender
1375,beherrschen::V,,dominar
