,Concept_ID,lv,mn
777,Seite::N,бок,этгээд
778,Seite::N,ӧтарладор,тал
779,Seite::N,ӧтарладор,этгээд
780,Seite::N,sāns,тал
781,Seite::N,sāns,этгээд
782,Mitte::N,шӧр,төв
783,Mitte::N,шӧр,дунд
784,Mitte::N,vidus,төв
785,Mitte::N,vidus,дунд
786,Gegenstand::N,кӧлуй,юм
787,Gegenstand::N,priekšmets,юм
788,Sache::N,добра,үйл
789,Sache::N,добра,хэрэг
790,Sache::N,lieta,үйл
791,Sache::N,lieta,хэрэг
792,Rand::N,дор,зах
793,Rand::N,дор,хөвөө
794,Rand::N,mala,зах
795,Rand::N,mala,хөвөө
796,Rand::N,apmale,зах
797,Rand::N,apmale,хөвөө
798,Kante::N,дор,ирмэг
799,Kante::N,šķautne,ирмэг
800,Ecke::N,пельӧс,өнцөг
801,Ecke::N,kakts,өнцөг
802,Ecke::N,stūris,өнцөг
803,Spitze::N,йыв,үзүүр
804,Spitze::N,smaile,үзүүр
805,Spitze::N,galotne,үзүүр
806,Ende::N,пом,зах
807,Ende::N,пом,үзүүр
808,Ende::N,gals,зах
809,Ende::N,gals,үзүүр
810,Ende::N,uzgalis,зах
811,Ende::N,uzgalis,үзүүр
812,Loch::N,розь,цоорхой
813,Loch::N,розь,онгорхой
814,Loch::N,caurums,цоорхой
815,Loch::N,caurums,онгорхой
816,Winkel::N,пельӧс,өнцөг
817,Winkel::N,leņķis,өнцөг
818,Muster::N,сер,хээ
819,Muster::N,сер,угалз
820,Muster::N,piemērs,хээ
821,Muster::N,piemērs,угалз
822,Größe::N,ыджда,хэмжээ
823,Größe::N,lielums,хэмжээ
824,Länge::N,кузьта,урт
825,Länge::N,garums,урт
826,Höhe::N,джуджда,өндөр
827,Höhe::N,augstums,өндөр
828,Gewicht::N,сьӧкта,жин
829,Gewicht::N,сьӧкталун,жин
830,Gewicht::N,svars,жин
831,Gewicht::N,smagums,жин
832,Menge::N,лун,тоо
833,Menge::N,числӧ,тоо
834,Menge::N,masa,тоо
835,Menge::N,daudzums,тоо
836,Haufen::N,чукӧр,бөөн
837,Haufen::N,čupa,бөөн
838,Haufen::N,grēda,бөөн
839,Haufen::N,kaudze,бөөн
840,Reihe::N,рад,эгнээ
841,Reihe::N,rinda,эгнээ
842,Reihe::N,virkne,эгнээ
843,Boot::N,пыж,завь
844,Boot::N,laiva,завь
845,Ruder::N,пелыс,сэлүүр
846,Ruder::N,ӧпаснӧй,сэлүүр
847,Ruder::N,airis,сэлүүр
848,Ruder::N,irklis,сэлүүр
849,Schlitten::N,дадь,чарга
850,Schlitten::N,ragavas,чарга
851,Ski::N,лызь,цана
852,Ski::N,slēpe,цана
853,Lagerfeuer::N,бипур,түүдэг
854,Lagerfeuer::N,ugunskurs,түүдэг
855,Last::N,сьӧкыдтор,ачаа
856,Last::N,krava,ачаа
857,Gang::N,мунӧм,явдал
858,Gang::N,ветлӧм,явдал
859,Gang::N,eja,явдал
860,Gang::N,gājums,явдал
861,Schritt::N,воськов,алхам
862,Schritt::N,воськовтӧм,алхам
863,Schritt::N,solis,алхам
864,Norden::N,войвыв,умар
865,Norden::N,ziemeļi,умар
866,Süden::N,лунвыв,урд
867,Süden::N,лунвыв,өмнө
868,Süden::N,dienvidi,урд
869,Süden::N,dienvidi,өмнө
870,Westen::N,рытыв,өрнө
871,Westen::N,рытыв,баруун
872,Westen::N,rietumi,өрнө
873,Westen::N,rietumi,баруун
874,Osten::N,асыв,зүүн
875,Osten::N,асыв,дорно
876,Osten::N,austrumi,зүүн
877,Osten::N,austrumi,дорно
878,Holz::N,пу,мод
879,Holz::N,koks,мод
880,Holz::N,koksne,мод
881,Brett::N,пӧв,банз
882,Brett::N,dēlis,банз
883,Platte::N,плита,хавтан
884,Platte::N,plate,хавтан
885,Platte::N,plāksne,хавтан
886,Stütze::N,пыкӧд,тулгуур
887,Stütze::N,пыкӧд,тулга
888,Stütze::N,мыджӧд,тулгуур
889,Stütze::N,мыджӧд,тулга
890,Stütze::N,balsts,тулгуур
891,Stütze::N,balsts,тулга
892,Stütze::N,atspaids,тулгуур
893,Stütze::N,atspaids,тулга
894,Stange::N,потш,сургааг
895,Stange::N,maikste,сургааг
896,Stock::N,бедь,саваа
897,Stock::N,boze,саваа
898,Stock::N,spieķis,саваа
899,Stab::N,зир,таяг
900,Stab::N,zizlis,таяг
901,Rohr::N,труба,хоолой
902,Rohr::N,caurule,хоолой
903,Haus::N,керка,гэр
904,Haus::N,керка,байшин
905,Haus::N,māja,гэр
906,Haus::N,māja,байшин
907,Heim::N,горт,гэр
908,Heim::N,mājas,гэр
909,Ofen::N,пач,зуух
910,Ofen::N,пач,пийшин
911,Ofen::N,krāsns,зуух
912,Ofen::N,krāsns,пийшин
913,Fußboden::N,джодж,шал
914,Fußboden::N,grīda,шал
915,Tisch::N,пызан,ширээ
916,Tisch::N,galds,ширээ
917,Stuhl::N,улӧс,сандал
918,Stuhl::N,krēsls,сандал
919,Wiege::N,зыбка,өлгий
920,Wiege::N,šūpulis,өлгий
921,Bett::N,вольпась,ор
922,Bett::N,gulta,ор
923,Regal::N,джадж,тавиур
924,Regal::N,plaukts,тавиур
925,Kiste::N,куд,авдар
926,Kiste::N,куд,хайрцаг
927,Kiste::N,ящик,авдар
928,Kiste::N,ящик,хайрцаг
929,Kiste::N,kaste,авдар
930,Kiste::N,kaste,хайрцаг
931,Kiste::N,šķirsts,авдар
932,Kiste::N,šķirsts,хайрцаг
933,Fenster::N,ӧшинь,гэгээвч
934,Fenster::N,logs,гэгээвч
935,Tür::N,ӧдзӧс,үүд
936,Tür::N,ӧдзӧс,хаалга
937,Tür::N,durvis,үүд
938,Tür::N,durvis,хаалга
939,Tor::N,дзиръя,хаалга
940,Tor::N,vārti,хаалга
941,Zaun::N,потшӧс,хашаа
942,Zaun::N,žogs,хашаа
943,Dach::N,вевт,дээвэр
944,Dach::N,jumts,дээвэр
945,Leiter::N,пос,шат
946,Leiter::N,kāpnes,шат
947,Leiter::N,redeles,шат
948,Besen::N,рос,хамуур
949,Besen::N,рос,туужуу
950,Besen::N,slota,хамуур
951,Besen::N,slota,туужуу
952,Spaten::N,зыр,хүрз
953,Spaten::N,lāpsta,хүрз
954,Schaufel::N,тэльӧб,хүрз
955,Schaufel::N,liekšķere,хүрз
956,Gabel::N,вилки,сэрээ
957,Gabel::N,dakšiņa,сэрээ
958,Löffel::N,пань,халбага
959,Löffel::N,karote,халбага
960,Messer::N,пурт,хутга
961,Messer::N,nazis,хутга
962,Nagel::N,тув,хадаас
963,Nagel::N,кӧрт тув,хадаас
964,Nagel::N,nagla,хадаас
965,Netz::N,тыв,өөш
966,Netz::N,тыв,тор
967,Netz::N,tīkls,өөш
968,Netz::N,tīkls,тор
969,Haken::N,крук,гох
970,Haken::N,āķis,гох
971,Haken::N,kāsis,гох
972,Haken::N,krampis,гох
973,Griff::N,нуд,иш
974,Griff::N,нуд,сэнж
975,Griff::N,kāts,иш
976,Griff::N,kāts,сэнж
977,Griff::N,rokturis,иш
978,Griff::N,rokturis,сэнж
979,Schloss::N,томан,цуурга
980,Schloss::N,томан,цоож
981,Schloss::N,aizslēgs,цуурга
982,Schloss::N,aizslēgs,цоож
983,Bild::N,серпас,зураг
984,Bild::N,glezna,зураг
985,Figur::N,пертас,баримал
986,Figur::N,вежньӧг,баримал
987,Figur::N,figūra,баримал
988,Puppe::N,акань,хүүхэлдэй
989,Puppe::N,lelle,хүүхэлдэй
990,Beutel::N,мешӧк,агсаа
991,Beutel::N,мешӧк,уут
992,Beutel::N,kule,агсаа
993,Beutel::N,kule,уут
994,Beutel::N,maisiņš,агсаа
995,Beutel::N,maisiņš,уут
996,Bündel::N,кӧртӧд,боодол
997,Bündel::N,sainis,боодол
998,Tasche::N,сумка,цүнх
999,Tasche::N,soma,цүнх
1000,Eimer::N,ведра,хөнөг
1001,Eimer::N,ведра,хувин
1002,Eimer::N,spainis,хөнөг
1003,Eimer::N,spainis,хувин
1004,Deckel::N,пӧдан,таг
1005,Deckel::N,пӧдан,хавхаг
1006,Deckel::N,тупкӧд,таг
1007,Deckel::N,тупкӧд,хавхаг
1008,Deckel::N,vāks,таг
1009,Deckel::N,vāks,хавхаг
1010,Geschirr::N,дозмук,сав суулга
1011,Geschirr::N,тасьті-пань,сав суулга
1012,Geschirr::N,trauki,сав суулга
1013,Sack::N,мешӧк,шуудай
1014,Sack::N,maiss,шуудай
1015,Tasse::N,бекар,аяга
1016,Tasse::N,тасьті,аяга
1017,Tasse::N,tase,аяга
1018,Topf::N,гырнич,тогоо
1019,Topf::N,pods,тогоо
1020,Kessel::N,пӧрт,тогоо
1021,Kessel::N,katls,тогоо
1022,Essen::N,сёйӧм,идээ
1023,Essen::N,ēdiens,идээ
1024,Nahrung::N,сёян,хүнс
1025,Nahrung::N,barība,хүнс
1026,Speise::N,сёян,идээ
1027,Speise::N,сёянтор,идээ
1028,Speise::N,ēdiens,идээ
1029,Fleisch::N,яй,мах
1030,Fleisch::N,gaļa,мах
1031,Getreide::N,нянь,будаа
1032,Getreide::N,labība,будаа
1033,Brei::N,рок,богшмол
1034,Brei::N,рок,будаа
1035,Brei::N,putra,богшмол
1036,Brei::N,putra,будаа
1037,Brei::N,biezenis,богшмол
1038,Brei::N,biezenis,будаа
1039,Brot::N,нянь,талх
1040,Brot::N,maize,талх
1041,Scheibe::N,шӧрӧм,зүсэм
1042,Scheibe::N,шӧрӧм,хэрчим
1043,Scheibe::N,чӧлан,зүсэм
1044,Scheibe::N,чӧлан,хэрчим
1045,Scheibe::N,šķēle,зүсэм
1046,Scheibe::N,šķēle,хэрчим
1047,Scheibe::N,rieciens,зүсэм
1048,Scheibe::N,rieciens,хэрчим
1049,Fett::N,гос,өөх
1050,Fett::N,тшог,өөх
1051,Fett::N,tauki,өөх
1052,Butter::N,вый,тос
1053,Butter::N,sviests,тос
1054,Öl::N,вый,тос
1055,Öl::N,eļļa,тос
1056,Salz::N,сов,давс
1057,Salz::N,sāls,давс
1058,Suppe::N,шыд,шөл
1059,Suppe::N,zupa,шөл
1060,Honig::N,ма,бал
1061,Honig::N,medus,бал
1062,Milch::N,йӧв,сүү
1063,Milch::N,piens,сүү
1064,Tee::N,чай,цай
1065,Tee::N,tēja,цай
1066,Leder::N,ку,арьс
1067,Leder::N,ку,савхи
1068,Leder::N,āda,арьс
1069,Leder::N,āda,савхи
1070,Wolle::N,вурун,ноос
1071,Wolle::N,вурун,унгас
1072,Wolle::N,vilna,ноос
1073,Wolle::N,vilna,унгас
1074,Stoff::N,дӧра,бөс
1075,Stoff::N,drāna,бөс
1076,Stoff::N,audums,бөс
1077,Nadel::N,ем,зүү
1078,Nadel::N,adata,зүү
1079,Faden::N,сунис,боолт
1080,Faden::N,сунис,утас
1081,Faden::N,diegs,боолт
1082,Faden::N,diegs,утас
1083,Faden::N,pavediens,боолт
1084,Faden::N,pavediens,утас
1085,Knopf::N,кизь,товч
1086,Knopf::N,poga,товч
1087,Knoten::N,гӧрӧд,зангилаа
1088,Knoten::N,mezgls,зангилаа
1089,Farbe::N,краска,будаг
1090,Farbe::N,вап,будаг
1091,Farbe::N,krāsa,будаг
1092,Kleidung::N,паськӧм,хувцас
1093,Kleidung::N,tērps,хувцас
1094,Kleidung::N,drēbes,хувцас
1095,Hemd::N,дӧрӧм,цамц
1096,Hemd::N,krekls,цамц
1097,Kragen::N,воротник,зах заам
1098,Kragen::N,apkakle,зах заам
1099,Ärmel::N,сос,ханцуй
1100,Ärmel::N,piedurkne,ханцуй
1101,Hose::N,гач,өмд
1102,Hose::N,bikses,өмд
1103,Gürtel::N,вӧнь,бүс
1104,Gürtel::N,josta,бүс
1105,Mütze::N,шапка,малгай
1106,Mütze::N,шапка,бүрх
1107,Mütze::N,cepure,малгай
1108,Mütze::N,cepure,бүрх
1109,Schuh::N,башмак,туфли
1110,Schuh::N,ботинки,туфли
1111,Schuh::N,kurpe,туфли
1112,Stiefel::N,сапӧг,гутал
1113,Stiefel::N,zābaks,гутал
1114,Ring::N,кытш,бөгж
1115,Ring::N,gredzens,бөгж
1116,Band::N,лента,тууз
1117,Band::N,вундас,тууз
1118,Band::N,lente,тууз
1119,Kamm::N,сынан,сам
1120,Kamm::N,ķemme,сам
1121,Spiegel::N,рӧмпӧштан,толь
1122,Spiegel::N,spogulis,толь
1123,Riemen::N,тасма,тасам
1124,Riemen::N,тасма,сур
1125,Riemen::N,siksna,тасам
1126,Riemen::N,siksna,сур
1127,Schnur::N,гез,татлага
1128,Schnur::N,aukla,татлага
1129,Leine::N,юргез,оосор
1130,Leine::N,saite,оосор
1131,Decke::N,эшкын,хөнжил
1132,Decke::N,эшкын,хучлага
1133,Decke::N,шебрас,хөнжил
1134,Decke::N,шебрас,хучлага
1135,Decke::N,sega,хөнжил
1136,Decke::N,sega,хучлага
1137,Kissen::N,юрлӧс,дэр
1138,Kissen::N,spilvens,дэр
1139,Tuch::N,чышъян,алчуур
1140,Tuch::N,чышъян,даавуу
1141,Tuch::N,vadmala,алчуур
1142,Tuch::N,vadmala,даавуу
1143,Handtuch::N,ки чышкӧд,алчуур
1144,Handtuch::N,кизьчышъян,алчуур
1145,Handtuch::N,dvielis,алчуур
1146,Kraft::N,этш,чадал
1147,Kraft::N,этш,хүч
1148,Kraft::N,эбӧс,чадал
1149,Kraft::N,эбӧс,хүч
1150,Kraft::N,spēks,чадал
1151,Kraft::N,spēks,хүч
1152,Stärke::N,ёнлун,эрч
1153,Stärke::N,ёнлун,тэнхээ
1154,Stärke::N,чорыдлун,эрч
1155,Stärke::N,чорыдлун,тэнхээ
1156,Stärke::N,stiprums,эрч
1157,Stärke::N,stiprums,тэнхээ
1158,Gesundheit::N,дзоньвидзалун,бие
1159,Gesundheit::N,дзоньвидзалун,эрүүл мэнд
1160,Gesundheit::N,veselība,бие
1161,Gesundheit::N,veselība,эрүүл мэнд
1162,Krankheit::N,висьӧм,эмгэг
1163,Krankheit::N,slimība,эмгэг
1164,Schmerz::N,висьӧм,өвчин
1165,Schmerz::N,sāpes,өвчин
1166,Wunde::N,дой,шарх
1167,Wunde::N,brūce,шарх
1168,Wunde::N,jēlums,шарх
1169,Fieber::N,жар,халуун
1170,Fieber::N,drudzis,халуун
1171,Fieber::N,karstums,халуун
1172,Arznei::N,лекарство,эм
1173,Arznei::N,зелля,эм
1174,Arznei::N,zāles,эм
1175,Arznei::N,medikaments,эм
1176,Brücke::N,пос,гүүр
1177,Brücke::N,tilts,гүүр
1178,Brunnen::N,юкмӧс,худаг
1179,Brunnen::N,aka,худаг
1180,Weide::N,пӧскӧтина,бэлчээр
1181,Weide::N,ganības,бэлчээр
1182,Pfad::N,туй,жим
1183,Pfad::N,туй,зөрөг
1184,Pfad::N,кыснан,жим
1185,Pfad::N,кыснан,зөрөг
1186,Pfad::N,taka,жим
1187,Pfad::N,taka,зөрөг
1188,Weg::N,туй,зам
1189,Weg::N,туй,харгуй
1190,Weg::N,ceļš,зам
1191,Weg::N,ceļš,харгуй
1192,Straße::N,туй,зам
1193,Straße::N,туй,харгуй
1194,Straße::N,iela,зам
1195,Straße::N,iela,харгуй
1196,Dorf::N,сикт,тосгон
1197,Dorf::N,сикт,гацаа
1198,Dorf::N,ciems,тосгон
1199,Dorf::N,ciems,гацаа
1200,Stadt::N,кар,хот
1201,Stadt::N,pilsēta,хот
1202,Brief::N,письмӧ,захидал
1203,Brief::N,письмӧ,захиа
1204,Brief::N,vēstule,захидал
1205,Brief::N,vēstule,захиа
1206,Buch::N,небӧг,ном
1207,Buch::N,небӧг,бичиг
1208,Buch::N,grāmata,ном
1209,Buch::N,grāmata,бичиг
1210,Buchstabe::N,шыпас,үсэг
1211,Buchstabe::N,burts,үсэг
1212,Zeitung::N,газет,сонин
1213,Zeitung::N,avīze,сонин
1214,Zeitung::N,laikraksts,сонин
1215,Leben::N,лов,амь
1216,Leben::N,лов,амьдрал
1217,Leben::N,олӧм,амь
1218,Leben::N,олӧм,амьдрал
1219,Leben::N,dzīve,амь
1220,Leben::N,dzīve,амьдрал
1221,Tod::N,кулӧм,үхэл
1222,Tod::N,nāve,үхэл
1223,Grab::N,гу,булш
1224,Grab::N,kaps,булш
1225,Kirche::N,вичко,сүм
1226,Kirche::N,baznīca,сүм
1227,Sünde::N,мыж,нүгэл
1228,Sünde::N,мыж,хилэнц
1229,Sünde::N,grēks,нүгэл
1230,Sünde::N,grēks,хилэнц
1231,Gott::N,ен,бурхан
1232,Gott::N,dievs,бурхан
1233,Arbeiter::N,уджалысь,ажилчин
1234,Arbeiter::N,уджалысь,хөдөлмөрчин
1235,Arbeiter::N,strādnieks,ажилчин
1236,Arbeiter::N,strādnieks,хөдөлмөрчин
1237,Chef::N,юралысь,дарга
1238,Chef::N,веськӧдлысь,дарга
1239,Chef::N,šefs,дарга
1240,Chef::N,vadītajs,дарга
1241,Chef::N,priekšnieks,дарга
1242,Meister::N,вӧчысь,дархан
1243,Meister::N,meistars,дархан
1244,Arzt::N,врач,эмч
1245,Arzt::N,бурдӧдысь,эмч
1246,Arzt::N,ārsts,эмч
1247,Lehrer::N,велӧдысь,багш
1248,Lehrer::N,skolotājs,багш
1249,Geld::N,сьӧм,цаас
1250,Geld::N,сьӧм,мөнгө
1251,Geld::N,nauda,цаас
1252,Geld::N,nauda,мөнгө
1253,Geschäft::N,удж,наймаа
1254,Geschäft::N,bizness,наймаа
1255,Geschäft::N,darījums,наймаа
1256,Laden::N,вузасянін,дэлгүүр
1257,Laden::N,bode,дэлгүүр
1258,Laden::N,veikals,дэлгүүр
1259,Preis::N,дон,үнэ
1260,Preis::N,cena,үнэ
1261,Ware::N,тӧвар,таваар
1262,Ware::N,тӧвар,бараа
1263,Ware::N,prece,таваар
1264,Ware::N,prece,бараа
1265,Nutzen::N,воӧм,ашиг
1266,Nutzen::N,выгӧда,ашиг
1267,Nutzen::N,labums,ашиг
1268,Reichtum::N,озырлун,баялаг
1269,Reichtum::N,bagātība,баялаг
1270,Welt::N,енкӧла,дэлхий
1271,Welt::N,енкӧла,орчлон
1272,Welt::N,pasaule,дэлхий
1273,Welt::N,pasaule,орчлон
1274,Land::N,му,улс
1275,Land::N,му,орон
1276,Land::N,zeme,улс
1277,Land::N,zeme,орон
1278,Staat::N,канму,төр
1279,Staat::N,канму,гүрэн
1280,Staat::N,государство,төр
1281,Staat::N,государство,гүрэн
1282,Staat::N,valsts,төр
1283,Staat::N,valsts,гүрэн
1284,König::N,кан,ван
1285,König::N,ķēniņš,ван
1286,König::N,karalis,ван
1287,Macht::N,каналӧм,засаг
1288,Macht::N,vara,засаг
1289,Grenze::N,су,хил
1290,Grenze::N,суйӧр,хил
1291,Grenze::N,robeža,хил
1292,Krieg::N,ожман,дайн
1293,Krieg::N,karš,дайн
1294,Feind::N,враг,дайсан
1295,Feind::N,вӧрӧг,дайсан
1296,Feind::N,ienaidnieks,дайсан
1297,Gewalt::N,мырдöналöм,хүчирхэх
1298,Gewalt::N,vara,хүчирхэх
1299,Gewalt::N,vardarbība,хүчирхэх
1300,Kampf::N,вермасьӧм,тэмцэл
1301,Kampf::N,вермасьӧм,байлдаан
1302,Kampf::N,cīņa,тэмцэл
1303,Kampf::N,cīņa,байлдаан
1304,Bogen[Waffe]::N,ньӧввуж,нум
1305,Bogen[Waffe]::N,loks,нум
1306,Pfeil::N,ньӧв,годил
1307,Pfeil::N,ньӧв,сум
1308,Pfeil::N,bulta,годил
1309,Pfeil::N,bulta,сум
1310,Gewehr::N,пишшаль,буу
1311,Gewehr::N,šautene,буу
1312,Fehler::N,сорсьӧм,эндэл
1313,Fehler::N,сорсьӧм,алдаа
1314,Fehler::N,дзугсьӧм,эндэл
1315,Fehler::N,дзугсьӧм,алдаа
1316,Fehler::N,kļūda,эндэл
1317,Fehler::N,kļūda,алдаа
1318,Lüge::N,пӧръясьӧм,худал
1319,Lüge::N,ылӧдлӧм,худал
1320,Lüge::N,meli,худал
1321,Schaden::N,лёк,хор
1322,Schaden::N,лёк,хөнөөл
1323,Schaden::N,изъян,хор
1324,Schaden::N,изъян,хөнөөл
1325,Schaden::N,пакӧсьт,хор
1326,Schaden::N,пакӧсьт,хөнөөл
1327,Schaden::N,bojājums,хор
1328,Schaden::N,bojājums,хөнөөл
1329,Schaden::N,kaitējums,хор
1330,Schaden::N,kaitējums,хөнөөл
1331,Unglück::N,шог,гай
1332,Unglück::N,шог,гамшиг
1333,Unglück::N,kļūme,гай
1334,Unglück::N,kļūme,гамшиг
1335,Unglück::N,klizma,гай
1336,Unglück::N,klizma,гамшиг
1337,Unglück::N,nelaime,гай
1338,Unglück::N,nelaime,гамшиг
1339,Schuld::N,мыж,гэм
1340,Schuld::N,мыж,буруу
1341,Schuld::N,vaina,гэм
1342,Schuld::N,vaina,буруу
1343,Alter::N,арлыд,нас
1344,Alter::N,vecums,нас
1345,Schluss::N,пом,эцэс
1346,Schluss::N,пом,төгсгөл
1347,Schluss::N,beigas,эцэс
1348,Schluss::N,beigas,төгсгөл
1349,Zeit::N,кад,цаг
1350,Zeit::N,laiks,цаг
1351,Tag::N,лун,өдөр
1352,Tag::N,diena,өдөр
1353,Morgen::N,асыв,өглөө
1354,Morgen::N,rīts,өглөө
1355,Mittag::N,лун шӧр,үд
1356,Mittag::N,pusdiena,үд
1357,Abend::N,рыт,үдэш
1358,Abend::N,vakars,үдэш
1359,Nacht::N,вой,шөнө
1360,Nacht::N,nakts,шөнө
1361,Woche::N,вежон,долоо хоног
1362,Woche::N,nedēļa,долоо хоног
1363,Monat::N,тӧлысь,сар
1364,Monat::N,mēnesis,сар
1365,Jahr::N,во,жил
1366,Jahr::N,gads,жил
1367,Frühling::N,тулыс,хавар
1368,Frühling::N,pavasaris,хавар
1369,Sommer::N,гожӧм,зун
1370,Sommer::N,vasara,зун
1371,Herbst::N,ар,намар
1372,Herbst::N,rudens,намар
1373,Winter::N,тӧв,өвөл
1374,Winter::N,ziema,өвөл
1375,Januar::N,тӧв шӧр,нэгдүгээр сар
1376,Januar::N,janvāris,нэгдүгээр сар
1377,Februar::N,урасьӧм,хоёрдугаар сар
1378,Februar::N,februāris,хоёрдугаар сар
1379,März::N,рака,гуравдугаар сар
1380,März::N,marts,гуравдугаар сар
1381,April::N,кос му,дөрөвдүгээр сар
1382,April::N,aprīlis,дөрөвдүгээр сар
1383,Mai::N,ода-кора,тавдугаар сар
1384,Mai::N,maijs,тавдугаар сар
1385,Juni::N,лӧддза-номъя,зургаадугаар сар
1386,Juni::N,jūnijs,зургаадугаар сар
1387,Juli::N,сора,долдугаар сар
1388,Juli::N,jūlijs,долдугаар сар
1389,August::N,моз,наймдугаар сар
1390,August::N,augusts,наймдугаар сар
1391,September::N,кӧч,есдүгээр сар
1392,September::N,septembris,есдүгээр сар
1393,Oktober::N,йирым,аравдугаар сар
1394,Oktober::N,oktobris,аравдугаар сар
1395,November::N,вӧльгым,арван нэгдүгээр сар
1396,November::N,novembris,арван нэгдүгээр сар
1397,Dezember::N,ӧшым,арван хоёрдугаар сар
1398,Dezember::N,decembris,арван хоёрдугаар сар
1399,Montag::N,выльлун,даваа
1400,Montag::N,pirmdiena,даваа
1401,Dienstag::N,воторник,мягмар
1402,Dienstag::N,otrdiena,мягмар
1403,Mittwoch::N,середа,лхагва
1404,Mittwoch::N,trešdiena,лхагва
1405,Donnerstag::N,четверг,пүрэв
1406,Donnerstag::N,ceturtdiena,пүрэв
1407,Freitag::N,пекнича,баасан
1408,Freitag::N,piektdiena,баасан
1409,Samstag::N,субӧта,бямба
1410,Samstag::N,sestdiena,бямба
1411,Sonntag::N,вӧскресенньӧ,ням
1412,Sonntag::N,svētdiena,ням
1413,groß::A,ыджыд,их
1414,groß::A,ыджыд,том
1415,groß::A,dižs,их
1416,groß::A,dižs,том
1417,groß::A,liels,их
1418,groß::A,liels,том
1419,klein::A,ичӧт,бага
1420,klein::A,ичӧт,жаахан
1421,klein::A,mazs,бага
1422,klein::A,mazs,жаахан
1423,lang::A,кузь,урт
1424,lang::A,garš,урт
1425,kurz::A,дженьыд,охор
1426,kurz::A,дженьыд,богино
1427,kurz::A,īss,охор
1428,kurz::A,īss,богино
1429,breit::A,ота,өргөн
1430,breit::A,паськыд,өргөн
1431,breit::A,plats,өргөн
1432,schmal::A,оттӧм,уйтан
1433,schmal::A,оттӧм,нарийн
1434,schmal::A,tievs,уйтан
1435,schmal::A,tievs,нарийн
1436,dicht::A,сук,нягт
1437,dicht::A,сук,чигжүү
1438,dicht::A,blīvs,нягт
1439,dicht::A,blīvs,чигжүү
1440,dick[Gegenstand]::A,кыз,зузаан
1441,dick[Gegenstand]::A,biezs,зузаан
1442,dünn::A,вӧсни,нимгэн
1443,dünn::A,вӧсньыд,нимгэн
1444,dünn::A,plāns,нимгэн
1445,fein::A,посни,нарийн
1446,fein::A,smalks,нарийн
1447,fest::A,зумыд,бөх
1448,fest::A,зумыд,хатуу
1449,fest::A,tvirts,бөх
1450,fest::A,tvirts,хатуу
1451,fest::A,noturīgs,бөх
1452,fest::A,noturīgs,хатуу
1453,flach::A,плавкӧс,хавтгай
1454,flach::A,тшӧтшкӧс,хавтгай
1455,flach::A,lēzens,хавтгай
1456,flach::A,līdzens,хавтгай
1457,glatt::A,вольк,цагаан
1458,glatt::A,мольыд,цагаан
1459,glatt::A,gluds,цагаан
1460,glatt::A,slidens,цагаан
1461,hart::A,зумыд,хатуу
1462,hart::A,ciets,хатуу
1463,weich::A,небыд,зөөлөн
1464,weich::A,mīksts,зөөлөн
1465,rund::A,гӧгрӧс,дугуй
1466,rund::A,гӧгрӧс,дугариг
1467,rund::A,apaļš,дугуй
1468,rund::A,apaļš,дугариг
1469,spitz::A,ёсь йыла,шовх
1470,spitz::A,ёсь йыла,шовгор
1471,spitz::A,smails,шовх
1472,spitz::A,smails,шовгор
1473,scharf::A,ёсь,хурц
1474,scharf::A,ёсь,иртэй
1475,scharf::A,ass,хурц
1476,scharf::A,ass,иртэй
1477,stumpf::A,ныж,мохоо
1478,stumpf::A,truls,мохоо
1479,stumpf::A,strups,мохоо
1480,schwer::A,сьӧкыд,хүнд
1481,schwer::A,smags,хүнд
1482,schön::A,мича,гуа
1483,schön::A,мича,сайхан
1484,schön::A,лӧсьыд,гуа
1485,schön::A,лӧсьыд,сайхан
1486,schön::A,daiļš,гуа
1487,schön::A,daiļš,сайхан
1488,schön::A,skaists,гуа
1489,schön::A,skaists,сайхан
1490,heiß::A,пӧсь,халуун
1491,heiß::A,karsts,халуун
1492,warm::A,шоныд,дулаан
1493,warm::A,silts,дулаан
1494,kalt::A,кӧдзыд,хүйтэн
1495,kalt::A,salts,хүйтэн
1496,kalt::A,auksts,хүйтэн
1497,kühl::A,юзыд,сэрүүн
1498,kühl::A,ыркыд,сэрүүн
1499,kühl::A,vēss,сэрүүн
1500,kühl::A,dzestrs,сэрүүн
1501,frisch::A,выль,эрүүл
1502,frisch::A,выль,жихүүн
1503,frisch::A,svaigs,эрүүл
1504,frisch::A,svaigs,жихүүн
1505,feucht::A,уль,чийгтэй
1506,feucht::A,mitrs,чийгтэй
1507,feucht::A,drēgns,чийгтэй
1508,nass::A,ва,нойтон
1509,nass::A,slapjš,нойтон
1510,trocken::A,кос,хатсан
1511,trocken::A,sauss,хатсан
1512,voll::A,кыз,дүүрэн
1513,voll::A,pilns,дүүрэн
1514,leer::A,куш,хоосон
1515,leer::A,тыртӧм,хоосон
1516,leer::A,tukšs,хоосон
1517,offen::A,восьса,онгорхой
1518,offen::A,vaļējs,онгорхой
1519,offen::A,atvērts,онгорхой
1520,geschlossen::A,пӧдса,битүү
1521,geschlossen::A,пӧдса,хаалтай
1522,geschlossen::A,slēgts,битүү
1523,geschlossen::A,slēgts,хаалтай
