,Concept_ID,myv,av
751,vorher::ADV,васняяк,цебе
752,zuerst::ADV,васня,тӏоцебе
753,einmal::ADV,весть,цинцӏул
754,einmal::ADV,весть,цихӏин
755,einmal::ADV,весть,цоцӏул
756,manchmal::ADV,лиясто,олоцӏул
757,oft::ADV,сеетьстэ,гӏемерго
758,immer::ADV,свал,кидаго
759,niemals::ADV,а зярдояк,киданиги
760,hier::ADV,тесэ,аниб
761,hierhin::ADV,тей,анибехун
762,von hier::ADV,тестэ,гьаниса
763,dort::ADV,тосо,гьениб
764,dorthin::ADV,тов,гьадаба
765,geradeaus::ADV,витьстэ,битӏутӏа
766,vorwärts::ADV,икелев,цебехун
767,rückwärts::ADV,мекев,нахъ-нахъ
768,zurück::ADV,мекев,нахъе
769,unten::ADV,ало,ахакь
770,unten::ADV,ало,гъоркь
771,hinab::ADV,алов,эхебе
772,oben::ADV,вере,тӏад
773,oben::ADV,вере,тӏадехун
774,hinauf::ADV,верев,эхеде
775,überall::ADV,эрьва косо,кибго
776,nicht::ADV,а,
777,ein wenig::ADV,аламошка,дагьабго
778,kaum::ADV,ансяк,хӏалалъ
779,sehr::ADV,пек,кутакалда
780,sehr::ADV,вельть,кутакалда
781,so::ADV,истя,гьедин
782,noch::ADV,таго,жеги
783,nur::ADV,ансяк,гӏӣцӏго
784,schon::ADV,уш,
785,wieder::ADV,таго,на́хъеги
786,vergebens::ADV,стяко,чӏалгӏаде
787,vor::PRP,икеле,цебе
788,hinter::PRP,вельде,хадуса
789,unter::PRP,ало,ахакь
790,unter::PRP,ало,гъоркь
791,durch::PRP,пачк,
792,neben::PRP,вакссо,аскӏо
793,zwischen::PRP,ютксо,гьоркьоб
794,wegen::PRP,кис,гьелда
795,wegen::PRP,коряс,гьелда
796,wegen::PRP,кувалт,гьелда
797,dies::PRN,те,гьаб
798,dies::PRN,те,гьеб
799,das::PRN,те,доб
800,das::PRN,тона,доб
801,alles::PRN,весе,
802,alles::PRN,весемесь,
803,ich::PRN,мон,дун
804,du::PRN,тон,дуца
805,er::PRN,сон,доб
806,wir::PRN,минь,ниж
807,ihr::PRN,тынь,нуж
808,sie::PRN,сынь,дол
809,sie::PRN,сынь,эл
810,was::FPRN,мезе,щиб
811,wer::FPRN,ки,щиб
812,wo::FADV,косо,киб
813,wo::FADV,косо,кибехун
814,wohin::FADV,ков,кибехун
815,wohin::FADV,козо,кибехун
816,wie::FADV,кода,кин
817,warum::FADV,мекс,щай
818,wieviel::FNUM,зяро,кигӏан
819,eins::NUM,вейке,цо
820,zwei::NUM,кавто,кӏиго
821,drei::NUM,колмо,лъабго
822,vier::NUM,ниле,ункъо
823,fünf::NUM,вете,щуго
824,sechs::NUM,кото,анлъго
825,sieben::NUM,сисем,анкьго
826,acht::NUM,кавксо,микьго
827,neun::NUM,вейксэ,ичӏго
828,zehn::NUM,кемень,анцӏго
829,elf::NUM,кевейкее,анцӏила цо
830,zwölf::NUM,кемгавтово,кӏиго-анцӏила
831,zwanzig::NUM,комсь,къого
832,dreißig::NUM,колоньгемень,лъеберго
833,vierzig::NUM,ниленьгемень,кӏикъого
834,fünfzig::NUM,ведьгемень,кӏикъо́ялда анцӏго
835,sechzig::NUM,кодгемень,лъабкъого
836,siebzig::NUM,сизьгемень,лъабкъо́ялда анцӏго
837,achtzig::NUM,кавксоньгемень,ункъого
838,neunzig::NUM,вейксэньгемень,ункъоялда а́нцӏила
839,hundert::NUM,сядо,нусго
840,tausend::NUM,тыща,азарго
841,und::CNJ,ды,ва
842,und::CNJ,ды,-ги
843,oder::CNJ,или,ялъуни
844,stehen::V,аштемс стядо,бахъунчӏезе
845,sitzen::V,аштемс озадо,гӏодов чӏезе
846,liegen::V,мадезь аштемс,бегизе
847,hängen::V,нурьгемс,базе
848,werden::V,арамс,бахъине
849,passieren::V,лисэмс,лъугьине
850,passieren::V,лисэмс,лъугьа-бахъине
851,beginnen::V,ушодомс,байбихьизе
852,enden::V,лоткамс,лъугӏизе
853,wechseln::V,полавтнемс,хиса-басизе
854,wechseln::V,полавтнемс,хисизе
855,aufgehen[Sonne]::V,лисемс,баккизе
856,aufgehen[Sonne]::V,стямс,баккизе
857,untergehen[Sonne]::V,валгомс,щинкӏизе
858,scheinen[Sonne]::V,валдомтомс,къалъ-къалъизе
859,donnern::V,цярномс,гъугъазе
860,donnern::V,галдордомс,гъугъазе
861,wehen::V,пувамс,пуйзе
862,strömen::V,чудемс,чвахизе
863,fließen::V,чудемс,чвахизе
864,sich drehen::V,велямс,сверизе
865,schwanken::V,лыкамс,хьвагӏезе
866,schwanken::V,лыкамс,багъа-бачаризе
867,schwanken::V,якамс,хьвагӏезе
868,schwanken::V,якамс,багъа-бачаризе
869,schwingen::V,нурсемс,щвартӏезе
870,schwingen::V,лыкамс,щвартӏезе
871,fallen::V,прамс,бортизе
872,fallen::V,сяворемс,бортизе
873,brennen::V,паломс,рекӏине
874,rauchen::V,качадомс,кӏкӏуй буризе
875,regnen::V,пиземс,базе
876,gefrieren::V,кельмемс,гӏу́низе
877,tauen::V,соламс,биаризе
878,schmelzen::V,соламс,биине
879,trocknen::V,коськемс,бакъвазе
880,sieden::V,лакамс,гьалдезе
881,sieden::V,пиксемс,гьалдезе
882,faulen::V,наксадомс,махӏцине
883,verfaulen::V,наксадомс,туризе
884,reißen::V,сезневемс,бихъизе
885,versinken::V,ваямс,гъанкъизе
886,vergehen::V,ютамс,базе
887,vergehen::V,ютамс,бахъизе
888,vergehen::V,ютамс,ине
889,erscheinen::V,лисемс,баккизе
890,verschwinden::V,ёмамс,къине
891,verschwinden::V,ёмамс,билизе
892,sinken::V,явамс,гӏодо́бе ккезе
893,abnehmen::V,киремемс,тӏаса камизе
894,zunehmen::V,ламолгадомс,гӏемерлъизе
895,zunehmen::V,раштамс,гӏемерлъизе
896,steigen::V,куземс,бахине
897,steigen::V,кепсевемс,бахине
898,wachsen::V,касомс,кӏодолъизе
899,glänzen::V,цитнемс,цӏвакизе
900,funkeln::V,пиндолдомс,паркъезе
901,funkeln::V,цивтёрдомс,паркъезе
902,lärmen::V,шалномс,хъудизе
903,lärmen::V,шалномс,чӏиргъдизе
904,läuten::V,гайгезевемс,кьабизе
905,klingeln::V,чавомс баягас,кьабизе
906,klirren::V,калдордомс,зваргъизе
907,klirren::V,кальцяемс,зваргъизе
908,brausen::V,лакамс,гьалаглъизе
909,rauschen::V,лажномс,шуршудизе
910,klingen::V,гайгемс,бахъине
911,bellen::V,онгомс,гъанчдезе
912,heulen::V,урномс,рурудизе
913,blasen::V,пувамс,гьохьизе
914,pfeifen::V,вешкемс,гьещтӏезе
915,schreien::V,пижнемс,ахӏизе
916,schreien::V,пижнемс,ахӏдезе
917,stöhnen::V,кувсемс,зигардизе
918,zittern::V,тарномс,дарран
919,zittern::V,тарномс,гьаргьадизе
920,leben::V,эрямс,бетӏербахъизе
921,geboren werden::V,чачомс,лъугьине
922,atmen::V,лексемс,хӏухьел биччазе
923,trinken::V,симемс,гьекъезе
924,essen::V,ярсамс,квине
925,essen::V,ярсамс,кваназе
926,schlucken::V,нилемс,кӏкӏвине
927,schlucken::V,нилемс,къулчӏизе
928,schlucken::V,порнемс,кӏкӏвине
929,schlucken::V,порнемс,къулчӏизе
930,müde werden::V,сиземс,сваказе
931,einschlafen::V,матедевемс,кьижизе
932,einschlafen::V,матедевемс,гъапуллъизе
933,schlafen::V,удомс,кьижизе
934,aufwachen::V,сыргоземс,бигьине
935,aufstehen::V,стямс,бахъине
936,aufstehen::V,стямс,тӏадебахъине
937,sich erholen::V,оймсемс,хьи бахъизе
938,sich erholen::V,оймсемс,хӏалхьи гьабизе
939,krank werden::V,сэредезевемс,унтизе
940,krank sein::V,сэредемс,унтизе
941,schmerzen::V,сэредемс,унтизе
942,husten::V,козомс,хъегӏизе
943,genesen::V,пичкамс,лъилъизе
944,sterben::V,куломс,хвезе
945,umkommen::V,чавовомс,гьалаглъизе
946,umkommen::V,ёмамс,гьалаглъизе
947,sich bewegen::V,шаштомс,багъаризе
948,sich bewegen::V,шаштомс,багъаргъизе
949,sich rühren::V,сыргамс,багъаризе
950,sich erheben::V,куземс,тӏадебахъине
951,sich erheben::V,куземс,бахъине
952,sich setzen::V,озамс,гӏодов чӏезе
953,hinfallen::V,прамс,щапизе
954,hinfallen::V,сяворемс,щапизе
955,laufen::V,якамс,хьвадизе
956,schreiten::V,эскелямс,чӏезе
957,schreiten::V,молемс,чӏезе
958,spazierengehen::V,якамс,тира-сверизе
959,eilen::V,эрзкалемс,ракӏхӏалакине
960,eilen::V,эрзкалемс,дуризе
961,eilen::V,капшамс,ракӏхӏалакине
962,eilen::V,капшамс,дуризе
963,sich beeilen::V,капшамс,дуризе
964,sich beeilen::V,капшамс,гӏедегӏизе
965,sausen::V,ливтямс,тӏуризе
966,rennen::V,чийнемс,бекеризе
967,rennen::V,ардтнемс,бекеризе
968,springen::V,кирнявтнемс,кӏанцӏизе
969,klettern::V,куземс,хархадизе
970,schaukeln::V,нурямс,гьерщезе
971,kriechen::V,ёзмолдомс,хъурщизе
972,schwimmen::V,уемс,лъедезе
973,tauchen::V,чопавтомс,букъардизе
974,tauchen::V,чопавтнемс,букъардизе
975,rudern::V,миледемс,хазе
976,fahren::V,ардомс,ине
977,fliegen::V,ливтямс,боржине
978,gehen::V,туемс,ине
979,gehen::V,молемс,ине
980,weggehen::V,туемс,ине
981,abfahren::V,туемс,къокъине
982,anhalten::V,лоткамс,чӏезе
983,anhalten::V,лоткамс,тархъизе
984,anhalten::V,лоткамс,лъалхъизе
985,hineingehen::V,совамс,тӏаделъугьине
986,eintreten::V,совамс,лъугьине
987,eintreten::V,эскельдямс,лъугьине
988,kommen::V,самс,бачӏине
989,ankommen::V,самс,щвезе
990,ankommen::V,самс,тӏадебачӏине
991,ankommen::V,пачкодемс,щвезе
992,ankommen::V,пачкодемс,тӏадебачӏине
993,zurückkommen::V,велявтомс,тадбуссине
994,zurückkommen::V,велявтомс,тӏадбуссине
995,bleiben::V,кадовомс,чӏезе
996,bleiben::V,кадовомс,хутӏизе
997,warten::V,учомс,чӏезе
998,erwarten::V,учомс,балагьизе
999,suchen::V,вешнемс,балагьизе
1000,finden::V,муемс,батизе
1001,versuchen::V,варштамс,хӏалбихьизе
1002,vorbereiten::V,анокстамс,хӏадурлъизабизе
1003,lieben::V,вечкемс,балай бегьизе
1004,mögen::V,вечкемс,бокьизе
1005,lachen::V,пейдемс,белъизе
1006,rühren::V,токамс седейс,
1007,weinen::V,авардемс,гӏодизе
1008,schimpfen::V,сёвномс,гъанчдезе
1009,sich ärgern::V,кежиявтнемс,вагъизе
1010,sich ärgern::V,кежиявтнемс,ццида́хине
1011,sich fürchten::V,пелемс,хӏинкъизе
1012,fürchten::V,пелемс,беркъазе
1013,fürchten::V,пелемс,хӏинкъа-къазе
1014,fliehen::V,оргодемс,лъутизе
1015,flüchten::V,ворьгодемс,лъутизе
1016,flüchten::V,чадомс,лъутизе
1017,sehen::V,неемс,бихьизе
1018,anschauen::V,ваномс,бертӏамизе
1019,anschauen::V,ваномс,балагьизе
1020,ansehen::V,ваномс,бала-гъалагьизе
1021,hören::V,марямс,рагӏизе
1022,zuhören::V,кунсоломс,гӏенеккизе
1023,probieren::V,варшамс,кӏалдиб хъва́зе
1024,probieren::V,варшамс,чӏамизе
1025,riechen::V,никсемс,су́нтӏизе
1026,fühlen::V,марямс,чӏвазе
1027,scheinen::V,марявомс,
1028,zu sehen sein::V,неявомс,бихьизе
1029,vernehmen::V,марямс,рагӏизе
1030,frieren::V,кельмемс,цӏорозе
1031,tun::V,теемс,гьабизе
1032,können::V,маштомс,кӏвезе
1033,können::V,маштомс,лъазе
1034,wollen::V,бажамс,бокьизе
1035,anfangen::V,кармамс,байбихьизе
1036,beenden::V,прядомс,тӏубазабизе
1037,beenden::V,прядомс,лъугӏизабизе
1038,aufhören::V,лоткамс,бахъизе
1039,gelingen::V,удаламс,бахъизе
1040,geraten::V,лисемс,бахъизе
1041,öffnen::V,панжомс,рагьизе
1042,schließen::V,пекстамс,къазе
1043,schließen::V,сёлгомс,къазе
1044,schließen::V,конямс,къазе
1045,stellen::V,аравтомс,чӏвазе
1046,setzen::V,ойсевтемс,рекӏинабизе
1047,setzen::V,ойсевтемс,гӏодор чӏезаризе
1048,setzen::V,озавтнемс,рекӏинабизе
1049,setzen::V,озавтнемс,гӏодор чӏезаризе
1050,legen::V,путомс,лъезе
1051,berühren::V,токамс,хъвазе
1052,verbinden::V,содомс,хьухьине
1053,verbinden::V,содомс,бухьине
1054,bedecken::V,вельтямс,кквезе
1055,aufhängen::V,понгавтомс,базе
1056,anzünden::V,кирвастемс,бакизе
1057,anzünden::V,кирвастемс,рекӏинабизе
1058,aufheben::V,кепедемс,
1059,zurücklassen::V,кадомс,тезе
1060,verlieren::V,ёмавтомс,билизабизе
1061,fallen lassen::V,правтомс,бортизабизе
1062,machen::V,теемс,гьабизе
1063,herstellen::V,анокстамс,гьабизе
1064,herstellen::V,анокстамс,хӏадурлъизабизе
1065,bauen::V,путомс,базе
1066,bauen::V,путомс,гьабизе
1067,reparieren::V,витемс,къачӏазе
1068,verbessern::V,паролгавтомс,лъикӏлъизабизе
1069,verbessern::V,вадрялгавтомс,лъикӏлъизабизе
1070,ändern::V,полавтомс,хисизабизе
1071,graben::V,чувомс,бухъизе
1072,graben::V,таргамс,бухъизе
1073,beugen::V,мендемс,хьетӏизабизе
1074,biegen::V,комавтомс,гьетӏизабизе
1075,drehen::V,чаравтомс,тиризабизе
1076,drehen::V,чаравтомс,свердизабизе
1077,drehen::V,велявтнемс,тиризабизе
1078,drehen::V,велявтнемс,свердизабизе
1079,wenden::V,велявтомс,бегизе
1080,umdrehen::V,велявтомс,бегизе
1081,umdrehen::V,велявтомс,бега-битӏизе
1082,heben::V,кепедемс,борхизе
1083,hochheben::V,кепедемс,борхалъизабизе
1084,hochheben::V,кепедемс,борхизе
1085,ergreifen::V,кундамс,кквезе
1086,halten::V,кирдемс,кквезе
1087,drücken::V,нуемс,къазе
1088,drücken::V,нуемс,къанцӏу́зе
1089,drücken::V,нуемс,къвал ба́зе
1090,schieben::V,шаштомс,хъилдизе
1091,kratzen::V,ангордамс,хачазе
1092,lecken::V,нолсемс,чӏикӏизе
1093,beißen::V,сускомс,хӏанчӏизе
1094,beißen::V,сускомс,хӏанчӏизабизе
1095,abreißen::V,сеземс,тӏезе
1096,abreißen::V,сеземс,тӏезабизе
1097,abschneiden::V,печкемс,къотӏизе
1098,binden::V,кодамс,бухьине
1099,binden::V,сюлмамс,бухьине
1100,stecken::V,сялгомс,къазабизе
1101,brechen::V,синдемс,бекизе
1102,brechen::V,калавтомс,бекизе
1103,klopfen::V,калтаямс,дванкезе
1104,hauen::V,чавомс,базе
1105,kleben::V,педявтнемс,бацӏцӏине
1106,reiben::V,ёзамс,хачазе
1107,streichen::V,вадемс,бахине
1108,streichen::V,вадемс,жужазе
1109,schleifen::V,човамс,лъухьизе
1110,schneiden::V,керямс,къотӏизе
1111,rütteln::V,чукамс,багъа-бачаризабизе
1112,rütteln::V,лыкавтомс,багъа-бачаризабизе
1113,schütteln::V,чукамс,кӏобокӏизе
1114,schwenken::V,яхолемс,гьесадизе
1115,schwenken::V,яхолемс,хьвагӏезабизе
1116,schütten::V,каямс,тӏезе
1117,füllen::V,пештямс,цӏезабизе
1118,einwickeln::V,тапарямс,жемизе
1119,tragen::V,кандомс,баччизе
1120,schleppen::V,ускомс,бехъерхъизе
1121,ziehen::V,ускомс,цӏазе
1122,aufbewahren::V,ванстомс,цӏунизе
1123,werfen::V,ёртомс,рехизе
1124,fangen::V,кундамс,кквезе
1125,packen::V,кундамс,кквезе
1126,verstecken::V,кекшемс,бахчизе
1127,teilen::V,явомс,бикьизе
1128,schicken::V,кучомс,битӏизе
1129,bringen::V,кандомс,баччизе
1130,hinzufügen::V,путомс,жубазе
1131,hinzufügen::V,максомс,жубазе
1132,bekommen::V,саемс,щвезе
1133,erhalten::V,саемс,щвезе
1134,erhalten::V,саемс,босизе
1135,nehmen::V,саемс,босизе
1136,wählen::V,кочкамс,бищизе
1137,auswählen::V,кочкамс,тӏасабищизе
1138,bewahren::V,ванстомс,цӏунизе
1139,behindern::V,кирдемс,квекӏен гьабизе
1140,verderben::V,коламс,хвезабизе
1141,beschädigen::V,теемс зыян,галгъазабизе
1142,zerbrechen::V,коламс,щущазабизе
1143,zerreißen::V,сеземс,бихъизе
1144,zerstören::V,калавтомс,биххизабизе
1145,verbrennen::V,пултамс,бухӏизе
1146,geben::V,максомс,кьезе
1147,reichen::V,максомс,кьезе
1148,schenken::V,каземс,кьезе
1149,versprechen::V,алтамс,назру гьабизе
1150,wünschen::V,арсемс,бокьизе
1151,loben::V,шнамс,беццизе
1152,loben::V,шнамс,бецца-бекъизе
1153,küssen::V,палсемс,баизе
1154,wiegen::V,нурсемс,чӏучӏадизабизе
1155,zudecken::V,тавадомс,тӏадбигъине
1156,zudecken::V,вельтямс,тӏадбигъине
1157,wecken::V,стявтомс,бигьинабизе
1158,zeigen::V,невтемс,бихьизабизе
1159,führen::V,ветямс,бачине
1160,lehren::V,тонавтомс,малъизе
1161,lehren::V,тонавтомс,цӏализабизе
1162,unterrichten::V,тонавтомс,цӏализабизе
1163,aufziehen::V,трямс,гӏезабизе
1164,aufziehen::V,кастомс,гӏезабизе
1165,leiten::V,ветямс,нухмалъи гьабизе
1166,leiten::V,азоркстамс,нухмалъи гьабизе
1167,antreiben::V,ветямс,гӏедегӏизабизе
1168,lassen::V,кармавтомс,
1169,einladen::V,тердемс,ахӏизе
1170,einladen::V,тердемс,тӏадеахӏизе
1171,vereinigen::V,вейсэндямс,цолъизабизе
1172,vereinigen::V,вейс путомс,цолъизабизе
1173,vereinigen::V,вейс пурнамс,цолъизабизе
1174,besuchen::V,варштамс,баккизе
1175,besuchen::V,варштамс,хьвадизе
1176,treffen::V,вастомс,дандчӏвазе
1177,sich versammeln::V,промокшномс,данделъизе
1178,sich versammeln::V,промокшномс,бакӏаризе
1179,spielen::V,налксемс,басандизе
1180,singen::V,морамс,ахӏизе
1181,tanzen::V,киштемс,кьурдизе
1182,sich trennen::V,явомс,батӏалъизе
1183,verlassen::V,кадомс,тезе
1184,verlassen::V,кадомс,рехунтезе
1185,retten::V,идемс,хвасар гьабизе
1186,retten::V,идемс,хвасарлъизабизе
1187,bewachen::V,ванстомс,цӏунизе
1188,schützen::V,аштемс,цӏунизе
1189,verteidigen::V,ваномс,цӏунизе
1190,sich schlagen::V,тюремс,багъизе
1191,schießen::V,ледемс,речӏчӏизе
1192,siegen::V,изнямс,бергьине
1193,ärgern::V,кежейгавтомс,вагъизавизе
1194,schlagen::V,токамс,кьабизе
1195,treten::V,тапамс,мал тункизе
1196,stechen::V,пупамс,къазабизе
1197,stoßen::V,тулкадемс,тункизе
1198,stoßen::V,тулкадемс,хъилдизе
1199,stehlen::V,саламс,щинкӏизабизе
1200,stören::V,пирямс ки,квекӏен гьабизе
1201,stören::V,пирямс ки,татубахъи гьабизе
1202,belästigen::V,а максомс,рахӏатхвезабизе
1203,belästigen::V,а кадомс оймамо,рахӏатхвезабизе
1204,verbergen::V,сёпомс,бахчизе
1205,verbergen::V,сёпомс,балъго тезе
1206,verbergen::V,кекшемс,бахчизе
1207,verbergen::V,кекшемс,балъго тезе
1208,täuschen::V,манямс,божуда рекӏкӏ гьабизе
1209,täuschen::V,манямс,гуккизе
1210,betrügen::V,манчемс,хӏилла гьабизе
1211,betrügen::V,манчемс,сандирахълъи гьабизе
1212,töten::V,чавномс,чӏвазе
1213,töten::V,маштнемс,чӏвазе
1214,wohnen::V,эрямс,яшав гьабизе
1215,arbeiten::V,важодемс,хӏалтӏизе
1216,sammeln::V,пурнамс,бакӏаризе
1217,pflücken::V,ноцковтнемс,бетӏизе
1218,jagen::V,кундамс,чан гьабизе
1219,fischen::V,калонь кундамс,ччугӏа кквезе
1220,fassen::V,кундамс,кквезе
1221,hüten::V,ваномс,кваназабизе
1222,treiben::V,панемс,гъезе
1223,anbinden::V,сюлмамс,бухьине
1224,füttern::V,андомс,кваназабизе
1225,melken::V,потявтомс,бечӏчӏизе
1226,hacken::V,лазномс,чӏвазе
1227,gießen::V,валомс,лъалъазе
1228,reifen::V,кенеремс,барщизе
1229,zubereiten::V,анокстамс,бежа-белъине
1230,kochen::V,пидемс,белъине
1231,backen::V,пидемс,базе
1232,braten::V,пуштамс,бежизе
1233,umrühren::V,човорямс,багъаризе
1234,stricken::V,кодамс,хьухьине
1235,nähen::V,стамс,букъизе
1236,färben::V,артомс,кьер гьабизе
1237,reinigen::V,урядамс,бацӏцӏине
1238,waschen::V,муськемс,чуризе
1239,abwischen::V,нардамс,бацӏцӏине
1240,spülen::V,ёрвалдомс,хулизе
1241,fegen::V,тенсемс,лъухьизе
1242,kehren::V,тенсемс,лъухьизе
1243,baden::V,экшелямс,чордезе
1244,sich waschen::V,шлямс,
1245,ausziehen::V,кайсевтемс,бахъизе
1246,anziehen::V,оршамс,ретӏине
1247,sich anziehen::V,оршамс,ретӏине
1248,kämmen::V,судрямс,хазе
1249,schmücken::V,мазылгавтомс,чӏухӏизабизе
1250,schmücken::V,наряжамс,чӏухӏизабизе
1251,sagen::V,меремс,бицине
1252,sprechen::V,кортамс,бицине
1253,reden::V,кортамс,гаргадизе
1254,sich unterhalten::V,кортнемс,гаргадизе
1255,fragen::V,кевкстемс,цӏехезе
1256,fragen::V,кевкстемс,гьикъизе
1257,bitten::V,вешемс,гьаризе
1258,erzählen::V,ёвтнемс,бицине
1259,mitteilen::V,ёвтамс,лъазабизе
1260,nennen::V,лемдемс,цӏар лъезе
1261,nennen::V,путомс лем,цӏар лъезе
1262,rufen::V,тердемс,ахӏизе
1263,rufen::V,серьгедемс,ахӏизе
1264,prahlen::V,шнамс пря,беццаризе
1265,übersetzen::V,ютавтомс,буссинабизе
1266,denken::V,арсемс,ургъизе
1267,glauben::V,кемемс,божизе
1268,bemerken::V,неемс,берречӏчӏизе
1269,erkennen::V,содамс,лъазе
1270,erkennen::V,содамс,батӏаго бахъизе
1271,begreifen::V,пачкодемс,бичӏчӏизе
1272,verstehen::V,чарькодемс,
1273,lernen::V,тонавтнемс,цӏализе
1274,wissen::V,содамс,лъазе
1275,sich erinnern an::V,ледстямс,ракӏалде щвезе
1276,vergessen::V,стувтомс,кӏочене
1277,messen::V,онкстнемс,борцине
1278,zählen::V,ловомс,рикӏкӏине
1279,rechnen::V,ловомс,рикӏкӏине
1280,lesen::V,ловномс,цӏализе
1281,malen::V,рисовамс,бахъизе
1282,zeichnen::V,рисовамс,бахъизе
1283,schreiben::V,сёрмадомс,хъвазе
1284,besitzen::V,улемс,щвезе
1285,besitzen::V,улемс,бу́кӏине
1286,besitzen::V,улемс азорокс,щвезе
1287,besitzen::V,улемс азорокс,бу́кӏине
1288,kaufen::V,рамамс,босизе
1289,verkaufen::V,миемс,бичизе
1290,bezahlen::V,пандомс,кьезе
1291,zahlen::V,пандомс,кьезе
1292,beherrschen::V,азоркстамс,
1293,ertragen::V,кирдемс,баччизе
