,Concept_ID,de,bg
828,rauchen::V,rauchen,димя
829,regnen::V,regnen,вали дъжд
830,gefrieren::V,gefrieren,замръзна
831,tauen::V,tauen,топя се
832,schmelzen::V,schmelzen,разтопя се
833,trocknen::V,trocknen,съхна
834,sieden::V,sieden,вря
835,sieden::V,sieden,кипя
836,faulen::V,faulen,гния
837,verfaulen::V,verfaulen,изгния
838,reißen::V,reißen,напукам се
839,versinken::V,versinken,потъна
840,vergehen::V,vergehen,минавам
841,erscheinen::V,erscheinen,явя се
842,verschwinden::V,verschwinden,изчезна
843,sinken::V,sinken,падна
844,abnehmen::V,abnehmen,отслабна
845,zunehmen::V,zunehmen,нарасна
846,steigen::V,steigen,увелича се
847,steigen::V,steigen,покачвам се
848,wachsen::V,wachsen,раста
849,glänzen::V,glänzen,лъщя
850,glänzen::V,glänzen,блестя
851,funkeln::V,funkeln,искря
852,lärmen::V,lärmen,шумя
853,läuten::V,läuten,звъня
854,klingeln::V,klingeln,звъня
855,klirren::V,klirren,звънтя
856,klirren::V,klirren,дрънкам
857,brausen::V,brausen,буча
858,rauschen::V,rauschen,шумя
859,klingen::V,klingen,звуча
860,bellen::V,bellen,лая
861,heulen::V,heulen,вия
862,heulen::V,heulen,рева
863,blasen::V,blasen,духна
864,pfeifen::V,pfeifen,свиря
865,schreien::V,schreien,крещя
866,stöhnen::V,stöhnen,стена
867,stöhnen::V,stöhnen,пъшкам
868,zittern::V,zittern,треперя
869,leben::V,leben,живея
870,geboren werden::V,geboren werden,родя се
871,atmen::V,atmen,дишам
872,trinken::V,trinken,пия
873,essen::V,essen,ям
874,schlucken::V,schlucken,гълтам
875,müde werden::V,müde werden,уморя се
876,einschlafen::V,einschlafen,заспя
877,schlafen::V,schlafen,спя
878,aufwachen::V,aufwachen,събудя се
879,aufstehen::V,aufstehen,стана
880,sich erholen::V,sich erholen,отдъхвам си
881,krank werden::V,krank werden,заболея
882,krank sein::V,krank sein,боледувам
883,schmerzen::V,schmerzen,боля
884,husten::V,husten,кашлям
885,genesen::V,genesen,оздравея
886,sterben::V,sterben,умра
887,umkommen::V,umkommen,загина
888,sich bewegen::V,sich bewegen,движа се
889,sich bewegen::V,sich bewegen,мърдам се
890,sich rühren::V,sich rühren,движа се
891,sich erheben::V,sich erheben,стана
892,sich setzen::V,sich setzen,седна
893,hinfallen::V,hinfallen,падна
894,laufen::V,laufen,ходя
895,schreiten::V,schreiten,крача
896,spazierengehen::V,spazierengehen,разхождам се
897,eilen::V,eilen,бързам
898,sich beeilen::V,sich beeilen,побързам
899,sausen::V,sausen,тичам
900,rennen::V,rennen,бягам
901,springen::V,springen,скачам
902,klettern::V,klettern,катеря се
903,schaukeln::V,schaukeln,люлея се
904,kriechen::V,kriechen,лазя
905,kriechen::V,kriechen,пълзя
906,schwimmen::V,schwimmen,плувам
907,tauchen::V,tauchen,гмуркам се
908,rudern::V,rudern,греба
909,fahren::V,fahren,пътувам
910,fliegen::V,fliegen,летя
911,fliegen::V,fliegen,хвърча
912,gehen::V,gehen,ида
913,gehen::V,gehen,вървя
914,weggehen::V,weggehen,отида си
915,abfahren::V,abfahren,отпътувам
916,anhalten::V,anhalten,спра се
917,hineingehen::V,hineingehen,влизам
918,eintreten::V,eintreten,вляза
919,kommen::V,kommen,ида
920,kommen::V,kommen,дойда
921,ankommen::V,ankommen,пристигна
922,zurückkommen::V,zurückkommen,върна се
923,bleiben::V,bleiben,остана
924,warten::V,warten,чакам
925,erwarten::V,erwarten,очаквам
926,suchen::V,suchen,търся
927,finden::V,finden,намеря
928,versuchen::V,versuchen,опитам
929,vorbereiten::V,vorbereiten,подготвя
930,lieben::V,lieben,любя
931,mögen::V,mögen,обичам
932,lachen::V,lachen,смея се
933,rühren::V,rühren,трогна
934,weinen::V,weinen,плача
935,schimpfen::V,schimpfen,ругая
936,schimpfen::V,schimpfen,псувам
937,sich ärgern::V,sich ärgern,ядосам се
938,sich fürchten::V,sich fürchten,боя се
939,sich fürchten::V,sich fürchten,страхувам се
940,fürchten::V,fürchten,боя се от
941,fürchten::V,fürchten,страхувам се от
942,fliehen::V,fliehen,бягам
943,flüchten::V,flüchten,бягам
944,flüchten::V,flüchten,избягам
945,sehen::V,sehen,видя
946,anschauen::V,anschauen,гледам
947,ansehen::V,ansehen,поглеждам
948,hören::V,hören,чувам
949,zuhören::V,zuhören,слушам
950,probieren::V,probieren,опитам
951,riechen::V,riechen,подуша
952,fühlen::V,fühlen,усещам
953,fühlen::V,fühlen,чувствувам
954,scheinen::V,scheinen,изглеждам
955,zu sehen sein::V,zu sehen sein,виждам се
956,vernehmen::V,vernehmen,доловя
957,frieren::V,frieren,мръзна
958,tun::V,tun,правя
959,können::V,können,мога
960,wollen::V,wollen,ща
961,wollen::V,wollen,искам
962,anfangen::V,anfangen,започна
963,beenden::V,beenden,свърша
964,beenden::V,beenden,завърша
965,aufhören::V,aufhören,престана
966,gelingen::V,gelingen,успея
967,gelingen::V,gelingen,сполуча
968,geraten::V,geraten,удам се
969,öffnen::V,öffnen,отворя
970,schließen::V,schließen,затворя
971,stellen::V,stellen,поставя
972,setzen::V,setzen,туря
973,legen::V,legen,сложа
974,legen::V,legen,слагам
975,berühren::V,berühren,докосна
976,verbinden::V,verbinden,свържа
977,bedecken::V,bedecken,покрия
978,aufhängen::V,aufhängen,закача
979,anzünden::V,anzünden,запаля
980,aufheben::V,aufheben,вдигна
981,aufheben::V,aufheben,повдигна
982,zurücklassen::V,zurücklassen,оставя
983,verlieren::V,verlieren,загубя
984,fallen lassen::V,fallen lassen,изпусна
985,machen::V,machen,направя
986,herstellen::V,herstellen,произведа
987,bauen::V,bauen,строя
988,reparieren::V,reparieren,поправя
989,verbessern::V,verbessern,подобря
990,ändern::V,ändern,променя
991,graben::V,graben,копая
992,beugen::V,beugen,прегъна
993,biegen::V,biegen,прегъна
994,drehen::V,drehen,въртя
995,wenden::V,wenden,обърна
996,umdrehen::V,umdrehen,обърна
997,heben::V,heben,вдигам
998,hochheben::V,hochheben,издигна
999,ergreifen::V,ergreifen,хвана
1000,ergreifen::V,ergreifen,обхвана
1001,halten::V,halten,държа
1002,drücken::V,drücken,натискам
1003,drücken::V,drücken,притискам
1004,schieben::V,schieben,тикам
1005,kratzen::V,kratzen,одраскам
1006,lecken::V,lecken,лижа
1007,lecken::V,lecken,ближа
1008,beißen::V,beißen,хапя
1009,beißen::V,beißen,ухапя
1010,abreißen::V,abreißen,откъсна
1011,abschneiden::V,abschneiden,отрежа
1012,binden::V,binden,вържа
1013,stecken::V,stecken,пъхна
1014,brechen::V,brechen,троша
1015,klopfen::V,klopfen,чукам
1016,hauen::V,hauen,бия
1017,kleben::V,kleben,лепя
1018,kleben::V,kleben,залепя
1019,reiben::V,reiben,трия
1020,reiben::V,reiben,търкам
1021,streichen::V,streichen,намажа
1022,schleifen::V,schleifen,остря
1023,schneiden::V,schneiden,режа
1024,rütteln::V,rütteln,разтърсвам
1025,schütteln::V,schütteln,клатя
1026,schütteln::V,schütteln,друсам
1027,schwenken::V,schwenken,размахам
1028,schütten::V,schütten,сипя
1029,füllen::V,füllen,напълня
1030,einwickeln::V,einwickeln,увия
1031,einwickeln::V,einwickeln,завия
1032,tragen::V,tragen,нося
1033,schleppen::V,schleppen,влача
1034,ziehen::V,ziehen,тегля
1035,ziehen::V,ziehen,дръпна
1036,aufbewahren::V,aufbewahren,съхраня
1037,werfen::V,werfen,хвърля
1038,fangen::V,fangen,ловя
1039,fangen::V,fangen,уловя
1040,packen::V,packen,хвана
1041,verstecken::V,verstecken,крия
1042,verstecken::V,verstecken,скрия
1043,teilen::V,teilen,разделя
1044,schicken::V,schicken,изпращам
1045,bringen::V,bringen,донеса
1046,hinzufügen::V,hinzufügen,прибавя
1047,bekommen::V,bekommen,сдобия се
1048,erhalten::V,erhalten,получа
1049,nehmen::V,nehmen,взема
1050,wählen::V,wählen,избирам
1051,auswählen::V,auswählen,избера
1052,bewahren::V,bewahren,пазя
1053,behindern::V,behindern,преча
1054,behindern::V,behindern,спъвам
1055,verderben::V,verderben,разваля
1056,beschädigen::V,beschädigen,повредя
1057,zerbrechen::V,zerbrechen,счупя
1058,zerreißen::V,zerreißen,скъсам
1059,zerstören::V,zerstören,разруша
1060,verbrennen::V,verbrennen,изгоря
1061,geben::V,geben,дам
1062,reichen::V,reichen,подам
1063,schenken::V,schenken,подаря
1064,versprechen::V,versprechen,обещая
1065,wünschen::V,wünschen,желая
1066,loben::V,loben,хваля
1067,küssen::V,küssen,целувам
1068,wiegen::V,wiegen,люлея
1069,zudecken::V,zudecken,покрия
1070,wecken::V,wecken,събудя
1071,zeigen::V,zeigen,покажа
1072,führen::V,führen,водя
1073,führen::V,führen,заведа
1074,lehren::V,lehren,уча
1075,unterrichten::V,unterrichten,преподавам
1076,aufziehen::V,aufziehen,отгледам
1077,leiten::V,leiten,ръководя
1078,leiten::V,leiten,управлявам
1079,antreiben::V,antreiben,подкарвам
1080,lassen::V,lassen,накарам
1081,einladen::V,einladen,поканя
1082,vereinigen::V,vereinigen,съединя
1083,besuchen::V,besuchen,посетя
1084,treffen::V,treffen,срещна
1085,sich versammeln::V,sich versammeln,събера се
1086,spielen::V,spielen,играя
1087,singen::V,singen,пея
1088,tanzen::V,tanzen,танцувам
1089,sich trennen::V,sich trennen,разделя се
1090,verlassen::V,verlassen,напусна
1091,retten::V,retten,спася
1092,bewachen::V,bewachen,охранявам
1093,schützen::V,schützen,запазя
1094,verteidigen::V,verteidigen,защитя
1095,sich schlagen::V,sich schlagen,бия се
1096,schießen::V,schießen,стрелям
1097,siegen::V,siegen,победя
1098,ärgern::V,ärgern,ядосам
1099,schlagen::V,schlagen,бия
1100,schlagen::V,schlagen,ударя
1101,treten::V,treten,ритам
1102,stechen::V,stechen,бодна
1103,stoßen::V,stoßen,бутна
1104,stoßen::V,stoßen,блъсна
1105,stehlen::V,stehlen,
1106,stören::V,stören,смутя
1107,belästigen::V,belästigen,отегча
1108,belästigen::V,belästigen,безпокоя
1109,verbergen::V,verbergen,скрия
1110,täuschen::V,täuschen,измамя
1111,betrügen::V,betrügen,измамя
1112,töten::V,töten,убия
1113,töten::V,töten,умъртвя
1114,wohnen::V,wohnen,живея
1115,arbeiten::V,arbeiten,работя
1116,sammeln::V,sammeln,събера
1117,pflücken::V,pflücken,бера
1118,pflücken::V,pflücken,откъсна
1119,jagen::V,jagen,ловувам
1120,fischen::V,fischen,ловя риба
1121,fassen::V,fassen,хвана
1122,hüten::V,hüten,пазя
1123,treiben::V,treiben,карам
1124,anbinden::V,anbinden,завържа
1125,füttern::V,füttern,храня
1126,melken::V,melken,доя
1127,hacken::V,hacken,сека
1128,gießen::V,gießen,полея
1129,reifen::V,reifen,узрея
1130,zubereiten::V,zubereiten,приготвя
1131,kochen::V,kochen,варя
1132,backen::V,backen,пека
1133,braten::V,braten,пържа
1134,umrühren::V,umrühren,разбъркам
1135,stricken::V,stricken,плета
1136,nähen::V,nähen,шия
1137,färben::V,färben,боядисам
1138,reinigen::V,reinigen,почистя
1139,waschen::V,waschen,мия
1140,waschen::V,waschen,пера
1141,abwischen::V,abwischen,избърша
1142,spülen::V,spülen,плакна
1143,fegen::V,fegen,измета
1144,kehren::V,kehren,мета
1145,baden::V,baden,къпя се
1146,sich waschen::V,sich waschen,мия се
1147,ausziehen::V,ausziehen,съблека
1148,anziehen::V,anziehen,облека
1149,sich anziehen::V,sich anziehen,облека се
1150,kämmen::V,kämmen,реша
1151,kämmen::V,kämmen,вчеша
1152,schmücken::V,schmücken,накича
1153,sagen::V,sagen,кажа
1154,sprechen::V,sprechen,говоря
1155,reden::V,reden,говоря
1156,sich unterhalten::V,sich unterhalten,разговарям
1157,fragen::V,fragen,запитам
1158,bitten::V,bitten,моля
1159,erzählen::V,erzählen,разкажа
1160,mitteilen::V,mitteilen,съобщя
1161,nennen::V,nennen,нарека
1162,rufen::V,rufen,викам
1163,rufen::V,rufen,повикам
1164,prahlen::V,prahlen,хваля се
1165,übersetzen::V,übersetzen,преведа
1166,denken::V,denken,мисля
1167,glauben::V,glauben,вярвам
1168,bemerken::V,bemerken,забележа
1169,erkennen::V,erkennen,позная
1170,begreifen::V,begreifen,схвана
1171,verstehen::V,verstehen,разбера
1172,lernen::V,lernen,уча се
1173,wissen::V,wissen,зная
1174,sich erinnern an::V,sich erinnern an,спомня си за
1175,vergessen::V,vergessen,забравя
1176,messen::V,messen,меря
1177,zählen::V,zählen,броя
1178,rechnen::V,rechnen,сметна
1179,lesen::V,lesen,чета
1180,malen::V,malen,рисувам
1181,zeichnen::V,zeichnen,рисувам
1182,schreiben::V,schreiben,пиша
1183,besitzen::V,besitzen,имам
1184,besitzen::V,besitzen,притежавам
1185,kaufen::V,kaufen,купя
1186,kaufen::V,kaufen,купувам
1187,verkaufen::V,verkaufen,продам
1188,bezahlen::V,bezahlen,заплатя
1189,zahlen::V,zahlen,платя
1190,beherrschen::V,beherrschen,владея
1191,ertragen::V,ertragen,понеса
