,Concept_ID,sk,fr
847,sofort::ADV,ihneď,immédiatement
848,später::ADV,neskoršie,plus tard
849,jetzt::ADV,teraz,maintenant
850,heute::ADV,dnes,aujourd'hui
851,morgen::ADV,zajtra,demain
852,bald::ADV,skoro,bientôt
853,dann::ADV,nato,puis
854,dann::ADV,nato,ensuite
855,dann::ADV,potom,puis
856,dann::ADV,potom,ensuite
857,gestern::ADV,včera,hier
858,einst::ADV,kedysi,jadis
859,einst::ADV,kedysi,autrefois
860,einst::ADV,niekedy,jadis
861,einst::ADV,niekedy,autrefois
862,damals::ADV,vtedy,alors
863,damals::ADV,vtedy,à l'époque
864,danach::ADV,potom,après
865,danach::ADV,potom,ensuite
866,danach::ADV,podľa toho,après
867,danach::ADV,podľa toho,ensuite
868,vorher::ADV,napred,auparavant
869,vorher::ADV,predtým,auparavant
870,zuerst::ADV,najprv,d'abord
871,zuerst::ADV,najprv,premièrement
872,einmal::ADV,raz,une fois
873,einmal::ADV,jedenkrát,une fois
874,manchmal::ADV,občas,parfois
875,manchmal::ADV,občas,quelquefois
876,manchmal::ADV,niekedy,parfois
877,manchmal::ADV,niekedy,quelquefois
878,oft::ADV,často,souvent
879,immer::ADV,vždy,toujours
880,immer::ADV,ustavične,toujours
881,niemals::ADV,nikdy,ne ... jamais
882,hier::ADV,tu,ici
883,hierhin::ADV,sem,par ici
884,hierhin::ADV,tade,par ici
885,von hier::ADV,odtiaľto,d'ici
886,dort::ADV,tam,là
887,dort::ADV,tam,là-bas
888,dorthin::ADV,ta,y
889,dorthin::ADV,ta,par là
890,dorthin::ADV,tam,y
891,dorthin::ADV,tam,par là
892,geradeaus::ADV,rovno,tout droit
893,geradeaus::ADV,priamo,tout droit
894,vorwärts::ADV,napred,en avant
895,rückwärts::ADV,nazad,en arrière
896,zurück::ADV,späť,de retour
897,zurück::ADV,naspäť,de retour
898,unten::ADV,dolu,en bas
899,unten::ADV,dolu,au-dessous
900,unten::ADV,naspodku,en bas
901,unten::ADV,naspodku,au-dessous
902,hinab::ADV,dolu,en bas
903,hinab::ADV,dolu,vers le bas
904,oben::ADV,hore,dessus
905,oben::ADV,hore,en haut
906,oben::ADV,navrchu,dessus
907,oben::ADV,navrchu,en haut
908,hinauf::ADV,hore,en haut
909,hinauf::ADV,hore,vers le haut
910,hinauf::ADV,navrch,en haut
911,hinauf::ADV,navrch,vers le haut
912,überall::ADV,všade,partout
913,nicht::ADV,nie,ne ... pas
914,ein wenig::ADV,trocha,un peu
915,kaum::ADV,ledva,à peine
916,sehr::ADV,veľmi,très
917,so::ADV,tak,si
918,so::ADV,tak,ainsi
919,so::ADV,takto,si
920,so::ADV,takto,ainsi
921,noch::ADV,ešte,encore
922,nur::ADV,len,seulement
923,nur::ADV,len,ne ... que
924,schon::ADV,už,déjà
925,wieder::ADV,zasa,de nouveau
926,vergebens::ADV,márne,en vain
927,vergebens::ADV,nadarmo,en vain
928,vor::PRP,pred,devant
929,hinter::PRP,za,derrière
930,unter::PRP,pod,sous
931,unter::PRP,pod,au-dessous de
932,durch::PRP,cez,par
933,durch::PRP,cez,à travers
934,neben::PRP,pri,à côté de
935,neben::PRP,vedľa,à côté de
936,zwischen::PRP,medzi,entre
937,wegen::PRP,pre,à cause de
938,wegen::PRP,kvôli,à cause de
939,dies::PRN,to,ceci
940,dies::PRN,táto,ceci
941,das::PRN,to,ce
942,das::PRN,to,cela
943,alles::PRN,všetko,tout
944,ich::PRN,ja,je
945,ich::PRN,ja,moi
946,du::PRN,ty,tu
947,du::PRN,ty,toi
948,er::PRN,on,il
949,er::PRN,on,lui
950,wir::PRN,my,nous
951,ihr::PRN,vy,vous
952,sie::PRN,oni,ils
953,sie::PRN,oni,elles
954,was::FPRN,čo,que
955,was::FPRN,čo,quoi
956,wer::FPRN,kto,qui
957,wo::FADV,kde,où
958,wohin::FADV,kam,où
959,wie::FADV,ako,comment
960,warum::FADV,prečo,pourquoi
961,wieviel::FNUM,koľko,combien
962,eins::NUM,jeden,un
963,zwei::NUM,dva,deux
964,drei::NUM,tri,trois
965,vier::NUM,štyri,quatre
966,fünf::NUM,päť,cinq
967,sechs::NUM,šesť,six
968,sieben::NUM,sedem,sept
969,acht::NUM,osem,huit
970,neun::NUM,deväť,neuf
971,zehn::NUM,desať,dix
972,elf::NUM,jedenásť,onze
973,zwölf::NUM,dvanásť,douze
974,zwanzig::NUM,dvadsať,vingt
975,dreißig::NUM,tridsať,trente
976,vierzig::NUM,štyridsať,quarante
977,fünfzig::NUM,päťdesiat,cinquante
978,sechzig::NUM,šesťdesiat,soixante
979,siebzig::NUM,sedemdesiat,soixante-dix
980,achtzig::NUM,osemdesiat,quatre-vingt
981,neunzig::NUM,deväťdesiat,quatre-vingt-dix
982,hundert::NUM,sto,cent
983,tausend::NUM,tisíc,mille
984,und::CNJ,i,et
985,oder::CNJ,alebo,ou
986,stehen::V,stáť,être debout
987,sitzen::V,sedieť,être assis
988,liegen::V,ležať,être couché
989,hängen::V,visieť,pendre
990,werden::V,stať sa,devenir
991,passieren::V,stať sa,se passer
992,beginnen::V,začať sa,commencer
993,enden::V,končiť sa,finir
994,enden::V,končiť sa,se terminer
995,wechseln::V,meniť sa,changer
996,wechseln::V,meniť sa,alterner
997,aufgehen[Sonne]::V,vychádzať,se lever
998,untergehen[Sonne]::V,zapadnúť,se coucher
999,scheinen[Sonne]::V,svietiť,briller
1000,donnern::V,hrmieť,tonner
1001,wehen::V,viať,souffler
1002,strömen::V,prúdiť,affluer
1003,fließen::V,tiecť,couler
1004,sich drehen::V,točiť sa,tourner
1005,sich drehen::V,krútiť sa,tourner
1006,schwanken::V,kolísať,osciller
1007,schwanken::V,kolísať,chanceler
1008,schwanken::V,klátiť sa,osciller
1009,schwanken::V,klátiť sa,chanceler
1010,schwingen::V,kývať sa,vibrer
1011,schwingen::V,kývať sa,osciller
1012,schwingen::V,chvieť sa,vibrer
1013,schwingen::V,chvieť sa,osciller
1014,fallen::V,padať,tomber
1015,brennen::V,páliť,brûler
1016,brennen::V,páliť,flamber
1017,brennen::V,horieť,brûler
1018,brennen::V,horieť,flamber
1019,rauchen::V,dymiť sa,fumer
1020,regnen::V,pršať,pleuvoir
1021,gefrieren::V,zamrznút,geler
1022,tauen::V,taviť sa,dégeler
1023,schmelzen::V,taviť sa,fondre
1024,trocknen::V,schnúť,sécher
1025,sieden::V,vrieť,bouillir
1026,faulen::V,hniť,pourrir
1027,faulen::V,hniť,se putréfier
1028,verfaulen::V,zhniť,pourrir
1029,reißen::V,pretrhnúť sa,rompre
1030,reißen::V,pretrhnúť sa,se déchirer
1031,versinken::V,zapadnúť,s'enfoncer
1032,versinken::V,potopiť sa,s'enfoncer
1033,vergehen::V,plynúť,passer
1034,erscheinen::V,objaviť sa,apparaître
1035,verschwinden::V,zmiznúť,disparaître
1036,sinken::V,klesať,descendre
1037,sinken::V,klesať,s'abaisser
1038,abnehmen::V,ubúdať,diminuer
1039,zunehmen::V,pribúdať,augmenter
1040,steigen::V,stúpať,monter
1041,wachsen::V,rásť,croître
1042,glänzen::V,jagať sa,briller
1043,glänzen::V,lesknúť sa,briller
1044,funkeln::V,iskriť sa,étinceler
1045,lärmen::V,lomoziť,faire du bruit
1046,läuten::V,cengať,sonner
1047,klingeln::V,zvoniť,sonner
1048,klirren::V,rinčať,cliqueter
1049,brausen::V,hučať,mugir
1050,rauschen::V,šumieť,bruire
1051,klingen::V,znieť,sonner
1052,klingen::V,zvoniť,sonner
1053,bellen::V,štekať,aboyer
1054,bellen::V,brechať,aboyer
1055,heulen::V,vyť,hurler
1056,blasen::V,duť,souffler
1057,blasen::V,fúkať,souffler
1058,pfeifen::V,pískať,siffler
1059,pfeifen::V,hvízdať,siffler
1060,schreien::V,kričať,crier
1061,stöhnen::V,stenať,gémir
1062,zittern::V,triasť sa,trembler
1063,leben::V,žiť,vivre
1064,geboren werden::V,narodiť sa,naître
1065,atmen::V,dýchať,respirer
1066,trinken::V,piť,boire
1067,essen::V,jesť,manger
1068,schlucken::V,zhltnuť,avaler
1069,müde werden::V,unaviť sa,se lasser
1070,müde werden::V,unaviť sa,se fatiguer
1071,einschlafen::V,usnúť,s'endormir
1072,einschlafen::V,zaspať,s'endormir
1073,schlafen::V,spať,dormir
1074,aufwachen::V,zobudiť sa,se réveiller
1075,aufstehen::V,vstať,se lever
1076,sich erholen::V,zotavovať sa,se reposer
1077,sich erholen::V,zotavovať sa,se détendre
1078,sich erholen::V,oddýchovať si,se reposer
1079,sich erholen::V,oddýchovať si,se détendre
1080,krank werden::V,ochorieť,tomber malade
1081,krank sein::V,chorieť,être malade
1082,krank sein::V,byť chorý,être malade
1083,schmerzen::V,bolieť,faire mal
1084,husten::V,kašľať,tousser
1085,genesen::V,uzdraviť sa,guérir
1086,genesen::V,uzdraviť sa,se remettre
1087,sterben::V,umrieť,mourir
1088,sterben::V,zomrieť,mourir
1089,umkommen::V,zahynúť,périr
1090,sich bewegen::V,pohybovať sa,bouger
1091,sich rühren::V,hnúť sa,broncher
1092,sich erheben::V,zdvihnúť sa,se lever
1093,sich setzen::V,sadnúť si,s'asseoir
1094,hinfallen::V,spadnúť,tomber
1095,laufen::V,bežať,marcher
1096,laufen::V,bežať,aller à pied
1097,schreiten::V,kráčať,marcher
1098,spazierengehen::V,prechádzať sa,se promener
1099,eilen::V,súriť,courir
1100,sich beeilen::V,ponáhľať sa,se hâter
1101,sich beeilen::V,ponáhľať sa,se dépêcher
1102,sausen::V,hučať,filer
1103,rennen::V,bežať,courir
1104,springen::V,skákať,sauter
1105,klettern::V,liezť,grimper
1106,schaukeln::V,húpať,se balancer
1107,schaukeln::V,hojdať,se balancer
1108,kriechen::V,liezť,ramper
1109,kriechen::V,plaziť sa,ramper
1110,schwimmen::V,plávať,nager
1111,tauchen::V,ponoriť sa,plonger
1112,rudern::V,veslovať,ramer
1113,fahren::V,ísť,aller
1114,fahren::V,ísť,rouler
1115,fahren::V,jazdiť,aller
1116,fahren::V,jazdiť,rouler
1117,fliegen::V,letieť,voler
1118,gehen::V,ísť,aller
1119,weggehen::V,odísť,s'en aller
1120,weggehen::V,odchádzať,s'en aller
1121,abfahren::V,odcestovať,partir
1122,anhalten::V,zadržať sa,s'arrêter
1123,anhalten::V,zastaviť sa,s'arrêter
1124,hineingehen::V,vchádzať,entrer
1125,eintreten::V,vojsť,entrer
1126,eintreten::V,vstúpiť,entrer
1127,kommen::V,prísť,venir
1128,ankommen::V,prísť,arriver
1129,ankommen::V,doraziť,arriver
1130,zurückkommen::V,vrátiť sa,revenir
1131,bleiben::V,ostať,rester
1132,bleiben::V,ostať,demeurer
1133,bleiben::V,zostať,rester
1134,bleiben::V,zostať,demeurer
1135,warten::V,čakať,attendre
1136,erwarten::V,očakávať,attendre
1137,suchen::V,hľadať,chercher
1138,finden::V,nájsť,trouver
1139,versuchen::V,skúsiť,essayer
1140,versuchen::V,pokúsiť sa,essayer
1141,vorbereiten::V,pripraviť,préparer
1142,lieben::V,ľúbiť,aimer
1143,lieben::V,milovať,aimer
1144,mögen::V,mať rád,aimer
1145,mögen::V,mať rád,vouloir
1146,lachen::V,smiať sa,rire
1147,rühren::V,dojať,toucher
1148,rühren::V,dojať,attendrir
1149,weinen::V,plakať,pleurer
1150,schimpfen::V,nadávať,gronder
1151,sich ärgern::V,hnevať sa,se fâcher
1152,sich ärgern::V,zlostiť sa,se fâcher
1153,sich fürchten::V,báť sa,avoir peur
1154,fürchten::V,báť sa,craindre
1155,fürchten::V,báť sa,avoir peur de
1156,fliehen::V,utekať,fuir
1157,flüchten::V,utiecť,s'enfuir
1158,sehen::V,vidieť,voir
1159,anschauen::V,pozrieť sa na,regarder
1160,ansehen::V,pozrieť,regarder
1161,hören::V,počúvať,entendre
1162,zuhören::V,počúvať,écouter
1163,probieren::V,ochutnať,goûter
1164,riechen::V,ňuchať,sentir
1165,fühlen::V,cítiť,sentir
1166,fühlen::V,pociťovať,sentir
1167,scheinen::V,zdať sa,sembler
1168,scheinen::V,zdať sa,paraître
1169,zu sehen sein::V,byť vidieť,se voir
1170,zu sehen sein::V,byť vidieť,être visible
1171,vernehmen::V,počuť,entendre
1172,vernehmen::V,počuť,percevoir
1173,frieren::V,mrznúť,avoir froid
1174,frieren::V,oziabať,avoir froid
1175,tun::V,robiť,faire
1176,können::V,môcť,savoir
1177,können::V,môcť,pouvoir
1178,wollen::V,chcieť,vouloir
1179,anfangen::V,začať,commencer
1180,beenden::V,skončiť,finir
1181,beenden::V,skončiť,terminer
1182,aufhören::V,prestať,cesser
1183,aufhören::V,prestať,arrêter
1184,gelingen::V,podariť sa,réussir
1185,geraten::V,dariť sa,réussir
1186,öffnen::V,otvoriť,ouvrir
1187,schließen::V,zavrieť,fermer
1188,stellen::V,postaviť,poser
1189,stellen::V,postaviť,mettre
1190,setzen::V,posadiť,placer
1191,legen::V,klásť,placer
1192,legen::V,položiť,placer
1193,berühren::V,dotykať sa,toucher
1194,verbinden::V,spojiť,lier
1195,bedecken::V,pokryť,couvrir
1196,aufhängen::V,zavesiť,accrocher
1197,anzünden::V,zapáliť,allumer
1198,aufheben::V,zdvihnúť,ramasser
1199,zurücklassen::V,zanechať,laisser
1200,verlieren::V,stratiť,perdre
1201,fallen lassen::V,pustiť,lâcher
1202,fallen lassen::V,pustiť,laisser tomber
1203,machen::V,robiť,faire
1204,herstellen::V,vyrobiť,produire
1205,herstellen::V,vyrobiť,fabriquer
1206,bauen::V,stavať,bâtir
1207,bauen::V,stavať,construire
1208,bauen::V,budovať,bâtir
1209,bauen::V,budovať,construire
1210,reparieren::V,opraviť,réparer
1211,verbessern::V,zlepšiť,améliorer
1212,ändern::V,zmeniť,changer
1213,ändern::V,zmeniť,modifier
1214,ändern::V,preinačiť,changer
1215,ändern::V,preinačiť,modifier
1216,graben::V,ryť,creuser
1217,graben::V,kopať,creuser
1218,beugen::V,ohnúť,plier
1219,beugen::V,ohnúť,ployer
1220,biegen::V,ohnúť,courber
1221,drehen::V,točiť,tordre
1222,drehen::V,točiť,tourner
1223,drehen::V,krútiť,tordre
1224,drehen::V,krútiť,tourner
1225,wenden::V,obrátiť,retourner
1226,wenden::V,prevrátiť,retourner
1227,umdrehen::V,otočiť,tourner
1228,umdrehen::V,obrátiť,tourner
1229,heben::V,dvíhať,soulever
1230,heben::V,povzniesť,soulever
1231,hochheben::V,zdvihnúť,lever
1232,ergreifen::V,uchopiť sa,saisir
1233,ergreifen::V,uchopiť sa,prendre
1234,halten::V,držať,tenir
1235,drücken::V,tisnúť,presser
1236,schieben::V,posunovať,pousser
1237,kratzen::V,škrabať,gratter
1238,kratzen::V,škrabať,égratigner
1239,lecken::V,lízať,lécher
1240,beißen::V,kúsať,mordre
1241,abreißen::V,odtrhnúť,arracher
1242,abschneiden::V,odrezať,couper
1243,abschneiden::V,odkrojiť,couper
1244,binden::V,zaviazať,lier
1245,binden::V,zaviazať,attacher
1246,binden::V,priviazať,lier
1247,binden::V,priviazať,attacher
1248,stecken::V,strčiť,enfoncer
1249,brechen::V,zlomiť,rompre
1250,klopfen::V,tĺcť,frapper
1251,klopfen::V,klopať,frapper
1252,hauen::V,nabiť,frapper
1253,kleben::V,lepiť,coller
1254,kleben::V,nalepiť,coller
1255,reiben::V,trieť,frotter
1256,streichen::V,namazať,empâter
1257,schleifen::V,ostríť,affiler
1258,schleifen::V,ostríť,aiguiser
1259,schneiden::V,rezať,couper
1260,schneiden::V,rezať,trancher
1261,schneiden::V,strihať,couper
1262,schneiden::V,strihať,trancher
1263,rütteln::V,triasť,cahoter
1264,rütteln::V,lomcovať,cahoter
1265,schütteln::V,triasť,secouer
1266,schütteln::V,potriasť,secouer
1267,schwenken::V,mávať,agiter
1268,schütten::V,sypať,verser
1269,füllen::V,plniť,remplir
1270,einwickeln::V,zabaliť,envelopper
1271,tragen::V,niesť,porter
1272,schleppen::V,vliecť,traîner
1273,ziehen::V,ťahať,tirer
1274,aufbewahren::V,uložiť,garder
1275,aufbewahren::V,uložiť,conserver
1276,aufbewahren::V,uschovať,garder
1277,aufbewahren::V,uschovať,conserver
1278,werfen::V,hodiť,jeter
1279,werfen::V,hodiť,lancer
1280,werfen::V,vrhnúť,jeter
1281,werfen::V,vrhnúť,lancer
1282,fangen::V,chytať,attraper
1283,packen::V,baliť,agripper
1284,packen::V,chytiť,agripper
1285,verstecken::V,skryť,cacher
1286,verstecken::V,schovať,cacher
1287,teilen::V,podeliť,diviser
1288,teilen::V,rozdeliť,diviser
1289,schicken::V,posielať,envoyer
1290,bringen::V,priniesť,apporter
1291,hinzufügen::V,pripojiť,ajouter
1292,bekommen::V,dostať,obtenir
1293,erhalten::V,prijať,recevoir
1294,nehmen::V,vziať,prendre
1295,wählen::V,voliť,choisir
1296,auswählen::V,vybrať,choisir
1297,auswählen::V,vybrať,sélectionner
1298,auswählen::V,vyvoliť,choisir
1299,auswählen::V,vyvoliť,sélectionner
1300,bewahren::V,zachovať,préserver
1301,behindern::V,zavadzať,gêner
1302,behindern::V,byť v ceste,gêner
1303,verderben::V,skaziť,gâter
1304,verderben::V,skaziť,corrompre
1305,beschädigen::V,ublížiť,endommager
1306,beschädigen::V,poškodiť,endommager
1307,zerbrechen::V,rozbiť,casser
1308,zerbrechen::V,prelomiť,casser
1309,zerreißen::V,pretrhnúť,déchirer
1310,zerstören::V,zničiť,détruire
1311,verbrennen::V,spáliť,brûler
1312,geben::V,dať,donner
1313,reichen::V,podať,tendre
1314,schenken::V,darovať,offrir
1315,versprechen::V,sľúbiť,promettre
1316,wünschen::V,želať,souhaiter
1317,loben::V,chváliť,louer
1318,küssen::V,bozkať,embrasser
1319,wiegen::V,kolísať,bercer
1320,zudecken::V,prikryť,couvrir
1321,wecken::V,zobudiť,éveiller
1322,wecken::V,zobudiť,réveiller
1323,zeigen::V,ukázať,montrer
1324,zeigen::V,ukázať,faire voir
1325,führen::V,viesť,guider
1326,lehren::V,učiť,apprendre
1327,unterrichten::V,vyučovať,instruire
1328,aufziehen::V,vychovať,élever
1329,leiten::V,viesť,diriger
1330,leiten::V,viesť,conduire
1331,antreiben::V,popudiť,pousser
1332,lassen::V,dať,faire
1333,einladen::V,pozvať,inviter
1334,einladen::V,povolať,inviter
1335,vereinigen::V,spojiť,unir
1336,vereinigen::V,spojiť,réunir
1337,vereinigen::V,zjednotiť,unir
1338,vereinigen::V,zjednotiť,réunir
1339,besuchen::V,navštíviť,visiter
1340,besuchen::V,navštíviť,aller voir
1341,treffen::V,stretnúť,rencontrer
1342,sich versammeln::V,zhromaždiť sa,s'assembler
1343,spielen::V,hrať,jouer
1344,singen::V,spievať,chanter
1345,tanzen::V,tancovať,danser
1346,sich trennen::V,rozísť sa,se séparer
1347,verlassen::V,opustiť,quitter
1348,retten::V,zachrániť,sauver
1349,bewachen::V,strážiť,garder
1350,schützen::V,chrániť,protéger
1351,verteidigen::V,brániť,défendre
1352,sich schlagen::V,biť sa,se taper
1353,schießen::V,streliť,tirer
1354,schießen::V,strieľať,tirer
1355,siegen::V,zvíťaziť,vaincre
1356,ärgern::V,hnevať,agacer
1357,ärgern::V,zlostiť,agacer
1358,schlagen::V,biť,battre
1359,schlagen::V,biť,frapper
1360,schlagen::V,udrieť,battre
1361,schlagen::V,udrieť,frapper
1362,treten::V,kopnúť,botter
1363,treten::V,kopnúť,donner un coup de pied à
1364,stechen::V,bodnúť,piquer
1365,stechen::V,pichnúť,piquer
1366,stoßen::V,udrieť,heurter
1367,stehlen::V,kradnúť,voler
1368,stören::V,vyrušiť,gêner
1369,stören::V,vyrušiť,déranger
1370,belästigen::V,obťažovať,molester
1371,belästigen::V,obťažovať,importuner
1372,verbergen::V,skryť,cacher
1373,verbergen::V,skryť,dissimuler
1374,täuschen::V,sklamať,abuser
1375,täuschen::V,sklamať,tromper
1376,betrügen::V,klamať,duper
1377,betrügen::V,klamať,frauder
1378,betrügen::V,podvádzať,duper
1379,betrügen::V,podvádzať,frauder
1380,töten::V,zabiť,tuer
1381,töten::V,usmrtiť,tuer
1382,wohnen::V,bývať,habiter
1383,wohnen::V,bývať,demeurer
1384,arbeiten::V,pracovať,travailler
1385,sammeln::V,zbierať,collectionner
1386,pflücken::V,trhať,cueillir
1387,pflücken::V,oberať,cueillir
1388,jagen::V,poľovať,chasser
1389,fischen::V,loviť ryby,pêcher
1390,fischen::V,chytať ryby,pêcher
1391,fassen::V,uloviť,capturer
1392,hüten::V,pásť,garder
1393,treiben::V,hnať,mener
1394,anbinden::V,priviazať,attacher
1395,füttern::V,kŕmiť,faire manger
1396,melken::V,dojiť,traire
1397,hacken::V,seknúť,fendre
1398,gießen::V,polievať,arroser
1399,reifen::V,dozrieť,mûrir
1400,zubereiten::V,pripraviť,préparer
1401,kochen::V,variť,cuire
1402,backen::V,piecť,cuire
1403,backen::V,smažiť,cuire
1404,braten::V,piecť,rôtir
1405,braten::V,pražiť,rôtir
1406,umrühren::V,pomiešať,remuer
1407,stricken::V,pliesť,tricoter
1408,nähen::V,šiť,coudre
1409,färben::V,zafarbiť,teindre
1410,reinigen::V,čistiť,nettoyer
1411,waschen::V,myť,laver
1412,abwischen::V,utrieť,essuyer
1413,spülen::V,vyplachovať,rincer
1414,fegen::V,zametať,balayer
1415,kehren::V,zametať,balayer
1416,baden::V,kúpať sa,se baigner
1417,sich waschen::V,umývať sa,se laver
1418,ausziehen::V,zobliecť,ôter
1419,ausziehen::V,zobliecť,enlever
1420,anziehen::V,obliecť,mettre
1421,sich anziehen::V,obliecť sa,s'habiller
1422,kämmen::V,česať,peigner
1423,schmücken::V,ozdobiť,orner
1424,schmücken::V,ozdobiť,décorer
1425,sagen::V,povedať,dire
1426,sprechen::V,hovoriť,parler
1427,reden::V,rozprávať,parler
1428,sich unterhalten::V,rozprávať sa,bavarder
1429,sich unterhalten::V,rozprávať sa,s'entretenir
1430,fragen::V,spýtať sa,demander
1431,bitten::V,prosiť,prier
1432,erzählen::V,rozprávať,raconter
1433,mitteilen::V,oznámiť,communiquer
1434,nennen::V,nazvať,nommer
1435,nennen::V,nazvať,appeler
1436,nennen::V,menovať,nommer
1437,nennen::V,menovať,appeler
1438,rufen::V,volať,appeler
1439,rufen::V,zavolať,appeler
1440,prahlen::V,vystatovať sa,se vanter
1441,übersetzen::V,preložiť,traduire
1442,denken::V,myslieť,penser
1443,glauben::V,veriť,croire
1444,bemerken::V,podotknuť,remarquer
1445,bemerken::V,podotknuť,apercevoir
1446,bemerken::V,spozorovať,remarquer
1447,bemerken::V,spozorovať,apercevoir
1448,erkennen::V,poznať,reconnaître
1449,begreifen::V,pochopiť,concevoir
1450,begreifen::V,porozumieť,concevoir
1451,verstehen::V,rozumieť,entendre
1452,verstehen::V,rozumieť,comprendre
1453,lernen::V,učiť sa,apprendre
1454,wissen::V,vedieť,savoir
1455,sich erinnern an::V,pamätať si na,se souvenir de
1456,vergessen::V,zabudnuť,oublier
1457,messen::V,merať,mesurer
1458,zählen::V,počítať,compter
1459,rechnen::V,rátať,calculer
1460,rechnen::V,počítať,calculer
1461,lesen::V,čítať,lire
1462,malen::V,maľovať,peindre
1463,zeichnen::V,kresliť,dessiner
1464,schreiben::V,písať,écrire
1465,besitzen::V,mať,posséder
1466,besitzen::V,vlastniť,posséder
1467,kaufen::V,kúpiť,acheter
1468,verkaufen::V,predať,vendre
1469,bezahlen::V,zaplatiť,payer
1470,zahlen::V,platiť,payer
1471,beherrschen::V,ovládať,dominer
1472,beherrschen::V,ovládať,maîtriser
1473,ertragen::V,znášať,tolérer
1474,ertragen::V,znášať,supporter
1475,ertragen::V,vydržať,tolérer
1476,ertragen::V,vydržať,supporter
