,Concept_ID,fa,pt
825,schlecht::A,بد,ruim
826,richtig::A,درست,justo
827,richtig::A,درست,correcto
828,schlimm::A,وخيم,mau
829,schlimm::A,وخيم,grave
830,wahr::A,درست,verdadeiro
831,wahr::A,حقیقی,verdadeiro
832,alt::A,کهنه,velho
833,alt::A,کهنه,antigo
834,neu::A,نو,novo
835,ehemalig::A,قبلی,antigo
836,alt[Lebewesen]::A,پیر,velho
837,jung::A,جوان,jovem
838,arm::A,فقیر,pobre
839,reich::A,پولدار,rico
840,reich::A,ثروتمند,rico
841,bekannt::A,آشنا,conhecido
842,bekannt::A,معلوم,conhecido
843,berühmt::A,مشهور,famoso
844,berühmt::A,مشهور,célebre
845,fremd::A,خارجی,alheio
846,fremd::A,خارجی,estranho
847,fremd::A,بیگانه,alheio
848,fremd::A,بیگانه,estranho
849,verschieden::A,مختلف,diverso
850,verschieden::A,مختلف,diferente
851,verschieden::A,متفاوت,diverso
852,verschieden::A,متفاوت,diferente
853,nah::A,نزدیک,próximo
854,fern::A,دور,remoto
855,fern::A,دور,distante
856,linker::A,چپ,esquerdo
857,rechter::A,راست,direito
858,anderer::A,دیگر,outro
859,erster::A,اول,primeiro
860,zweiter::A,دوم,segundo
861,dritter::A,سوم,terceiro
862,letzter::A,آخر,final
863,letzter::A,آخر,último
864,allein::ADV,تنها,só
865,auf einmal::ADV,همزمان,de vez
866,zusammen::ADV,باهم,juntos
867,lange::ADV,مدت‌ها,muito tempo
868,lange::ADV,مدت زیادی,muito tempo
869,plötzlich::ADV,ناگهان,de repente
870,sofort::ADV,فوراً,imediatamente
871,später::ADV,بعدها,mais tarde
872,jetzt::ADV,حالا,agora
873,jetzt::ADV,اکنون,agora
874,heute::ADV,امروز,hoje
875,morgen::ADV,فردا,amanhã
876,bald::ADV,زود,logo
877,bald::ADV,زود,breve
878,bald::ADV,بزودی,logo
879,bald::ADV,بزودی,breve
880,dann::ADV,سپس,então
881,dann::ADV,سپس,depois
882,dann::ADV,آنوقت,então
883,dann::ADV,آنوقت,depois
884,gestern::ADV,دیروز,ontem
885,einst::ADV,وقتی,antigamente
886,einst::ADV,زمانی,antigamente
887,damals::ADV,آنوقت,então
888,damals::ADV,آنزمان,então
889,danach::ADV,بعد,logo
890,danach::ADV,بعد,depois
891,vorher::ADV,قبلاً,antes
892,zuerst::ADV,اول,primeiro
893,zuerst::ADV,ابتداء,primeiro
894,einmal::ADV,یکدفعه,uma vez
895,manchmal::ADV,گاهی,às vezes
896,manchmal::ADV,بعضی اوقات,às vezes
897,oft::ADV,اغلب,muitas vezes
898,immer::ADV,همیشه,sempre
899,niemals::ADV,هرگز,nunca
900,hier::ADV,اینجا,cá
901,hier::ADV,اینجا,aqui
902,hierhin::ADV,به اینجا,para cá
903,von hier::ADV,از اینجا,daqui
904,dort::ADV,آنجا,lá
905,dort::ADV,آنجا,ali
906,dorthin::ADV,به آنجا,lá
907,dorthin::ADV,به آنجا,para lá
908,geradeaus::ADV,راست,em frente
909,vorwärts::ADV,جلو,avante
910,vorwärts::ADV,به پیش,avante
911,rückwärts::ADV,عقب,para trás
912,zurück::ADV,پس,atrás
913,zurück::ADV,عقب,atrás
914,zurück::ADV,بالعکس,atrás
915,unten::ADV,زیر,debaixo
916,unten::ADV,زیر,em baixo
917,unten::ADV,پایین,debaixo
918,unten::ADV,پایین,em baixo
919,hinab::ADV,به پایین,para baixo
920,oben::ADV,بالا,em cima
921,hinauf::ADV,به بالا,para cima
922,überall::ADV,همه‌جا,em toda parte
923,nicht::ADV,نه,não
924,ein wenig::ADV,کمی,um pouco
925,ein wenig::ADV,کمی,um bocado
926,kaum::ADV,به سختی,apenas
927,sehr::ADV,خیلی,muito
928,sehr::ADV,بسیار,muito
929,so::ADV,چنین,tão
930,so::ADV,چنین,assim
931,so::ADV,اینطور,tão
932,so::ADV,اینطور,assim
933,noch::ADV,هنوز,ainda
934,nur::ADV,فقط,só
935,nur::ADV,فقط,apenas
936,nur::ADV,فقط,somente
937,nur::ADV,تنها,só
938,nur::ADV,تنها,apenas
939,nur::ADV,تنها,somente
940,schon::ADV,قبلاً,já
941,schon::ADV,به این زودی,já
942,wieder::ADV,باز,outra vez
943,wieder::ADV,دوباره,outra vez
944,vergebens::ADV,بیهوده,em vão
945,vor::PRP,در جلوی,diante de
946,hinter::PRP,پشت,atrás de
947,unter::PRP,تحت,sob
948,unter::PRP,تحت,debaixo de
949,durch::PRP,از وسط,por
950,durch::PRP,از وسط,através de
951,durch::PRP,از ميان,por
952,durch::PRP,از ميان,através de
953,neben::PRP,کنار,junto de
954,neben::PRP,کنار,ao lado de
955,neben::PRP,پهلوی,junto de
956,neben::PRP,پهلوی,ao lado de
957,zwischen::PRP,بین,entre
958,zwischen::PRP,میان,entre
959,wegen::PRP,برای,por
960,wegen::PRP,برای,por causa de
961,wegen::PRP,بخاطر,por
962,wegen::PRP,بخاطر,por causa de
963,dies::PRN,این,isto
964,das::PRN,آن,isso
965,das::PRN,آن,aquilo
966,alles::PRN,تمام,todo
967,alles::PRN,همه‌چیر,todo
968,ich::PRN,من,eu
969,du::PRN,تو,tu
970,er::PRN,او,ele
971,wir::PRN,ما,nós
972,ihr::PRN,شما,vós
973,ihr::PRN,شما,vocês
974,sie::PRN,آنها,eles
975,was::FPRN,چه,quê
976,wer::FPRN,کی,quem
977,wo::FADV,کجا,onde
978,wohin::FADV,بکجا,aonde
979,wohin::FADV,بکجا,para onde
980,wie::FADV,چطور,como
981,wie::FADV,چگونه,como
982,warum::FADV,چرا,porquê
983,warum::FADV,چرا,por que
984,warum::FADV,برای چه,porquê
985,warum::FADV,برای چه,por que
986,wieviel::FNUM,چند,quanto
987,wieviel::FNUM,چقدر,quanto
988,eins::NUM,یک,um
989,zwei::NUM,دو,dois
990,drei::NUM,سه,três
991,vier::NUM,چهار,quatro
992,fünf::NUM,پنج,cinco
993,sechs::NUM,شش,seis
994,sieben::NUM,هفت,sete
995,acht::NUM,هشت,oito
996,neun::NUM,نه,nove
997,zehn::NUM,ده,dez
998,elf::NUM,یازده,onze
999,zwölf::NUM,دوازده,doze
1000,zwanzig::NUM,بیست,vinte
1001,dreißig::NUM,سی,trinta
1002,vierzig::NUM,چهل,quarenta
1003,fünfzig::NUM,پنجاه,cinquenta
1004,sechzig::NUM,شصت,sessenta
1005,siebzig::NUM,هفتاد,setenta
1006,achtzig::NUM,هشتاد,oitenta
1007,neunzig::NUM,نود,noventa
1008,hundert::NUM,صد,cem
1009,hundert::NUM,صد,cento
1010,tausend::NUM,هزار,mil
1011,und::CNJ,و,e
1012,oder::CNJ,یا,ou
1013,stehen::V,ایستادن,estar em pé
1014,sitzen::V,نشستن,estar sentado
1015,liegen::V,خوابیدن,jazer
1016,liegen::V,خوابیدن,estar deitado
1017,liegen::V,دراز کشیدن,jazer
1018,liegen::V,دراز کشیدن,estar deitado
1019,hängen::V,آویزان بودن,pender
1020,hängen::V,آویزان بودن,estar pendurado
1021,werden::V,شدن,tornar-se
1022,passieren::V,گذشتن,acontecer
1023,passieren::V,اتفاق افتادن,acontecer
1024,beginnen::V,شروع شدن,começar
1025,enden::V,تمام شدن,acabar
1026,enden::V,تمام شدن,terminar
1027,wechseln::V,عوض شدن,variar
1028,wechseln::V,عوض شدن,alternar
1029,aufgehen[Sonne]::V,برآمدن,nascer
1030,aufgehen[Sonne]::V,طلوع کردن,nascer
1031,untergehen[Sonne]::V,غروب کردن,pôr-se
1032,scheinen[Sonne]::V,تابیدن,brilhar
1033,donnern::V,رعد زدن,trovejar
1034,wehen::V,دمیدن,soprar
1035,strömen::V,روان شدن,correr
1036,fließen::V,روان شدن,fluir
1037,sich drehen::V,چرخیدن,girar
1038,schwanken::V,خم و راست شدن,oscilar
1039,schwingen::V,تاب خوردن,vibrar
1040,schwingen::V,نوسان کردن,vibrar
1041,fallen::V,افتادن,cair
1042,fallen::V,سقوط کردن,cair
1043,brennen::V,سوزاندن,arder
1044,rauchen::V,دود کردن,fumegar
1045,regnen::V,باران آمدن,chover
1046,gefrieren::V,یخ بستن,gelar
1047,gefrieren::V,یخ بستن,congelar
1048,tauen::V,آب شدن,derreter
1049,tauen::V,آب شدن,descongelar
1050,schmelzen::V,آب شدن,fundir-se
1051,trocknen::V,خشک شدن,secar
1052,sieden::V,جوشیدن,ferver
1053,faulen::V,فاسد شدن,estragar-se
1054,verfaulen::V,پوسیدن,apodrecer
1055,reißen::V,پاره شدن,romper-se
1056,versinken::V,غرق شدن,afundar-se
1057,vergehen::V,گذشتن,passar
1058,erscheinen::V,ظاهر شدن,aparecer
1059,verschwinden::V,گم شدن,desaparecer
1060,verschwinden::V,از بین رفتن,desaparecer
1061,sinken::V,پایین آمدن,descer
1062,abnehmen::V,کم شدن,diminuir
1063,abnehmen::V,کم شدن,decrescer
1064,zunehmen::V,زیاد شدن,crescer
1065,zunehmen::V,زیاد شدن,aumentar
1066,steigen::V,بالا رفتن,subir
1067,wachsen::V,قد کشیدن,crescer
1068,glänzen::V,برق زدن,brilhar
1069,funkeln::V,جرقه زدن,cintilar
1070,lärmen::V,شلوغ کردن,fazer barulho
1071,läuten::V,زنگ زدن,chocalhar
1072,klingeln::V,زنگ زدن,tocar
1073,klirren::V,جرنگ جرنگ صدا کردن,tinir
1074,brausen::V,طوفانی بودن,bramar
1075,rauschen::V,خش‌خش کردن,murmurar
1076,rauschen::V,خش‌خش کردن,rumorejar
1077,klingen::V,صدا دادن,soar
1078,bellen::V,عوعو کردن,ladrar
1079,heulen::V,زوزه کشیدن,uivar
1080,blasen::V,فوت کردن,soprar
1081,pfeifen::V,سوت زدن,assobiar
1082,schreien::V,فریاد زدن,gritar
1083,stöhnen::V,نالیدن,gemer
1084,zittern::V,لرزیدن,tremer
1085,leben::V,زیستن,viver
1086,leben::V,زندگی کردن,viver
1087,geboren werden::V,متولد شدن,nascer
1088,atmen::V,تنفس کردن,respirar
1089,trinken::V,نوشیدن,beber
1090,essen::V,خوردن,comer
1091,schlucken::V,بلعیدن,engolir
1092,schlucken::V,قورت دادن,engolir
1093,müde werden::V,خسته شدن,cansar-se
1094,einschlafen::V,خواب رفتن,adormecer
1095,schlafen::V,خوابیدن,dormir
1096,aufwachen::V,از خواب بیدار شدن,acordar
1097,aufstehen::V,بیدار شدن,levantar-se
1098,sich erholen::V,استراحت کردن,descansar
1099,krank werden::V,مریض شدن,adoecer
1100,krank werden::V,مریض شدن,ficar doente
1101,krank sein::V,بیمار بودن,estar doente
1102,schmerzen::V,درد کردن,doer
1103,husten::V,سرفه کردن,tossir
1104,genesen::V,بهبود یافتن,convalescer
1105,sterben::V,مردن,morrer
1106,umkommen::V,کشته شدن,perecer
1107,sich bewegen::V,حرکت کردن,mover-se
1108,sich rühren::V,تکان خوردن,mexer-se
1109,sich erheben::V,برخواستن,levantar-se
1110,sich setzen::V,نشستن,sentar-se
1111,hinfallen::V,زمین خوردن,cair
1112,laufen::V,پیاده رفتن,andar
1113,laufen::V,پیاده رفتن,caminhar
1114,schreiten::V,قدم زدن,andar
1115,schreiten::V,قدم زدن,caminhar
1116,spazierengehen::V,گردش رفتن,passear
1117,eilen::V,شتاب کردن,apressar-se
1118,sich beeilen::V,عجله کردن,apressar-se
1119,sich beeilen::V,عجله کردن,despachar-se
1120,sausen::V,صفیر کشیدن,correr
1121,rennen::V,دویدن,correr
1122,springen::V,پریدن,saltar
1123,klettern::V,بالا رفتن,trepar
1124,schaukeln::V,تاب خوردن,baloiçar
1125,kriechen::V,خزیدن,rastejar
1126,kriechen::V,خزیدن,arrastar-se
1127,schwimmen::V,شنا کردن,nadar
1128,tauchen::V,غواصی کردن,mergulhar
1129,rudern::V,پارو زدن,remar
1130,fahren::V,سواره رفتن,ir
1131,fliegen::V,پریدن,voar
1132,gehen::V,رفتن,ir
1133,gehen::V,رفتن,andar
1134,weggehen::V,رفتن,partir
1135,weggehen::V,رفتن,ir-se embora
1136,abfahren::V,حرکت کردن,sair
1137,abfahren::V,حرکت کردن,partir
1138,anhalten::V,ایست کردن,parar
1139,hineingehen::V,داخل شدن,entrar
1140,eintreten::V,وارد شدن,entrar
1141,kommen::V,آمدن,vir
1142,ankommen::V,رسیدن,chegar
1143,zurückkommen::V,برگشتن,voltar
1144,zurückkommen::V,برگشتن,regressar
1145,bleiben::V,ماندن,ficar
1146,bleiben::V,ماندن,permanecer
1147,warten::V,منتظر بودن,esperar
1148,erwarten::V,انتظار داشتن,esperar
1149,erwarten::V,انتظار داشتن,aguardar
1150,suchen::V,جستجو کردن,buscar
1151,suchen::V,جستجو کردن,procurar
1152,finden::V,یافتن,achar
1153,finden::V,یافتن,encontrar
1154,finden::V,پیدا کردن,achar
1155,finden::V,پیدا کردن,encontrar
1156,versuchen::V,سعی کردن,tentar
1157,versuchen::V,کوشش کردن,tentar
1158,vorbereiten::V,آماده کردن,preparar
1159,lieben::V,عاشق بودن,amar
1160,lieben::V,عاشق بودن,querer
1161,mögen::V,میل داشتن,gostar de
1162,mögen::V,دوست داشتن,gostar de
1163,lachen::V,خندیدن,rir
1164,lachen::V,خندیدن,rir-se
1165,rühren::V,به رقت آوردن,comover
1166,weinen::V,گریه کردن,chorar
1167,schimpfen::V,فحاشی کردن,ralhar
1168,sich ärgern::V,ناراحت شدن,zangar-se
1169,sich fürchten::V,واهمه کردن,ter medo de
1170,sich fürchten::V,واهمه کردن,ter receio de
1171,fürchten::V,ترسیدن,temer
1172,fürchten::V,ترسیدن,recear
1173,fliehen::V,گریختن,fugir
1174,flüchten::V,فرار کردن,refugiar-se
1175,sehen::V,دیدن,ver
1176,anschauen::V,نگاه کردن,olhar
1177,ansehen::V,تماشا کردن,mirar
1178,hören::V,شنیدن,ouvir
1179,zuhören::V,گوش دادن,escutar
1180,probieren::V,چشیدن,provar
1181,probieren::V,چشیدن,saborear
1182,riechen::V,بوییدن,cheirar
1183,riechen::V,بو کردن,cheirar
1184,fühlen::V,احساس کردن,sentir
1185,scheinen::V,بنظر آمدن,parecer
1186,zu sehen sein::V,دیده شدن,estar à vista
1187,vernehmen::V,شنیدن,ouvir
1188,frieren::V,سرد بودن,ter frio
1189,tun::V,کردن,fazer
1190,können::V,توانستن,saber
1191,wollen::V,خواستن,querer
1192,anfangen::V,شروع کردن,iniciar
1193,beenden::V,تمام کردن,acabar
1194,beenden::V,تمام کردن,terminar
1195,beenden::V,پایان دادن,acabar
1196,beenden::V,پایان دادن,terminar
1197,aufhören::V,دست کشیدن,cessar
1198,aufhören::V,دست کشیدن,desistir
1199,gelingen::V,موفق شدن,sair bem
1200,gelingen::V,موفق شدن,dar bom resultado
1201,geraten::V,نتیجه دادن,sair
1202,geraten::V,نتیجه دادن,dar resultado
1203,öffnen::V,گشودن,abrir
1204,öffnen::V,باز کردن,abrir
1205,schließen::V,بستن,fechar
1206,schließen::V,قفل کردن,fechar
1207,stellen::V,گذاردن,pôr
1208,stellen::V,گذاردن,colocar
1209,setzen::V,نشاندن,pôr
1210,setzen::V,نشاندن,meter
1211,legen::V,گذاشتن,pôr
1212,legen::V,گذاشتن,meter
1213,berühren::V,دست زدن,tocar
1214,berühren::V,لمس کردن,tocar
1215,verbinden::V,وصل کردن,unir
1216,verbinden::V,وصل کردن,ligar
1217,bedecken::V,پوشاندن,cobrir
1218,aufhängen::V,آویختن,pendurar
1219,anzünden::V,سوزاندن,acender
1220,aufheben::V,برداشتن,apanhar
1221,aufheben::V,برداشتن,levantar
1222,aufheben::V,بلند کردن,apanhar
1223,aufheben::V,بلند کردن,levantar
1224,zurücklassen::V,گذاشتن,deixar
1225,verlieren::V,گم کردن,perder
1226,fallen lassen::V,انداختن,deixar cair
1227,machen::V,کردن,fazer
1228,machen::V,ساختن,fazer
1229,herstellen::V,ساختن,produzir
1230,herstellen::V,تولید کردن,produzir
1231,bauen::V,ساختن,edificar
1232,bauen::V,ساختن,construir
1233,bauen::V,بنا کردن,edificar
1234,bauen::V,بنا کردن,construir
1235,reparieren::V,درست کردن,reparar
1236,reparieren::V,درست کردن,consertar
1237,reparieren::V,تعمیر کردن,reparar
1238,reparieren::V,تعمیر کردن,consertar
1239,verbessern::V,بهتر کردن,melhorar
1240,ändern::V,تغییر دادن,mudar
1241,ändern::V,تغییر دادن,alterar
1242,graben::V,کندن,cavar
1243,graben::V,گود کردن,cavar
1244,beugen::V,کج کردن,curvar
1245,biegen::V,خم کردن,vergar
1246,drehen::V,چرخاندن,girar
1247,wenden::V,برگرداندن,virar
1248,wenden::V,برگرداندن,voltar
1249,umdrehen::V,برگرداندن,virar
1250,umdrehen::V,برگرداندن,revolver
1251,heben::V,برداشتن,levantar
1252,hochheben::V,برآوردن,erguer
1253,hochheben::V,برآوردن,levantar
1254,hochheben::V,بلند کردن,erguer
1255,hochheben::V,بلند کردن,levantar
1256,ergreifen::V,گرفتن,apanhar
1257,halten::V,نگاه داشتن,segurar
1258,drücken::V,فشار دادن,apertar
1259,drücken::V,فشار آوردن,apertar
1260,schieben::V,هل دادن,empurrar
1261,kratzen::V,خاریدن,raspar
1262,lecken::V,لیسیدن,lamber
1263,beißen::V,گاز زدن,morder
1264,abreißen::V,پاره کردن,arrancar
1265,abschneiden::V,بریدن,talhar
1266,abschneiden::V,قطع کردن,talhar
1267,binden::V,بستن,ligar
1268,stecken::V,فرو کردن,meter
1269,stecken::V,فرو کردن,enfiar
1270,brechen::V,شکستن,romper
1271,brechen::V,شکستن,quebrar
1272,klopfen::V,کوبیدن,bater
1273,hauen::V,زدن,bater
1274,kleben::V,چسباندن,colar
1275,reiben::V,مالش دادن,esfregar
1276,streichen::V,مالیدن,barrar
1277,schleifen::V,تیز کردن,afiar
1278,schneiden::V,چیدن,cortar
1279,schneiden::V,بریدن,cortar
1280,rütteln::V,لرزاندن,sacudir
1281,rütteln::V,تکان دادن,sacudir
1282,schütteln::V,تکان دادن,abanar
1283,schütteln::V,تکان دادن,sacudir
1284,schwenken::V,تاب دادن,agitar
1285,schütten::V,ریختن,deitar
1286,füllen::V,پر کردن,encher
1287,einwickeln::V,پیچیدن,envolver
1288,einwickeln::V,پیچیدن,embrulhar
1289,tragen::V,بردن,levar
1290,tragen::V,بردن,trazer
1291,tragen::V,حمل کردن,levar
1292,tragen::V,حمل کردن,trazer
1293,schleppen::V,کشیدن,arrastar
1294,ziehen::V,کشیدن,puxar
1295,aufbewahren::V,نگهداری کردن,guardar
1296,aufbewahren::V,نگهداری کردن,conservar
1297,werfen::V,انداختن,lançar
1298,werfen::V,پرتاب کردن,lançar
1299,fangen::V,گرفتن,apanhar
1300,packen::V,گرفتن,agarrar
1301,verstecken::V,قایم کردن,esconder
1302,verstecken::V,پنهان کردن,esconder
1303,teilen::V,قسمت کردن,partir
1304,teilen::V,قسمت کردن,dividir
1305,teilen::V,تقسیم کردن,partir
1306,teilen::V,تقسیم کردن,dividir
1307,schicken::V,فرستادن,enviar
1308,schicken::V,ارسال کردن,enviar
1309,bringen::V,آوردن,trazer
1310,hinzufügen::V,افزودن,acrescentar
1311,hinzufügen::V,اضافه کردن,acrescentar
1312,bekommen::V,گرفتن,obter
1313,erhalten::V,دریافت کردن,receber
1314,nehmen::V,گرفتن,tomar
1315,nehmen::V,برداشتن,tomar
1316,wählen::V,انتخاب کردن,eleger
1317,wählen::V,انتخاب کردن,escolher
1318,auswählen::V,برگزیدن,escolher
1319,auswählen::V,برگزیدن,seleccionar
1320,bewahren::V,حفظ کردن,guardar
1321,bewahren::V,حفظ کردن,conservar
1322,bewahren::V,حفاظت کردن,guardar
1323,bewahren::V,حفاظت کردن,conservar
1324,behindern::V,مانع بودن,impedir
1325,verderben::V,از بین بردن,estragar
1326,verderben::V,از بین بردن,corromper
1327,beschädigen::V,صدمه زدن,danificar
1328,zerbrechen::V,شکستن,romper
1329,zerbrechen::V,شکستن,quebrar
1330,zerreißen::V,دریدن,rasgar
1331,zerreißen::V,پاره کردن,rasgar
1332,zerstören::V,خراب کردن,destruir
1333,zerstören::V,ویران کردن,destruir
1334,verbrennen::V,سوزاندن,queimar
1335,geben::V,دادن,dar
1336,reichen::V,دادن,passar
1337,schenken::V,هدیه دادن,oferecer
1338,versprechen::V,قول دادن,prometer
1339,versprechen::V,وعده دادن,prometer
1340,wünschen::V,آرزو کردن,desejar
1341,loben::V,ستایش کردن,louvar
1342,küssen::V,بوسیدن,beijar
1343,wiegen::V,نوسان کردن,embalar
1344,zudecken::V,پوشاندن,tapar
1345,zudecken::V,پوشاندن,cobrir
1346,wecken::V,بیدار کردن,acordar
1347,wecken::V,بیدار کردن,despertar
1348,zeigen::V,نشان دادن,mostrar
1349,führen::V,رهنمائی کردن,guiar
1350,führen::V,رهنمائی کردن,conduzir
1351,lehren::V,آموختن,ensinar
1352,lehren::V,یاد دادن,ensinar
1353,unterrichten::V,درس دادن,instruir
1354,unterrichten::V,تدریس کردن,instruir
1355,aufziehen::V,تربیت کردن,criar
1356,leiten::V,اداره کردن,dirigir
1357,leiten::V,اداره کردن,conduzir
1358,antreiben::V,عجله دادن,impelir
1359,lassen::V,وادار کردن,fazer
1360,einladen::V,دعوت کردن,convidar
1361,einladen::V,مهمان کردن,convidar
1362,vereinigen::V,یکی کردن,unir
1363,vereinigen::V,یکی کردن,reunir
1364,vereinigen::V,متحد کردن,unir
1365,vereinigen::V,متحد کردن,reunir
1366,besuchen::V,دیدار کردن,ir ver
1367,besuchen::V,دیدار کردن,visitar
1368,treffen::V,ملاقات کردن,encontrar
1369,sich versammeln::V,جمع شدن,reunir-se
1370,spielen::V,بازی کردن,jogar
1371,spielen::V,بازی کردن,brincar
1372,singen::V,آواز خواندن,cantar
1373,tanzen::V,رقصیدن,bailar
1374,sich trennen::V,جدا شدن,apartar-se
1375,verlassen::V,ترک کردن,deixar
1376,verlassen::V,ترک کردن,abandonar
1377,retten::V,نجات دادن,salvar
1378,bewachen::V,حراست کردن,vigiar
1379,bewachen::V,حراست کردن,guardar
1380,schützen::V,حفظ کردن,proteger
1381,verteidigen::V,دفاع کردن,defender
1382,sich schlagen::V,کتک‌کاری کردن,brigar
1383,sich schlagen::V,کتک‌کاری کردن,bater-se
1384,schießen::V,تیر زدن,disparar
1385,siegen::V,پیروز شدن,vencer
1386,ärgern::V,ناراحت کردن,irritar
1387,ärgern::V,ناراحت کردن,aborrecer
1388,schlagen::V,زدن,bater
1389,schlagen::V,کوبیدن,bater
1390,treten::V,لگد زدن,pisar
1391,stechen::V,چاقو زدن,picar
1392,stoßen::V,هل دادن,empurrar
1393,stehlen::V,دزدیدن,furtar
1394,stören::V,مزاحم شدن,perturbar
1395,belästigen::V,زحمت دادن,incomodar
1396,belästigen::V,زحمت دادن,importunar
1397,verbergen::V,پنهان کردن,ocultar
1398,verbergen::V,پنهان کردن,esconder
1399,täuschen::V,گول زدن,iludir
1400,täuschen::V,گول زدن,enganar
1401,täuschen::V,فریب دادن,iludir
1402,täuschen::V,فریب دادن,enganar
1403,betrügen::V,گول زدن,burlar
1404,betrügen::V,گول زدن,enganar
1405,betrügen::V,فریب دادن,burlar
1406,betrügen::V,فریب دادن,enganar
1407,töten::V,کشتن,matar
1408,wohnen::V,منزل داشتن,morar
1409,wohnen::V,سکونت داشتن,morar
1410,arbeiten::V,کار کردن,trabalhar
1411,sammeln::V,جمع کردن,recolher
1412,sammeln::V,جمع کردن,coleccionar
1413,pflücken::V,چیدن,colher
1414,jagen::V,شکار کردن,caçar
1415,fischen::V,صید کردن,pescar
1416,fischen::V,ماهی‌گیری کردن,pescar
1417,fassen::V,گرفتن,apanhar
1418,hüten::V,چراندن,guardar
1419,hüten::V,مراقبت کردن,guardar
1420,treiben::V,راندن,conduzir
1421,anbinden::V,متصل کردن,atar
1422,füttern::V,غذا دادن,dar de comer a
1423,melken::V,دوشیدن,ordenhar
1424,hacken::V,خرد کردن,rachar
1425,gießen::V,ریختن,regar
1426,reifen::V,رسیدن,amadurecer
1427,zubereiten::V,طبخ کردن,preparar
1428,zubereiten::V,آماده کردن,preparar
1429,kochen::V,پختن,cozer
1430,kochen::V,آشپزی کردن,cozer
1431,backen::V,پختن,cozer
1432,braten::V,سرخ کردن,assar
1433,braten::V,سرخ کردن,fritar
1434,umrühren::V,هم زدن,remexer
1435,stricken::V,بافتن,tricotar
1436,stricken::V,بافتن,fazer malha
1437,nähen::V,دوختن,coser
1438,nähen::V,دوختن,costurar
1439,färben::V,رنگ زدن,tingir
1440,färben::V,رنگ زدن,colorir
1441,reinigen::V,پاک کردن,limpar
1442,reinigen::V,پاک کردن,purificar
1443,reinigen::V,تمیز کردن,limpar
1444,reinigen::V,تمیز کردن,purificar
1445,waschen::V,شستن,lavar
1446,abwischen::V,زدودن,limpar
1447,abwischen::V,زدودن,esfregar
1448,spülen::V,شستن,lavar
1449,spülen::V,شستن,enxaguar
1450,fegen::V,جارو کردن,varrer
1451,kehren::V,جارو کردن,varrer
1452,baden::V,شنا کردن,banhar
1453,baden::V,شنا کردن,tomar banho
1454,baden::V,حمام کردن,banhar
1455,baden::V,حمام کردن,tomar banho
1456,sich waschen::V,شستشو کردن,lavar-se
1457,ausziehen::V,درآوردن,despir
1458,anziehen::V,پوشیدن,vestir
1459,sich anziehen::V,لباس پوشیدن,vestir-se
1460,kämmen::V,شانه زدن,pentear
1461,schmücken::V,زینت دادن,adornar
1462,sagen::V,گفتن,dizer
1463,sprechen::V,حرف زدن,falar
1464,sprechen::V,صحبت کردن,falar
1465,reden::V,حرف زدن,falar
1466,reden::V,صحبت کردن,falar
1467,sich unterhalten::V,گپ زدن,conversar
1468,fragen::V,پرسیدن,perguntar
1469,fragen::V,سؤال کردن,perguntar
1470,bitten::V,خواهش کردن,pedir
1471,bitten::V,درخواست کردن,pedir
1472,erzählen::V,نقل کردن,contar
1473,erzählen::V,حکایت کردن,contar
1474,mitteilen::V,خبر دادن,comunicar
1475,mitteilen::V,خبر دادن,participar
1476,nennen::V,نامیدن,nomear
1477,nennen::V,نامیدن,apelidar
1478,rufen::V,صدا کردن,chamar
1479,prahlen::V,پز آمدن,gabar-se
1480,prahlen::V,پز آمدن,vangloriar-se
1481,übersetzen::V,ترجمه کردن,traduzir
1482,denken::V,فکر کردن,pensar
1483,glauben::V,باور کردن,crer
1484,glauben::V,عقیده داشتن,crer
1485,bemerken::V,متوجه شدن,notar
1486,bemerken::V,متوجه شدن,observar
1487,erkennen::V,شناختن,reconhecer
1488,erkennen::V,تشخیص دادن,reconhecer
1489,begreifen::V,فهمیدن,apreender
1490,begreifen::V,فهمیدن,compreender
1491,begreifen::V,درک کردن,apreender
1492,begreifen::V,درک کردن,compreender
1493,verstehen::V,فهمیدن,entender
1494,verstehen::V,فهمیدن,compreender
1495,lernen::V,آموختن,aprender
1496,lernen::V,یاد گرفتن,aprender
1497,wissen::V,دانستن,saber
1498,sich erinnern an::V,به یاد آوردن,lembrar-se de
1499,sich erinnern an::V,به یاد آوردن,recordar-se de
1500,vergessen::V,فراموش کردن,esquecer
1501,messen::V,اندازه گرفتن,medir
1502,zählen::V,شمردن,contar
1503,rechnen::V,حساب کردن,calcular
1504,lesen::V,خواندن,ler
1505,malen::V,نقاشی کردن,pintar
1506,zeichnen::V,کشیدن,desenhar
1507,zeichnen::V,رسم کردن,desenhar
1508,schreiben::V,نوشتن,escrever
1509,besitzen::V,داشتن,possuir
1510,kaufen::V,خریدن,comprar
1511,kaufen::V,خرید کردن,comprar
1512,verkaufen::V,فروختن,vender
1513,bezahlen::V,پرداختن,pagar
1514,zahlen::V,پرداخت کردن,pagar
1515,beherrschen::V,مسلط بودن,imperar
1516,ertragen::V,تحمل کردن,suportar
