,Concept_ID,sl,lv
1559,dann::ADV,nató,бӧрын
1560,dann::ADV,nató,бӧрти
1561,dann::ADV,nató,tad
1562,gestern::ADV,včéraj,тӧнлун
1563,gestern::ADV,včéraj,vakar
1564,einst::ADV,nékdaj,ӧтчыд
1565,einst::ADV,nékdaj,ӧтпыр
1566,einst::ADV,nékdaj,citreiz
1567,damals::ADV,tedàj,сэки
1568,damals::ADV,tedàj,toreiz
1569,damals::ADV,takràt,сэки
1570,damals::ADV,takràt,toreiz
1571,danach::ADV,potèm,сэсся
1572,danach::ADV,potèm,pēc tam
1573,vorher::ADV,poprèj,войдӧр
1574,vorher::ADV,poprèj,iepriekš
1575,vorher::ADV,poprèj,pirms tam
1576,zuerst::ADV,spŕva,войдӧр
1577,zuerst::ADV,spŕva,vis'pirms
1578,einmal::ADV,ênkrat,ӧтчыдысь
1579,einmal::ADV,ênkrat,reiz
1580,einmal::ADV,ênkrat,vienreiz
1581,manchmal::ADV,včásih,корсюрӧ
1582,manchmal::ADV,včásih,dažkārt
1583,oft::ADV,pogósto,тшӧкыда
1584,oft::ADV,pogósto,bieži
1585,immer::ADV,védno,век
1586,immer::ADV,védno,allaž
1587,immer::ADV,védno,vien'mēr
1588,immer::ADV,zméraj,век
1589,immer::ADV,zméraj,allaž
1590,immer::ADV,zméraj,vien'mēr
1591,niemals::ADV,nikdàr,оз некор
1592,niemals::ADV,nikdàr,nemūžam
1593,hier::ADV,tù,со
1594,hier::ADV,tù,тонӧ
1595,hier::ADV,tù,te
1596,hier::ADV,tù,šeit
1597,hier::ADV,túkaj,со
1598,hier::ADV,túkaj,тонӧ
1599,hier::ADV,túkaj,te
1600,hier::ADV,túkaj,šeit
1601,hierhin::ADV,sèmkaj,татчӧ
1602,hierhin::ADV,sèmkaj,талань
1603,hierhin::ADV,sèmkaj,šurp
1604,hierhin::ADV,sèmkaj,uz šejieni
1605,von hier::ADV,od tú,тасянь
1606,von hier::ADV,od tú,no šejienes
1607,dort::ADV,tàm,сэні
1608,dort::ADV,tàm,tur
1609,dorthin::ADV,tjà,сэтчӧ
1610,dorthin::ADV,tjà,turp
1611,dorthin::ADV,tjà,uz turieni
1612,geradeaus::ADV,rávno napréj,веськыда
1613,geradeaus::ADV,rávno napréj,taisni uz priekšu
1614,vorwärts::ADV,napréj,водзӧ
1615,vorwärts::ADV,napréj,uz priekšu
1616,rückwärts::ADV,zádaj,бӧрӧ
1617,rückwärts::ADV,zádaj,atmuguriski
1618,zurück::ADV,nazáj,бӧр
1619,zurück::ADV,nazáj,atpakāļ
1620,unten::ADV,dôli,улын
1621,unten::ADV,dôli,уліын
1622,unten::ADV,dôli,lejā
1623,unten::ADV,dôli,apakšā
1624,unten::ADV,spôdaj,улын
1625,unten::ADV,spôdaj,уліын
1626,unten::ADV,spôdaj,lejā
1627,unten::ADV,spôdaj,apakšā
1628,hinab::ADV,dôl,улӧ
1629,hinab::ADV,dôl,увлан
1630,hinab::ADV,dôl,uz leju
1631,oben::ADV,gôri,вылын
1632,oben::ADV,gôri,выліын
1633,oben::ADV,gôri,virsū
1634,oben::ADV,zgôraj,вылын
1635,oben::ADV,zgôraj,выліын
1636,oben::ADV,zgôraj,virsū
1637,hinauf::ADV,gôr,выліӧ
1638,hinauf::ADV,gôr,augšā
1639,hinauf::ADV,gôr,uz augšu
1640,überall::ADV,povsód,быдлаын
1641,überall::ADV,povsód,visur
1642,nicht::ADV,ne,oз
1643,nicht::ADV,ne,ne
1644,ein wenig::ADV,málo,неуна
1645,ein wenig::ADV,málo,drusku
1646,kaum::ADV,kómaj,мырдэм
1647,kaum::ADV,kómaj,diezin vai
1648,sehr::ADV,zeló,зэв
1649,sehr::ADV,zeló,ļoti
1650,sehr::ADV,zeló,gaužām
1651,so::ADV,takó,тадз
1652,so::ADV,takó,сідз
1653,so::ADV,takó,tā
1654,so::ADV,takó,tik
1655,noch::ADV,še,на
1656,noch::ADV,še,нӧшта
1657,noch::ADV,še,vēl
1658,nur::ADV,samó,куш
1659,nur::ADV,samó,сӧмын
1660,nur::ADV,samó,vien
1661,nur::ADV,samó,tikai
1662,schon::ADV,žè,нин
1663,schon::ADV,žè,jau
1664,wieder::ADV,spét,бара
1665,wieder::ADV,spét,atkal
1666,vergebens::ADV,zamàn,весьшӧрӧ
1667,vergebens::ADV,zamàn,velti
1668,vergebens::ADV,zastónj,весьшӧрӧ
1669,vergebens::ADV,zastónj,velti
1670,vor::PRP,pred,водзын
1671,vor::PRP,pred,priekš
1672,hinter::PRP,za,бӧрнын
1673,hinter::PRP,za,aiz
1674,unter::PRP,pod,улын
1675,unter::PRP,pod,zem
1676,durch::PRP,skózi,пыр
1677,durch::PRP,skózi,пырыс
1678,durch::PRP,skózi,caur
1679,durch::PRP,skózi,cauri
1680,neben::PRP,kràj,бердын
1681,neben::PRP,kràj,līdzās
1682,neben::PRP,póleg,бердын
1683,neben::PRP,póleg,līdzās
1684,zwischen::PRP,med,костын
1685,zwischen::PRP,med,starp
1686,zwischen::PRP,izmed,костын
1687,zwischen::PRP,izmed,starp
1688,wegen::PRP,zarádi,вӧсна
1689,wegen::PRP,zarádi,pēc
1690,dies::PRN,tó,тайӧ
1691,dies::PRN,tó,šis
1692,das::PRN,tó,ciйö
1693,das::PRN,tó,tas
1694,alles::PRN,vsè,став
1695,alles::PRN,vsè,viss
1696,ich::PRN,jàz,ме
1697,ich::PRN,jàz,es
1698,du::PRN,tí,тэ
1699,du::PRN,tí,tu
1700,er::PRN,òn,сійӧ
1701,er::PRN,òn,viņš
1702,wir::PRN,mí,ми
1703,wir::PRN,mí,mēs
1704,ihr::PRN,ví,тi
1705,ihr::PRN,ví,jūs
1706,sie::PRN,ôni,найö
1707,sie::PRN,ôni,viņi
1708,sie::PRN,ôni,viņas
1709,was::FPRN,káj,мый
1710,was::FPRN,káj,kas
1711,wer::FPRN,kdó,код
1712,wer::FPRN,kdó,kas
1713,wo::FADV,kjé,кыті
1714,wo::FADV,kjé,kur
1715,wohin::FADV,kám,кытчӧ
1716,wohin::FADV,kám,kurp
1717,wohin::FADV,kám,uz kurieni
1718,wie::FADV,kakó,кыдзи
1719,wie::FADV,kakó,kā
1720,warum::FADV,zakáj,мыйла
1721,warum::FADV,zakáj,kāpēc
1722,wieviel::FNUM,kóliko,кымын
1723,wieviel::FNUM,kóliko,cik
1724,eins::NUM,êden,ӧтик
1725,eins::NUM,êden,viens
1726,zwei::NUM,dvá,кык
1727,zwei::NUM,dvá,divi
1728,drei::NUM,trí,куим
1729,drei::NUM,trí,trīs
1730,vier::NUM,štíri,нель
1731,vier::NUM,štíri,četri
1732,fünf::NUM,pét,вит
1733,fünf::NUM,pét,pieci
1734,sechs::NUM,šést,квайт
1735,sechs::NUM,šést,seši
1736,sieben::NUM,sédem,сизим
1737,sieben::NUM,sédem,septiņi
1738,acht::NUM,ósem,кӧкъямыс
1739,acht::NUM,ósem,astoņi
1740,neun::NUM,devét,ӧкмыс
1741,neun::NUM,devét,deviņi
1742,zehn::NUM,desét,дас
1743,zehn::NUM,desét,desmit
1744,elf::NUM,enájst,дас ӧтик
1745,elf::NUM,enájst,vienpadsmit
1746,zwölf::NUM,dvánajst,дас кык
1747,zwölf::NUM,dvánajst,divpadsmit
1748,zwanzig::NUM,dvájset,кызь
1749,zwanzig::NUM,dvájset,divdesmit
1750,dreißig::NUM,trídeset,комын
1751,dreißig::NUM,trídeset,trīsdesmit
1752,vierzig::NUM,štírideset,нелямын
1753,vierzig::NUM,štírideset,četrdesmit
1754,fünfzig::NUM,pétdeset,ветымын
1755,fünfzig::NUM,pétdeset,piecdesmit
1756,sechzig::NUM,šéstdeset,квайтымын
1757,sechzig::NUM,šéstdeset,sešdesmit
1758,siebzig::NUM,sédemdeset,сизимдас
1759,siebzig::NUM,sédemdeset,septiņdesmit
1760,achtzig::NUM,ósemdeset,кӧкъямысдас
1761,achtzig::NUM,ósemdeset,astoņdesmit
1762,neunzig::NUM,devétdeset,ӧкмысдас
1763,neunzig::NUM,devétdeset,deviņdesmit
1764,hundert::NUM,stó,сё
1765,hundert::NUM,stó,simt
1766,tausend::NUM,tísoč,сюрс
1767,tausend::NUM,tísoč,tūkstoš
1768,und::CNJ,in,и
1769,und::CNJ,in,un
1770,oder::CNJ,áli,либӧ
1771,oder::CNJ,áli,jeb
1772,stehen::V,státi,сулавны
1773,stehen::V,státi,stāvēt
1774,sitzen::V,sedéti,пукавны
1775,sitzen::V,sedéti,sēdēt
1776,liegen::V,ležáti,куйлыны
1777,liegen::V,ležáti,gulēt
1778,hängen::V,viséti,ӧшавны
1779,hängen::V,viséti,karāties
1780,werden::V,postáti,лоны
1781,werden::V,postáti,tapt
1782,passieren::V,zgodíti se,лоны
1783,passieren::V,zgodíti se,notikt
1784,beginnen::V,začéti se,кутчысьны
1785,beginnen::V,začéti se,кутны
1786,beginnen::V,začéti se,sākties
1787,enden::V,končáti se,помасьны
1788,enden::V,končáti se,beigties
1789,wechseln::V,ménjati se,вежсьыны
1790,wechseln::V,ménjati se,mainīties
1791,aufgehen[Sonne]::V,vzíti,петны
1792,aufgehen[Sonne]::V,vzíti,lēkt
1793,aufgehen[Sonne]::V,vzíti,uzlēkt
1794,untergehen[Sonne]::V,zaíti,пуксьыны
1795,untergehen[Sonne]::V,zaíti,noiet
1796,untergehen[Sonne]::V,zaíti,rietēt
1797,scheinen[Sonne]::V,sijáti,югъявны
1798,scheinen[Sonne]::V,sijáti,югвидзны
1799,scheinen[Sonne]::V,sijáti,spīdēt
1800,donnern::V,grméti,гымавны
1801,donnern::V,grméti,dārdēt
1802,wehen::V,píhati,пӧльтны
1803,wehen::V,píhati,pūst
1804,strömen::V,líti,киссьыны
1805,strömen::V,líti,līt
1806,strömen::V,líti,plūst
1807,fließen::V,têči,визувтны
1808,fließen::V,têči,tecēt
1809,sich drehen::V,vrtéti se,бергавны
1810,sich drehen::V,vrtéti se,grozīties
1811,schwanken::V,kolébati,легны
1812,schwanken::V,kolébati,лайкъявны
1813,schwanken::V,kolébati,līgoties
1814,schwanken::V,kolébati,grīļoties
1815,schwingen::V,níhati,лайкъявны
1816,schwingen::V,níhati,люллявны
1817,schwingen::V,níhati,vēzēties
1818,fallen::V,pádati,усьны
1819,fallen::V,pádati,krist
1820,brennen::V,goréti,сотчыны
1821,brennen::V,goréti,degt
1822,rauchen::V,kadíti se,тшынӧдны
1823,rauchen::V,kadíti se,dūmot
1824,regnen::V,deževáti,зэрны
1825,regnen::V,deževáti,līt
1826,gefrieren::V,zmŕzniti,кынмыны
1827,gefrieren::V,zmŕzniti,sasalt
1828,tauen::V,tájati,сывны
1829,tauen::V,tájati,kust
1830,schmelzen::V,kopnéti,сывны
1831,schmelzen::V,kopnéti,kust
1832,schmelzen::V,kopnéti,nokust
1833,trocknen::V,sušíti se,косьмыны
1834,trocknen::V,sušíti se,žūt
1835,trocknen::V,sušíti se,kaltēties
1836,sieden::V,kipéti,пуны
1837,sieden::V,kipéti,virt
1838,sieden::V,kipéti,vārīties
1839,faulen::V,gníti,сісьмыны
1840,faulen::V,gníti,pūt
1841,faulen::V,gníti,trudēt
1842,verfaulen::V,zgníti,сісьмыны
1843,verfaulen::V,zgníti,sapūt
1844,verfaulen::V,zgníti,satrūdēt
1845,reißen::V,tŕgati se,орны
1846,reißen::V,tŕgati se,plīst
1847,reißen::V,tŕgati se,satrūkt
1848,versinken::V,pogrézniti se,вӧйны
1849,versinken::V,pogrézniti se,grimt
1850,versinken::V,pogrézniti se,nogrimt
1851,vergehen::V,miníti,кольны
1852,vergehen::V,miníti,ордйыны
1853,vergehen::V,miníti,paiet
1854,erscheinen::V,pojáviti se,петкӧдчыны
1855,erscheinen::V,pojáviti se,parādīties
1856,verschwinden::V,izgíniti,бырны
1857,verschwinden::V,izgíniti,nozust
1858,sinken::V,péšati,вӧйны
1859,sinken::V,péšati,kristies
1860,abnehmen::V,pojémati,чинны
1861,abnehmen::V,pojémati,noplakt
1862,abnehmen::V,pojémati,mazināties
1863,zunehmen::V,véčati se,содны
1864,zunehmen::V,véčati se,ыдждыны
1865,zunehmen::V,véčati se,pieaugt
1866,zunehmen::V,véčati se,pieņemties
1867,zunehmen::V,množíti se,содны
1868,zunehmen::V,množíti se,ыдждыны
1869,zunehmen::V,množíti se,pieaugt
1870,zunehmen::V,množíti se,pieņemties
1871,steigen::V,dvígati se,лыбны
1872,steigen::V,dvígati se,kāpt
1873,wachsen::V,rásti,быдмыны
1874,wachsen::V,rásti,augt
1875,glänzen::V,sijáti,югъявны
1876,glänzen::V,sijáti,дзирдавны
1877,glänzen::V,sijáti,zaigot
1878,glänzen::V,sijáti,laistīties
1879,funkeln::V,ískriti se,югъявны
1880,funkeln::V,ískriti se,дзирдавны
1881,funkeln::V,ískriti se,mirdzēt
1882,funkeln::V,ískriti se,dzirkstēt
1883,lärmen::V,ropotáti,жувгыны
1884,lärmen::V,ropotáti,ыугыны
1885,lärmen::V,ropotáti,шумитны
1886,lärmen::V,ropotáti,ālēties
1887,lärmen::V,ropotáti,trokšņot
1888,lärmen::V,razgrájati,жувгыны
1889,lärmen::V,razgrájati,ыугыны
1890,lärmen::V,razgrájati,шумитны
1891,lärmen::V,razgrájati,ālēties
1892,lärmen::V,razgrájati,trokšņot
1893,läuten::V,zvoníti,жургыны
1894,läuten::V,zvoníti,zvanīt
1895,klingeln::V,zvončkljáti,звӧнитны
1896,klingeln::V,zvončkljáti,zvanīt
1897,klirren::V,žvenketáti,гольскöдчыны
1898,klirren::V,žvenketáti,tinkšķēt
1899,klirren::V,žvenketáti,džinkstēt
1900,brausen::V,šuméti,буавны
1901,brausen::V,šuméti,krākt
1902,brausen::V,šuméti,brāzmot
1903,rauschen::V,šuštéti,кышакывны
1904,rauschen::V,šuštéti,šalkt
1905,rauschen::V,šelestéti,кышакывны
1906,rauschen::V,šelestéti,šalkt
1907,klingen::V,zvenéti,шыавны
1908,klingen::V,zvenéti,юргыны
1909,klingen::V,zvenéti,skanēt
1910,klingen::V,zvenéti,izklausīties
1911,bellen::V,lájati,увтны
1912,bellen::V,lájati,riet
1913,heulen::V,zavíjati,омлявны
1914,heulen::V,zavíjati,вурзавны
1915,heulen::V,zavíjati,kaukt
1916,heulen::V,zavíjati,gaudot
1917,blasen::V,píhniti,пӧльтны
1918,blasen::V,píhniti,pūst
1919,pfeifen::V,pískati,шутьлявны
1920,pfeifen::V,pískati,svilpt
1921,pfeifen::V,pískati,svilpot
1922,pfeifen::V,žvížgati,шутьлявны
1923,pfeifen::V,žvížgati,svilpt
1924,pfeifen::V,žvížgati,svilpot
1925,schreien::V,kričáti,горзыны
1926,schreien::V,kričáti,brēkt
1927,schreien::V,kričáti,kliegt
1928,stöhnen::V,stókati,ымзыны
1929,stöhnen::V,stókati,vaidēt
1930,zittern::V,drgetáti,тіравны
1931,zittern::V,drgetáti,drebēt
1932,leben::V,živéti,овны
1933,leben::V,živéti,dzīvot
1934,geboren werden::V,rodíti se,чужны
1935,geboren werden::V,rodíti se,dzimt
1936,atmen::V,díhati,кашкыны
1937,atmen::V,díhati,пошиктыны
1938,atmen::V,díhati,elpot
1939,trinken::V,píti,юны
1940,trinken::V,píti,dzert
1941,essen::V,jésti,сёйны
1942,essen::V,jésti,ēst
1943,schlucken::V,požírati,ньылавны
1944,schlucken::V,požírati,rīt
1945,müde werden::V,péšati,мудзны
1946,müde werden::V,péšati,nokust
1947,müde werden::V,utrúditi se,мудзны
1948,müde werden::V,utrúditi se,nokust
1949,einschlafen::V,zaspáti,ланьтны
1950,einschlafen::V,zaspáti,унмовсьны
1951,einschlafen::V,zaspáti,iemigt
1952,einschlafen::V,zaspáti,aizmigt
1953,schlafen::V,spáti,узьны
1954,schlafen::V,spáti,gulēt
1955,aufwachen::V,zbudíti se,садьмыны
1956,aufwachen::V,zbudíti se,mosties
1957,aufstehen::V,vstáti,чеччыны
1958,aufstehen::V,vstáti,celties
1959,sich erholen::V,oddahníti se,шойччыны
1960,sich erholen::V,oddahníti se,atžirgt
1961,sich erholen::V,oddahníti se,atpūsties
1962,krank werden::V,oboléti,висьмыны
1963,krank werden::V,oboléti,sasirgt
1964,krank sein::V,bíti bolán,висьны
1965,krank sein::V,bíti bolán,slimot
1966,schmerzen::V,boléti,висьны
1967,schmerzen::V,boléti,sāpēt
1968,schmerzen::V,boléti,smelgt
1969,husten::V,kášljati,кызны
1970,husten::V,kášljati,klepot
1971,genesen::V,okrévati,бурдны
1972,genesen::V,okrévati,veseļoties
1973,sterben::V,umréti,кувны
1974,sterben::V,umréti,mirt
1975,sterben::V,umréti,nomirt
1976,umkommen::V,pogíniti,кувны
1977,umkommen::V,pogíniti,apsprāgt
1978,umkommen::V,pogíniti,aiziet bojā
1979,sich bewegen::V,zganíti se,вӧрзьыны
1980,sich bewegen::V,zganíti se,virzīties
1981,sich rühren::V,premakníti se,вӧрны
1982,sich rühren::V,premakníti se,вӧрӧдчыны
1983,sich rühren::V,premakníti se,sagrozīties
1984,sich erheben::V,vstájati,сувтны
1985,sich erheben::V,vstájati,piecelties
1986,sich erheben::V,vzdígniti se,сувтны
1987,sich erheben::V,vzdígniti se,piecelties
1988,sich setzen::V,sésti,пуксьыны
1989,sich setzen::V,sésti,sēsties
1990,hinfallen::V,pásti dôl,усьны
1991,hinfallen::V,pásti dôl,sabirt
1992,hinfallen::V,pásti dôl,pakrist
1993,laufen::V,hodíti,мyнны
1994,laufen::V,hodíti,iet
1995,laufen::V,hodíti,skraidīt
1996,schreiten::V,stópati,восьлавны
1997,schreiten::V,stópati,soļot
1998,spazierengehen::V,na sprehòd íti,гуляйтны
1999,spazierengehen::V,na sprehòd íti,staigāt
2000,spazierengehen::V,na sprehòd íti,pastaigāties
2001,eilen::V,drvéti,тэрмасьны
2002,eilen::V,drvéti,traukt
2003,sich beeilen::V,hitéti,тэрмасьны
2004,sich beeilen::V,hitéti,steigties
2005,sich beeilen::V,hitéti,pasteigties
2006,sausen::V,dírkati,тӧвзьыны
2007,sausen::V,dírkati,drāzt
2008,sausen::V,dírkati,brāzties
2009,rennen::V,dírjati,котӧртны
2010,rennen::V,dírjati,skriet
2011,springen::V,skákati,чеччавны
2012,springen::V,skákati,lēkt
2013,klettern::V,plézati,кышасьны
2014,klettern::V,plézati,кавшасьны
2015,klettern::V,plézati,kāpt
2016,klettern::V,plézati,rāpties
2017,schaukeln::V,kolébati,гычасьны
2018,schaukeln::V,kolébati,šūpoties
2019,schaukeln::V,kolébati,zvalstīties
2020,kriechen::V,pláziti se,кыссьыны
2021,kriechen::V,pláziti se,līst
2022,kriechen::V,pláziti se,rāpot
2023,schwimmen::V,plávati,уявны
2024,schwimmen::V,plávati,peldēt
2025,tauchen::V,potápljati se,сунавны
2026,tauchen::V,potápljati se,gremdēties
2027,rudern::V,vesláti,пелысасьны
2028,rudern::V,vesláti,airēt
2029,rudern::V,vesláti,irties
2030,fahren::V,vozíti se,мунны
2031,fahren::V,vozíti se,braukt
2032,fahren::V,peljáti se,мунны
2033,fahren::V,peljáti se,braukt
2034,fliegen::V,létati,лэбны
2035,fliegen::V,létati,lidot
2036,fliegen::V,létati,laisties
2037,gehen::V,íti,мyнны
2038,gehen::V,íti,iet
2039,weggehen::V,odíti,мунавны
2040,weggehen::V,odíti,aiziet
2041,abfahren::V,odpeljáti se,мӧдӧдчыны
2042,abfahren::V,odpeljáti se,atiet
2043,abfahren::V,odpeljáti se,aizbraukt
2044,anhalten::V,ustáviti se,джӧмдыны
2045,anhalten::V,ustáviti se,apstāties
2046,hineingehen::V,íti nóter,пырны
2047,hineingehen::V,íti nóter,ieiet
2048,eintreten::V,vstopíti,пырны
2049,eintreten::V,vstopíti,ienākt
2050,kommen::V,príti,воны
2051,kommen::V,príti,локны
2052,kommen::V,príti,nākt
2053,ankommen::V,prispéti,воны
2054,ankommen::V,prispéti,локны
2055,ankommen::V,prispéti,nonākt
2056,ankommen::V,prispéti,ierasties
2057,ankommen::V,prihájati,воны
2058,ankommen::V,prihájati,локны
2059,ankommen::V,prihájati,nonākt
2060,ankommen::V,prihájati,ierasties
2061,zurückkommen::V,vrníti se,косны
2062,zurückkommen::V,vrníti se,бергӧдчыны
2063,zurückkommen::V,vrníti se,atgriezties
2064,bleiben::V,ostáti,кольны
2065,bleiben::V,ostáti,palikt
2066,warten::V,čákati,виччысьны
2067,warten::V,čákati,gaidīt
2068,erwarten::V,pričakováti,виччысьны
2069,erwarten::V,pričakováti,sagaidīt
2070,suchen::V,iskáti,корсьны
2071,suchen::V,iskáti,meklēt
2072,finden::V,nájti,казявны
2073,finden::V,nájti,rast
2074,finden::V,nájti,atrast
2075,versuchen::V,poskúšati,заводитчывны
2076,versuchen::V,poskúšati,mēģināt
2077,vorbereiten::V,pripráviti,дасьтыны
2078,vorbereiten::V,pripráviti,gatavot
2079,vorbereiten::V,pripráviti,sagatavot
2080,lieben::V,ljubíti,радейтны
2081,lieben::V,ljubíti,mīlēt
2082,mögen::V,márati,радейтны
2083,mögen::V,márati,gribēties
2084,lachen::V,smejáti se,серавны
2085,lachen::V,smejáti se,серавлыны
2086,lachen::V,smejáti se,smiet
2087,lachen::V,smejáti se,smieties
2088,rühren::V,ganíti,нормӧдны
2089,rühren::V,ganíti,aizgrābt
2090,weinen::V,jókati,бӧрдны
2091,weinen::V,jókati,raudāt
2092,weinen::V,plákati,бӧрдны
2093,weinen::V,plákati,raudāt
2094,schimpfen::V,psováti,видчыны
2095,schimpfen::V,psováti,rāties
2096,schimpfen::V,psováti,lamāties
2097,schimpfen::V,zmérjati,видчыны
2098,schimpfen::V,zmérjati,rāties
2099,schimpfen::V,zmérjati,lamāties
2100,sich ärgern::V,jezíti se,скӧравны
2101,sich ärgern::V,jezíti se,īgt
2102,sich ärgern::V,jezíti se,pukoties
2103,sich ärgern::V,jezíti se,dusmoties
2104,sich fürchten::V,báti se,повны
2105,sich fürchten::V,báti se,bīties
2106,sich fürchten::V,báti se,baidīties
2107,fürchten::V,báti se,повны
2108,fürchten::V,báti se,baidīties no
2109,fliehen::V,bežáti,пышйыны
2110,fliehen::V,bežáti,bēgt
2111,flüchten::V,pobégniti,пышйыны
2112,flüchten::V,pobégniti,aizbēgt
2113,sehen::V,vídeti,аддзыны
2114,sehen::V,vídeti,redzēt
2115,anschauen::V,oglédati,видзӧдны
2116,anschauen::V,oglédati,paraudzīties
2117,ansehen::V,glédati,видзӧдны
2118,ansehen::V,glédati,aplūkot
2119,hören::V,slíšati,кывны
2120,hören::V,slíšati,dzirdēt
2121,zuhören::V,poslúšati,кывзыны
2122,zuhören::V,poslúšati,klausīties
2123,probieren::V,poskúšati,видлыны
2124,probieren::V,poskúšati,nogaršot
2125,riechen::V,dúhati,чушкыны
2126,riechen::V,dúhati,ost
2127,riechen::V,dúhati,ostīt
2128,fühlen::V,čutíti,вежӧртны
2129,fühlen::V,čutíti,гӧгӧрвоны
2130,fühlen::V,čutíti,just
2131,fühlen::V,čutíti,izjust
2132,scheinen::V,zdéti se,кажитчыны
2133,scheinen::V,zdéti se,šķist
2134,scheinen::V,zdéti se,likties
2135,zu sehen sein::V,vídeti se,тыдавны
2136,zu sehen sein::V,vídeti se,parādīties
2137,vernehmen::V,čúti,кывны
2138,vernehmen::V,čúti,saklausīt
2139,frieren::V,zébsti,кынмыны
2140,frieren::V,zébsti,salt
2141,tun::V,délati,керны
2142,tun::V,délati,darīt
2143,können::V,môči,кужны
2144,können::V,môči,prast
2145,wollen::V,hotéti,кӧсйыны
2146,wollen::V,hotéti,gribēt
2147,anfangen::V,začéti,заводитны
2148,anfangen::V,začéti,пондыны
2149,anfangen::V,začéti,sākt
2150,anfangen::V,začéti,iesākt
2151,beenden::V,dokončáti,помавны
2152,beenden::V,dokončáti,beigt
2153,beenden::V,dokončáti,pabeigt
2154,aufhören::V,prenéhati,дугӧдны
2155,aufhören::V,prenéhati,pārtraukt
2156,gelingen::V,uspéti,артмыны
2157,gelingen::V,uspéti,izdoties
2158,gelingen::V,posréčiti se,артмыны
2159,gelingen::V,posréčiti se,izdoties
2160,geraten::V,obnêsti se,сюрны
2161,geraten::V,obnêsti se,веськавны
2162,geraten::V,obnêsti se,veikties
2163,öffnen::V,odpréti,восьтыны
2164,öffnen::V,odpréti,atvērt
2165,öffnen::V,odpréti,attaisīt
2166,schließen::V,zapréti,пӧдлавны
2167,schließen::V,zapréti,slēgt
2168,schließen::V,zapréti,aizvērt
2169,schließen::V,zapréti,aiztaisīt
2170,stellen::V,postáviti,сувтӧдны
2171,stellen::V,postáviti,likt
2172,stellen::V,postáviti,nolikt
2173,setzen::V,posadíti,пуксьӧдны
2174,setzen::V,posadíti,sēdināt
2175,legen::V,položíti,пуктыны
2176,legen::V,položíti,likt
2177,berühren::V,dotíkati se,вӧрзьӧдны
2178,berühren::V,dotíkati se,инмӧдчывны
2179,berühren::V,dotíkati se,skart
2180,berühren::V,dotíkati se,aizskart
2181,verbinden::V,obvézati,йитны
2182,verbinden::V,obvézati,saistīt
2183,verbinden::V,obvézati,savienot
2184,bedecken::V,pokríti,вевттьыны
2185,bedecken::V,pokríti,apsegt
2186,bedecken::V,pokríti,pārsegt
2187,aufhängen::V,obésiti,ӧшӧдны
2188,aufhängen::V,obésiti,джагӧдны
2189,aufhängen::V,obésiti,uzkārt
2190,anzünden::V,zažgáti,ӧзтыны
2191,anzünden::V,zažgáti,aizdegt
2192,anzünden::V,zažgáti,aizdedzināt
2193,aufheben::V,vzdígniti,чеччӧдны
2194,aufheben::V,vzdígniti,сувтӧдны
2195,aufheben::V,vzdígniti,pacelt
2196,zurücklassen::V,zapustíti,кольны
2197,zurücklassen::V,zapustíti,atstāt
2198,verlieren::V,izgubíti,воштыны
2199,verlieren::V,izgubíti,zaudēt
2200,verlieren::V,izgubíti,pazaudēt
2201,fallen lassen::V,navréči,уськӧдны
2202,fallen lassen::V,navréči,nomest
2203,machen::V,naredíti,вӧчны
2204,machen::V,naredíti,лӧсьӧдны
2205,machen::V,naredíti,darīt
2206,machen::V,napráviti,вӧчны
2207,machen::V,napráviti,лӧсьӧдны
2208,machen::V,napráviti,darīt
2209,herstellen::V,izdélati,лӧсьӧдны
2210,herstellen::V,izdélati,ražot
2211,herstellen::V,izdélati,izgatavot
2212,bauen::V,gradíti,лэптыны
2213,bauen::V,gradíti,celt
2214,bauen::V,gradíti,būvēt
2215,reparieren::V,popráviti,дзоньтавны
2216,reparieren::V,popráviti,labot
2217,reparieren::V,popráviti,remontēt
2218,verbessern::V,izbóljšati,бурмӧдны
2219,verbessern::V,izbóljšati,labot
2220,verbessern::V,izbóljšati,izlabot
2221,ändern::V,spremeníti,вежны
2222,ändern::V,spremeníti,mainīt
2223,graben::V,kopáti,кодйыны
2224,graben::V,kopáti,rakt
2225,graben::V,grêbsti,кодйыны
2226,graben::V,grêbsti,rakt
2227,beugen::V,upogníti,куснявны
2228,beugen::V,upogníti,liekt
2229,biegen::V,zavíjati,куснявны
2230,biegen::V,zavíjati,liekt
2231,drehen::V,vrtéti,бергӧдлыны
2232,drehen::V,vrtéti,griezt
2233,wenden::V,obrníti,бергӧдны
2234,wenden::V,obrníti,apgriezt
2235,umdrehen::V,zasúkati,бергӧдны
2236,umdrehen::V,zasúkati,apgriezt
2237,heben::V,dvígati,лэптыны
2238,heben::V,dvígati,celt
2239,heben::V,dvígati,cilāt
2240,heben::V,dvígati,pacelt
2241,hochheben::V,privzdígniti,кыпӧдны
2242,hochheben::V,privzdígniti,pacelt
2243,ergreifen::V,zgrábiti,кутны
2244,ergreifen::V,zgrábiti,paķert
2245,ergreifen::V,zgrábiti,satvert
2246,halten::V,držáti,кутны
2247,halten::V,držáti,turēt
2248,halten::V,držáti,saturēt
2249,drücken::V,tiščáti,личкыны
