,Concept_ID,is,sv
844,dies::PRN,þetta,detta
845,das::PRN,það,det
846,alles::PRN,allt,allt
847,ich::PRN,ég,jag
848,du::PRN,þú,du
849,er::PRN,hann,han
850,wir::PRN,við,vi
851,ihr::PRN,þið,ni
852,sie::PRN,þær,de
853,sie::PRN,þeir,de
854,was::FPRN,hvað,vad
855,wer::FPRN,hver,vem
856,wo::FADV,hvar,var
857,wohin::FADV,hvert,vart
858,wie::FADV,hvernig,hur
859,warum::FADV,hvers vegna,varför
860,wieviel::FNUM,hve mikill,hur mycket
861,eins::NUM,einn,en
862,eins::NUM,einn,ett
863,zwei::NUM,tveir,två
864,drei::NUM,þrír,tre
865,vier::NUM,fjórir,fyra
866,fünf::NUM,fimm,fem
867,sechs::NUM,sex,sex
868,sieben::NUM,sjö,sju
869,acht::NUM,átta,åtta
870,neun::NUM,níu,nio
871,zehn::NUM,tíu,tio
872,elf::NUM,ellefu,elva
873,zwölf::NUM,tólf,tolv
874,zwanzig::NUM,tuttugu,tjugo
875,dreißig::NUM,þrjátíu,trettio
876,vierzig::NUM,fjörutíu,fyrtio
877,fünfzig::NUM,fimmtíu,femtio
878,sechzig::NUM,sextíu,sextio
879,siebzig::NUM,sjötíu,sjuttio
880,achtzig::NUM,áttatíu,åttio
881,neunzig::NUM,níutíu,nittio
882,hundert::NUM,hundrað,hundra
883,tausend::NUM,þúsund,tusen
884,und::CNJ,og,och
885,oder::CNJ,eða,eller
886,stehen::V,standa,stå
887,sitzen::V,sitja,sitta
888,liegen::V,liggja,ligga
889,hängen::V,hanga,hänga
890,werden::V,verða,bli
891,passieren::V,gerast,ske
892,passieren::V,gerast,hända
893,beginnen::V,byrja,börja
894,enden::V,enda,ända
895,enden::V,lykta,ända
896,wechseln::V,skipta,växla
897,aufgehen[Sonne]::V,koma upp,gå upp
898,untergehen[Sonne]::V,ganga til viðar,gå ned
899,scheinen[Sonne]::V,skína,skina
900,donnern::V,þruma,dundra
901,wehen::V,blása,blåsa
902,strömen::V,streyma,forsa
903,strömen::V,streyma,strömma
904,fließen::V,fljóta,flyta
905,sich drehen::V,snúast,snurra
906,schwanken::V,riða,vackla
907,schwanken::V,rugga,vackla
908,schwingen::V,sveiflast,svinga
909,fallen::V,falla,falla
910,brennen::V,brenna,brinna
911,rauchen::V,reykja,ryka
912,regnen::V,rigna,regna
913,gefrieren::V,frjósa,frysa
914,tauen::V,þiðna,töa
915,schmelzen::V,bráðna,smälta
916,trocknen::V,þorna,torka
917,sieden::V,sjóða,koka
918,sieden::V,sjóða,sjuda
919,faulen::V,rotna,ruttna
920,verfaulen::V,rotna,ruttna
921,reißen::V,rifna,brista
922,versinken::V,sökkva,sjunka
923,vergehen::V,líða,förgå
924,erscheinen::V,birtast,synas
925,erscheinen::V,birtast,visa sig
926,verschwinden::V,hverfa,försvinna
927,sinken::V,síga,sjunka
928,abnehmen::V,lækka,avta
929,abnehmen::V,lækka,minskas
930,abnehmen::V,minnka,avta
931,abnehmen::V,minnka,minskas
932,zunehmen::V,aukast,tilltaga
933,steigen::V,stíga,stiga
934,wachsen::V,vaxa,växa
935,glänzen::V,glóa,glimma
936,glänzen::V,glampa,glimma
937,funkeln::V,leiftra,tindra
938,funkeln::V,leiftra,gnistra
939,lärmen::V,hafa hátt,bråka
940,lärmen::V,hafa hátt,väsnas
941,läuten::V,hringja,ringa
942,klingeln::V,hringja,ringa
943,klirren::V,glamra,klirra
944,klirren::V,skrölta,klirra
945,brausen::V,ólga,brusa
946,rauschen::V,suða,susa
947,klingen::V,hljóma,låta
948,klingen::V,hljóma,klinga
949,bellen::V,gelta,skälla
950,heulen::V,væla,yla
951,heulen::V,væla,tjuta
952,heulen::V,ýlfra,yla
953,heulen::V,ýlfra,tjuta
954,blasen::V,blása,blåsa
955,pfeifen::V,blístra,vissla
956,schreien::V,æpa,skrika
957,stöhnen::V,stynja,stöna
958,zittern::V,titra,darra
959,zittern::V,titra,skälva
960,zittern::V,skjálfa,darra
961,zittern::V,skjálfa,skälva
962,leben::V,lifa,leva
963,geboren werden::V,fæðast,födas
964,atmen::V,anda,andas
965,atmen::V,draga andann,andas
966,trinken::V,drekka,dricka
967,essen::V,borða,äta
968,schlucken::V,kingja,svälja
969,müde werden::V,þreytast,tröttna
970,einschlafen::V,sofna,somna
971,schlafen::V,sofa,sova
972,aufwachen::V,vakna,vakna
973,aufstehen::V,fara á fætur,stiga upp
974,sich erholen::V,hvíla sig,repa sig
975,sich erholen::V,hvíla sig,hämta sig
976,krank werden::V,veikjast,insjukna
977,krank werden::V,verða veikur,insjukna
978,krank sein::V,vera veikur,vara sjuk
979,schmerzen::V,kenna til,smärta
980,schmerzen::V,kenna til,göra ont
981,husten::V,hósta,hosta
982,genesen::V,batna,tillfriskna
983,genesen::V,frískast,tillfriskna
984,sterben::V,deyja,dö
985,umkommen::V,farast,omkomma
986,sich bewegen::V,bifast,röra sig
987,sich rühren::V,hreyfast,röra på sig
988,sich erheben::V,standa upp,resa sig
989,sich setzen::V,setjast,sätta sig
990,hinfallen::V,detta,falla omkull
991,laufen::V,labba,löpa
992,schreiten::V,ganga,skrida
993,spazierengehen::V,ganga sér til skemmtunar,promenera
994,eilen::V,fara hratt,ila
995,sich beeilen::V,flýta sér,skynda sig
996,sausen::V,þjóta,susa
997,rennen::V,hlaupa,löpa
998,rennen::V,hlaupa,springa
999,springen::V,stökkva,hoppa
1000,klettern::V,klifra,klättra
1001,schaukeln::V,róla,gunga
1002,schaukeln::V,rugga,gunga
1003,kriechen::V,skríða,kräla
1004,schwimmen::V,synda,simma
1005,tauchen::V,kafa,dyka
1006,rudern::V,róa,ro
1007,fahren::V,aka,köra
1008,fahren::V,fara,köra
1009,fliegen::V,fljúga,flyga
1010,gehen::V,fara,gå
1011,gehen::V,ganga,gå
1012,weggehen::V,fara burt,gå bort
1013,weggehen::V,ganga burt,gå bort
1014,abfahren::V,aka burt,resa
1015,abfahren::V,aka burt,avresa
1016,anhalten::V,stöðva,stanna
1017,hineingehen::V,ganga inn,gå in
1018,eintreten::V,koma inn,träda in
1019,eintreten::V,ganga inn,träda in
1020,kommen::V,koma,komma
1021,ankommen::V,koma til,ankomma
1022,zurückkommen::V,koma til baka,återkomma
1023,bleiben::V,haldast,bli
1024,bleiben::V,haldast,förbli
1025,bleiben::V,vera kyrr,bli
1026,bleiben::V,vera kyrr,förbli
1027,warten::V,bíða,vänta
1028,erwarten::V,búast við,vänta
1029,erwarten::V,eiga von á,vänta
1030,suchen::V,leita,leta
1031,finden::V,finna,finna
1032,versuchen::V,reyna,försöka
1033,vorbereiten::V,undirbúa,förbereda
1034,lieben::V,elska,älska
1035,mögen::V,þykja gott,tycka om
1036,mögen::V,falla í geð,tycka om
1037,lachen::V,hlæja,skratta
1038,rühren::V,snerta,röra
1039,weinen::V,gráta,gråta
1040,schimpfen::V,skammast,skälla
1041,sich ärgern::V,sárna,förargas
1042,sich ärgern::V,gremjast,förargas
1043,sich fürchten::V,óttast,vara rädd
1044,fürchten::V,óttast,frukta
1045,fliehen::V,flýja,fly
1046,fliehen::V,flýja,rymma
1047,flüchten::V,strjúka,fly
1048,sehen::V,sjá,se
1049,anschauen::V,horfa á,se på
1050,anschauen::V,horfa á,betrakta
1051,ansehen::V,líta á,åse
1052,hören::V,heyra,höra
1053,zuhören::V,hlusta,höra på
1054,zuhören::V,hlusta,lyssna till
1055,probieren::V,smakka,smaka
1056,probieren::V,smakka,smaka på
1057,riechen::V,þefa,lukta
1058,fühlen::V,finna til,känna
1059,scheinen::V,virðast,verka
1060,scheinen::V,virðast,tyckas
1061,zu sehen sein::V,vera að sjá,synas
1062,zu sehen sein::V,vera að sjá,kunna ses
1063,vernehmen::V,heyra,få veta
1064,vernehmen::V,heyra,förnimma
1065,vernehmen::V,greina,få veta
1066,vernehmen::V,greina,förnimma
1067,frieren::V,frjósa,frysa
1068,tun::V,gera,göra
1069,können::V,geta,kunna
1070,wollen::V,ætla,vilja
1071,wollen::V,vilja,vilja
1072,anfangen::V,hefja,börja
1073,beenden::V,enda,avsluta
1074,beenden::V,ljúka,avsluta
1075,aufhören::V,lykta,sluta
1076,aufhören::V,lykta,upphöra
1077,gelingen::V,heppnast,lyckas
1078,geraten::V,lukkast,bli
1079,öffnen::V,opna,öppna
1080,schließen::V,loka,låsa
1081,schließen::V,loka,stänga
1082,stellen::V,láta,ställa
1083,stellen::V,setja,ställa
1084,setzen::V,láta,sätta
1085,setzen::V,setja,sätta
1086,legen::V,láta,lägga
1087,legen::V,leggja,lägga
1088,berühren::V,koma við,beröra
1089,verbinden::V,sameina,förbinda
1090,bedecken::V,hylja,täcka
1091,bedecken::V,hylja,betäcka
1092,aufhängen::V,hengja,hänga
1093,aufhängen::V,hengja,hänga upp
1094,aufhängen::V,hengja upp,hänga
1095,aufhängen::V,hengja upp,hänga upp
1096,anzünden::V,kveikja í,tända
1097,anzünden::V,kveikja í,antända
1098,anzünden::V,kveikja í,tända på
1099,aufheben::V,taka upp,lyfta
1100,aufheben::V,lyfta upp,lyfta
1101,zurücklassen::V,skilja eftir,lämna
1102,zurücklassen::V,skilja eftir,efterlämna
1103,verlieren::V,týna,mista
1104,verlieren::V,týna,förlora
1105,verlieren::V,glata,mista
1106,verlieren::V,glata,förlora
1107,fallen lassen::V,missa,tappa
1108,fallen lassen::V,missa,släppa
1109,machen::V,búa til,göra
1110,herstellen::V,framleiða,tillverka
1111,herstellen::V,framleiða,framställa
1112,bauen::V,smíða,bygga
1113,bauen::V,byggja,bygga
1114,reparieren::V,gera við,reparera
1115,verbessern::V,bæta,rätta
1116,verbessern::V,bæta,förbättra
1117,ändern::V,breyta,ändra
1118,ändern::V,breyta,förändra
1119,graben::V,grafa,gräva
1120,beugen::V,beygja,böja
1121,biegen::V,sveigja,böja
1122,biegen::V,sveigja,kröka
1123,drehen::V,snúa,vrida
1124,wenden::V,snúa,vända
1125,wenden::V,venda,vända
1126,umdrehen::V,venda,vrida om
1127,umdrehen::V,snúa við,vrida om
1128,heben::V,hefja,häva
1129,hochheben::V,lyfta upp,lyfta
1130,ergreifen::V,grípa,gripa
1131,halten::V,rúma,hålla
1132,halten::V,halda,hålla
1133,drücken::V,þjá,trycka
1134,drücken::V,þrýsta,trycka
1135,schieben::V,ýta,skjuta
1136,kratzen::V,klóra,riva
1137,kratzen::V,klóra,skrapa
1138,lecken::V,sleikja,slicka
1139,beißen::V,bíta,bita
1140,abreißen::V,rífa af,slita_av
1141,abreißen::V,rífa af,riva_av
1142,abreißen::V,rífa frá,slita_av
1143,abreißen::V,rífa frá,riva_av
1144,abschneiden::V,skera af,skära av
1145,abschneiden::V,klippa af,skära av
1146,binden::V,binda,binda
1147,stecken::V,stinga,sticka
1148,brechen::V,brjóta,bryta
1149,brechen::V,brjóta,brista
1150,klopfen::V,berja,banka
1151,klopfen::V,berja,klappa
1152,klopfen::V,klappa,banka
1153,klopfen::V,klappa,klappa
1154,hauen::V,berja,hugga
1155,hauen::V,höggva,hugga
1156,kleben::V,líma,klistra
1157,reiben::V,núa,gnida
1158,streichen::V,smyrja,smörja
1159,schleifen::V,slípa,slipa
1160,schneiden::V,skera,skära
1161,schneiden::V,skera,klippa
1162,schneiden::V,klippa,skära
1163,schneiden::V,klippa,klippa
1164,rütteln::V,skaka,skaka
1165,schütteln::V,hrista,rista
1166,schwenken::V,sveifla,svänga
1167,schütten::V,hella,hälla
1168,füllen::V,fylla,fylla
1169,einwickeln::V,vefja inn í,slå in
1170,einwickeln::V,vefja inn í,veckla in
1171,tragen::V,bera,bära
1172,schleppen::V,draga,släpa
1173,ziehen::V,toga,dra
1174,ziehen::V,draga,dra
1175,aufbewahren::V,geyma,förvara
1176,aufbewahren::V,geyma,ta vara på
1177,werfen::V,kasta,kasta
1178,fangen::V,grípa,fånga
1179,packen::V,þrífa í,gripa
1180,packen::V,þrífa í,gripa tag
1181,verstecken::V,fela,gömma
1182,teilen::V,deila,dela
1183,schicken::V,senda,skicka
1184,bringen::V,færa,bringa
1185,bringen::V,flytja,bringa
1186,hinzufügen::V,bæta við,tillägga
1187,bekommen::V,hljóta,få
1188,bekommen::V,hljóta,erhålla
1189,bekommen::V,ná,få
1190,bekommen::V,ná,erhålla
1191,erhalten::V,fá,få
1192,erhalten::V,fá,erhålla
1193,nehmen::V,taka,ta
1194,nehmen::V,taka,taga
1195,wählen::V,velja,välja
1196,auswählen::V,velja úr,utvälja
1197,bewahren::V,gæta,bevara
1198,bewahren::V,vernda,bevara
1199,behindern::V,varna,hindra
1200,behindern::V,varna,förhindra
1201,verderben::V,spilla,förstöra
1202,beschädigen::V,skemma,skada
1203,zerbrechen::V,brjóta,bryta isär
1204,zerbrechen::V,brjóta,bryta sönder
1205,zerreißen::V,rífa,riva sönder
1206,zerreißen::V,rífa,slita sönder
1207,zerreißen::V,rífa sundur,riva sönder
1208,zerreißen::V,rífa sundur,slita sönder
1209,zerstören::V,rífa niður,förstöra
1210,verbrennen::V,brenna,bränna
1211,verbrennen::V,brenna,bränna upp
1212,geben::V,gefa,ge
1213,reichen::V,rétta,räcka
1214,schenken::V,gefa,skänka
1215,versprechen::V,lofa,lova
1216,versprechen::V,heita,lova
1217,wünschen::V,óska,önska
1218,loben::V,lofa,lova
1219,loben::V,lofa,beröma
1220,loben::V,hrósa,lova
1221,loben::V,hrósa,beröma
1222,küssen::V,kyssa,pussa
1223,wiegen::V,rugga,vagga
1224,zudecken::V,þekja,täcka
1225,zudecken::V,breiða yfir,täcka
1226,wecken::V,vekja,väcka
1227,zeigen::V,sýna,visa
1228,führen::V,leiða,föra
1229,lehren::V,kenna,lära
1230,unterrichten::V,fræða,undervisa
1231,aufziehen::V,ala upp,uppfostra
1232,leiten::V,stjórna,leda
1233,antreiben::V,hvetja,driva på
1234,lassen::V,láta,få att
1235,einladen::V,bjóða heim,bjuda
1236,einladen::V,bjóða heim,inbjuda
1237,vereinigen::V,sameina,förena
1238,besuchen::V,heimsækja,besöka
1239,treffen::V,hitta,möta
1240,treffen::V,hitta,träffa
1241,sich versammeln::V,safnast saman,församla sig
1242,spielen::V,leika sér,leka
1243,spielen::V,leika sér,spela
1244,singen::V,syngja,sjunga
1245,tanzen::V,dansa,dansa
1246,sich trennen::V,skiljast,skiljas
1247,verlassen::V,yfirgefa,lämna
1248,verlassen::V,yfirgefa,överge
1249,retten::V,bjarga,rädda
1250,bewachen::V,gæta,bevaka
1251,bewachen::V,hafa vörð á,bevaka
1252,schützen::V,vernda,skydda
1253,schützen::V,vernda,beskydda
1254,verteidigen::V,verja,försvara
1255,sich schlagen::V,slást,slåss
1256,sich schlagen::V,berjast,slåss
1257,schießen::V,skjóta,skjuta
1258,siegen::V,sigra,segra
1259,ärgern::V,ergja,förarga
1260,ärgern::V,skaprauna,förarga
1261,schlagen::V,slá,slå
1262,schlagen::V,lemja,slå
1263,treten::V,sparka,sparka
1264,stechen::V,stinga,sticka
1265,stoßen::V,hrinda,stöta
1266,stehlen::V,stela,stjäla
1267,stören::V,trufla,störa
1268,belästigen::V,ónáða,genera
1269,belästigen::V,ónáða,besvära
1270,verbergen::V,leyna,dölja
1271,täuschen::V,gabba,vilseleda
1272,täuschen::V,blekkja,vilseleda
1273,betrügen::V,svíkja,bedra
1274,betrügen::V,blekkja,bedra
1275,töten::V,drepa,döda
1276,wohnen::V,búa,bo
1277,arbeiten::V,vinna,arbeta
1278,sammeln::V,safna,samla
1279,pflücken::V,tína,plocka
1280,pflücken::V,reyta,plocka
1281,jagen::V,veiða,jaga
1282,fischen::V,fiska,fiska
1283,fassen::V,veiða,fånga
1284,hüten::V,gæta,vakta
1285,hüten::V,vakta,vakta
1286,treiben::V,reka,driva
1287,anbinden::V,binda við,binda fast
1288,anbinden::V,binda fast,binda fast
1289,füttern::V,fóðra,fodra
1290,melken::V,mjólka,mjölka
1291,hacken::V,höggva,hacka
1292,gießen::V,hella,hälla
1293,gießen::V,hella,vattna
1294,reifen::V,þroskast,mogna
1295,zubereiten::V,elda,tillaga
1296,zubereiten::V,elda,tillreda
1297,zubereiten::V,tilbúa,tillaga
1298,zubereiten::V,tilbúa,tillreda
1299,kochen::V,sjóða,koka
1300,backen::V,baka,baka
1301,braten::V,steikja,steka
1302,umrühren::V,hræra í,röra om
1303,stricken::V,prjóna,sticka
1304,nähen::V,sauma,sy
1305,färben::V,lita,färga
1306,reinigen::V,hreinsa,rensa
1307,reinigen::V,hreinsa,rengöra
1308,waschen::V,þvo,tvätta
1309,abwischen::V,þerra,torka av
1310,spülen::V,skola,spola
1311,spülen::V,skola,skölja
1312,spülen::V,þvo upp,spola
1313,spülen::V,þvo upp,skölja
1314,fegen::V,sópa,feja
1315,fegen::V,hreinsa,feja
1316,kehren::V,sópa,sopa
1317,baden::V,baða sig,bada
1318,sich waschen::V,þvo sér,tvätta sig
1319,ausziehen::V,fara úr,ta av
1320,anziehen::V,fara í,ta på
1321,sich anziehen::V,klæðast,klä på sig
1322,kämmen::V,greiða,kamma
1323,schmücken::V,prýða,pynta
1324,schmücken::V,prýða,smycka
1325,schmücken::V,skreyta,pynta
1326,schmücken::V,skreyta,smycka
1327,sagen::V,segja,säga
1328,sprechen::V,tala,tala
1329,reden::V,ræða,tala
1330,reden::V,ræða,prata
1331,sich unterhalten::V,spjalla,prata
1332,sich unterhalten::V,ræðast við,prata
1333,fragen::V,spyrja,fråga
1334,fragen::V,spyrja,spörja
1335,bitten::V,biðja,be
1336,erzählen::V,segja frá,berätta
1337,mitteilen::V,tilkynna,meddela
1338,nennen::V,nefna,kalla
1339,rufen::V,kalla,ropa
1340,prahlen::V,gorta,pråla
1341,prahlen::V,gorta,skryta
1342,übersetzen::V,þýða,tolka
1343,übersetzen::V,þýða,översätta
1344,denken::V,hugsa,tänka
1345,glauben::V,trúa,tro
1346,bemerken::V,taka eftir,uppmärksamma
1347,bemerken::V,taka eftir,lägga märke till
1348,erkennen::V,þekkja,känna igen
1349,begreifen::V,skilja,begripa
1350,verstehen::V,skilja,förstå
1351,lernen::V,læra,lära sig
1352,wissen::V,vita,veta
1353,sich erinnern an::V,minnast,minnas
1354,sich erinnern an::V,minnast,komma ihåg
1355,vergessen::V,gleyma,glömma
1356,messen::V,mæla,mäta
1357,zählen::V,telja,räkna
1358,rechnen::V,reikna,räkna
1359,lesen::V,lesa,läsa
1360,malen::V,mála,måla
1361,zeichnen::V,teikna,teckna
1362,schreiben::V,skrifa,skriva
1363,besitzen::V,hafa,äga
1364,besitzen::V,hafa,besitta
1365,kaufen::V,kaupa,köpa
1366,verkaufen::V,selja,sälja
1367,bezahlen::V,borga,betala
1368,zahlen::V,borga,betala
1369,beherrschen::V,hafa á valdi sínu,behärska
1370,ertragen::V,þola,tåla
1371,ertragen::V,þola,uthärda
