,Concept_ID,de,fa
785,wir::PRN,wir,ما
786,ihr::PRN,ihr,شما
787,sie::PRN,sie,آنها
788,was::FPRN,was,چه
789,wer::FPRN,wer,کی
790,wo::FADV,wo,کجا
791,wohin::FADV,wohin,بکجا
792,wie::FADV,wie,چطور
793,wie::FADV,wie,چگونه
794,warum::FADV,warum,چرا
795,warum::FADV,warum,برای چه
796,wieviel::FNUM,wieviel,چند
797,wieviel::FNUM,wieviel,چقدر
798,eins::NUM,eins,یک
799,zwei::NUM,zwei,دو
800,drei::NUM,drei,سه
801,vier::NUM,vier,چهار
802,fünf::NUM,fünf,پنج
803,sechs::NUM,sechs,شش
804,sieben::NUM,sieben,هفت
805,acht::NUM,acht,هشت
806,neun::NUM,neun,نه
807,zehn::NUM,zehn,ده
808,elf::NUM,elf,یازده
809,zwölf::NUM,zwölf,دوازده
810,zwanzig::NUM,zwanzig,بیست
811,dreißig::NUM,dreißig,سی
812,vierzig::NUM,vierzig,چهل
813,fünfzig::NUM,fünfzig,پنجاه
814,sechzig::NUM,sechzig,شصت
815,siebzig::NUM,siebzig,هفتاد
816,achtzig::NUM,achtzig,هشتاد
817,neunzig::NUM,neunzig,نود
818,hundert::NUM,hundert,صد
819,tausend::NUM,tausend,هزار
820,und::CNJ,und,و
821,oder::CNJ,oder,یا
822,stehen::V,stehen,ایستادن
823,sitzen::V,sitzen,نشستن
824,liegen::V,liegen,خوابیدن
825,liegen::V,liegen,دراز کشیدن
826,hängen::V,hängen,آویزان بودن
827,werden::V,werden,شدن
828,passieren::V,passieren,گذشتن
829,passieren::V,passieren,اتفاق افتادن
830,beginnen::V,beginnen,شروع شدن
831,enden::V,enden,تمام شدن
832,wechseln::V,wechseln,عوض شدن
833,aufgehen[Sonne]::V,aufgehen,برآمدن
834,aufgehen[Sonne]::V,aufgehen,طلوع کردن
835,untergehen[Sonne]::V,untergehen,غروب کردن
836,scheinen[Sonne]::V,scheinen,تابیدن
837,donnern::V,donnern,رعد زدن
838,wehen::V,wehen,دمیدن
839,strömen::V,strömen,روان شدن
840,fließen::V,fließen,روان شدن
841,sich drehen::V,sich drehen,چرخیدن
842,schwanken::V,schwanken,خم و راست شدن
843,schwingen::V,schwingen,تاب خوردن
844,schwingen::V,schwingen,نوسان کردن
845,fallen::V,fallen,افتادن
846,fallen::V,fallen,سقوط کردن
847,brennen::V,brennen,سوزاندن
848,rauchen::V,rauchen,دود کردن
849,regnen::V,regnen,باران آمدن
850,gefrieren::V,gefrieren,یخ بستن
851,tauen::V,tauen,آب شدن
852,schmelzen::V,schmelzen,آب شدن
853,trocknen::V,trocknen,خشک شدن
854,sieden::V,sieden,جوشیدن
855,faulen::V,faulen,فاسد شدن
856,verfaulen::V,verfaulen,پوسیدن
857,reißen::V,reißen,پاره شدن
858,versinken::V,versinken,غرق شدن
859,vergehen::V,vergehen,گذشتن
860,erscheinen::V,erscheinen,ظاهر شدن
861,verschwinden::V,verschwinden,گم شدن
862,verschwinden::V,verschwinden,از بین رفتن
863,sinken::V,sinken,پایین آمدن
864,abnehmen::V,abnehmen,کم شدن
865,zunehmen::V,zunehmen,زیاد شدن
866,steigen::V,steigen,بالا رفتن
867,wachsen::V,wachsen,قد کشیدن
868,glänzen::V,glänzen,برق زدن
869,funkeln::V,funkeln,جرقه زدن
870,lärmen::V,lärmen,شلوغ کردن
871,läuten::V,läuten,زنگ زدن
872,klingeln::V,klingeln,زنگ زدن
873,klirren::V,klirren,جرنگ جرنگ صدا کردن
874,brausen::V,brausen,طوفانی بودن
875,rauschen::V,rauschen,خش‌خش کردن
876,klingen::V,klingen,صدا دادن
877,bellen::V,bellen,عوعو کردن
878,heulen::V,heulen,زوزه کشیدن
879,blasen::V,blasen,فوت کردن
880,pfeifen::V,pfeifen,سوت زدن
881,schreien::V,schreien,فریاد زدن
882,stöhnen::V,stöhnen,نالیدن
883,zittern::V,zittern,لرزیدن
884,leben::V,leben,زیستن
885,leben::V,leben,زندگی کردن
886,geboren werden::V,geboren werden,متولد شدن
887,atmen::V,atmen,تنفس کردن
888,trinken::V,trinken,نوشیدن
889,essen::V,essen,خوردن
890,schlucken::V,schlucken,بلعیدن
891,schlucken::V,schlucken,قورت دادن
892,müde werden::V,müde werden,خسته شدن
893,einschlafen::V,einschlafen,خواب رفتن
894,schlafen::V,schlafen,خوابیدن
895,aufwachen::V,aufwachen,از خواب بیدار شدن
896,aufstehen::V,aufstehen,بیدار شدن
897,sich erholen::V,sich erholen,استراحت کردن
898,krank werden::V,krank werden,مریض شدن
899,krank sein::V,krank sein,بیمار بودن
900,schmerzen::V,schmerzen,درد کردن
901,husten::V,husten,سرفه کردن
902,genesen::V,genesen,بهبود یافتن
903,sterben::V,sterben,مردن
904,umkommen::V,umkommen,کشته شدن
905,sich bewegen::V,sich bewegen,حرکت کردن
906,sich rühren::V,sich rühren,تکان خوردن
907,sich erheben::V,sich erheben,برخواستن
908,sich setzen::V,sich setzen,نشستن
909,hinfallen::V,hinfallen,زمین خوردن
910,laufen::V,laufen,پیاده رفتن
911,schreiten::V,schreiten,قدم زدن
912,spazierengehen::V,spazierengehen,گردش رفتن
913,eilen::V,eilen,شتاب کردن
914,sich beeilen::V,sich beeilen,عجله کردن
915,sausen::V,sausen,صفیر کشیدن
916,rennen::V,rennen,دویدن
917,springen::V,springen,پریدن
918,klettern::V,klettern,بالا رفتن
919,schaukeln::V,schaukeln,تاب خوردن
920,kriechen::V,kriechen,خزیدن
921,schwimmen::V,schwimmen,شنا کردن
922,tauchen::V,tauchen,غواصی کردن
923,rudern::V,rudern,پارو زدن
924,fahren::V,fahren,سواره رفتن
925,fliegen::V,fliegen,پریدن
926,gehen::V,gehen,رفتن
927,weggehen::V,weggehen,رفتن
928,abfahren::V,abfahren,حرکت کردن
929,anhalten::V,anhalten,ایست کردن
930,hineingehen::V,hineingehen,داخل شدن
931,eintreten::V,eintreten,وارد شدن
932,kommen::V,kommen,آمدن
933,ankommen::V,ankommen,رسیدن
934,zurückkommen::V,zurückkommen,برگشتن
935,bleiben::V,bleiben,ماندن
936,warten::V,warten,منتظر بودن
937,erwarten::V,erwarten,انتظار داشتن
938,suchen::V,suchen,جستجو کردن
939,finden::V,finden,یافتن
940,finden::V,finden,پیدا کردن
941,versuchen::V,versuchen,سعی کردن
942,versuchen::V,versuchen,کوشش کردن
943,vorbereiten::V,vorbereiten,آماده کردن
944,lieben::V,lieben,عاشق بودن
945,mögen::V,mögen,میل داشتن
946,mögen::V,mögen,دوست داشتن
947,lachen::V,lachen,خندیدن
948,rühren::V,rühren,به رقت آوردن
949,weinen::V,weinen,گریه کردن
950,schimpfen::V,schimpfen,فحاشی کردن
951,sich ärgern::V,sich ärgern,ناراحت شدن
952,sich fürchten::V,sich fürchten,واهمه کردن
953,fürchten::V,fürchten,ترسیدن
954,fliehen::V,fliehen,گریختن
955,flüchten::V,flüchten,فرار کردن
956,sehen::V,sehen,دیدن
957,anschauen::V,anschauen,نگاه کردن
958,ansehen::V,ansehen,تماشا کردن
959,hören::V,hören,شنیدن
960,zuhören::V,zuhören,گوش دادن
961,probieren::V,probieren,چشیدن
962,riechen::V,riechen,بوییدن
963,riechen::V,riechen,بو کردن
964,fühlen::V,fühlen,احساس کردن
965,scheinen::V,scheinen,بنظر آمدن
966,zu sehen sein::V,zu sehen sein,دیده شدن
967,vernehmen::V,vernehmen,شنیدن
968,frieren::V,frieren,سرد بودن
969,tun::V,tun,کردن
970,können::V,können,توانستن
971,wollen::V,wollen,خواستن
972,anfangen::V,anfangen,شروع کردن
973,beenden::V,beenden,تمام کردن
974,beenden::V,beenden,پایان دادن
975,aufhören::V,aufhören,دست کشیدن
976,gelingen::V,gelingen,موفق شدن
977,geraten::V,geraten,نتیجه دادن
978,öffnen::V,öffnen,گشودن
979,öffnen::V,öffnen,باز کردن
980,schließen::V,schließen,بستن
981,schließen::V,schließen,قفل کردن
982,stellen::V,stellen,گذاردن
983,setzen::V,setzen,نشاندن
984,legen::V,legen,گذاشتن
985,berühren::V,berühren,دست زدن
986,berühren::V,berühren,لمس کردن
987,verbinden::V,verbinden,وصل کردن
988,bedecken::V,bedecken,پوشاندن
989,aufhängen::V,aufhängen,آویختن
990,anzünden::V,anzünden,سوزاندن
991,aufheben::V,aufheben,برداشتن
992,aufheben::V,aufheben,بلند کردن
993,zurücklassen::V,zurücklassen,گذاشتن
994,verlieren::V,verlieren,گم کردن
995,fallen lassen::V,fallen lassen,انداختن
996,machen::V,machen,کردن
997,machen::V,machen,ساختن
998,herstellen::V,herstellen,ساختن
999,herstellen::V,herstellen,تولید کردن
1000,bauen::V,bauen,ساختن
1001,bauen::V,bauen,بنا کردن
1002,reparieren::V,reparieren,درست کردن
1003,reparieren::V,reparieren,تعمیر کردن
1004,verbessern::V,verbessern,بهتر کردن
1005,ändern::V,ändern,تغییر دادن
1006,graben::V,graben,کندن
1007,graben::V,graben,گود کردن
1008,beugen::V,beugen,کج کردن
1009,biegen::V,biegen,خم کردن
1010,drehen::V,drehen,چرخاندن
1011,wenden::V,wenden,برگرداندن
1012,umdrehen::V,umdrehen,برگرداندن
1013,heben::V,heben,برداشتن
1014,hochheben::V,hochheben,برآوردن
1015,hochheben::V,hochheben,بلند کردن
1016,ergreifen::V,ergreifen,گرفتن
1017,halten::V,halten,نگاه داشتن
1018,drücken::V,drücken,فشار دادن
1019,drücken::V,drücken,فشار آوردن
1020,schieben::V,schieben,هل دادن
1021,kratzen::V,kratzen,خاریدن
1022,lecken::V,lecken,لیسیدن
1023,beißen::V,beißen,گاز زدن
1024,abreißen::V,abreißen,پاره کردن
1025,abschneiden::V,abschneiden,بریدن
1026,abschneiden::V,abschneiden,قطع کردن
1027,binden::V,binden,بستن
1028,stecken::V,stecken,فرو کردن
1029,brechen::V,brechen,شکستن
1030,klopfen::V,klopfen,کوبیدن
1031,hauen::V,hauen,زدن
1032,kleben::V,kleben,چسباندن
1033,reiben::V,reiben,مالش دادن
1034,streichen::V,streichen,مالیدن
1035,schleifen::V,schleifen,تیز کردن
1036,schneiden::V,schneiden,چیدن
1037,schneiden::V,schneiden,بریدن
1038,rütteln::V,rütteln,لرزاندن
1039,rütteln::V,rütteln,تکان دادن
1040,schütteln::V,schütteln,تکان دادن
1041,schwenken::V,schwenken,تاب دادن
1042,schütten::V,schütten,ریختن
1043,füllen::V,füllen,پر کردن
1044,einwickeln::V,einwickeln,پیچیدن
1045,tragen::V,tragen,بردن
1046,tragen::V,tragen,حمل کردن
1047,schleppen::V,schleppen,کشیدن
1048,ziehen::V,ziehen,کشیدن
1049,aufbewahren::V,aufbewahren,نگهداری کردن
1050,werfen::V,werfen,انداختن
1051,werfen::V,werfen,پرتاب کردن
1052,fangen::V,fangen,گرفتن
1053,packen::V,packen,گرفتن
1054,verstecken::V,verstecken,قایم کردن
1055,verstecken::V,verstecken,پنهان کردن
1056,teilen::V,teilen,قسمت کردن
1057,teilen::V,teilen,تقسیم کردن
1058,schicken::V,schicken,فرستادن
1059,schicken::V,schicken,ارسال کردن
1060,bringen::V,bringen,آوردن
1061,hinzufügen::V,hinzufügen,افزودن
1062,hinzufügen::V,hinzufügen,اضافه کردن
1063,bekommen::V,bekommen,گرفتن
1064,erhalten::V,erhalten,دریافت کردن
1065,nehmen::V,nehmen,گرفتن
1066,nehmen::V,nehmen,برداشتن
1067,wählen::V,wählen,انتخاب کردن
1068,auswählen::V,auswählen,برگزیدن
1069,bewahren::V,bewahren,حفظ کردن
1070,bewahren::V,bewahren,حفاظت کردن
1071,behindern::V,behindern,مانع بودن
1072,verderben::V,verderben,از بین بردن
1073,beschädigen::V,beschädigen,صدمه زدن
1074,zerbrechen::V,zerbrechen,شکستن
1075,zerreißen::V,zerreißen,دریدن
1076,zerreißen::V,zerreißen,پاره کردن
1077,zerstören::V,zerstören,خراب کردن
1078,zerstören::V,zerstören,ویران کردن
1079,verbrennen::V,verbrennen,سوزاندن
1080,geben::V,geben,دادن
1081,reichen::V,reichen,دادن
1082,schenken::V,schenken,هدیه دادن
1083,versprechen::V,versprechen,قول دادن
1084,versprechen::V,versprechen,وعده دادن
1085,wünschen::V,wünschen,آرزو کردن
1086,loben::V,loben,ستایش کردن
1087,küssen::V,küssen,بوسیدن
1088,wiegen::V,wiegen,نوسان کردن
1089,zudecken::V,zudecken,پوشاندن
1090,wecken::V,wecken,بیدار کردن
1091,zeigen::V,zeigen,نشان دادن
1092,führen::V,führen,رهنمائی کردن
1093,lehren::V,lehren,آموختن
1094,lehren::V,lehren,یاد دادن
1095,unterrichten::V,unterrichten,درس دادن
1096,unterrichten::V,unterrichten,تدریس کردن
1097,aufziehen::V,aufziehen,تربیت کردن
1098,leiten::V,leiten,اداره کردن
1099,antreiben::V,antreiben,عجله دادن
1100,lassen::V,lassen,وادار کردن
1101,einladen::V,einladen,دعوت کردن
1102,einladen::V,einladen,مهمان کردن
1103,vereinigen::V,vereinigen,یکی کردن
1104,vereinigen::V,vereinigen,متحد کردن
1105,besuchen::V,besuchen,دیدار کردن
1106,treffen::V,treffen,ملاقات کردن
1107,sich versammeln::V,sich versammeln,جمع شدن
1108,spielen::V,spielen,بازی کردن
1109,singen::V,singen,آواز خواندن
1110,tanzen::V,tanzen,رقصیدن
1111,sich trennen::V,sich trennen,جدا شدن
1112,verlassen::V,verlassen,ترک کردن
1113,retten::V,retten,نجات دادن
1114,bewachen::V,bewachen,حراست کردن
1115,schützen::V,schützen,حفظ کردن
1116,verteidigen::V,verteidigen,دفاع کردن
1117,sich schlagen::V,sich schlagen,کتک‌کاری کردن
1118,schießen::V,schießen,تیر زدن
1119,siegen::V,siegen,پیروز شدن
1120,ärgern::V,ärgern,ناراحت کردن
1121,schlagen::V,schlagen,زدن
1122,schlagen::V,schlagen,کوبیدن
1123,treten::V,treten,لگد زدن
1124,stechen::V,stechen,چاقو زدن
1125,stoßen::V,stoßen,هل دادن
1126,stehlen::V,stehlen,دزدیدن
1127,stören::V,stören,مزاحم شدن
1128,belästigen::V,belästigen,زحمت دادن
1129,verbergen::V,verbergen,پنهان کردن
1130,täuschen::V,täuschen,گول زدن
1131,täuschen::V,täuschen,فریب دادن
1132,betrügen::V,betrügen,گول زدن
1133,betrügen::V,betrügen,فریب دادن
1134,töten::V,töten,کشتن
1135,wohnen::V,wohnen,منزل داشتن
1136,wohnen::V,wohnen,سکونت داشتن
1137,arbeiten::V,arbeiten,کار کردن
1138,sammeln::V,sammeln,جمع کردن
1139,pflücken::V,pflücken,چیدن
1140,jagen::V,jagen,شکار کردن
1141,fischen::V,fischen,صید کردن
1142,fischen::V,fischen,ماهی‌گیری کردن
1143,fassen::V,fassen,گرفتن
1144,hüten::V,hüten,چراندن
1145,hüten::V,hüten,مراقبت کردن
1146,treiben::V,treiben,راندن
1147,anbinden::V,anbinden,متصل کردن
1148,füttern::V,füttern,غذا دادن
1149,melken::V,melken,دوشیدن
1150,hacken::V,hacken,خرد کردن
1151,gießen::V,gießen,ریختن
1152,reifen::V,reifen,رسیدن
1153,zubereiten::V,zubereiten,طبخ کردن
1154,zubereiten::V,zubereiten,آماده کردن
1155,kochen::V,kochen,پختن
1156,kochen::V,kochen,آشپزی کردن
1157,backen::V,backen,پختن
1158,braten::V,braten,سرخ کردن
1159,umrühren::V,umrühren,هم زدن
1160,stricken::V,stricken,بافتن
1161,nähen::V,nähen,دوختن
1162,färben::V,färben,رنگ زدن
1163,reinigen::V,reinigen,پاک کردن
1164,reinigen::V,reinigen,تمیز کردن
1165,waschen::V,waschen,شستن
1166,abwischen::V,abwischen,زدودن
1167,spülen::V,spülen,شستن
1168,fegen::V,fegen,جارو کردن
1169,kehren::V,kehren,جارو کردن
1170,baden::V,baden,شنا کردن
1171,baden::V,baden,حمام کردن
1172,sich waschen::V,sich waschen,شستشو کردن
1173,ausziehen::V,ausziehen,درآوردن
1174,anziehen::V,anziehen,پوشیدن
1175,sich anziehen::V,sich anziehen,لباس پوشیدن
1176,kämmen::V,kämmen,شانه زدن
1177,schmücken::V,schmücken,زینت دادن
1178,sagen::V,sagen,گفتن
1179,sprechen::V,sprechen,حرف زدن
1180,sprechen::V,sprechen,صحبت کردن
1181,reden::V,reden,حرف زدن
1182,reden::V,reden,صحبت کردن
1183,sich unterhalten::V,sich unterhalten,گپ زدن
1184,fragen::V,fragen,پرسیدن
1185,fragen::V,fragen,سؤال کردن
1186,bitten::V,bitten,خواهش کردن
1187,bitten::V,bitten,درخواست کردن
1188,erzählen::V,erzählen,نقل کردن
1189,erzählen::V,erzählen,حکایت کردن
1190,mitteilen::V,mitteilen,خبر دادن
1191,nennen::V,nennen,نامیدن
1192,rufen::V,rufen,صدا کردن
1193,prahlen::V,prahlen,پز آمدن
1194,übersetzen::V,übersetzen,ترجمه کردن
1195,denken::V,denken,فکر کردن
1196,glauben::V,glauben,باور کردن
1197,glauben::V,glauben,عقیده داشتن
1198,bemerken::V,bemerken,متوجه شدن
1199,erkennen::V,erkennen,شناختن
1200,erkennen::V,erkennen,تشخیص دادن
1201,begreifen::V,begreifen,فهمیدن
1202,begreifen::V,begreifen,درک کردن
1203,verstehen::V,verstehen,فهمیدن
1204,lernen::V,lernen,آموختن
1205,lernen::V,lernen,یاد گرفتن
1206,wissen::V,wissen,دانستن
1207,sich erinnern an::V,sich erinnern an,به یاد آوردن
1208,vergessen::V,vergessen,فراموش کردن
1209,messen::V,messen,اندازه گرفتن
1210,zählen::V,zählen,شمردن
1211,rechnen::V,rechnen,حساب کردن
1212,lesen::V,lesen,خواندن
1213,malen::V,malen,نقاشی کردن
1214,zeichnen::V,zeichnen,کشیدن
1215,zeichnen::V,zeichnen,رسم کردن
1216,schreiben::V,schreiben,نوشتن
1217,besitzen::V,besitzen,داشتن
1218,kaufen::V,kaufen,خریدن
1219,kaufen::V,kaufen,خرید کردن
1220,verkaufen::V,verkaufen,فروختن
1221,bezahlen::V,bezahlen,پرداختن
1222,zahlen::V,zahlen,پرداخت کردن
1223,beherrschen::V,beherrschen,مسلط بودن
1224,ertragen::V,ertragen,تحمل کردن
