,Concept_ID,pt,vep
837,nicht::ADV,não,ei
838,ein wenig::ADV,um pouco,vähän
839,ein wenig::ADV,um bocado,vähän
840,kaum::ADV,apenas,habi
841,sehr::ADV,muito,lujas
842,so::ADV,tão,muga
843,so::ADV,tão,ninga
844,so::ADV,assim,muga
845,so::ADV,assim,ninga
846,noch::ADV,ainda,völ
847,nur::ADV,só,järg
848,nur::ADV,só,vaiše
849,nur::ADV,apenas,järg
850,nur::ADV,apenas,vaiše
851,nur::ADV,somente,järg
852,nur::ADV,somente,vaiše
853,schon::ADV,já,jo
854,wieder::ADV,outra vez,möst
855,vergebens::ADV,em vão,uhtei
856,vor::PRP,diante de,edes
857,hinter::PRP,atrás de,taga
858,unter::PRP,sob,al
859,unter::PRP,debaixo de,al
860,durch::PRP,por,läbi
861,durch::PRP,por,kal't
862,durch::PRP,através de,läbi
863,durch::PRP,através de,kal't
864,neben::PRP,junto de,rindal
865,neben::PRP,ao lado de,rindal
866,zwischen::PRP,entre,keskes
867,wegen::PRP,por,tagut
868,wegen::PRP,por causa de,tagut
869,dies::PRN,isto,nece
870,das::PRN,isso,se
871,das::PRN,aquilo,se
872,alles::PRN,todo,kaik
873,ich::PRN,eu,minä
874,du::PRN,tu,sinä
875,er::PRN,ele,hän
876,wir::PRN,nós,mö
877,ihr::PRN,vós,tö
878,ihr::PRN,vocês,tö
879,sie::PRN,eles,hö
880,was::FPRN,quê,mi
881,wer::FPRN,quem,ken
882,wo::FADV,onde,kus
883,wohin::FADV,aonde,kuna
884,wohin::FADV,para onde,kuna
885,wie::FADV,como,kut
886,wie::FADV,como,mit'
887,warum::FADV,porquê,mikš
888,warum::FADV,por que,mikš
889,wieviel::FNUM,quanto,äjak
890,wieviel::FNUM,quanto,kuverz'
891,eins::NUM,um,üks'
892,zwei::NUM,dois,kaks'
893,drei::NUM,três,koume
894,vier::NUM,quatro,nel'l'
895,fünf::NUM,cinco,viž
896,sechs::NUM,seis,kuz'
897,sieben::NUM,sete,seičeme
898,acht::NUM,oito,kahesa
899,neun::NUM,nove,ühesa
900,zehn::NUM,dez,kümne
901,elf::NUM,onze,üks'toštkümne
902,zwölf::NUM,doze,kaks'toštkümne
903,zwanzig::NUM,vinte,kaks'kümne
904,dreißig::NUM,trinta,koumekümne
905,vierzig::NUM,quarenta,nel'l'kümne
906,fünfzig::NUM,cinquenta,vižkümne
907,sechzig::NUM,sessenta,kuz'kümne
908,siebzig::NUM,setenta,seičemekümne
909,achtzig::NUM,oitenta,kahesakümne
910,neunzig::NUM,noventa,ühesakümne
911,hundert::NUM,cem,sada
912,hundert::NUM,cento,sada
913,tausend::NUM,mil,tuha
914,und::CNJ,e,i
915,und::CNJ,e,da
916,oder::CNJ,ou,vai
917,stehen::V,estar em pé,seišta
918,sitzen::V,estar sentado,ištta
919,liegen::V,jazer,venuda
920,liegen::V,estar deitado,venuda
921,hängen::V,pender,ripta
922,hängen::V,estar pendurado,ripta
923,werden::V,tornar-se,lindä
924,werden::V,tornar-se,tehtas
925,passieren::V,acontecer,ozaitas
926,beginnen::V,começar,augotadas
927,enden::V,acabar,loptas
928,enden::V,terminar,loptas
929,wechseln::V,variar,vajehtadas
930,wechseln::V,alternar,vajehtadas
931,aufgehen[Sonne]::V,nascer,nousta
932,untergehen[Sonne]::V,pôr-se,lasktas
933,scheinen[Sonne]::V,brilhar,paštta
934,donnern::V,trovejar,juraita
935,wehen::V,soprar,dölta
936,wehen::V,soprar,puhuda
937,strömen::V,correr,valadas
938,fließen::V,fluir,valuda
939,sich drehen::V,girar,punotas
940,schwanken::V,oscilar,čibuda
941,schwingen::V,vibrar,čibuda
942,fallen::V,cair,langeta
943,brennen::V,arder,pallada
944,rauchen::V,fumegar,savustada
945,regnen::V,chover,vihmda
946,gefrieren::V,gelar,jäduda
947,gefrieren::V,gelar,kül'mdä
948,gefrieren::V,congelar,jäduda
949,gefrieren::V,congelar,kül'mdä
950,tauen::V,derreter,sulada
951,tauen::V,descongelar,sulada
952,schmelzen::V,fundir-se,sulada
953,trocknen::V,secar,kuida
954,trocknen::V,secar,kuivehtuda
955,sieden::V,ferver,kehuda
956,faulen::V,estragar-se,hapata
957,faulen::V,estragar-se,traudäs
958,verfaulen::V,apodrecer,hapata
959,reißen::V,romper-se,rebita
960,versinken::V,afundar-se,upota
961,vergehen::V,passar,mända
962,erscheinen::V,aparecer,ozutadas
963,verschwinden::V,desaparecer,hajeta
964,sinken::V,descer,väheta
965,sinken::V,descer,lasktas
966,abnehmen::V,diminuir,peneta
967,abnehmen::V,decrescer,peneta
968,zunehmen::V,crescer,ližaduda
969,zunehmen::V,aumentar,ližaduda
970,steigen::V,subir,nousta
971,wachsen::V,crescer,kazda
972,glänzen::V,brilhar,loštta
973,funkeln::V,cintilar,hoštta
974,lärmen::V,fazer barulho,robaita
975,läuten::V,chocalhar,judaita
976,klingeln::V,tocar,kelotada
977,klirren::V,tinir,biraita
978,brausen::V,bramar,bruncta
979,rauschen::V,murmurar,šobaita
980,rauschen::V,rumorejar,šobaita
981,klingen::V,soar,heläita
982,bellen::V,ladrar,nutta
983,heulen::V,uivar,ulaita
984,blasen::V,soprar,puhuda
985,pfeifen::V,assobiar,pistta
986,pfeifen::V,assobiar,vihelta
987,schreien::V,gritar,kirkta
988,schreien::V,gritar,kidastada
989,stöhnen::V,gemer,ohkta
990,stöhnen::V,gemer,voivotada
991,zittern::V,tremer,säraita
992,leben::V,viver,eläda
993,geboren werden::V,nascer,sünduda
994,atmen::V,respirar,henktä
995,trinken::V,beber,joda
996,essen::V,comer,söda
997,schlucken::V,engolir,lainata
998,müde werden::V,cansar-se,väzuda
999,müde werden::V,cansar-se,šuštuda
1000,einschlafen::V,adormecer,uinota
1001,schlafen::V,dormir,magata
1002,schlafen::V,dormir,nukkuda
1003,aufwachen::V,acordar,heraštuda
1004,aufstehen::V,levantar-se,nousta
1005,sich erholen::V,descansar,lebaitas
1006,krank werden::V,adoecer,läžegata
1007,krank werden::V,ficar doente,läžegata
1008,krank sein::V,estar doente,läžuda
1009,schmerzen::V,doer,kibištada
1010,husten::V,tossir,rügda
1011,genesen::V,convalescer,tervehtuda
1012,sterben::V,morrer,kolda
1013,umkommen::V,perecer,kolda
1014,sich bewegen::V,mover-se,likkuda
1015,sich rühren::V,mexer-se,likahtada
1016,sich rühren::V,mexer-se,kubahtada
1017,sich erheben::V,levantar-se,nousta
1018,sich setzen::V,sentar-se,išttas
1019,hinfallen::V,cair,langeta
1020,laufen::V,andar,kävuda
1021,laufen::V,caminhar,kävuda
1022,schreiten::V,andar,astta
1023,schreiten::V,andar,haškta
1024,schreiten::V,caminhar,astta
1025,schreiten::V,caminhar,haškta
1026,spazierengehen::V,passear,kävelta
1027,eilen::V,apressar-se,kiruhtada
1028,sich beeilen::V,apressar-se,kiruhtada
1029,sich beeilen::V,despachar-se,kiruhtada
1030,sausen::V,correr,fun'urta
1031,rennen::V,correr,joksta
1032,springen::V,saltar,hüptä
1033,klettern::V,trepar,libuda
1034,schaukeln::V,baloiçar,čibuda
1035,kriechen::V,rastejar,ličtas
1036,kriechen::V,arrastar-se,ličtas
1037,schwimmen::V,nadar,ujuda
1038,tauchen::V,mergulhar,čukautas
1039,rudern::V,remar,souta
1040,fahren::V,ir,ajada
1041,fahren::V,ir,ajelda
1042,fliegen::V,voar,leta
1043,gehen::V,ir,mända
1044,gehen::V,ir,kävuda
1045,gehen::V,andar,mända
1046,gehen::V,andar,kävuda
1047,weggehen::V,partir,päzda
1048,weggehen::V,partir,lähtta
1049,weggehen::V,ir-se embora,päzda
1050,weggehen::V,ir-se embora,lähtta
1051,abfahren::V,sair,tönduda
1052,abfahren::V,partir,tönduda
1053,anhalten::V,parar,seižutadas
1054,hineingehen::V,entrar,mända südäimehe
1055,eintreten::V,entrar,tulda
1056,kommen::V,vir,tulda
1057,ankommen::V,chegar,tulda
1058,zurückkommen::V,voltar,pörtas
1059,zurückkommen::V,regressar,pörtas
1060,bleiben::V,ficar,jäda
1061,bleiben::V,permanecer,jäda
1062,warten::V,esperar,varastada
1063,erwarten::V,esperar,varastada
1064,erwarten::V,aguardar,varastada
1065,suchen::V,buscar,ectä
1066,suchen::V,procurar,ectä
1067,finden::V,achar,löuta
1068,finden::V,encontrar,löuta
1069,versuchen::V,tentar,ladida
1070,versuchen::V,tentar,rohkaita
1071,vorbereiten::V,preparar,vaumita
1072,lieben::V,amar,armastada
1073,lieben::V,querer,armastada
1074,mögen::V,gostar de,navedida
1075,lachen::V,rir,nagrda
1076,lachen::V,rir-se,nagrda
1077,rühren::V,comover,likutada
1078,weinen::V,chorar,itkta
1079,schimpfen::V,ralhar,laidas
1080,schimpfen::V,ralhar,pačatada
1081,sich ärgern::V,zangar-se,rändüda
1082,sich fürchten::V,ter medo de,varaita
1083,sich fürchten::V,ter receio de,varaita
1084,fürchten::V,temer,varaita
1085,fürchten::V,recear,varaita
1086,fliehen::V,fugir,pageta
1087,flüchten::V,refugiar-se,pageta
1088,flüchten::V,refugiar-se,joksta
1089,sehen::V,ver,nähta
1090,anschauen::V,olhar,kacta
1091,ansehen::V,mirar,kacta
1092,hören::V,ouvir,kulda
1093,zuhören::V,escutar,kundeltas
1094,probieren::V,provar,mujada
1095,probieren::V,saborear,mujada
1096,riechen::V,cheirar,rižada
1097,fühlen::V,sentir,mujada
1098,scheinen::V,parecer,näguda
1099,zu sehen sein::V,estar à vista,näguda
1100,vernehmen::V,ouvir,kulištada
1101,frieren::V,ter frio,kül'mdä
1102,tun::V,fazer,tehta
1103,können::V,saber,voida
1104,können::V,saber,mahtta
1105,wollen::V,querer,himoita
1106,wollen::V,querer,tahtoida
1107,anfangen::V,iniciar,zavottä
1108,anfangen::V,iniciar,augotada
1109,beenden::V,acabar,loptä
1110,beenden::V,terminar,loptä
1111,aufhören::V,cessar,loptas
1112,aufhören::V,desistir,loptas
1113,gelingen::V,sair bem,lähtta
1114,gelingen::V,sair bem,tehtas
1115,gelingen::V,dar bom resultado,lähtta
1116,gelingen::V,dar bom resultado,tehtas
1117,geraten::V,sair,tulda
1118,geraten::V,dar resultado,tulda
1119,öffnen::V,abrir,avaita
1120,schließen::V,fechar,saubata
1121,stellen::V,pôr,panda
1122,stellen::V,pôr,seižutada
1123,stellen::V,colocar,panda
1124,stellen::V,colocar,seižutada
1125,setzen::V,pôr,ištutada
1126,setzen::V,meter,ištutada
1127,legen::V,pôr,panda
1128,legen::V,meter,panda
1129,berühren::V,tocar,koskta
1130,berühren::V,tocar,käziduda
1131,verbinden::V,unir,ühtenzoitta
1132,verbinden::V,ligar,ühtenzoitta
1133,bedecken::V,cobrir,katta
1134,bedecken::V,cobrir,peitta
1135,aufhängen::V,pendurar,riputada
1136,anzünden::V,acender,sütutada
1137,aufheben::V,apanhar,leta
1138,aufheben::V,levantar,leta
1139,zurücklassen::V,deixar,jätta
1140,verlieren::V,perder,kadotada
1141,fallen lassen::V,deixar cair,kirbotada
1142,machen::V,fazer,säta
1143,machen::V,fazer,tehta
1144,herstellen::V,produzir,tehta
1145,bauen::V,edificar,leta
1146,bauen::V,edificar,sauda
1147,bauen::V,construir,leta
1148,bauen::V,construir,sauda
1149,reparieren::V,reparar,koheta
1150,reparieren::V,consertar,koheta
1151,verbessern::V,melhorar,paremboita
1152,ändern::V,mudar,vajehtada
1153,ändern::V,alterar,vajehtada
1154,graben::V,cavar,kaida
1155,graben::V,cavar,čongoida
1156,beugen::V,curvar,koverta
1157,biegen::V,vergar,painda
1158,drehen::V,girar,punotada
1159,wenden::V,virar,käta
1160,wenden::V,virar,kärauta
1161,wenden::V,voltar,käta
1162,wenden::V,voltar,kärauta
1163,umdrehen::V,virar,käta
1164,umdrehen::V,revolver,käta
1165,heben::V,levantar,leta
1166,hochheben::V,erguer,libutada
1167,hochheben::V,levantar,libutada
1168,ergreifen::V,apanhar,tabata
1169,halten::V,segurar,pidada
1170,drücken::V,apertar,painda
1171,schieben::V,empurrar,žigutada
1172,kratzen::V,raspar,künstä
1173,lecken::V,lamber,nolda
1174,beißen::V,morder,purda
1175,beißen::V,morder,hambastada
1176,abreißen::V,arrancar,ratketa
1177,abschneiden::V,talhar,čapata
1178,abschneiden::V,talhar,leikata
1179,binden::V,ligar,sidoda
1180,stecken::V,meter,čokaita
1181,stecken::V,enfiar,čokaita
1182,brechen::V,romper,katkaita
1183,brechen::V,quebrar,katkaita
1184,klopfen::V,bater,kolkotada
1185,hauen::V,bater,löda
1186,kleben::V,colar,klejata
1187,reiben::V,esfregar,hosta
1188,reiben::V,esfregar,törkita
1189,reiben::V,esfregar,jorotada
1190,streichen::V,barrar,voita
1191,schleifen::V,afiar,hijoida
1192,schleifen::V,afiar,teravzoitta
1193,schneiden::V,cortar,leikata
1194,rütteln::V,sacudir,heilutada
1195,schütteln::V,abanar,pudištada
1196,schütteln::V,sacudir,pudištada
1197,schwenken::V,agitar,maihutada
1198,schütten::V,deitar,valada
1199,füllen::V,encher,täutta
1200,einwickeln::V,envolver,kärdä
1201,einwickeln::V,embrulhar,kärdä
1202,tragen::V,levar,kantta
1203,tragen::V,levar,kandišta
1204,tragen::V,trazer,kantta
1205,tragen::V,trazer,kandišta
1206,schleppen::V,arrastar,vedätada
1207,ziehen::V,puxar,vedada
1208,aufbewahren::V,guardar,kaita
1209,aufbewahren::V,conservar,kaita
1210,werfen::V,lançar,čuta
1211,werfen::V,lançar,tactä
1212,fangen::V,apanhar,püta
1213,packen::V,agarrar,tabata
1214,verstecken::V,esconder,peitta
1215,teilen::V,partir,jagada
1216,teilen::V,dividir,jagada
1217,schicken::V,enviar,oigeta
1218,bringen::V,trazer,veda
1219,hinzufügen::V,acrescentar,ližata
1220,bekommen::V,obter,sada
1221,erhalten::V,receber,sada
1222,nehmen::V,tomar,otta
1223,wählen::V,eleger,valita
1224,wählen::V,escolher,valita
1225,auswählen::V,escolher,valita
1226,auswählen::V,seleccionar,valita
1227,bewahren::V,guardar,kaita
1228,bewahren::V,conservar,kaita
1229,behindern::V,impedir,telustada
1230,verderben::V,estragar,travida
1231,verderben::V,corromper,travida
1232,beschädigen::V,danificar,satatada
1233,zerbrechen::V,romper,mureta
1234,zerbrechen::V,quebrar,mureta
1235,zerreißen::V,rasgar,rebitada
1236,zerstören::V,destruir,mureta
1237,verbrennen::V,queimar,poltta
1238,geben::V,dar,antta
1239,reichen::V,passar,antta
1240,schenken::V,oferecer,lahjoita
1241,versprechen::V,prometer,toivotada
1242,wünschen::V,desejar,toivotada
1243,loben::V,louvar,kitta
1244,küssen::V,beijar,tervehtada
1245,wiegen::V,embalar,likutada
1246,zudecken::V,tapar,katta
1247,zudecken::V,cobrir,katta
1248,wecken::V,acordar,noustatada
1249,wecken::V,despertar,noustatada
1250,zeigen::V,mostrar,ozutada
1251,führen::V,guiar,astutada
1252,führen::V,conduzir,astutada
1253,lehren::V,ensinar,opeta
1254,unterrichten::V,instruir,opeta
1255,aufziehen::V,criar,kazvatada
1256,leiten::V,dirigir,ohjata
1257,leiten::V,conduzir,ohjata
1258,antreiben::V,impelir,rigehtoitta
1259,lassen::V,fazer,käskta
1260,einladen::V,convidar,kucta
1261,vereinigen::V,unir,ühtenzoitta
1262,vereinigen::V,reunir,ühtenzoitta
1263,besuchen::V,ir ver,rižada
1264,besuchen::V,visitar,rižada
1265,treffen::V,encontrar,vastata
1266,sich versammeln::V,reunir-se,kägeta
1267,sich versammeln::V,reunir-se,sätas
1268,spielen::V,jogar,väta
1269,spielen::V,brincar,väta
1270,singen::V,cantar,pajatada
1271,tanzen::V,bailar,kargaita
1272,sich trennen::V,apartar-se,erigata
1273,verlassen::V,deixar,jätta
1274,verlassen::V,abandonar,jätta
1275,retten::V,salvar,päzutada
1276,bewachen::V,vigiar,varjoita
1277,bewachen::V,guardar,varjoita
1278,schützen::V,proteger,kaita
1279,verteidigen::V,defender,kaita
1280,sich schlagen::V,brigar,torata
1281,sich schlagen::V,bater-se,torata
1282,schießen::V,disparar,ampta
1283,siegen::V,vencer,vägestada
1284,ärgern::V,irritar,verdutada
1285,ärgern::V,irritar,rändütada
1286,ärgern::V,aborrecer,verdutada
1287,ärgern::V,aborrecer,rändütada
1288,schlagen::V,bater,löda
1289,schlagen::V,bater,iškta
1290,treten::V,pisar,peksta
1291,treten::V,pisar,topsta
1292,stechen::V,picar,pystiä
1293,stoßen::V,empurrar,iškta
1294,stoßen::V,empurrar,pudištada
1295,stehlen::V,furtar,vargastada
1296,stören::V,perturbar,keskustada
1297,belästigen::V,incomodar,tartuteldas
1298,belästigen::V,importunar,tartuteldas
1299,verbergen::V,ocultar,katelda
1300,verbergen::V,esconder,katelda
1301,täuschen::V,iludir,manitada
1302,täuschen::V,enganar,manitada
1303,betrügen::V,burlar,manitada
1304,betrügen::V,enganar,manitada
1305,töten::V,matar,rikta
1306,töten::V,matar,surmita
1307,wohnen::V,morar,eläda
1308,arbeiten::V,trabalhar,rata
1309,sammeln::V,recolher,kogota
1310,sammeln::V,coleccionar,kogota
1311,pflücken::V,colher,poimda
1312,jagen::V,caçar,mecata
1313,fischen::V,pescar,kalatada
1314,fassen::V,apanhar,tabata
1315,hüten::V,guardar,paimeta
1316,treiben::V,conduzir,ajada
1317,anbinden::V,atar,küttestada
1318,anbinden::V,atar,sidoda
1319,füttern::V,dar de comer a,sötta
1320,melken::V,ordenhar,lüpsta
1321,hacken::V,rachar,sauda
1322,gießen::V,regar,valada
1323,reifen::V,amadurecer,küpseta
1324,zubereiten::V,preparar,vaumištada
1325,kochen::V,cozer,keitta
1326,backen::V,cozer,paštta
1327,braten::V,assar,žarda
1328,braten::V,fritar,žarda
1329,umrühren::V,remexer,segoitada
1330,stricken::V,tricotar,kudoda
1331,stricken::V,fazer malha,kudoda
1332,nähen::V,coser,ombelta
1333,nähen::V,costurar,ombelta
1334,färben::V,tingir,mujutada
1335,färben::V,colorir,mujutada
1336,reinigen::V,limpar,puhtastada
1337,reinigen::V,purificar,puhtastada
1338,waschen::V,lavar,pesta
1339,abwischen::V,limpar,pühktä
1340,abwischen::V,esfregar,pühktä
1341,spülen::V,lavar,huhtoida
1342,spülen::V,enxaguar,huhtoida
1343,fegen::V,varrer,pühkta
1344,kehren::V,varrer,uhoita
1345,baden::V,banhar,kül'ptäs
1346,baden::V,tomar banho,kül'ptäs
1347,sich waschen::V,lavar-se,pestas
1348,ausziehen::V,despir,riičta
1349,ausziehen::V,despir,rušta
1350,anziehen::V,vestir,panda päle
1351,anziehen::V,vestir,panda kädehe
1352,anziehen::V,vestir,panda jaugha
1353,sich anziehen::V,vestir-se,sobdas
1354,kämmen::V,pentear,harjata
1355,schmücken::V,adornar,čomitada
1356,sagen::V,dizer,sanuda
1357,sprechen::V,falar,pagišta
1358,reden::V,falar,pagišta
1359,sich unterhalten::V,conversar,lodaita
1360,fragen::V,perguntar,küzuda
1361,bitten::V,pedir,pakita
1362,erzählen::V,contar,sanuda
1363,erzählen::V,contar,starinoita
1364,mitteilen::V,comunicar,tedotada
1365,mitteilen::V,participar,tedotada
1366,nennen::V,nomear,nimitada
1367,nennen::V,apelidar,nimitada
1368,rufen::V,chamar,kucta
1369,prahlen::V,gabar-se,kittäs
1370,prahlen::V,vangloriar-se,kittäs
1371,übersetzen::V,traduzir,käta
1372,denken::V,pensar,meletada
1373,glauben::V,crer,uskta
1374,bemerken::V,notar,homaita
1375,bemerken::V,observar,homaita
1376,erkennen::V,reconhecer,tundištada
1377,begreifen::V,apreender,tabata
1378,begreifen::V,compreender,tabata
1379,verstehen::V,entender,el'geta
1380,verstehen::V,entender,toimetada
1381,verstehen::V,compreender,el'geta
1382,verstehen::V,compreender,toimetada
1383,lernen::V,aprender,opetas
1384,wissen::V,saber,teta
1385,sich erinnern an::V,lembrar-se de,johtutada
1386,sich erinnern an::V,recordar-se de,johtutada
1387,vergessen::V,esquecer,unohtada
1388,messen::V,medir,märita
1389,zählen::V,contar,lugeda
1390,rechnen::V,calcular,lugeda
1391,lesen::V,ler,lugeda
1392,malen::V,pintar,pirta
1393,zeichnen::V,desenhar,pirta
1394,schreiben::V,escrever,kirjutada
1395,besitzen::V,possuir,omištada
1396,kaufen::V,comprar,ostta
1397,verkaufen::V,vender,möda
1398,bezahlen::V,pagar,maksta
1399,zahlen::V,pagar,maksta
1400,beherrschen::V,imperar,valdoita
1401,ertragen::V,suportar,tirpta
