,Concept_ID,no,se
4223,nackt::A,naken,piät'táá
4224,nackt::A,naken,päälljas
4225,nackt::A,naken,пефта
4226,nackt::A,naken,па̄льяс
4227,traurig::A,sørgmodig,håjnoes
4228,traurig::A,sørgmodig,suohtas
4229,traurig::A,sørgmodig,hådje
4230,traurig::A,sørgmodig,ahkit
4231,traurig::A,sørgmodig,ahheev
4232,traurig::A,sørgmodig,â´ǩǩed
4233,traurig::A,sørgmodig,чуэввесь
4234,lebendig::A,levende,jielije
4235,lebendig::A,levende,viesso
4236,lebendig::A,levende,ealli
4237,lebendig::A,levende,eeleev
4238,lebendig::A,levende,jie´lli
4239,lebendig::A,levende,е̄лльгденҍ
4240,gut::A,god,buerie
4241,gut::A,god,buorre
4242,gut::A,god,buorre
4243,gut::A,god,pyeṛi
4244,gut::A,god,šiõǥǥ
4245,gut::A,god,pue´rr
4246,gut::A,god,шувв
4247,gut::A,god,пуррь
4248,schlecht::A,dårlig,nåake
4249,schlecht::A,dårlig,skraape
4250,schlecht::A,dårlig,mådtan
4251,schlecht::A,dårlig,nievrre
4252,schlecht::A,dårlig,headju
4253,schlecht::A,dårlig,heittot
4254,schlecht::A,dårlig,hyeṇi
4255,schlecht::A,dårlig,niev'ri
4256,schlecht::A,dårlig,hue´nn
4257,schlecht::A,dårlig,нюэссь
4258,schlecht::A,dårlig,ню̄э̄зесь
4259,richtig::A,riktig,rïekte
4260,richtig::A,riktig,duolla
4261,richtig::A,riktig,rievtes
4262,richtig::A,riktig,riekta
4263,richtig::A,riktig,vuoi'gâ
4264,richtig::A,riktig,vuõiǥâs
4265,richtig::A,riktig,вӯййк
4266,richtig::A,riktig,вӯйкэсс
4267,schlimm::A,slem,nåake
4268,schlimm::A,slem,bahá
4269,schlimm::A,slem,vearrái
4270,schlimm::A,slem,niev'ri
4271,schlimm::A,slem,neu´rr
4272,schlimm::A,slem,ню̄э̄зесь
4273,wahr::A,sann,saetnies
4274,wahr::A,sann,sádnes
4275,wahr::A,sann,duohta
4276,wahr::A,sann,tuotâ
4277,wahr::A,sann,tuõtt
4278,wahr::A,sann,вӯйкас
4279,alt::A,gammel,båeries
4280,alt::A,gammel,oames
4281,alt::A,gammel,boaris
4282,alt::A,gammel,uámis
4283,alt::A,gammel,vuä´mes
4284,alt::A,gammel,вуэммь
4285,neu::A,ny,orre
4286,neu::A,ny,ådås
4287,neu::A,ny,ođas
4288,neu::A,ny,uuđâs
4289,neu::A,ny,oođâs
4290,neu::A,ny,о̄дт
4291,ehemalig::A,forhenværende,evtebe
4292,ehemalig::A,forhenværende,åvdep
4293,ehemalig::A,forhenværende,dološ
4294,ehemalig::A,forhenværende,oovdiš
4295,ehemalig::A,forhenværende,tuâl'jõž
4296,ehemalig::A,forhenværende,туллъя
4297,ehemalig::A,forhenværende,э̄ввтлэсь
4298,alt[Lebewesen]::A,gammel,voeres
4299,alt[Lebewesen]::A,gammel,vuoras
4300,alt[Lebewesen]::A,gammel,boares
4301,alt[Lebewesen]::A,gammel,vuoras
4302,alt[Lebewesen]::A,gammel,puáris
4303,alt[Lebewesen]::A,gammel,puä´res
4304,alt[Lebewesen]::A,gammel,пуэресь
4305,jung::A,ung,noere
4306,jung::A,ung,nuorra
4307,jung::A,ung,nuorra
4308,jung::A,ung,nuoṛâ
4309,jung::A,ung,nuõrr
4310,jung::A,ung,нӯрр
4311,arm::A,fattig,giefies
4312,arm::A,fattig,hædjo
4313,arm::A,fattig,geafi
4314,arm::A,fattig,kevhi
4315,arm::A,fattig,ǩeeu´h
4316,arm::A,fattig,ва̄йваш
4317,reich::A,rik,ræjhkoes
4318,reich::A,rik,boanndá
4319,reich::A,rik,rikkis
4320,reich::A,rik,riges
4321,reich::A,rik,ree´ǧǧes
4322,reich::A,rik,ва̄птэк
4323,bekannt::A,kjent,åehpies
4324,bekannt::A,kjent,oahpes
4325,bekannt::A,kjent,dieđus
4326,bekannt::A,kjent,uápis
4327,bekannt::A,kjent,tuubdâs
4328,bekannt::A,kjent,toobdâs
4329,bekannt::A,kjent,томтас
4330,berühmt::A,berømt,byögke
4331,berühmt::A,berømt,mihtos
4332,berühmt::A,berømt,beakkán
4333,berühmt::A,berømt,beakkálmas
4334,berühmt::A,berømt,mááinuh
4335,berühmt::A,berømt,peeggâlm
4336,berühmt::A,berømt,snäätnai
4337,berühmt::A,berømt,куллъей
4338,fremd::A,fremmed,ammes
4339,fremd::A,fremmed,amás
4340,fremd::A,fremmed,vieres
4341,fremd::A,fremmed,amas
4342,fremd::A,fremmed,vie'res
4343,fremd::A,fremmed,puigâ
4344,fremd::A,fremmed,vee´res
4345,fremd::A,fremmed,е̄ххк
4346,fremd::A,fremmed,вӣресь
4347,verschieden::A,forskjellig,ovmese
4348,verschieden::A,forskjellig,moattelágásj
4349,verschieden::A,forskjellig,iesjgeŋgalágásj
4350,verschieden::A,forskjellig,eará
4351,verschieden::A,forskjellig,eresláván
4352,verschieden::A,forskjellig,jee´res
4353,verschieden::A,forskjellig,jee´resnallšem
4354,verschieden::A,forskjellig,югке
4355,verschieden::A,forskjellig,югкеналшэм
4356,nah::A,nær,gietskies
4357,nah::A,nær,lahka
4358,nah::A,nær,lagas
4359,nah::A,nær,a'ldemuš
4360,nah::A,nær,âlddlõs
4361,nah::A,nær,альтэсь
4362,fern::A,fjern,gahkese
4363,fern::A,fjern,guhkken
4364,fern::A,fjern,gáiddus
4365,fern::A,fjern,kuhás
4366,fern::A,fjern,ku´ǩes
4367,fern::A,fjern,туммплэсь
4368,linker::A,venstre,gårroeh
4369,linker::A,venstre,gåro
4370,linker::A,venstre,gurut
4371,linker::A,venstre,čižet
4372,linker::A,venstre,či´ǯǯ
4373,linker::A,venstre,чинч
4374,rechter::A,høyre,åelkies
4375,rechter::A,høyre,oalges
4376,rechter::A,høyre,olgeš
4377,rechter::A,høyre,uál'gis
4378,rechter::A,høyre,vuõiǥâs
4379,rechter::A,høyre,вуэлькесь
4380,anderer::A,annen,jeatjebe
4381,anderer::A,annen,nubbe
4382,anderer::A,annen,eará
4383,anderer::A,annen,nubbi
4384,anderer::A,annen,nubbe
4385,anderer::A,annen,nu´bb
4386,anderer::A,annen,jee´res
4387,anderer::A,annen,мудта
4388,anderer::A,annen,е̄ресь
4389,erster::A,første,voestes
4390,erster::A,første,vuostasj
4391,erster::A,første,vuosttaš
4392,erster::A,første,vuos'muš
4393,erster::A,første,vuõs's
4394,erster::A,første,õõu´dmõs
4395,erster::A,første,авьтмусс
4396,zweiter::A,annen,mubpie
4397,zweiter::A,annen,nubbe
4398,zweiter::A,annen,nubbi
4399,zweiter::A,annen,nubbe
4400,zweiter::A,annen,nu´bb
4401,zweiter::A,annen,ныммьп
4402,dritter::A,tredje,gåalmede
4403,dritter::A,tredje,goalmát
4404,dritter::A,tredje,goalmmát
4405,dritter::A,tredje,kuálmád
4406,dritter::A,tredje,kuälmad
4407,dritter::A,tredje,кӯа̄ллмант
4408,letzter::A,sist,minngemes
4409,letzter::A,sist,maŋemus
4410,letzter::A,sist,maŋimus
4411,letzter::A,sist,majemuš
4412,letzter::A,sist,mââi´mõs
4413,letzter::A,sist,маӈьмусс
4414,allein::ADV,alene,oktegh
4415,allein::ADV,alene,oktegimse
4416,allein::ADV,alene,oktebisnie
4417,allein::ADV,alene,aktu
4418,allein::ADV,alene,okto
4419,allein::ADV,alene,ohtuu
4420,allein::ADV,alene,õhttu
4421,allein::ADV,alene,о̄ххтэ
4422,auf einmal::ADV,med ett,avtatrajes
4423,auf einmal::ADV,med ett,hávális
4424,auf einmal::ADV,med ett,hávil
4425,auf einmal::ADV,med ett,tove
4426,auf einmal::ADV,med ett,аххтан
4427,zusammen::ADV,sammen,ektine
4428,zusammen::ADV,sammen,ektesne
4429,zusammen::ADV,sammen,tjåenghkesne
4430,zusammen::ADV,sammen,siegen
4431,zusammen::ADV,sammen,oktan
4432,zusammen::ADV,sammen,ovttas
4433,zusammen::ADV,sammen,čoahkis
4434,zusammen::ADV,sammen,oovtâst
4435,zusammen::ADV,sammen,õõutsââ´jest
4436,zusammen::ADV,sammen,аххтан
4437,zusammen::ADV,sammen,эфтэсьт
4438,lange::ADV,lenge,guhkiem
4439,lange::ADV,lenge,guhkev
4440,lange::ADV,lenge,mælggadav
4441,lange::ADV,lenge,guhká
4442,lange::ADV,lenge,kuhe
4443,lange::ADV,lenge,kuhháá
4444,lange::ADV,lenge,kuu´ǩǩ
4445,lange::ADV,lenge,кугкь
4446,plötzlich::ADV,plutselig,faahketji
4447,plötzlich::ADV,plutselig,hæhkkat
4448,plötzlich::ADV,plutselig,fáhkkestaga
4449,plötzlich::ADV,plutselig,fakkist
4450,plötzlich::ADV,plutselig,kruu´ta
4451,plötzlich::ADV,plutselig,а̄йнханна
4452,sofort::ADV,straks,dallegh
4453,sofort::ADV,straks,dalá
4454,sofort::ADV,straks,dalánagi
4455,sofort::ADV,straks,dakkavide
4456,sofort::ADV,straks,dakkaviđe
4457,sofort::ADV,straks,tállán
4458,sofort::ADV,straks,naraaz
4459,sofort::ADV,straks,атть
4460,später::ADV,senere,mænngan 
4461,später::ADV,senere,maŋŋebut
4462,später::ADV,senere,maŋŋel
4463,später::ADV,senere,maŋ̣eláá
4464,später::ADV,senere,mâ´ŋŋlakast
4465,später::ADV,senere,маӈӈа
4466,jetzt::ADV,nå,daelie
4467,jetzt::ADV,nå,dal
4468,jetzt::ADV,nå,dal
4469,jetzt::ADV,nå,tääl
4470,jetzt::ADV,nå,ââ´n
4471,jetzt::ADV,nå,атть
4472,heute::ADV,i dag,daenbien
4473,heute::ADV,i dag,uddni
4474,heute::ADV,i dag,odne
4475,heute::ADV,i dag,onne
4476,heute::ADV,i dag,tä´bbe
4477,heute::ADV,i dag,та̄ррьм
4478,morgen::ADV,i morgen,jirreden
4479,morgen::ADV,i morgen,idet
4480,morgen::ADV,i morgen,ihttin
4481,morgen::ADV,i morgen,itten
4482,morgen::ADV,i morgen,jâđđa
4483,morgen::ADV,i morgen,янта
4484,bald::ADV,snart,varke
4485,bald::ADV,snart,ruvva
4486,bald::ADV,snart,farga
4487,bald::ADV,snart,vorgâ
4488,bald::ADV,snart,sõrgg
4489,bald::ADV,snart,вэхтэнне
4490,dann::ADV,så,die
4491,dann::ADV,så,dalloj
4492,dann::ADV,så,de
4493,dann::ADV,så,te
4494,dann::ADV,så,de
4495,dann::ADV,så,teä
4496,dann::ADV,så,â´tte
4497,dann::ADV,så,те
4498,gestern::ADV,i går,jååktan
4499,gestern::ADV,i går,iektu
4500,gestern::ADV,i går,ikte
4501,gestern::ADV,i går,jieh't
4502,gestern::ADV,i går,jåhtta
4503,gestern::ADV,i går,яххта
4504,einst::ADV,engang,dejpeli
4505,einst::ADV,engang,åvdebut
4506,einst::ADV,engang,áigi
4507,einst::ADV,engang,dolin
4508,einst::ADV,engang,tovle
4509,einst::ADV,engang,tuu´l
4510,einst::ADV,engang,э̄ххьтэшьт
4511,damals::ADV,den gang,aejkien
4512,damals::ADV,den gang,dalloj
4513,damals::ADV,den gang,dalle
4514,damals::ADV,den gang,talle
4515,damals::ADV,den gang,te´l
4516,damals::ADV,den gang,teä´l
4517,damals::ADV,den gang,танна
4518,danach::ADV,deretter,mïnngesne
4519,danach::ADV,deretter,dan maŋŋela
4520,danach::ADV,deretter,maŋŋil
4521,danach::ADV,deretter,das maŋŋá
4522,danach::ADV,deretter,maŋ̣a
4523,danach::ADV,deretter,mâ´ŋŋlest
4524,danach::ADV,deretter,маӈӈа
4525,vorher::ADV,før,aarebi
4526,vorher::ADV,før,åvddål
4527,vorher::ADV,før,árat
4528,vorher::ADV,før,ovdâl
4529,vorher::ADV,før,ouddâl
4530,vorher::ADV,før,а̄йка
4531,vorher::ADV,i forveien,aarebi
4532,vorher::ADV,i forveien,åvddål
4533,vorher::ADV,i forveien,árat
4534,vorher::ADV,i forveien,ovdâl
4535,vorher::ADV,i forveien,ouddâl
4536,vorher::ADV,i forveien,а̄йка
4537,zuerst::ADV,først,voestegh
4538,zuerst::ADV,først,álgon
4539,zuerst::ADV,først,vuos
4540,zuerst::ADV,først,vuohččan
4541,zuerst::ADV,først,vuoč'čin
4542,zuerst::ADV,først,vuõ´ste
4543,zuerst::ADV,først,vuõs'smõõssân
4544,zuerst::ADV,først,э̄ввтла
4545,zuerst::ADV,først,э̄ввтэль
4546,einmal::ADV,en gang,ikth
4547,einmal::ADV,en gang,akti
4548,einmal::ADV,en gang,okte
4549,einmal::ADV,en gang,ohtii
4550,einmal::ADV,en gang,kojo
4551,einmal::ADV,en gang,måttmešt
4552,einmal::ADV,en gang,э̄фт вэ̄рр
4553,manchmal::ADV,somme tider,muvhtene
4554,manchmal::ADV,somme tider,muhttijn
4555,manchmal::ADV,somme tider,duolla dálla
4556,manchmal::ADV,somme tider,muhtumin
4557,manchmal::ADV,somme tider,kuásnii
4558,manchmal::ADV,somme tider,måttmešt
4559,manchmal::ADV,somme tider,kuä´ss-ne
4560,manchmal::ADV,somme tider,мудта вэ̄р
4561,oft::ADV,ofte,daamtaj
4562,oft::ADV,ofte,álu
4563,oft::ADV,ofte,ábaj
4564,oft::ADV,ofte,dájvvá
4565,oft::ADV,ofte,dávjá
4566,oft::ADV,ofte,távjá
4567,oft::ADV,ofte,täujja
4568,oft::ADV,ofte,то̄а̄ййв
4569,immer::ADV,alltid,iktesth
4570,immer::ADV,alltid,eejnegen
4571,immer::ADV,alltid,agev
4572,immer::ADV,alltid,álo
4573,immer::ADV,alltid,ain
4574,immer::ADV,alltid,ovttuu
4575,immer::ADV,alltid,pâi
4576,immer::ADV,alltid,пай
4577,niemals::ADV,aldri,ij gåessie
4578,niemals::ADV,aldri,ij goassak
4579,niemals::ADV,aldri,ij ihkenis
4580,niemals::ADV,aldri,ii goassege
4581,niemals::ADV,aldri,ij kuás'sin
4582,niemals::ADV,aldri,ij ni kuä´ss
4583,niemals::ADV,aldri,эйй никуэссь
4584,hier::ADV,her,daagkoe
4585,hier::ADV,her,dála
4586,hier::ADV,her,dánna
4587,hier::ADV,her,dá
4588,hier::ADV,her,dás
4589,hier::ADV,her,taa
4590,hier::ADV,her,tää
4591,hier::ADV,her,ta´ltte
4592,hier::ADV,her,тала
4593,hier::ADV,her,тэста
4594,hierhin::ADV,hit,diekie
4595,hierhin::ADV,hit,dási
4596,hierhin::ADV,hit,diehki
4597,hierhin::ADV,hit,deike
4598,hierhin::ADV,hit,teehi
4599,hierhin::ADV,hit,tii´ǩ
4600,hierhin::ADV,hit,тӣге
4601,von hier::ADV,herfra,daebpede
4602,von hier::ADV,herfra,dássta
4603,von hier::ADV,herfra,dáppelt
4604,von hier::ADV,herfra,dáppe
4605,von hier::ADV,herfra,tástán
4606,von hier::ADV,herfra,tääiǥ
4607,von hier::ADV,herfra,tääi´ben
4608,von hier::ADV,herfra,тэста
4609,dort::ADV,der,dagkoe
4610,dort::ADV,der,dale
4611,dort::ADV,der,dakko
4612,dort::ADV,der,tuo
4613,dort::ADV,der,tovben
4614,dort::ADV,der,to´ben
4615,dort::ADV,der,тёллэ
4616,dort::ADV,der,тамьпе
4617,dorthin::ADV,dit,dahkoe
4618,dorthin::ADV,dit,dåhku
4619,dorthin::ADV,dit,dohko
4620,dorthin::ADV,dit,diehko
4621,dorthin::ADV,dit,tuohu
4622,dorthin::ADV,dit,tok
4623,dorthin::ADV,dit,tok-aa
4624,dorthin::ADV,dit,то̄гэ
4625,geradeaus::ADV,rett fram,njuolgga
4626,geradeaus::ADV,rett fram,njuolga
4627,geradeaus::ADV,rett fram,njuol'gist
4628,geradeaus::ADV,rett fram,vuoi'gist
4629,geradeaus::ADV,rett fram,vui´jǧǧest
4630,geradeaus::ADV,rett fram,вӯййкесьт
4631,vorwärts::ADV,fram,fraamme
4632,vorwärts::ADV,fram,åvddån
4633,vorwärts::ADV,fram,ovddas
4634,vorwärts::ADV,fram,oovdâs
4635,vorwärts::ADV,fram,ooudâs
4636,vorwärts::ADV,fram,ooudårra
4637,vorwärts::ADV,fram,эвтэс
4638,vorwärts::ADV,framover,fraamme
4639,vorwärts::ADV,framover,åvddån
4640,vorwärts::ADV,framover,ovddas
4641,vorwärts::ADV,framover,oovdâs
4642,vorwärts::ADV,framover,ooudâs
4643,vorwärts::ADV,framover,ooudårra
4644,vorwärts::ADV,framover,эвтэс
4645,rückwärts::ADV,baklengs,mænngese
4646,rückwärts::ADV,baklengs,ruoptobadáj
4647,rückwärts::ADV,baklengs,maŋás
4648,rückwärts::ADV,baklengs,majaskulij
4649,rückwärts::ADV,baklengs,mââjas
4650,rückwärts::ADV,baklengs,mâ´ŋŋla
4651,rückwärts::ADV,baklengs,мо̄а̄з
4652,rückwärts::ADV,baklengs,мо̄а̄ст
4653,zurück::ADV,tilbake,bååstede
4654,zurück::ADV,tilbake,ruoptus
4655,zurück::ADV,tilbake,maŋus
4656,zurück::ADV,tilbake,ruoktot
4657,zurück::ADV,tilbake,maassâd
4658,zurück::ADV,tilbake,vä´st
4659,zurück::ADV,tilbake,mååusat
4660,zurück::ADV,tilbake,мо̄а̄з
4661,zurück::ADV,tilbake,мо̄а̄ст
4662,unten::ADV,nede,vuelnie
4663,unten::ADV,nede,vuollen
4664,unten::ADV,nede,vuollin
4665,unten::ADV,nede,vyellin
4666,unten::ADV,nede,vue´llen
4667,unten::ADV,nede,вӯлльн
4668,hinab::ADV,ned,våålese
4669,hinab::ADV,ned,vuolus
4670,hinab::ADV,ned,vulos
4671,hinab::ADV,ned,vuá'lás
4672,hinab::ADV,ned,vuâlas
4673,hinab::ADV,ned,валас
4674,hinab::ADV,nedover,våålese
4675,hinab::ADV,nedover,vuolus
4676,hinab::ADV,nedover,vulos
4677,hinab::ADV,nedover,vuá'lás
4678,hinab::ADV,nedover,vuâlas
4679,hinab::ADV,nedover,валас
4680,oben::ADV,oppe,bijjene
4681,oben::ADV,oppe,baddjen
4682,oben::ADV,oppe,badjin
4683,oben::ADV,oppe,paijeen
4684,oben::ADV,oppe,pâ´jjen
4685,oben::ADV,oppe,tunââ´lmest
4686,oben::ADV,oppe,пайенҍ
4687,oben::ADV,ovenpå,bijjene
4688,oben::ADV,ovenpå,baddjen
4689,oben::ADV,ovenpå,badjin
4690,oben::ADV,ovenpå,paijeen
4691,oben::ADV,ovenpå,pâ´jjen
4692,oben::ADV,ovenpå,tunââ´lmest
4693,oben::ADV,ovenpå,пайенҍ
4694,hinauf::ADV,opp,bæjjese
4695,hinauf::ADV,opp,bajás
4696,hinauf::ADV,opp,bajás
4697,hinauf::ADV,opp,pajas
4698,hinauf::ADV,opp,pââjas
4699,hinauf::ADV,opp,пайяс
4700,hinauf::ADV,oppover,bæjjese
4701,hinauf::ADV,oppover,bajás
4702,hinauf::ADV,oppover,bajás
4703,hinauf::ADV,oppover,pajas
4704,hinauf::ADV,oppover,pââjas
4705,hinauf::ADV,oppover,пайяс
4706,überall::ADV,overalt,gaajhkene lehkesne
4707,überall::ADV,overalt,juohkka sajen
4708,überall::ADV,overalt,juohke sajis
4709,überall::ADV,overalt,jya'hisaajeest
4710,überall::ADV,overalt,vee´zz
4711,überall::ADV,overalt,pukvee´zz
4712,überall::ADV,overalt,пугквесь
4713,nicht::ADV,ikke,ij
4714,nicht::ADV,ikke,ij
4715,nicht::ADV,ikke,ii
4716,nicht::ADV,ikke,ij
4717,nicht::ADV,ikke,ij
4718,nicht::ADV,ikke,эйй
4719,ein wenig::ADV,litt,ånnetje
4720,ein wenig::ADV,litt,ahtjetje
4721,ein wenig::ADV,litt,binná
4722,ein wenig::ADV,litt,veahá
4723,ein wenig::ADV,litt,ucánjii
4724,ein wenig::ADV,litt,occanj
4725,ein wenig::ADV,litt,simmna
4726,ein wenig::ADV,litt,сада
4727,ein wenig::ADV,litt,садаматта
4728,kaum::ADV,neppe,jallan
4729,kaum::ADV,neppe,vánet
4730,kaum::ADV,neppe,báljo
4731,kaum::ADV,neppe,illá
4732,kaum::ADV,neppe,illvaa
4733,kaum::ADV,neppe,мале
4734,kaum::ADV,neppe,элэлэ
4735,sehr::ADV,svært,sagk
4736,sehr::ADV,svært,riek
4737,sehr::ADV,svært,sieldes
4738,sehr::ADV,svært,hui
4739,sehr::ADV,svært,ollu
4740,sehr::ADV,svært,čuuvtij
4741,sehr::ADV,svært,sami
4742,sehr::ADV,svært,čuu´t
4743,sehr::ADV,svært,пэре
4744,sehr::ADV,svært,чофта
4745,so::ADV,så,numhtie
4746,so::ADV,så,nav
4747,so::ADV,så,nuov
4748,so::ADV,så,nåv
4749,so::ADV,så,nu
4750,so::ADV,så,näävt
4751,so::ADV,så,de
4752,so::ADV,så,nu´t
4753,so::ADV,så,nääi´t
4754,so::ADV,så,те̄льнэ
4755,noch::ADV,enda,annje
4756,noch::ADV,enda,ájn
4757,noch::ADV,enda,vilá
4758,noch::ADV,enda,ain
4759,noch::ADV,enda,vela
4760,noch::ADV,enda,võl
4761,noch::ADV,enda,veâl
4762,noch::ADV,enda,вя̄л
4763,nur::ADV,bare,ajve
4764,nur::ADV,bare,barre
4765,nur::ADV,bare,dåssjå
4766,nur::ADV,bare,dušše
4767,nur::ADV,bare,váá
4768,nur::ADV,bare,pâi
4769,nur::ADV,bare,leša
4770,nur::ADV,bare,tåå´lǩ
4771,nur::ADV,bare,лэша
4772,nur::ADV,bare,лышшэ
4773,schon::ADV,alt,joe
4774,schon::ADV,alt,juo
4775,schon::ADV,alt,juo
4776,schon::ADV,alt,juo
4777,schon::ADV,alt,ju´n
4778,schon::ADV,alt,ё
4779,schon::ADV,allerede,joe
4780,schon::ADV,allerede,juo
4781,schon::ADV,allerede,juo
4782,schon::ADV,allerede,juo
4783,schon::ADV,allerede,ju´n
4784,schon::ADV,allerede,ё
4785,wieder::ADV,igjen,vihth
4786,wieder::ADV,igjen,aajmoen
4787,wieder::ADV,igjen,vas
4788,wieder::ADV,igjen,ådåsis
4789,wieder::ADV,igjen,fas
4790,wieder::ADV,igjen,vuot
4791,wieder::ADV,igjen,vest
4792,wieder::ADV,igjen,däs
4793,wieder::ADV,igjen,e´pet
4794,wieder::ADV,igjen,аввта
4795,wieder::ADV,igjen,о̄дтсэ
4796,vergebens::ADV,forgjeves,dåssjåj
4797,vergebens::ADV,forgjeves,duššás
4798,vergebens::ADV,forgjeves,tušás
4799,vergebens::ADV,forgjeves,jääutai
4800,vergebens::ADV,forgjeves,пусьтэльт
4801,vor::PRP,foran,åvteste
4802,vor::PRP,foran,ålggolin
4803,vor::PRP,foran,ovddas
4804,vor::PRP,foran,oovdâst
4805,vor::PRP,foran,ooudâst
4806,vor::PRP,foran,авьтэмьбе̄лльт
4807,vor::PRP,utenfor,åvteste
4808,vor::PRP,utenfor,ålggolin
4809,vor::PRP,utenfor,ovddas
4810,vor::PRP,utenfor,oovdâst
4811,vor::PRP,utenfor,ooudâst
4812,vor::PRP,utenfor,авьтэмьбе̄лльт
4813,hinter::PRP,bak,duekesne
4814,hinter::PRP,bak,duogen
4815,hinter::PRP,bak,maŋŋelin
4816,hinter::PRP,bak,maŋil
4817,hinter::PRP,bak,duogás
4818,hinter::PRP,bak,tyeḥin
4819,hinter::PRP,bak,tue´ǩǩen
4820,hinter::PRP,bak,маӈельт
4821,hinter::PRP,bakom,duekesne
4822,hinter::PRP,bakom,duogen
4823,hinter::PRP,bakom,maŋŋelin
4824,hinter::PRP,bakom,maŋil
4825,hinter::PRP,bakom,duogás
4826,hinter::PRP,bakom,tyeḥin
4827,hinter::PRP,bakom,tue´ǩǩen
4828,hinter::PRP,bakom,маӈельт
4829,unter::PRP,under,nuelesne
4830,unter::PRP,under,vuolen
4831,unter::PRP,under,vuolde
4832,unter::PRP,under,vyel'ni
4833,unter::PRP,under,vue´llen
4834,unter::PRP,under,вӯлльнҍ
4835,durch::PRP,gjennom,vieken
4836,durch::PRP,gjennom,tjadá
4837,durch::PRP,gjennom,-rájge
4838,durch::PRP,gjennom,čađa
4839,durch::PRP,gjennom,čoođâ
4840,durch::PRP,gjennom,čõõđ
4841,durch::PRP,gjennom,pääi´ǩ
4842,durch::PRP,gjennom,че̄д
4843,durch::PRP,igjennom,vieken
4844,durch::PRP,igjennom,tjadá
4845,durch::PRP,igjennom,-rájge
4846,durch::PRP,igjennom,čađa
4847,durch::PRP,igjennom,čoođâ
4848,durch::PRP,igjennom,čõõđ
4849,durch::PRP,igjennom,pääi´ǩ
4850,durch::PRP,igjennom,че̄д
4851,neben::PRP,ved siden av,baaltese
4852,neben::PRP,ved siden av,báldan
4853,neben::PRP,ved siden av,bálddas
4854,neben::PRP,ved siden av,paaldâst
4855,neben::PRP,ved siden av,paaldâst
4856,neben::PRP,ved siden av,поалльтэ
4857,zwischen::PRP,mellom,gaskesne
4858,zwischen::PRP,mellom,gasska
4859,zwischen::PRP,mellom,gaskkas
4860,zwischen::PRP,mellom,kooskâst
4861,zwischen::PRP,mellom,kâskka
4862,zwischen::PRP,mellom,кэскэсьт
4863,zwischen::PRP,mellom,кэ̄скэль
4864,wegen::PRP,på grunn av,dïete
4865,wegen::PRP,på grunn av,gaevhtieh
4866,wegen::PRP,på grunn av,diehti
4867,wegen::PRP,på grunn av,dihte
4868,wegen::PRP,på grunn av,geažil
4869,wegen::PRP,på grunn av,tet
4870,wegen::PRP,på grunn av,diõtt
4871,wegen::PRP,på grunn av,ǩeäč'ča
4872,wegen::PRP,på grunn av,гуэйке
4873,dies::PRN,dette,dihte
4874,dies::PRN,dette,dát
4875,dies::PRN,dette,dát
4876,dies::PRN,dette,táát
4877,dies::PRN,dette,tät
4878,dies::PRN,dette,tiett-aa
4879,dies::PRN,dette,тэдт
4880,das::PRN,det,dohte
4881,das::PRN,det,dat
4882,das::PRN,det,dat
4883,das::PRN,det,tot
4884,das::PRN,det,tõt
4885,das::PRN,det,тудт
4886,alles::PRN,alt,gaajhke
4887,alles::PRN,alt,gájkka
4888,alles::PRN,alt,buot
4889,alles::PRN,alt,puoh
4890,alles::PRN,alt,puk
4891,alles::PRN,alt,пугк
4892,ich::PRN,jeg,manne
4893,ich::PRN,jeg,mån
4894,ich::PRN,jeg,månnå
4895,ich::PRN,jeg,mun
4896,ich::PRN,jeg,mun
4897,ich::PRN,jeg,munnâ
4898,ich::PRN,jeg,mon
4899,ich::PRN,jeg,мунн
4900,du::PRN,du,datne
4901,du::PRN,du,dån
4902,du::PRN,du,don
4903,du::PRN,du,tun
4904,du::PRN,du,ton
4905,du::PRN,du,то̄нн
4906,er::PRN,han,dïhte
4907,er::PRN,han,sån
4908,er::PRN,han,son
4909,er::PRN,han,sun
4910,er::PRN,han,son
4911,er::PRN,han,со̄нн
4912,wir::PRN,vi,mijjieh
4913,wir::PRN,vi,mij
4914,wir::PRN,vi,mii
4915,wir::PRN,vi,mij
4916,wir::PRN,vi,mij
4917,wir::PRN,vi,мыйй
4918,ihr::PRN,dere,dijjie
4919,ihr::PRN,dere,dij
4920,ihr::PRN,dere,dii
4921,ihr::PRN,dere,tij
4922,ihr::PRN,dere,tij
4923,ihr::PRN,dere,тыйй
4924,sie::PRN,de,dah
4925,sie::PRN,de,sij
4926,sie::PRN,de,sii
4927,sie::PRN,de,sij
4928,sie::PRN,de,sij
4929,sie::PRN,de,сыйй
4930,was::FPRN,hva,mij
4931,was::FPRN,hva,mij
4932,was::FPRN,hva,mii
4933,was::FPRN,hva,mii
4934,was::FPRN,hva,mii
4935,was::FPRN,hva,мӣ
4936,wer::FPRN,hvem,gie
4937,wer::FPRN,hvem,guhti
4938,wer::FPRN,hvem,gii
4939,wer::FPRN,hvem,guhte
4940,wer::FPRN,hvem,kii
4941,wer::FPRN,hvem,ǩii
4942,wer::FPRN,hvem,kåå´tt
4943,wer::FPRN,hvem,ке̄
4944,wo::FADV,hvor,gusnie
4945,wo::FADV,hvor,gånnå
