,Concept_ID,mn,eu
1502,ärgern::V,уурлуулах,haserretu
1503,ärgern::V,уур хүргэх,ernegatu
1504,ärgern::V,уур хүргэх,haserretu
1505,schlagen::V,цохих,jo
1506,schlagen::V,цохих,erauntsi
1507,treten::V,өшиглөх,zapaldu
1508,treten::V,өшиглөх,ostiaktu
1509,stechen::V,хатгах,sastatu
1510,stoßen::V,ёврох,bultzatu
1511,stoßen::V,нудрах,bultzatu
1512,stehlen::V,хулгайлах,ostu
1513,stehlen::V,хулгайлах,lapurtu
1514,stören::V,саад болох,galarazi
1515,belästigen::V,зовоох,gohaindu
1516,belästigen::V,зовоох,alamena eman
1517,belästigen::V,амраахгүй байх,gohaindu
1518,belästigen::V,амраахгүй байх,alamena eman
1519,verbergen::V,нуух,ezkutatu
1520,verbergen::V,далдлах,ezkutatu
1521,täuschen::V,мэхлэх,tronpatu
1522,täuschen::V,мэхлэх,engainatu
1523,betrügen::V,хуурах,iruzurtu
1524,töten::V,алах,hil
1525,töten::V,алах,heriotza eman
1526,wohnen::V,суух,bizi izan
1527,wohnen::V,амьдрах,bizi izan
1528,arbeiten::V,ажиллах,lan egin
1529,arbeiten::V,ажиллах,behar egin
1530,arbeiten::V,хөдөлмөрлөх,lan egin
1531,arbeiten::V,хөдөлмөрлөх,behar egin
1532,sammeln::V,түүх,bildu
1533,sammeln::V,түүх,bildumatu
1534,sammeln::V,хураах,bildu
1535,sammeln::V,хураах,bildumatu
1536,pflücken::V,түүх,batu
1537,pflücken::V,түүх,bildu
1538,jagen::V,агнах,ehizatu
1539,jagen::V,гөрөөлөх,ehizatu
1540,fischen::V,загасчлах,arrantzatu
1541,fischen::V,загасчлах,arrantza egin
1542,fischen::V,загас барих,arrantzatu
1543,fischen::V,загас барих,arrantza egin
1544,fassen::V,барих,harrapatu
1545,hüten::V,маллах,begiratu
1546,hüten::V,хариулах,begiratu
1547,treiben::V,туух,bultza egin
1548,anbinden::V,уях,estekatu
1549,füttern::V,тэжээх,bazkatu
1550,melken::V,саах,jetzi
1551,hacken::V,цавчих,xehatu
1552,gießen::V,услах,isuri
1553,reifen::V,боловсрох,heldu
1554,reifen::V,боловсрох,zoritu
1555,zubereiten::V,бэлдэх,prestatu
1556,kochen::V,чанах,egosi
1557,backen::V,жигнэх,labean egin
1558,braten::V,шарах,erregosi
1559,braten::V,хайрах,erregosi
1560,umrühren::V,хутгах,eragin
1561,stricken::V,нэхэх,trikotatu
1562,stricken::V,нэхэх,puntu egin
1563,stricken::V,сүлжих,trikotatu
1564,stricken::V,сүлжих,puntu egin
1565,nähen::V,оёх,josi
1566,färben::V,будах,tindatu
1567,reinigen::V,арилгах,ikuzi
1568,reinigen::V,арилгах,garbitu
1569,reinigen::V,цэвэрлэх,ikuzi
1570,reinigen::V,цэвэрлэх,garbitu
1571,waschen::V,угаах,xahutu
1572,waschen::V,угаах,garbitu
1573,abwischen::V,арчих,xukatu
1574,spülen::V,зайлах,irakutzi
1575,fegen::V,хамах,erraztatu
1576,fegen::V,шүүрдэх,erraztatu
1577,kehren::V,шүүрдэх,isastu
1578,kehren::V,туужуудах,isastu
1579,baden::V,усанд орох,bainatu
1580,baden::V,усанд орох,bainua hartu
1581,sich waschen::V,биеэ угаах,burua garbitu
1582,ausziehen::V,тайлах,erantzi
1583,anziehen::V,өмсөх,jantzi
1584,sich anziehen::V,хувцаслах,jantzi
1585,kämmen::V,самнах,orraztu
1586,schmücken::V,гоёх,apaindu
1587,schmücken::V,чимэх,apaindu
1588,sagen::V,гэх,esan
1589,sagen::V,хэлэх,esan
1590,sprechen::V,ярих,mintzatu
1591,sprechen::V,ярих,hitz egin
1592,sprechen::V,өгүүлэх,mintzatu
1593,sprechen::V,өгүүлэх,hitz egin
1594,reden::V,хэлэх,hitz egin
1595,reden::V,хөөрөлдөх,hitz egin
1596,sich unterhalten::V,ярилцах,solastu
1597,sich unterhalten::V,ярилцах,solas egin
1598,fragen::V,асуух,galdetu
1599,bitten::V,гуйх,eskatu
1600,bitten::V,гуйх,galdegin
1601,erzählen::V,өгүүлэх,edestu
1602,erzählen::V,өгүүлэх,kontatu
1603,mitteilen::V,дуулгах,jakinarazi
1604,mitteilen::V,мэдээлэх,jakinarazi
1605,nennen::V,нэрлэх,izena eman
1606,rufen::V,дуудах,dei egin
1607,prahlen::V,бардах,harrokerian ibili
1608,prahlen::V,бардах,ahoberokeriak esan
1609,prahlen::V,сайрхах,harrokerian ibili
1610,prahlen::V,сайрхах,ahoberokeriak esan
1611,übersetzen::V,орчуулах,itzuli
1612,denken::V,санах,pentsatu
1613,denken::V,санах,gogoeta egin
1614,glauben::V,итгэх,sinetsi
1615,bemerken::V,ажих,ohartu
1616,bemerken::V,ажих,konturatu
1617,bemerken::V,ажиглах,ohartu
1618,bemerken::V,ажиглах,konturatu
1619,erkennen::V,таних,ezagutu
1620,erkennen::V,таних,antzeman
1621,begreifen::V,ойлгох,ulertu
1622,verstehen::V,мэдэж авах,aditu
1623,lernen::V,сурах,ikasi
1624,wissen::V,мэдэх,jakin
1625,sich erinnern an::V,дурсах,gogoratu
1626,sich erinnern an::V,дурсах,gogoan izan
1627,vergessen::V,мартах,ahaztu
1628,vergessen::V,мартах,ahantzi
1629,messen::V,хэмжих,neurtu
1630,zählen::V,тоолох,zenbatu
1631,zählen::V,тоолох,kopuratu
1632,rechnen::V,тооцоох,kalkulatu
1633,lesen::V,унших,irakurri
1634,malen::V,зурах,margotu
1635,zeichnen::V,дүрслэн бичих,marraztu
1636,schreiben::V,бичих,idatzi
1637,besitzen::V,эзэмших,ukan
1638,besitzen::V,эзэмших,eduki
1639,kaufen::V,худалдан авах,erosi
1640,verkaufen::V,худалдах,saldu
1641,bezahlen::V,төлөх,ordaindu
1642,zahlen::V,төлөх,ordaindu
1643,beherrschen::V,эзэмших,menpean izan
1644,ertragen::V,тэсэх,jasan
1645,ertragen::V,тэсэх,pairatu
