,Concept_ID,cs,sah
775,vergebens::ADV,marně,таак
776,vor::PRP,před,иннигэр
777,hinter::PRP,za,кэлин
778,unter::PRP,pod,-ҕа
779,unter::PRP,pod,оһох түгэҕэ
780,durch::PRP,skrz,курдары
781,neben::PRP,vedle,аттыгар
782,zwischen::PRP,mezi,ыккардынан
783,wegen::PRP,pro,уҥуортан
784,dies::PRN,toto,ити
785,dies::PRN,toto,бу
786,dies::PRN,tohle,ити
787,dies::PRN,tohle,бу
788,das::PRN,to,били
789,alles::PRN,všechno,барыта
790,ich::PRN,já,мин
791,du::PRN,ty,эн
792,er::PRN,on,кнни
793,wir::PRN,my,биһиги
794,ihr::PRN,vy,эһиги
795,sie::PRN,oni,кинилэр
796,was::FPRN,co,туох
797,wer::FPRN,kdo,ким
798,wo::FADV,kde,ханна
799,wohin::FADV,kam,ханна
800,wie::FADV,jak,хайдах
801,warum::FADV,proč,тоҕо
802,wieviel::FNUM,kolik,төһө
803,eins::NUM,jeden,биир
804,zwei::NUM,dva,икки
805,drei::NUM,tři,үс
806,vier::NUM,čtyři,түөрт
807,fünf::NUM,pět,биэс
808,sechs::NUM,šest,алта
809,sieben::NUM,sedm,сэттэ
810,acht::NUM,osm,аҕыс
811,neun::NUM,devět,тоҕус
812,zehn::NUM,deset,уон
813,elf::NUM,jedenáct,уон биир
814,zwölf::NUM,dvanáct,уон икки
815,zwanzig::NUM,dvacet,сүүрбэ
816,dreißig::NUM,třicet,отут
817,vierzig::NUM,čtyřicet,түөрт уон
818,fünfzig::NUM,padesát,биэс уон
819,sechzig::NUM,šedesát,алта уон
820,siebzig::NUM,sedmdesát,сэттэ уон
821,achtzig::NUM,osmdesát,аҕыс уон
822,neunzig::NUM,devadesát,тоҕус уонус
823,hundert::NUM,sto,сүүс
824,tausend::NUM,tisíc,тыһыынча
825,und::CNJ,a,да
826,und::CNJ,a,уонна
827,und::CNJ,a,итиэннэ
828,oder::CNJ,nebo,эбэтэр
829,stehen::V,stát,тур
830,sitzen::V,sedět,олор
831,liegen::V,ležet,сыт
832,hängen::V,viset,санньылый
833,werden::V,stát se,буол
834,passieren::V,stát se,буол
835,beginnen::V,počít,саҕалан
836,enden::V,končit,бүт
837,enden::V,skončit,бүт
838,wechseln::V,měnit se,уларый
839,aufgehen[Sonne]::V,vyjít,ой
840,untergehen[Sonne]::V,zapadnout,киир
841,scheinen[Sonne]::V,svítit,сырдат
842,donnern::V,hřmět,эт
843,wehen::V,vát,үр
844,wehen::V,vanout,үр
845,strömen::V,proudit,кутулун
846,fließen::V,téct,сүүр
847,sich drehen::V,točit se,эргий
848,schwanken::V,kolísat,биэтэҥнээ
849,schwanken::V,houpat se,биэтэҥнээ
850,schwingen::V,kývat se,эйэҥнээ
851,fallen::V,padat,оҕут
852,brennen::V,hořet,умай
853,rauchen::V,kouřit,буруолаа
854,regnen::V,pršet,самыырдаа
855,gefrieren::V,zamrznout,тоҥ
856,tauen::V,tát,ир
857,schmelzen::V,tavit,уулун
858,trocknen::V,schnout,куур
859,sieden::V,vřít,оргуй
860,faulen::V,hnít,сытый
861,verfaulen::V,shnít,сытыйан_хаал
862,reißen::V,roztrhat se,хайыт
863,reißen::V,roztrhat se,быһытталан
864,versinken::V,topit se,тимир
865,versinken::V,topit se,батылын
866,versinken::V,ponořit se,тимир
867,versinken::V,ponořit se,батылын
868,vergehen::V,plynout,дьай
869,erscheinen::V,objevit se,көһүн
870,verschwinden::V,zmizet,сүт
871,sinken::V,klesat,намтаа
872,abnehmen::V,ubýt,аччаа
873,zunehmen::V,přibýt,элбээ
874,steigen::V,stoupat,үрдээ
875,wachsen::V,růst,үүн
876,glänzen::V,lesknout se,кылбай
877,funkeln::V,jiskřit se,күлүмнээ
878,funkeln::V,jiskřit se,күлүмүрдээ
879,lärmen::V,dělat hluk,тыаһаа
880,läuten::V,zvonit,собуоннаа
881,klingeln::V,zvonit,линкинээ
882,klirren::V,řinčet,айгырат
883,brausen::V,hučet,сирилээ
884,rauschen::V,šumět,суугунаа
885,klingen::V,znít,доргуй
886,bellen::V,štěkat,үр
887,heulen::V,výt,улуй
888,blasen::V,foukat,үр
889,pfeifen::V,pískat,иһиир
890,schreien::V,křičet,кылан
891,schreien::V,křičet,хаһыытаа
892,stöhnen::V,sténat,ынчыктаа
893,zittern::V,třást se,титирээ
894,zittern::V,třást se,дьигиһий
895,leben::V,žít,олор
896,geboren werden::V,rodit se,төрөө
897,atmen::V,dýchat,тыын
898,trinken::V,pít,ис
899,essen::V,jíst,аһаа
900,schlucken::V,polykat,ыйыһын
901,müde werden::V,unavit se,сылай
902,einschlafen::V,usnout,утуйан хаал
903,schlafen::V,spát,утуй
904,schlafen::V,spát,утуйа сыт
905,aufwachen::V,probudit se,уһугун
906,aufstehen::V,vstát,тур
907,sich erholen::V,zotavovat se,сынньан
908,krank werden::V,onemocnět,ыарый
909,krank sein::V,být nemocný,ыарый
910,krank sein::V,být nemocný,ыарыт
911,schmerzen::V,bolet,ыарыт
912,husten::V,kašlat,сөтөлүн
913,genesen::V,uzdravit se,көн
914,sterben::V,umřít,өл
915,umkommen::V,zahynout,өл
916,umkommen::V,zahynout,оҕут
917,sich bewegen::V,pohnout se,хамсаа
918,sich rühren::V,hnout se,хамсаа
919,sich erheben::V,zdvihnout se,тур
920,sich setzen::V,posadit se,олор
921,hinfallen::V,upadnout,оҕут
922,laufen::V,běžet,хаам
923,schreiten::V,kráčet,атыллаа
924,spazierengehen::V,procházet se,дьаарбай
925,eilen::V,spěchat,тиэтэй
926,sich beeilen::V,pospíšit si,ыксаа
927,sausen::V,fičet,элээр
928,rennen::V,pádit,сүүрэкэлээ
929,springen::V,skákat,ой
930,springen::V,skákat,ыстан
931,klettern::V,lézt,ытын
932,klettern::V,šplhat,ытын
933,schaukeln::V,houpat,эйэҥнээ
934,schaukeln::V,houpat,биэрэҥнээ
935,kriechen::V,lézt,сыыл
936,kriechen::V,plazit se,сыыл
937,schwimmen::V,plavat,уһун
938,schwimmen::V,plavat,харбаа
939,tauchen::V,nořit se,умус
940,rudern::V,veslovat,эрт
941,fahren::V,jet,айаннаа
942,fahren::V,jezdit,айаннаа
943,fliegen::V,létat,көт
944,gehen::V,jít,бар
945,weggehen::V,odejít,бар
946,abfahren::V,odjet,бар
947,anhalten::V,zastavit se,тохтоо
948,hineingehen::V,vcházet se,киир
949,eintreten::V,vstoupit,киир
950,kommen::V,přijít,кэл
951,ankommen::V,dojít,кэл
952,ankommen::V,dojít,тиий
953,zurückkommen::V,vrátit se,төнүн
954,bleiben::V,zůstat,хаал
955,warten::V,čekat,көһүт
956,erwarten::V,čekat na,күүт
957,erwarten::V,čekat na,көһүт
958,suchen::V,hledat,ирдээ
959,suchen::V,hledat,көрдөө
960,finden::V,najít,бул
961,versuchen::V,zkoušet,сорун
962,vorbereiten::V,připravit,бэлэмнээ
963,lieben::V,milovat,таптаа
964,mögen::V,mít rád,сөбүл
965,lachen::V,smát se,күл
966,rühren::V,dojmout,долгут
967,weinen::V,plakat,ытаа
968,schimpfen::V,nadávat,үөҕүс
969,sich ärgern::V,pohoršit se,кыыһыр
970,sich ärgern::V,pohoršit se,кыйахан
971,sich fürchten::V,bát se,куттан
972,sich fürchten::V,bát se,дьиксин
973,fürchten::V,bát se,дьиксин
974,fürchten::V,bát se,куттан
975,fliehen::V,utéct,күрээ
976,flüchten::V,prchnout,күрээ
977,sehen::V,vidět,көр
978,anschauen::V,podívat se na,көр
979,ansehen::V,sledovat,көр
980,hören::V,slyšet,бил
981,hören::V,slyšet,иһит
982,zuhören::V,poslouchat,иһит
983,probieren::V,ochutnávat,боруобалаан көр
984,probieren::V,ochutnávat,амсайан көр
985,riechen::V,cítit,сытырҕаа
986,fühlen::V,cítit,бил
987,scheinen::V,zdát se,көһүн
988,zu sehen sein::V,moci být viděn,көһүн
989,vernehmen::V,uslyšet,иһит
990,frieren::V,mrznout,тоҥ
991,frieren::V,mrznout,үлүй
992,tun::V,dělat,гын
993,können::V,moct,кыай
994,wollen::V,chtít,баҕар
995,anfangen::V,začít,саҕалаа
996,beenden::V,ukončit,бүтэр
997,aufhören::V,přestat,уурай
998,gelingen::V,podařit se,сатан
999,geraten::V,dařit se,баар буолан биэр
1000,geraten::V,dařit se,баар буола тус
1001,geraten::V,dařit se,буолан таҕыс
1002,öffnen::V,otevřít,ас
1003,schließen::V,zavřít,сап
1004,schließen::V,zavřít,хатаа
1005,stellen::V,postavit,уур
1006,stellen::V,postavit,туруор
1007,setzen::V,posadit,туруор
1008,setzen::V,posadit,уур
1009,legen::V,klást,уур
1010,legen::V,položit,уур
1011,berühren::V,dotýkat se,тыыт
1012,berühren::V,dotýkat se,таарый
1013,verbinden::V,spojit,кэлгий
1014,bedecken::V,pokrýt,бүрүй
1015,aufhängen::V,oběsit,ыйаа
1016,aufhängen::V,pověsit,ыйаа
1017,anzünden::V,zapálit,умат
1018,anzünden::V,podpálit,умат
1019,aufheben::V,zvednout,өрө тарт
1020,aufheben::V,zdvihnout,өрө тарт
1021,zurücklassen::V,zanechat,бырах
1022,verlieren::V,ztratit,сүтэр
1023,fallen lassen::V,upustit,түһэр
1024,fallen lassen::V,upustit,мүлчү тут
1025,machen::V,udělat,оҥор
1026,machen::V,udělat,оҥоһун
1027,herstellen::V,vyrobit,оҥор
1028,bauen::V,stavět,тут
1029,bauen::V,budovat,тут
1030,reparieren::V,opravit,абырахтаа
1031,verbessern::V,zlepšit,тупсар
1032,ändern::V,změnit,уларыт
1033,graben::V,rýt,хас
1034,graben::V,kopat,хас
1035,beugen::V,ohnout,бокут
1036,beugen::V,ohnout,токурут
1037,beugen::V,ohnout,бүк баттаа
1038,biegen::V,ohnout,иэх
1039,biegen::V,ohnout,өҕүлүннэр
1040,drehen::V,točit,эргит
1041,drehen::V,točit,эргичит
1042,wenden::V,obrátit,эргилин
1043,umdrehen::V,obrátit,түҥнэр
1044,heben::V,zdvihnout,көтөх
1045,hochheben::V,zvednout,таһаар
1046,ergreifen::V,chopit se,тут
1047,halten::V,držet,тут
1048,drücken::V,stisknout,ык
1049,schieben::V,posouvat,ас
1050,kratzen::V,škrábat,кыһыы
1051,lecken::V,lízat,салаа
1052,beißen::V,kousat,ытыр
1053,abreißen::V,utrhat,быһа тарт
1054,abreißen::V,utrhat,туура тарт
1055,abreißen::V,odtrhat,быһа тарт
1056,abreißen::V,odtrhat,туура тарт
1057,abschneiden::V,uřezat,быс
1058,abschneiden::V,uřezat,быһан ыл
1059,abschneiden::V,uřezat,быһа баттаа
1060,abschneiden::V,ukrojit,быс
1061,abschneiden::V,ukrojit,быһан ыл
1062,abschneiden::V,ukrojit,быһа баттаа
1063,binden::V,přivázat,кэлгий
1064,stecken::V,strčit,батары ас
1065,brechen::V,lomit,тоһут
1066,klopfen::V,ťukat,тоҥсуй
1067,klopfen::V,klepat,тоҥсуй
1068,hauen::V,bít,оҕус
1069,kleben::V,lepit,силимнээ
1070,reiben::V,třít,аал
1071,streichen::V,mazat,сыбаа
1072,schleifen::V,brousit,чочуй
1073,schneiden::V,řezat,быс
1074,schneiden::V,střihat,быс
1075,rütteln::V,třást,иэҕэҥнэт
1076,rütteln::V,otřást,иэҕэҥнэт
1077,schütteln::V,třást,сахсый
1078,schütteln::V,zatřást,сахсый
1079,schwenken::V,mávat,дайбаа
1080,schütten::V,nasypat,кут
1081,füllen::V,naplnit,толор
1082,einwickeln::V,zavinout,суулаа
1083,tragen::V,nést,ит
1084,schleppen::V,vléct,сос
1085,ziehen::V,tahat,тарт
1086,ziehen::V,táhnout,тарт
1087,aufbewahren::V,schovat,уур
1088,aufbewahren::V,schovat,харай
1089,werfen::V,házet,бырах
1090,fangen::V,chytat,хап
1091,packen::V,uchvátit,тут
1092,verstecken::V,schovat,саһыар
1093,teilen::V,rozdělit,үллэр
1094,schicken::V,posílat,ыыт
1095,bringen::V,přinést,аҕал
1096,hinzufügen::V,připojit,эп
1097,bekommen::V,dostat,ыл
1098,bekommen::V,dostat,булун
1099,erhalten::V,uchovat,ыл
1100,nehmen::V,vzít,ыл
1101,wählen::V,zvolit,быыбардаа
1102,auswählen::V,vybrat,тал
1103,bewahren::V,uchránit,харай
1104,behindern::V,překážet,мэһэйдээ
1105,verderben::V,zkazit,буорту гын
1106,beschädigen::V,porušit,алдьат
1107,beschädigen::V,poškodit,алдьат
1108,zerbrechen::V,rozlámat,үлтүрүт
1109,zerreißen::V,roztrhnout,хайыта тарт
1110,zerstören::V,zničit,алдьат
1111,verbrennen::V,spálit,уоттаа
1112,geben::V,dát,биэр
1113,reichen::V,podat,аҕал
1114,schenken::V,darovat,бэлэхтээ
1115,versprechen::V,slíbit,эрэннэр
1116,wünschen::V,přát,баҕар
1117,loben::V,chválit,хайҕаа
1118,küssen::V,líbat,уураа
1119,wiegen::V,chovat,бигээ
1120,wiegen::V,kolébat,бигээ
1121,zudecken::V,přikrýt,сап
1122,zudecken::V,přikrýt,бүрүй
1123,zudecken::V,přiklopit,сап
1124,zudecken::V,přiklopit,бүрүй
1125,wecken::V,vzbudit,уһугуннар
1126,zeigen::V,ukázat,көрдөр
1127,führen::V,vést,салай
1128,lehren::V,učit,үөрэт
1129,unterrichten::V,vyučovat,үөрэт
1130,aufziehen::V,vychovat,иит
1131,leiten::V,vodit,салай
1132,antreiben::V,nutit,кыһай
1133,lassen::V,dát,күһэй
1134,einladen::V,pozvat,ыҥыр
1135,vereinigen::V,spojit,холбоо
1136,vereinigen::V,spojit,түм
1137,besuchen::V,návštívit,сырыт
1138,besuchen::V,návštívit,билсэ сырыт
1139,treffen::V,potkat,көрүс
1140,sich versammeln::V,shromáždit se,мүһүн
1141,sich versammeln::V,shromáždit se,түмүс
1142,spielen::V,hrát,оонньоо
1143,singen::V,zpívat,ыллаа
1144,tanzen::V,tančit,үҥкүүлээ
1145,sich trennen::V,rozejít se,араҕыс
1146,verlassen::V,opustit,хааллар
1147,retten::V,zachránit,өрүһүй
1148,bewachen::V,hlídat,араҥаччылаа
1149,schützen::V,chránit,көмүскээ
1150,verteidigen::V,obhájit,көмүскээ
1151,sich schlagen::V,bít se,охсус
1152,schießen::V,střílet,ытыалаа
1153,siegen::V,zvítězit,хот
1154,siegen::V,zvítězit,кыай
1155,ärgern::V,zlobit,кыыһырт
1156,ärgern::V,pohoršit,кыыһырт
1157,schlagen::V,udeřit,оҕус
1158,schlagen::V,praštit,оҕус
1159,treten::V,kopnout,тэп
1160,stechen::V,bodnout,кэй
1161,stechen::V,píchnout,кэй
1162,stoßen::V,strčit,кэп
1163,stoßen::V,strčit,үтүрүй
1164,stehlen::V,ukrást,уор
1165,stören::V,vyrušit,мэһэйдээ
1166,belästigen::V,obtěžovat,батар
1167,verbergen::V,skrýt,кистээ
1168,täuschen::V,klamat,албыннаа
1169,betrügen::V,podvést,албыннаа
1170,töten::V,zabít,өлөр
1171,wohnen::V,bydlit,олор
1172,arbeiten::V,pracovat,үлэлээ
1173,sammeln::V,sebrat,мус
1174,sammeln::V,sebrat,хомуй
1175,pflücken::V,česat,үргээ
1176,jagen::V,uhonit,бултаа
1177,fischen::V,chytat ryby,балыктаа
1178,fassen::V,ulovit,тут
1179,hüten::V,pást,манаа
1180,treiben::V,hnát,үүр
1181,anbinden::V,přivázat,баай
1182,füttern::V,krmit,аһат
1183,melken::V,dojit,ыа
1184,hacken::V,seknout,кэрт
1185,gießen::V,zalít,сиигирт
1186,reifen::V,uzrát,бус
1187,zubereiten::V,připravit,бэлэмнээ
1188,kochen::V,vařit,буһар
1189,backen::V,péct,буһар
1190,braten::V,smažit,хооруй
1191,braten::V,smažit,ыһаарылаа
1192,braten::V,smažit,соркуойдаа
1193,umrühren::V,zamíchat,былаа
1194,stricken::V,plést,өр
1195,nähen::V,šít,иистэн
1196,färben::V,nabarvit,кырааскалаа
1197,reinigen::V,očistit,ыраастаа
1198,waschen::V,mýt,сууй
1199,abwischen::V,utřít,сот
1200,spülen::V,spláchnout,сайҕаа
1201,fegen::V,zamést,сиппий
1202,kehren::V,mést,харбаа
1203,baden::V,koupat se,сөтүөлээ
1204,sich waschen::V,mýt se,суун
1205,ausziehen::V,svléct,уһул
1206,anziehen::V,obléct,кэтэрт
1207,sich anziehen::V,oblékat se,таҥын
1208,kämmen::V,učesat,тараа
1209,schmücken::V,ozdobit,симээ
1210,sagen::V,říct,диэ
1211,sprechen::V,mluvit,эт
1212,sprechen::V,mluvit,саҥар
1213,reden::V,hovořit,кэпсэт
1214,sich unterhalten::V,povídat se,кэпсэт
1215,fragen::V,zeptat se,ыйыт
1216,bitten::V,prosit,көрдөс
1217,erzählen::V,povídat,кэпсээ
1218,erzählen::V,povídat,сэһэргээ
1219,mitteilen::V,sdělit,биллэр
1220,mitteilen::V,oznámit,биллэр
1221,nennen::V,nazvat,ааттаа
1222,rufen::V,volat,ыҥыр
1223,rufen::V,zavolat,ыҥыр
1224,prahlen::V,chlubit se,чабылан
1225,prahlen::V,chlubit se,киһиргээ
1226,übersetzen::V,přeložit,тылбаастаа
1227,denken::V,myslit,санаа
1228,denken::V,myslit,толкуйдаа
1229,glauben::V,věřit,итэҕэй
1230,bemerken::V,zpozorovat,бэлиэтээ
1231,erkennen::V,poznat,бил
1232,begreifen::V,pochopit,өйдөө
1233,verstehen::V,porozumět,өйдөө
1234,lernen::V,učit se,үөрэн
1235,wissen::V,vědět,бил
1236,sich erinnern an::V,vzpomínat si na,аҕын
1237,vergessen::V,zapomínat,умун
1238,messen::V,měřit,кэмнээ
1239,messen::V,měřit,кээмэйдээ
1240,zählen::V,spočítat,аах
1241,rechnen::V,počítat,аах
1242,lesen::V,číst,аах
1243,malen::V,malovat,уруһуйдаа
1244,zeichnen::V,rýsovat,уруһуйдаа
1245,schreiben::V,psát,суруй
1246,besitzen::V,mít,баһылаа
1247,besitzen::V,vlastnit,баһылаа
1248,kaufen::V,koupit,атыылас
1249,verkaufen::V,prodat,атыылаа
1250,bezahlen::V,zaplatit,төлөө
1251,zahlen::V,platit,төлөө
1252,beherrschen::V,ovládat,баһылаа
1253,ertragen::V,snést,тулуй
