,Concept_ID,av,br
746,sieben::NUM,анкьго,seizh
747,acht::NUM,микьго,eizh
748,neun::NUM,ичӏго,nav
749,zehn::NUM,анцӏго,dek
750,elf::NUM,анцӏила цо,unnek
751,zwölf::NUM,кӏиго-анцӏила,daouzek
752,zwanzig::NUM,къого,ugent
753,dreißig::NUM,лъеберго,tregont
754,vierzig::NUM,кӏикъого,daou-ugent
755,fünfzig::NUM,кӏикъо́ялда анцӏго,hanter-kant
756,sechzig::NUM,лъабкъого,tri-ugent
757,siebzig::NUM,лъабкъо́ялда анцӏго,dek ha tri-ugent
758,achtzig::NUM,ункъого,pevar-ugent
759,neunzig::NUM,ункъоялда а́нцӏила,dek ha pevar-ugent
760,hundert::NUM,нусго,kant
761,tausend::NUM,азарго,mil
762,und::CNJ,ва,ha
763,und::CNJ,-ги,ha
764,oder::CNJ,ялъуни,pe
765,stehen::V,бахъунчӏезе,bezañ a-sav
766,sitzen::V,гӏодов чӏезе,azezañ
767,sitzen::V,гӏодов чӏезе,bezañ en e goazez
768,liegen::V,бегизе,bezañ en e c'hourvez
769,hängen::V,базе,krougañ
770,werden::V,бахъине,dazonet
771,passieren::V,лъугьине,c'hoarvezout
772,passieren::V,лъугьа-бахъине,c'hoarvezout
773,beginnen::V,байбихьизе,stagañ
774,enden::V,лъугӏизе,achuiñ
775,wechseln::V,хиса-басизе,cheñch
776,wechseln::V,хисизе,cheñch
777,aufgehen[Sonne]::V,баккизе,dirouzañ
778,untergehen[Sonne]::V,щинкӏизе,
779,scheinen[Sonne]::V,къалъ-къалъизе,lugernañ
780,donnern::V,гъугъазе,taranal
781,wehen::V,пуйзе,c'hwezhañ
782,strömen::V,чвахизе,deredek
783,fließen::V,чвахизе,redek
784,sich drehen::V,сверизе,troiñ
785,schwanken::V,хьвагӏезе,trantellat
786,schwanken::V,багъа-бачаризе,trantellat
787,schwingen::V,щвартӏезе,froumal
788,fallen::V,бортизе,kouezhañ
789,brennen::V,рекӏине,deviñ
790,rauchen::V,кӏкӏуй буризе,divogedañ
791,regnen::V,базе,glavañ
792,gefrieren::V,гӏу́низе,reviñ
793,tauen::V,биаризе,diskornañ
794,schmelzen::V,биине,teuziñ
795,trocknen::V,бакъвазе,sec'hañ
796,sieden::V,гьалдезе,berviñ
797,faulen::V,махӏцине,breinañ
798,verfaulen::V,туризе,breinañ
799,reißen::V,бихъизе,darnaouiñ
800,versinken::V,гъанкъизе,sodellañ
801,vergehen::V,базе,tremen
802,vergehen::V,бахъизе,tremen
803,vergehen::V,ине,tremen
804,erscheinen::V,баккизе,donet war-wel
805,verschwinden::V,къине,monet diwar wel
806,verschwinden::V,билизе,monet diwar wel
807,sinken::V,гӏодо́бе ккезе,en em izelat
808,abnehmen::V,тӏаса камизе,nebeutaat
809,zunehmen::V,гӏемерлъизе,kreskiñ
810,steigen::V,бахине,sevel
811,wachsen::V,кӏодолъизе,kreskiñ
812,glänzen::V,цӏвакизе,lugernañ
813,funkeln::V,паркъезе,elieniñ
814,lärmen::V,хъудизе,rabotat
815,lärmen::V,чӏиргъдизе,rabotat
816,läuten::V,кьабизе,
817,klingeln::V,кьабизе,
818,klirren::V,зваргъизе,diridignat
819,klirren::V,зваргъизе,sterlinkañ
820,brausen::V,гьалаглъизе,gwegal
821,rauschen::V,шуршудизе,trouzal
822,klingen::V,бахъине,seniñ
823,bellen::V,гъанчдезе,harzhal
824,heulen::V,рурудизе,yudal
825,blasen::V,гьохьизе,c'hwezhañ
826,pfeifen::V,гьещтӏезе,c'hwitellat
827,schreien::V,ахӏизе,huchal
828,schreien::V,ахӏдезе,huchal
829,stöhnen::V,зигардизе,hirvoudiñ
830,zittern::V,дарран,krenañ
831,zittern::V,гьаргьадизе,krenañ
832,leben::V,бетӏербахъизе,bevañ
833,geboren werden::V,лъугьине,genel
834,atmen::V,хӏухьел биччазе,tennañ e anal
835,trinken::V,гьекъезе,evañ
836,essen::V,квине,debriñ
837,essen::V,кваназе,debriñ
838,schlucken::V,кӏкӏвине,lonkañ
839,schlucken::V,къулчӏизе,lonkañ
840,müde werden::V,сваказе,skuizhañ
841,einschlafen::V,кьижизе,menel kousket
842,einschlafen::V,гъапуллъизе,menel kousket
843,schlafen::V,кьижизе,kousket
844,aufwachen::V,бигьине,dihuniñ
845,aufstehen::V,бахъине,sevel
846,aufstehen::V,тӏадебахъине,sevel
847,sich erholen::V,хьи бахъизе,diskuizhañ
848,sich erholen::V,хӏалхьи гьабизе,diskuizhañ
849,krank werden::V,унтизе,klañviñ
850,krank sein::V,унтизе,bezañ klañv
851,schmerzen::V,унтизе,skourjezañ
852,husten::V,хъегӏизе,pasaat
853,husten::V,хъегӏизе,peudal
854,genesen::V,лъилъизе,pareañ
855,sterben::V,хвезе,mervel
856,umkommen::V,гьалаглъизе,perisañ
857,sich bewegen::V,багъаризе,bouljal
858,sich bewegen::V,багъаргъизе,bouljal
859,sich rühren::V,багъаризе,fiñval
860,sich erheben::V,тӏадебахъине,sevel
861,sich erheben::V,бахъине,sevel
862,sich setzen::V,гӏодов чӏезе,azezañ
863,sich setzen::V,гӏодов чӏезе,mont en e goazez
864,hinfallen::V,щапизе,kouezhañ
865,laufen::V,хьвадизе,redek
866,schreiten::V,чӏезе,kerzhet
867,spazierengehen::V,тира-сверизе,pourmen
868,eilen::V,ракӏхӏалакине,hastañ
869,eilen::V,дуризе,hastañ
870,sich beeilen::V,дуризе,hastañ
871,sich beeilen::V,гӏедегӏизе,hastañ
872,sausen::V,тӏуризе,karzhañ
873,rennen::V,бекеризе,redek
874,springen::V,кӏанцӏизе,lammat
875,klettern::V,хархадизе,krimpat
876,schaukeln::V,гьерщезе,brañsellat
877,kriechen::V,хъурщизе,skrampañ
878,schwimmen::V,лъедезе,neuial
879,tauchen::V,букъардизе,splujañ
880,rudern::V,хазе,roeñvat
881,fahren::V,ине,kas
882,fahren::V,ине,bleniañ
883,fliegen::V,боржине,nijal
884,gehen::V,ине,mont
885,weggehen::V,ине,mont kuit
886,abfahren::V,къокъине,mont kuit
887,anhalten::V,чӏезе,chom a-sav
888,anhalten::V,тархъизе,chom a-sav
889,anhalten::V,лъалхъизе,chom a-sav
890,hineingehen::V,тӏаделъугьине,monet e-barzh
891,eintreten::V,лъугьине,monet e-barzh
892,kommen::V,бачӏине,dont
893,ankommen::V,щвезе,erruout
894,ankommen::V,тӏадебачӏине,erruout
895,zurückkommen::V,тадбуссине,addonet
896,zurückkommen::V,тӏадбуссине,addonet
897,bleiben::V,чӏезе,chom
898,bleiben::V,хутӏизе,chom
899,warten::V,чӏезе,gortoz
900,erwarten::V,балагьизе,gortoz
901,suchen::V,балагьизе,klask
902,finden::V,батизе,kavout
903,versuchen::V,хӏалбихьизе,klask
904,vorbereiten::V,хӏадурлъизабизе,aozañ
905,lieben::V,балай бегьизе,karout
906,mögen::V,бокьизе,karout
907,lachen::V,белъизе,c'hoarzin
908,weinen::V,гӏодизе,gouelañ
909,schimpfen::V,гъанчдезе,krozal
910,sich ärgern::V,вагъизе,fachañ
911,sich ärgern::V,вагъизе,en em fachañ
912,sich ärgern::V,ццида́хине,fachañ
913,sich ärgern::V,ццида́хине,en em fachañ
914,sich fürchten::V,хӏинкъизе,
915,fürchten::V,беркъазе,
916,fürchten::V,хӏинкъа-къазе,
917,fliehen::V,лъутизе,tec'het
918,flüchten::V,лъутизе,tuzañ
919,sehen::V,бихьизе,gwelet
920,anschauen::V,бертӏамизе,sellout ouzh
921,anschauen::V,балагьизе,sellout ouzh
922,ansehen::V,бала-гъалагьизе,sellout ouzh
923,hören::V,рагӏизе,klevet
924,zuhören::V,гӏенеккизе,selaou
925,probieren::V,кӏалдиб хъва́зе,blasa
926,probieren::V,чӏамизе,blasa
927,riechen::V,су́нтӏизе,klevet
928,fühlen::V,чӏвазе,santout
929,zu sehen sein::V,бихьизе,bezañ gwelus
930,vernehmen::V,рагӏизе,merzhañ
931,frieren::V,цӏорозе,anoued
932,tun::V,гьабизе,ober
933,können::V,кӏвезе,gouzout
934,können::V,лъазе,gouzout
935,wollen::V,бокьизе,fellout da
936,wollen::V,бокьизе,kaout c'hoant da
937,anfangen::V,байбихьизе,kregiñ
938,beenden::V,тӏубазабизе,achuiñ
939,beenden::V,лъугӏизабизе,achuiñ
940,aufhören::V,бахъизе,paouez
941,gelingen::V,бахъизе,
942,geraten::V,бахъизе,
943,öffnen::V,рагьизе,digeriñ
944,schließen::V,къазе,serriñ
945,stellen::V,чӏвазе,lakaat
946,setzen::V,рекӏинабизе,lakaat
947,setzen::V,гӏодор чӏезаризе,lakaat
948,legen::V,лъезе,lakaat
949,berühren::V,хъвазе,touch
950,verbinden::V,хьухьине,eren
951,verbinden::V,бухьине,eren
952,bedecken::V,кквезе,goloiñ
953,aufhängen::V,базе,istribilhañ
954,anzünden::V,бакизе,alumiñ
955,anzünden::V,бакизе,c'hwezzañ
956,anzünden::V,рекӏинабизе,alumiñ
957,anzünden::V,рекӏинабизе,c'hwezzañ
958,zurücklassen::V,тезе,lezel
959,verlieren::V,билизабизе,koll
960,fallen lassen::V,бортизабизе,laoskel
961,fallen lassen::V,бортизабизе,lezel da gouezhel
962,machen::V,гьабизе,ober
963,herstellen::V,гьабизе,fardañ
964,herstellen::V,хӏадурлъизабизе,fardañ
965,bauen::V,базе,sevel
966,bauen::V,гьабизе,sevel
967,reparieren::V,къачӏазе,adaozañ
968,verbessern::V,лъикӏлъизабизе,gwellaat
969,ändern::V,хисизабизе,cheñch
970,graben::V,бухъизе,kleuzañ
971,beugen::V,хьетӏизабизе,plegañ
972,biegen::V,гьетӏизабизе,krommañ
973,drehen::V,тиризабизе,treiñ
974,drehen::V,свердизабизе,treiñ
975,wenden::V,бегизе,treiñ
976,umdrehen::V,бегизе,treiñ
977,umdrehen::V,бега-битӏизе,treiñ
978,heben::V,борхизе,sevel
979,hochheben::V,борхалъизабизе,sevel
980,hochheben::V,борхизе,sevel
981,ergreifen::V,кквезе,kemer
982,halten::V,кквезе,dalc'hen
983,drücken::V,къазе,bountañ
984,drücken::V,къанцӏу́зе,bountañ
985,drücken::V,къвал ба́зе,bountañ
986,schieben::V,хъилдизе,poulzañ
987,kratzen::V,хачазе,skrabat
988,lecken::V,чӏикӏизе,lipat
989,beißen::V,хӏанчӏизе,kregiñ
990,beißen::V,хӏанчӏизабизе,kregiñ
991,abreißen::V,тӏезе,diframmañ
992,abreißen::V,тӏезабизе,diframmañ
993,abschneiden::V,къотӏизе,troc'hañ
994,binden::V,бухьине,stagañ
995,stecken::V,къазабизе,sankañ
996,brechen::V,бекизе,darnaouiñ
997,klopfen::V,дванкезе,skoiñ
998,hauen::V,базе,dornañ
999,kleben::V,бацӏцӏине,pegañ
1000,reiben::V,хачазе,taravat
1001,reiben::V,хачазе,trekiñ
1002,streichen::V,бахине,toazañ
1003,streichen::V,жужазе,toazañ
1004,schleifen::V,лъухьизе,lemmañ
1005,schneiden::V,къотӏизе,troc'hañ
1006,rütteln::V,багъа-бачаризабизе,tordorosañ
1007,schütteln::V,кӏобокӏизе,hejañ
1008,schwenken::V,гьесадизе,
1009,schwenken::V,хьвагӏезабизе,
1010,schütten::V,тӏезе,diskargañ
1011,füllen::V,цӏезабизе,kargañ
1012,einwickeln::V,жемизе,gronnañ
1013,tragen::V,баччизе,dougen
1014,schleppen::V,бехъерхъизе,stlejal
1015,ziehen::V,цӏазе,sachañ
1016,aufbewahren::V,цӏунизе,miret
1017,werfen::V,рехизе,teuler
1018,fangen::V,кквезе,tapañ
1019,packen::V,кквезе,krapat
1020,verstecken::V,бахчизе,kuzhat
1021,teilen::V,бикьизе,rannañ
1022,schicken::V,битӏизе,kas
1023,bringen::V,баччизе,degas
1024,hinzufügen::V,жубазе,lakat ouzhpenn
1025,bekommen::V,щвезе,kaout
1026,erhalten::V,щвезе,kaout
1027,erhalten::V,босизе,kaout
1028,nehmen::V,босизе,kemer
1029,wählen::V,бищизе,choaz
1030,auswählen::V,тӏасабищизе,dibab
1031,bewahren::V,цӏунизе,mirout
1032,behindern::V,квекӏен гьабизе,diaezañ
1033,verderben::V,хвезабизе,lovrañ
1034,beschädigen::V,галгъазабизе,gwallegañ
1035,zerbrechen::V,щущазабизе,torriñ
1036,zerreißen::V,бихъизе,diroegiñ
1037,zerstören::V,биххизабизе,distrujañ
1038,verbrennen::V,бухӏизе,deviñ
1039,geben::V,кьезе,reiñ
1040,reichen::V,кьезе,
1041,schenken::V,кьезе,donezonañ
1042,versprechen::V,назру гьабизе,prometiñ
1043,wünschen::V,бокьизе,hetiñ
1044,loben::V,беццизе,feurmiñ
1045,loben::V,бецца-бекъизе,feurmiñ
1046,küssen::V,баизе,pokat
1047,wiegen::V,чӏучӏадизабизе,pouezañ
1048,zudecken::V,тӏадбигъине,goloiñ
1049,wecken::V,бигьинабизе,dihuniñ
1050,zeigen::V,бихьизабизе,diskouez
1051,führen::V,бачине,kas
1052,lehren::V,малъизе,deskiñ
1053,lehren::V,цӏализабизе,deskiñ
1054,unterrichten::V,цӏализабизе,kelenn
1055,aufziehen::V,гӏезабизе,
1056,leiten::V,нухмалъи гьабизе,bleinañ
1057,antreiben::V,гӏедегӏизабизе,poulzañ
1058,einladen::V,ахӏизе,pediñ
1059,einladen::V,тӏадеахӏизе,pediñ
1060,vereinigen::V,цолъизабизе,unisañ
1061,besuchen::V,баккизе,gweladenniñ
1062,besuchen::V,хьвадизе,gweladenniñ
1063,treffen::V,дандчӏвазе,kejal
1064,treffen::V,дандчӏвазе,ankontrañ
1065,sich versammeln::V,данделъизе,bodennañ
1066,sich versammeln::V,бакӏаризе,bodennañ
1067,spielen::V,басандизе,c'hoari
1068,singen::V,ахӏизе,kanañ
1069,tanzen::V,кьурдизе,dañsal
1070,sich trennen::V,батӏалъизе,dispartiañ
1071,verlassen::V,тезе,lezel
1072,verlassen::V,рехунтезе,lezel
1073,retten::V,хвасар гьабизе,saveteiñ
1074,retten::V,хвасарлъизабизе,saveteiñ
1075,bewachen::V,цӏунизе,mesa
1076,schützen::V,цӏунизе,diwall
1077,verteidigen::V,цӏунизе,difenn
1078,sich schlagen::V,багъизе,lopañ
1079,schießen::V,речӏчӏизе,
1080,siegen::V,бергьине,trec'hiñ
1081,ärgern::V,вагъизавизе,hegasiñ
1082,schlagen::V,кьабизе,skeiñ
1083,treten::V,мал тункизе,botaouiñ
1084,stechen::V,къазабизе,pikat
1085,stoßen::V,тункизе,stokañ
1086,stoßen::V,хъилдизе,stokañ
1087,stehlen::V,щинкӏизабизе,laerezh
1088,stören::V,квекӏен гьабизе,direnkañ
1089,stören::V,татубахъи гьабизе,direnkañ
1090,belästigen::V,рахӏатхвезабизе,dregasiñ
1091,verbergen::V,бахчизе,skoachañ
1092,verbergen::V,балъго тезе,skoachañ
1093,täuschen::V,божуда рекӏкӏ гьабизе,tromplañ
1094,täuschen::V,гуккизе,tromplañ
1095,betrügen::V,хӏилла гьабизе,lorbañ
1096,betrügen::V,сандирахълъи гьабизе,lorbañ
1097,töten::V,чӏвазе,lazhañ
1098,wohnen::V,яшав гьабизе,bezañ o chom
1099,arbeiten::V,хӏалтӏизе,labourat
1100,sammeln::V,бакӏаризе,dastum
1101,pflücken::V,бетӏизе,kuntuilhañ
1102,jagen::V,чан гьабизе,chaseal
1103,fischen::V,ччугӏа кквезе,pesketa
1104,fassen::V,кквезе,pakañ
1105,hüten::V,кваназабизе,geota
1106,treiben::V,гъезе,
1107,anbinden::V,бухьине,stagañ
1108,füttern::V,кваназабизе,boueta
1109,melken::V,бечӏчӏизе,goro
1110,hacken::V,чӏвазе,difrakal
1111,gießen::V,лъалъазе,dourañ
1112,reifen::V,барщизе,azviñ
1113,zubereiten::V,бежа-белъине,keginañ
1114,kochen::V,белъине,poazhañ
1115,backen::V,базе,fritañ
1116,braten::V,бежизе,rostañ
1117,umrühren::V,багъаризе,
1118,stricken::V,хьухьине,stammañ
1119,nähen::V,букъизе,gwriat
1120,färben::V,кьер гьабизе,livañ
1121,reinigen::V,бацӏцӏине,naetañ
1122,waschen::V,чуризе,gwalc'hiñ
1123,abwischen::V,бацӏцӏине,torchañ
1124,spülen::V,хулизе,disgwalc'hiñ
1125,fegen::V,лъухьизе,skubañ
1126,kehren::V,лъухьизе,skubañ
1127,baden::V,чордезе,kouronkañ
1128,ausziehen::V,бахъизе,
1129,anziehen::V,ретӏине,
1130,sich anziehen::V,ретӏине,gwiskañ
1131,kämmen::V,хазе,kribat
1132,schmücken::V,чӏухӏизабизе,kinklañ
1133,sagen::V,бицине,larêt
1134,sagen::V,бицине,lavaret
1135,sprechen::V,бицине,komz
1136,reden::V,гаргадизе,kaozeal
1137,sich unterhalten::V,гаргадизе,balbotal
1138,fragen::V,цӏехезе,goulenn
1139,fragen::V,гьикъизе,goulenn
1140,bitten::V,гьаризе,goulenn
1141,erzählen::V,бицине,kontañ
1142,mitteilen::V,лъазабизе,kemenn
1143,nennen::V,цӏар лъезе,anviñ
1144,rufen::V,ахӏизе,gelver
1145,prahlen::V,беццаризе,fougeal
1146,übersetzen::V,буссинабизе,treiñ
1147,denken::V,ургъизе,soñjal
1148,glauben::V,божизе,krediñ
1149,bemerken::V,берречӏчӏизе,apresevañ
1150,erkennen::V,лъазе,anavout
1151,erkennen::V,батӏаго бахъизе,anavout
1152,begreifen::V,бичӏчӏизе,meizañ
1153,lernen::V,цӏализе,deskiñ
1154,wissen::V,лъазе,gouzout
1155,sich erinnern an::V,ракӏалде щвезе,kaout soñj e
1156,vergessen::V,кӏочене,ankouaat
1157,messen::V,борцине,muzuliañ
1158,zählen::V,рикӏкӏине,kontañ
1159,rechnen::V,рикӏкӏине,jedañ
1160,lesen::V,цӏализе,lenn
1161,malen::V,бахъизе,livañ
1162,zeichnen::V,бахъизе,tresañ
1163,schreiben::V,хъвазе,skrivañ
1164,besitzen::V,щвезе,kaout
1165,besitzen::V,бу́кӏине,kaout
1166,kaufen::V,босизе,prenañ
1167,verkaufen::V,бичизе,gwerzhañ
1168,bezahlen::V,кьезе,paeañ
1169,zahlen::V,кьезе,paeañ
1170,ertragen::V,баччизе,anduriñ
1171,Auge::N,,lagad
1172,Sehne::N,,stir
1173,Funke::N,,ful
1174,Moor::N,,taouarc'heg
1175,Elch::N,,karv-dour
1176,Beere::N,,hog
1177,Gedächtnis::N,,eñvor
1178,Ton::N,,ton
1179,Menge::N,,bern
1180,Stütze::N,,harp
1181,Figur::N,,skeud
1182,Figur::N,,figur
1183,Schuh::N,,botez
1184,Schnur::N,,kordenn
1185,Leine::N,,roll
1186,Geschäft::N,,stal
1187,voll::A,,leun
1188,lange::ADV,,pell
1189,später::ADV,,diwezhatoc'h
1190,nicht::ADV,,ne ... ket
1191,schon::ADV,,dija
1192,durch::PRP,,dre
1193,alles::PRN,,pep tra
1194,rühren::V,,tenerañ
1195,scheinen::V,,diskouez bezañ
1196,aufheben::V,,dastum
1197,lassen::V,,leuskel
1198,sich waschen::V,,en em walc'hiñ
1199,verstehen::V,,kompren
1200,beherrschen::V,,mestroniañ
