,Concept_ID,ps,sl
786,gestern::ADV,پرون,včéraj
787,einst::ADV,پخوا,nékdaj
788,damals::ADV,هغه وخت,tedàj
789,damals::ADV,هغه وخت,takràt
790,danach::ADV,بیا,potèm
791,vorher::ADV,دمخه,poprèj
792,zuerst::ADV,لومړی,spŕva
793,einmal::ADV,یو ځل,ênkrat
794,manchmal::ADV,ګاهی ګاهی,včásih
795,oft::ADV,ډېر ځله,pogósto
796,immer::ADV,تل,védno
797,immer::ADV,تل,zméraj
798,immer::ADV,همېشه,védno
799,immer::ADV,همېشه,zméraj
800,niemals::ADV,هیڅکله نه,nikdàr
801,hier::ADV,دلته,tù
802,hier::ADV,دلته,túkaj
803,hierhin::ADV,دلته,sèmkaj
804,hierhin::ADV,دې ځای ته,sèmkaj
805,von hier::ADV,د دې ځای نه,od tú
806,dort::ADV,هلته,tàm
807,dorthin::ADV,هلته,tjà
808,dorthin::ADV,هغه ځای ته,tjà
809,geradeaus::ADV,مخامخ,rávno napréj
810,vorwärts::ADV,مخ پهٔ وړاندې,napréj
811,rückwärts::ADV,بېرته,zádaj
812,zurück::ADV,بېرته,nazáj
813,unten::ADV,لاندي,dôli
814,unten::ADV,لاندي,spôdaj
815,hinab::ADV,ښکته,dôl
816,oben::ADV,پورته,gôri
817,oben::ADV,پورته,zgôraj
818,hinauf::ADV,پاس,gôr
819,überall::ADV,هره خوا,povsód
820,nicht::ADV,نه,ne
821,ein wenig::ADV,یو څه,málo
822,kaum::ADV,ایله,kómaj
823,sehr::ADV,ډېر,zeló
824,sehr::ADV,زيات,zeló
825,so::ADV,داسې,takó
826,so::ADV,دومره,takó
827,noch::ADV,نور,še
828,nur::ADV,تش,samó
829,nur::ADV,صرف,samó
830,schon::ADV,دمخه,žè
831,wieder::ADV,بیا,spét
832,vergebens::ADV,عبث,zamàn
833,vergebens::ADV,عبث,zastónj
834,vor::PRP,دمخه,pred
835,hinter::PRP,شاته,za
836,unter::PRP,لاندي,pod
837,durch::PRP,د مینځ نه,skózi
838,neben::PRP,نژدې,kràj
839,neben::PRP,نژدې,póleg
840,zwischen::PRP,ترمینځ,med
841,zwischen::PRP,ترمینځ,izmed
842,wegen::PRP,د ... له لاسه,zarádi
843,dies::PRN,دا,tó
844,das::PRN,دا,tó
845,alles::PRN,هرڅهٔ,vsè
846,ich::PRN,زه,jàz
847,du::PRN,ته,tí
848,er::PRN,دی,òn
849,wir::PRN,مونږ,mí
850,ihr::PRN,تاسې,ví
851,sie::PRN,هغوی,ôni
852,was::FPRN,څهٔ,káj
853,wer::FPRN,چا,kdó
854,wer::FPRN,څوک,kdó
855,wo::FADV,چيری,kjé
856,wo::FADV,چېرته,kjé
857,wohin::FADV,چېرته,kám
858,wie::FADV,څنګه,kakó
859,warum::FADV,ولې,zakáj
860,wieviel::FNUM,څو,kóliko
861,wieviel::FNUM,څومره,kóliko
862,eins::NUM,یو,êden
863,zwei::NUM,دوه,dvá
864,drei::NUM,درې,trí
865,vier::NUM,څلور,štíri
866,fünf::NUM,پنځه,pét
867,sechs::NUM,شپږ,šést
868,sieben::NUM,اوه,sédem
869,acht::NUM,اته,ósem
870,neun::NUM,نهه,devét
871,zehn::NUM,لس,desét
872,elf::NUM,یوولس,enájst
873,zwölf::NUM,دولس,dvánajst
874,zwanzig::NUM,شل,dvájset
875,dreißig::NUM,دېرش,trídeset
876,vierzig::NUM,څلوېښت,štírideset
877,fünfzig::NUM,پنځوس,pétdeset
878,sechzig::NUM,شپېته,šéstdeset
879,siebzig::NUM,اویا,sédemdeset
880,achtzig::NUM,اتیا,ósemdeset
881,neunzig::NUM,نوي,devétdeset
882,hundert::NUM,سل,stó
883,tausend::NUM,زر,tísoč
884,und::CNJ,او,in
885,oder::CNJ,ېا,áli
886,stehen::V,درېدل,státi
887,sitzen::V,کښېنستل,sedéti
888,liegen::V,ملاستل,ležáti
889,hängen::V,ځړېدل,viséti
890,werden::V,کېدل,postáti
891,passieren::V,پېښېدل,zgodíti se
892,beginnen::V,شروع کېدل,začéti se
893,enden::V,خلاصدل,končáti se
894,enden::V,تمامېدل,končáti se
895,wechseln::V,تغییر موندل,ménjati se
896,aufgehen[Sonne]::V,ختل,vzíti
897,untergehen[Sonne]::V,لوېدل,zaíti
898,untergehen[Sonne]::V,پرېوتل,zaíti
899,scheinen[Sonne]::V,رڼا کول,sijáti
900,donnern::V,تنېدل,grméti
901,donnern::V,غړمبېدل,grméti
902,wehen::V,چلېدل,píhati
903,strömen::V,بهېدل,líti
904,fließen::V,بهېدل,têči
905,fließen::V,تویېدل,têči
906,sich drehen::V,ګرځېدل,vrtéti se
907,sich drehen::V,چورلېدل,vrtéti se
908,schwanken::V,زنګېدل,kolébati
909,schwingen::V,زنګېدل,níhati
910,fallen::V,ولېدل,pádati
911,brennen::V,سوځېدل,goréti
912,rauchen::V,لوګی کول,kadíti se
913,regnen::V,باران اورېدل,deževáti
914,gefrieren::V,کنګل نيول,zmŕzniti
915,tauen::V,وېلې کېدل,tájati
916,schmelzen::V,وېلې کېدل,kopnéti
917,trocknen::V,وچېدل,sušíti se
918,sieden::V,اېشېدل,kipéti
919,faulen::V,خرابېدل,gníti
920,verfaulen::V,ورستېدل,zgníti
921,reißen::V,شلېدل,tŕgati se
922,versinken::V,ډوېېدل,pogrézniti se
923,vergehen::V,تېرېدل,miníti
924,erscheinen::V,ښکارېدل,pojáviti se
925,verschwinden::V,ورکېدل,izgíniti
926,sinken::V,ښکته کېدل,péšati
927,abnehmen::V,کمېدل,pojémati
928,zunehmen::V,زیاتېدل,véčati se
929,zunehmen::V,زیاتېدل,množíti se
930,steigen::V,جګېدل,dvígati se
931,steigen::V,پورته کېدل,dvígati se
932,wachsen::V,وده کول,rásti
933,glänzen::V,ځلېدل,sijáti
934,funkeln::V,پړکېدل,ískriti se
935,lärmen::V,غال و غول کول,ropotáti
936,lärmen::V,غال و غول کول,razgrájati
937,läuten::V,زنګ وهل,zvoníti
938,klingeln::V,زنګ وهل,zvončkljáti
939,klirren::V,کړنګېدل,žvenketáti
940,brausen::V,تلاطم کول,šuméti
941,rauschen::V,شڼهار کول,šuštéti
942,rauschen::V,شڼهار کول,šelestéti
943,klingen::V,آواز کول,zvenéti
944,bellen::V,غپېدل,lájati
945,heulen::V,انګلل,zavíjati
946,blasen::V,پو کول,píhniti
947,pfeifen::V,شپېلک وهل,pískati
948,pfeifen::V,شپېلک وهل,žvížgati
949,schreien::V,ناره کول,kričáti
950,stöhnen::V,زګېروی کول,stókati
951,zittern::V,لړزېدل,drgetáti
952,leben::V,ژوند کول,živéti
953,geboren werden::V,زېږېدل,rodíti se
954,atmen::V,ساه کښل,díhati
955,atmen::V,تنفس کول,díhati
956,trinken::V,څښل,píti
957,essen::V,خوړل,jésti
958,schlucken::V,غړپول,požírati
959,müde werden::V,ستړی کېدل,péšati
960,müde werden::V,ستړی کېدل,utrúditi se
961,einschlafen::V,ویده کېدل,zaspáti
962,schlafen::V,خوب کول,spáti
963,aufwachen::V,ویښېدل,zbudíti se
964,aufstehen::V,پاڅېدل,vstáti
965,sich erholen::V,استراحت کول,oddahníti se
966,krank werden::V,رنځورېدل,oboléti
967,krank sein::V,ناجوړېدل,bíti bolán
968,schmerzen::V,خوږېدل,boléti
969,schmerzen::V,درد کول,boléti
970,husten::V,ټوخېدل,kášljati
971,genesen::V,رغېدل,okrévati
972,sterben::V,مړل,umréti
973,umkommen::V,تلفېدل,pogíniti
974,sich bewegen::V,چلېدل,zganíti se
975,sich bewegen::V,حرکت کول,zganíti se
976,sich rühren::V,ښورېدل,premakníti se
977,sich erheben::V,درېدل,vstájati
978,sich erheben::V,درېدل,vzdígniti se
979,sich setzen::V,کښېنستل,sésti
980,hinfallen::V,لوېدل,pásti dôl
981,laufen::V,منډې وهل,hodíti
982,schreiten::V,قدم ایښودل,stópati
983,spazierengehen::V,چکر وهل,na sprehòd íti
984,eilen::V,بېړه کول,drvéti
985,sich beeilen::V,عجله کول,hitéti
986,sausen::V,ځغستل,dírkati
987,rennen::V,زغلېدل,dírjati
988,springen::V,ټوپ وهل,skákati
989,klettern::V,ختل,plézati
990,schaukeln::V,زنګېدل,kolébati
991,kriechen::V,خاپوړی وهل,pláziti se
992,schwimmen::V,لامبو وهل,plávati
993,tauchen::V,غوټه وهل,potápljati se
994,rudern::V,پارو وهل,vesláti
995,fahren::V,تلل,vozíti se
996,fahren::V,تلل,peljáti se
997,fliegen::V,الوتل,létati
998,gehen::V,تلل,íti
999,weggehen::V,بهر وتل,odíti
1000,abfahren::V,تلل,odpeljáti se
1001,anhalten::V,ودرېدل,ustáviti se
1002,hineingehen::V,داخلېدل,íti nóter
1003,eintreten::V,ننوتل,vstopíti
1004,kommen::V,راتلل,príti
1005,ankommen::V,رسېدل,prispéti
1006,ankommen::V,رسېدل,prihájati
1007,zurückkommen::V,بېرته راتلل,vrníti se
1008,bleiben::V,پاتې کېدل,ostáti
1009,warten::V,انتظار وېستل,čákati
1010,erwarten::V,انتظار کول,pričakováti
1011,suchen::V,لټول,iskáti
1012,finden::V,میندل,nájti
1013,finden::V,پیدا کول,nájti
1014,versuchen::V,هڅه کول,poskúšati
1015,vorbereiten::V,چمتوکول,pripráviti
1016,lieben::V,مینه لرل,ljubíti
1017,mögen::V,خوښول,márati
1018,mögen::V,علاقه لرل,márati
1019,lachen::V,خندېدل,smejáti se
1020,rühren::V,اغېزه کول,ganíti
1021,weinen::V,ژړل,jókati
1022,weinen::V,ژړل,plákati
1023,schimpfen::V,ښکنځا کول,psováti
1024,schimpfen::V,ښکنځا کول,zmérjati
1025,sich ärgern::V,قهر راتلل,jezíti se
1026,sich fürchten::V,ډارېدل,báti se
1027,fürchten::V,ډارېدل,báti se
1028,fliehen::V,تښتېدل,bežáti
1029,flüchten::V,تښتېدل,pobégniti
1030,sehen::V,لیدل,vídeti
1031,anschauen::V,کتل,oglédati
1032,ansehen::V,ننداره کول,glédati
1033,hören::V,اورېدل,slíšati
1034,zuhören::V,غوږ نیول,poslúšati
1035,probieren::V,څکه کول,poskúšati
1036,probieren::V,چاشنی کول,poskúšati
1037,riechen::V,بويول,dúhati
1038,fühlen::V,حسول,čutíti
1039,scheinen::V,ښکارېدل,zdéti se
1040,zu sehen sein::V,ښکارېدل,vídeti se
1041,vernehmen::V,خبرېدل,čúti
1042,frieren::V,ساړه کېتل,zébsti
1043,tun::V,کول,délati
1044,können::V,کولای شول,môči
1045,können::V,د لاسه کېدل,môči
1046,wollen::V,غوښتل,hotéti
1047,anfangen::V,شروع کول,začéti
1048,beenden::V,ختمول,dokončáti
1049,beenden::V,پای ته رسول,dokončáti
1050,aufhören::V,بس کول,prenéhati
1051,gelingen::V,موفق کېدل,uspéti
1052,gelingen::V,موفق کېدل,posréčiti se
1053,gelingen::V,بریالی کېدل,uspéti
1054,gelingen::V,بریالی کېدل,posréčiti se
1055,geraten::V,کېدل,obnêsti se
1056,öffnen::V,خلاصول,odpréti
1057,öffnen::V,پرانیستل,odpréti
1058,schließen::V,تړل,zapréti
1059,stellen::V,ایښودل,postáviti
1060,setzen::V,کښېنول,posadíti
1061,legen::V,ایښودل,položíti
1062,berühren::V,لاس وهل,dotíkati se
1063,verbinden::V,تړل,obvézati
1064,bedecken::V,پوښول,pokríti
1065,aufhängen::V,ځوړندول,obésiti
1066,anzünden::V,بلول,zažgáti
1067,aufheben::V,پورته کول,vzdígniti
1068,zurücklassen::V,پرېښودل,zapustíti
1069,verlieren::V,ورکول,izgubíti
1070,fallen lassen::V,له لاسه لوېدل,navréči
1071,machen::V,کول,naredíti
1072,machen::V,کول,napráviti
1073,herstellen::V,جوړول,izdélati
1074,herstellen::V,توليدول,izdélati
1075,bauen::V,جوړول,gradíti
1076,reparieren::V,ترمیمول,popráviti
1077,verbessern::V,اصلاح کول,izbóljšati
1078,ändern::V,تغیر ورکول,spremeníti
1079,graben::V,کيندل,kopáti
1080,graben::V,کيندل,grêbsti
1081,beugen::V,ټیټول,upogníti
1082,biegen::V,کږول,zavíjati
1083,drehen::V,ګرځول,vrtéti
1084,wenden::V,اړول,obrníti
1085,umdrehen::V,اړول,zasúkati
1086,heben::V,جګول,dvígati
1087,heben::V,پورته کول,dvígati
1088,hochheben::V,جګول,privzdígniti
1089,ergreifen::V,نیول,zgrábiti
1090,halten::V,نیول,držáti
1091,drücken::V,کښېکښل,tiščáti
1092,schieben::V,پوری وهل,ríniti
1093,kratzen::V,ګرول,práskati
1094,lecken::V,څټل,lízati
1095,beißen::V,چیچل,grísti
1096,abreißen::V,شکول,odtŕgati
1097,abschneiden::V,پرېکول,odrézati
1098,binden::V,تړل,vézati
1099,stecken::V,ټومبل,vtakníti
1100,brechen::V,ماتول,lomíti
1101,klopfen::V,ټکول,tólči
1102,hauen::V,ټکول,séči
1103,kleben::V,نښلول,lépiti
1104,kleben::V,سرېښول,lépiti
1105,reiben::V,مږل,tréti
1106,reiben::V,مږل,dŕgniti
1107,streichen::V,مښل,namázati
1108,schleifen::V,تېره کول,brúsiti
1109,schneiden::V,غوڅول,rézati
1110,schneiden::V,پرېکول,rézati
1111,rütteln::V,خوڅول,strésti
1112,schütteln::V,ښورول,majáti
1113,schwenken::V,خوڅول,obrníti
1114,schütten::V,اچول,sípati
1115,schütten::V,تویول,sípati
1116,füllen::V,ډکول,napolníti
1117,einwickeln::V,پېچل,zavíti
1118,einwickeln::V,نغښتل,zavíti
1119,tragen::V,وړل,nêsti
1120,schleppen::V,وړل,vláčiti
1121,ziehen::V,کښل,vléči
1122,aufbewahren::V,ساتل,shranjeváti
1123,werfen::V,اچول,lúčati
1124,werfen::V,غورځول,lúčati
1125,fangen::V,نیول,ujéti
1126,fangen::V,ګیرول,ujéti
1127,packen::V,نیول,prijéti
1128,verstecken::V,پټول,skríti
1129,teilen::V,وېشل,razdelíti
1130,teilen::V,تقسیمول,razdelíti
1131,schicken::V,لېږل,pošíljati
1132,schicken::V,استول,pošíljati
1133,bringen::V,راوړل,prinêsti
1134,hinzufügen::V,زیاتول,pristáviti
1135,bekommen::V,حاصلول,dobíti
1136,erhalten::V,اخیستل,prejéti
1137,nehmen::V,نیول,vzéti
1138,nehmen::V,اخيستل,vzéti
1139,wählen::V,خوښول,izbírati
1140,auswählen::V,چنده کول,izbráti
1141,bewahren::V,ساتل,ohraníti
1142,behindern::V,مانع کېدل,ovírati
1143,behindern::V,ممانعت کول,ovírati
1144,verderben::V,خرابېدل,pokváriti
1145,beschädigen::V,ورانول,poškodováti
1146,zerbrechen::V,ماتول,razlomíti
1147,zerreißen::V,څیرې کول,raztŕgati
1148,zerstören::V,ړنګول,razrúšiti
1149,zerstören::V,ورانول,razrúšiti
1150,verbrennen::V,سوځول,sežgáti
1151,geben::V,ورکول,dáti
1152,reichen::V,ورکول,séči
1153,reichen::V,ورکول,molíti
1154,schenken::V,بښل,podáriti
1155,versprechen::V,لوز کول,obljubíti
1156,wünschen::V,غوښتل,vóščiti
1157,loben::V,ستایل,hváliti
1158,loben::V,تمجید کول,hváliti
1159,küssen::V,ښکلول,poljubováti
1160,wiegen::V,زنګول,zíbati
1161,zudecken::V,پوښول,pokríti
1162,wecken::V,ويښول,zbudíti
1163,zeigen::V,ښودل,pokázati
1164,führen::V,بیول,vêsti
1165,lehren::V,درس ورکول,učíti
1166,lehren::V,تعلیم ورکول,učíti
1167,unterrichten::V,درس ورکول,poučeváti
1168,aufziehen::V,روزل,vzgojíti
1169,leiten::V,رهبری کول,uprávljati
1170,leiten::V,لارښوونه کول,uprávljati
1171,antreiben::V,چټک کول,goníti
1172,lassen::V,اړکول,povzročíti
1173,einladen::V,بلل,povábiti
1174,vereinigen::V,متحد کول,zdrúžiti
1175,vereinigen::V,یوځای کول,zdrúžiti
1176,besuchen::V,کتنه کول,obiskáti
1177,treffen::V,ليدل,pogodíti
1178,treffen::V,تلقی کول,pogodíti
1179,sich versammeln::V,راغونډېدل,zbráti se
1180,spielen::V,لوبه کول,igráti se
1181,singen::V,سندرې وېل,péti
1182,tanzen::V,ګډېدل,plésati
1183,sich trennen::V,بېلېدل,ločíti se
1184,verlassen::V,ترک کول,zapustíti
1185,retten::V,نجات ورکول,réšiti
1186,bewachen::V,ساتل,strážiti
1187,bewachen::V,حفاظت کول,strážiti
1188,schützen::V,ژغورل,sčítiti
1189,verteidigen::V,دفاع کول,braníti
1190,sich schlagen::V,جنګېدل,têpsti se
1191,schießen::V,ویشتل,stréljati
1192,siegen::V,غالبېدل,zmágati
1193,ärgern::V,خپه کول,jezíti
1194,ärgern::V,خپه کول,razbúriti
1195,schlagen::V,وهل,têpsti
1196,schlagen::V,وهل,udáriti
1197,treten::V,په لغته وهل,teptáti
1198,stechen::V,ټومبل,ubôsti
1199,stoßen::V,ټېل وهل,peháti
1200,stoßen::V,ټېل وهل,drégniti
1201,stoßen::V,پوری وهل,peháti
1202,stoßen::V,پوری وهل,drégniti
1203,stehlen::V,تښتول,ukrásti
1204,stehlen::V,تښتول,pokrásti
1205,stehlen::V,غلا کول,ukrásti
1206,stehlen::V,غلا کول,pokrásti
1207,stören::V,ماتول,motíti
1208,belästigen::V,ځورول,nadlegováti
1209,belästigen::V,تکلیف ورکول,nadlegováti
1210,verbergen::V,پټول,skríti
1211,täuschen::V,تېرایستل,slepíti
1212,täuschen::V,خطا ایستل,slepíti
1213,betrügen::V,غولول,várati
1214,betrügen::V,غولول,ogoljufáti
1215,töten::V,وژل,ubíti
1216,töten::V,مړ کول,ubíti
1217,wohnen::V,اوسېدل,prebívati
1218,arbeiten::V,کار کول,délati
1219,sammeln::V,راټولول,zbráti
1220,sammeln::V,راغونډول,zbráti
1221,pflücken::V,شکول,obráti
1222,jagen::V,ښکار کول,lovíti
1223,fischen::V,کب نيول,ribáriti
1224,fassen::V,نیول,zajéti
1225,fassen::V,ګیرول,zajéti
1226,hüten::V,پوول,pásti
1227,treiben::V,بیول,pogánjati
1228,anbinden::V,تړل,privézati
1229,füttern::V,خوراک ورکول,kŕmiti
1230,melken::V,لوشل,mólsti
1231,hacken::V,پی کول,sékati
1232,gießen::V,اوبه کول,ulíti
1233,reifen::V,رسېدل,zoréti
1234,zubereiten::V,تیارول,pripráviti
1235,kochen::V,پخول,kúhati
1236,backen::V,پخول,cvréti
1237,braten::V,وريتول,pêči
1238,umrühren::V,لړل,preméšati
1239,stricken::V,اوبدل,plêsti
1240,nähen::V,ګنډل,šívati
1241,färben::V,رنګول,bárvati
1242,reinigen::V,صافول,očístiti
1243,waschen::V,مینځل,opráti
1244,abwischen::V,وچول,obrísati
1245,spülen::V,کنګالول,splakováti
1246,fegen::V,جارو کول,pométati
1247,kehren::V,جارو کول,mésti
1248,baden::V,لمبېدل,kópati se
1249,sich waschen::V,ځان مينځل,umíti se
1250,ausziehen::V,کښل,izvléči
1251,ausziehen::V,ایستل,izvléči
1252,anziehen::V,اغوستل,obléči
1253,sich anziehen::V,کالی اغوستل,obléči se
1254,kämmen::V,ګمنځول,česáti
1255,schmücken::V,ښکلی کول,okrasíti
1256,sagen::V,وېل,dejáti
1257,sprechen::V,وېل,govoríti
1258,sprechen::V,غږېدل,govoríti
1259,reden::V,ګړېدل,rêči
1260,reden::V,خبرې کول,rêči
1261,sich unterhalten::V,خبری کول,razgovárjati se
1262,fragen::V,پوښتنه کول,vprášati
1263,bitten::V,غوښتل,prosíti
1264,erzählen::V,کيسه کول,práviti
1265,erzählen::V,حکايت کول,práviti
1266,mitteilen::V,خبرول,naznániti
1267,mitteilen::V,خبر ورکول,naznániti
1268,nennen::V,نوم ايښودل,imenováti
1269,rufen::V,بلل,klícati
1270,prahlen::V,لاپې وهل,baháti se
1271,übersetzen::V,ژباړل,prevêsti
1272,übersetzen::V,ترجمه کول,prevêsti
1273,denken::V,فکر کول,mísliti
1274,glauben::V,باور کول,verjéti
1275,bemerken::V,لیدل,opáziti
1276,erkennen::V,پېژندل,spoznáti
1277,begreifen::V,رسېدل,pôjmiti
1278,begreifen::V,پوهېدل,pôjmiti
1279,verstehen::V,پوهېدل,razuméti
1280,lernen::V,زده کول,učíti se
1281,lernen::V,درس لوستل,učíti se
1282,wissen::V,پوهېدل,znáti
1283,wissen::V,پوهېدل,védeti
1284,sich erinnern an::V,یادول,spómniti se
1285,sich erinnern an::V,په یاد راوړل,spómniti se
1286,vergessen::V,هېرول,pozábiti
1287,messen::V,اندازه کول,mériti
1288,zählen::V,شمارل,štéti
1289,rechnen::V,حسابول,račúnati
1290,lesen::V,لوستل,bráti
1291,lesen::V,لوستل,čítati
1292,malen::V,رسمول,slíkati
1293,zeichnen::V,رسمول,rísati
1294,schreiben::V,لیکل,písati
1295,besitzen::V,لرل,iméti
1296,kaufen::V,رانیول,kupíti
1297,verkaufen::V,خرڅول,prodáti
1298,bezahlen::V,تأدیه کول,pláčati
1299,zahlen::V,کسات اخيستل,plačeváti
1300,beherrschen::V,تسلط لرل,obvládati
1301,ertragen::V,زغمل,prenêsti
1302,Barsch::N,,ostríž
1303,Hecht::N,,ščúka
