,Concept_ID,ka,la
742,gestern::ADV,გუშინ,heri
743,einst::ADV,ოდესღაც,olim
744,damals::ADV,მაშინ,tum
745,danach::ADV,მერმე,postea
746,danach::ADV,შემდეგ,postea
747,vorher::ADV,ადრე,antea
748,vorher::ADV,წინათ,antea
749,zuerst::ADV,ჯერ,primo
750,einmal::ADV,ერთხელ,semel
751,manchmal::ADV,ხან,interdum
752,manchmal::ADV,ზოგჯერ,interdum
753,oft::ADV,ხშირად,saepe
754,immer::ADV,მუდამ,semper
755,immer::ADV,ყოველთვის,semper
756,niemals::ADV,არასდროს,numquam
757,hier::ADV,აქ,hic
758,hierhin::ADV,აქეთ,huc
759,von hier::ADV,აქედან,hinc
760,dort::ADV,იქ,ibi
761,dorthin::ADV,იქით,eo
762,geradeaus::ADV,პირდაპირ,recte
763,vorwärts::ADV,წინ,porro
764,rückwärts::ADV,უკან,retro
765,zurück::ADV,უკანვე,retro
766,unten::ADV,დაბლა,infra
767,unten::ADV,ქვევით,infra
768,hinab::ADV,ძირს,pessum
769,oben::ADV,ზემოთ,supra
770,hinauf::ADV,ზევით,sursum
771,überall::ADV,ყველგან,ubique
772,nicht::ADV,არ,non
773,ein wenig::ADV,ცოტა,paulum
774,kaum::ADV,ძლივს,vix
775,kaum::ADV,ძლივს,aegre
776,sehr::ADV,მეტად,valde
777,sehr::ADV,მეტად,magnopere
778,sehr::ADV,ძალიან,valde
779,sehr::ADV,ძალიან,magnopere
780,so::ADV,ისე,ita
781,noch::ADV,ჯერ,etiam
782,nur::ADV,მხოლოდ,solum
783,nur::ADV,მხოლოდ,tantum
784,schon::ADV,უკვე,iam
785,wieder::ADV,ისევ,rursus
786,wieder::ADV,კიდევ,rursus
787,vergebens::ADV,ამაოდ,frustra
788,vergebens::ADV,ტყუილად,frustra
789,vor::PRP,წინ,ante
790,hinter::PRP,უკან,post
791,hinter::PRP,მიღმა,post
792,unter::PRP,ქვეშ,sub
793,unter::PRP,ქვევით,sub
794,durch::PRP,გავლით,per
795,neben::PRP,გვერდით,iuxta
796,zwischen::PRP,შუა,inter
797,zwischen::PRP,შორის,inter
798,wegen::PRP,გამო,propter
799,wegen::PRP,შედეგად,propter
800,dies::PRN,ეს,hoc
801,das::PRN,ეგ,id
802,alles::PRN,ყველაფერი,omnia
803,ich::PRN,მე,ego
804,du::PRN,შენ,tu
805,er::PRN,ის,is
806,er::PRN,ის,ille
807,er::PRN,იგი,is
808,er::PRN,იგი,ille
809,wir::PRN,ჩვენ,nos
810,ihr::PRN,თქვენ,vos
811,sie::PRN,ისინი,ii
812,sie::PRN,ისინი,illi
813,was::FPRN,რა,quid
814,wer::FPRN,ვინ,quis
815,wo::FADV,სად,ubi
816,wohin::FADV,საით,quo
817,wie::FADV,როგორ,quomodo
818,warum::FADV,რაზე,cur
819,warum::FADV,რატომ,cur
820,wieviel::FNUM,რამდენი,quantum
821,eins::NUM,ერთი,unus
822,zwei::NUM,ორი,duo
823,drei::NUM,სამი,tres
824,vier::NUM,ოთხი,quattuor
825,fünf::NUM,ხუთი,quinque
826,sechs::NUM,ექვსი,sex
827,sieben::NUM,შვიდი,septem
828,acht::NUM,რვა,octo
829,neun::NUM,ცხრა,novem
830,zehn::NUM,ათი,decem
831,elf::NUM,თერთმეტი,undecim
832,zwölf::NUM,თორმეტი,duodecim
833,zwanzig::NUM,ოცი,viginti
834,dreißig::NUM,ოცდაათი,triginta
835,vierzig::NUM,ორმოცი,quadraginta
836,fünfzig::NUM,ორმოცდაათი,quinquaginta
837,sechzig::NUM,სამოცი,sexaginta
838,siebzig::NUM,სამოცდაათი,septuaginta
839,achtzig::NUM,ოთხმოცი,octoginta
840,neunzig::NUM,ოთხმოცდაათი,nonaginta
841,hundert::NUM,ასი,centum
842,tausend::NUM,ათასი,mille
843,und::CNJ,და,et
844,und::CNJ,და,-que
845,oder::CNJ,ან,vel
846,stehen::V,დგას,stare
847,sitzen::V,ზის,sedere
848,liegen::V,აწევს,iacere
849,hängen::V,კიდია,pendere
850,werden::V,გახდება,fieri
851,passieren::V,მოხდება,accidere
852,beginnen::V,იწყება,incipere
853,enden::V,გათავდება,finem habere
854,wechseln::V,იცვლება,mutari
855,aufgehen[Sonne]::V,ამოდის,oriri
856,untergehen[Sonne]::V,ჩადის,occidere
857,scheinen[Sonne]::V,ანათებს,lucere
858,donnern::V,ქუხს,tonare
859,wehen::V,ქრის,flare
860,wehen::V,დაუბერავს,flare
861,strömen::V,იღვრება,fluere
862,fließen::V,დის,manare
863,fließen::V,მიედინება,manare
864,sich drehen::V,ტრიალებს,torqueri
865,schwanken::V,ირხევა,vacillare
866,schwingen::V,ირხევა,vibrare
867,fallen::V,დავარდება,cadere
868,brennen::V,იწვის,ardere
869,rauchen::V,ბოლავს,fumare
870,rauchen::V,აბოლებს,fumare
871,regnen::V,წვიმს,pluere
872,gefrieren::V,იყინება,congelari
873,tauen::V,დნება,rorare
874,schmelzen::V,დნება,liquescere
875,trocknen::V,გაშრება,arescere
876,sieden::V,დუღს,fervere
877,faulen::V,ლპება,putescere
878,verfaulen::V,ლპება,putescere
879,reißen::V,დაიხევა,scindi
880,versinken::V,ეფლობა,mergi
881,versinken::V,ჩაიძირება,mergi
882,vergehen::V,გადის,praeterire
883,erscheinen::V,გამოჩნდება,apparere
884,verschwinden::V,გააქრება,discedere
885,verschwinden::V,დაიკარგება,discedere
886,sinken::V,დაიწევს,labi
887,abnehmen::V,შემცირდება,deminui
888,zunehmen::V,გასუქდება,augeri
889,steigen::V,მოიმატებს,augescere
890,wachsen::V,იზრდება,crescere
891,wachsen::V,მრავლდება,crescere
892,glänzen::V,ბრწყინავს,splendere
893,funkeln::V,კაშკაშებს,micare
894,lärmen::V,ხმაურობს,strepere
895,läuten::V,დარეკავს,sonare
896,klingeln::V,დარეკავს,tinnire
897,klirren::V,დააწკარუნებს,crepare
898,brausen::V,ბობოქრობს,saevire
899,rauschen::V,შრიალებს,crepare
900,klingen::V,ხმას გამოსცემს,sonare
901,bellen::V,უყეფს,latrare
902,heulen::V,ღმუის,ululare
903,blasen::V,დაუბერავს,flare
904,pfeifen::V,უსტვენს,sibilare
905,schreien::V,ყვირის,clamare
906,stöhnen::V,კვნესის,gemere
907,zittern::V,აძაგძაგებს,tremere
908,zittern::V,აძაგძაგებს,trepidare
909,leben::V,ცოცხლობს,vivere
910,geboren werden::V,იშვება,nasci
911,geboren werden::V,იბადება,nasci
912,atmen::V,სუნთქავს,spirare
913,trinken::V,სვამს,bibere
914,trinken::V,დალევს,bibere
915,essen::V,შეჭამს,edere
916,schlucken::V,ყლაპავს,devorare
917,müde werden::V,დაიქანცება,fatigari
918,einschlafen::V,დაიძინებს,obdormiscere
919,schlafen::V,სძინავს,dormire
920,aufwachen::V,გაიღვიძებს,expergisci
921,aufstehen::V,ადგება,exsurgere
922,sich erholen::V,დაისვენებს,se reficere
923,krank werden::V,ავად გახდება,aegrescere
924,krank sein::V,ავადმყოფობს,aegrotare
925,schmerzen::V,სტკივა,dolere
926,husten::V,ახველებს,tussire
927,genesen::V,მორჩება,convalescere
928,sterben::V,კვდება,mori
929,umkommen::V,დაიღუპება,perire
930,sich bewegen::V,იძვრის,se movere
931,sich bewegen::V,მოძრაობს,se movere
932,sich rühren::V,გაინძრევა,micare
933,sich erheben::V,ადგება,surgere
934,sich setzen::V,დაჯდება,considere
935,hinfallen::V,დაეცემა,cadere
936,laufen::V,დადის,vadere
937,schreiten::V,აბიჯებს,gradi
938,spazierengehen::V,დასეირნობს,ambulare
939,eilen::V,მიიჩქარის,properare
940,sich beeilen::V,აჩქარდება,festinare
941,sausen::V,მიქრის,currere
942,rennen::V,დარბის,currere
943,springen::V,ხტის,salire
944,klettern::V,ძვრება,niti
945,schaukeln::V,ქანაობს,oscillare
946,kriechen::V,დაბობღავს,repere
947,kriechen::V,დაბობღავს,serpere
948,schwimmen::V,ცურავს,nare
949,schwimmen::V,ცურავს,natare
950,tauchen::V,ჩაიძირება,mergere
951,rudern::V,ნიჩაბს უსვამს,remigare
952,fahren::V,დადის,vehi
953,fahren::V,მგზავრობს,vehi
954,fliegen::V,იფრენს,volare
955,fliegen::V,გაფრინდება,volare
956,gehen::V,მიდის,ire
957,gehen::V,მიდის,vadere
958,weggehen::V,წამოდის,abire
959,weggehen::V,წამოდის,discedere
960,abfahren::V,მიემგზავრება,proficisci
961,anhalten::V,ჩერდება,consistere
962,hineingehen::V,შედის,inire
963,hineingehen::V,შედის,ingredi
964,eintreten::V,შედის,intrare
965,kommen::V,მოდის,venire
966,ankommen::V,ჩადის,advenire
967,zurückkommen::V,დაბრუნდება,revenire
968,bleiben::V,დარჩება,manere
969,warten::V,ელოდება,opperiri
970,erwarten::V,ელის,opperiri
971,erwarten::V,ელის,expectare
972,erwarten::V,დაიცდის,opperiri
973,erwarten::V,დაიცდის,expectare
974,suchen::V,ეძებს,quaerere
975,suchen::V,მოძებნის,quaerere
976,finden::V,მიაგნებს,reperire
977,finden::V,გამოძებნის,reperire
978,versuchen::V,ცდის,conari
979,versuchen::V,ცდის,temptare
980,versuchen::V,ცდილობს,conari
981,versuchen::V,ცდილობს,temptare
982,vorbereiten::V,მოამზადებს,parare
983,lieben::V,უყვარს,amare
984,mögen::V,ეტრფის,amare
985,lachen::V,იცინის,ridere
986,rühren::V,გულს აუჩუყებს,commovere
987,weinen::V,ტირის,flere
988,schimpfen::V,შეიგინება,increpare
989,sich ärgern::V,გაბრაზობს,indignari
990,sich fürchten::V,შიშობს,vereri
991,fürchten::V,ფრთხილობს,timere
992,fliehen::V,გაიქცევა,fugere
993,flüchten::V,გაიქცევა,effugere
994,sehen::V,ხედავს,videre
995,anschauen::V,ნახავს,aspectare
996,ansehen::V,უყურებს,spectare
997,hören::V,ისმენს,audire
998,zuhören::V,მოისმენს,auscultare
999,probieren::V,გასინჯავს,gustare
1000,riechen::V,ყნოსავს,olfacere
1001,fühlen::V,გრძნობს,sentire
1002,scheinen::V,ეჩვენება,videri
1003,zu sehen sein::V,მოჩანს,conspici
1004,vernehmen::V,გაიგებს,comperire
1005,frieren::V,იყინება,algere
1006,tun::V,აკეთებს,facere
1007,können::V,შეიძლება,posse
1008,wollen::V,უნდა,velle
1009,anfangen::V,დაიწყებს,incipere
1010,beenden::V,ამთავრებს,finire
1011,aufhören::V,შეწყვეტს,desistere
1012,gelingen::V,მოახერხებს,contingere
1013,geraten::V,გამოდის,evenire
1014,öffnen::V,გახსნის,aperire
1015,schließen::V,ხურავს,claudere
1016,schließen::V,დაკეტავს,claudere
1017,stellen::V,დადგამს,sistere
1018,setzen::V,დასვამს,ponere
1019,legen::V,დადებს,ponere
1020,berühren::V,შეახებს,tangere
1021,berühren::V,მიაკარებს,tangere
1022,verbinden::V,შეაერთებს,iungere
1023,bedecken::V,გადააფარებს,tegere
1024,bedecken::V,გადააფარებს,operire
1025,aufhängen::V,დაკიდებს,suspendere
1026,anzünden::V,დაანთებს,accendere
1027,anzünden::V,დაანთებს,inflammare
1028,anzünden::V,მოუკიდებს,accendere
1029,anzünden::V,მოუკიდებს,inflammare
1030,aufheben::V,აიღებს,tollere
1031,aufheben::V,აიყვანს,tollere
1032,zurücklassen::V,დატოვებს,relinquere
1033,verlieren::V,დაკარგავს,perdere
1034,verlieren::V,დაკარგავს,amittere
1035,fallen lassen::V,გაუვარდება,dimittere
1036,machen::V,გააკეთებს,facere
1037,machen::V,გამოიწვევს,facere
1038,herstellen::V,დაამზადებს,fabricare
1039,bauen::V,ააშენებს,construere
1040,reparieren::V,შეაკეთებს,reparare
1041,reparieren::V,გაარემონტებს,reparare
1042,verbessern::V,გამოაკეთებს,emendare
1043,verbessern::V,გააუმჯობესებს,emendare
1044,ändern::V,შეცვლის,mutare
1045,graben::V,თხრის,fodere
1046,beugen::V,ხრის,flectere
1047,biegen::V,გაღუნავს,curvare
1048,drehen::V,ატრიალებს,torquere
1049,wenden::V,მოაბრუნებს,vertere
1050,umdrehen::V,შეატრიალებს,convertere
1051,heben::V,ასწევს,tollere
1052,hochheben::V,აიყვანს,levare
1053,ergreifen::V,სტაცებს,capessere
1054,halten::V,უჭირავს,tenere
1055,drücken::V,დააწვება,premere
1056,schieben::V,მისწევს,promovere
1057,kratzen::V,მოფხანს,radere
1058,lecken::V,ლოკავს,lambere
1059,beißen::V,უკბენს,mordere
1060,abreißen::V,გლეჯს,avellere
1061,abreißen::V,მოწყვეტს,avellere
1062,abschneiden::V,გაჭრის,desecare
1063,binden::V,შეკრავს,ligare
1064,binden::V,გადააბამს,ligare
1065,stecken::V,ჩაასობს,inserere
1066,brechen::V,მოიტეხს,rumpere
1067,klopfen::V,აკაკუნებს,pultare
1068,hauen::V,ლეწავს,ferire
1069,kleben::V,წებავს,agglutinare
1070,kleben::V,დააწებებს,agglutinare
1071,reiben::V,დაზელს,terere
1072,streichen::V,უსვამს,oblinere
1073,schleifen::V,ლესავს,acuere
1074,schneiden::V,გაჭრის,secare
1075,rütteln::V,არხევს,quassare
1076,schütteln::V,არყევს,quatere
1077,schütteln::V,ანძრევს,quatere
1078,schwenken::V,აქნევს,ventilare
1079,schütten::V,ღვრის,fundere
1080,schütten::V,დააქცევს,fundere
1081,füllen::V,გაავსებს,complere
1082,einwickeln::V,შეახვევს,involvere
1083,tragen::V,მიიტანს,ferre
1084,tragen::V,მიიტანს,portare
1085,schleppen::V,მიათრევს,pertrahere
1086,ziehen::V,წევს,trahere
1087,ziehen::V,ათრევს,trahere
1088,aufbewahren::V,შეინახავს,asservare
1089,werfen::V,ისვრის,iacere
1090,fangen::V,დაიჭერს,capere
1091,packen::V,სტაცებს,capessere
1092,verstecken::V,მალავს,abdere
1093,teilen::V,დაყოფს,partiri
1094,teilen::V,დაყოფს,dividere
1095,schicken::V,გაგზავნის,mittere
1096,bringen::V,მოიტანს,apportare
1097,hinzufügen::V,დაამატებს,addere
1098,bekommen::V,ამოიღებს,adipisci
1099,erhalten::V,იღებს,accipere
1100,nehmen::V,აიღებს,sumere
1101,wählen::V,გადაარჩევს,eligere
1102,auswählen::V,ამოარჩევს,deligere
1103,bewahren::V,ინარჩუნებს,conservare
1104,behindern::V,აბრკოლებს,impedire
1105,behindern::V,გააძნელებს,impedire
1106,verderben::V,გააფუჭებს,corrumpere
1107,beschädigen::V,დააზიანებს,laedere
1108,zerbrechen::V,დაამტვრევს,rumpere
1109,zerbrechen::V,დაამტვრევს,frangere
1110,zerreißen::V,გახევს,discindere
1111,zerstören::V,მოსპობს,delere
1112,zerstören::V,დაანგრევს,delere
1113,verbrennen::V,დაწვავს,urere
1114,verbrennen::V,დაწვავს,cremare
1115,geben::V,აძლევს,dare
1116,reichen::V,მიაწოდებს,praebere
1117,schenken::V,აჩუქებს,donare
1118,schenken::V,აჩუქებს,largiri
1119,versprechen::V,აღუთქვამს,polliceri
1120,versprechen::V,აღუთქვამს,promittere
1121,wünschen::V,უსურვებს,
1122,loben::V,აქებს,laudare
1123,loben::V,ამკობს,laudare
1124,küssen::V,აკოცებს,osculari
1125,wiegen::V,არხევს,
1126,zudecken::V,გადახურავს,tegere
1127,wecken::V,გააღვიძებს,excitare
1128,zeigen::V,დაანახვებს,monstrare
1129,führen::V,მიჰყავს,ducere
1130,lehren::V,ასწავლის,docere
1131,unterrichten::V,ასწავლის,instituere
1132,aufziehen::V,აღზრდის,nutrire
1133,leiten::V,აწარმოებს,ducere
1134,leiten::V,ხელმძღვანელობს,ducere
1135,antreiben::V,დააჩქარებს,incitare
1136,lassen::V,ა--ინებს,iubere
1137,einladen::V,მოიპატიჟებს,invitare
1138,vereinigen::V,შეაერთებს,coniungere
1139,besuchen::V,სანახავად მიდის,visere
1140,treffen::V,შეხვდება,convenire
1141,sich versammeln::V,შეიკრიბება,convenire
1142,spielen::V,ეთამაშება,ludere
1143,singen::V,მღერის,cantare
1144,tanzen::V,ცეკვავს,saltare
1145,sich trennen::V,მოშორდება,digredi
1146,sich trennen::V,მოშორდება,discedere
1147,verlassen::V,მიატოვებს,deserere
1148,verlassen::V,მიატოვებს,relinquere
1149,retten::V,იხსნის,servare
1150,retten::V,გადაარჩენს,servare
1151,bewachen::V,დარაჯობს,custodire
1152,bewachen::V,უთვალთვალებს,custodire
1153,schützen::V,დაიფარავს,tueri
1154,schützen::V,დაიფარავს,tutari
1155,verteidigen::V,დაიცავს,defendere
1156,sich schlagen::V,იჩხუბებს,luctari
1157,schießen::V,ისვრის,iaculari
1158,siegen::V,გაიმარჯვებს,vincere
1159,ärgern::V,აჯავრებს,irritare
1160,schlagen::V,ცემს,ferire
1161,treten::V,პანღურს ამოჰკრავს,calcare
1162,stechen::V,სჩხვლეტს,pungere
1163,stoßen::V,დაეჯახება,tundere
1164,stehlen::V,ქურდობს,furari
1165,stehlen::V,მოიპარავს,furari
1166,stören::V,შეაწუხებს,turbare
1167,belästigen::V,მობეზრდება,obtundere
1168,verbergen::V,დამალავს,celare
1169,verbergen::V,დამალავს,occultare
1170,täuschen::V,შეცდებს,fallere
1171,betrügen::V,მოატყუებს,fraudare
1172,töten::V,მოკლავს,necare
1173,töten::V,მოკლავს,caedere
1174,wohnen::V,ცხოვრობს,habitare
1175,wohnen::V,ბინადრობს,habitare
1176,arbeiten::V,მუშაობს,laborare
1177,sammeln::V,შეკრებს,colligere
1178,pflücken::V,კრეფს,carpere
1179,jagen::V,ნადირობს,venari
1180,fischen::V,თევზაობს,piscari
1181,fassen::V,დააჭერს,capere
1182,hüten::V,მწყემსავს,custodire
1183,treiben::V,მიერეკება,agere
1184,anbinden::V,მიაბამს,alligare
1185,füttern::V,აჭმევს,nutrire
1186,melken::V,წველის,mulgere
1187,hacken::V,კეპავს,findere
1188,gießen::V,რწყავს,rigare
1189,reifen::V,მწიფდება,maturescere
1190,zubereiten::V,მოამზადებს,apparare
1191,kochen::V,მოხარშავს,coquere
1192,backen::V,გამოაცხობს,coquere
1193,braten::V,შეწვავს,torrere
1194,umrühren::V,შეურევს,commovere
1195,umrühren::V,გათქვეფს,commovere
1196,stricken::V,ქსოვს,texere
1197,nähen::V,გაკერავს,suere
1198,färben::V,შეღებავს,tingere
1199,reinigen::V,გაწმენდს,purgare
1200,reinigen::V,გასუფთავებს,purgare
1201,waschen::V,გარეცხავს,lavare
1202,abwischen::V,წაშლის,abstergere
1203,spülen::V,გაავლებს,perluere
1204,fegen::V,დაბლანდავს,verrere
1205,kehren::V,დაგვის,purgare
1206,baden::V,ბანაობს,lavari
1207,sich waschen::V,იბანება,lavari
1208,ausziehen::V,გაიხდის,exuere
1209,anziehen::V,ჩაიცვამს,induere
1210,sich anziehen::V,ჩაიცვამს,vestiri
1211,kämmen::V,დავარცხნის,pectere
1212,schmücken::V,მორთავს,ornare
1213,schmücken::V,მორთავს,decorare
1214,sagen::V,იტყვის,dicere
1215,sprechen::V,ლაპარაკობს,fari
1216,reden::V,საუბრობს,loqui
1217,sich unterhalten::V,ბაასობს,colloqui
1218,sich unterhalten::V,ბაასობს,disputare
1219,sich unterhalten::V,მუსაიფობს,colloqui
1220,sich unterhalten::V,მუსაიფობს,disputare
1221,fragen::V,ჰკითხავს,rogare
1222,fragen::V,ჰკითხავს,quaerere
1223,bitten::V,სთხოვს,orare
1224,bitten::V,სთხოვს,rogare
1225,erzählen::V,მოუთხრობს,narrare
1226,mitteilen::V,აუწყებს,communicare
1227,mitteilen::V,აცნობებს,communicare
1228,nennen::V,უწოდებს,appellare
1229,rufen::V,დაუძახებს,vocare
1230,prahlen::V,ტრაბახობს,gloriari
1231,übersetzen::V,გადათარგმნის,vertere
1232,denken::V,ფიქრობს,cogitare
1233,denken::V,აზროვნებს,cogitare
1234,glauben::V,სჯერა,credere
1235,bemerken::V,შენიშვნავს,animadvertere
1236,erkennen::V,გამოიცნობს,cognoscere
1237,begreifen::V,გაიგებს,comprehendere
1238,verstehen::V,გაიგონებს,intellegere
1239,lernen::V,ისწავლის,discere
1240,wissen::V,ეცოდინება,scire
1241,sich erinnern an::V,მოიგონებს,meminisse
1242,sich erinnern an::V,გაიხსენებს,meminisse
1243,vergessen::V,ივიწყებს,oblivisci
1244,messen::V,ზომავს,metiri
1245,zählen::V,ითვლის,numerare
1246,rechnen::V,გაიანგარიშებს,reri
1247,rechnen::V,გაიანგარიშებს,calculare
1248,lesen::V,კითხულობს,legere
1249,malen::V,ხატავს,pingere
1250,zeichnen::V,ხაზავს,scribere
1251,schreiben::V,დაწერს,scribere
1252,besitzen::V,ექნება,possidere
1253,kaufen::V,ყიდულობს,emere
1254,verkaufen::V,გაყიდის,vendere
1255,bezahlen::V,გადაიხდის,pendere
1256,zahlen::V,გადაიხდის,solvere
1257,beherrschen::V,ფლობს,regere
1258,beherrschen::V,ფლობს,imperare
1259,ertragen::V,მოითმენს,tolerare
1260,ertragen::V,მოითმენს,sustinere
