,Concept_ID,ka,hu
747,nackt::A,ტიტველი,csupasz
748,nackt::A,ტიტველი,meztelen
749,traurig::A,მწუხარე,bús
750,traurig::A,მწუხარე,szomorú
751,traurig::A,სევდიანი,bús
752,traurig::A,სევდიანი,szomorú
753,lebendig::A,ცოცხალი,élő
754,gut::A,კარგი,jó
755,schlecht::A,უხეირო,rossz
756,richtig::A,ნამდვილი,helyes
757,schlimm::A,ცუდი,rossz
758,wahr::A,სწორი,igaz
759,wahr::A,ჭეშმარიტი,igaz
760,alt::A,ძველი,ó
761,alt::A,ძველი,régi
762,neu::A,ახალი,új
763,ehemalig::A,ყოფილი,volt
764,ehemalig::A,ყოფილი,egykori
765,alt[Lebewesen]::A,ბებერი,öreg
766,jung::A,ნორჩი,fiatal
767,jung::A,ახალგაზრდა,fiatal
768,arm::A,ღარიბი,szegény
769,reich::A,მდიდარი,gazdag
770,bekannt::A,ცნობილი,ismert
771,bekannt::A,ცნობილი,ismeretes
772,berühmt::A,გამოჩენილი,híres
773,fremd::A,უცხო,idegen
774,fremd::A,გარეშე,idegen
775,verschieden::A,სხვაგვარი,különböző
776,nah::A,ახლო,közeli
777,fern::A,შორი,távoli
778,fern::A,შორეული,távoli
779,linker::A,მარცხენა,bal
780,rechter::A,მარჯვენა,jobb
781,anderer::A,სხვა,más
782,anderer::A,სხვა,másik
783,erster::A,პირველი,első
784,zweiter::A,მეორე,második
785,dritter::A,მესამე,harmadik
786,letzter::A,ბოლო,utolsó
787,letzter::A,უკანასკნელი,utolsó
788,allein::ADV,მარტო,egyedül
789,auf einmal::ADV,ერთდროულად,egyszerre
790,zusammen::ADV,ერთად,együtt
791,zusammen::ADV,ერთად,összesen
792,lange::ADV,დიდხანს,sokáig
793,lange::ADV,დიდხანს,hosszan
794,plötzlich::ADV,მოულოდნელად,hirtelen
795,plötzlich::ADV,მოულოდნელად,egyszerre
796,sofort::ADV,ახლავე,rögtön
797,sofort::ADV,ახლავე,tüstént
798,später::ADV,მოგვიანებით,későn
799,jetzt::ADV,ახლა,most
800,heute::ADV,დღეს,ma
801,morgen::ADV,ხვალ,holnap
802,bald::ADV,მალე,majd
803,bald::ADV,მალე,nemsokára
804,dann::ADV,მერე,akkor
805,gestern::ADV,გუშინ,tegnap
806,einst::ADV,ოდესღაც,hajdan
807,damals::ADV,მაშინ,akkor
808,damals::ADV,მაშინ,akkoriban
809,danach::ADV,მერმე,azután
810,danach::ADV,შემდეგ,azután
811,vorher::ADV,ადრე,előbb
812,vorher::ADV,წინათ,előbb
813,zuerst::ADV,ჯერ,először
814,einmal::ADV,ერთხელ,egyszer
815,manchmal::ADV,ხან,néha
816,manchmal::ADV,ხან,olykor
817,manchmal::ADV,ზოგჯერ,néha
818,manchmal::ADV,ზოგჯერ,olykor
819,oft::ADV,ხშირად,sokszor
820,immer::ADV,მუდამ,mindig
821,immer::ADV,ყოველთვის,mindig
822,niemals::ADV,არასდროს,sohasem
823,hier::ADV,აქ,itt
824,hierhin::ADV,აქეთ,erre
825,von hier::ADV,აქედან,innen
826,dort::ADV,იქ,ott
827,dorthin::ADV,იქით,oda
828,geradeaus::ADV,პირდაპირ,egyenesen
829,vorwärts::ADV,წინ,előre
830,rückwärts::ADV,უკან,hátrafelé
831,zurück::ADV,უკანვე,hátra
832,zurück::ADV,უკანვე,vissza
833,unten::ADV,დაბლა,alul
834,unten::ADV,ქვევით,alul
835,hinab::ADV,ძირს,le
836,hinab::ADV,ძირს,lefelé
837,oben::ADV,ზემოთ,fenn
838,oben::ADV,ზემოთ,felül
839,hinauf::ADV,ზევით,fel
840,hinauf::ADV,ზევით,felfelé
841,überall::ADV,ყველგან,mindenütt
842,nicht::ADV,არ,nem
843,ein wenig::ADV,ცოტა,egy kicsit
844,kaum::ADV,ძლივს,alig
845,sehr::ADV,მეტად,nagyon
846,sehr::ADV,ძალიან,nagyon
847,so::ADV,ისე,úgy
848,noch::ADV,ჯერ,még
849,nur::ADV,მხოლოდ,csak
850,nur::ADV,მხოლოდ,csupán
851,schon::ADV,უკვე,már
852,wieder::ADV,ისევ,ismét
853,wieder::ADV,ისევ,megint
854,wieder::ADV,კიდევ,ismét
855,wieder::ADV,კიდევ,megint
856,vergebens::ADV,ამაოდ,hiába
857,vergebens::ADV,ტყუილად,hiába
858,vor::PRP,წინ,előtt
859,hinter::PRP,უკან,mögött
860,hinter::PRP,მიღმა,mögött
861,unter::PRP,ქვეშ,alatt
862,unter::PRP,ქვევით,alatt
863,durch::PRP,გავლით,át
864,durch::PRP,გავლით,keresztül
865,neben::PRP,გვერდით,mellett
866,zwischen::PRP,შუა,között
867,zwischen::PRP,შორის,között
868,wegen::PRP,გამო,miatt
869,wegen::PRP,გამო,végett
870,wegen::PRP,შედეგად,miatt
871,wegen::PRP,შედეგად,végett
872,dies::PRN,ეს,ez
873,das::PRN,ეგ,az
874,alles::PRN,ყველაფერი,minden
875,ich::PRN,მე,én
876,du::PRN,შენ,te
877,er::PRN,ის,ő
878,er::PRN,იგი,ő
879,wir::PRN,ჩვენ,mi
880,ihr::PRN,თქვენ,ti
881,sie::PRN,ისინი,ők
882,was::FPRN,რა,mi
883,wer::FPRN,ვინ,ki
884,wo::FADV,სად,hol
885,wohin::FADV,საით,hova
886,wie::FADV,როგორ,hogy
887,wie::FADV,როგორ,hogyan
888,warum::FADV,რაზე,miért
889,warum::FADV,რატომ,miért
890,wieviel::FNUM,რამდენი,hány
891,wieviel::FNUM,რამდენი,mennyi
892,eins::NUM,ერთი,egy
893,zwei::NUM,ორი,kettő
894,drei::NUM,სამი,három
895,vier::NUM,ოთხი,négy
896,fünf::NUM,ხუთი,öt
897,sechs::NUM,ექვსი,hat
898,sieben::NUM,შვიდი,hét
899,acht::NUM,რვა,nyolc
900,neun::NUM,ცხრა,kilenc
901,zehn::NUM,ათი,tíz
902,elf::NUM,თერთმეტი,tizenegy
903,zwölf::NUM,თორმეტი,tizenkettő
904,zwanzig::NUM,ოცი,húsz
905,dreißig::NUM,ოცდაათი,harminc
906,vierzig::NUM,ორმოცი,negyven
907,fünfzig::NUM,ორმოცდაათი,ötven
908,sechzig::NUM,სამოცი,hatvan
909,siebzig::NUM,სამოცდაათი,hetven
910,achtzig::NUM,ოთხმოცი,nyolcvan
911,neunzig::NUM,ოთხმოცდაათი,kilencven
912,hundert::NUM,ასი,száz
913,tausend::NUM,ათასი,ezer
914,und::CNJ,და,és
915,und::CNJ,და,meg
916,oder::CNJ,ან,vagy
917,stehen::V,დგას,áll
918,sitzen::V,ზის,ül
919,liegen::V,აწევს,fekszik
920,hängen::V,კიდია,függ
921,werden::V,გახდება,lesz
922,passieren::V,მოხდება,történik
923,beginnen::V,იწყება,kezdődik
924,enden::V,გათავდება,végződik
925,enden::V,გათავდება,befejeződik
926,wechseln::V,იცვლება,változik
927,aufgehen[Sonne]::V,ამოდის,kel
928,untergehen[Sonne]::V,ჩადის,lemegy
929,scheinen[Sonne]::V,ანათებს,süt
930,donnern::V,ქუხს,dörög
931,wehen::V,ქრის,fúj
932,wehen::V,დაუბერავს,fúj
933,strömen::V,იღვრება,áramlik
934,fließen::V,დის,folyik
935,fließen::V,მიედინება,folyik
936,sich drehen::V,ტრიალებს,forog
937,schwanken::V,ირხევა,inog
938,schwanken::V,ირხევა,ingadozik
939,schwingen::V,ირხევა,leng
940,fallen::V,დავარდება,esik
941,brennen::V,იწვის,ég
942,rauchen::V,ბოლავს,füstöl
943,rauchen::V,აბოლებს,füstöl
944,regnen::V,წვიმს,esik
945,gefrieren::V,იყინება,megfagy
946,tauen::V,დნება,olvad
947,schmelzen::V,დნება,olvad
948,schmelzen::V,დნება,elolvad
949,trocknen::V,გაშრება,szárad
950,sieden::V,დუღს,forr
951,faulen::V,ლპება,rothad
952,verfaulen::V,ლპება,elrothad
953,verfaulen::V,ლპება,megrothad
954,reißen::V,დაიხევა,szakad
955,versinken::V,ეფლობა,süllyed
956,versinken::V,ეფლობა,elsüllyed
957,versinken::V,ჩაიძირება,süllyed
958,versinken::V,ჩაიძირება,elsüllyed
959,vergehen::V,გადის,múlik
960,vergehen::V,გადის,elmúlik
961,erscheinen::V,გამოჩნდება,feltűnik
962,erscheinen::V,გამოჩნდება,megjelenik
963,verschwinden::V,გააქრება,letűnik
964,verschwinden::V,დაიკარგება,letűnik
965,sinken::V,დაიწევს,süllyed
966,abnehmen::V,შემცირდება,apad
967,abnehmen::V,შემცირდება,csökken
968,zunehmen::V,გასუქდება,növekszik
969,zunehmen::V,გასუქდება,gyarapszik
970,steigen::V,მოიმატებს,emelkedik
971,wachsen::V,იზრდება,nő
972,wachsen::V,იზრდება,terem
973,wachsen::V,იზრდება,növekszik
974,wachsen::V,მრავლდება,nő
975,wachsen::V,მრავლდება,terem
976,wachsen::V,მრავლდება,növekszik
977,glänzen::V,ბრწყინავს,ragyog
978,glänzen::V,ბრწყინავს,fénylik
979,funkeln::V,კაშკაშებს,csillog
980,funkeln::V,კაშკაშებს,tündöklik
981,lärmen::V,ხმაურობს,lármázik
982,läuten::V,დარეკავს,cseng
983,klingeln::V,დარეკავს,csenget
984,klirren::V,დააწკარუნებს,csörömpöl
985,brausen::V,ბობოქრობს,zúg
986,brausen::V,ბობოქრობს,morajlik
987,rauschen::V,შრიალებს,zúg
988,klingen::V,ხმას გამოსცემს,hangzik
989,bellen::V,უყეფს,ugat
990,heulen::V,ღმუის,bőg
991,heulen::V,ღმუის,üvölt
992,blasen::V,დაუბერავს,fúj
993,pfeifen::V,უსტვენს,fütyül
994,schreien::V,ყვირის,kiált
995,schreien::V,ყვირის,kiabál
996,stöhnen::V,კვნესის,nyög
997,zittern::V,აძაგძაგებს,remeg
998,zittern::V,აძაგძაგებს,reszket
999,leben::V,ცოცხლობს,él
1000,geboren werden::V,იშვება,születik
1001,geboren werden::V,იბადება,születik
1002,atmen::V,სუნთქავს,lélegzik
1003,trinken::V,სვამს,iszik
1004,trinken::V,დალევს,iszik
1005,essen::V,შეჭამს,eszik
1006,schlucken::V,ყლაპავს,nyel
1007,müde werden::V,დაიქანცება,elfárad
1008,müde werden::V,დაიქანცება,kifárad
1009,einschlafen::V,დაიძინებს,elalszik
1010,schlafen::V,სძინავს,alszik
1011,aufwachen::V,გაიღვიძებს,felébred
1012,aufstehen::V,ადგება,felkel
1013,sich erholen::V,დაისვენებს,pihen
1014,krank werden::V,ავად გახდება,megbetegedik
1015,krank werden::V,ავად გახდება,belebetegszik
1016,krank sein::V,ავადმყოფობს,betegeskedik
1017,schmerzen::V,სტკივა,fáj
1018,husten::V,ახველებს,köhög
1019,genesen::V,მორჩება,meggyógyul
1020,sterben::V,კვდება,hal
1021,umkommen::V,დაიღუპება,elpusztul
1022,sich bewegen::V,იძვრის,mozog
1023,sich bewegen::V,მოძრაობს,mozog
1024,sich rühren::V,გაინძრევა,mozdul
1025,sich erheben::V,ადგება,feláll
1026,sich erheben::V,ადგება,felemelkedik
1027,sich setzen::V,დაჯდება,ül
1028,sich setzen::V,დაჯდება,leül
1029,hinfallen::V,დაეცემა,bukik
1030,hinfallen::V,დაეცემა,elesik
1031,laufen::V,დადის,jár
1032,schreiten::V,აბიჯებს,lép
1033,spazierengehen::V,დასეირნობს,sétál
1034,eilen::V,მიიჩქარის,siet
1035,sich beeilen::V,აჩქარდება,siet
1036,sausen::V,მიქრის,robog
1037,rennen::V,დარბის,fut
1038,rennen::V,დარბის,szalad
1039,springen::V,ხტის,ugrik
1040,klettern::V,ძვრება,kúszik
1041,schaukeln::V,ქანაობს,hintázik
1042,kriechen::V,დაბობღავს,kúszik
1043,schwimmen::V,ცურავს,úszik
1044,tauchen::V,ჩაიძირება,merül
1045,rudern::V,ნიჩაბს უსვამს,evez
1046,fahren::V,დადის,jár
1047,fahren::V,დადის,megy
1048,fahren::V,დადის,utazik
1049,fahren::V,მგზავრობს,jár
1050,fahren::V,მგზავრობს,megy
1051,fahren::V,მგზავრობს,utazik
1052,fliegen::V,იფრენს,száll
1053,fliegen::V,გაფრინდება,száll
1054,gehen::V,მიდის,megy
1055,weggehen::V,წამოდის,elmegy
1056,abfahren::V,მიემგზავრება,indul
1057,anhalten::V,ჩერდება,megáll
1058,hineingehen::V,შედის,bemegy
1059,eintreten::V,შედის,belép
1060,kommen::V,მოდის,jön
1061,ankommen::V,ჩადის,érkezik
1062,ankommen::V,ჩადის,megérkezik
1063,zurückkommen::V,დაბრუნდება,visszajön
1064,bleiben::V,დარჩება,marad
1065,bleiben::V,დარჩება,megmarad
1066,warten::V,ელოდება,vár
1067,warten::V,ელოდება,várakozik
1068,erwarten::V,ელის,vár
1069,erwarten::V,ელის,megvár
1070,erwarten::V,დაიცდის,vár
1071,erwarten::V,დაიცდის,megvár
1072,suchen::V,ეძებს,kutat
1073,suchen::V,მოძებნის,kutat
1074,finden::V,მიაგნებს,talál
1075,finden::V,გამოძებნის,talál
1076,versuchen::V,ცდის,megpróbál
1077,versuchen::V,ცდის,megkísérel
1078,versuchen::V,ცდილობს,megpróbál
1079,versuchen::V,ცდილობს,megkísérel
1080,vorbereiten::V,მოამზადებს,előkészít
1081,lieben::V,უყვარს,szeret
1082,mögen::V,ეტრფის,szeret
1083,lachen::V,იცინის,nevet
1084,rühren::V,გულს აუჩუყებს,mozdít
1085,weinen::V,ტირის,sír
1086,schimpfen::V,შეიგინება,szid
1087,schimpfen::V,შეიგინება,szitkozódik
1088,sich ärgern::V,გაბრაზობს,mérgelődik
1089,sich ärgern::V,გაბრაზობს,bosszankodik
1090,sich fürchten::V,შიშობს,fél
1091,sich fürchten::V,შიშობს,retteg
1092,fürchten::V,ფრთხილობს,fél
1093,fliehen::V,გაიქცევა,menekül
1094,flüchten::V,გაიქცევა,elmenekül
1095,sehen::V,ხედავს,néz
1096,anschauen::V,ნახავს,megnéz
1097,ansehen::V,უყურებს,néz
1098,ansehen::V,უყურებს,ránéz
1099,ansehen::V,უყურებს,megnéz
1100,hören::V,ისმენს,hall
1101,zuhören::V,მოისმენს,hallgat
1102,zuhören::V,მოისმენს,meghallgat
1103,probieren::V,გასინჯავს,kóstol
1104,probieren::V,გასინჯავს,megkóstol
1105,riechen::V,ყნოსავს,szagol
1106,fühlen::V,გრძნობს,érez
1107,scheinen::V,ეჩვენება,tűnik
1108,scheinen::V,ეჩვენება,látszik
1109,zu sehen sein::V,მოჩანს,mutatkozik
1110,vernehmen::V,გაიგებს,hall
1111,frieren::V,იყინება,fázik
1112,tun::V,აკეთებს,csinál
1113,tun::V,აკეთებს,cselekszik
1114,können::V,შეიძლება,tud
1115,wollen::V,უნდა,akar
1116,anfangen::V,დაიწყებს,kezd
1117,beenden::V,ამთავრებს,befejez
1118,aufhören::V,შეწყვეტს,megszűnik
1119,gelingen::V,მოახერხებს,sikerül
1120,geraten::V,გამოდის,kerül
1121,geraten::V,გამოდის,jut
1122,öffnen::V,გახსნის,nyit
1123,öffnen::V,გახსნის,kinyit
1124,schließen::V,ხურავს,csuk
1125,schließen::V,ხურავს,becsuk
1126,schließen::V,დაკეტავს,csuk
1127,schließen::V,დაკეტავს,becsuk
1128,stellen::V,დადგამს,állít
1129,stellen::V,დადგამს,helyez
1130,setzen::V,დასვამს,ültet
1131,setzen::V,დასვამს,helyez
1132,legen::V,დადებს,tesz
1133,legen::V,დადებს,fektet
1134,berühren::V,შეახებს,érint
1135,berühren::V,მიაკარებს,érint
1136,verbinden::V,შეაერთებს,beköt
1137,verbinden::V,შეაერთებს,összeköt
1138,bedecken::V,გადააფარებს,betakar
1139,bedecken::V,გადააფარებს,beborít
1140,aufhängen::V,დაკიდებს,felakaszt
1141,anzünden::V,დაანთებს,gyújt
1142,anzünden::V,დაანთებს,meggyújt
1143,anzünden::V,მოუკიდებს,gyújt
1144,anzünden::V,მოუკიდებს,meggyújt
1145,aufheben::V,აიღებს,felemel
1146,aufheben::V,აიყვანს,felemel
1147,zurücklassen::V,დატოვებს,hátrahagy
1148,verlieren::V,დაკარგავს,veszít
1149,verlieren::V,დაკარგავს,elveszít
1150,fallen lassen::V,გაუვარდება,elejt
1151,machen::V,გააკეთებს,tesz
1152,machen::V,გააკეთებს,csinál
1153,machen::V,გამოიწვევს,tesz
1154,machen::V,გამოიწვევს,csinál
1155,herstellen::V,დაამზადებს,gyárt
1156,herstellen::V,დაამზადებს,előállít
1157,bauen::V,ააშენებს,épít
1158,reparieren::V,შეაკეთებს,javít
1159,reparieren::V,შეაკეთებს,kijavít
1160,reparieren::V,შეაკეთებს,megjavít
1161,reparieren::V,გაარემონტებს,javít
1162,reparieren::V,გაარემონტებს,kijavít
1163,reparieren::V,გაარემონტებს,megjavít
1164,verbessern::V,გამოაკეთებს,megjavít
1165,verbessern::V,გააუმჯობესებს,megjavít
1166,ändern::V,შეცვლის,változtat
1167,ändern::V,შეცვლის,megváltoztat
1168,graben::V,თხრის,ás
1169,beugen::V,ხრის,meghajt
1170,biegen::V,გაღუნავს,hajlít
1171,drehen::V,ატრიალებს,forgat
1172,wenden::V,მოაბრუნებს,fordít
1173,wenden::V,მოაბრუნებს,megfordít
1174,umdrehen::V,შეატრიალებს,megfordít
1175,umdrehen::V,შეატრიალებს,megforgat
1176,heben::V,ასწევს,emel
1177,hochheben::V,აიყვანს,felemel
1178,ergreifen::V,სტაცებს,megfog
1179,halten::V,უჭირავს,tart
1180,drücken::V,დააწვება,nyom
1181,drücken::V,დააწვება,megnyom
1182,schieben::V,მისწევს,tol
1183,kratzen::V,მოფხანს,vakar
1184,lecken::V,ლოკავს,nyal
1185,beißen::V,უკბენს,harap
1186,abreißen::V,გლეჯს,letép
1187,abreißen::V,მოწყვეტს,letép
1188,abschneiden::V,გაჭრის,levág
1189,binden::V,შეკრავს,köt
1190,binden::V,შეკრავს,kötöz
1191,binden::V,გადააბამს,köt
1192,binden::V,გადააბამს,kötöz
1193,stecken::V,ჩაასობს,dug
1194,brechen::V,მოიტეხს,tör
1195,brechen::V,მოიტეხს,eltör
1196,klopfen::V,აკაკუნებს,kopogtat
1197,hauen::V,ლეწავს,vág
1198,hauen::V,ლეწავს,levág
1199,kleben::V,წებავს,tapaszt
1200,kleben::V,დააწებებს,tapaszt
1201,reiben::V,დაზელს,dörzsöl
1202,reiben::V,დაზელს,súrol
1203,streichen::V,უსვამს,simít
1204,schleifen::V,ლესავს,fen
1205,schleifen::V,ლესავს,csiszol
1206,schleifen::V,ლესავს,köszörül
1207,schneiden::V,გაჭრის,vág
1208,schneiden::V,გაჭრის,szel
1209,schneiden::V,გაჭრის,metsz
1210,rütteln::V,არხევს,ráz
1211,schütteln::V,არყევს,ráz
1212,schütteln::V,არყევს,megráz
1213,schütteln::V,ანძრევს,ráz
1214,schütteln::V,ანძრევს,megráz
1215,schwenken::V,აქნევს,lóbál
1216,schwenken::V,აქნევს,lobogtat
1217,schütten::V,ღვრის,önt
1218,schütten::V,დააქცევს,önt
1219,füllen::V,გაავსებს,tölt
1220,füllen::V,გაავსებს,megtölt
1221,einwickeln::V,შეახვევს,becsavar
1222,tragen::V,მიიტანს,hord
1223,schleppen::V,მიათრევს,vonszol
1224,ziehen::V,წევს,húz
1225,ziehen::V,ათრევს,húz
1226,aufbewahren::V,შეინახავს,megőriz
1227,werfen::V,ისვრის,dob
1228,werfen::V,ისვრის,hajít
1229,fangen::V,დაიჭერს,fog
1230,packen::V,სტაცებს,megragad
1231,verstecken::V,მალავს,eldug
1232,verstecken::V,მალავს,elrejt
1233,teilen::V,დაყოფს,oszt
1234,teilen::V,დაყოფს,megoszt
1235,schicken::V,გაგზავნის,küld
1236,bringen::V,მოიტანს,hoz
1237,bringen::V,მოიტანს,visz
1238,hinzufügen::V,დაამატებს,hozzáad
1239,bekommen::V,ამოიღებს,kap
1240,bekommen::V,ამოიღებს,megkap
1241,erhalten::V,იღებს,kap
1242,erhalten::V,იღებს,megkap
1243,nehmen::V,აიღებს,vesz
1244,wählen::V,გადაარჩევს,választ
1245,auswählen::V,ამოარჩევს,kiválaszt
1246,bewahren::V,ინარჩუნებს,megtart
1247,behindern::V,აბრკოლებს,akadályoz
1248,behindern::V,აბრკოლებს,gátol
1249,behindern::V,გააძნელებს,akadályoz
1250,behindern::V,გააძნელებს,gátol
1251,verderben::V,გააფუჭებს,elront
1252,beschädigen::V,დააზიანებს,rongál
1253,zerbrechen::V,დაამტვრევს,eltör
1254,zerbrechen::V,დაამტვრევს,széttör
1255,zerbrechen::V,დაამტვრევს,kettétör
1256,zerreißen::V,გახევს,eltép
1257,zerreißen::V,გახევს,széttép
1258,zerstören::V,მოსპობს,elpusztít
1259,zerstören::V,დაანგრევს,elpusztít
1260,verbrennen::V,დაწვავს,éget
1261,verbrennen::V,დაწვავს,eléget
1262,geben::V,აძლევს,ad
1263,reichen::V,მიაწოდებს,nyújt
1264,schenken::V,აჩუქებს,ajándékoz
1265,versprechen::V,აღუთქვამს,ígér
1266,wünschen::V,უსურვებს,kíván
1267,loben::V,აქებს,dicsér
1268,loben::V,ამკობს,dicsér
1269,küssen::V,აკოცებს,csókol
1270,wiegen::V,არხევს,ringat
1271,zudecken::V,გადახურავს,betakar
1272,wecken::V,გააღვიძებს,kelt
1273,wecken::V,გააღვიძებს,ébreszt
1274,zeigen::V,დაანახვებს,mutat
1275,führen::V,მიჰყავს,visz
1276,führen::V,მიჰყავს,vezet
1277,lehren::V,ასწავლის,tanít
1278,unterrichten::V,ასწავლის,tanít
1279,aufziehen::V,აღზრდის,felnevel
1280,leiten::V,აწარმოებს,vezet
1281,leiten::V,აწარმოებს,vezérel
1282,leiten::V,ხელმძღვანელობს,vezet
1283,leiten::V,ხელმძღვანელობს,vezérel
1284,antreiben::V,დააჩქარებს,hajt
1285,lassen::V,ა--ინებს,-tat
1286,lassen::V,ა--ინებს,-at
1287,einladen::V,მოიპატიჟებს,meghív
1288,vereinigen::V,შეაერთებს,egyesít
1289,besuchen::V,სანახავად მიდის,látogat
1290,treffen::V,შეხვდება,talál
1291,sich versammeln::V,შეიკრიბება,gyülekezik
1292,sich versammeln::V,შეიკრიბება,összegyűlik
1293,spielen::V,ეთამაშება,játszik
1294,singen::V,მღერის,énekel
1295,tanzen::V,ცეკვავს,táncol
1296,sich trennen::V,მოშორდება,elválik
1297,verlassen::V,მიატოვებს,elhagy
1298,retten::V,იხსნის,ment
1299,retten::V,გადაარჩენს,ment
1300,bewachen::V,დარაჯობს,őriz
1301,bewachen::V,უთვალთვალებს,őriz
1302,schützen::V,დაიფარავს,óv
1303,schützen::V,დაიფარავს,véd
1304,verteidigen::V,დაიცავს,véd
1305,sich schlagen::V,იჩხუბებს,verekszik
1306,schießen::V,ისვრის,lő
1307,siegen::V,გაიმარჯვებს,győz
1308,ärgern::V,აჯავრებს,bosszant
1309,schlagen::V,ცემს,üt
1310,schlagen::V,ცემს,ver
1311,treten::V,პანღურს ამოჰკრავს,rúg
1312,stechen::V,სჩხვლეტს,döf
1313,stechen::V,სჩხვლეტს,szúr
1314,stoßen::V,დაეჯახება,lök
1315,stehlen::V,ქურდობს,lop
1316,stehlen::V,მოიპარავს,lop
1317,stören::V,შეაწუხებს,zavar
1318,belästigen::V,მობეზრდება,zaklat
1319,verbergen::V,დამალავს,rejt
1320,verbergen::V,დამალავს,elrejt
1321,täuschen::V,შეცდებს,megtéveszt
1322,betrügen::V,მოატყუებს,csal
1323,töten::V,მოკლავს,öl
1324,wohnen::V,ცხოვრობს,lakik
1325,wohnen::V,ბინადრობს,lakik
1326,arbeiten::V,მუშაობს,dolgozik
1327,sammeln::V,შეკრებს,szed
1328,sammeln::V,შეკრებს,gyűjt
1329,pflücken::V,კრეფს,szed
1330,jagen::V,ნადირობს,vadászik
1331,fischen::V,თევზაობს,halászik
1332,fassen::V,დააჭერს,fog
1333,hüten::V,მწყემსავს,őriz
1334,hüten::V,მწყემსავს,legeltet
1335,treiben::V,მიერეკება,hajt
1336,anbinden::V,მიაბამს,köt
1337,füttern::V,აჭმევს,etet
1338,melken::V,წველის,fej
1339,hacken::V,კეპავს,vág
1340,gießen::V,რწყავს,öntöz
1341,reifen::V,მწიფდება,érik
1342,zubereiten::V,მოამზადებს,elkészít
1343,kochen::V,მოხარშავს,főz
1344,backen::V,გამოაცხობს,süt
1345,braten::V,შეწვავს,süt
1346,umrühren::V,შეურევს,megkever
1347,umrühren::V,გათქვეფს,megkever
1348,stricken::V,ქსოვს,köt
1349,nähen::V,გაკერავს,varr
1350,färben::V,შეღებავს,fest
1351,reinigen::V,გაწმენდს,tisztít
1352,reinigen::V,გასუფთავებს,tisztít
1353,waschen::V,გარეცხავს,mos
1354,abwischen::V,წაშლის,letöröl
1355,spülen::V,გაავლებს,mosogat
1356,fegen::V,დაბლანდავს,söpör
1357,kehren::V,დაგვის,söpör
1358,baden::V,ბანაობს,fürdik
1359,sich waschen::V,იბანება,mosdik
1360,sich waschen::V,იბანება,mosakszik
1361,ausziehen::V,გაიხდის,levesz
1362,anziehen::V,ჩაიცვამს,felölt
1363,anziehen::V,ჩაიცვამს,felvesz
1364,sich anziehen::V,ჩაიცვამს,öltözik
1365,sich anziehen::V,ჩაიცვამს,felöltözik
1366,kämmen::V,დავარცხნის,fésül
1367,schmücken::V,მორთავს,díszít
1368,sagen::V,იტყვის,mond
1369,sprechen::V,ლაპარაკობს,beszél
1370,reden::V,საუბრობს,beszél
1371,sich unterhalten::V,ბაასობს,beszélget
1372,sich unterhalten::V,მუსაიფობს,beszélget
1373,fragen::V,ჰკითხავს,kérdez
1374,bitten::V,სთხოვს,kér
1375,erzählen::V,მოუთხრობს,mesél
1376,erzählen::V,მოუთხრობს,elbeszél
1377,mitteilen::V,აუწყებს,közöl
1378,mitteilen::V,აცნობებს,közöl
1379,nennen::V,უწოდებს,hív
1380,nennen::V,უწოდებს,nevez
1381,rufen::V,დაუძახებს,hív
1382,prahlen::V,ტრაბახობს,dicsekszik
1383,übersetzen::V,გადათარგმნის,fordít
1384,denken::V,ფიქრობს,gondol
1385,denken::V,აზროვნებს,gondol
1386,glauben::V,სჯერა,hisz
1387,bemerken::V,შენიშვნავს,észrevesz
1388,erkennen::V,გამოიცნობს,ráismer
1389,erkennen::V,გამოიცნობს,felismer
1390,begreifen::V,გაიგებს,felfog
1391,verstehen::V,გაიგონებს,ért
1392,verstehen::V,გაიგონებს,megért
1393,lernen::V,ისწავლის,tanul
1394,lernen::V,ისწავლის,megtanul
1395,wissen::V,ეცოდინება,tud
1396,sich erinnern an::V,მოიგონებს,emlékszik
1397,sich erinnern an::V,გაიხსენებს,emlékszik
1398,vergessen::V,ივიწყებს,felejt
1399,vergessen::V,ივიწყებს,elfelejt
1400,messen::V,ზომავს,mér
1401,messen::V,ზომავს,megmér
1402,zählen::V,ითვლის,számol
1403,zählen::V,ითვლის,megszámol
1404,rechnen::V,გაიანგარიშებს,számít
1405,lesen::V,კითხულობს,olvas
1406,malen::V,ხატავს,fest
1407,zeichnen::V,ხაზავს,rajzol
1408,schreiben::V,დაწერს,ír
1409,besitzen::V,ექნება,birtokol
1410,kaufen::V,ყიდულობს,vesz
1411,kaufen::V,ყიდულობს,megvesz
1412,verkaufen::V,გაყიდის,elad
1413,bezahlen::V,გადაიხდის,fizet
1414,bezahlen::V,გადაიხდის,kifizet
1415,zahlen::V,გადაიხდის,fizet
1416,zahlen::V,გადაიხდის,megfizet
1417,beherrschen::V,ფლობს,ural
1418,ertragen::V,მოითმენს,elbír
1419,ertragen::V,მოითმენს,elvisel
