,Concept_ID,ar,kn
558,rund::A,مستدير,ವರ್ತುಳ
559,spitz::A,مدبب,ಮೊನಚಾದ
560,scharf::A,حاد,ತೀಕ್ಷ್ಣ
561,stumpf::A,ثالم,ಮೊಂಡು
562,schwer::A,ثقيل,ಭಾರಿ
563,schön::A,جميل,ಸುಂದರ
564,heiß::A,حار,ಬಿಸಿ
565,heiß::A,ساخن,ಬಿಸಿ
566,warm::A,دافئ,ಬಿಸಿ
567,kalt::A,بارد,ತಣ್ಣನೆಯ
568,kühl::A,قر,ತಂಪಾದ
569,frisch::A,طازج,ನಿರ್ಮಲ
570,feucht::A,رطب,ಒದ್ದೆಯಾದ
571,nass::A,مبلول,ಒದ್ದೆಯಾದ
572,trocken::A,جاف,ಶುಷ್ಕ
573,voll::A,ملء,ತುಂಬಿದ
574,leer::A,خال,ಖಾಲಿ
575,leer::A,فارغ,ಖಾಲಿ
576,offen::A,مفتوح,ಮುಚ್ಚಲ್ಲದ
577,geschlossen::A,مغلق,ಮುಚ್ಚಿದ
578,sauber::A,نظيف,ಶುದ್ಧ
579,schmutzig::A,قذر,ಅಶುದ್ಧ
580,roh::A,نيء,ಹಸಿ
581,reif::A,ناضج,ಹಣ್ಣಾದ
582,lecker::A,لذيذ,ಗುಚಿಕರ
583,süß::A,حلو,ಸಿಹಿ
584,bitter::A,مر,ಕಹಿ
585,sauer::A,حامض,ಹುಳಿಯಾದ
586,hell::A,نير,ಹೊಳೆಯುವ
587,dunkel::A,مظلم,ಮಬ್ಬಾದ
588,schwarz::A,أسود,ಕಪ್ಪು
589,weiß::A,أبيض,ಬಿಳಿಯ
590,rot::A,أحمر,ಕೆಂಪು
591,gelb::A,أصفر,ಹಳದಯ
592,blau::A,أزرق,ನೀಲ
593,grün::A,أخضر,ಕಾಯಾದ
594,grau::A,رمادي,ಬೂದುಬಣ್ಣದ
595,bunt::A,ملوب,ವರ್ಣರಂಜಿತ
596,billig::A,رخيص,ಅಗ್ಗ
597,teuer::A,غال,ದುಬಾರಿಯಾದ
598,wertvoll::A,ثمين,ಅಮೂಲ್ಯ
599,blind::A,أعمى,ಅಂಧ
600,taub::A,أصم,ಕಿವುಡಾದ
601,taub::A,أطرش,ಕಿವುಡಾದ
602,kräftig::A,قوي,ಪ್ರಬಲ
603,stark::A,قوي,ಶಕ್ತಿವಂತ
604,schwach::A,ضعيف,ದುರ್ಬಲ
605,fett::A,سمين,ಕೊಬ್ಬಿದ
606,schlank::A,أهيف,ತೆಳ್ಳಗಿನ
607,hübsch::A,جميل,ಅಂದವಾದ
608,böse::A,رديء,ಕೆಟ್ಟ
609,dumm::A,أبله,ಮಂದ
610,dumm::A,أحمق,ಮಂದ
611,faul::A,كسلان,ಆಲಸ
612,fleißig::A,مجتهد,ಕಡಗುವ
613,geizig::A,بخيل,ಜುಗ್ಗ
614,klug::A,ذكي,ಚತುರ
615,klug::A,عاقل,ಚತುರ
616,geschickt::A,ماهر,ದಕ್ಷ
617,lieb::A,عزيز,ಪ್ರಿಯ
618,lustig::A,مرح,ಖುಷಿಯಾದ
619,sanft::A,حليم,ಸೌಮ್ಯ
620,hungrig::A,جائع,ಹಸಿದ
621,krank::A,مريض,ಅಸ್ವಸ್ಥ
622,nackt::A,عار,ನಗ್ನ
623,traurig::A,حزين,ದುಃಖಿತ
624,lebendig::A,حي,ಜೀವಂತ
625,gut::A,جيد,ಒಳ್ಳೆಯ
626,schlecht::A,سيء,ದುಷ್ಟ
627,richtig::A,صحيح,ಸರಿ
628,schlimm::A,خبيث,ಅಸಹ್ಯ
629,wahr::A,حق,ನಿಜ
630,alt::A,قديم,ಮುದಿ
631,neu::A,جديد,ಹೊಸ
632,ehemalig::A,سابق,ಮಾಜೀ
633,alt[Lebewesen]::A,مسن,ವೃದ್ಧ
634,jung::A,شاب,ಎಳ
635,jung::A,صغير,ಎಳ
636,arm::A,فقير,ಬಡ
637,reich::A,غني,ಶ್ರೀಮಂತ
638,bekannt::A,معلوم,ಅಪ್ತ
639,berühmt::A,مشهور,ಪ್ರಸಿದ್ಧ
640,fremd::A,أجنبي,ಪರಕೀಯ
641,verschieden::A,مختلف,ಬೇರೆ
642,nah::A,قريب,ಹತ್ತಿರವಾದ
643,fern::A,بعيد,ದೂರದ
644,linker::A,يسار,ಎಡ
645,rechter::A,يمين,ಬಲ
646,anderer::A,آخر,ಇತರ
647,erster::A,أول,ಪ್ರಥಮ
648,zweiter::A,ثان,ದ್ವಿತೀಯ
649,dritter::A,ثالث,ಮೂರನೆಯಜಗತ್ತು
650,letzter::A,أخير,ಅಂತ್ಯ
651,allein::ADV,وحده,ಒಬ್ಬನೇ
652,auf einmal::ADV,بالمرة,ಒಡನೆ
653,zusammen::ADV,معا,ಒಟ್ಟಿಗೆ
654,lange::ADV,مدة طويلة,ದೀರ್ಘ
655,plötzlich::ADV,فجأة,ಅನಾಮತ್ತು
656,sofort::ADV,حالا,ಜಾಗ್ರತೆ
657,sofort::ADV,فورا,ಜಾಗ್ರತೆ
658,später::ADV,فيما بعد,ತರುವಾಯ
659,jetzt::ADV,الآن,ಈಗ
660,jetzt::ADV,حاليا,ಈಗ
661,heute::ADV,اليوم,ಇಂದು
662,morgen::ADV,غدا,ನಾಳೆ
663,bald::ADV,قريبا,ಬೇಗ
664,dann::ADV,ثم,ಆಗ
665,gestern::ADV,أمس,ನಿನ್ನೆ
666,gestern::ADV,البارحة,ನಿನ್ನೆ
667,einst::ADV,قديما,ಪೂರ್ವದಲ್ಲಿ
668,damals::ADV,حينئذ,ಆಗ
669,danach::ADV,ثم,ಆಮೇಲೆ
670,danach::ADV,بعد ذلك,ಆಮೇಲೆ
671,vorher::ADV,من قبل,ಮುಂಚೆ
672,vorher::ADV,قبل ذلك,ಮುಂಚೆ
673,zuerst::ADV,أولا,ಮೊದಲಿಗೆ
674,einmal::ADV,مرة,ಒಮ್ಮೆ
675,manchmal::ADV,أحيانا,ಆಗಾಗ
676,oft::ADV,كثيرا,ಅನೇಕಸಲ
677,immer::ADV,دائما,ಯಾವಾಗಲೂ
678,niemals::ADV,لا أبدا,ಯಾವಾಗಲೂ ಇಲ್ಲ
679,hier::ADV,هنا,ಇಲ್ಲಿ
680,hierhin::ADV,إلى هنا,ಇತ್ತ
681,von hier::ADV,من هنا,ಇಲ್ಲಿಂದ
682,dort::ADV,هناك,ಅಲ್ಲಿ
683,dorthin::ADV,إلى هناك,ಅಲ್ಲಿಗೆ
684,geradeaus::ADV,إلى الأمام,ಸೀದಾ
685,vorwärts::ADV,إلى الأمام,ಮುನ್ನೆಡೆವ
686,rückwärts::ADV,إلى الوراء,ಹಿಂದುಗಡೆಗೆ
687,zurück::ADV,عودا,ಹಿಂದಕ್ಕೆ
688,zurück::ADV,إلى الخلف,ಹಿಂದಕ್ಕೆ
689,unten::ADV,تحت,ಕೆಳಗೆ
690,unten::ADV,في الأسفل,ಕೆಳಗೆ
691,hinab::ADV,إلى تحت,ಕೆಳಕ್ಕೆ
692,oben::ADV,فوق,ಮೇಲೆ
693,oben::ADV,في الأعلى,ಮೇಲೆ
694,hinauf::ADV,إلى فوق,ಮೇಲಕ್ಕೆ
695,hinauf::ADV,إلى الأعلى,ಮೇಲಕ್ಕೆ
696,überall::ADV,في كل مكان,ಎಲ್ಲಸ್ಥಳಗಳು
697,nicht::ADV,لا,ಇಲ್ಲ
698,nicht::ADV,لا,ಅಲ್ಲ
699,nicht::ADV,لم,ಇಲ್ಲ
700,nicht::ADV,لم,ಅಲ್ಲ
701,ein wenig::ADV,قليلا,ತುಸು
702,kaum::ADV,كاد لا,ಕಠಿನವಾಗಿ
703,sehr::ADV,جدا,ಬಹು
704,sehr::ADV,كثيرا,ಬಹು
705,so::ADV,كذا,ಅಷ್ಟು
706,so::ADV,كذلك,ಅಷ್ಟು
707,noch::ADV,ما زال,ಇನ್ನು
708,nur::ADV,فقط,ಕೇವಲ
709,schon::ADV,قد,ಆಗಲೇ
710,wieder::ADV,من جديد,ಪುನಃ
711,wieder::ADV,مرة أخرى,ಪುನಃ
712,vergebens::ADV,عبثا,ನಿಷ್ಫಲವಾಗಿ
713,vor::PRP,أمام,ಮುಂದೆ
714,hinter::PRP,خلف,ಹಿಂದ
715,hinter::PRP,وراء,ಹಿಂದ
716,unter::PRP,تحت,ಕೆಳ
717,durch::PRP,عبر,ನೇರವಾಗಿ
718,durch::PRP,خلال,ನೇರವಾಗಿ
719,neben::PRP,جنب,ಅಧರ ಬಲಿಕ
720,neben::PRP,بجانب,ಅಧರ ಬಲಿಕ
721,zwischen::PRP,بين,ನಡುವೆ
722,wegen::PRP,بسبب,ಅಧಕ್ಕಗಿ
723,dies::PRN,هذا,ಈ
724,das::PRN,ذلك,ಅದು
725,alles::PRN,الكل,ಎಲ್ಲ
726,ich::PRN,أنا,ನಾನು
727,du::PRN,أنت,ನೀನು
728,er::PRN,هو,ಅವನು
729,er::PRN,هو,ಇವನು
730,wir::PRN,نحن,ನಾವು
731,ihr::PRN,أنتم,ನೀವು
732,ihr::PRN,أنتن,ನೀವು
733,sie::PRN,هم,ಅವರು
734,sie::PRN,هن,ಅವರು
735,was::FPRN,ما,ಏನು
736,wer::FPRN,من,ಯಾರಿಗೆ
737,wo::FADV,أين,ಎಲ್ಲಿ
738,wohin::FADV,إلى أين,ಎಲ್ಲಿಗೆ
739,wie::FADV,كيف,ಹೇಗೆ
740,warum::FADV,لماذا,ಏಕೆ
741,wieviel::FNUM,كم,ಎಷ್ಟು
742,eins::NUM,واحد,ಒಂದು
743,zwei::NUM,اثنين,ಎರಡು
744,drei::NUM,ثلاثة,ಮೂರು
745,vier::NUM,أربعة,ನಾಲ್ಕು
746,fünf::NUM,خمسة,ಅಯ್ದು
747,sechs::NUM,ستة,ಆರು
748,sieben::NUM,سبعة,ಏಳು
749,acht::NUM,ثمانية,ಎಂಟು
750,neun::NUM,تسعة,ಒಂಭಬತ್ತು
751,zehn::NUM,عشرة,ಹತ್ತು
752,elf::NUM,أحد عشر,ಹನ್ನೊಂದು
753,zwölf::NUM,اثنا عشر,ಹನ್ನೆರಡು
754,zwanzig::NUM,عشرون,ಇಪ್ಪತ್ತು
755,dreißig::NUM,ثلاثون,ಮೂವತ್ತು
756,vierzig::NUM,أربعون,ನಲವತ್ತು
757,fünfzig::NUM,خمسون,ಐವತ್ತು
758,sechzig::NUM,ستون,ಅರುವತ್ತು
759,siebzig::NUM,سبعون,ಎಪ್ಪತ್ತು
760,achtzig::NUM,ثمانون,ಎಂಬತ್ತು
761,neunzig::NUM,تسعون,ತೊಂಬತ್ತು
762,hundert::NUM,مئة,ನೂರು
763,tausend::NUM,ألف,ಸಾವಿರ
764,und::CNJ,و,ಮತ್ತು
765,oder::CNJ,أو,ಅಥವಾ
766,stehen::V,وقف,ನಿಲ್ಲು
767,sitzen::V,جلس,ಕುಳ್ಳಿರು
768,liegen::V,رقد,ಮಲಗಿಕೊ
769,hängen::V,تعلق,ಇಳಿಯಬಿಡು
770,werden::V,صار,ಆಗು
771,werden::V,أصبح,ಆಗು
772,passieren::V,حدث,ಆಗು
773,beginnen::V,ابتدأ,ಆರಂಭಿಸು
774,enden::V,انتهى,ಕೊನೆಗಾಣು
775,wechseln::V,تغير,ಮಾರ್ಪಡಿಸು
776,aufgehen[Sonne]::V,شرق,ಮೂಡು
777,untergehen[Sonne]::V,غرب,ಮುಳುಗು
778,scheinen[Sonne]::V,أضاء,ಹೊಳೆ
779,donnern::V,رعد,ಗುಡುಗಾಗು
780,wehen::V,هب,ತೀಡು
781,strömen::V,جرى,ಹರಿ
782,fließen::V,سال,ಹರಿ
783,sich drehen::V,دار,ಸುತ್ತು
784,schwanken::V,ترنح,ಓಲಾಡು
785,schwingen::V,ترجح,ತೂಗು
786,fallen::V,سقط,ಉದುರು
787,brennen::V,احترق,ಉರಿ
788,rauchen::V,دخن,ಹೊಗೆಬಿಡು
789,regnen::V,أمطر,ಸುರಿ
790,gefrieren::V,تجمد,ಹೆಪ್ಪುಗಟ್ಟು
791,tauen::V,ذاب,ಬೆಚ್ಚಗಾಗು
792,schmelzen::V,ذاب,ಕರಗು
793,trocknen::V,نشف,ಒಣಗು
794,sieden::V,غلى,ಕುದಿ
795,faulen::V,فسد,ಕೊಳೆ
796,verfaulen::V,تعفن,ನಶಿಸು
797,reißen::V,انقطع,ಒಡೆ
798,versinken::V,غرق,ಮುಳುಗು
799,vergehen::V,مضى,ಸಾಗು
800,erscheinen::V,لاح,ತೋರು
801,erscheinen::V,ظهر,ತೋರು
802,verschwinden::V,غاب,ಮಾಯವಾಗು
803,sinken::V,هبط,ಕುಸಿ
804,abnehmen::V,نقص,ತಗ್ಗು
805,zunehmen::V,ازداد,ಬೆಳೆ
806,steigen::V,صعد,ಉಬ್ಬು
807,steigen::V,ارتفع,ಉಬ್ಬು
808,wachsen::V,نما,ಬೆಳೆ
809,wachsen::V,نبت,ಬೆಳೆ
810,glänzen::V,لمع,ಮಿರುಗು
811,funkeln::V,تلألأ,ಮಿನುಗು
812,lärmen::V,ضج,ಶಬ್ದ ಮಾಡಲು
813,lärmen::V,صخب,ಶಬ್ದ ಮಾಡಲು
814,läuten::V,قرع,ಬಾರಿಸು
815,klingeln::V,دق,ಅನುರಣಿಸು
816,klirren::V,قعقع,ಕಿಣಿಕಿಣಿಸು
817,brausen::V,عج,ಅಬ್ಬರಿಸು
818,rauschen::V,حف,ಮರ್ಮರಗುಟ್ಟಿಸು
819,klingen::V,رن,ಉಸಿರು
820,bellen::V,نبح,ಬಗುಳು
821,heulen::V,عوى,ಅರಚು
822,blasen::V,نفخ,ಗಾಳಿ ಊದು
823,pfeifen::V,صفر,ಸಿಳ್ಳೆಯೂದು
824,schreien::V,صرخ,ಕರೆ
825,stöhnen::V,أن,ನರಳು
826,zittern::V,ارتعش,ನಡುಗು
827,leben::V,عاش,ಇರು
828,geboren werden::V,ولد,ಉಂಟಾಗು
829,atmen::V,تنفس,ಉಸಿರು
830,trinken::V,شرب,ಕುಡಿ
831,essen::V,أكل,ತಿನ್ನು
832,schlucken::V,جرع,ನುಂಗು
833,müde werden::V,تعب,ಬಳಲು
834,einschlafen::V,نام,ನಿದ್ಧೆಹೋಗು
835,schlafen::V,نام,ನಿದ್ರಿಸು
836,aufwachen::V,استيقظ,ಏಳು
837,aufstehen::V,قام,ಏಳು
838,sich erholen::V,استجم,ಸುಧಾರಿಸು
839,krank werden::V,مرض,ಬೇನೆಬೀಳು
840,krank sein::V,مرض,ಕೆಟ್ಟ ಎಂದು
841,schmerzen::V,آلم,ಕಚ್ಚು
842,husten::V,كح,ಕೆಮ್ಮು
843,husten::V,سعل,ಕೆಮ್ಮು
844,genesen::V,نقه,ಮತ್ತೆಹೊದಿಸು
845,sterben::V,مات,ಮೃತಪಡು
846,umkommen::V,هلك,ಹಾಳಾಗು
847,sich bewegen::V,تحرك,ಚಲಿಸು
848,sich rühren::V,تحرك,ಕದಲು
849,sich erheben::V,قام,ಏಳು
850,sich setzen::V,جلس,ಕೂರು
851,hinfallen::V,وقع,ಬೀಳು
852,laufen::V,مشى,ನಡೆ
853,schreiten::V,خطا,ಮೆಲ್ಲಗೆ ನಡೆ
854,spazierengehen::V,تنزه,ವಿಹರಿಸು
855,eilen::V,عجل,ಮುನ್ನುಗ್ಗು
856,sich beeilen::V,استعجل,ಆತುರಪಡು
857,sausen::V,أسرع,ಒಗೆ
858,rennen::V,عدا,ಓಡು
859,rennen::V,ركض,ಓಡು
860,springen::V,قفز,ಜಿಗಿ
861,klettern::V,تسلق,ಏರು
862,schaukeln::V,تأرجح,ತೂಗು
863,kriechen::V,دب,ತೆವಳು
864,kriechen::V,زحف,ತೆವಳು
865,schwimmen::V,سبح,ಈಜು
866,tauchen::V,غطس,ಕೆಳಗಿಳಿ
867,rudern::V,جذف,ಸಾಗಿಸು
868,fahren::V,ركب,ನಡೆಸು
869,fahren::V,سافر,ನಡೆಸು
870,fliegen::V,طار,ಹಾರು
871,gehen::V,سار,ಹೋಗು
872,gehen::V,ذهب,ಹೋಗು
873,weggehen::V,ذهب,ಹೊರಡು
874,weggehen::V,انصرف,ಹೊರಡು
875,abfahren::V,رحل,ತೆರಳು
876,anhalten::V,توقف,ನಿಲ್ಲು
877,hineingehen::V,دخل,ಒಳಹೊಗು
878,eintreten::V,دخل,ಒಳಹೊಗು
879,kommen::V,أتى,ಬರು
880,kommen::V,جاء,ಬರು
881,ankommen::V,وصل,ಬರು
882,zurückkommen::V,عاد,ಹಿಂದಿರುಗು
883,zurückkommen::V,رجع,ಹಿಂದಿರುಗು
884,bleiben::V,مكث,ಇರು
885,warten::V,انتظر,ಇರು
886,erwarten::V,ترقب,ನಿರೀಕ್ಷಿಸು
887,erwarten::V,انتظر,ನಿರೀಕ್ಷಿಸು
888,suchen::V,بحث,ಹುಡುಕು
889,finden::V,وجد,ಕಂಡುಕೊ
890,versuchen::V,حاول,ಪ್ರಯತ್ನಿಸು
891,vorbereiten::V,أعد,ಸಿದ್ಧವಾಗು
892,vorbereiten::V,حضر,ಸಿದ್ಧವಾಗು
893,lieben::V,أحب,ಪ್ರೀತಿಸು
894,mögen::V,أحب,ಇಷ್ಟಪಡು
895,lachen::V,ضحك,ನಗು
896,rühren::V,أثر,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
897,weinen::V,بكى,ಅಳು
898,schimpfen::V,سب,ಗೊಣಗು
899,schimpfen::V,شتم,ಗೊಣಗು
900,sich ärgern::V,زعل,ಗಣಗಾಡು
901,sich fürchten::V,هاب,ನಡುಗು
902,fürchten::V,خاف,ಹೆದರು
903,fürchten::V,خشي,ಹೆದರು
904,fliehen::V,هرب,ಓಡಿಹೋಗು
905,flüchten::V,فر,ಪಾರಾಗು
906,sehen::V,رأى,ಕಾಣು
907,anschauen::V,نظر,ನೋಡು
908,ansehen::V,نظر,ನಿರೀಕ್ಷಿಸು
909,hören::V,سمع,ಕೇಳು
910,zuhören::V,أصغى,ಆಲಿಸು
911,probieren::V,ذاق,ರುಚಿ ನೋಡು
912,riechen::V,شم,ಮೂಸು
913,riechen::V,استنشق,ಮೂಸು
914,fühlen::V,شعر,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
915,scheinen::V,ظهر,ತೋರು
916,zu sehen sein::V,ظهر,ಕಾಣಿಸು
917,vernehmen::V,سمع,ಕೇಳು
918,frieren::V,بردان,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
919,tun::V,فعل,ಮಾಡು
920,können::V,قدر,ಮಾಡಬಲ್ಲ
921,können::V,استطاع,ಮಾಡಬಲ್ಲ
922,wollen::V,شاء,ಬಯಸು
923,wollen::V,أراد,ಬಯಸು
924,anfangen::V,بدأ,ಪ್ರಾರಂಭಿಸು
925,beenden::V,أنهى,ನಿಲ್ಲಿಸು
926,aufhören::V,توقف,ಮುಗಿಸು
927,aufhören::V,انقطع,ಮುಗಿಸು
928,gelingen::V,نجح,ಯಶಸ್ವಿಯಾಗು
929,geraten::V,طلع,ಉತ್ಪತ್ತಿಮಾಡು
930,öffnen::V,فتح,ತೆರೆ
931,schließen::V,أغلق,ಮುಚ್ಚು
932,stellen::V,وضع,ಇಕ್ಕು
933,stellen::V,أقام,ಇಕ್ಕು
934,setzen::V,أجلس,ಇಡು
935,legen::V,وضع,ಇಡು
936,berühren::V,مس,ತಾಕು
937,berühren::V,لمس,ತಾಕು
938,verbinden::V,ربط,ಕೂಡಿಸು
939,verbinden::V,وصل,ಕೂಡಿಸು
940,bedecken::V,غطى,ಮುಚ್ಚು
941,aufhängen::V,علق,ತೂಗುಹಾಕು
942,anzünden::V,أوقد,ಹತ್ತಿಸು
943,aufheben::V,لقط,ಆಯಿ
944,zurücklassen::V,ترك,ಬಿಡು
945,verlieren::V,فقد,ಕಳೆ
946,fallen lassen::V,أسقط,ಬೀಳಿಸು
947,machen::V,فعل,ಮಾಡು
948,herstellen::V,صنع,ತಯಾರಿಸು
949,herstellen::V,أنتج,ತಯಾರಿಸು
950,bauen::V,بنى,ಕಟ್ಟು
951,bauen::V,شيد,ಕಟ್ಟು
952,reparieren::V,صلح,ಸರಿಪಡಿಸು
953,verbessern::V,صحح,ತಿದ್ದು
954,ändern::V,غير,ಬದಲಾಯಿಸು
955,graben::V,حفر,ಅಗೆ
956,beugen::V,ثنى,ಬಗ್ಗಿಸು
957,beugen::V,أحنى,ಬಗ್ಗಿಸು
958,biegen::V,لوى,ಬಗ್ಗಿಸು
959,drehen::V,أدار,ತಿರುಗು
960,drehen::V,دور,ತಿರುಗು
961,wenden::V,قلب,ತಿರುಗು
962,umdrehen::V,قلب,ತಿರುಗಿಸು
963,heben::V,رفع,ಎತ್ತು
964,hochheben::V,رفع,ಎತ್ತು
965,ergreifen::V,مسك,ಆಕ್ರಮಿಸು
966,halten::V,مسك,ಹಿಡಿ
967,drücken::V,ضغط,ಒತ್ತು
968,schieben::V,حرك,ನೂಕು
969,kratzen::V,خدش,ತರಚಿಕೊಳ್ಳು
970,lecken::V,لعق,ನೆಕ್ಕು
971,beißen::V,عض,ಕಚ್ಚು
972,abreißen::V,قلع,ಹರಿ
973,abschneiden::V,قطع,ಕತ್ತರಿಸು
974,binden::V,ربط,ಕಟ್ಟು
975,stecken::V,دس,ಸಿಕ್ಕಿಸು
976,brechen::V,كسر,ಮುರಿ
977,klopfen::V,طرق,ತಟ್ಟು
978,hauen::V,ضرب,ಹೊಡೆ
979,kleben::V,ألصق,ಅಂಟಿಸು
980,reiben::V,حك,ಉಜ್ಜು
981,streichen::V,نشر,ಹರಡು
982,schleifen::V,سن,ಮಸೆ
983,schneiden::V,قطع,ಕತ್ತರಿಸು
984,rütteln::V,رج,ಕುಲುಕಿಸು
985,schütteln::V,هز,ಅಲುಗಿಸು
986,schwenken::V,لوح,ತೂಗಾಡು
987,schütten::V,صب,ಎರೆ
988,füllen::V,ملأ,ತುಂಬಿಸು
989,einwickeln::V,لف,ಹೊದಿಸು
990,tragen::V,حمل,ಹೊರು
991,schleppen::V,سحب,ಜಗ್ಗು
992,ziehen::V,سحب,ಎಳೆ
993,aufbewahren::V,حفظ,ಇಟ್ಟುಕೊ
994,werfen::V,رمى,ಎಸೆ
995,werfen::V,ألقى,ಎಸೆ
996,fangen::V,التقط,ಹಿಡಿ
997,packen::V,مسك,ಸೆಳೆ
998,verstecken::V,خبأ,ಮುಚ್ಚಿಡು
999,teilen::V,قسم,ವಿಭಜಿಸು
1000,schicken::V,بعث,ಕಳುಹಿಸು
1001,schicken::V,أرسل,ಕಳುಹಿಸು
1002,bringen::V,جلب,ತರು
1003,hinzufügen::V,أضاف,ಕೂಡಿಸು
1004,bekommen::V,حصل,ಸಂಪಾದಿಸು
1005,erhalten::V,استلم,ಪಡೆ
1006,nehmen::V,أخذ,ಹಿಡಿ
1007,wählen::V,اختار,ಆರಿಸು
1008,auswählen::V,انتقى,ಆಯಿ
1009,bewahren::V,حافظ,ರಕ್ಷಿಸಿಡು
1010,behindern::V,عاق,ಅಡ್ಡಿಮಾಡು
1011,verderben::V,أفسد,ಕೆಡಿಸು
1012,beschädigen::V,أضر,ಹಾಳುಮಾಡು
1013,zerbrechen::V,كسر,ಮುರಿ
1014,zerreißen::V,مزق,ಸೀಳು
1015,zerstören::V,دمر,ಅಳಿಸು
1016,verbrennen::V,حرق,ಸುಡು
1017,geben::V,أعطى,ಕೊಡು
1018,reichen::V,ناول,ಕೊಡು
1019,schenken::V,وهب,ಅರ್ಪಿಸು
1020,versprechen::V,وعد,ವಾಗ್ದಾನಮಾಡು
1021,wünschen::V,تمنى,ಬಯಸು
1022,loben::V,مدح,ಹೊಗಳು
1023,küssen::V,قبل,ಚುಂಬಿಸು
1024,wiegen::V,هدهد,ತೂಗು
1025,zudecken::V,غطى,ಹಾಸು
1026,wecken::V,أيقظ,ಎಬ್ಬಿಸು
1027,zeigen::V,أرى,ತೋರಿಸು
1028,führen::V,دل,ದಾರಿತೋರಿಸು
1029,lehren::V,علم,ಕಲಿಸು
1030,unterrichten::V,علم,ಬೋಧಿಸು
1031,aufziehen::V,ربى,ಸಲಹು
1032,leiten::V,دل,ಮುಂದಾಳಾಗಿರು 
1033,leiten::V,أدار,ಮುಂದಾಳಾಗಿರು 
1034,antreiben::V,حث,ಓಡಿಸು
1035,lassen::V,حدا,ಮಾಡಲುಬಿಡು
1036,einladen::V,دعا,ಆಹ್ವಾನಿಸು
1037,vereinigen::V,وحد,ಒಂದಾಗು
1038,besuchen::V,زار,ಭೇಟಿಯಾಗು
1039,treffen::V,قابل,ಸಂಧಿಸು
1040,sich versammeln::V,اجتمع,ನೆರೆ
1041,spielen::V,لعب,ಆಡು
1042,singen::V,غنى,ಹಾಡು
1043,tanzen::V,رقص,ಕುಣಿ
1044,sich trennen::V,افترق,ಪ್ರತ್ಯೇಮಾಡು
1045,verlassen::V,ترك,ಕಳೆ
1046,retten::V,نجى,ರಕ್ಷಿಸು
1047,retten::V,أنقذ,ರಕ್ಷಿಸು
1048,bewachen::V,حرس,ಕಾಪಾಡು
1049,schützen::V,حمى,ಸಂರಕ್ಷಿಸು
1050,verteidigen::V,دافع,ಕಾಪಿಡು
1051,sich schlagen::V,تضارب,ಕಿತ್ತಾಟ
1052,schießen::V,أطلق,ಎಸೆ
1053,siegen::V,انتصر,ಗೆಲ್ಲು
1054,ärgern::V,أزعل,ರೇಗಿಸು
1055,schlagen::V,ضرب,ಹೊಡೆ
1056,treten::V,رفس,ಒದೆ
1057,stechen::V,شك,ಚುಚ್ಚು
1058,stoßen::V,دفع,ತಳ್ಳು
1059,stehlen::V,سرق,ಕದಿ
1060,stören::V,ضايق,ಕತಕು
1061,belästigen::V,أزعج,ತೊಂದರೆ
1062,verbergen::V,كتم,ಮರೆಮಾಜು
1063,täuschen::V,خدع,ಠಕ್ಕಿಸು
1064,betrügen::V,غش,ವಂಚಿಸು
1065,töten::V,قتل,ಕೊಲ್ಲು
1066,wohnen::V,سكن,ವಾಸಿಸು
1067,arbeiten::V,عمل,ಕೆಲಸ ಮಾಡು
1068,arbeiten::V,اشتغل,ಕೆಲಸ ಮಾಡು
1069,sammeln::V,جمع,ಸಂಚಯಿಸು
1070,pflücken::V,جنى,ಬಿಡಿಸು
1071,pflücken::V,قطف,ಬಿಡಿಸು
1072,jagen::V,صاد,ಬೇಟೆಯಾಡು
1073,fischen::V,اصطاد,ಮೀನು ಹಿಡಿ
1074,fassen::V,قبض,ಹಿಡಿ
1075,hüten::V,رعى,ಗುಂಪುಸೇರಿಸು
1076,treiben::V,ساق,ದಬ್ಬು
1077,anbinden::V,ربط,ಬಿಗಿ
1078,füttern::V,علف,ಮೇಯಿಸು
1079,melken::V,حلب,ಹಾಲು ಕರೆ
1080,hacken::V,فرم,ತುಂಡರಿಸು
1081,gießen::V,سقى,ನೀರುಹಾಕು
1082,reifen::V,نضج,ಕಳಿ
1083,zubereiten::V,حضر,ಅಡಿಗೆಮಾಡು
1084,kochen::V,طبخ,ಅಡು
1085,backen::V,خبز,ಬೇಯಿಸು
1086,braten::V,قلى,ಕರಿ
1087,braten::V,حمر,ಕರಿ
1088,umrühren::V,قلب,ಕಲಕು
1089,stricken::V,حاك,ಹೆಣೆ
1090,nähen::V,خاط,ಹೊಲಿ
1091,färben::V,صبغ,ಬಣ್ಣ ಹತ್ತು
1092,färben::V,لون,ಬಣ್ಣ ಹತ್ತು
1093,reinigen::V,نظف,ಸ್ವಚ್ಛಮಾಡು
1094,waschen::V,غسل,ತೊಳೆ
1095,abwischen::V,مسح,ಒರಸು
1096,spülen::V,شطف,ಗಲಬರಿಸು
1097,fegen::V,كنس,ಗುಡಿಸು
1098,kehren::V,كنس,ಗುಡಿಸು
1099,baden::V,استحم,ಸ್ನಾನಮಾಡು
