,Concept_ID,sq,sah
758,manchmal::ADV,nganjëherë,арыт
759,oft::ADV,shpesh,чаастатык
760,immer::ADV,përherë,мэлдьи
761,immer::ADV,gjithnjë,мэлдьи
762,niemals::ADV,kurrë,хаһан да
763,niemals::ADV,asnjëherë,хаһан да
764,hier::ADV,këtu,маныаха
765,hierhin::ADV,knej,бэттэх
766,von hier::ADV,që këtej,мантан
767,von hier::ADV,prej këtej,мантан
768,dort::ADV,aty,онно
769,dort::ADV,atje,онно
770,dorthin::ADV,anej,онно
771,geradeaus::ADV,drejt,быһа
772,geradeaus::ADV,drejt,быһаччы
773,vorwärts::ADV,mbroth,инники
774,vorwärts::ADV,përpara,инники
775,rückwärts::ADV,mbrapsht,төттөру
776,zurück::ADV,prapa,төттөрү
777,zurück::ADV,mbrapsht,төттөрү
778,unten::ADV,poshtë,аллара
779,hinab::ADV,përposh,аллара
780,oben::ADV,lart,үөһэ
781,oben::ADV,sipër,үөһэ
782,hinauf::ADV,lart,өрө
783,hinauf::ADV,lart,үөһэ
784,hinauf::ADV,përpjetë,өрө
785,hinauf::ADV,përpjetë,үөһэ
786,überall::ADV,kudo,бэйдиэ
787,nicht::ADV,s',буолбатах
788,nicht::ADV,nuk,буолбатах
789,ein wenig::ADV,një tis,кыратык
790,kaum::ADV,mezi,нэһиилэ
791,sehr::ADV,fort,бэрт
792,sehr::ADV,fort,наһаа
793,sehr::ADV,shumë,бэрт
794,sehr::ADV,shumë,наһаа
795,so::ADV,ashtu,оччо
796,so::ADV,ashtu,оннук
797,so::ADV,kështu,оччо
798,so::ADV,kështu,оннук
799,noch::ADV,ende,өссө
800,noch::ADV,akoma,өссө
801,nur::ADV,vetëm,эрэ
802,nur::ADV,vetëm,сыччах
803,schon::ADV,tashmë,бэлиэр
804,wieder::ADV,përsëri,эмиэ
805,vergebens::ADV,kot,таак
806,vor::PRP,para,иннигэр
807,hinter::PRP,prapa,кэлин
808,hinter::PRP,mbrapa,кэлин
809,unter::PRP,nën,-ҕа
810,unter::PRP,nën,оһох түгэҕэ
811,durch::PRP,nëpër,курдары
812,neben::PRP,pranë,аттыгар
813,neben::PRP,përbri,аттыгар
814,zwischen::PRP,midis,ыккардынан
815,zwischen::PRP,ndërmjet,ыккардынан
816,wegen::PRP,për,уҥуортан
817,dies::PRN,ky,ити
818,dies::PRN,ky,бу
819,das::PRN,ky,били
820,alles::PRN,gjithçka,барыта
821,ich::PRN,unë,мин
822,du::PRN,ti,эн
823,er::PRN,ai,кнни
824,wir::PRN,ne,биһиги
825,ihr::PRN,ju,эһиги
826,sie::PRN,ata,кинилэр
827,was::FPRN,ç',туох
828,was::FPRN,çfarë,туох
829,wer::FPRN,kush,ким
830,wo::FADV,ku,ханна
831,wohin::FADV,për ku,ханна
832,wie::FADV,si,хайдах
833,warum::FADV,pse,тоҕо
834,warum::FADV,përse,тоҕо
835,wieviel::FNUM,sa,төһө
836,eins::NUM,një,биир
837,zwei::NUM,dy,икки
838,drei::NUM,tre,үс
839,vier::NUM,katër,түөрт
840,fünf::NUM,pesë,биэс
841,sechs::NUM,gjashtë,алта
842,sieben::NUM,shtatë,сэттэ
843,acht::NUM,tetë,аҕыс
844,neun::NUM,nëntë,тоҕус
845,zehn::NUM,dhjetë,уон
846,elf::NUM,njëmbëdhjetë,уон биир
847,zwölf::NUM,dymbëdhjetë,уон икки
848,zwanzig::NUM,njëzet,сүүрбэ
849,dreißig::NUM,tridhjetë,отут
850,vierzig::NUM,dyzet,түөрт уон
851,fünfzig::NUM,pesëdhjetë,биэс уон
852,sechzig::NUM,gjashtëdhjetë,алта уон
853,siebzig::NUM,shtatëdhjetë,сэттэ уон
854,achtzig::NUM,tetëdhjetë,аҕыс уон
855,neunzig::NUM,nëntëdhjetë,тоҕус уонус
856,hundert::NUM,qind,сүүс
857,tausend::NUM,mijë,тыһыынча
858,und::CNJ,e,да
859,und::CNJ,e,уонна
860,und::CNJ,e,итиэннэ
861,und::CNJ,dhe,да
862,und::CNJ,dhe,уонна
863,und::CNJ,dhe,итиэннэ
864,oder::CNJ,a,эбэтэр
865,oder::CNJ,apo,эбэтэр
866,stehen::V,rri,тур
867,sitzen::V,rri,олор
868,liegen::V,rri shtrirë,сыт
869,hängen::V,varem,санньылый
870,werden::V,bëhem,буол
871,passieren::V,ndodh,буол
872,beginnen::V,filloj,саҕалан
873,enden::V,përfundoj,бүт
874,wechseln::V,ndërroj,уларый
875,aufgehen[Sonne]::V,hapem,ой
876,untergehen[Sonne]::V,hyj,киир
877,untergehen[Sonne]::V,perëndoj,киир
878,scheinen[Sonne]::V,ndriçoj,сырдат
879,donnern::V,gjëmoj,эт
880,donnern::V,bubulloj,эт
881,wehen::V,fryj,үр
882,strömen::V,derdh,кутулун
883,fließen::V,rrjedh,сүүр
884,sich drehen::V,rrotullohem,эргий
885,schwanken::V,dyzoj,биэтэҥнээ
886,schwingen::V,dridhem,эйэҥнээ
887,fallen::V,bie,оҕут
888,brennen::V,digjem,умай
889,rauchen::V,nxjerr tym,буруолаа
890,regnen::V,bie shi,самыырдаа
891,gefrieren::V,ngrij,тоҥ
892,tauen::V,shkrij,ир
893,schmelzen::V,shkrij,уулун
894,trocknen::V,thaj,куур
895,sieden::V,ziej,оргуй
896,faulen::V,kalbem,сытый
897,faulen::V,prishem,сытый
898,verfaulen::V,kalbem,сытыйан_хаал
899,reißen::V,grisem,хайыт
900,reißen::V,grisem,быһытталан
901,reißen::V,shqyhem,хайыт
902,reißen::V,shqyhem,быһытталан
903,versinken::V,humboj,тимир
904,versinken::V,humboj,батылын
905,vergehen::V,kaloj,дьай
906,erscheinen::V,dukem,көһүн
907,verschwinden::V,zhdukem,сүт
908,sinken::V,ulem,намтаа
909,abnehmen::V,pakësohem,аччаа
910,abnehmen::V,zvogëlohem,аччаа
911,zunehmen::V,shtohem,элбээ
912,steigen::V,rritem,үрдээ
913,wachsen::V,rritem,үүн
914,glänzen::V,vezulloj,кылбай
915,funkeln::V,xixoj,күлүмнээ
916,funkeln::V,xixoj,күлүмүрдээ
917,funkeln::V,xixëlloj,күлүмнээ
918,funkeln::V,xixëlloj,күлүмүрдээ
919,lärmen::V,oshtij,тыаһаа
920,lärmen::V,zhurmoj,тыаһаа
921,läuten::V,bie,собуоннаа
922,klingeln::V,i bie ziles,линкинээ
923,klirren::V,kërcëlloj,айгырат
924,brausen::V,gjëmoj,сирилээ
925,rauschen::V,fëshfërij,суугунаа
926,klingen::V,tingëlloj,доргуй
927,bellen::V,leh,үр
928,heulen::V,ulërij,улуй
929,blasen::V,fryj,үр
930,pfeifen::V,fishkëllej,иһиир
931,schreien::V,bërtas,кылан
932,schreien::V,bërtas,хаһыытаа
933,stöhnen::V,rënkoj,ынчыктаа
934,zittern::V,trembem,титирээ
935,zittern::V,trembem,дьигиһий
936,leben::V,rroj,олор
937,leben::V,jetoj,олор
938,geboren werden::V,lind,төрөө
939,atmen::V,marr frymë,тыын
940,trinken::V,pi,ис
941,essen::V,ha,аһаа
942,schlucken::V,gëlltis,ыйыһын
943,schlucken::V,kapërdij,ыйыһын
944,müde werden::V,lodhem,сылай
945,einschlafen::V,bie të fle,утуйан хаал
946,schlafen::V,fle,утуй
947,schlafen::V,fle,утуйа сыт
948,aufwachen::V,zgjohem,уһугун
949,aufstehen::V,çohem,тур
950,aufstehen::V,ngrihem,тур
951,sich erholen::V,qetësohem,сынньан
952,sich erholen::V,shtendosem,сынньан
953,krank werden::V,bie i sëmurë,ыарый
954,krank sein::V,jam i sëmurë,ыарый
955,krank sein::V,jam i sëmurë,ыарыт
956,schmerzen::V,dhemb,ыарыт
957,husten::V,kollitem,сөтөлүн
958,genesen::V,shërohem,көн
959,sterben::V,vdes,өл
960,umkommen::V,vdes,өл
961,umkommen::V,vdes,оҕут
962,umkommen::V,mbaroj,өл
963,umkommen::V,mbaroj,оҕут
964,sich bewegen::V,shkundem,хамсаа
965,sich rühren::V,lëviz,хамсаа
966,sich erheben::V,ngrihem,тур
967,sich setzen::V,ulem,олор
968,hinfallen::V,gremisem,оҕут
969,laufen::V,eci,хаам
970,schreiten::V,çapem,атыллаа
971,spazierengehen::V,shëtis,дьаарбай
972,eilen::V,ngas,тиэтэй
973,sich beeilen::V,nxitoj,ыксаа
974,sausen::V,eci shpejt,элээр
975,rennen::V,vrapoj,сүүрэкэлээ
976,springen::V,kërcej,ой
977,springen::V,kërcej,ыстан
978,klettern::V,hipi,ытын
979,schaukeln::V,kolovitem,эйэҥнээ
980,schaukeln::V,kolovitem,биэрэҥнээ
981,kriechen::V,zvarritem,сыыл
982,schwimmen::V,notoj,уһун
983,schwimmen::V,notoj,харбаа
984,tauchen::V,zhytem,умус
985,rudern::V,vozis,эрт
986,fahren::V,shkoj,айаннаа
987,fliegen::V,fluturoj,көт
988,gehen::V,eci,бар
989,gehen::V,shkoj,бар
990,weggehen::V,vete,бар
991,abfahren::V,nisem,бар
992,anhalten::V,ndalem,тохтоо
993,hineingehen::V,futem,киир
994,eintreten::V,hyj,киир
995,kommen::V,vij,кэл
996,ankommen::V,arrij,кэл
997,ankommen::V,arrij,тиий
998,ankommen::V,mbërrij,кэл
999,ankommen::V,mbërrij,тиий
1000,zurückkommen::V,kthehem,төнүн
1001,bleiben::V,mbetem,хаал
1002,bleiben::V,qëndroj,хаал
1003,warten::V,pres,көһүт
1004,erwarten::V,pres,күүт
1005,erwarten::V,pres,көһүт
1006,suchen::V,kërkoj,ирдээ
1007,suchen::V,kërkoj,көрдөө
1008,finden::V,gjej,бул
1009,versuchen::V,mundohem,сорун
1010,vorbereiten::V,përgatis,бэлэмнээ
1011,lieben::V,dashuroj,таптаа
1012,mögen::V,dua,сөбүл
1013,lachen::V,qesh,күл
1014,rühren::V,mallëngjej,долгут
1015,weinen::V,qaj,ытаа
1016,schimpfen::V,shaj,үөҕүс
1017,sich ärgern::V,bëhem verem,кыыһыр
1018,sich ärgern::V,bëhem verem,кыйахан
1019,sich fürchten::V,kam frikë,куттан
1020,sich fürchten::V,kam frikë,дьиксин
1021,sich fürchten::V,frikësohem,куттан
1022,sich fürchten::V,frikësohem,дьиксин
1023,fürchten::V,kam frikë nga,дьиксин
1024,fürchten::V,kam frikë nga,куттан
1025,fliehen::V,arratisem,күрээ
1026,flüchten::V,iki,күрээ
1027,sehen::V,shoh,көр
1028,anschauen::V,shikoj,көр
1029,ansehen::V,shikoj,көр
1030,hören::V,dëgjoj,бил
1031,hören::V,dëgjoj,иһит
1032,zuhören::V,veshtoj,иһит
1033,probieren::V,provoj,боруобалаан көр
1034,probieren::V,provoj,амсайан көр
1035,riechen::V,nuhas,сытырҕаа
1036,fühlen::V,ndiej,бил
1037,scheinen::V,ndriçoj,көһүн
1038,zu sehen sein::V,dukem,көһүн
1039,vernehmen::V,dëgjoj,иһит
1040,frieren::V,mërdhij,тоҥ
1041,frieren::V,mërdhij,үлүй
1042,tun::V,bëj,гын
1043,können::V,mund,кыай
1044,wollen::V,dua,баҕар
1045,wollen::V,dëshiroj,баҕар
1046,anfangen::V,filloj,саҕалаа
1047,beenden::V,kryej,бүтэр
1048,beenden::V,mbaroj,бүтэр
1049,aufhören::V,pushoj,уурай
1050,gelingen::V,më shkon mbarë,сатан
1051,geraten::V,del,баар буолан биэр
1052,geraten::V,del,баар буола тус
1053,geraten::V,del,буолан таҕыс
1054,öffnen::V,hap,ас
1055,schließen::V,mbyll,сап
1056,schließen::V,mbyll,хатаа
1057,stellen::V,vë,уур
1058,stellen::V,vë,туруор
1059,setzen::V,vë,туруор
1060,setzen::V,vë,уур
1061,legen::V,vë,уур
1062,berühren::V,rrok,тыыт
1063,berühren::V,rrok,таарый
1064,verbinden::V,bashkoj,кэлгий
1065,bedecken::V,mbuloj,бүрүй
1066,aufhängen::V,var,ыйаа
1067,anzünden::V,ndez,умат
1068,aufheben::V,ngre,өрө тарт
1069,zurücklassen::V,lë pas,бырах
1070,verlieren::V,humb,сүтэр
1071,fallen lassen::V,lëshoj,түһэр
1072,fallen lassen::V,lëshoj,мүлчү тут
1073,machen::V,bëj,оҥор
1074,machen::V,bëj,оҥоһун
1075,herstellen::V,prodhoj,оҥор
1076,bauen::V,ndërtoj,тут
1077,reparieren::V,ndreq,абырахтаа
1078,reparieren::V,meremetoj,абырахтаа
1079,verbessern::V,përmirësoj,тупсар
1080,ändern::V,ndërroj,уларыт
1081,graben::V,gërmoj,хас
1082,beugen::V,kërrus,бокут
1083,beugen::V,kërrus,токурут
1084,beugen::V,kërrus,бүк баттаа
1085,biegen::V,përkul,иэх
1086,biegen::V,përkul,өҕүлүннэр
1087,drehen::V,dredh,эргит
1088,drehen::V,dredh,эргичит
1089,drehen::V,rrotulloj,эргит
1090,drehen::V,rrotulloj,эргичит
1091,wenden::V,kthej,эргилин
1092,umdrehen::V,kthej,түҥнэр
1093,heben::V,ngre,көтөх
1094,hochheben::V,ngre,таһаар
1095,ergreifen::V,rrëmbej,тут
1096,halten::V,mbaj,тут
1097,drücken::V,shtyp,ык
1098,schieben::V,shtyj,ас
1099,kratzen::V,kruaj,кыһыы
1100,kratzen::V,gërvisht,кыһыы
1101,lecken::V,lëpij,салаа
1102,beißen::V,kafshoj,ытыр
1103,abreißen::V,shkëpus,быһа тарт
1104,abreißen::V,shkëpus,туура тарт
1105,abschneiden::V,cungoj,быс
1106,abschneiden::V,cungoj,быһан ыл
1107,abschneiden::V,cungoj,быһа баттаа
1108,binden::V,lidh,кэлгий
1109,stecken::V,fus,батары ас
1110,stecken::V,ngul,батары ас
1111,brechen::V,thyej,тоһут
1112,klopfen::V,trokas,тоҥсуй
1113,hauen::V,godas,оҕус
1114,kleben::V,ngjis,силимнээ
1115,reiben::V,fërkoj,аал
1116,streichen::V,lyej,сыбаа
1117,schleifen::V,mpreh,чочуй
1118,schneiden::V,pres,быс
1119,rütteln::V,shkund,иэҕэҥнэт
1120,schütteln::V,lëkund,сахсый
1121,schwenken::V,valëvit,дайбаа
1122,schütten::V,mbush,кут
1123,füllen::V,mbush,толор
1124,einwickeln::V,mbështjell,суулаа
1125,tragen::V,mbaj,ит
1126,tragen::V,mbart,ит
1127,schleppen::V,heq,сос
1128,schleppen::V,zhgërryej,сос
1129,ziehen::V,tërheq,тарт
1130,aufbewahren::V,ruaj,уур
1131,aufbewahren::V,ruaj,харай
1132,werfen::V,hedh,бырах
1133,fangen::V,kap,хап
1134,packen::V,rrëmbej,тут
1135,verstecken::V,fsheh,саһыар
1136,teilen::V,ndaj,үллэр
1137,schicken::V,dërgoj,ыыт
1138,bringen::V,sjell,аҕал
1139,hinzufügen::V,shtoj,эп
1140,bekommen::V,kap,ыл
1141,bekommen::V,kap,булун
1142,erhalten::V,marr,ыл
1143,nehmen::V,marr,ыл
1144,wählen::V,zgjedh,быыбардаа
1145,auswählen::V,përzgjedh,тал
1146,bewahren::V,ruaj,харай
1147,behindern::V,pengoj,мэһэйдээ
1148,verderben::V,prish,буорту гын
1149,beschädigen::V,dëmtoj,алдьат
1150,zerbrechen::V,thyej,үлтүрүт
1151,zerreißen::V,çjerr,хайыта тарт
1152,zerreißen::V,zheloj,хайыта тарт
1153,zerstören::V,prish,алдьат
1154,zerstören::V,shkatërroj,алдьат
1155,verbrennen::V,djeg,уоттаа
1156,geben::V,jap,биэр
1157,reichen::V,jap,аҕал
1158,schenken::V,fal,бэлэхтээ
1159,schenken::V,dhuroj,бэлэхтээ
1160,versprechen::V,premtoj,эрэннэр
1161,wünschen::V,uroj,баҕар
1162,loben::V,lëvdoj,хайҕаа
1163,loben::V,lavdëroj,хайҕаа
1164,küssen::V,puth,уураа
1165,wiegen::V,tund,бигээ
1166,zudecken::V,mbuloj,сап
1167,zudecken::V,mbuloj,бүрүй
1168,wecken::V,zgjoj,уһугуннар
1169,zeigen::V,dëftej,көрдөр
1170,führen::V,çoj,салай
1171,lehren::V,arsej,үөрэт
1172,unterrichten::V,arsimoj,үөрэт
1173,aufziehen::V,rris,иит
1174,leiten::V,udhëheq,салай
1175,antreiben::V,nxis,кыһай
1176,lassen::V,detyroj,күһэй
1177,einladen::V,ftoj,ыҥыр
1178,vereinigen::V,bashkoj,холбоо
1179,vereinigen::V,bashkoj,түм
1180,besuchen::V,vizitoj,сырыт
1181,besuchen::V,vizitoj,билсэ сырыт
1182,treffen::V,ndesh,көрүс
1183,sich versammeln::V,tubohem,мүһүн
1184,sich versammeln::V,tubohem,түмүс
1185,spielen::V,loz,оонньоо
1186,spielen::V,luaj,оонньоо
1187,singen::V,këndoj,ыллаа
1188,tanzen::V,kërcej,үҥкүүлээ
1189,tanzen::V,vallëzoj,үҥкүүлээ
1190,sich trennen::V,ndahem,араҕыс
1191,verlassen::V,braktis,хааллар
1192,retten::V,shpëtoj,өрүһүй
1193,bewachen::V,ruaj,араҥаччылаа
1194,schützen::V,ruaj,көмүскээ
1195,schützen::V,mbroj,көмүскээ
1196,verteidigen::V,mbroj,көмүскээ
1197,sich schlagen::V,zihem,охсус
1198,schießen::V,shtie,ытыалаа
1199,siegen::V,fitoj,хот
1200,siegen::V,fitoj,кыай
1201,siegen::V,ngadhënjej,хот
1202,siegen::V,ngadhënjej,кыай
1203,ärgern::V,zemëroj,кыыһырт
1204,schlagen::V,rrah,оҕус
1205,schlagen::V,godas,оҕус
1206,treten::V,shtyj,тэп
1207,treten::V,shtyj më këmbë,тэп
1208,stechen::V,ther,кэй
1209,stechen::V,shpoj,кэй
1210,stoßen::V,shtyj,кэп
1211,stoßen::V,shtyj,үтүрүй
1212,stehlen::V,vjedh,уор
1213,stören::V,pengoj,мэһэйдээ
1214,belästigen::V,bezdis,батар
1215,verbergen::V,fsheh,кистээ
1216,täuschen::V,mashtroj,албыннаа
1217,betrügen::V,kobis,албыннаа
1218,töten::V,vras,өлөр
1219,wohnen::V,banoj,олор
1220,arbeiten::V,punoj,үлэлээ
1221,arbeiten::V,vardoj,үлэлээ
1222,sammeln::V,mbledh,мус
1223,sammeln::V,mbledh,хомуй
1224,sammeln::V,grumbulloj,мус
1225,sammeln::V,grumbulloj,хомуй
1226,pflücken::V,vjel,үргээ
1227,pflücken::V,mbledh,үргээ
1228,jagen::V,gjuaj,бултаа
1229,fischen::V,peshkoj,балыктаа
1230,fischen::V,gjuaj peshk,балыктаа
1231,fassen::V,zë,тут
1232,hüten::V,kullos,манаа
1233,treiben::V,vë përpara,үүр
1234,anbinden::V,lidh,баай
1235,füttern::V,grazhdoj,аһат
1236,melken::V,mjel,ыа
1237,hacken::V,grij,кэрт
1238,gießen::V,ujis,сиигирт
1239,reifen::V,piqem,бус
1240,zubereiten::V,gatuaj,бэлэмнээ
1241,kochen::V,ziej,буһар
1242,backen::V,pjek,буһар
1243,backen::V,furroj,буһар
1244,braten::V,fërgoj,хооруй
1245,braten::V,fërgoj,ыһаарылаа
1246,braten::V,fërgoj,соркуойдаа
1247,braten::V,tiganis,хооруй
1248,braten::V,tiganis,ыһаарылаа
1249,braten::V,tiganis,соркуойдаа
1250,umrühren::V,trazoj,былаа
1251,stricken::V,thur,өр
1252,nähen::V,qep,иистэн
1253,färben::V,ngjyej,кырааскалаа
1254,färben::V,bojatis,кырааскалаа
1255,reinigen::V,qëroj,ыраастаа
1256,reinigen::V,pastroj,ыраастаа
1257,waschen::V,laj,сууй
1258,waschen::V,finjos,сууй
1259,abwischen::V,fshij,сот
1260,spülen::V,kulloj,сайҕаа
1261,fegen::V,fshij,сиппий
1262,kehren::V,fshij,харбаа
1263,baden::V,lahem,сөтүөлээ
1264,sich waschen::V,lahem,суун
1265,ausziehen::V,heq,уһул
1266,ausziehen::V,zbath,уһул
1267,anziehen::V,vesh,кэтэрт
1268,anziehen::V,mbath,кэтэрт
1269,sich anziehen::V,vishem,таҥын
1270,kämmen::V,kreh,тараа
1271,schmücken::V,hijeshoj,симээ
1272,sagen::V,them,диэ
1273,sprechen::V,flas,эт
1274,sprechen::V,flas,саҥар
1275,reden::V,fjalos,кэпсэт
1276,reden::V,fjalëtoj,кэпсэт
1277,sich unterhalten::V,bisedoj,кэпсэт
1278,fragen::V,pyes,ыйыт
1279,bitten::V,lus,көрдөс
1280,bitten::V,lutem,көрдөс
1281,erzählen::V,rrëfej,кэпсээ
1282,erzählen::V,rrëfej,сэһэргээ
1283,mitteilen::V,kumtoj,биллэр
1284,nennen::V,quaj,ааттаа
1285,rufen::V,thërras,ыҥыр
1286,prahlen::V,mburrem,чабылан
1287,prahlen::V,mburrem,киһиргээ
1288,prahlen::V,kapardisem,чабылан
1289,prahlen::V,kapardisem,киһиргээ
1290,übersetzen::V,përkthej,тылбаастаа
1291,denken::V,mendoj,санаа
1292,denken::V,mendoj,толкуйдаа
1293,glauben::V,besoj,итэҕэй
1294,bemerken::V,vërej,бэлиэтээ
1295,erkennen::V,njoh,бил
1296,erkennen::V,shquaj,бил
1297,begreifen::V,marr vesh,өйдөө
1298,verstehen::V,marr vesh,өйдөө
1299,lernen::V,mësoj,үөрэн
1300,wissen::V,di,бил
1301,sich erinnern an::V,kujtoj,аҕын
1302,vergessen::V,harroj,умун
1303,messen::V,mas,кэмнээ
1304,messen::V,mas,кээмэйдээ
1305,zählen::V,njeh,аах
1306,rechnen::V,llogaris,аах
1307,lesen::V,lexoj,аах
1308,lesen::V,këndoj,аах
1309,malen::V,lyej,уруһуйдаа
1310,zeichnen::V,vizatoj,уруһуйдаа
1311,schreiben::V,shkruaj,суруй
1312,besitzen::V,kam,баһылаа
1313,kaufen::V,blej,атыылас
1314,verkaufen::V,shes,атыылаа
1315,bezahlen::V,paguaj,төлөө
1316,zahlen::V,paguaj,төлөө
1317,beherrschen::V,zotëroj,баһылаа
1318,ertragen::V,duroj,тулуй
