,Concept_ID,fa,de
785,wir::PRN,ما,wir
786,ihr::PRN,شما,ihr
787,sie::PRN,آنها,sie
788,was::FPRN,چه,was
789,wer::FPRN,کی,wer
790,wo::FADV,کجا,wo
791,wohin::FADV,بکجا,wohin
792,wie::FADV,چطور,wie
793,wie::FADV,چگونه,wie
794,warum::FADV,چرا,warum
795,warum::FADV,برای چه,warum
796,wieviel::FNUM,چند,wieviel
797,wieviel::FNUM,چقدر,wieviel
798,eins::NUM,یک,eins
799,zwei::NUM,دو,zwei
800,drei::NUM,سه,drei
801,vier::NUM,چهار,vier
802,fünf::NUM,پنج,fünf
803,sechs::NUM,شش,sechs
804,sieben::NUM,هفت,sieben
805,acht::NUM,هشت,acht
806,neun::NUM,نه,neun
807,zehn::NUM,ده,zehn
808,elf::NUM,یازده,elf
809,zwölf::NUM,دوازده,zwölf
810,zwanzig::NUM,بیست,zwanzig
811,dreißig::NUM,سی,dreißig
812,vierzig::NUM,چهل,vierzig
813,fünfzig::NUM,پنجاه,fünfzig
814,sechzig::NUM,شصت,sechzig
815,siebzig::NUM,هفتاد,siebzig
816,achtzig::NUM,هشتاد,achtzig
817,neunzig::NUM,نود,neunzig
818,hundert::NUM,صد,hundert
819,tausend::NUM,هزار,tausend
820,und::CNJ,و,und
821,oder::CNJ,یا,oder
822,stehen::V,ایستادن,stehen
823,sitzen::V,نشستن,sitzen
824,liegen::V,خوابیدن,liegen
825,liegen::V,دراز کشیدن,liegen
826,hängen::V,آویزان بودن,hängen
827,werden::V,شدن,werden
828,passieren::V,گذشتن,passieren
829,passieren::V,اتفاق افتادن,passieren
830,beginnen::V,شروع شدن,beginnen
831,enden::V,تمام شدن,enden
832,wechseln::V,عوض شدن,wechseln
833,aufgehen[Sonne]::V,برآمدن,aufgehen
834,aufgehen[Sonne]::V,طلوع کردن,aufgehen
835,untergehen[Sonne]::V,غروب کردن,untergehen
836,scheinen[Sonne]::V,تابیدن,scheinen
837,donnern::V,رعد زدن,donnern
838,wehen::V,دمیدن,wehen
839,strömen::V,روان شدن,strömen
840,fließen::V,روان شدن,fließen
841,sich drehen::V,چرخیدن,sich drehen
842,schwanken::V,خم و راست شدن,schwanken
843,schwingen::V,تاب خوردن,schwingen
844,schwingen::V,نوسان کردن,schwingen
845,fallen::V,افتادن,fallen
846,fallen::V,سقوط کردن,fallen
847,brennen::V,سوزاندن,brennen
848,rauchen::V,دود کردن,rauchen
849,regnen::V,باران آمدن,regnen
850,gefrieren::V,یخ بستن,gefrieren
851,tauen::V,آب شدن,tauen
852,schmelzen::V,آب شدن,schmelzen
853,trocknen::V,خشک شدن,trocknen
854,sieden::V,جوشیدن,sieden
855,faulen::V,فاسد شدن,faulen
856,verfaulen::V,پوسیدن,verfaulen
857,reißen::V,پاره شدن,reißen
858,versinken::V,غرق شدن,versinken
859,vergehen::V,گذشتن,vergehen
860,erscheinen::V,ظاهر شدن,erscheinen
861,verschwinden::V,گم شدن,verschwinden
862,verschwinden::V,از بین رفتن,verschwinden
863,sinken::V,پایین آمدن,sinken
864,abnehmen::V,کم شدن,abnehmen
865,zunehmen::V,زیاد شدن,zunehmen
866,steigen::V,بالا رفتن,steigen
867,wachsen::V,قد کشیدن,wachsen
868,glänzen::V,برق زدن,glänzen
869,funkeln::V,جرقه زدن,funkeln
870,lärmen::V,شلوغ کردن,lärmen
871,läuten::V,زنگ زدن,läuten
872,klingeln::V,زنگ زدن,klingeln
873,klirren::V,جرنگ جرنگ صدا کردن,klirren
874,brausen::V,طوفانی بودن,brausen
875,rauschen::V,خش‌خش کردن,rauschen
876,klingen::V,صدا دادن,klingen
877,bellen::V,عوعو کردن,bellen
878,heulen::V,زوزه کشیدن,heulen
879,blasen::V,فوت کردن,blasen
880,pfeifen::V,سوت زدن,pfeifen
881,schreien::V,فریاد زدن,schreien
882,stöhnen::V,نالیدن,stöhnen
883,zittern::V,لرزیدن,zittern
884,leben::V,زیستن,leben
885,leben::V,زندگی کردن,leben
886,geboren werden::V,متولد شدن,geboren werden
887,atmen::V,تنفس کردن,atmen
888,trinken::V,نوشیدن,trinken
889,essen::V,خوردن,essen
890,schlucken::V,بلعیدن,schlucken
891,schlucken::V,قورت دادن,schlucken
892,müde werden::V,خسته شدن,müde werden
893,einschlafen::V,خواب رفتن,einschlafen
894,schlafen::V,خوابیدن,schlafen
895,aufwachen::V,از خواب بیدار شدن,aufwachen
896,aufstehen::V,بیدار شدن,aufstehen
897,sich erholen::V,استراحت کردن,sich erholen
898,krank werden::V,مریض شدن,krank werden
899,krank sein::V,بیمار بودن,krank sein
900,schmerzen::V,درد کردن,schmerzen
901,husten::V,سرفه کردن,husten
902,genesen::V,بهبود یافتن,genesen
903,sterben::V,مردن,sterben
904,umkommen::V,کشته شدن,umkommen
905,sich bewegen::V,حرکت کردن,sich bewegen
906,sich rühren::V,تکان خوردن,sich rühren
907,sich erheben::V,برخواستن,sich erheben
908,sich setzen::V,نشستن,sich setzen
909,hinfallen::V,زمین خوردن,hinfallen
910,laufen::V,پیاده رفتن,laufen
911,schreiten::V,قدم زدن,schreiten
912,spazierengehen::V,گردش رفتن,spazierengehen
913,eilen::V,شتاب کردن,eilen
914,sich beeilen::V,عجله کردن,sich beeilen
915,sausen::V,صفیر کشیدن,sausen
916,rennen::V,دویدن,rennen
917,springen::V,پریدن,springen
918,klettern::V,بالا رفتن,klettern
919,schaukeln::V,تاب خوردن,schaukeln
920,kriechen::V,خزیدن,kriechen
921,schwimmen::V,شنا کردن,schwimmen
922,tauchen::V,غواصی کردن,tauchen
923,rudern::V,پارو زدن,rudern
924,fahren::V,سواره رفتن,fahren
925,fliegen::V,پریدن,fliegen
926,gehen::V,رفتن,gehen
927,weggehen::V,رفتن,weggehen
928,abfahren::V,حرکت کردن,abfahren
929,anhalten::V,ایست کردن,anhalten
930,hineingehen::V,داخل شدن,hineingehen
931,eintreten::V,وارد شدن,eintreten
932,kommen::V,آمدن,kommen
933,ankommen::V,رسیدن,ankommen
934,zurückkommen::V,برگشتن,zurückkommen
935,bleiben::V,ماندن,bleiben
936,warten::V,منتظر بودن,warten
937,erwarten::V,انتظار داشتن,erwarten
938,suchen::V,جستجو کردن,suchen
939,finden::V,یافتن,finden
940,finden::V,پیدا کردن,finden
941,versuchen::V,سعی کردن,versuchen
942,versuchen::V,کوشش کردن,versuchen
943,vorbereiten::V,آماده کردن,vorbereiten
944,lieben::V,عاشق بودن,lieben
945,mögen::V,میل داشتن,mögen
946,mögen::V,دوست داشتن,mögen
947,lachen::V,خندیدن,lachen
948,rühren::V,به رقت آوردن,rühren
949,weinen::V,گریه کردن,weinen
950,schimpfen::V,فحاشی کردن,schimpfen
951,sich ärgern::V,ناراحت شدن,sich ärgern
952,sich fürchten::V,واهمه کردن,sich fürchten
953,fürchten::V,ترسیدن,fürchten
954,fliehen::V,گریختن,fliehen
955,flüchten::V,فرار کردن,flüchten
956,sehen::V,دیدن,sehen
957,anschauen::V,نگاه کردن,anschauen
958,ansehen::V,تماشا کردن,ansehen
959,hören::V,شنیدن,hören
960,zuhören::V,گوش دادن,zuhören
961,probieren::V,چشیدن,probieren
962,riechen::V,بوییدن,riechen
963,riechen::V,بو کردن,riechen
964,fühlen::V,احساس کردن,fühlen
965,scheinen::V,بنظر آمدن,scheinen
966,zu sehen sein::V,دیده شدن,zu sehen sein
967,vernehmen::V,شنیدن,vernehmen
968,frieren::V,سرد بودن,frieren
969,tun::V,کردن,tun
970,können::V,توانستن,können
971,wollen::V,خواستن,wollen
972,anfangen::V,شروع کردن,anfangen
973,beenden::V,تمام کردن,beenden
974,beenden::V,پایان دادن,beenden
975,aufhören::V,دست کشیدن,aufhören
976,gelingen::V,موفق شدن,gelingen
977,geraten::V,نتیجه دادن,geraten
978,öffnen::V,گشودن,öffnen
979,öffnen::V,باز کردن,öffnen
980,schließen::V,بستن,schließen
981,schließen::V,قفل کردن,schließen
982,stellen::V,گذاردن,stellen
983,setzen::V,نشاندن,setzen
984,legen::V,گذاشتن,legen
985,berühren::V,دست زدن,berühren
986,berühren::V,لمس کردن,berühren
987,verbinden::V,وصل کردن,verbinden
988,bedecken::V,پوشاندن,bedecken
989,aufhängen::V,آویختن,aufhängen
990,anzünden::V,سوزاندن,anzünden
991,aufheben::V,برداشتن,aufheben
992,aufheben::V,بلند کردن,aufheben
993,zurücklassen::V,گذاشتن,zurücklassen
994,verlieren::V,گم کردن,verlieren
995,fallen lassen::V,انداختن,fallen lassen
996,machen::V,کردن,machen
997,machen::V,ساختن,machen
998,herstellen::V,ساختن,herstellen
999,herstellen::V,تولید کردن,herstellen
1000,bauen::V,ساختن,bauen
1001,bauen::V,بنا کردن,bauen
1002,reparieren::V,درست کردن,reparieren
1003,reparieren::V,تعمیر کردن,reparieren
1004,verbessern::V,بهتر کردن,verbessern
1005,ändern::V,تغییر دادن,ändern
1006,graben::V,کندن,graben
1007,graben::V,گود کردن,graben
1008,beugen::V,کج کردن,beugen
1009,biegen::V,خم کردن,biegen
1010,drehen::V,چرخاندن,drehen
1011,wenden::V,برگرداندن,wenden
1012,umdrehen::V,برگرداندن,umdrehen
1013,heben::V,برداشتن,heben
1014,hochheben::V,برآوردن,hochheben
1015,hochheben::V,بلند کردن,hochheben
1016,ergreifen::V,گرفتن,ergreifen
1017,halten::V,نگاه داشتن,halten
1018,drücken::V,فشار دادن,drücken
1019,drücken::V,فشار آوردن,drücken
1020,schieben::V,هل دادن,schieben
1021,kratzen::V,خاریدن,kratzen
1022,lecken::V,لیسیدن,lecken
1023,beißen::V,گاز زدن,beißen
1024,abreißen::V,پاره کردن,abreißen
1025,abschneiden::V,بریدن,abschneiden
1026,abschneiden::V,قطع کردن,abschneiden
1027,binden::V,بستن,binden
1028,stecken::V,فرو کردن,stecken
1029,brechen::V,شکستن,brechen
1030,klopfen::V,کوبیدن,klopfen
1031,hauen::V,زدن,hauen
1032,kleben::V,چسباندن,kleben
1033,reiben::V,مالش دادن,reiben
1034,streichen::V,مالیدن,streichen
1035,schleifen::V,تیز کردن,schleifen
1036,schneiden::V,چیدن,schneiden
1037,schneiden::V,بریدن,schneiden
1038,rütteln::V,لرزاندن,rütteln
1039,rütteln::V,تکان دادن,rütteln
1040,schütteln::V,تکان دادن,schütteln
1041,schwenken::V,تاب دادن,schwenken
1042,schütten::V,ریختن,schütten
1043,füllen::V,پر کردن,füllen
1044,einwickeln::V,پیچیدن,einwickeln
1045,tragen::V,بردن,tragen
1046,tragen::V,حمل کردن,tragen
1047,schleppen::V,کشیدن,schleppen
1048,ziehen::V,کشیدن,ziehen
1049,aufbewahren::V,نگهداری کردن,aufbewahren
1050,werfen::V,انداختن,werfen
1051,werfen::V,پرتاب کردن,werfen
1052,fangen::V,گرفتن,fangen
1053,packen::V,گرفتن,packen
1054,verstecken::V,قایم کردن,verstecken
1055,verstecken::V,پنهان کردن,verstecken
1056,teilen::V,قسمت کردن,teilen
1057,teilen::V,تقسیم کردن,teilen
1058,schicken::V,فرستادن,schicken
1059,schicken::V,ارسال کردن,schicken
1060,bringen::V,آوردن,bringen
1061,hinzufügen::V,افزودن,hinzufügen
1062,hinzufügen::V,اضافه کردن,hinzufügen
1063,bekommen::V,گرفتن,bekommen
1064,erhalten::V,دریافت کردن,erhalten
1065,nehmen::V,گرفتن,nehmen
1066,nehmen::V,برداشتن,nehmen
1067,wählen::V,انتخاب کردن,wählen
1068,auswählen::V,برگزیدن,auswählen
1069,bewahren::V,حفظ کردن,bewahren
1070,bewahren::V,حفاظت کردن,bewahren
1071,behindern::V,مانع بودن,behindern
1072,verderben::V,از بین بردن,verderben
1073,beschädigen::V,صدمه زدن,beschädigen
1074,zerbrechen::V,شکستن,zerbrechen
1075,zerreißen::V,دریدن,zerreißen
1076,zerreißen::V,پاره کردن,zerreißen
1077,zerstören::V,خراب کردن,zerstören
1078,zerstören::V,ویران کردن,zerstören
1079,verbrennen::V,سوزاندن,verbrennen
1080,geben::V,دادن,geben
1081,reichen::V,دادن,reichen
1082,schenken::V,هدیه دادن,schenken
1083,versprechen::V,قول دادن,versprechen
1084,versprechen::V,وعده دادن,versprechen
1085,wünschen::V,آرزو کردن,wünschen
1086,loben::V,ستایش کردن,loben
1087,küssen::V,بوسیدن,küssen
1088,wiegen::V,نوسان کردن,wiegen
1089,zudecken::V,پوشاندن,zudecken
1090,wecken::V,بیدار کردن,wecken
1091,zeigen::V,نشان دادن,zeigen
1092,führen::V,رهنمائی کردن,führen
1093,lehren::V,آموختن,lehren
1094,lehren::V,یاد دادن,lehren
1095,unterrichten::V,درس دادن,unterrichten
1096,unterrichten::V,تدریس کردن,unterrichten
1097,aufziehen::V,تربیت کردن,aufziehen
1098,leiten::V,اداره کردن,leiten
1099,antreiben::V,عجله دادن,antreiben
1100,lassen::V,وادار کردن,lassen
1101,einladen::V,دعوت کردن,einladen
1102,einladen::V,مهمان کردن,einladen
1103,vereinigen::V,یکی کردن,vereinigen
1104,vereinigen::V,متحد کردن,vereinigen
1105,besuchen::V,دیدار کردن,besuchen
1106,treffen::V,ملاقات کردن,treffen
1107,sich versammeln::V,جمع شدن,sich versammeln
1108,spielen::V,بازی کردن,spielen
1109,singen::V,آواز خواندن,singen
1110,tanzen::V,رقصیدن,tanzen
1111,sich trennen::V,جدا شدن,sich trennen
1112,verlassen::V,ترک کردن,verlassen
1113,retten::V,نجات دادن,retten
1114,bewachen::V,حراست کردن,bewachen
1115,schützen::V,حفظ کردن,schützen
1116,verteidigen::V,دفاع کردن,verteidigen
1117,sich schlagen::V,کتک‌کاری کردن,sich schlagen
1118,schießen::V,تیر زدن,schießen
1119,siegen::V,پیروز شدن,siegen
1120,ärgern::V,ناراحت کردن,ärgern
1121,schlagen::V,زدن,schlagen
1122,schlagen::V,کوبیدن,schlagen
1123,treten::V,لگد زدن,treten
1124,stechen::V,چاقو زدن,stechen
1125,stoßen::V,هل دادن,stoßen
1126,stehlen::V,دزدیدن,stehlen
1127,stören::V,مزاحم شدن,stören
1128,belästigen::V,زحمت دادن,belästigen
1129,verbergen::V,پنهان کردن,verbergen
1130,täuschen::V,گول زدن,täuschen
1131,täuschen::V,فریب دادن,täuschen
1132,betrügen::V,گول زدن,betrügen
1133,betrügen::V,فریب دادن,betrügen
1134,töten::V,کشتن,töten
1135,wohnen::V,منزل داشتن,wohnen
1136,wohnen::V,سکونت داشتن,wohnen
1137,arbeiten::V,کار کردن,arbeiten
1138,sammeln::V,جمع کردن,sammeln
1139,pflücken::V,چیدن,pflücken
1140,jagen::V,شکار کردن,jagen
1141,fischen::V,صید کردن,fischen
1142,fischen::V,ماهی‌گیری کردن,fischen
1143,fassen::V,گرفتن,fassen
1144,hüten::V,چراندن,hüten
1145,hüten::V,مراقبت کردن,hüten
1146,treiben::V,راندن,treiben
1147,anbinden::V,متصل کردن,anbinden
1148,füttern::V,غذا دادن,füttern
1149,melken::V,دوشیدن,melken
1150,hacken::V,خرد کردن,hacken
1151,gießen::V,ریختن,gießen
1152,reifen::V,رسیدن,reifen
1153,zubereiten::V,طبخ کردن,zubereiten
1154,zubereiten::V,آماده کردن,zubereiten
1155,kochen::V,پختن,kochen
1156,kochen::V,آشپزی کردن,kochen
1157,backen::V,پختن,backen
1158,braten::V,سرخ کردن,braten
1159,umrühren::V,هم زدن,umrühren
1160,stricken::V,بافتن,stricken
1161,nähen::V,دوختن,nähen
1162,färben::V,رنگ زدن,färben
1163,reinigen::V,پاک کردن,reinigen
1164,reinigen::V,تمیز کردن,reinigen
1165,waschen::V,شستن,waschen
1166,abwischen::V,زدودن,abwischen
1167,spülen::V,شستن,spülen
1168,fegen::V,جارو کردن,fegen
1169,kehren::V,جارو کردن,kehren
1170,baden::V,شنا کردن,baden
1171,baden::V,حمام کردن,baden
1172,sich waschen::V,شستشو کردن,sich waschen
1173,ausziehen::V,درآوردن,ausziehen
1174,anziehen::V,پوشیدن,anziehen
1175,sich anziehen::V,لباس پوشیدن,sich anziehen
1176,kämmen::V,شانه زدن,kämmen
1177,schmücken::V,زینت دادن,schmücken
1178,sagen::V,گفتن,sagen
1179,sprechen::V,حرف زدن,sprechen
1180,sprechen::V,صحبت کردن,sprechen
1181,reden::V,حرف زدن,reden
1182,reden::V,صحبت کردن,reden
1183,sich unterhalten::V,گپ زدن,sich unterhalten
1184,fragen::V,پرسیدن,fragen
1185,fragen::V,سؤال کردن,fragen
1186,bitten::V,خواهش کردن,bitten
1187,bitten::V,درخواست کردن,bitten
1188,erzählen::V,نقل کردن,erzählen
1189,erzählen::V,حکایت کردن,erzählen
1190,mitteilen::V,خبر دادن,mitteilen
1191,nennen::V,نامیدن,nennen
1192,rufen::V,صدا کردن,rufen
1193,prahlen::V,پز آمدن,prahlen
1194,übersetzen::V,ترجمه کردن,übersetzen
1195,denken::V,فکر کردن,denken
1196,glauben::V,باور کردن,glauben
1197,glauben::V,عقیده داشتن,glauben
1198,bemerken::V,متوجه شدن,bemerken
1199,erkennen::V,شناختن,erkennen
1200,erkennen::V,تشخیص دادن,erkennen
1201,begreifen::V,فهمیدن,begreifen
1202,begreifen::V,درک کردن,begreifen
1203,verstehen::V,فهمیدن,verstehen
1204,lernen::V,آموختن,lernen
1205,lernen::V,یاد گرفتن,lernen
1206,wissen::V,دانستن,wissen
1207,sich erinnern an::V,به یاد آوردن,sich erinnern an
1208,vergessen::V,فراموش کردن,vergessen
1209,messen::V,اندازه گرفتن,messen
1210,zählen::V,شمردن,zählen
1211,rechnen::V,حساب کردن,rechnen
1212,lesen::V,خواندن,lesen
1213,malen::V,نقاشی کردن,malen
1214,zeichnen::V,کشیدن,zeichnen
1215,zeichnen::V,رسم کردن,zeichnen
1216,schreiben::V,نوشتن,schreiben
1217,besitzen::V,داشتن,besitzen
1218,kaufen::V,خریدن,kaufen
1219,kaufen::V,خرید کردن,kaufen
1220,verkaufen::V,فروختن,verkaufen
1221,bezahlen::V,پرداختن,bezahlen
1222,zahlen::V,پرداخت کردن,zahlen
1223,beherrschen::V,مسلط بودن,beherrschen
1224,ertragen::V,تحمل کردن,ertragen
