,Concept_ID,lv,kn
568,Gast::N,viešņa,ಅತಿಥಿ
569,Gast::N,ciemiņš,ಅತಿಥಿ
570,Geschenk::N,козин,ಕಾಣಿಕೆ
571,Geschenk::N,dāvana,ಕಾಣಿಕೆ
572,Spiel::N,ворсан,ಆಟ
573,Spiel::N,rotaļa,ಆಟ
574,Gesellschaft::N,котыр,ಸಂಗ
575,Gesellschaft::N,biedrība,ಸಂಗ
576,Gesellschaft::N,kompānija,ಸಂಗ
577,Hilfe::N,отсӧг,ಸಹಾಯ
578,Hilfe::N,palīdzība,ಸಹಾಯ
579,Freund::N,ёрт,ಸ್ನೇಹಿತ
580,Freund::N,draugs,ಸ್ನೇಹಿತ
581,Kamerad::N,ёрт,ಜೊತೆಗಾರ
582,Kamerad::N,biedrs,ಜೊತೆಗಾರ
583,Angelegenheit::N,мог,ವಿಚಾರ
584,Angelegenheit::N,делӧ,ವಿಚಾರ
585,Angelegenheit::N,darīšana,ವಿಚಾರ
586,Anzahl::N,лыд,ಎಣಿಕೆ
587,Anzahl::N,тшӧт,ಎಣಿಕೆ
588,Anzahl::N,skaits,ಎಣಿಕೆ
589,Anzahl::N,daudzums,ಎಣಿಕೆ
590,Art::N,сикас,ತರ
591,Art::N,suga,ತರ
592,Art::N,šķira,ತರ
593,Stück::N,тор,ತುಂಡು
594,Stück::N,gabals,ತುಂಡು
595,Teil::N,юкӧн,ಭಾಗ
596,Teil::N,daļa,ಭಾಗ
597,Hälfte::N,пӧв,ಅರ್ಧ
598,Hälfte::N,джын,ಅರ್ಧ
599,Hälfte::N,puse,ಅರ್ಧ
600,Kreis::N,кытш,ವೃತ್ತ
601,Kreis::N,aplis,ವೃತ್ತ
602,Kreis::N,riņķis,ವೃತ್ತ
603,Kreuz::N,перна,ಶಿಲುಬೆ
604,Kreuz::N,крест,ಶಿಲುಬೆ
605,Kreuz::N,krusts,ಶಿಲುಬೆ
606,Linie::N,визь,ರೀಖೆ
607,Linie::N,līnija,ರೀಖೆ
608,Strich::N,визь,ಗೀಟು
609,Strich::N,svītra,ಗೀಟು
610,Abstand::N,кост,ಅಂತರ
611,Abstand::N,коласт,ಅಂತರ
612,Abstand::N,atstarpe,ಅಂತರ
613,Entfernung::N,ылна,ದೂರ
614,Entfernung::N,attālums,ದೂರ
615,Entfernung::N,atstatums,ದೂರ
616,Gegend::N,му-ва,ವಿಸ್ತೀರ್ಣ
617,Gegend::N,apvidus,ವಿಸ್ತೀರ್ಣ
618,Gegend::N,apgabals,ವಿಸ್ತೀರ್ಣ
619,Platz::N,ылдӧс,ಅಂತರ
620,Platz::N,йир,ಅಂತರ
621,Platz::N,гӧгӧртас,ಅಂತರ
622,Platz::N,vieta,ಅಂತರ
623,Ort::N,ин,ಸ್ಥಳ
624,Ort::N,места,ಸ್ಥಳ
625,Ort::N,vieta,ಸ್ಥಳ
626,Seite::N,бок,ಪಕ್ಷ
627,Seite::N,ӧтарладор,ಪಕ್ಷ
628,Seite::N,sāns,ಪಕ್ಷ
629,Mitte::N,шӧр,ನಡು
630,Mitte::N,vidus,ನಡು
631,Gegenstand::N,кӧлуй,ವಸ್ತು
632,Gegenstand::N,priekšmets,ವಸ್ತು
633,Sache::N,добра,ವಸ್ತು
634,Sache::N,lieta,ವಸ್ತು
635,Rand::N,дор,ಅಂಚು
636,Rand::N,mala,ಅಂಚು
637,Rand::N,apmale,ಅಂಚು
638,Kante::N,дор,ಅಂಚು
639,Kante::N,šķautne,ಅಂಚು
640,Ecke::N,пельӧс,ಮೂಲೆ
641,Ecke::N,kakts,ಮೂಲೆ
642,Ecke::N,stūris,ಮೂಲೆ
643,Spitze::N,йыв,ತುದಿ
644,Spitze::N,smaile,ತುದಿ
645,Spitze::N,galotne,ತುದಿ
646,Ende::N,пом,ಕೊನೆ
647,Ende::N,gals,ಕೊನೆ
648,Ende::N,uzgalis,ಕೊನೆ
649,Loch::N,розь,ತೂತು
650,Loch::N,caurums,ತೂತು
651,Winkel::N,пельӧс,ಕೋನ
652,Winkel::N,leņķis,ಕೋನ
653,Muster::N,сер,ನಮೂನೆ
654,Muster::N,piemērs,ನಮೂನೆ
655,Größe::N,ыджда,ಪ್ರಮಾಣ
656,Größe::N,lielums,ಪ್ರಮಾಣ
657,Länge::N,кузьта,ಉದ್ದ
658,Länge::N,garums,ಉದ್ದ
659,Höhe::N,джуджда,ಎತ್ತರ
660,Höhe::N,augstums,ಎತ್ತರ
661,Gewicht::N,сьӧкта,ತೂಕ
662,Gewicht::N,сьӧкталун,ತೂಕ
663,Gewicht::N,svars,ತೂಕ
664,Gewicht::N,smagums,ತೂಕ
665,Menge::N,лун,ಮೊತ್ತ
666,Menge::N,числӧ,ಮೊತ್ತ
667,Menge::N,masa,ಮೊತ್ತ
668,Menge::N,daudzums,ಮೊತ್ತ
669,Haufen::N,чукӧр,ರಾಶಿ
670,Haufen::N,čupa,ರಾಶಿ
671,Haufen::N,grēda,ರಾಶಿ
672,Haufen::N,kaudze,ರಾಶಿ
673,Reihe::N,рад,ಸಾಲು
674,Reihe::N,rinda,ಸಾಲು
675,Reihe::N,virkne,ಸಾಲು
676,Boot::N,пыж,ದೋಣಿ
677,Boot::N,laiva,ದೋಣಿ
678,Ruder::N,пелыс,ಹುಟ್ಟು
679,Ruder::N,ӧпаснӧй,ಹುಟ್ಟು
680,Ruder::N,airis,ಹುಟ್ಟು
681,Ruder::N,irklis,ಹುಟ್ಟು
682,Schlitten::N,дадь,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
683,Schlitten::N,ragavas,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
684,Ski::N,лызь,ಜಾರುಪಟ್ಟಿ
685,Ski::N,slēpe,ಜಾರುಪಟ್ಟಿ
686,Lagerfeuer::N,бипур,ಶಿಬಿರಾಗ್ನಿ
687,Lagerfeuer::N,ugunskurs,ಶಿಬಿರಾಗ್ನಿ
688,Last::N,сьӧкыдтор,ಹೊರೆ
689,Last::N,krava,ಹೊರೆ
690,Gang::N,мунӧм,ತಿರುಗಾಟ
691,Gang::N,ветлӧм,ತಿರುಗಾಟ
692,Gang::N,eja,ತಿರುಗಾಟ
693,Gang::N,gājums,ತಿರುಗಾಟ
694,Schritt::N,воськов,ಹೆಜ್ಜೆ
695,Schritt::N,воськовтӧм,ಹೆಜ್ಜೆ
696,Schritt::N,solis,ಹೆಜ್ಜೆ
697,Norden::N,войвыв,ಉತ್ತರ
698,Norden::N,ziemeļi,ಉತ್ತರ
699,Süden::N,лунвыв,ದಕ್ಷಿಣ
700,Süden::N,dienvidi,ದಕ್ಷಿಣ
701,Westen::N,рытыв,ಪಶ್ಚಿಮ
702,Westen::N,rietumi,ಪಶ್ಚಿಮ
703,Osten::N,асыв,ಮೂಡಲು
704,Osten::N,austrumi,ಮೂಡಲು
705,Holz::N,пу,ಚೌಬೀನೆ
706,Holz::N,koks,ಚೌಬೀನೆ
707,Holz::N,koksne,ಚೌಬೀನೆ
708,Brett::N,пӧв,ಹಲಗೆ
709,Brett::N,dēlis,ಹಲಗೆ
710,Platte::N,плита,ಹಲಗೆ
711,Platte::N,plate,ಹಲಗೆ
712,Platte::N,plāksne,ಹಲಗೆ
713,Stütze::N,пыкӧд,ಆಸರೆ
714,Stütze::N,мыджӧд,ಆಸರೆ
715,Stütze::N,balsts,ಆಸರೆ
716,Stütze::N,atspaids,ಆಸರೆ
717,Stange::N,потш,ಕಂಬ
718,Stange::N,maikste,ಕಂಬ
719,Stock::N,бедь,ಕೋಲು
720,Stock::N,boze,ಕೋಲು
721,Stock::N,spieķis,ಕೋಲು
722,Stab::N,зир,ದೊಣ್ಣೆ
723,Stab::N,zizlis,ದೊಣ್ಣೆ
724,Rohr::N,труба,ನಳಿಕೆ
725,Rohr::N,caurule,ನಳಿಕೆ
726,Haus::N,керка,ಮನೆ
727,Haus::N,māja,ಮನೆ
728,Heim::N,горт,ಗೃಹ
729,Heim::N,mājas,ಗೃಹ
730,Ofen::N,пач,ಒಲೆ
731,Ofen::N,krāsns,ಒಲೆ
732,Fußboden::N,джодж,ನೆಲ
733,Fußboden::N,grīda,ನೆಲ
734,Tisch::N,пызан,ಮೇಜು
735,Tisch::N,galds,ಮೇಜು
736,Stuhl::N,улӧс,ಕುರ್ಚಿ
737,Stuhl::N,krēsls,ಕುರ್ಚಿ
738,Wiege::N,зыбка,ತೊಟ್ಟಿಲು
739,Wiege::N,šūpulis,ತೊಟ್ಟಿಲು
740,Bett::N,вольпась,ಹಾಸಿಗೆ
741,Bett::N,gulta,ಹಾಸಿಗೆ
742,Regal::N,джадж,ಬೀರು
743,Regal::N,plaukts,ಬೀರು
744,Kiste::N,куд,ಪಟ್ಟಿಗೆ
745,Kiste::N,ящик,ಪಟ್ಟಿಗೆ
746,Kiste::N,kaste,ಪಟ್ಟಿಗೆ
747,Kiste::N,šķirsts,ಪಟ್ಟಿಗೆ
748,Fenster::N,ӧшинь,ಕಿಟಕಿ
749,Fenster::N,logs,ಕಿಟಕಿ
750,Tür::N,ӧдзӧс,ಬಾಗಿಲು
751,Tür::N,durvis,ಬಾಗಿಲು
752,Tor::N,дзиръя,ಹೆಬ್ಬಾಗಿಲು
753,Tor::N,vārti,ಹೆಬ್ಬಾಗಿಲು
754,Zaun::N,потшӧс,ಬೇಲಿ
755,Zaun::N,žogs,ಬೇಲಿ
756,Dach::N,вевт,ಮಾಳಿಗೆ
757,Dach::N,jumts,ಮಾಳಿಗೆ
758,Leiter::N,пос,ಏಣಿ
759,Leiter::N,kāpnes,ಏಣಿ
760,Leiter::N,redeles,ಏಣಿ
761,Besen::N,рос,ಪೊರಕೆ
762,Besen::N,slota,ಪೊರಕೆ
763,Spaten::N,зыр,ಗುದ್ದಲಿ
764,Spaten::N,lāpsta,ಗುದ್ದಲಿ
765,Schaufel::N,тэльӧб,ಸನಿಕೆ
766,Schaufel::N,liekšķere,ಸನಿಕೆ
767,Gabel::N,вилки,ಕವಲು
768,Gabel::N,dakšiņa,ಕವಲು
769,Löffel::N,пань,ಚಮಚ
770,Löffel::N,karote,ಚಮಚ
771,Messer::N,пурт,ಚಾಕು
772,Messer::N,nazis,ಚಾಕು
773,Nagel::N,тув,ಆಣಿ
774,Nagel::N,кӧрт тув,ಆಣಿ
775,Nagel::N,nagla,ಆಣಿ
776,Netz::N,тыв,ಬಲೆ
777,Netz::N,tīkls,ಬಲೆ
778,Haken::N,крук,ಕೊಂಡಿ
779,Haken::N,āķis,ಕೊಂಡಿ
780,Haken::N,kāsis,ಕೊಂಡಿ
781,Haken::N,krampis,ಕೊಂಡಿ
782,Griff::N,нуд,ಹಿಡಿ
783,Griff::N,kāts,ಹಿಡಿ
784,Griff::N,rokturis,ಹಿಡಿ
785,Schloss::N,томан,ವೀಗ
786,Schloss::N,aizslēgs,ವೀಗ
787,Bild::N,серпас,ಚಿತ್ರ
788,Bild::N,glezna,ಚಿತ್ರ
789,Figur::N,пертас,ಆಕಾರ
790,Figur::N,вежньӧг,ಆಕಾರ
791,Figur::N,figūra,ಆಕಾರ
792,Puppe::N,акань,ಗೊಂಬೆ
793,Puppe::N,lelle,ಗೊಂಬೆ
794,Beutel::N,мешӧк,ಸಂಚಿ
795,Beutel::N,kule,ಸಂಚಿ
796,Beutel::N,maisiņš,ಸಂಚಿ
797,Bündel::N,кӧртӧд,ಕಟ್ಟು
798,Bündel::N,sainis,ಕಟ್ಟು
799,Tasche::N,сумка,ಚೀಲ
800,Tasche::N,soma,ಚೀಲ
801,Eimer::N,ведра,ಬಾನೆ
802,Eimer::N,spainis,ಬಾನೆ
803,Deckel::N,пӧдан,ಮುಚ್ಚಳ
804,Deckel::N,тупкӧд,ಮುಚ್ಚಳ
805,Deckel::N,vāks,ಮುಚ್ಚಳ
806,Geschirr::N,дозмук,ಭಕ್ಷ್ಯಗಳು
807,Geschirr::N,тасьті-пань,ಭಕ್ಷ್ಯಗಳು
808,Geschirr::N,trauki,ಭಕ್ಷ್ಯಗಳು
809,Sack::N,мешӧк,ಮೂಟೆ
810,Sack::N,maiss,ಮೂಟೆ
811,Tasse::N,бекар,ಬಟ್ಟಲು
812,Tasse::N,тасьті,ಬಟ್ಟಲು
813,Tasse::N,tase,ಬಟ್ಟಲು
814,Topf::N,гырнич,ಮಡಕೆ
815,Topf::N,pods,ಮಡಕೆ
816,Kessel::N,пӧрт,ಕೆಟಲ್
817,Kessel::N,katls,ಕೆಟಲ್
818,Essen::N,сёйӧм,ಊಟ
819,Essen::N,ēdiens,ಊಟ
820,Nahrung::N,сёян,ಆಹಾರ
821,Nahrung::N,barība,ಆಹಾರ
822,Speise::N,сёян,ಊಟ
823,Speise::N,сёянтор,ಊಟ
824,Speise::N,ēdiens,ಊಟ
825,Fleisch::N,яй,ಮಾಂಸ
826,Fleisch::N,gaļa,ಮಾಂಸ
827,Getreide::N,нянь,ಧಾನ್ಯ
828,Getreide::N,labība,ಧಾನ್ಯ
829,Brei::N,рок,ಗಂಜಿ
830,Brei::N,putra,ಗಂಜಿ
831,Brei::N,biezenis,ಗಂಜಿ
832,Brot::N,нянь,ರೊಟ್ಟಿ
833,Brot::N,maize,ರೊಟ್ಟಿ
834,Scheibe::N,шӧрӧм,ಹೋಳು
835,Scheibe::N,чӧлан,ಹೋಳು
836,Scheibe::N,šķēle,ಹೋಳು
837,Scheibe::N,rieciens,ಹೋಳು
838,Fett::N,гос,ಕೊಬ್ಬು
839,Fett::N,тшог,ಕೊಬ್ಬು
840,Fett::N,tauki,ಕೊಬ್ಬು
841,Butter::N,вый,ಬೆಣ್ಣೆ
842,Butter::N,sviests,ಬೆಣ್ಣೆ
843,Öl::N,вый,ಎಣ್ಣೆ
844,Öl::N,eļļa,ಎಣ್ಣೆ
845,Salz::N,сов,ಉಪ್ಪು
846,Salz::N,sāls,ಉಪ್ಪು
847,Suppe::N,шыд,ಎಸರು
848,Suppe::N,zupa,ಎಸರು
849,Honig::N,ма,ಮಧು
850,Honig::N,medus,ಮಧು
851,Milch::N,йӧв,ಹಾಲು
852,Milch::N,piens,ಹಾಲು
853,Tee::N,чай,ಚಹ
854,Tee::N,tēja,ಚಹ
855,Leder::N,ку,ಚಕ್ಕಳ
856,Leder::N,āda,ಚಕ್ಕಳ
857,Wolle::N,вурун,ಉಣ್ಣೆ
858,Wolle::N,vilna,ಉಣ್ಣೆ
859,Stoff::N,дӧра,ಬಟ್ಟೆ
860,Stoff::N,drāna,ಬಟ್ಟೆ
861,Stoff::N,audums,ಬಟ್ಟೆ
862,Nadel::N,ем,ಸೂಜಿ
863,Nadel::N,adata,ಸೂಜಿ
864,Faden::N,сунис,ದಾರ
865,Faden::N,diegs,ದಾರ
866,Faden::N,pavediens,ದಾರ
867,Knopf::N,кизь,ಗುಂಡು
868,Knopf::N,poga,ಗುಂಡು
869,Knoten::N,гӧрӧд,ಗಂಟು
870,Knoten::N,mezgls,ಗಂಟು
871,Farbe::N,краска,ಬಣ್ಣ
872,Farbe::N,вап,ಬಣ್ಣ
873,Farbe::N,krāsa,ಬಣ್ಣ
874,Kleidung::N,паськӧм,ಅರಿವೆ
875,Kleidung::N,tērps,ಅರಿವೆ
876,Kleidung::N,drēbes,ಅರಿವೆ
877,Hemd::N,дӧрӧм,ಅಂಗಿ
878,Hemd::N,krekls,ಅಂಗಿ
879,Kragen::N,воротник,ಕುತ್ತಿಗೆಪಟ್ಟಿ
880,Kragen::N,apkakle,ಕುತ್ತಿಗೆಪಟ್ಟಿ
881,Ärmel::N,сос,ತೋಳು
882,Ärmel::N,piedurkne,ತೋಳು
883,Hose::N,гач,ಇಜಾರ
884,Hose::N,bikses,ಇಜಾರ
885,Gürtel::N,вӧнь,ಬೆಲ್ಟು
886,Gürtel::N,josta,ಬೆಲ್ಟು
887,Mütze::N,шапка,ಟೋಪಿ
888,Mütze::N,cepure,ಟೋಪಿ
889,Schuh::N,башмак,ಪಾದರಕ್ಷೆ
890,Schuh::N,ботинки,ಪಾದರಕ್ಷೆ
891,Schuh::N,kurpe,ಪಾದರಕ್ಷೆ
892,Stiefel::N,сапӧг,ಬೂಟು
893,Stiefel::N,zābaks,ಬೂಟು
894,Ring::N,кытш,ಉಂಗುರ
895,Ring::N,gredzens,ಉಂಗುರ
896,Band::N,лента,ರಿಬ್ಬನ್
897,Band::N,вундас,ರಿಬ್ಬನ್
898,Band::N,lente,ರಿಬ್ಬನ್
899,Kamm::N,сынан,ಹಣಿಗೆ
900,Kamm::N,ķemme,ಹಣಿಗೆ
901,Spiegel::N,рӧмпӧштан,ಕನ್ನಡಿ
902,Spiegel::N,spogulis,ಕನ್ನಡಿ
903,Riemen::N,тасма,ಬಾರು
904,Riemen::N,siksna,ಬಾರು
905,Schnur::N,гез,ಹುರಿ
906,Schnur::N,aukla,ಹುರಿ
907,Leine::N,юргез,ಹಗ್ಗ
908,Leine::N,saite,ಹಗ್ಗ
909,Decke::N,эшкын,ಕಂಬಳಿ
910,Decke::N,шебрас,ಕಂಬಳಿ
911,Decke::N,sega,ಕಂಬಳಿ
912,Kissen::N,юрлӧс,ದಿಂಬು
913,Kissen::N,spilvens,ದಿಂಬು
914,Tuch::N,чышъян,ಕೊರಳ ಬಟ್ಟೆ
915,Tuch::N,vadmala,ಕೊರಳ ಬಟ್ಟೆ
916,Handtuch::N,ки чышкӧд,ಚೌಕ
917,Handtuch::N,кизьчышъян,ಚೌಕ
918,Handtuch::N,dvielis,ಚೌಕ
919,Kraft::N,этш,ಬಲ
920,Kraft::N,эбӧс,ಬಲ
921,Kraft::N,spēks,ಬಲ
922,Stärke::N,ёнлун,ಶಕ್ತಿ
923,Stärke::N,чорыдлун,ಶಕ್ತಿ
924,Stärke::N,stiprums,ಶಕ್ತಿ
925,Gesundheit::N,дзоньвидзалун,ಆರೋಗ್ಯ
926,Gesundheit::N,veselība,ಆರೋಗ್ಯ
927,Krankheit::N,висьӧм,ರೋಗ
928,Krankheit::N,slimība,ರೋಗ
929,Schmerz::N,висьӧм,ನೋವು
930,Schmerz::N,sāpes,ನೋವು
931,Wunde::N,дой,ಗಾಯ
932,Wunde::N,brūce,ಗಾಯ
933,Wunde::N,jēlums,ಗಾಯ
934,Fieber::N,жар,ಜ್ವರ
935,Fieber::N,drudzis,ಜ್ವರ
936,Fieber::N,karstums,ಜ್ವರ
937,Arznei::N,лекарство,ಔಷಧ
938,Arznei::N,зелля,ಔಷಧ
939,Arznei::N,zāles,ಔಷಧ
940,Arznei::N,medikaments,ಔಷಧ
941,Brücke::N,пос,ಸೇತುವೆ
942,Brücke::N,tilts,ಸೇತುವೆ
943,Brunnen::N,юкмӧс,ಬಾವಿ
944,Brunnen::N,aka,ಬಾವಿ
945,Weide::N,пӧскӧтина,ಗೋಮಾಳ
946,Weide::N,ganības,ಗೋಮಾಳ
947,Pfad::N,туй,ದಾರಿ
948,Pfad::N,кыснан,ದಾರಿ
949,Pfad::N,taka,ದಾರಿ
950,Weg::N,туй,ಹಾದಿ
951,Weg::N,ceļš,ಹಾದಿ
952,Straße::N,туй,ರಸ್ತೆ
953,Straße::N,iela,ರಸ್ತೆ
954,Dorf::N,сикт,ಹಳ್ಳಿ
955,Dorf::N,ciems,ಹಳ್ಳಿ
956,Stadt::N,кар,ಪಟ್ಟಣ
957,Stadt::N,pilsēta,ಪಟ್ಟಣ
958,Brief::N,письмӧ,ಕಾಗದ
959,Brief::N,vēstule,ಕಾಗದ
960,Buch::N,небӧг,ಪುಸ್ತಕ
961,Buch::N,grāmata,ಪುಸ್ತಕ
962,Buchstabe::N,шыпас,ಅಕ್ಷರ
963,Buchstabe::N,burts,ಅಕ್ಷರ
964,Zeitung::N,газет,ವಾರ್ತಾಪತ್ರಿಕೆ
965,Zeitung::N,avīze,ವಾರ್ತಾಪತ್ರಿಕೆ
966,Zeitung::N,laikraksts,ವಾರ್ತಾಪತ್ರಿಕೆ
967,Leben::N,лов,ಜೀವನ
968,Leben::N,олӧм,ಜೀವನ
969,Leben::N,dzīve,ಜೀವನ
970,Tod::N,кулӧм,ಮರಣ
971,Tod::N,nāve,ಮರಣ
972,Grab::N,гу,ಗೋರಿ
973,Grab::N,kaps,ಗೋರಿ
974,Kirche::N,вичко,ಚರ್ಚು
975,Kirche::N,baznīca,ಚರ್ಚು
976,Sünde::N,мыж,ಪಾಪ
977,Sünde::N,grēks,ಪಾಪ
978,Gott::N,ен,ದೇವರು
979,Gott::N,dievs,ದೇವರು
980,Arbeiter::N,уджалысь,ಕೆಲಸಗಾರ
981,Arbeiter::N,strādnieks,ಕೆಲಸಗಾರ
982,Chef::N,юралысь,ದಣಿ
983,Chef::N,веськӧдлысь,ದಣಿ
984,Chef::N,šefs,ದಣಿ
985,Chef::N,vadītajs,ದಣಿ
986,Chef::N,priekšnieks,ದಣಿ
987,Meister::N,вӧчысь,ಶಿಕ್ಷಕ
988,Meister::N,meistars,ಶಿಕ್ಷಕ
989,Arzt::N,врач,ವೈದ್ಯ
990,Arzt::N,бурдӧдысь,ವೈದ್ಯ
991,Arzt::N,ārsts,ವೈದ್ಯ
992,Lehrer::N,велӧдысь,ಉಪಾಧ್ಯಾಯ
993,Lehrer::N,skolotājs,ಉಪಾಧ್ಯಾಯ
994,Geld::N,сьӧм,ಹಣ
995,Geld::N,nauda,ಹಣ
996,Geschäft::N,удж,ವಾಣಿಜ್ಯ
997,Geschäft::N,bizness,ವಾಣಿಜ್ಯ
998,Geschäft::N,darījums,ವಾಣಿಜ್ಯ
999,Laden::N,вузасянін,ಅಂಗಡಿ
1000,Laden::N,bode,ಅಂಗಡಿ
1001,Laden::N,veikals,ಅಂಗಡಿ
1002,Preis::N,дон,ಬೆಲೆ
1003,Preis::N,cena,ಬೆಲೆ
1004,Ware::N,тӧвар,ಸರಕು
1005,Ware::N,prece,ಸರಕು
1006,Nutzen::N,воӧм,ಲಾಭ
1007,Nutzen::N,выгӧда,ಲಾಭ
1008,Nutzen::N,labums,ಲಾಭ
1009,Reichtum::N,озырлун,ಸಂಪತ್ತು
1010,Reichtum::N,bagātība,ಸಂಪತ್ತು
1011,Welt::N,енкӧла,ಭೂಲೋಕ
1012,Welt::N,pasaule,ಭೂಲೋಕ
1013,Land::N,му,ದೇಶ
1014,Land::N,zeme,ದೇಶ
1015,Staat::N,канму,ರಾಜ್ಯ
1016,Staat::N,государство,ರಾಜ್ಯ
1017,Staat::N,valsts,ರಾಜ್ಯ
1018,König::N,кан,ರಾಜ
1019,König::N,ķēniņš,ರಾಜ
1020,König::N,karalis,ರಾಜ
1021,Macht::N,каналӧм,ಅಧಿಕಾರ
1022,Macht::N,vara,ಅಧಿಕಾರ
1023,Grenze::N,су,ಗಡಿ
1024,Grenze::N,суйӧр,ಗಡಿ
1025,Grenze::N,robeža,ಗಡಿ
1026,Krieg::N,ожман,ಯುದ್ಧ
1027,Krieg::N,karš,ಯುದ್ಧ
1028,Feind::N,враг,ಶತ್ರು
1029,Feind::N,вӧрӧг,ಶತ್ರು
1030,Feind::N,ienaidnieks,ಶತ್ರು
1031,Gewalt::N,мырдöналöм,ಹಿಂಸೆ
1032,Gewalt::N,vara,ಹಿಂಸೆ
1033,Gewalt::N,vardarbība,ಹಿಂಸೆ
1034,Kampf::N,вермасьӧм,ಹೋರಾಟ
1035,Kampf::N,cīņa,ಹೋರಾಟ
1036,Bogen[Waffe]::N,ньӧввуж,ಬಿಲ್ಲು
1037,Bogen[Waffe]::N,loks,ಬಿಲ್ಲು
1038,Pfeil::N,ньӧв,ಅಂಬು
1039,Pfeil::N,bulta,ಅಂಬು
1040,Gewehr::N,пишшаль,ಬಂದೂಕು
1041,Gewehr::N,šautene,ಬಂದೂಕು
1042,Fehler::N,сорсьӧм,ತಪ್ಪು
1043,Fehler::N,дзугсьӧм,ತಪ್ಪು
1044,Fehler::N,kļūda,ತಪ್ಪು
1045,Lüge::N,пӧръясьӧм,ಸುಳ್ಳು
1046,Lüge::N,ылӧдлӧм,ಸುಳ್ಳು
1047,Lüge::N,meli,ಸುಳ್ಳು
1048,Schaden::N,лёк,ಹಾನಿ
1049,Schaden::N,изъян,ಹಾನಿ
1050,Schaden::N,пакӧсьт,ಹಾನಿ
1051,Schaden::N,bojājums,ಹಾನಿ
1052,Schaden::N,kaitējums,ಹಾನಿ
1053,Unglück::N,шог,ಅಪಾಯ
1054,Unglück::N,kļūme,ಅಪಾಯ
1055,Unglück::N,klizma,ಅಪಾಯ
1056,Unglück::N,nelaime,ಅಪಾಯ
1057,Schuld::N,мыж,ದೋಷ
1058,Schuld::N,vaina,ದೋಷ
1059,Alter::N,арлыд,ಮುಪ್ಪು
1060,Alter::N,vecums,ಮುಪ್ಪು
1061,Schluss::N,пом,ಮುಕ್ತಾಯ
1062,Schluss::N,beigas,ಮುಕ್ತಾಯ
1063,Zeit::N,кад,ಕಾಲ
1064,Zeit::N,laiks,ಕಾಲ
1065,Tag::N,лун,ದಿನ
1066,Tag::N,diena,ದಿನ
1067,Morgen::N,асыв,ಮುಂಜಾನೆ
1068,Morgen::N,rīts,ಮುಂಜಾನೆ
1069,Mittag::N,лун шӧр,ನಡುಹಗಲು
1070,Mittag::N,pusdiena,ನಡುಹಗಲು
1071,Abend::N,рыт,ಸಂಜೆ
1072,Abend::N,vakars,ಸಂಜೆ
1073,Nacht::N,вой,ರಾತ್ರಿ
1074,Nacht::N,nakts,ರಾತ್ರಿ
1075,Woche::N,вежон,ವಾರ
1076,Woche::N,nedēļa,ವಾರ
1077,Monat::N,тӧлысь,ತಿಂಗಳು
1078,Monat::N,mēnesis,ತಿಂಗಳು
1079,Jahr::N,во,ಸಂವತ್ಸರ
1080,Jahr::N,gads,ಸಂವತ್ಸರ
1081,Frühling::N,тулыс,ವಸಂತ
1082,Frühling::N,pavasaris,ವಸಂತ
1083,Sommer::N,гожӧм,ಬಿಸಿಲುಕಾಲ
1084,Sommer::N,vasara,ಬಿಸಿಲುಕಾಲ
1085,Herbst::N,ар,ಶರತ್ಕಾಲ
1086,Herbst::N,rudens,ಶರತ್ಕಾಲ
1087,Winter::N,тӧв,ಚಳಿಗಾಲ
1088,Winter::N,ziema,ಚಳಿಗಾಲ
1089,Januar::N,тӧв шӧр,ನಾಲ್ಚಳಿ
1090,Januar::N,janvāris,ನಾಲ್ಚಳಿ
1091,Februar::N,урасьӧм,ಅಯ್ಚಳಿ
1092,Februar::N,februāris,ಅಯ್ಚಳಿ
1093,März::N,рака,ಮೊಬ್ಬೇಸಿಗೆ
1094,März::N,marts,ಮೊಬ್ಬೇಸಿಗೆ
1095,April::N,кос му,ಇಬ್ಬೇಸಿಗೆ
1096,April::N,aprīlis,ಇಬ್ಬೇಸಿಗೆ
1097,Mai::N,ода-кора,ಮುಬ್ಬೇಸಿಗೆ
1098,Mai::N,maijs,ಮುಬ್ಬೇಸಿಗೆ
1099,Juni::N,лӧддза-номъя,ಮೊಮ್ಮಳೆ
1100,Juni::N,jūnijs,ಮೊಮ್ಮಳೆ
1101,Juli::N,сора,ಇಮ್ಮಳೆ
1102,Juli::N,jūlijs,ಇಮ್ಮಳೆ
1103,August::N,моз,ಮುಮ್ಮಳೆ
1104,August::N,augusts,ಮುಮ್ಮಳೆ
1105,September::N,кӧч,ನಾಲ್ಮಳೆ
1106,September::N,septembris,ನಾಲ್ಮಳೆ
1107,Oktober::N,йирым,ಮೊಚ್ಚಳಿ
1108,Oktober::N,oktobris,ಮೊಚ್ಚಳಿ
1109,November::N,вӧльгым,ಇಚ್ಚಳಿ
1110,November::N,novembris,ಇಚ್ಚಳಿ
1111,Dezember::N,ӧшым,ಮುಚ್ಚಳಿ
1112,Dezember::N,decembris,ಮುಚ್ಚಳಿ
1113,Montag::N,выльлун,ಸೋಮುವಾರ
