,Concept_ID,fr,ku
838,wegen::PRP,à cause de,ji bo
839,wegen::PRP,à cause de,ji ber
840,dies::PRN,ceci,ev
841,das::PRN,ce,ev
842,das::PRN,cela,ev
843,alles::PRN,tout,hemû
844,ich::PRN,je,ez
845,ich::PRN,moi,ez
846,du::PRN,tu,tu
847,du::PRN,toi,tu
848,er::PRN,il,wî
849,er::PRN,lui,wî
850,wir::PRN,nous,êm
851,ihr::PRN,vous,hûn
852,sie::PRN,ils,we
853,sie::PRN,elles,we
854,was::FPRN,que,çi
855,was::FPRN,quoi,çi
856,wer::FPRN,qui,ki
857,wo::FADV,où,li ku dere
858,wohin::FADV,où,li ku dere
859,wie::FADV,comment,çawa
860,warum::FADV,pourquoi,çima
861,wieviel::FNUM,combien,çend
862,eins::NUM,un,yek
863,zwei::NUM,deux,didu
864,drei::NUM,trois,sisê
865,vier::NUM,quatre,çar
866,fünf::NUM,cinq,penç
867,sechs::NUM,six,şeş
868,sieben::NUM,sept,heft
869,acht::NUM,huit,heşt
870,neun::NUM,neuf,neh
871,zehn::NUM,dix,deh
872,elf::NUM,onze,yazdeh
873,zwölf::NUM,douze,diwazdeh
874,zwanzig::NUM,vingt,bîst
875,dreißig::NUM,trente,sih
876,vierzig::NUM,quarante,çil
877,fünfzig::NUM,cinquante,pençi
878,sechzig::NUM,soixante,şêst
879,siebzig::NUM,soixante-dix,heftê
880,achtzig::NUM,quatre-vingt,heştê
881,neunzig::NUM,quatre-vingt-dix,nod
882,hundert::NUM,cent,sêd
883,tausend::NUM,mille,hezar
884,und::CNJ,et,û
885,oder::CNJ,ou,an
886,oder::CNJ,ou,yan
887,stehen::V,être debout,sekinîn
888,sitzen::V,être assis,rûniştin
889,liegen::V,être couché,paldan
890,hängen::V,pendre,darve kirin
891,werden::V,devenir,bûn
892,passieren::V,se passer,hatin holê
893,passieren::V,se passer,hatin serê kesî
894,beginnen::V,commencer,li dest pêkirin
895,enden::V,finir,xalas bû
896,enden::V,se terminer,xalas bû
897,wechseln::V,changer,guherandin
898,wechseln::V,changer,dêgiş kirin
899,wechseln::V,alterner,guherandin
900,wechseln::V,alterner,dêgiş kirin
901,aufgehen[Sonne]::V,se lever,hilatin
902,untergehen[Sonne]::V,se coucher,çun ava
903,scheinen[Sonne]::V,briller,şewk de
904,donnern::V,tonner,gire-gir
905,wehen::V,souffler,ba le de
906,strömen::V,affluer,xwe girtin
907,fließen::V,couler,herikîn
908,sich drehen::V,tourner,xwe zivirandin
909,schwanken::V,osciller,hejandin
910,schwanken::V,chanceler,hejandin
911,schwingen::V,vibrer,libakirin
912,schwingen::V,osciller,libakirin
913,fallen::V,tomber,ketin
914,brennen::V,brûler,şewitîn
915,brennen::V,flamber,şewitîn
916,rauchen::V,fumer,kişandin
917,regnen::V,pleuvoir,bahran tê
918,gefrieren::V,geler,qefilandin
919,tauen::V,dégeler,helandin
920,schmelzen::V,fondre,helandin
921,trocknen::V,sécher,zuwabûn
922,sieden::V,bouillir,kelîn
923,faulen::V,pourrir,xerabûn
924,faulen::V,se putréfier,xerabûn
925,verfaulen::V,pourrir,xerabûn
926,reißen::V,rompre,jêkirin
927,reißen::V,se déchirer,jêkirin
928,versinken::V,s'enfoncer,xerq bûn
929,vergehen::V,passer,derbas bûn
930,erscheinen::V,apparaître,peyda bûn
931,verschwinden::V,disparaître,wendabûn
932,sinken::V,descendre,noq bûn
933,sinken::V,s'abaisser,noq bûn
934,abnehmen::V,diminuer,kêm bûn
935,zunehmen::V,augmenter,qelew bûn
936,steigen::V,monter,hildan
937,wachsen::V,croître,mezin bûn
938,glänzen::V,briller,biriqîn
939,funkeln::V,étinceler,çikisîn
940,lärmen::V,faire du bruit,guşîn
941,läuten::V,sonner,lê de
942,klingeln::V,sonner,sîl dan
943,klingeln::V,sonner,ringerin
944,klirren::V,cliqueter,zingzing hat
945,brausen::V,mugir,guşîn
946,rauschen::V,bruire,guşîn
947,klingen::V,sonner,deng pe ketin
948,bellen::V,aboyer,kewtîn
949,heulen::V,hurler,ûrîn
950,blasen::V,souffler,puf kirin
951,pfeifen::V,siffler,fîkandin
952,schreien::V,crier,qîrîn
953,stöhnen::V,gémir,nalîn
954,zittern::V,trembler,hejîn
955,leben::V,vivre,jihîn
956,geboren werden::V,naître,hatin dinyê
957,geboren werden::V,naître,bûn
958,atmen::V,respirer,hilmijîn
959,trinken::V,boire,vexwarin
960,essen::V,manger,xwarin
961,schlucken::V,avaler,daqulbandin
962,müde werden::V,se lasser,betilîln
963,müde werden::V,se lasser,qerimîn
964,müde werden::V,se fatiguer,betilîln
965,müde werden::V,se fatiguer,qerimîn
966,einschlafen::V,s'endormir,razan
967,schlafen::V,dormir,razan
968,schlafen::V,dormir,razandin
969,aufwachen::V,se réveiller,şiyarbûn
970,aufstehen::V,se lever,rabûn
971,sich erholen::V,se reposer,baş bûn
972,sich erholen::V,se détendre,baş bûn
973,krank werden::V,tomber malade,nexweş kêt
974,krank sein::V,être malade,nexweş bû
975,schmerzen::V,faire mal,êşandin
976,husten::V,tousser,kuxin
977,genesen::V,guérir,baş bûn
978,genesen::V,se remettre,baş bûn
979,sterben::V,mourir,mirin
980,umkommen::V,périr,mirin
981,sich bewegen::V,bouger,leqîn
982,sich rühren::V,broncher,leqîn
983,sich erheben::V,se lever,rabûn
984,sich setzen::V,s'asseoir,runiştin
985,hinfallen::V,tomber,kêtin
986,laufen::V,marcher,meşîn
987,laufen::V,aller à pied,meşîn
988,schreiten::V,marcher,meşkirin
989,spazierengehen::V,se promener,gerandin
990,eilen::V,courir,lezandin
991,sich beeilen::V,se hâter,zûkirin
992,sich beeilen::V,se dépêcher,zûkirin
993,sausen::V,filer,fîzîn
994,rennen::V,courir,baz dan
995,springen::V,sauter,hilpekîn
996,klettern::V,grimper,hilperikîn
997,schaukeln::V,se balancer,lorandin
998,kriechen::V,ramper,xuşandin
999,schwimmen::V,nager,avjenîn
1000,tauchen::V,plonger,qutxuyardin
1001,tauchen::V,plonger,noqîn
1002,rudern::V,ramer,qaîq ajotin
1003,fahren::V,aller,ajotin
1004,fahren::V,rouler,ajotin
1005,fliegen::V,voler,firîn
1006,gehen::V,aller,çûn
1007,weggehen::V,s'en aller,çûn
1008,abfahren::V,partir,çûyin
1009,anhalten::V,s'arrêter,rawestîn
1010,hineingehen::V,entrer,ketin hundir
1011,eintreten::V,entrer,têketin
1012,kommen::V,venir,hatin
1013,ankommen::V,arriver,gihan
1014,ankommen::V,arriver,gihîştin
1015,zurückkommen::V,revenir,vegerandin
1016,bleiben::V,rester,sekinîn
1017,bleiben::V,demeurer,sekinîn
1018,warten::V,attendre,payîn
1019,erwarten::V,attendre,payîn
1020,suchen::V,chercher,lêgerîn
1021,finden::V,trouver,peyda kirin
1022,versuchen::V,essayer,çeribandin
1023,vorbereiten::V,préparer,amade kirin
1024,lieben::V,aimer,hez kirin
1025,mögen::V,aimer,dil kirin
1026,mögen::V,vouloir,dil kirin
1027,lachen::V,rire,kenîn
1028,rühren::V,toucher,hêjan
1029,rühren::V,attendrir,hêjan
1030,weinen::V,pleurer,girîn
1031,schimpfen::V,gronder,pevçûn
1032,sich ärgern::V,se fâcher,enirîn
1033,sich fürchten::V,avoir peur,tirsîn
1034,fürchten::V,craindre,tirsin
1035,fürchten::V,avoir peur de,tirsin
1036,fliehen::V,fuir,bazdan
1037,flüchten::V,s'enfuir,revîn
1038,sehen::V,voir,dîtin
1039,anschauen::V,regarder,sêr kirin
1040,ansehen::V,regarder,hesibandin
1041,hören::V,entendre,guhdar jirin
1042,zuhören::V,écouter,guhdarî kirin
1043,probieren::V,goûter,tehm kirin
1044,riechen::V,sentir,bihn kirin
1045,fühlen::V,sentir,hîs kirin
1046,scheinen::V,sembler,xoyer kir
1047,scheinen::V,paraître,xoyer kir
1048,zu sehen sein::V,se voir,diyar bûn
1049,zu sehen sein::V,être visible,diyar bûn
1050,vernehmen::V,entendre,bihîstin
1051,vernehmen::V,percevoir,bihîstin
1052,frieren::V,avoir froid,qerişîn
1053,tun::V,faire,kirin
1054,können::V,savoir,karin
1055,können::V,pouvoir,karin
1056,wollen::V,vouloir,xwestîn
1057,anfangen::V,commencer,dest pêkirin
1058,beenden::V,finir,xelas kirin
1059,beenden::V,terminer,xelas kirin
1060,aufhören::V,cesser,xelas kirin
1061,aufhören::V,arrêter,xelas kirin
1062,gelingen::V,réussir,çe bûn
1063,geraten::V,réussir,qewîmîn
1064,öffnen::V,ouvrir,vekirin
1065,schließen::V,fermer,girtin
1066,stellen::V,poser,danîn
1067,stellen::V,mettre,danîn
1068,setzen::V,placer,rûniştin
1069,legen::V,placer,danîn
1070,legen::V,placer,razandin
1071,berühren::V,toucher,lêketin
1072,verbinden::V,lier,anîn pê
1073,bedecken::V,couvrir,sergirtin
1074,aufhängen::V,accrocher,aliqandin
1075,anzünden::V,allumer,pêxistin
1076,aufheben::V,ramasser,hildan
1077,zurücklassen::V,laisser,hiştin
1078,zurücklassen::V,laisser,vehiştin
1079,verlieren::V,perdre,wendakirin
1080,fallen lassen::V,lâcher,xistin bixe
1081,fallen lassen::V,lâcher,xistin
1082,fallen lassen::V,laisser tomber,xistin bixe
1083,fallen lassen::V,laisser tomber,xistin
1084,machen::V,faire,kirin
1085,machen::V,faire,çêkirin
1086,herstellen::V,produire,çê kirin
1087,herstellen::V,produire,peyda kirin
1088,herstellen::V,fabriquer,çê kirin
1089,herstellen::V,fabriquer,peyda kirin
1090,bauen::V,bâtir,lêkirin
1091,bauen::V,construire,lêkirin
1092,reparieren::V,réparer,veherînerîn
1093,verbessern::V,améliorer,sererastkirin
1094,ändern::V,changer,degiş kirin
1095,ändern::V,modifier,degiş kirin
1096,graben::V,creuser,kolandin
1097,beugen::V,plier,tewîn
1098,beugen::V,plier,xwar kirin
1099,beugen::V,ployer,tewîn
1100,beugen::V,ployer,xwar kirin
1101,biegen::V,courber,tewandin
1102,biegen::V,courber,xwarkirin
1103,drehen::V,tordre,fitilandin
1104,drehen::V,tourner,fitilandin
1105,wenden::V,retourner,zivîrin
1106,umdrehen::V,tourner,vegerandin
1107,heben::V,soulever,hildan
1108,hochheben::V,lever,hildan
1109,ergreifen::V,saisir,dest avêtin
1110,ergreifen::V,prendre,dest avêtin
1111,halten::V,tenir,hîştin
1112,halten::V,tenir,sekinîn
1113,drücken::V,presser,pêl kirin
1114,schieben::V,pousser,damdan
1115,kratzen::V,gratter,xurandin
1116,kratzen::V,égratigner,xurandin
1117,lecken::V,lécher,alastin
1118,beißen::V,mordre,gez kirin
1119,abreißen::V,arracher,hilşandin
1120,abschneiden::V,couper,jêkirin
1121,binden::V,lier,girêdan
1122,binden::V,attacher,girêdan
1123,stecken::V,enfoncer,têxistin
1124,brechen::V,rompre,şikandin
1125,klopfen::V,frapper,kutandin
1126,hauen::V,frapper,li dan
1127,kleben::V,coller,zeliqîn
1128,kleben::V,coller,şirêz kirin
1129,reiben::V,frotter,firikandin
1130,streichen::V,empâter,bax dan
1131,schleifen::V,affiler,çarkirin
1132,schleifen::V,aiguiser,çarkirin
1133,schneiden::V,couper,jêkirin
1134,schneiden::V,trancher,jêkirin
1135,rütteln::V,cahoter,hejandin
1136,schütteln::V,secouer,daweşîn
1137,schwenken::V,agiter,têwdan
1138,schütten::V,verser,rijandin
1139,füllen::V,remplir,dagirtin
1140,einwickeln::V,envelopper,pêçandin
1141,tragen::V,porter,kişandin
1142,tragen::V,porter,rajtin
1143,schleppen::V,traîner,kişandin
1144,ziehen::V,tirer,kişandin
1145,aufbewahren::V,garder,hilandin
1146,aufbewahren::V,conserver,hilandin
1147,werfen::V,jeter,avêtin
1148,werfen::V,lancer,avêtin
1149,fangen::V,attraper,sem kirin
1150,fangen::V,attraper,girtin
1151,packen::V,agripper,pê girtin
1152,verstecken::V,cacher,hîlanin
1153,teilen::V,diviser,parvekirin
1154,schicken::V,envoyer,şandin
1155,bringen::V,apporter,anîn
1156,bringen::V,apporter,birin
1157,hinzufügen::V,ajouter,dan ser
1158,hinzufügen::V,ajouter,li tiştekî zêde kirin
1159,bekommen::V,obtenir,standin
1160,erhalten::V,recevoir,standin
1161,nehmen::V,prendre,girtin
1162,wählen::V,choisir,ray dan
1163,auswählen::V,choisir,bijartin
1164,auswählen::V,sélectionner,bijartin
1165,bewahren::V,préserver,rê li ber girtin
1166,bewahren::V,préserver,lê xwedî derketin
1167,behindern::V,gêner,bara wi
1168,verderben::V,gâter,heram bûn
1169,verderben::V,corrompre,heram bûn
1170,beschädigen::V,endommager,xerab kirin
1171,zerbrechen::V,casser,şikênandin
1172,zerbrechen::V,casser,perçe kirin
1173,zerreißen::V,déchirer,qelişandin
1174,zerstören::V,détruire,hilşandin
1175,verbrennen::V,brûler,şewitandin
1176,geben::V,donner,dan
1177,geben::V,donner,dayin
1178,reichen::V,tendre,besbûn
1179,reichen::V,tendre,têrkirin
1180,schenken::V,offrir,diyarî kirin
1181,versprechen::V,promettre,soz dan
1182,wünschen::V,souhaiter,dil kirin
1183,loben::V,louer,pesinandin
1184,küssen::V,embrasser,maçkirin
1185,wiegen::V,bercer,lorandin
1186,wiegen::V,bercer,wezinandin
1187,zudecken::V,couvrir,nixumandin
1188,wecken::V,éveiller,bixwe hesandin
1189,wecken::V,réveiller,bixwe hesandin
1190,zeigen::V,montrer,şanîdan
1191,zeigen::V,faire voir,şanîdan
1192,führen::V,guider,raber kirin
1193,lehren::V,apprendre,hîn kirin
1194,unterrichten::V,instruire,ders dan
1195,aufziehen::V,élever,mesinkirin
1196,leiten::V,diriger,rêberî kirin
1197,leiten::V,conduire,rêberî kirin
1198,antreiben::V,pousser,bezandin
1199,lassen::V,faire,berdan
1200,lassen::V,faire,hiştin
1201,einladen::V,inviter,dawet kirin
1202,vereinigen::V,unir,bi yek kirin
1203,vereinigen::V,réunir,bi yek kirin
1204,besuchen::V,visiter,mêvan bûn
1205,besuchen::V,aller voir,mêvan bûn
1206,treffen::V,rencontrer,rast hatin
1207,sich versammeln::V,s'assembler,li hev çivîn
1208,spielen::V,jouer,listin
1209,singen::V,chanter,stran
1210,tanzen::V,danser,reqisîn
1211,sich trennen::V,se séparer,hew berdan
1212,verlassen::V,quitter,tanê hişt
1213,verlassen::V,quitter,bêkes
1214,retten::V,sauver,rihakirin
1215,bewachen::V,garder,raçavkirin
1216,schützen::V,protéger,hemet kirin
1217,verteidigen::V,défendre,paraztin
1218,sich schlagen::V,se taper,li hev bezîn
1219,schießen::V,tirer,agir kirin
1220,siegen::V,vaincre,biser ketin
1221,ärgern::V,agacer,xeyirandin
1222,schlagen::V,battre,lêdan
1223,schlagen::V,battre,lêxistin
1224,schlagen::V,frapper,lêdan
1225,schlagen::V,frapper,lêxistin
1226,treten::V,botter,têlekirin
1227,treten::V,donner un coup de pied à,têlekirin
1228,stechen::V,piquer,têrekirin
1229,stoßen::V,heurter,lêketin
1230,stehlen::V,voler,dizîn
1231,stehlen::V,voler,dizî birin
1232,stören::V,gêner,aciz kirin
1233,stören::V,déranger,aciz kirin
1234,belästigen::V,molester,li tela yeki ketin
1235,belästigen::V,importuner,li tela yeki ketin
1236,verbergen::V,cacher,veşartin
1237,verbergen::V,cacher,kemîndanîn
1238,verbergen::V,dissimuler,veşartin
1239,verbergen::V,dissimuler,kemîndanîn
1240,täuschen::V,abuser,xapandin
1241,täuschen::V,abuser,lê zexeli kirin
1242,täuschen::V,tromper,xapandin
1243,täuschen::V,tromper,lê zexeli kirin
1244,betrügen::V,duper,xapandin
1245,betrügen::V,frauder,xapandin
1246,töten::V,tuer,kûştin
1247,wohnen::V,habiter,rûniştin
1248,wohnen::V,demeurer,rûniştin
1249,arbeiten::V,travailler,kar kirin
1250,arbeiten::V,travailler,şêxulin
1251,sammeln::V,collectionner,komkirin
1252,pflücken::V,cueillir,çinîn
1253,jagen::V,chasser,nêçîr kirin
1254,fischen::V,pêcher,masî girtin
1255,fassen::V,capturer,pê girtin
1256,fassen::V,capturer,sêm kirin
1257,hüten::V,garder,hei jê man
1258,treiben::V,mener,bêherandin
1259,anbinden::V,attacher,tewilandin
1260,füttern::V,faire manger,xwarine dan lê
1261,melken::V,traire,dotin
1262,hacken::V,fendre,kolandin
1263,gießen::V,arroser,av dan
1264,reifen::V,mûrir,kemilîn
1265,zubereiten::V,préparer,çe kirin
1266,kochen::V,cuire,xwarin çe kirin
1267,kochen::V,cuire,kelandin
1268,backen::V,cuire,pijandin
1269,braten::V,rôtir,qelandin
1270,braten::V,rôtir,sor kirin
1271,umrühren::V,remuer,têvdan
1272,stricken::V,tricoter,hûnan
1273,nähen::V,coudre,kêl kirin
1274,färben::V,teindre,boyax kirin
1275,reinigen::V,nettoyer,paqijkirin
1276,waschen::V,laver,şuştin
1277,abwischen::V,essuyer,pakîj kirin
1278,spülen::V,rincer,şuştin
1279,fegen::V,balayer,maliştin
1280,kehren::V,balayer,maliştin
1281,baden::V,se baigner,serîşûştin
1282,sich waschen::V,se laver,serîşûştin
1283,ausziehen::V,ôter,jê kirin
1284,ausziehen::V,enlever,jê kirin
1285,anziehen::V,mettre,pê kirin
1286,sich anziehen::V,s'habiller,xwe kirin
1287,kämmen::V,peigner,şeh kirin
1288,schmücken::V,orner,xemilandin
1289,schmücken::V,décorer,xemilandin
1290,sagen::V,dire,gotin
1291,sagen::V,dire,peyivîn
1292,sprechen::V,parler,peyivîn
1293,reden::V,parler,axaftin
1294,sich unterhalten::V,bavarder,hev biştaxilin
1295,sich unterhalten::V,s'entretenir,hev biştaxilin
1296,fragen::V,demander,pirsîn
1297,fragen::V,demander,pirs kirin
1298,bitten::V,prier,tika kirin
1299,erzählen::V,raconter,behs kirin
1300,mitteilen::V,communiquer,vegotin
1301,nennen::V,nommer,bi nav kirin
1302,nennen::V,appeler,bi nav kirin
1303,rufen::V,appeler,bakirin
1304,prahlen::V,se vanter,pesnê xwe dan
1305,übersetzen::V,traduire,qulibandin
1306,übersetzen::V,traduire,derbas kirin
1307,denken::V,penser,fikirîn
1308,glauben::V,croire,bawer bûn
1309,bemerken::V,remarquer,bala xwe dan
1310,bemerken::V,remarquer,çac lê ketin
1311,bemerken::V,apercevoir,bala xwe dan
1312,bemerken::V,apercevoir,çac lê ketin
1313,erkennen::V,reconnaître,pêhesîn
1314,begreifen::V,concevoir,fêmkirin
1315,verstehen::V,entendre,fêmkirin
1316,verstehen::V,comprendre,fêmkirin
1317,lernen::V,apprendre,halmandin
1318,lernen::V,apprendre,fêrbun
1319,wissen::V,savoir,zanîn
1320,sich erinnern an::V,se souvenir de,bir bûn
1321,vergessen::V,oublier,ji bir kirin
1322,messen::V,mesurer,pê kanîn
1323,zählen::V,compter,hejmardin
1324,rechnen::V,calculer,hesibandin
1325,lesen::V,lire,xwendin
1326,malen::V,peindre,rengandin
1327,malen::V,peindre,boyax kirin
1328,zeichnen::V,dessiner,işaret kirin
1329,schreiben::V,écrire,nivîsandin
1330,besitzen::V,posséder,hebûn
1331,kaufen::V,acheter,kirîn
1332,verkaufen::V,vendre,firotin
1333,bezahlen::V,payer,pere dan
1334,zahlen::V,payer,pere dan
1335,zahlen::V,payer,dayin
1336,beherrschen::V,dominer,zebt kirin
1337,beherrschen::V,dominer,hukim kirin
1338,beherrschen::V,maîtriser,zebt kirin
1339,beherrschen::V,maîtriser,hukim kirin
1340,ertragen::V,tolérer,bihêzkirin
1341,ertragen::V,supporter,bihêzkirin
