,Concept_ID,lt,eu
793,grau::A,pilkas,urdin
794,grau::A,pilkas,urdinabar
795,bunt::A,margas,koloretsu
796,bunt::A,spalvotas,koloretsu
797,billig::A,pigus,merke
798,teuer::A,brangus,garesti
799,wertvoll::A,vertingas,baliotsu
800,blind::A,aklas,itsu
801,taub::A,kurčias,gor
802,kräftig::A,stiprus,kementsu
803,stark::A,stiprus,bizkor
804,stark::A,stiprus,indartsu
805,schwach::A,silpnas,ahul
806,schwach::A,silpnas,indargabe
807,fett::A,riebus,gizen
808,schlank::A,laibas,lerden
809,schlank::A,lieknas,lerden
810,hübsch::A,gražus,polit
811,böse::A,blogas,tzar
812,böse::A,blogas,gaizto
813,dumm::A,paikas,lelo
814,dumm::A,paikas,pello
815,dumm::A,kvailas,lelo
816,dumm::A,kvailas,pello
817,faul::A,tingus,nagi
818,faul::A,tingus,alfer
819,fleißig::A,stropus,maratz
820,fleißig::A,stropus,lanzale
821,fleißig::A,kruopštus,maratz
822,fleißig::A,kruopštus,lanzale
823,geizig::A,šykštus,zeken
824,geizig::A,šykštus,zikoitz
825,klug::A,sumanus,zuhur
826,klug::A,protingas,zuhur
827,geschickt::A,apsukrus,trebe
828,geschickt::A,apsukrus,antzetsu
829,lieb::A,mielas,maite
830,lieb::A,mielas,laztan
831,lustig::A,smagus,alaitsu
832,lustig::A,linksmas,alaitsu
833,sanft::A,švelnus,eme
834,sanft::A,švelnus,ezti
835,sanft::A,minkštas,eme
836,sanft::A,minkštas,ezti
837,hungrig::A,alkanas,gose
838,krank::A,ligotas,eri
839,krank::A,ligotas,gaixo
840,krank::A,sergantis,eri
841,krank::A,sergantis,gaixo
842,nackt::A,nuogas,biluzi
843,traurig::A,liūdnas,itun
844,traurig::A,liūdnas,betilun
845,lebendig::A,gyvas,bizirik
846,gut::A,geras,on
847,schlecht::A,blogas,txar
848,schlecht::A,prastas,txar
849,richtig::A,tikras,zuzen
850,richtig::A,teisingas,zuzen
851,schlimm::A,blogas,larri
852,schlimm::A,prastas,larri
853,wahr::A,tikras,egiazko
854,alt::A,senas,zahar
855,neu::A,naujas,berri
856,ehemalig::A,buvęs,lehengo
857,alt[Lebewesen]::A,pagyvenęs,adindun
858,jung::A,jaunas,gazte
859,arm::A,neturtingas,txiro
860,arm::A,neturtingas,behartsu
861,reich::A,turtingas,dirudun
862,bekannt::A,žinomas,ezagun
863,bekannt::A,pažįstamas,ezagun
864,berühmt::A,žymus,entzun
865,berühmt::A,žymus,ospetsu
866,berühmt::A,garsus,entzun
867,berühmt::A,garsus,ospetsu
868,fremd::A,svetimas,arrotz
869,verschieden::A,įvairus,ezberdin
870,verschieden::A,įvairus,desberdin
871,nah::A,artimas,hurre
872,nah::A,artimas,hurbil
873,fern::A,tolimas,urrun
874,linker::A,kairys,ezker
875,rechter::A,dešinys,eskuin
876,anderer::A,kitas,beste
877,erster::A,pirmas,lehen
878,erster::A,pirmas,aurren
879,zweiter::A,antras,bigarren
880,dritter::A,trečias,hirugarren
881,letzter::A,paskutinis,azken
882,letzter::A,paskutinis,hondar
883,allein::ADV,vienas,bakarrik
884,auf einmal::ADV,iš karto,batera
885,zusammen::ADV,kartu,elkarrekin
886,zusammen::ADV,drauge,elkarrekin
887,lange::ADV,ilgai,luzaro
888,plötzlich::ADV,staiga,bat-batean
889,sofort::ADV,tuojau,berehala
890,später::ADV,vėliau,gero
891,später::ADV,paskiau,gero
892,jetzt::ADV,dabãr,orain
893,heute::ADV,šiandien,gaur
894,morgen::ADV,rytoj,bihar
895,bald::ADV,greitai,aurki
896,bald::ADV,greitai,laster
897,bald::ADV,netrukus,aurki
898,bald::ADV,netrukus,laster
899,dann::ADV,po to,ondoren
900,gestern::ADV,vakar,atzo
901,einst::ADV,kadaise,antzina
902,einst::ADV,kitą kartą,antzina
903,damals::ADV,anuomet,orduan
904,damals::ADV,anuokart,orduan
905,danach::ADV,po to,gerora
906,danach::ADV,po to,ondoren
907,danach::ADV,paskui,gerora
908,danach::ADV,paskui,ondoren
909,vorher::ADV,anksčiau,lehenago
910,zuerst::ADV,pirma,aurrena
911,zuerst::ADV,pirma,lehenbizi
912,zuerst::ADV,iš pradžių̃,aurrena
913,zuerst::ADV,iš pradžių̃,lehenbizi
914,einmal::ADV,kartą,behin
915,einmal::ADV,kartą,aldi bat
916,einmal::ADV,vieną kartą,behin
917,einmal::ADV,vieną kartą,aldi bat
918,manchmal::ADV,kai kada,batzuetan
919,manchmal::ADV,kai kada,zenbaitetan
920,oft::ADV,dažnai,maiz
921,oft::ADV,dažnai,askotan
922,immer::ADV,visada,beti
923,immer::ADV,visuomet,beti
924,niemals::ADV,niekada,inoiz ez
925,niemals::ADV,niekada,sekula ez
926,niemals::ADV,niekuomet,inoiz ez
927,niemals::ADV,niekuomet,sekula ez
928,hier::ADV,čia,hemen
929,hierhin::ADV,šen,hona
930,hierhin::ADV,čionai,hona
931,von hier::ADV,iš čia,hemendik
932,von hier::ADV,iš čia,honetatik
933,dort::ADV,ten,han
934,dort::ADV,tenai,han
935,dorthin::ADV,ten,hara
936,dorthin::ADV,ten link,hara
937,geradeaus::ADV,tiesiai,artez
938,vorwärts::ADV,pirmyn,aurrera
939,rückwärts::ADV,atbulai,atzera
940,rückwärts::ADV,atbulai,atzerantz
941,zurück::ADV,atgal,atzera
942,unten::ADV,žemai,behean
943,unten::ADV,apačioje,behean
944,hinab::ADV,žemyn,behera
945,hinab::ADV,žemyn,beherantz
946,oben::ADV,viršuj,goian
947,hinauf::ADV,aukštyn,gora
948,hinauf::ADV,aukštyn,gorantz
949,hinauf::ADV,į viršų,gora
950,hinauf::ADV,į viršų,gorantz
951,überall::ADV,visur,edonon
952,nicht::ADV,ne,ez
953,ein wenig::ADV,truputį,apur bat
954,ein wenig::ADV,truputį,pixka bat
955,kaum::ADV,vos,ozta
956,kaum::ADV,vos,nekez
957,sehr::ADV,labai,oso
958,sehr::ADV,baisiai,oso
959,so::ADV,taip,hala
960,so::ADV,taip,honela
961,noch::ADV,dar,oraindik
962,nur::ADV,tik,bakarrik
963,nur::ADV,vien,bakarrik
964,schon::ADV,jau,ja
965,schon::ADV,jau,jada
966,wieder::ADV,vėl,berriro
967,wieder::ADV,iš naujo,berriro
968,vergebens::ADV,veltui,alferrik
969,vergebens::ADV,bergždžiai,alferrik
970,vor::PRP,prieš,aurrean
971,hinter::PRP,už,ostean
972,hinter::PRP,už,gibelean
973,unter::PRP,po,pean
974,unter::PRP,po,azpian
975,durch::PRP,pro,zehar
976,durch::PRP,per,zehar
977,neben::PRP,prie,ondoan
978,neben::PRP,prie,aldamenean
979,neben::PRP,šalia,ondoan
980,neben::PRP,šalia,aldamenean
981,zwischen::PRP,tarp,artean
982,wegen::PRP,dėl,-gatik
983,wegen::PRP,dėlei,-gatik
984,dies::PRN,šis,hau
985,dies::PRN,šitas,hau
986,das::PRN,tat,hura
987,alles::PRN,visas,dena
988,ich::PRN,aš,ni
989,du::PRN,tu,zu
990,er::PRN,jis,bera
991,wir::PRN,mes,gu
992,ihr::PRN,jūs,zuek
993,sie::PRN,ji,berak
994,sie::PRN,jos,berak
995,was::FPRN,kas,zer
996,wer::FPRN,kas,nor
997,wo::FADV,kur,non
998,wohin::FADV,kur,nora
999,wohin::FADV,kur link,nora
1000,wie::FADV,kaip,nola
1001,wie::FADV,kaip,zelan
1002,warum::FADV,kod̃ėl,zeren
1003,warum::FADV,kod̃ėl,zergatik
1004,warum::FADV,dėl ko,zeren
1005,warum::FADV,dėl ko,zergatik
1006,wieviel::FNUM,kiek,zenbat
1007,eins::NUM,vienas,bat
1008,zwei::NUM,du,bi
1009,zwei::NUM,du,biga
1010,drei::NUM,trys,hiru
1011,vier::NUM,keturi,lau
1012,fünf::NUM,penki,bost
1013,sechs::NUM,šeši,sei
1014,sieben::NUM,septyni,zazpi
1015,acht::NUM,aštuoni,zortzi
1016,neun::NUM,devyni,bederatzi
1017,zehn::NUM,dešimt,hamar
1018,elf::NUM,vienuolika,hamaika
1019,zwölf::NUM,dvylika,hamabi
1020,zwanzig::NUM,dvidešimt,hogei
1021,dreißig::NUM,trisdešimt,hogeita hamar
1022,vierzig::NUM,keturiasdešimt,berrogei
1023,fünfzig::NUM,penkiasdešimt,berrogeita hamar
1024,sechzig::NUM,šešiasdešimt,hirurogei
1025,siebzig::NUM,septyniasdešimt,hirurogeita hamar
1026,achtzig::NUM,aštuoniasdešimt,laurogei
1027,neunzig::NUM,devyniasdešimt,laurogeita hamar
1028,hundert::NUM,šimtas,ehun
1029,tausend::NUM,tūkstantis,mila
1030,und::CNJ,ĩr,eta
1031,oder::CNJ,ar,edo
1032,oder::CNJ,arba,edo
1033,stehen::V,stovėti,zutik egon
1034,sitzen::V,sėdėti,eserita egon
1035,liegen::V,gulėti,etzan
1036,hängen::V,kyboti,eskegita egon
1037,hängen::V,kyboti,zintzilik egon
1038,hängen::V,kabėti,eskegita egon
1039,hängen::V,kabėti,zintzilik egon
1040,werden::V,taptis,bihurtu
1041,werden::V,taptis,bilakatu
1042,werden::V,darytis,bihurtu
1043,werden::V,darytis,bilakatu
1044,passieren::V,atsitikti,pasatu
1045,passieren::V,atsitikti,gertatu
1046,passieren::V,pasitaikyti,pasatu
1047,passieren::V,pasitaikyti,gertatu
1048,beginnen::V,prasid́ėti,hasi
1049,enden::V,baigtis,bukatu
1050,wechseln::V,keistis,aldatu
1051,wechseln::V,pasikeisti,aldatu
1052,aufgehen[Sonne]::V,tekėti,ilki
1053,aufgehen[Sonne]::V,tekėti,sortu
1054,aufgehen[Sonne]::V,patekėti,ilki
1055,aufgehen[Sonne]::V,patekėti,sortu
1056,untergehen[Sonne]::V,leistis,sartu
1057,untergehen[Sonne]::V,nusileisti,sartu
1058,scheinen[Sonne]::V,šviesti,eguzkia egon
1059,donnern::V,griausti,trumoia jo
1060,donnern::V,griaudėti,trumoia jo
1061,wehen::V,pūsti,haizea ibili
1062,strömen::V,lietis,zorrotadaka isuri
1063,strömen::V,plūsti,zorrotadaka isuri
1064,fließen::V,tekėti,isuri
1065,sich drehen::V,suktis,biratu
1066,sich drehen::V,pasisukti,biratu
1067,schwanken::V,svyruoti,zabuka ibili
1068,schwingen::V,suptis,kulunkatu
1069,fallen::V,pulti,erori
1070,fallen::V,kristi,erori
1071,brennen::V,degti,sutan egon
1072,rauchen::V,rūkyti,kea bota
1073,regnen::V,lyti,euria ari izan
1074,gefrieren::V,užšalti,izoztu
1075,gefrieren::V,užšalti,hormatu
1076,tauen::V,tirpti,gesaldu
1077,schmelzen::V,lydytis,urtu
1078,trocknen::V,džiūti,idortu
1079,trocknen::V,džiūti,lehortu
1080,sieden::V,virti,irakin
1081,faulen::V,pūti,hirotu
1082,faulen::V,pūti,usteldu
1083,verfaulen::V,švinkti,hirotu
1084,verfaulen::V,švinkti,usteldu
1085,reißen::V,plyšti,eten
1086,reißen::V,plyšti,tarrat egin
1087,reißen::V,trūkti,eten
1088,reißen::V,trūkti,tarrat egin
1089,versinken::V,skę̃sti,urperatu
1090,versinken::V,grimzti,urperatu
1091,vergehen::V,praeiti,iragan
1092,erscheinen::V,pasirodyti,agertu
1093,verschwinden::V,dingti,desagertu
1094,verschwinden::V,išnykti,desagertu
1095,verschwinden::V,pranykti,desagertu
1096,sinken::V,kristi,beheititu
1097,abnehmen::V,mažėti,gutxitu
1098,abnehmen::V,mažėti,beheratu
1099,abnehmen::V,silpnėti,gutxitu
1100,abnehmen::V,silpnėti,beheratu
1101,zunehmen::V,didėti,gora egin
1102,zunehmen::V,padaugėti,gora egin
1103,steigen::V,kilti,igo
1104,wachsen::V,augti,hazi
1105,glänzen::V,blizgėti,distiratu
1106,funkeln::V,žibėti,izarniatu
1107,lärmen::V,triukšmauti,zarata atera
1108,läuten::V,skambinti,jo
1109,läuten::V,skambinti,hots egin
1110,klingeln::V,skambinti,txirrina jo
1111,klirren::V,žvangėti,tintin egin
1112,brausen::V,šniokšti,marru egin
1113,rauschen::V,ošti,fir-fir egin
1114,rauschen::V,šlamėti,fir-fir egin
1115,klingen::V,skardėti,soinu egin
1116,bellen::V,loti,zaunkatu
1117,heulen::V,kaukti,ulu egin
1118,heulen::V,kaukti,uhuri egin
1119,heulen::V,staugti,ulu egin
1120,heulen::V,staugti,uhuri egin
1121,blasen::V,pūsti,ufa egin
1122,blasen::V,pūsti,putz egin
1123,pfeifen::V,švilpti,txistu egin
1124,pfeifen::V,švilpauti,txistu egin
1125,schreien::V,šaukti,oihu egin
1126,schreien::V,šaukti,garrasi egin
1127,stöhnen::V,dejuoti,intziri egin
1128,stöhnen::V,aimanuoti,intziri egin
1129,zittern::V,virpėti,ikara egin
1130,zittern::V,virpėti,dar-dar egin
1131,leben::V,gyventi,bizi izan
1132,geboren werden::V,gimti,jaio
1133,atmen::V,alsuoti,hats egin
1134,atmen::V,alsuoti,arnasa egin
1135,atmen::V,kvėpuoti,hats egin
1136,atmen::V,kvėpuoti,arnasa egin
1137,trinken::V,gerti,edan
1138,essen::V,valgyti,jan
1139,schlucken::V,praryti,irentsi
1140,müde werden::V,nuvargti,unatu
1141,müde werden::V,nuvargti,nekatu
1142,müde werden::V,privargti,unatu
1143,müde werden::V,privargti,nekatu
1144,einschlafen::V,užmigti,lokartu
1145,schlafen::V,miegoti,lo egin
1146,aufwachen::V,pabusti,esnatu
1147,aufwachen::V,pabusti,atzarri
1148,aufstehen::V,keltis,jaiki
1149,aufstehen::V,atsikelti,jaiki
1150,sich erholen::V,pailsėti,atseden egin
1151,sich erholen::V,poilsiauti,atseden egin
1152,krank werden::V,susirgti,gaixotu
1153,krank sein::V,sirgti,eri izan
1154,krank sein::V,sirgti,gaixo izan
1155,schmerzen::V,sopėti,min egin
1156,schmerzen::V,skaudėti,min egin
1157,husten::V,kosėti,eztul egin
1158,genesen::V,sveikti,osatu
1159,genesen::V,taisytis,osatu
1160,sterben::V,mirti,hil
1161,sterben::V,mirti,zendu
1162,sterben::V,numirti,hil
1163,sterben::V,numirti,zendu
1164,umkommen::V,žūti,istripuz hil
1165,sich bewegen::V,judėti,higitu
1166,sich bewegen::V,pasijudinti,higitu
1167,sich rühren::V,krutėti,zirkin egin
1168,sich erheben::V,pakilti,zutitu
1169,sich erheben::V,pakilti,altxatu
1170,sich erheben::V,atsikelti,zutitu
1171,sich erheben::V,atsikelti,altxatu
1172,sich setzen::V,sėstis,eseri
1173,sich setzen::V,sėstis,jesarri
1174,sich setzen::V,atsisėsti,eseri
1175,sich setzen::V,atsisėsti,jesarri
1176,hinfallen::V,parkristi,erori
1177,hinfallen::V,pargriūti,erori
1178,laufen::V,eiti,ibili
1179,schreiten::V,žengti,oinkatu
1180,schreiten::V,žingsniuoti,oinkatu
1181,spazierengehen::V,pasivaikščioti,paseatu
1182,spazierengehen::V,pasivaikščioti,ostera bat egin
1183,eilen::V,skubėti,lasterkatu
1184,sich beeilen::V,paskub́ėti,lehiatu
1185,sich beeilen::V,pasiskubinti,lehiatu
1186,sausen::V,dumti,ziztu bizian joan
1187,sausen::V,lėkti,ziztu bizian joan
1188,rennen::V,bėgti,lasterka egin
1189,springen::V,šokti,jauzi egin
1190,klettern::V,kopti,igo
1191,schaukeln::V,supti,zabu egin
1192,schaukeln::V,supti,zanbulu egin
1193,schaukeln::V,linguoti,zabu egin
1194,schaukeln::V,linguoti,zanbulu egin
1195,kriechen::V,ropoti,narras egin
1196,kriechen::V,šliaužti,narras egin
1197,schwimmen::V,plaukti,igerikatu
1198,schwimmen::V,plaukti,igeri egin
1199,tauchen::V,nerti,murgildu
1200,tauchen::V,nerti,pulunpatu
1201,rudern::V,irtis,bogatu
1202,rudern::V,irtis,arraun egin
1203,rudern::V,irkluoti,bogatu
1204,rudern::V,irkluoti,arraun egin
1205,fahren::V,važiuoti,joan
1206,fahren::V,važinėti,joan
1207,fliegen::V,lėkti,hegaldatu
1208,fliegen::V,lėkti,hegan egin
1209,fliegen::V,skristi,hegaldatu
1210,fliegen::V,skristi,hegan egin
1211,gehen::V,eiti,joan
1212,weggehen::V,išeiti,alde egin
1213,abfahren::V,išvykti,abiatu
1214,abfahren::V,išvažiuoti,abiatu
1215,anhalten::V,sustoti,geratu
1216,anhalten::V,sustoti,gelditu
1217,hineingehen::V,įeiti,sartu
1218,eintreten::V,įžengti,sartu
1219,kommen::V,ateiti,etorri
1220,ankommen::V,ateiti,heldu
1221,ankommen::V,ateiti,iritsi
1222,zurückkommen::V,grį̃žti,itzuli
1223,zurückkommen::V,sugrį̃žti,itzuli
1224,bleiben::V,likti,gelditu
1225,bleiben::V,pasilikti,gelditu
1226,warten::V,laukti,itxaron
1227,warten::V,laukti,zain egon
1228,erwarten::V,laukti,iguriki
1229,suchen::V,ieškoti,bilatu
1230,finden::V,rasti,idoro
1231,finden::V,rasti,aurkitu
1232,finden::V,surasti,idoro
1233,finden::V,surasti,aurkitu
1234,versuchen::V,mėginti,saiatu
1235,versuchen::V,mėginti,ahalegindu
1236,vorbereiten::V,rengti,gertatu
1237,lieben::V,myĺėti,maitatu
1238,lieben::V,myĺėti,maite izan
1239,mögen::V,ḿėgti,laket izan
1240,mögen::V,ḿėgti,atsegin izan
1241,mögen::V,patikti,laket izan
1242,mögen::V,patikti,atsegin izan
1243,lachen::V,juoktis,irri egin
1244,lachen::V,juoktis,barre egin
1245,rühren::V,jaudinti,hunkitu
1246,rühren::V,graudinti,hunkitu
1247,weinen::V,verkti,negar egin
1248,schimpfen::V,bartis,erneguka ari izan
1249,sich ärgern::V,pykti,ernegatu
1250,sich ärgern::V,pykti,haserretu
1251,sich ärgern::V,apmaudauti,ernegatu
1252,sich ärgern::V,apmaudauti,haserretu
1253,sich fürchten::V,bijoti,beldur izan
1254,sich fürchten::V,baimintis,beldur izan
1255,fürchten::V,bijoti,beldur izan
1256,fürchten::V,baimintis,beldur izan
1257,fliehen::V,bėgti,ihes egin
1258,fliehen::V,sprukti,ihes egin
1259,flüchten::V,pabėgti,ihes egin
1260,sehen::V,žiūŕėti,ikusi
1261,anschauen::V,žiūŕėti,begietsi
1262,ansehen::V,žiūrėti į,begiratu
1263,ansehen::V,pažiūrėti į,begiratu
1264,hören::V,girdėti,aditu
1265,zuhören::V,klausytis,entzun
1266,probieren::V,ragauti,dastatu
1267,probieren::V,paragauti,dastatu
1268,riechen::V,uosti,usnatu
1269,riechen::V,uosti,usaindu
1270,riechen::V,užuosti,usnatu
1271,riechen::V,užuosti,usaindu
1272,fühlen::V,justi,sentitu
1273,fühlen::V,jausti,sentitu
1274,fühlen::V,pajusti,sentitu
1275,scheinen::V,rodytis,iruditu
1276,scheinen::V,rodytis,begitandu
1277,scheinen::V,atrodyti,iruditu
1278,scheinen::V,atrodyti,begitandu
1279,zu sehen sein::V,pasirodyti,azaldu
1280,vernehmen::V,išgirsti,aditu
1281,frieren::V,šalti,hotz izan
1282,tun::V,daryti,egin
1283,können::V,galėti,ahal izan
1284,können::V,pajėgti,ahal izan
1285,wollen::V,norėti,nahi izan
1286,anfangen::V,pradėti,hasi
1287,anfangen::V,prasid́ėti,hasi
1288,beenden::V,baigti,bukatu
1289,beenden::V,užbaigti,bukatu
1290,aufhören::V,liautis,utzi
1291,gelingen::V,pavykti,lortu
1292,gelingen::V,pasisekti,lortu
1293,geraten::V,nusisekti,heldu
1294,öffnen::V,atverti,ireki
1295,öffnen::V,atverti,zabaldu
1296,öffnen::V,atidaryti,ireki
1297,öffnen::V,atidaryti,zabaldu
1298,schließen::V,uždaryti,itxi
1299,stellen::V,statyti,ipini
1300,stellen::V,pastatyti,ipini
1301,setzen::V,sodinti,jesarri
1302,setzen::V,pasodinti,jesarri
1303,legen::V,dėti,jarri
1304,legen::V,pad́ėti,jarri
1305,berühren::V,liesti,ukitu
1306,berühren::V,paliesti,ukitu
1307,verbinden::V,jungti,uztartu
1308,verbinden::V,surišti,uztartu
1309,bedecken::V,uždengti,estali
1310,aufhängen::V,pakarti,eseki
1311,aufhängen::V,pakarti,eskegi
1312,aufhängen::V,pakabinti,eseki
1313,aufhängen::V,pakabinti,eskegi
1314,anzünden::V,padegti,piztu
1315,aufheben::V,pakelti,jaso
1316,zurücklassen::V,palikti,atzean utzi
1317,verlieren::V,pamesti,galdu
1318,fallen lassen::V,atsisakyti,erortzen utzi
1319,machen::V,dirbti,egin
1320,herstellen::V,gaminti,ekoiztu
1321,bauen::V,statyti,eraiki
1322,bauen::V,pastatyti,eraiki
1323,reparieren::V,taisyti,konpondu
1324,reparieren::V,remontuoti,konpondu
1325,verbessern::V,gerinti,hobetu
1326,verbessern::V,ištaisyti,hobetu
1327,ändern::V,keisti,mudatu
1328,ändern::V,pakeisti,mudatu
1329,graben::V,kasti,aitzurtu
1330,beugen::V,lenkti,makurtu
1331,beugen::V,palenkti,makurtu
1332,biegen::V,lenkti,malgutu
1333,biegen::V,lenkti,makolatu
1334,biegen::V,palenkti,malgutu
1335,biegen::V,palenkti,makolatu
1336,drehen::V,sukti,jiratu
1337,wenden::V,kreipti,bihurtu
1338,wenden::V,pakreipti,bihurtu
1339,umdrehen::V,sukti,biratu
1340,umdrehen::V,sukti,alderantzikatu
1341,umdrehen::V,apversti,biratu
1342,umdrehen::V,apversti,alderantzikatu
1343,heben::V,kelti,jaso
1344,heben::V,kelti,goratu
1345,heben::V,pakelti,jaso
1346,heben::V,pakelti,goratu
1347,hochheben::V,pakelti,goratu
1348,hochheben::V,pakelti,altxatu
1349,ergreifen::V,čiupti,oratu
1350,ergreifen::V,griebti,oratu
1351,halten::V,laikyti,eutsi
1352,halten::V,palaikyti,eutsi
1353,drücken::V,spausti,sakatu
1354,schieben::V,stumti,bultzatu
1355,kratzen::V,kasyti,hatz egin
1356,kratzen::V,kasyti,hazka egin
1357,kratzen::V,grandyti,hatz egin
1358,kratzen::V,grandyti,hazka egin
1359,lecken::V,laižyti,miaztu
1360,lecken::V,laižyti,lamikatu
1361,beißen::V,kandžioti,hozka egin
1362,beißen::V,kandžioti,ausiki egin
1363,abreißen::V,nuplėšti,kendu
1364,abschneiden::V,atpjauti,moztu
1365,abschneiden::V,atpjauti,pikatu
1366,abschneiden::V,atkirpti,moztu
1367,abschneiden::V,atkirpti,pikatu
1368,binden::V,rišti,lotu
1369,binden::V,rišti,estekatu
1370,binden::V,surišti,lotu
1371,binden::V,surišti,estekatu
1372,stecken::V,kišti,sartu
1373,stecken::V,įkišti,sartu
1374,brechen::V,lūžti,apurtu
1375,brechen::V,laužyti,apurtu
1376,klopfen::V,belsti,jo
1377,klopfen::V,barbenti,jo
1378,hauen::V,mušti,jo
1379,kleben::V,lipdyti,itsatsi
1380,kleben::V,klijuoti,itsatsi
1381,reiben::V,trinti,igurtzi
1382,reiben::V,tarkuoti,igurtzi
1383,streichen::V,tepti,igurtzi
1384,streichen::V,užtepti,igurtzi
1385,schleifen::V,galą́sti,zorroztu
1386,schneiden::V,pjauti,moztu
1387,schneiden::V,kirpti,moztu
1388,rütteln::V,purtyti,astindu
1389,rütteln::V,purtyti,inarrosi
1390,schütteln::V,purtyti,astindu
1391,schütteln::V,purtyti,inarrosi
1392,schwenken::V,mojuoti,zabukatu
1393,schütten::V,pilti,isuri
1394,schütten::V,berti,isuri
1395,füllen::V,pildyti,bete
1396,füllen::V,pripildyti,bete
1397,einwickeln::V,įvynioti,bildu
1398,einwickeln::V,suvynioti,bildu
1399,tragen::V,nešti,eroan
1400,tragen::V,nešti,eraman
1401,tragen::V,nešioti,eroan
1402,tragen::V,nešioti,eraman
1403,schleppen::V,vilkti,narrastu
1404,schleppen::V,vilkti,herrestatu
1405,ziehen::V,tempti,tira egin
1406,aufbewahren::V,laikyti,gorde
1407,werfen::V,mesti,jaurti
1408,werfen::V,mesti,aurtiki
1409,werfen::V,sviesti,jaurti
1410,werfen::V,sviesti,aurtiki
1411,fangen::V,sugauti,atzeman
1412,packen::V,čiupti,heldu
1413,packen::V,griebti,heldu
1414,verstecken::V,slėpti,ostendu
1415,verstecken::V,slėpti,ezkutatu
1416,verstecken::V,slapstyti,ostendu
1417,verstecken::V,slapstyti,ezkutatu
1418,teilen::V,dalyti,zatitu
1419,teilen::V,padalyti,zatitu
1420,schicken::V,sių̃sti,bidali
1421,schicken::V,pasių̃sti,bidali
1422,bringen::V,atnešti,ekarri
1423,hinzufügen::V,pridėti,eratxiki
1424,hinzufügen::V,pridėti,gaineratu
1425,bekommen::V,gauti,jaso
1426,erhalten::V,gauti,jaso
1427,nehmen::V,paimti,hartu
1428,wählen::V,rinkti,hautatu
1429,wählen::V,rinkti,aukeratu
1430,wählen::V,išsirinkti,hautatu
1431,wählen::V,išsirinkti,aukeratu
1432,auswählen::V,išrinkti,hautatu
1433,auswählen::V,išrinkti,aukeratu
1434,bewahren::V,išsaugoti,begiratu
1435,behindern::V,trukdyti,oztopatu
1436,verderben::V,sugadinti,hondatu
1437,beschädigen::V,žaloti,akastu
1438,beschädigen::V,gadinti,akastu
1439,zerbrechen::V,sukulti,apurtu
1440,zerbrechen::V,sudaužyti,apurtu
1441,zerreißen::V,perplėšti,zarratatu
1442,zerreißen::V,suplėšyti,zarratatu
1443,zerstören::V,suardyti,suntsitu
1444,zerstören::V,sugriauti,suntsitu
1445,verbrennen::V,deginti,erre
1446,verbrennen::V,deginti,kiskali
1447,verbrennen::V,sudeginti,erre
1448,verbrennen::V,sudeginti,kiskali
1449,geben::V,duoti,eman
1450,geben::V,paduoti,eman
1451,reichen::V,paduoti,luzatu
1452,reichen::V,paduoti,helarazi
1453,schenken::V,dovanoti,oparitu
1454,versprechen::V,žadėti,agindu
1455,versprechen::V,pažadėti,agindu
1456,wünschen::V,norėti,opatu
1457,wünschen::V,norėti,opetsi
1458,wünschen::V,linḱėti,opatu
1459,wünschen::V,linḱėti,opetsi
1460,loben::V,girti,laudatu
1461,loben::V,girti,goraipatu
1462,loben::V,pagirti,laudatu
1463,loben::V,pagirti,goraipatu
1464,küssen::V,bučiuoti,musu eman
1465,wiegen::V,supti,kulunkatu
1466,zudecken::V,užkloti,estali
1467,zudecken::V,uždengti,estali
1468,wecken::V,žadinti,esnatu
1469,wecken::V,žadinti,iratzartu
1470,zeigen::V,rodyti,erakutsi
1471,führen::V,vesti,gidatu
1472,führen::V,vadovauti,gidatu
1473,lehren::V,mokyti,irakatsi
1474,lehren::V,išmokyti,irakatsi
1475,unterrichten::V,dėstyti,eskolak eman
1476,aufziehen::V,išauginti,hazi
1477,leiten::V,valdyti,arteztu
1478,leiten::V,vadovauti,arteztu
1479,antreiben::V,uiti,bulkatu
1480,antreiben::V,raginti,bulkatu
1481,antreiben::V,skubinti,bulkatu
1482,lassen::V,paliepti,-arazi
1483,einladen::V,kviesti,gonbidatu
1484,einladen::V,pakviesti,gonbidatu
1485,vereinigen::V,sujungti,batu
1486,vereinigen::V,sujungti,bateratu
1487,vereinigen::V,suvienyti,batu
1488,vereinigen::V,suvienyti,bateratu
1489,besuchen::V,lankyti,ikustatu
1490,besuchen::V,aplankyti,ikustatu
1491,treffen::V,sutikti,topatu
1492,treffen::V,pasitikti,topatu
1493,sich versammeln::V,susirinkti,bildu
1494,spielen::V,groti,jolastu
1495,spielen::V,žaisti,jolastu
1496,singen::V,dainuoti,abestu
1497,singen::V,dainuoti,kantatu
1498,tanzen::V,šokti,dantzatu
1499,tanzen::V,šokti,dantzan egin
1500,sich trennen::V,skirtis,banandu
1501,sich trennen::V,išsiskirti,banandu
1502,verlassen::V,palikti,utzietsi
1503,retten::V,gelbėti,salbatu
1504,retten::V,gelbėti,gaizkatu
1505,bewachen::V,sergėti,jagon
1506,bewachen::V,sergėti,zaindu
1507,schützen::V,ginti,babestu
1508,schützen::V,ginti,gerizatu
1509,schützen::V,apginti,babestu
1510,schützen::V,apginti,gerizatu
1511,verteidigen::V,ginti,aldeztu
