,Concept_ID,hi,hy
708,Krankheit::N,रोग,հիվանդություն
709,Krankheit::N,बीमारी,ախտ
710,Krankheit::N,बीमारी,հիվանդություն
711,Schmerz::N,दर्द,ցավ
712,Schmerz::N,दर्द,տանջանք
713,Schmerz::N,पीड़ा,ցավ
714,Schmerz::N,पीड़ा,տանջանք
715,Wunde::N,घाव,վերք
716,Wunde::N,ज़ख़्म,վերք
717,Fieber::N,ज्वर,տենդ
718,Fieber::N,बुख़ार,տենդ
719,Arznei::N,दवा,դեղ
720,Arznei::N,औषाधि,դեղ
721,Brücke::N,पुल,կամուրջ
722,Brücke::N,सेतु,կամուրջ
723,Brunnen::N,कुआँ,հոր
724,Brunnen::N,कुआँ,ջրհոր
725,Weide::N,चरागाह,արոտավայր
726,Pfad::N,पथ,արահետ
727,Pfad::N,पगडंडी,արահետ
728,Weg::N,मार्ग,ուղի
729,Straße::N,राह,ճանապարհ
730,Straße::N,रास्ता,ճանապարհ
731,Dorf::N,गाँव,գյուղ
732,Dorf::N,ग्राम,գյուղ
733,Stadt::N,शहर,քաղաք
734,Brief::N,ख़त,նամակ
735,Brief::N,पत्र,նամակ
736,Brief::N,चिट्ठी,նամակ
737,Buch::N,किताब,գիրք
738,Buch::N,पुस्तक,գիրք
739,Buchstabe::N,अक्षर,տառ
740,Buchstabe::N,अक्षर,գիր
741,Zeitung::N,अख़बार,լրագիր
742,Zeitung::N,समाचार-पत्र,լրագիր
743,Leben::N,जीवन,կյանք
744,Leben::N,ज़िंदगी,կյանք
745,Tod::N,मौत,մահ
746,Tod::N,मृत्यु,մահ
747,Grab::N,क़ब्र,գերեզման
748,Kirche::N,चर्च,եկեղեցի
749,Kirche::N,गिरजा,եկեղեցի
750,Sünde::N,पाप,մեղք
751,Sünde::N,गुनाह,մեղք
752,Gott::N,देव,աստված
753,Gott::N,ईश्वर,աստված
754,Arbeiter::N,मज़दूर,բանվոր
755,Arbeiter::N,मज़दूर,աշխատող
756,Chef::N,अध्यक्ष,տեր
757,Meister::N,शिल्पज्ञ,վարպետ
758,Arzt::N,वैद्य,բժիշկ
759,Arzt::N,डॉक्टर,բժիշկ
760,Arzt::N,चिकित्सक,բժիշկ
761,Lehrer::N,शिक्षक,ուսուցիչ
762,Lehrer::N,अध्यापक,ուսուցիչ
763,Geld::N,धन,փող
764,Geld::N,पैसा,փող
765,Geschäft::N,सौदा,գործ
766,Geschäft::N,सौदा,աշխատանք
767,Geschäft::N,व्यापार,գործ
768,Geschäft::N,व्यापार,աշխատանք
769,Laden::N,दुकान,կրպակ
770,Laden::N,दुकान,խանութ
771,Preis::N,दाम,գին
772,Preis::N,मूल्य,գին
773,Ware::N,माल,ապրանք
774,Ware::N,पण्य,ապրանք
775,Nutzen::N,लाभ,օգուտ
776,Nutzen::N,फ़ायदा,օգուտ
777,Reichtum::N,धन,հարստություն
778,Reichtum::N,दौलत,հարստություն
779,Welt::N,विश्व,աշխարհ
780,Welt::N,दुनिया,աշխարհ
781,Land::N,देश,երկիր
782,Land::N,मुल्क,երկիր
783,Staat::N,राज्य,պետություն
784,Staat::N,राष्ट्र,պետություն
785,König::N,राजा,արքա
786,König::N,राजा,թագավոր
787,König::N,बादशाह,արքա
788,König::N,बादशाह,թագավոր
789,Macht::N,शासन,իշխանություն
790,Macht::N,सत्ता,իշխանություն
791,Grenze::N,सरहद,սահման
792,Krieg::N,जंग,պատերազմ
793,Krieg::N,युद्ध,պատերազմ
794,Feind::N,शत्रु,թշնամի
795,Feind::N,दुश्मन,թշնամի
796,Gewalt::N,हिंसा,բռնություն
797,Gewalt::N,हिंसा,սաստկություն
798,Kampf::N,लड़ाई,մարտ
799,Kampf::N,संघर्ष,մարտ
800,Bogen[Waffe]::N,कमान,աղեղ
801,Pfeil::N,बान,նետ
802,Gewehr::N,बंदूक़,հրացան
803,Fehler::N,भूल,սխալ
804,Fehler::N,ग़लती,սխալ
805,Lüge::N,झूठ,սուտ
806,Lüge::N,असत्य,սուտ
807,Schaden::N,हानि,վնաս
808,Schaden::N,नुक़सान,վնաս
809,Unglück::N,मुसीबत,դժբախտություն
810,Unglück::N,विपात्ति,դժբախտություն
811,Schuld::N,दोष,պակասություն
812,Schuld::N,क़सूर,պակասություն
813,Alter::N,आयु,հասակ
814,Alter::N,उम्र,հասակ
815,Schluss::N,अंत,վերջ
816,Schluss::N,अंत,վախճան
817,Schluss::N,समाप्ति,վերջ
818,Schluss::N,समाप्ति,վախճան
819,Zeit::N,काल,ժամանակ
820,Zeit::N,वक़्त,ժամանակ
821,Tag::N,दिन,օր
822,Tag::N,रोज़,օր
823,Morgen::N,सुबह,առավոտ
824,Mittag::N,दोपहर,կեսօր
825,Mittag::N,मध्याह्न,կեսօր
826,Abend::N,शाम,երեկո
827,Abend::N,संध्या,երեկո
828,Nacht::N,रात,գիշեր
829,Nacht::N,रात्रि,գիշեր
830,Woche::N,हफ़्ता,շաբաթ
831,Monat::N,मास,ամիս
832,Monat::N,महीना,ամիս
833,Jahr::N,बरस,տարի
834,Jahr::N,वर्ष,տարի
835,Frühling::N,वसंत,գարուն
836,Sommer::N,गरमी,ամառ
837,Sommer::N,ग्रीष्म,ամառ
838,Herbst::N,शरत्,աշուն
839,Herbst::N,पतझड़,աշուն
840,Winter::N,जाड़ा,ձմեռ
841,Winter::N,सर्दियाँ,ձմեռ
842,Januar::N,जनवरी,հունվար
843,Februar::N,फ़रवरी,փետրվար
844,März::N,मार्च,մարտ
845,April::N,अप्रैल,ապրիլ
846,Mai::N,मई,մայիս
847,Juni::N,जून,հունիս
848,Juli::N,जुलाई,հուլիս
849,August::N,अगस्त,օգոստոս
850,September::N,सितंबर,սեպտեմբեր
851,Oktober::N,अक्तूबर,հոկտեմբեր
852,November::N,नवंबर,նոյեմբեր
853,Dezember::N,दिसंबर,դեկտեմբեր
854,Montag::N,पीर,երկուշաբթի
855,Montag::N,सोमवार,երկուշաբթի
856,Dienstag::N,मंगलवार,երեքշաբթի
857,Mittwoch::N,बुधवार,չորեքշաբթի
858,Donnerstag::N,गुरुवार,հինգշաբթի
859,Donnerstag::N,बृहस्पतिवार,հինգշաբթի
860,Freitag::N,शुक्रवार,ուրբաթ
861,Samstag::N,सनीचर,շաբաթ
862,Samstag::N,शनिवार,շաբաթ
863,Sonntag::N,इतवार,կիրակի
864,Sonntag::N,रविवार,կիրակի
865,groß::A,बड़ा,մեծ
866,groß::A,बड़ा,խոշոր
867,klein::A,कम,պստիկ
868,klein::A,कम,փոքրիկ
869,klein::A,छोटा,պստիկ
870,klein::A,छोटा,փոքրիկ
871,lang::A,लंबा,երկար
872,lang::A,दीर्घ,երկար
873,kurz::A,लधु,կարճ
874,kurz::A,छोटा,կարճ
875,breit::A,चौड़ा,լայն
876,schmal::A,तंग,նեղ
877,schmal::A,सँकरा,նեղ
878,dicht::A,सघन,խիտ
879,dick[Gegenstand]::A,मोटा,հաստ
880,dünn::A,महीन,բարակ
881,dünn::A,बारीक,բարակ
882,fein::A,कोमल,նուրբ
883,fein::A,सूक्ष्म,նուրբ
884,fest::A,दृढ़,ամուր
885,fest::A,दृढ़,պինդ
886,fest::A,मज़बूत,ամուր
887,fest::A,मज़बूत,պինդ
888,flach::A,चपटा,տափակ
889,glatt::A,चौरस,հարթ
890,glatt::A,चिकना,հարթ
891,hart::A,कठोर,կարծր
892,hart::A,सख़्त,կարծր
893,weich::A,नरम,մեղմ
894,weich::A,नरम,փափուկ
895,weich::A,मुलायम,մեղմ
896,weich::A,मुलायम,փափուկ
897,rund::A,गोल,կլոր
898,rund::A,वर्तुल,կլոր
899,spitz::A,नुकीला,սրածայր
900,scharf::A,पैना,սուր
901,stumpf::A,भोथरा,գուլ
902,schwer::A,भारी,ծանր
903,schwer::A,वज़नी,ծանր
904,schön::A,सुंदर,սիրուն
905,schön::A,सुंदर,գեղեցիկ
906,heiß::A,उष्ण,թեժ
907,warm::A,गरम,տաք
908,warm::A,गरम,ջերմ
909,kalt::A,सर्द,ցուրտ
910,kühl::A,ठंडा,զով
911,frisch::A,तर,թարմ
912,frisch::A,ताज़ा,թարմ
913,feucht::A,नम,ղոնավ
914,feucht::A,भीगा,ղոնավ
915,nass::A,गीला,թաց
916,trocken::A,सूखा,ցամաք
917,trocken::A,ख़ुश्क,ցամաք
918,voll::A,भरा,լի
919,voll::A,भरा,լիքը
920,voll::A,पूरा,լի
921,voll::A,पूरा,լիքը
922,leer::A,ख़ाली,դատարկ
923,offen::A,खुला,բաց
924,geschlossen::A,बंद,գոց
925,sauber::A,साफ़,մաքուր
926,sauber::A,सुथरा,մաքուր
927,schmutzig::A,गंदा,կեղտոտ
928,roh::A,कच्चा,հում
929,reif::A,पक्व,հասած
930,reif::A,पक्व,հասուն
931,reif::A,पक्का,հասած
932,reif::A,पक्का,հասուն
933,lecker::A,मज़ेदार,համեղ
934,lecker::A,स्वादिष्ट,համեղ
935,süß::A,मीठा,անուշ
936,bitter::A,कटु,կծու
937,bitter::A,कड़वा,կծու
938,sauer::A,खट्टा,թթու
939,sauer::A,खट्टा,թթված
940,hell::A,रोशन,պայծառ
941,hell::A,रोशन,խելամիտ
942,dunkel::A,अँधेरा,մութ
943,schwarz::A,काला,սեւ
944,schwarz::A,स्याह,սեւ
945,weiß::A,सफ़ेद,սպիտակ
946,rot::A,लाल,կարմիր
947,rot::A,सुर्ख़,կարմիր
948,gelb::A,पीला,դեղին
949,gelb::A,ज़र्द,դեղին
950,blau::A,नीला,կապույտ
951,blau::A,आसमानी,կապույտ
952,grün::A,हरा,կանաչ
953,grau::A,धूसर,գորշ
954,bunt::A,रंगीन,գոյնզգոյն
955,bunt::A,बहुरंगा,գոյնզգոյն
956,billig::A,सस्ता,էժան
957,teuer::A,महँगा,թանկ
958,wertvoll::A,क़ीमती,թանկարժեք
959,wertvoll::A,मूल्यवान्,թանկարժեք
960,blind::A,अंधा,կույր
961,taub::A,बहरा,խուլ
962,kräftig::A,ताक़तवर,հզոր
963,kräftig::A,शक्तिशाली,հզոր
964,stark::A,प्रबल,ուժեղ
965,stark::A,बलवान्,ուժեղ
966,schwach::A,कमज़ोर,տկար
967,schwach::A,कमज़ोर,թույլ
968,fett::A,मोटा,գեր
969,fett::A,मांसल,գեր
970,schlank::A,पतला,նիհար
971,schlank::A,छरहरा,նիհար
972,hübsch::A,सुंदर,գրավիչ
973,hübsch::A,सुंदर,սիրունիկ
974,hübsch::A,ख़ूबसूरत,գրավիչ
975,hübsch::A,ख़ूबसूरत,սիրունիկ
976,böse::A,पापी,չար
977,böse::A,दुष्ट,չար
978,dumm::A,मूर्ख,հիմար
979,dumm::A,बुद्धू,հիմար
980,faul::A,आलसी,ծույլ
981,faul::A,सुस्त,ծույլ
982,fleißig::A,मेहनती,ջանասեր
983,fleißig::A,मेहनती,փութաջան
984,fleißig::A,परिश्रमी,ջանասեր
985,fleißig::A,परिश्रमी,փութաջան
986,geizig::A,कृपण,ագահ
987,geizig::A,कृपण,կծծի
988,geizig::A,कंजूस,ագահ
989,geizig::A,कंजूस,կծծի
990,klug::A,समझदार,խելոք
991,klug::A,समझदार,ընդունակ
992,klug::A,होशियार,խելոք
993,klug::A,होशियार,ընդունակ
994,klug::A,अक़्लमंद,խելոք
995,klug::A,अक़्लमंद,ընդունակ
996,geschickt::A,किशल,ճարտար
997,lieb::A,प्रिय,սիրելի
998,lieb::A,प्यारा,սիրելի
999,lustig::A,हँसमुख,զվարթ
1000,lustig::A,ख़ुशदिल,զվարթ
1001,sanft::A,नम्र,հեզ
1002,hungrig::A,भूखा,քաղցած
1003,krank::A,बीमार,հիվանդ
1004,krank::A,अस्वस्थ,հիվանդ
1005,nackt::A,नग्न,մերկ
1006,traurig::A,उदास,տխուր
1007,traurig::A,रंजीदा,տխուր
1008,lebendig::A,जीता,կենդանի
1009,lebendig::A,ज़िंदा,կենդանի
1010,gut::A,अच्छा,լավ
1011,schlecht::A,बुरा,վատ
1012,schlecht::A,ख़राब,վատ
1013,richtig::A,ठीक,ձիշտ
1014,schlimm::A,बुरा,լղրճուկ
1015,schlimm::A,अप्रिय,լղրճուկ
1016,wahr::A,सच,ճիշտ
1017,wahr::A,सच,իրական
1018,alt::A,पुराना,հին
1019,neu::A,नया,նոր
1020,ehemalig::A,भूतपूर्व,նախկին
1021,alt[Lebewesen]::A,बूढ़ा,ծեր
1022,alt[Lebewesen]::A,बूढ़ा,պառավ
1023,alt[Lebewesen]::A,वृद्ध,ծեր
1024,alt[Lebewesen]::A,वृद्ध,պառավ
1025,jung::A,जवान,մատաղ
1026,arm::A,ग़रीब,աղքատ
1027,reich::A,धनी,հարուստ
1028,reich::A,अमीर,հարուստ
1029,bekannt::A,मालूम,ծանոթ
1030,berühmt::A,मशहूर,հայտնի
1031,berühmt::A,मशहूर,հռչակավոր
1032,berühmt::A,प्रसिद्ध,հայտնի
1033,berühmt::A,प्रसिद्ध,հռչակավոր
1034,fremd::A,विदेशी,օտար
1035,fremd::A,अपरिचित,օտար
1036,verschieden::A,अलग,տարբեր
1037,verschieden::A,भिन्न,տարբեր
1038,nah::A,नज़दीकी,մոտ
1039,nah::A,नज़दीकी,մերձ
1040,fern::A,दूर,հեռավոր
1041,fern::A,दूरस्थ,հեռավոր
1042,linker::A,बायाँ,ձախ
1043,rechter::A,दायाँ,աջ
1044,rechter::A,दाहिना,աջ
1045,anderer::A,अन्य,այլ
1046,anderer::A,अन्य,ուրիշ
1047,anderer::A,दूसरा,այլ
1048,anderer::A,दूसरा,ուրիշ
1049,erster::A,पहला,առաջին
1050,erster::A,प्रथम,առաջին
1051,zweiter::A,दूसरा,երկրորդ
1052,zweiter::A,द्वितीय,երկրորդ
1053,dritter::A,तीसरा,երրորդ
1054,letzter::A,अंतिम,վերջին
1055,letzter::A,आख़िरी,վերջին
1056,allein::ADV,तनहा,միայնակ
1057,allein::ADV,अकेले,միայնակ
1058,auf einmal::ADV,वक़्त में,միասնաբար
1059,zusammen::ADV,एक साथ,միասին
1060,zusammen::ADV,एक साथ,իրար հետ
1061,zusammen::ADV,साथ साथ,միասին
1062,zusammen::ADV,साथ साथ,իրար հետ
1063,lange::ADV,देर तक,երկար ժամանակ
1064,plötzlich::ADV,सहसा,հանկարծ
1065,plötzlich::ADV,अचानक,հանկարծ
1066,sofort::ADV,तुरंत,իսկույն
1067,später::ADV,बाद को,ավելի ուշ
1068,später::ADV,बाद को,հետո
1069,später::ADV,बाद में,ավելի ուշ
1070,später::ADV,बाद में,հետո
1071,jetzt::ADV,अब,այժմ
1072,jetzt::ADV,अभी,այժմ
1073,heute::ADV,आज,այսօր
1074,morgen::ADV,कल,վաղը
1075,bald::ADV,जल्दी,շուտով
1076,dann::ADV,तब,ապա
1077,dann::ADV,तब,հետո
1078,gestern::ADV,कल,երեկ
1079,einst::ADV,एक दिन,հին ատեն
1080,einst::ADV,पहले कभी,հին ատեն
1081,damals::ADV,उस समय,ատէնին
1082,damals::ADV,उन दिनों,ատէնին
1083,danach::ADV,इसके बाद,ապա
1084,danach::ADV,इसके बाद,այն ժամանակ
1085,danach::ADV,इसके पश्चात्,ապա
1086,danach::ADV,इसके पश्चात्,այն ժամանակ
1087,vorher::ADV,पहले,առաջ
1088,vorher::ADV,पेशतर,առաջ
1089,zuerst::ADV,पहले,նախ
1090,einmal::ADV,एक बार,մի անգամ
1091,einmal::ADV,एक दफ़ा,մի անգամ
1092,manchmal::ADV,कभी कभी,երբեմն
1093,oft::ADV,अक्सर,հաճախ
1094,immer::ADV,सदा,միշտ
1095,immer::ADV,हमेशा,միշտ
1096,niemals::ADV,कभी नहीं,երբեք
1097,niemals::ADV,कदापि नहीं,երբեք
1098,hier::ADV,इधर,այստեղ
1099,hier::ADV,यहाँ,այստեղ
1100,hierhin::ADV,इधर को,այստեղ
1101,hierhin::ADV,यहाँ को,այստեղ
1102,von hier::ADV,यहाँ से,այդտեղից
1103,dort::ADV,उधर,այնտեղ
1104,dort::ADV,वहाँ,այնտեղ
1105,dorthin::ADV,उधर को,այնտեղ
1106,dorthin::ADV,वहाँ को,այնտեղ
1107,geradeaus::ADV,सीधे,ուղիղ
1108,vorwärts::ADV,आगे,առաջ
1109,vorwärts::ADV,आगे को,առաջ
1110,rückwärts::ADV,पीछे को,դեպի ետ
1111,zurück::ADV,वापस,ետ
1112,unten::ADV,नीचे,ներքեւում
1113,hinab::ADV,नीचे को,ներքեւ
1114,oben::ADV,ऊपर,վերեւում
1115,hinauf::ADV,ऊपर को,վերեւ
1116,überall::ADV,हर जगह,ամենուր
1117,überall::ADV,हर स्थान,ամենուր
1118,nicht::ADV,न,չէ
1119,nicht::ADV,नहीं,չէ
1120,ein wenig::ADV,कुछ,մի քիչ
1121,ein wenig::ADV,ज़रा,մի քիչ
1122,ein wenig::ADV,थोड़ा,մի քիչ
1123,kaum::ADV,लगभग नहीं,հազիվ
1124,kaum::ADV,बराबर नहीं,հազիվ
1125,sehr::ADV,बहुत,շատ
1126,so::ADV,ऐसा,այդպես
1127,noch::ADV,अभी तक,դեռ
1128,nur::ADV,केवल,միայն
1129,nur::ADV,सिर्फ़,միայն
1130,schon::ADV,चुकना,արդեն
1131,wieder::ADV,फिर,նորից
1132,wieder::ADV,फिर,դարձյալ
1133,wieder::ADV,दुबारा,նորից
1134,wieder::ADV,दुबारा,դարձյալ
1135,vergebens::ADV,व्यर्थ,իզուր
1136,vor::PRP,के आगे,դիմացը
1137,vor::PRP,के सामने,դիմացը
1138,hinter::PRP,के पीछे,ետեւը
1139,unter::PRP,के तले,տակ
1140,unter::PRP,के नीचे,տակ
1141,durch::PRP,के पार,միջով
1142,neben::PRP,के पास,քովը
1143,neben::PRP,की बग़ल में,քովը
1144,zwischen::PRP,के बीच,միջեւ
1145,wegen::PRP,के कारण,պատճառով
1146,wegen::PRP,के कारण,շնորհից
1147,wegen::PRP,की वजह से,պատճառով
1148,wegen::PRP,की वजह से,շնորհից
1149,dies::PRN,यह,սա
1150,dies::PRN,यह,այս
1151,das::PRN,वह,դա
1152,das::PRN,वह,այդ
1153,alles::PRN,सब,ամեն ինչ
1154,alles::PRN,सब कुछ,ամեն ինչ
1155,ich::PRN,मैं,ես
1156,du::PRN,तू,դու
1157,er::PRN,यह,նա
1158,wir::PRN,हम,մենք
1159,ihr::PRN,तुम,դուք
1160,sie::PRN,ये,նրանք
1161,was::FPRN,क्या,ինչ
1162,wer::FPRN,कौन,ով
1163,wo::FADV,किधर,ուր
1164,wo::FADV,किधर,որտեղ
1165,wohin::FADV,किधर,դեպի ուր
1166,wie::FADV,कैसे,ինչպես
1167,warum::FADV,क्यों,ինչու
1168,wieviel::FNUM,कितना,որչափ
1169,eins::NUM,एक,մեկ
1170,zwei::NUM,दो,երկու
1171,drei::NUM,तीन,երեք
1172,vier::NUM,चार,չորս
1173,fünf::NUM,पाँच,հինգ
1174,sechs::NUM,छह,վեց
1175,sieben::NUM,सात,յոթ
1176,acht::NUM,आठ,ութ
1177,neun::NUM,नौ,ինը
1178,zehn::NUM,दस,տասը
1179,elf::NUM,ग्यारह,տասնմեկ
1180,zwölf::NUM,बारह,տասներկու
1181,zwanzig::NUM,बीस,քսան
1182,dreißig::NUM,तीस,երեսուն
1183,vierzig::NUM,चालीस,քառասուն
1184,fünfzig::NUM,पचास,հիսուն
1185,sechzig::NUM,साठ,վաթսուն
1186,siebzig::NUM,सत्तर,յոթանասուն
1187,achtzig::NUM,अस्सी,ութսուն
1188,neunzig::NUM,नव्वे,իննսուն
1189,hundert::NUM,सौ,հարյուր
1190,tausend::NUM,हज़ार,հազար
1191,und::CNJ,और,ու
1192,oder::CNJ,या,կամ
1193,stehen::V,खड़ा होना,կանգնել
1194,sitzen::V,बैठना,նստել
1195,liegen::V,लेटना,ստել
1196,hängen::V,लटकना,կախվել
1197,werden::V,बनना,դառնալ
1198,passieren::V,होना,պատահել
1199,beginnen::V,आरंभ होना,սկսվել
1200,beginnen::V,प्रारंभ होना,սկսվել
1201,enden::V,अंत होना,վերջանալ
1202,enden::V,ख़तम होना,վերջանալ
1203,wechseln::V,बदलना,փոխվել
1204,aufgehen[Sonne]::V,चढ़ना,բարձրանալ
1205,aufgehen[Sonne]::V,चढ़ना,ելնել 
1206,aufgehen[Sonne]::V,उदित होना,բարձրանալ
1207,aufgehen[Sonne]::V,उदित होना,ելնել 
1208,untergehen[Sonne]::V,अस्त हो जाना,մտնել
1209,scheinen[Sonne]::V,रोशनी देना,շողալ
1210,scheinen[Sonne]::V,रोशनी देना,փայլել
1211,donnern::V,गरजना,որոտալ
1212,wehen::V,चलना,փչել
1213,strömen::V,बहना,հոսել
1214,strömen::V,प्रवाहित होना,հոսել
1215,fließen::V,बहना,հոսել
1216,fließen::V,प्रवाहित होना,հոսել
1217,sich drehen::V,घूमना,պտտվել
1218,schwanken::V,हिलना,տատանվել
1219,schwingen::V,हिलना,ճոճվել
1220,fallen::V,गिरना,ընկնել
1221,brennen::V,जलना,այրվել
1222,rauchen::V,धुआँ उड़ाना,ծխել
1223,regnen::V,बरसना,անձրեւ գալ
1224,gefrieren::V,जमना,սառչել
1225,tauen::V,गलना,լկիլ
1226,tauen::V,पिघलना,լկիլ
1227,schmelzen::V,गलना,հալիլ
1228,schmelzen::V,पिघलना,հալիլ
1229,trocknen::V,सूखना,չորանալ
1230,sieden::V,उबलना,եռալ
1231,faulen::V,गलना,փտել
1232,faulen::V,सड़ना,փտել
1233,verfaulen::V,गलना,նեխել
1234,verfaulen::V,सड़ना,նեխել
1235,reißen::V,फटना,պատռվել
1236,reißen::V,फटना,ճղվել
1237,versinken::V,डूबना,սուզվել
1238,vergehen::V,बीतना,անցնել 
1239,vergehen::V,गुज़रना,անցնել 
1240,erscheinen::V,दिखाई देना,հայտնվել
1241,erscheinen::V,दिखाई देना,երեւալ
1242,verschwinden::V,ग़ायब होना,անհետանալ
1243,sinken::V,घटना,ընկնել
1244,sinken::V,उतरना,ընկնել
1245,abnehmen::V,घटना,փոքրանալ
1246,zunehmen::V,बढ़ना,մեծանալ
1247,steigen::V,बढ़ना,բարձրանալ
1248,wachsen::V,उगना,աճել
1249,glänzen::V,चमकना,նշուլել
1250,glänzen::V,चमकना,փայլիլ
1251,funkeln::V,जगमगाना,փայլատակել
1252,funkeln::V,टिमटिमाना,փայլատակել
1253,lärmen::V,शोर मचाना,աղմուկ հանել
1254,läuten::V,बजना,զնգալ
1255,klingeln::V,बजना,զնգալ
1256,klirren::V,झनझनाना,զնգզնգալ
1257,brausen::V,साँय-साँय करना,մոլեգնել
1258,rauschen::V,सरसराना,սոսափել
1259,klingen::V,बजना,հնչել
1260,bellen::V,भौंकना,հաչել
1261,heulen::V,गुर्राना,ոռնալ 
1262,blasen::V,फूँकना,փչել 
1263,pfeifen::V,सीटी देना,սուլել
1264,schreien::V,चिल्लाना,գոռալ 
1265,stöhnen::V,कराहना,տնքալ
1266,stöhnen::V,आहें भरना,տնքալ
1267,zittern::V,काँपना,դողալ
1268,leben::V,जीना,ապրել
1269,geboren werden::V,पैदा होना,ծնվել
1270,atmen::V,साँस लेना,շնչել
1271,trinken::V,पीना,խմել
1272,essen::V,खाना,ուտել
1273,schlucken::V,निगलना,կլանել
1274,schlucken::V,निगलना,կուլ տալ
1275,müde werden::V,थकना,հոգնել
1276,müde werden::V,उकताना,հոգնել
1277,einschlafen::V,सो जाना,քուն մտնել
1278,schlafen::V,सोना,քնել
1279,aufwachen::V,जागना,արթննալ
1280,aufstehen::V,उठना,ելլել
1281,sich erholen::V,सुस्ताना,հանգստանալ
1282,sich erholen::V,आराम करना,հանգստանալ
1283,krank werden::V,बीमार पड़ना,հիւանդանալ
1284,krank sein::V,बीमार होना,հիվանդ լինել
1285,schmerzen::V,दुखना,ցավել
1286,schmerzen::V,दर्द करना,ցավել
1287,husten::V,खाँसना,հազալ
1288,genesen::V,ठीक हो जाना,ապաքինվել
1289,genesen::V,स्वस्थ हो जाना,ապաքինվել
1290,sterben::V,मरना,մեռնել
1291,sterben::V,मरना,վախճանվել
1292,umkommen::V,मरना,կործանվել
1293,sich bewegen::V,चलना,ընթանալ
1294,sich bewegen::V,हिलना,ընթանալ
1295,sich rühren::V,हिलना,շարժվել
1296,sich erheben::V,उठना,կանգնել
1297,sich erheben::V,उठना,վեր կենալ
1298,sich setzen::V,बैठना,նստել
1299,hinfallen::V,गिरना,ընկնել
1300,laufen::V,चलना,քայլել
1301,schreiten::V,क़दम जाना,ճեմել
1302,spazierengehen::V,सैर करना,շրջագայել
1303,eilen::V,तेज़ी से जाना,շտապել
1304,eilen::V,शीघ्रता से चलना,շտապել
1305,sich beeilen::V,जल्दी करना,շտապել 
1306,sich beeilen::V,शीघ्रता करना,շտապել 
1307,sausen::V,बड़ी तेज़ी से चलना,սլանալ
1308,rennen::V,भागना,վազել
1309,rennen::V,दौड़ना,վազել
1310,springen::V,उछलना,ցատկել
1311,klettern::V,चढ़ना,մագլցել
1312,schaukeln::V,झूलना,ճոճվել
1313,schaukeln::V,झूलना,օրորվել
1314,kriechen::V,रेंगना,սողալ
1315,schwimmen::V,तैरना,լողալ
1316,tauchen::V,डूबना,սուզվել
1317,rudern::V,खेना,թիավարել
1318,rudern::V,चप्पू चलाना,թիավարել
1319,fahren::V,चलना,ընթանալ
1320,fahren::V,यात्रा करना,ընթանալ
1321,fliegen::V,उड़ना,թռչել
1322,gehen::V,जाना,գնալ
1323,weggehen::V,चला जाना,հեռանալ
1324,weggehen::V,बाहर जाना,հեռանալ
1325,abfahren::V,छूटना,ճանապարհվել
1326,abfahren::V,रवाना होना,ճանապարհվել
1327,anhalten::V,रुकना,կանգնել
1328,anhalten::V,खड़ा होना,կանգնել
1329,hineingehen::V,घुसना,մտնել
1330,hineingehen::V,अंदर जाना,մտնել
1331,eintreten::V,प्रवेश करना,մտնել
1332,kommen::V,आना,գալ
1333,ankommen::V,पहुँचना,ժամանել
1334,zurückkommen::V,लौटना,վերադառնալ
1335,zurückkommen::V,वापस आना,վերադառնալ
1336,bleiben::V,रहना,մնալ
1337,bleiben::V,रुकना,մնալ
1338,warten::V,इंतज़ार करना,սպասել
1339,erwarten::V,प्रतीक्षा करना,սպասել
1340,suchen::V,ढूँढ़ना,որոնել
1341,finden::V,पाना,գտնել
1342,finden::V,ढूँढ़ निकालना,գտնել
1343,versuchen::V,कोशिश करना,փորձել
1344,vorbereiten::V,तैयार करना,պատրաստել
1345,lieben::V,प्यार करना,սիրել
1346,mögen::V,पसंद होना,հավանել
1347,mögen::V,पसंद होना,սիրել
1348,lachen::V,हँसना,ծիծաղել
1349,rühren::V,छूना,հուզել
1350,weinen::V,रोना,լալ
1351,schimpfen::V,गाली देना,տրտնջալ
1352,schimpfen::V,गाली देना,քրթմնջել
1353,sich ärgern::V,चिढ़ना,զայրանալ
1354,sich ärgern::V,नाराज़ होना,զայրանալ
1355,sich fürchten::V,डरना,վախնալ
1356,sich fürchten::V,भय खाना,վախնալ
1357,fürchten::V,डरना से,վախենալ
1358,fürchten::V,भय खाना से,վախենալ
1359,fliehen::V,भागना,փախչել
1360,flüchten::V,निकल भागना,փախչել
1361,sehen::V,देखना,տեսնել
1362,anschauen::V,देखना,դիտել
1363,ansehen::V,दृष्टि डालना पर,նայել
1364,hören::V,सुनना,լսել
1365,zuhören::V,सुनना,ունկնդրել
1366,probieren::V,चखना,համը տեսել
1367,riechen::V,सूँघना,հոտ առնել
1368,fühlen::V,महसूस करना,զգալ
1369,scheinen::V,लगना,երեւալ
1370,zu sehen sein::V,दिखाई देना,երեւալ
1371,vernehmen::V,सुनना,իմանալ 
1372,frieren::V,ठंड लगना,մրսել
1373,frieren::V,सर्दी लगना,մրսել
1374,tun::V,करना,անել
1375,können::V,सकना,կարողանալ
1376,können::V,जानना,կարողանալ
1377,wollen::V,चाहना,ուզել
