,Concept_ID,tr,kn
574,März::N,mart,ಮೊಬ್ಬೇಸಿಗೆ
575,April::N,nisan,ಇಬ್ಬೇಸಿಗೆ
576,Mai::N,mayıs,ಮುಬ್ಬೇಸಿಗೆ
577,Juni::N,haziran,ಮೊಮ್ಮಳೆ
578,Juli::N,temmuz,ಇಮ್ಮಳೆ
579,August::N,ağustos,ಮುಮ್ಮಳೆ
580,September::N,eylül,ನಾಲ್ಮಳೆ
581,Oktober::N,ekim,ಮೊಚ್ಚಳಿ
582,November::N,kasım,ಇಚ್ಚಳಿ
583,Dezember::N,aralık,ಮುಚ್ಚಳಿ
584,Montag::N,pazartesi,ಸೋಮುವಾರ
585,Dienstag::N,salı,ಮಂಗಳವಾರ
586,Mittwoch::N,çarşamba,ಬುಧವಾರ
587,Donnerstag::N,perşembe,ಗುರುವಾರ
588,Freitag::N,cuma,ಶುಕ್ರವಾರ
589,Samstag::N,cumartesi,ಶನಿವಾರ
590,Sonntag::N,pazar,ಭಾನುವಾರ
591,groß::A,büyük,ದೊಡ್ಡ
592,klein::A,ufak,ಪುಟ್ಟ
593,klein::A,küçük,ಪುಟ್ಟ
594,lang::A,uzun,ದೀರ್ಘ
595,kurz::A,kısa,ಚಕ್ಕ
596,breit::A,enli,ಅಗಲವಾದ
597,breit::A,geniş,ಅಗಲವಾದ
598,schmal::A,dar,ಇಕ್ಕಟ್ಟಾದ
599,dicht::A,sık,ದಟ್ಟ
600,dicht::A,yoğun,ದಟ್ಟ
601,dick[Gegenstand]::A,kalın,ದಟ್ಟ
602,dick[Gegenstand]::A,iri,ದಟ್ಟ
603,dünn::A,ince,ತೆಳು
604,fein::A,ince,ಕೋಮಲ
605,fein::A,narin,ಕೋಮಲ
606,fest::A,sabit,ಘನ
607,fest::A,sağlam,ಘನ
608,flach::A,düz,ಚಪ್ಪಟೆ
609,flach::A,yassı,ಚಪ್ಪಟೆ
610,glatt::A,düz,ನಯ
611,hart::A,katı,ಗಟ್ಟಿ
612,weich::A,yumuşak,ಮೃದುವಾದ
613,rund::A,yuvarlak,ವರ್ತುಳ
614,spitz::A,sivri,ಮೊನಚಾದ
615,scharf::A,keskin,ತೀಕ್ಷ್ಣ
616,stumpf::A,kör,ಮೊಂಡು
617,schwer::A,ağır,ಭಾರಿ
618,schön::A,güzel,ಸುಂದರ
619,heiß::A,kızgın,ಬಿಸಿ
620,warm::A,sıcak,ಬಿಸಿ
621,kalt::A,soğuk,ತಣ್ಣನೆಯ
622,kühl::A,serin,ತಂಪಾದ
623,frisch::A,taze,ನಿರ್ಮಲ
624,feucht::A,nemli,ಒದ್ದೆಯಾದ
625,feucht::A,rutubetli,ಒದ್ದೆಯಾದ
626,nass::A,yaş,ಒದ್ದೆಯಾದ
627,nass::A,ıslak,ಒದ್ದೆಯಾದ
628,trocken::A,kuru,ಶುಷ್ಕ
629,voll::A,dolu,ತುಂಬಿದ
630,voll::A,dolmuş,ತುಂಬಿದ
631,leer::A,boş,ಖಾಲಿ
632,offen::A,açık,ಮುಚ್ಚಲ್ಲದ
633,geschlossen::A,kapalı,ಮುಚ್ಚಿದ
634,sauber::A,pak,ಶುದ್ಧ
635,sauber::A,temiz,ಶುದ್ಧ
636,schmutzig::A,pis,ಅಶುದ್ಧ
637,schmutzig::A,kirli,ಅಶುದ್ಧ
638,roh::A,çiğ,ಹಸಿ
639,reif::A,olgun,ಹಣ್ಣಾದ
640,lecker::A,lezzetli,ಗುಚಿಕರ
641,süß::A,tatlı,ಸಿಹಿ
642,süß::A,şekerli,ಸಿಹಿ
643,bitter::A,acı,ಕಹಿ
644,sauer::A,ekşi,ಹುಳಿಯಾದ
645,hell::A,aydınlık,ಹೊಳೆಯುವ
646,dunkel::A,karanlık,ಮಬ್ಬಾದ
647,schwarz::A,kara,ಕಪ್ಪು
648,schwarz::A,siyah,ಕಪ್ಪು
649,weiß::A,ak,ಬಿಳಿಯ
650,weiß::A,beyaz,ಬಿಳಿಯ
651,rot::A,kırmızı,ಕೆಂಪು
652,gelb::A,sarı,ಹಳದಯ
653,blau::A,mavi,ನೀಲ
654,grün::A,yeşil,ಕಾಯಾದ
655,grau::A,boz,ಬೂದುಬಣ್ಣದ
656,bunt::A,renkli,ವರ್ಣರಂಜಿತ
657,billig::A,ucuz,ಅಗ್ಗ
658,teuer::A,pahalı,ದುಬಾರಿಯಾದ
659,wertvoll::A,değerli,ಅಮೂಲ್ಯ
660,blind::A,kör,ಅಂಧ
661,taub::A,sağır,ಕಿವುಡಾದ
662,kräftig::A,dinç,ಪ್ರಬಲ
663,kräftig::A,kuvvetli,ಪ್ರಬಲ
664,stark::A,güçlü,ಶಕ್ತಿವಂತ
665,stark::A,kuvvetli,ಶಕ್ತಿವಂತ
666,schwach::A,zayıf,ದುರ್ಬಲ
667,schwach::A,güçsüz,ದುರ್ಬಲ
668,fett::A,şişman,ಕೊಬ್ಬಿದ
669,schlank::A,narin,ತೆಳ್ಳಗಿನ
670,hübsch::A,güzel,ಅಂದವಾದ
671,hübsch::A,sevimli,ಅಂದವಾದ
672,böse::A,kötü,ಕೆಟ್ಟ
673,dumm::A,aptal,ಮಂದ
674,faul::A,tembel,ಆಲಸ
675,fleißig::A,çalışkan,ಕಡಗುವ
676,geizig::A,cimri,ಜುಗ್ಗ
677,klug::A,zekî,ಚತುರ
678,klug::A,akıllı,ಚತುರ
679,geschickt::A,becerikli,ದಕ್ಷ
680,lieb::A,sevimli,ಪ್ರಿಯ
681,lustig::A,neşeli,ಖುಷಿಯಾದ
682,sanft::A,nazik,ಸೌಮ್ಯ
683,hungrig::A,aç,ಹಸಿದ
684,krank::A,hasta,ಅಸ್ವಸ್ಥ
685,krank::A,rahatsız,ಅಸ್ವಸ್ಥ
686,nackt::A,çıplak,ನಗ್ನ
687,traurig::A,kederli,ದುಃಖಿತ
688,traurig::A,üzüntülü,ದುಃಖಿತ
689,lebendig::A,canlı,ಜೀವಂತ
690,gut::A,iyi,ಒಳ್ಳೆಯ
691,schlecht::A,kötü,ದುಷ್ಟ
692,richtig::A,doğru,ಸರಿ
693,schlimm::A,kötü,ಅಸಹ್ಯ
694,wahr::A,doğru,ನಿಜ
695,wahr::A,gerçek,ನಿಜ
696,alt::A,eski,ಮುದಿ
697,neu::A,yeni,ಹೊಸ
698,ehemalig::A,önceki,ಮಾಜೀ
699,alt[Lebewesen]::A,yaşlı,ವೃದ್ಧ
700,jung::A,genç,ಎಳ
701,arm::A,fakir,ಬಡ
702,reich::A,zengin,ಶ್ರೀಮಂತ
703,bekannt::A,bilinen,ಅಪ್ತ
704,berühmt::A,ünlü,ಪ್ರಸಿದ್ಧ
705,berühmt::A,meşhur,ಪ್ರಸಿದ್ಧ
706,fremd::A,yabancı,ಪರಕೀಯ
707,verschieden::A,ayrı,ಬೇರೆ
708,verschieden::A,farklı,ಬೇರೆ
709,nah::A,yakın,ಹತ್ತಿರವಾದ
710,nah::A,bitişik,ಹತ್ತಿರವಾದ
711,fern::A,uzak,ದೂರದ
712,linker::A,sol,ಎಡ
713,rechter::A,sağ,ಬಲ
714,anderer::A,diğer,ಇತರ
715,erster::A,ilk,ಪ್ರಥಮ
716,erster::A,birinci,ಪ್ರಥಮ
717,zweiter::A,ikinci,ದ್ವಿತೀಯ
718,dritter::A,üçüncü,ಮೂರನೆಯಜಗತ್ತು
719,letzter::A,son,ಅಂತ್ಯ
720,letzter::A,sonuncu,ಅಂತ್ಯ
721,allein::ADV,yalnız,ಒಬ್ಬನೇ
722,allein::ADV,tek başına,ಒಬ್ಬನೇ
723,auf einmal::ADV,birden,ಒಡನೆ
724,zusammen::ADV,beraber,ಒಟ್ಟಿಗೆ
725,zusammen::ADV,birlikte,ಒಟ್ಟಿಗೆ
726,lange::ADV,çok,ದೀರ್ಘ
727,lange::ADV,uzun,ದೀರ್ಘ
728,plötzlich::ADV,ansızın,ಅನಾಮತ್ತು
729,plötzlich::ADV,birdenbire,ಅನಾಮತ್ತು
730,sofort::ADV,hemen,ಜಾಗ್ರತೆ
731,sofort::ADV,derhal,ಜಾಗ್ರತೆ
732,später::ADV,daha sonra,ತರುವಾಯ
733,jetzt::ADV,şimdi,ಈಗ
734,heute::ADV,bugün,ಇಂದು
735,morgen::ADV,yarın,ನಾಳೆ
736,bald::ADV,yakında,ಬೇಗ
737,dann::ADV,sonra,ಆಗ
738,gestern::ADV,dün,ನಿನ್ನೆ
739,einst::ADV,eskiden,ಪೂರ್ವದಲ್ಲಿ
740,damals::ADV,o zamanlar,ಆಗ
741,danach::ADV,sonradan,ಆಮೇಲೆ
742,danach::ADV,ondan sonra,ಆಮೇಲೆ
743,vorher::ADV,önce,ಮುಂಚೆ
744,vorher::ADV,önceden,ಮುಂಚೆ
745,zuerst::ADV,ilk önce,ಮೊದಲಿಗೆ
746,einmal::ADV,bir defa,ಒಮ್ಮೆ
747,manchmal::ADV,bazan,ಆಗಾಗ
748,oft::ADV,sık sık,ಅನೇಕಸಲ
749,oft::ADV,çok defa,ಅನೇಕಸಲ
750,immer::ADV,daima,ಯಾವಾಗಲೂ
751,immer::ADV,her zaman,ಯಾವಾಗಲೂ
752,niemals::ADV,asla değil,ಯಾವಾಗಲೂ ಇಲ್ಲ
753,niemals::ADV,hiçbir zaman,ಯಾವಾಗಲೂ ಇಲ್ಲ
754,hier::ADV,burada,ಇಲ್ಲಿ
755,hierhin::ADV,buraya,ಇತ್ತ
756,von hier::ADV,buradan,ಇಲ್ಲಿಂದ
757,dort::ADV,orada,ಅಲ್ಲಿ
758,dort::ADV,şurada,ಅಲ್ಲಿ
759,dorthin::ADV,oraya,ಅಲ್ಲಿಗೆ
760,dorthin::ADV,şuraya,ಅಲ್ಲಿಗೆ
761,geradeaus::ADV,doğru,ಸೀದಾ
762,vorwärts::ADV,ileri,ಮುನ್ನೆಡೆವ
763,rückwärts::ADV,geri,ಹಿಂದುಗಡೆಗೆ
764,zurück::ADV,geriye,ಹಿಂದಕ್ಕೆ
765,unten::ADV,aşağıda,ಕೆಳಗೆ
766,hinab::ADV,aşağıya,ಕೆಳಕ್ಕೆ
767,oben::ADV,yukarıda,ಮೇಲೆ
768,hinauf::ADV,yukarı,ಮೇಲಕ್ಕೆ
769,hinauf::ADV,yukarıya,ಮೇಲಕ್ಕೆ
770,überall::ADV,her yerde,ಎಲ್ಲಸ್ಥಳಗಳು
771,nicht::ADV,-mi-,ಇಲ್ಲ
772,nicht::ADV,-mi-,ಅಲ್ಲ
773,nicht::ADV,değil,ಇಲ್ಲ
774,nicht::ADV,değil,ಅಲ್ಲ
775,ein wenig::ADV,biraz,ತುಸು
776,kaum::ADV,dar,ಕಠಿನವಾಗಿ
777,kaum::ADV,hemen hemen değil,ಕಠಿನವಾಗಿ
778,sehr::ADV,pek,ಬಹು
779,sehr::ADV,gayet,ಬಹು
780,so::ADV,öyle,ಅಷ್ಟು
781,so::ADV,böyle,ಅಷ್ಟು
782,noch::ADV,hâlâ,ಇನ್ನು
783,noch::ADV,henüz,ಇನ್ನು
784,nur::ADV,ancak,ಕೇವಲ
785,nur::ADV,yalnız,ಕೇವಲ
786,schon::ADV,çoktan,ಆಗಲೇ
787,wieder::ADV,tekrar,ಪುನಃ
788,wieder::ADV,yeniden,ಪುನಃ
789,vergebens::ADV,boşuna,ನಿಷ್ಫಲವಾಗಿ
790,vor::PRP,önünde,ಮುಂದೆ
791,hinter::PRP,arkasında,ಹಿಂದ
792,unter::PRP,altında,ಕೆಳ
793,durch::PRP,sayesinde,ನೇರವಾಗಿ
794,durch::PRP,ortasından,ನೇರವಾಗಿ
795,neben::PRP,yanında,ಅಧರ ಬಲಿಕ
796,zwischen::PRP,arasında,ನಡುವೆ
797,wegen::PRP,dolayı,ಅಧಕ್ಕಗಿ
798,dies::PRN,bu,ಈ
799,das::PRN,o,ಅದು
800,das::PRN,şu,ಅದು
801,alles::PRN,hepsi,ಎಲ್ಲ
802,alles::PRN,her şey,ಎಲ್ಲ
803,ich::PRN,ben,ನಾನು
804,du::PRN,sen,ನೀನು
805,er::PRN,o,ಅವನು
806,er::PRN,o,ಇವನು
807,wir::PRN,biz,ನಾವು
808,ihr::PRN,siz,ನೀವು
809,sie::PRN,onlar,ಅವರು
810,was::FPRN,ne,ಏನು
811,wer::FPRN,kim,ಯಾರಿಗೆ
812,wo::FADV,nerede,ಎಲ್ಲಿ
813,wohin::FADV,nereye,ಎಲ್ಲಿಗೆ
814,wie::FADV,nasıl,ಹೇಗೆ
815,warum::FADV,neden,ಏಕೆ
816,wieviel::FNUM,kaç,ಎಷ್ಟು
817,wieviel::FNUM,ne kadar,ಎಷ್ಟು
818,eins::NUM,bir,ಒಂದು
819,zwei::NUM,iki,ಎರಡು
820,drei::NUM,üç,ಮೂರು
821,vier::NUM,dört,ನಾಲ್ಕು
822,fünf::NUM,beş,ಅಯ್ದು
823,sechs::NUM,altı,ಆರು
824,sieben::NUM,yedi,ಏಳು
825,acht::NUM,sekiz,ಎಂಟು
826,neun::NUM,dokuz,ಒಂಭಬತ್ತು
827,zehn::NUM,on,ಹತ್ತು
828,elf::NUM,on bir,ಹನ್ನೊಂದು
829,zwölf::NUM,on iki,ಹನ್ನೆರಡು
830,zwanzig::NUM,yirmi,ಇಪ್ಪತ್ತು
831,dreißig::NUM,otuz,ಮೂವತ್ತು
832,vierzig::NUM,kırk,ನಲವತ್ತು
833,fünfzig::NUM,elli,ಐವತ್ತು
834,sechzig::NUM,altmış,ಅರುವತ್ತು
835,siebzig::NUM,yetmiş,ಎಪ್ಪತ್ತು
836,achtzig::NUM,seksen,ಎಂಬತ್ತು
837,neunzig::NUM,doksan,ತೊಂಬತ್ತು
838,hundert::NUM,yüz,ನೂರು
839,tausend::NUM,bin,ಸಾವಿರ
840,und::CNJ,ve,ಮತ್ತು
841,und::CNJ,ile,ಮತ್ತು
842,oder::CNJ,ya,ಅಥವಾ
843,oder::CNJ,yahut,ಅಥವಾ
844,stehen::V,durmak,ನಿಲ್ಲು
845,sitzen::V,oturmak,ಕುಳ್ಳಿರು
846,liegen::V,yatmak,ಮಲಗಿಕೊ
847,hängen::V,asılı olmak,ಇಳಿಯಬಿಡು
848,werden::V,olmak,ಆಗು
849,werden::V,olunmak,ಆಗು
850,passieren::V,olmak,ಆಗು
851,beginnen::V,başlamak,ಆರಂಭಿಸು
852,enden::V,bitmek,ಕೊನೆಗಾಣು
853,enden::V,sona ermek,ಕೊನೆಗಾಣು
854,wechseln::V,değişmek,ಮಾರ್ಪಡಿಸು
855,aufgehen[Sonne]::V,doğmak,ಮೂಡು
856,untergehen[Sonne]::V,batmak,ಮುಳುಗು
857,scheinen[Sonne]::V,parlamak,ಹೊಳೆ
858,donnern::V,gök gürlemek,ಗುಡುಗಾಗು
859,wehen::V,esmek,ತೀಡು
860,strömen::V,akmak,ಹರಿ
861,fließen::V,akmak,ಹರಿ
862,sich drehen::V,dönmek,ಸುತ್ತು
863,schwanken::V,sallanmak,ಓಲಾಡು
864,schwingen::V,titremek,ತೂಗು
865,fallen::V,düşmek,ಉದುರು
866,brennen::V,yanmak,ಉರಿ
867,rauchen::V,tütmek,ಹೊಗೆಬಿಡು
868,regnen::V,yağmak,ಸುರಿ
869,gefrieren::V,donmak,ಹೆಪ್ಪುಗಟ್ಟು
870,tauen::V,erimek,ಬೆಚ್ಚಗಾಗು
871,schmelzen::V,erimek,ಕರಗು
872,trocknen::V,kurumak,ಒಣಗು
873,sieden::V,kaynamak,ಕುದಿ
874,faulen::V,çürümek,ಕೊಳೆ
875,verfaulen::V,çürümek,ನಶಿಸು
876,reißen::V,yırtılmak,ಒಡೆ
877,versinken::V,batmak,ಮುಳುಗು
878,vergehen::V,geçmek,ಸಾಗು
879,erscheinen::V,görünmek,ತೋರು
880,verschwinden::V,kaybolmak,ಮಾಯವಾಗು
881,sinken::V,inmek,ಕುಸಿ
882,abnehmen::V,azalmak,ತಗ್ಗು
883,zunehmen::V,artmak,ಬೆಳೆ
884,zunehmen::V,çoğalmak,ಬೆಳೆ
885,steigen::V,artmak,ಉಬ್ಬು
886,steigen::V,yükselmek,ಉಬ್ಬು
887,wachsen::V,büyümek,ಬೆಳೆ
888,wachsen::V,gelişmek,ಬೆಳೆ
889,glänzen::V,parlamak,ಮಿರುಗು
890,funkeln::V,parıldamak,ಮಿನುಗು
891,lärmen::V,gürültü yapmak,ಶಬ್ದ ಮಾಡಲು
892,läuten::V,çalmak,ಬಾರಿಸು
893,klingeln::V,zil çalmak,ಅನುರಣಿಸು
894,klirren::V,şakırdamak,ಕಿಣಿಕಿಣಿಸು
895,klirren::V,zangırdamak,ಕಿಣಿಕಿಣಿಸು
896,brausen::V,köpürmek,ಅಬ್ಬರಿಸು
897,brausen::V,kükremek,ಅಬ್ಬರಿಸು
898,rauschen::V,fışırdamak,ಮರ್ಮರಗುಟ್ಟಿಸು
899,klingen::V,tınlamak,ಉಸಿರು
900,bellen::V,havlamak,ಬಗುಳು
901,heulen::V,ulumak,ಅರಚು
902,blasen::V,üflemek,ಗಾಳಿ ಊದು
903,pfeifen::V,düdük çalmak,ಸಿಳ್ಳೆಯೂದು
904,schreien::V,bağırmak,ಕರೆ
905,schreien::V,haykırmak,ಕರೆ
906,stöhnen::V,inlemek,ನರಳು
907,zittern::V,titremek,ನಡುಗು
908,leben::V,yaşamak,ಇರು
909,leben::V,hayatta olmak,ಇರು
910,geboren werden::V,doğmak,ಉಂಟಾಗು
911,atmen::V,solunmak,ಉಸಿರು
912,atmen::V,nefes almak,ಉಸಿರು
913,trinken::V,içmek,ಕುಡಿ
914,essen::V,yemek,ತಿನ್ನು
915,schlucken::V,yutmak,ನುಂಗು
916,müde werden::V,yorulmak,ಬಳಲು
917,einschlafen::V,uykuya dalmak,ನಿದ್ಧೆಹೋಗು
918,schlafen::V,uyumak,ನಿದ್ರಿಸು
919,aufwachen::V,uyanmak,ಏಳು
920,aufstehen::V,kalkmak,ಏಳು
921,aufstehen::V,yataktan kalkmak,ಏಳು
922,sich erholen::V,dinlenmek,ಸುಧಾರಿಸು
923,krank werden::V,hastalanmak,ಬೇನೆಬೀಳು
924,krank sein::V,hasta olmak,ಕೆಟ್ಟ ಎಂದು
925,schmerzen::V,ağrımak,ಕಚ್ಚು
926,husten::V,öksürmek,ಕೆಮ್ಮು
927,genesen::V,şifa bulmak,ಮತ್ತೆಹೊದಿಸು
928,sterben::V,ölmek,ಮೃತಪಡು
929,sterben::V,vefat etmek,ಮೃತಪಡು
930,umkommen::V,ölmek,ಹಾಳಾಗು
931,sich bewegen::V,hareket etmek,ಚಲಿಸು
932,sich rühren::V,kımıldanmak,ಕದಲು
933,sich erheben::V,kalkmak,ಏಳು
934,sich erheben::V,ayağa kalkmak,ಏಳು
935,sich setzen::V,oturmak,ಕೂರು
936,hinfallen::V,yere düşmek,ಬೀಳು
937,laufen::V,yürümek,ನಡೆ
938,schreiten::V,yürümek,ಮೆಲ್ಲಗೆ ನಡೆ
939,schreiten::V,adım atmak,ಮೆಲ್ಲಗೆ ನಡೆ
940,spazierengehen::V,gezmek,ವಿಹರಿಸು
941,spazierengehen::V,dolaşmak,ವಿಹರಿಸು
942,eilen::V,seğirtmek,ಮುನ್ನುಗ್ಗು
943,sich beeilen::V,acele etmek,ಆತುರಪಡು
944,sausen::V,hızla gitmek,ಒಗೆ
945,rennen::V,koşmak,ಓಡು
946,springen::V,atlamak,ಜಿಗಿ
947,springen::V,sıçramak,ಜಿಗಿ
948,klettern::V,tırmanmak,ಏರು
949,schaukeln::V,sallanmak,ತೂಗು
950,kriechen::V,sürünmek,ತೆವಳು
951,schwimmen::V,yüzmek,ಈಜು
952,tauchen::V,dalmak,ಕೆಳಗಿಳಿ
953,rudern::V,kürek çekmek,ಸಾಗಿಸು
954,fahren::V,gitmek,ನಡೆಸು
955,fliegen::V,uçmak,ಹಾರು
956,gehen::V,gitmek,ಹೋಗು
957,weggehen::V,gitmek,ಹೊರಡು
958,abfahren::V,kalkmak,ತೆರಳು
959,anhalten::V,durmak,ನಿಲ್ಲು
960,hineingehen::V,içeri girmek,ಒಳಹೊಗು
961,eintreten::V,girmek,ಒಳಹೊಗು
962,kommen::V,gelmek,ಬರು
963,ankommen::V,varmak,ಬರು
964,zurückkommen::V,dönmek,ಹಿಂದಿರುಗು
965,bleiben::V,kalmak,ಇರು
966,warten::V,beklemek,ಇರು
967,erwarten::V,beklemek,ನಿರೀಕ್ಷಿಸು
968,suchen::V,aramak,ಹುಡುಕು
969,finden::V,bulmak,ಕಂಡುಕೊ
970,versuchen::V,denemek,ಪ್ರಯತ್ನಿಸು
971,vorbereiten::V,hazırlamak,ಸಿದ್ಧವಾಗು
972,lieben::V,sevmek,ಪ್ರೀತಿಸು
973,mögen::V,beğenmek,ಇಷ್ಟಪಡು
974,lachen::V,gülmek,ನಗು
975,rühren::V,dokunmak,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
976,rühren::V,duygulandırmak,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
977,weinen::V,ağlamak,ಅಳು
978,schimpfen::V,küfretmek,ಗೊಣಗು
979,sich ärgern::V,kızmak,ಗಣಗಾಡು
980,sich fürchten::V,korkmak,ನಡುಗು
981,fürchten::V,korkmak,ಹೆದರು
982,fliehen::V,kaçmak,ಓಡಿಹೋಗು
983,flüchten::V,kaçmak,ಪಾರಾಗು
984,sehen::V,görmek,ಕಾಣು
985,anschauen::V,seyretmek,ನೋಡು
986,ansehen::V,bakmak,ನಿರೀಕ್ಷಿಸು
987,hören::V,duymak,ಕೇಳು
988,hören::V,işitmek,ಕೇಳು
989,zuhören::V,dinlemek,ಆಲಿಸು
990,probieren::V,denemek,ರುಚಿ ನೋಡು
991,probieren::V,tadına bakmak,ರುಚಿ ನೋಡು
992,riechen::V,kokusunu almak,ಮೂಸು
993,fühlen::V,duymak,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
994,fühlen::V,hissetmek,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
995,scheinen::V,görünmek,ತೋರು
996,zu sehen sein::V,görünmek,ಕಾಣಿಸು
997,vernehmen::V,haber almak,ಕೇಳು
998,frieren::V,üşümek,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
999,tun::V,etmek,ಮಾಡು
1000,tun::V,yapmak,ಮಾಡು
1001,können::V,bilmek,ಮಾಡಬಲ್ಲ
1002,wollen::V,istemek,ಬಯಸು
1003,anfangen::V,başlamak,ಪ್ರಾರಂಭಿಸು
1004,beenden::V,bitirmek,ನಿಲ್ಲಿಸು
1005,aufhören::V,bitmek,ಮುಗಿಸು
1006,gelingen::V,başarmak,ಯಶಸ್ವಿಯಾಗು
1007,geraten::V,düşmek,ಉತ್ಪತ್ತಿಮಾಡು
1008,öffnen::V,açmak,ತೆರೆ
1009,schließen::V,kapamak,ಮುಚ್ಚು
1010,stellen::V,koymak,ಇಕ್ಕು
1011,setzen::V,koymak,ಇಡು
1012,setzen::V,oturtmak,ಇಡು
1013,legen::V,koymak,ಇಡು
1014,legen::V,yatırmak,ಇಡು
1015,berühren::V,dokunmak,ತಾಕು
1016,verbinden::V,bağlamak,ಕೂಡಿಸು
1017,verbinden::V,birleştirmek,ಕೂಡಿಸು
1018,bedecken::V,örtmek,ಮುಚ್ಚು
1019,bedecken::V,kaplamak,ಮುಚ್ಚು
1020,aufhängen::V,asmak,ತೂಗುಹಾಕು
1021,anzünden::V,yakmak,ಹತ್ತಿಸು
1022,anzünden::V,ateşlemek,ಹತ್ತಿಸು
1023,aufheben::V,kaldırmak,ಆಯಿ
1024,zurücklassen::V,geride bırakmak,ಬಿಡು
1025,verlieren::V,yitirmek,ಕಳೆ
1026,verlieren::V,kaybetmek,ಕಳೆ
1027,fallen lassen::V,düşürmek,ಬೀಳಿಸು
1028,machen::V,yapmak,ಮಾಡು
1029,herstellen::V,yapmak,ತಯಾರಿಸು
1030,herstellen::V,imal etmek,ತಯಾರಿಸು
1031,bauen::V,kurmak,ಕಟ್ಟು
1032,bauen::V,inşa etmek,ಕಟ್ಟು
1033,reparieren::V,onarmak,ಸರಿಪಡಿಸು
1034,reparieren::V,tamir etmek,ಸರಿಪಡಿಸು
1035,verbessern::V,düzeltmek,ತಿದ್ದು
1036,ändern::V,değiştirmek,ಬದಲಾಯಿಸು
1037,graben::V,kazmak,ಅಗೆ
1038,beugen::V,eğmek,ಬಗ್ಗಿಸು
1039,biegen::V,bükmek,ಬಗ್ಗಿಸು
1040,drehen::V,çevirmek,ತಿರುಗು
1041,drehen::V,döndürmek,ತಿರುಗು
1042,wenden::V,çevirmek,ತಿರುಗು
1043,umdrehen::V,çevirmek,ತಿರುಗಿಸು
1044,heben::V,kaldırmak,ಎತ್ತು
1045,hochheben::V,yukarı kaldırmak,ಎತ್ತು
1046,ergreifen::V,tutmak,ಆಕ್ರಮಿಸು
1047,ergreifen::V,yakalamak,ಆಕ್ರಮಿಸು
1048,halten::V,tutmak,ಹಿಡಿ
1049,drücken::V,sıkmak,ಒತ್ತು
1050,schieben::V,itmek,ನೂಕು
1051,schieben::V,sürmek,ನೂಕು
1052,kratzen::V,kaşımak,ತರಚಿಕೊಳ್ಳು
1053,lecken::V,yalamak,ನೆಕ್ಕು
1054,beißen::V,ısırmak,ಕಚ್ಚು
1055,abreißen::V,koparmak,ಹರಿ
1056,abschneiden::V,keserek ayırmak,ಕತ್ತರಿಸು
1057,binden::V,bağlamak,ಕಟ್ಟು
1058,stecken::V,sokmak,ಸಿಕ್ಕಿಸು
1059,brechen::V,kırmak,ಮುರಿ
1060,klopfen::V,çalmak,ತಟ್ಟು
1061,hauen::V,vurmak,ಹೊಡೆ
1062,kleben::V,yapıştırmak,ಅಂಟಿಸು
1063,reiben::V,ovmak,ಉಜ್ಜು
1064,reiben::V,sürtmek,ಉಜ್ಜು
1065,streichen::V,sürmek,ಹರಡು
1066,schleifen::V,bilemek,ಮಸೆ
1067,schneiden::V,kesmek,ಕತ್ತರಿಸು
1068,rütteln::V,sallamak,ಕುಲುಕಿಸು
1069,schütteln::V,sarsmak,ಅಲುಗಿಸು
1070,schütteln::V,çalkamak,ಅಲುಗಿಸು
1071,schwenken::V,sallamak,ತೂಗಾಡು
1072,schütten::V,dökmek,ಎರೆ
1073,schütten::V,akıtmak,ಎರೆ
1074,füllen::V,doldurmak,ತುಂಬಿಸು
1075,einwickeln::V,sarmak,ಹೊದಿಸು
1076,tragen::V,taşımak,ಹೊರು
1077,schleppen::V,sürüklemek,ಜಗ್ಗು
1078,ziehen::V,çekmek,ಎಳೆ
1079,aufbewahren::V,saklamak,ಇಟ್ಟುಕೊ
1080,werfen::V,atmak,ಎಸೆ
1081,fangen::V,tutmak,ಹಿಡಿ
1082,fangen::V,yakalamak,ಹಿಡಿ
1083,packen::V,tutmak,ಸೆಳೆ
1084,packen::V,yakalamak,ಸೆಳೆ
1085,verstecken::V,saklamak,ಮುಚ್ಚಿಡು
1086,teilen::V,bölmek,ವಿಭಜಿಸು
1087,teilen::V,ayırmak,ವಿಭಜಿಸು
1088,schicken::V,yollamak,ಕಳುಹಿಸು
1089,schicken::V,göndermek,ಕಳುಹಿಸು
1090,bringen::V,getirmek,ತರು
1091,hinzufügen::V,katmak,ಕೂಡಿಸು
1092,hinzufügen::V,eklemek,ಕೂಡಿಸು
1093,bekommen::V,almak,ಸಂಪಾದಿಸು
1094,bekommen::V,eline geçmek,ಸಂಪಾದಿಸು
1095,erhalten::V,almak,ಪಡೆ
1096,nehmen::V,almak,ಹಿಡಿ
1097,wählen::V,seçmek,ಆರಿಸು
1098,auswählen::V,seçmek,ಆಯಿ
1099,auswählen::V,ayırmak,ಆಯಿ
1100,bewahren::V,korumak,ರಕ್ಷಿಸಿಡು
