,Concept_ID,en,kn
593,zusammen::ADV,together,ಒಟ್ಟಿಗೆ
594,lange::ADV,long,ದೀರ್ಘ
595,plötzlich::ADV,suddenly,ಅನಾಮತ್ತು
596,sofort::ADV,instantly,ಜಾಗ್ರತೆ
597,später::ADV,later,ತರುವಾಯ
598,jetzt::ADV,now,ಈಗ
599,heute::ADV,today,ಇಂದು
600,morgen::ADV,tomorrow,ನಾಳೆ
601,bald::ADV,soon,ಬೇಗ
602,dann::ADV,then,ಆಗ
603,gestern::ADV,yesterday,ನಿನ್ನೆ
604,einst::ADV,once,ಪೂರ್ವದಲ್ಲಿ
605,damals::ADV,at that time,ಆಗ
606,danach::ADV,afterwards,ಆಮೇಲೆ
607,vorher::ADV,before,ಮುಂಚೆ
608,zuerst::ADV,at first,ಮೊದಲಿಗೆ
609,einmal::ADV,once,ಒಮ್ಮೆ
610,manchmal::ADV,sometimes,ಆಗಾಗ
611,oft::ADV,often,ಅನೇಕಸಲ
612,immer::ADV,always,ಯಾವಾಗಲೂ
613,niemals::ADV,never,ಯಾವಾಗಲೂ ಇಲ್ಲ
614,hier::ADV,here,ಇಲ್ಲಿ
615,hierhin::ADV,hither,ಇತ್ತ
616,hierhin::ADV,to here,ಇತ್ತ
617,hierhin::ADV,here,ಇತ್ತ
618,von hier::ADV,hence,ಇಲ್ಲಿಂದ
619,dort::ADV,there,ಅಲ್ಲಿ
620,dorthin::ADV,thither,ಅಲ್ಲಿಗೆ
621,dorthin::ADV,there,ಅಲ್ಲಿಗೆ
622,dorthin::ADV,to there,ಅಲ್ಲಿಗೆ
623,geradeaus::ADV,ahead,ಸೀದಾ
624,vorwärts::ADV,forward,ಮುನ್ನೆಡೆವ
625,rückwärts::ADV,backward,ಹಿಂದುಗಡೆಗೆ
626,zurück::ADV,back,ಹಿಂದಕ್ಕೆ
627,unten::ADV,below,ಕೆಳಗೆ
628,hinab::ADV,down,ಕೆಳಕ್ಕೆ
629,oben::ADV,above,ಮೇಲೆ
630,hinauf::ADV,up,ಮೇಲಕ್ಕೆ
631,überall::ADV,everywhere,ಎಲ್ಲಸ್ಥಳಗಳು
632,nicht::ADV,not,ಇಲ್ಲ
633,nicht::ADV,not,ಅಲ್ಲ
634,ein wenig::ADV,a little,ತುಸು
635,kaum::ADV,hardly,ಕಠಿನವಾಗಿ
636,sehr::ADV,very,ಬಹು
637,so::ADV,so,ಅಷ್ಟು
638,noch::ADV,still,ಇನ್ನು
639,nur::ADV,only,ಕೇವಲ
640,schon::ADV,already,ಆಗಲೇ
641,wieder::ADV,again,ಪುನಃ
642,vergebens::ADV,in vain,ನಿಷ್ಫಲವಾಗಿ
643,vor::PRP,in front of,ಮುಂದೆ
644,hinter::PRP,behind,ಹಿಂದ
645,unter::PRP,under,ಕೆಳ
646,durch::PRP,through,ನೇರವಾಗಿ
647,neben::PRP,next to,ಅಧರ ಬಲಿಕ
648,zwischen::PRP,between,ನಡುವೆ
649,wegen::PRP,because of,ಅಧಕ್ಕಗಿ
650,dies::PRN,this,ಈ
651,das::PRN,that,ಅದು
652,alles::PRN,everything,ಎಲ್ಲ
653,ich::PRN,I,ನಾನು
654,du::PRN,you,ನೀನು
655,du::PRN,thou,ನೀನು
656,er::PRN,he,ಅವನು
657,er::PRN,he,ಇವನು
658,wir::PRN,we,ನಾವು
659,ihr::PRN,you,ನೀವು
660,sie::PRN,they,ಅವರು
661,was::FPRN,what,ಏನು
662,wer::FPRN,who,ಯಾರಿಗೆ
663,wo::FADV,where,ಎಲ್ಲಿ
664,wohin::FADV,where ... to,ಎಲ್ಲಿಗೆ
665,wohin::FADV,where to,ಎಲ್ಲಿಗೆ
666,wohin::FADV,where,ಎಲ್ಲಿಗೆ
667,wie::FADV,how,ಹೇಗೆ
668,warum::FADV,why,ಏಕೆ
669,wieviel::FNUM,how much,ಎಷ್ಟು
670,eins::NUM,one,ಒಂದು
671,zwei::NUM,two,ಎರಡು
672,drei::NUM,three,ಮೂರು
673,vier::NUM,four,ನಾಲ್ಕು
674,fünf::NUM,five,ಅಯ್ದು
675,sechs::NUM,six,ಆರು
676,sieben::NUM,seven,ಏಳು
677,acht::NUM,eight,ಎಂಟು
678,neun::NUM,nine,ಒಂಭಬತ್ತು
679,zehn::NUM,ten,ಹತ್ತು
680,elf::NUM,eleven,ಹನ್ನೊಂದು
681,zwölf::NUM,twelve,ಹನ್ನೆರಡು
682,zwanzig::NUM,twenty,ಇಪ್ಪತ್ತು
683,dreißig::NUM,thirty,ಮೂವತ್ತು
684,vierzig::NUM,forty,ನಲವತ್ತು
685,fünfzig::NUM,fifty,ಐವತ್ತು
686,sechzig::NUM,sixty,ಅರುವತ್ತು
687,siebzig::NUM,seventy,ಎಪ್ಪತ್ತು
688,achtzig::NUM,eighty,ಎಂಬತ್ತು
689,neunzig::NUM,ninety,ತೊಂಬತ್ತು
690,hundert::NUM,a hundred,ನೂರು
691,tausend::NUM,a thousand,ಸಾವಿರ
692,und::CNJ,and,ಮತ್ತು
693,oder::CNJ,or,ಅಥವಾ
694,stehen::V,stand,ನಿಲ್ಲು
695,sitzen::V,sit,ಕುಳ್ಳಿರು
696,liegen::V,lie,ಮಲಗಿಕೊ
697,hängen::V,hang,ಇಳಿಯಬಿಡು
698,werden::V,become,ಆಗು
699,passieren::V,happen,ಆಗು
700,beginnen::V,begin,ಆರಂಭಿಸು
701,enden::V,end,ಕೊನೆಗಾಣು
702,wechseln::V,change,ಮಾರ್ಪಡಿಸು
703,aufgehen[Sonne]::V,rise,ಮೂಡು
704,untergehen[Sonne]::V,set,ಮುಳುಗು
705,scheinen[Sonne]::V,shine,ಹೊಳೆ
706,donnern::V,thunder,ಗುಡುಗಾಗು
707,wehen::V,blow,ತೀಡು
708,strömen::V,stream,ಹರಿ
709,fließen::V,flow,ಹರಿ
710,sich drehen::V,revolve,ಸುತ್ತು
711,schwanken::V,sway,ಓಲಾಡು
712,schwingen::V,swing,ತೂಗು
713,fallen::V,fall,ಉದುರು
714,brennen::V,burn,ಉರಿ
715,rauchen::V,smoke,ಹೊಗೆಬಿಡು
716,regnen::V,rain,ಸುರಿ
717,gefrieren::V,freeze,ಹೆಪ್ಪುಗಟ್ಟು
718,tauen::V,thaw,ಬೆಚ್ಚಗಾಗು
719,schmelzen::V,melt,ಕರಗು
720,trocknen::V,dry,ಒಣಗು
721,sieden::V,boil,ಕುದಿ
722,faulen::V,rot,ಕೊಳೆ
723,verfaulen::V,decay,ನಶಿಸು
724,reißen::V,snap,ಒಡೆ
725,versinken::V,sink,ಮುಳುಗು
726,vergehen::V,pass,ಸಾಗು
727,erscheinen::V,appear,ತೋರು
728,verschwinden::V,disappear,ಮಾಯವಾಗು
729,sinken::V,drop,ಕುಸಿ
730,abnehmen::V,decrease,ತಗ್ಗು
731,zunehmen::V,increase,ಬೆಳೆ
732,steigen::V,rise,ಉಬ್ಬು
733,wachsen::V,grow,ಬೆಳೆ
734,glänzen::V,shine,ಮಿರುಗು
735,funkeln::V,sparkle,ಮಿನುಗು
736,lärmen::V,be noisy,ಶಬ್ದ ಮಾಡಲು
737,läuten::V,chime,ಬಾರಿಸು
738,klingeln::V,ring,ಅನುರಣಿಸು
739,klirren::V,tinkle,ಕಿಣಿಕಿಣಿಸು
740,brausen::V,roar,ಅಬ್ಬರಿಸು
741,rauschen::V,rustle,ಮರ್ಮರಗುಟ್ಟಿಸು
742,klingen::V,sound,ಉಸಿರು
743,bellen::V,bark,ಬಗುಳು
744,heulen::V,howl,ಅರಚು
745,blasen::V,blow,ಗಾಳಿ ಊದು
746,pfeifen::V,whistle,ಸಿಳ್ಳೆಯೂದು
747,schreien::V,shout,ಕರೆ
748,stöhnen::V,groan,ನರಳು
749,zittern::V,tremble,ನಡುಗು
750,leben::V,be alive,ಇರು
751,geboren werden::V,be born,ಉಂಟಾಗು
752,atmen::V,breathe,ಉಸಿರು
753,trinken::V,drink,ಕುಡಿ
754,essen::V,eat,ತಿನ್ನು
755,schlucken::V,swallow,ನುಂಗು
756,müde werden::V,get tired,ಬಳಲು
757,einschlafen::V,fall asleep,ನಿದ್ಧೆಹೋಗು
758,schlafen::V,sleep,ನಿದ್ರಿಸು
759,aufwachen::V,wake up,ಏಳು
760,aufstehen::V,get up,ಏಳು
761,sich erholen::V,relax,ಸುಧಾರಿಸು
762,krank werden::V,fall ill,ಬೇನೆಬೀಳು
763,krank sein::V,be ill,ಕೆಟ್ಟ ಎಂದು
764,schmerzen::V,ache,ಕಚ್ಚು
765,husten::V,cough,ಕೆಮ್ಮು
766,genesen::V,recover,ಮತ್ತೆಹೊದಿಸು
767,sterben::V,die,ಮೃತಪಡು
768,umkommen::V,perish,ಹಾಳಾಗು
769,sich bewegen::V,move,ಚಲಿಸು
770,sich rühren::V,budge,ಕದಲು
771,sich erheben::V,stand up,ಏಳು
772,sich setzen::V,sit down,ಕೂರು
773,hinfallen::V,tumble,ಬೀಳು
774,laufen::V,walk,ನಡೆ
775,schreiten::V,pace,ಮೆಲ್ಲಗೆ ನಡೆ
776,spazierengehen::V,go for a walk,ವಿಹರಿಸು
777,eilen::V,rush,ಮುನ್ನುಗ್ಗು
778,sich beeilen::V,hurry,ಆತುರಪಡು
779,sausen::V,dash,ಒಗೆ
780,rennen::V,run,ಓಡು
781,springen::V,jump,ಜಿಗಿ
782,klettern::V,climb,ಏರು
783,schaukeln::V,seesaw,ತೂಗು
784,kriechen::V,creep,ತೆವಳು
785,schwimmen::V,swim,ಈಜು
786,tauchen::V,dive,ಕೆಳಗಿಳಿ
787,rudern::V,row,ಸಾಗಿಸು
788,fahren::V,drive,ನಡೆಸು
789,fliegen::V,fly,ಹಾರು
790,gehen::V,go,ಹೋಗು
791,weggehen::V,go away,ಹೊರಡು
792,abfahren::V,depart,ತೆರಳು
793,anhalten::V,stop,ನಿಲ್ಲು
794,hineingehen::V,go in,ಒಳಹೊಗು
795,eintreten::V,enter,ಒಳಹೊಗು
796,kommen::V,come,ಬರು
797,ankommen::V,arrive,ಬರು
798,zurückkommen::V,come back,ಹಿಂದಿರುಗು
799,bleiben::V,stay,ಇರು
800,warten::V,wait,ಇರು
801,erwarten::V,wait for,ನಿರೀಕ್ಷಿಸು
802,suchen::V,seek,ಹುಡುಕು
803,suchen::V,look for,ಹುಡುಕು
804,finden::V,find,ಕಂಡುಕೊ
805,versuchen::V,try,ಪ್ರಯತ್ನಿಸು
806,vorbereiten::V,prepare,ಸಿದ್ಧವಾಗು
807,lieben::V,love,ಪ್ರೀತಿಸು
808,mögen::V,like,ಇಷ್ಟಪಡು
809,lachen::V,laugh,ನಗು
810,rühren::V,move,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
811,weinen::V,weep,ಅಳು
812,schimpfen::V,grumble,ಗೊಣಗು
813,sich ärgern::V,be annoyed,ಗಣಗಾಡು
814,sich fürchten::V,be afraid,ನಡುಗು
815,fürchten::V,be afraid of,ಹೆದರು
816,fliehen::V,flee,ಓಡಿಹೋಗು
817,flüchten::V,escape,ಪಾರಾಗು
818,sehen::V,see,ಕಾಣು
819,anschauen::V,look at,ನೋಡು
820,ansehen::V,watch,ನಿರೀಕ್ಷಿಸು
821,hören::V,hear,ಕೇಳು
822,zuhören::V,listen,ಆಲಿಸು
823,probieren::V,taste,ರುಚಿ ನೋಡು
824,riechen::V,smell,ಮೂಸು
825,fühlen::V,feel,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
826,scheinen::V,seem,ತೋರು
827,zu sehen sein::V,show,ಕಾಣಿಸು
828,vernehmen::V,hear,ಕೇಳು
829,frieren::V,be cold,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
830,tun::V,do,ಮಾಡು
831,können::V,can,ಮಾಡಬಲ್ಲ
832,wollen::V,want,ಬಯಸು
833,anfangen::V,start,ಪ್ರಾರಂಭಿಸು
834,beenden::V,finish,ನಿಲ್ಲಿಸು
835,aufhören::V,stop,ಮುಗಿಸು
836,gelingen::V,succeed,ಯಶಸ್ವಿಯಾಗು
837,geraten::V,turn out,ಉತ್ಪತ್ತಿಮಾಡು
838,öffnen::V,open,ತೆರೆ
839,schließen::V,close,ಮುಚ್ಚು
840,stellen::V,put,ಇಕ್ಕು
841,setzen::V,place,ಇಡು
842,legen::V,lay,ಇಡು
843,berühren::V,touch,ತಾಕು
844,verbinden::V,connect,ಕೂಡಿಸು
845,bedecken::V,cover,ಮುಚ್ಚು
846,aufhängen::V,hang up,ತೂಗುಹಾಕು
847,anzünden::V,light,ಹತ್ತಿಸು
848,aufheben::V,pick up,ಆಯಿ
849,zurücklassen::V,leave,ಬಿಡು
850,verlieren::V,lose,ಕಳೆ
851,fallen lassen::V,drop,ಬೀಳಿಸು
852,machen::V,make,ಮಾಡು
853,herstellen::V,produce,ತಯಾರಿಸು
854,bauen::V,build,ಕಟ್ಟು
855,reparieren::V,mend,ಸರಿಪಡಿಸು
856,verbessern::V,improve,ತಿದ್ದು
857,ändern::V,alter,ಬದಲಾಯಿಸು
858,graben::V,dig,ಅಗೆ
859,beugen::V,bow,ಬಗ್ಗಿಸು
860,biegen::V,bend,ಬಗ್ಗಿಸು
861,drehen::V,spin,ತಿರುಗು
862,wenden::V,turn,ತಿರುಗು
863,umdrehen::V,turn around,ತಿರುಗಿಸು
864,heben::V,raise,ಎತ್ತು
865,hochheben::V,lift,ಎತ್ತು
866,ergreifen::V,seize,ಆಕ್ರಮಿಸು
867,halten::V,hold,ಹಿಡಿ
868,drücken::V,press,ಒತ್ತು
869,schieben::V,push,ನೂಕು
870,kratzen::V,scrape,ತರಚಿಕೊಳ್ಳು
871,lecken::V,lick,ನೆಕ್ಕು
872,beißen::V,bite,ಕಚ್ಚು
873,abreißen::V,tear off,ಹರಿ
874,abschneiden::V,cut off,ಕತ್ತರಿಸು
875,binden::V,tie,ಕಟ್ಟು
876,stecken::V,stick,ಸಿಕ್ಕಿಸು
877,brechen::V,break,ಮುರಿ
878,klopfen::V,knock,ತಟ್ಟು
879,hauen::V,hit,ಹೊಡೆ
880,kleben::V,glue,ಅಂಟಿಸು
881,reiben::V,rub,ಉಜ್ಜು
882,streichen::V,spread,ಹರಡು
883,schleifen::V,grind,ಮಸೆ
884,schneiden::V,cut,ಕತ್ತರಿಸು
885,rütteln::V,jolt,ಕುಲುಕಿಸು
886,schütteln::V,shake,ಅಲುಗಿಸು
887,schwenken::V,swing,ತೂಗಾಡು
888,schütten::V,pour,ಎರೆ
889,füllen::V,fill,ತುಂಬಿಸು
890,einwickeln::V,wrap,ಹೊದಿಸು
891,tragen::V,carry,ಹೊರು
892,schleppen::V,drag,ಜಗ್ಗು
893,ziehen::V,pull,ಎಳೆ
894,aufbewahren::V,keep,ಇಟ್ಟುಕೊ
895,werfen::V,throw,ಎಸೆ
896,fangen::V,catch,ಹಿಡಿ
897,packen::V,grab,ಸೆಳೆ
898,verstecken::V,hide,ಮುಚ್ಚಿಡು
899,teilen::V,divide,ವಿಭಜಿಸು
900,schicken::V,send,ಕಳುಹಿಸು
901,bringen::V,bring,ತರು
902,hinzufügen::V,add,ಕೂಡಿಸು
903,bekommen::V,get,ಸಂಪಾದಿಸು
904,erhalten::V,receive,ಪಡೆ
905,nehmen::V,take,ಹಿಡಿ
906,wählen::V,choose,ಆರಿಸು
907,auswählen::V,select,ಆಯಿ
908,bewahren::V,preserve,ರಕ್ಷಿಸಿಡು
909,behindern::V,hinder,ಅಡ್ಡಿಮಾಡು
910,verderben::V,spoil,ಕೆಡಿಸು
911,beschädigen::V,damage,ಹಾಳುಮಾಡು
912,zerbrechen::V,break,ಮುರಿ
913,zerreißen::V,tear,ಸೀಳು
914,zerstören::V,destroy,ಅಳಿಸು
915,verbrennen::V,burn,ಸುಡು
916,geben::V,give,ಕೊಡು
917,reichen::V,hand,ಕೊಡು
918,schenken::V,give,ಅರ್ಪಿಸು
919,versprechen::V,promise,ವಾಗ್ದಾನಮಾಡು
920,wünschen::V,wish,ಬಯಸು
921,loben::V,praise,ಹೊಗಳು
922,küssen::V,kiss,ಚುಂಬಿಸು
923,wiegen::V,rock,ತೂಗು
924,zudecken::V,cover,ಹಾಸು
925,wecken::V,wake,ಎಬ್ಬಿಸು
926,zeigen::V,show,ತೋರಿಸು
927,führen::V,guide,ದಾರಿತೋರಿಸು
928,lehren::V,teach,ಕಲಿಸು
929,unterrichten::V,instruct,ಬೋಧಿಸು
930,aufziehen::V,bring up,ಸಲಹು
931,leiten::V,lead,ಮುಂದಾಳಾಗಿರು 
932,antreiben::V,urge,ಓಡಿಸು
933,lassen::V,let,ಮಾಡಲುಬಿಡು
934,einladen::V,invite,ಆಹ್ವಾನಿಸು
935,vereinigen::V,unite,ಒಂದಾಗು
936,besuchen::V,visit,ಭೇಟಿಯಾಗು
937,treffen::V,meet,ಸಂಧಿಸು
938,sich versammeln::V,assemble,ನೆರೆ
939,spielen::V,play,ಆಡು
940,singen::V,sing,ಹಾಡು
941,tanzen::V,dance,ಕುಣಿ
942,sich trennen::V,separate,ಪ್ರತ್ಯೇಮಾಡು
943,verlassen::V,leave,ಕಳೆ
944,retten::V,rescue,ರಕ್ಷಿಸು
945,bewachen::V,guard,ಕಾಪಾಡು
946,schützen::V,protect,ಸಂರಕ್ಷಿಸು
947,verteidigen::V,defend,ಕಾಪಿಡು
948,sich schlagen::V,brawl,ಕಿತ್ತಾಟ
949,schießen::V,shoot,ಎಸೆ
950,siegen::V,win,ಗೆಲ್ಲು
951,ärgern::V,annoy,ರೇಗಿಸು
952,schlagen::V,beat,ಹೊಡೆ
953,treten::V,kick,ಒದೆ
954,stechen::V,sting,ಚುಚ್ಚು
955,stoßen::V,shove,ತಳ್ಳು
956,stehlen::V,steal,ಕದಿ
957,stören::V,disturb,ಕತಕು
958,belästigen::V,bother,ತೊಂದರೆ
959,verbergen::V,conceal,ಮರೆಮಾಜು
960,täuschen::V,deceive,ಠಕ್ಕಿಸು
961,betrügen::V,cheat,ವಂಚಿಸು
962,töten::V,kill,ಕೊಲ್ಲು
963,wohnen::V,dwell,ವಾಸಿಸು
964,arbeiten::V,work,ಕೆಲಸ ಮಾಡು
965,sammeln::V,gather,ಸಂಚಯಿಸು
966,pflücken::V,pick,ಬಿಡಿಸು
967,jagen::V,hunt,ಬೇಟೆಯಾಡು
968,fischen::V,fish,ಮೀನು ಹಿಡಿ
969,fassen::V,catch,ಹಿಡಿ
970,hüten::V,herd,ಗುಂಪುಸೇರಿಸು
971,treiben::V,drive,ದಬ್ಬು
972,anbinden::V,tie up,ಬಿಗಿ
973,füttern::V,feed,ಮೇಯಿಸು
974,melken::V,milk,ಹಾಲು ಕರೆ
975,hacken::V,chop,ತುಂಡರಿಸು
976,gießen::V,water,ನೀರುಹಾಕು
977,reifen::V,ripen,ಕಳಿ
978,zubereiten::V,cook,ಅಡಿಗೆಮಾಡು
979,kochen::V,boil,ಅಡು
980,backen::V,bake,ಬೇಯಿಸು
981,braten::V,fry,ಕರಿ
982,umrühren::V,stir,ಕಲಕು
983,stricken::V,knit,ಹೆಣೆ
984,nähen::V,sew,ಹೊಲಿ
985,färben::V,dye,ಬಣ್ಣ ಹತ್ತು
986,reinigen::V,clean,ಸ್ವಚ್ಛಮಾಡು
987,waschen::V,wash,ತೊಳೆ
988,abwischen::V,wipe,ಒರಸು
989,spülen::V,rinse,ಗಲಬರಿಸು
990,fegen::V,sweep,ಗುಡಿಸು
991,kehren::V,sweep,ಗುಡಿಸು
992,baden::V,bath,ಸ್ನಾನಮಾಡು
993,sich waschen::V,wash,ತೊಳೆ
994,ausziehen::V,take off,ಬಿಚ್ಚು
995,anziehen::V,put on,ಹಾಕು
996,sich anziehen::V,get dressed,ಹಾಕು
997,kämmen::V,comb,ಬಾಚು
998,schmücken::V,decorate,ಅಲಂಕರಿಸು
999,sagen::V,say,ಹೇಳು
1000,sprechen::V,speak,ನುಡಿ
1001,reden::V,talk,ನುಡಿ
1002,sich unterhalten::V,chat,ಹರಟೆ ಹೊಡಿ
1003,fragen::V,ask,ವಿಚಾರಿಸು
1004,bitten::V,request,ಬೇಡು
1005,erzählen::V,tell,ಹೇಳು
1006,mitteilen::V,convey,ತಿಳಿಸು
1007,nennen::V,name,ಹೆಸರಿಡು
1008,rufen::V,call,ಕರೆ
1009,prahlen::V,brag,ಜಂಬ ಕೊಚ್ಚು
1010,übersetzen::V,translate,ಭಾಷಾಂತರಿಸು
1011,denken::V,think,ಯೋಚಿಸು
1012,glauben::V,believe,ನಂಬು
1013,bemerken::V,notice,ಗಮನಿಸು
1014,erkennen::V,recognize,ಗುರುತುಹಿಡಿ
1015,begreifen::V,grasp,ಗ್ರಹಿಸು
1016,verstehen::V,understand,ಅರ್ಥಮಾಡಿಕೊ
1017,lernen::V,learn,ಕಲಿ
1018,wissen::V,know,ಅರಿ
1019,sich erinnern an::V,remember,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1020,vergessen::V,forget,ಮರೆತುವಿಡು
1021,messen::V,measure,ಅಳೆ
1022,zählen::V,count,ಗಣಿಸು
1023,rechnen::V,calculate,ಲೆಕ್ಕ ಹಾಕು
1024,lesen::V,read,ಓದು
1025,malen::V,paint,ಬಿಡಿಸು
1026,zeichnen::V,draw,ಬಿಡಿಸು
1027,schreiben::V,write,ಬರೆ
1028,besitzen::V,own,ಒಡೆಯನಾಗಿರು
1029,kaufen::V,buy,ಕೊಳ್ಳು
1030,verkaufen::V,sell,ಕೊಡು
1031,bezahlen::V,pay for,ಬೆಲೆತೆರು
1032,zahlen::V,pay,ಹಣವನ್ನುಕೊಡು
1033,beherrschen::V,rule,ಅಧಿಕಾರ ನಡೆಸು
1034,ertragen::V,endure,ಸಹಿಸು
