,Concept_ID,kl,sk
743,alt::A,pisoqaq,starý
744,neu::A,nutaavoq,nový
745,alt[Lebewesen]::A,utoqqaq,starý
746,jung::A,inuusuppoq,mladý
747,jung::A,kingulliarsuk,mladý
748,arm::A,piillasoq,chudobný
749,arm::A,piitsuuvoq,chudobný
750,reich::A,pisuuvoq,bohatý
751,berühmt::A,tusaamasaq,slávny
752,berühmt::A,tusaamasaq,povestný
753,fremd::A,ajasoornarpoq,cudzí
754,verschieden::A,allatut,rôzny
755,verschieden::A,allatut,rozličný
756,verschieden::A,tamalaat,rôzny
757,verschieden::A,tamalaat,rozličný
758,nah::A,qanippoq,blízky
759,fern::A,ungasippoq,ďaleký
760,linker::A,saamerleq,ľavý
761,rechter::A,innarluissut,pravý
762,erster::A,siulleq,prvý
763,zweiter::A,qataatsup tullia,druhý
764,dritter::A,pingajorarterut,tretí
765,letzter::A,kingulleq,ostatný
766,letzter::A,kingulleq,posledný
767,allein::ADV,kisimiippoq,sám
768,auf einmal::ADV,tassanngaannaq,zároveň
769,zusammen::ADV,attaasa,spolu
770,zusammen::ADV,attaasa,spoločne
771,zusammen::ADV,attarmik,spolu
772,zusammen::ADV,attarmik,spoločne
773,lange::ADV,akuni,dlho
774,plötzlich::ADV,tassanngaannaq,náhle
775,sofort::ADV,erniinnaq,hneď
776,sofort::ADV,erniinnaq,ihneď
777,später::ADV,kingorna,neskoršie
778,jetzt::ADV,maanna,teraz
779,jetzt::ADV,massakkut,teraz
780,heute::ADV,ullumi,dnes
781,morgen::ADV,aqagu,zajtra
782,bald::ADV,erniinnaq,skoro
783,dann::ADV,taava,nato
784,dann::ADV,taava,potom
785,gestern::ADV,ippassaq,včera
786,einst::ADV,ataatsimik,kedysi
787,einst::ADV,ataatsimik,niekedy
788,einst::ADV,ilaanni,kedysi
789,einst::ADV,ilaanni,niekedy
790,damals::ADV,taamani,vtedy
791,damals::ADV,taamanikkut,vtedy
792,damals::ADV,taassumuunakkut,vtedy
793,danach::ADV,taava,potom
794,danach::ADV,taava,podľa toho
795,vorher::ADV,siornagut,napred
796,vorher::ADV,siornagut,predtým
797,einmal::ADV,ilaanni,raz
798,einmal::ADV,ilaanni,jedenkrát
799,einmal::ADV,ataatsimik,raz
800,einmal::ADV,ataatsimik,jedenkrát
801,manchmal::ADV,qaqutigu,občas
802,manchmal::ADV,qaqutigu,niekedy
803,manchmal::ADV,qaqutigut,občas
804,manchmal::ADV,qaqutigut,niekedy
805,oft::ADV,akulikitsumik,často
806,immer::ADV,tamatigut,vždy
807,immer::ADV,tamatigut,ustavične
808,hier::ADV,maani,tu
809,hierhin::ADV,maani,sem
810,hierhin::ADV,maani,tade
811,dorthin::ADV,ikuuna,ta
812,dorthin::ADV,ikuuna,tam
813,geradeaus::ADV,narlumut,rovno
814,geradeaus::ADV,narlumut,priamo
815,vorwärts::ADV,pilangavoc,napred
816,rückwärts::ADV,kingumut,nazad
817,rückwärts::ADV,tunumut or tunummut,nazad
818,zurück::ADV,kingumut,späť
819,zurück::ADV,kingumut,naspäť
820,zurück::ADV,tunumut or tunummut,späť
821,zurück::ADV,tunumut or tunummut,naspäť
822,unten::ADV,kana,dolu
823,unten::ADV,kana,naspodku
824,hinab::ADV,qiviu,dolu
825,überall::ADV,tamaginni,všade
826,überall::ADV,tamani tamaani,všade
827,kaum::ADV,qaqutigorsuaq,ledva
828,sehr::ADV,assut,veľmi
829,noch::ADV,qeratavoq,ešte
830,schon::ADV,taava-una,už
831,wieder::ADV,kingumut,zasa
832,vergebens::ADV,angiluk,márne
833,vergebens::ADV,angiluk,nadarmo
834,dies::PRN,manna,to
835,dies::PRN,manna,táto
836,dies::PRN,matuma,to
837,dies::PRN,matuma,táto
838,das::PRN,ua,to
839,ich::PRN,uanga,ja
840,du::PRN,illit,ty
841,er::PRN,una,on
842,wir::PRN,uagut,my
843,ihr::PRN,ilissi,vy
844,sie::PRN,uku,oni
845,was::FPRN,aat?,čo
846,wer::FPRN,kikkut,kto
847,wo::FADV,sumi,kde
848,wohin::FADV,sumut,kam
849,wie::FADV,qanoq,ako
850,warum::FADV,sooq,prečo
851,wieviel::FNUM,qassit,koľko
852,wieviel::FNUM,qanoq atsigisumik?,koľko
853,eins::NUM,ataaseq,jeden
854,zwei::NUM,marluk,dva
855,drei::NUM,pingasut,tri
856,vier::NUM,sisamat,štyri
857,vier::NUM,qajuusat,štyri
858,fünf::NUM,tallimat,päť
859,sechs::NUM,arfineq,šesť
860,sechs::NUM,arfinillit,šesť
861,sieben::NUM,arfineq-marluk,sedem
862,acht::NUM,arfineq pingasut,osem
863,neun::NUM,qulingiluat,deväť
864,neun::NUM,arfineq sisamat,deväť
865,zehn::NUM,qulit,desať
866,elf::NUM,aqqaneq,jedenásť
867,zwölf::NUM,aqqaneq-marluk,dvanásť
868,zwanzig::NUM,tyve,dvadsať
869,dreißig::NUM,tredive,tridsať
870,dreißig::NUM,pingasunik qulillit,tridsať
871,vierzig::NUM,fyrre,štyridsať
872,fünfzig::NUM,halvtreds,päťdesiat
873,fünfzig::NUM,tallimanik qulillit,päťdesiat
874,sechzig::NUM,tres,šesťdesiat
875,siebzig::NUM,halvfjerds,sedemdesiat
876,achtzig::NUM,firs,osemdesiat
877,neunzig::NUM,halvfems,deväťdesiat
878,hundert::NUM,et hundrede,sto
879,tausend::NUM,et tusinde,tisíc
880,und::CNJ,aamma,i
881,oder::CNJ,imalluunnit,alebo
882,stehen::V,sikingavoq,stáť
883,sitzen::V,ingippoq,sedieť
884,liegen::V,nalavoq,ležať
885,liegen::V,aqupivoq,ležať
886,hängen::V,nivinngarpaa,visieť
887,werden::V,pinngorpoq,stať sa
888,passieren::V,pivoq,stať sa
889,beginnen::V,aallarnerpaa,začať sa
890,enden::V,naggaserpaa,končiť sa
891,wechseln::V,immikkut ilivoq,meniť sa
892,untergehen[Sonne]::V,ilioqqaasoq,zapadnúť
893,scheinen[Sonne]::V,qinnorpoq,svietiť
894,scheinen[Sonne]::V,qinngorpoq,svietiť
895,donnern::V,kalleq,hrmieť
896,wehen::V,timmivoq,viať
897,sich drehen::V,ipippaa,točiť sa
898,sich drehen::V,ipippaa,krútiť sa
899,schwanken::V,aalavoq,kolísať
900,schwanken::V,aalavoq,klátiť sa
901,schwingen::V,issakajaat or issakatsiaarut,kývať sa
902,schwingen::V,issakajaat or issakatsiaarut,chvieť sa
903,fallen::V,quasivaa,padať
904,brennen::V,seerpoq,páliť
905,brennen::V,seerpoq,horieť
906,brennen::V,uuppaa,páliť
907,brennen::V,uuppaa,horieť
908,rauchen::V,pujoorpoq,dymiť sa
909,regnen::V,siallerpoq,pršať
910,gefrieren::V,qiulerpoq,zamrznút
911,tauen::V,aappoq,taviť sa
912,schmelzen::V,aappoq,taviť sa
913,schmelzen::V,aatsippaa,taviť sa
914,trocknen::V,panerserpaa,schnúť
915,sieden::V,qalappoq,vrieť
916,reißen::V,qulli,pretrhnúť sa
917,reißen::V,alittorpaa,pretrhnúť sa
918,reißen::V,kimillanneq,pretrhnúť sa
919,versinken::V,kivivaa,zapadnúť
920,versinken::V,kivivaa,potopiť sa
921,versinken::V,apparpoq,zapadnúť
922,versinken::V,apparpoq,potopiť sa
923,vergehen::V,qaangerpaa,plynúť
924,vergehen::V,sarsuppoq,plynúť
925,erscheinen::V,takutippoq,objaviť sa
926,sinken::V,kivivaa,klesať
927,sinken::V,apparpoq,klesať
928,abnehmen::V,ikillipput,ubúdať
929,zunehmen::V,allisippaa,pribúdať
930,steigen::V,allisippaa,stúpať
931,wachsen::V,allivoq,rásť
932,glänzen::V,qinngorpoq,jagať sa
933,glänzen::V,qinngorpoq,lesknúť sa
934,glänzen::V,qinnorpoq,jagať sa
935,glänzen::V,qinnorpoq,lesknúť sa
936,funkeln::V,uisorilavoq,iskriť sa
937,läuten::V,avilualaarpoq,cengať
938,klingeln::V,aviluarpoq,zvoniť
939,klingeln::V,aviluarpaluppoq,zvoniť
940,brausen::V,ittuk,hučať
941,brausen::V,ittuppoq,hučať
942,brausen::V,ittuppaluppoq,hučať
943,bellen::V,qiluppoq,štekať
944,bellen::V,qiluppoq,brechať
945,heulen::V,maarpoq,vyť
946,heulen::V,maalavoq,vyť
947,heulen::V,miaggoorpoq,vyť
948,blasen::V,aporneq,duť
949,blasen::V,aporneq,fúkať
950,pfeifen::V,siggartartitsivoq,pískať
951,pfeifen::V,siggartartitsivoq,hvízdať
952,pfeifen::V,siorsulavoq,pískať
953,pfeifen::V,siorsulavoq,hvízdať
954,schreien::V,suaarpoq,kričať
955,stöhnen::V,nipiliorpoq,stenať
956,stöhnen::V,nipilliorpoq,stenať
957,zittern::V,qarsulivik,triasť sa
958,leben::V,inuuvoq,žiť
959,geboren werden::V,inuuvoq,narodiť sa
960,geboren werden::V,inunngorpoq,narodiť sa
961,atmen::V,anersaarpoq,dýchať
962,trinken::V,imerpoq,piť
963,essen::V,tamorpoq,jesť
964,schlucken::V,tuluarnaq,zhltnuť
965,einschlafen::V,sinippoq,usnúť
966,einschlafen::V,sinippoq,zaspať
967,schlafen::V,sinik,spať
968,aufwachen::V,iterpoq,zobudiť sa
969,aufwachen::V,eqqumavoq,zobudiť sa
970,aufstehen::V,makippoq,vstať
971,sich erholen::V,qasuerserpoq,zotavovať sa
972,sich erholen::V,qasuerserpoq,oddýchovať si
973,schmerzen::V,anneraa,bolieť
974,schmerzen::V,annernarpoq,bolieť
975,husten::V,quersorpoq,kašľať
976,genesen::V,ajunngissivoq,uzdraviť sa
977,genesen::V,ilisimmarpoq,uzdraviť sa
978,genesen::V,ilorrippoq,uzdraviť sa
979,sterben::V,toquvoq,umrieť
980,sterben::V,toquvoq,zomrieť
981,sich bewegen::V,ingerlavoq,pohybovať sa
982,sich setzen::V,ingippoq,sadnúť si
983,laufen::V,arpappoq,bežať
984,schreiten::V,ingerlavoq,kráčať
985,spazierengehen::V,utertakajaarpoq,prechádzať sa
986,spazierengehen::V,utertakattajaarpoq,prechádzať sa
987,eilen::V,qaa qaa,súriť
988,eilen::V,qiilasaarpoq,súriť
989,eilen::V,ingerlasaarpaa,súriť
990,sich beeilen::V,tuaviorpoq,ponáhľať sa
991,sausen::V,uiguut,hučať
992,rennen::V,igivoq,bežať
993,springen::V,upernassaq,skákať
994,klettern::V,pilaakkeerpoq,liezť
995,schaukeln::V,aalavoq,húpať
996,schaukeln::V,aalavoq,hojdať
997,schwimmen::V,naluppoq,plávať
998,tauchen::V,allorpoq,ponoriť sa
999,rudern::V,ipuppaa,veslovať
1000,fahren::V,qimusserpoq,ísť
1001,fahren::V,qimusserpoq,jazdiť
1002,fliegen::V,timmivoq,letieť
1003,weggehen::V,piiarpoq,odísť
1004,weggehen::V,piiarpoq,odchádzať
1005,anhalten::V,unitsippaa,zadržať sa
1006,anhalten::V,unitsippaa,zastaviť sa
1007,hineingehen::V,timaappaa,vchádzať
1008,eintreten::V,allattorpaa,vojsť
1009,eintreten::V,allattorpaa,vstúpiť
1010,kommen::V,qaa-,prísť
1011,kommen::V,pivaa,prísť
1012,ankommen::V,tikippoq,prísť
1013,ankommen::V,tikippoq,doraziť
1014,zurückkommen::V,angerlarpoq,vrátiť sa
1015,bleiben::V,uninngavoq,ostať
1016,bleiben::V,uninngavoq,zostať
1017,warten::V,paavoq,čakať
1018,warten::V,utaqqivoq,čakať
1019,suchen::V,nivivaa,hľadať
1020,finden::V,nanivaa,nájsť
1021,versuchen::V,uuppaa,skúsiť
1022,versuchen::V,uuppaa,pokúsiť sa
1023,versuchen::V,ussersarpaa,skúsiť
1024,versuchen::V,ussersarpaa,pokúsiť sa
1025,vorbereiten::V,piareersarpaa,pripraviť
1026,lieben::V,asavaa,ľúbiť
1027,lieben::V,asavaa,milovať
1028,mögen::V,akaaraa,mať rád
1029,rühren::V,qeerlerpaa,dojať
1030,weinen::V,qiavoq,plakať
1031,schimpfen::V,qatimaarpoq,nadávať
1032,sich ärgern::V,ugguutigaa,hnevať sa
1033,sich ärgern::V,ugguutigaa,zlostiť sa
1034,sich fürchten::V,eqqanaarpoq,báť sa
1035,fürchten::V,ersigaa,báť sa
1036,fliehen::V,qimaavoq,utekať
1037,flüchten::V,allikarfigaa,utiecť
1038,sehen::V,isigaa,vidieť
1039,ansehen::V,alaatsinaappaa,pozrieť
1040,hören::V,tusarpaa,počúvať
1041,zuhören::V,naalappoq,počúvať
1042,riechen::V,tipippoq,ňuchať
1043,fühlen::V,misigaa,cítiť
1044,fühlen::V,misigaa,pociťovať
1045,scheinen::V,takutippoq,zdať sa
1046,frieren::V,qiiavoq,mrznúť
1047,frieren::V,qiiavoq,oziabať
1048,tun::V,iliorpoq,robiť
1049,wollen::V,piumavaa,chcieť
1050,anfangen::V,pilerpoq,začať
1051,beenden::V,naggaserpaa,skončiť
1052,aufhören::V,naammatsippaa,prestať
1053,öffnen::V,ammarpaa,otvoriť
1054,schließen::V,matuaa,zavrieť
1055,stellen::V,ilivaa,postaviť
1056,stellen::V,iliorarpai,postaviť
1057,stellen::V,ilioqqarpai,postaviť
1058,setzen::V,iliorarpai,posadiť
1059,setzen::V,ilioqqarpai,posadiť
1060,legen::V,ilivaa,klásť
1061,legen::V,ilivaa,položiť
1062,berühren::V,attorpaa,dotykať sa
1063,verbinden::V,taperserpaa,spojiť
1064,bedecken::V,iikkerpaa,pokryť
1065,bedecken::V,iikkersorpaa,pokryť
1066,aufhängen::V,inivaa,zavesiť
1067,aufhängen::V,iniorarpai,zavesiť
1068,anzünden::V,saggaavoq,zapáliť
1069,aufheben::V,allisippaa,zdvihnúť
1070,zurücklassen::V,aallarpoq,zanechať
1071,verlieren::V,annaavaa,stratiť
1072,fallen lassen::V,nakkaavaa,pustiť
1073,machen::V,iliorpoq,robiť
1074,herstellen::V,anillatsippaa,vyrobiť
1075,bauen::V,marrarterpaa,stavať
1076,bauen::V,marrarterpaa,budovať
1077,reparieren::V,iluarsaappaa,opraviť
1078,verbessern::V,naqqippaa,zlepšiť
1079,graben::V,assappaa,ryť
1080,graben::V,assappaa,kopať
1081,beugen::V,qappappoq,ohnúť
1082,biegen::V,qappappoq,ohnúť
1083,wenden::V,assappaa,obrátiť
1084,wenden::V,assappaa,prevrátiť
1085,wenden::V,assakarpoq,obrátiť
1086,wenden::V,assakarpoq,prevrátiť
1087,umdrehen::V,assakartippaa,otočiť
1088,umdrehen::V,assakartippaa,obrátiť
1089,heben::V,kivippaa,dvíhať
1090,heben::V,kivippaa,povzniesť
1091,hochheben::V,kissumiarpaa,zdvihnúť
1092,ergreifen::V,isaappaa,uchopiť sa
1093,ergreifen::V,isaguppaa,uchopiť sa
1094,halten::V,minarpaa,držať
1095,drücken::V,naqittaat,tisnúť
1096,kratzen::V,qitsuppaa,škrabať
1097,lecken::V,aluppaa,lízať
1098,beißen::V,kiivaa,kúsať
1099,abreißen::V,aqqarpaa,odtrhnúť
1100,abreißen::V,isaterpaa,odtrhnúť
1101,abschneiden::V,kipivaa,odrezať
1102,abschneiden::V,kipivaa,odkrojiť
1103,binden::V,kakkersarpaa,zaviazať
1104,binden::V,kakkersarpaa,priviazať
1105,stecken::V,kussunneq,strčiť
1106,brechen::V,nallorpaa,zlomiť
1107,klopfen::V,pattappaa,tĺcť
1108,klopfen::V,pattappaa,klopať
1109,hauen::V,aqivaa,nabiť
1110,kleben::V,qaappoq,lepiť
1111,kleben::V,qaappoq,nalepiť
1112,reiben::V,tagiarpaa,trieť
1113,reiben::V,tangiarpaa,trieť
1114,streichen::V,erlerpoq,namazať
1115,schleifen::V,sequppaa,ostríť
1116,schneiden::V,uullivoq,rezať
1117,schneiden::V,uullivoq,strihať
1118,schütteln::V,aalavoq,triasť
1119,schütteln::V,aalavoq,potriasť
1120,schwenken::V,issarpoq,mávať
1121,füllen::V,immerpaa,plniť
1122,einwickeln::V,immoqquserpaa,zabaliť
1123,tragen::V,maqippaa,niesť
1124,tragen::V,assartorpoq,niesť
1125,schleppen::V,assartorpoq,vliecť
1126,ziehen::V,kalippaa,ťahať
1127,ziehen::V,kalissarpoq,ťahať
1128,aufbewahren::V,toqqorpaa,uložiť
1129,aufbewahren::V,toqqorpaa,uschovať
1130,werfen::V,kuivaa,hodiť
1131,werfen::V,kuivaa,vrhnúť
1132,fangen::V,anguaa,chytať
1133,verstecken::V,anngigaa,skryť
1134,verstecken::V,anngigaa,schovať
1135,teilen::V,agguut,podeliť
1136,teilen::V,agguut,rozdeliť
1137,teilen::V,agguusersorpaa,podeliť
1138,teilen::V,agguusersorpaa,rozdeliť
1139,schicken::V,nassiuppaa,posielať
1140,bringen::V,aggiuppaa,priniesť
1141,bringen::V,nassataraa,priniesť
1142,bekommen::V,tiguaa,dostať
1143,erhalten::V,tiguaa,prijať
1144,nehmen::V,pivoq,vziať
1145,nehmen::V,tiguaa,vziať
1146,bewahren::V,sukkunik simerserpaa,zachovať
1147,verderben::V,asiutippaa,skaziť
1148,verderben::V,piuneerunnerit,skaziť
1149,zerbrechen::V,ukuvoq,rozbiť
1150,zerbrechen::V,ukuvoq,prelomiť
1151,zerreißen::V,tisavaa,pretrhnúť
1152,zerreißen::V,alittorpaa,pretrhnúť
1153,zerstören::V,aserorpaa,zničiť
1154,verbrennen::V,seerpoq,spáliť
1155,geben::V,pivoq,dať
1156,versprechen::V,neriorsorpaa,sľúbiť
1157,wünschen::V,kissaat,želať
1158,loben::V,nersorpaa,chváliť
1159,loben::V,nersornaat,chváliť
1160,küssen::V,kunippaa,bozkať
1161,küssen::V,kunissorpaa,bozkať
1162,zudecken::V,majorpaa,prikryť
1163,wecken::V,itersarpaa,zobudiť
1164,zeigen::V,tikkuuppaa,ukázať
1165,führen::V,tasissiuppaa,viesť
1166,führen::V,ilitsersorpaa,viesť
1167,führen::V,tasissersuuppaa,viesť
1168,lehren::V,ilinniartippaa,učiť
1169,unterrichten::V,ajoqerpaa,vyučovať
1170,unterrichten::V,ajoqersorpaa,vyučovať
1171,unterrichten::V,ilinniartitsivoq,vyučovať
1172,aufziehen::V,inororsarpaa,vychovať
1173,leiten::V,iluatsippaa,viesť
1174,antreiben::V,ikusimmippaa,popudiť
1175,einladen::V,qaaqquaa,pozvať
1176,einladen::V,qaaqquaa,povolať
1177,einladen::V,qaasarpaa,pozvať
1178,einladen::V,qaasarpaa,povolať
1179,vereinigen::V,taperserpaa,spojiť
1180,vereinigen::V,taperserpaa,zjednotiť
1181,besuchen::V,tikeraarpaa,navštíviť
1182,treffen::V,aporappaa,stretnúť
1183,sich versammeln::V,majorpoq,zhromaždiť sa
1184,spielen::V,pinnguarpoq,hrať
1185,singen::V,erinarsorpoq,spievať
1186,tanzen::V,qitippoq,tancovať
1187,sich trennen::V,immikkoortippaa,rozísť sa
1188,retten::V,annaappaa,zachrániť
1189,schützen::V,eriagaa,chrániť
1190,schützen::V,pineqartaalivaa,chrániť
1191,schießen::V,aallaavaa,streliť
1192,schießen::V,aallaavaa,strieľať
1193,schießen::V,piseriuppaa,streliť
1194,schießen::V,piseriuppaa,strieľať
1195,ärgern::V,ninngassarpaa,hnevať
1196,ärgern::V,ninngassarpaa,zlostiť
1197,ärgern::V,ninngassaarpaa,hnevať
1198,ärgern::V,ninngassaarpaa,zlostiť
1199,schlagen::V,unatarpaa,biť
1200,schlagen::V,unatarpaa,udrieť
1201,treten::V,tukerpoq,kopnúť
1202,stechen::V,iguppaa,bodnúť
1203,stechen::V,iguppaa,pichnúť
1204,stechen::V,qasilippoq,bodnúť
1205,stechen::V,qasilippoq,pichnúť
1206,stoßen::V,ikuserpaa,udrieť
1207,stoßen::V,ikusimmippaa,udrieť
1208,stehlen::V,tillippaa,kradnúť
1209,stören::V,akornuserpaa,vyrušiť
1210,verbergen::V,anngigaa,skryť
1211,betrügen::V,peqquserluttuliorfigaa,klamať
1212,betrügen::V,peqquserluttuliorfigaa,podvádzať
1213,töten::V,maappaa,zabiť
1214,töten::V,maappaa,usmrtiť
1215,töten::V,toquppaa,zabiť
1216,töten::V,toquppaa,usmrtiť
1217,wohnen::V,najugaqarpoq,bývať
1218,arbeiten::V,sulivoq,pracovať
1219,sammeln::V,katersorpai,zbierať
1220,jagen::V,piniarpoq,poľovať
1221,fischen::V,aalisarpoq,loviť ryby
1222,fischen::V,aalisarpoq,chytať ryby
1223,anbinden::V,qilerut,priviazať
1224,anbinden::V,qilersorpaa,priviazať
1225,anbinden::V,ungerlatserpaa,priviazať
1226,füttern::V,nerlerpaa,kŕmiť
1227,gießen::V,imerterpaa,polievať
1228,kochen::V,igavoq,variť
1229,braten::V,siappaa,piecť
1230,braten::V,siappaa,pražiť
1231,umrühren::V,qeerlerpaa,pomiešať
1232,färben::V,misuppaa,zafarbiť
1233,reinigen::V,sanniarpaa,čistiť
1234,waschen::V,asappaa,myť
1235,abwischen::V,saligarpaa,utrieť
1236,abwischen::V,saligartorpaa,utrieť
1237,fegen::V,sanngiarpaa,zametať
1238,baden::V,uffarpoq,kúpať sa
1239,sich waschen::V,uffarpoq,umývať sa
1240,ausziehen::V,annoraajarpaa,zobliecť
1241,anziehen::V,ativaa,obliecť
1242,anziehen::V,atitippaa,obliecť
1243,sich anziehen::V,atisalersorpoq,obliecť sa
1244,sagen::V,oqarpoq,povedať
1245,sprechen::V,oqaluttarpoq,hovoriť
1246,reden::V,oqaluppoq,rozprávať
1247,fragen::V,aperaa,spýtať sa
1248,bitten::V,aperaa,prosiť
1249,bitten::V,qinnuigaa,prosiť
1250,erzählen::V,oqaluttuaraa,rozprávať
1251,mitteilen::V,oqalualaarpoq,oznámiť
1252,rufen::V,qaaqquaa,volať
1253,rufen::V,qaaqquaa,zavolať
1254,prahlen::V,oqqartuvoq,vystatovať sa
1255,prahlen::V,oqallortuvoq,vystatovať sa
1256,übersetzen::V,ikaarpoq,preložiť
1257,übersetzen::V,nutserpaa,preložiť
1258,denken::V,isumaqarpoq,myslieť
1259,glauben::V,upperaa,veriť
1260,glauben::V,isumaqarpoq,veriť
1261,erkennen::V,ilisaraa,poznať
1262,verstehen::V,paasivaa,rozumieť
1263,lernen::V,ilinniarpoq,učiť sa
1264,wissen::V,nalunngilaa,vedieť
1265,sich erinnern an::V,eqqaavaa,pamätať si na
1266,vergessen::V,puiorpaa,zabudnuť
1267,messen::V,ussersarpaa,merať
1268,zählen::V,kisitsivoq,počítať
1269,rechnen::V,kisitsivoq,rátať
1270,rechnen::V,kisitsivoq,počítať
1271,lesen::V,atuarpoq,čítať
1272,malen::V,qalipappaa,maľovať
1273,schreiben::V,allappoq,písať
1274,kaufen::V,pisiaraa,kúpiť
1275,verkaufen::V,akigaa,predať
1276,bezahlen::V,akilerpaa,zaplatiť
1277,beherrschen::V,inappaa,ovládať
1278,ertragen::V,ernertaaraa,znášať
1279,ertragen::V,ernertaaraa,vydržať
1280,Nase::N,,nos
1281,Schnurrbart::N,,fúzy
1282,Fuß::N,,noha
1283,Schlaf::N,,spánok
1284,Strömung::N,,prúdenie
1285,Moor::N,,močiar
1286,Wald::N,,les
1287,Wald::N,,hora
1288,Anhöhe::N,,výšina
1289,Anhöhe::N,,vyvýšenina
1290,Gipfel::N,,vrchol
1291,Quelle::N,,prameň
1292,Festland::N,,pevnina
1293,Kiefer[Baum]::N,,sosna
1294,Kiefer[Baum]::N,,borovica
1295,Pferd::N,,kôň
1296,Elch::N,,los
1297,Schwarm::N,,roj
1298,Ente::N,,kačka
1299,Ente::N,,kačica
1300,Barsch::N,,ostriež
1301,Hecht::N,,šťuka
1302,Wurm::N,,červ
1303,Heu::N,,seno
1304,Kummer::N,,žiaľ
1305,Kummer::N,,zármutok
1306,Gespräch::N,,reč
1307,Gespräch::N,,rozhovor
1308,Spiel::N,,hra
1309,Gesellschaft::N,,spoločnosť
1310,Angelegenheit::N,,vec
1311,Angelegenheit::N,,záležitosť
1312,Anzahl::N,,počet
1313,Anzahl::N,,množstvo
1314,Strich::N,,čiara
1315,Gegenstand::N,,predmet
1316,Höhe::N,,výška
1317,Lagerfeuer::N,,táborák
1318,Gang::N,,chôdza
1319,Heim::N,,domov
1320,Beutel::N,,vrece
1321,Beutel::N,,vrecko
1322,Eimer::N,,vedro
1323,Sack::N,,mech
1324,Sack::N,,vrece
1325,Brei::N,,kaša
1326,Leder::N,,koža
1327,Gott::N,,boh
1328,Reichtum::N,,bohatstvo
1329,Staat::N,,štát
1330,Gewalt::N,,násilie
1331,Bogen[Waffe]::N,,luk
1332,Lüge::N,,lož
1333,Schaden::N,,ujma
1334,Schaden::N,,škoda
1335,April::N,,apríl
1336,frisch::A,,svieži
1337,lecker::A,,chutný
1338,sauer::A,,kyslý
1339,bunt::A,,pestrý
1340,teuer::A,,drahý
1341,geschickt::A,,zručný
1342,geschickt::A,,šikovný
1343,nackt::A,,nahý
1344,ehemalig::A,,bývalý
1345,bekannt::A,,známy
1346,anderer::A,,iný
1347,anderer::A,,druhý
1348,zuerst::ADV,,najprv
1349,niemals::ADV,,nikdy
1350,von hier::ADV,,odtiaľto
1351,dort::ADV,,tam
1352,oben::ADV,,hore
1353,oben::ADV,,navrchu
1354,hinauf::ADV,,hore
1355,hinauf::ADV,,navrch
1356,nicht::ADV,,nie
1357,ein wenig::ADV,,trocha
1358,so::ADV,,tak
1359,so::ADV,,takto
1360,nur::ADV,,len
1361,vor::PRP,,pred
1362,hinter::PRP,,za
1363,unter::PRP,,pod
1364,durch::PRP,,cez
1365,neben::PRP,,pri
1366,neben::PRP,,vedľa
1367,zwischen::PRP,,medzi
1368,wegen::PRP,,pre
1369,wegen::PRP,,kvôli
1370,alles::PRN,,všetko
1371,aufgehen[Sonne]::V,,vychádzať
1372,strömen::V,,prúdiť
1373,fließen::V,,tiecť
1374,faulen::V,,hniť
1375,verfaulen::V,,zhniť
1376,verschwinden::V,,zmiznúť
1377,lärmen::V,,lomoziť
1378,klirren::V,,rinčať
1379,rauschen::V,,šumieť
1380,klingen::V,,znieť
1381,klingen::V,,zvoniť
1382,müde werden::V,,unaviť sa
1383,krank werden::V,,ochorieť
1384,krank sein::V,,chorieť
1385,krank sein::V,,byť chorý
1386,umkommen::V,,zahynúť
1387,sich rühren::V,,hnúť sa
1388,sich erheben::V,,zdvihnúť sa
1389,hinfallen::V,,spadnúť
1390,kriechen::V,,liezť
1391,kriechen::V,,plaziť sa
1392,gehen::V,,ísť
1393,abfahren::V,,odcestovať
1394,erwarten::V,,očakávať
1395,lachen::V,,smiať sa
1396,anschauen::V,,pozrieť sa na
1397,probieren::V,,ochutnať
1398,zu sehen sein::V,,byť vidieť
1399,vernehmen::V,,počuť
1400,können::V,,môcť
1401,gelingen::V,,podariť sa
1402,geraten::V,,dariť sa
1403,ändern::V,,zmeniť
1404,ändern::V,,preinačiť
1405,drehen::V,,točiť
1406,drehen::V,,krútiť
1407,schieben::V,,posunovať
1408,rütteln::V,,triasť
1409,rütteln::V,,lomcovať
1410,schütten::V,,sypať
1411,packen::V,,baliť
1412,packen::V,,chytiť
1413,hinzufügen::V,,pripojiť
1414,wählen::V,,voliť
1415,auswählen::V,,vybrať
1416,auswählen::V,,vyvoliť
1417,behindern::V,,zavadzať
1418,behindern::V,,byť v ceste
1419,beschädigen::V,,ublížiť
1420,beschädigen::V,,poškodiť
1421,reichen::V,,podať
1422,schenken::V,,darovať
1423,wiegen::V,,kolísať
1424,lassen::V,,dať
1425,verlassen::V,,opustiť
1426,bewachen::V,,strážiť
1427,verteidigen::V,,brániť
1428,sich schlagen::V,,biť sa
1429,siegen::V,,zvíťaziť
1430,belästigen::V,,obťažovať
1431,täuschen::V,,sklamať
1432,pflücken::V,,trhať
1433,pflücken::V,,oberať
1434,fassen::V,,uloviť
1435,hüten::V,,pásť
1436,treiben::V,,hnať
1437,melken::V,,dojiť
1438,hacken::V,,seknúť
1439,reifen::V,,dozrieť
