,Concept_ID,ja,udm
827,vierzig::NUM,四十,ньыльдон
828,fünfzig::NUM,五十,витьтон
829,sechzig::NUM,六十,куатьтон
830,siebzig::NUM,七十,сизьымдон
831,achtzig::NUM,八十,тямыстон
832,neunzig::NUM,九十,укмыстон
833,hundert::NUM,百,сю
834,tausend::NUM,千,сюрс
835,und::CNJ,-と,и
836,und::CNJ,-と,но
837,und::CNJ,そして,и
838,und::CNJ,そして,но
839,oder::CNJ,或いは,яке
840,stehen::V,立っている,сылыны
841,sitzen::V,座っている,пукыны
842,liegen::V,横になっている,кылльыны
843,hängen::V,掛かっている,ошкыса улыны
844,werden::V,なる,луыны
845,passieren::V,起こる,луыны
846,beginnen::V,始まる,кутскыны
847,enden::V,終わる,бырыны
848,wechseln::V,変わる,воштӥськыны
849,aufgehen[Sonne]::V,出る,ӝужаны
850,untergehen[Sonne]::V,沈む,пуксьыны
851,scheinen[Sonne]::V,輝く,пиштыны
852,scheinen[Sonne]::V,輝く,чиляны
853,donnern::V,雷が鳴る,гудыръяны
854,wehen::V,吹く,пелляськыны
855,strömen::V,流れる,киськыны
856,strömen::V,流れる,исьтӥськыны
857,fließen::V,流れる,бызьыны
858,sich drehen::V,回転する,берганы
859,schwanken::V,揺れる,вошъяськыны
860,schwingen::V,振動する,шонаськыны
861,fallen::V,落ちる,усьыны
862,brennen::V,燃える,ӝуаны
863,rauchen::V,煙を出す,ӵындыны
864,regnen::V,雨が降る,зорыны
865,gefrieren::V,凍る,кынмыны
866,tauen::V,溶ける,шунаны
867,schmelzen::V,溶ける,шунаны
868,trocknen::V,乾く,куасьмыны
869,sieden::V,沸く,пӧзьыны
870,faulen::V,腐る,сисьмыны
871,verfaulen::V,朽ちる,сисьмыны
872,reißen::V,切れる,кеськыны
873,versinken::V,沈む,выйыны
874,vergehen::V,経つ,ортчыны
875,erscheinen::V,現れる,адскыны
876,verschwinden::V,消える,бырыны
877,sinken::V,下がる,усьыны
878,abnehmen::V,減る,синыны
879,zunehmen::V,増える,йылыны
880,steigen::V,上がる,лӧпкыны
881,wachsen::V,伸びる,будыны
882,glänzen::V,輝く,чиляны
883,glänzen::V,輝く,пиштыны
884,funkeln::V,ぴかぴか光る,чилекъяны
885,lärmen::V,騒ぐ,уретыны
886,lärmen::V,騒ぐ,ӵашетыны
887,läuten::V,鳴る,жингыртыны
888,klingeln::V,鳴る,жингыртыны
889,klirren::V,がらんがらんと鳴る,жильккетыны
890,brausen::V,逆巻く,лекъяськыны
891,rauschen::V,戦ぐ,ӵашетыны
892,klingen::V,鳴る,кылӥськыны
893,bellen::V,吠える,утыны
894,heulen::V,きゃんきゃん鳴く,вузыны
895,blasen::V,吹く,пельтыны
896,pfeifen::V,口笛を吹く,шуланы
897,schreien::V,叫ぶ,черекъяны
898,schreien::V,叫ぶ,кесяськыны
899,stöhnen::V,うめく,ӝуштыны
900,zittern::V,震える,дырекъяны
901,zittern::V,震える,куалекъяны
902,leben::V,生きている,улыны
903,geboren werden::V,生まれる,вордӥськыны
904,atmen::V,呼吸する,шоканы
905,trinken::V,飲む,юыны
906,essen::V,食べる,сиыны
907,schlucken::V,飲み込む,ньылыны
908,müde werden::V,眠くなる,жадьыны
909,einschlafen::V,寝付く,умме усьыны
910,schlafen::V,眠る,кӧлыны
911,aufwachen::V,目が覚める,сайканы
912,aufstehen::V,起きる,султыны
913,sich erholen::V,休養する,шутэтскыны
914,krank werden::V,病気になる,висьыны
915,krank sein::V,病気である,висьыны
916,schmerzen::V,痛む,висьыны
917,husten::V,咳をする,кызыны
918,genesen::V,元気になる,юнматскыны
919,genesen::V,元気になる,бурмытскылыны
920,sterben::V,死ぬ,кулыны
921,sterben::V,亡くなる,кулыны
922,umkommen::V,死亡する,бырыны
923,sich bewegen::V,移動する,вырыны
924,sich rühren::V,動く,вырӟыны
925,sich rühren::V,動く,вырӟылыны
926,sich erheben::V,立ち上がる,султыны
927,sich setzen::V,座る,пуксьыны
928,hinfallen::V,転ぶ,усьыны
929,laufen::V,歩く,мыныны
930,schreiten::V,跨ぐ,вамышъяны
931,spazierengehen::V,散歩する,мыныны
932,spazierengehen::V,散歩する,ветлыны
933,eilen::V,急ぐ,дыртыны
934,sich beeilen::V,焦る,дыртыны
935,sausen::V,疾駆する,туж ӝог мыныны
936,rennen::V,走る,бызьылыны
937,springen::V,跳ぶ,тэтчаны
938,klettern::V,よじ登る,тубаны
939,schaukeln::V,ぶらんこに乗る,лэйканы
940,schaukeln::V,ぶらんこに乗る,шонаськыны
941,kriechen::V,這う,нюж ветлыны
942,schwimmen::V,泳ぐ,уяны
943,tauchen::V,潜る,зумылыны
944,rudern::V,漕ぐ,полсаны
945,fahren::V,行く,ветлыны
946,fahren::V,乗車する,ветлыны
947,fliegen::V,飛ぶ,лобаны
948,gehen::V,行く,мыныны
949,weggehen::V,立ち去る,кошкыны
950,abfahren::V,出発する,кошкыны
951,anhalten::V,止まる,дугдыны
952,hineingehen::V,入る,пырыны
953,eintreten::V,中に入る,пырыны
954,kommen::V,来る,вуыны
955,kommen::V,来る,лыктыны
956,ankommen::V,着く,вуыны
957,ankommen::V,到着する,вуыны
958,zurückkommen::V,帰る,берытскыны
959,bleiben::V,留まる,кыльыны
960,warten::V,待つ,витьыны
961,erwarten::V,期待する,витьыны
962,erwarten::V,期待する,возьманы
963,suchen::V,探る,утчаны
964,finden::V,見つける,шедьтыны
965,versuchen::V,試す,турттыны
966,vorbereiten::V,準備する,дасяны
967,lieben::V,愛する,гажаны
968,mögen::V,好きである,яратыны
969,lachen::V,笑う,серекъяны
970,rühren::V,感情を動かす,сюлме йӧтыны
971,weinen::V,泣く,бӧрдыны
972,schimpfen::V,叱る,даллашыны
973,sich ärgern::V,怒る,лекъяськыны
974,sich ärgern::V,腹を立てる,лекъяськыны
975,sich fürchten::V,怖がる,кышканы
976,sich fürchten::V,怖がる,курданы
977,fürchten::V,恐れる,курданы
978,fürchten::V,恐れる,кышканы
979,fliehen::V,逃げる,пегӟыны
980,flüchten::V,逃亡する,пегӟыны
981,sehen::V,見る,адӟыны
982,anschauen::V,眺める,учкыны
983,ansehen::V,見る,учкыны
984,hören::V,聞く,кылыны
985,zuhören::V,聴く,кылзыны
986,probieren::V,食べてみる,веръяны
987,riechen::V,気取る,зынъяны
988,fühlen::V,感じる,шӧдыны
989,scheinen::V,ように見える,адскыны
990,zu sehen sein::V,見える,адӟиськыны
991,vernehmen::V,承る,кылыны
992,frieren::V,寒気がする,кынмыны
993,tun::V,する,карыны
994,können::V,出来る,быгатыны
995,wollen::V,-たい,потыны
996,anfangen::V,始める,кутскыны
997,beenden::V,終える,быдтыны
998,beenden::V,終える,быдэстыны
999,aufhören::V,止める,дугдыны
1000,gelingen::V,成功する,быгатыны
1001,gelingen::V,成功する,луыны
1002,geraten::V,当たる,лэсяны
1003,öffnen::V,開く,усьтыны
1004,öffnen::V,開ける,усьтыны
1005,schließen::V,閉める,пытсаны
1006,stellen::V,置く,пуктыны
1007,stellen::V,据える,пуктыны
1008,setzen::V,座らせる,пуктыны
1009,legen::V,置く,поныны
1010,berühren::V,触る,исаны
1011,berühren::V,触れる,исаны
1012,verbinden::V,結びつける,герӟаны
1013,bedecken::V,覆う,пытсаны
1014,aufhängen::V,掛ける,ошыны
1015,anzünden::V,燃やす,ӝуатыны
1016,anzünden::V,火をつける,ӝуатыны
1017,aufheben::V,拾う,ӝутыны
1018,zurücklassen::V,残す,кельтыны
1019,verlieren::V,無くす,ыштыны
1020,fallen lassen::V,落とす,уськытыны
1021,machen::V,作る,лэсьтыны
1022,herstellen::V,製造する,лэсьтыны
1023,bauen::V,建設する,пуктыны
1024,reparieren::V,直す,тупатыны
1025,reparieren::V,修理する,тупатыны
1026,verbessern::V,改良する,умоятыны
1027,ändern::V,変える,воштыны
1028,graben::V,掘る,копаны
1029,beugen::V,折る,губыртыны
1030,biegen::V,曲げる,куасаны
1031,drehen::V,回す,бергатыны
1032,wenden::V,裏返す,берыктыны
1033,umdrehen::V,裏返す,берыктыны
1034,heben::V,挙げる,ӝутыны
1035,hochheben::V,持ち上げる,ӝутъяны
1036,ergreifen::V,取り上げる,кутыны
1037,ergreifen::V,取り上げる,кырмыны
1038,halten::V,持つ,возьыны
1039,drücken::V,押す,зӥбыны
1040,drücken::V,押す,пачкатыны
1041,schieben::V,ずらす,донганы
1042,kratzen::V,引っ掻く,вуштыны
1043,lecken::V,なめる,нюлыны
1044,beißen::V,噛む,куртчыны
1045,abreißen::V,剝ぎ取る,ишкалтыны
1046,abschneiden::V,切り取る,шорыны
1047,abschneiden::V,切り取る,вандыны
1048,binden::V,縛る,керттыны
1049,stecken::V,差し込む,мертчытыны
1050,brechen::V,破る,тӥяны
1051,klopfen::V,とんとん叩く,йыганы
1052,klopfen::V,とんとん叩く,шарккетыны
1053,hauen::V,叩く,жугыны
1054,hauen::V,叩く,тышканы
1055,kleben::V,貼る,лякыны
1056,kleben::V,くっ付ける,лякыны
1057,reiben::V,擦る,зыраны
1058,reiben::V,擦る,вуштыны
1059,streichen::V,塗る,зыраны
1060,schleifen::V,研ぐ,шерыны
1061,schneiden::V,切る,вандыны
1062,rütteln::V,揺さぶる,зуркатыны
1063,schütteln::V,振る,куалекъятыны
1064,schütteln::V,揺さぶる,куалекъятыны
1065,schwenken::V,振る,шонаны
1066,schütten::V,注ぐ,лэзьыны
1067,füllen::V,いっぱいにする,тырмытыны
1068,einwickeln::V,包む,биньыны
1069,tragen::V,運ぶ,нуыны
1070,schleppen::V,引きずる,кыскыны
1071,ziehen::V,引く,кыскыны
1072,aufbewahren::V,預かる,возьыны
1073,werfen::V,投げる,куяны
1074,werfen::V,投げる,лэзяны
1075,fangen::V,受ける,кутыны
1076,packen::V,掴む,кутыны
1077,packen::V,掴む,кырмыны
1078,verstecken::V,隠す,ватыны
1079,teilen::V,分ける,люкыны
1080,schicken::V,送る,ыстыны
1081,bringen::V,持って行く,вайыны
1082,hinzufügen::V,加える,ватсаны
1083,bekommen::V,得る,басьтыны
1084,erhalten::V,受ける,басьтыны
1085,nehmen::V,取る,кутыны
1086,nehmen::V,取る,басьтыны
1087,wählen::V,選ぶ,бырйыны
1088,auswählen::V,選ぶ,бырйыны
1089,bewahren::V,保存する,возьыны
1090,behindern::V,妨害する,могӟытыны
1091,verderben::V,台無しにする,сӧрыны
1092,beschädigen::V,損傷する,урод лэсьтыны
1093,zerbrechen::V,割る,сӧрыны
1094,zerreißen::V,引き裂く,кесяны
1095,zerstören::V,破壊する,куашкатыны
1096,verbrennen::V,焼く,сутыны
1097,geben::V,上げる,сётыны
1098,reichen::V,渡す,сётыны
1099,schenken::V,贈る,кузьманы
1100,versprechen::V,約束する,кыл сётыны
1101,wünschen::V,望む,сӥзьыны
1102,loben::V,褒める,ушъяны
1103,küssen::V,キスする,чупаны
1104,wiegen::V,揺する,веттаны
1105,wiegen::V,揺する,лэйкатыны
1106,zudecken::V,覆う,шобыртыны
1107,wecken::V,起こす,сайкатыны
1108,zeigen::V,見せる,возьматыны
1109,führen::V,案内する,нуыны
1110,lehren::V,教える,дышетыны
1111,unterrichten::V,通知する,дышетыны
1112,aufziehen::V,育てる,будэтыны
1113,leiten::V,導く,кивалтыны
1114,antreiben::V,励ます,дыртытыны
1115,lassen::V,～させる,-ытыны
1116,einladen::V,誘う,ӧтьыны
1117,einladen::V,招待する,ӧтьыны
1118,vereinigen::V,一つにする,огазеяны
1119,besuchen::V,訪ねる,адӟыськыны
1120,treffen::V,出会う,пумитаны
1121,sich versammeln::V,集まる,люкаськыны
1122,spielen::V,遊ぶ,шудыны
1123,singen::V,歌う,кырӟаны
1124,tanzen::V,踊る,эктыны
1125,sich trennen::V,別れる,люкиськыны
1126,verlassen::V,別れる,куштыны
1127,retten::V,救う,утьыны
1128,retten::V,助ける,утьыны
1129,bewachen::V,見張る,возьманы
1130,bewachen::V,軽微する,возьманы
1131,schützen::V,保護する,утялтыны
1132,verteidigen::V,守る,возьманы
1133,sich schlagen::V,殴る,жугиськыны
1134,schießen::V,撃つ,ыбылӥськны
1135,siegen::V,勝つ,вормыны
1136,ärgern::V,怒らせる,вожпоттыны
1137,schlagen::V,殴る,жуккыны
1138,treten::V,蹴る,лёганы
1139,stechen::V,突く,бышкалтыны
1140,stoßen::V,突く,донгыны
1141,stehlen::V,盗る,вораны
1142,stehlen::V,盗る,лушканы
1143,stören::V,構う,люкетыны
1144,belästigen::V,邪魔する,акыльтыны
1145,belästigen::V,邪魔する,вукылмыны
1146,verbergen::V,隠す,ватыны
1147,täuschen::V,だます,алданы
1148,betrügen::V,だます,пӧяны
1149,töten::V,殺す,виыны
1150,wohnen::V,住む,улыны
1151,arbeiten::V,働く,ужаны
1152,sammeln::V,集める,бичаны
1153,sammeln::V,収集する,бичаны
1154,pflücken::V,摘む,ишкыны
1155,jagen::V,狩りをする,пӧйшураны
1156,fischen::V,釣る,чорыганы
1157,fassen::V,捕る,кутыны
1158,hüten::V,放牧する,возьманы
1159,treiben::V,追う,улляны
1160,anbinden::V,繋ぐ,думыны
1161,füttern::V,餌をやる,сюдыны
1162,melken::V,搾乳する,кыскыны
1163,hacken::V,刻む,кораны
1164,gießen::V,水をやる,киськаны
1165,reifen::V,熟す,вуыны
1166,reifen::V,熟す,кисьманы
1167,zubereiten::V,調理する,лесьтыны
1168,kochen::V,煮る,пӧзьтыны
1169,backen::V,焼く,пыжыны
1170,braten::V,焼く,пыжыны
1171,braten::V,炒める,пыжыны
1172,umrühren::V,混ぜる,сураны
1173,stricken::V,編む,керттыны
1174,nähen::V,縫う,вурыны
1175,färben::V,染める,буяны
1176,reinigen::V,掃除する,сузяны
1177,waschen::V,洗う,мисьтаськыны
1178,waschen::V,洗濯する,мисьтаськыны
1179,abwischen::V,拭く,ӵушылыны
1180,spülen::V,洗う,гылъяны
1181,spülen::V,すすぐ,гылъяны
1182,fegen::V,掃除する,ӵужыны
1183,kehren::V,掃く,ӵужыны
1184,baden::V,入浴する,пыласькыны
1185,sich waschen::V,洗う,пыласькыны
1186,ausziehen::V,脱ぐ,кыльыны
1187,anziehen::V,着る,дӥсяны
1188,sich anziehen::V,着る,дӥсьяськыны
1189,kämmen::V,梳く,сынаны
1190,schmücken::V,飾る,чеберъяны
1191,sagen::V,言う,шуыны
1192,sagen::V,言う,вераны
1193,sprechen::V,話す,вераськыны
1194,reden::V,話す,вераськыны
1195,sich unterhalten::V,話をする,вераськыны
1196,fragen::V,聞く,юаны
1197,bitten::V,頼む,курыны
1198,bitten::V,お願いする,курыны
1199,erzählen::V,物語る,вераны
1200,erzählen::V,物語る,мадьыны
1201,mitteilen::V,伝える,ивортыны
1202,nennen::V,名づける,шуыны
1203,rufen::V,呼ぶ,ӧтьыны
1204,prahlen::V,自慢する,ушъяськыны
1205,übersetzen::V,訳す,берыктыны
1206,denken::V,考える,малпаны
1207,glauben::V,信じる,оскыны
1208,bemerken::V,気が付く,адӟыны
1209,erkennen::V,認識する,тодыны
1210,begreifen::V,分かる,валаны
1211,verstehen::V,聞き取る,валаны
1212,lernen::V,学ぶ,дышетскыны
1213,lernen::V,勉強する,дышетскыны
1214,wissen::V,知っている,тодыны
1215,sich erinnern an::V,思い出す,тодэ вайыны
1216,vergessen::V,忘れる,вунэтыны
1217,messen::V,計る,мертаны
1218,messen::V,測定する,мертаны
1219,zählen::V,数える,лыдъяны
1220,rechnen::V,計算する,лыдъяны
1221,lesen::V,読む,лыдӟыны
1222,malen::V,描く,суреданы
1223,zeichnen::V,写生する,суреданы
1224,schreiben::V,書く,гожъяны
1225,besitzen::V,所持する,луыны
1226,kaufen::V,買う,басьтыны
1227,verkaufen::V,売る,вузаны
1228,bezahlen::V,払う,тырыны
1229,zahlen::V,支払う,тырыны
1230,beherrschen::V,支配する,кузёяськыны
1231,ertragen::V,耐える,чиданы
