,Concept_ID,fr,sq
832,zusammen::ADV,ensemble,së bashku
833,lange::ADV,longtemps,për një kohë të gjatë
834,plötzlich::ADV,tout à coup,befas
835,sofort::ADV,immédiatement,menjëherë
836,sofort::ADV,immédiatement,aty për aty
837,später::ADV,plus tard,më vonë
838,jetzt::ADV,maintenant,tash
839,heute::ADV,aujourd'hui,sot
840,morgen::ADV,demain,nesër
841,bald::ADV,bientôt,shpejt
842,bald::ADV,bientôt,së shpejti
843,dann::ADV,puis,pastaj
844,dann::ADV,ensuite,pastaj
845,gestern::ADV,hier,dje
846,einst::ADV,jadis,dikur
847,einst::ADV,autrefois,dikur
848,damals::ADV,alors,atëherë
849,damals::ADV,à l'époque,atëherë
850,danach::ADV,après,mandej
851,danach::ADV,ensuite,mandej
852,vorher::ADV,auparavant,më parë
853,zuerst::ADV,d'abord,së pari
854,zuerst::ADV,premièrement,së pari
855,einmal::ADV,une fois,njëherë
856,manchmal::ADV,parfois,nganjëherë
857,manchmal::ADV,quelquefois,nganjëherë
858,oft::ADV,souvent,shpesh
859,immer::ADV,toujours,përherë
860,immer::ADV,toujours,gjithnjë
861,niemals::ADV,ne ... jamais,kurrë
862,niemals::ADV,ne ... jamais,asnjëherë
863,hier::ADV,ici,këtu
864,hierhin::ADV,par ici,knej
865,von hier::ADV,d'ici,që këtej
866,von hier::ADV,d'ici,prej këtej
867,dort::ADV,là,aty
868,dort::ADV,là,atje
869,dort::ADV,là-bas,aty
870,dort::ADV,là-bas,atje
871,dorthin::ADV,y,anej
872,dorthin::ADV,par là,anej
873,geradeaus::ADV,tout droit,drejt
874,vorwärts::ADV,en avant,mbroth
875,vorwärts::ADV,en avant,përpara
876,rückwärts::ADV,en arrière,mbrapsht
877,zurück::ADV,de retour,prapa
878,zurück::ADV,de retour,mbrapsht
879,unten::ADV,en bas,poshtë
880,unten::ADV,au-dessous,poshtë
881,hinab::ADV,en bas,përposh
882,hinab::ADV,vers le bas,përposh
883,oben::ADV,dessus,lart
884,oben::ADV,dessus,sipër
885,oben::ADV,en haut,lart
886,oben::ADV,en haut,sipër
887,hinauf::ADV,en haut,lart
888,hinauf::ADV,en haut,përpjetë
889,hinauf::ADV,vers le haut,lart
890,hinauf::ADV,vers le haut,përpjetë
891,überall::ADV,partout,kudo
892,nicht::ADV,ne ... pas,s'
893,nicht::ADV,ne ... pas,nuk
894,ein wenig::ADV,un peu,një tis
895,kaum::ADV,à peine,mezi
896,sehr::ADV,très,fort
897,sehr::ADV,très,shumë
898,so::ADV,si,ashtu
899,so::ADV,si,kështu
900,so::ADV,ainsi,ashtu
901,so::ADV,ainsi,kështu
902,noch::ADV,encore,ende
903,noch::ADV,encore,akoma
904,nur::ADV,seulement,vetëm
905,nur::ADV,ne ... que,vetëm
906,schon::ADV,déjà,tashmë
907,wieder::ADV,de nouveau,përsëri
908,vergebens::ADV,en vain,kot
909,vor::PRP,devant,para
910,hinter::PRP,derrière,prapa
911,hinter::PRP,derrière,mbrapa
912,unter::PRP,sous,nën
913,unter::PRP,au-dessous de,nën
914,durch::PRP,par,nëpër
915,durch::PRP,à travers,nëpër
916,neben::PRP,à côté de,pranë
917,neben::PRP,à côté de,përbri
918,zwischen::PRP,entre,midis
919,zwischen::PRP,entre,ndërmjet
920,wegen::PRP,à cause de,për
921,dies::PRN,ceci,ky
922,das::PRN,ce,ky
923,das::PRN,cela,ky
924,alles::PRN,tout,gjithçka
925,ich::PRN,je,unë
926,ich::PRN,moi,unë
927,du::PRN,tu,ti
928,du::PRN,toi,ti
929,er::PRN,il,ai
930,er::PRN,lui,ai
931,wir::PRN,nous,ne
932,ihr::PRN,vous,ju
933,sie::PRN,ils,ata
934,sie::PRN,elles,ata
935,was::FPRN,que,ç'
936,was::FPRN,que,çfarë
937,was::FPRN,quoi,ç'
938,was::FPRN,quoi,çfarë
939,wer::FPRN,qui,kush
940,wo::FADV,où,ku
941,wohin::FADV,où,për ku
942,wie::FADV,comment,si
943,warum::FADV,pourquoi,pse
944,warum::FADV,pourquoi,përse
945,wieviel::FNUM,combien,sa
946,eins::NUM,un,një
947,zwei::NUM,deux,dy
948,drei::NUM,trois,tre
949,vier::NUM,quatre,katër
950,fünf::NUM,cinq,pesë
951,sechs::NUM,six,gjashtë
952,sieben::NUM,sept,shtatë
953,acht::NUM,huit,tetë
954,neun::NUM,neuf,nëntë
955,zehn::NUM,dix,dhjetë
956,elf::NUM,onze,njëmbëdhjetë
957,zwölf::NUM,douze,dymbëdhjetë
958,zwanzig::NUM,vingt,njëzet
959,dreißig::NUM,trente,tridhjetë
960,vierzig::NUM,quarante,dyzet
961,fünfzig::NUM,cinquante,pesëdhjetë
962,sechzig::NUM,soixante,gjashtëdhjetë
963,siebzig::NUM,soixante-dix,shtatëdhjetë
964,achtzig::NUM,quatre-vingt,tetëdhjetë
965,neunzig::NUM,quatre-vingt-dix,nëntëdhjetë
966,hundert::NUM,cent,qind
967,tausend::NUM,mille,mijë
968,und::CNJ,et,e
969,und::CNJ,et,dhe
970,oder::CNJ,ou,a
971,oder::CNJ,ou,apo
972,stehen::V,être debout,rri
973,sitzen::V,être assis,rri
974,liegen::V,être couché,rri shtrirë
975,hängen::V,pendre,varem
976,werden::V,devenir,bëhem
977,passieren::V,se passer,ndodh
978,beginnen::V,commencer,filloj
979,enden::V,finir,përfundoj
980,enden::V,se terminer,përfundoj
981,wechseln::V,changer,ndërroj
982,wechseln::V,alterner,ndërroj
983,aufgehen[Sonne]::V,se lever,hapem
984,untergehen[Sonne]::V,se coucher,hyj
985,untergehen[Sonne]::V,se coucher,perëndoj
986,scheinen[Sonne]::V,briller,ndriçoj
987,donnern::V,tonner,gjëmoj
988,donnern::V,tonner,bubulloj
989,wehen::V,souffler,fryj
990,strömen::V,affluer,derdh
991,fließen::V,couler,rrjedh
992,sich drehen::V,tourner,rrotullohem
993,schwanken::V,osciller,dyzoj
994,schwanken::V,chanceler,dyzoj
995,schwingen::V,vibrer,dridhem
996,schwingen::V,osciller,dridhem
997,fallen::V,tomber,bie
998,brennen::V,brûler,digjem
999,brennen::V,flamber,digjem
1000,rauchen::V,fumer,nxjerr tym
1001,regnen::V,pleuvoir,bie shi
1002,gefrieren::V,geler,ngrij
1003,tauen::V,dégeler,shkrij
1004,schmelzen::V,fondre,shkrij
1005,trocknen::V,sécher,thaj
1006,sieden::V,bouillir,ziej
1007,faulen::V,pourrir,kalbem
1008,faulen::V,pourrir,prishem
1009,faulen::V,se putréfier,kalbem
1010,faulen::V,se putréfier,prishem
1011,verfaulen::V,pourrir,kalbem
1012,reißen::V,rompre,grisem
1013,reißen::V,rompre,shqyhem
1014,reißen::V,se déchirer,grisem
1015,reißen::V,se déchirer,shqyhem
1016,versinken::V,s'enfoncer,humboj
1017,vergehen::V,passer,kaloj
1018,erscheinen::V,apparaître,dukem
1019,verschwinden::V,disparaître,zhdukem
1020,sinken::V,descendre,ulem
1021,sinken::V,s'abaisser,ulem
1022,abnehmen::V,diminuer,pakësohem
1023,abnehmen::V,diminuer,zvogëlohem
1024,zunehmen::V,augmenter,shtohem
1025,steigen::V,monter,rritem
1026,wachsen::V,croître,rritem
1027,glänzen::V,briller,vezulloj
1028,funkeln::V,étinceler,xixoj
1029,funkeln::V,étinceler,xixëlloj
1030,lärmen::V,faire du bruit,oshtij
1031,lärmen::V,faire du bruit,zhurmoj
1032,läuten::V,sonner,bie
1033,klingeln::V,sonner,i bie ziles
1034,klirren::V,cliqueter,kërcëlloj
1035,brausen::V,mugir,gjëmoj
1036,rauschen::V,bruire,fëshfërij
1037,klingen::V,sonner,tingëlloj
1038,bellen::V,aboyer,leh
1039,heulen::V,hurler,ulërij
1040,blasen::V,souffler,fryj
1041,pfeifen::V,siffler,fishkëllej
1042,schreien::V,crier,bërtas
1043,stöhnen::V,gémir,rënkoj
1044,zittern::V,trembler,trembem
1045,leben::V,vivre,rroj
1046,leben::V,vivre,jetoj
1047,geboren werden::V,naître,lind
1048,atmen::V,respirer,marr frymë
1049,trinken::V,boire,pi
1050,essen::V,manger,ha
1051,schlucken::V,avaler,gëlltis
1052,schlucken::V,avaler,kapërdij
1053,müde werden::V,se lasser,lodhem
1054,müde werden::V,se fatiguer,lodhem
1055,einschlafen::V,s'endormir,bie të fle
1056,schlafen::V,dormir,fle
1057,aufwachen::V,se réveiller,zgjohem
1058,aufstehen::V,se lever,çohem
1059,aufstehen::V,se lever,ngrihem
1060,sich erholen::V,se reposer,qetësohem
1061,sich erholen::V,se reposer,shtendosem
1062,sich erholen::V,se détendre,qetësohem
1063,sich erholen::V,se détendre,shtendosem
1064,krank werden::V,tomber malade,bie i sëmurë
1065,krank sein::V,être malade,jam i sëmurë
1066,schmerzen::V,faire mal,dhemb
1067,husten::V,tousser,kollitem
1068,genesen::V,guérir,shërohem
1069,genesen::V,se remettre,shërohem
1070,sterben::V,mourir,vdes
1071,umkommen::V,périr,vdes
1072,umkommen::V,périr,mbaroj
1073,sich bewegen::V,bouger,shkundem
1074,sich rühren::V,broncher,lëviz
1075,sich erheben::V,se lever,ngrihem
1076,sich setzen::V,s'asseoir,ulem
1077,hinfallen::V,tomber,gremisem
1078,laufen::V,marcher,eci
1079,laufen::V,aller à pied,eci
1080,schreiten::V,marcher,çapem
1081,spazierengehen::V,se promener,shëtis
1082,eilen::V,courir,ngas
1083,sich beeilen::V,se hâter,nxitoj
1084,sich beeilen::V,se dépêcher,nxitoj
1085,sausen::V,filer,eci shpejt
1086,rennen::V,courir,vrapoj
1087,springen::V,sauter,kërcej
1088,klettern::V,grimper,hipi
1089,schaukeln::V,se balancer,kolovitem
1090,kriechen::V,ramper,zvarritem
1091,schwimmen::V,nager,notoj
1092,tauchen::V,plonger,zhytem
1093,rudern::V,ramer,vozis
1094,fahren::V,aller,shkoj
1095,fahren::V,rouler,shkoj
1096,fliegen::V,voler,fluturoj
1097,gehen::V,aller,eci
1098,gehen::V,aller,shkoj
1099,weggehen::V,s'en aller,vete
1100,abfahren::V,partir,nisem
1101,anhalten::V,s'arrêter,ndalem
1102,hineingehen::V,entrer,futem
1103,eintreten::V,entrer,hyj
1104,kommen::V,venir,vij
1105,ankommen::V,arriver,arrij
1106,ankommen::V,arriver,mbërrij
1107,zurückkommen::V,revenir,kthehem
1108,bleiben::V,rester,mbetem
1109,bleiben::V,rester,qëndroj
1110,bleiben::V,demeurer,mbetem
1111,bleiben::V,demeurer,qëndroj
1112,warten::V,attendre,pres
1113,erwarten::V,attendre,pres
1114,suchen::V,chercher,kërkoj
1115,finden::V,trouver,gjej
1116,versuchen::V,essayer,mundohem
1117,vorbereiten::V,préparer,përgatis
1118,lieben::V,aimer,dashuroj
1119,mögen::V,aimer,dua
1120,mögen::V,vouloir,dua
1121,lachen::V,rire,qesh
1122,rühren::V,toucher,mallëngjej
1123,rühren::V,attendrir,mallëngjej
1124,weinen::V,pleurer,qaj
1125,schimpfen::V,gronder,shaj
1126,sich ärgern::V,se fâcher,bëhem verem
1127,sich fürchten::V,avoir peur,kam frikë
1128,sich fürchten::V,avoir peur,frikësohem
1129,fürchten::V,craindre,kam frikë nga
1130,fürchten::V,avoir peur de,kam frikë nga
1131,fliehen::V,fuir,arratisem
1132,flüchten::V,s'enfuir,iki
1133,sehen::V,voir,shoh
1134,anschauen::V,regarder,shikoj
1135,ansehen::V,regarder,shikoj
1136,hören::V,entendre,dëgjoj
1137,zuhören::V,écouter,veshtoj
1138,probieren::V,goûter,provoj
1139,riechen::V,sentir,nuhas
1140,fühlen::V,sentir,ndiej
1141,scheinen::V,sembler,ndriçoj
1142,scheinen::V,paraître,ndriçoj
1143,zu sehen sein::V,se voir,dukem
1144,zu sehen sein::V,être visible,dukem
1145,vernehmen::V,entendre,dëgjoj
1146,vernehmen::V,percevoir,dëgjoj
1147,frieren::V,avoir froid,mërdhij
1148,tun::V,faire,bëj
1149,können::V,savoir,mund
1150,können::V,pouvoir,mund
1151,wollen::V,vouloir,dua
1152,wollen::V,vouloir,dëshiroj
1153,anfangen::V,commencer,filloj
1154,beenden::V,finir,kryej
1155,beenden::V,finir,mbaroj
1156,beenden::V,terminer,kryej
1157,beenden::V,terminer,mbaroj
1158,aufhören::V,cesser,pushoj
1159,aufhören::V,arrêter,pushoj
1160,gelingen::V,réussir,më shkon mbarë
1161,geraten::V,réussir,del
1162,öffnen::V,ouvrir,hap
1163,schließen::V,fermer,mbyll
1164,stellen::V,poser,vë
1165,stellen::V,mettre,vë
1166,setzen::V,placer,vë
1167,legen::V,placer,vë
1168,berühren::V,toucher,rrok
1169,verbinden::V,lier,bashkoj
1170,bedecken::V,couvrir,mbuloj
1171,aufhängen::V,accrocher,var
1172,anzünden::V,allumer,ndez
1173,aufheben::V,ramasser,ngre
1174,zurücklassen::V,laisser,lë pas
1175,verlieren::V,perdre,humb
1176,fallen lassen::V,lâcher,lëshoj
1177,fallen lassen::V,laisser tomber,lëshoj
1178,machen::V,faire,bëj
1179,herstellen::V,produire,prodhoj
1180,herstellen::V,fabriquer,prodhoj
1181,bauen::V,bâtir,ndërtoj
1182,bauen::V,construire,ndërtoj
1183,reparieren::V,réparer,ndreq
1184,reparieren::V,réparer,meremetoj
1185,verbessern::V,améliorer,përmirësoj
1186,ändern::V,changer,ndërroj
1187,ändern::V,modifier,ndërroj
1188,graben::V,creuser,gërmoj
1189,beugen::V,plier,kërrus
1190,beugen::V,ployer,kërrus
1191,biegen::V,courber,përkul
1192,drehen::V,tordre,dredh
1193,drehen::V,tordre,rrotulloj
1194,drehen::V,tourner,dredh
1195,drehen::V,tourner,rrotulloj
1196,wenden::V,retourner,kthej
1197,umdrehen::V,tourner,kthej
1198,heben::V,soulever,ngre
1199,hochheben::V,lever,ngre
1200,ergreifen::V,saisir,rrëmbej
1201,ergreifen::V,prendre,rrëmbej
1202,halten::V,tenir,mbaj
1203,drücken::V,presser,shtyp
1204,schieben::V,pousser,shtyj
1205,kratzen::V,gratter,kruaj
1206,kratzen::V,gratter,gërvisht
1207,kratzen::V,égratigner,kruaj
1208,kratzen::V,égratigner,gërvisht
1209,lecken::V,lécher,lëpij
1210,beißen::V,mordre,kafshoj
1211,abreißen::V,arracher,shkëpus
1212,abschneiden::V,couper,cungoj
1213,binden::V,lier,lidh
1214,binden::V,attacher,lidh
1215,stecken::V,enfoncer,fus
1216,stecken::V,enfoncer,ngul
1217,brechen::V,rompre,thyej
1218,klopfen::V,frapper,trokas
1219,hauen::V,frapper,godas
1220,kleben::V,coller,ngjis
1221,reiben::V,frotter,fërkoj
1222,streichen::V,empâter,lyej
1223,schleifen::V,affiler,mpreh
1224,schleifen::V,aiguiser,mpreh
1225,schneiden::V,couper,pres
1226,schneiden::V,trancher,pres
1227,rütteln::V,cahoter,shkund
1228,schütteln::V,secouer,lëkund
1229,schwenken::V,agiter,valëvit
1230,schütten::V,verser,mbush
1231,füllen::V,remplir,mbush
1232,einwickeln::V,envelopper,mbështjell
1233,tragen::V,porter,mbaj
1234,tragen::V,porter,mbart
1235,schleppen::V,traîner,heq
1236,schleppen::V,traîner,zhgërryej
1237,ziehen::V,tirer,tërheq
1238,aufbewahren::V,garder,ruaj
1239,aufbewahren::V,conserver,ruaj
1240,werfen::V,jeter,hedh
1241,werfen::V,lancer,hedh
1242,fangen::V,attraper,kap
1243,packen::V,agripper,rrëmbej
1244,verstecken::V,cacher,fsheh
1245,teilen::V,diviser,ndaj
1246,schicken::V,envoyer,dërgoj
1247,bringen::V,apporter,sjell
1248,hinzufügen::V,ajouter,shtoj
1249,bekommen::V,obtenir,kap
1250,erhalten::V,recevoir,marr
1251,nehmen::V,prendre,marr
1252,wählen::V,choisir,zgjedh
1253,auswählen::V,choisir,përzgjedh
1254,auswählen::V,sélectionner,përzgjedh
1255,bewahren::V,préserver,ruaj
1256,behindern::V,gêner,pengoj
1257,verderben::V,gâter,prish
1258,verderben::V,corrompre,prish
1259,beschädigen::V,endommager,dëmtoj
1260,zerbrechen::V,casser,thyej
1261,zerreißen::V,déchirer,çjerr
1262,zerreißen::V,déchirer,zheloj
1263,zerstören::V,détruire,prish
1264,zerstören::V,détruire,shkatërroj
1265,verbrennen::V,brûler,djeg
1266,geben::V,donner,jap
1267,reichen::V,tendre,jap
1268,schenken::V,offrir,fal
1269,schenken::V,offrir,dhuroj
1270,versprechen::V,promettre,premtoj
1271,wünschen::V,souhaiter,uroj
1272,loben::V,louer,lëvdoj
1273,loben::V,louer,lavdëroj
1274,küssen::V,embrasser,puth
1275,wiegen::V,bercer,tund
1276,zudecken::V,couvrir,mbuloj
1277,wecken::V,éveiller,zgjoj
1278,wecken::V,réveiller,zgjoj
1279,zeigen::V,montrer,dëftej
1280,zeigen::V,faire voir,dëftej
1281,führen::V,guider,çoj
1282,lehren::V,apprendre,arsej
1283,unterrichten::V,instruire,arsimoj
1284,aufziehen::V,élever,rris
1285,leiten::V,diriger,udhëheq
1286,leiten::V,conduire,udhëheq
1287,antreiben::V,pousser,nxis
1288,lassen::V,faire,detyroj
1289,einladen::V,inviter,ftoj
1290,vereinigen::V,unir,bashkoj
1291,vereinigen::V,réunir,bashkoj
1292,besuchen::V,visiter,vizitoj
1293,besuchen::V,aller voir,vizitoj
1294,treffen::V,rencontrer,ndesh
1295,sich versammeln::V,s'assembler,tubohem
1296,spielen::V,jouer,loz
1297,spielen::V,jouer,luaj
1298,singen::V,chanter,këndoj
1299,tanzen::V,danser,kërcej
1300,tanzen::V,danser,vallëzoj
1301,sich trennen::V,se séparer,ndahem
1302,verlassen::V,quitter,braktis
1303,retten::V,sauver,shpëtoj
1304,bewachen::V,garder,ruaj
1305,schützen::V,protéger,ruaj
1306,schützen::V,protéger,mbroj
1307,verteidigen::V,défendre,mbroj
1308,sich schlagen::V,se taper,zihem
1309,schießen::V,tirer,shtie
1310,siegen::V,vaincre,fitoj
1311,siegen::V,vaincre,ngadhënjej
1312,ärgern::V,agacer,zemëroj
1313,schlagen::V,battre,rrah
1314,schlagen::V,battre,godas
1315,schlagen::V,frapper,rrah
1316,schlagen::V,frapper,godas
1317,treten::V,botter,shtyj
1318,treten::V,botter,shtyj më këmbë
1319,treten::V,donner un coup de pied à,shtyj
1320,treten::V,donner un coup de pied à,shtyj më këmbë
1321,stechen::V,piquer,ther
1322,stechen::V,piquer,shpoj
1323,stoßen::V,heurter,shtyj
1324,stehlen::V,voler,vjedh
1325,stören::V,gêner,pengoj
1326,stören::V,déranger,pengoj
1327,belästigen::V,molester,bezdis
1328,belästigen::V,importuner,bezdis
1329,verbergen::V,cacher,fsheh
1330,verbergen::V,dissimuler,fsheh
1331,täuschen::V,abuser,mashtroj
1332,täuschen::V,tromper,mashtroj
1333,betrügen::V,duper,kobis
1334,betrügen::V,frauder,kobis
1335,töten::V,tuer,vras
1336,wohnen::V,habiter,banoj
1337,wohnen::V,demeurer,banoj
1338,arbeiten::V,travailler,punoj
1339,arbeiten::V,travailler,vardoj
1340,sammeln::V,collectionner,mbledh
1341,sammeln::V,collectionner,grumbulloj
1342,pflücken::V,cueillir,vjel
1343,pflücken::V,cueillir,mbledh
1344,jagen::V,chasser,gjuaj
1345,fischen::V,pêcher,peshkoj
1346,fischen::V,pêcher,gjuaj peshk
1347,fassen::V,capturer,zë
1348,hüten::V,garder,kullos
1349,treiben::V,mener,vë përpara
1350,anbinden::V,attacher,lidh
1351,füttern::V,faire manger,grazhdoj
1352,melken::V,traire,mjel
1353,hacken::V,fendre,grij
1354,gießen::V,arroser,ujis
1355,reifen::V,mûrir,piqem
1356,zubereiten::V,préparer,gatuaj
1357,kochen::V,cuire,ziej
1358,backen::V,cuire,pjek
1359,backen::V,cuire,furroj
1360,braten::V,rôtir,fërgoj
1361,braten::V,rôtir,tiganis
1362,umrühren::V,remuer,trazoj
1363,stricken::V,tricoter,thur
1364,nähen::V,coudre,qep
1365,färben::V,teindre,ngjyej
1366,färben::V,teindre,bojatis
1367,reinigen::V,nettoyer,qëroj
1368,reinigen::V,nettoyer,pastroj
1369,waschen::V,laver,laj
1370,waschen::V,laver,finjos
1371,abwischen::V,essuyer,fshij
1372,spülen::V,rincer,kulloj
1373,fegen::V,balayer,fshij
1374,kehren::V,balayer,fshij
1375,baden::V,se baigner,lahem
1376,sich waschen::V,se laver,lahem
1377,ausziehen::V,ôter,heq
1378,ausziehen::V,ôter,zbath
1379,ausziehen::V,enlever,heq
1380,ausziehen::V,enlever,zbath
1381,anziehen::V,mettre,vesh
1382,anziehen::V,mettre,mbath
1383,sich anziehen::V,s'habiller,vishem
1384,kämmen::V,peigner,kreh
1385,schmücken::V,orner,hijeshoj
1386,schmücken::V,décorer,hijeshoj
1387,sagen::V,dire,them
1388,sprechen::V,parler,flas
1389,reden::V,parler,fjalos
1390,reden::V,parler,fjalëtoj
1391,sich unterhalten::V,bavarder,bisedoj
1392,sich unterhalten::V,s'entretenir,bisedoj
1393,fragen::V,demander,pyes
1394,bitten::V,prier,lus
1395,bitten::V,prier,lutem
1396,erzählen::V,raconter,rrëfej
1397,mitteilen::V,communiquer,kumtoj
1398,nennen::V,nommer,quaj
1399,nennen::V,appeler,quaj
1400,rufen::V,appeler,thërras
1401,prahlen::V,se vanter,mburrem
1402,prahlen::V,se vanter,kapardisem
1403,übersetzen::V,traduire,përkthej
1404,denken::V,penser,mendoj
1405,glauben::V,croire,besoj
1406,bemerken::V,remarquer,vërej
1407,bemerken::V,apercevoir,vërej
1408,erkennen::V,reconnaître,njoh
1409,erkennen::V,reconnaître,shquaj
1410,begreifen::V,concevoir,marr vesh
1411,verstehen::V,entendre,marr vesh
1412,verstehen::V,comprendre,marr vesh
1413,lernen::V,apprendre,mësoj
1414,wissen::V,savoir,di
1415,sich erinnern an::V,se souvenir de,kujtoj
1416,vergessen::V,oublier,harroj
1417,messen::V,mesurer,mas
1418,zählen::V,compter,njeh
1419,rechnen::V,calculer,llogaris
1420,lesen::V,lire,lexoj
1421,lesen::V,lire,këndoj
1422,malen::V,peindre,lyej
1423,zeichnen::V,dessiner,vizatoj
1424,schreiben::V,écrire,shkruaj
1425,besitzen::V,posséder,kam
1426,kaufen::V,acheter,blej
1427,verkaufen::V,vendre,shes
1428,bezahlen::V,payer,paguaj
1429,zahlen::V,payer,paguaj
1430,beherrschen::V,dominer,zotëroj
1431,beherrschen::V,maîtriser,zotëroj
1432,ertragen::V,tolérer,duroj
1433,ertragen::V,supporter,duroj
