,Concept_ID,sk,lez
796,vorwärts::ADV,napred,вилик
797,vorwärts::ADV,napred,виликди
798,rückwärts::ADV,nazad,кьулухъ
799,zurück::ADV,späť,
800,zurück::ADV,naspäť,
801,unten::ADV,dolu,агъада
802,unten::ADV,naspodku,агъада
803,hinab::ADV,dolu,агъуз
804,oben::ADV,hore,винел
805,oben::ADV,navrchu,винел
806,hinauf::ADV,hore,виниз
807,hinauf::ADV,navrch,виниз
808,überall::ADV,všade,вирина
809,nicht::ADV,nie,ваъ
810,ein wenig::ADV,trocha,са тӏимил
811,kaum::ADV,ledva,жизви
812,sehr::ADV,veľmi,лап
813,so::ADV,tak,икӏ
814,so::ADV,takto,икӏ
815,noch::ADV,ešte,гьеле
816,nur::ADV,len,анжах
817,schon::ADV,už,хъувуна
818,schon::ADV,už,мадни дардиз
819,schon::ADV,už,мадни гуьтӏуьз
820,schon::ADV,už,мадни гуьтӏуь я
821,wieder::ADV,zasa,
822,vergebens::ADV,márne,нагьакь
823,vergebens::ADV,márne,нагьакьа
824,vergebens::ADV,nadarmo,нагьакь
825,vergebens::ADV,nadarmo,нагьакьа
826,vor::PRP,pred,вилик
827,hinter::PRP,za,кьулухъ
828,unter::PRP,pod,кӏаник
829,durch::PRP,cez,арадай
830,durch::PRP,cez,-кай хкатна
831,neben::PRP,pri,патав
832,neben::PRP,pri,мукьув
833,neben::PRP,vedľa,патав
834,neben::PRP,vedľa,мукьув
835,zwischen::PRP,medzi,ара
836,zwischen::PRP,medzi,арада
837,wegen::PRP,pre,гъиляй
838,wegen::PRP,kvôli,гъиляй
839,dies::PRN,to,и
840,dies::PRN,to,им
841,dies::PRN,táto,и
842,dies::PRN,táto,им
843,das::PRN,to,а
844,das::PRN,to,ам
845,alles::PRN,všetko,вири
846,alles::PRN,všetko,михьиз
847,ich::PRN,ja,за
848,ich::PRN,ja,зун
849,du::PRN,ty,вун
850,er::PRN,on,ам
851,er::PRN,on,гьа
852,wir::PRN,my,чун
853,ihr::PRN,vy,куьн
854,sie::PRN,oni,абур
855,was::FPRN,čo,вуч
856,wer::FPRN,kto,вуж
857,wo::FADV,kde,гьина
858,wohin::FADV,kam,гьиниз
859,wie::FADV,ako,гьикӏ
860,warum::FADV,prečo,вучиз
861,wieviel::FNUM,koľko,шумуд
862,eins::NUM,jeden,са
863,zwei::NUM,dva,кьвед
864,drei::NUM,tri,пуд
865,vier::NUM,štyri,кьуд
866,fünf::NUM,päť,вад
867,sechs::NUM,šesť,ругуд
868,sieben::NUM,sedem,ирид
869,acht::NUM,osem,муьжуьд
870,neun::NUM,deväť,кӏуьд
871,zehn::NUM,desať,цӏуд
872,elf::NUM,jedenásť,цӏусад
873,zwölf::NUM,dvanásť,цӏикьвед
874,zwanzig::NUM,dvadsať,къад
875,dreißig::NUM,tridsať,къанницӏуд
876,vierzig::NUM,štyridsať,яхцӏур
877,fünfzig::NUM,päťdesiat,яхцӏурни цӏуд
878,sechzig::NUM,šesťdesiat,пудкъад
879,siebzig::NUM,sedemdesiat,пудкъанни цӏуд
880,achtzig::NUM,osemdesiat,кьудкъад
881,neunzig::NUM,deväťdesiat,кьудкъанни цӏуд
882,hundert::NUM,sto,виш
883,tausend::NUM,tisíc,агъзур
884,und::CNJ,i,ва
885,oder::CNJ,alebo,я
886,stehen::V,stáť,акъвазун
887,sitzen::V,sedieť,ацукьун
888,liegen::V,ležať,къаткун
889,hängen::V,visieť,куьрс хьун
890,werden::V,stať sa,хьун
891,passieren::V,stať sa,хьун
892,beginnen::V,začať sa,башламиш хьун
893,enden::V,končiť sa,куьтягь хьун
894,wechseln::V,meniť sa,дегиш хьун
895,aufgehen[Sonne]::V,vychádzať,экъечӏун
896,untergehen[Sonne]::V,zapadnúť,акӏун
897,scheinen[Sonne]::V,svietiť,ишигь гун
898,donnern::V,hrmieť,къукърумар авун
899,wehen::V,viať,
900,strömen::V,prúdiť,авахьун
901,fließen::V,tiecť,авахьун
902,sich drehen::V,točiť sa,элкъуьн
903,sich drehen::V,krútiť sa,элкъуьн
904,schwanken::V,kolísať,юзун
905,schwanken::V,klátiť sa,юзун
906,schwingen::V,kývať sa,галтад хьун
907,schwingen::V,chvieť sa,галтад хьун
908,fallen::V,padať,аватун
909,brennen::V,páliť,кун
910,brennen::V,páliť,ккун
911,brennen::V,horieť,кун
912,brennen::V,horieť,ккун
913,rauchen::V,dymiť sa,
914,regnen::V,pršať,къун
915,gefrieren::V,zamrznút,муркӏади кьун
916,tauen::V,taviť sa,цӏурун
917,schmelzen::V,taviť sa,цӏурун
918,trocknen::V,schnúť,кьурун
919,sieden::V,vrieť,ругун
920,faulen::V,hniť,кутӏун
921,verfaulen::V,zhniť,чуьруьтмиш хьун
922,verfaulen::V,zhniť,кутӏун
923,reißen::V,pretrhnúť sa,атӏун
924,reißen::V,pretrhnúť sa,къазунун
925,versinken::V,zapadnúť,батмиш хьун
926,versinken::V,potopiť sa,батмиш хьун
927,vergehen::V,plynúť,алатун
928,erscheinen::V,objaviť sa,майдандиз акъатун
929,verschwinden::V,zmiznúť,квахьун
930,sinken::V,klesať,элекьун
931,abnehmen::V,ubúdať,тӏимил хьун
932,abnehmen::V,ubúdať,гъвечӏи хьун
933,zunehmen::V,pribúdať,артух хьун
934,steigen::V,stúpať,хкаж хьун
935,wachsen::V,rásť,экъечӏун
936,glänzen::V,jagať sa,цӏарцӏар гун
937,glänzen::V,lesknúť sa,цӏарцӏар гун
938,funkeln::V,iskriť sa,нур гун
939,lärmen::V,lomoziť,ван авун
940,läuten::V,cengať,зенг ягъун
941,klingeln::V,zvoniť,зенг ягъун
942,klirren::V,rinčať,зигринг авун
943,brausen::V,hučať,къати хьун
944,rauschen::V,šumieť,вишриш авун
945,klingen::V,znieť,ван авун
946,klingen::V,zvoniť,ван авун
947,bellen::V,štekať,элуькьун
948,bellen::V,brechať,элуькьун
949,heulen::V,vyť,къув ягъун
950,blasen::V,duť,уф гун
951,blasen::V,fúkať,уф гун
952,pfeifen::V,pískať,уьфт ягъун
953,pfeifen::V,hvízdať,уьфт ягъун
954,schreien::V,kričať,гьараюн
955,stöhnen::V,stenať,суза авун
956,zittern::V,triasť sa,зурзун
957,leben::V,žiť,яшамиш хьун
958,geboren werden::V,narodiť sa,хьун
959,atmen::V,dýchať,нефес чӏугун
960,trinken::V,piť,хъун
961,essen::V,jesť,тӏуьн
962,schlucken::V,zhltnuť,туькьуьнун
963,müde werden::V,unaviť sa,галатун
964,müde werden::V,unaviť sa,юргъун хьун
965,einschlafen::V,usnúť,ксун
966,einschlafen::V,zaspať,ксун
967,schlafen::V,spať,ксун
968,aufwachen::V,zobudiť sa,ахварай аватун
969,aufstehen::V,vstať,къарагъун
970,sich erholen::V,zotavovať sa,ял ягъун
971,sich erholen::V,oddýchovať si,ял ягъун
972,krank werden::V,ochorieť,кефсуз хьун
973,krank sein::V,chorieť,тӏа хьун
974,krank sein::V,byť chorý,тӏа хьун
975,schmerzen::V,bolieť,тӏа хьун
976,husten::V,kašľať,уьгьуь ягъун
977,genesen::V,uzdraviť sa,сагъ хъхьун
978,sterben::V,umrieť,кьин
979,sterben::V,zomrieť,кьин
980,umkommen::V,zahynúť,терг хьун
981,sich bewegen::V,pohybovať sa,юзун
982,sich rühren::V,hnúť sa,юзун
983,sich erheben::V,zdvihnúť sa,къарагъун
984,sich setzen::V,sadnúť si,ацукьун
985,hinfallen::V,spadnúť,алукьун
986,laufen::V,bežať,къекъуьн
987,schreiten::V,kráčať,ккамар къачун
988,spazierengehen::V,prechádzať sa,сейр авун
989,eilen::V,súriť,тади авун
990,sich beeilen::V,ponáhľať sa,гьерекатун
991,sausen::V,hučať,чкурун
992,rennen::V,bežať,катун
993,rennen::V,bežať,зверун
994,springen::V,skákať,хкадарун
995,klettern::V,liezť,акьахун
996,schaukeln::V,húpať,
997,schaukeln::V,hojdať,
998,kriechen::V,liezť,капаралди фин
999,kriechen::V,plaziť sa,капаралди фин
1000,schwimmen::V,plávať,сирнав авун
1001,tauchen::V,ponoriť sa,кьилихъди циз вегьин
1002,rudern::V,veslovať,кьусуйралди лодка гьалун
1003,rudern::V,veslovať,цуьруьгъуьлдалди кӏватӏун
1004,fahren::V,ísť,фин
1005,fahren::V,jazdiť,фин
1006,fliegen::V,letieť,лув гун
1007,fliegen::V,letieť,цавай фин
1008,gehen::V,ísť,фин
1009,weggehen::V,odísť,хъфин
1010,weggehen::V,odchádzať,хъфин
1011,abfahren::V,odcestovať,фин
1012,abfahren::V,odcestovať,рекье гьатун
1013,anhalten::V,zadržať sa,акъвазун
1014,anhalten::V,zastaviť sa,акъвазун
1015,hineingehen::V,vchádzať,гьахьун
1016,eintreten::V,vojsť,гьахьун
1017,eintreten::V,vstúpiť,гьахьун
1018,kommen::V,prísť,атун
1019,ankommen::V,prísť,атун
1020,ankommen::V,doraziť,атун
1021,zurückkommen::V,vrátiť sa,хтун
1022,bleiben::V,ostať,амукьун
1023,bleiben::V,zostať,амукьун
1024,warten::V,čakať,гуьзлемишун
1025,erwarten::V,očakávať,вил алаз акъвазун
1026,suchen::V,hľadať,къекъуьн
1027,finden::V,nájsť,жугъун
1028,versuchen::V,skúsiť,алахъун
1029,versuchen::V,pokúsiť sa,алахъун
1030,vorbereiten::V,pripraviť,гьазурун
1031,lieben::V,ľúbiť,кӏан хьун
1032,lieben::V,milovať,кӏан хьун
1033,mögen::V,mať rád,рикӏ ацукьун
1034,lachen::V,smiať sa,хъуьруьн
1035,rühren::V,dojať,
1036,weinen::V,plakať,шехьун
1037,schimpfen::V,nadávať,сеперар гун
1038,schimpfen::V,nadávať,экъуьгъунар авун
1039,sich ärgern::V,hnevať sa,хъел акатун
1040,sich ärgern::V,zlostiť sa,хъел акатун
1041,sich fürchten::V,báť sa,кичӏе хьун
1042,fürchten::V,báť sa,къурхутмиш хьун
1043,fliehen::V,utekať,катун
1044,flüchten::V,utiecť,катун
1045,sehen::V,vidieť,акун
1046,anschauen::V,pozrieť sa na,вил вегьин
1047,ansehen::V,pozrieť,килигун
1048,hören::V,počúvať,ван хьун
1049,zuhören::V,počúvať,яб гун
1050,probieren::V,ochutnať,дад акун
1051,riechen::V,ňuchať,ни чӏугун
1052,fühlen::V,cítiť,гьисс авун
1053,fühlen::V,pociťovať,гьисс авун
1054,scheinen::V,zdať sa,
1055,zu sehen sein::V,byť vidieť,
1056,vernehmen::V,počuť,
1057,frieren::V,mrznúť,кьун
1058,frieren::V,mrznúť,мекьи хьун
1059,frieren::V,oziabať,кьун
1060,frieren::V,oziabať,мекьи хьун
1061,tun::V,robiť,авун
1062,können::V,môcť,хьун
1063,können::V,môcť,акъакьун
1064,wollen::V,chcieť,кӏан хьун
1065,anfangen::V,začať,башламишун
1066,beenden::V,skončiť,куьтягьун
1067,aufhören::V,prestať,акъвазун
1068,gelingen::V,podariť sa,арадал атун
1069,geraten::V,dariť sa,акъатун
1070,öffnen::V,otvoriť,ахъаюн
1071,schließen::V,zavrieť,акьалун
1072,stellen::V,postaviť,эцигун
1073,setzen::V,posadiť,ацукьарун
1074,legen::V,klásť,эцигун
1075,legen::V,položiť,эцигун
1076,berühren::V,dotykať sa,хкӏурун
1077,verbinden::V,spojiť,гилигун
1078,bedecken::V,pokryť,кӏевун
1079,aufhängen::V,zavesiť,куьрсарун
1080,anzünden::V,zapáliť,куькӏуьрун
1081,aufheben::V,zdvihnúť,хкажун
1082,zurücklassen::V,zanechať,тун
1083,verlieren::V,stratiť,квадарун
1084,fallen lassen::V,pustiť,авадрун
1085,machen::V,robiť,авун
1086,machen::V,robiť,кар авун
1087,herstellen::V,vyrobiť,расун
1088,bauen::V,stavať,туькӏуьрун
1089,bauen::V,budovať,туькӏуьрун
1090,reparieren::V,opraviť,расун
1091,verbessern::V,zlepšiť,хъсанрун
1092,ändern::V,zmeniť,табдил авун
1093,ändern::V,preinačiť,табдил авун
1094,graben::V,ryť,эгъуьнун
1095,graben::V,kopať,эгъуьнун
1096,beugen::V,ohnúť,акӏажарун
1097,beugen::V,ohnúť,кангур авун
1098,biegen::V,ohnúť,патахъарун
1099,drehen::V,točiť,алчударун
1100,drehen::V,krútiť,алчударун
1101,wenden::V,obrátiť,
1102,wenden::V,prevrátiť,
1103,umdrehen::V,otočiť,элкъуьрун
1104,umdrehen::V,obrátiť,элкъуьрун
1105,heben::V,dvíhať,хкажун
1106,heben::V,povzniesť,хкажун
1107,hochheben::V,zdvihnúť,хкажун
1108,ergreifen::V,uchopiť sa,агалчна кьун
1109,halten::V,držať,кьун
1110,drücken::V,tisnúť,чуькьуьн
1111,schieben::V,posunovať,хуртӏ гун
1112,kratzen::V,škrabať,къадгъунун
1113,lecken::V,lízať,мез гун
1114,beißen::V,kúsať,кӏасун
1115,abreißen::V,odtrhnúť,галудун
1116,abschneiden::V,odrezať,атӏун
1117,abschneiden::V,odkrojiť,атӏун
1118,binden::V,zaviazať,
1119,binden::V,priviazať,
1120,stecken::V,strčiť,сухун
1121,brechen::V,zlomiť,хун
1122,brechen::V,zlomiť,кукӏварун
1123,klopfen::V,tĺcť,тахъ-тахъ авун
1124,klopfen::V,klopať,тахъ-тахъ авун
1125,hauen::V,nabiť,ягъун
1126,kleben::V,lepiť,алкӏурун
1127,kleben::V,lepiť,кукӏурун
1128,kleben::V,nalepiť,алкӏурун
1129,kleben::V,nalepiť,кукӏурун
1130,reiben::V,trieť,тӏушунун
1131,streichen::V,namazať,алтадун
1132,schleifen::V,ostríť,кӏвенкӏв авун
1133,schneiden::V,rezať,атӏун
1134,schneiden::V,strihať,атӏун
1135,rütteln::V,triasť,къарсурун
1136,rütteln::V,lomcovať,къарсурун
1137,schütteln::V,triasť,къарсурун
1138,schütteln::V,potriasť,къарсурун
1139,schwenken::V,mávať,элягъун
1140,schwenken::V,mávať,галтадун
1141,schütten::V,sypať,цун
1142,füllen::V,plniť,ацӏурун
1143,einwickeln::V,zabaliť,кутун
1144,einwickeln::V,zabaliť,элкъуьрун
1145,tragen::V,niesť,тухун
1146,schleppen::V,vliecť,галчӏурун
1147,ziehen::V,ťahať,ялун
1148,ziehen::V,ťahať,чӏугун
1149,aufbewahren::V,uložiť,хуьн
1150,aufbewahren::V,uschovať,хуьн
1151,werfen::V,hodiť,гадрун
1152,werfen::V,vrhnúť,гадрун
1153,fangen::V,chytať,кьун
1154,packen::V,baliť,кьун
1155,packen::V,chytiť,кьун
1156,verstecken::V,skryť,кӏевун
1157,verstecken::V,schovať,кӏевун
1158,teilen::V,podeliť,паюн
1159,teilen::V,rozdeliť,паюн
1160,schicken::V,posielať,ракъурун
1161,bringen::V,priniesť,гъун
1162,hinzufügen::V,pripojiť,алава авун
1163,bekommen::V,dostať,къачун
1164,bekommen::V,dostať,жугъурун
1165,erhalten::V,prijať,къачун
1166,nehmen::V,vziať,къачун
1167,wählen::V,voliť,хкягъун
1168,auswählen::V,vybrať,хкягъун
1169,auswählen::V,vyvoliť,хкягъун
1170,bewahren::V,zachovať,хуьн
1171,behindern::V,zavadzať,манийвал авун
1172,behindern::V,byť v ceste,манийвал авун
1173,verderben::V,skaziť,чӏурун
1174,beschädigen::V,ublížiť,нукьсанвал гун
1175,beschädigen::V,poškodiť,нукьсанвал гун
1176,zerbrechen::V,rozbiť,хун
1177,zerbrechen::V,prelomiť,хун
1178,zerreißen::V,pretrhnúť,къазунун
1179,zerstören::V,zničiť,чӏурун
1180,zerstören::V,zničiť,барбатӏун
1181,verbrennen::V,spáliť,ккун
1182,geben::V,dať,гун
1183,reichen::V,podať,вугун
1184,reichen::V,podať,гун
1185,schenken::V,darovať,пишкеш авун
1186,versprechen::V,sľúbiť,гаф гун
1187,wünschen::V,želať,дуьа авун
1188,loben::V,chváliť,тариф авун
1189,küssen::V,bozkať,темен гун
1190,wiegen::V,kolísať,эчӏягъун
1191,zudecken::V,prikryť,гьалдун
1192,wecken::V,zobudiť,ахварай авудун
1193,zeigen::V,ukázať,къалурун
1194,führen::V,viesť,тухун
1195,lehren::V,učiť,кӏелиз тун
1196,unterrichten::V,vyučovať,тарс гун
1197,aufziehen::V,vychovať,тербия гун
1198,aufziehen::V,vychovať,тербияламишун
1199,leiten::V,viesť,идара авун
1200,antreiben::V,popudiť,тади кутун
1201,lassen::V,dať,
1202,einladen::V,pozvať,теклиф авун
1203,einladen::V,povolať,теклиф авун
1204,vereinigen::V,spojiť,сад авун
1205,vereinigen::V,zjednotiť,сад авун
1206,besuchen::V,navštíviť,кьилив атун
1207,treffen::V,stretnúť,гьалтун
1208,sich versammeln::V,zhromaždiť sa,алтӏушун
1209,spielen::V,hrať,къугъун
1210,singen::V,spievať,лугьун
1211,singen::V,spievať,мани лугьун
1212,tanzen::V,tancovať,кьуьл авун
1213,sich trennen::V,rozísť sa,къакъатун
1214,verlassen::V,opustiť,гъил къачун
1215,retten::V,zachrániť,къутармишун
1216,bewachen::V,strážiť,хуьн
1217,schützen::V,chrániť,хуьн
1218,verteidigen::V,brániť,хуьн
1219,sich schlagen::V,biť sa,кукӏун
1220,schießen::V,streliť,акъатун
1221,schießen::V,strieľať,акъатун
1222,siegen::V,zvíťaziť,гъалиб хьун
1223,ärgern::V,hnevať,хъел гъун
1224,ärgern::V,hnevať,хъел кутун
1225,ärgern::V,zlostiť,хъел гъун
1226,ärgern::V,zlostiť,хъел кутун
1227,schlagen::V,biť,ягъун
1228,schlagen::V,biť,галукьарун
1229,schlagen::V,udrieť,ягъун
1230,schlagen::V,udrieť,галукьарун
1231,treten::V,kopnúť,кьуьл къекъягъун
1232,treten::V,kopnúť,кьуьл эцягъун
1233,stechen::V,bodnúť,акьадарун
1234,stechen::V,pichnúť,акьадарун
1235,stoßen::V,udrieť,эцягъун
1236,stehlen::V,kradnúť,чуьнуьхун
1237,stören::V,vyrušiť,хкуьрун
1238,belästigen::V,obťažovať,хкуьрун
1239,belästigen::V,obťažovať,азият гун
1240,verbergen::V,skryť,далдаламишун
1241,täuschen::V,sklamať,алцурарун
1242,täuschen::V,sklamať,алцуррун
1243,betrügen::V,klamať,алцурарун
1244,betrügen::V,klamať,гьарамзадавал авун
1245,betrügen::V,podvádzať,алцурарун
1246,betrügen::V,podvádzať,гьарамзадавал авун
1247,töten::V,zabiť,яна кьин
1248,töten::V,usmrtiť,яна кьин
1249,wohnen::V,bývať,дуланмиш хьун
1250,arbeiten::V,pracovať,кӏвалахун
1251,arbeiten::V,pracovať,кӏвалах авун
1252,sammeln::V,zbierať,кӏватӏун
1253,pflücken::V,trhať,атӏун
1254,pflücken::V,oberať,атӏун
1255,jagen::V,poľovať,гъуьрч авун
1256,fischen::V,loviť ryby,гъетер кьун
1257,fischen::V,chytať ryby,гъетер кьун
1258,fassen::V,uloviť,кьун
1259,hüten::V,pásť,чӏура хуьн
1260,treiben::V,hnať,гьалун
1261,anbinden::V,priviazať,акалун
1262,füttern::V,kŕmiť,ем гун
1263,melken::V,dojiť,ацун
1264,hacken::V,seknúť,куьткуьнун
1265,gießen::V,polievať,яд гун
1266,reifen::V,dozrieť,чурун
1267,reifen::V,dozrieť,агакьун
1268,zubereiten::V,pripraviť,гьазурун
1269,kochen::V,variť,ругун
1270,backen::V,piecť,чурун
1271,backen::V,smažiť,чурун
1272,braten::V,piecť,чурун
1273,braten::V,pražiť,чурун
1274,umrühren::V,pomiešať,какадарун
1275,stricken::V,pliesť,хурун
1276,nähen::V,šiť,цун
1277,färben::V,zafarbiť,шир ягъун
1278,reinigen::V,čistiť,михьун
1279,waschen::V,myť,чуьхуьн
1280,abwischen::V,utrieť,гуьцӏун
1281,spülen::V,vyplachovať,экъуьрун
1282,fegen::V,zametať,шуткун
1283,kehren::V,zametať,кул алтадун
1284,baden::V,kúpať sa,эхъуьн
1285,sich waschen::V,umývať sa,жендек чуьхуьн
1286,ausziehen::V,zobliecť,хутӏунун
1287,ausziehen::V,zobliecť,галудун
1288,anziehen::V,obliecť,алукӏун
1289,sich anziehen::V,obliecť sa,алукӏун
1290,sich anziehen::V,obliecť sa,парталар алукӏун
1291,kämmen::V,česať,эвягъун
1292,schmücken::V,ozdobiť,безетмишун
1293,schmücken::V,ozdobiť,гуьрчегарун
1294,sagen::V,povedať,лугьун
1295,sprechen::V,hovoriť,рахун
1296,reden::V,rozprávať,рахун
1297,sich unterhalten::V,rozprávať sa,ихтилат авун
1298,fragen::V,spýtať sa,жузун
1299,bitten::V,prosiť,тӏалабун
1300,erzählen::V,rozprávať,ахъаюн
1301,mitteilen::V,oznámiť,хабар гун
1302,nennen::V,nazvať,тӏвар гун
1303,nennen::V,menovať,тӏвар гун
1304,rufen::V,volať,эверун
1305,rufen::V,zavolať,эверун
1306,prahlen::V,vystatovať sa,яцӏу гафар авун
1307,übersetzen::V,preložiť,таржума авун
1308,übersetzen::V,preložiť,гафладун
1309,denken::V,myslieť,фикир авун
1310,glauben::V,veriť,агъун
1311,bemerken::V,podotknuť,фикир гун
1312,bemerken::V,spozorovať,фикир гун
1313,erkennen::V,poznať,
1314,begreifen::V,pochopiť,гъавурда акьун
1315,begreifen::V,porozumieť,гъавурда акьун
1316,verstehen::V,rozumieť,
1317,lernen::V,učiť sa,кӏелун
1318,wissen::V,vedieť,чир хьун
1319,wissen::V,vedieť,чирхьун
1320,sich erinnern an::V,pamätať si na,рикӏел хуьн
1321,vergessen::V,zabudnuť,рикӏелай фин
1322,vergessen::V,zabudnuť,рикӏелай алатун
1323,messen::V,merať,алцумун
1324,zählen::V,počítať,гьисабун
1325,rechnen::V,rátať,гьисабун
1326,rechnen::V,počítať,гьисабун
1327,lesen::V,čítať,кӏелун
1328,malen::V,maľovať,кхьин
1329,malen::V,maľovať,шикилар чӏугун
1330,zeichnen::V,kresliť,чӏугун
1331,schreiben::V,písať,кхьин
1332,besitzen::V,mať,иеси хьун
1333,besitzen::V,vlastniť,иеси хьун
1334,kaufen::V,kúpiť,къачун
1335,kaufen::V,kúpiť,маса къачун
1336,verkaufen::V,predať,гун
1337,verkaufen::V,predať,маса гун
1338,bezahlen::V,zaplatiť,къимет гун
1339,bezahlen::V,zaplatiť,эвезда авун
1340,bezahlen::V,zaplatiť,гьакъи агакьрун
1341,zahlen::V,platiť,къимет гун
1342,zahlen::V,platiť,эвезда авун
1343,zahlen::V,platiť,гьакъи агакьрун
1344,beherrschen::V,ovládať,иеси хьун
1345,ertragen::V,znášať,таб гун
1346,ertragen::V,vydržať,таб гун
