,Concept_ID,he,hi
754,Gewehr::N,רובה,बंदूक़
755,Fehler::N,טעות,भूल
756,Fehler::N,טעות,ग़लती
757,Lüge::N,שקר,झूठ
758,Lüge::N,שקר,असत्य
759,Schaden::N,נזק,हानि
760,Schaden::N,נזק,नुक़सान
761,Unglück::N,מזל רע,मुसीबत
762,Unglück::N,מזל רע,विपात्ति
763,Schuld::N,אשמה,दोष
764,Schuld::N,אשמה,क़सूर
765,Alter::N,גיל,आयु
766,Alter::N,גיל,उम्र
767,Schluss::N,סיום,अंत
768,Schluss::N,סיום,समाप्ति
769,Zeit::N,זמן,काल
770,Zeit::N,זמן,वक़्त
771,Tag::N,יום,दिन
772,Tag::N,יום,रोज़
773,Morgen::N,בקר,सुबह
774,Mittag::N,צהרים,दोपहर
775,Mittag::N,צהרים,मध्याह्न
776,Abend::N,ערב,शाम
777,Abend::N,ערב,संध्या
778,Nacht::N,לילה,रात
779,Nacht::N,לילה,रात्रि
780,Woche::N,שבוע,हफ़्ता
781,Monat::N,חדש,मास
782,Monat::N,חדש,महीना
783,Jahr::N,שנה,बरस
784,Jahr::N,שנה,वर्ष
785,Frühling::N,אביב,वसंत
786,Sommer::N,קיץ,गरमी
787,Sommer::N,קיץ,ग्रीष्म
788,Herbst::N,סתו,शरत्
789,Herbst::N,סתו,पतझड़
790,Winter::N,חרף,जाड़ा
791,Winter::N,חרף,सर्दियाँ
792,Januar::N,ינואר,जनवरी
793,Februar::N,פברואר,फ़रवरी
794,März::N,מרץ,मार्च
795,April::N,אפריל,अप्रैल
796,Mai::N,מאי,मई
797,Juni::N,יוני,जून
798,Juli::N,יולי,जुलाई
799,August::N,אוגוסט,अगस्त
800,September::N,ספטמבר,सितंबर
801,Oktober::N,אוקטובר,अक्तूबर
802,November::N,נובמבר,नवंबर
803,Dezember::N,דצמבר,दिसंबर
804,Montag::N,יום שני,पीर
805,Montag::N,יום שני,सोमवार
806,Dienstag::N,יום שלישי,मंगलवार
807,Mittwoch::N,יום רביעי,बुधवार
808,Donnerstag::N,יום חמישי,गुरुवार
809,Donnerstag::N,יום חמישי,बृहस्पतिवार
810,Freitag::N,יום ששי,शुक्रवार
811,Samstag::N,יום שבת,सनीचर
812,Samstag::N,יום שבת,शनिवार
813,Sonntag::N,יום ראשון,इतवार
814,Sonntag::N,יום ראשון,रविवार
815,groß::A,גדול,बड़ा
816,klein::A,קטן,कम
817,klein::A,קטן,छोटा
818,lang::A,ארך,लंबा
819,lang::A,ארך,दीर्घ
820,kurz::A,קצר,लधु
821,kurz::A,קצר,छोटा
822,breit::A,רחב,चौड़ा
823,schmal::A,צר,तंग
824,schmal::A,צר,सँकरा
825,dicht::A,צפוף,सघन
826,dick[Gegenstand]::A,עבה,मोटा
827,dünn::A,דק,महीन
828,dünn::A,דק,बारीक
829,fein::A,מעדן,कोमल
830,fein::A,מעדן,सूक्ष्म
831,fest::A,מוצק,दृढ़
832,fest::A,מוצק,मज़बूत
833,flach::A,שטוח,चपटा
834,glatt::A,חלק,चौरस
835,glatt::A,חלק,चिकना
836,hart::A,קשיח,कठोर
837,hart::A,קשיח,सख़्त
838,weich::A,רך,नरम
839,weich::A,רך,मुलायम
840,rund::A,עגל,गोल
841,rund::A,עגל,वर्तुल
842,spitz::A,חד,नुकीला
843,scharf::A,חד,पैना
844,stumpf::A,קהה,भोथरा
845,schwer::A,כבד,भारी
846,schwer::A,כבד,वज़नी
847,schön::A,יפה,सुंदर
848,heiß::A,חם,उष्ण
849,warm::A,חם,गरम
850,kalt::A,קר,सर्द
851,kühl::A,צונן,ठंडा
852,frisch::A,טרי,तर
853,frisch::A,טרי,ताज़ा
854,feucht::A,לח,नम
855,feucht::A,לח,भीगा
856,nass::A,רטוב,गीला
857,trocken::A,יבש,सूखा
858,trocken::A,יבש,ख़ुश्क
859,voll::A,מלא,भरा
860,voll::A,מלא,पूरा
861,leer::A,ריק,ख़ाली
862,offen::A,פתוח,खुला
863,geschlossen::A,סגור,बंद
864,sauber::A,נקי,साफ़
865,sauber::A,נקי,सुथरा
866,schmutzig::A,מלכלך,गंदा
867,roh::A,חי,कच्चा
868,reif::A,בשל,पक्व
869,reif::A,בשל,पक्का
870,lecker::A,טעים,मज़ेदार
871,lecker::A,טעים,स्वादिष्ट
872,süß::A,מתוק,मीठा
873,bitter::A,מר,कटु
874,bitter::A,מר,कड़वा
875,sauer::A,חמוץ,खट्टा
876,hell::A,בהיר,रोशन
877,dunkel::A,עמום,अँधेरा
878,schwarz::A,שחר,काला
879,schwarz::A,שחר,स्याह
880,weiß::A,לבן,सफ़ेद
881,rot::A,אדם,लाल
882,rot::A,אדם,सुर्ख़
883,gelb::A,צהב,पीला
884,gelb::A,צהב,ज़र्द
885,blau::A,כחל,नीला
886,blau::A,כחל,आसमानी
887,grün::A,ירק,हरा
888,grau::A,אפר,धूसर
889,bunt::A,צבעוני,रंगीन
890,bunt::A,צבעוני,बहुरंगा
891,billig::A,זול,सस्ता
892,teuer::A,יקר,महँगा
893,wertvoll::A,יקר ערך,क़ीमती
894,wertvoll::A,יקר ערך,मूल्यवान्
895,blind::A,עור,अंधा
896,taub::A,חרש,बहरा
897,kräftig::A,חסן,ताक़तवर
898,kräftig::A,חסן,शक्तिशाली
899,stark::A,חזק,प्रबल
900,stark::A,חזק,बलवान्
901,schwach::A,חלש,कमज़ोर
902,fett::A,שמן,मोटा
903,fett::A,שמן,मांसल
904,schlank::A,רזה,पतला
905,schlank::A,רזה,छरहरा
906,hübsch::A,יפה תאר,सुंदर
907,hübsch::A,יפה תאר,ख़ूबसूरत
908,böse::A,רשע,पापी
909,böse::A,רשע,दुष्ट
910,dumm::A,טפש,मूर्ख
911,dumm::A,טפש,बुद्धू
912,faul::A,עצלן,आलसी
913,faul::A,עצלן,सुस्त
914,fleißig::A,חרוץ,मेहनती
915,fleißig::A,חרוץ,परिश्रमी
916,geizig::A,קמצן,कृपण
917,geizig::A,קמצן,कंजूस
918,klug::A,נבון,समझदार
919,klug::A,נבון,होशियार
920,klug::A,נבון,अक़्लमंद
921,klug::A,פקח,समझदार
922,klug::A,פקח,होशियार
923,klug::A,פקח,अक़्लमंद
924,geschickt::A,מימן,किशल
925,lieb::A,יקר,प्रिय
926,lieb::A,יקר,प्यारा
927,lieb::A,אהוב,प्रिय
928,lieb::A,אהוב,प्यारा
929,lustig::A,עליז,हँसमुख
930,lustig::A,עליז,ख़ुशदिल
931,sanft::A,עדין,नम्र
932,hungrig::A,רעב,भूखा
933,krank::A,חולה,बीमार
934,krank::A,חולה,अस्वस्थ
935,nackt::A,ערום,नग्न
936,traurig::A,עצוב,उदास
937,traurig::A,עצוב,रंजीदा
938,lebendig::A,חי,जीता
939,lebendig::A,חי,ज़िंदा
940,gut::A,טוב,अच्छा
941,schlecht::A,גרוע,बुरा
942,schlecht::A,גרוע,ख़राब
943,richtig::A,נכון,ठीक
944,schlimm::A,רע,बुरा
945,schlimm::A,רע,अप्रिय
946,wahr::A,אמתי,सच
947,alt::A,ישן,पुराना
948,neu::A,חדש,नया
949,ehemalig::A,לשעבר,भूतपूर्व
950,alt[Lebewesen]::A,זקן,बूढ़ा
951,alt[Lebewesen]::A,זקן,वृद्ध
952,jung::A,צעיר,जवान
953,arm::A,עני,ग़रीब
954,reich::A,עשיר,धनी
955,reich::A,עשיר,अमीर
956,bekannt::A,ידוע,मालूम
957,berühmt::A,מפרסם,मशहूर
958,berühmt::A,מפרסם,प्रसिद्ध
959,fremd::A,זר,विदेशी
960,fremd::A,זר,अपरिचित
961,verschieden::A,שונה,अलग
962,verschieden::A,שונה,भिन्न
963,nah::A,קרוב,नज़दीकी
964,fern::A,רחוק,दूर
965,fern::A,רחוק,दूरस्थ
966,linker::A,שמאלי,बायाँ
967,rechter::A,ימין,दायाँ
968,rechter::A,ימין,दाहिना
969,anderer::A,אחר,अन्य
970,anderer::A,אחר,दूसरा
971,erster::A,ראשון,पहला
972,erster::A,ראשון,प्रथम
973,zweiter::A,שני,दूसरा
974,zweiter::A,שני,द्वितीय
975,dritter::A,שלישי,तीसरा
976,letzter::A,אחרון,अंतिम
977,letzter::A,אחרון,आख़िरी
978,allein::ADV,לבד,तनहा
979,allein::ADV,לבד,अकेले
980,auf einmal::ADV,בו-זמנית,वक़्त में
981,zusammen::ADV,ביחד,एक साथ
982,zusammen::ADV,ביחד,साथ साथ
983,lange::ADV,הרבה זמן,देर तक
984,plötzlich::ADV,לפתע,सहसा
985,plötzlich::ADV,לפתע,अचानक
986,plötzlich::ADV,פתאום,सहसा
987,plötzlich::ADV,פתאום,अचानक
988,sofort::ADV,מיד,तुरंत
989,später::ADV,לאחר זמן,बाद को
990,später::ADV,לאחר זמן,बाद में
991,später::ADV,יותר מאחר,बाद को
992,später::ADV,יותר מאחר,बाद में
993,jetzt::ADV,עכשיו,अब
994,jetzt::ADV,עכשיו,अभी
995,heute::ADV,היום,आज
996,morgen::ADV,מחר,कल
997,bald::ADV,בקרוב,जल्दी
998,dann::ADV,אחר-כך,तब
999,gestern::ADV,אתמול,कल
1000,einst::ADV,לפנים,एक दिन
1001,einst::ADV,לפנים,पहले कभी
1002,damals::ADV,אז,उस समय
1003,damals::ADV,אז,उन दिनों
1004,danach::ADV,אחר-כך,इसके बाद
1005,danach::ADV,אחר-כך,इसके पश्चात्
1006,vorher::ADV,לפני זה,पहले
1007,vorher::ADV,לפני זה,पेशतर
1008,zuerst::ADV,קדם,पहले
1009,einmal::ADV,פעם,एक बार
1010,einmal::ADV,פעם,एक दफ़ा
1011,manchmal::ADV,לפעמים,कभी कभी
1012,oft::ADV,לעתים קרובות,अक्सर
1013,immer::ADV,תמיד,सदा
1014,immer::ADV,תמיד,हमेशा
1015,niemals::ADV,אף פעם,कभी नहीं
1016,niemals::ADV,אף פעם,कदापि नहीं
1017,hier::ADV,כאן,इधर
1018,hier::ADV,כאן,यहाँ
1019,hierhin::ADV,פה,इधर को
1020,hierhin::ADV,פה,यहाँ को
1021,von hier::ADV,מפה,यहाँ से
1022,dort::ADV,שם,उधर
1023,dort::ADV,שם,वहाँ
1024,dorthin::ADV,שם,उधर को
1025,dorthin::ADV,שם,वहाँ को
1026,geradeaus::ADV,ישר,सीधे
1027,vorwärts::ADV,קדימה,आगे
1028,vorwärts::ADV,קדימה,आगे को
1029,rückwärts::ADV,לאחור,पीछे को
1030,zurück::ADV,בחזרה,वापस
1031,zurück::ADV,אחורנית,वापस
1032,unten::ADV,למטה,नीचे
1033,hinab::ADV,למטה,नीचे को
1034,oben::ADV,מעל,ऊपर
1035,oben::ADV,למעלה,ऊपर
1036,hinauf::ADV,למעלה,ऊपर को
1037,überall::ADV,בכל מקום,हर जगह
1038,überall::ADV,בכל מקום,हर स्थान
1039,nicht::ADV,לא,न
1040,nicht::ADV,לא,नहीं
1041,ein wenig::ADV,קצת,कुछ
1042,ein wenig::ADV,קצת,ज़रा
1043,ein wenig::ADV,קצת,थोड़ा
1044,kaum::ADV,בקשי,लगभग नहीं
1045,kaum::ADV,בקשי,बराबर नहीं
1046,sehr::ADV,מאוד,बहुत
1047,so::ADV,כך,ऐसा
1048,so::ADV,ככה,ऐसा
1049,noch::ADV,עוד,अभी तक
1050,noch::ADV,עדין,अभी तक
1051,nur::ADV,רק,केवल
1052,nur::ADV,רק,सिर्फ़
1053,schon::ADV,כבר,चुकना
1054,wieder::ADV,שוב,फिर
1055,wieder::ADV,שוב,दुबारा
1056,vergebens::ADV,לריק,व्यर्थ
1057,vergebens::ADV,לשוא,व्यर्थ
1058,vor::PRP,מול,के आगे
1059,vor::PRP,מול,के सामने
1060,hinter::PRP,מאחורי,के पीछे
1061,unter::PRP,מתחת,के तले
1062,unter::PRP,מתחת,के नीचे
1063,durch::PRP,דרך,के पार
1064,neben::PRP,ליד,के पास
1065,neben::PRP,ליד,की बग़ल में
1066,neben::PRP,על-יד,के पास
1067,neben::PRP,על-יד,की बग़ल में
1068,zwischen::PRP,בין,के बीच
1069,wegen::PRP,בשל,के कारण
1070,wegen::PRP,בשל,की वजह से
1071,wegen::PRP,בגלל,के कारण
1072,wegen::PRP,בגלל,की वजह से
1073,dies::PRN,זה,यह
1074,das::PRN,זה,वह
1075,alles::PRN,הכל,सब
1076,alles::PRN,הכל,सब कुछ
1077,ich::PRN,אני,मैं
1078,du::PRN,את,तू
1079,du::PRN,אתה,तू
1080,er::PRN,הוא,यह
1081,wir::PRN,אנחנו,हम
1082,ihr::PRN,לה,तुम
1083,sie::PRN,הם,ये
1084,was::FPRN,מה,क्या
1085,wer::FPRN,מי,कौन
1086,wo::FADV,איפה,किधर
1087,wohin::FADV,לאן,किधर
1088,wie::FADV,איך,कैसे
1089,warum::FADV,למה,क्यों
1090,wieviel::FNUM,כמה,कितना
1091,eins::NUM,אחד,एक
1092,zwei::NUM,שתים,दो
1093,drei::NUM,שלושה,तीन
1094,vier::NUM,ארבעה,चार
1095,fünf::NUM,חמשה,पाँच
1096,sechs::NUM,ששה,छह
1097,sieben::NUM,שבעה,सात
1098,acht::NUM,שמונה,आठ
1099,neun::NUM,תשעה,नौ
1100,zehn::NUM,עשרה,दस
1101,elf::NUM,אחת עשרה,ग्यारह
1102,zwölf::NUM,שתים עשרה,बारह
1103,zwanzig::NUM,עשרים,बीस
1104,dreißig::NUM,שלושים,तीस
1105,vierzig::NUM,ארבעים,चालीस
1106,fünfzig::NUM,חמשים,पचास
1107,sechzig::NUM,ששים,साठ
1108,siebzig::NUM,שבעים,सत्तर
1109,achtzig::NUM,שמונים,अस्सी
1110,neunzig::NUM,תשעים,नव्वे
1111,hundert::NUM,מאה,सौ
1112,tausend::NUM,אלף,हज़ार
1113,und::CNJ,ו,और
1114,oder::CNJ,או,या
1115,stehen::V,עמד,खड़ा होना
1116,sitzen::V,ישב,बैठना
1117,liegen::V,שכב,लेटना
1118,hängen::V,היה תלוי,लटकना
1119,werden::V,הפך ל,बनना
1120,passieren::V,קרה,होना
1121,beginnen::V,התחיל,आरंभ होना
1122,beginnen::V,התחיל,प्रारंभ होना
1123,enden::V,הסתים,अंत होना
1124,enden::V,הסתים,ख़तम होना
1125,wechseln::V,השתנה,बदलना
1126,aufgehen[Sonne]::V,זרח,चढ़ना
1127,aufgehen[Sonne]::V,זרח,उदित होना
1128,untergehen[Sonne]::V,שקע,अस्त हो जाना
1129,scheinen[Sonne]::V,בהק,रोशनी देना
1130,donnern::V,רעם,गरजना
1131,wehen::V,נשב,चलना
1132,strömen::V,זרם,बहना
1133,strömen::V,זרם,प्रवाहित होना
1134,fließen::V,זרם,बहना
1135,fließen::V,זרם,प्रवाहित होना
1136,sich drehen::V,הסתובב,घूमना
1137,schwanken::V,התנודד,हिलना
1138,schwingen::V,התנענע,हिलना
1139,fallen::V,נפל,गिरना
1140,brennen::V,בער,जलना
1141,rauchen::V,עשן,धुआँ उड़ाना
1142,regnen::V,ירד גשם,बरसना
1143,gefrieren::V,קפא,जमना
1144,tauen::V,נמס,गलना
1145,tauen::V,נמס,पिघलना
1146,schmelzen::V,התיך,गलना
1147,schmelzen::V,התיך,पिघलना
1148,trocknen::V,התיבש,सूखना
1149,sieden::V,רתח,उबलना
1150,faulen::V,רקב,गलना
1151,faulen::V,רקב,सड़ना
1152,verfaulen::V,רקב,गलना
1153,verfaulen::V,רקב,सड़ना
1154,reißen::V,נקרע,फटना
1155,versinken::V,טבע,डूबना
1156,vergehen::V,עבר,बीतना
1157,vergehen::V,עבר,गुज़रना
1158,erscheinen::V,נגלה,दिखाई देना
1159,erscheinen::V,הופיע,दिखाई देना
1160,verschwinden::V,נעלם,ग़ायब होना
1161,sinken::V,ירד,घटना
1162,sinken::V,ירד,उतरना
1163,abnehmen::V,הפחית,घटना
1164,zunehmen::V,רבה,बढ़ना
1165,steigen::V,עלה,बढ़ना
1166,wachsen::V,גדל,उगना
1167,glänzen::V,נצץ,चमकना
1168,glänzen::V,בהק,चमकना
1169,funkeln::V,נצנץ,जगमगाना
1170,funkeln::V,נצנץ,टिमटिमाना
1171,lärmen::V,רעש,शोर मचाना
1172,läuten::V,צלצל,बजना
1173,klingeln::V,צלצל,बजना
1174,klirren::V,קרקש,झनझनाना
1175,brausen::V,געש,साँय-साँय करना
1176,rauschen::V,רשרש,सरसराना
1177,klingen::V,נשמע,बजना
1178,bellen::V,נבח,भौंकना
1179,heulen::V,ילל,गुर्राना
1180,blasen::V,נשף,फूँकना
1181,pfeifen::V,שרק,सीटी देना
1182,schreien::V,צעק,चिल्लाना
1183,stöhnen::V,נאנק,कराहना
1184,stöhnen::V,נאנק,आहें भरना
1185,zittern::V,רעד,काँपना
1186,leben::V,חי,जीना
1187,geboren werden::V,נולד,पैदा होना
1188,atmen::V,נשם,साँस लेना
1189,trinken::V,שתה,पीना
1190,essen::V,אכל,खाना
1191,schlucken::V,בלע,निगलना
1192,müde werden::V,התעיף,थकना
1193,müde werden::V,התעיף,उकताना
1194,einschlafen::V,נרדם,सो जाना
1195,schlafen::V,ישן,सोना
1196,aufwachen::V,התעורר,जागना
1197,aufstehen::V,קם,उठना
1198,sich erholen::V,נפש,सुस्ताना
1199,sich erholen::V,נפש,आराम करना
1200,krank werden::V,חלה,बीमार पड़ना
1201,krank sein::V,היה חולה,बीमार होना
1202,schmerzen::V,כאב,दुखना
1203,schmerzen::V,כאב,दर्द करना
1204,husten::V,השתעל,खाँसना
1205,genesen::V,הבריא,ठीक हो जाना
1206,genesen::V,הבריא,स्वस्थ हो जाना
1207,sterben::V,מת,मरना
1208,umkommen::V,נספה,मरना
1209,sich bewegen::V,נע,चलना
1210,sich bewegen::V,נע,हिलना
1211,sich rühren::V,זז,हिलना
1212,sich erheben::V,קם,उठना
1213,sich setzen::V,התישב,बैठना
1214,hinfallen::V,נפל,गिरना
1215,laufen::V,הלך ברגל,चलना
1216,schreiten::V,פסע,क़दम जाना
1217,spazierengehen::V,טיל,सैर करना
1218,eilen::V,אץ,तेज़ी से जाना
1219,eilen::V,אץ,शीघ्रता से चलना
1220,eilen::V,מהר,तेज़ी से जाना
1221,eilen::V,מהר,शीघ्रता से चलना
1222,sich beeilen::V,מהר,जल्दी करना
1223,sich beeilen::V,מהר,शीघ्रता करना
1224,sausen::V,אץ,बड़ी तेज़ी से चलना
1225,rennen::V,רץ,भागना
1226,rennen::V,רץ,दौड़ना
1227,springen::V,קפץ,उछलना
1228,klettern::V,טפס,चढ़ना
1229,schaukeln::V,התנדנד,झूलना
1230,kriechen::V,זחל,रेंगना
1231,schwimmen::V,שחה,तैरना
1232,tauchen::V,צלל,डूबना
1233,rudern::V,חתר,खेना
1234,rudern::V,חתר,चप्पू चलाना
1235,fahren::V,נסע,चलना
1236,fahren::V,נסע,यात्रा करना
1237,fliegen::V,עף,उड़ना
1238,gehen::V,הלך,जाना
1239,weggehen::V,עזב,चला जाना
1240,weggehen::V,עזב,बाहर जाना
1241,abfahren::V,יצא,छूटना
1242,abfahren::V,יצא,रवाना होना
1243,anhalten::V,עצר,रुकना
1244,anhalten::V,עצר,खड़ा होना
1245,hineingehen::V,נכנס,घुसना
1246,hineingehen::V,נכנס,अंदर जाना
1247,eintreten::V,נכנס,प्रवेश करना
1248,kommen::V,בא,आना
1249,ankommen::V,הגיע,पहुँचना
1250,zurückkommen::V,שב,लौटना
1251,zurückkommen::V,שב,वापस आना
1252,zurückkommen::V,חזר,लौटना
1253,zurückkommen::V,חזר,वापस आना
1254,bleiben::V,נשאר,रहना
1255,bleiben::V,נשאר,रुकना
1256,warten::V,חכה,इंतज़ार करना
1257,warten::V,המתין,इंतज़ार करना
1258,erwarten::V,צפה,प्रतीक्षा करना
1259,suchen::V,חפש,ढूँढ़ना
1260,finden::V,מצא,पाना
1261,finden::V,מצא,ढूँढ़ निकालना
1262,versuchen::V,נסה,कोशिश करना
1263,vorbereiten::V,הכין,तैयार करना
1264,lieben::V,אהב,प्यार करना
1265,mögen::V,אהב,पसंद होना
1266,lachen::V,צחק,हँसना
1267,rühren::V,נגע ללב,छूना
1268,weinen::V,בכה,रोना
1269,schimpfen::V,גער,गाली देना
1270,sich ärgern::V,זעם,चिढ़ना
1271,sich ärgern::V,זעם,नाराज़ होना
1272,sich ärgern::V,כעס,चिढ़ना
1273,sich ärgern::V,כעס,नाराज़ होना
1274,sich fürchten::V,פחד,डरना
1275,sich fürchten::V,פחד,भय खाना
1276,sich fürchten::V,חשש,डरना
1277,sich fürchten::V,חשש,भय खाना
1278,fürchten::V,פחד מ,डरना से
1279,fürchten::V,פחד מ,भय खाना से
1280,fürchten::V,חשש מ,डरना से
1281,fürchten::V,חשש מ,भय खाना से
1282,fliehen::V,ברח,भागना
1283,flüchten::V,נמלט,निकल भागना
1284,sehen::V,ראה,देखना
1285,anschauen::V,הביט,देखना
1286,ansehen::V,התבונן,दृष्टि डालना पर
1287,hören::V,שמע,सुनना
1288,zuhören::V,הקשיב,सुनना
1289,probieren::V,נסה,चखना
1290,riechen::V,הריח,सूँघना
1291,fühlen::V,חש,महसूस करना
1292,scheinen::V,נדמה,लगना
1293,zu sehen sein::V,נראה,दिखाई देना
1294,vernehmen::V,נודע ל,सुनना
1295,frieren::V,קר ל,ठंड लगना
1296,frieren::V,קר ל,सर्दी लगना
1297,tun::V,פעל,करना
1298,können::V,יכל,सकना
1299,können::V,יכל,जानना
1300,wollen::V,רצה,चाहना
1301,anfangen::V,התחיל,शुरू करना
1302,beenden::V,גמר,ख़त्म करना
1303,beenden::V,גמר,समाप्त करना
1304,aufhören::V,סים,बंद जाना
1305,aufhören::V,סים,समाप्त जाना
1306,gelingen::V,הצליח,बनना
1307,gelingen::V,הצליח,अच्छा होना
1308,geraten::V,עלה,बन पड़ना
1309,öffnen::V,פתח,खोलना
1310,schließen::V,סגר,बंद करना
1311,stellen::V,העמיד,रखना
1312,setzen::V,הושיב,रखना
1313,setzen::V,הושיב,बिठाना
1314,legen::V,שם,रखना
1315,legen::V,שם,लिटाना
1316,berühren::V,נגע,छूना
1317,berühren::V,נגע,स्पर्श करना
1318,verbinden::V,קשר,बाँधना
1319,bedecken::V,כסה,ढकना
1320,aufhängen::V,תלה,लटकाना
1321,anzünden::V,הצית,जलाना
1322,aufheben::V,אסף,उठाना
1323,zurücklassen::V,השאיר,पीछे छोड़ना
1324,verlieren::V,אבד,खोना
1325,verlieren::V,אבד,गँवाना
1326,fallen lassen::V,שמט,गिराना
1327,fallen lassen::V,הפיל,गिराना
1328,machen::V,עשה,करना
1329,machen::V,עשה,बनाना
1330,herstellen::V,יצר,बनाना
1331,herstellen::V,יצר,तैयार करना
1332,bauen::V,בנה,बनाना
1333,bauen::V,בנה,निर्माण करना
1334,reparieren::V,תקן,मरम्मत करना
1335,verbessern::V,שפר,सुधारना
1336,ändern::V,שנה,बदलना
1337,ändern::V,שנה,परीवर्तन करना
1338,graben::V,חפר,खोदना
1339,beugen::V,כפף,झुकाना
1340,biegen::V,כופף,झुकाना
1341,drehen::V,סובב,फेरना
1342,drehen::V,סובב,घुमाना
1343,wenden::V,הפך,पलटना
1344,wenden::V,הפך,मोड़ना
1345,umdrehen::V,סובב,घुमाना
1346,heben::V,הרים,उठाना
1347,heben::V,הרים,ऊँचा करना
1348,hochheben::V,הרים,उठाना
1349,hochheben::V,הרים,ऊपर को उठाना
1350,ergreifen::V,אחז,पकड़ना
1351,ergreifen::V,אחז,हाथ में लेना
1352,halten::V,החזיק,धरना
1353,halten::V,החזיק,पकड़ना
1354,drücken::V,לחץ,दबाना
1355,schieben::V,הזיז,सरकाना
1356,schieben::V,הזיז,खिसकाना
1357,kratzen::V,שרט,खुरचना
1358,kratzen::V,שרט,खुजलाना
1359,kratzen::V,שפשף,खुरचना
1360,kratzen::V,שפשף,खुजलाना
1361,lecken::V,לקק,चाटना
1362,beißen::V,נשך,काटना
1363,abreißen::V,קרע,तोड़ना
1364,abschneiden::V,חתך,काट करना
1365,binden::V,קשר,बाँधना
1366,stecken::V,תקע,खोंसना
1367,brechen::V,שבר,तोड़ना
1368,klopfen::V,נקש,खटखटाना
1369,hauen::V,הכה,ठोकना
1370,kleben::V,הדביק,चिपकाना
1371,reiben::V,שפשף,घिसना
1372,reiben::V,שפשף,रगड़ना
1373,streichen::V,מרח,लगाना
1374,schleifen::V,השחיז,तेज़ करना
1375,schneiden::V,גזר,कतरना
1376,rütteln::V,נענע,झकझोरना
1377,schütteln::V,נער,हिलाना
1378,schwenken::V,נופף,घुमाना
1379,schwenken::V,טלטל,घुमाना
1380,schütten::V,שפך,उँडेलना
1381,füllen::V,מלא,भरना
1382,füllen::V,מלא,ठूसना
1383,einwickeln::V,עטף,लपेटना
1384,tragen::V,נשא,ढोना
1385,schleppen::V,סחב,घसीटना
1386,ziehen::V,משך,खींचना
1387,aufbewahren::V,שמר,रखना
1388,werfen::V,זרק,फेंकना
1389,fangen::V,תפס,पकड़ना
1390,packen::V,אחז,पकड़ना
1391,verstecken::V,החביא,छिपाना
1392,teilen::V,חלק,बाँटना
1393,schicken::V,שלח,भेजना
1394,bringen::V,הביא,लाना
1395,hinzufügen::V,הוסיף,जोड़ना
1396,bekommen::V,תפס,पाना
1397,erhalten::V,קבל,पाना
1398,erhalten::V,קבל,मिलना
1399,nehmen::V,אחז,लेना
1400,wählen::V,בחר,चुनना
1401,auswählen::V,בחר ב,चुनना
1402,bewahren::V,קים,बनाए रखना
1403,behindern::V,מנע,रोकना
1404,verderben::V,מנע,ख़राब करना
1405,beschädigen::V,הזיק,नुक़सान पहुँचाना
1406,zerbrechen::V,נשבר,तोड़ना
1407,zerreißen::V,קרע,तोड़ना
1408,zerstören::V,הרס,नष्ट करना
1409,zerstören::V,הרס,बरबाद करना
1410,zerstören::V,השמיד,नष्ट करना
1411,zerstören::V,השמיד,बरबाद करना
1412,verbrennen::V,שרף,जलाना
1413,geben::V,נתן,देना
1414,reichen::V,העביר,थमाना
1415,schenken::V,נתן במתנה,भेंट देना
1416,versprechen::V,הבטיח,वादा करना
1417,wünschen::V,אחל,कामना करना
1418,loben::V,שבח,तारीफ़ करना
1419,küssen::V,נשק,चूमना
1420,wiegen::V,נדנד,झुलाना
1421,zudecken::V,כסה,ढकना
1422,wecken::V,עורר,जगाना
1423,zeigen::V,הראה,दिखाना
1424,führen::V,הביא,रास्ता दिखाना
1425,führen::V,הוביל,रास्ता दिखाना
1426,lehren::V,למד,पढ़ाना
1427,unterrichten::V,למד,सिखाना
1428,aufziehen::V,רומם,पालना
1429,leiten::V,נהל,संचालन करना
1430,antreiben::V,המרץ,हड़बड़ाना
1431,lassen::V,נתן,-आना
1432,lassen::V,נתן,कराना
1433,einladen::V,הזמין,बुलाना
1434,vereinigen::V,אחד,मिलाना
1435,vereinigen::V,אחד,संयुक्त करना
1436,vereinigen::V,לכד,मिलाना
1437,vereinigen::V,לכד,संयुक्त करना
1438,besuchen::V,בקר,मिलना से
1439,besuchen::V,בקר,मिलने जाना से
1440,treffen::V,פגש,मिलना
1441,sich versammeln::V,התאסף,इकट्ठा होना
1442,spielen::V,שחק,खेलना
1443,singen::V,שר,गाना
1444,tanzen::V,רקד,नाचना
1445,sich trennen::V,נפרד,अलग होना
1446,verlassen::V,עזב,छोड़ना
1447,retten::V,הציל,बचाना
1448,bewachen::V,שמר,आँख रखना पर
1449,schützen::V,אבטח,रक्षा करना
1450,verteidigen::V,הגן,रक्षा करना
1451,sich schlagen::V,התכתש,हाथापाई करना
1452,schießen::V,ירה,गोली मारना
1453,siegen::V,גבר,जीतना
1454,siegen::V,גבר,विजय पाना
1455,siegen::V,נצח,जीतना
1456,siegen::V,נצח,विजय पाना
1457,ärgern::V,עצבן,चिढ़ाना
1458,schlagen::V,הכה,मारना
1459,schlagen::V,הלקה,मारना
1460,treten::V,בעט,ठोकर मारना
1461,stechen::V,דקר,भेदना
