,Concept_ID,ku,hy
754,ein wenig::ADV,hebkî,մի քիչ
755,kaum::ADV,tema,հազիվ
756,kaum::ADV,himangi,հազիվ
757,sehr::ADV,gelek,շատ
758,so::ADV,weha,այդպես
759,noch::ADV,hêj,դեռ
760,noch::ADV,dîsa,դեռ
761,nur::ADV,tenê,միայն
762,nur::ADV,bes,միայն
763,schon::ADV,hew,արդեն
764,wieder::ADV,jar din,նորից
765,wieder::ADV,jar din,դարձյալ
766,wieder::ADV,dîsa,նորից
767,wieder::ADV,dîsa,դարձյալ
768,vergebens::ADV,deya çun,իզուր
769,vergebens::ADV,îfleh bûn,իզուր
770,vor::PRP,li ber,դիմացը
771,hinter::PRP,li pişt,ետեւը
772,unter::PRP,li bin,տակ
773,durch::PRP,kura,միջով
774,neben::PRP,li ba,քովը
775,zwischen::PRP,nabeyne,միջեւ
776,zwischen::PRP,di nav...da,միջեւ
777,wegen::PRP,ji bo,պատճառով
778,wegen::PRP,ji bo,շնորհից
779,wegen::PRP,ji ber,պատճառով
780,wegen::PRP,ji ber,շնորհից
781,dies::PRN,ev,սա
782,dies::PRN,ev,այս
783,das::PRN,ev,դա
784,das::PRN,ev,այդ
785,alles::PRN,hemû,ամեն ինչ
786,ich::PRN,ez,ես
787,du::PRN,tu,դու
788,er::PRN,wî,նա
789,wir::PRN,êm,մենք
790,ihr::PRN,hûn,դուք
791,sie::PRN,we,նրանք
792,was::FPRN,çi,ինչ
793,wer::FPRN,ki,ով
794,wo::FADV,li ku dere,ուր
795,wo::FADV,li ku dere,որտեղ
796,wohin::FADV,li ku dere,դեպի ուր
797,wie::FADV,çawa,ինչպես
798,warum::FADV,çima,ինչու
799,wieviel::FNUM,çend,որչափ
800,eins::NUM,yek,մեկ
801,zwei::NUM,didu,երկու
802,drei::NUM,sisê,երեք
803,vier::NUM,çar,չորս
804,fünf::NUM,penç,հինգ
805,sechs::NUM,şeş,վեց
806,sieben::NUM,heft,յոթ
807,acht::NUM,heşt,ութ
808,neun::NUM,neh,ինը
809,zehn::NUM,deh,տասը
810,elf::NUM,yazdeh,տասնմեկ
811,zwölf::NUM,diwazdeh,տասներկու
812,zwanzig::NUM,bîst,քսան
813,dreißig::NUM,sih,երեսուն
814,vierzig::NUM,çil,քառասուն
815,fünfzig::NUM,pençi,հիսուն
816,sechzig::NUM,şêst,վաթսուն
817,siebzig::NUM,heftê,յոթանասուն
818,achtzig::NUM,heştê,ութսուն
819,neunzig::NUM,nod,իննսուն
820,hundert::NUM,sêd,հարյուր
821,tausend::NUM,hezar,հազար
822,und::CNJ,û,ու
823,oder::CNJ,an,կամ
824,oder::CNJ,yan,կամ
825,stehen::V,sekinîn,կանգնել
826,sitzen::V,rûniştin,նստել
827,liegen::V,paldan,ստել
828,hängen::V,darve kirin,կախվել
829,werden::V,bûn,դառնալ
830,passieren::V,hatin holê,պատահել
831,passieren::V,hatin serê kesî,պատահել
832,beginnen::V,li dest pêkirin,սկսվել
833,enden::V,xalas bû,վերջանալ
834,wechseln::V,guherandin,փոխվել
835,wechseln::V,dêgiş kirin,փոխվել
836,aufgehen[Sonne]::V,hilatin,բարձրանալ
837,aufgehen[Sonne]::V,hilatin,ելնել 
838,untergehen[Sonne]::V,çun ava,մտնել
839,scheinen[Sonne]::V,şewk de,շողալ
840,scheinen[Sonne]::V,şewk de,փայլել
841,donnern::V,gire-gir,որոտալ
842,wehen::V,ba le de,փչել
843,strömen::V,xwe girtin,հոսել
844,fließen::V,herikîn,հոսել
845,sich drehen::V,xwe zivirandin,պտտվել
846,schwanken::V,hejandin,տատանվել
847,schwingen::V,libakirin,ճոճվել
848,fallen::V,ketin,ընկնել
849,brennen::V,şewitîn,այրվել
850,rauchen::V,kişandin,ծխել
851,regnen::V,bahran tê,անձրեւ գալ
852,gefrieren::V,qefilandin,սառչել
853,tauen::V,helandin,լկիլ
854,schmelzen::V,helandin,հալիլ
855,trocknen::V,zuwabûn,չորանալ
856,sieden::V,kelîn,եռալ
857,faulen::V,xerabûn,փտել
858,verfaulen::V,xerabûn,նեխել
859,reißen::V,jêkirin,պատռվել
860,reißen::V,jêkirin,ճղվել
861,versinken::V,xerq bûn,սուզվել
862,vergehen::V,derbas bûn,անցնել 
863,erscheinen::V,peyda bûn,հայտնվել
864,erscheinen::V,peyda bûn,երեւալ
865,verschwinden::V,wendabûn,անհետանալ
866,sinken::V,noq bûn,ընկնել
867,abnehmen::V,kêm bûn,փոքրանալ
868,zunehmen::V,qelew bûn,մեծանալ
869,steigen::V,hildan,բարձրանալ
870,wachsen::V,mezin bûn,աճել
871,glänzen::V,biriqîn,նշուլել
872,glänzen::V,biriqîn,փայլիլ
873,funkeln::V,çikisîn,փայլատակել
874,lärmen::V,guşîn,աղմուկ հանել
875,läuten::V,lê de,զնգալ
876,klingeln::V,sîl dan,զնգալ
877,klingeln::V,ringerin,զնգալ
878,klirren::V,zingzing hat,զնգզնգալ
879,brausen::V,guşîn,մոլեգնել
880,rauschen::V,guşîn,սոսափել
881,klingen::V,deng pe ketin,հնչել
882,bellen::V,kewtîn,հաչել
883,heulen::V,ûrîn,ոռնալ 
884,blasen::V,puf kirin,փչել 
885,pfeifen::V,fîkandin,սուլել
886,schreien::V,qîrîn,գոռալ 
887,stöhnen::V,nalîn,տնքալ
888,zittern::V,hejîn,դողալ
889,leben::V,jihîn,ապրել
890,geboren werden::V,hatin dinyê,ծնվել
891,geboren werden::V,bûn,ծնվել
892,atmen::V,hilmijîn,շնչել
893,trinken::V,vexwarin,խմել
894,essen::V,xwarin,ուտել
895,schlucken::V,daqulbandin,կլանել
896,schlucken::V,daqulbandin,կուլ տալ
897,müde werden::V,betilîln,հոգնել
898,müde werden::V,qerimîn,հոգնել
899,einschlafen::V,razan,քուն մտնել
900,schlafen::V,razan,քնել
901,schlafen::V,razandin,քնել
902,aufwachen::V,şiyarbûn,արթննալ
903,aufstehen::V,rabûn,ելլել
904,sich erholen::V,baş bûn,հանգստանալ
905,krank werden::V,nexweş kêt,հիւանդանալ
906,krank sein::V,nexweş bû,հիվանդ լինել
907,schmerzen::V,êşandin,ցավել
908,husten::V,kuxin,հազալ
909,genesen::V,baş bûn,ապաքինվել
910,sterben::V,mirin,մեռնել
911,sterben::V,mirin,վախճանվել
912,umkommen::V,mirin,կործանվել
913,sich bewegen::V,leqîn,ընթանալ
914,sich rühren::V,leqîn,շարժվել
915,sich erheben::V,rabûn,կանգնել
916,sich erheben::V,rabûn,վեր կենալ
917,sich setzen::V,runiştin,նստել
918,hinfallen::V,kêtin,ընկնել
919,laufen::V,meşîn,քայլել
920,schreiten::V,meşkirin,ճեմել
921,spazierengehen::V,gerandin,շրջագայել
922,eilen::V,lezandin,շտապել
923,sich beeilen::V,zûkirin,շտապել 
924,sausen::V,fîzîn,սլանալ
925,rennen::V,baz dan,վազել
926,springen::V,hilpekîn,ցատկել
927,klettern::V,hilperikîn,մագլցել
928,schaukeln::V,lorandin,ճոճվել
929,schaukeln::V,lorandin,օրորվել
930,kriechen::V,xuşandin,սողալ
931,schwimmen::V,avjenîn,լողալ
932,tauchen::V,qutxuyardin,սուզվել
933,tauchen::V,noqîn,սուզվել
934,rudern::V,qaîq ajotin,թիավարել
935,fahren::V,ajotin,ընթանալ
936,fliegen::V,firîn,թռչել
937,gehen::V,çûn,գնալ
938,weggehen::V,çûn,հեռանալ
939,abfahren::V,çûyin,ճանապարհվել
940,anhalten::V,rawestîn,կանգնել
941,hineingehen::V,ketin hundir,մտնել
942,eintreten::V,têketin,մտնել
943,kommen::V,hatin,գալ
944,ankommen::V,gihan,ժամանել
945,ankommen::V,gihîştin,ժամանել
946,zurückkommen::V,vegerandin,վերադառնալ
947,bleiben::V,sekinîn,մնալ
948,warten::V,payîn,սպասել
949,erwarten::V,payîn,սպասել
950,suchen::V,lêgerîn,որոնել
951,finden::V,peyda kirin,գտնել
952,versuchen::V,çeribandin,փորձել
953,vorbereiten::V,amade kirin,պատրաստել
954,lieben::V,hez kirin,սիրել
955,mögen::V,dil kirin,հավանել
956,mögen::V,dil kirin,սիրել
957,lachen::V,kenîn,ծիծաղել
958,rühren::V,hêjan,հուզել
959,weinen::V,girîn,լալ
960,schimpfen::V,pevçûn,տրտնջալ
961,schimpfen::V,pevçûn,քրթմնջել
962,sich ärgern::V,enirîn,զայրանալ
963,sich fürchten::V,tirsîn,վախնալ
964,fürchten::V,tirsin,վախենալ
965,fliehen::V,bazdan,փախչել
966,flüchten::V,revîn,փախչել
967,sehen::V,dîtin,տեսնել
968,anschauen::V,sêr kirin,դիտել
969,ansehen::V,hesibandin,նայել
970,hören::V,guhdar jirin,լսել
971,zuhören::V,guhdarî kirin,ունկնդրել
972,probieren::V,tehm kirin,համը տեսել
973,riechen::V,bihn kirin,հոտ առնել
974,fühlen::V,hîs kirin,զգալ
975,scheinen::V,xoyer kir,երեւալ
976,zu sehen sein::V,diyar bûn,երեւալ
977,vernehmen::V,bihîstin,իմանալ 
978,frieren::V,qerişîn,մրսել
979,tun::V,kirin,անել
980,können::V,karin,կարողանալ
981,wollen::V,xwestîn,ուզել
982,wollen::V,xwestîn,ցանկանալ
983,anfangen::V,dest pêkirin,սկսել
984,beenden::V,xelas kirin,վերջացնել
985,aufhören::V,xelas kirin,դադարել
986,gelingen::V,çe bûn,հաջողվել
987,gelingen::V,çe bûn,գլուխ գալ
988,geraten::V,qewîmîn,ստացվել
989,öffnen::V,vekirin,բաց անել
990,schließen::V,girtin,փակել 
991,stellen::V,danîn,դնել
992,setzen::V,rûniştin,նստեցնել
993,legen::V,danîn,դնել
994,legen::V,razandin,դնել
995,berühren::V,lêketin,դիպչել
996,berühren::V,lêketin,շոշափել
997,verbinden::V,anîn pê,շաղկապել
998,bedecken::V,sergirtin,ծածկել
999,aufhängen::V,aliqandin,կախել
1000,anzünden::V,pêxistin,վառել
1001,aufheben::V,hildan,վերցնել
1002,zurücklassen::V,hiştin,թողնել
1003,zurücklassen::V,vehiştin,թողնել
1004,verlieren::V,wendakirin,կորցնել
1005,fallen lassen::V,xistin bixe,գցել
1006,fallen lassen::V,xistin,գցել
1007,machen::V,kirin,անել
1008,machen::V,çêkirin,անել
1009,herstellen::V,çê kirin,արտադրել
1010,herstellen::V,peyda kirin,արտադրել
1011,bauen::V,lêkirin,կառուցել
1012,reparieren::V,veherînerîn,նորոգել
1013,verbessern::V,sererastkirin,բարելավել
1014,ändern::V,degiş kirin,փոխել
1015,graben::V,kolandin,փորել
1016,beugen::V,tewîn,ծռել
1017,beugen::V,xwar kirin,ծռել
1018,biegen::V,tewandin,թեքել
1019,biegen::V,xwarkirin,թեքել
1020,drehen::V,fitilandin,ոլորել
1021,wenden::V,zivîrin,պտտել
1022,umdrehen::V,vegerandin,շրջել
1023,heben::V,hildan,բարձրացնել
1024,hochheben::V,hildan,բարձրացնել
1025,ergreifen::V,dest avêtin,վարակվել
1026,halten::V,hîştin,բռնել
1027,halten::V,sekinîn,բռնել
1028,drücken::V,pêl kirin,ճնշել
1029,schieben::V,damdan,հրել
1030,kratzen::V,xurandin,քերել
1031,lecken::V,alastin,լիզել
1032,beißen::V,gez kirin,կծել
1033,abreißen::V,hilşandin,պոկել
1034,abschneiden::V,jêkirin,կտրել 
1035,binden::V,girêdan,կապել
1036,stecken::V,têxistin,խրել
1037,brechen::V,şikandin,կոտրել 
1038,klopfen::V,kutandin,թակել
1039,hauen::V,li dan,ծեծել
1040,kleben::V,zeliqîn,կպցնել
1041,kleben::V,şirêz kirin,կպցնել
1042,reiben::V,firikandin,շփել
1043,streichen::V,bax dan,վրան քսել
1044,schleifen::V,çarkirin,սրել 
1045,schneiden::V,jêkirin,կտրել
1046,rütteln::V,hejandin,ցնցել
1047,schütteln::V,daweşîn,թափահարել
1048,schwenken::V,têwdan,ճոճել
1049,schütten::V,rijandin,լցնել
1050,füllen::V,dagirtin,լիքը լցնել
1051,einwickeln::V,pêçandin,փաթաթել
1052,tragen::V,kişandin,կրել
1053,tragen::V,kişandin,տանել
1054,tragen::V,rajtin,կրել
1055,tragen::V,rajtin,տանել
1056,schleppen::V,kişandin,քաշել
1057,ziehen::V,kişandin,ձգել
1058,ziehen::V,kişandin,քաշել
1059,aufbewahren::V,hilandin,պահել 
1060,werfen::V,avêtin,նետել
1061,fangen::V,sem kirin,
1062,fangen::V,girtin,
1063,packen::V,pê girtin,հափշտակել
1064,verstecken::V,hîlanin,ծածկել
1065,teilen::V,parvekirin,բաժանել
1066,schicken::V,şandin,ուղարկել
1067,bringen::V,anîn,բերել
1068,bringen::V,birin,բերել
1069,hinzufügen::V,dan ser,ավելացնել
1070,hinzufügen::V,li tiştekî zêde kirin,ավելացնել
1071,bekommen::V,standin,հայթայթել
1072,erhalten::V,standin,ստանալ
1073,nehmen::V,girtin,վերցնել
1074,wählen::V,ray dan,ընտրել
1075,auswählen::V,bijartin,գերադասել
1076,bewahren::V,rê li ber girtin,պահպանել
1077,bewahren::V,lê xwedî derketin,պահպանել
1078,behindern::V,bara wi,խոչընդոտել
1079,verderben::V,heram bûn,փչացնել
1080,beschädigen::V,xerab kirin,վնասել
1081,zerbrechen::V,şikênandin,ջարդել
1082,zerbrechen::V,şikênandin,կոտրել
1083,zerbrechen::V,perçe kirin,ջարդել
1084,zerbrechen::V,perçe kirin,կոտրել
1085,zerreißen::V,qelişandin,պատռել
1086,zerstören::V,hilşandin,քանդել
1087,verbrennen::V,şewitandin,այրել
1088,geben::V,dan,տալ
1089,geben::V,dayin,տալ
1090,reichen::V,besbûn,հանձնել
1091,reichen::V,têrkirin,հանձնել
1092,schenken::V,diyarî kirin,նվիրել
1093,versprechen::V,soz dan,խոստանալ
1094,wünschen::V,dil kirin,մաղթել
1095,loben::V,pesinandin,գովել
1096,küssen::V,maçkirin,համբուրել
1097,wiegen::V,lorandin,օրորել
1098,wiegen::V,wezinandin,օրորել
1099,zudecken::V,nixumandin,վրան գցել
1100,wecken::V,bixwe hesandin,զարթնեցնել
1101,zeigen::V,şanîdan,ցույց տալ
1102,führen::V,raber kirin,ուղեկցել
1103,lehren::V,hîn kirin,սովորեցնել
1104,unterrichten::V,ders dan,ավանդել
1105,aufziehen::V,mesinkirin,դաստիարակել
1106,leiten::V,rêberî kirin,ղեկավարել
1107,leiten::V,rêberî kirin,կառավարել
1108,antreiben::V,bezandin,շտապեցնել
1109,lassen::V,berdan,ստիպել
1110,lassen::V,hiştin,ստիպել
1111,einladen::V,dawet kirin,հրավիրել
1112,vereinigen::V,bi yek kirin,միացնել
1113,besuchen::V,mêvan bûn,այցելել
1114,treffen::V,rast hatin,հանդիպել
1115,sich versammeln::V,li hev çivîn,հավաքվել
1116,spielen::V,listin,խաղալ
1117,singen::V,stran,երգել
1118,tanzen::V,reqisîn,պարել
1119,sich trennen::V,hew berdan,ցրվել
1120,verlassen::V,tanê hişt,լքել
1121,verlassen::V,bêkes,լքել
1122,retten::V,rihakirin,փրկել
1123,bewachen::V,raçavkirin,պահել
1124,schützen::V,hemet kirin,պաշտպանել
1125,verteidigen::V,paraztin,պաշտպանել
1126,sich schlagen::V,li hev bezîn,կռվել
1127,schießen::V,agir kirin,կրակել
1128,siegen::V,biser ketin,հաղթել
1129,ärgern::V,xeyirandin,ձանձրացնել
1130,schlagen::V,lêdan,խփել
1131,schlagen::V,lêxistin,խփել
1132,treten::V,têlekirin,քացի տալ
1133,stechen::V,têrekirin,խայթել
1134,stoßen::V,lêketin,մղել
1135,stehlen::V,dizîn,գողանալ
1136,stehlen::V,dizî birin,գողանալ
1137,stören::V,aciz kirin,խանգարել
1138,belästigen::V,li tela yeki ketin,անհանգստացնել
1139,verbergen::V,veşartin,թաքցնել
1140,verbergen::V,kemîndanîn,թաքցնել
1141,täuschen::V,xapandin,խաբել
1142,täuschen::V,lê zexeli kirin,խաբել
1143,betrügen::V,xapandin,խաբել
1144,töten::V,kûştin,սպանել 
1145,wohnen::V,rûniştin,բնակվել
1146,arbeiten::V,kar kirin,աշխատել
1147,arbeiten::V,şêxulin,աշխատել
1148,sammeln::V,komkirin,հավաքել
1149,pflücken::V,çinîn,քաղել
1150,jagen::V,nêçîr kirin,որս անել
1151,fischen::V,masî girtin,ձուկ բռնել
1152,fassen::V,pê girtin,բռնել
1153,fassen::V,sêm kirin,բռնել
1154,hüten::V,hei jê man,արածեցնել
1155,treiben::V,bêherandin,հովուել
1156,anbinden::V,tewilandin,չուանել
1157,füttern::V,xwarine dan lê,կերակրել
1158,melken::V,dotin,կթել
1159,hacken::V,kolandin,կոտորել
1160,gießen::V,av dan,ջրել
1161,reifen::V,kemilîn,հասունանալ 
1162,zubereiten::V,çe kirin,պատրաստել
1163,kochen::V,xwarin çe kirin,եփել
1164,kochen::V,kelandin,եփել
1165,backen::V,pijandin,թխել
1166,braten::V,qelandin,տապակել
1167,braten::V,sor kirin,տապակել
1168,umrühren::V,têvdan,խառնել
1169,stricken::V,hûnan,գործել
1170,nähen::V,kêl kirin,կարել
1171,färben::V,boyax kirin,ներկել
1172,reinigen::V,paqijkirin,մաքրել
1173,waschen::V,şuştin,լվանալ
1174,abwischen::V,pakîj kirin,սրբել
1175,spülen::V,şuştin,ողողել
1176,spülen::V,şuştin,պարզաջրել
1177,fegen::V,maliştin,ավլել
1178,kehren::V,maliştin,ավլել
1179,baden::V,serîşûştin,լողանալ
1180,sich waschen::V,serîşûştin,լվացվել
1181,ausziehen::V,jê kirin,հանել
1182,anziehen::V,pê kirin,հագնել
1183,sich anziehen::V,xwe kirin,հագնվել
1184,kämmen::V,şeh kirin,սանրել
1185,schmücken::V,xemilandin,զարդարել
1186,sagen::V,gotin,ասել
1187,sagen::V,peyivîn,ասել
1188,sprechen::V,peyivîn,խոսել
1189,reden::V,axaftin,զրուցել
1190,sich unterhalten::V,hev biştaxilin,խոսակցել
1191,fragen::V,pirsîn,հարցնել
1192,fragen::V,pirs kirin,հարցնել
1193,bitten::V,tika kirin,խնդրել
1194,erzählen::V,behs kirin,պատմել
1195,mitteilen::V,vegotin,հաղորդել
1196,nennen::V,bi nav kirin,անվանել
1197,rufen::V,bakirin,կանչել
1198,prahlen::V,pesnê xwe dan,պարծենալ
1199,übersetzen::V,qulibandin,թարգմանել
1200,übersetzen::V,derbas kirin,թարգմանել
1201,denken::V,fikirîn,մտածել
1202,glauben::V,bawer bûn,հավատալ
1203,bemerken::V,bala xwe dan,նկատել
1204,bemerken::V,çac lê ketin,նկատել
1205,erkennen::V,pêhesîn,ճանաչել
1206,begreifen::V,fêmkirin,հասկանալ
1207,verstehen::V,fêmkirin,ըմբռնել
1208,lernen::V,halmandin,սովորել
1209,lernen::V,fêrbun,սովորել
1210,wissen::V,zanîn,իմանալ
1211,sich erinnern an::V,bir bûn,հիշել
1212,sich erinnern an::V,bir bûn,մտաբերել
1213,vergessen::V,ji bir kirin,մոռանալ
1214,messen::V,pê kanîn,չափել
1215,zählen::V,hejmardin,թվել
1216,zählen::V,hejmardin,հաշվել
1217,rechnen::V,hesibandin,հաշվել
1218,rechnen::V,hesibandin,հաշվարկել
1219,lesen::V,xwendin,կարդալ
1220,malen::V,rengandin,նկարել
1221,malen::V,boyax kirin,նկարել
1222,zeichnen::V,işaret kirin,գծել
1223,schreiben::V,nivîsandin,գրել
1224,besitzen::V,hebûn,ունենալ
1225,besitzen::V,hebûn,տեր լինել
1226,kaufen::V,kirîn,գնել
1227,verkaufen::V,firotin,վաճառել
1228,bezahlen::V,pere dan,վճարել
1229,zahlen::V,pere dan,վճարել
1230,zahlen::V,dayin,վճարել
1231,beherrschen::V,zebt kirin,ղեկավարել
1232,beherrschen::V,hukim kirin,ղեկավարել
1233,ertragen::V,bihêzkirin,դիմանալ
