,Concept_ID,fi,de
790,liegen::V,maata,liegen
791,hängen::V,riippua,hängen
792,werden::V,tulla,werden
793,werden::V,joutua,werden
794,passieren::V,sattua,passieren
795,passieren::V,tapahtua,passieren
796,beginnen::V,alkaa,beginnen
797,enden::V,loppua,enden
798,enden::V,päättyä,enden
799,wechseln::V,vaihtua,wechseln
800,wechseln::V,vaihdella,wechseln
801,aufgehen[Sonne]::V,nousta,aufgehen
802,untergehen[Sonne]::V,laskea,untergehen
803,scheinen[Sonne]::V,paistaa,scheinen
804,donnern::V,jyristä,donnern
805,wehen::V,tuulla,wehen
806,wehen::V,puhaltaa,wehen
807,strömen::V,virrata,strömen
808,fließen::V,valua,fließen
809,fließen::V,juosta,fließen
810,sich drehen::V,pyöriä,sich drehen
811,schwanken::V,horjua,schwanken
812,schwingen::V,heilua,schwingen
813,schwingen::V,värähdellä,schwingen
814,fallen::V,pudota,fallen
815,fallen::V,langeta,fallen
816,brennen::V,palaa,brennen
817,rauchen::V,savuta,rauchen
818,regnen::V,sataa,regnen
819,gefrieren::V,jäätyä,gefrieren
820,tauen::V,sulaa,tauen
821,schmelzen::V,sulaa,schmelzen
822,trocknen::V,kuivua,trocknen
823,sieden::V,kiehua,sieden
824,faulen::V,mädätä,faulen
825,verfaulen::V,mädätä,verfaulen
826,verfaulen::V,mädäntyä,verfaulen
827,reißen::V,revetä,reißen
828,versinken::V,upota,versinken
829,versinken::V,vajota,versinken
830,vergehen::V,kulua,vergehen
831,erscheinen::V,ilmestyä,erscheinen
832,verschwinden::V,kadota,verschwinden
833,sinken::V,vajota,sinken
834,abnehmen::V,vähetä,abnehmen
835,zunehmen::V,kasvaa,zunehmen
836,zunehmen::V,lisääntyä,zunehmen
837,steigen::V,nousta,steigen
838,wachsen::V,kasvaa,wachsen
839,glänzen::V,kiiltää,glänzen
840,funkeln::V,kipinöidä,funkeln
841,lärmen::V,meluta,lärmen
842,läuten::V,soida,läuten
843,klingeln::V,soida,klingeln
844,klirren::V,kalista,klirren
845,brausen::V,kohista,brausen
846,rauschen::V,kohista,rauschen
847,klingen::V,soida,klingen
848,bellen::V,haukkua,bellen
849,heulen::V,ulvoa,heulen
850,blasen::V,puhaltaa,blasen
851,pfeifen::V,viheltää,pfeifen
852,schreien::V,kirkua,schreien
853,stöhnen::V,voihkia,stöhnen
854,zittern::V,vapista,zittern
855,leben::V,elää,leben
856,geboren werden::V,syntyä,geboren werden
857,atmen::V,hengittää,atmen
858,trinken::V,juoda,trinken
859,essen::V,syödä,essen
860,schlucken::V,niellä,schlucken
861,müde werden::V,uupua,müde werden
862,einschlafen::V,uinahtaa,einschlafen
863,schlafen::V,maata,schlafen
864,schlafen::V,nukkua,schlafen
865,aufwachen::V,herätä,aufwachen
866,aufstehen::V,nousta,aufstehen
867,aufstehen::V,nousta ylös,aufstehen
868,sich erholen::V,levätä,sich erholen
869,krank werden::V,sairastua,krank werden
870,krank sein::V,potea,krank sein
871,krank sein::V,sairastaa,krank sein
872,schmerzen::V,särkeä,schmerzen
873,schmerzen::V,kivistää,schmerzen
874,husten::V,yskiä,husten
875,genesen::V,toipua,genesen
876,sterben::V,kuolla,sterben
877,umkommen::V,saada surmansa,umkommen
878,umkommen::V,kuolla,umkommen
879,sich bewegen::V,liikkua,sich bewegen
880,sich rühren::V,liikahtaa,sich rühren
881,sich erheben::V,nousta,sich erheben
882,sich setzen::V,istuutua,sich setzen
883,hinfallen::V,kaatua,hinfallen
884,laufen::V,kävellä,laufen
885,schreiten::V,astua,schreiten
886,schreiten::V,astella,schreiten
887,spazierengehen::V,kävellä,spazierengehen
888,eilen::V,kiirehtiä,eilen
889,sich beeilen::V,kiirehtiä,sich beeilen
890,sich beeilen::V,olla kiireissään,sich beeilen
891,sausen::V,rynnätä,sausen
892,sausen::V,viilettää,sausen
893,rennen::V,juosta,rennen
894,springen::V,hypätä,springen
895,klettern::V,kiivetä,klettern
896,schaukeln::V,kiikkua,schaukeln
897,kriechen::V,ryömiä,kriechen
898,schwimmen::V,uida,schwimmen
899,tauchen::V,sukeltaa,tauchen
900,rudern::V,soutaa,rudern
901,fahren::V,ajaa,fahren
902,fahren::V,kulkea,fahren
903,fliegen::V,lentää,fliegen
904,gehen::V,käydä,gehen
905,weggehen::V,lähteä,weggehen
906,weggehen::V,poistua,weggehen
907,abfahren::V,lähteä,abfahren
908,anhalten::V,pysähtyä,anhalten
909,anhalten::V,seisahtua,anhalten
910,hineingehen::V,mennä sisään,hineingehen
911,eintreten::V,astua sisään,eintreten
912,kommen::V,tulla,kommen
913,ankommen::V,saapua,ankommen
914,zurückkommen::V,palata,zurückkommen
915,bleiben::V,jäädä,bleiben
916,bleiben::V,viipyä,bleiben
917,warten::V,odottaa,warten
918,erwarten::V,odottaa,erwarten
919,suchen::V,etsiä,suchen
920,finden::V,löytää,finden
921,versuchen::V,yrittää,versuchen
922,vorbereiten::V,valmistaa,vorbereiten
923,lieben::V,pitää,lieben
924,lieben::V,rakastaa,lieben
925,mögen::V,pitää,mögen
926,mögen::V,tykätä,mögen
927,lachen::V,nauraa,lachen
928,rühren::V,liikuttaa,rühren
929,weinen::V,itkeä,weinen
930,schimpfen::V,haukkua,schimpfen
931,sich ärgern::V,suuttua,sich ärgern
932,sich fürchten::V,pelätä,sich fürchten
933,fürchten::V,pelätä,fürchten
934,fliehen::V,paeta,fliehen
935,flüchten::V,paeta,flüchten
936,sehen::V,nähdä,sehen
937,anschauen::V,katsoa,anschauen
938,ansehen::V,katsoa,ansehen
939,hören::V,kuulla,hören
940,zuhören::V,kuunnella,zuhören
941,probieren::V,maistaa,probieren
942,riechen::V,haistaa,riechen
943,fühlen::V,tuntea,fühlen
944,scheinen::V,tuntua,scheinen
945,zu sehen sein::V,näkyä,zu sehen sein
946,vernehmen::V,kuulla,vernehmen
947,frieren::V,palella,frieren
948,tun::V,tehdä,tun
949,können::V,osata,können
950,wollen::V,tahtoa,wollen
951,anfangen::V,ruveta,anfangen
952,anfangen::V,aloittaa,anfangen
953,beenden::V,lopettaa,beenden
954,aufhören::V,loppua,aufhören
955,gelingen::V,onnistua,gelingen
956,geraten::V,sujua,geraten
957,geraten::V,joutua,geraten
958,öffnen::V,avata,öffnen
959,öffnen::V,aukaista,öffnen
960,schließen::V,sulkea,schließen
961,stellen::V,panna,stellen
962,stellen::V,asettaa,stellen
963,setzen::V,panna,setzen
964,setzen::V,istuttaa,setzen
965,legen::V,panna,legen
966,legen::V,asettaa,legen
967,berühren::V,koskea,berühren
968,berühren::V,koskettaa,berühren
969,verbinden::V,liittää,verbinden
970,verbinden::V,yhdistää,verbinden
971,bedecken::V,kattaa,bedecken
972,bedecken::V,peittää,bedecken
973,aufhängen::V,ripustaa,aufhängen
974,anzünden::V,sytyttää,anzünden
975,aufheben::V,ylös nostaa,aufheben
976,aufheben::V,nostaa,aufheben
977,zurücklassen::V,jättää,zurücklassen
978,verlieren::V,kadottaa,verlieren
979,fallen lassen::V,pudottaa,fallen lassen
980,machen::V,tehdä,machen
981,herstellen::V,tuottaa,herstellen
982,herstellen::V,valmistaa,herstellen
983,bauen::V,rakentaa,bauen
984,reparieren::V,korjata,reparieren
985,verbessern::V,parantaa,verbessern
986,ändern::V,muuttaa,ändern
987,graben::V,kaivaa,graben
988,beugen::V,taivuttaa,beugen
989,biegen::V,taivuttaa,biegen
990,drehen::V,kääntää,drehen
991,wenden::V,kääntää,wenden
992,umdrehen::V,kääntää,umdrehen
993,heben::V,nostaa,heben
994,heben::V,kohottaa,heben
995,hochheben::V,nostaa,hochheben
996,ergreifen::V,tarttua,ergreifen
997,halten::V,pitää,halten
998,drücken::V,painaa,drücken
999,drücken::V,puristaa,drücken
1000,schieben::V,työntää,schieben
1001,kratzen::V,raapia,kratzen
1002,lecken::V,nuolla,lecken
1003,beißen::V,purra,beißen
1004,abreißen::V,repiä,abreißen
1005,abschneiden::V,leikata poikki,abschneiden
1006,abschneiden::V,leikata,abschneiden
1007,binden::V,sitoa,binden
1008,stecken::V,pistää,stecken
1009,brechen::V,murtaa,brechen
1010,klopfen::V,koputtaa,klopfen
1011,klopfen::V,kolkuttaa,klopfen
1012,hauen::V,lyödä,hauen
1013,kleben::V,liimata,kleben
1014,reiben::V,hieroa,reiben
1015,reiben::V,hangata,reiben
1016,streichen::V,sivellä,streichen
1017,schleifen::V,hioa,schleifen
1018,schneiden::V,leikata,schneiden
1019,rütteln::V,ravistaa,rütteln
1020,schütteln::V,pudistaa,schütteln
1021,schwenken::V,heiluttaa,schwenken
1022,schütten::V,kaataa,schütten
1023,füllen::V,täyttää,füllen
1024,einwickeln::V,kääriä,einwickeln
1025,tragen::V,kantaa,tragen
1026,schleppen::V,raahata,schleppen
1027,ziehen::V,vetää,ziehen
1028,aufbewahren::V,säilyttää,aufbewahren
1029,werfen::V,viskata,werfen
1030,fangen::V,napata,fangen
1031,fangen::V,ottaa kiinni,fangen
1032,packen::V,tarttua,packen
1033,verstecken::V,kätkeä,verstecken
1034,verstecken::V,piilottaa,verstecken
1035,teilen::V,jakaa,teilen
1036,schicken::V,lähettää,schicken
1037,bringen::V,viedä,bringen
1038,hinzufügen::V,lisätä,hinzufügen
1039,bekommen::V,saada,bekommen
1040,erhalten::V,saada,erhalten
1041,nehmen::V,ottaa,nehmen
1042,wählen::V,valita,wählen
1043,auswählen::V,valikoida,auswählen
1044,bewahren::V,säilyttää,bewahren
1045,behindern::V,estää,behindern
1046,verderben::V,pilata,verderben
1047,verderben::V,turmella,verderben
1048,beschädigen::V,vioittaa,beschädigen
1049,beschädigen::V,vahingoittaa,beschädigen
1050,zerbrechen::V,rikkoa,zerbrechen
1051,zerreißen::V,repiä rikki,zerreißen
1052,zerreißen::V,repiä palasiksi,zerreißen
1053,zerstören::V,hävittää,zerstören
1054,verbrennen::V,polttaa,verbrennen
1055,geben::V,antaa,geben
1056,reichen::V,ojentaa,reichen
1057,schenken::V,lahjoittaa,schenken
1058,versprechen::V,luvata,versprechen
1059,wünschen::V,toivottaa,wünschen
1060,loben::V,ylistää,loben
1061,küssen::V,suudella,küssen
1062,wiegen::V,tuudittaa,wiegen
1063,wiegen::V,keinuttaa,wiegen
1064,zudecken::V,peittää,zudecken
1065,wecken::V,herättää,wecken
1066,zeigen::V,näyttää,zeigen
1067,zeigen::V,osoittaa,zeigen
1068,führen::V,johdattaa,führen
1069,lehren::V,opettaa,lehren
1070,unterrichten::V,opettaa,unterrichten
1071,aufziehen::V,kasvattaa,aufziehen
1072,leiten::V,johtaa,leiten
1073,antreiben::V,hoputtaa,antreiben
1074,lassen::V,antaa,lassen
1075,einladen::V,kutsua,einladen
1076,vereinigen::V,yhdistää,vereinigen
1077,besuchen::V,vierailla,besuchen
1078,treffen::V,tavata,treffen
1079,sich versammeln::V,kokoontua,sich versammeln
1080,spielen::V,pelata,spielen
1081,spielen::V,leikkiä,spielen
1082,singen::V,laulaa,singen
1083,tanzen::V,tanssia,tanzen
1084,sich trennen::V,erota,sich trennen
1085,verlassen::V,jättää,verlassen
1086,retten::V,pelastaa,retten
1087,bewachen::V,vartioida,bewachen
1088,schützen::V,suojella,schützen
1089,verteidigen::V,puolustaa,verteidigen
1090,sich schlagen::V,tapella,sich schlagen
1091,schießen::V,ampua,schießen
1092,siegen::V,voittaa,siegen
1093,ärgern::V,ärsyttää,ärgern
1094,schlagen::V,lyödä,schlagen
1095,treten::V,potkaista,treten
1096,stechen::V,pistää,stechen
1097,stoßen::V,sysätä,stoßen
1098,stoßen::V,työntää,stoßen
1099,stehlen::V,varastaa,stehlen
1100,stören::V,häiritä,stören
1101,belästigen::V,häiritä,belästigen
1102,verbergen::V,kätkeä,verbergen
1103,täuschen::V,harhauttaa,täuschen
1104,betrügen::V,pettää,betrügen
1105,betrügen::V,petkuttaa,betrügen
1106,töten::V,tappaa,töten
1107,wohnen::V,asua,wohnen
1108,arbeiten::V,tehdä työtä,arbeiten
1109,arbeiten::V,työskennellä,arbeiten
1110,sammeln::V,koota,sammeln
1111,sammeln::V,kerätä,sammeln
1112,pflücken::V,poimia,pflücken
1113,jagen::V,metsästää,jagen
1114,fischen::V,kalastaa,fischen
1115,fassen::V,pyydystää,fassen
1116,fassen::V,saalistaa,fassen
1117,hüten::V,paimentaa,hüten
1118,treiben::V,ajaa,treiben
1119,anbinden::V,kytkeä,anbinden
1120,füttern::V,ruokkia,füttern
1121,melken::V,lypsää,melken
1122,hacken::V,hakata,hacken
1123,gießen::V,kastella,gießen
1124,reifen::V,kypsyä,reifen
1125,zubereiten::V,valmistaa,zubereiten
1126,kochen::V,keittää,kochen
1127,backen::V,leipoa,backen
1128,braten::V,paistaa,braten
1129,umrühren::V,hämmentää,umrühren
1130,stricken::V,kutoa,stricken
1131,stricken::V,neuloa,stricken
1132,nähen::V,ommella,nähen
1133,färben::V,värjätä,färben
1134,färben::V,värittää,färben
1135,reinigen::V,puhdistaa,reinigen
1136,waschen::V,pestä,waschen
1137,abwischen::V,pyyhkiä,abwischen
1138,spülen::V,huuhtoa,spülen
1139,fegen::V,pyyhkäistä,fegen
1140,kehren::V,lakaista,kehren
1141,baden::V,kylpeä,baden
1142,sich waschen::V,peseytyä,sich waschen
1143,ausziehen::V,riisua,ausziehen
1144,anziehen::V,pukea ylleen,anziehen
1145,sich anziehen::V,pukeutua,sich anziehen
1146,kämmen::V,kammata,kämmen
1147,schmücken::V,koristaa,schmücken
1148,schmücken::V,kaunistaa,schmücken
1149,sagen::V,sanoa,sagen
1150,sprechen::V,puhua,sprechen
1151,reden::V,keskustella,reden
1152,sich unterhalten::V,jutella,sich unterhalten
1153,fragen::V,kysyä,fragen
1154,bitten::V,pyytää,bitten
1155,erzählen::V,kertoa,erzählen
1156,mitteilen::V,ilmoittaa,mitteilen
1157,nennen::V,kutsua,nennen
1158,nennen::V,nimittää,nennen
1159,rufen::V,kutsua,rufen
1160,prahlen::V,kerskailla,prahlen
1161,übersetzen::V,kääntää,übersetzen
1162,denken::V,miettiä,denken
1163,denken::V,ajatella,denken
1164,glauben::V,uskoa,glauben
1165,bemerken::V,huomata,bemerken
1166,erkennen::V,tunnistaa,erkennen
1167,begreifen::V,ymmärtää,begreifen
1168,verstehen::V,ymmärtää,verstehen
1169,lernen::V,oppia,lernen
1170,wissen::V,tietää,wissen
1171,sich erinnern an::V,muistaa,sich erinnern an
1172,vergessen::V,unohtaa,vergessen
1173,messen::V,mitata,messen
1174,zählen::V,laskea,zählen
1175,rechnen::V,laskea,rechnen
1176,lesen::V,lukea,lesen
1177,malen::V,maalata,malen
1178,zeichnen::V,piirtää,zeichnen
1179,zeichnen::V,piirustaa,zeichnen
1180,schreiben::V,kirjoittaa,schreiben
1181,besitzen::V,omistaa,besitzen
1182,kaufen::V,ostaa,kaufen
1183,verkaufen::V,myydä,verkaufen
1184,bezahlen::V,maksaa,bezahlen
1185,zahlen::V,maksaa,zahlen
1186,beherrschen::V,hallita,beherrschen
1187,ertragen::V,kestää,ertragen
