,Concept_ID,fa,ba
758,verschieden::A,متفاوت,төрлө
759,nah::A,نزدیک,яҡын
760,fern::A,دور,алыҫ
761,fern::A,دور,йыраҡ
762,linker::A,چپ,һул
763,rechter::A,راست,уң
764,anderer::A,دیگر,бутән
765,erster::A,اول,тәүге
766,zweiter::A,دوم,икенсе
767,dritter::A,سوم,өсөнсө
768,letzter::A,آخر,һуңғы
769,allein::ADV,تنها,бер үҙе
770,allein::ADV,تنها,яңғыҙ
771,auf einmal::ADV,همزمان,бер юлы
772,zusammen::ADV,باهم,бергә
773,lange::ADV,مدت‌ها,оҙаҡ
774,lange::ADV,مدت زیادی,оҙаҡ
775,plötzlich::ADV,ناگهان,ҡапыл
776,sofort::ADV,فوراً,шунда уҡ
777,später::ADV,بعدها,һуңыраҡ
778,jetzt::ADV,حالا,хәҙер
779,jetzt::ADV,اکنون,хәҙер
780,heute::ADV,امروز,бөгөн
781,morgen::ADV,فردا,иртәгә
782,bald::ADV,زود,тиҙҙән
783,bald::ADV,بزودی,тиҙҙән
784,dann::ADV,سپس,һуңынан
785,dann::ADV,آنوقت,һуңынан
786,gestern::ADV,دیروز,кисә
787,einst::ADV,وقتی,ҡасандыр
788,einst::ADV,وقتی,бер баҡыт
789,einst::ADV,زمانی,ҡасандыр
790,einst::ADV,زمانی,бер баҡыт
791,damals::ADV,آنوقت,ул саҡта
792,damals::ADV,آنزمان,ул саҡта
793,danach::ADV,بعد,һуңынан
794,vorher::ADV,قبلاً,элек
795,zuerst::ADV,اول,башта
796,zuerst::ADV,ابتداء,башта
797,einmal::ADV,یکدفعه,бер
798,manchmal::ADV,گاهی,ҡайһы берҙә
799,manchmal::ADV,بعضی اوقات,ҡайһы берҙә
800,oft::ADV,اغلب,йыш
801,immer::ADV,همیشه,һәр ҡасан
802,niemals::ADV,هرگز,бер ҡасан да
803,niemals::ADV,هرگز,бер ваҡытта ла
804,hier::ADV,اینجا,бында
805,hierhin::ADV,به اینجا,бында
806,von hier::ADV,از اینجا,бынан
807,von hier::ADV,از اینجا,ошонан
808,dort::ADV,آنجا,шунда
809,dort::ADV,آنجا,тегендә
810,dorthin::ADV,به آنجا,шунда
811,dorthin::ADV,به آنجا,тегеләй
812,geradeaus::ADV,راست,тура
813,vorwärts::ADV,جلو,алға
814,vorwärts::ADV,به پیش,алға
815,rückwärts::ADV,عقب,кирегә
816,zurück::ADV,پس,кирегә
817,zurück::ADV,عقب,кирегә
818,zurück::ADV,بالعکس,кирегә
819,unten::ADV,زیر,түбәндә
820,unten::ADV,پایین,түбәндә
821,hinab::ADV,به پایین,түбәнгә
822,oben::ADV,بالا,юғарыла
823,hinauf::ADV,به بالا,юғарыға
824,überall::ADV,همه‌جا,бөтә урында
825,nicht::ADV,نه,тугел
826,ein wenig::ADV,کمی,аҙ
827,kaum::ADV,به سختی,көскә
828,kaum::ADV,به سختی,саҡ-саҡ
829,sehr::ADV,خیلی,ифат
830,sehr::ADV,بسیار,ифат
831,so::ADV,چنین,шулай
832,so::ADV,اینطور,шулай
833,noch::ADV,هنوز,йәнә
834,nur::ADV,فقط,бары
835,nur::ADV,تنها,бары
836,schon::ADV,قبلاً,инде
837,schon::ADV,به این زودی,инде
838,wieder::ADV,باز,тағы
839,wieder::ADV,دوباره,тағы
840,vergebens::ADV,بیهوده,бушҡа
841,vor::PRP,در جلوی,алдында
842,hinter::PRP,پشت,артында
843,unter::PRP,تحت,аҫтында
844,durch::PRP,از وسط,үтә
845,durch::PRP,از ميان,үтә
846,neben::PRP,کنار,эргәһендә
847,neben::PRP,پهلوی,эргәһендә
848,zwischen::PRP,بین,араһында
849,zwischen::PRP,میان,араһында
850,wegen::PRP,برای,өсөн
851,wegen::PRP,برای,сәбәпле
852,wegen::PRP,بخاطر,өсөн
853,wegen::PRP,بخاطر,сәбәпле
854,dies::PRN,این,был
855,dies::PRN,این,ошо
856,das::PRN,آن,ул
857,alles::PRN,تمام,бөтә
858,alles::PRN,همه‌چیر,бөтә
859,ich::PRN,من,мин
860,du::PRN,تو,һин
861,er::PRN,او,ул
862,wir::PRN,ما,беҙ
863,ihr::PRN,شما,һеҙ
864,sie::PRN,آنها,улар
865,was::FPRN,چه,ә
866,was::FPRN,چه,ни
867,was::FPRN,چه,нәмә
868,wer::FPRN,کی,ҡем
869,wo::FADV,کجا,ҡайҙа
870,wohin::FADV,بکجا,ҡайҙа
871,wie::FADV,چطور,инидәй
872,wie::FADV,چگونه,инидәй
873,warum::FADV,چرا,ин өсөн
874,warum::FADV,برای چه,ин өсөн
875,wieviel::FNUM,چند,күпме
876,wieviel::FNUM,چقدر,күпме
877,eins::NUM,یک,бер
878,zwei::NUM,دو,ике
879,zwei::NUM,دو,икәү
880,drei::NUM,سه,өс
881,vier::NUM,چهار,дүрт
882,fünf::NUM,پنج,биш
883,sechs::NUM,شش,алты
884,sieben::NUM,هفت,ете
885,acht::NUM,هشت,һигеҙ
886,neun::NUM,نه,туғыҙ
887,zehn::NUM,ده,ун
888,elf::NUM,یازده,ун бер
889,zwölf::NUM,دوازده,ун ике
890,zwanzig::NUM,بیست,егерме
891,dreißig::NUM,سی,утыҙ
892,vierzig::NUM,چهل,ҡырҡ
893,fünfzig::NUM,پنجاه,илле
894,sechzig::NUM,شصت,алтмыш
895,siebzig::NUM,هفتاد,етмеш
896,achtzig::NUM,هشتاد,һикһән
897,neunzig::NUM,نود,туҡһан
898,hundert::NUM,صد,йөҙ
899,tausend::NUM,هزار,мең
900,und::CNJ,و,да
901,oder::CNJ,یا,йәки
902,stehen::V,ایستادن,тороу
903,sitzen::V,نشستن,ултырыу
904,liegen::V,خوابیدن,ятыу
905,liegen::V,دراز کشیدن,ятыу
906,hängen::V,آویزان بودن,аҫылынып тороу
907,werden::V,شدن,булыу
908,passieren::V,گذشتن,булыу
909,passieren::V,اتفاق افتادن,булыу
910,beginnen::V,شروع شدن,башлау
911,enden::V,تمام شدن,бөтөү
912,enden::V,تمام شدن,тамамланыү
913,wechseln::V,عوض شدن,үҙгәреү
914,aufgehen[Sonne]::V,برآمدن,ҡалҡыу
915,aufgehen[Sonne]::V,طلوع کردن,ҡалҡыу
916,untergehen[Sonne]::V,غروب کردن,байыу
917,scheinen[Sonne]::V,تابیدن,яҡтыртып тороу
918,donnern::V,رعد زدن,күкрәү
919,wehen::V,دمیدن,иҫеү
920,strömen::V,روان شدن,ташыу
921,fließen::V,روان شدن,ағыу
922,sich drehen::V,چرخیدن,әйләнеү
923,schwanken::V,خم و راست شدن,тирбәлеү
924,schwingen::V,تاب خوردن,бәүетеү
925,schwingen::V,نوسان کردن,бәүетеү
926,fallen::V,افتادن,йығылыу
927,fallen::V,سقوط کردن,йығылыу
928,brennen::V,سوزاندن,яныу
929,rauchen::V,دود کردن,төтәү
930,regnen::V,باران آمدن,ямғыр яуа
931,gefrieren::V,یخ بستن,туңыү
932,tauen::V,آب شدن,иреү
933,schmelzen::V,آب شدن,иреү
934,trocknen::V,خشک شدن,кибеү
935,sieden::V,جوشیدن,ҡайнау
936,faulen::V,فاسد شدن,сереу
937,verfaulen::V,پوسیدن,сереу
938,reißen::V,پاره شدن,өҙөү
939,reißen::V,پاره شدن,йыртылыу
940,versinken::V,غرق شدن,батыу
941,vergehen::V,گذشتن,үтеү
942,erscheinen::V,ظاهر شدن,килеп сығыу
943,verschwinden::V,گم شدن,юғалыу
944,verschwinden::V,از بین رفتن,юғалыу
945,sinken::V,پایین آمدن,түбәнәйеү
946,abnehmen::V,کم شدن,кәметеү
947,zunehmen::V,زیاد شدن,артыу
948,steigen::V,بالا رفتن,күтәрелеү
949,wachsen::V,قد کشیدن,үҫеү
950,glänzen::V,برق زدن,ялтырау
951,funkeln::V,جرقه زدن,баҙлау
952,lärmen::V,شلوغ کردن,шаулау
953,läuten::V,زنگ زدن,ҡағыу
954,klingeln::V,زنگ زدن,ҡағыу
955,klingeln::V,زنگ زدن,шылтыратыу
956,klirren::V,جرنگ جرنگ صدا کردن,шылтыратыу
957,brausen::V,طوفانی بودن,ҡотороноу
958,rauschen::V,خش‌خش کردن,шыптырлау
959,klingen::V,صدا دادن,яңғырау
960,bellen::V,عوعو کردن,өрөү
961,heulen::V,زوزه کشیدن,олоу
962,blasen::V,فوت کردن,өрөү
963,pfeifen::V,سوت زدن,һызғырып ебәреү
964,schreien::V,فریاد زدن,ҡысҡырыу
965,stöhnen::V,نالیدن,уңғырашыу
966,zittern::V,لرزیدن,ҡалтырау
967,leben::V,زیستن,йәшәү
968,leben::V,زندگی کردن,йәшәү
969,geboren werden::V,متولد شدن,тыуыу
970,atmen::V,تنفس کردن,тын алыү
971,trinken::V,نوشیدن,эсеү
972,essen::V,خوردن,ашау
973,schlucken::V,بلعیدن,йотоу
974,schlucken::V,قورت دادن,йотоу
975,müde werden::V,خسته شدن,арыу
976,einschlafen::V,خواب رفتن,йоҡлап китеү
977,schlafen::V,خوابیدن,йоҡлау
978,aufwachen::V,از خواب بیدار شدن,уяныу
979,aufstehen::V,بیدار شدن,тороу
980,sich erholen::V,استراحت کردن,ял итеү
981,krank werden::V,مریض شدن,сирләү
982,krank sein::V,بیمار بودن,сирләү
983,schmerzen::V,درد کردن,ауыртыу
984,husten::V,سرفه کردن,йүтәлләү
985,genesen::V,بهبود یافتن,һауығыу
986,sterben::V,مردن,үлеү
987,umkommen::V,کشته شدن,һәләк булыу
988,sich bewegen::V,حرکت کردن,хәрәкәт итеү
989,sich rühren::V,تکان خوردن,ҡуҙғалыу
990,sich erheben::V,برخواستن,тороу
991,sich setzen::V,نشستن,ултырыу
992,hinfallen::V,زمین خوردن,ҡолау
993,laufen::V,پیاده رفتن,йөрөү
994,schreiten::V,قدم زدن,атлау
995,spazierengehen::V,گردش رفتن,ял итеп йороү
996,eilen::V,شتاب کردن,ашығыу
997,eilen::V,شتاب کردن,ҡабаланыу
998,sich beeilen::V,عجله کردن,ашығыу
999,sich beeilen::V,عجله کردن,ҡабаланыу
1000,sausen::V,صفیر کشیدن,елеү
1001,rennen::V,دویدن,йүгеп йөрөү
1002,springen::V,پریدن,һикереү
1003,klettern::V,بالا رفتن,үрмәләү
1004,klettern::V,بالا رفتن,үрмәләп менеү
1005,schaukeln::V,تاب خوردن,сайҡалыу
1006,kriechen::V,خزیدن,шыуышыу
1007,schwimmen::V,شنا کردن,йоҙөү
1008,tauchen::V,غواصی کردن,сумыу
1009,rudern::V,پارو زدن,ишеү
1010,fahren::V,سواره رفتن,йөрөү
1011,fliegen::V,پریدن,осоу
1012,gehen::V,رفتن,барыу
1013,weggehen::V,رفتن,китеү
1014,abfahren::V,حرکت کردن,сығыу
1015,anhalten::V,ایست کردن,тукталыу
1016,hineingehen::V,داخل شدن,инеү
1017,eintreten::V,وارد شدن,инеү
1018,kommen::V,آمدن,килеү
1019,ankommen::V,رسیدن,килеү
1020,zurückkommen::V,برگشتن,ҡайтыу
1021,bleiben::V,ماندن,ҡалыу
1022,warten::V,منتظر بودن,көтөп тороу
1023,erwarten::V,انتظار داشتن,көтөү
1024,suchen::V,جستجو کردن,эҙләү
1025,finden::V,یافتن,табыу
1026,finden::V,پیدا کردن,табыу
1027,versuchen::V,سعی کردن,тырышып ҡарау
1028,versuchen::V,کوشش کردن,тырышып ҡарау
1029,vorbereiten::V,آماده کردن,әҙерләү
1030,lieben::V,عاشق بودن,яратыу
1031,mögen::V,میل داشتن,һөйөү
1032,mögen::V,میل داشتن,яратыу
1033,mögen::V,دوست داشتن,һөйөү
1034,mögen::V,دوست داشتن,яратыу
1035,lachen::V,خندیدن,көлөү
1036,rühren::V,به رقت آوردن,ҡағылыу
1037,weinen::V,گریه کردن,илау
1038,schimpfen::V,فحاشی کردن,һүгенеү
1039,schimpfen::V,فحاشی کردن,тиргәнеү
1040,schimpfen::V,فحاشی کردن,һуҡраныу
1041,sich ärgern::V,ناراحت شدن,асыуланыу
1042,sich fürchten::V,واهمه کردن,ҡурҡыу
1043,fürchten::V,ترسیدن,ҡурҡыу
1044,fliehen::V,گریختن,ҡасыу
1045,flüchten::V,فرار کردن,ҡасыу
1046,sehen::V,دیدن,күреү
1047,anschauen::V,نگاه کردن,ҡарау
1048,ansehen::V,تماشا کردن,ҡарау
1049,ansehen::V,تماشا کردن,тикшереү
1050,hören::V,شنیدن,ишетеү
1051,zuhören::V,گوش دادن,тыңлау
1052,probieren::V,چشیدن,татыу
1053,riechen::V,بوییدن,еҫкәү
1054,riechen::V,بو کردن,еҫкәү
1055,fühlen::V,احساس کردن,тойоу
1056,scheinen::V,بنظر آمدن,кеүек күренеү
1057,scheinen::V,بنظر آمدن,тойолоу
1058,zu sehen sein::V,دیده شدن,күренеү
1059,vernehmen::V,شنیدن,ишетеү
1060,frieren::V,سرد بودن,туңыү
1061,tun::V,کردن,яһау
1062,tun::V,کردن,әшләү
1063,können::V,توانستن,алыу
1064,können::V,توانستن,мөмкин булыу
1065,wollen::V,خواستن,теләү
1066,anfangen::V,شروع کردن,башлау
1067,beenden::V,تمام کردن,бөтөрөү
1068,beenden::V,تمام کردن,тамамлау
1069,beenden::V,پایان دادن,бөтөрөү
1070,beenden::V,پایان دادن,тамамлау
1071,aufhören::V,دست کشیدن,туктау
1072,gelingen::V,موفق شدن,уңышлы булыу
1073,geraten::V,نتیجه دادن,булып сығыу
1074,öffnen::V,گشودن,асыу
1075,öffnen::V,باز کردن,асыу
1076,schließen::V,بستن,йомоу
1077,schließen::V,قفل کردن,йомоу
1078,stellen::V,گذاردن,ҡуйыу
1079,setzen::V,نشاندن,урынлаштырыу
1080,legen::V,گذاشتن,һалыу
1081,berühren::V,دست زدن,тейеү
1082,berühren::V,دست زدن,ҡағылыу
1083,berühren::V,لمس کردن,тейеү
1084,berühren::V,لمس کردن,ҡағылыу
1085,verbinden::V,وصل کردن,ҡушыу
1086,verbinden::V,وصل کردن,бәйләү
1087,bedecken::V,پوشاندن,ҡаплау
1088,aufhängen::V,آویختن,элеү
1089,anzünden::V,سوزاندن,тоҡандырыу
1090,aufheben::V,برداشتن,мендереү
1091,aufheben::V,بلند کردن,мендереү
1092,zurücklassen::V,گذاشتن,ҡалдырыу
1093,verlieren::V,گم کردن,юғалтыу
1094,fallen lassen::V,انداختن,төшөрөп ебәреү
1095,machen::V,کردن,яһау
1096,machen::V,کردن,эшләү
1097,machen::V,ساختن,яһау
1098,machen::V,ساختن,эшләү
1099,herstellen::V,ساختن,эшләп сығарыу
1100,herstellen::V,تولید کردن,эшләп сығарыу
1101,bauen::V,ساختن,төҙөү
1102,bauen::V,بنا کردن,төҙөү
1103,reparieren::V,درست کردن,төҙәтеү
1104,reparieren::V,تعمیر کردن,төҙәтеү
1105,verbessern::V,بهتر کردن,яҡшыртыу
1106,ändern::V,تغییر دادن,үҙгәртеү
1107,graben::V,کندن,ҡаҙыу
1108,graben::V,گود کردن,ҡаҙыу
1109,beugen::V,کج کردن,бөгөү
1110,biegen::V,خم کردن,бөгөү
1111,drehen::V,چرخاندن,өйрөлтөү
1112,drehen::V,چرخاندن,әйләндереү
1113,wenden::V,برگرداندن,әйләндереү
1114,umdrehen::V,برگرداندن,түңкәреү
1115,heben::V,برداشتن,күтәреү
1116,heben::V,برداشتن,мендереү
1117,hochheben::V,برآوردن,күтәреү
1118,hochheben::V,بلند کردن,күтәреү
1119,ergreifen::V,گرفتن,тотоп алыу
1120,halten::V,نگاه داشتن,тотоу
1121,drücken::V,فشار دادن,ҡыҫыу
1122,drücken::V,فشار آوردن,ҡыҫыу
1123,schieben::V,هل دادن,этеү
1124,schieben::V,هل دادن,төртөү
1125,kratzen::V,خاریدن,ҡырыу
1126,lecken::V,لیسیدن,ялау
1127,beißen::V,گاز زدن,тешләү
1128,abreißen::V,پاره کردن,өҙөү
1129,abschneiden::V,بریدن,ҡырҡыу
1130,abschneiden::V,قطع کردن,ҡырҡыу
1131,binden::V,بستن,бәйләү
1132,stecken::V,فرو کردن,ҡаҙау
1133,brechen::V,شکستن,боҙоу
1134,klopfen::V,کوبیدن,шаҡылдау
1135,hauen::V,زدن,туҡмау
1136,kleben::V,چسباندن,йәбештереү
1137,reiben::V,مالش دادن,ыуыу
1138,reiben::V,مالش دادن,ышҡыу
1139,streichen::V,مالیدن,яғыу
1140,schleifen::V,تیز کردن,үткерләү
1141,schneiden::V,چیدن,ҡырҡыу
1142,schneiden::V,بریدن,ҡырҡыу
1143,rütteln::V,لرزاندن,һелкетеү
1144,rütteln::V,تکان دادن,һелкетеү
1145,schütteln::V,تکان دادن,һелкетеү
1146,schwenken::V,تاب دادن,болғау
1147,schütten::V,ریختن,ҡойоу
1148,füllen::V,پر کردن,тултырыу
1149,einwickeln::V,پیچیدن,төрөү
1150,tragen::V,بردن,алып барыу
1151,tragen::V,حمل کردن,алып барыу
1152,schleppen::V,کشیدن,һөйрәү
1153,ziehen::V,کشیدن,тартыу
1154,aufbewahren::V,نگهداری کردن,һаҡлау
1155,werfen::V,انداختن,ырғытыу
1156,werfen::V,پرتاب کردن,ырғытыу
1157,fangen::V,گرفتن,тотоу
1158,packen::V,گرفتن,етеү
1159,packen::V,گرفتن,тотоп алыу
1160,verstecken::V,قایم کردن,йәшереү
1161,verstecken::V,پنهان کردن,йәшереү
1162,teilen::V,قسمت کردن,бүлеү
1163,teilen::V,تقسیم کردن,бүлеү
1164,schicken::V,فرستادن,ебәреү
1165,schicken::V,ارسال کردن,ебәреү
1166,bringen::V,آوردن,килтереү
1167,hinzufügen::V,افزودن,өтәү
1168,hinzufügen::V,اضافه کردن,өтәү
1169,bekommen::V,گرفتن,алыу
1170,erhalten::V,دریافت کردن,алыу
1171,nehmen::V,گرفتن,алыу
1172,nehmen::V,برداشتن,алыу
1173,wählen::V,انتخاب کردن,һайлаү
1174,auswählen::V,برگزیدن,һайлап алыу
1175,bewahren::V,حفظ کردن,һаҡлау
1176,bewahren::V,حفاظت کردن,һаҡлау
1177,behindern::V,مانع بودن,тотҡарлыҡ яһау
1178,verderben::V,از بین بردن,боҙоу
1179,beschädigen::V,صدمه زدن,боҙоу
1180,zerbrechen::V,شکستن,ҡыйратыу
1181,zerreißen::V,دریدن,йыртыу
1182,zerreißen::V,پاره کردن,йыртыу
1183,zerstören::V,خراب کردن,емереү
1184,zerstören::V,ویران کردن,емереү
1185,verbrennen::V,سوزاندن,үртәү
1186,geben::V,دادن,биреү
1187,reichen::V,دادن,биреү
1188,schenken::V,هدیه دادن,бүләк итеү
1189,versprechen::V,قول دادن,вәғәҙә биреү
1190,versprechen::V,وعده دادن,вәғәҙә биреү
1191,wünschen::V,آرزو کردن,теләу
1192,loben::V,ستایش کردن,маҡтау
1193,küssen::V,بوسیدن,үбеү
1194,wiegen::V,نوسان کردن,бәүетеү
1195,wiegen::V,نوسان کردن,тирбәтеү
1196,zudecken::V,پوشاندن,ҡаплау
1197,wecken::V,بیدار کردن,уятыу
1198,zeigen::V,نشان دادن,күрһәтеү
1199,führen::V,رهنمائی کردن,етәкләү
1200,lehren::V,آموختن,уҡытыу
1201,lehren::V,آموختن,өйрәтеү
1202,lehren::V,یاد دادن,уҡытыу
1203,lehren::V,یاد دادن,өйрәтеү
1204,unterrichten::V,درس دادن,уҡытыу
1205,unterrichten::V,تدریس کردن,уҡытыу
1206,aufziehen::V,تربیت کردن,тәрбиәле
1207,leiten::V,اداره کردن,етәкләү
1208,leiten::V,اداره کردن,етәкселек итеү
1209,antreiben::V,عجله دادن,ашыҡтырыу
1210,lassen::V,وادار کردن,мәжбүр итеү
1211,einladen::V,دعوت کردن,саҡырыу
1212,einladen::V,مهمان کردن,саҡырыу
1213,vereinigen::V,یکی کردن,берләштереү
1214,vereinigen::V,متحد کردن,берләштереү
1215,besuchen::V,دیدار کردن,килеп сығыу
1216,treffen::V,ملاقات کردن,тойоү
1217,treffen::V,ملاقات کردن,осратыу
1218,treffen::V,ملاقات کردن,ҡаршылау
1219,sich versammeln::V,جمع شدن,йыйылыу
1220,spielen::V,بازی کردن,тартыу
1221,singen::V,آواز خواندن,йырлау
1222,tanzen::V,رقصیدن,бейеү
1223,sich trennen::V,جدا شدن,айырылышыу
1224,verlassen::V,ترک کردن,ташлау
1225,verlassen::V,ترک کردن,ташлап китеү
1226,retten::V,نجات دادن,ҡотҡарыу
1227,bewachen::V,حراست کردن,һаҡлау
1228,schützen::V,حفظ کردن,һаҡлау
1229,verteidigen::V,دفاع کردن,яҡлау
1230,sich schlagen::V,کتک‌کاری کردن,һуғышыу
1231,schießen::V,تیر زدن,атыу
1232,siegen::V,پیروز شدن,еңеү
1233,ärgern::V,ناراحت کردن,асыуландырыу
1234,schlagen::V,زدن,бәреү
1235,schlagen::V,زدن,туҡмау
1236,schlagen::V,کوبیدن,бәреү
1237,schlagen::V,کوبیدن,туҡмау
1238,treten::V,لگد زدن,тибеү
1239,treten::V,لگد زدن,типкеләү
1240,stechen::V,چاقو زدن,сәнсеү
1241,stoßen::V,هل دادن,этеү
1242,stoßen::V,هل دادن,төртөү
1243,stehlen::V,دزدیدن,урлау
1244,stören::V,مزاحم شدن,ҡамасаулау
1245,belästigen::V,زحمت دادن,бимазалау
1246,belästigen::V,زحمت دادن,ҡамасаулау
1247,verbergen::V,پنهان کردن,йәшереү
1248,täuschen::V,گول زدن,ултыртыу
1249,täuschen::V,فریب دادن,ултыртыу
1250,betrügen::V,گول زدن,алдау
1251,betrügen::V,فریب دادن,алдау
1252,töten::V,کشتن,үлтереү
1253,wohnen::V,منزل داشتن,йәшәү
1254,wohnen::V,سکونت داشتن,йәшәү
1255,arbeiten::V,کار کردن,эшләү
1256,sammeln::V,جمع کردن,йыйыу
1257,pflücken::V,چیدن,өҙөү
1258,jagen::V,شکار کردن,аулау
1259,fischen::V,صید کردن,аулау
1260,fischen::V,ماهی‌گیری کردن,аулау
1261,fassen::V,گرفتن,тотоу
1262,hüten::V,چراندن,көтөү
1263,hüten::V,مراقبت کردن,көтөү
1264,treiben::V,راندن,ҡыуыу
1265,anbinden::V,متصل کردن,бәйләү
1266,füttern::V,غذا دادن,ашатыу
1267,melken::V,دوشیدن,һауыү
1268,hacken::V,خرد کردن,турау
1269,hacken::V,خرد کردن,тапау
1270,gießen::V,ریختن,ҡойоу
1271,reifen::V,رسیدن,өлғөрөү
1272,zubereiten::V,طبخ کردن,бешереү
1273,zubereiten::V,آماده کردن,бешереү
1274,kochen::V,پختن,бешереү
1275,kochen::V,آشپزی کردن,бешереү
1276,backen::V,پختن,бешереү
1277,braten::V,سرخ کردن,ҡурыу
1278,umrühren::V,هم زدن,ҡатнаштырыу
1279,stricken::V,بافتن,бәйләү
1280,nähen::V,دوختن,тегеү
1281,färben::V,رنگ زدن,буяу
1282,reinigen::V,پاک کردن,таҙартыу
1283,reinigen::V,تمیز کردن,таҙартыу
1284,waschen::V,شستن,йыуыу
1285,abwischen::V,زدودن,һөртөү
1286,spülen::V,شستن,сайҡау
1287,fegen::V,جارو کردن,һепереү
1288,kehren::V,جارو کردن,һепереү
1289,baden::V,شنا کردن,һыу инеү
1290,baden::V,حمام کردن,һыу инеү
1291,sich waschen::V,شستشو کردن,йыуыныу
1292,ausziehen::V,درآوردن,сисеү
1293,anziehen::V,پوشیدن,кейеү
1294,sich anziehen::V,لباس پوشیدن,кейенеү
1295,kämmen::V,شانه زدن,тарау
1296,schmücken::V,زینت دادن,биҙәү
1297,sagen::V,گفتن,әйтеү
1298,sprechen::V,حرف زدن,әйтеү
1299,sprechen::V,حرف زدن,һөйләшеү
1300,sprechen::V,صحبت کردن,әйтеү
1301,sprechen::V,صحبت کردن,һөйләшеү
1302,reden::V,حرف زدن,һөйләшеү
1303,reden::V,صحبت کردن,һөйләшеү
1304,sich unterhalten::V,گپ زدن,әңгәмәләшеү
1305,fragen::V,پرسیدن,һорау
1306,fragen::V,سؤال کردن,һорау
1307,bitten::V,خواهش کردن,үтенеү
1308,bitten::V,درخواست کردن,үтенеү
1309,erzählen::V,نقل کردن,һөйләү
1310,erzählen::V,حکایت کردن,һөйләү
1311,mitteilen::V,خبر دادن,әйтеү
1312,nennen::V,نامیدن,атау
1313,nennen::V,نامیدن,исемләү
1314,rufen::V,صدا کردن,саҡырыу
1315,prahlen::V,پز آمدن,маҡтаныу
1316,prahlen::V,پز آمدن,шапырыныу
1317,übersetzen::V,ترجمه کردن,тәржемә итеү
1318,denken::V,فکر کردن,уйлау
1319,glauben::V,باور کردن,ышаныу
1320,glauben::V,عقیده داشتن,ышаныу
1321,bemerken::V,متوجه شدن,күреү
1322,erkennen::V,شناختن,таныу
1323,erkennen::V,تشخیص دادن,таныу
1324,begreifen::V,فهمیدن,аңлау
1325,begreifen::V,درک کردن,аңлау
1326,verstehen::V,فهمیدن,аңлау
1327,lernen::V,آموختن,өйрәнеү
1328,lernen::V,یاد گرفتن,өйрәнеү
1329,wissen::V,دانستن,белеү
1330,sich erinnern an::V,به یاد آوردن,хәтергә алыу
1331,vergessen::V,فراموش کردن,онотоу
1332,messen::V,اندازه گرفتن,үлсәү
1333,zählen::V,شمردن,һанау
1334,rechnen::V,حساب کردن,һанау
1335,lesen::V,خواندن,уҡыу
1336,malen::V,نقاشی کردن,һүрәт яһау
1337,malen::V,نقاشی کردن,рәсем төшөрөү
1338,zeichnen::V,کشیدن,һүрәт яһау
1339,zeichnen::V,کشیدن,рәсем төшөрөү
1340,zeichnen::V,رسم کردن,һүрәт яһау
1341,zeichnen::V,رسم کردن,рәсем төшөрөү
1342,schreiben::V,نوشتن,яҙыу
1343,besitzen::V,داشتن,биләү
1344,kaufen::V,خریدن,һатып алыу
1345,kaufen::V,خرید کردن,һатып алыу
1346,verkaufen::V,فروختن,һатыу
1347,bezahlen::V,پرداختن,түләү
1348,zahlen::V,پرداخت کردن,түләү
1349,beherrschen::V,مسلط بودن,биләү
1350,ertragen::V,تحمل کردن,түҙеү
