,Concept_ID,tt,sk
817,zurück::ADV,кире,späť
818,zurück::ADV,кире,naspäť
819,unten::ADV,түбәндә,dolu
820,unten::ADV,түбәндә,naspodku
821,hinab::ADV,аска,dolu
822,oben::ADV,өстә,hore
823,oben::ADV,өстә,navrchu
824,oben::ADV,югарыда,hore
825,oben::ADV,югарыда,navrchu
826,hinauf::ADV,өскә,hore
827,hinauf::ADV,өскә,navrch
828,überall::ADV,hәркайда,všade
829,nicht::ADV,түгел,nie
830,ein wenig::ADV,бераз,trocha
831,kaum::ADV,көчкә,ledva
832,sehr::ADV,бик,veľmi
833,so::ADV,алай,tak
834,so::ADV,алай,takto
835,noch::ADV,янә,ešte
836,noch::ADV,тагын,ešte
837,nur::ADV,фәкать,len
838,schon::ADV,инде,už
839,wieder::ADV,янә,zasa
840,wieder::ADV,тагын,zasa
841,vergebens::ADV,юкка,márne
842,vergebens::ADV,юкка,nadarmo
843,vor::PRP,алдыннан,pred
844,hinter::PRP,арттан,za
845,unter::PRP,астында,pod
846,durch::PRP,аша,cez
847,neben::PRP,тирәсендә,pri
848,neben::PRP,тирәсендә,vedľa
849,zwischen::PRP,арасында,medzi
850,wegen::PRP,сәбәпле,pre
851,wegen::PRP,сәбәпле,kvôli
852,dies::PRN,бу,to
853,dies::PRN,бу,táto
854,das::PRN,ул,to
855,alles::PRN,һәммә,všetko
856,ich::PRN,мин,ja
857,du::PRN,син,ty
858,er::PRN,ул,on
859,wir::PRN,без,my
860,ihr::PRN,сез,vy
861,sie::PRN,ул,oni
862,was::FPRN,ни,čo
863,was::FPRN,нәрсә,čo
864,wer::FPRN,кем,kto
865,wo::FADV,кайда,kde
866,wohin::FADV,кая,kam
867,wie::FADV,ничек,ako
868,warum::FADV,нигә,prečo
869,wieviel::FNUM,ничә,koľko
870,eins::NUM,бер,jeden
871,zwei::NUM,ике,dva
872,drei::NUM,өч,tri
873,vier::NUM,дүрт,štyri
874,fünf::NUM,биш,päť
875,sechs::NUM,алты,šesť
876,sieben::NUM,җиде,sedem
877,acht::NUM,сигез,osem
878,neun::NUM,тугыз,deväť
879,zehn::NUM,ун,desať
880,elf::NUM,унбер,jedenásť
881,zwölf::NUM,унике,dvanásť
882,zwanzig::NUM,егерме,dvadsať
883,dreißig::NUM,утыз,tridsať
884,vierzig::NUM,кырык,štyridsať
885,fünfzig::NUM,илле,päťdesiat
886,sechzig::NUM,алтмыш,šesťdesiat
887,siebzig::NUM,җитмеш,sedemdesiat
888,achtzig::NUM,сиксән,osemdesiat
889,neunzig::NUM,туксан,deväťdesiat
890,hundert::NUM,йөз,sto
891,tausend::NUM,мең,tisíc
892,und::CNJ,вә,i
893,oder::CNJ,яки,alebo
894,oder::CNJ,яисә,alebo
895,stehen::V,тору,stáť
896,sitzen::V,утыру,sedieť
897,liegen::V,яту,ležať
898,hängen::V,эленү,visieť
899,werden::V,булу,stať sa
900,passieren::V,булу,stať sa
901,beginnen::V,башлану,začať sa
902,enden::V,бетү,končiť sa
903,wechseln::V,үзгәртү,meniť sa
904,aufgehen[Sonne]::V,чыгу,vychádzať
905,untergehen[Sonne]::V,бату,zapadnúť
906,scheinen[Sonne]::V,яктырту,svietiť
907,donnern::V,күкрәү,hrmieť
908,wehen::V,исү,viať
909,strömen::V,агу,prúdiť
910,fließen::V,агу,tiecť
911,sich drehen::V,бөтерелү,točiť sa
912,sich drehen::V,бөтерелү,krútiť sa
913,schwanken::V,икеләнү,kolísať
914,schwanken::V,икеләнү,klátiť sa
915,schwingen::V,тирбәлү,kývať sa
916,schwingen::V,тирбәлү,chvieť sa
917,fallen::V,егылу,padať
918,brennen::V,яну,páliť
919,brennen::V,яну,horieť
920,rauchen::V,төтәү,dymiť sa
921,rauchen::V,төтенләү,dymiť sa
922,regnen::V,яву,pršať
923,gefrieren::V,кату,zamrznút
924,tauen::V,эрү,taviť sa
925,tauen::V,эретү,taviť sa
926,schmelzen::V,эрү,taviť sa
927,schmelzen::V,эретү,taviť sa
928,trocknen::V,кибү,schnúť
929,sieden::V,ургылу,vrieť
930,faulen::V,черү,hniť
931,verfaulen::V,черү,zhniť
932,reißen::V,өзелү,pretrhnúť sa
933,versinken::V,бату,zapadnúť
934,versinken::V,бату,potopiť sa
935,vergehen::V,авышу,plynúť
936,erscheinen::V,пәйда булу,objaviť sa
937,verschwinden::V,югалу,zmiznúť
938,verschwinden::V,юк булу,zmiznúť
939,sinken::V,кимү,klesať
940,sinken::V,кайту,klesať
941,abnehmen::V,азаю,ubúdať
942,zunehmen::V,арту,pribúdať
943,zunehmen::V,күбәю,pribúdať
944,zunehmen::V,ишәю,pribúdať
945,steigen::V,үсү,stúpať
946,wachsen::V,үсү,rásť
947,glänzen::V,ялкылдау,jagať sa
948,glänzen::V,ялкылдау,lesknúť sa
949,funkeln::V,ялтырау,iskriť sa
950,lärmen::V,шаулау,lomoziť
951,läuten::V,шалтырату,cengať
952,klingeln::V,шалтырату,zvoniť
953,klirren::V,чылтырау,rinčať
954,brausen::V,давыллау,hučať
955,brausen::V,дулау,hučať
956,rauschen::V,кыштырдау,šumieť
957,klingen::V,ишетелү,znieť
958,klingen::V,ишетелү,zvoniť
959,bellen::V,өрү,štekať
960,bellen::V,өрү,brechať
961,heulen::V,улау,vyť
962,blasen::V,өрү,duť
963,blasen::V,өрү,fúkať
964,pfeifen::V,сызгырту,pískať
965,pfeifen::V,сызгырту,hvízdať
966,schreien::V,кычкыру,kričať
967,stöhnen::V,ыңгырашу,stenať
968,zittern::V,калтырау,triasť sa
969,zittern::V,калтырану,triasť sa
970,leben::V,яшәү,žiť
971,leben::V,гомер итү,žiť
972,geboren werden::V,туу,narodiť sa
973,atmen::V,сулау,dýchať
974,trinken::V,эчү,piť
975,essen::V,ашау,jesť
976,schlucken::V,йоту,zhltnuť
977,müde werden::V,ялыгу,unaviť sa
978,müde werden::V,йөгенү,unaviť sa
979,einschlafen::V,йокыга китү,usnúť
980,einschlafen::V,йокыга китү,zaspať
981,schlafen::V,йоклау,spať
982,aufwachen::V,уяну,zobudiť sa
983,aufstehen::V,тору,vstať
984,sich erholen::V,ял алу,zotavovať sa
985,sich erholen::V,ял алу,oddýchovať si
986,sich erholen::V,истирахәт итү,zotavovať sa
987,sich erholen::V,истирахәт итү,oddýchovať si
988,krank werden::V,чирләү,ochorieť
989,krank sein::V,чирләү,chorieť
990,krank sein::V,чирләү,byť chorý
991,schmerzen::V,авырту,bolieť
992,husten::V,ютәлләү,kašľať
993,genesen::V,савыгу,uzdraviť sa
994,genesen::V,сәламәтләнү,uzdraviť sa
995,sterben::V,үлү,umrieť
996,sterben::V,үлү,zomrieť
997,sterben::V,дөнья кую,umrieť
998,sterben::V,дөнья кую,zomrieť
999,sterben::V,вафат булу,umrieť
1000,sterben::V,вафат булу,zomrieť
1001,umkommen::V,үлү,zahynúť
1002,sich bewegen::V,йөрү,pohybovať sa
1003,sich rühren::V,кыймылдау,hnúť sa
1004,sich erheben::V,басу,zdvihnúť sa
1005,sich setzen::V,утыру,sadnúť si
1006,hinfallen::V,егылу,spadnúť
1007,laufen::V,җәяүләү,bežať
1008,schreiten::V,атлау,kráčať
1009,spazierengehen::V,йөрү,prechádzať sa
1010,spazierengehen::V,йөргенү,prechádzať sa
1011,eilen::V,ашыгу,súriť
1012,sich beeilen::V,ашыгу,ponáhľať sa
1013,sich beeilen::V,кызулау,ponáhľať sa
1014,sausen::V,җилдерү,hučať
1015,rennen::V,йөгерү,bežať
1016,springen::V,сикерү,skákať
1017,klettern::V,үрмәләү,liezť
1018,schaukeln::V,атыну,húpať
1019,schaukeln::V,атыну,hojdať
1020,kriechen::V,шуышу,liezť
1021,kriechen::V,шуышу,plaziť sa
1022,kriechen::V,үрмәләү,liezť
1023,kriechen::V,үрмәләү,plaziť sa
1024,schwimmen::V,йөзү,plávať
1025,tauchen::V,чуму,ponoriť sa
1026,rudern::V,ишү,veslovať
1027,fahren::V,бару,ísť
1028,fahren::V,бару,jazdiť
1029,fliegen::V,очу,letieť
1030,gehen::V,йөрү,ísť
1031,weggehen::V,китү,odísť
1032,weggehen::V,китү,odchádzať
1033,abfahren::V,кузгалу,odcestovať
1034,anhalten::V,тукталу,zadržať sa
1035,anhalten::V,тукталу,zastaviť sa
1036,hineingehen::V,инү,vchádzať
1037,eintreten::V,инү,vojsť
1038,eintreten::V,инү,vstúpiť
1039,kommen::V,килү,prísť
1040,ankommen::V,бару,prísť
1041,ankommen::V,бару,doraziť
1042,zurückkommen::V,кире кайту,vrátiť sa
1043,bleiben::V,калу,ostať
1044,bleiben::V,калу,zostať
1045,warten::V,көтү,čakať
1046,erwarten::V,көтү,očakávať
1047,suchen::V,эзләү,hľadať
1048,finden::V,табу,nájsť
1049,versuchen::V,маташу,skúsiť
1050,versuchen::V,маташу,pokúsiť sa
1051,vorbereiten::V,хәзерләү,pripraviť
1052,lieben::V,сөю,ľúbiť
1053,lieben::V,сөю,milovať
1054,lieben::V,ярату,ľúbiť
1055,lieben::V,ярату,milovať
1056,mögen::V,өнәү,mať rád
1057,lachen::V,көлү,smiať sa
1058,rühren::V,дулкынландыру,dojať
1059,weinen::V,елау,plakať
1060,schimpfen::V,сүгү,nadávať
1061,schimpfen::V,сүгенү,nadávať
1062,sich ärgern::V,ачулану,hnevať sa
1063,sich ärgern::V,ачулану,zlostiť sa
1064,sich fürchten::V,курку,báť sa
1065,fürchten::V,калтырау,báť sa
1066,fürchten::V,калтырану,báť sa
1067,fliehen::V,арка бирү,utekať
1068,flüchten::V,качу,utiecť
1069,sehen::V,күрү,vidieť
1070,anschauen::V,карау,pozrieť sa na
1071,ansehen::V,карау,pozrieť
1072,ansehen::V,күзәтү,pozrieť
1073,hören::V,ишетү,počúvať
1074,zuhören::V,тыңлау,počúvať
1075,probieren::V,тату,ochutnať
1076,riechen::V,иснәү,ňuchať
1077,fühlen::V,тою,cítiť
1078,fühlen::V,тою,pociťovať
1079,fühlen::V,сизү,cítiť
1080,fühlen::V,сизү,pociťovať
1081,scheinen::V,күренү,zdať sa
1082,zu sehen sein::V,күренү,byť vidieť
1083,vernehmen::V,ишетү,počuť
1084,frieren::V,өшү,mrznúť
1085,frieren::V,өшү,oziabať
1086,frieren::V,күшегү,mrznúť
1087,frieren::V,күшегү,oziabať
1088,tun::V,итү,robiť
1089,können::V,алу,môcť
1090,wollen::V,теләү,chcieť
1091,anfangen::V,керешү,začať
1092,beenden::V,бетерү,skončiť
1093,beenden::V,тәмамлау,skončiť
1094,aufhören::V,бетү,prestať
1095,gelingen::V,уңу,podariť sa
1096,geraten::V,сабышу,dariť sa
1097,öffnen::V,ачу,otvoriť
1098,schließen::V,ябу,zavrieť
1099,stellen::V,кую,postaviť
1100,setzen::V,утырту,posadiť
1101,legen::V,яткыру,klásť
1102,legen::V,яткыру,položiť
1103,berühren::V,тию,dotykať sa
1104,verbinden::V,ялгау,spojiť
1105,bedecken::V,өрту,pokryť
1106,bedecken::V,каплау,pokryť
1107,bedecken::V,томалау,pokryť
1108,aufhängen::V,асу,zavesiť
1109,anzünden::V,кабызу,zapáliť
1110,aufheben::V,күтәрү,zdvihnúť
1111,zurücklassen::V,калдыру,zanechať
1112,verlieren::V,югалту,stratiť
1113,fallen lassen::V,төшерү,pustiť
1114,machen::V,ясау,robiť
1115,machen::V,эшләү,robiť
1116,herstellen::V,ясау,vyrobiť
1117,bauen::V,кору,stavať
1118,bauen::V,кору,budovať
1119,reparieren::V,төзәтү,opraviť
1120,verbessern::V,яхшырту,zlepšiť
1121,ändern::V,үзгәртү,zmeniť
1122,ändern::V,үзгәртү,preinačiť
1123,graben::V,казу,ryť
1124,graben::V,казу,kopať
1125,beugen::V,ию,ohnúť
1126,biegen::V,бөгү,ohnúť
1127,drehen::V,бору,točiť
1128,drehen::V,бору,krútiť
1129,drehen::V,бөтерү,točiť
1130,drehen::V,бөтерү,krútiť
1131,wenden::V,бору,obrátiť
1132,wenden::V,бору,prevrátiť
1133,umdrehen::V,түнтәрү,otočiť
1134,umdrehen::V,түнтәрү,obrátiť
1135,heben::V,күтәрү,dvíhať
1136,heben::V,күтәрү,povzniesť
1137,hochheben::V,күтәрү,zdvihnúť
1138,ergreifen::V,эләктерү,uchopiť sa
1139,halten::V,тоту,držať
1140,drücken::V,кысу,tisnúť
1141,schieben::V,кузгату,posunovať
1142,kratzen::V,тырнау,škrabať
1143,lecken::V,ялау,lízať
1144,beißen::V,тешләү,kúsať
1145,abreißen::V,өзү,odtrhnúť
1146,abschneiden::V,кыю,odrezať
1147,abschneiden::V,кыю,odkrojiť
1148,abschneiden::V,кисү,odrezať
1149,abschneiden::V,кисү,odkrojiť
1150,binden::V,бәйләү,zaviazať
1151,binden::V,бәйләү,priviazať
1152,stecken::V,төртү,strčiť
1153,stecken::V,тыгу,strčiť
1154,brechen::V,сындыру,zlomiť
1155,klopfen::V,шаку,tĺcť
1156,klopfen::V,шаку,klopať
1157,klopfen::V,шакылдау,tĺcť
1158,klopfen::V,шакылдау,klopať
1159,hauen::V,кыйнау,nabiť
1160,kleben::V,ябыштыру,lepiť
1161,kleben::V,ябыштыру,nalepiť
1162,reiben::V,ышку,trieť
1163,streichen::V,ягу,namazať
1164,schleifen::V,кайрау,ostríť
1165,schneiden::V,кисү,rezať
1166,schneiden::V,кисү,strihať
1167,rütteln::V,селкетү,triasť
1168,rütteln::V,селкетү,lomcovať
1169,schütteln::V,селкетү,triasť
1170,schütteln::V,селкетү,potriasť
1171,schwenken::V,болгау,mávať
1172,schütten::V,кою,sypať
1173,füllen::V,тутыру,plniť
1174,einwickeln::V,төрү,zabaliť
1175,tragen::V,ташу,niesť
1176,schleppen::V,сөйрәү,vliecť
1177,schleppen::V,өстерәү,vliecť
1178,ziehen::V,тарту,ťahať
1179,aufbewahren::V,саклау,uložiť
1180,aufbewahren::V,саклау,uschovať
1181,werfen::V,ыргыту,hodiť
1182,werfen::V,ыргыту,vrhnúť
1183,fangen::V,тоту,chytať
1184,packen::V,эләктерү,baliť
1185,packen::V,эләктерү,chytiť
1186,verstecken::V,яшерү,skryť
1187,verstecken::V,яшерү,schovať
1188,teilen::V,бүлү,podeliť
1189,teilen::V,бүлү,rozdeliť
1190,schicken::V,җибәрү,posielať
1191,bringen::V,китерү,priniesť
1192,hinzufügen::V,өстәү,pripojiť
1193,bekommen::V,алу,dostať
1194,erhalten::V,алу,prijať
1195,nehmen::V,алу,vziať
1196,wählen::V,сайлау,voliť
1197,auswählen::V,сайлау,vybrať
1198,auswählen::V,сайлау,vyvoliť
1199,bewahren::V,саклау,zachovať
1200,behindern::V,комачаулау,zavadzať
1201,behindern::V,комачаулау,byť v ceste
1202,verderben::V,бозу,skaziť
1203,beschädigen::V,бозу,ublížiť
1204,beschädigen::V,бозу,poškodiť
1205,zerbrechen::V,вату,rozbiť
1206,zerbrechen::V,вату,prelomiť
1207,zerreißen::V,өзү,pretrhnúť
1208,zerreißen::V,ерту,pretrhnúť
1209,zerstören::V,җимерү,zničiť
1210,verbrennen::V,яндыру,spáliť
1211,verbrennen::V,көйдерү,spáliť
1212,geben::V,бирү,dať
1213,reichen::V,тапшыру,podať
1214,schenken::V,бүләкләү,darovať
1215,versprechen::V,вәгъдә бирү,sľúbiť
1216,wünschen::V,котлау,želať
1217,loben::V,мактау,chváliť
1218,küssen::V,үбү,bozkať
1219,wiegen::V,тирбәтү,kolísať
1220,zudecken::V,ябу,prikryť
1221,zudecken::V,бөркәү,prikryť
1222,wecken::V,уяту,zobudiť
1223,zeigen::V,күрсәтү,ukázať
1224,führen::V,йөртү,viesť
1225,lehren::V,өйрәтү,učiť
1226,unterrichten::V,укыту,vyučovať
1227,aufziehen::V,асрау,vychovať
1228,leiten::V,җитәкләү,viesť
1229,antreiben::V,куалау,popudiť
1230,antreiben::V,әйдәләү,popudiť
1231,antreiben::V,ашыктыру,popudiť
1232,lassen::V,мәҗбүр итү,dať
1233,einladen::V,чакыру,pozvať
1234,einladen::V,чакыру,povolať
1235,vereinigen::V,берләштерү,spojiť
1236,vereinigen::V,берләштерү,zjednotiť
1237,besuchen::V,керешү,navštíviť
1238,treffen::V,очрату,stretnúť
1239,sich versammeln::V,җыелышу,zhromaždiť sa
1240,spielen::V,уйнау,hrať
1241,singen::V,җырлау,spievať
1242,tanzen::V,бию,tancovať
1243,sich trennen::V,аерылу,rozísť sa
1244,sich trennen::V,ташлашу,rozísť sa
1245,verlassen::V,ташлау,opustiť
1246,verlassen::V,калдыру,opustiť
1247,retten::V,коткару,zachrániť
1248,bewachen::V,каравыллау,strážiť
1249,schützen::V,ышыклау,chrániť
1250,verteidigen::V,яклау,brániť
1251,verteidigen::V,саклау,brániť
1252,sich schlagen::V,сугышу,biť sa
1253,schießen::V,ату,streliť
1254,schießen::V,ату,strieľať
1255,siegen::V,җиңү,zvíťaziť
1256,ärgern::V,ачуландыру,hnevať
1257,ärgern::V,ачуландыру,zlostiť
1258,schlagen::V,ору,biť
1259,schlagen::V,ору,udrieť
1260,schlagen::V,бәрү,biť
1261,schlagen::V,бәрү,udrieť
1262,schlagen::V,тукмау,biť
1263,schlagen::V,тукмау,udrieť
1264,treten::V,тибү,kopnúť
1265,stechen::V,кадау,bodnúť
1266,stechen::V,кадау,pichnúť
1267,stoßen::V,этү,udrieť
1268,stehlen::V,урлау,kradnúť
1269,stören::V,комачаулау,vyrušiť
1270,belästigen::V,борчу,obťažovať
1271,belästigen::V,билмазалау,obťažovať
1272,verbergen::V,яшерү,skryť
1273,täuschen::V,алдату,sklamať
1274,betrügen::V,хәрәмләшү,klamať
1275,betrügen::V,хәрәмләшү,podvádzať
1276,töten::V,үтерү,zabiť
1277,töten::V,үтерү,usmrtiť
1278,wohnen::V,яшәү,bývať
1279,arbeiten::V,эшләү,pracovať
1280,sammeln::V,туплау,zbierať
1281,pflücken::V,өзү,trhať
1282,pflücken::V,өзү,oberať
1283,jagen::V,аулау,poľovať
1284,fischen::V,балык тоту,loviť ryby
1285,fischen::V,балык тоту,chytať ryby
1286,fassen::V,тоту,uloviť
1287,hüten::V,көтү,pásť
1288,treiben::V,куалау,hnať
1289,anbinden::V,бәйләү,priviazať
1290,füttern::V,туйдыру,kŕmiť
1291,melken::V,саву,dojiť
1292,hacken::V,чабу,seknúť
1293,gießen::V,сугару,polievať
1294,reifen::V,җитешү,dozrieť
1295,zubereiten::V,пешеренү,pripraviť
1296,kochen::V,пешерү,variť
1297,kochen::V,кайнату,variť
1298,backen::V,пешерү,piecť
1299,backen::V,пешерү,smažiť
1300,braten::V,куыру,piecť
1301,braten::V,куыру,pražiť
1302,braten::V,кыздыру,piecť
1303,braten::V,кыздыру,pražiť
1304,umrühren::V,бутау,pomiešať
1305,umrühren::V,болгату,pomiešať
1306,stricken::V,бәйләү,pliesť
1307,nähen::V,тегү,šiť
1308,färben::V,ману,zafarbiť
1309,reinigen::V,чистарту,čistiť
1310,waschen::V,юу,myť
1311,abwischen::V,сөртү,utrieť
1312,spülen::V,чайкау,vyplachovať
1313,fegen::V,себерү,zametať
1314,kehren::V,себерү,zametať
1315,baden::V,коену,kúpať sa
1316,sich waschen::V,юыну,umývať sa
1317,ausziehen::V,чишенү,zobliecť
1318,anziehen::V,кию,obliecť
1319,sich anziehen::V,киенү,obliecť sa
1320,kämmen::V,тарау,česať
1321,schmücken::V,бизәү,ozdobiť
1322,schmücken::V,бизәкләү,ozdobiť
1323,sagen::V,дию,povedať
1324,sagen::V,әйтү,povedať
1325,sprechen::V,сөйләү,hovoriť
1326,sprechen::V,сөйләшү,hovoriť
1327,reden::V,сөйләү,rozprávať
1328,sich unterhalten::V,сөйләшү,rozprávať sa
1329,fragen::V,сорау,spýtať sa
1330,fragen::V,сорашу,spýtať sa
1331,bitten::V,үтенү,prosiť
1332,erzählen::V,сөйләү,rozprávať
1333,mitteilen::V,белдерү,oznámiť
1334,nennen::V,дию,nazvať
1335,nennen::V,дию,menovať
1336,rufen::V,дәшү,volať
1337,rufen::V,дәшү,zavolať
1338,prahlen::V,мактану,vystatovať sa
1339,prahlen::V,шапырыну,vystatovať sa
1340,übersetzen::V,күчерү,preložiť
1341,denken::V,уйлау,myslieť
1342,glauben::V,инану,veriť
1343,bemerken::V,искәрү,podotknuť
1344,bemerken::V,искәрү,spozorovať
1345,erkennen::V,тану,poznať
1346,begreifen::V,аңлау,pochopiť
1347,begreifen::V,аңлау,porozumieť
1348,begreifen::V,төшенү,pochopiť
1349,begreifen::V,төшенү,porozumieť
1350,verstehen::V,аңлау,rozumieť
1351,verstehen::V,төшенү,rozumieť
1352,lernen::V,уку,učiť sa
1353,lernen::V,өйрәнү,učiť sa
1354,wissen::V,белү,vedieť
1355,sich erinnern an::V,хәтерләү,pamätať si na
1356,vergessen::V,оныту,zabudnuť
1357,messen::V,үлчәү,merať
1358,zählen::V,санау,počítať
1359,rechnen::V,исәпләү,rátať
1360,rechnen::V,исәпләү,počítať
1361,lesen::V,уку,čítať
1362,malen::V,рәсем ясау,maľovať
1363,malen::V,сурәт ясау,maľovať
1364,malen::V,сурәтләү,maľovať
1365,zeichnen::V,язу-сызу,kresliť
1366,zeichnen::V,сурәт ясау,kresliť
1367,schreiben::V,язу,písať
1368,besitzen::V,биләү,mať
1369,besitzen::V,биләү,vlastniť
1370,kaufen::V,алу,kúpiť
1371,verkaufen::V,сату,predať
1372,bezahlen::V,түләү,zaplatiť
1373,zahlen::V,түләү,platiť
1374,beherrschen::V,ия булу,ovládať
1375,ertragen::V,чыдау,znášať
1376,ertragen::V,чыдау,vydržať
