,Concept_ID,el,la
746,rückwärts::ADV,πίσω,retro
747,zurück::ADV,πίσω,retro
748,unten::ADV,κάτω,infra
749,hinab::ADV,προς τα κάτω,pessum
750,oben::ADV,πάνω,supra
751,oben::ADV,επάνω,supra
752,hinauf::ADV,προς τα πάνω,sursum
753,überall::ADV,παντού,ubique
754,nicht::ADV,δεν,non
755,ein wenig::ADV,λιγάκι,paulum
756,kaum::ADV,μόλις,vix
757,kaum::ADV,μόλις,aegre
758,sehr::ADV,πολύ,valde
759,sehr::ADV,πολύ,magnopere
760,so::ADV,έτσι,ita
761,noch::ADV,ακόμα,etiam
762,nur::ADV,μόνο,solum
763,nur::ADV,μόνο,tantum
764,schon::ADV,ήδη,iam
765,schon::ADV,κιόλας,iam
766,wieder::ADV,ξανά,rursus
767,vergebens::ADV,μάταια,frustra
768,vor::PRP,μπροστά σε,ante
769,vor::PRP,μπροστά από,ante
770,hinter::PRP,πίσω από ,post
771,unter::PRP,υπό,sub
772,unter::PRP,κάτω από,sub
773,durch::PRP,διά,per
774,durch::PRP,διά μέσου,per
775,neben::PRP,δίπλα σε,iuxta
776,zwischen::PRP,μεταξύ,inter
777,zwischen::PRP,ανάμεσα σε,inter
778,wegen::PRP,για,propter
779,wegen::PRP,λόγω,propter
780,dies::PRN,αυτό,hoc
781,das::PRN,το,id
782,alles::PRN,όλα,omnia
783,ich::PRN,εγώ,ego
784,du::PRN,σύ,tu
785,du::PRN,εσύ,tu
786,er::PRN,αυτός,is
787,er::PRN,αυτός,ille
788,wir::PRN,εμείς,nos
789,ihr::PRN,εσείς,vos
790,sie::PRN,αυτοί,ii
791,sie::PRN,αυτοί,illi
792,was::FPRN,τι,quid
793,wer::FPRN,ποιος,quis
794,wo::FADV,πού,ubi
795,wohin::FADV,πού,quo
796,wohin::FADV,για πού,quo
797,wie::FADV,πώς,quomodo
798,warum::FADV,γιατί,cur
799,wieviel::FNUM,πόσος,quantum
800,eins::NUM,ένα,unus
801,zwei::NUM,δύο,duo
802,drei::NUM,τρία,tres
803,drei::NUM,τρεις,tres
804,vier::NUM,τέσσερα,quattuor
805,vier::NUM,τέσσερις,quattuor
806,fünf::NUM,πέντε,quinque
807,sechs::NUM,έξι,sex
808,sieben::NUM,εφτά,septem
809,acht::NUM,οχτώ,octo
810,neun::NUM,εννιά,novem
811,zehn::NUM,δέκα,decem
812,elf::NUM,έντεκα,undecim
813,zwölf::NUM,δώδεκα,duodecim
814,zwanzig::NUM,είκοσι,viginti
815,dreißig::NUM,τριάντα,triginta
816,vierzig::NUM,σαράντα,quadraginta
817,fünfzig::NUM,πενήντα,quinquaginta
818,sechzig::NUM,εξήντα,sexaginta
819,siebzig::NUM,εβδομήντα,septuaginta
820,achtzig::NUM,ογδόντα,octoginta
821,neunzig::NUM,ενενήντα,nonaginta
822,hundert::NUM,εκατό,centum
823,tausend::NUM,χίλιοι,mille
824,und::CNJ,και,et
825,und::CNJ,και,-que
826,oder::CNJ,ή,vel
827,stehen::V,στέκομαι,stare
828,stehen::V,είμαι όρθιος,stare
829,sitzen::V,κάθομαι,sedere
830,liegen::V,είμαι ξαπλωμένος,iacere
831,hängen::V,κρέμομαι,pendere
832,werden::V,γίνομαι,fieri
833,passieren::V,συμβαίνω,accidere
834,beginnen::V,αρχίζω,incipere
835,enden::V,τελειώνω,finem habere
836,wechseln::V,αλλάζω,mutari
837,aufgehen[Sonne]::V,βγαίνω,oriri
838,aufgehen[Sonne]::V,ανατέλλω,oriri
839,untergehen[Sonne]::V,δύω,occidere
840,untergehen[Sonne]::V,βασιλεύω,occidere
841,scheinen[Sonne]::V,λάμπω,lucere
842,donnern::V,βροντώ,tonare
843,wehen::V,φυσώ,flare
844,strömen::V,ρέω,fluere
845,strömen::V,τρέχω,fluere
846,fließen::V,ρέω,manare
847,sich drehen::V,γυρίζω,torqueri
848,sich drehen::V,στρέφομαι,torqueri
849,schwanken::V,ταλαντεύομαι,vacillare
850,schwingen::V,αιωρούμαι,vibrare
851,schwingen::V,ταλαντεύομαι,vibrare
852,fallen::V,πέφτω,cadere
853,brennen::V,καίω,ardere
854,rauchen::V,καπνίζω,fumare
855,regnen::V,βρέχω,pluere
856,gefrieren::V,παγώνω,congelari
857,tauen::V,λειώνω,rorare
858,schmelzen::V,λειώνω,liquescere
859,trocknen::V,στεγνώνω,arescere
860,sieden::V,βράζω,fervere
861,faulen::V,σαπίζω,putescere
862,verfaulen::V,σαπίζω,putescere
863,reißen::V,σχίζω,scindi
864,versinken::V,βουλιάζω,mergi
865,versinken::V,βυθίζομαι,mergi
866,vergehen::V,περνώ,praeterire
867,erscheinen::V,εμφανίζομαι,apparere
868,verschwinden::V,χάνομαι,discedere
869,verschwinden::V,εξαφανίζομαι,discedere
870,sinken::V,κατεβαίνω,labi
871,abnehmen::V,μειώνομαι ,deminui
872,zunehmen::V,αυξάνω,augeri
873,zunehmen::V,μεγαλώνω,augeri
874,steigen::V,ανεβαίνω,augescere
875,wachsen::V,μεγαλώνω,crescere
876,glänzen::V,γυαλίζω,splendere
877,funkeln::V,αστράφτω,micare
878,funkeln::V,σπιθοβολώ,micare
879,lärmen::V,θορυβώ,strepere
880,läuten::V,χτυπώ ,sonare
881,klingeln::V,κουδουνίζω,tinnire
882,klirren::V,κουδουνίζω,crepare
883,brausen::V,βουΐζω,saevire
884,rauschen::V,βουΐζω,crepare
885,klingen::V,ηχώ,sonare
886,bellen::V,γαυγίζω,latrare
887,heulen::V,ουρλιάζω,ululare
888,blasen::V,φυσώ,flare
889,pfeifen::V,σφυρίζω,sibilare
890,schreien::V,κραυγάζω,clamare
891,stöhnen::V,βογγώ,gemere
892,zittern::V,τρέμω,tremere
893,zittern::V,τρέμω,trepidare
894,leben::V,ζω,vivere
895,geboren werden::V,γεννιέμαι,nasci
896,atmen::V,αναπνέω,spirare
897,trinken::V,πίνω,bibere
898,essen::V,τρώω,edere
899,schlucken::V,καταπίνω,devorare
900,müde werden::V,κουράζομαι,fatigari
901,einschlafen::V,αποκοιμιέμαι,obdormiscere
902,schlafen::V,κοιμάμαι,dormire
903,aufwachen::V,ξυπνώ,expergisci
904,aufstehen::V,σηκώνομαι,exsurgere
905,sich erholen::V,ξεκουράζομαι,se reficere
906,krank werden::V,αρρωσταίνω,aegrescere
907,krank sein::V,ασθενώ,aegrotare
908,schmerzen::V,πονώ,dolere
909,husten::V,βήχω,tussire
910,genesen::V,θεραπεύομαι,convalescere
911,sterben::V,πεθαίνω,mori
912,umkommen::V,πεθαίνω,perire
913,sich bewegen::V,κουνιέμαι,se movere
914,sich rühren::V,σαλεύω,micare
915,sich erheben::V,επαναστατώ,surgere
916,sich setzen::V,κάθομαι,considere
917,hinfallen::V,πέφτω κάτω,cadere
918,laufen::V,τρέχω,vadere
919,schreiten::V,βαδίζω,gradi
920,spazierengehen::V,κάνω βόλτα,ambulare
921,spazierengehen::V,πηγαίνω περίπατο,ambulare
922,eilen::V,σπεύδω,properare
923,sich beeilen::V,βιάζομαι,festinare
924,sausen::V,τρέχω γρήγορα,currere
925,rennen::V,τρέχω,currere
926,springen::V,πηδώ,salire
927,klettern::V,σκαρφαλώνω,niti
928,schaukeln::V,κουνιέμαι,oscillare
929,kriechen::V,έρπω,repere
930,kriechen::V,έρπω,serpere
931,kriechen::V,σέρνομαι,repere
932,kriechen::V,σέρνομαι,serpere
933,schwimmen::V,κολυμπώ,nare
934,schwimmen::V,κολυμπώ,natare
935,tauchen::V,βουτώ,mergere
936,rudern::V,κωπηλατώ,remigare
937,fahren::V,πηγαίνω,vehi
938,fliegen::V,πετώ,volare
939,gehen::V,βαδίζω,ire
940,gehen::V,βαδίζω,vadere
941,gehen::V,πηγαίνω,ire
942,gehen::V,πηγαίνω,vadere
943,weggehen::V,φεύγω,abire
944,weggehen::V,φεύγω,discedere
945,abfahren::V,ξεκινώ,proficisci
946,abfahren::V,αναχωρώ,proficisci
947,anhalten::V,σταματώ,consistere
948,hineingehen::V,μπαίνω,inire
949,hineingehen::V,μπαίνω,ingredi
950,eintreten::V,μπαίνω,intrare
951,eintreten::V,εισέρχομαι,intrare
952,kommen::V,έρχομαι,venire
953,ankommen::V,φτάνω,advenire
954,zurückkommen::V,επιστρέφω,revenire
955,bleiben::V,μένω,manere
956,warten::V,περιμένω,opperiri
957,erwarten::V,αναμένω,opperiri
958,erwarten::V,αναμένω,expectare
959,erwarten::V,περιμένω,opperiri
960,erwarten::V,περιμένω,expectare
961,suchen::V,ψάχνω,quaerere
962,finden::V,βρίσκω,reperire
963,versuchen::V,προσπαθώ,conari
964,versuchen::V,προσπαθώ,temptare
965,vorbereiten::V,προετοιμάζω,parare
966,lieben::V,αγαπώ,amare
967,mögen::V,μου αρέσει,amare
968,lachen::V,γελώ,ridere
969,rühren::V,συγκινώ,commovere
970,weinen::V,κλαίω,flere
971,schimpfen::V,βρίζω,increpare
972,sich ärgern::V,θυμώνω,indignari
973,sich fürchten::V,φοβάμαι,vereri
974,fürchten::V,φοβάμαι,timere
975,fliehen::V,φεύγω,fugere
976,flüchten::V,δραπετεύω,effugere
977,sehen::V,βλέπω,videre
978,anschauen::V,κοιτάζω,aspectare
979,ansehen::V,βλέπω,spectare
980,hören::V,ακούω,audire
981,zuhören::V,ακούω,auscultare
982,probieren::V,δοκιμάζω,gustare
983,riechen::V,μυρίζω,olfacere
984,riechen::V,οσφραίνομαι,olfacere
985,fühlen::V,αισθάνομαι,sentire
986,scheinen::V,φαίνομαι,videri
987,zu sehen sein::V,φαίνομαι,conspici
988,vernehmen::V,ακούω,comperire
989,vernehmen::V,μαθαίνω,comperire
990,frieren::V,κρυώνω,algere
991,tun::V,κάνω,facere
992,können::V,ξέρω,posse
993,können::V,μπορώ,posse
994,wollen::V,θέλω,velle
995,anfangen::V,αρχίζω,incipere
996,beenden::V,τελειώνω,finire
997,aufhören::V,παύω,desistere
998,gelingen::V,πετυχαίνω,contingere
999,geraten::V,γίνομαι,evenire
1000,öffnen::V,ανοίγω,aperire
1001,schließen::V,κλείνω,claudere
1002,stellen::V,θέτω,sistere
1003,setzen::V,θέτω,ponere
1004,legen::V,θέτω,ponere
1005,berühren::V,εγγίζω,tangere
1006,verbinden::V,συνδέω,iungere
1007,bedecken::V,σκεπάζω,tegere
1008,bedecken::V,σκεπάζω,operire
1009,aufhängen::V,κρεμώ,suspendere
1010,anzünden::V,ανάβω,accendere
1011,anzünden::V,ανάβω,inflammare
1012,aufheben::V,σηκώνω,tollere
1013,zurücklassen::V,εγκαταλείπω,relinquere
1014,verlieren::V,χάνω,perdere
1015,verlieren::V,χάνω,amittere
1016,fallen lassen::V,αφήνω να πέσει,dimittere
1017,machen::V,κάνω,facere
1018,machen::V,φτιάχνω,facere
1019,herstellen::V,κατασκευάζω,fabricare
1020,bauen::V,χτίζω,construere
1021,bauen::V,οικοδομώ,construere
1022,reparieren::V,επισκευάζω,reparare
1023,reparieren::V,επιδιορθώνω,reparare
1024,verbessern::V,βελτιώνω,emendare
1025,verbessern::V,καλυτερεύω,emendare
1026,ändern::V,αλλάζω,mutare
1027,graben::V,σκάβω,fodere
1028,beugen::V,λυγίζω,flectere
1029,biegen::V,κάμπτω,curvare
1030,drehen::V,στρέφω,torquere
1031,wenden::V,γυρίζω,vertere
1032,umdrehen::V,γυρίζω,convertere
1033,heben::V,υψώνω,tollere
1034,heben::V,σηκώνω,tollere
1035,hochheben::V,υψώνω,levare
1036,hochheben::V,σηκώνω,levare
1037,ergreifen::V,πιάνω,capessere
1038,ergreifen::V,αρπάζω,capessere
1039,halten::V,βαστώ,tenere
1040,drücken::V,πιέζω,premere
1041,schieben::V,σπρώχνω,promovere
1042,kratzen::V,γρατσουνίζω,radere
1043,lecken::V,γλείφω,lambere
1044,beißen::V,δαγκάνω,mordere
1045,abreißen::V,κόβω,avellere
1046,abreißen::V,σχίζω,avellere
1047,abschneiden::V,αποκόπτω,desecare
1048,binden::V,δένω,ligare
1049,stecken::V,χώνω,inserere
1050,brechen::V,σπάζω,rumpere
1051,klopfen::V,χτυπώ,pultare
1052,klopfen::V,τινάζω,pultare
1053,hauen::V,χτυπώ,ferire
1054,kleben::V,κολλώ,agglutinare
1055,reiben::V,τρίβω,terere
1056,streichen::V,αλείφω,oblinere
1057,schleifen::V,ακονίζω,acuere
1058,schneiden::V,κόβω,secare
1059,rütteln::V,σείω,quassare
1060,rütteln::V,τινάζω,quassare
1061,schütteln::V,σείω,quatere
1062,schütteln::V,κουνώ,quatere
1063,schwenken::V,κουνώ,ventilare
1064,schütten::V,χύνω,fundere
1065,füllen::V,γεμίζω,complere
1066,einwickeln::V,τυλίγω,involvere
1067,tragen::V,φέρνω,ferre
1068,tragen::V,φέρνω,portare
1069,schleppen::V,κουβαλώ,pertrahere
1070,ziehen::V,τραβώ,trahere
1071,aufbewahren::V,φυλάω,asservare
1072,werfen::V,ρίχνω,iacere
1073,fangen::V,πιάνω,capere
1074,packen::V,τσακώνω,capessere
1075,verstecken::V,κρύβω,abdere
1076,teilen::V,μερίζω,partiri
1077,teilen::V,μερίζω,dividere
1078,schicken::V,στέλνω,mittere
1079,bringen::V,φέρνω,apportare
1080,hinzufügen::V,προσθέτω,addere
1081,bekommen::V,προσκομίζω,adipisci
1082,erhalten::V,παίρνω,accipere
1083,erhalten::V,λαμβάνω,accipere
1084,nehmen::V,πιάνω,sumere
1085,nehmen::V,παίρνω,sumere
1086,wählen::V,εκλέγω,eligere
1087,auswählen::V,διαλέγω,deligere
1088,bewahren::V,διατηρώ,conservare
1089,behindern::V,εμποδίζω,impedire
1090,verderben::V,χαλώ,corrumpere
1091,beschädigen::V,ζημιώνω,laedere
1092,zerbrechen::V,σπάζω,rumpere
1093,zerbrechen::V,σπάζω,frangere
1094,zerreißen::V,σχίζω,discindere
1095,zerstören::V,καταστρέφω,delere
1096,verbrennen::V,καίω,urere
1097,verbrennen::V,καίω,cremare
1098,geben::V,δίνω,dare
1099,reichen::V,δίνω,praebere
1100,schenken::V,χαρίζω,donare
1101,schenken::V,χαρίζω,largiri
1102,versprechen::V,υπόσχομαι,polliceri
1103,versprechen::V,υπόσχομαι,promittere
1104,wünschen::V,εύχομαι,
1105,loben::V,επαινώ,laudare
1106,küssen::V,φιλώ,osculari
1107,wiegen::V,κουνώ,
1108,wiegen::V,νανουρίζω,
1109,zudecken::V,σκεπάζω,tegere
1110,wecken::V,ξυπνώ,excitare
1111,zeigen::V,δείχνω,monstrare
1112,führen::V,οδηγώ,ducere
1113,lehren::V,διδάσκω,docere
1114,unterrichten::V,διδάσκω,instituere
1115,aufziehen::V,ανατρέφω,nutrire
1116,leiten::V,ηγούμαι,ducere
1117,leiten::V,διευθύνω,ducere
1118,antreiben::V,σπρώχνω,incitare
1119,antreiben::V,παρακινώ,incitare
1120,lassen::V,αφήνω,iubere
1121,einladen::V,προσκαλώ,invitare
1122,vereinigen::V,ενώνω,coniungere
1123,besuchen::V,επισκέπτομαι,visere
1124,treffen::V,συναντώ,convenire
1125,sich versammeln::V,μαζεύομαι,convenire
1126,spielen::V,παίζω,ludere
1127,singen::V,τραγουδώ,cantare
1128,tanzen::V,χορεύω,saltare
1129,sich trennen::V,αποχωρίζομαι,digredi
1130,sich trennen::V,αποχωρίζομαι,discedere
1131,verlassen::V,εγκαταλείπω,deserere
1132,verlassen::V,εγκαταλείπω,relinquere
1133,retten::V,σώζω,servare
1134,bewachen::V,φρουρώ,custodire
1135,schützen::V,προστατεύω,tueri
1136,schützen::V,προστατεύω,tutari
1137,verteidigen::V,υπερασπίζω,defendere
1138,sich schlagen::V,χτυπιέμαι,luctari
1139,schießen::V,πυροβολώ,iaculari
1140,siegen::V,νικώ,vincere
1141,ärgern::V,τσαντίζω,irritare
1142,schlagen::V,χτυπώ,ferire
1143,treten::V,κλοτσώ,calcare
1144,stechen::V,τρυπώ,pungere
1145,stoßen::V,ωθώ,tundere
1146,stoßen::V,σπρώχνω,tundere
1147,stehlen::V,κλέβω,furari
1148,stören::V,διαταράσσω,turbare
1149,belästigen::V,ενοχλώ,obtundere
1150,verbergen::V,κρύβω,celare
1151,verbergen::V,κρύβω,occultare
1152,täuschen::V,παραπλανώ,fallere
1153,betrügen::V,απατώ,fraudare
1154,töten::V,σκοτώνω,necare
1155,töten::V,σκοτώνω,caedere
1156,töten::V,θανατώνω,necare
1157,töten::V,θανατώνω,caedere
1158,wohnen::V,μένω,habitare
1159,wohnen::V,κατοικώ,habitare
1160,arbeiten::V,δουλεύω,laborare
1161,arbeiten::V,εργάζομαι,laborare
1162,sammeln::V,μαζεύω,colligere
1163,sammeln::V,συλλέγω,colligere
1164,pflücken::V,κόβω,carpere
1165,jagen::V,κυνηγώ,venari
1166,fischen::V,ψαρεύω,piscari
1167,fassen::V,πιάνω,capere
1168,hüten::V,φυλάγω,custodire
1169,hüten::V,προσέχω,custodire
1170,treiben::V,οδηγώ,agere
1171,anbinden::V,δένω,alligare
1172,füttern::V,ταΐζω,nutrire
1173,melken::V,αρμέγω,mulgere
1174,hacken::V,κόβω,findere
1175,gießen::V,ποτίζω,rigare
1176,reifen::V,ωριμάζω,maturescere
1177,zubereiten::V,ετοιμάζω,apparare
1178,kochen::V,βράζω,coquere
1179,backen::V,ψήνω,coquere
1180,braten::V,τηγανίζω,torrere
1181,umrühren::V,ανακατεύω,commovere
1182,stricken::V,πλέκω,texere
1183,nähen::V,ράβω,suere
1184,färben::V,βάφω,tingere
1185,färben::V,χρωματίζω,tingere
1186,reinigen::V,καθαρίζω,purgare
1187,waschen::V,πλένω,lavare
1188,abwischen::V,σφουγγίζω,abstergere
1189,spülen::V,ξεπλένω,perluere
1190,fegen::V,σκουπίζω,verrere
1191,kehren::V,σκουπίζω,purgare
1192,baden::V,κάνω μπάνιο,lavari
1193,sich waschen::V,πλένομαι,lavari
1194,ausziehen::V,βγάζω,exuere
1195,anziehen::V,φορώ,induere
1196,sich anziehen::V,ντύνομαι,vestiri
1197,kämmen::V,χτενίζω,pectere
1198,schmücken::V,στολίζω,ornare
1199,schmücken::V,στολίζω,decorare
1200,sagen::V,λέω,dicere
1201,sprechen::V,μιλώ,fari
1202,reden::V,μιλώ,loqui
1203,reden::V,κουβεντιάζω,loqui
1204,sich unterhalten::V,συνομιλώ,colloqui
1205,sich unterhalten::V,συνομιλώ,disputare
1206,sich unterhalten::V,κουβεντιάζω,colloqui
1207,sich unterhalten::V,κουβεντιάζω,disputare
1208,fragen::V,ρωτώ,rogare
1209,fragen::V,ρωτώ,quaerere
1210,bitten::V,ζητώ,orare
1211,bitten::V,ζητώ,rogare
1212,bitten::V,παρακαλώ,orare
1213,bitten::V,παρακαλώ,rogare
1214,erzählen::V,διηγούμαι,narrare
1215,mitteilen::V,πληροφορώ,communicare
1216,nennen::V,ονομάζω,appellare
1217,rufen::V,φωνάζω,vocare
1218,prahlen::V,καυχιέμαι,gloriari
1219,übersetzen::V,μεταφράζω,vertere
1220,denken::V,σκέφτομαι,cogitare
1221,glauben::V,πιστεύω,credere
1222,bemerken::V,παρατηρώ,animadvertere
1223,erkennen::V,αναγνωρίζω,cognoscere
1224,begreifen::V,καταλαβαίνω,comprehendere
1225,verstehen::V,ακούω,intellegere
1226,lernen::V,μαθαίνω,discere
1227,wissen::V,ξέρω,scire
1228,sich erinnern an::V,θυμάμαι,meminisse
1229,vergessen::V,ξεχνώ,oblivisci
1230,messen::V,μετρώ,metiri
1231,zählen::V,μετρώ,numerare
1232,rechnen::V,λογαριάζω,reri
1233,rechnen::V,λογαριάζω,calculare
1234,lesen::V,διαβάζω,legere
1235,malen::V,ζωγραφίζω,pingere
1236,zeichnen::V,σχεδιάζω,scribere
1237,schreiben::V,γράφω,scribere
1238,besitzen::V,κατέχω,possidere
1239,kaufen::V,αγοράζω,emere
1240,verkaufen::V,πουλώ,vendere
1241,bezahlen::V,πληρώνω,pendere
1242,zahlen::V,πληρώνω,solvere
1243,beherrschen::V,κυριαρχώ,regere
1244,beherrschen::V,κυριαρχώ,imperare
1245,ertragen::V,βαστώ,tolerare
1246,ertragen::V,βαστώ,sustinere
1247,ertragen::V,αντέχω,tolerare
1248,ertragen::V,αντέχω,sustinere
