,Concept_ID,hi,ps
736,Gesundheit::N,तंदुरुस्ती,صحت
737,Gesundheit::N,तंदुरुस्ती,روغتیا
738,Krankheit::N,रोग,مرض
739,Krankheit::N,रोग,ناروغي
740,Krankheit::N,बीमारी,مرض
741,Krankheit::N,बीमारी,ناروغي
742,Schmerz::N,दर्द,درد
743,Schmerz::N,पीड़ा,درد
744,Wunde::N,घाव,ټپ
745,Wunde::N,घाव,زخم
746,Wunde::N,ज़ख़्म,ټپ
747,Wunde::N,ज़ख़्म,زخم
748,Fieber::N,ज्वर,تبه
749,Fieber::N,बुख़ार,تبه
750,Arznei::N,दवा,دوا
751,Arznei::N,दवा,دارو
752,Arznei::N,औषाधि,دوا
753,Arznei::N,औषाधि,دارو
754,Brücke::N,पुल,پول
755,Brücke::N,सेतु,پول
756,Brunnen::N,कुआँ,څاه
757,Brunnen::N,कुआँ,کوهی
758,Weide::N,चरागाह,وله
759,Pfad::N,पथ,تړه
760,Pfad::N,पगडंडी,تړه
761,Weg::N,मार्ग,لیار
762,Straße::N,राह,سړک
763,Straße::N,रास्ता,سړک
764,Dorf::N,गाँव,کلی
765,Dorf::N,ग्राम,کلی
766,Stadt::N,शहर,ښار
767,Brief::N,ख़त,لیک
768,Brief::N,ख़त,مکتوب
769,Brief::N,पत्र,لیک
770,Brief::N,पत्र,مکتوب
771,Brief::N,चिट्ठी,لیک
772,Brief::N,चिट्ठी,مکتوب
773,Buch::N,किताब,کتاب
774,Buch::N,पुस्तक,کتاب
775,Buchstabe::N,अक्षर,حرف
776,Buchstabe::N,अक्षर,توری
777,Zeitung::N,अख़बार,اخبار
778,Zeitung::N,समाचार-पत्र,اخبار
779,Leben::N,जीवन,ژوند
780,Leben::N,ज़िंदगी,ژوند
781,Tod::N,मौत,مرګ
782,Tod::N,मौत,مړینه
783,Tod::N,मृत्यु,مرګ
784,Tod::N,मृत्यु,مړینه
785,Grab::N,क़ब्र,قبر
786,Grab::N,क़ब्र,ډورۍ
787,Kirche::N,चर्च,کلیسا
788,Kirche::N,गिरजा,کلیسا
789,Sünde::N,पाप,ګناه
790,Sünde::N,गुनाह,ګناه
791,Gott::N,देव,خدای
792,Gott::N,ईश्वर,خدای
793,Arbeiter::N,मज़दूर,کاریګر
794,Chef::N,अध्यक्ष,آمر
795,Meister::N,शिल्पज्ञ,استاد
796,Arzt::N,वैद्य,طبیب
797,Arzt::N,वैद्य,ډاکټر
798,Arzt::N,डॉक्टर,طبیب
799,Arzt::N,डॉक्टर,ډاکټر
800,Arzt::N,चिकित्सक,طبیب
801,Arzt::N,चिकित्सक,ډاکټر
802,Lehrer::N,शिक्षक,معلم
803,Lehrer::N,शिक्षक,ښوونکی
804,Lehrer::N,अध्यापक,معلم
805,Lehrer::N,अध्यापक,ښوونکی
806,Geld::N,धन,پیسې
807,Geld::N,पैसा,پیسې
808,Geschäft::N,सौदा,سوداګري
809,Geschäft::N,व्यापार,سوداګري
810,Laden::N,दुकान,دکان
811,Laden::N,दुकान,مغازه
812,Preis::N,दाम,بیه
813,Preis::N,मूल्य,بیه
814,Ware::N,माल,مال
815,Ware::N,पण्य,مال
816,Nutzen::N,लाभ,ګټه
817,Nutzen::N,फ़ायदा,ګټه
818,Reichtum::N,धन,شتمني
819,Reichtum::N,दौलत,شتمني
820,Welt::N,विश्व,نړۍ
821,Welt::N,विश्व,دنیا
822,Welt::N,दुनिया,نړۍ
823,Welt::N,दुनिया,دنیا
824,Land::N,देश,هېواد
825,Land::N,मुल्क,هېواد
826,Staat::N,राज्य,دولت
827,Staat::N,राष्ट्र,دولت
828,König::N,राजा,باچا
829,König::N,राजा,پادشاه
830,König::N,बादशाह,باچا
831,König::N,बादशाह,پادشاه
832,Macht::N,शासन,قدرت
833,Macht::N,सत्ता,قدرت
834,Grenze::N,सरहद,حد
835,Grenze::N,सरहद,سرحد
836,Krieg::N,जंग,جګړه
837,Krieg::N,युद्ध,جګړه
838,Feind::N,शत्रु,دښمن
839,Feind::N,दुश्मन,دښمن
840,Gewalt::N,हिंसा,زور
841,Gewalt::N,हिंसा,تشدد
842,Kampf::N,लड़ाई,جنګ
843,Kampf::N,लड़ाई,مبارزه
844,Kampf::N,संघर्ष,جنګ
845,Kampf::N,संघर्ष,مبارزه
846,Bogen[Waffe]::N,कमान,لیندۍ
847,Pfeil::N,बान,غشی
848,Gewehr::N,बंदूक़,ټوپک
849,Fehler::N,भूल,خطا
850,Fehler::N,भूल,غلطي
851,Fehler::N,ग़लती,خطا
852,Fehler::N,ग़लती,غلطي
853,Lüge::N,झूठ,دروغ
854,Lüge::N,असत्य,دروغ
855,Schaden::N,हानि,زیان
856,Schaden::N,हानि,تاوان
857,Schaden::N,नुक़सान,زیان
858,Schaden::N,नुक़सान,تاوان
859,Unglück::N,मुसीबत,بدبختي
860,Unglück::N,विपात्ति,بدبختي
861,Schuld::N,दोष,ګناه
862,Schuld::N,क़सूर,ګناه
863,Alter::N,आयु,منګ
864,Alter::N,उम्र,منګ
865,Schluss::N,अंत,اخر
866,Schluss::N,समाप्ति,اخر
867,Zeit::N,काल,وخت
868,Zeit::N,वक़्त,وخت
869,Tag::N,दिन,ورځ
870,Tag::N,रोज़,ورځ
871,Morgen::N,सुबह,سبا
872,Morgen::N,सुबह,سهار
873,Mittag::N,दोपहर,غرمه
874,Mittag::N,मध्याह्न,غرمه
875,Abend::N,शाम,ماښام
876,Abend::N,संध्या,ماښام
877,Nacht::N,रात,شپه
878,Nacht::N,रात्रि,شپه
879,Woche::N,हफ़्ता,اونۍ
880,Monat::N,मास,مياشت
881,Monat::N,महीना,مياشت
882,Jahr::N,बरस,کال
883,Jahr::N,वर्ष,کال
884,Frühling::N,वसंत,پسرلی
885,Sommer::N,गरमी,دوبی
886,Sommer::N,ग्रीष्म,دوبی
887,Herbst::N,शरत्,منی
888,Herbst::N,शरत्,خزان
889,Herbst::N,पतझड़,منی
890,Herbst::N,पतझड़,خزان
891,Winter::N,जाड़ा,ژمی
892,Winter::N,सर्दियाँ,ژمی
893,Januar::N,जनवरी,جنوري
894,Februar::N,फ़रवरी,فبروري
895,März::N,मार्च,مارچ
896,April::N,अप्रैल,اپریل
897,Mai::N,मई,مې
898,Juni::N,जून,جون
899,Juli::N,जुलाई,جولای
900,August::N,अगस्त,اګست
901,September::N,सितंबर,سپټامبر
902,Oktober::N,अक्तूबर,اکتوبر
903,November::N,नवंबर,نومبر
904,Dezember::N,दिसंबर,دسمبر
905,Montag::N,पीर,دوشنبه
906,Montag::N,सोमवार,دوشنبه
907,Dienstag::N,मंगलवार,سه شنبه
908,Mittwoch::N,बुधवार,چارشنبه
909,Donnerstag::N,गुरुवार,پنجشنبه
910,Donnerstag::N,बृहस्पतिवार,پنجشنبه
911,Freitag::N,शुक्रवार,جمعه
912,Samstag::N,सनीचर,خالي
913,Samstag::N,शनिवार,خالي
914,Sonntag::N,इतवार,یکشنبه
915,Sonntag::N,रविवार,یکشنبه
916,groß::A,बड़ा,لوی
917,klein::A,कम,وړوکی
918,klein::A,छोटा,وړوکی
919,lang::A,लंबा,اوړد
920,lang::A,दीर्घ,اوړد
921,kurz::A,लधु,لنډ
922,kurz::A,छोटा,لنډ
923,breit::A,चौड़ा,پراخه
924,schmal::A,तंग,تنګ
925,schmal::A,सँकरा,تنګ
926,dicht::A,सघन,ګڼ
927,dick[Gegenstand]::A,मोटा,پنډ
928,dünn::A,महीन,نری
929,dünn::A,बारीक,نری
930,fein::A,कोमल,نازک
931,fein::A,सूक्ष्म,نازک
932,fest::A,दृढ़,کلک
933,fest::A,दृढ़,ټینګ
934,fest::A,मज़बूत,کلک
935,fest::A,मज़बूत,ټینګ
936,flach::A,चपटा,هوار
937,glatt::A,चौरस,ښوی
938,glatt::A,चिकना,ښوی
939,hart::A,कठोर,کلک
940,hart::A,सख़्त,کلک
941,weich::A,नरम,نرم
942,weich::A,नरम,پوست
943,weich::A,मुलायम,نرم
944,weich::A,मुलायम,پوست
945,rund::A,गोल,ګرد
946,rund::A,वर्तुल,ګرد
947,spitz::A,नुकीला,تېره
948,scharf::A,पैना,تېز
949,scharf::A,पैना,تېره
950,stumpf::A,भोथरा,پڅ
951,schwer::A,भारी,دروند
952,schwer::A,वज़नी,دروند
953,schön::A,सुंदर,ښکلی
954,heiß::A,उष्ण,تود
955,warm::A,गरम,تود
956,kalt::A,सर्द,ېخ
957,kalt::A,सर्द,سوړ
958,kühl::A,ठंडा,ېخ
959,kühl::A,ठंडा,سوړ
960,frisch::A,तर,تازه
961,frisch::A,ताज़ा,تازه
962,feucht::A,नम,مرطوب
963,feucht::A,भीगा,مرطوب
964,nass::A,गीला,لوند
965,trocken::A,सूखा,وچ
966,trocken::A,ख़ुश्क,وچ
967,voll::A,भरा,ډک
968,voll::A,पूरा,ډک
969,leer::A,ख़ाली,خالی
970,offen::A,खुला,خلاص
971,offen::A,खुला,پرانیستی
972,geschlossen::A,बंद,تړلی
973,sauber::A,साफ़,پاک
974,sauber::A,सुथरा,پاک
975,schmutzig::A,गंदा,چټل
976,roh::A,कच्चा,خام
977,reif::A,पक्व,پوخ
978,reif::A,पक्व,رسېدلی
979,reif::A,पक्का,پوخ
980,reif::A,पक्का,رسېدلی
981,lecker::A,मज़ेदार,خوندور
982,lecker::A,मज़ेदार,مزه دار
983,lecker::A,स्वादिष्ट,خوندور
984,lecker::A,स्वादिष्ट,مزه دار
985,süß::A,मीठा,خوږ
986,süß::A,मीठा,شیرین
987,bitter::A,कटु,تریخ
988,bitter::A,कड़वा,تریخ
989,sauer::A,खट्टा,ټاک
990,sauer::A,खट्टा,تريو
991,hell::A,रोशन,روڼ
992,hell::A,रोशन,روښان
993,dunkel::A,अँधेरा,تیاره
994,schwarz::A,काला,تور
995,schwarz::A,स्याह,تور
996,weiß::A,सफ़ेद,سپين
997,rot::A,लाल,سور
998,rot::A,सुर्ख़,سور
999,gelb::A,पीला,زېړ
1000,gelb::A,ज़र्द,زېړ
1001,blau::A,नीला,شین
1002,blau::A,नीला,اسماني رنګه
1003,blau::A,आसमानी,شین
1004,blau::A,आसमानी,اسماني رنګه
1005,grün::A,हरा,زرغون
1006,grau::A,धूसर,خړ
1007,bunt::A,रंगीन,رنګارنګ
1008,bunt::A,बहुरंगा,رنګارنګ
1009,billig::A,सस्ता,ارزان
1010,teuer::A,महँगा,ګران
1011,wertvoll::A,क़ीमती,قیمتي
1012,wertvoll::A,मूल्यवान्,قیمتي
1013,blind::A,अंधा,ړوند
1014,taub::A,बहरा,کوڼ
1015,kräftig::A,ताक़तवर,قوی
1016,kräftig::A,शक्तिशाली,قوی
1017,stark::A,प्रबल,قوی
1018,stark::A,प्रबल,تکړه
1019,stark::A,बलवान्,قوی
1020,stark::A,बलवान्,تکړه
1021,schwach::A,कमज़ोर,ضعیف
1022,schwach::A,कमज़ोर,کمزوری
1023,fett::A,मोटा,چاغ
1024,fett::A,मांसल,چاغ
1025,schlank::A,पतला,خوش اندام
1026,schlank::A,छरहरा,خوش اندام
1027,hübsch::A,सुंदर,ښکلی
1028,hübsch::A,सुंदर,ښایسته
1029,hübsch::A,ख़ूबसूरत,ښکلی
1030,hübsch::A,ख़ूबसूरत,ښایسته
1031,böse::A,पापी,شریر
1032,böse::A,पापी,قهرناک
1033,böse::A,दुष्ट,شریر
1034,böse::A,दुष्ट,قهرناک
1035,dumm::A,मूर्ख,احمق
1036,dumm::A,बुद्धू,احمق
1037,faul::A,आलसी,لټ
1038,faul::A,आलसी,تنبل
1039,faul::A,सुस्त,لټ
1040,faul::A,सुस्त,تنبل
1041,fleißig::A,मेहनती,زحمت کښ
1042,fleißig::A,परिश्रमी,زحمت کښ
1043,geizig::A,कृपण,بخیل
1044,geizig::A,कंजूस,بخیل
1045,klug::A,समझदार,عاقل
1046,klug::A,समझदार,هوښیار
1047,klug::A,होशियार,عاقل
1048,klug::A,होशियार,هوښیار
1049,klug::A,अक़्लमंद,عاقل
1050,klug::A,अक़्लमंद,هوښیار
1051,geschickt::A,किशल,ماهر
1052,lieb::A,प्रिय,عزیز
1053,lieb::A,प्रिय,محبوب
1054,lieb::A,प्यारा,عزیز
1055,lieb::A,प्यारा,محبوب
1056,lustig::A,हँसमुख,خوشحال
1057,lustig::A,ख़ुशदिल,خوشحال
1058,sanft::A,नम्र,پوست
1059,sanft::A,नम्र,ملایم
1060,hungrig::A,भूखा,وږی
1061,krank::A,बीमार,مريض
1062,krank::A,बीमार,ناروغ
1063,krank::A,अस्वस्थ,مريض
1064,krank::A,अस्वस्थ,ناروغ
1065,nackt::A,नग्न,لوڅ
1066,traurig::A,उदास,غمجن
1067,traurig::A,रंजीदा,غمجن
1068,lebendig::A,जीता,ژوندی
1069,lebendig::A,ज़िंदा,ژوندی
1070,gut::A,अच्छा,ښه
1071,schlecht::A,बुरा,بد
1072,schlecht::A,बुरा,خراب
1073,schlecht::A,ख़राब,بد
1074,schlecht::A,ख़राब,خراب
1075,richtig::A,ठीक,سم
1076,richtig::A,ठीक,صحیح
1077,schlimm::A,बुरा,بد
1078,schlimm::A,बुरा,مخوف
1079,schlimm::A,अप्रिय,بد
1080,schlimm::A,अप्रिय,مخوف
1081,wahr::A,सच,واقعي
1082,alt::A,पुराना,زوړ
1083,neu::A,नया,نوی
1084,ehemalig::A,भूतपूर्व,پخوانی
1085,alt[Lebewesen]::A,बूढ़ा,زوړ
1086,alt[Lebewesen]::A,वृद्ध,زوړ
1087,jung::A,जवान,ځوان
1088,arm::A,ग़रीब,غریب
1089,arm::A,ग़रीब,بې وزله
1090,reich::A,धनी,شتمن
1091,reich::A,धनी,دولتمند
1092,reich::A,अमीर,شتمن
1093,reich::A,अमीर,دولتمند
1094,bekannt::A,मालूम,اشنا
1095,berühmt::A,मशहूर,مشهور
1096,berühmt::A,प्रसिद्ध,مشهور
1097,fremd::A,विदेशी,پردی
1098,fremd::A,विदेशी,بېګانه
1099,fremd::A,अपरिचित,پردی
1100,fremd::A,अपरिचित,بېګانه
1101,verschieden::A,अलग,مختلف
1102,verschieden::A,भिन्न,مختلف
1103,nah::A,नज़दीकी,نژدې
1104,fern::A,दूर,لیری
1105,fern::A,दूरस्थ,لیری
1106,linker::A,बायाँ,چپ
1107,linker::A,बायाँ,کیڼ
1108,rechter::A,दायाँ,ښی
1109,rechter::A,दाहिना,ښی
1110,anderer::A,अन्य,بل
1111,anderer::A,दूसरा,بل
1112,erster::A,पहला,لومړی
1113,erster::A,प्रथम,لومړی
1114,zweiter::A,दूसरा,دوهم
1115,zweiter::A,द्वितीय,دوهم
1116,dritter::A,तीसरा,درېم
1117,letzter::A,अंतिम,آخرنی
1118,letzter::A,अंतिम,وروستی
1119,letzter::A,आख़िरी,آخرنی
1120,letzter::A,आख़िरी,وروستی
1121,allein::ADV,तनहा,یوازې
1122,allein::ADV,अकेले,یوازې
1123,auf einmal::ADV,वक़्त में,په یوه وخت کی
1124,zusammen::ADV,एक साथ,یو ځای
1125,zusammen::ADV,साथ साथ,یو ځای
1126,lange::ADV,देर तक,ډېر وخت
1127,lange::ADV,देर तक,ډېره موده
1128,plötzlich::ADV,सहसा,ناببره
1129,plötzlich::ADV,सहसा,یوناڅاپه
1130,plötzlich::ADV,अचानक,ناببره
1131,plötzlich::ADV,अचानक,یوناڅاپه
1132,sofort::ADV,तुरंत,فوراً
1133,sofort::ADV,तुरंत,سمدلاسه
1134,später::ADV,बाद को,وروسته
1135,später::ADV,बाद में,وروسته
1136,jetzt::ADV,अब,اوس
1137,jetzt::ADV,अभी,اوس
1138,heute::ADV,आज,نن
1139,morgen::ADV,कल,سبا
1140,bald::ADV,जल्दी,ژر
1141,dann::ADV,तब,پس
1142,dann::ADV,तब,وروسته
1143,gestern::ADV,कल,پرون
1144,einst::ADV,एक दिन,پخوا
1145,einst::ADV,पहले कभी,پخوا
1146,damals::ADV,उस समय,هغه وخت
1147,damals::ADV,उन दिनों,هغه وخت
1148,danach::ADV,इसके बाद,بیا
1149,danach::ADV,इसके पश्चात्,بیا
1150,vorher::ADV,पहले,دمخه
1151,vorher::ADV,पेशतर,دمخه
1152,zuerst::ADV,पहले,لومړی
1153,einmal::ADV,एक बार,یو ځل
1154,einmal::ADV,एक दफ़ा,یو ځل
1155,manchmal::ADV,कभी कभी,ګاهی ګاهی
1156,oft::ADV,अक्सर,ډېر ځله
1157,immer::ADV,सदा,تل
1158,immer::ADV,सदा,همېشه
1159,immer::ADV,हमेशा,تل
1160,immer::ADV,हमेशा,همېشه
1161,niemals::ADV,कभी नहीं,هیڅکله نه
1162,niemals::ADV,कदापि नहीं,هیڅکله نه
1163,hier::ADV,इधर,دلته
1164,hier::ADV,यहाँ,دلته
1165,hierhin::ADV,इधर को,دلته
1166,hierhin::ADV,इधर को,دې ځای ته
1167,hierhin::ADV,यहाँ को,دلته
1168,hierhin::ADV,यहाँ को,دې ځای ته
1169,von hier::ADV,यहाँ से,د دې ځای نه
1170,dort::ADV,उधर,هلته
1171,dort::ADV,वहाँ,هلته
1172,dorthin::ADV,उधर को,هلته
1173,dorthin::ADV,उधर को,هغه ځای ته
1174,dorthin::ADV,वहाँ को,هلته
1175,dorthin::ADV,वहाँ को,هغه ځای ته
1176,geradeaus::ADV,सीधे,مخامخ
1177,vorwärts::ADV,आगे,مخ پهٔ وړاندې
1178,vorwärts::ADV,आगे को,مخ پهٔ وړاندې
1179,rückwärts::ADV,पीछे को,بېرته
1180,zurück::ADV,वापस,بېرته
1181,unten::ADV,नीचे,لاندي
1182,hinab::ADV,नीचे को,ښکته
1183,oben::ADV,ऊपर,پورته
1184,hinauf::ADV,ऊपर को,پاس
1185,überall::ADV,हर जगह,هره خوا
1186,überall::ADV,हर स्थान,هره خوا
1187,nicht::ADV,न,نه
1188,nicht::ADV,नहीं,نه
1189,ein wenig::ADV,कुछ,یو څه
1190,ein wenig::ADV,ज़रा,یو څه
1191,ein wenig::ADV,थोड़ा,یو څه
1192,kaum::ADV,लगभग नहीं,ایله
1193,kaum::ADV,बराबर नहीं,ایله
1194,sehr::ADV,बहुत,ډېر
1195,sehr::ADV,बहुत,زيات
1196,so::ADV,ऐसा,داسې
1197,so::ADV,ऐसा,دومره
1198,noch::ADV,अभी तक,نور
1199,nur::ADV,केवल,تش
1200,nur::ADV,केवल,صرف
1201,nur::ADV,सिर्फ़,تش
1202,nur::ADV,सिर्फ़,صرف
1203,schon::ADV,चुकना,دمخه
1204,wieder::ADV,फिर,بیا
1205,wieder::ADV,दुबारा,بیا
1206,vergebens::ADV,व्यर्थ,عبث
1207,vor::PRP,के आगे,دمخه
1208,vor::PRP,के सामने,دمخه
1209,hinter::PRP,के पीछे,شاته
1210,unter::PRP,के तले,لاندي
1211,unter::PRP,के नीचे,لاندي
1212,durch::PRP,के पार,د مینځ نه
1213,neben::PRP,के पास,نژدې
1214,neben::PRP,की बग़ल में,نژدې
1215,zwischen::PRP,के बीच,ترمینځ
1216,wegen::PRP,के कारण,د ... له لاسه
1217,wegen::PRP,की वजह से,د ... له لاسه
1218,dies::PRN,यह,دا
1219,das::PRN,वह,دا
1220,alles::PRN,सब,هرڅهٔ
1221,alles::PRN,सब कुछ,هرڅهٔ
1222,ich::PRN,मैं,زه
1223,du::PRN,तू,ته
1224,er::PRN,यह,دی
1225,wir::PRN,हम,مونږ
1226,ihr::PRN,तुम,تاسې
1227,sie::PRN,ये,هغوی
1228,was::FPRN,क्या,څهٔ
1229,wer::FPRN,कौन,چا
1230,wer::FPRN,कौन,څوک
1231,wo::FADV,किधर,چيری
1232,wo::FADV,किधर,چېرته
1233,wohin::FADV,किधर,چېرته
1234,wie::FADV,कैसे,څنګه
1235,warum::FADV,क्यों,ولې
1236,wieviel::FNUM,कितना,څو
1237,wieviel::FNUM,कितना,څومره
1238,eins::NUM,एक,یو
1239,zwei::NUM,दो,دوه
1240,drei::NUM,तीन,درې
1241,vier::NUM,चार,څلور
1242,fünf::NUM,पाँच,پنځه
1243,sechs::NUM,छह,شپږ
1244,sieben::NUM,सात,اوه
1245,acht::NUM,आठ,اته
1246,neun::NUM,नौ,نهه
1247,zehn::NUM,दस,لس
1248,elf::NUM,ग्यारह,یوولس
1249,zwölf::NUM,बारह,دولس
1250,zwanzig::NUM,बीस,شل
1251,dreißig::NUM,तीस,دېرش
1252,vierzig::NUM,चालीस,څلوېښت
1253,fünfzig::NUM,पचास,پنځوس
1254,sechzig::NUM,साठ,شپېته
1255,siebzig::NUM,सत्तर,اویا
1256,achtzig::NUM,अस्सी,اتیا
1257,neunzig::NUM,नव्वे,نوي
1258,hundert::NUM,सौ,سل
1259,tausend::NUM,हज़ार,زر
1260,und::CNJ,और,او
1261,oder::CNJ,या,ېا
1262,stehen::V,खड़ा होना,درېدل
1263,sitzen::V,बैठना,کښېنستل
1264,liegen::V,लेटना,ملاستل
1265,hängen::V,लटकना,ځړېدل
1266,werden::V,बनना,کېدل
1267,passieren::V,होना,پېښېدل
1268,beginnen::V,आरंभ होना,شروع کېدل
1269,beginnen::V,प्रारंभ होना,شروع کېدل
1270,enden::V,अंत होना,خلاصدل
1271,enden::V,अंत होना,تمامېدل
1272,enden::V,ख़तम होना,خلاصدل
1273,enden::V,ख़तम होना,تمامېدل
1274,wechseln::V,बदलना,تغییر موندل
1275,aufgehen[Sonne]::V,चढ़ना,ختل
1276,aufgehen[Sonne]::V,उदित होना,ختل
1277,untergehen[Sonne]::V,अस्त हो जाना,لوېدل
1278,untergehen[Sonne]::V,अस्त हो जाना,پرېوتل
1279,scheinen[Sonne]::V,रोशनी देना,رڼا کول
1280,donnern::V,गरजना,تنېدل
1281,donnern::V,गरजना,غړمبېدل
1282,wehen::V,चलना,چلېدل
1283,strömen::V,बहना,بهېدل
1284,strömen::V,प्रवाहित होना,بهېدل
1285,fließen::V,बहना,بهېدل
1286,fließen::V,बहना,تویېدل
1287,fließen::V,प्रवाहित होना,بهېدل
1288,fließen::V,प्रवाहित होना,تویېدل
1289,sich drehen::V,घूमना,ګرځېدل
1290,sich drehen::V,घूमना,چورلېدل
1291,schwanken::V,हिलना,زنګېدل
1292,schwingen::V,हिलना,زنګېدل
1293,fallen::V,गिरना,ولېدل
1294,brennen::V,जलना,سوځېدل
1295,rauchen::V,धुआँ उड़ाना,لوګی کول
1296,regnen::V,बरसना,باران اورېدل
1297,gefrieren::V,जमना,کنګل نيول
1298,tauen::V,गलना,وېلې کېدل
1299,tauen::V,पिघलना,وېلې کېدل
1300,schmelzen::V,गलना,وېلې کېدل
1301,schmelzen::V,पिघलना,وېلې کېدل
1302,trocknen::V,सूखना,وچېدل
1303,sieden::V,उबलना,اېشېدل
1304,faulen::V,गलना,خرابېدل
1305,faulen::V,सड़ना,خرابېدل
1306,verfaulen::V,गलना,ورستېدل
1307,verfaulen::V,सड़ना,ورستېدل
1308,reißen::V,फटना,شلېدل
1309,versinken::V,डूबना,ډوېېدل
1310,vergehen::V,बीतना,تېرېدل
1311,vergehen::V,गुज़रना,تېرېدل
1312,erscheinen::V,दिखाई देना,ښکارېدل
1313,verschwinden::V,ग़ायब होना,ورکېدل
1314,sinken::V,घटना,ښکته کېدل
1315,sinken::V,उतरना,ښکته کېدل
1316,abnehmen::V,घटना,کمېدل
1317,zunehmen::V,बढ़ना,زیاتېدل
1318,steigen::V,बढ़ना,جګېدل
1319,steigen::V,बढ़ना,پورته کېدل
1320,wachsen::V,उगना,وده کول
1321,glänzen::V,चमकना,ځلېدل
1322,funkeln::V,जगमगाना,پړکېدل
1323,funkeln::V,टिमटिमाना,پړکېدل
1324,lärmen::V,शोर मचाना,غال و غول کول
1325,läuten::V,बजना,زنګ وهل
1326,klingeln::V,बजना,زنګ وهل
1327,klirren::V,झनझनाना,کړنګېدل
1328,brausen::V,साँय-साँय करना,تلاطم کول
1329,rauschen::V,सरसराना,شڼهار کول
1330,klingen::V,बजना,آواز کول
1331,bellen::V,भौंकना,غپېدل
1332,heulen::V,गुर्राना,انګلل
1333,blasen::V,फूँकना,پو کول
1334,pfeifen::V,सीटी देना,شپېلک وهل
1335,schreien::V,चिल्लाना,ناره کول
1336,stöhnen::V,कराहना,زګېروی کول
1337,stöhnen::V,आहें भरना,زګېروی کول
1338,zittern::V,काँपना,لړزېدل
1339,leben::V,जीना,ژوند کول
1340,geboren werden::V,पैदा होना,زېږېدل
1341,atmen::V,साँस लेना,ساه کښل
1342,atmen::V,साँस लेना,تنفس کول
1343,trinken::V,पीना,څښل
1344,essen::V,खाना,خوړل
1345,schlucken::V,निगलना,غړپول
1346,müde werden::V,थकना,ستړی کېدل
1347,müde werden::V,उकताना,ستړی کېدل
1348,einschlafen::V,सो जाना,ویده کېدل
1349,schlafen::V,सोना,خوب کول
1350,aufwachen::V,जागना,ویښېدل
1351,aufstehen::V,उठना,پاڅېدل
1352,sich erholen::V,सुस्ताना,استراحت کول
1353,sich erholen::V,आराम करना,استراحت کول
1354,krank werden::V,बीमार पड़ना,رنځورېدل
1355,krank sein::V,बीमार होना,ناجوړېدل
1356,schmerzen::V,दुखना,خوږېدل
1357,schmerzen::V,दुखना,درد کول
1358,schmerzen::V,दर्द करना,خوږېدل
1359,schmerzen::V,दर्द करना,درد کول
1360,husten::V,खाँसना,ټوخېدل
1361,genesen::V,ठीक हो जाना,رغېدل
1362,genesen::V,स्वस्थ हो जाना,رغېدل
1363,sterben::V,मरना,مړل
1364,umkommen::V,मरना,تلفېدل
1365,sich bewegen::V,चलना,چلېدل
1366,sich bewegen::V,चलना,حرکت کول
1367,sich bewegen::V,हिलना,چلېدل
1368,sich bewegen::V,हिलना,حرکت کول
1369,sich rühren::V,हिलना,ښورېدل
1370,sich erheben::V,उठना,درېدل
1371,sich setzen::V,बैठना,کښېنستل
1372,hinfallen::V,गिरना,لوېدل
1373,laufen::V,चलना,منډې وهل
1374,schreiten::V,क़दम जाना,قدم ایښودل
1375,spazierengehen::V,सैर करना,چکر وهل
1376,eilen::V,तेज़ी से जाना,بېړه کول
1377,eilen::V,शीघ्रता से चलना,بېړه کول
1378,sich beeilen::V,जल्दी करना,عجله کول
1379,sich beeilen::V,शीघ्रता करना,عجله کول
1380,sausen::V,बड़ी तेज़ी से चलना,ځغستل
1381,rennen::V,भागना,زغلېدل
1382,rennen::V,दौड़ना,زغلېدل
1383,springen::V,उछलना,ټوپ وهل
1384,klettern::V,चढ़ना,ختل
1385,schaukeln::V,झूलना,زنګېدل
1386,kriechen::V,रेंगना,خاپوړی وهل
1387,schwimmen::V,तैरना,لامبو وهل
1388,tauchen::V,डूबना,غوټه وهل
1389,rudern::V,खेना,پارو وهل
1390,rudern::V,चप्पू चलाना,پارو وهل
1391,fahren::V,चलना,تلل
1392,fahren::V,यात्रा करना,تلل
1393,fliegen::V,उड़ना,الوتل
1394,gehen::V,जाना,تلل
1395,weggehen::V,चला जाना,بهر وتل
1396,weggehen::V,बाहर जाना,بهر وتل
1397,abfahren::V,छूटना,تلل
1398,abfahren::V,रवाना होना,تلل
1399,anhalten::V,रुकना,ودرېدل
1400,anhalten::V,खड़ा होना,ودرېدل
1401,hineingehen::V,घुसना,داخلېدل
1402,hineingehen::V,अंदर जाना,داخلېدل
1403,eintreten::V,प्रवेश करना,ننوتل
1404,kommen::V,आना,راتلل
1405,ankommen::V,पहुँचना,رسېدل
1406,zurückkommen::V,लौटना,بېرته راتلل
1407,zurückkommen::V,वापस आना,بېرته راتلل
1408,bleiben::V,रहना,پاتې کېدل
1409,bleiben::V,रुकना,پاتې کېدل
1410,warten::V,इंतज़ार करना,انتظار وېستل
1411,erwarten::V,प्रतीक्षा करना,انتظار کول
1412,suchen::V,ढूँढ़ना,لټول
1413,finden::V,पाना,میندل
1414,finden::V,पाना,پیدا کول
1415,finden::V,ढूँढ़ निकालना,میندل
1416,finden::V,ढूँढ़ निकालना,پیدا کول
