,Concept_ID,sah,es
779,hinauf::ADV,өрө,hacia arriba
780,hinauf::ADV,үөһэ,hacia arriba
781,überall::ADV,бэйдиэ,por todas partes
782,nicht::ADV,буолбатах,no
783,ein wenig::ADV,кыратык,un poco
784,kaum::ADV,нэһиилэ,apenas
785,sehr::ADV,бэрт,muy
786,sehr::ADV,бэрт,mucho
787,sehr::ADV,наһаа,muy
788,sehr::ADV,наһаа,mucho
789,so::ADV,оччо,tan
790,so::ADV,оннук,tan
791,noch::ADV,өссө,aún
792,noch::ADV,өссө,todavía
793,nur::ADV,эрэ,solamente
794,nur::ADV,сыччах,solamente
795,schon::ADV,бэлиэр,ya
796,wieder::ADV,эмиэ,de nuevo
797,vergebens::ADV,таак,en vano
798,vor::PRP,иннигэр,antes de
799,vor::PRP,иннигэр,delante de
800,hinter::PRP,кэлин,tras
801,hinter::PRP,кэлин,detrás de
802,unter::PRP,-ҕа,bajo
803,unter::PRP,-ҕа,debajo de
804,unter::PRP,оһох түгэҕэ,bajo
805,unter::PRP,оһох түгэҕэ,debajo de
806,durch::PRP,курдары,por
807,durch::PRP,курдары,a través de
808,neben::PRP,аттыгар,al lado de
809,zwischen::PRP,ыккардынан,entre
810,wegen::PRP,уҥуортан,por
811,wegen::PRP,уҥуортан,a causa de
812,dies::PRN,ити,esto
813,dies::PRN,бу,esto
814,das::PRN,били,eso
815,das::PRN,били,esto
816,alles::PRN,барыта,todo
817,ich::PRN,мин,yo
818,du::PRN,эн,tú
819,er::PRN,кнни,él
820,wir::PRN,биһиги,nosotros
821,ihr::PRN,эһиги,vosotros
822,sie::PRN,кинилэр,ellos
823,was::FPRN,туох,qué
824,wer::FPRN,ким,quién
825,wo::FADV,ханна,dónde
826,wohin::FADV,ханна,adónde
827,wohin::FADV,ханна,hacia dónde
828,wie::FADV,хайдах,cómo
829,warum::FADV,тоҕо,por qué
830,wieviel::FNUM,төһө,cuánto
831,eins::NUM,биир,uno
832,zwei::NUM,икки,dos
833,drei::NUM,үс,tres
834,vier::NUM,түөрт,cuatro
835,fünf::NUM,биэс,cinco
836,sechs::NUM,алта,seis
837,sieben::NUM,сэттэ,siete
838,acht::NUM,аҕыс,ocho
839,neun::NUM,тоҕус,nueve
840,zehn::NUM,уон,diez
841,elf::NUM,уон биир,once
842,zwölf::NUM,уон икки,doce
843,zwanzig::NUM,сүүрбэ,veinte
844,dreißig::NUM,отут,treinta
845,vierzig::NUM,түөрт уон,cuarenta
846,fünfzig::NUM,биэс уон,cincuenta
847,sechzig::NUM,алта уон,sesenta
848,siebzig::NUM,сэттэ уон,setenta
849,achtzig::NUM,аҕыс уон,ochenta
850,neunzig::NUM,тоҕус уонус,noventa
851,hundert::NUM,сүүс,cien
852,hundert::NUM,сүүс,ciento
853,tausend::NUM,тыһыынча,mil
854,und::CNJ,да,y
855,und::CNJ,уонна,y
856,und::CNJ,итиэннэ,y
857,oder::CNJ,эбэтэр,o
858,stehen::V,тур,estar de pie
859,sitzen::V,олор,estar sentado
860,liegen::V,сыт,yacer
861,liegen::V,сыт,estar acostado
862,hängen::V,санньылый,pender
863,werden::V,буол,hacerse
864,passieren::V,буол,suceder
865,beginnen::V,саҕалан,iniciarse
866,beginnen::V,саҕалан,principiar
867,enden::V,бүт,acabar
868,enden::V,бүт,terminar
869,wechseln::V,уларый,variar
870,wechseln::V,уларый,alternar
871,aufgehen[Sonne]::V,ой,salir
872,untergehen[Sonne]::V,киир,ponerse
873,untergehen[Sonne]::V,киир,descender
874,scheinen[Sonne]::V,сырдат,brillar
875,donnern::V,эт,tronar
876,wehen::V,үр,soplar
877,strömen::V,кутулун,afluir
878,fließen::V,сүүр,fluir
879,fließen::V,сүүр,correr
880,sich drehen::V,эргий,girar
881,schwanken::V,биэтэҥнээ,vacilar
882,schwingen::V,эйэҥнээ,oscilar
883,fallen::V,оҕут,caer
884,brennen::V,умай,arder
885,brennen::V,умай,quemar
886,rauchen::V,буруолаа,humear
887,rauchen::V,буруолаа,echar humo
888,regnen::V,самыырдаа,llover
889,gefrieren::V,тоҥ,helarse
890,tauen::V,ир,deshelarse
891,schmelzen::V,уулун,fundirse
892,schmelzen::V,уулун,derretirse
893,trocknen::V,куур,secarse
894,sieden::V,оргуй,hervir
895,faulen::V,сытый,pudrirse
896,verfaulen::V,сытыйан_хаал,pudrirse
897,reißen::V,хайыт,romperse
898,reißen::V,быһытталан,romperse
899,versinken::V,тимир,hundirse
900,versinken::V,батылын,hundirse
901,vergehen::V,дьай,pasar
902,erscheinen::V,көһүн,aparecer
903,verschwinden::V,сүт,desaparecer
904,sinken::V,намтаа,bajar
905,abnehmen::V,аччаа,decrecer
906,abnehmen::V,аччаа,disminuir
907,zunehmen::V,элбээ,crecer
908,zunehmen::V,элбээ,aumentar
909,steigen::V,үрдээ,subir
910,steigen::V,үрдээ,ascender
911,wachsen::V,үүн,crecer
912,glänzen::V,кылбай,brillar
913,glänzen::V,кылбай,resplandecer
914,funkeln::V,күлүмнээ,chispear
915,funkeln::V,күлүмүрдээ,chispear
916,lärmen::V,тыаһаа,hacer ruido
917,läuten::V,собуоннаа,sonar
918,läuten::V,собуоннаа,repicar
919,klingeln::V,линкинээ,tocar el timbre
920,klirren::V,айгырат,tintinear
921,brausen::V,сирилээ,zumbar
922,rauschen::V,суугунаа,murmurar
923,klingen::V,доргуй,sonar
924,bellen::V,үр,ladrar
925,heulen::V,улуй,ulular
926,blasen::V,үр,soplar
927,pfeifen::V,иһиир,silbar
928,schreien::V,кылан,gritar
929,schreien::V,хаһыытаа,gritar
930,stöhnen::V,ынчыктаа,gemir
931,zittern::V,титирээ,temblar
932,zittern::V,дьигиһий,temblar
933,leben::V,олор,vivir
934,geboren werden::V,төрөө,nacer
935,atmen::V,тыын,respirar
936,trinken::V,ис,beber
937,essen::V,аһаа,comer
938,schlucken::V,ыйыһын,tragar
939,müde werden::V,сылай,cansarse
940,müde werden::V,сылай,fatigarse
941,einschlafen::V,утуйан хаал,dormirse
942,schlafen::V,утуй,dormir
943,schlafen::V,утуйа сыт,dormir
944,aufwachen::V,уһугун,despertarse
945,aufstehen::V,тур,levantarse
946,sich erholen::V,сынньан,reposar
947,sich erholen::V,сынньан,descansar
948,krank werden::V,ыарый,caer enfermo
949,krank sein::V,ыарый,estar enfermo
950,krank sein::V,ыарыт,estar enfermo
951,schmerzen::V,ыарыт,doler
952,husten::V,сөтөлүн,toser
953,genesen::V,көн,convalecer
954,genesen::V,көн,restablecerse
955,sterben::V,өл,morir
956,umkommen::V,өл,perecer
957,umkommen::V,оҕут,perecer
958,sich bewegen::V,хамсаа,moverse
959,sich rühren::V,хамсаа,rebullir
960,sich erheben::V,тур,levantarse
961,sich setzen::V,олор,sentarse
962,hinfallen::V,оҕут,caerse
963,laufen::V,хаам,andar
964,schreiten::V,атыллаа,proceder
965,spazierengehen::V,дьаарбай,pasear
966,spazierengehen::V,дьаарбай,pasearse
967,eilen::V,тиэтэй,correr prisa
968,sich beeilen::V,ыксаа,darse prisa
969,sausen::V,элээр,correr
970,rennen::V,сүүрэкэлээ,correr
971,springen::V,ой,saltar
972,springen::V,ыстан,saltar
973,klettern::V,ытын,trepar
974,klettern::V,ытын,escalar
975,schaukeln::V,эйэҥнээ,bambolearse
976,schaukeln::V,биэрэҥнээ,bambolearse
977,kriechen::V,сыыл,reptar
978,kriechen::V,сыыл,arrastrarse
979,schwimmen::V,уһун,nadar
980,schwimmen::V,харбаа,nadar
981,tauchen::V,умус,bucear
982,tauchen::V,умус,sumergirse
983,rudern::V,эрт,remar
984,fahren::V,айаннаа,ir
985,fliegen::V,көт,volar
986,gehen::V,бар,ir
987,gehen::V,бар,andar
988,weggehen::V,бар,irse
989,weggehen::V,бар,marcharse
990,abfahren::V,бар,salir
991,abfahren::V,бар,partir
992,anhalten::V,тохтоо,parar
993,anhalten::V,тохтоо,pararse
994,hineingehen::V,киир,entrar
995,eintreten::V,киир,entrar
996,kommen::V,кэл,venir
997,ankommen::V,кэл,llegar
998,ankommen::V,тиий,llegar
999,zurückkommen::V,төнүн,volver
1000,zurückkommen::V,төнүн,regresar
1001,bleiben::V,хаал,quedarse
1002,warten::V,көһүт,esperar
1003,erwarten::V,күүт,esperar
1004,erwarten::V,көһүт,esperar
1005,suchen::V,ирдээ,buscar
1006,suchen::V,көрдөө,buscar
1007,finden::V,бул,hallar
1008,finden::V,бул,encontrar
1009,versuchen::V,сорун,intentar
1010,vorbereiten::V,бэлэмнээ,preparar
1011,lieben::V,таптаа,amar
1012,lieben::V,таптаа,querer
1013,mögen::V,сөбүл,querer
1014,lachen::V,күл,reír
1015,rühren::V,долгут,conmover
1016,weinen::V,ытаа,llorar
1017,schimpfen::V,үөҕүс,regañar
1018,sich ärgern::V,кыыһыр,enfadarse
1019,sich ärgern::V,кыйахан,enfadarse
1020,sich fürchten::V,куттан,tener miedo
1021,sich fürchten::V,дьиксин,tener miedo
1022,fürchten::V,дьиксин,temer
1023,fürchten::V,дьиксин,tener miedo a
1024,fürchten::V,куттан,temer
1025,fürchten::V,куттан,tener miedo a
1026,fliehen::V,күрээ,huir
1027,flüchten::V,күрээ,escaparse
1028,sehen::V,көр,ver
1029,anschauen::V,көр,mirar
1030,ansehen::V,көр,mirar
1031,hören::V,бил,oír
1032,hören::V,иһит,oír
1033,zuhören::V,иһит,escuchar
1034,probieren::V,боруобалаан көр,probar
1035,probieren::V,боруобалаан көр,degustar
1036,probieren::V,амсайан көр,probar
1037,probieren::V,амсайан көр,degustar
1038,riechen::V,сытырҕаа,oler
1039,fühlen::V,бил,sentir
1040,scheinen::V,көһүн,parecer
1041,zu sehen sein::V,көһүн,poder verse
1042,vernehmen::V,иһит,oír
1043,vernehmen::V,иһит,percibir
1044,frieren::V,тоҥ,tener frío
1045,frieren::V,үлүй,tener frío
1046,tun::V,гын,hacer
1047,können::V,кыай,poder
1048,wollen::V,баҕар,querer
1049,anfangen::V,саҕалаа,iniciar
1050,beenden::V,бүтэр,acabar
1051,beenden::V,бүтэр,terminar
1052,aufhören::V,уурай,cesar
1053,gelingen::V,сатан,salir bien
1054,geraten::V,баар буолан биэр,salir
1055,geraten::V,баар буолан биэр,dar resultado
1056,geraten::V,баар буола тус,salir
1057,geraten::V,баар буола тус,dar resultado
1058,geraten::V,буолан таҕыс,salir
1059,geraten::V,буолан таҕыс,dar resultado
1060,öffnen::V,ас,abrir
1061,schließen::V,сап,cerrar
1062,schließen::V,хатаа,cerrar
1063,stellen::V,уур,poner
1064,stellen::V,уур,colocar
1065,stellen::V,туруор,poner
1066,stellen::V,туруор,colocar
1067,setzen::V,туруор,poner
1068,setzen::V,туруор,colocar
1069,setzen::V,уур,poner
1070,setzen::V,уур,colocar
1071,legen::V,уур,poner
1072,berühren::V,тыыт,tocar
1073,berühren::V,таарый,tocar
1074,verbinden::V,кэлгий,unir
1075,verbinden::V,кэлгий,juntar
1076,bedecken::V,бүрүй,tapar
1077,bedecken::V,бүрүй,cubrir
1078,aufhängen::V,ыйаа,colgar
1079,anzünden::V,умат,encender
1080,aufheben::V,өрө тарт,recoger
1081,zurücklassen::V,бырах,dejar
1082,verlieren::V,сүтэр,perder
1083,fallen lassen::V,түһэр,dejar caer
1084,fallen lassen::V,мүлчү тут,dejar caer
1085,machen::V,оҥор,hacer
1086,machen::V,оҥоһун,hacer
1087,herstellen::V,оҥор,fabricar
1088,bauen::V,тут,construir
1089,reparieren::V,абырахтаа,reparar
1090,verbessern::V,тупсар,mejorar
1091,ändern::V,уларыт,mudar
1092,ändern::V,уларыт,modificar
1093,graben::V,хас,cavar
1094,beugen::V,бокут,doblar
1095,beugen::V,бокут,inclinar
1096,beugen::V,токурут,doblar
1097,beugen::V,токурут,inclinar
1098,beugen::V,бүк баттаа,doblar
1099,beugen::V,бүк баттаа,inclinar
1100,biegen::V,иэх,doblar
1101,biegen::V,өҕүлүннэр,doblar
1102,drehen::V,эргит,volver
1103,drehen::V,эргит,hacer girar
1104,drehen::V,эргичит,volver
1105,drehen::V,эргичит,hacer girar
1106,wenden::V,эргилин,volver
1107,umdrehen::V,түҥнэр,revolver
1108,heben::V,көтөх,levantar
1109,hochheben::V,таһаар,alzar
1110,ergreifen::V,тут,coger
1111,halten::V,тут,tener
1112,drücken::V,ык,apretar
1113,schieben::V,ас,empujar
1114,kratzen::V,кыһыы,rascar
1115,lecken::V,салаа,lamer
1116,beißen::V,ытыр,morder
1117,abreißen::V,быһа тарт,arrancar
1118,abreißen::V,туура тарт,arrancar
1119,abschneiden::V,быс,cortar
1120,abschneiden::V,быһан ыл,cortar
1121,abschneiden::V,быһа баттаа,cortar
1122,binden::V,кэлгий,atar
1123,stecken::V,батары ас,meter
1124,brechen::V,тоһут,romper
1125,brechen::V,тоһут,quebrar
1126,klopfen::V,тоҥсуй,golpear
1127,hauen::V,оҕус,pegar
1128,kleben::V,силимнээ,pegar
1129,kleben::V,силимнээ,encolar
1130,reiben::V,аал,frotar
1131,streichen::V,сыбаа,untar
1132,streichen::V,сыбаа,recubrir
1133,schleifen::V,чочуй,afilar
1134,schneiden::V,быс,cortar
1135,rütteln::V,иэҕэҥнэт,agitar
1136,schütteln::V,сахсый,agitar
1137,schütteln::V,сахсый,sacudir
1138,schwenken::V,дайбаа,menear
1139,schütten::V,кут,verter
1140,füllen::V,толор,llenar
1141,einwickeln::V,суулаа,envolver
1142,tragen::V,ит,llevar
1143,schleppen::V,сос,arrastrar
1144,ziehen::V,тарт,tirar
1145,aufbewahren::V,уур,conservar
1146,aufbewahren::V,харай,conservar
1147,werfen::V,бырах,echar
1148,werfen::V,бырах,lanzar
1149,fangen::V,хап,coger
1150,packen::V,тут,agarrar
1151,verstecken::V,саһыар,esconder
1152,teilen::V,үллэр,partir
1153,teilen::V,үллэр,dividir
1154,schicken::V,ыыт,enviar
1155,bringen::V,аҕал,traer
1156,hinzufügen::V,эп,añadir
1157,bekommen::V,ыл,obtener
1158,bekommen::V,ыл,conseguir
1159,bekommen::V,булун,obtener
1160,bekommen::V,булун,conseguir
1161,erhalten::V,ыл,recibir
1162,nehmen::V,ыл,tomar
1163,wählen::V,быыбардаа,elegir
1164,auswählen::V,тал,escoger
1165,auswählen::V,тал,seleccionar
1166,bewahren::V,харай,guardar
1167,bewahren::V,харай,preservar
1168,behindern::V,мэһэйдээ,estorbar
1169,behindern::V,мэһэйдээ,obstaculizar
1170,verderben::V,буорту гын,estropear
1171,beschädigen::V,алдьат,deteriorar
1172,zerbrechen::V,үлтүрүт,romper
1173,zerbrechen::V,үлтүрүт,quebrar
1174,zerreißen::V,хайыта тарт,desgarrar
1175,zerreißen::V,хайыта тарт,despedazar
1176,zerstören::V,алдьат,destruir
1177,zerstören::V,алдьат,destrozar
1178,verbrennen::V,уоттаа,quemar
1179,geben::V,биэр,dar
1180,reichen::V,аҕал,pasar
1181,schenken::V,бэлэхтээ,regalar
1182,versprechen::V,эрэннэр,prometer
1183,wünschen::V,баҕар,desear
1184,loben::V,хайҕаа,alabar
1185,küssen::V,уураа,besar
1186,wiegen::V,бигээ,mecer
1187,zudecken::V,сап,tapar
1188,zudecken::V,сап,cubrir
1189,zudecken::V,бүрүй,tapar
1190,zudecken::V,бүрүй,cubrir
1191,wecken::V,уһугуннар,despertar
1192,zeigen::V,көрдөр,mostrar
1193,führen::V,салай,guiar
1194,führen::V,салай,conducir
1195,lehren::V,үөрэт,enseñar
1196,lehren::V,үөрэт,instruir
1197,unterrichten::V,үөрэт,enseñar
1198,aufziehen::V,иит,criar
1199,leiten::V,салай,guiar
1200,leiten::V,салай,dirigir
1201,antreiben::V,кыһай,impeler
1202,antreiben::V,кыһай,impulsar
1203,lassen::V,күһэй,hacer
1204,einladen::V,ыҥыр,invitar
1205,vereinigen::V,холбоо,unir
1206,vereinigen::V,түм,unir
1207,besuchen::V,сырыт,visitar
1208,besuchen::V,сырыт,ir a ver
1209,besuchen::V,билсэ сырыт,visitar
1210,besuchen::V,билсэ сырыт,ir a ver
1211,treffen::V,көрүс,encontrar
1212,sich versammeln::V,мүһүн,reunirse
1213,sich versammeln::V,мүһүн,congregarse
1214,sich versammeln::V,түмүс,reunirse
1215,sich versammeln::V,түмүс,congregarse
1216,spielen::V,оонньоо,jugar
1217,singen::V,ыллаа,cantar
1218,tanzen::V,үҥкүүлээ,bailar
1219,sich trennen::V,араҕыс,separarse
1220,verlassen::V,хааллар,dejar
1221,verlassen::V,хааллар,abandonar
1222,retten::V,өрүһүй,salvar
1223,bewachen::V,араҥаччылаа,vigilar
1224,schützen::V,көмүскээ,proteger
1225,verteidigen::V,көмүскээ,defender
1226,sich schlagen::V,охсус,batirse
1227,schießen::V,ытыалаа,tirar
1228,schießen::V,ытыалаа,disparar
1229,siegen::V,хот,vencer
1230,siegen::V,кыай,vencer
1231,ärgern::V,кыыһырт,enojar
1232,ärgern::V,кыыһырт,enfadar
1233,schlagen::V,оҕус,pegar
1234,schlagen::V,оҕус,golpear
1235,treten::V,тэп,dar una patada a
1236,stechen::V,кэй,pinchar
1237,stoßen::V,кэп,empujar
1238,stoßen::V,үтүрүй,empujar
1239,stehlen::V,уор,robar
1240,stehlen::V,уор,hurtar
1241,stören::V,мэһэйдээ,molestar
1242,belästigen::V,батар,molestar
1243,belästigen::V,батар,importunar
1244,verbergen::V,кистээ,ocultar
1245,verbergen::V,кистээ,esconder
1246,täuschen::V,албыннаа,engañar
1247,betrügen::V,албыннаа,engañar
1248,töten::V,өлөр,matar
1249,wohnen::V,олор,vivir
1250,wohnen::V,олор,habitar
1251,arbeiten::V,үлэлээ,trabajar
1252,sammeln::V,мус,recoger
1253,sammeln::V,мус,coleccionar
1254,sammeln::V,хомуй,recoger
1255,sammeln::V,хомуй,coleccionar
1256,pflücken::V,үргээ,coger
1257,jagen::V,бултаа,cazar
1258,fischen::V,балыктаа,pescar
1259,fassen::V,тут,atrapar
1260,fassen::V,тут,capturar
1261,hüten::V,манаа,guardar
1262,treiben::V,үүр,aballar
1263,anbinden::V,баай,atar
1264,füttern::V,аһат,echar de comer
1265,melken::V,ыа,ordeñar
1266,hacken::V,кэрт,picar
1267,hacken::V,кэрт,cortar
1268,gießen::V,сиигирт,regar
1269,reifen::V,бус,madurar
1270,zubereiten::V,бэлэмнээ,preparar
1271,kochen::V,буһар,cocer
1272,kochen::V,буһар,guisar
1273,backen::V,буһар,hornear
1274,backen::V,буһар,cocer al horno
1275,braten::V,хооруй,asar
1276,braten::V,хооруй,freír
1277,braten::V,ыһаарылаа,asar
1278,braten::V,ыһаарылаа,freír
1279,braten::V,соркуойдаа,asar
1280,braten::V,соркуойдаа,freír
1281,umrühren::V,былаа,remover
1282,stricken::V,өр,hacer punto
1283,stricken::V,өр,hacer calceta
1284,nähen::V,иистэн,coser
1285,färben::V,кырааскалаа,teñir
1286,färben::V,кырааскалаа,colorear
1287,reinigen::V,ыраастаа,limpiar
1288,waschen::V,сууй,lavar
1289,abwischen::V,сот,fregar
1290,abwischen::V,сот,limpiar
1291,spülen::V,сайҕаа,aclarar
1292,spülen::V,сайҕаа,enjuagar
1293,fegen::V,сиппий,barrer
1294,fegen::V,сиппий,pasar la escoba
1295,kehren::V,харбаа,barrer
1296,baden::V,сөтүөлээ,bañarse
1297,sich waschen::V,суун,lavarse
1298,ausziehen::V,уһул,quitar
1299,ausziehen::V,уһул,quitarse
1300,anziehen::V,кэтэрт,ponerse
1301,sich anziehen::V,таҥын,vestirse
1302,kämmen::V,тараа,peinar
1303,schmücken::V,симээ,adornar
1304,sagen::V,диэ,decir
1305,sprechen::V,эт,hablar
1306,sprechen::V,саҥар,hablar
1307,reden::V,кэпсэт,hablar
1308,reden::V,кэпсэт,conversar
1309,sich unterhalten::V,кэпсэт,charlar
1310,sich unterhalten::V,кэпсэт,conversar
1311,fragen::V,ыйыт,preguntar
1312,bitten::V,көрдөс,rogar
1313,erzählen::V,кэпсээ,contar
1314,erzählen::V,сэһэргээ,contar
1315,mitteilen::V,биллэр,comunicar
1316,mitteilen::V,биллэр,participar
1317,nennen::V,ааттаа,llamar
1318,nennen::V,ааттаа,nombrar
1319,rufen::V,ыҥыр,llamar
1320,prahlen::V,чабылан,jactarse
1321,prahlen::V,киһиргээ,jactarse
1322,übersetzen::V,тылбаастаа,traducir
1323,denken::V,санаа,pensar
1324,denken::V,толкуйдаа,pensar
1325,glauben::V,итэҕэй,creer
1326,bemerken::V,бэлиэтээ,notar
1327,erkennen::V,бил,reconocer
1328,begreifen::V,өйдөө,concebir
1329,verstehen::V,өйдөө,entender
1330,verstehen::V,өйдөө,comprender
1331,lernen::V,үөрэн,aprender
1332,wissen::V,бил,saber
1333,sich erinnern an::V,аҕын,recordar
1334,sich erinnern an::V,аҕын,acordarse de
1335,vergessen::V,умун,olvidar
1336,messen::V,кэмнээ,medir
1337,messen::V,кээмэйдээ,medir
1338,zählen::V,аах,contar
1339,rechnen::V,аах,contar
1340,rechnen::V,аах,calcular
1341,lesen::V,аах,leer
1342,malen::V,уруһуйдаа,pintar
1343,zeichnen::V,уруһуйдаа,dibujar
1344,schreiben::V,суруй,escribir
1345,besitzen::V,баһылаа,poseer
1346,kaufen::V,атыылас,comprar
1347,verkaufen::V,атыылаа,vender
1348,bezahlen::V,төлөө,pagar
1349,zahlen::V,төлөө,pagar
1350,beherrschen::V,баһылаа,dominar
1351,ertragen::V,тулуй,soportar
