,Concept_ID,it,se
1927,Zeichen::N,segnale,meârkk
1928,Zeichen::N,segnale,тӣххт
1929,Ruf::N,chiamata,ruodja
1930,Ruf::N,chiamata,tjuorvas
1931,Ruf::N,chiamata,čurvestat
1932,Ruf::N,chiamata,koččom
1933,Ruf::N,chiamata,pákkum
1934,Ruf::N,chiamata,čuârvvmoš
1935,Lärm::N,chiasso,stujmie
1936,Lärm::N,chiasso,juhtsa
1937,Lärm::N,chiasso,šlápma
1938,Lärm::N,chiasso,ruojâ
1939,Lärm::N,chiasso,šlaaṃâ
1940,Lärm::N,chiasso,šuumm'mõš
1941,Lärm::N,chiasso,шэҏҏ
1942,Lärm::N,chiasso,ё̄афф
1943,Lärm::N,strèpito,stujmie
1944,Lärm::N,strèpito,juhtsa
1945,Lärm::N,strèpito,šlápma
1946,Lärm::N,strèpito,ruojâ
1947,Lärm::N,strèpito,šlaaṃâ
1948,Lärm::N,strèpito,šuumm'mõš
1949,Lärm::N,strèpito,шэҏҏ
1950,Lärm::N,strèpito,ё̄афф
1951,Laut::N,suono,tjoeje
1952,Laut::N,suono,jiedna
1953,Laut::N,suono,jietna
1954,Laut::N,suono,jieṇâ
1955,Laut::N,suono,jiõnn
1956,Laut::N,suono,ӣнн
1957,Ton::N,tono,tjoeje
1958,Ton::N,tono,tåvnnå
1959,Ton::N,tono,tjuodja
1960,Ton::N,tono,šuokŋa
1961,Ton::N,tono,nuot'tâ
1962,Ton::N,tono,suõmm
1963,Ton::N,tono,ӣнн
1964,Lied::N,canto,laavloe
1965,Lied::N,canto,lávla
1966,Lied::N,canto,lávlla
1967,Lied::N,canto,laavlâ
1968,Lied::N,canto,laaul
1969,Lied::N,canto,ла̄ввл
1970,Lied::N,canzone,laavloe
1971,Lied::N,canzone,lávla
1972,Lied::N,canzone,lávlla
1973,Lied::N,canzone,laavlâ
1974,Lied::N,canzone,laaul
1975,Lied::N,canzone,ла̄ввл
1976,Ruhe::N,calma,frïere
1977,Ruhe::N,calma,raeffie
1978,Ruhe::N,calma,vuojŋadibme
1979,Ruhe::N,calma,vuojŋadallam
1980,Ruhe::N,calma,ráfi
1981,Ruhe::N,calma,máššu
1982,Ruhe::N,calma,vuo'iŋâstus
1983,Ruhe::N,calma,ráávhu
1984,Ruhe::N,calma,rääuh
1985,Ruhe::N,calma,vuâŋŋmõš
1986,Ruhe::N,calma,юэв
1987,Ruhe::N,calma,вуэӈӈмушш
1988,Ruhe::N,tranquillità,frïere
1989,Ruhe::N,tranquillità,raeffie
1990,Ruhe::N,tranquillità,vuojŋadibme
1991,Ruhe::N,tranquillità,vuojŋadallam
1992,Ruhe::N,tranquillità,ráfi
1993,Ruhe::N,tranquillità,máššu
1994,Ruhe::N,tranquillità,vuo'iŋâstus
1995,Ruhe::N,tranquillità,ráávhu
1996,Ruhe::N,tranquillità,rääuh
1997,Ruhe::N,tranquillità,vuâŋŋmõš
1998,Ruhe::N,tranquillità,юэв
1999,Ruhe::N,tranquillità,вуэӈӈмушш
2000,Leute::N,gente,aalmoge
2001,Leute::N,gente,ulmutja
2002,Leute::N,gente,álbmot
2003,Leute::N,gente,viehâ
2004,Leute::N,gente,aalmi
2005,Leute::N,gente,о̄ллмэ
2006,Volk::N,pòpolo,aalmoge
2007,Volk::N,pòpolo,álmmuk
2008,Volk::N,pòpolo,fuolkke
2009,Volk::N,pòpolo,álbmot
2010,Volk::N,pòpolo,aalmug
2011,Volk::N,pòpolo,aalmi
2012,Volk::N,pòpolo,нарэдт
2013,Arbeit::N,lavoro,barkoe
2014,Arbeit::N,lavoro,barggo
2015,Arbeit::N,lavoro,rahtjam
2016,Arbeit::N,lavoro,bargu
2017,Arbeit::N,lavoro,pargo
2018,Arbeit::N,lavoro,tyej̣i
2019,Arbeit::N,lavoro,likk
2020,Arbeit::N,lavoro,tue´jj
2021,Arbeit::N,lavoro,лыххк
2022,Gast::N,òspite,guessie
2023,Gast::N,òspite,guosse
2024,Gast::N,òspite,guossi
2025,Gast::N,òspite,kyes'si
2026,Gast::N,òspite,kue´s's
2027,Gast::N,òspite,кӯссь
2028,Gast::N,invitato,guessie
2029,Gast::N,invitato,guosse
2030,Gast::N,invitato,guossi
2031,Gast::N,invitato,kyes'si
2032,Gast::N,invitato,kue´s's
2033,Gast::N,invitato,кӯссь
2034,Geschenk::N,regalo,daevere
2035,Geschenk::N,regalo,sjielege
2036,Geschenk::N,regalo,vadda
2037,Geschenk::N,regalo,vattáldahka
2038,Geschenk::N,regalo,skeaŋka
2039,Geschenk::N,regalo,adaldâh
2040,Geschenk::N,regalo,sǩiâŋkk
2041,Geschenk::N,regalo,тӯмаш
2042,Spiel::N,gioco,spïele
2043,Spiel::N,gioco,stååkedimmie
2044,Spiel::N,gioco,spella
2045,Spiel::N,gioco,stoagos
2046,Spiel::N,gioco,speallu
2047,Spiel::N,gioco,leikkâ
2048,Spiel::N,gioco,siõrr
2049,Spiel::N,gioco,сӣрр
2050,Gesellschaft::N,compagnìa,sïelte
2051,Gesellschaft::N,compagnìa,rádnastallam
2052,Gesellschaft::N,compagnìa,searvi
2053,Gesellschaft::N,compagnìa,servi
2054,Gesellschaft::N,compagnìa,seä´brr
2055,Gesellschaft::N,compagnìa,се̄ббр
2056,Hilfe::N,aiuto,viehkie
2057,Hilfe::N,aiuto,viehkke
2058,Hilfe::N,aiuto,veahkki
2059,Hilfe::N,aiuto,iše
2060,Hilfe::N,aiuto,veä´ǩ'ǩ
2061,Hilfe::N,aiuto,ве̄ххьк
2062,Hilfe::N,soccorso,viehkie
2063,Hilfe::N,soccorso,viehkke
2064,Hilfe::N,soccorso,veahkki
2065,Hilfe::N,soccorso,iše
2066,Hilfe::N,soccorso,veä´ǩ'ǩ
2067,Hilfe::N,soccorso,ве̄ххьк
2068,Freund::N,amico,voelpe
2069,Freund::N,amico,ráddna
2070,Freund::N,amico,venak
2071,Freund::N,amico,ustit
2072,Freund::N,amico,verdde
2073,Freund::N,amico,veerdi
2074,Freund::N,amico,na´zvan
2075,Freund::N,amico,ка̄ннҌц
2076,Kamerad::N,camerata,guejmie
2077,Kamerad::N,camerata,ráddna
2078,Kamerad::N,camerata,guojmme
2079,Kamerad::N,camerata,guoibmi
2080,Kamerad::N,camerata,kyei'mi
2081,Kamerad::N,camerata,taaurõš
2082,Kamerad::N,camerata,то̄а̄врэшш
2083,Angelegenheit::N,affare,aate
2084,Angelegenheit::N,affare,saake
2085,Angelegenheit::N,affare,ássje
2086,Angelegenheit::N,affare,ášši
2087,Angelegenheit::N,affare,äšši
2088,Angelegenheit::N,affare,ä´šš
2089,Angelegenheit::N,affare,тӯйй
2090,Angelegenheit::N,faccenda,aate
2091,Angelegenheit::N,faccenda,saake
2092,Angelegenheit::N,faccenda,ássje
2093,Angelegenheit::N,faccenda,ášši
2094,Angelegenheit::N,faccenda,äšši
2095,Angelegenheit::N,faccenda,ä´šš
2096,Angelegenheit::N,faccenda,тӯйй
2097,Anzahl::N,nùmero,taale
2098,Anzahl::N,nùmero,låhkoe
2099,Anzahl::N,nùmero,låhko
2100,Anzahl::N,nùmero,mierre
2101,Anzahl::N,nùmero,mearri
2102,Anzahl::N,nùmero,lohkomearra
2103,Anzahl::N,nùmero,meeṛi
2104,Anzahl::N,nùmero,mie´rr
2105,Anzahl::N,nùmero,чӣссел
2106,Anzahl::N,quantità,taale
2107,Anzahl::N,quantità,låhkoe
2108,Anzahl::N,quantità,låhko
2109,Anzahl::N,quantità,mierre
2110,Anzahl::N,quantità,mearri
2111,Anzahl::N,quantità,lohkomearra
2112,Anzahl::N,quantità,meeṛi
2113,Anzahl::N,quantità,mie´rr
2114,Anzahl::N,quantità,чӣссел
2115,Art::N,tipo,aarhte
2116,Art::N,tipo,sládja
2117,Art::N,tipo,tjærdda
2118,Art::N,tipo,čearda
2119,Art::N,tipo,šlaaj̣â
2120,Art::N,tipo,nää´ll
2121,Art::N,tipo,на̄лль
2122,Art::N,specie,aarhte
2123,Art::N,specie,sládja
2124,Art::N,specie,tjærdda
2125,Art::N,specie,čearda
2126,Art::N,specie,šlaaj̣â
2127,Art::N,specie,nää´ll
2128,Art::N,specie,на̄лль
2129,Stück::N,pezzo,bæhta
2130,Stück::N,pezzo,biehkie
2131,Stück::N,pezzo,biehkke
2132,Stück::N,pezzo,bihttá
2133,Stück::N,pezzo,pittá
2134,Stück::N,pezzo,káppálâh
2135,Stück::N,pezzo,ku´sǩǩ
2136,Stück::N,pezzo,кусськ
2137,Teil::N,parte,stuhtje
2138,Teil::N,parte,oasse
2139,Teil::N,parte,bielle
2140,Teil::N,parte,guovllo
2141,Teil::N,parte,oassi
2142,Teil::N,parte,bihttá
2143,Teil::N,parte,uási
2144,Teil::N,parte,vuâ´ss
2145,Teil::N,parte,pie´ǩ'ǩ
2146,Teil::N,parte,кусськ
2147,Hälfte::N,metà,lehkie
2148,Hälfte::N,metà,lahkke
2149,Hälfte::N,metà,bealli
2150,Hälfte::N,metà,peeḷi
2151,Hälfte::N,metà,lâ´ǩǩ
2152,Hälfte::N,metà,pie´ll
2153,Hälfte::N,metà,пе̄лль
2154,Kreis::N,cìrcolo,rïngke
2155,Kreis::N,cìrcolo,gievlle
2156,Kreis::N,cìrcolo,gierdu
2157,Kreis::N,cìrcolo,riggee
2158,Kreis::N,cìrcolo,kruugg
2159,Kreis::N,cìrcolo,круг
2160,Kreuz::N,croce,kroesse
2161,Kreuz::N,croce,ruossa
2162,Kreuz::N,croce,rista
2163,Kreuz::N,croce,ristâ
2164,Kreuz::N,croce,ristt
2165,Kreuz::N,croce,рысст
2166,Linie::N,lìnea,sïeve
2167,Linie::N,lìnea,linnja
2168,Linie::N,lìnea,linjá
2169,Linie::N,lìnea,linnjá
2170,Linie::N,lìnea,njuálgus
2171,Linie::N,lìnea,certldõk
2172,Linie::N,lìnea,це̄кесь
2173,Strich::N,tratto,sïeve
2174,Strich::N,tratto,sáhtso
2175,Strich::N,tratto,sárggis
2176,Strich::N,tratto,čálástâh
2177,Strich::N,tratto,certldõk
2178,Strich::N,tratto,ця̄кас
2179,Strich::N,tratto,це̄кесь
2180,Abstand::N,distanza,gåhkoe
2181,Abstand::N,distanza,gåhkaldahke
2182,Abstand::N,distanza,lahka
2183,Abstand::N,distanza,gasska
2184,Abstand::N,distanza,gaska
2185,Abstand::N,distanza,koskâ
2186,Abstand::N,distanza,kõskk
2187,Abstand::N,distanza,кэ̄сск
2188,Entfernung::N,distanza,gåhkoe
2189,Entfernung::N,distanza,gåhkaldahke
2190,Entfernung::N,distanza,gasska
2191,Entfernung::N,distanza,mælggat
2192,Entfernung::N,distanza,gaska
2193,Entfernung::N,distanza,mátkegaska
2194,Entfernung::N,distanza,koskâ
2195,Entfernung::N,distanza,kõskk
2196,Entfernung::N,distanza,jäämkõskk
2197,Entfernung::N,distanza,кэ̄сск
2198,Entfernung::N,lontananza,gåhkoe
2199,Entfernung::N,lontananza,gåhkaldahke
2200,Entfernung::N,lontananza,gasska
2201,Entfernung::N,lontananza,mælggat
2202,Entfernung::N,lontananza,gaska
2203,Entfernung::N,lontananza,mátkegaska
2204,Entfernung::N,lontananza,koskâ
2205,Entfernung::N,lontananza,kõskk
2206,Entfernung::N,lontananza,jäämkõskk
2207,Entfernung::N,lontananza,кэ̄сск
2208,Gegend::N,regione,haerie
2209,Gegend::N,regione,guovvlo
2210,Gegend::N,regione,bájkke
2211,Gegend::N,regione,guovlu
2212,Gegend::N,regione,duovdda
2213,Gegend::N,regione,kuáv'lu
2214,Gegend::N,regione,vu´vdd
2215,Gegend::N,regione,па̄йхьк
2216,Platz::N,posto,sijjie
2217,Platz::N,posto,sadje
2218,Platz::N,posto,sadji
2219,Platz::N,posto,tááḷu
2220,Platz::N,posto,tääll
2221,Platz::N,posto,сайй
2222,Platz::N,spazio,sijjie
2223,Platz::N,spazio,sadje
2224,Platz::N,spazio,sadji
2225,Platz::N,spazio,tááḷu
2226,Platz::N,spazio,tääll
2227,Platz::N,spazio,сайй
2228,Ort::N,luogo,sijjie
2229,Ort::N,luogo,bájkke
2230,Ort::N,luogo,sadje
2231,Ort::N,luogo,báiki
2232,Ort::N,luogo,päikki
2233,Ort::N,luogo,pâi´ǩǩ
2234,Ort::N,luogo,сайй
2235,Ort::N,luogo,па̄йхьк
2236,Ort::N,località,sijjie
2237,Ort::N,località,bájkke
2238,Ort::N,località,sadje
2239,Ort::N,località,báiki
2240,Ort::N,località,päikki
2241,Ort::N,località,pâi´ǩǩ
2242,Ort::N,località,сайй
2243,Ort::N,località,па̄йхьк
2244,Seite::N,lato,bielie
2245,Seite::N,lato,sijddo
2246,Seite::N,lato,bealli
2247,Seite::N,lato,ertti
2248,Seite::N,lato,jeä´rtt
2249,Seite::N,lato,пе̄лль
2250,Seite::N,lato,е̄ммьне
2251,Seite::N,parte,bielie
2252,Seite::N,parte,sijddo
2253,Seite::N,parte,bealli
2254,Seite::N,parte,ertti
2255,Seite::N,parte,jeä´rtt
2256,Seite::N,parte,пе̄лль
2257,Seite::N,parte,е̄ммьне
2258,Mitte::N,mezzo,gaske
2259,Mitte::N,mezzo,jarnge
2260,Mitte::N,mezzo,gasska
2261,Mitte::N,mezzo,guovddaš
2262,Mitte::N,mezzo,gaskamuddu
2263,Mitte::N,mezzo,koskâ
2264,Mitte::N,mezzo,kõskk
2265,Mitte::N,mezzo,кэ̄сск
2266,Mitte::N,centro,gaske
2267,Mitte::N,centro,jarnge
2268,Mitte::N,centro,gasska
2269,Mitte::N,centro,guovddaš
2270,Mitte::N,centro,gaskamuddu
2271,Mitte::N,centro,koskâ
2272,Mitte::N,centro,kõskk
2273,Mitte::N,centro,кэ̄сск
2274,Gegenstand::N,oggetto,daevere
2275,Gegenstand::N,oggetto,oabme
2276,Gegenstand::N,oggetto,gávnne
2277,Gegenstand::N,oggetto,bierggas
2278,Gegenstand::N,oggetto,ettâ
2279,Gegenstand::N,oggetto,kápulâh
2280,Gegenstand::N,oggetto,käu´nn
2281,Gegenstand::N,oggetto,ка̄ввьн
2282,Sache::N,cosa,aate
2283,Sache::N,cosa,saake
2284,Sache::N,cosa,ássje
2285,Sache::N,cosa,ášši
2286,Sache::N,cosa,äšši
2287,Sache::N,cosa,ä´šš
2288,Sache::N,cosa,ве̄шш
2289,Rand::N,orlo,raedtie
2290,Rand::N,orlo,rabdda
2291,Rand::N,orlo,ravda
2292,Rand::N,orlo,robdâ
2293,Rand::N,orlo,čårr
2294,Rand::N,orlo,ruõbdd
2295,Rand::N,orlo,рӯммт
2296,Rand::N,orlo,ре̄ввьн
2297,Rand::N,bordo,raedtie
2298,Rand::N,bordo,rabdda
2299,Rand::N,bordo,ravda
2300,Rand::N,bordo,robdâ
2301,Rand::N,bordo,čårr
2302,Rand::N,bordo,ruõbdd
2303,Rand::N,bordo,рӯммт
2304,Rand::N,bordo,ре̄ввьн
2305,Kante::N,spìgolo,raedtie
2306,Kante::N,spìgolo,rabdda
2307,Kante::N,spìgolo,ravda
2308,Kante::N,spìgolo,robdâ
2309,Kante::N,spìgolo,å´rdd
2310,Kante::N,spìgolo,ruõbdd
2311,Kante::N,spìgolo,рӯммт
2312,Kante::N,spìgolo,ре̄ввьн
2313,Ecke::N,canto,roene
2314,Ecke::N,canto,kråane
2315,Ecke::N,canto,náhpo
2316,Ecke::N,canto,nusske
2317,Ecke::N,canto,nurki
2318,Ecke::N,canto,čiehka
2319,Ecke::N,canto,čiehâ
2320,Ecke::N,canto,čiõkk
2321,Ecke::N,canto,suåp'p
2322,Ecke::N,canto,уггл
2323,Spitze::N,punta,gietjie
2324,Spitze::N,punta,snjuhtje
2325,Spitze::N,punta,gihttje
2326,Spitze::N,punta,geahči
2327,Spitze::N,punta,picci
2328,Spitze::N,punta,keeči
2329,Spitze::N,punta,ǩie´čč
2330,Spitze::N,punta,кя̄женч
2331,Ende::N,capo,gietjie
2332,Ende::N,capo,giehtje
2333,Ende::N,capo,geahči
2334,Ende::N,capo,keeči
2335,Ende::N,capo,puäš'š
2336,Ende::N,capo,ке̄джь
2337,Ende::N,estremità,gietjie
2338,Ende::N,estremità,giehtje
2339,Ende::N,estremità,geahči
2340,Ende::N,estremità,keeči
2341,Ende::N,estremità,puäš'š
2342,Ende::N,estremità,ке̄джь
2343,Loch::N,buco,raejkie
2344,Loch::N,buco,rájgge
2345,Loch::N,buco,ráigi
2346,Loch::N,buco,räigi
2347,Loch::N,buco,loikk
2348,Loch::N,buco,râi´ǧǧ
2349,Loch::N,buco,ра̄ййк
2350,Winkel::N,àngolo,skaavhte
2351,Winkel::N,àngolo,tjiehka
2352,Winkel::N,àngolo,soahppa
2353,Winkel::N,àngolo,čiehka
2354,Winkel::N,àngolo,sogge
2355,Winkel::N,àngolo,suåp'p
2356,Winkel::N,àngolo,уггл
2357,Muster::N,disegno,goere
2358,Muster::N,disegno,girjja
2359,Muster::N,disegno,girjjit
2360,Muster::N,disegno,kovos
2361,Muster::N,disegno,кыррьй
2362,Muster::N,disegno,кырьйнесс
2363,Größe::N,taglia,ståaroe
2364,Größe::N,taglia,stuorrudahka
2365,Größe::N,taglia,stūrrodat
2366,Größe::N,taglia,mahtodat
2367,Größe::N,taglia,allodat
2368,Größe::N,taglia,stuá'ṛudâh
2369,Größe::N,taglia,роаӈӈьк
2370,Größe::N,grandezza,ståaroe
2371,Größe::N,grandezza,stuorrudahka
2372,Größe::N,grandezza,stūrrodat
2373,Größe::N,grandezza,mahtodat
2374,Größe::N,grandezza,allodat
2375,Größe::N,grandezza,stuá'ṛudâh
2376,Größe::N,grandezza,роаӈӈьк
2377,Länge::N,lunghezza,gåhkoe
2378,Länge::N,lunghezza,guhkkudahka
2379,Länge::N,lunghezza,guhkkodat
2380,Länge::N,lunghezza,kukkodâh
2381,Länge::N,lunghezza,õllâdvuõtt
2382,Länge::N,lunghezza,куххьквӯдт
2383,Höhe::N,altezza,jalloe
2384,Höhe::N,altezza,jalladahke
2385,Höhe::N,altezza,alludahka
2386,Höhe::N,altezza,allatvuohta
2387,Höhe::N,altezza,allodat
2388,Höhe::N,altezza,aḷodâh
2389,Höhe::N,altezza,âlladvuõtt
2390,Höhe::N,altezza,э̄ллвӯдт
2391,Gewicht::N,peso,leavloe
2392,Gewicht::N,peso,dædda
2393,Gewicht::N,peso,låssudahka
2394,Gewicht::N,peso,deaddu
2395,Gewicht::N,peso,tiäd'du
2396,Gewicht::N,peso,teäd'd
2397,Gewicht::N,peso,тя̄ннт
2398,Gewicht::N,peso,вӣссь
2399,Menge::N,quantità,mierie
2400,Menge::N,quantità,ållo
2401,Menge::N,quantità,mearri
2402,Menge::N,quantità,doahkki
2403,Menge::N,quantità,meeṛi
2404,Menge::N,quantità,tukk
2405,Menge::N,quantità,mie´rr
2406,Menge::N,quantità,туххк
2407,Menge::N,quantità,ла̄ннҍт
2408,Haufen::N,cùmulo,deava
2409,Haufen::N,cùmulo,håevkie
2410,Haufen::N,cùmulo,hårre
2411,Haufen::N,cùmulo,látna
2412,Haufen::N,cùmulo,laaṇâ
2413,Haufen::N,cùmulo,laađđ
2414,Haufen::N,cùmulo,поанн
2415,Haufen::N,mucchio,deava
2416,Haufen::N,mucchio,håevkie
2417,Haufen::N,mucchio,hårre
2418,Haufen::N,mucchio,látna
2419,Haufen::N,mucchio,laaṇâ
2420,Haufen::N,mucchio,laađđ
2421,Haufen::N,mucchio,поанн
2422,Reihe::N,fila,raajroe
2423,Reihe::N,fila,rájddo
2424,Reihe::N,fila,gurgadas
2425,Reihe::N,fila,kuáḷus
2426,Reihe::N,fila,riâd'd
2427,Reihe::N,fila,по̄ллт
2428,Boot::N,barca,vïnhtse
2429,Boot::N,barca,vanás
2430,Boot::N,barca,vanntsa
2431,Boot::N,barca,fanas
2432,Boot::N,barca,voonâs
2433,Boot::N,barca,käärbis
2434,Boot::N,barca,võõnâs
2435,Boot::N,barca,вэнс
2436,Boot::N,battello,vïnhtse
2437,Boot::N,battello,vanás
2438,Boot::N,battello,vanntsa
2439,Boot::N,battello,fanas
2440,Boot::N,battello,voonâs
2441,Boot::N,battello,käärbis
2442,Boot::N,battello,võõnâs
2443,Boot::N,battello,вэнс
2444,Ruder::N,remo,aajroe
2445,Ruder::N,remo,ájrro
2446,Ruder::N,remo,áiru
2447,Ruder::N,remo,áiru
2448,Ruder::N,remo,äirr
2449,Ruder::N,remo,а̄ррьй
2450,Schlitten::N,slitta,slærra
2451,Schlitten::N,slitta,tjïelhke
2452,Schlitten::N,slitta,gieris
2453,Schlitten::N,slitta,tjielkká
2454,Schlitten::N,slitta,gielká
2455,Schlitten::N,slitta,kiäl'kká
2456,Schlitten::N,slitta,saan
2457,Schlitten::N,slitta,ǩeâlkk
2458,Schlitten::N,slitta,со̄а̄н
2459,Ski::N,sci,treavka
2460,Ski::N,sci,sabek
2461,Ski::N,sci,sabet
2462,Ski::N,sci,saaveeh
2463,Ski::N,sci,koolâs
2464,Ski::N,sci,коаллас
2465,Ski::N,sci,са̄вехь
2466,Lagerfeuer::N,falò,dålle
2467,Lagerfeuer::N,falò,sajijdållå
2468,Lagerfeuer::N,falò,dolla
2469,Lagerfeuer::N,falò,tullâ
2470,Lagerfeuer::N,falò,toll
2471,Lagerfeuer::N,falò,то̄лл
2472,Lagerfeuer::N,fuoco di bivacco,dålle
2473,Lagerfeuer::N,fuoco di bivacco,sajijdållå
2474,Lagerfeuer::N,fuoco di bivacco,dolla
2475,Lagerfeuer::N,fuoco di bivacco,tullâ
2476,Lagerfeuer::N,fuoco di bivacco,toll
2477,Lagerfeuer::N,fuoco di bivacco,то̄лл
2478,Last::N,càrico,maajsoe
2479,Last::N,càrico,noade
2480,Last::N,càrico,guorbmi
2481,Last::N,càrico,kye'rmi
2482,Last::N,càrico,nue´đđ
2483,Last::N,càrico,kue´rmm
2484,Last::N,càrico,нуэдът
2485,Gang::N,andata,vaedtseme
2486,Gang::N,andata,mannulahka
2487,Gang::N,andata,johtu
2488,Gang::N,andata,jotteem
2489,Gang::N,andata,joto
2490,Gang::N,andata,jäl'lmõš
2491,Gang::N,andata,ёадтмушш
2492,Gang::N,andata,ёадтҌмушш
2493,Schritt::N,passo,sïlle
2494,Schritt::N,passo,lávkke
2495,Schritt::N,passo,lávki
2496,Schritt::N,passo,lävkki
2497,Schritt::N,passo,läu´ǩǩ
2498,Schritt::N,passo,ла̄ффьк
2499,Norden::N,nord,noerhte
2500,Norden::N,nord,nuortta
2501,Norden::N,nord,davvi
2502,Norden::N,nord,taṿe
2503,Norden::N,nord,tâ´vv
2504,Norden::N,nord,таввял
2505,Norden::N,settentrione,noerhte
2506,Norden::N,settentrione,nuortta
2507,Norden::N,settentrione,davvi
2508,Norden::N,settentrione,taṿe
2509,Norden::N,settentrione,tâ´vv
2510,Norden::N,settentrione,таввял
2511,Süden::N,sud,åarjel
2512,Süden::N,sud,oarjje
2513,Süden::N,sud,lulli
2514,Süden::N,sud,mäddi
2515,Süden::N,sud,kesipieg'gâ
2516,Süden::N,sud,saujj
2517,Süden::N,sud,со̄а̄ййв
2518,Süden::N,meridione,åarjel
2519,Süden::N,meridione,oarjje
2520,Süden::N,meridione,lulli
2521,Süden::N,meridione,mäddi
2522,Süden::N,meridione,kesipieg'gâ
2523,Süden::N,meridione,saujj
2524,Süden::N,meridione,со̄а̄ййв
2525,Westen::N,òvest,jillie
2526,Westen::N,òvest,alle
2527,Westen::N,òvest,oarji
2528,Westen::N,òvest,uár'ji
2529,Westen::N,òvest,viõstâr
2530,Westen::N,òvest,вуэрьял
2531,Westen::N,occidente,jillie
2532,Westen::N,occidente,alle
2533,Westen::N,occidente,oarji
2534,Westen::N,occidente,uár'ji
2535,Westen::N,occidente,viõstâr
2536,Westen::N,occidente,вуэрьял
2537,Osten::N,est,luvlie
2538,Osten::N,est,lulle
2539,Osten::N,est,nuorta
2540,Osten::N,est,nuor'ttâ
2541,Osten::N,est,nuõrti
2542,Osten::N,est,нуҏҏьт
2543,Osten::N,oriente,luvlie
2544,Osten::N,oriente,lulle
2545,Osten::N,oriente,nuorta
2546,Osten::N,oriente,nuor'ttâ
2547,Osten::N,oriente,nuõrti
2548,Osten::N,oriente,нуҏҏьт
2549,Holz::N,legno,moere
2550,Holz::N,legno,muorra
2551,Holz::N,legno,muorra
2552,Holz::N,legno,muoṛâ
2553,Holz::N,legno,muõrr
2554,Holz::N,legno,мӯрр
2555,Brett::N,asse,fealloe
2556,Brett::N,asse,fiello
2557,Brett::N,asse,lávdi
2558,Brett::N,asse,lyev'di
2559,Brett::N,asse,lu´vdd
2560,Brett::N,asse,лаййт
2561,Brett::N,tàvola,fealloe
2562,Brett::N,tàvola,fiello
2563,Brett::N,tàvola,lávdi
2564,Brett::N,tàvola,lyev'di
2565,Brett::N,tàvola,lu´vdd
2566,Brett::N,tàvola,лаййт
2567,Platte::N,lastra,spaagkoe
2568,Platte::N,lastra,skierro
2569,Platte::N,lastra,skearru
2570,Platte::N,lastra,ráptu
2571,Platte::N,lastra,ка̄ррьт
2572,Platte::N,piastra,spaagkoe
2573,Platte::N,piastra,skierro
2574,Platte::N,piastra,skearru
2575,Platte::N,piastra,ráptu
2576,Platte::N,piastra,ка̄ррьт
2577,Stütze::N,supporto,dovtege
2578,Stütze::N,supporto,dåarjege
2579,Stütze::N,supporto,tsagge
2580,Stütze::N,supporto,nihta
2581,Stütze::N,supporto,duvdda
2582,Stütze::N,supporto,caggi
2583,Stütze::N,supporto,cagge
2584,Stütze::N,supporto,cõgldõk
2585,Stütze::N,supporto,стуэлльп
2586,Stange::N,sbarra,staavra
2587,Stange::N,sbarra,stággo
2588,Stange::N,sbarra,hålggå
2589,Stange::N,sbarra,stávrá
2590,Stange::N,sbarra,stággu
2591,Stange::N,sbarra,čuálgui
2592,Stange::N,sbarra,kaŋgg
2593,Stange::N,sbarra,кэ̄ллт
2594,Stange::N,sbarra,пе̄лльк
2595,Stange::N,pèrtica,staavra
2596,Stange::N,pèrtica,stággo
2597,Stange::N,pèrtica,hålggå
2598,Stange::N,pèrtica,stávrá
2599,Stange::N,pèrtica,stággu
2600,Stange::N,pèrtica,čuálgui
2601,Stange::N,pèrtica,kaŋgg
2602,Stange::N,pèrtica,кэ̄ллт
2603,Stange::N,pèrtica,пе̄лльк
2604,Stock::N,verga,galte
2605,Stock::N,verga,klåbpoe
2606,Stock::N,verga,soabbe
2607,Stock::N,verga,soabbi
2608,Stock::N,verga,suáb'bi
2609,Stock::N,verga,suä´b'b
2610,Stock::N,verga,суэммьп
2611,Stock::N,bastone,galte
2612,Stock::N,bastone,klåbpoe
2613,Stock::N,bastone,soabbe
2614,Stock::N,bastone,soabbi
2615,Stock::N,bastone,suáb'bi
2616,Stock::N,bastone,suä´b'b
2617,Stock::N,bastone,суэммьп
2618,Stock::N,bacchetta,galte
2619,Stock::N,bacchetta,klåbpoe
2620,Stock::N,bacchetta,soabbe
2621,Stock::N,bacchetta,soabbi
2622,Stock::N,bacchetta,suáb'bi
2623,Stock::N,bacchetta,suä´b'b
2624,Stock::N,bacchetta,суэммьп
2625,Stab::N,asta,klaahka
2626,Stab::N,asta,soabbe
2627,Stab::N,asta,soabbi
2628,Stab::N,asta,suáb'bi
2629,Stab::N,asta,suä´b'b
2630,Stab::N,asta,суэммьп
2631,Rohr::N,tubo,gïrse
2632,Rohr::N,tubo,båhttså
2633,Rohr::N,tubo,bohcci
2634,Rohr::N,tubo,poccee
2635,Rohr::N,tubo,puu´lčiǩ
2636,Rohr::N,tubo,туррьп
2637,Haus::N,casa,ståapoe
2638,Haus::N,casa,goahte
2639,Haus::N,casa,stohpu
2640,Haus::N,casa,tááḷu
2641,Haus::N,casa,tääll
2642,Haus::N,casa,пэ̄ҏҏт
2643,Heim::N,casa,hïejme
2644,Heim::N,casa,viesso
