,Concept_ID,sq,zh
833,wachsen::V,rritem,生长
834,glänzen::V,vezulloj,发光
835,funkeln::V,xixoj,闪烁
836,funkeln::V,xixëlloj,闪烁
837,lärmen::V,oshtij,吵闹
838,lärmen::V,zhurmoj,吵闹
839,läuten::V,bie,响
840,klingeln::V,i bie ziles,按铃
841,klirren::V,kërcëlloj,
842,brausen::V,gjëmoj,疾驶
843,rauschen::V,fëshfërij,
844,klingen::V,tingëlloj,听起来
845,bellen::V,leh,吠
846,heulen::V,ulërij,嗥
847,blasen::V,fryj,吹
848,pfeifen::V,fishkëllej,吹口哨
849,schreien::V,bërtas,叫喊
850,stöhnen::V,rënkoj,呻吟
851,zittern::V,trembem,颤抖
852,leben::V,rroj,生存
853,leben::V,jetoj,生存
854,geboren werden::V,lind,出生
855,atmen::V,marr frymë,呼吸
856,trinken::V,pi,喝
857,essen::V,ha,吃
858,schlucken::V,gëlltis,咽
859,schlucken::V,kapërdij,咽
860,müde werden::V,lodhem,疲倦
861,einschlafen::V,bie të fle,入睡
862,schlafen::V,fle,睡觉
863,aufwachen::V,zgjohem,睡醒
864,aufstehen::V,çohem,起床
865,aufstehen::V,ngrihem,起床
866,sich erholen::V,qetësohem,休养
867,sich erholen::V,shtendosem,休养
868,krank werden::V,bie i sëmurë,生病
869,krank sein::V,jam i sëmurë,生病
870,schmerzen::V,dhemb,疼痛
871,husten::V,kollitem,咳
872,genesen::V,shërohem,痊愈
873,sterben::V,vdes,死
874,umkommen::V,vdes,丧命
875,umkommen::V,mbaroj,丧命
876,sich bewegen::V,shkundem,移动
877,sich rühren::V,lëviz,动弹
878,sich erheben::V,ngrihem,站起
879,sich setzen::V,ulem,坐
880,hinfallen::V,gremisem,跌倒
881,laufen::V,eci,步行
882,schreiten::V,çapem,迈步
883,spazierengehen::V,shëtis,散步
884,eilen::V,ngas,急忙
885,sich beeilen::V,nxitoj,赶快
886,sausen::V,eci shpejt,疾驰
887,rennen::V,vrapoj,奔跑
888,springen::V,kërcej,跳
889,klettern::V,hipi,攀缘
890,schaukeln::V,kolovitem,荡秋千
891,kriechen::V,zvarritem,爬行
892,schwimmen::V,notoj,游泳
893,tauchen::V,zhytem,潜水
894,rudern::V,vozis,划船
895,fahren::V,shkoj,行驶
896,fliegen::V,fluturoj,飞
897,gehen::V,eci,走
898,gehen::V,shkoj,走
899,weggehen::V,vete,离去
900,abfahren::V,nisem,出发
901,anhalten::V,ndalem,停住
902,hineingehen::V,futem,进去
903,eintreten::V,hyj,进入
904,kommen::V,vij,来
905,ankommen::V,arrij,到达
906,ankommen::V,mbërrij,到达
907,zurückkommen::V,kthehem,回来
908,bleiben::V,mbetem,停留
909,bleiben::V,qëndroj,停留
910,warten::V,pres,等
911,erwarten::V,pres,等候
912,suchen::V,kërkoj,找
913,finden::V,gjej,找到
914,versuchen::V,mundohem,尝试
915,vorbereiten::V,përgatis,预备
916,lieben::V,dashuroj,爱
917,mögen::V,dua,喜欢
918,lachen::V,qesh,笑
919,rühren::V,mallëngjej,
920,weinen::V,qaj,哭
921,schimpfen::V,shaj,骂
922,sich ärgern::V,bëhem verem,生气
923,sich fürchten::V,kam frikë,害怕
924,sich fürchten::V,frikësohem,害怕
925,fürchten::V,kam frikë nga,害怕
926,fliehen::V,arratisem,逃走
927,flüchten::V,iki,逃跑
928,sehen::V,shoh,看
929,anschauen::V,shikoj,注视
930,ansehen::V,shikoj,注视
931,hören::V,dëgjoj,听
932,zuhören::V,veshtoj,倾听
933,probieren::V,provoj,尝
934,riechen::V,nuhas,闻
935,fühlen::V,ndiej,感到
936,scheinen::V,ndriçoj,照耀
937,zu sehen sein::V,dukem,可以看到
938,vernehmen::V,dëgjoj,审讯
939,frieren::V,mërdhij,觉得冷
940,tun::V,bëj,作
941,können::V,mund,能
942,wollen::V,dua,要
943,wollen::V,dëshiroj,要
944,anfangen::V,filloj,开始
945,beenden::V,kryej,结束
946,beenden::V,mbaroj,结束
947,aufhören::V,pushoj,停止
948,gelingen::V,më shkon mbarë,成功
949,geraten::V,del,陷于
950,öffnen::V,hap,打开
951,schließen::V,mbyll,关
952,stellen::V,vë,放
953,setzen::V,vë,放
954,legen::V,vë,摆
955,berühren::V,rrok,触
956,verbinden::V,bashkoj,联结
957,bedecken::V,mbuloj,覆盖
958,aufhängen::V,var,挂
959,anzünden::V,ndez,点
960,aufheben::V,ngre,拾起
961,zurücklassen::V,lë pas,遗留
962,verlieren::V,humb,丧失
963,fallen lassen::V,lëshoj,让掉下
964,machen::V,bëj,做
965,herstellen::V,prodhoj,生产
966,bauen::V,ndërtoj,建造
967,reparieren::V,ndreq,修理
968,reparieren::V,meremetoj,修理
969,verbessern::V,përmirësoj,改进
970,ändern::V,ndërroj,改变
971,graben::V,gërmoj,挖
972,beugen::V,kërrus,弯下
973,biegen::V,përkul,弯
974,drehen::V,dredh,转动
975,drehen::V,rrotulloj,转动
976,wenden::V,kthej,转动
977,umdrehen::V,kthej,转动
978,heben::V,ngre,举起
979,hochheben::V,ngre,抬高
980,ergreifen::V,rrëmbej,抓住
981,halten::V,mbaj,拿着
982,drücken::V,shtyp,压
983,schieben::V,shtyj,推
984,kratzen::V,kruaj,搔
985,kratzen::V,gërvisht,搔
986,lecken::V,lëpij,舔
987,beißen::V,kafshoj,咬
988,abreißen::V,shkëpus,撕下
989,abschneiden::V,cungoj,切断
990,binden::V,lidh,捆
991,stecken::V,fus,插
992,stecken::V,ngul,插
993,brechen::V,thyej,断裂
994,klopfen::V,trokas,敲
995,hauen::V,godas,揍
996,kleben::V,ngjis,粘
997,reiben::V,fërkoj,摩擦
998,streichen::V,lyej,涂
999,schleifen::V,mpreh,拖曳
1000,schneiden::V,pres,切
1001,rütteln::V,shkund,颠簸
1002,schütteln::V,lëkund,摇动
1003,schwenken::V,valëvit,摇动
1004,schütten::V,mbush,倒
1005,füllen::V,mbush,填满
1006,einwickeln::V,mbështjell,包
1007,tragen::V,mbaj,提
1008,tragen::V,mbart,提
1009,schleppen::V,heq,扛
1010,schleppen::V,zhgërryej,扛
1011,ziehen::V,tërheq,拉
1012,aufbewahren::V,ruaj,保存
1013,werfen::V,hedh,扔
1014,fangen::V,kap,捕捉
1015,packen::V,rrëmbej,抓住
1016,verstecken::V,fsheh,藏
1017,teilen::V,ndaj,分
1018,schicken::V,dërgoj,派遣
1019,bringen::V,sjell,带来
1020,hinzufügen::V,shtoj,添加
1021,bekommen::V,kap,得到
1022,erhalten::V,marr,接到
1023,nehmen::V,marr,拿
1024,wählen::V,zgjedh,挑选
1025,auswählen::V,përzgjedh,选择
1026,bewahren::V,ruaj,保持
1027,behindern::V,pengoj,防碍
1028,verderben::V,prish,败坏
1029,beschädigen::V,dëmtoj,损坏
1030,zerbrechen::V,thyej,破碎
1031,zerreißen::V,çjerr,撕碎
1032,zerreißen::V,zheloj,撕碎
1033,zerstören::V,prish,毁坏
1034,zerstören::V,shkatërroj,毁坏
1035,verbrennen::V,djeg,燃烧
1036,geben::V,jap,给
1037,reichen::V,jap,递给
1038,schenken::V,fal,赠送
1039,schenken::V,dhuroj,赠送
1040,versprechen::V,premtoj,许诺
1041,wünschen::V,uroj,祝
1042,loben::V,lëvdoj,表扬
1043,loben::V,lavdëroj,表扬
1044,küssen::V,puth,亲
1045,wiegen::V,tund,轻摇
1046,zudecken::V,mbuloj,盖上
1047,wecken::V,zgjoj,唤起
1048,zeigen::V,dëftej,指
1049,führen::V,çoj,带领
1050,lehren::V,arsej,教
1051,unterrichten::V,arsimoj,讲课
1052,aufziehen::V,rris,抚养
1053,leiten::V,udhëheq,领导
1054,antreiben::V,nxis,催促
1055,lassen::V,detyroj,让
1056,einladen::V,ftoj,邀请
1057,vereinigen::V,bashkoj,统一
1058,besuchen::V,vizitoj,参观
1059,treffen::V,ndesh,会面
1060,sich versammeln::V,tubohem,聚集
1061,spielen::V,loz,玩
1062,spielen::V,luaj,玩
1063,singen::V,këndoj,唱歌
1064,tanzen::V,kërcej,跳舞
1065,tanzen::V,vallëzoj,跳舞
1066,sich trennen::V,ndahem,分别
1067,verlassen::V,braktis,离开
1068,retten::V,shpëtoj,救
1069,bewachen::V,ruaj,守卫
1070,schützen::V,ruaj,保护
1071,schützen::V,mbroj,保护
1072,verteidigen::V,mbroj,保卫
1073,sich schlagen::V,zihem,打架
1074,schießen::V,shtie,射击
1075,siegen::V,fitoj,获胜
1076,siegen::V,ngadhënjej,获胜
1077,ärgern::V,zemëroj,激怒
1078,schlagen::V,rrah,打
1079,schlagen::V,godas,打
1080,treten::V,shtyj,踢
1081,treten::V,shtyj më këmbë,踢
1082,stechen::V,ther,刺
1083,stechen::V,shpoj,刺
1084,stoßen::V,shtyj,撞
1085,stehlen::V,vjedh,盗窃
1086,stören::V,pengoj,干扰
1087,belästigen::V,bezdis,打搅
1088,verbergen::V,fsheh,隐藏
1089,täuschen::V,mashtroj,欺骗
1090,betrügen::V,kobis,欺骗
1091,töten::V,vras,杀
1092,wohnen::V,banoj,居住
1093,arbeiten::V,punoj,工作
1094,arbeiten::V,vardoj,工作
1095,sammeln::V,mbledh,收集
1096,sammeln::V,grumbulloj,收集
1097,pflücken::V,vjel,采
1098,pflücken::V,mbledh,采
1099,jagen::V,gjuaj,打猎
1100,fischen::V,peshkoj,捕鱼
1101,fischen::V,gjuaj peshk,捕鱼
1102,fassen::V,zë,捉住
1103,hüten::V,kullos,守护
1104,treiben::V,vë përpara,漂
1105,anbinden::V,lidh,拴
1106,füttern::V,grazhdoj,喂
1107,melken::V,mjel,挤奶
1108,hacken::V,grij,剁细
1109,gießen::V,ujis,浇
1110,reifen::V,piqem,成熟
1111,zubereiten::V,gatuaj,
1112,kochen::V,ziej,煮
1113,backen::V,pjek,烤
1114,backen::V,furroj,烤
1115,braten::V,fërgoj,煎
1116,braten::V,tiganis,煎
1117,umrühren::V,trazoj,搅拌
1118,stricken::V,thur,织
1119,nähen::V,qep,缝
1120,färben::V,ngjyej,染色
1121,färben::V,bojatis,染色
1122,reinigen::V,qëroj,清洁
1123,reinigen::V,pastroj,清洁
1124,waschen::V,laj,洗
1125,waschen::V,finjos,洗
1126,abwischen::V,fshij,擦掉
1127,spülen::V,kulloj,清洗
1128,fegen::V,fshij,扫
1129,kehren::V,fshij,打扫
1130,baden::V,lahem,给...洗澡
1131,sich waschen::V,lahem,洗澡
1132,ausziehen::V,heq,脱
1133,ausziehen::V,zbath,脱
1134,anziehen::V,vesh,穿
1135,anziehen::V,mbath,穿
1136,sich anziehen::V,vishem,穿衣
1137,kämmen::V,kreh,梳
1138,schmücken::V,hijeshoj,装饰
1139,sagen::V,them,说
1140,sprechen::V,flas,说
1141,reden::V,fjalos,讲
1142,reden::V,fjalëtoj,讲
1143,sich unterhalten::V,bisedoj,聊天
1144,fragen::V,pyes,问
1145,bitten::V,lus,请
1146,bitten::V,lutem,请
1147,erzählen::V,rrëfej,叙述
1148,mitteilen::V,kumtoj,通知
1149,nennen::V,quaj,叫做
1150,rufen::V,thërras,叫
1151,prahlen::V,mburrem,吹牛
1152,prahlen::V,kapardisem,吹牛
1153,übersetzen::V,përkthej,翻译
1154,denken::V,mendoj,想
1155,glauben::V,besoj,以为
1156,bemerken::V,vërej,发觉
1157,erkennen::V,njoh,识别
1158,erkennen::V,shquaj,识别
1159,begreifen::V,marr vesh,理解
1160,verstehen::V,marr vesh,明白
1161,lernen::V,mësoj,学
1162,wissen::V,di,知道
1163,sich erinnern an::V,kujtoj,回忆
1164,vergessen::V,harroj,忘记
1165,messen::V,mas,测量
1166,zählen::V,njeh,数
1167,rechnen::V,llogaris,计算
1168,lesen::V,lexoj,读
1169,lesen::V,këndoj,读
1170,malen::V,lyej,画
1171,zeichnen::V,vizatoj,绘制
1172,schreiben::V,shkruaj,写
1173,besitzen::V,kam,占有
1174,kaufen::V,blej,买
1175,verkaufen::V,shes,卖
1176,bezahlen::V,paguaj,付钱
1177,zahlen::V,paguaj,支付
1178,beherrschen::V,zotëroj,统治
1179,ertragen::V,duroj,忍耐
