,Concept_ID,ce,udm
777,elf::NUM,цхьайтта,дас одӥг
778,zwölf::NUM,шийтта,дас кык
779,zwanzig::NUM,ткъа,кызь
780,dreißig::NUM,ткъе итт,куамын
781,vierzig::NUM,шовзткъа,ньыльдон
782,fünfzig::NUM,шовзткъе итт,витьтон
783,sechzig::NUM,кхузткъа,куатьтон
784,siebzig::NUM,кхузткъе итт,сизьымдон
785,achtzig::NUM,дезткъа,тямыстон
786,neunzig::NUM,дезткъе итт,укмыстон
787,hundert::NUM,бӏе,сю
788,tausend::NUM,эзар,сюрс
789,und::CNJ,a,и
790,und::CNJ,a,но
791,oder::CNJ,я,яке
792,stehen::V,латта,сылыны
793,sitzen::V,хиъна ӏан,пукыны
794,liegen::V,ӏилла,кылльыны
795,hängen::V,кхаза,ошкыса улыны
796,werden::V,хила,луыны
797,passieren::V,хила,луыны
798,beginnen::V,доло,кутскыны
799,enden::V,дӏадерза,бырыны
800,wechseln::V,хийца,воштӥськыны
801,aufgehen[Sonne]::V,кхета,ӝужаны
802,untergehen[Sonne]::V,чубуза,пуксьыны
803,scheinen[Sonne]::V,серло яла,пиштыны
804,scheinen[Sonne]::V,серло яла,чиляны
805,donnern::V,къекъа,гудыръяны
806,wehen::V,хьекха,пелляськыны
807,strömen::V,эха,киськыны
808,strömen::V,эха,исьтӥськыны
809,fließen::V,охьаэха,бызьыны
810,sich drehen::V,хьийза,берганы
811,schwanken::V,леста,вошъяськыны
812,schwingen::V,лесто,шонаськыны
813,fallen::V,охьакхета,усьыны
814,brennen::V,дага,ӝуаны
815,rauchen::V,оза,ӵындыны
816,regnen::V,догlа догlу,зорыны
817,gefrieren::V,гӏоро,кынмыны
818,tauen::V,даша,шунаны
819,schmelzen::V,лала,шунаны
820,trocknen::V,дакъо,куасьмыны
821,sieden::V,кхехка,пӧзьыны
822,faulen::V,дахкадала,сисьмыны
823,verfaulen::V,дахкадала,сисьмыны
824,reißen::V,хеда,кеськыны
825,versinken::V,хичудаха,выйыны
826,vergehen::V,дlаэха,ортчыны
827,erscheinen::V,схьадала,адскыны
828,erscheinen::V,ӏоттадала,адскыны
829,verschwinden::V,къайладала,бырыны
830,sinken::V,лахдала,усьыны
831,zunehmen::V,лакхадала,йылыны
832,steigen::V,хьаладала,лӧпкыны
833,wachsen::V,кхиа,будыны
834,glänzen::V,лепа,чиляны
835,glänzen::V,лепа,пиштыны
836,funkeln::V,къега,чилекъяны
837,lärmen::V,гӏовгӏаян,уретыны
838,lärmen::V,гӏовгӏаян,ӵашетыны
839,läuten::V,детта,жингыртыны
840,klingeln::V,дека,жингыртыны
841,klirren::V,дека,жильккетыны
842,brausen::V,хьаьдда даха,лекъяськыны
843,rauschen::V,леста,ӵашетыны
844,klingen::V,дека,кылӥськыны
845,bellen::V,лета,утыны
846,heulen::V,угӏа,вузыны
847,blasen::V,хӏуп баха,пельтыны
848,pfeifen::V,шок етта,шуланы
849,schreien::V,мохь бетта,черекъяны
850,schreien::V,мохь бетта,кесяськыны
851,stöhnen::V,узарш дан,ӝуштыны
852,zittern::V,дега,дырекъяны
853,zittern::V,дега,куалекъяны
854,leben::V,даха,улыны
855,geboren werden::V,хила,вордӥськыны
856,atmen::V,садеӏа,шоканы
857,trinken::V,мала,юыны
858,essen::V,кхалла,сиыны
859,schlucken::V,къурдбан,ньылыны
860,müde werden::V,кӏаддала,жадьыны
861,einschlafen::V,наб кхета,умме усьыны
862,schlafen::V,вижа,кӧлыны
863,schlafen::V,наб ян,кӧлыны
864,schlafen::V,дижина хила,кӧлыны
865,aufwachen::V,самадала,сайканы
866,aufstehen::V,гӏатта,султыны
867,sich erholen::V,садаӏа,шутэтскыны
868,krank werden::V,цомгуш хила,висьыны
869,krank sein::V,цомгуш хила,висьыны
870,schmerzen::V,лаза,висьыны
871,schmerzen::V,ӏийжа,висьыны
872,husten::V,йовхарш етта,кызыны
873,genesen::V,тадала,юнматскыны
874,genesen::V,тадала,бурмытскылыны
875,sterben::V,дала,кулыны
876,umkommen::V,хӏаллакхила,бырыны
877,sich bewegen::V,лела,вырыны
878,sich rühren::V,меттахъхьен,вырӟыны
879,sich rühren::V,меттахъхьен,вырӟылыны
880,sich erheben::V,хьалагlатта,султыны
881,sich setzen::V,хаа,пуксьыны
882,hinfallen::V,дожа,усьыны
883,hinfallen::V,охьакхета,усьыны
884,laufen::V,вада,мыныны
885,laufen::V,хьада,мыныны
886,schreiten::V,болар дан,вамышъяны
887,schreiten::V,ког баккха,вамышъяны
888,spazierengehen::V,доладала,мыныны
889,spazierengehen::V,доладала,ветлыны
890,eilen::V,сихдала,дыртыны
891,sich beeilen::V,сихдала,дыртыны
892,rennen::V,дада,бызьылыны
893,springen::V,ирхкхийсадала,тэтчаны
894,klettern::V,тӏедийла,тубаны
895,schaukeln::V,техко,лэйканы
896,schaukeln::V,техко,шонаськыны
897,kriechen::V,такха,нюж ветлыны
898,schwimmen::V,некадан,уяны
899,tauchen::V,чулелха,зумылыны
900,rudern::V,дига лело,полсаны
901,rudern::V,кема лело,полсаны
902,fahren::V,хахка,ветлыны
903,fliegen::V,тӏемадала,лобаны
904,gehen::V,лeла,мыныны
905,weggehen::V,дӏадаха,кошкыны
906,abfahren::V,дӏадаха,кошкыны
907,anhalten::V,саца,дугдыны
908,hineingehen::V,чудала,пырыны
909,eintreten::V,чудала,пырыны
910,kommen::V,кхача,вуыны
911,kommen::V,кхача,лыктыны
912,kommen::V,дӏакхача,вуыны
913,kommen::V,дӏакхача,лыктыны
914,kommen::V,схьакхача,вуыны
915,kommen::V,схьакхача,лыктыны
916,ankommen::V,кхача,вуыны
917,ankommen::V,схьакхача,вуыны
918,zurückkommen::V,юхада,берытскыны
919,bleiben::V,диса,кыльыны
920,warten::V,хьежа,витьыны
921,warten::V,cобар дан,витьыны
922,erwarten::V,хьоьжуш ӏан,витьыны
923,erwarten::V,хьоьжуш ӏан,возьманы
924,suchen::V,леха,утчаны
925,finden::V,каро,шедьтыны
926,versuchen::V,дан хьажа,турттыны
927,vorbereiten::V,кечъян,дасяны
928,lieben::V,деза,гажаны
929,mögen::V,безамхила,яратыны
930,lachen::V,дела,серекъяны
931,rühren::V,хьедан,сюлме йӧтыны
932,weinen::V,делха,бӧрдыны
933,schimpfen::V,чехо,даллашыны
934,sich ärgern::V,оьгӏазъэха,лекъяськыны
935,sich fürchten::V,кхера,кышканы
936,sich fürchten::V,кхера,курданы
937,fürchten::V,кхера,курданы
938,fürchten::V,кхера,кышканы
939,fliehen::V,дӏадада,пегӟыны
940,flüchten::V,дӏадада,пегӟыны
941,sehen::V,ган,адӟыны
942,anschauen::V,хьажа,учкыны
943,anschauen::V,хьежа,учкыны
944,ansehen::V,хьовса,учкыны
945,hören::V,хаза,кылыны
946,zuhören::V,ладогӏа,кылзыны
947,probieren::V,хьажа,веръяны
948,riechen::V,хьожа яха,зынъяны
949,fühlen::V,хаадала,шӧдыны
950,scheinen::V,мотта,адскыны
951,zu sehen sein::V,гуш хила,адӟиськыны
952,vernehmen::V,бартхатта,кылыны
953,frieren::V,гӏоро,кынмыны
954,tun::V,дан,карыны
955,können::V,дадала,быгатыны
956,wollen::V,тӏергӏа,потыны
957,anfangen::V,доло,кутскыны
958,beenden::V,довла,быдтыны
959,beenden::V,довла,быдэстыны
960,aufhören::V,саца,дугдыны
961,gelingen::V,кадала,быгатыны
962,gelingen::V,кадала,луыны
963,geraten::V,хила,лэсяны
964,öffnen::V,дӏаделла,усьтыны
965,öffnen::V,схьаделла,усьтыны
966,schließen::V,къовла,пытсаны
967,schließen::V,дӏачӏагӏа,пытсаны
968,stellen::V,хlотто,пуктыны
969,setzen::V,дийгӏа,пуктыны
970,legen::V,охьадилла,поныны
971,berühren::V,хьедан,исаны
972,verbinden::V,вовшахтаса,герӟаны
973,bedecken::V,тилла,пытсаны
974,bedecken::V,тӏетаса,пытсаны
975,aufhängen::V,хьалаолла,ошыны
976,anzünden::V,лато,ӝуатыны
977,aufheben::V,айа,ӝутыны
978,zurücklassen::V,дита,кельтыны
979,verlieren::V,дайа,ыштыны
980,fallen lassen::V,охьадожо,уськытыны
981,machen::V,дан,лэсьтыны
982,herstellen::V,дан,лэсьтыны
983,bauen::V,гӏишлоян,пуктыны
984,reparieren::V,тадан,тупатыны
985,verbessern::V,нисдан,умоятыны
986,ändern::V,хийца,воштыны
987,graben::V,ахка,копаны
988,beugen::V,сатто,губыртыны
989,biegen::V,сатто,куасаны
990,drehen::V,хьовзо,бергатыны
991,umdrehen::V,хьовзo,берыктыны
992,heben::V,айа,ӝутыны
993,heben::V,хьалаайа,ӝутыны
994,hochheben::V,хьалаайа,ӝутъяны
995,ergreifen::V,дӏалаца,кутыны
996,ergreifen::V,дӏалаца,кырмыны
997,halten::V,латто,возьыны
998,drücken::V,тӏетаӏо,зӥбыны
999,drücken::V,тӏетаӏо,пачкатыны
1000,schieben::V,татта,донганы
1001,kratzen::V,мӏараш тийса,вуштыны
1002,lecken::V,мотт хьекха,нюлыны
1003,beißen::V,катoха,куртчыны
1004,abreißen::V,схьадаккха,ишкалтыны
1005,abschneiden::V,кхада,шорыны
1006,abschneiden::V,кхада,вандыны
1007,binden::V,дӏадехка,керттыны
1008,binden::V,вовшахтаса,керттыны
1009,stecken::V,чудахийта,мертчытыны
1010,brechen::V,кагдан,тӥяны
1011,klopfen::V,детта,йыганы
1012,klopfen::V,детта,шарккетыны
1013,hauen::V,етта,жугыны
1014,hauen::V,етта,тышканы
1015,kleben::V,тӏелато,лякыны
1016,reiben::V,хьекхо,зыраны
1017,reiben::V,хьекхо,вуштыны
1018,streichen::V,тlехьакха,зыраны
1019,schleifen::V,ирдан,шерыны
1020,schneiden::V,ларга,вандыны
1021,rütteln::V,лесто,зуркатыны
1022,schütteln::V,лесто,куалекъятыны
1023,schwenken::V,лесто,шонаны
1024,schütten::V,дотта,лэзьыны
1025,füllen::V,дуза,тырмытыны
1026,einwickeln::V,хьарчо,биньыны
1027,tragen::V,дахьа,нуыны
1028,schleppen::V,ийзо,кыскыны
1029,ziehen::V,озо,кыскыны
1030,aufbewahren::V,ӏалашдан,возьыны
1031,werfen::V,кхосса,куяны
1032,werfen::V,кхосса,лэзяны
1033,fangen::V,леца,кутыны
1034,packen::V,леца,кутыны
1035,packen::V,леца,кырмыны
1036,verstecken::V,къайладаккха,ватыны
1037,teilen::V,декъа,люкыны
1038,schicken::V,дӏадахьийта,ыстыны
1039,bringen::V,дан,вайыны
1040,hinzufügen::V,тӏетоха,ватсаны
1041,bekommen::V,даккха,басьтыны
1042,erhalten::V,даккха,басьтыны
1043,nehmen::V,схьаэца,кутыны
1044,nehmen::V,схьаэца,басьтыны
1045,wählen::V,харжа,бырйыны
1046,auswählen::V,харжа,бырйыны
1047,bewahren::V,lалашдан,возьыны
1048,behindern::V,новкъарло ян,могӟытыны
1049,verderben::V,талхо,сӧрыны
1050,beschädigen::V,дохо,урод лэсьтыны
1051,zerbrechen::V,дохо,сӧрыны
1052,zerbrechen::V,кагдан,сӧрыны
1053,zerreißen::V,хадо,кесяны
1054,zerstören::V,дохо,куашкатыны
1055,zerstören::V,кагдан,куашкатыны
1056,verbrennen::V,даго,сутыны
1057,geben::V,яла,сётыны
1058,reichen::V,дӏадала,сётыны
1059,reichen::V,дӏакховдо,сётыны
1060,schenken::V,совгӏат дан,кузьманы
1061,versprechen::V,ваӏда дан,кыл сётыны
1062,wünschen::V,лаа,сӥзьыны
1063,loben::V,хасто,ушъяны
1064,küssen::V,оба яккха,чупаны
1065,wiegen::V,тахка,веттаны
1066,wiegen::V,тахка,лэйкатыны
1067,zudecken::V,тӏетаса,шобыртыны
1068,wecken::V,самадаккха,сайкатыны
1069,zeigen::V,гайта,возьматыны
1070,führen::V,дига,нуыны
1071,lehren::V,ӏамо,дышетыны
1072,unterrichten::V,хьеха,дышетыны
1073,aufziehen::V,кхио,будэтыны
1074,leiten::V,урхалла дан,кивалтыны
1075,antreiben::V,сихдан,дыртытыны
1076,lassen::V,-йта,-ытыны
1077,einladen::V,кхайкха,ӧтьыны
1078,vereinigen::V,цхьаьнатоха,огазеяны
1079,besuchen::V,хьажахIотта,адӟыськыны
1080,treffen::V,дуьхьалкхета,пумитаны
1081,sich versammeln::V,гулдан,люкаськыны
1082,spielen::V,ловза,шудыны
1083,singen::V,лакха,кырӟаны
1084,tanzen::V,хелхадала,эктыны
1085,sich trennen::V,къаста,люкиськыны
1086,verlassen::V,дита,куштыны
1087,retten::V,кӏелхьардаккха,утьыны
1088,bewachen::V,ха дан,возьманы
1089,schützen::V,лардан,утялтыны
1090,verteidigen::V,лардан,возьманы
1091,sich schlagen::V,етта,жугиськыны
1092,schießen::V,детта,ыбылӥськны
1093,siegen::V,тола,вормыны
1094,ärgern::V,оьгӏаздахийта,вожпоттыны
1095,schlagen::V,тоха,жуккыны
1096,treten::V,мийра тоха,лёганы
1097,stechen::V,ӏотта,бышкалтыны
1098,stechen::V,къовзо,бышкалтыны
1099,stoßen::V,татта,донгыны
1100,stehlen::V,лачкъо,вораны
1101,stehlen::V,лачкъо,лушканы
1102,stören::V,новкъарло ян,люкетыны
1103,belästigen::V,сагатдан,акыльтыны
1104,belästigen::V,сагатдан,вукылмыны
1105,verbergen::V,къайладаккха,ватыны
1106,täuschen::V,ӏexo,алданы
1107,betrügen::V,ледан,пӧяны
1108,töten::V,ден,виыны
1109,wohnen::V,даха,улыны
1110,arbeiten::V,къахьега,ужаны
1111,sammeln::V,гулдан,бичаны
1112,pflücken::V,даха,ишкыны
1113,jagen::V,талла,пӧйшураны
1114,fischen::V,чӏерий леца,чорыганы
1115,fassen::V,лаца,кутыны
1116,fassen::V,схьалаца,кутыны
1117,hüten::V,лардан,возьманы
1118,treiben::V,лахка,улляны
1119,anbinden::V,дӏадехка,думыны
1120,füttern::V,хӏума яла,сюдыны
1121,melken::V,оза,кыскыны
1122,gießen::V,хи тоха,киськаны
1123,reifen::V,хьекъа,вуыны
1124,reifen::V,хьекъа,кисьманы
1125,zubereiten::V,кечъян,лесьтыны
1126,zubereiten::V,кхача бан,лесьтыны
1127,kochen::V,кхача бан,пӧзьтыны
1128,backen::V,датта,пыжыны
1129,braten::V,кхарза,пыжыны
1130,umrühren::V,кего,сураны
1131,nähen::V,тега,вурыны
1132,färben::V,басардан,буяны
1133,reinigen::V,цӏандан,сузяны
1134,waschen::V,йила,мисьтаськыны
1135,waschen::V,йитта,мисьтаськыны
1136,waschen::V,дӏадайа,мисьтаськыны
1137,abwischen::V,дӏадайа,ӵушылыны
1138,spülen::V,хи кхарза,гылъяны
1139,fegen::V,нуй хьакха,ӵужыны
1140,kehren::V,нуй хьакха,ӵужыны
1141,baden::V,лийча,пыласькыны
1142,sich waschen::V,юьхь йила,пыласькыны
1143,ausziehen::V,духар дӏадаккха,кыльыны
1144,sich anziehen::V,духа,дӥсьяськыны
1145,kämmen::V,ехк хьакха,сынаны
1146,schmücken::V,хаздан,чеберъяны
1147,sagen::V,ала,шуыны
1148,sagen::V,ала,вераны
1149,sprechen::V,баха,вераськыны
1150,sprechen::V,мотт бийца,вераськыны
1151,reden::V,къамел дан,вераськыны
1152,sich unterhalten::V,къамел дан,вераськыны
1153,fragen::V,хатта,юаны
1154,bitten::V,деха,курыны
1155,erzählen::V,дийца,вераны
1156,erzählen::V,дийца,мадьыны
1157,mitteilen::V,хаам бан,ивортыны
1158,nennen::V,цӏе яккха,шуыны
1159,rufen::V,кхайкха,ӧтьыны
1160,prahlen::V,куралла ян,ушъяськыны
1161,prahlen::V,дозалла дан,ушъяськыны
1162,übersetzen::V,гоч дан,берыктыны
1163,denken::V,ойла ян,малпаны
1164,glauben::V,теша,оскыны
1165,bemerken::V,ган,адӟыны
1166,erkennen::V,довза,тодыны
1167,begreifen::V,кхета,валаны
1168,verstehen::V,кхета,валаны
1169,lernen::V,деша,дышетскыны
1170,wissen::V,хаа,тодыны
1171,sich erinnern an::V,дагадан,тодэ вайыны
1172,vergessen::V,дицдала,вунэтыны
1173,messen::V,дуста,мертаны
1174,zählen::V,дагардан,лыдъяны
1175,rechnen::V,лара,лыдъяны
1176,lesen::V,еша,лыдӟыны
1177,malen::V,сурт дилла,суреданы
1178,zeichnen::V,сурт дилла,суреданы
1179,schreiben::V,яздан,гожъяны
1180,besitzen::V,доладан,луыны
1181,kaufen::V,эца,басьтыны
1182,verkaufen::V,дохка,вузаны
1183,bezahlen::V,мах бала,тырыны
1184,zahlen::V,мах бала,тырыны
1185,beherrschen::V,собаре хила,кузёяськыны
1186,ertragen::V,лан,чиданы
1187,ertragen::V,сатоха,чиданы
1188,ertragen::V,садетта,чиданы
1189,Schwarm::N,,уллё
1190,Schlinge::N,,гиӟ
1191,Schlinge::N,,герд
1192,Art::N,,тус
1193,Entfernung::N,,кусып
1194,Griff::N,,ныд
1195,Figur::N,,фигура
1196,Bogen[Waffe]::N,,пукыӵ
1197,so::ADV,,озьы
1198,so::ADV,,тазьы
1199,abnehmen::V,,синыны
1200,sausen::V,,туж ӝог мыныны
1201,wenden::V,,берыктыны
1202,hacken::V,,кораны
1203,stricken::V,,керттыны
1204,anziehen::V,,дӥсяны
