,Concept_ID,pl,xal
794,du::PRN,ty,чи
795,er::PRN,on,тер
796,wir::PRN,my,мадн
797,ihr::PRN,wy,та
798,sie::PRN,oni,тедн
799,was::FPRN,co,юн
800,wer::FPRN,kto,кен
801,wo::FADV,gdzie,хама
802,wohin::FADV,dokąd,хамаран
803,wie::FADV,jak,яһҗ
804,wie::FADV,jak,яһад
805,warum::FADV,dlaczego,юңгад
806,wieviel::FNUM,ile,кедү
807,eins::NUM,jeden,негн
808,zwei::NUM,dwa,хойр
809,drei::NUM,trzy,һурвн
810,vier::NUM,cztery,дөрвн
811,fünf::NUM,pięć,тавн
812,sechs::NUM,sześć,зурһан
813,sieben::NUM,siedem,долан
814,acht::NUM,osiem,нәәмн
815,neun::NUM,dziewięć,йисн
816,zehn::NUM,dziesięć,арвн
817,elf::NUM,jedenaście,арвн негн
818,zwölf::NUM,dwanaście,арвн хойр
819,zwanzig::NUM,dwadzieścia,хөрн
820,dreißig::NUM,trzydzieści,һучн
821,vierzig::NUM,czterdzieści,дөчн
822,fünfzig::NUM,pięćdziesiąt,тәвн
823,sechzig::NUM,sześćdziesiąt,җирн
824,siebzig::NUM,siedemdziesiąt,далн
825,achtzig::NUM,osiemdziesiąt,найн
826,neunzig::NUM,dziewięćdziesiąt,йирн
827,hundert::NUM,sto,зун
828,tausend::NUM,tysiąc,миңһн
829,und::CNJ,i,болн
830,oder::CNJ,lub,эс гиҗ
831,oder::CNJ,lub,эс гихлә
832,oder::CNJ,albo,эс гиҗ
833,oder::CNJ,albo,эс гихлә
834,stehen::V,stać,зогсх
835,sitzen::V,siedzieć,суух
836,liegen::V,leżeć,кевтх
837,hängen::V,wisieć,өлгәтә бәәх
838,werden::V,zostać,болх
839,werden::V,stać się,болх
840,passieren::V,dziać się,болх
841,passieren::V,zdarzyć się,болх
842,beginnen::V,zacząć się,эклх
843,enden::V,kończyć się,төгсх
844,wechseln::V,zmienić się,хүврх
845,aufgehen[Sonne]::V,wzejść,һарх
846,untergehen[Sonne]::V,zajść,орх
847,untergehen[Sonne]::V,zajść,сүүрлх
848,scheinen[Sonne]::V,świecić,герлтх
849,donnern::V,grzmieć,күрҗңнх
850,wehen::V,wiać,сальклх
851,strömen::V,płynąć,һооҗх
852,strömen::V,lać się,һооҗх
853,fließen::V,ciec,урсх
854,fließen::V,płynąć,урсх
855,sich drehen::V,obracać się,эргх
856,schwanken::V,chwiać się,дәәвлх
857,schwingen::V,wahać się,нәәхлх
858,fallen::V,padać,унх
859,fallen::V,padać,киисх
860,brennen::V,palić się,шатх
861,rauchen::V,dymić,ута һарһх
862,rauchen::V,dymić się,ута һарһх
863,regnen::V,padać,орх
864,gefrieren::V,zamarznąć,мөстх
865,tauen::V,tajać,хәәлх
866,schmelzen::V,topnieć,хәәлх
867,schmelzen::V,topnieć,хәәлгдх
868,trocknen::V,schnąć,эврх
869,sieden::V,wrzeć,буслх
870,sieden::V,kipieć,буслх
871,faulen::V,gnić,үмкәрх
872,verfaulen::V,zgnić,илҗрх
873,reißen::V,urywać się,тасрх
874,versinken::V,tonąć,чивх
875,vergehen::V,przechodzić,болх
876,erscheinen::V,zjawiać się,һарх
877,verschwinden::V,zniknąć,уга болх
878,sinken::V,spadać,татгдх
879,abnehmen::V,spadać,хасгдх
880,zunehmen::V,wzrosnąć,өсх
881,steigen::V,wzrastać,немх
882,wachsen::V,rosnąć,өсх
883,wachsen::V,rosnąć,урһх
884,glänzen::V,błyszczeć,гилвкх
885,funkeln::V,zabłyszczeć,цәклх
886,lärmen::V,hałasować,шууглдх
887,läuten::V,dzwonić,хоңх
888,klingeln::V,dzwonić,җиңнулх
889,klirren::V,brzęczeć,җиңнх
890,brausen::V,huczeć,догшрхх
891,rauschen::V,szumieć,сарҗңнх
892,rauschen::V,szeleścić,сарҗңнх
893,klingen::V,brzmieć,ә һарх
894,klingen::V,dźwięczeć,ә һарх
895,bellen::V,szczekać,хуцх
896,heulen::V,wyć,уульх
897,blasen::V,dmuchnąć,үләх
898,pfeifen::V,gwizdać,ишкрх
899,schreien::V,krzyczeć,хәәкрх
900,stöhnen::V,stękać,түңшх
901,zittern::V,drżeć,дагҗннх
902,leben::V,żyć,бәәх
903,geboren werden::V,urodzić się,төрх
904,atmen::V,oddychać,әмсхлх
905,trinken::V,pić,уух
906,essen::V,jeść,идх
907,schlucken::V,połknąć,зальгх
908,müde werden::V,zmęczyć się,көшх
909,einschlafen::V,zasnąć,унтх
910,schlafen::V,spać,нөөрсх
911,aufwachen::V,obudzić się,серх
912,aufstehen::V,wstać,босх
913,sich erholen::V,wypoczywać,амрх
914,krank werden::V,zachorować,гемтх
915,krank sein::V,chorować,шалтглх
916,schmerzen::V,boleć,өвдх
917,husten::V,kaszlać,ханях
918,genesen::V,wyzdrowieć,эдгх
919,sterben::V,umrzeć,үкх
920,sterben::V,umrzeć,өңгрх
921,umkommen::V,zginąć,үкх
922,sich bewegen::V,poruszać się,көдлх
923,sich bewegen::V,poruszać się,көндрх
924,sich rühren::V,ruszyć się,көндрх
925,sich erheben::V,podnieść się,босх
926,sich setzen::V,usiąść,суух
927,hinfallen::V,upaść,унх
928,hinfallen::V,upaść,киисх
929,laufen::V,chodzić,йовх
930,schreiten::V,kroczyć,алхх
931,spazierengehen::V,iść na spacer,сергҗ йовх
932,eilen::V,pospieszać,шулудх
933,sich beeilen::V,pospieszyć się,адһх
934,sich beeilen::V,pospieszyć się,шамдх
935,sausen::V,pędzić,хурдлх
936,sausen::V,pędzić,йир_хурдар_гүүх
937,sausen::V,pędzić,йир_хурдар_йовх
938,rennen::V,biec,гүүх
939,rennen::V,biegać,гүүх
940,springen::V,skakać,һәрәдх
941,klettern::V,wspinać się,давшх
942,schaukeln::V,huśtać,дүүдңндх
943,schaukeln::V,kołysać,дүүдңндх
944,kriechen::V,pełzać,мөлкх
945,kriechen::V,czołgać się,мөлкх
946,schwimmen::V,pływać,усчх
947,tauchen::V,zanurzać się,булхх
948,rudern::V,wiosłować,хәәвдх
949,fahren::V,jechać,йовх
950,fliegen::V,latać,нисх
951,fliegen::V,lecieć,нисх
952,gehen::V,iść,йовх
953,weggehen::V,odejść,йовх
954,weggehen::V,odejść,одх
955,weggehen::V,odejść,һарх
956,weggehen::V,odejść,мөрлх
957,abfahren::V,odjechać,мордх
958,anhalten::V,zatrzymać się,зогсх
959,hineingehen::V,wchodzić,орх
960,eintreten::V,wejść,орх
961,eintreten::V,nastąpić,орх
962,kommen::V,przyjść,ирх
963,ankommen::V,przybyć,ирх
964,zurückkommen::V,wrócić,орх
965,bleiben::V,zostać,бәәх
966,warten::V,czekać,күләх
967,erwarten::V,oczekiwać,күләх
968,suchen::V,szukać,хәәх
969,finden::V,znaleźć,олх
970,versuchen::V,próbować,седх
971,vorbereiten::V,przygotować,белдх
972,lieben::V,kochać,дурлх
973,mögen::V,lubić,таассгдх
974,lachen::V,śmiać się,инәх
975,rühren::V,wzruszyć,уйрах
976,weinen::V,płakać,уульх
977,schimpfen::V,kląć,харах
978,sich ärgern::V,gniewać się,уурлх
979,sich fürchten::V,bać się,әәх
980,fürchten::V,bać się,әәх
981,fürchten::V,bać się,сүрдх
982,fliehen::V,uciekać,зулх
983,flüchten::V,uciec,орһх
984,flüchten::V,uciec,зулх
985,sehen::V,widzieć,үзх
986,sehen::V,zobaczyć,үзх
987,anschauen::V,oglądać,харх
988,ansehen::V,popatrzeć na,хәләх
989,ansehen::V,popatrzeć na,үзх
990,hören::V,słyszeć,соңсх
991,zuhören::V,słuchać,соңсх
992,probieren::V,kosztować,амсх
993,riechen::V,wąchać,үнрчлх
994,fühlen::V,czuć,медх
995,fühlen::V,odczuwać,медх
996,scheinen::V,wydawać się,болҗ медгдх
997,scheinen::V,wydawać się,миниһәр болхла
998,scheinen::V,wydawać się,болад бәәх
999,zu sehen sein::V,widnieć,үзгдх
1000,vernehmen::V,usłyszeć,соңсх
1001,frieren::V,marznąć,даарх
1002,tun::V,czynić,кех
1003,können::V,móc,чадх
1004,können::V,umieć,чадх
1005,wollen::V,chcieć,дурлх
1006,anfangen::V,zacząć,эклх
1007,beenden::V,zakończyć,дуусх
1008,aufhören::V,przestać,уурх
1009,gelingen::V,udać się,бүтх
1010,gelingen::V,udać się,күцәх
1011,geraten::V,udać się,болх
1012,öffnen::V,otworzyć,секх
1013,schließen::V,zamknąć,хаах
1014,stellen::V,postawić,тәвх
1015,setzen::V,posadzić,суулһх
1016,legen::V,kłaść,тәвх
1017,berühren::V,dotykać,көндәх
1018,verbinden::V,łączyć,боох
1019,bedecken::V,przykryć,хучх
1020,bedecken::V,przykryć,бүркх
1021,aufhängen::V,powiesić,өлгх
1022,anzünden::V,zapalić,асах
1023,anzünden::V,zapalić,шатах
1024,aufheben::V,podnieść,өөдән өргх
1025,zurücklassen::V,zostawić,үлдәх
1026,verlieren::V,zgubić,геех
1027,fallen lassen::V,upuścić,алдх
1028,machen::V,zrobić,кех
1029,herstellen::V,wytworzyć,кех
1030,bauen::V,budować,тосхх
1031,reparieren::V,naprawiać,ясх
1032,verbessern::V,ulepszyć,сәәрүлх
1033,ändern::V,zmienić,хүврәх
1034,graben::V,kopać,малтх
1035,beugen::V,zagiąć,нуһлх
1036,biegen::V,zgiąć,матилһх
1037,drehen::V,obracać,эргүлх
1038,wenden::V,obrocić,көмрх
1039,wenden::V,obrocić,эргүлх
1040,umdrehen::V,obrocić,эргүлх
1041,heben::V,podnosić,өргх
1042,heben::V,podnosić,деер өргх
1043,hochheben::V,podnieść,өргх
1044,ergreifen::V,chwycić,бәрх
1045,halten::V,trzymać,бәрх
1046,drücken::V,naciskać,шахх
1047,schieben::V,pchać,түлкх
1048,schieben::V,posuwać,түлкх
1049,kratzen::V,drapać,мааҗх
1050,lecken::V,lizać,долах
1051,beißen::V,kąsać,хазх
1052,abreißen::V,oderwać,таслх
1053,abschneiden::V,odciąć,тәәрх
1054,binden::V,wiązać,боох
1055,stecken::V,wetknąć,шаах
1056,stecken::V,wetknąć,хатхх
1057,brechen::V,złamać,хамхлх
1058,klopfen::V,pukać,цокх
1059,klopfen::V,stukać,цокх
1060,hauen::V,bić,цокх
1061,kleben::V,kleić,наах
1062,reiben::V,trzeć,зүлгх
1063,streichen::V,smarować,наах
1064,streichen::V,smarować,лашх
1065,streichen::V,smarować,түркх
1066,schleifen::V,ostrzyć,хурцлх
1067,schneiden::V,ciąć,хәәчлх
1068,schneiden::V,krajać,хәәчлх
1069,rütteln::V,trząść,дәәвлүлх
1070,schütteln::V,trząść,сегсрх
1071,schwenken::V,machać,дайлх
1072,schütten::V,nasypać,кех
1073,füllen::V,napełnić,дүүргх
1074,einwickeln::V,zawinąć,орах
1075,tragen::V,nieść,зөөх
1076,schleppen::V,wlec,чирх
1077,ziehen::V,ciągnąć,татх
1078,aufbewahren::V,przechowywać,хадһлх
1079,werfen::V,rzucać,хайх
1080,fangen::V,łowić,бәрх
1081,fangen::V,łowić,хавлх
1082,packen::V,chwycić,бәрх
1083,verstecken::V,ukryć,дүрх
1084,verstecken::V,ukryć,бултулх
1085,verstecken::V,schować,дүрх
1086,verstecken::V,schować,бултулх
1087,teilen::V,podzielić,хувах
1088,schicken::V,posyłać,илгәх
1089,bringen::V,przynieść,авч ирх
1090,hinzufügen::V,dodać,немх
1091,bekommen::V,dostać,авх
1092,erhalten::V,otrzymać,авх 
1093,nehmen::V,wziąć,авх
1094,wählen::V,wybrać,шүүх
1095,auswählen::V,wybrać,шүүх
1096,bewahren::V,zachować,хадһлх
1097,bewahren::V,zachować,кевтнь үлдәх
1098,bewahren::V,zachować,кевтнь бәәлһх
1099,behindern::V,utrudnić,харшлх
1100,behindern::V,przeszkadzać,харшлх
1101,verderben::V,zepsuć,үрәх
1102,beschädigen::V,uszkodzić,эвдх
1103,zerbrechen::V,złamać,күүлх
1104,zerbrechen::V,złamać,хамхлх
1105,zerreißen::V,drzeć,шуучх
1106,zerreißen::V,rozdzierać,шуучх
1107,zerstören::V,zniszczyć,эвдх
1108,verbrennen::V,spalić,шатах
1109,geben::V,dać,өгх
1110,reichen::V,podać,өгх
1111,schenken::V,darować,белглх
1112,versprechen::V,obiecać,амлх
1113,wünschen::V,życzyć,сә хәәх
1114,loben::V,chwalić,магтх
1115,küssen::V,całować,үмсх
1116,wiegen::V,kołysać,саатулх
1117,zudecken::V,przykryć,бүркх
1118,wecken::V,zbudzić,серүлх
1119,zeigen::V,pokazać,үзүлх
1120,führen::V,wieść,көтлх
1121,führen::V,prowadzić,көтлх
1122,lehren::V,uczyć,заах
1123,lehren::V,uczyć,сурһх
1124,unterrichten::V,nauczać,сурһх
1125,unterrichten::V,nauczać,багшлх
1126,aufziehen::V,wychować,өскәх
1127,leiten::V,kierować,һардх
1128,leiten::V,kierować,толһалх
1129,antreiben::V,popędzić,шамдах
1130,lassen::V,zostawić,күч үзүлх
1131,einladen::V,zaprosić,үрх
1132,vereinigen::V,zjednoczyć,хамцулх
1133,besuchen::V,odwiedzić,одх
1134,treffen::V,trafić,харһх
1135,treffen::V,spotkać,харһх
1136,sich versammeln::V,zebrać się,цуглрх
1137,sich versammeln::V,zebrać się,хурх
1138,sich versammeln::V,zgromadzić się,цуглрх
1139,sich versammeln::V,zgromadzić się,хурх
1140,spielen::V,grać,наадх
1141,spielen::V,bawić się,наадх
1142,singen::V,śpiewać,дуулх
1143,tanzen::V,pląsać,биилх
1144,tanzen::V,tańczyć,биилх
1145,sich trennen::V,rozstać się,хаһцх
1146,verlassen::V,opuścić,хайх
1147,retten::V,ocalić,әм аврх
1148,retten::V,ocalić,әәмшгәс харсх
1149,retten::V,uratować,әм аврх
1150,retten::V,uratować,әәмшгәс харсх
1151,bewachen::V,pilnować,харх
1152,bewachen::V,pilnować,манх
1153,schützen::V,ochronić,харсх
1154,verteidigen::V,bronić,харсх
1155,sich schlagen::V,pobić się,гүвдлдх
1156,schießen::V,strzelać,хах
1157,siegen::V,zwycziężyć,диилх
1158,ärgern::V,gniewać,уурлулх
1159,schlagen::V,bić,цокх
1160,schlagen::V,bić,гүвдх
1161,schlagen::V,uderzyć,цокх
1162,schlagen::V,uderzyć,гүвдх
1163,treten::V,kopnąć,
1164,stechen::V,ukłuć,хатхх
1165,stoßen::V,popchnąć,түлкчкх
1166,stehlen::V,ukraść,хулхалх
1167,stören::V,zakłócić,һә болх
1168,stören::V,przeszkodzić,һә болх
1169,belästigen::V,dokuczać,амр эс өгх
1170,verbergen::V,ukryć,нуух
1171,verbergen::V,ukryć,бултулх
1172,täuschen::V,łudzić,меклх
1173,betrügen::V,oszukać,меклх
1174,betrügen::V,oszukać,мек һарһх
1175,töten::V,zabić,алх
1176,wohnen::V,mieszkać,бәәх
1177,arbeiten::V,pracować,көдлх
1178,sammeln::V,zebrać,түүх
1179,pflücken::V,zerwać,түүх
1180,pflücken::V,zerwać,хурах
1181,jagen::V,polować,аңнх
1182,jagen::V,polować,аңһучлх
1183,fischen::V,łowić ryby,заһс аңнх
1184,fassen::V,złapać,бәрх
1185,hüten::V,paść,хәрүлх
1186,treiben::V,pędzić,туух
1187,anbinden::V,przywiązać,уйх
1188,füttern::V,karmić,теҗәх
1189,melken::V,doić,саах
1190,hacken::V,rąbać,чавчх
1191,gießen::V,lać,услх
1192,gießen::V,podlać,услх
1193,reifen::V,dojrzeć,болх
1194,reifen::V,dojrzeć,болвсрх
1195,zubereiten::V,przyrządzić,белдх
1196,kochen::V,gotować,чанх
1197,kochen::V,gotować,болһх
1198,backen::V,piec,болһх
1199,braten::V,piec,хуурх
1200,braten::V,smażyć,хуурх
1201,umrühren::V,przemieszać,самрх
1202,stricken::V,dziać,өлгх
1203,nähen::V,szyć,уйх
1204,färben::V,pofarbować,будх
1205,reinigen::V,oczyścić,цеврлх
1206,waschen::V,prać,уһах
1207,abwischen::V,obetrzeć,арчх
1208,spülen::V,płukać,зәәлх
1209,fegen::V,zamiatać,сәвүрдх
1210,kehren::V,zamieść,сәвүрдх
1211,baden::V,kąpać się,өөмх
1212,sich waschen::V,myć się,уһах
1213,sich waschen::V,myć się,бийән уһаҗ
1214,ausziehen::V,zdjąć,тәәлх
1215,anziehen::V,włożyć,өмсх
1216,sich anziehen::V,ubrać się,хувцлх
1217,kämmen::V,uczesać,самлх
1218,schmücken::V,ozdabiać,чимх
1219,schmücken::V,ozdabiać,кеерүлх
1220,sagen::V,powiedzieć,келх
1221,sprechen::V,mówić,келх
1222,reden::V,mówić,күүндх
1223,reden::V,mówić,күр_кех
1224,sich unterhalten::V,rozmawiać,күүндх
1225,fragen::V,zapytać,сурх
1226,bitten::V,prosić,эрх
1227,erzählen::V,opowiedzieć,келх
1228,erzählen::V,opowiedzieć,келҗ өгх
1229,mitteilen::V,zawiadomić o,медүлх
1230,nennen::V,nazwać,нерәдх
1231,nennen::V,nazwać,нер өгх
1232,rufen::V,wołać,дуудх
1233,prahlen::V,chełpić się,көөрх
1234,übersetzen::V,tłumaczyć,орчулх
1235,denken::V,myśleć,санх
1236,glauben::V,sądzić,шүтх
1237,glauben::V,sądzić,нәәлх
1238,glauben::V,wierzyć,шүтх
1239,glauben::V,wierzyć,нәәлх
1240,bemerken::V,zauważyć,темдглх
1241,erkennen::V,poznać,таньх
1242,erkennen::V,poznać,медх
1243,begreifen::V,zrozumieć,медх
1244,verstehen::V,rozumieć,соңсх
1245,verstehen::V,dosłyszeć,соңсх
1246,lernen::V,uczyć się,сурх
1247,wissen::V,wiedzieć,медх
1248,sich erinnern an::V,przypomnieć sobie,санх
1249,vergessen::V,zapomnieć,мартх
1250,messen::V,mierzyć,кемҗәлх
1251,zählen::V,liczyć,тоолх
1252,rechnen::V,rachować,тоолх
1253,lesen::V,czytać,умшх
1254,malen::V,malować,зурх
1255,zeichnen::V,rysować,зурх
1256,schreiben::V,pisać,бичх
1257,besitzen::V,posiadać,эзлх
1258,kaufen::V,kupić,хулдҗ авх
1259,verkaufen::V,sprzedać,хулдх
1260,verkaufen::V,sprzedać,гүүлгх
1261,bezahlen::V,zapłacić,өгх
1262,zahlen::V,płacić,өгх
1263,beherrschen::V,opanować,эзлх
1264,ertragen::V,znieść,даах
