,Concept_ID,ady,kl
1252,wissen::V,шӏэн,nalunngilaa
1253,sich erinnern an::V,къэшӏэжьын,eqqaavaa
1254,vergessen::V,пщыгъупшэжьы́н,puiorpaa
1255,messen::V,шын,ussersarpaa
1256,zählen::V,плъытэ́н,kisitsivoq
1257,rechnen::V,плъытэ́н,kisitsivoq
1258,rechnen::V,угугъэ́н,kisitsivoq
1259,lesen::V,еджэ́н,atuarpoq
1260,malen::V,шӏын,qalipappaa
1261,zeichnen::V,шӏын,
1262,schreiben::V,тхын,allappoq
1263,besitzen::V,иӏэн,
1264,kaufen::V,щэфы́н,pisiaraa
1265,verkaufen::V,щэн,akigaa
1266,bezahlen::V,птын,akilerpaa
1267,bezahlen::V,лъыптын,akilerpaa
1268,bezahlen::V,птыжьы́н,akilerpaa
1269,zahlen::V,птын,
1270,zahlen::V,лъыптын,
1271,beherrschen::V,иунаеу иӏэн,inappaa
1272,ertragen::V,щэчы́н,ernertaaraa
1273,Nabel::N,,qalaseq
1274,Wetter::N,,sila
1275,Frost::N,,issi
1276,Frost::N,,issik
1277,Raureif::N,,kaneq
1278,Adler::N,,nattoralik
1279,Schwan::N,,qussuk
1280,Ton::N,,erinaq
1281,Sache::N,,pigisaq
1282,Schlitten::N,,qamutit
1283,Schlitten::N,,qimusseq
1284,Last::N,,nammagaq
1285,Figur::N,,kisitsit
1286,Bündel::N,,qilertaq
1287,Schuh::N,,skuu
1288,Schuh::N,,ikernuk
1289,Schuh::N,,ateraasaq
1290,Arzt::N,,katsorsaasoq
1291,lebendig::A,,uumavoq
1292,manchmal::ADV,,qaqutigu
1293,manchmal::ADV,,qaqutigut
1294,hier::ADV,,maani
1295,hierhin::ADV,,maani
1296,schon::ADV,,taava-una
1297,sinken::V,,kivivaa
1298,sinken::V,,apparpoq
1299,fliehen::V,,qimaavoq
1300,flüchten::V,,allikarfigaa
1301,aufheben::V,,allisippaa
1302,beugen::V,,qappappoq
1303,umdrehen::V,,assakartippaa
1304,bekommen::V,,tiguaa
1305,erhalten::V,,tiguaa
1306,treten::V,,tukerpoq
