,Concept_ID,se,it
1790,Grund::N,sivva,causa
1791,Grund::N,sivva,motivo
1792,Grund::N,sivva,ragione
1793,Grund::N,sivva,causa
1794,Grund::N,sivva,motivo
1795,Grund::N,sivva,ragione
1796,Grund::N,suijâ,causa
1797,Grund::N,suijâ,motivo
1798,Grund::N,suijâ,ragione
1799,Grund::N,ää´šš,causa
1800,Grund::N,ää´šš,motivo
1801,Grund::N,ää´šš,ragione
1802,Grund::N,а̄шшь,causa
1803,Grund::N,а̄шшь,motivo
1804,Grund::N,а̄шшь,ragione
1805,Wahrheit::N,rïektesvoete,verità
1806,Wahrheit::N,saetniesvoete,verità
1807,Wahrheit::N,sádnesvuohta,verità
1808,Wahrheit::N,duohtavuohta,verità
1809,Wahrheit::N,tuo'tâvuotâ,verità
1810,Wahrheit::N,tuõđâšvuõtt,verità
1811,Wahrheit::N,зо̄абэль,verità
1812,Gespräch::N,gaskestalleme,discorso
1813,Gespräch::N,gaskestalleme,conversazione
1814,Gespräch::N,ságastibme,discorso
1815,Gespräch::N,ságastibme,conversazione
1816,Gespräch::N,ságastallam,discorso
1817,Gespräch::N,ságastallam,conversazione
1818,Gespräch::N,ságastallan,discorso
1819,Gespräch::N,ságastallan,conversazione
1820,Gespräch::N,ráđ̣ádâllâm,discorso
1821,Gespräch::N,ráđ̣ádâllâm,conversazione
1822,Gespräch::N,мо̄а̄йнас,discorso
1823,Gespräch::N,мо̄а̄йнас,conversazione
1824,Märchen::N,heamture,fiaba
1825,Märchen::N,heamture,fàvola
1826,Märchen::N,dålusj subtsas,fiaba
1827,Märchen::N,dålusj subtsas,fàvola
1828,Märchen::N,máinnas,fiaba
1829,Märchen::N,máinnas,fàvola
1830,Märchen::N,cukca,fiaba
1831,Märchen::N,cukca,fàvola
1832,Märchen::N,maainâs,fiaba
1833,Märchen::N,maainâs,fàvola
1834,Märchen::N,maainâs,fiaba
1835,Märchen::N,maainâs,fàvola
1836,Märchen::N,ба̄йхьк,fiaba
1837,Märchen::N,ба̄йхьк,fàvola
1838,Märchen::N,мо̄а̄йнас,fiaba
1839,Märchen::N,мо̄а̄йнас,fàvola
1840,Erzählung::N,gåata,racconto
1841,Erzählung::N,gåata,narrazione
1842,Erzählung::N,vaajese,racconto
1843,Erzählung::N,vaajese,narrazione
1844,Erzählung::N,soptsese,racconto
1845,Erzählung::N,soptsese,narrazione
1846,Erzählung::N,giehtto,racconto
1847,Erzählung::N,giehtto,narrazione
1848,Erzählung::N,mujttalus,racconto
1849,Erzählung::N,mujttalus,narrazione
1850,Erzählung::N,muitalus,racconto
1851,Erzählung::N,muitalus,narrazione
1852,Erzählung::N,maainâs,racconto
1853,Erzählung::N,maainâs,narrazione
1854,Erzählung::N,maainâs,racconto
1855,Erzählung::N,maainâs,narrazione
1856,Erzählung::N,мо̄а̄йнас,racconto
1857,Erzählung::N,мо̄а̄йнас,narrazione
1858,Nachricht::N,dïjre,messaggio
1859,Nachricht::N,diedádus,messaggio
1860,Nachricht::N,diededibme,messaggio
1861,Nachricht::N,sáhka,messaggio
1862,Nachricht::N,saahâ,messaggio
1863,Nachricht::N,a'lmottâs,messaggio
1864,Nachricht::N,saakk,messaggio
1865,Nachricht::N,i´lmmtõs,messaggio
1866,Nachricht::N,со̄а̄гк,messaggio
1867,Neuigkeit::N,saernie,notizia
1868,Neuigkeit::N,ådås,notizia
1869,Neuigkeit::N,sáhka,notizia
1870,Neuigkeit::N,sáhka,notizia
1871,Neuigkeit::N,uuđâs,notizia
1872,Neuigkeit::N,saakk,notizia
1873,Neuigkeit::N,о̄дтс,notizia
1874,Neuigkeit::N,со̄а̄гк,notizia
1875,Name::N,nomme,nome
1876,Name::N,namma,nome
1877,Name::N,namma,nome
1878,Name::N,nommâ,nome
1879,Name::N,nõmm,nome
1880,Name::N,нэ̄мм,nome
1881,Rätsel::N,mojnestimmie,indovinello
1882,Rätsel::N,árvvádus,indovinello
1883,Rätsel::N,árvádus,indovinello
1884,Rätsel::N,arvâdâs,indovinello
1885,Rätsel::N,a´rvvtõs,indovinello
1886,Rätsel::N,а̄ррьв,indovinello
1887,Rede::N,håaleme,discorso
1888,Rede::N,hålla,discorso
1889,Rede::N,sáhka,discorso
1890,Rede::N,hástu,discorso
1891,Rede::N,са̄ррнмушш,discorso
1892,Sprache::N,gïele,lingua
1893,Sprache::N,gïele,linguaggio
1894,Sprache::N,giella,lingua
1895,Sprache::N,giella,linguaggio
1896,Sprache::N,giella,lingua
1897,Sprache::N,giella,linguaggio
1898,Sprache::N,kieḷâ,lingua
1899,Sprache::N,kieḷâ,linguaggio
1900,Sprache::N,ǩiõll,lingua
1901,Sprache::N,ǩiõll,linguaggio
1902,Sprache::N,кӣлл,lingua
1903,Sprache::N,кӣлл,linguaggio
1904,Stimme::N,tjoeje,voce
1905,Stimme::N,jiedna,voce
1906,Stimme::N,giella,voce
1907,Stimme::N,jietna,voce
1908,Stimme::N,jieṇâ,voce
1909,Stimme::N,jiõnn,voce
1910,Stimme::N,ӣнн,voce
1911,Wort::N,baakoe,parola
1912,Wort::N,báhko,parola
1913,Wort::N,sátni,parola
1914,Wort::N,pááhu,parola
1915,Wort::N,sää´nn,parola
1916,Wort::N,са̄ннҍ,parola
1917,Zeichen::N,væhta,segno
1918,Zeichen::N,væhta,segnale
1919,Zeichen::N,mærkka,segno
1920,Zeichen::N,mærkka,segnale
1921,Zeichen::N,mearka,segno
1922,Zeichen::N,mearka,segnale
1923,Zeichen::N,merkkâ,segno
1924,Zeichen::N,merkkâ,segnale
1925,Zeichen::N,meârkk,segno
1926,Zeichen::N,meârkk,segnale
1927,Zeichen::N,тӣххт,segno
1928,Zeichen::N,тӣххт,segnale
1929,Lärm::N,stujmie,chiasso
1930,Lärm::N,stujmie,strèpito
1931,Lärm::N,juhtsa,chiasso
1932,Lärm::N,juhtsa,strèpito
1933,Lärm::N,šlápma,chiasso
1934,Lärm::N,šlápma,strèpito
1935,Lärm::N,ruojâ,chiasso
1936,Lärm::N,ruojâ,strèpito
1937,Lärm::N,šlaaṃâ,chiasso
1938,Lärm::N,šlaaṃâ,strèpito
1939,Lärm::N,šuumm'mõš,chiasso
1940,Lärm::N,šuumm'mõš,strèpito
1941,Lärm::N,шэҏҏ,chiasso
1942,Lärm::N,шэҏҏ,strèpito
1943,Lärm::N,ё̄афф,chiasso
1944,Lärm::N,ё̄афф,strèpito
1945,Laut::N,tjoeje,suono
1946,Laut::N,jiedna,suono
1947,Laut::N,jietna,suono
1948,Laut::N,jieṇâ,suono
1949,Laut::N,jiõnn,suono
1950,Laut::N,ӣнн,suono
1951,Ton::N,tjoeje,tono
1952,Ton::N,tåvnnå,tono
1953,Ton::N,tjuodja,tono
1954,Ton::N,šuokŋa,tono
1955,Ton::N,nuot'tâ,tono
1956,Ton::N,suõmm,tono
1957,Ton::N,ӣнн,tono
1958,Lied::N,laavloe,canto
1959,Lied::N,laavloe,canzone
1960,Lied::N,lávla,canto
1961,Lied::N,lávla,canzone
1962,Lied::N,lávlla,canto
1963,Lied::N,lávlla,canzone
1964,Lied::N,laavlâ,canto
1965,Lied::N,laavlâ,canzone
1966,Lied::N,laaul,canto
1967,Lied::N,laaul,canzone
1968,Lied::N,ла̄ввл,canto
1969,Lied::N,ла̄ввл,canzone
1970,Ruhe::N,frïere,calma
1971,Ruhe::N,frïere,tranquillità
1972,Ruhe::N,raeffie,calma
1973,Ruhe::N,raeffie,tranquillità
1974,Ruhe::N,vuojŋadibme,calma
1975,Ruhe::N,vuojŋadibme,tranquillità
1976,Ruhe::N,vuojŋadallam,calma
1977,Ruhe::N,vuojŋadallam,tranquillità
1978,Ruhe::N,ráfi,calma
1979,Ruhe::N,ráfi,tranquillità
1980,Ruhe::N,máššu,calma
1981,Ruhe::N,máššu,tranquillità
1982,Ruhe::N,vuo'iŋâstus,calma
1983,Ruhe::N,vuo'iŋâstus,tranquillità
1984,Ruhe::N,ráávhu,calma
1985,Ruhe::N,ráávhu,tranquillità
1986,Ruhe::N,rääuh,calma
1987,Ruhe::N,rääuh,tranquillità
1988,Ruhe::N,vuâŋŋmõš,calma
1989,Ruhe::N,vuâŋŋmõš,tranquillità
1990,Ruhe::N,юэв,calma
1991,Ruhe::N,юэв,tranquillità
1992,Ruhe::N,вуэӈӈмушш,calma
1993,Ruhe::N,вуэӈӈмушш,tranquillità
1994,Leute::N,aalmoge,gente
1995,Leute::N,ulmutja,gente
1996,Leute::N,álbmot,gente
1997,Leute::N,viehâ,gente
1998,Leute::N,aalmi,gente
1999,Leute::N,о̄ллмэ,gente
2000,Volk::N,aalmoge,pòpolo
2001,Volk::N,álmmuk,pòpolo
2002,Volk::N,fuolkke,pòpolo
2003,Volk::N,álbmot,pòpolo
2004,Volk::N,aalmug,pòpolo
2005,Volk::N,aalmi,pòpolo
2006,Volk::N,нарэдт,pòpolo
2007,Arbeit::N,barkoe,lavoro
2008,Arbeit::N,barggo,lavoro
2009,Arbeit::N,rahtjam,lavoro
2010,Arbeit::N,bargu,lavoro
2011,Arbeit::N,pargo,lavoro
2012,Arbeit::N,tyej̣i,lavoro
2013,Arbeit::N,likk,lavoro
2014,Arbeit::N,tue´jj,lavoro
2015,Arbeit::N,лыххк,lavoro
2016,Gast::N,guessie,òspite
2017,Gast::N,guessie,invitato
2018,Gast::N,guosse,òspite
2019,Gast::N,guosse,invitato
2020,Gast::N,guossi,òspite
2021,Gast::N,guossi,invitato
2022,Gast::N,kyes'si,òspite
2023,Gast::N,kyes'si,invitato
2024,Gast::N,kue´s's,òspite
2025,Gast::N,kue´s's,invitato
2026,Gast::N,кӯссь,òspite
2027,Gast::N,кӯссь,invitato
2028,Geschenk::N,daevere,regalo
2029,Geschenk::N,sjielege,regalo
2030,Geschenk::N,vadda,regalo
2031,Geschenk::N,vattáldahka,regalo
2032,Geschenk::N,skeaŋka,regalo
2033,Geschenk::N,adaldâh,regalo
2034,Geschenk::N,sǩiâŋkk,regalo
2035,Geschenk::N,тӯмаш,regalo
2036,Spiel::N,spïele,gioco
2037,Spiel::N,stååkedimmie,gioco
2038,Spiel::N,spella,gioco
2039,Spiel::N,stoagos,gioco
2040,Spiel::N,speallu,gioco
2041,Spiel::N,leikkâ,gioco
2042,Spiel::N,siõrr,gioco
2043,Spiel::N,сӣрр,gioco
2044,Gesellschaft::N,sïelte,compagnìa
2045,Gesellschaft::N,rádnastallam,compagnìa
2046,Gesellschaft::N,searvi,compagnìa
2047,Gesellschaft::N,servi,compagnìa
2048,Gesellschaft::N,seä´brr,compagnìa
2049,Gesellschaft::N,се̄ббр,compagnìa
2050,Hilfe::N,viehkie,aiuto
2051,Hilfe::N,viehkie,soccorso
2052,Hilfe::N,viehkke,aiuto
2053,Hilfe::N,viehkke,soccorso
2054,Hilfe::N,veahkki,aiuto
2055,Hilfe::N,veahkki,soccorso
2056,Hilfe::N,iše,aiuto
2057,Hilfe::N,iše,soccorso
2058,Hilfe::N,veä´ǩ'ǩ,aiuto
2059,Hilfe::N,veä´ǩ'ǩ,soccorso
2060,Hilfe::N,ве̄ххьк,aiuto
2061,Hilfe::N,ве̄ххьк,soccorso
2062,Freund::N,voelpe,amico
2063,Freund::N,ráddna,amico
2064,Freund::N,venak,amico
2065,Freund::N,ustit,amico
2066,Freund::N,verdde,amico
2067,Freund::N,veerdi,amico
2068,Freund::N,na´zvan,amico
2069,Freund::N,ка̄ннҌц,amico
2070,Kamerad::N,guejmie,camerata
2071,Kamerad::N,ráddna,camerata
2072,Kamerad::N,guojmme,camerata
2073,Kamerad::N,guoibmi,camerata
2074,Kamerad::N,kyei'mi,camerata
2075,Kamerad::N,taaurõš,camerata
2076,Kamerad::N,то̄а̄врэшш,camerata
2077,Angelegenheit::N,aate,affare
2078,Angelegenheit::N,aate,faccenda
2079,Angelegenheit::N,saake,affare
2080,Angelegenheit::N,saake,faccenda
2081,Angelegenheit::N,ássje,affare
2082,Angelegenheit::N,ássje,faccenda
2083,Angelegenheit::N,ášši,affare
2084,Angelegenheit::N,ášši,faccenda
2085,Angelegenheit::N,äšši,affare
2086,Angelegenheit::N,äšši,faccenda
2087,Angelegenheit::N,ä´šš,affare
2088,Angelegenheit::N,ä´šš,faccenda
2089,Angelegenheit::N,тӯйй,affare
2090,Angelegenheit::N,тӯйй,faccenda
2091,Anzahl::N,taale,nùmero
2092,Anzahl::N,taale,quantità
2093,Anzahl::N,låhkoe,nùmero
2094,Anzahl::N,låhkoe,quantità
2095,Anzahl::N,låhko,nùmero
2096,Anzahl::N,låhko,quantità
2097,Anzahl::N,mierre,nùmero
2098,Anzahl::N,mierre,quantità
2099,Anzahl::N,mearri,nùmero
2100,Anzahl::N,mearri,quantità
2101,Anzahl::N,lohkomearra,nùmero
2102,Anzahl::N,lohkomearra,quantità
2103,Anzahl::N,meeṛi,nùmero
2104,Anzahl::N,meeṛi,quantità
2105,Anzahl::N,mie´rr,nùmero
2106,Anzahl::N,mie´rr,quantità
2107,Anzahl::N,чӣссел,nùmero
2108,Anzahl::N,чӣссел,quantità
2109,Art::N,aarhte,tipo
2110,Art::N,aarhte,specie
2111,Art::N,sládja,tipo
2112,Art::N,sládja,specie
2113,Art::N,tjærdda,tipo
2114,Art::N,tjærdda,specie
2115,Art::N,čearda,tipo
2116,Art::N,čearda,specie
2117,Art::N,šlaaj̣â,tipo
2118,Art::N,šlaaj̣â,specie
2119,Art::N,nää´ll,tipo
2120,Art::N,nää´ll,specie
2121,Art::N,на̄лль,tipo
2122,Art::N,на̄лль,specie
2123,Stück::N,bæhta,pezzo
2124,Stück::N,biehkie,pezzo
2125,Stück::N,biehkke,pezzo
2126,Stück::N,bihttá,pezzo
2127,Stück::N,pittá,pezzo
2128,Stück::N,káppálâh,pezzo
2129,Stück::N,ku´sǩǩ,pezzo
2130,Stück::N,кусськ,pezzo
2131,Teil::N,stuhtje,parte
2132,Teil::N,oasse,parte
2133,Teil::N,bielle,parte
2134,Teil::N,guovllo,parte
2135,Teil::N,oassi,parte
2136,Teil::N,bihttá,parte
2137,Teil::N,uási,parte
2138,Teil::N,vuâ´ss,parte
2139,Teil::N,pie´ǩ'ǩ,parte
2140,Teil::N,кусськ,parte
2141,Hälfte::N,lehkie,metà
2142,Hälfte::N,lahkke,metà
2143,Hälfte::N,bealli,metà
2144,Hälfte::N,peeḷi,metà
2145,Hälfte::N,lâ´ǩǩ,metà
2146,Hälfte::N,pie´ll,metà
2147,Hälfte::N,пе̄лль,metà
2148,Kreis::N,rïngke,cìrcolo
2149,Kreis::N,gievlle,cìrcolo
2150,Kreis::N,gierdu,cìrcolo
2151,Kreis::N,riggee,cìrcolo
2152,Kreis::N,kruugg,cìrcolo
2153,Kreis::N,круг,cìrcolo
2154,Kreuz::N,kroesse,croce
2155,Kreuz::N,ruossa,croce
2156,Kreuz::N,rista,croce
2157,Kreuz::N,ristâ,croce
2158,Kreuz::N,ristt,croce
2159,Kreuz::N,рысст,croce
2160,Linie::N,sïeve,lìnea
2161,Linie::N,linnja,lìnea
2162,Linie::N,linjá,lìnea
2163,Linie::N,linnjá,lìnea
2164,Linie::N,njuálgus,lìnea
2165,Linie::N,certldõk,lìnea
2166,Linie::N,це̄кесь,lìnea
2167,Strich::N,sïeve,tratto
2168,Strich::N,sáhtso,tratto
2169,Strich::N,sárggis,tratto
2170,Strich::N,čálástâh,tratto
2171,Strich::N,certldõk,tratto
2172,Strich::N,ця̄кас,tratto
2173,Strich::N,це̄кесь,tratto
2174,Abstand::N,gåhkoe,distanza
2175,Abstand::N,gåhkaldahke,distanza
2176,Abstand::N,lahka,distanza
2177,Abstand::N,gasska,distanza
2178,Abstand::N,gaska,distanza
2179,Abstand::N,koskâ,distanza
2180,Abstand::N,kõskk,distanza
2181,Abstand::N,кэ̄сск,distanza
2182,Entfernung::N,gåhkoe,distanza
2183,Entfernung::N,gåhkoe,lontananza
2184,Entfernung::N,gåhkaldahke,distanza
2185,Entfernung::N,gåhkaldahke,lontananza
2186,Entfernung::N,gasska,distanza
2187,Entfernung::N,gasska,lontananza
2188,Entfernung::N,mælggat,distanza
2189,Entfernung::N,mælggat,lontananza
2190,Entfernung::N,gaska,distanza
2191,Entfernung::N,gaska,lontananza
2192,Entfernung::N,mátkegaska,distanza
2193,Entfernung::N,mátkegaska,lontananza
2194,Entfernung::N,koskâ,distanza
2195,Entfernung::N,koskâ,lontananza
2196,Entfernung::N,kõskk,distanza
2197,Entfernung::N,kõskk,lontananza
2198,Entfernung::N,jäämkõskk,distanza
2199,Entfernung::N,jäämkõskk,lontananza
2200,Entfernung::N,кэ̄сск,distanza
2201,Entfernung::N,кэ̄сск,lontananza
2202,Gegend::N,haerie,regione
2203,Gegend::N,guovvlo,regione
2204,Gegend::N,bájkke,regione
2205,Gegend::N,guovlu,regione
2206,Gegend::N,duovdda,regione
2207,Gegend::N,kuáv'lu,regione
2208,Gegend::N,vu´vdd,regione
2209,Gegend::N,па̄йхьк,regione
2210,Platz::N,sijjie,posto
2211,Platz::N,sijjie,spazio
2212,Platz::N,sadje,posto
2213,Platz::N,sadje,spazio
2214,Platz::N,sadji,posto
2215,Platz::N,sadji,spazio
2216,Platz::N,tááḷu,posto
2217,Platz::N,tááḷu,spazio
2218,Platz::N,tääll,posto
2219,Platz::N,tääll,spazio
2220,Platz::N,сайй,posto
2221,Platz::N,сайй,spazio
2222,Ort::N,sijjie,luogo
2223,Ort::N,sijjie,località
2224,Ort::N,bájkke,luogo
2225,Ort::N,bájkke,località
2226,Ort::N,sadje,luogo
2227,Ort::N,sadje,località
2228,Ort::N,báiki,luogo
2229,Ort::N,báiki,località
2230,Ort::N,päikki,luogo
2231,Ort::N,päikki,località
2232,Ort::N,pâi´ǩǩ,luogo
2233,Ort::N,pâi´ǩǩ,località
2234,Ort::N,сайй,luogo
2235,Ort::N,сайй,località
2236,Ort::N,па̄йхьк,luogo
2237,Ort::N,па̄йхьк,località
2238,Seite::N,bielie,lato
2239,Seite::N,bielie,parte
2240,Seite::N,sijddo,lato
2241,Seite::N,sijddo,parte
2242,Seite::N,bealli,lato
2243,Seite::N,bealli,parte
2244,Seite::N,ertti,lato
2245,Seite::N,ertti,parte
2246,Seite::N,jeä´rtt,lato
2247,Seite::N,jeä´rtt,parte
2248,Seite::N,пе̄лль,lato
2249,Seite::N,пе̄лль,parte
2250,Seite::N,е̄ммьне,lato
2251,Seite::N,е̄ммьне,parte
2252,Mitte::N,gaske,mezzo
2253,Mitte::N,gaske,centro
2254,Mitte::N,jarnge,mezzo
2255,Mitte::N,jarnge,centro
2256,Mitte::N,gasska,mezzo
2257,Mitte::N,gasska,centro
2258,Mitte::N,guovddaš,mezzo
2259,Mitte::N,guovddaš,centro
2260,Mitte::N,gaskamuddu,mezzo
2261,Mitte::N,gaskamuddu,centro
2262,Mitte::N,koskâ,mezzo
2263,Mitte::N,koskâ,centro
2264,Mitte::N,kõskk,mezzo
2265,Mitte::N,kõskk,centro
2266,Mitte::N,кэ̄сск,mezzo
2267,Mitte::N,кэ̄сск,centro
2268,Gegenstand::N,daevere,oggetto
2269,Gegenstand::N,oabme,oggetto
2270,Gegenstand::N,gávnne,oggetto
2271,Gegenstand::N,bierggas,oggetto
2272,Gegenstand::N,ettâ,oggetto
2273,Gegenstand::N,kápulâh,oggetto
2274,Gegenstand::N,käu´nn,oggetto
2275,Gegenstand::N,ка̄ввьн,oggetto
2276,Sache::N,aate,cosa
2277,Sache::N,saake,cosa
2278,Sache::N,ássje,cosa
2279,Sache::N,ášši,cosa
2280,Sache::N,äšši,cosa
2281,Sache::N,ä´šš,cosa
2282,Sache::N,ве̄шш,cosa
2283,Rand::N,raedtie,orlo
2284,Rand::N,raedtie,bordo
2285,Rand::N,rabdda,orlo
2286,Rand::N,rabdda,bordo
2287,Rand::N,ravda,orlo
2288,Rand::N,ravda,bordo
2289,Rand::N,robdâ,orlo
2290,Rand::N,robdâ,bordo
2291,Rand::N,čårr,orlo
2292,Rand::N,čårr,bordo
2293,Rand::N,ruõbdd,orlo
2294,Rand::N,ruõbdd,bordo
2295,Rand::N,рӯммт,orlo
2296,Rand::N,рӯммт,bordo
2297,Rand::N,ре̄ввьн,orlo
2298,Rand::N,ре̄ввьн,bordo
2299,Kante::N,raedtie,spìgolo
2300,Kante::N,rabdda,spìgolo
2301,Kante::N,ravda,spìgolo
2302,Kante::N,robdâ,spìgolo
2303,Kante::N,å´rdd,spìgolo
2304,Kante::N,ruõbdd,spìgolo
2305,Kante::N,рӯммт,spìgolo
2306,Kante::N,ре̄ввьн,spìgolo
2307,Ecke::N,roene,canto
2308,Ecke::N,kråane,canto
2309,Ecke::N,náhpo,canto
2310,Ecke::N,nusske,canto
2311,Ecke::N,nurki,canto
2312,Ecke::N,čiehka,canto
2313,Ecke::N,čiehâ,canto
2314,Ecke::N,čiõkk,canto
2315,Ecke::N,suåp'p,canto
2316,Ecke::N,уггл,canto
2317,Spitze::N,gietjie,punta
2318,Spitze::N,snjuhtje,punta
2319,Spitze::N,gihttje,punta
2320,Spitze::N,geahči,punta
2321,Spitze::N,picci,punta
2322,Spitze::N,keeči,punta
2323,Spitze::N,ǩie´čč,punta
2324,Spitze::N,кя̄женч,punta
2325,Ende::N,gietjie,capo
2326,Ende::N,gietjie,estremità
2327,Ende::N,giehtje,capo
2328,Ende::N,giehtje,estremità
2329,Ende::N,geahči,capo
2330,Ende::N,geahči,estremità
2331,Ende::N,keeči,capo
2332,Ende::N,keeči,estremità
2333,Ende::N,puäš'š,capo
2334,Ende::N,puäš'š,estremità
2335,Ende::N,ке̄джь,capo
2336,Ende::N,ке̄джь,estremità
2337,Loch::N,raejkie,buco
2338,Loch::N,rájgge,buco
2339,Loch::N,ráigi,buco
2340,Loch::N,räigi,buco
2341,Loch::N,loikk,buco
2342,Loch::N,râi´ǧǧ,buco
2343,Loch::N,ра̄ййк,buco
2344,Winkel::N,skaavhte,àngolo
2345,Winkel::N,tjiehka,àngolo
2346,Winkel::N,soahppa,àngolo
2347,Winkel::N,čiehka,àngolo
2348,Winkel::N,sogge,àngolo
2349,Winkel::N,suåp'p,àngolo
2350,Winkel::N,уггл,àngolo
2351,Muster::N,goere,disegno
2352,Muster::N,girjja,disegno
2353,Muster::N,girjjit,disegno
2354,Muster::N,kovos,disegno
2355,Muster::N,кыррьй,disegno
2356,Muster::N,кырьйнесс,disegno
2357,Größe::N,ståaroe,taglia
2358,Größe::N,ståaroe,grandezza
2359,Größe::N,stuorrudahka,taglia
2360,Größe::N,stuorrudahka,grandezza
2361,Größe::N,stūrrodat,taglia
2362,Größe::N,stūrrodat,grandezza
2363,Größe::N,mahtodat,taglia
2364,Größe::N,mahtodat,grandezza
2365,Größe::N,allodat,taglia
2366,Größe::N,allodat,grandezza
2367,Größe::N,stuá'ṛudâh,taglia
2368,Größe::N,stuá'ṛudâh,grandezza
2369,Größe::N,роаӈӈьк,taglia
2370,Größe::N,роаӈӈьк,grandezza
2371,Länge::N,gåhkoe,lunghezza
2372,Länge::N,guhkkudahka,lunghezza
2373,Länge::N,guhkkodat,lunghezza
2374,Länge::N,kukkodâh,lunghezza
2375,Länge::N,õllâdvuõtt,lunghezza
2376,Länge::N,куххьквӯдт,lunghezza
2377,Höhe::N,jalloe,altezza
2378,Höhe::N,jalladahke,altezza
2379,Höhe::N,alludahka,altezza
2380,Höhe::N,allatvuohta,altezza
2381,Höhe::N,allodat,altezza
2382,Höhe::N,aḷodâh,altezza
2383,Höhe::N,âlladvuõtt,altezza
2384,Höhe::N,э̄ллвӯдт,altezza
2385,Gewicht::N,leavloe,peso
2386,Gewicht::N,dædda,peso
2387,Gewicht::N,låssudahka,peso
2388,Gewicht::N,deaddu,peso
2389,Gewicht::N,tiäd'du,peso
2390,Gewicht::N,teäd'd,peso
2391,Gewicht::N,тя̄ннт,peso
2392,Gewicht::N,вӣссь,peso
2393,Menge::N,mierie,quantità
2394,Menge::N,ållo,quantità
2395,Menge::N,mearri,quantità
2396,Menge::N,doahkki,quantità
2397,Menge::N,meeṛi,quantità
2398,Menge::N,tukk,quantità
2399,Menge::N,mie´rr,quantità
2400,Menge::N,туххк,quantità
2401,Menge::N,ла̄ннҍт,quantità
2402,Haufen::N,deava,cùmulo
2403,Haufen::N,deava,mucchio
2404,Haufen::N,håevkie,cùmulo
2405,Haufen::N,håevkie,mucchio
2406,Haufen::N,hårre,cùmulo
2407,Haufen::N,hårre,mucchio
2408,Haufen::N,látna,cùmulo
2409,Haufen::N,látna,mucchio
2410,Haufen::N,laaṇâ,cùmulo
2411,Haufen::N,laaṇâ,mucchio
2412,Haufen::N,laađđ,cùmulo
2413,Haufen::N,laađđ,mucchio
2414,Haufen::N,поанн,cùmulo
2415,Haufen::N,поанн,mucchio
2416,Reihe::N,raajroe,fila
2417,Reihe::N,rájddo,fila
2418,Reihe::N,gurgadas,fila
2419,Reihe::N,kuáḷus,fila
2420,Reihe::N,riâd'd,fila
2421,Reihe::N,по̄ллт,fila
2422,Boot::N,vïnhtse,barca
2423,Boot::N,vïnhtse,battello
2424,Boot::N,vanás,barca
2425,Boot::N,vanás,battello
2426,Boot::N,vanntsa,barca
2427,Boot::N,vanntsa,battello
2428,Boot::N,fanas,barca
2429,Boot::N,fanas,battello
2430,Boot::N,voonâs,barca
2431,Boot::N,voonâs,battello
2432,Boot::N,käärbis,barca
2433,Boot::N,käärbis,battello
2434,Boot::N,võõnâs,barca
2435,Boot::N,võõnâs,battello
2436,Boot::N,вэнс,barca
2437,Boot::N,вэнс,battello
2438,Ruder::N,aajroe,remo
2439,Ruder::N,ájrro,remo
2440,Ruder::N,áiru,remo
2441,Ruder::N,áiru,remo
2442,Ruder::N,äirr,remo
2443,Ruder::N,а̄ррьй,remo
2444,Schlitten::N,slærra,slitta
2445,Schlitten::N,tjïelhke,slitta
2446,Schlitten::N,gieris,slitta
2447,Schlitten::N,tjielkká,slitta
2448,Schlitten::N,gielká,slitta
2449,Schlitten::N,kiäl'kká,slitta
2450,Schlitten::N,saan,slitta
2451,Schlitten::N,ǩeâlkk,slitta
2452,Schlitten::N,со̄а̄н,slitta
2453,Ski::N,treavka,sci
2454,Ski::N,sabek,sci
2455,Ski::N,sabet,sci
2456,Ski::N,saaveeh,sci
2457,Ski::N,koolâs,sci
2458,Ski::N,коаллас,sci
2459,Ski::N,са̄вехь,sci
2460,Lagerfeuer::N,dålle,falò
2461,Lagerfeuer::N,dålle,fuoco di bivacco
2462,Lagerfeuer::N,sajijdållå,falò
2463,Lagerfeuer::N,sajijdållå,fuoco di bivacco
2464,Lagerfeuer::N,dolla,falò
2465,Lagerfeuer::N,dolla,fuoco di bivacco
2466,Lagerfeuer::N,tullâ,falò
2467,Lagerfeuer::N,tullâ,fuoco di bivacco
2468,Lagerfeuer::N,toll,falò
2469,Lagerfeuer::N,toll,fuoco di bivacco
2470,Lagerfeuer::N,то̄лл,falò
2471,Lagerfeuer::N,то̄лл,fuoco di bivacco
2472,Last::N,maajsoe,càrico
2473,Last::N,noade,càrico
2474,Last::N,guorbmi,càrico
2475,Last::N,kye'rmi,càrico
2476,Last::N,nue´đđ,càrico
2477,Last::N,kue´rmm,càrico
2478,Last::N,нуэдът,càrico
2479,Gang::N,vaedtseme,andata
2480,Gang::N,mannulahka,andata
2481,Gang::N,johtu,andata
2482,Gang::N,jotteem,andata
2483,Gang::N,joto,andata
2484,Gang::N,jäl'lmõš,andata
2485,Gang::N,ёадтмушш,andata
2486,Gang::N,ёадтҌмушш,andata
2487,Schritt::N,sïlle,passo
2488,Schritt::N,lávkke,passo
2489,Schritt::N,lávki,passo
2490,Schritt::N,lävkki,passo
2491,Schritt::N,läu´ǩǩ,passo
2492,Schritt::N,ла̄ффьк,passo
2493,Norden::N,noerhte,nord
2494,Norden::N,noerhte,settentrione
