,Concept_ID,udm,uk
816,neun::NUM,укмыс,дев’ять
817,zehn::NUM,дас,десять
818,elf::NUM,дас одӥг,одинадцять
819,zwölf::NUM,дас кык,дванадцять
820,zwanzig::NUM,кызь,двадцять
821,dreißig::NUM,куамын,тридцять
822,vierzig::NUM,ньыльдон,сорок
823,fünfzig::NUM,витьтон,п’ятдесят
824,sechzig::NUM,куатьтон,шістдесят
825,siebzig::NUM,сизьымдон,сімдесят
826,achtzig::NUM,тямыстон,вісімдесят
827,neunzig::NUM,укмыстон,дев’яносто
828,hundert::NUM,сю,сто
829,tausend::NUM,сюрс,тисяча
830,und::CNJ,и,і
831,und::CNJ,но,і
832,oder::CNJ,яке,або
833,stehen::V,сылыны,стояти
834,sitzen::V,пукыны,сидіти
835,liegen::V,кылльыны,лежати
836,hängen::V,ошкыса улыны,висіти
837,werden::V,луыны,стати
838,werden::V,луыны,робитися
839,passieren::V,луыны,трапитися
840,beginnen::V,кутскыны,початися
841,enden::V,бырыны,кінчитися
842,wechseln::V,воштӥськыны,мінятися
843,aufgehen[Sonne]::V,ӝужаны,зійти
844,untergehen[Sonne]::V,пуксьыны,зайти
845,scheinen[Sonne]::V,пиштыны,світити
846,scheinen[Sonne]::V,чиляны,світити
847,donnern::V,гудыръяны,гриміти
848,wehen::V,пелляськыны,віяти
849,strömen::V,киськыны,литися
850,strömen::V,исьтӥськыны,литися
851,fließen::V,бызьыны,текти
852,sich drehen::V,берганы,обертатися
853,schwanken::V,вошъяськыны,коливатися
854,schwingen::V,шонаськыны,хитатися
855,schwingen::V,шонаськыны,гойдатися
856,fallen::V,усьыны,падати
857,brennen::V,ӝуаны,горіти
858,rauchen::V,ӵындыны,диміти
859,regnen::V,зорыны,дощити
860,gefrieren::V,кынмыны,змерзнути
861,tauen::V,шунаны,танути
862,schmelzen::V,шунаны,плавитися
863,trocknen::V,куасьмыны,сохнути
864,sieden::V,пӧзьыны,кипіти
865,faulen::V,сисьмыны,гнити
866,verfaulen::V,сисьмыны,згнити
867,reißen::V,кеськыны,рватися
868,versinken::V,выйыны,тонути
869,vergehen::V,ортчыны,проходити
870,erscheinen::V,адскыны,з’явитися
871,verschwinden::V,бырыны,щезнути
872,verschwinden::V,бырыны,зникнути
873,sinken::V,усьыны,спадати
874,abnehmen::V,синыны,поменшитися
875,zunehmen::V,йылыны,збільшуватися
876,steigen::V,лӧпкыны,підніматися
877,wachsen::V,будыны,рости
878,glänzen::V,чиляны,блищати
879,glänzen::V,пиштыны,блищати
880,funkeln::V,чилекъяны,блискати
881,lärmen::V,уретыны,шуміти
882,lärmen::V,ӵашетыны,шуміти
883,läuten::V,жингыртыны,дзвонити
884,klingeln::V,жингыртыны,дзвонити
885,klirren::V,жильккетыны,дзвякати
886,brausen::V,лекъяськыны,бушувати
887,rauschen::V,ӵашетыны,шелестіти
888,klingen::V,кылӥськыны,лунати
889,klingen::V,кылӥськыны,звучати
890,bellen::V,утыны,гавкати
891,heulen::V,вузыны,вити
892,blasen::V,пельтыны,дунути
893,pfeifen::V,шуланы,свистіти
894,schreien::V,черекъяны,кричати
895,schreien::V,кесяськыны,кричати
896,stöhnen::V,ӝуштыны,стогнати
897,zittern::V,дырекъяны,тремтіти
898,zittern::V,куалекъяны,тремтіти
899,leben::V,улыны,жити
900,geboren werden::V,вордӥськыны,народитися
901,atmen::V,шоканы,дихати
902,trinken::V,юыны,пити
903,essen::V,сиыны,їсти
904,schlucken::V,ньылыны,ковтати
905,müde werden::V,жадьыны,втомитися
906,einschlafen::V,умме усьыны,заснути
907,schlafen::V,кӧлыны,спати
908,aufwachen::V,сайканы,прокинутися
909,aufstehen::V,султыны,встати
910,sich erholen::V,шутэтскыны,відпочивати
911,krank werden::V,висьыны,захворіти
912,krank sein::V,висьыны,хворіти
913,schmerzen::V,висьыны,боліти
914,husten::V,кызыны,кашляти
915,genesen::V,юнматскыны,одужати
916,genesen::V,юнматскыны,видужати
917,genesen::V,бурмытскылыны,одужати
918,genesen::V,бурмытскылыны,видужати
919,sterben::V,кулыны,померти
920,umkommen::V,бырыны,згинути
921,sich bewegen::V,вырыны,рухатися
922,sich rühren::V,вырӟыны,ворушитися
923,sich rühren::V,вырӟылыны,ворушитися
924,sich erheben::V,султыны,встати
925,sich setzen::V,пуксьыны,сісти
926,hinfallen::V,усьыны,упасти
927,laufen::V,мыныны,ходити
928,schreiten::V,вамышъяны,крокувати
929,spazierengehen::V,мыныны,гуляти
930,spazierengehen::V,ветлыны,гуляти
931,eilen::V,дыртыны,спішити
932,sich beeilen::V,дыртыны,поспішати
933,sausen::V,туж ӝог мыныны,мчатися
934,rennen::V,бызьылыны,бігати
935,springen::V,тэтчаны,скакати
936,springen::V,тэтчаны,стрибати
937,klettern::V,тубаны,лазити
938,schaukeln::V,лэйканы,гойдатися
939,schaukeln::V,шонаськыны,гойдатися
940,kriechen::V,нюж ветлыны,повзати
941,schwimmen::V,уяны,пливти
942,schwimmen::V,уяны,плавати
943,tauchen::V,зумылыны,пірнати
944,rudern::V,полсаны,гребти
945,rudern::V,полсаны,веслувати
946,fahren::V,ветлыны,їхати
947,fliegen::V,лобаны,літати
948,gehen::V,мыныны,іти
949,weggehen::V,кошкыны,піти
950,abfahren::V,кошкыны,від’їхати
951,abfahren::V,кошкыны,відправитися
952,anhalten::V,дугдыны,зупинитися
953,hineingehen::V,пырыны,входити
954,eintreten::V,пырыны,увійти
955,kommen::V,вуыны,прийти
956,kommen::V,лыктыны,прийти
957,ankommen::V,вуыны,прибути
958,zurückkommen::V,берытскыны,повернутися
959,bleiben::V,кыльыны,залишитися
960,warten::V,витьыны,чекати
961,erwarten::V,витьыны,чекати
962,erwarten::V,возьманы,чекати
963,suchen::V,утчаны,шукати
964,finden::V,шедьтыны,знайти
965,versuchen::V,турттыны,випробовувати
966,vorbereiten::V,дасяны,підготувати
967,lieben::V,гажаны,любити
968,mögen::V,яратыны,любити
969,mögen::V,яратыны,подобатися
970,lachen::V,серекъяны,сміятися
971,rühren::V,сюлме йӧтыны,розчулити
972,weinen::V,бӧрдыны,плакати
973,schimpfen::V,даллашыны,лаятися
974,sich ärgern::V,лекъяськыны,сердитися
975,sich fürchten::V,кышканы,боятися
976,sich fürchten::V,курданы,боятися
977,fürchten::V,курданы,боятися
978,fürchten::V,кышканы,боятися
979,fliehen::V,пегӟыны,тікати
980,flüchten::V,пегӟыны,утекти
981,sehen::V,адӟыны,бачити
982,anschauen::V,учкыны,поглянути
983,ansehen::V,учкыны,дивитися на
984,hören::V,кылыны,чути
985,zuhören::V,кылзыны,слухати
986,probieren::V,веръяны,покуштувати
987,riechen::V,зынъяны,нюхати
988,fühlen::V,шӧдыны,відчувати
989,scheinen::V,адскыны,здаватися
990,zu sehen sein::V,адӟиськыны,виднітися
991,vernehmen::V,кылыны,почути
992,frieren::V,кынмыны,мерзнути
993,tun::V,карыны,робити
994,können::V,быгатыны,могти
995,wollen::V,потыны,хотіти
996,anfangen::V,кутскыны,почати
997,beenden::V,быдтыны,закінчити
998,beenden::V,быдэстыны,закінчити
999,aufhören::V,дугдыны,перестати
1000,gelingen::V,быгатыны,вдатися
1001,gelingen::V,луыны,вдатися
1002,geraten::V,лэсяны,опинитися
1003,öffnen::V,усьтыны,відкрити
1004,schließen::V,пытсаны,закрити
1005,stellen::V,пуктыны,поставити
1006,setzen::V,пуктыны,посадити
1007,legen::V,поныны,класти
1008,berühren::V,исаны,чіпати
1009,verbinden::V,герӟаны,зв’язати
1010,bedecken::V,пытсаны,покрити
1011,aufhängen::V,ошыны,повісити
1012,anzünden::V,ӝуатыны,запалити
1013,aufheben::V,ӝутыны,підняти
1014,zurücklassen::V,кельтыны,залишити
1015,verlieren::V,ыштыны,загубити
1016,fallen lassen::V,уськытыны,упустити
1017,machen::V,лэсьтыны,зробити
1018,herstellen::V,лэсьтыны,виготовити
1019,bauen::V,пуктыны,будувати
1020,reparieren::V,тупатыны,лагодити
1021,verbessern::V,умоятыны,поліпшити
1022,ändern::V,воштыны,змінити
1023,graben::V,копаны,копати
1024,beugen::V,губыртыны,зігнути
1025,biegen::V,куасаны,погнути
1026,drehen::V,бергатыны,вертіти
1027,wenden::V,берыктыны,повернути
1028,umdrehen::V,берыктыны,перевернути
1029,heben::V,ӝутыны,піднімати
1030,hochheben::V,ӝутъяны,підняти
1031,ergreifen::V,кутыны,схопити
1032,ergreifen::V,кырмыны,схопити
1033,halten::V,возьыны,тримати
1034,drücken::V,зӥбыны,натискати
1035,drücken::V,пачкатыны,натискати
1036,schieben::V,донганы,пхати
1037,schieben::V,донганы,штовхати
1038,kratzen::V,вуштыны,шкребти
1039,lecken::V,нюлыны,лизати
1040,beißen::V,куртчыны,кусати
1041,abreißen::V,ишкалтыны,відірвати
1042,abschneiden::V,шорыны,відрізати
1043,abschneiden::V,вандыны,відрізати
1044,binden::V,керттыны,в’язати
1045,stecken::V,мертчытыны,увіткнути
1046,brechen::V,тӥяны,зламати
1047,klopfen::V,йыганы,стукати
1048,klopfen::V,шарккетыны,стукати
1049,hauen::V,жугыны,бити
1050,hauen::V,тышканы,бити
1051,kleben::V,лякыны,клеїти
1052,reiben::V,зыраны,терти
1053,reiben::V,вуштыны,терти
1054,streichen::V,зыраны,намазати
1055,schleifen::V,шерыны,точити
1056,schneiden::V,вандыны,різати
1057,rütteln::V,зуркатыны,хитати
1058,schütteln::V,куалекъятыны,трясти
1059,schwenken::V,шонаны,махати
1060,schütten::V,лэзьыны,налити
1061,füllen::V,тырмытыны,наповнити
1062,einwickeln::V,биньыны,загорнути
1063,tragen::V,нуыны,нести
1064,schleppen::V,кыскыны,тягти
1065,ziehen::V,кыскыны,тягнути
1066,aufbewahren::V,возьыны,зберігати
1067,werfen::V,куяны,кидати
1068,werfen::V,лэзяны,кидати
1069,fangen::V,кутыны,ловити
1070,packen::V,кутыны,схопити
1071,packen::V,кырмыны,схопити
1072,verstecken::V,ватыны,сховати
1073,teilen::V,люкыны,розділити
1074,schicken::V,ыстыны,посилати
1075,bringen::V,вайыны,принести
1076,hinzufügen::V,ватсаны,додати
1077,bekommen::V,басьтыны,дістати
1078,erhalten::V,басьтыны,одержати
1079,nehmen::V,кутыны,взяти
1080,nehmen::V,басьтыны,взяти
1081,wählen::V,бырйыны,вибрати
1082,auswählen::V,бырйыны,відібрати
1083,bewahren::V,возьыны,зберегти
1084,behindern::V,могӟытыны,перешкоджати
1085,verderben::V,сӧрыны,зіпсувати
1086,beschädigen::V,урод лэсьтыны,зашкодити
1087,zerbrechen::V,сӧрыны,розбити
1088,zerreißen::V,кесяны,розірвати
1089,zerstören::V,куашкатыны,зруйнувати
1090,verbrennen::V,сутыны,спалити
1091,geben::V,сётыны,дати
1092,reichen::V,сётыны,передати
1093,schenken::V,кузьманы,дарувати
1094,versprechen::V,кыл сётыны,обіцяти
1095,wünschen::V,сӥзьыны,бажати
1096,loben::V,ушъяны,хвалити
1097,küssen::V,чупаны,цілувати
1098,wiegen::V,веттаны,качати
1099,wiegen::V,лэйкатыны,качати
1100,zudecken::V,шобыртыны,накрити
1101,wecken::V,сайкатыны,розбудити
1102,zeigen::V,возьматыны,показати
1103,führen::V,нуыны,вести
1104,lehren::V,дышетыны,вчити
1105,unterrichten::V,дышетыны,викладати
1106,aufziehen::V,будэтыны,виховати
1107,leiten::V,кивалтыны,керувати
1108,antreiben::V,дыртытыны,підганяти
1109,lassen::V,-ытыны,змусити
1110,einladen::V,ӧтьыны,запросити
1111,vereinigen::V,огазеяны,об’єднати
1112,besuchen::V,адӟыськыны,завітати
1113,besuchen::V,адӟыськыны,відвідати
1114,treffen::V,пумитаны,зустріти
1115,sich versammeln::V,люкаськыны,зібратися
1116,spielen::V,шудыны,грати
1117,singen::V,кырӟаны,співати
1118,tanzen::V,эктыны,танцювати
1119,sich trennen::V,люкиськыны,розлучитися
1120,verlassen::V,куштыны,покинути
1121,retten::V,утьыны,врятувати
1122,bewachen::V,возьманы,охороняти
1123,schützen::V,утялтыны,уберігати
1124,verteidigen::V,возьманы,захистити
1125,sich schlagen::V,жугиськыны,битися
1126,sich schlagen::V,жугиськыны,дратися
1127,schießen::V,ыбылӥськны,стріляти
1128,siegen::V,вормыны,перемогти
1129,ärgern::V,вожпоттыны,сердити
1130,schlagen::V,жуккыны,ударити
1131,treten::V,лёганы,штовхати
1132,stechen::V,бышкалтыны,вколоти
1133,stoßen::V,донгыны,штовхнути
1134,stehlen::V,вораны,украсти
1135,stehlen::V,лушканы,украсти
1136,stören::V,люкетыны,перешкодити
1137,belästigen::V,акыльтыны,докучати
1138,belästigen::V,вукылмыны,докучати
1139,verbergen::V,ватыны,сховати
1140,täuschen::V,алданы,обдурити
1141,betrügen::V,пӧяны,зшахраювати
1142,töten::V,виыны,убити
1143,wohnen::V,улыны,жити
1144,wohnen::V,улыны,мешкати
1145,arbeiten::V,ужаны,працювати
1146,sammeln::V,бичаны,зібрати
1147,pflücken::V,ишкыны,зривати
1148,jagen::V,пӧйшураны,полювати
1149,fischen::V,чорыганы,рибалити
1150,fassen::V,кутыны,піймати
1151,hüten::V,возьманы,пасти
1152,treiben::V,улляны,гнати
1153,anbinden::V,думыны,прив’язати
1154,füttern::V,сюдыны,годувати
1155,füttern::V,сюдыны,харчувати
1156,melken::V,кыскыны,доїти
1157,hacken::V,кораны,рубати
1158,gießen::V,киськаны,полити
1159,reifen::V,вуыны,дозріти
1160,reifen::V,кисьманы,дозріти
1161,zubereiten::V,лесьтыны,зготовити
1162,zubereiten::V,лесьтыны,приготувати
1163,kochen::V,пӧзьтыны,варити
1164,kochen::V,пӧзьтыны,готувати
1165,backen::V,пыжыны,пекти
1166,braten::V,пыжыны,смажити
1167,umrühren::V,сураны,переміщати
1168,stricken::V,керттыны,в’язати
1169,nähen::V,вурыны,шити
1170,färben::V,буяны,пофарбувати
1171,reinigen::V,сузяны,очистити
1172,waschen::V,мисьтаськыны,мити
1173,abwischen::V,ӵушылыны,витерти
1174,spülen::V,гылъяны,полоскати
1175,fegen::V,ӵужыны,підмітати
1176,kehren::V,ӵужыны,мести
1177,baden::V,пыласькыны,купатися
1178,sich waschen::V,пыласькыны,митися
1179,ausziehen::V,кыльыны,зняти
1180,anziehen::V,дӥсяны,надіти
1181,sich anziehen::V,дӥсьяськыны,одягтися
1182,sich anziehen::V,дӥсьяськыны,одягнутися
1183,kämmen::V,сынаны,зачесати
1184,schmücken::V,чеберъяны,оздобити
1185,sagen::V,шуыны,сказати
1186,sagen::V,вераны,сказати
1187,sprechen::V,вераськыны,говорити
1188,reden::V,вераськыны,розмовляти
1189,sich unterhalten::V,вераськыны,бесідувати
1190,fragen::V,юаны,запитати
1191,bitten::V,курыны,просити
1192,erzählen::V,вераны,розповісти
1193,erzählen::V,мадьыны,розповісти
1194,mitteilen::V,ивортыны,повідомити
1195,nennen::V,шуыны,назвати
1196,rufen::V,ӧтьыны,кликати
1197,prahlen::V,ушъяськыны,хвалитися
1198,übersetzen::V,берыктыны,перекласти
1199,denken::V,малпаны,думати
1200,denken::V,малпаны,мислити
1201,glauben::V,оскыны,вірити
1202,bemerken::V,адӟыны,помітити
1203,erkennen::V,тодыны,пізнати
1204,begreifen::V,валаны,осягнути
1205,verstehen::V,валаны,почути
1206,lernen::V,дышетскыны,навчатися
1207,wissen::V,тодыны,знати
1208,sich erinnern an::V,тодэ вайыны,пам’ятати
1209,vergessen::V,вунэтыны,забути
1210,messen::V,мертаны,міряти
1211,zählen::V,лыдъяны,лічити
1212,rechnen::V,лыдъяны,рахувати
1213,lesen::V,лыдӟыны,читати
1214,malen::V,суреданы,малювати
1215,zeichnen::V,суреданы,рисувати
1216,schreiben::V,гожъяны,писати
1217,besitzen::V,луыны,мати
1218,kaufen::V,басьтыны,купити
1219,verkaufen::V,вузаны,продати
1220,bezahlen::V,тырыны,заплатити
1221,zahlen::V,тырыны,платити
1222,beherrschen::V,кузёяськыны,володіти
1223,ertragen::V,чиданы,витерпіти
