,Concept_ID,hr,se
4431,flach::A,plosnat,duolbuk
4432,flach::A,plosnat,duolba
4433,flach::A,plosnat,tuolbâs
4434,flach::A,plosnat,toobžâs
4435,flach::A,plosnat,tuõlbâs
4436,flach::A,plosnat,тӯллп
4437,glatt::A,gladak,njalhkedihks
4438,glatt::A,gladak,njalkas
4439,glatt::A,gladak,njalkkas
4440,glatt::A,gladak,šoollâd
4441,glatt::A,gladak,šolbâd
4442,glatt::A,gladak,lää´ttes
4443,glatt::A,gladak,ла̄тӭсь
4444,glatt::A,gladak,нё̄ллькесь
4445,hart::A,tvrd,garre
4446,hart::A,tvrd,garras
4447,hart::A,tvrd,garas
4448,hart::A,tvrd,koorâs
4449,hart::A,tvrd,kõõrâs
4450,hart::A,tvrd,куйяс
4451,hart::A,tvrd,кэ̄рас
4452,weich::A,mek,möövhkes
4453,weich::A,mek,dimes
4454,weich::A,mek,dimis
4455,weich::A,mek,times
4456,weich::A,mek,lines
4457,weich::A,mek,tee´mes
4458,weich::A,mek,сӯбпесь
4459,weich::A,mekan,möövhkes
4460,weich::A,mekan,dimes
4461,weich::A,mekan,dimis
4462,weich::A,mekan,times
4463,weich::A,mekan,lines
4464,weich::A,mekan,tee´mes
4465,weich::A,mekan,сӯбпесь
4466,rund::A,okrugao,jorpe
4467,rund::A,okrugao,jårbås
4468,rund::A,okrugao,jårbbåt
4469,rund::A,okrugao,jorbbas
4470,rund::A,okrugao,juurbâs
4471,rund::A,okrugao,joorbâs
4472,rund::A,okrugao,ё̄рпп
4473,spitz::A,oštar,snjåhtjoeh
4474,spitz::A,oštar,snutjek
4475,spitz::A,oštar,snjurtjuk
4476,spitz::A,oštar,čogas
4477,spitz::A,oštar,cuppas
4478,spitz::A,oštar,čuuṿâs
4479,spitz::A,oštar,pâ´sttel
4480,spitz::A,oštar,чо̄гк
4481,spitz::A,oštar,пассьтэль
4482,spitz::A,šiljast,snjåhtjoeh
4483,spitz::A,šiljast,snutjek
4484,spitz::A,šiljast,snjurtjuk
4485,spitz::A,šiljast,čogas
4486,spitz::A,šiljast,cuppas
4487,spitz::A,šiljast,čuuṿâs
4488,spitz::A,šiljast,pâ´sttel
4489,spitz::A,šiljast,чо̄гк
4490,spitz::A,šiljast,пассьтэль
4491,scharf::A,oštar,besteles
4492,scharf::A,oštar,basstel
4493,scharf::A,oštar,tjiesskis
4494,scharf::A,oštar,bastilit
4495,scharf::A,oštar,čuuḥâl
4496,scharf::A,oštar,pâ´sttel
4497,scharf::A,oštar,пассьтэль
4498,scharf::A,oštar,пассьтлесь
4499,scharf::A,bridak,besteles
4500,scharf::A,bridak,basstel
4501,scharf::A,bridak,tjiesskis
4502,scharf::A,bridak,bastilit
4503,scharf::A,bridak,čuuḥâl
4504,scharf::A,bridak,pâ´sttel
4505,scharf::A,bridak,пассьтэль
4506,scharf::A,bridak,пассьтлесь
4507,stumpf::A,tup,baenehts
4508,stumpf::A,tup,jåbbe
4509,stumpf::A,tup,nearas
4510,stumpf::A,tup,basttoheapme
4511,stumpf::A,tup,tulcce
4512,stumpf::A,tup,miä´r'res
4513,stumpf::A,tup,ме̄ресь
4514,schwer::A,težak,leevles
4515,schwer::A,težak,låssåt
4516,schwer::A,težak,lossat
4517,schwer::A,težak,lussâd
4518,schwer::A,težak,lossâd
4519,schwer::A,težak,ло̄ссэ
4520,schwer::A,težak,ло̄ссэсь
4521,schön::A,krasan,tjaebpies
4522,schön::A,krasan,tjábbe
4523,schön::A,krasan,čáppat
4524,schön::A,krasan,muččâd
4525,schön::A,krasan,mooččâd
4526,schön::A,krasan,мо̄джесь
4527,heiß::A,vruć,baahke
4528,heiß::A,vruć,báhkas
4529,heiß::A,vruć,báhkas
4530,heiß::A,vruć,paahâs
4531,heiß::A,vruć,paakkâs
4532,heiß::A,vruć,жоарр
4533,heiß::A,vruć,по̄а̄ххк
4534,warm::A,topao,bïjveles
4535,warm::A,topao,liekkas
4536,warm::A,topao,liekkas
4537,warm::A,topao,liegâs
4538,warm::A,topao,liõggâs
4539,warm::A,topao,по̄а̄ххк
4540,kalt::A,hladan,galme
4541,kalt::A,hladan,galmas
4542,kalt::A,hladan,tjoaskes
4543,kalt::A,hladan,galmmas
4544,kalt::A,hladan,koolmâs
4545,kalt::A,hladan,kõõlmâs
4546,kalt::A,hladan,кэ̄ллм
4547,kühl::A,hladan,jueskies
4548,kühl::A,hladan,gujos
4549,kühl::A,hladan,goasos
4550,kühl::A,hladan,čoaskkis
4551,kühl::A,hladan,čuássid
4552,kühl::A,hladan,čue´cǩes
4553,kühl::A,hladan,чуэцькесь
4554,frisch::A,svjež,fïerske
4555,frisch::A,svjež,varás
4556,frisch::A,svjež,varres
4557,frisch::A,svjež,varas
4558,frisch::A,svjež,voorâs
4559,frisch::A,svjež,võõrâs
4560,frisch::A,svjež,вэрс
4561,feucht::A,vlažan,låpsoes
4562,feucht::A,vlažan,suolnos
4563,feucht::A,vlažan,njuoskas
4564,feucht::A,vlažan,gásttas
4565,feucht::A,vlažan,laavtâs
4566,feucht::A,vlažan,nje´bll
4567,feucht::A,vlažan,ню̄ццк
4568,nass::A,mokar,lovve
4569,nass::A,mokar,njuoskas
4570,nass::A,mokar,luvás
4571,nass::A,mokar,njuoskkas
4572,nass::A,mokar,njuoskâs
4573,nass::A,mokar,njuõckas
4574,nass::A,mokar,ню̄ццк
4575,trocken::A,suh,gejhkie
4576,trocken::A,suh,gåjkes
4577,trocken::A,suh,goikkis
4578,trocken::A,suh,ko'škes
4579,trocken::A,suh,kååšǩes
4580,trocken::A,suh,коашшьк
4581,voll::A,pun,dïeve
4582,voll::A,pun,dievas
4583,voll::A,pun,dievva
4584,voll::A,pun,tievâs
4585,voll::A,pun,tiiudas
4586,voll::A,pun,тӣввт
4587,leer::A,prazan,tovme
4588,leer::A,prazan,gåaroes
4589,leer::A,prazan,guoros
4590,leer::A,prazan,guorus
4591,leer::A,prazan,kuárus
4592,leer::A,prazan,kuâras
4593,leer::A,prazan,курас
4594,offen::A,otvoren,latjkes
4595,offen::A,otvoren,rabás
4596,offen::A,otvoren,rabas
4597,offen::A,otvoren,áávus
4598,offen::A,otvoren,jââ´ldes
4599,offen::A,otvoren,а̄в
4600,geschlossen::A,zatvoren,måskoes
4601,geschlossen::A,zatvoren,dahpas
4602,geschlossen::A,zatvoren,gitta
4603,geschlossen::A,zatvoren,kiddâ
4604,geschlossen::A,zatvoren,ǩidd
4605,geschlossen::A,zatvoren,mååskas
4606,sauber::A,čist,raejnies
4607,sauber::A,čist,rájnas
4608,sauber::A,čist,buhtes
4609,sauber::A,čist,ráinnas
4610,sauber::A,čist,čurgâd
4611,sauber::A,čist,puu´ttes
4612,sauber::A,čist,чӣллк
4613,schmutzig::A,nečist,sleagroeh
4614,schmutzig::A,nečist,duolvas
4615,schmutzig::A,nečist,duolvvas
4616,schmutzig::A,nečist,tuol'vii
4617,schmutzig::A,nečist,sähssai
4618,schmutzig::A,nečist,са̄ккьс
4619,schmutzig::A,blatan,sleagroeh
4620,schmutzig::A,blatan,duolvas
4621,schmutzig::A,blatan,duolvvas
4622,schmutzig::A,blatan,tuol'vii
4623,schmutzig::A,blatan,sähssai
4624,schmutzig::A,blatan,са̄ккьс
4625,roh::A,sirov,saajpe
4626,roh::A,sirov,saajpes
4627,roh::A,sirov,njuoskas
4628,roh::A,sirov,njuoskkas
4629,roh::A,sirov,njuoskâs
4630,roh::A,sirov,njuõckas
4631,roh::A,sirov,ню̄ццк
4632,reif::A,zreo,njoetseldh
4633,reif::A,zreo,láddam
4634,reif::A,zreo,givssas
4635,reif::A,zreo,кӣркна
4636,reif::A,zreo,са̄ххьплуввма
4637,lecker::A,tečan,hearskoes
4638,lecker::A,tečan,hærssko
4639,lecker::A,tečan,njálggat
4640,lecker::A,tečan,njäälgis
4641,lecker::A,tečan,njõ´ddi
4642,lecker::A,tečan,шӣг
4643,lecker::A,ukusan,hearskoes
4644,lecker::A,ukusan,hærssko
4645,lecker::A,ukusan,njálggat
4646,lecker::A,ukusan,njäälgis
4647,lecker::A,ukusan,njõ´ddi
4648,lecker::A,ukusan,шӣг
4649,süß::A,sladak,sieties
4650,süß::A,sladak,hálmes
4651,süß::A,sladak,hálmmá
4652,süß::A,sladak,njálggat
4653,süß::A,sladak,njäälgis
4654,süß::A,sladak,njää´ljes
4655,süß::A,sladak,ня̄ллькесь
4656,bitter::A,gorak,bihtseds
4657,bitter::A,gorak,baetjkies
4658,bitter::A,gorak,bitjes
4659,bitter::A,gorak,tsibtsa
4660,bitter::A,gorak,bahča
4661,bitter::A,gorak,pišker
4662,bitter::A,gorak,poččâ
4663,bitter::A,gorak,pe´čǩǩer
4664,bitter::A,gorak,пыччкар
4665,sauer::A,kiseo,baetjkies
4666,sauer::A,kiseo,goastes
4667,sauer::A,kiseo,suvres
4668,sauer::A,kiseo,suvrris
4669,sauer::A,kiseo,suuvres
4670,sauer::A,kiseo,kuástis
4671,sauer::A,kiseo,kuä´stt
4672,sauer::A,kiseo,кӯцц
4673,hell::A,vedar,tjuavkeds
4674,hell::A,vedar,tjuovggat
4675,hell::A,vedar,čuovgat
4676,hell::A,vedar,čuovvâd
4677,hell::A,vedar,čuõvvâd
4678,hell::A,vedar,чуввесь
4679,hell::A,svijetao,tjuavkeds
4680,hell::A,svijetao,tjuovggat
4681,hell::A,svijetao,čuovgat
4682,hell::A,svijetao,čuovvâd
4683,hell::A,svijetao,čuõvvâd
4684,hell::A,svijetao,чуввесь
4685,dunkel::A,taman,sjuevnjeds
4686,dunkel::A,taman,sjævnnjat
4687,dunkel::A,taman,seavdnjat
4688,dunkel::A,taman,sevŋâd
4689,dunkel::A,taman,seu´nnjed
4690,dunkel::A,taman,се̄ввьнесь
4691,schwarz::A,crn,tjeehpes
4692,schwarz::A,crn,tjáhppat
4693,schwarz::A,crn,čáhppes
4694,schwarz::A,crn,čappâd
4695,schwarz::A,crn,čappâd
4696,schwarz::A,crn,чо̄а̄хпесь
4697,weiß::A,bio,veelkes
4698,weiß::A,bio,bedjat
4699,weiß::A,bio,vielggat
4700,weiß::A,bio,vielgat
4701,weiß::A,bio,viel'gâd
4702,weiß::A,bio,viõlggâd
4703,weiß::A,bio,вӣллькесь
4704,weiß::A,bijel,veelkes
4705,weiß::A,bijel,bedjat
4706,weiß::A,bijel,vielggat
4707,weiß::A,bijel,vielgat
4708,weiß::A,bijel,viel'gâd
4709,weiß::A,bijel,viõlggâd
4710,weiß::A,bijel,вӣллькесь
4711,rot::A,crven,rööpses
4712,rot::A,crven,ruoppsat
4713,rot::A,crven,ruoksat
4714,rot::A,crven,ruop'sâd
4715,rot::A,crven,ruõpssâd
4716,rot::A,crven,рӯппсесь
4717,gelb::A,žut,viskes
4718,gelb::A,žut,visská
4719,gelb::A,žut,fiskes
4720,gelb::A,žut,viskâd
4721,gelb::A,žut,viskkâd
4722,gelb::A,žut,руччк'сь
4723,blau::A,plav,plaave
4724,blau::A,plav,alek
4725,blau::A,plav,lahtte
4726,blau::A,plav,alit
4727,blau::A,plav,čuov'jâd
4728,blau::A,plav,ââ´liǩ
4729,blau::A,plav,алехь
4730,blau::A,modar,plaave
4731,blau::A,modar,alek
4732,blau::A,modar,lahtte
4733,blau::A,modar,alit
4734,blau::A,modar,čuov'jâd
4735,blau::A,modar,ââ´liǩ
4736,blau::A,modar,алехь
4737,grün::A,zelen,kruana
4738,grün::A,zelen,kroenes
4739,grün::A,zelen,ruodná
4740,grün::A,zelen,ruoná
4741,grün::A,zelen,ruonas
4742,grün::A,zelen,ruánáá
4743,grün::A,zelen,ruânn
4744,grün::A,zelen,ruõnâs
4745,grün::A,zelen,руэнн
4746,grau::A,siv,kraevies
4747,grau::A,siv,rávuk
4748,grau::A,siv,rávvat
4749,grau::A,siv,ránis
4750,grau::A,siv,räänis
4751,grau::A,siv,rää´nes
4752,grau::A,siv,кӯввесь
4753,bunt::A,šaren,girjak
4754,bunt::A,šaren,girjái
4755,bunt::A,šaren,máŋggaivnat
4756,bunt::A,šaren,ivdnái
4757,bunt::A,šaren,kirjáá
4758,bunt::A,šaren,ǩe´rjj
4759,bunt::A,šaren,ǩeârjaž
4760,bunt::A,šaren,кыррьй
4761,billig::A,jeftin,aelpies
4762,billig::A,jeftin,liehties
4763,billig::A,jeftin,álbbe
4764,billig::A,jeftin,hálbi
4765,billig::A,jeftin,hälbi
4766,billig::A,jeftin,hä´lbb
4767,billig::A,jeftin,вӯгас
4768,billig::A,jeftin,вӯгкесь
4769,teuer::A,skup,dovres
4770,teuer::A,skup,divras
4771,teuer::A,skup,divrras
4772,teuer::A,skup,tiivrâs
4773,teuer::A,skup,kaallâš
4774,teuer::A,skup,ко̄а̄ллэш
4775,wertvoll::A,vrijedan,aarvoes
4776,wertvoll::A,vrijedan,árvulasj
4777,wertvoll::A,vrijedan,árvvolaš
4778,wertvoll::A,vrijedan,tiivrâs
4779,wertvoll::A,vrijedan,kaallâš
4780,wertvoll::A,vrijedan,а̄ррвъесь
4781,wertvoll::A,vrijedan,ко̄а̄ллшэсь
4782,wertvoll::A,dragocjen,aarvoes
4783,wertvoll::A,dragocjen,árvulasj
4784,wertvoll::A,dragocjen,árvvolaš
4785,wertvoll::A,dragocjen,tiivrâs
4786,wertvoll::A,dragocjen,kaallâš
4787,wertvoll::A,dragocjen,а̄ррвъесь
4788,wertvoll::A,dragocjen,ко̄а̄ллшэсь
4789,blind::A,slijep,tjelmehts
4790,blind::A,slijep,tjalmedibme
4791,blind::A,slijep,čalmmeheapme
4792,blind::A,slijep,čuovggaheapme
4793,blind::A,slijep,šoohâd
4794,blind::A,slijep,ča'lmettem
4795,blind::A,slijep,čââ´lmte´m
4796,blind::A,slijep,чальмхем
4797,taub::A,gluh,bieljehts
4798,taub::A,gluh,bieljedibme
4799,taub::A,gluh,bealjeheapmi
4800,taub::A,gluh,pel'jittem
4801,taub::A,gluh,pee´lljte´m
4802,taub::A,gluh,пе̄лльйхем
4803,taub::A,gluh,кулхэмесь
4804,taub::A,gluh,кулнаххьтэм
4805,kräftig::A,snažan,veaksehks
4806,kräftig::A,snažan,gievrra
4807,kräftig::A,snažan,gievra
4808,kräftig::A,snažan,viek'sâ
4809,kräftig::A,snažan,viõhss
4810,kräftig::A,snažan,вӣгкъесь
4811,kräftig::A,snažan,тоаввсамусс
4812,stark::A,jak,raavtehtje
4813,stark::A,jak,nanos
4814,stark::A,jak,gievrra
4815,stark::A,jak,kievra
4816,stark::A,jak,nanus
4817,stark::A,jak,viek'sâ
4818,stark::A,jak,raavâs
4819,stark::A,jak,роавас
4820,stark::A,snažan,raavtehtje
4821,stark::A,snažan,nanos
4822,stark::A,snažan,gievrra
4823,stark::A,snažan,kievra
4824,stark::A,snažan,nanus
4825,stark::A,snažan,viek'sâ
4826,stark::A,snažan,raavâs
4827,stark::A,snažan,роавас
4828,schwach::A,slab,dåsmoes
4829,schwach::A,slab,fámodibme
4830,schwach::A,slab,fámoheapme
4831,schwach::A,slab,njuoras
4832,schwach::A,slab,hiäju
4833,schwach::A,slab,njuorâs
4834,schwach::A,slab,rââ´šš
4835,schwach::A,slab,njuõrâs
4836,schwach::A,slab,рашшь
4837,schwach::A,slab,ражесь
4838,schwach::A,slab,са̄мхэм
4839,fett::A,pretio,buajtehks
4840,fett::A,pretio,buojdák
4841,fett::A,pretio,buoidi
4842,fett::A,pretio,puáidáh
4843,fett::A,pretio,pueidaǥ
4844,fett::A,pretio,пуййт
4845,schlank::A,vitak,siegkies
4846,schlank::A,vitak,bievrek
4847,schlank::A,vitak,njuorro
4848,schlank::A,vitak,seaggi
4849,schlank::A,vitak,šoođbâs
4850,schlank::A,vitak,seä´ǧ'ǧ
4851,schlank::A,vitak,се̄ӈькесь
4852,hübsch::A,zgodan,faavroes
4853,hübsch::A,zgodan,fávrro
4854,hübsch::A,zgodan,fávru
4855,hübsch::A,zgodan,muččâd
4856,hübsch::A,zgodan,mooččâd
4857,hübsch::A,zgodan,мо̄джесь
4858,böse::A,zao,vesties
4859,böse::A,zao,bahá
4860,böse::A,zao,bahá
4861,böse::A,zao,paa
4862,böse::A,zao,ilbâd
4863,böse::A,zao,paas
4864,böse::A,zao,ilbbâd
4865,böse::A,zao,поасс
4866,böse::A,zao,кэ̄рряй
4867,böse::A,opak,vesties
4868,böse::A,opak,bahá
4869,böse::A,opak,bahá
4870,böse::A,opak,paa
4871,böse::A,opak,ilbâd
4872,böse::A,opak,paas
4873,böse::A,opak,ilbbâd
4874,böse::A,opak,поасс
4875,böse::A,opak,кэ̄рряй
4876,dumm::A,glup,gåffoeh
4877,dumm::A,glup,jalla
4878,dumm::A,glup,doavki
4879,dumm::A,glup,tuhme
4880,dumm::A,glup,tu´hmm
4881,dumm::A,glup,о̄менэш
4882,dumm::A,glup,то̄ӆӆкхем
4883,faul::A,lijen,aeblehts
4884,faul::A,lijen,lájkke
4885,faul::A,lijen,láiki
4886,faul::A,lijen,läški
4887,faul::A,lijen,lä´šǩǩ
4888,faul::A,lijen,ла̄шькесь
4889,fleißig::A,radin,rudtjege
4890,fleißig::A,radin,vïssjeles
4891,fleißig::A,radin,vissjal
4892,fleißig::A,radin,viššal
4893,fleißig::A,radin,doaimmalaš
4894,fleißig::A,radin,viššâl
4895,fleißig::A,radin,re´ttev
4896,fleißig::A,marljiv,rudtjege
4897,fleißig::A,marljiv,vïssjeles
4898,fleißig::A,marljiv,vissjal
4899,fleißig::A,marljiv,viššal
4900,fleißig::A,marljiv,doaimmalaš
4901,fleißig::A,marljiv,viššâl
4902,fleißig::A,marljiv,re´ttev
4903,geizig::A,škrt,saejkies
4904,geizig::A,škrt,hánes
4905,geizig::A,škrt,gáhcci
4906,geizig::A,škrt,gárži
4907,geizig::A,škrt,käcci
4908,geizig::A,škrt,häänis
4909,geizig::A,škrt,kä´cc
4910,geizig::A,škrt,сыннҍ
4911,geizig::A,škrt,скухьпесь
4912,klug::A,razborit,vihtehks
4913,klug::A,razborit,vijses
4914,klug::A,razborit,jiermmá
4915,klug::A,razborit,fihtolaš
4916,klug::A,razborit,jiä'rmálâš
4917,klug::A,razborit,hitrai
4918,klug::A,razborit,то̄ӆӆкэш
4919,klug::A,razborit,вӣллвэсь
4920,geschickt::A,vješt,tjiehpies
4921,geschickt::A,vješt,tjiehppe
4922,geschickt::A,vješt,čeahppi
4923,geschickt::A,vješt,čeppi
4924,geschickt::A,vješt,čeä´p'p
4925,geschickt::A,vješt,чепесь
4926,lieb::A,drag,boerehks
4927,lieb::A,drag,lådje
4928,lieb::A,drag,gieres
4929,lieb::A,drag,ráhkis
4930,lieb::A,drag,láđis
4931,lieb::A,drag,räähis
4932,lieb::A,drag,pue´rr
4933,lieb::A,drag,rää´ǩǩes
4934,lieb::A,drag,мӣлса
4935,lustig::A,veseo,lustes
4936,lustig::A,veseo,suohtas
4937,lustig::A,veseo,hávski
4938,lustig::A,veseo,hitruu
4939,lustig::A,veseo,iilooš
4940,lustig::A,veseo,hää´sǩ
4941,lustig::A,veseo,viä´s'sel
4942,lustig::A,veseo,руэняс
4943,sanft::A,blag,lïemkeds
4944,sanft::A,blag,lines
4945,sanft::A,blag,lágŋet
4946,sanft::A,blag,linis
4947,sanft::A,blag,láđis
4948,sanft::A,blag,liägus
4949,sanft::A,blag,pivvâl
4950,sanft::A,blag,heä´nn
4951,sanft::A,blag,э̄йвсесь
4952,hungrig::A,gladan,nælggomin
4953,hungrig::A,gladan,nealggas
4954,hungrig::A,gladan,neälǥlaž
4955,hungrig::A,gladan,не̄лльк
4956,krank::A,bolestan,skïemtje
4957,krank::A,bolestan,skibás
4958,krank::A,bolestan,buohcci
4959,krank::A,bolestan,pyec'cee
4960,krank::A,bolestan,puõcci
4961,krank::A,bolestan,panntiõrvas
4962,krank::A,bolestan,кэ̄бп
4963,nackt::A,nag,båadtsoeh
4964,nackt::A,nag,rihtso
4965,nackt::A,nag,álás
4966,nackt::A,nag,pie'tittem
4967,nackt::A,nag,piät'táá
4968,nackt::A,nag,päälljas
4969,nackt::A,nag,пефта
4970,nackt::A,nag,па̄льяс
4971,traurig::A,tužan,håjnoes
4972,traurig::A,tužan,suohtas
4973,traurig::A,tužan,hådje
4974,traurig::A,tužan,ahkit
4975,traurig::A,tužan,ahheev
4976,traurig::A,tužan,â´ǩǩed
4977,traurig::A,tužan,чуэввесь
4978,traurig::A,žalostan,håjnoes
4979,traurig::A,žalostan,suohtas
4980,traurig::A,žalostan,hådje
4981,traurig::A,žalostan,ahkit
4982,traurig::A,žalostan,ahheev
4983,traurig::A,žalostan,â´ǩǩed
4984,traurig::A,žalostan,чуэввесь
4985,lebendig::A,živ,jielije
4986,lebendig::A,živ,viesso
4987,lebendig::A,živ,ealli
4988,lebendig::A,živ,eeleev
4989,lebendig::A,živ,jie´lli
4990,lebendig::A,živ,е̄лльгденҍ
4991,gut::A,dobar,buerie
4992,gut::A,dobar,buorre
4993,gut::A,dobar,buorre
4994,gut::A,dobar,pyeṛi
4995,gut::A,dobar,šiõǥǥ
4996,gut::A,dobar,pue´rr
4997,gut::A,dobar,шувв
4998,gut::A,dobar,пуррь
4999,schlecht::A,loš,nåake
5000,schlecht::A,loš,skraape
5001,schlecht::A,loš,mådtan
5002,schlecht::A,loš,nievrre
5003,schlecht::A,loš,headju
5004,schlecht::A,loš,heittot
5005,schlecht::A,loš,hyeṇi
5006,schlecht::A,loš,niev'ri
5007,schlecht::A,loš,hue´nn
5008,schlecht::A,loš,нюэссь
5009,schlecht::A,loš,ню̄э̄зесь
5010,schlecht::A,rđav,nåake
5011,schlecht::A,rđav,skraape
5012,schlecht::A,rđav,mådtan
5013,schlecht::A,rđav,nievrre
5014,schlecht::A,rđav,headju
5015,schlecht::A,rđav,heittot
5016,schlecht::A,rđav,hyeṇi
5017,schlecht::A,rđav,niev'ri
5018,schlecht::A,rđav,hue´nn
5019,schlecht::A,rđav,нюэссь
5020,schlecht::A,rđav,ню̄э̄зесь
5021,richtig::A,tačan,rïekte
5022,richtig::A,tačan,duolla
5023,richtig::A,tačan,rievtes
5024,richtig::A,tačan,riekta
5025,richtig::A,tačan,vuoi'gâ
5026,richtig::A,tačan,vuõiǥâs
5027,richtig::A,tačan,вӯййк
5028,richtig::A,tačan,вӯйкэсс
5029,richtig::A,ispravan,rïekte
5030,richtig::A,ispravan,duolla
5031,richtig::A,ispravan,rievtes
5032,richtig::A,ispravan,riekta
5033,richtig::A,ispravan,vuoi'gâ
5034,richtig::A,ispravan,vuõiǥâs
5035,richtig::A,ispravan,вӯййк
5036,richtig::A,ispravan,вӯйкэсс
5037,schlimm::A,zao,nåake
5038,schlimm::A,zao,bahá
5039,schlimm::A,zao,vearrái
5040,schlimm::A,zao,niev'ri
5041,schlimm::A,zao,neu´rr
5042,schlimm::A,zao,ню̄э̄зесь
5043,schlimm::A,zločest,nåake
5044,schlimm::A,zločest,bahá
5045,schlimm::A,zločest,vearrái
5046,schlimm::A,zločest,niev'ri
5047,schlimm::A,zločest,neu´rr
5048,schlimm::A,zločest,ню̄э̄зесь
5049,wahr::A,istinit,saetnies
5050,wahr::A,istinit,sádnes
5051,wahr::A,istinit,duohta
5052,wahr::A,istinit,tuotâ
5053,wahr::A,istinit,tuõtt
5054,wahr::A,istinit,вӯйкас
5055,alt::A,star,båeries
5056,alt::A,star,oames
5057,alt::A,star,boaris
5058,alt::A,star,uámis
5059,alt::A,star,vuä´mes
5060,alt::A,star,вуэммь
5061,neu::A,nov,orre
5062,neu::A,nov,ådås
5063,neu::A,nov,ođas
5064,neu::A,nov,uuđâs
5065,neu::A,nov,oođâs
5066,neu::A,nov,о̄дт
5067,ehemalig::A,bivši,evtebe
5068,ehemalig::A,bivši,åvdep
5069,ehemalig::A,bivši,dološ
5070,ehemalig::A,bivši,oovdiš
5071,ehemalig::A,bivši,tuâl'jõž
5072,ehemalig::A,bivši,туллъя
5073,ehemalig::A,bivši,э̄ввтлэсь
5074,alt[Lebewesen]::A,star,voeres
5075,alt[Lebewesen]::A,star,vuoras
5076,alt[Lebewesen]::A,star,boares
5077,alt[Lebewesen]::A,star,vuoras
5078,alt[Lebewesen]::A,star,puáris
5079,alt[Lebewesen]::A,star,puä´res
5080,alt[Lebewesen]::A,star,пуэресь
5081,jung::A,mlad,noere
5082,jung::A,mlad,nuorra
5083,jung::A,mlad,nuorra
5084,jung::A,mlad,nuoṛâ
5085,jung::A,mlad,nuõrr
5086,jung::A,mlad,нӯрр
5087,arm::A,ubog,giefies
5088,arm::A,ubog,hædjo
5089,arm::A,ubog,geafi
5090,arm::A,ubog,kevhi
5091,arm::A,ubog,ǩeeu´h
5092,arm::A,ubog,ва̄йваш
5093,arm::A,siromašan,giefies
5094,arm::A,siromašan,hædjo
5095,arm::A,siromašan,geafi
5096,arm::A,siromašan,kevhi
5097,arm::A,siromašan,ǩeeu´h
5098,arm::A,siromašan,ва̄йваш
5099,reich::A,bogat,ræjhkoes
5100,reich::A,bogat,boanndá
5101,reich::A,bogat,rikkis
5102,reich::A,bogat,riges
5103,reich::A,bogat,ree´ǧǧes
5104,reich::A,bogat,ва̄птэк
5105,bekannt::A,poznat,åehpies
5106,bekannt::A,poznat,oahpes
5107,bekannt::A,poznat,dieđus
5108,bekannt::A,poznat,uápis
5109,bekannt::A,poznat,tuubdâs
5110,bekannt::A,poznat,toobdâs
5111,bekannt::A,poznat,томтас
5112,berühmt::A,čuven,byögke
5113,berühmt::A,čuven,mihtos
5114,berühmt::A,čuven,beakkán
5115,berühmt::A,čuven,beakkálmas
5116,berühmt::A,čuven,mááinuh
5117,berühmt::A,čuven,peeggâlm
5118,berühmt::A,čuven,snäätnai
5119,berühmt::A,čuven,куллъей
5120,berühmt::A,slavan,byögke
5121,berühmt::A,slavan,mihtos
5122,berühmt::A,slavan,beakkán
5123,berühmt::A,slavan,beakkálmas
5124,berühmt::A,slavan,mááinuh
5125,berühmt::A,slavan,peeggâlm
5126,berühmt::A,slavan,snäätnai
5127,berühmt::A,slavan,куллъей
5128,fremd::A,tuđ,ammes
5129,fremd::A,tuđ,amás
5130,fremd::A,tuđ,vieres
5131,fremd::A,tuđ,amas
5132,fremd::A,tuđ,vie'res
5133,fremd::A,tuđ,puigâ
5134,fremd::A,tuđ,vee´res
5135,fremd::A,tuđ,е̄ххк
5136,fremd::A,tuđ,вӣресь
5137,fremd::A,stran,ammes
5138,fremd::A,stran,amás
5139,fremd::A,stran,vieres
5140,fremd::A,stran,amas
5141,fremd::A,stran,vie'res
5142,fremd::A,stran,puigâ
5143,fremd::A,stran,vee´res
5144,fremd::A,stran,е̄ххк
5145,fremd::A,stran,вӣресь
5146,verschieden::A,razan,ovmese
5147,verschieden::A,razan,moattelágásj
5148,verschieden::A,razan,iesjgeŋgalágásj
5149,verschieden::A,razan,eará
5150,verschieden::A,razan,eresláván
5151,verschieden::A,razan,jee´res
5152,verschieden::A,razan,jee´resnallšem
5153,verschieden::A,razan,югке
5154,verschieden::A,razan,югкеналшэм
5155,verschieden::A,različan,ovmese
5156,verschieden::A,različan,moattelágásj
5157,verschieden::A,različan,iesjgeŋgalágásj
5158,verschieden::A,različan,eará
5159,verschieden::A,različan,eresláván
5160,verschieden::A,različan,jee´res
5161,verschieden::A,različan,jee´resnallšem
5162,verschieden::A,različan,югке
5163,verschieden::A,različan,югкеналшэм
5164,nah::A,blizak,gietskies
5165,nah::A,blizak,lahka
5166,nah::A,blizak,lagas
5167,nah::A,blizak,a'ldemuš
5168,nah::A,blizak,âlddlõs
5169,nah::A,blizak,альтэсь
5170,fern::A,dalek,gahkese
5171,fern::A,dalek,guhkken
5172,fern::A,dalek,gáiddus
5173,fern::A,dalek,kuhás
5174,fern::A,dalek,ku´ǩes
5175,fern::A,dalek,туммплэсь
5176,fern::A,daljnji,gahkese
